energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
0.27913957,1.73275427,0.01708589,0.74352599,0.13670806,0.28627080,0.79562081,0.06941586,0.07471963,0.29349783
0.28514257,1.77875131,0.01741712,0.75299483,0.14448912,0.31120711,0.80960965,0.06926078,0.07730635,0.31166737
0.29114557,1.84452190,0.01803280,0.76732483,0.15361677,0.34111948,0.83063102,0.06967898,0.08118100,0.33423376
0.29714857,1.92936567,0.01892465,0.78593137,0.16402584,0.37606607,0.85820424,0.07062881,0.08635972,0.36122251
0.30315158,2.03232035,0.02007970,0.80815566,0.17563163,0.41604660,0.89174632,0.07205973,0.09284338,0.39259958
0.30915458,2.15219031,0.02148032,0.83328771,0.18833181,0.46099884,0.93059095,0.07391430,0.10061755,0.42827049
0.31515758,2.28757708,0.02310450,0.86058987,0.20200853,0.51079581,0.97400870,0.07613030,0.10965260,0.46808020
0.32116058,2.43691124,0.02492603,0.88932020,0.21653079,0.56524383,1.02122756,0.07864274,0.11990384,0.51181371
0.32716358,2.59848484,0.02691489,0.91875462,0.23175679,0.62408178,1.07145320,0.08138586,0.13131172,0.55919750
0.33316658,2.77048394,0.02903775,0.94820700,0.24753643,0.68698174,1.12388840,0.08429494,0.14380214,0.60990196
0.33916958,2.95102067,0.03125853,0.97704655,0.26371376,0.75355125,1.17775084,0.08730788,0.15728693,0.66354480
0.34517259,3.13816457,0.03353917,1.00471180,0.28012942,0.82333737,1.23228912,0.09036654,0.17166446,0.71969562
0.35117559,3.32997290,0.03584047,1.03072086,0.29662300,0.89583266,1.28679637,0.09341783,0.18682058,0.77788156
0.35717859,3.52451986,0.03812305,1.05467788,0.31303522,0.97048299,1.34062142,0.09641443,0.20262966,0.83759418
0.36318159,3.71992449,0.04034843,1.07627541,0.32921009,1.04669734,1.39317745,0.09931526,0.21895607,0.89829727
0.36918459,3.91437737,0.04248014,1.09529337,0.34499682,1.12385926,1.44394803,0.10208567,0.23565581,0.95943588
0.37518759,4.10616590,0.04448484,1.11159457,0.36025163,1.20133976,1.49249086,0.10469739,0.25257849,1.02044600
0.38119060,4.29369833,0.04633346,1.12511774,0.37483939,1.27851145,1.53843943,0.10712825,0.26956955,1.08076500
0.38719360,4.47552624,0.04800217,1.13586858,0.38863508,1.35476334,1.58150286,0.10936174,0.28647273,1.13984250
0.39319660,4.65036545,0.04947335,1.14390962,0.40152510,1.42951587,1.62146448,0.11138650,0.30313270,1.19715131
0.39919960,4.81711514,0.05073624,1.14934970,0.41340844,1.50223574,1.65817929,0.11319571,0.31939782,1.25219825
0.40520260,4.97487465,0.05178750,1.15233386,0.42419765,1.57244982,1.69157091,0.11478647,0.33512299,1.30453436
0.41120560,5.12295774,0.05263141,1.15303411,0.43381964,1.63975765,1.72162811,0.11615925,0.35017236,1.35376432
0.41720860,5.26090361,0.05327985,1.15164182,0.44221631,1.70384198,1.74840131,0.11731739,0.36442206,1.39955461
0.42321161,5.38848412,0.05375196,1.14836185,0.44934492,1.76447682,1.77199910,0.11826665,0.37776262,1.44164014
0.42921461,5.50570657,0.05407354,1.14340876,0.45517828,1.82153260,1.79258481,0.11901495,0.39010110,1.47982906
0.43521761,5.61281137,0.05427611,1.13700483,0.45970462,1.87497807,1.81037310,0.11957208,0.40136287,1.51400556
0.44122061,5.71026415,0.05439583,1.12937988,0.46292719,1.92487880,1.82562634,0.11994963,0.41149291,1.54413046
0.44722361,5.79874182,0.05447215,1.12077241,0.46486357,1.97139214,1.83865072,0.12016088,0.42045656,1.57023953
0.45322661,5.87911245,0.05454637,1.11143143,0.46554466,2.01475882,1.84979163,0.12022081,0.42823978,1.59243968
0.45922961,5.95240904,0.05466010,1.10161866,0.46501339,2.05529143,1.85942826,0.12014606,0.43484880,1.61090294
0.46523262,6.01979758,0.05485372,1.09161025,0.46332312,2.09336012,1.86796708,0.11995491,0.44030920,1.62585867
0.47123562,6.08254008,0.05516495,1.08169756,0.46053590,2.12937626,1.87583414,0.11966720,0.44466447,1.63758423
0.47723862,6.14195366,0.05562746,1.07218650,0.45672045,2.16377451,1.88346615,0.11930417,0.44797418,1.64639452
0.48324162,6.19936701,0.05626981,1.06339506,0.45195022,2.19699431,1.89130028,0.11888826,0.45031161,1.65263083
0.48924462,6.25607581,0.05711448,1.05564877,0.44630132,2.22946142,1.89976313,0.11844275,0.45176124,1.65664962
0.49524762,6.31329880,0.05817730,1.04927406,0.43985063,2.26157047,1.90925887,0.11799137,0.45241600,1.65881153
0.50125063,6.37213640,0.05946710,1.04458969,0.43267420,2.29366923,1.92015719,0.11755781,0.45237445,1.65947134
0.50725363,6.43353349,0.06098571,1.04189654,0.42484576,2.32604535,1.93278140,0.11716519,0.45173805,1.65896908
0.51325663,6.49824809,0.06272820,1.04146618,0.41643581,2.35891609,1.94739732,0.11683546,0.45060855,1.65762285
0.51925963,6.56682717,0.06468345,1.04352886,0.40751101,2.39242147,1.96420334,0.11658882,0.44908566,1.65572334
0.52526263,6.63959063,0.06683487,1.04826166,0.39813403,2.42662109,1.98332233,0.11644311,0.44726504,1.65353044
0.53126563,6.71662393,0.06916136,1.05577740,0.38836387,2.46149449,2.00479571,0.11641336,0.44523664,1.65127162
0.53726863,6.79777965,0.07163828,1.06611505,0.37825655,2.49694505,2.02858007,0.11651128,0.44308344,1.64914219
0.54327164,6.88268743,0.07423860,1.07923249,0.36786612,2.53280688,2.05454650,0.11674490,0.44088055,1.64730703
0.54927464,6.97077166,0.07693390,1.09500192,0.35724585,2.56885428,2.08248289,0.11711837,0.43869475,1.64590343
0.55527764,7.06127572,0.07969537,1.11320860,0.34644962,2.60481300,2.11209883,0.11763175,0.43658419,1.64504470
0.56128064,7.15329136,0.08249466,1.13355310,0.33553313,2.64037268,2.14303326,0.11828109,0.43459850,1.64482401
0.56728364,7.24579152,0.08530458,1.15565714,0.32455513,2.67519966,2.17486429,0.11905846,0.43277899,1.64531804
0.57328664,7.33766502,0.08809953,1.17907306,0.31357819,2.70894937,2.20712088,0.11995218,0.43115894,1.64659008
0.57928964,7.42775135,0.09085583,1.20329646,0.30266922,2.74127783,2.23929589,0.12094717,0.42976400,1.64869215
0.58529265,7.51487409,0.09355175,1.22778172,0.29189949,2.77185154,2.27085992,0.12202530,0.42861250,1.65166602
0.59129565,7.59787164,0.09616743,1.25195964,0.28134410,2.80035546,2.30127539,0.12316591,0.42771577,1.65554298
0.59729865,7.67562432,0.09868456,1.27525657,0.27108098,2.82649894,2.33001040,0.12434626,0.42707833,1.66034235
0.60330165,7.74707713,0.10108608,1.29711417,0.26118944,2.85001941,2.35655178,0.12554213,0.42669799,1.66606901
0.60930465,7.81125786,0.10335566,1.31700892,0.25174819,2.87068404,2.38041703,0.12672840,0.42656586,1.67271006
0.61530765,7.86729072,0.10547733,1.33447057,0.24283318,2.88828964,2.40116475,0.12787959,0.42666634,1.68023116
0.62131066,7.91440566,0.10743505,1.34909872,0.23451507,2.90266117,2.41840343,0.12897048,0.42697702,1.68857279
0.62731366,7.95194417,0.10921245,1.36057688,0.22685681,2.91364924,2.43179840,0.12997668,0.42746872,1.69764707
0.63331666,7.97936224,0.11079264,1.36868344,0.21991112,2.92112725,2.44107701,0.13087518,0.42810545,1.70733546
0.63931966,7.99623144,0.11215824,1.37329922,0.21371833,2.92498851,2.44603214,0.13164492,0.42884463,1.71748779
0.64532266,8.00223895,0.11329160,1.37441137,0.20830452,2.92514387,2.44652407,0.13226729,0.42963743,1.72792302
0.65132566,7.99718760,0.11417512,1.37211371,0.20368008,2.92152025,2.44248108,0.13272665,0.43042930,1.73843177
0.65732866,7.98099635,0.11479182,1.36660364,0.19983897,2.91406030,2.43389899,0.13301082,0.43116075,1.74878088
0.66333167,7.95370198,0.11512602,1.35817600,0.19675846,2.90272329,2.42083974,0.13311149,0.43176838,1.75871992
0.66933467,7.91546214,0.11516409,1.34721439,0.19439960,2.88748740,2.40342952,0.13302468,0.43218612,1.76798930
0.67533767,7.86655981,0.11489527,1.33418047,0.19270833,2.86835323,2.38185634,0.13275103,0.43234667,1.77632995
0.68134067,7.80740888,0.11431250,1.31960188,0.19161722,2.84534818,2.35636742,0.13229618,0.43218312,1.78349382
0.68734367,7.73856028,0.11341312,1.30405935,0.19104768,2.81853162,2.32726625,0.13167089,0.43163075,1.78925488
0.69334667,7.66070790,0.11219955,1.28817357,0.19091269,2.78800025,2.29490948,0.13089127,0.43062874,1.79341993
0.69934967,7.57469332,0.11067968,1.27259222,0.19111979,2.75389324,2.25970343,0.12997870,0.42912204,1.79583871
0.70535268,7.48150819,0.10886723,1.25797751,0.19157433,2.71639671,2.22210008,0.12895974,0.42706304,1.79641253
0.71135568,7.38229319,0.10678167,1.24499440,0.19218272,2.67574702,2.18259241,0.12786584,0.42441310,1.79510110
0.71735868,7.27833233,0.10444811,1.23429955,0.19285556,2.63223251,2.14170875,0.12673290,0.42114392,1.79192685
0.72336168,7.17104180,0.10189678,1.22653086,0.19351056,2.58619323,2.10000602,0.12560061,0.41723851,1.78697665
0.72936468,7.06195237,0.09916236,1.22229753,0.19407513,2.53801851,2.05806163,0.12451164,0.41269185,1.78040048
0.73536768,6.95268509,0.09628312,1.22217030,0.19448840,2.48814210,2.01646386,0.12351060,0.40751124,1.77240719
0.74137069,6.84492016,0.09329984,1.22667161,0.19470274,2.43703504,1.97580080,0.12264288,0.40171609,1.76325731
0.74737369,6.74035929,0.09025464,1.23626551,0.19468461,2.38519615,1.93664785,0.12195330,0.39533739,1.75325331
0.75337669,6.64068242,0.08718974,1.25134709,0.19441479,2.33314065,1.89955400,0.12148462,0.38841676,1.74272766
0.75937969,6.54750006,0.08414617,1.27223153,0.19388791,2.28138716,1.86502728,0.12127604,0.38100508,1.73202927
0.76538269,6.46230307,0.08116254,1.29914268,0.19311139,2.23044361,1.83351972,0.12136158,0.37316089,1.72150895
0.77138569,6.38641165,0.07827390,1.33220169,0.19210378,2.18079274,1.80541263,0.12176863,0.36494840,1.71150466
0.77738869,6.32092628,0.07551072,1.37141590,0.19089267,2.13287781,1.78100257,0.12251646,0.35643549,1.70232726
0.78339170,6.26668276,0.07289806,1.41666876,0.18951225,2.08708922,1.76048902,0.12361501,0.34769152,1.69424753
0.78939470,6.22421391,0.07045491,1.46771144,0.18800059,2.04375274,1.74396426,0.12506389,0.33878523,1.68748505
0.79539770,6.19372028,0.06819380,1.52415682,0.18639692,2.00311997,1.73140617,0.12685170,0.32978270,1.68219963
0.80140070,6.17505184,0.06612067,1.58547666,0.18473892,1.96536153,1.72267465,0.12895568,0.32074562,1.67848563
0.80740370,6.16770213,0.06423493,1.65100277,0.18306025,1.93056341,1.71751196,0.13134179,0.31172977,1.67636944
0.81340670,6.17081581,0.06252982,1.71993252,0.18138839,1.89872668,1.71554736,0.13396524,0.30278386,1.67581021
0.81940970,6.18320998,0.06099292,1.79133932,0.17974293,1.86977060,1.71630604,0.13677140,0.29394882,1.67670379
0.82541271,6.20340863,0.05960696,1.86418797,0.17813441,1.84353903,1.71922225,0.13969713,0.28525746,1.67888946
0.83141571,6.22968914,0.05835070,1.93735492,0.17656367,1.81980971,1.72365622,0.14267255,0.27673453,1.68215907
0.83741871,6.26013905,0.05719995,2.00965285,0.17502185,1.79830610,1.72891420,0.14562306,0.26839716,1.68626806
0.84342171,6.29272036,0.05612868,2.07985899,0.17349094,1.77871093,1.73427102,0.14847160,0.26025565,1.69094764
0.84942471,6.32533875,0.05511018,2.14674602,0.17194481,1.76068091,1.73899400,0.15114114,0.25231446,1.69591735
0.85542771,6.35591448,0.05411811,2.20911447,0.17035081,1.74386179,1.74236738,0.15355710,0.24457339,1.70089746
0.86143072,6.38245157,0.05312758,2.26582526,0.16867153,1.72790298,1.74371608,0.15564984,0.23702889,1.70562044
0.86743372,6.40310238,0.05211604,2.31583090,0.16686701,1.71247107,1.74242783,0.15735685,0.22967528,1.70984098
0.87343672,6.41622457,0.05106405,2.35820409,0.16489687,1.69726161,1.73797256,0.15862484,0.22250597,1.71334412
0.87943972,6.42042820,0.04995592,2.39216237,0.16272252,1.68200871,1.72991848,0.15941131,0.21551455,1.71595123
0.88544272,6.41461121,0.04878008,2.41708775,0.16030922,1.66649211,1.71794393,0.15968582,0.20869558,1.71752369
0.89144572,6.39798222,0.04752928,2.43254062,0.15762790,1.65054167,1.70184478,0.15943079,0.20204532,1.71796436
0.89744872,6.37007024,0.04620065,2.43826729,0.15465662,1.63403908,1.68153711,0.15864175,0.19556211,1.71721691
0.90345173,6.33072173,0.04479546,2.43420109,0.15138167,1.61691728,1.65705526,0.15732717,0.18924655,1.71526342
0.90945473,6.28008596,0.04331883,2.42045729,0.14779824,1.59915760,1.62854552,0.15550776,0.18310154,1.71212041
0.91545773,6.21859003,0.04177922,2.39732210,0.14391066,1.58078508,1.59625593,0.15321540,0.17713209,1.70783392
0.92146073,6.14690567,0.04018786,2.36523675,0.13973218,1.56186254,1.56052292,0.15049169,0.17134501,1.70247388
0.92746373,6.06590968,0.03855808,2.32477755,0.13528446,1.54248361,1.52175540,0.14738624,0.16574853,1.69612818
0.93346673,5.97664036,0.03690462,2.27663299,0.13059660,1.52276539,1.48041734,0.14395472,0.16035191,1.68889671
0.93946973,5.88025199,0.03524293,2.22157911,0.12570401,1.50284082,1.43700950,0.14025681,0.15516495,1.68088572
0.94547274,5.77796945,0.03358852,2.16045432,0.12064705,1.48285144,1.39205125,0.13635420,0.15019762,1.67220253
0.95147574,5.67104453,0.03195632,2.09413476,0.11546959,1.46294048,1.34606316,0.13230859,0.14545968,1.66295074
0.95747874,5.56071543,0.03036021,2.02351101,0.11021747,1.44324652,1.29955107,0.12817979,0.14096036,1.65322604
0.96348174,5.44817063,0.02881252,1.94946710,0.10493707,1.42389795,1.25299207,0.12402412,0.13670804,1.64311248
0.96948474,5.33451765,0.02732376,1.87286217,0.09967395,1.40500816,1.20682280,0.11989300,0.13271010,1.63267928
0.97548774,5.22075746,0.02590239,1.79451525,0.09447161,1.38667148,1.16143040,0.11583182,0.12897264,1.62197818
0.98149075,5.10776456,0.02455469,1.71519314,0.08937041,1.36895997,1.11714603,0.11187911,0.12550038,1.61104126
0.98749375,4.99627291,0.02328480,1.63560153,0.08440677,1.35192106,1.07424114,0.10806602,0.12229646,1.59987936
0.99349675,4.88686760,0.02209476,1.55637893,0.07961248,1.33557596,1.03292618,0.10441611,0.11936231,1.58848119
0.99949975,4.77998211,0.02098473,1.47809328,0.07501431,1.31991903,0.99335171,0.10094541,0.11669753,1.57681312
1.00550275,4.67590092,0.01995319,1.40124081,0.07063370,1.30491812,0.95561159,0.09766271,0.11429978,1.56482007
1.01150575,4.57476709,0.01899724,1.32624672,0.06648679,1.29051589,0.91974789,0.09457011,0.11216466,1.55242728
1.01750875,4.47659465,0.01811293,1.25346739,0.06258447,1.27663224,0.88575725,0.09166373,0.11028573,1.53954342
1.02351176,4.38128522,0.01729558,1.18319367,0.05893268,1.26316783,0.85359835,0.08893459,0.10865446,1.52606490
1.02951476,4.28864830,0.01654016,1.11565509,0.05553274,1.25000866,0.82320004,0.08636955,0.10726039,1.51188141
1.03551776,4.19842475,0.01584158,1.05102458,0.05238187,1.23703167,0.79446999,0.08395238,0.10609124,1.49688258
1.04152076,4.11031252,0.01519504,0.98942370,0.04947369,1.22411115,0.76730320,0.08166479,0.10513323,1.48096561
1.04752376,4.02399369,0.01459630,0.93092809,0.04679882,1.21112573,0.74159044,0.07948750,0.10437142,1.46404348
1.05352676,3.93916187,0.01404188,0.87557319,0.04434549,1.19796569,0.71722598,0.07740124,0.10379016,1.44605326
1.05952976,3.85554857,0.01352930,0.82336001,0.04210018,1.18454011,0.69411448,0.07538768,0.10337360,1.42696422
1.06553277,3.77294751,0.01305714,0.77426096,0.04004820,1.17078357,0.67217690,0.07343023,0.10310621,1.40678498
1.07153577,3.69123539,0.01262513,0.72822571,0.03817431,1.15666187,0.65135494,0.07151475,0.10297334,1.38556928
1.07753877,3.61038812,0.01223410,0.68518687,0.03646325,1.14217632,0.63161409,0.06963007,0.10296172,1.36341983
1.08354177,3.53049134,0.01188593,0.64506549,0.03490020,1.12736633,0.61294510,0.06776838,0.10305987,1.34048975
1.08954477,3.45174439,0.01158343,0.60777619,0.03347126,1.11230984,0.59536375,0.06592540,0.10325839,1.31698125
1.09554777,3.37445735,0.01133004,0.57323183,0.03216376,1.09712155,0.57890903,0.06410045,0.10355011,1.29314146
1.10155078,3.29904074,0.01112969,0.54134757,0.03096654,1.08194866,0.56363967,0.06229626,0.10393003,1.26925527
1.10755378,3.22598834,0.01098642,0.51204415,0.02987011,1.06696437,0.54962939,0.06051871,0.10439503,1.24563532
1.11355678,3.15585341,0.01090409,0.48525026,0.02886678,1.05235922,0.53696084,0.05877633,0.10494348,1.22260963
1.11955978,3.08921972,0.01088605,0.46090403,0.02795062,1.03833067,0.52571868,0.05707980,0.10557453,1.20050721
1.12556278,3.02666833,0.01093479,0.43895336,0.02711743,1.02507142,0.51598213,0.05544122,0.10628730,1.17964239
1.13156578,2.96874208,0.01105163,0.41935532,0.02636455,1.01275701,0.50781719,0.05387340,0.10707999,1.16029867
1.13756878,2.91590953,0.01123648,0.40207439,0.02569064,1.00153341,0.50126928,0.05238913,0.10794886,1.14271290
1.14357179,2.86853041,0.01148755,0.38707993,0.02509545,0.99150537,0.49635631,0.05100038,0.10888727,1.12706069
1.14957479,2.82682452,0.01180125,0.37434271,0.02457950,0.98272613,0.49306292,0.04971759,0.10988475,1.11344401
1.15557779,2.79084610,0.01217210,0.36383090,0.02414374,0.97518931,0.49133600,0.04854902,0.11092632,1.10188158
1.16158079,2.76046525,0.01259272,0.35550564,0.02378926,0.96882348,0.49108198,0.04750019,0.11199194,1.09230292
1.16758379,2.73535785,0.01305393,0.34931642,0.02351694,0.96348994,0.49216599,0.04657343,0.11305632,1.08454649
1.17358679,2.71500497,0.01354496,0.34519665,0.02332724,0.95898401,0.49441309,0.04576759,0.11408904,1.07836216
1.17958979,2.69870207,0.01405370,0.34305950,0.02321994,0.95503986,0.49761162,0.04507791,0.11505505,1.07341821
1.18559280,2.68557824,0.01456705,0.34279446,0.02319397,0.95133903,0.50151856,0.04449603,0.11591551,1.06931264
1.19159580,2.67462455,0.01507138,0.34426472,0.02324735,0.94752213,0.50586675,0.04401014,0.11662904,1.06558831
1.19759880,2.66473070,0.01555290,0.34730565,0.02337717,0.94320332,0.51037363,0.04360537,0.11715320,1.06175149
1.20360180,2.65472818,0.01599825,0.35172449,0.02357962,0.93798701,0.51475128,0.04326418,0.11744631,1.05729283
1.20960480,2.64343810,0.01639491,0.35730137,0.02385018,0.93148588,0.51871708,0.04296701,0.11746930,1.05170983
1.21560780,2.62972130,0.01673172,0.36379170,0.02418376,0.92333932,0.52200471,0.04269290,0.11718773,1.04452986
1.22161081,2.61252844,0.01699932,0.37092987,0.02457499,0.91323146,0.52437484,0.04242027,0.11657369,1.03533242
1.22761381,2.59094747,0.01719046,0.37843423,0.02501849,0.90090778,0.52562500,0.04212763,0.11560751,1.02376981
1.23361681,2.56424622,0.01730037,0.38601314,0.02550917,0.88618938,0.52559818,0.04179436,0.11427927,1.00958497
1.23961981,2.53190789,0.01732690,0.39337178,0.02604249,0.86898434,0.52418966,0.04140144,0.11258982,0.99262580
1.24562281,2.49365773,0.01727063,0.40021972,0.02661478,0.84929532,0.52135173,0.04093208,0.11055145,0.97285521
1.25162581,2.44947961,0.01713483,0.40627858,0.02722338,0.82722323,0.51709614,0.04037231,0.10818796,0.95035637
1.25762881,2.39962149,0.01692532,0.41128975,0.02786681,0.80296656,0.51149387,0.03971143,0.10553428,0.92533315
1.26363182,2.34458980,0.01665026,0.41502169,0.02854479,0.77681658,0.50467253,0.03894232,0.10263547,0.89810545
1.26963482,2.28513285,0.01631977,0.41727641,0.02925819,0.74914853,0.49681126,0.03806163,0.09954525,0.86910005
1.27563782,2.22221411,0.01594549,0.41789506,0.03000888,0.72040930,0.48813340,0.03706988,0.09632414,0.83883717
1.28164082,2.15697681,0.01554015,0.41676211,0.03079941,0.69110223,0.47889727,0.03597129,0.09303712,0.80791356
1.28764382,2.09070136,0.01511700,0.41380809,0.03163267,0.66176965,0.46938551,0.03477363,0.08975116,0.77698287
1.29364682,2.02475773,0.01468927,0.40901075,0.03251141,0.63297413,0.45989342,0.03348786,0.08653259,0.74673420
1.29964982,1.96055488,0.01426964,0.40239447,0.03343776,0.60527922,0.45071673,0.03212771,0.08344436,0.71786977
1.30565283,1.89948945,0.01386975,0.39402809,0.03441260,0.57923052,0.44213957,0.03070916,0.08054359,0.69108253
1.31165583,1.84289585,0.01349971,0.38402129,0.03543512,0.55533778,0.43442292,0.02924990,0.07787925,0.66703473
1.31765883,1.79199978,0.01316776,0.37251949,0.03650219,0.53405893,0.42779416,0.02776869,0.07549019,0.64633799
1.32366183,1.74787692,0.01287994,0.35969782,0.03760800,0.51578634,0.42243821,0.02628481,0.07340371,0.62953559
1.32966483,1.71141818,0.01263995,0.34575423,0.03874373,0.50083592,0.41849037,0.02481745,0.07163448,0.61708754
1.33566783,1.68330265,0.01244902,0.33090217,0.03989732,0.48943916,0.41603145,0.02338513,0.07018417,0.60935855
1.34167084,1.66397885,0.01230593,0.31536320,0.04105351,0.48173839,0.41508508,0.02200520,0.06904154,0.60660930
1.34767384,1.65365465,0.01220718,0.29935979,0.04219397,0.47778504,0.41561737,0.02069342,0.06818308,0.60899083
1.35367684,1.65229583,0.01214714,0.28310872,0.04329772,0.47754098,0.41753886,0.01946356,0.06757423,0.61654224
1.35967984,1.65963282,0.01211844,0.26681522,0.04434162,0.48088237,0.42070859,0.01832713,0.06717097,0.62919140
1.36568284,1.67517503,0.01211224,0.25066820,0.04530116,0.48760608,0.42494003,0.01729320,0.06692180,0.64675841
1.37168584,1.69823186,0.01211875,0.23483663,0.04615131,0.49743792,0.43000864,0.01636825,0.06677003,0.66896176
1.37768884,1.72793935,0.01212759,0.21946715,0.04686751,0.51004257,0.43566056,0.01555620,0.06665615,0.69542679
1.38369185,1.76329140,0.01212831,0.20468298,0.04742678,0.52503466,0.44162217,0.01485844,0.06652032,0.72569616
1.38969485,1.80317421,0.01211082,0.19058398,0.04780874,0.54199065,0.44760999,0.01427400,0.06630472,0.75924220
1.39569785,1.84640296,0.01206581,0.17724780,0.04799670,0.56046117,0.45334060,0.01379973,0.06595584,0.79548074
1.40170085,1.89175939,0.01198512,0.16473192,0.04797861,0.57998349,0.45854016,0.01343061,0.06542643,0.83378632
1.40770385,1.93802929,0.01186204,0.15307644,0.04774789,0.60009379,0.46295316,0.01316002,0.06467712,0.87350835
1.41370685,1.98403886,0.01169162,0.14230728,0.04730408,0.62033905,0.46635017,0.01298015,0.06367770,0.91398808
1.41970985,2.02868902,0.01147076,0.13243966,0.04665329,0.64028832,0.46853438,0.01288232,0.06240792,0.95457594
1.42571286,2.07098676,0.01119838,0.12348159,0.04580841,0.65954303,0.46934672,0.01285741,0.06085787,0.99464900
1.43171586,2.11007290,0.01087539,0.11543712,0.04478907,0.67774644,0.46866954,0.01289621,0.05902794,1.03362796
1.43771886,2.14524550,0.01050471,0.10830932,0.04362138,0.69459171,0.46642880,0.01298979,0.05692835,1.07099342
1.44372186,2.17597832,0.01009113,0.10210260,0.04233744,0.70982868,0.46259485,0.01312985,0.05457833,1.10630054
1.44972486,2.20193394,0.00964117,0.09682450,0.04097463,0.72326900,0.45718190,0.01330898,0.05200500,1.13919197
1.45572786,2.22297098,0.00916296,0.09248676,0.03957480,0.73478957,0.45024629,0.01352092,0.04924201,1.16940803
1.46173087,2.23914521,0.00866599,0.08910562,0.03818325,0.74433404,0.44188377,0.01376071,0.04632805,1.19679385
1.46773387,2.25070445,0.00816101,0.08670148,0.03684774,0.75191238,0.43222596,0.01402481,0.04330530,1.22130298
1.47373687,2.25807702,0.00765978,0.08529788,0.03561741,0.75759826,0.42143615,0.01431111,0.04021782,1.24299684
1.47973987,2.26185427,0.00717499,0.08491991,0.03454174,0.76152438,0.40970471,0.01461893,0.03711010,1.26204007
1.48574287,2.26276725,0.00672016,0.08559219,0.03366964,0.76387575,0.39724419,0.01494881,0.03402568,1.27869153
1.49174587,2.26165844,0.00630954,0.08733647,0.03304859,0.76488106,0.38428434,0.01530241,0.03100601,1.29329112
1.49774887,2.25944915,0.00595814,0.09016915,0.03272395,0.76480236,0.37106712,0.01568223,0.02808949,1.30624292
1.50375188,2.25710396,0.00568174,0.09409866,0.03273845,0.76392348,0.35784194,0.01609127,0.02531072,1.31799509
1.50975488,2.25559334,0.00549693,0.09912311,0.03313180,0.76253747,0.34486099,0.01653278,0.02270010,1.32901754
1.51575788,2.25585598,0.00542121,0.10522807,0.03394057,0.76093368,0.33237503,0.01700984,0.02028354,1.33977829
1.52176088,2.25876246,0.00547307,0.11238493,0.03519814,0.75938506,0.32062940,0.01752508,0.01808243,1.35071962
1.52776388,2.26508186,0.00567205,0.12054969,0.03693480,0.75813615,0.30986046,0.01808033,0.01611384,1.36223545
1.53376688,2.27545280,0.00603877,0.12966240,0.03917796,0.75739248,0.30029238,0.01867634,0.01439077,1.37465091
1.53976988,2.29036037,0.00659489,0.13964739,0.04195240,0.75731181,0.29213424,0.01931260,0.01292257,1.38820545
1.54577289,2.31012006,0.00736300,0.15041409,0.04528050,0.75799783,0.28557755,0.01998716,0.01171538,1.40304044
1.55177589,2.33486936,0.00836637,0.16185870,0.04918240,0.75949650,0.28079393,0.02069660,0.01077261,1.41919189
1.55777889,2.36456764,0.00962863,0.17386647,0.05367606,0.76179541,0.27793306,0.02143603,0.01009538,1.43658903
1.56378189,2.39900395,0.01117321,0.18631456,0.05877710,0.76482611,0.27712080,0.02219925,0.00968289,1.45505867
1.56978489,2.43781246,0.01302278,0.19907542,0.06449846,0.76846931,0.27845735,0.02297891,0.00953273,1.47433524
1.57578789,2.48049445,0.01519839,0.21202041,0.07084975,0.77256284,0.28201544,0.02376683,0.00964108,1.49407599
1.58179090,2.52644548,0.01771858,0.22502367,0.07783636,0.77691159,0.28783859,0.02455430,0.01000277,1.51388051
1.58779390,2.57498622,0.02059835,0.23796583,0.08545827,0.78129931,0.29593923,0.02533251,0.01061131,1.53331338
1.59379690,2.62539498,0.02384806,0.25073756,0.09370861,0.78550120,0.30629685,0.02609288,0.01145873,1.55192880
1.59979990,2.67694024,0.02747227,0.26324268,0.10257203,0.78929689,0.31885619,0.02682753,0.01253536,1.56929564
1.60580290,2.72891110,0.03146864,0.27540071,0.11202292,0.79248292,0.33352540,0.02752958,0.01382963,1.58502158
1.61180590,2.78064442,0.03582690,0.28714873,0.12202367,0.79488413,0.35017463,0.02819353,0.01532774,1.59877503
1.61780890,2.83154696,0.04052795,0.29844243,0.13252292,0.79636329,0.36863479,0.02881549,0.01701341,1.61030359
1.62381191,2.88111191,0.04554326,0.30925637,0.14345417,0.79682856,0.38869702,0.02939339,0.01886765,1.61944809
1.62981491,2.92892917,0.05083441,0.31958338,0.15473459,0.79623841,0.41011285,0.02992704,0.02086861,1.62615172
1.63581791,2.97468943,0.05635316,0.32943326,0.16626454,0.79460383,0.43259545,0.03041818,0.02299154,1.63046367
1.64182091,3.01818246,0.06204173,0.33883076,0.17792751,0.79198778,0.45582195,0.03087035,0.02520895,1.63253748
1.64782391,3.05929037,0.06783366,0.34781302,0.18959099,0.78850207,0.47943720,0.03128877,0.02749077,1.63262431
1.65382691,3.09797686,0.07365501,0.35642671,0.20110796,0.78430198,0.50305900,0.03168011,0.02980492,1.63106170
1.65982991,3.13427383,0.07942603,0.36472483,0.21231939,0.77957887,0.52628476,0.03205216,0.03211780,1.62825858
1.66583292,3.16826647,0.08506318,0.37276360,0.22305739,0.77455141,0.54869970,0.03241350,0.03439511,1.62467754
