energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.06303152,8.65926026,1.62975528,4.66783236,0.01049808,0.09064758,0.08295028,1.41205074,1.17874427,2.60153746
0.06903452,8.69767631,1.64863633,4.67644471,0.01091323,0.09205691,0.08365853,1.41534797,1.17102931,2.62898316
0.07503752,8.72323759,1.66380066,4.67742685,0.01130420,0.09330256,0.08413757,1.41590086,1.16240930,2.65419993
0.08104052,8.73486744,1.67525018,4.67038064,0.01166386,0.09437033,0.08438105,1.41386728,1.15285887,2.67630145
0.08704352,8.73164272,1.68301265,4.65500360,0.01198543,0.09524891,0.08438622,1.40941672,1.14235875,2.69443516
0.09304652,8.71279432,1.68713676,4.63108334,0.01226266,0.09593009,0.08415389,1.40271983,1.13089410,2.70779903
0.09904952,8.67770964,1.68768832,4.59849296,0.01249006,0.09640879,0.08368827,1.39393953,1.11845316,2.71565851
0.10505253,8.62593819,1.68474758,4.55718821,0.01266309,0.09668315,0.08299684,1.38322407,1.10502655,2.71736332
0.11105553,8.55720051,1.67840805,4.50720695,0.01277836,0.09675458,0.08209020,1.37070241,1.09060732,2.71236352
0.11705853,8.47140038,1.66877679,4.44867086,0.01283376,0.09662774,0.08098181,1.35648210,1.07519170,2.70022439
0.12306153,8.36863980,1.65597605,4.38178941,0.01282864,0.09631060,0.07968786,1.34064964,1.05878064,2.68063958
0.12906453,8.24923538,1.64014599,4.30686558,0.01276383,0.09581437,0.07822703,1.32327324,1.04138204,2.65344195
0.13506753,8.11373499,1.62144832,4.22430242,0.01264176,0.09515349,0.07662034,1.30440748,1.02301352,2.61861157
0.14107054,7.96293259,1.60007020,4.13460972,0.01246640,0.09434553,0.07489090,1.28409969,1.00370549,2.57628040
0.14707354,7.79787957,1.57622820,4.03840956,0.01224319,0.09341104,0.07306376,1.26239727,0.98350437,2.52673324
0.15307654,7.61989054,1.55017152,3.93643979,0.01197897,0.09237337,0.07116565,1.23935544,0.96247549,2.47040471
0.15907954,7.43054188,1.52218433,3.82955433,0.01168182,0.09125837,0.06922476,1.21504485,0.94070563,2.40787197
0.16508254,7.23166162,1.49258658,3.71871938,0.01136079,0.09009402,0.06727049,1.18955834,0.91830465,2.33984332
0.17108554,7.02530957,1.46173292,3.60500506,0.01102576,0.08890998,0.06533307,1.16301635,0.89540625,2.26714275
0.17708854,6.81374730,1.43000977,3.48957188,0.01068707,0.08773703,0.06344325,1.13557060,0.87216746,2.19069081
0.18309155,6.59939801,1.39783005,3.37365214,0.01035530,0.08660639,0.06163185,1.10740558,0.84876683,2.11148226
0.18909455,6.38479708,1.36562594,3.25852647,0.01004096,0.08554905,0.05992924,1.07873775,0.82540129,2.03056124
0.19509755,6.17253452,1.33383964,3.14549610,0.00975417,0.08459491,0.05836488,1.04981243,0.80228178,1.94899463
0.20110055,5.96519142,1.30291255,3.03585191,0.00950439,0.08377199,0.05696666,1.02089848,0.77962768,1.86784455
0.20710355,5.76527251,1.27327327,2.93084116,0.00930018,0.08310561,0.05576036,0.99228094,0.75766035,1.78814091
0.21310655,5.57513779,1.24532496,2.83163357,0.00914891,0.08261756,0.05476898,0.96425224,0.73659612,1.71085495
0.21910955,5.39693591,1.21943266,2.73928800,0.00905667,0.08232539,0.05401217,0.93710225,0.71663892,1.63687477
0.22511256,5.23254247,1.19591123,2.65472140,0.00902803,0.08224177,0.05350567,0.91110784,0.69797315,1.56698363
0.23111556,5.08350588,1.17501455,2.57868138,0.00906600,0.08237407,0.05326080,0.88652254,0.68075696,1.50184190
0.23711856,4.95100364,1.15692652,2.51172386,0.00917197,0.08272400,0.05328410,0.86356687,0.66511650,1.44197312
0.24312156,4.83581088,1.14175454,2.45419690,0.00934575,0.08328759,0.05357706,0.84241988,0.65114136,1.38775489
0.24912456,4.73828313,1.12952564,2.40623153,0.00958561,0.08405532,0.05413599,0.82321242,0.63888157,1.33941468
0.25512756,4.65835397,1.12018576,2.36774013,0.00988845,0.08501251,0.05495208,0.80602249,0.62834625,1.29703072
0.26113057,4.59554815,1.11360219,2.33842257,0.01024991,0.08613992,0.05601158,0.79087290,0.61950421,1.26053789
0.26713357,4.54900951,1.10956909,2.31777988,0.01066461,0.08741464,0.05729623,0.77773138,0.61228625,1.22973835
0.27313657,4.51754267,1.10781593,2.30513483,0.01112638,0.08881110,0.05878378,0.76651320,0.60658939,1.20431638
0.27913957,4.49966660,1.10801846,2.29965860,0.01162854,0.09030230,0.06044863,0.75708591,0.60228256,1.18385680
0.28514257,4.49367768,1.10981162,2.30040221,0.01216415,0.09186105,0.06226268,0.74927620,0.59921369,1.16786626
0.29114557,4.49771938,1.11280385,2.30633132,0.01272625,0.09346144,0.06419615,0.74287824,0.59721776,1.15579655
0.29714857,4.50985540,1.11659205,2.31636282,0.01330817,0.09508009,0.06621850,0.73766319,0.59612541,1.14706888
0.30315158,4.52814287,1.12077640,2.32940142,0.01390373,0.09669751,0.06829928,0.73338923,0.59577169,1.14109832
0.30915458,4.55070248,1.12497442,2.34437475,0.01450743,0.09829924,0.07040905,0.72981171,0.59600462,1.13731731
0.31515758,4.57578223,1.12883351,2.36026533,0.01511463,0.09987681,0.07252005,0.72669280,0.59669287,1.13519742
0.32116058,4.60181238,1.13204145,2.37613805,0.01572161,0.10142845,0.07460687,0.72381019,0.59773249,1.13426850
0.32716358,4.62744906,1.13433438,2.39116231,0.01632568,0.10295953,0.07664691,0.72096448,0.59905213,1.13413450
0.33316658,4.65160530,1.13550207,2.40462785,0.01692514,0.10448269,0.07862068,0.71798492,0.60061651,1.13448540
0.33916958,4.67346838,1.13539017,2.41595410,0.01751924,0.10601757,0.08051193,0.71473342,0.60242816,1.13510490
0.34517259,4.69250351,1.13389979,2.42469301,0.01810811,0.10759027,0.08230765,0.71110659,0.60452708,1.13587365
0.35117559,4.70844435,1.13098440,2.43052584,0.01869258,0.10923245,0.08399782,0.70703603,0.60698854,1.13676795
0.35717859,4.72127171,1.12664455,2.43325448,0.01927406,0.11098009,0.08557514,0.70248697,0.60991909,1.13785430
0.36318159,4.73118224,1.12092087,2.43278851,0.01985430,0.11287206,0.08703460,0.69745548,0.61345087,1.13927993
0.36918459,4.73854940,1.11388596,2.42912903,0.02043526,0.11494841,0.08837301,0.69196454,0.61773468,1.14126004
0.37518759,4.74387930,1.10563577,2.42235068,0.02101888,0.11724857,0.08958855,0.68605948,0.62293199,1.14406246
0.38119060,4.74776416,1.09628103,2.41258311,0.02160687,0.11980943,0.09068028,0.67980291,0.62920629,1.14799030
0.38719360,4.75083605,1.08593934,2.39999319,0.02220061,0.12266346,0.09164777,0.67326976,0.63671422,1.15336375
0.39319660,4.75372341,1.07472845,2.38476910,0.02280094,0.12583688,0.09249076,0.66654250,0.64559679,1.16050170
0.39919960,4.75701255,1.06276096,2.36710715,0.02340808,0.12934799,0.09320896,0.65970705,0.65597116,1.16970410
0.40520260,4.76121584,1.05014079,2.34720191,0.02402154,0.13320579,0.09380197,0.65284939,0.66792318,1.18123594
0.41120560,4.76674784,1.03696146,2.32524011,0.02464006,0.13740875,0.09426927,0.64605304,0.68150117,1.19531344
0.41720860,4.77391000,1.02330616,2.30139823,0.02526157,0.14194409,0.09461036,0.63939754,0.69671098,1.21209309
0.42321161,4.78288418,1.00924944,2.27584358,0.02588323,0.14678734,0.09482495,0.63295776,0.71351271,1.23166400
0.42921461,4.79373453,0.99486017,2.24873832,0.02650140,0.15190237,0.09491322,0.62680406,0.73181904,1.25404368
0.43521761,4.80641695,0.98020561,2.22024585,0.02711172,0.15724184,0.09487616,0.62100309,0.75149532,1.27917745
0.44122061,4.82079496,0.96535588,2.19053856,0.02770915,0.16274807,0.09471578,0.61561900,0.77236146,1.30694129
0.44722361,4.83666044,0.95038870,2.15980628,0.02828804,0.16835435,0.09443548,0.61071495,0.79419538,1.33714792
0.45322661,4.85375779,0.93539377,2.12826427,0.02884224,0.17398662,0.09404019,0.60635467,0.81673809,1.36955558
0.45922961,4.87180971,0.92047657,2.09616024,0.02936519,0.17956549,0.09353654,0.60260377,0.83970010,1.40387911
0.46523262,4.89054290,0.90576106,2.06377938,0.02985001,0.18500851,0.09293293,0.59953084,0.86276903,1.43980257
0.47123562,4.90971233,0.89139129,2.03144700,0.03028967,0.19023268,0.09223946,0.59720790,0.88561801,1.47699277
0.47723862,4.92912258,0.87753150,1.99952850,0.03067712,0.19515700,0.09146780,0.59571038,0.90791485,1.51511292
0.48324162,4.94864507,0.86436484,1.96842619,0.03100544,0.19970510,0.09063097,0.59511641,0.92933131,1.55383581
0.48924462,4.96823057,0.85209062,1.93857332,0.03126801,0.20380779,0.08974302,0.59550543,0.94955244,1.59285575
0.49524762,4.98791611,0.84092017,1.91042530,0.03145872,0.20740533,0.08881867,0.59695621,0.96828550,1.63189869
0.50125063,5.00782627,0.83107163,1.88444851,0.03157211,0.21044954,0.08787289,0.59954435,0.98526815,1.67073021
0.50725363,5.02816875,0.82276373,1.86110731,0.03160358,0.21290551,0.08692050,0.60333929,1.00027562,1.70916084
0.51325663,5.04922458,0.81620886,1.84084970,0.03154957,0.21475279,0.08597569,0.60840110,1.01312657,1.74704861
0.51925963,5.07133357,0.81160598,1.82409246,0.03140770,0.21598619,0.08505167,0.61477722,1.02368745,1.78429890
0.52526263,5.09487578,0.80913328,1.81120640,0.03117687,0.21661593,0.08416028,0.62249922,1.03187514,1.82086157
0.53126563,5.12025013,0.80894141,1.80250243,0.03085741,0.21666733,0.08331172,0.63157990,1.03765780,1.85672567
0.53726863,5.14785126,0.81114719,1.79821921,0.03045105,0.21617981,0.08251429,0.64201093,1.04105398,1.89191232
0.54327164,5.17804602,0.81582843,1.79851290,0.02996098,0.21520543,0.08177427,0.65376112,1.04212991,1.92646603
0.54927464,5.21115090,0.82301994,1.80344970,0.02939174,0.21380701,0.08109585,0.66677557,1.04099533,1.96044527
0.55527764,5.24741172,0.83271106,1.81300142,0.02874913,0.21205567,0.08048121,0.68097579,1.03779790,1.99391284
0.56128064,5.28698692,0.84484485,1.82704453,0.02804009,0.21002826,0.07993061,0.69626087,1.03271662,2.02692668
0.56728364,5.32993538,0.85931904,1.84536278,0.02727241,0.20780445,0.07944265,0.71250979,1.02595448,2.05953185
0.57328664,5.37620983,0.87598883,1.86765338,0.02645461,0.20546380,0.07901450,0.72958474,1.01773083,2.09175402
0.57928964,5.42565616,0.89467142,1.89353656,0.02559559,0.20308293,0.07864232,0.74733542,1.00827374,2.12359514
0.58529265,5.47801910,0.91515208,1.92256818,0.02470445,0.20073277,0.07832165,0.76560423,0.99781278,2.15503138
0.59129565,5.53295393,0.93719177,1.95425500,0.02379018,0.19847621,0.07804780,0.78423202,0.98657246,2.18601361
0.59729865,5.59004383,0.96053570,1.98807174,0.02286146,0.19636607,0.07781636,0.80306425,0.97476664,2.21647031
0.60330165,5.64882189,0.98492274,2.02347957,0.02192644,0.19444360,0.07762356,0.82195715,0.96259416,2.24631282
0.60930465,5.70879667,1.01009503,2.05994484,0.02099258,0.19273753,0.07746673,0.84078371,0.95023558,2.27544243
0.61530765,5.76947976,1.03580751,2.09695751,0.02006653,0.19126365,0.07734460,0.85943902,0.93785137,2.30375905
0.62131066,5.83041379,1.06183687,2.13404820,0.01915402,0.19002505,0.07725756,0.87784474,0.92558119,2.33117068
0.62731366,5.89119904,1.08798938,2.17080326,0.01825990,0.18901281,0.07720786,0.89595241,0.91354430,2.35760309
0.63331666,5.95151722,1.11410730,2.20687692,0.01738809,0.18820731,0.07719966,0.91374529,0.90184095,2.38300918
0.63931966,6.01115053,1.14007352,2.24200021,0.01654166,0.18757988,0.07723898,0.93123871,0.89055428,2.40737710
0.64532266,6.06999491,1.16581403,2.27598594,0.01572291,0.18709485,0.07733356,0.94847869,0.87975284,2.43073673
0.65132566,6.12806646,1.19129832,2.30872969,0.01493348,0.18671173,0.07749258,0.96553892,0.86949310,2.45316389
0.65732866,6.18550019,1.21653734,2.34020672,0.01417447,0.18638764,0.07772624,0.98251623,0.85982198,2.47478193
0.66333167,6.24254108,1.24157936,2.37046496,0.01344654,0.18607952,0.07804536,0.99952454,0.85077905,2.49576033
0.66933467,6.29952765,1.26650369,2.39961440,0.01275004,0.18574641,0.07846083,1.01668778,0.84239828,2.51631035
0.67533767,6.35686849,1.29141271,2.42781348,0.01208510,0.18535133,0.07898299,1.03413186,0.83470915,2.53667761
0.68134067,6.41501297,1.31642236,2.45525314,0.01145171,0.18486293,0.07962105,1.05197624,0.82773722,2.55713198
0.68734367,6.47441736,1.34165174,2.48213921,0.01084981,0.18425669,0.08038250,1.07032527,0.82150388,2.57795500
0.69334667,6.53550799,1.36721204,2.50867415,0.01027926,0.18351570,0.08127255,1.08925989,0.81602565,2.59942547
0.69934967,6.59864315,1.39319556,2.53503883,0.00973995,0.18263099,0.08229358,1.10882989,0.81131279,2.62180360
0.70535268,6.66407566,1.41966502,2.56137527,0.00923171,0.18160138,0.08344475,1.12904713,0.80736762,2.64531477
0.71135568,6.73191779,1.44664384,2.58777110,0.00875432,0.18043298,0.08472166,1.14988001,0.80418246,2.67013331
0.71735868,6.80211045,1.47410771,2.61424637,0.00830750,0.17913830,0.08611612,1.17124942,0.80173758,2.69636726
0.72336168,6.87439793,1.50197787,2.64074325,0.00789086,0.17773501,0.08761604,1.19302632,0.79999912,2.72404488
0.72936468,6.94830979,1.53011632,2.66711910,0.00750382,0.17624466,0.08920548,1.21503101,0.79891734,2.75310357
0.73536768,7.02315070,1.55832330,2.69314300,0.00714564,0.17469113,0.09086480,1.23703433,0.79842511,2.78338189
0.74137069,7.09799912,1.58633712,2.71849610,0.00681535,0.17309918,0.09257091,1.25876047,0.79843709,2.81461522
0.74737369,7.17171508,1.61383645,2.74277545,0.00651176,0.17149303,0.09429767,1.27989160,0.79884941,2.84643538
0.75337669,7.24295724,1.64044509,2.76550148,0.00623340,0.16989510,0.09601635,1.30007400,0.79954012,2.87837462
0.75937969,7.31020880,1.66573912,2.78612860,0.00597860,0.16832497,0.09769625,1.31892574,0.80037039,2.90987387
0.76538269,7.37181174,1.68925627,2.80405878,0.00574545,0.16679860,0.09930527,1.33604545,0.80118650,2.94029528
0.77138569,7.42600850,1.71050739,2.81865748,0.00553188,0.16532790,0.10081065,1.35102228,0.80182258,2.96893862
0.77738869,7.47098974,1.72898962,2.82927164,0.00533567,0.16392047,0.10217970,1.36344653,0.80210409,2.99506120
0.78339170,7.50494695,1.74420098,2.83524909,0.00515452,0.16257980,0.10338050,1.37292082,0.80185189,3.01790052
0.78939470,7.52612813,1.75565589,2.83595882,0.00498609,0.16130560,0.10438271,1.37907153,0.80088690,3.03669904
0.79539770,7.53289476,1.76290130,2.83081149,0.00482809,0.16009443,0.10515825,1.38156008,0.79903509,3.05072989
0.80140070,7.52377820,1.76553266,2.81927975,0.00467832,0.15894051,0.10568201,1.38009384,0.79613264,3.05932289
0.80740370,7.49753347,1.76320943,2.80091745,0.00453473,0.15783658,0.10593250,1.37443628,0.79203120,3.06188959
0.81340670,7.45318863,1.75566932,2.77537743,0.00439548,0.15677491,0.10589245,1.36441605,0.78660291,3.05794646
0.81940970,7.39008767,1.74274087,2.74242714,0.00425898,0.15574827,0.10554924,1.34993459,0.77974506,3.04713530
0.82541271,7.30792559,1.72435369,2.70196151,0.00412392,0.15475089,0.10489536,1.33097209,0.77138415,3.02924000
0.83141571,7.20677384,1.70054590,2.65401269,0.00398929,0.15377930,0.10392867,1.30759138,0.76147920,3.00419899
0.83741871,7.08709525,1.67146843,2.59875615,0.00385444,0.15283302,0.10265255,1.27993966,0.75002416,2.97211292
0.84342171,6.94974766,1.63738572,2.53651277,0.00371902,0.15191522,0.10107596,1.24824786,0.73704921,2.93324719
0.84942471,6.79597568,1.59867285,2.46774686,0.00358301,0.15103308,0.09921336,1.21282755,0.72262103,2.88802928
0.85542771,6.62739097,1.55580882,2.39305983,0.00344669,0.15019807,0.09708442,1.17406543,0.70684185,2.83704113
0.86143072,6.44594134,1.50936647,2.31317977,0.00331061,0.14942598,0.09471373,1.13241561,0.68984739,2.78100667
0.86743372,6.25386966,1.45999891,2.22894710,0.00317559,0.14873687,0.09213031,1.08838970,0.67180374,2.72077526
0.87343672,6.05366407,1.40842334,2.14129664,0.00304263,0.14815480,0.08936697,1.04254524,0.65290328,2.65730164
0.87943972,5.84800099,1.35540251,2.05123674,0.00291288,0.14770743,0.08645974,0.99547271,0.63335982,2.59162304
0.88544272,5.63968305,1.30172470,1.95982609,0.00278761,0.14742548,0.08344701,0.94778162,0.61340312,2.52483456
0.89144572,5.43157390,1.24818291,1.86814901,0.00266815,0.14734213,0.08036883,0.90008621,0.59327308,2.45806344
0.89744872,5.22653218,1.19555409,1.77728996,0.00255586,0.14749220,0.07726605,0.85299120,0.57321366,2.39244324
0.90345173,5.02734676,1.14457912,1.68830836,0.00245205,0.14791138,0.07417953,0.80707813,0.55346698,2.32908862
0.90945473,4.83667524,1.09594438,1.60221438,0.00235798,0.14863522,0.07114936,0.76289278,0.53426762,2.26907145
0.91545773,4.65698755,1.05026550,1.51994659,0.00227480,0.14969823,0.06821408,0.72093403,0.51583735,2.21339878
0.92146073,4.49051605,1.00807376,1.44235217,0.00220354,0.15113278,0.06541010,0.68164445,0.49838052,2.16299317
0.92746373,4.33921346,0.96980560,1.37017037,0.00214507,0.15296801,0.06277107,0.64540303,0.48208015,2.11867561
0.93346673,4.20471936,0.93579553,1.30401945,0.00210012,0.15522882,0.06032742,0.61251993,0.46709481,2.08115132
0.93946973,4.08833564,0.90627224,1.24438769,0.00206922,0.15793473,0.05810599,0.58323348,0.45355630,2.05099836
0.94547274,3.99101126,0.88135822,1.19162827,0.00205274,0.16109894,0.05612977,0.55770931,0.44156823,2.02865924
0.95147574,3.91333583,0.86107225,1.14595830,0.00205087,0.16472733,0.05441777,0.53604141,0.43120535,2.01443527
0.95747874,3.85554191,0.84533484,1.10746148,0.00206363,0.16881776,0.05298496,0.51825498,0.42251366,2.00848369
0.96348174,3.81751512,0.83397578,1.07609436,0.00209090,0.17335942,0.05184232,0.50431071,0.41551110,2.01081749
0.96948474,3.79881147,0.82674375,1.05169552,0.00213241,0.17833248,0.05099702,0.49411024,0.41018898,2.02130771
0.97548774,3.79868093,0.82331715,1.03399737,0.00218775,0.18370796,0.05045258,0.48750256,0.40651373,2.03968824
0.98149075,3.81609652,0.82331582,1.02263980,0.00225642,0.18944799,0.05020921,0.48429079,0.40442919,2.06556311
0.98749375,3.84978773,0.82631327,1.01718522,0.00233782,0.19550629,0.05026409,0.48423940,0.40385913,2.09841605
0.99349675,3.89827768,0.83184876,1.01713442,0.00243127,0.20182913,0.05061179,0.48708130,0.40471010,2.13762254
0.99949975,3.95992296,0.83943921,1.02194259,0.00253604,0.20835654,0.05124463,0.49252487,0.40687444,2.18246407
1.00550275,4.03295542,0.84859040,1.03103511,0.00265133,0.21502392,0.05215311,0.50026055,0.41023336,2.23214461
1.01150575,4.11552505,0.85880742,1.04382259,0.00277634,0.22176390,0.05332631,0.50996705,0.41466025,2.28580918
1.01750875,4.20574324,0.86960428,1.05971483,0.00291025,0.22850848,0.05475231,0.52131704,0.42002391,2.34256415
1.02351176,4.30172550,0.88051243,1.07813342,0.00305222,0.23519131,0.05641858,0.53398242,0.42619180,2.40149903
1.02951476,4.40163304,0.89108838,1.09852278,0.00320143,0.24175010,0.05831234,0.54763901,0.43303333,2.46170924
1.03551776,4.50371226,0.90092040,1.12035946,0.00335709,0.24812893,0.06042089,0.56197089,0.44042288,2.52231928
1.04152076,4.60633142,0.90963419,1.14315973,0.00351842,0.25428049,0.06273193,0.57667435,0.44824284,2.58250579
1.04752376,4.70801371,0.91689782,1.16648536,0.00368468,0.26016814,0.06523374,0.59146154,0.45638633,2.64151952
1.05352676,4.80746593,0.92242577,1.18994784,0.00385518,0.26576752,0.06791542,0.60606381,0.46475960,2.69870570
1.05952976,4.90360203,0.92598225,1.21321087,0.00402929,0.27106784,0.07076695,0.62023490,0.47328420,2.75352189
1.06553277,4.99556100,0.92738365,1.23599156,0.00420642,0.27607268,0.07377928,0.63375387,0.48189857,2.80555259
1.07153577,5.08271843,0.92650038,1.25806023,0.00438603,0.28080019,0.07694427,0.64642775,0.49055923,2.85452007
1.07753877,5.16469144,0.92325772,1.27923916,0.00456765,0.28528275,0.08025458,0.65809399,0.49924139,2.90029065
1.08354177,5.24133671,0.91763592,1.29940031,0.00475085,0.28956611,0.08370352,0.66862247,0.50793897,2.94287632
1.08954477,5.31274162,0.90966941,1.31846225,0.00493526,0.29370791,0.08728476,0.67791713,0.51666401,2.98243128
1.09554777,5.37920846,0.89944494,1.33638627,0.00512056,0.29777573,0.09099205,0.68591696,0.52544539,3.01924348
1.10155078,5.44123233,0.88709876,1.35317195,0.00530643,0.30184468,0.09481882,0.69259640,0.53432699,3.05372131
1.10755378,5.49947296,0.87281282,1.36885215,0.00549259,0.30599471,0.09875780,0.69796483,0.54336521,3.08637581
1.11355678,5.55472136,0.85680975,1.38348745,0.00567877,0.31030758,0.10280056,0.70206531,0.55262600,3.11779906
1.11955978,5.60786221,0.83934703,1.39716021,0.00586467,0.31486372,0.10693709,0.70497225,0.56218134,3.14863926
1.12556278,5.65983286,0.82071008,1.40996819,0.00604995,0.31973905,0.11115537,0.70678814,0.57210541,3.17957359
1.13156578,5.71158037,0.80120460,1.42201786,0.00623424,0.32500184,0.11544098,0.70763928,0.58247049,3.21127957
1.13756878,5.76401764,0.78114836,1.43341746,0.00641710,0.33070978,0.11977676,0.70767068,0.59334264,3.24440615
1.14357179,5.81798030,0.76086247,1.44426998,0.00659798,0.33690724,0.12414255,0.70704006,0.60477750,3.27954526
1.14957479,5.87418541,0.74066267,1.45466618,0.00677624,0.34362294,0.12851507,0.70591138,0.61681612,3.31720513
1.15557779,5.93319378,0.72085064,1.46467783,0.00695113,0.35086793,0.13286786,0.70444791,0.62948110,3.35778605
1.16158079,5.99537692,0.70170592,1.47435156,0.00712177,0.35863417,0.13717138,0.70280528,0.64277324,3.40155963
1.16758379,6.06089025,0.68347854,1.48370342,0.00728717,0.36689348,0.14139324,0.70112477,0.65666867,3.44865216
1.17358679,6.12965340,0.66638278,1.49271454,0.00744619,0.37559713,0.14549865,0.69952703,0.67111674,3.49903275
1.17958979,6.20133888,0.65059222,1.50132826,0.00759764,0.38467595,0.14945092,0.69810684,0.68603879,3.55250669
1.18559280,6.27536955,0.63623644,1.50944878,0.00774019,0.39404108,0.15321218,0.69692884,0.70132775,3.60871427
1.19159580,6.35092549,0.62339932,1.51694181,0.00787249,0.40358516,0.15674421,0.69602480,0.71684883,3.66713514
1.19759880,6.42696037,0.61211918,1.52363715,0.00799315,0.41318423,0.16000938,0.69539236,0.73244121,3.72709817
1.20360180,6.50222686,0.60239066,1.52933345,0.00810080,0.42270007,0.16297171,0.69499553,0.74792076,3.78779646
1.20960480,6.57531076,0.59416824,1.53380493,0.00819414,0.43198302,0.16559791,0.69476685,0.76308379,3.84830703
1.21560780,6.64467248,0.58737128,1.53680998,0.00827196,0.44087529,0.16785854,0.69461120,0.77771171,3.90761460
1.22161081,6.70869481,0.58189023,1.53810142,0.00833320,0.44921460,0.16972903,0.69441105,0.79157643,3.96463873
1.22761381,6.76573507,0.57759381,1.53743780,0.00837701,0.45683803,0.17119072,0.69403295,0.80444651,4.01826325
1.23361681,6.81417992,0.57433674,1.53459554,0.00840277,0.46358618,0.17223165,0.69333488,0.81609362,4.06736723
1.23961981,6.85250061,0.57196761,1.52938112,0.00841011,0.46930725,0.17284736,0.69217422,0.82629930,4.11085626
1.24562281,6.87930662,0.57033661,1.52164278,0.00839898,0.47386117,0.17304129,0.69041573,0.83486163,4.14769320
1.25162581,6.89339552,0.56930266,1.51128124,0.00836961,0.47712352,0.17282504,0.68793935,0.84160164,4.17692720
1.25762881,6.89379719,0.56873975,1.49825869,0.00832253,0.47898912,0.17221835,0.68464728,0.84636912,4.19772023
1.26363182,6.87981046,0.56854208,1.48260568,0.00825860,0.47937527,0.17124876,0.68047008,0.84904773,4.20937020
1.26963482,6.85103105,0.56862796,1.46442541,0.00817892,0.47822436,0.16995103,0.67537147,0.84955901,4.21133001
1.27563782,6.80736952,0.56894227,1.44389527,0.00808484,0.47550599,0.16836619,0.66935160,0.84786529,4.20322205
1.28164082,6.74905877,0.56945749,1.42126534,0.00797793,0.47121830,0.16654046,0.66244867,0.84397126,4.18484776
1.28764382,6.67665096,0.57017340,1.39685403,0.00785988,0.46538853,0.16452388,0.65473892,0.83792415,4.15619210
1.29364682,6.59100422,0.57111546,1.37104090,0.00773249,0.45807292,0.16236880,0.64633497,0.82981253,4.11742311
1.29964982,6.49325973,0.57233217,1.34425706,0.00759761,0.44935568,0.16012827,0.63738261,0.81976380,4.06888650
1.30565283,6.38481052,0.57389160,1.31697350,0.00745707,0.43934736,0.15785435,0.62805632,0.80794037,4.01109585
1.31165583,6.26726318,0.57587728,1.28968803,0.00731261,0.42818241,0.15559656,0.61855378,0.79453480,3.94471889
1.31765883,6.14239436,0.57838380,1.26291117,0.00716588,0.41601618,0.15340032,0.60908952,0.77976406,3.87056025
1.32366183,6.01210357,0.58151230,1.23715186,0.00701837,0.40302143,0.15130558,0.59988809,0.76386317,3.78954164
1.32966483,5.87836425,0.58536612,1.21290340,0.00687137,0.38938436,0.14934576,0.59117712,0.74707844,3.70267989
1.33566783,5.74317486,0.59004676,1.19063032,0.00672597,0.37530049,0.14754682,0.58318041,0.72966069,3.61106364
1.34167084,5.60851142,0.59565029,1.17075648,0.00658305,0.36097028,0.14592673,0.57611136,0.71185852,3.51582948
1.34767384,5.47628315,0.60226439,1.15365510,0.00644325,0.34659489,0.14449527,0.57016696,0.69391216,3.41813794
1.35367684,5.34829233,0.60996591,1.13964063,0.00630701,0.33237193,0.14325404,0.56552250,0.67604790,3.31915019
1.35967984,5.22619915,0.61881908,1.12896297,0.00617458,0.31849161,0.14219695,0.56232708,0.65847333,3.22000584
1.36568284,5.11149253,0.62887429,1.12180384,0.00604600,0.30513314,0.14131081,0.56070005,0.64137360,3.12180230
1.37168584,5.00546692,0.64016735,1.11827541,0.00592121,0.29246162,0.14057628,0.56072840,0.62490875,3.02557614
1.37768884,4.90920547,0.65271913,1.11842088,0.00580000,0.28062544,0.13996897,0.56246499,0.60921200,2.93228679
1.38369185,4.82356941,0.66653554,1.12221696,0.00568209,0.26975427,0.13946066,0.56592783,0.59438926,2.84280275
1.38969485,4.74919327,0.68160763,1.12957774,0.00556713,0.25995755,0.13902057,0.57110009,0.58051948,2.75789051
1.39569785,4.68648558,0.69791189,1.14035983,0.00545475,0.25132363,0.13861671,0.57793098,0.56765597,2.67820627
1.40170085,4.63563448,0.71541053,1.15436828,0.00534460,0.24391940,0.13821703,0.58633736,0.55582835,2.60429054
1.40770385,4.59661765,0.73405170,1.17136306,0.00523634,0.23779050,0.13779064,0.59620600,0.54504512,2.53656540
1.41370685,4.56921579,0.75376977,1.19106579,0.00512968,0.23296195,0.13730876,0.60739642,0.53529661,2.47533454
1.41970985,4.55302913,0.77448550,1.21316642,0.00502440,0.22943910,0.13674555,0.61974431,0.52655807,2.42078570
1.42571286,4.54749620,0.79610624,1.23732977,0.00492036,0.22720904,0.13607873,0.63306533,0.51879289,2.37299531
1.43171586,4.55191430,0.81852620,1.26320179,0.00481751,0.22624206,0.13529004,0.64715941,0.51195560,2.33193512
1.43771886,4.56546111,0.84162682,1.29041538,0.00471590,0.22649340,0.13436549,0.66181525,0.50599471,2.29748038
1.44372186,4.58721690,0.86527741,1.31859598,0.00461570,0.22790500,0.13329546,0.67681511,0.50085518,2.26941927
1.44972486,4.61618693,0.88933601,1.34736670,0.00451716,0.23040726,0.13207465,0.69193972,0.49648048,2.24746320
