energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.50875438,1.87542778,0.22162260,0.24642643,0.01558668,0.15145770,0.42715394,1.28968957,0.02019343,0.37166553
3.51475738,1.79796945,0.21708284,0.23618976,0.01550759,0.14429314,0.39469038,1.23827163,0.02005497,0.35207338
3.52076038,1.72671846,0.21377595,0.22623980,0.01555053,0.13723451,0.36329296,1.19233586,0.01999347,0.33319367
3.52676338,1.66224038,0.21164428,0.21669743,0.01570779,0.13037519,0.33325458,1.15218092,0.02000555,0.31521244
3.53276638,1.60487005,0.21059837,0.20766662,0.01596828,0.12379561,0.30482163,1.11791481,0.02008673,0.29828367
3.53876938,1.55471341,0.21051989,0.19923263,0.01631796,0.11756220,0.27819269,1.08946016,0.02023164,0.28252716
3.54477239,1.51165809,0.21126555,0.19146134,0.01674035,0.11172694,0.25351905,1.06656622,0.02043427,0.26802770
3.55077539,1.47539246,0.21267207,0.18439953,0.01721705,0.10632768,0.23090698,1.04882673,0.02068829,0.25483582
3.55677839,1.44543189,0.21456188,0.17807613,0.01772839,0.10138913,0.21042135,1.03570283,0.02098743,0.24296993
3.56278139,1.42115114,0.21674947,0.17250444,0.01825407,0.09692431,0.19209061,1.02655016,0.02132593,0.23241962
3.56878439,1.40182116,0.21904812,0.16768492,0.01877378,0.09293662,0.17591249,1.02064867,0.02169898,0.22315004
3.57478739,1.38664863,0.22127657,0.16360858,0.01926787,0.08942208,0.16186033,1.01723416,0.02210319,0.21510693
3.58079040,1.37481648,0.22326569,0.16026062,0.01971795,0.08637177,0.14988957,1.01553010,0.02253697,0.20822217
3.58679340,1.36552341,0.22486448,0.15762406,0.02010740,0.08377434,0.13994409,1.01477858,0.02300092,0.20241942
3.59279640,1.35802084,0.22594543,0.15568322,0.02042188,0.08161827,0.13196213,1.01426920,0.02349811,0.19761956
3.59879940,1.35164560,0.22640880,0.15442666,0.02064968,0.07989393,0.12588149,1.01336480,0.02403421,0.19374569
3.60480240,1.34584700,0.22618581,0.15384958,0.02078203,0.07859518,0.12164383,1.01152329,0.02461748,0.19072739
3.61080540,1.34020735,0.22524037,0.15395522,0.02081322,0.07772050,0.11919784,1.00831482,0.02525865,0.18850406
3.61680840,1.33445510,0.22356951,0.15475550,0.02074072,0.07727351,0.11850121,1.00343389,0.02597056,0.18702712
3.62281141,1.32847034,0.22120237,0.15627054,0.02056508,0.07726293,0.11952144,0.99670613,0.02676764,0.18626113
3.62881441,1.32228263,0.21819780,0.15852716,0.02028976,0.07770195,0.12223533,0.98808989,0.02766524,0.18618365
3.63481741,1.31606160,0.21464078,0.16155653,0.01992089,0.07860699,0.12662741,0.97767269,0.02867882,0.18678400
3.64082041,1.31010100,0.21063772,0.16539091,0.01946693,0.07999604,0.13268731,0.96566301,0.02982299,0.18806099
3.64682341,1.30479717,0.20631109,0.17005981,0.01893824,0.08188659,0.14040635,0.95237804,0.03111052,0.19001980
3.65282641,1.30062320,0.20179332,0.17558567,0.01834662,0.08429334,0.14977347,0.93822795,0.03255125,0.19266821
3.65882941,1.29810011,0.19722060,0.18197945,0.01770487,0.08722572,0.16077085,0.92369753,0.03415110,0.19601241
3.66483242,1.29776642,0.19272668,0.18923629,0.01702625,0.09068556,0.17336933,0.90932596,0.03591113,0.20005275
3.67083542,1.30014770,0.18843690,0.19733154,0.01632402,0.09466489,0.18752410,0.89568544,0.03782671,0.20477961
3.67683842,1.30572740,0.18446300,0.20621751,0.01561101,0.09914406,0.20317069,0.88335959,0.03988697,0.21016964
3.68284142,1.31492015,0.18089854,0.21582108,0.01489924,0.10409037,0.22022165,0.87292221,0.04207438,0.21618274
3.68884442,1.32804876,0.17781547,0.22604246,0.01419955,0.10945725,0.23856405,0.86491702,0.04436467,0.22275983
3.69484742,1.34532563,0.17526167,0.23675515,0.01352136,0.11518414,0.25805800,0.85983897,0.04672706,0.22982166
3.70085043,1.36683929,0.17325980,0.24780727,0.01287250,0.12119693,0.27853626,0.85811757,0.04912481,0.23726878
3.70685343,1.39254632,0.17180718,0.25902425,0.01225905,0.12740930,0.29980501,0.86010251,0.05151599,0.24498260
3.71285643,1.42226890,0.17087691,0.27021279,0.01168537,0.13372457,0.32164585,0.86605192,0.05385467,0.25282765
3.71885943,1.45569770,0.17041991,0.28116596,0.01115407,0.14003822,0.34381889,0.87612338,0.05609227,0.26065488
3.72486243,1.49239996,0.17036786,0.29166932,0.01066615,0.14624096,0.36606691,0.89036790,0.05817912,0.26830586
3.73086543,1.53183209,0.17063689,0.30150770,0.01022114,0.15222217,0.38812040,0.90872689,0.06006621,0.27561780
3.73686843,1.57335629,0.17113161,0.31047241,0.00981726,0.15787356,0.40970334,0.93103221,0.06170689,0.28242896
3.74287144,1.61626046,0.17174959,0.31836860,0.00945165,0.16309296,0.43053956,0.95700926,0.06305871,0.28858444
3.74887444,1.65978055,0.17238577,0.32502232,0.00912061,0.16778806,0.45035935,0.98628318,0.06408500,0.29394193
3.75487744,1.70312472,0.17293684,0.33028707,0.00881982,0.17187989,0.46890622,1.01838805,0.06475636,0.29837722
3.76088044,1.74549842,0.17330532,0.33404957,0.00854458,0.17530597,0.48594356,1.05277898,0.06505195,0.30178922
3.76688344,1.78612979,0.17340317,0.33623434,0.00829004,0.17802290,0.50126099,1.08884699,0.06496041,0.30410432
3.77288644,1.82429457,0.17315492,0.33680703,0.00805135,0.18000844,0.51468011,1.12593636,0.06448044,0.30527980
3.77888944,1.85933997,0.17250016,0.33577643,0.00782389,0.18126282,0.52605978,1.16336420,0.06362110,0.30530630
3.78489245,1.89070691,0.17139539,0.33319481,0.00760337,0.18180936,0.53530034,1.20044165,0.06240167,0.30420919
3.79089545,1.91794998,0.16981523,0.32915690,0.00738599,0.18169431,0.54234712,1.23649637,0.06085118,0.30204872
3.79689845,1.94075464,0.16775297,0.32379743,0.00716846,0.18098593,0.54719275,1.27089531,0.05900759,0.29891918
3.80290145,1.95895120,0.16522062,0.31728729,0.00694811,0.17977293,0.54987842,1.30306738,0.05691674,0.29494681
3.80890445,1.97252493,0.16224833,0.30982860,0.00672288,0.17816207,0.55049391,1.33252465,0.05463100,0.29028685
3.81490745,1.98162197,0.15888345,0.30164883,0.00649137,0.17627536,0.54917645,1.35888163,0.05220782,0.28511961
3.82091046,1.98655050,0.15518913,0.29299418,0.00625280,0.17424658,0.54610830,1.38187136,0.04970813,0.27964579
3.82691346,1.98777692,0.15124272,0.28412249,0.00600696,0.17221750,0.54151304,1.40135750,0.04719471,0.27408119
3.83291646,1.98591664,0.14713380,0.27529593,0.00575422,0.17033374,0.53565071,1.41734168,0.04473062,0.26865089
3.83891946,1.98171951,0.14296213,0.26677361,0.00549545,0.16874040,0.52881169,1.42996552,0.04237770,0.26358319
3.84492246,1.97604977,0.13883541,0.25880440,0.00523199,0.16757769,0.52130960,1.43950665,0.04019518,0.25910331
3.85092546,1.96986092,0.13486690,0.25162019,0.00496555,0.16697651,0.51347314,1.44636893,0.03823850,0.25542707
3.85692846,1.96416596,0.13117306,0.24542961,0.00469821,0.16705419,0.50563724,1.45106673,0.03655827,0.25275472
3.86293147,1.96000367,0.12787103,0.24041250,0.00443231,0.16791056,0.49813355,1.45420382,0.03519949,0.25126499
3.86893447,1.95840204,0.12507616,0.23671515,0.00417045,0.16962431,0.49128072,1.45644772,0.03420091,0.25110963
3.87493747,1.96034000,0.12289948,0.23444649,0.00391539,0.17224994,0.48537457,1.45850027,0.03359463,0.25240835
3.88094047,1.96670891,0.12144522,0.23367520,0.00367006,0.17581522,0.48067864,1.46106606,0.03340587,0.25524460
3.88694347,1.97827529,0.12080836,0.23442789,0.00343744,0.18031944,0.47741533,1.46481988,0.03365285,0.25966207
3.89294647,1.99564650,0.12107234,0.23668839,0.00322061,0.18573241,0.47575810,1.47037483,0.03434684,0.26566211
3.89894947,2.01924085,0.12230684,0.24039810,0.00302265,0.19199433,0.47582497,1.47825270,0.03549228,0.27320226
3.90495248,2.04926377,0.12456585,0.24545741,0.00284664,0.19901654,0.47767364,1.48885805,0.03708698,0.28219588
3.91095548,2.08569115,0.12788600,0.25172827,0.00269562,0.20668326,0.48129853,1.50245727,0.03912235,0.29251299
3.91695848,2.12826094,0.13228523,0.25903775,0.00257259,0.21485416,0.48662992,1.51916384,0.04158372,0.30398237
3.92296148,2.17647372,0.13776192,0.26718254,0.00248046,0.22336784,0.49353527,1.53893031,0.04445055,0.31639485
3.92896448,2.22960229,0.14429446,0.27593432,0.00242202,0.23204604,0.50182273,1.56154768,0.04769680,0.32950789
3.93496748,2.28671039,0.15184139,0.28504587,0.00239996,0.24069857,0.51124685,1.58665206,0.05129120,0.34305122
3.94097049,2.34667960,0.16034205,0.29425772,0.00241680,0.24912863,0.52151629,1.61373825,0.05519758,0.35673344
3.94697349,2.40824376,0.16971780,0.30330513,0.00247489,0.25713854,0.53230319,1.64217966,0.05937522,0.37024945
3.95297649,2.47002923,0.17987388,0.31192535,0.00257636,0.26453551,0.54325400,1.67125355,0.06377922,0.38328849
3.95897949,2.53059964,0.19070158,0.31986471,0.00272308,0.27113730,0.55400125,1.70017017,0.06836094,0.39554245
3.96498249,2.58850301,0.20208105,0.32688544,0.00291663,0.27677762,0.56417590,1.72810466,0.07306847,0.40671428
3.97098549,2.64231948,0.21388431,0.33277206,0.00315823,0.28131091,0.57341973,1.75422997,0.07784724,0.41652616
3.97698849,2.69070766,0.22597854,0.33733697,0.00344868,0.28461644,0.58139732,1.77774941,0.08264064,0.42472716
3.98299150,2.73244776,0.23822948,0.34042516,0.00378831,0.28660156,0.58780715,1.79792737,0.08739079,0.43110012
3.98899450,2.76647983,0.25050481,0.34191788,0.00417689,0.28720390,0.59239140,1.81411691,0.09203933,0.43546749
3.99499750,2.79193576,0.26267739,0.34173514,0.00461361,0.28639256,0.59494415,1.82578315,0.09652839,0.43769598
4.00100050,2.80816400,0.27462814,0.33983694,0.00509694,0.28416822,0.59531763,1.83252172,0.10080150,0.43769984
4.00700350,2.81474632,0.28624871,0.33622333,0.00562463,0.28056211,0.59342636,1.83407159,0.10480465,0.43544261
4.01300650,2.81150624,0.29744356,0.33093322,0.00619366,0.27563411,0.58924913,1.83032225,0.10848730,0.43093743
4.01900950,2.79850930,0.30813158,0.32404202,0.00680019,0.26946994,0.58282878,1.82131502,0.11180343,0.42424584
4.02501251,2.77605551,0.31824718,0.31565839,0.00743958,0.26217761,0.57426989,1.80723904,0.11471245,0.41547515
4.03101551,2.74466477,0.32774082,0.30592006,0.00810640,0.25388338,0.56373466,1.78842231,0.11718018,0.40477465
4.03701851,2.70505612,0.33657912,0.29498903,0.00879451,0.24472740,0.55143705,1.76531845,0.11917955,0.39233062
4.04302151,2.65812213,0.34474441,0.28304635,0.00949712,0.23485914,0.53763572,1.73849020,0.12069126,0.37836056
4.04902451,2.60489956,0.35223397,0.27028666,0.01020697,0.22443295,0.52262594,1.70859020,0.12170425,0.36310676
4.05502751,2.54653768,0.35905903,0.25691267,0.01091645,0.21360383,0.50673099,1.67634036,0.12221596,0.34682959
4.06103052,2.48426547,0.36524343,0.24312984,0.01161783,0.20252357,0.49029331,1.64251032,0.12223242,0.32980057
4.06703352,2.41935901,0.37082231,0.22914143,0.01230350,0.19133741,0.47366581,1.60789612,0.12176810,0.31229565
4.07303652,2.35311009,0.37584066,0.21514397,0.01296620,0.18018131,0.45720364,1.57329958,0.12084562,0.29458887
4.07903952,2.28679689,0.38035189,0.20132334,0.01359929,0.16917985,0.44125669,1.53950913,0.11949517,0.27694648
4.08504252,2.22165761,0.38441651,0.18785160,0.01419707,0.15844478,0.42616301,1.50728249,0.11775390,0.25962189
4.09104552,2.15886750,0.38810079,0.17488438,0.01475498,0.14807424,0.41224323,1.47733158,0.11566505,0.24285130
4.09704852,2.09951965,0.39147564,0.16255911,0.01526989,0.13815252,0.39979620,1.45030986,0.11327701,0.22685029
4.10305153,2.04460962,0.39461544,0.15099393,0.01574029,0.12875035,0.38909562,1.42680225,0.11064228,0.21181130
4.10905453,1.99502403,0.39759697,0.14028711,0.01616646,0.11992563,0.38038777,1.40731754,0.10781643,0.19790194
4.11505753,1.95153279,0.40049840,0.13051722,0.01655061,0.11172437,0.37389011,1.39228332,0.10485691,0.18526420
4.12106053,1.91478473,0.40339823,0.12174360,0.01689685,0.10418193,0.36979060,1.38204312,0.10182202,0.17401426
4.12706353,1.88530619,0.40637428,0.11400730,0.01721128,0.09732427,0.36824751,1.37685571,0.09876978,0.16424303
4.13306653,1.86350213,0.40950256,0.10733231,0.01750177,0.09116920,0.36938959,1.37689616,0.09575693,0.15601711
4.13906953,1.84965921,0.41285616,0.10172683,0.01777789,0.08572751,0.37331625,1.38225845,0.09283795,0.14938004
4.14507254,1.84395030,0.41650406,0.09718477,0.01805061,0.08100397,0.38009763,1.39295922,0.09006416,0.14435386
4.15107554,1.84643988,0.42050996,0.09368719,0.01833204,0.07699804,0.38977438,1.40894239,0.08748296,0.14094056
4.15707854,1.85708985,0.42493103,0.09120364,0.01863501,0.07370438,0.40235696,1.43008435,0.08513710,0.13912368
4.16308154,1.87576528,0.42981668,0.08969339,0.01897271,0.07111307,0.41782450,1.45619930,0.08306404,0.13886955
4.16908454,1.90223964,0.43520742,0.08910663,0.01935825,0.06920959,0.43612313,1.48704438,0.08129546,0.14012854
4.17508754,1.93619941,0.44113365,0.08938533,0.01980420,0.06797462,0.45716382,1.52232454,0.07985679,0.14283585
4.18109055,1.97724763,0.44761466,0.09046407,0.02032213,0.06738365,0.48081993,1.56169665,0.07876687,0.14691226
4.18709355,2.02490647,0.45465760,0.09227075,0.02092217,0.06740654,0.50692467,1.60477283,0.07803764,0.15226456
4.19309655,2.07861887,0.46225658,0.09472712,0.02161262,0.06800697,0.53526864,1.65112284,0.07767397,0.15878582
4.19909955,2.13774938,0.47039191,0.09774936,0.02239958,0.06914203,0.56559776,1.70027570,0.07767351,0.16635568
4.20510255,2.20158451,0.47902939,0.10124858,0.02328663,0.07076189,0.59761200,1.75172035,0.07802665,0.17484063
4.21110555,2.26933313,0.48811980,0.10513142,0.02427459,0.07280967,0.63096512,1.80490592,0.07871659,0.18409444
4.21710855,2.34012732,0.49759852,0.10930074,0.02536139,0.07522152,0.66526576,1.85924165,0.07971944,0.19395883
4.22311156,2.41302434,0.50738533,0.11365651,0.02654194,0.07792703,0.70008012,1.91409712,0.08100450,0.20426457
4.22911456,2.48701039,0.51738446,0.11809677,0.02780816,0.08084999,0.73493650,1.96880303,0.08253460,0.21483300
4.23511756,2.56100665,0.52748491,0.12251892,0.02914908,0.08390934,0.76933167,2.02265330,0.08426662,0.22547799
4.24112056,2.63387834,0.53756111,0.12682109,0.03055099,0.08702061,0.80273921,2.07490884,0.08615208,0.23600854
4.24712356,2.70444699,0.54747395,0.13090382,0.03199771,0.09009753,0.83461964,2.12480344,0.08813797,0.24623188
4.25312656,2.77150637,0.55707231,0.13467179,0.03347090,0.09305388,0.86443203,2.17155233,0.09016762,0.25595693
4.25912956,2.83384206,0.56619499,0.13803572,0.03495046,0.09580559,0.89164703,2.21436336,0.09218182,0.26499836
4.26513257,2.89025436,0.57467320,0.14091427,0.03641495,0.09827279,0.91576047,2.25245101,0.09411995,0.27318070
4.27113557,2.93958423,0.58233355,0.14323591,0.03784207,0.10038205,0.93630739,2.28505307,0.09592135,0.28034268
4.27713857,2.98074141,0.58900146,0.14494066,0.03920918,0.10206830,0.95287564,2.31144942,0.09752666,0.28634149
4.28314157,3.01273377,0.59450504,0.14598167,0.04049377,0.10327678,0.96511863,2.33098246,0.09887928,0.29105670
4.28914457,3.03469675,0.59867924,0.14632644,0.04167397,0.10396456,0.97276652,2.34307828,0.09992676,0.29439388
4.29514757,3.04592163,0.60137017,0.14595767,0.04272907,0.10410177,0.97563535,2.34726765,0.10062223,0.29628744
4.30115058,3.04588110,0.60243947,0.14487381,0.04363994,0.10367242,0.97363365,2.34320565,0.10092562,0.29670278
4.30715358,3.03425095,0.60176856,0.14308897,0.04438948,0.10267474,0.96676614,2.33068900,0.10080486,0.29563751
4.31315658,3.01092648,0.59926251,0.14063248,0.04496294,0.10112107,0.95513434,2.30966980,0.10023676,0.29312168
4.31915958,2.97603274,0.59485349,0.13754797,0.04534829,0.09903727,0.93893400,2.28026493,0.09920770,0.28921696
4.32516258,2.92992758,0.58850354,0.13389190,0.04553643,0.09646162,0.91844938,2.24276014,0.09771411,0.28401483
4.33116558,2.87319722,0.58020648,0.12973179,0.04552136,0.09344342,0.89404473,2.19760844,0.09576251,0.27763381
4.33716858,2.80664411,0.56998902,0.12514415,0.04530033,0.09004116,0.86615318,2.14542240,0.09336938,0.27021579
4.34317159,2.73126743,0.55791081,0.12021202,0.04487389,0.08632045,0.83526367,2.08696060,0.09056065,0.26192169
4.34917459,2.64823679,0.54406353,0.11502257,0.04424582,0.08235180,0.80190641,2.02310845,0.08737093,0.25292657
4.35517759,2.55886017,0.52856893,0.10966449,0.04342307,0.07820832,0.76663747,1.95485418,0.08384245,0.24341442
4.36118059,2.46454737,0.51157608,0.10422553,0.04241564,0.07396338,0.73002320,1.88326099,0.08002386,0.23357280
4.36718359,2.36677047,0.49325759,0.09879018,0.04123629,0.06968845,0.69262506,1.80943646,0.07596876,0.22358759
4.37318659,2.26702293,0.47380538,0.09343759,0.03990035,0.06545107,0.65498549,1.73450065,0.07173419,0.21363799
4.37918959,2.16677901,0.45342572,0.08823976,0.03842536,0.06131316,0.61761517,1.65955426,0.06737904,0.20389205
4.38519260,2.06745520,0.43233412,0.08326017,0.03683074,0.05732953,0.58098230,1.58564824,0.06296247,0.19450274
4.39119560,1.97037505,0.41074997,0.07855274,0.03513733,0.05354686,0.54550391,1.51375620,0.05854241,0.18560481
4.39719860,1.87673881,0.38889130,0.07416119,0.03336707,0.05000295,0.51153959,1.44475063,0.05417413,0.17731240
4.40320160,1.78759876,0.36696980,0.07011885,0.03154243,0.04672641,0.47938760,1.37938403,0.04990901,0.16971757
4.40920460,1.70384098,0.34518620,0.06644878,0.02968606,0.04373670,0.44928321,1.31827539,0.04579348,0.16288962
4.41520760,1.62617393,0.32372638,0.06316426,0.02782028,0.04104446,0.42139930,1.26190241,0.04186819,0.15687515
4.42121061,1.55512368,0.30275797,0.06026952,0.02596665,0.03865213,0.39584870,1.21059944,0.03816739,0.15169897
4.42721361,1.49103556,0.28242787,0.05776074,0.02414553,0.03655489,0.37268828,1.16456083,0.03471855,0.14736547
4.43321661,1.43408155,0.26286050,0.05562709,0.02237574,0.03474165,0.35192412,1.12384917,0.03154222,0.14386060
4.43921961,1.38427253,0.24415698,0.05385198,0.02067417,0.03319621,0.33351764,1.08840744,0.02865208,0.14115412
4.44522261,1.34147430,0.22639496,0.05241422,0.01905552,0.03189855,0.31739220,1.05807433,0.02605519,0.13920209
4.45122561,1.30542636,0.20962929,0.05128925,0.01753206,0.03082597,0.30343986,1.03260146,0.02375239,0.13794944
4.45722861,1.27576209,0.19389334,0.05045012,0.01611346,0.02995428,0.29152801,1.01167150,0.02173890,0.13733245
4.46323162,1.25202941,0.17920081,0.04986853,0.01480673,0.02925886,0.28150564,0.99491618,0.02000494,0.13728113
4.46923462,1.23371088,0.16554804,0.04951560,0.01361619,0.02871562,0.27320893,0.98193313,0.01853648,0.13772134
4.47523762,1.22024238,0.15291653,0.04936252,0.01254351,0.02830167,0.26646630,0.97230094,0.01731605,0.13857658
4.48124062,1.21102986,0.14127573,0.04938101,0.01158786,0.02799602,0.26110254,0.96559181,0.01632355,0.13976953
4.48724362,1.20546380,0.13058580,0.04954372,0.01074605,0.02777991,0.25694225,0.96138148,0.01553704,0.14122319
4.49324662,1.20293121,0.12080036,0.04982435,0.01001284,0.02763708,0.25381258,0.95925644,0.01493363,0.14286181
4.49924962,1.20282535,0.11186909,0.05019783,0.00938118,0.02755386,0.25154525,0.95881844,0.01449017,0.14461149
4.50525263,1.20455339,0.10374008,0.05064031,0.00884252,0.02751909,0.24997822,0.95968684,0.01418403,0.14640068
4.51125563,1.20754252,0.09636193,0.05112923,0.00838720,0.02752402,0.24895684,0.96149924,0.01399374,0.14816051
4.51725863,1.21124499,0.08968557,0.05164326,0.00800476,0.02756205,0.24833494,0.96391094,0.01389964,0.14982512
4.52326163,1.21514265,0.08366568,0.05216243,0.00768433,0.02762849,0.24797577,0.96659408,0.01388434,0.15133201
4.52926463,1.21875151,0.07826191,0.05266818,0.00741495,0.02772029,0.24775307,0.96923697,0.01393325,0.15262256
4.53526763,1.22162682,0.07343969,0.05314360,0.00718592,0.02783585,0.24755224,0.97154422,0.01403485,0.15364262
4.54127064,1.22336888,0.06917088,0.05357368,0.00698708,0.02797477,0.24727179,0.97323822,0.01418103,0.15434338
4.54727364,1.22362980,0.06543410,0.05394569,0.00680906,0.02813780,0.24682499,0.97406211,0.01436721,0.15468236
4.55327664,1.22212129,0.06221489,0.05424963,0.00664355,0.02832678,0.24614176,0.97378448,0.01459242,0.15462465
4.55927964,1.21862309,0.05950572,0.05447873,0.00648340,0.02854467,0.24517080,0.97220562,0.01485923,0.15414425
4.56528264,1.21299188,0.05730581,0.05462994,0.00632280,0.02879567,0.24388167,0.96916509,0.01517369,0.15322549
4.57128564,1.20517011,0.05562088,0.05470452,0.00615738,0.02908540,0.24226699,0.96455017,0.01554498,0.15186459
4.57728864,1.19519419,0.05446279,0.05470845,0.00598420,0.02942111,0.24034441,0.95830461,0.01598515,0.15007097
4.58329165,1.18320155,0.05384909,0.05465291,0.00580179,0.02981189,0.23815834,0.95043714,0.01650867,0.14786862
4.58929465,1.16943586,0.05380252,0.05455451,0.00561009,0.03026888,0.23578126,0.94102893,0.01713192,0.14529712
4.59529765,1.15425002,0.05435043,0.05443549,0.00541043,0.03080547,0.23331453,0.93023963,0.01787266,0.14241240
4.60130065,1.13810642,0.05552420,0.05432366,0.00520543,0.03143741,0.23088860,0.91831117,0.01874941,0.13928719
4.60730365,1.12157426,0.05735857,0.05425227,0.00499887,0.03218286,0.22866262,0.90556922,0.01978085,0.13601098
4.61330665,1.10532385,0.05989100,0.05425959,0.00479563,0.03306228,0.22682324,0.89242180,0.02098521,0.13268962
4.61930965,1.09011787,0.06316101,0.05438837,0.00460153,0.03409835,0.22558281,0.87935514,0.02237970,0.12944438
4.62531266,1.07679977,0.06720955,0.05468509,0.00442325,0.03531561,0.22517692,0.86692674,0.02397996,0.12641068
4.63131566,1.06627983,0.07207844,0.05519909,0.00426818,0.03674016,0.22586126,0.85575590,0.02579963,0.12373623
4.63731866,1.05951899,0.07780979,0.05598156,0.00414433,0.03839912,0.22790793,0.84651220,0.02784998,0.12157886
4.64332166,1.05751125,0.08444560,0.05708441,0.00406021,0.04032013,0.23160128,0.83990209,0.03013969,0.12010393
4.64932466,1.06126491,0.09202735,0.05855911,0.00402472,0.04253065,0.23723325,0.83665440,0.03267469,0.11948139
4.65532766,1.07178313,0.10059576,0.06045542,0.00404703,0.04505733,0.24509841,0.83750503,0.03545816,0.11988256
4.66133067,1.09004440,0.11019051,0.06282020,0.00413647,0.04792525,0.25548862,0.84318142,0.03849062,0.12147661
4.66733367,1.11698290,0.12085008,0.06569614,0.00430242,0.05115720,0.26868739,0.85438711,0.04177010,0.12442689
4.67333667,1.15346928,0.13261147,0.06912060,0.00455415,0.05477288,0.28496399,0.87178676,0.04529245,0.12888705
4.67933967,1.20029185,0.14550995,0.07312444,0.00490068,0.05878817,0.30456732,0.89599176,0.04905157,0.13499711
4.68534267,1.25813809,0.15957856,0.07773095,0.00535056,0.06321439,0.32771956,0.92754664,0.05303974,0.14287937
4.69134567,1.32757682,0.17484742,0.08295482,0.00591175,0.06805757,0.35460960,0.96691626,0.05724792,0.15263448
4.69734867,1.40904069,0.19134279,0.08880124,0.00659130,0.07331773,0.38538638,1.01447369,0.06166590,0.16433755
4.70335168,1.50280918,0.20908565,0.09526510,0.00739519,0.07898822,0.42015209,1.07048884,0.06628244,0.17803440
4.70935468,1.60899226,0.22809002,0.10233025,0.00832800,0.08505515,0.45895553,1.13511784,0.07108525,0.19373822
4.71535768,1.72751486,0.24836075,0.10996893,0.00939268,0.09149678,0.50178559,1.20839295,0.07606079,0.21142661
4.72136068,1.85810258,0.26989094,0.11814140,0.01059028,0.09828308,0.54856524,1.29021349,0.08119401,0.23103916
4.72736368,2.00026907,0.29265907,0.12679568,0.01191964,0.10537539,0.59914614,1.38033758,0.08646788,0.25247577
4.73336668,2.15330597,0.31662580,0.13586757,0.01337720,0.11272616,0.65330422,1.47837537,0.09186286,0.27559577
4.73936968,2.31627603,0.34173074,0.14528090,0.01495678,0.12027895,0.71073658,1.58378391,0.09735628,0.30021800
4.74537269,2.48801031,0.36788926,0.15494803,0.01664943,0.12796861,0.77105990,1.69586437,0.10292172,0.32612201
4.75137569,2.66711046,0.39498959,0.16477077,0.01844337,0.13572164,0.83381083,1.81376203,0.10852843,0.35305027
4.75737869,2.85195683,0.42289045,0.17464154,0.02032397,0.14345693,0.89844847,1.93646977,0.11414090,0.38071174
4.76338169,3.04072316,0.45141941,0.18444488,0.02227382,0.15108673,0.96435927,2.06283539,0.11971856,0.40878641
4.76938469,3.23139827,0.48037221,0.19405940,0.02427298,0.15851795,1.03086438,2.19157336,0.12521579,0.43693108
4.77538769,3.42181493,0.50951327,0.20335994,0.02629921,0.16565375,1.09722955,2.32128116,0.13058219,0.46478610
4.78139070,3.60968587,0.53857751,0.21222009,0.02832837,0.17239540,1.16267744,2.45046030,0.13576321,0.49198285
4.78739370,3.79264612,0.56727346,0.22051489,0.03033491,0.17864446,1.22640214,2.57754182,0.14070107,0.51815194
4.79339670,3.96830096,0.59528795,0.22812372,0.03229242,0.18430503,1.28758556,2.70091580,0.14533608,0.54293160
4.79939970,4.13427799,0.62229201,0.23493319,0.03417424,0.18928623,1.34541518,2.81896410,0.14960822,0.56597627
4.80540270,4.28828160,0.64794805,0.24084002,0.03595415,0.19350458,1.39910269,2.93009554,0.15345896,0.58696477
4.81140570,4.42814803,0.67191795,0.24575377,0.03760702,0.19688644,1.44790283,3.03278205,0.15683320,0.60560801
4.81740870,4.55189878,0.69387189,0.24959922,0.03910949,0.19937020,1.49113165,3.12559466,0.15968127,0.62165576
4.82341171,4.65779019,0.71349750,0.25231846,0.04044062,0.20090817,1.52818370,3.20723792,0.16196088,0.63490233
4.82941471,4.74435720,0.73050895,0.25387245,0.04158243,0.20146819,1.55854724,3.27658112,0.16363886,0.64519090
4.83541771,4.81044934,0.74465552,0.25424203,0.04252045,0.20103471,1.58181695,3.33268526,0.16469261,0.65241637
4.84142071,4.85525737,0.75572941,0.25342836,0.04324401,0.19960944,1.59770372,3.37482448,0.16511111,0.65652658
4.84742371,4.87832946,0.76357223,0.25145269,0.04374654,0.19721136,1.60604088,3.40250094,0.16489556,0.65752199
4.85342671,4.87957616,0.76808003,0.24835555,0.04402570,0.19387626,1.60678679,3.41545282,0.16405944,0.65545379
4.85942971,4.85926423,0.76920647,0.24419531,0.04408327,0.18965573,1.60002376,3.41365491,0.16262797,0.65042058
4.86543272,4.81799951,0.76696412,0.23904623,0.04392508,0.18461558,1.58595314,3.39731203,0.16063720,0.64256385
4.87143572,4.75670003,0.76142379,0.23299611,0.04356062,0.17883394,1.56488709,3.36684578,0.15813253,0.63206242
4.87743872,4.67656050,0.75271190,0.22614352,0.04300266,0.17239895,1.53723730,3.32287524,0.15516685,0.61912617
4.88344172,4.57901029,0.74100609,0.21859488,0.04226675,0.16540620,1.50350121,3.26619283,0.15179843,0.60398933
4.88944472,4.46566663,0.72652936,0.21046147,0.04137058,0.15795609,1.46424639,3.19773651,0.14808866,0.58690356
4.89544772,4.33828544,0.70954289,0.20185641,0.04033340,0.15015118,1.42009378,3.11855974,0.14409971,0.56813124
