energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.26713357,1.87039199,0.35916413,0.20660124,0.24572687,1.07600581,0.01189971,0.35497418,0.01754510,0.06257014
0.27313657,1.85997763,0.37192063,0.21121715,0.23834547,1.04749374,0.01276362,0.36871811,0.01715060,0.06207344
0.27913957,1.85077237,0.38418021,0.21577780,0.23192925,1.01996316,0.01365319,0.38182557,0.01692004,0.06216095
0.28514257,1.84283473,0.39578092,0.22022310,0.22656022,0.99367716,0.01456059,0.39411194,0.01686041,0.06289340
0.29114557,1.83623629,0.40657996,0.22450017,0.22230319,0.96889401,0.01547790,0.40540984,0.01697668,0.06432882
0.29714857,1.83106955,0.41645798,0.22856540,0.21920690,0.94586681,0.01639747,0.41557392,0.01727198,0.06652189
0.30315158,1.82745300,0.42532258,0.23238594,0.21730501,0.92484206,0.01731231,0.42448471,0.01774767,0.06952308
0.30915458,1.82553291,0.43311051,0.23594069,0.21661707,0.90605698,0.01821650,0.43205140,0.01840346,0.07337769
0.31515758,1.82548115,0.43978877,0.23922044,0.21714913,0.88973547,0.01910547,0.43821343,0.01923748,0.07812450
0.32116058,1.82748914,0.44535412,0.24222747,0.21889405,0.87608271,0.01997635,0.44294064,0.02024630,0.08379431
0.32716358,1.83175781,0.44983143,0.24497429,0.22183145,0.86527855,0.02082822,0.44623224,0.02142495,0.09040829
0.33316658,1.83848432,0.45327059,0.24748184,0.22592734,0.85747012,0.02166220,0.44811450,0.02276679,0.09797623
0.33916958,1.84784629,0.45574242,0.24977708,0.23113348,0.85276394,0.02248157,0.44863730,0.02426348,0.10649470
0.34517259,1.85998447,0.45733361,0.25189029,0.23738665,0.85121824,0.02329161,0.44787000,0.02590485,0.11594536
0.35117559,1.87498529,0.45814115,0.25385206,0.24460790,0.85283590,0.02409947,0.44589664,0.02767878,0.12629338
0.35717859,1.89286441,0.45826647,0.25569035,0.25270199,0.85755872,0.02491386,0.44281097,0.02957111,0.13748627
0.36318159,1.91355270,0.45780972,0.25742774,0.26155720,0.86526342,0.02574460,0.43871151,0.03156558,0.14945301
0.36918459,1.93688588,0.45686444,0.25907901,0.27104556,0.87576010,0.02660217,0.43369714,0.03364387,0.16210380
0.37518759,1.96259881,0.45551305,0.26064935,0.28102381,0.88879318,0.02749713,0.42786328,0.03578565,0.17533041
0.38119060,1.99032525,0.45382333,0.26213324,0.29133499,0.90404532,0.02843950,0.42129913,0.03796882,0.18900722
0.38719360,2.01960355,0.45184618,0.26351417,0.30181084,0.92114421,0.02943813,0.41408601,0.04016980,0.20299293
0.39319660,2.04988834,0.44961468,0.26476517,0.31227489,0.93967220,0.03050016,0.40629689,0.04236395,0.21713307
0.39919960,2.08056800,0.44714462,0.26585022,0.32254636,0.95917836,0.03163042,0.39799728,0.04452607,0.23126312
0.40520260,2.11098721,0.44443638,0.26672650,0.33244447,0.97919268,0.03283098,0.38924724,0.04663105,0.24521225
0.41120560,2.14047355,0.44147799,0.26734724,0.34179332,0.99924157,0.03410081,0.38010442,0.04865455,0.25880746
0.41720860,2.16836699,0.43824927,0.26766518,0.35042683,1.01886423,0.03543554,0.37062799,0.05057371,0.27187818
0.42321161,2.19405071,0.43472668,0.26763638,0.35819371,1.03762894,0.03682735,0.36088306,0.05236791,0.28426089
0.42921461,2.21698156,0.43088863,0.26722411,0.36496220,1.05514850,0.03826503,0.35094533,0.05401949,0.29580380
0.43521761,2.23671875,0.42672090,0.26640274,0.37062425,1.07109419,0.03973420,0.34090565,0.05551438,0.30637124
0.44122061,2.25294895,0.42222177,0.26516123,0.37509894,1.08520737,0.04121759,0.33087411,0.05684271,0.31584767
0.44722361,2.26550661,0.41740665,0.26350618,0.37833505,1.09730831,0.04269558,0.32098341,0.05799919,0.32414115
0.45322661,2.27438820,0.41231178,0.26146416,0.38031254,1.10730172,0.04414668,0.31139104,0.05898340,0.33118601
0.45922961,2.27975949,0.40699689,0.25908309,0.38104290,1.11517875,0.04554820,0.30228032,0.05979990,0.33694474
0.46523262,2.28195554,0.40154650,0.25643279,0.38056828,1.12101530,0.04687694,0.29385988,0.06045815,0.34140895
0.47123562,2.28147290,0.39606988,0.25360442,0.37895955,1.12496689,0.04810987,0.28636152,0.06097224,0.34459934
0.47723862,2.27895451,0.39069949,0.25070882,0.37631327,1.12726005,0.04922486,0.28003658,0.06136041,0.34656479
0.48324162,2.27516769,0.38558808,0.24787391,0.37274774,1.12818099,0.05020127,0.27515063,0.06164448,0.34738044
0.48924462,2.27097605,0.38090440,0.24524110,0.36839836,1.12806176,0.05102064,0.27197673,0.06184906,0.34714500
0.49524762,2.26730643,0.37682776,0.24296085,0.36341244,1.12726473,0.05166708,0.27078743,0.06200068,0.34597729
0.50125063,2.26511217,0.37354163,0.24118755,0.35794376,1.12616591,0.05212779,0.27184569,0.06212683,0.34401215
0.50725363,2.26533406,0.37122655,0.24007386,0.35214708,1.12513799,0.05239326,0.27539505,0.06225498,0.34139594
0.51325663,2.26886060,0.37005252,0.23976483,0.34617282,1.12453359,0.05245749,0.28164940,0.06241148,0.33828164
0.51925963,2.27648895,0.37017141,0.24039183,0.34016219,1.12466957,0.05231807,0.29078265,0.06262065,0.33482387
0.52526263,2.28888814,0.37170940,0.24206665,0.33424288,1.12581282,0.05197607,0.30291880,0.06290376,0.33117395
0.53126563,2.30656600,0.37475997,0.24487595,0.32852546,1.12816831,0.05143591,0.31812266,0.06327820,0.32747507
0.53726863,2.32984106,0.37937776,0.24887633,0.32310081,1.13186954,0.05070511,0.33639178,0.06375675,0.32385785
0.54327164,2.35882062,0.38557335,0.25409017,0.31803826,1.13697198,0.04979396,0.35764991,0.06434697,0.32043643
0.54927464,2.39338604,0.39330952,0.26050242,0.31338498,1.14344966,0.04871514,0.38174232,0.06505077,0.31730512
0.55527764,2.43318586,0.40249896,0.26805863,0.30916617,1.15119502,0.04748331,0.40843337,0.06586416,0.31453584
0.56128064,2.47763760,0.41300375,0.27666420,0.30538634,1.16002210,0.04611465,0.43740657,0.06677724,0.31217643
0.56728364,2.52593824,0.42463669,0.28618506,0.30203146,1.16967308,0.04462643,0.46826734,0.06777433,0.31024990
0.57328664,2.57708353,0.43716446,0.29644977,0.29907188,1.17982780,0.04303661,0.50054846,0.06883438,0.30875463
0.57928964,2.62989585,0.45031270,0.30725308,0.29646610,1.19011625,0.04136342,0.53371845,0.06993151,0.30766564
0.58529265,2.68305988,0.46377288,0.31836083,0.29416488,1.20013344,0.03962506,0.56719246,0.07103587,0.30693683
0.59129565,2.73516521,0.47721075,0.32951618,0.29211598,1.20945636,0.03783934,0.60034571,0.07211454,0.30650420
0.59729865,2.78475461,0.49027622,0.34044688,0.29026893,1.21766233,0.03602352,0.63252893,0.07313269,0.30628988
0.60330165,2.83037622,0.50261420,0.35087340,0.28858005,1.22434821,0.03419408,0.66308544,0.07405481,0.30620694
0.60930465,2.87063806,0.51387624,0.36051771,0.28701712,1.22914975,0.03236661,0.69136926,0.07484604,0.30616472
0.61530765,2.90426256,0.52373230,0.36911223,0.28556390,1.23176026,0.03055579,0.71676362,0.07547354,0.30607448
0.62131066,2.93013909,0.53188237,0.37640876,0.28422400,1.23194799,0.02877532,0.73869914,0.07590778,0.30585522
0.62731366,2.94737228,0.53806737,0.38218697,0.28302409,1.22957135,0.02703798,0.75667103,0.07612385,0.30543924
0.63331666,2.95532378,0.54207890,0.38626203,0.28201629,1.22459129,0.02535567,0.77025451,0.07610256,0.30477734
0.63931966,2.95364585,0.54376733,0.38849124,0.28127946,1.21708029,0.02373952,0.77911790,0.07583139,0.30384333
0.64532266,2.94230474,0.54304800,0.38877909,0.28091947,1.20722733,0.02219992,0.78303271,0.07530516,0.30263754
0.65132566,2.92159281,0.53990510,0.38708080,0.28106825,1.19533858,0.02074664,0.78188039,0.07452651,0.30118924
0.65732866,2.89212851,0.53439300,0.38340398,0.28188168,1.18183356,0.01938889,0.77565541,0.07350597,0.29955774
0.66333167,2.85484377,0.52663509,0.37780839,0.28353619,1.16723681,0.01813538,0.76446444,0.07226182,0.29783206
0.66933467,2.81095930,0.51682000,0.37040390,0.28622440,1.15216515,0.01699433,0.74852187,0.07081951,0.29612914
0.67533767,2.76194844,0.50519537,0.36134651,0.29014970,1.13731106,0.01597349,0.72814176,0.06921088,0.29459064
0.68134067,2.70949090,0.49205944,0.35083285,0.29551996,1.12342261,0.01508009,0.70372649,0.06747305,0.29337840
0.68734367,2.65541834,0.47775085,0.33909325,0.30254073,1.11128072,0.01432078,0.67575296,0.06564709,0.29266873
0.69334667,2.60165381,0.46263692,0.32638378,0.31140797,1.10167461,0.01370152,0.64475657,0.06377650,0.29264581
0.69934967,2.55014753,0.44710104,0.31297746,0.32230073,1.09537628,0.01322745,0.61131400,0.06190563,0.29349438
0.70535268,2.50281172,0.43152968,0.29915526,0.33537390,1.09311507,0.01290278,0.57602531,0.06007797,0.29539211
0.71135568,2.46145680,0.41629947,0.28519697,0.35075146,1.09555315,0.01273057,0.53949624,0.05833455,0.29850199
0.71735868,2.42773166,0.40176490,0.27137256,0.36852028,1.10326289,0.01271262,0.50232134,0.05671245,0.30296498
0.72336168,2.40307010,0.38824712,0.25793421,0.38872492,1.11670691,0.01284925,0.46506849,0.05524339,0.30889328
0.72936468,2.38864524,0.37602429,0.24510932,0.41136335,1.13622133,0.01313917,0.42826543,0.05395267,0.31636459
0.73536768,2.38533342,0.36532367,0.23309477,0.43638400,1.16200289,0.01357931,0.39238864,0.05285829,0.32541741
0.74137069,2.39368854,0.35631582,0.22205252,0.46368400,1.19410010,0.01416474,0.35785471,0.05197040,0.33604773
0.74737369,2.41392729,0.34911099,0.21210666,0.49310877,1.23240865,0.01488857,0.32501457,0.05129114,0.34820717
0.75337669,2.44592518,0.34375772,0.20334193,0.52445292,1.27667097,0.01574190,0.29415021,0.05081466,0.36180256
0.75937969,2.48922315,0.34024367,0.19580370,0.55746240,1.32647987,0.01671381,0.26547411,0.05052760,0.37669709
0.76538269,2.54304366,0.33849839,0.18949922,0.59183780,1.38128577,0.01779144,0.23913082,0.05040978,0.39271284
0.77138569,2.60631542,0.33839801,0.18440003,0.62723872,1.44040732,0.01896006,0.21520064,0.05043508,0.40963455
0.77738869,2.67770520,0.33977140,0.18044538,0.66328899,1.50304484,0.02020322,0.19370482,0.05057265,0.42721466
0.78339170,2.75565546,0.34240761,0.17754639,0.69958274,1.56829607,0.02150297,0.17461203,0.05078813,0.44517914
0.78939470,2.83842623,0.34606418,0.17559081,0.73569103,1.63517390,0.02284005,0.15784562,0.05104501,0.46323412
0.79539770,2.92413990,0.35047602,0.17444803,0.77116900,1.70262545,0.02419423,0.14329136,0.05130602,0.48107299
0.80140070,3.01082749,0.35536449,0.17397434,0.80556339,1.76955226,0.02554461,0.13080526,0.05153444,0.49838374
0.80740370,3.09647537,0.36044642,0.17401807,0.83842036,1.83483115,0.02686997,0.12022123,0.05169535,0.51485637
0.81340670,3.17907128,0.36544273,0.17442454,0.86929343,1.89733549,0.02814917,0.11135829,0.05175681,0.53019018
0.81940970,3.25664898,0.37008645,0.17504069,0.89775154,1.95595657,0.02936153,0.10402724,0.05169073,0.54410065
0.82541271,3.32733057,0.37412995,0.17571927,0.92338712,2.00962493,0.03048723,0.09803661,0.05147373,0.55632595
0.83141571,3.38936628,0.37735113,0.17632252,0.94582396,2.05733125,0.03150778,0.09319779,0.05108765,0.56663277
0.83741871,3.44117089,0.37955871,0.17672529,0.96472497,2.09814674,0.03240637,0.08932946,0.05051998,0.57482143
0.84342171,3.48135660,0.38059624,0.17681762,0.97979942,2.13124250,0.03316828,0.08626118,0.04976396,0.58073032
0.84942471,3.50876184,0.38034506,0.17650669,0.99080978,2.15590770,0.03378127,0.08383629,0.04881863,0.58423925
0.85542771,3.52247558,0.37872614,0.17571824,0.99757772,2.17156605,0.03423588,0.08191413,0.04768862,0.58527214
0.86143072,3.52185685,0.37570075,0.17439744,0.99998922,2.17779017,0.03452576,0.08037170,0.04638383,0.58379849
0.86743372,3.50654882,0.37127017,0.17250922,0.99799846,2.17431330,0.03464788,0.07910472,0.04491900,0.57983408
0.87343672,3.47648723,0.36547447,0.17003813,0.99163039,2.16103792,0.03460273,0.07802830,0.04331319,0.57344053
0.87943972,3.43190263,0.35839033,0.16698780,0.98098170,2.13804080,0.03439442,0.07707716,0.04158923,0.56472387
0.88544272,3.37331610,0.35012817,0.16337992,0.96621995,2.10557401,0.03403069,0.07620550,0.03977307,0.55383215
0.89144572,3.30152840,0.34082861,0.15925294,0.94758098,2.06406170,0.03352290,0.07538652,0.03789318,0.54095209
0.89744872,3.21760232,0.33065829,0.15466037,0.92536433,2.01409228,0.03288583,0.07461169,0.03597997,0.52630478
0.90345173,3.12283861,0.31980532,0.14966892,0.89992684,1.95640626,0.03213749,0.07388966,0.03406519,0.51014063
0.90945473,3.01874565,0.30847431,0.14435635,0.87167447,1.89187970,0.03129873,0.07324493,0.03218137,0.49273360
0.91545773,2.90700380,0.29688116,0.13880915,0.84105270,1.82150381,0.03039288,0.07271624,0.03036132,0.47437484
0.92146073,2.78942503,0.28524776,0.13312011,0.80853560,1.74636110,0.02944518,0.07235471,0.02863765,0.45536602
0.92746373,2.66790915,0.27379656,0.12738591,0.77461421,1.66759907,0.02848224,0.07222175,0.02704231,0.43601235
0.93346673,2.54439782,0.26274526,0.12170457,0.73978435,1.58640202,0.02753133,0.07238667,0.02560621,0.41661568
0.93946973,2.42082772,0.25230171,0.11617308,0.70453460,1.50396222,0.02661972,0.07292420,0.02435874,0.39746773
0.94547274,2.29908441,0.24265896,0.11088505,0.66933469,1.42145120,0.02577391,0.07391174,0.02332746,0.37884378
0.95147574,2.18095826,0.23399083,0.10592853,0.63462488,1.33999234,0.02501890,0.07542654,0.02253764,0.36099685
0.95747874,2.06810381,0.22644783,0.10138410,0.60080666,1.26063567,0.02437740,0.07754280,0.02201189,0.34415269
0.96348174,1.96200371,0.22015363,0.09732308,0.56823504,1.18433554,0.02386915,0.08032872,0.02176976,0.32850563
0.96948474,1.86393836,0.21520222,0.09380607,0.53721272,1.11193201,0.02351025,0.08384361,0.02182731,0.31421539
0.97548774,1.77496184,0.21165566,0.09088180,0.50798631,1.04413637,0.02331259,0.08813518,0.02219669,0.30140489
0.98149075,1.69588470,0.20954260,0.08858622,0.48074449,0.98152099,0.02328336,0.09323693,0.02288571,0.29015914
0.98749375,1.62726382,0.20885759,0.08694190,0.45561814,0.92451372,0.02342469,0.09916591,0.02389747,0.28052511
0.99349675,1.56939929,0.20956111,0.08595778,0.43268224,0.87339664,0.02373350,0.10592077,0.02522995,0.27251260
0.99949975,1.52233793,0.21158052,0.08562919,0.41195933,0.82830884,0.02420137,0.11348031,0.02687575,0.26609594
1.00550275,1.48588315,0.21481162,0.08593811,0.39342415,0.78925297,0.02481472,0.12180246,0.02882175,0.26121645
1.01150575,1.45961035,0.21912121,0.08685376,0.37700928,0.75610483,0.02555509,0.13082398,0.03104909,0.25778558
1.01750875,1.44288720,0.22435014,0.08833341,0.36261131,0.72862562,0.02639958,0.14046059,0.03353302,0.25568855
1.02351176,1.43489795,0.23031722,0.09032339,0.35009731,0.70647603,0.02732147,0.15060790,0.03624311,0.25478831
1.02951476,1.43467092,0.23682361,0.09276040,0.33931126,0.68923175,0.02829099,0.16114298,0.03914347,0.25492987
1.03551776,1.44110833,0.24365770,0.09557287,0.33008029,0.67639974,0.02927619,0.17192652,0.04219323,0.25594469
1.04152076,1.45301771,0.25060045,0.09868264,0.32222044,0.66743473,0.03024394,0.18280571,0.04534712,0.25765516
1.04752376,1.46914398,0.25743084,0.10200659,0.31554191,0.66175553,0.03116090,0.19361757,0.04855628,0.25987903
1.05352676,1.48820160,0.26393155,0.10545856,0.30985371,0.65876083,0.03199465,0.20419285,0.05176921,0.26243377
1.05952976,1.50890607,0.26989447,0.10895123,0.30496778,0.65784410,0.03271464,0.21436018,0.05493280,0.26514067
1.06553277,1.53000414,0.27512611,0.11239803,0.30070246,0.65840748,0.03329322,0.22395054,0.05799358,0.26782885
1.07153577,1.55030228,0.27945252,0.11571514,0.29688564,0.65987443,0.03370648,0.23280170,0.06089894,0.27033887
1.07753877,1.56869276,0.28272377,0.11882335,0.29335742,0.66170102,0.03393501,0.24076266,0.06359838,0.27252611
1.08354177,1.58417703,0.28481777,0.12164989,0.28997266,0.66338591,0.03396445,0.24769786,0.06604483,0.27426380
1.08954477,1.59588595,0.28564327,0.12413008,0.28660324,0.66447880,0.03378592,0.25349088,0.06819578,0.27544564
1.09554777,1.60309666,0.28514207,0.12620891,0.28314039,0.66458753,0.03339619,0.25804779,0.07001439,0.27598806
1.10155078,1.60524567,0.28329028,0.12784227,0.27949690,0.66338368,0.03279769,0.26129971,0.07147040,0.27583204
1.10755378,1.60193830,0.28009867,0.12899810,0.27560944,0.66060678,0.03199829,0.26320479,0.07254083,0.27494453
1.11355678,1.59295419,0.27561213,0.12965712,0.27144083,0.65606711,0.03101094,0.26374930,0.07321054,0.27331942
1.11955978,1.57824904,0.26990822,0.12981341,0.26698229,0.64964708,0.02985308,0.26294802,0.07347244,0.27097803
1.12556278,1.55795273,0.26309499,0.12947467,0.26225565,0.64130141,0.02854600,0.26084379,0.07332756,0.26796928
1.13156578,1.53236399,0.25530813,0.12866215,0.25731533,0.63105592,0.02711405,0.25750637,0.07278480,0.26436937
1.13756878,1.50194196,0.24670754,0.12741038,0.25225001,0.61900525,0.02558379,0.25303066,0.07186053,0.26028113
1.14357179,1.46729497,0.23747351,0.12576658,0.24718391,0.60530944,0.02398310,0.24753427,0.07057793,0.25583297
1.14957479,1.42916701,0.22780267,0.12378989,0.24227757,0.59018946,0.02234039,0.24115475,0.06896619,0.25117752
1.15557779,1.38842211,0.21790372,0.12155036,0.23772781,0.57392195,0.02068373,0.23404644,0.06705955,0.24648988
1.16158079,1.34602720,0.20799322,0.11912773,0.23376702,0.55683307,0.01904015,0.22637702,0.06489633,0.24196561
1.16758379,1.30303360,0.19829140,0.11661003,0.23066144,0.53929169,0.01743498,0.21832408,0.06251780,0.23781826
1.17358679,1.26055754,0.18901809,0.11409209,0.22870844,0.52170195,0.01589135,0.21007153,0.05996713,0.23427658
1.17958979,1.21975984,0.18038895,0.11167382,0.22823259,0.50449531,0.01442976,0.20180616,0.05728830,0.23158131
1.18559280,1.18182489,0.17261172,0.10945835,0.22958063,0.48812212,0.01306783,0.19371424,0.05452512,0.22998144
1.19159580,1.14793902,0.16588287,0.10755009,0.23311511,0.47304274,0.01182013,0.18597824,0.05172029,0.22972994
1.19759880,1.11926823,0.16038429,0.10605264,0.23920683,0.45971828,0.01069812,0.17877377,0.04891462,0.23107899
1.20360180,1.09693539,0.15628023,0.10506647,0.24822596,0.44860113,0.00971025,0.17226660,0.04614626,0.23427447
1.20960480,1.08199691,0.15371428,0.10468666,0.26053217,0.44012499,0.00886203,0.16660988,0.04345017,0.23954998
1.21560780,1.07541889,0.15280664,0.10500036,0.27646361,0.43469493,0.00815632,0.16194143,0.04085760,0.24712026
1.22161081,1.07805322,0.15365129,0.10608433,0.29632521,0.43267715,0.00759350,0.15838127,0.03839578,0.25717404
1.22761381,1.09061353,0.15631352,0.10800234,0.32037639,0.43438891,0.00717185,0.15602917,0.03608765,0.26986677
1.23361681,1.11365198,0.16082752,0.11080275,0.34881864,0.44008864,0.00688780,0.15496250,0.03395172,0.28531303
1.23961981,1.14753704,0.16719431,0.11451610,0.38178334,0.44996651,0.00673628,0.15523411,0.03200205,0.30357925
1.24562281,1.19243345,0.17538007,0.11915296,0.41932028,0.46413577,0.00671106,0.15687065,0.03024828,0.32467683
1.25162581,1.24828495,0.18531497,0.12470216,0.46138745,0.48262520,0.00680510,0.15987111,0.02869577,0.34855608
1.25762881,1.31480105,0.19689268,0.13112941,0.50784260,0.50537304,0.00701078,0.16420578,0.02734576,0.37510143
1.26363182,1.39144866,0.20997070,0.13837644,0.55843714,0.53222272,0.00732033,0.16981582,0.02619573,0.40412820
1.26963482,1.47744972,0.22437159,0.14636090,0.61281288,0.56292081,0.00772603,0.17661335,0.02523965,0.43538132
1.27563782,1.57178564,0.23988530,0.15497691,0.67050209,0.59711760,0.00822052,0.18448225,0.02446846,0.46853631
1.28164082,1.67320915,0.25627261,0.16409643,0.73093117,0.63437039,0.00879709,0.19327981,0.02387048,0.50320279
1.28764382,1.78026418,0.27326970,0.17357153,0.79342825,0.67414983,0.00944986,0.20283911,0.02343195,0.53893057
1.29364682,1.89131359,0.29059381,0.18323740,0.85723468,0.71584941,0.01017402,0.21297225,0.02313755,0.57521840
1.29964982,2.00457460,0.30794989,0.19291618,0.92152039,0.75879781,0.01096600,0.22347436,0.02297099,0.61152521
1.30565283,2.11816116,0.32503812,0.20242150,0.98540271,0.80227416,0.01182359,0.23412840,0.02291561,0.64728364
1.31165583,2.23013211,0.34156194,0.21156355,1.04796826,0.84552567,0.01274599,0.24471042,0.02295492,0.68191538
1.31765883,2.33854365,0.35723640,0.22015451,1.10829713,0.88778723,0.01373381,0.25499541,0.02307319,0.71484788
1.32366183,2.44150431,0.37179647,0.22801423,1.16548860,0.92830229,0.01478903,0.26476328,0.02325597,0.74553174
1.32966483,2.53723033,0.38500501,0.23497579,1.21868738,0.96634429,0.01591481,0.27380495,0.02349052,0.77345814
1.33566783,2.62409932,0.39665989,0.24089089,1.26710932,1.00123794,0.01711524,0.28192819,0.02376617,0.79817557
1.34167084,2.70069987,0.40660012,0.24563463,1.31006566,1.03237932,0.01839505,0.28896305,0.02407467,0.81930508
1.34767384,2.76587516,0.41471060,0.24910969,1.34698460,1.05925430,0.01975916,0.29476660,0.02441029,0.83655346
1.35367684,2.81875858,0.42092524,0.25124958,1.37742942,1.08145415,0.02121225,0.29922685,0.02476990,0.84972361
1.35967984,2.85879976,0.42522834,0.25202079,1.40111223,1.09868806,0.02275821,0.30226563,0.02515295,0.85872179
1.36568284,2.88577999,0.42765416,0.25142393,1.41790281,1.11079174,0.02439961,0.30384029,0.02556128,0.86356117
1.37168584,2.89981623,0.42828465,0.24949358,1.42783210,1.11773198,0.02613714,0.30394429,0.02599885,0.86436172
1.37768884,2.90135368,0.42724551,0.24629701,1.43109017,1.11960680,0.02796911,0.30260646,0.02647142,0.86134627
1.38369185,2.89114710,0.42470081,0.24193177,1.42801875,1.11664128,0.02989096,0.29988921,0.02698611,0.85483295
1.38969485,2.87023189,0.42084630,0.23652226,1.41909873,1.10917936,0.03189497,0.29588558,0.02755093,0.84522428
1.39569785,2.83988611,0.41590185,0.23021547,1.40493296,1.09767166,0.03396995,0.29071540,0.02817431,0.83299347
1.40170085,2.80158507,0.41010340,0.22317603,1.38622534,1.08266017,0.03610122,0.28452069,0.02886460,0.81866830
1.40770385,2.75695033,0.40369467,0.21558076,1.36375678,1.06476019,0.03827063,0.27746056,0.02962954,0.80281342
1.41370685,2.70769528,0.39691902,0.20761300,1.33835931,1.04464031,0.04045687,0.26970572,0.03047591,0.78601166
1.41970985,2.65556920,0.39001186,0.19945690,1.31088898,1.02300112,0.04263583,0.26143287,0.03140903,0.76884503
1.42571286,2.60230194,0.38319380,0.19129189,1.28219898,1.00055353,0.04478126,0.25281931,0.03243248,0.75187620
1.43171586,2.54955108,0.37666471,0.18328749,1.25311358,0.97799725,0.04686544,0.24403767,0.03354785,0.73563100
1.43771886,2.49885331,0.37059903,0.17559864,1.22440402,0.95600031,0.04886002,0.23525125,0.03475447,0.72058254
1.44372186,2.45158137,0.36514210,0.16836176,1.19676705,0.93518013,0.05073693,0.22660981,0.03604933,0.70713755
1.44972486,2.40890775,0.36040784,0.16169147,1.17080667,0.91608672,0.05246933,0.21824618,0.03742703,0.69562505
1.45572786,2.37177602,0.35647749,0.15567823,1.14701975,0.89918842,0.05403247,0.21027352,0.03887971,0.68628798
1.46173087,2.34088033,0.35339945,0.15038677,1.12578565,0.88486057,0.05540456,0.20278341,0.04039717,0.67927776
1.46773387,2.31665324,0.35119008,0.14585546,1.10736017,0.87337731,0.05656752,0.19584472,0.04196696,0.67465180
1.47373687,2.29926206,0.34983529,0.14209645,1.09187374,0.86490661,0.05750751,0.18950326,0.04357453,0.67237423
1.47973987,2.28861339,0.34929274,0.13909666,1.07933376,0.85950870,0.05821538,0.18378213,0.04520346,0.67231942
1.48574287,2.28436531,0.34949469,0.13681949,1.06963096,0.85713767,0.05868684,0.17868272,0.04683566,0.67427834
1.49174587,2.28594694,0.35035110,0.13520709,1.06254915,0.85764622,0.05892254,0.17418638,0.04845175,0.67796742
1.49774887,2.29258416,0.35175317,0.13418335,1.05777819,0.86079341,0.05892779,0.17025643,0.05003135,0.68303955
1.50375188,2.30333105,0.35357701,0.13365713,1.05492946,0.86625492,0.05871228,0.16684080,0.05155351,0.68909697
1.50975488,2.31710570,0.35568751,0.13352593,1.05355332,0.87363569,0.05828949,0.16387480,0.05299715,0.69570547
1.51575788,2.33272941,0.35794226,0.13367977,1.05315790,0.88248438,0.05767607,0.16128422,0.05434156,0.70240966
1.52176088,2.34896806,0.36019560,0.13400507,1.05322851,0.89230929,0.05689112,0.15898854,0.05556692,0.70874852
1.52776388,2.36457439,0.36230259,0.13438856,1.05324710,0.90259514,0.05595538,0.15690415,0.05665489,0.71427104
1.53376688,2.37832981,0.36412303,0.13472103,1.05271096,0.91282025,0.05489050,0.15494749,0.05758917,0.71855122
1.53976988,2.38908444,0.36552530,0.13490074,1.05115024,0.92247354,0.05371825,0.15303808,0.05835605,0.72120204
1.54577289,2.39579416,0.36639001,0.13483652,1.04814342,0.93107072,0.05245987,0.15110123,0.05894501,0.72188786
1.55177589,2.39755322,0.36661341,0.13445040,1.04333055,0.93816925,0.05113550,0.14907043,0.05934915,0.72033494
1.55777889,2.39362157,0.36611035,0.13367964,1.03642361,0.94338146,0.04976369,0.14688935,0.05956560,0.71633956
1.56378189,2.38344576,0.36481676,0.13247822,1.02721375,0.94638542,0.04836107,0.14451335,0.05959586,0.70977363
1.56978489,2.36667272,0.36269150,0.13081765,1.01557528,0.94693316,0.04694214,0.14191042,0.05944592,0.70058751
1.57578789,2.34315613,0.35971748,0.12868710,1.00146631,0.94485607,0.04551911,0.13906170,0.05912629,0.68880996
1.58179090,2.31295495,0.35590194,0.12609302,0.98492613,0.94006719,0.04410198,0.13596136,0.05865184,0.67454538
1.58779390,2.27632450,0.35127595,0.12305797,0.96606959,0.93256042,0.04269854,0.13261597,0.05804150,0.65796830
1.59379690,2.23370043,0.34589294,0.11961904,0.94507875,0.92240683,0.04131460,0.12904342,0.05731770,0.63931556
1.59979990,2.18567642,0.33982645,0.11582581,0.92219233,0.90974820,0.03995411,0.12527144,0.05650578,0.61887648
1.60580290,2.13297664,0.33316705,0.11173782,0.89769354,0.89478811,0.03861948,0.12133571,0.05563313,0.59698137
1.61180590,2.07642427,0.32601860,0.10742196,0.87189680,0.87778125,0.03731173,0.11727785,0.05472829,0.57398906
1.61780890,2.01690752,0.31849407,0.10294957,0.84513399,0.85902121,0.03603079,0.11314314,0.05381998,0.55027377
1.62381191,1.95534474,0.31071090,0.09839366,0.81774110,0.83882758,0.03477569,0.10897832,0.05293602,0.52621210
1.62981491,1.89265007,0.30278634,0.09382611,0.79004551,0.81753278,0.03354481,0.10482946,0.05210233,0.50217042
1.63581791,1.82970125,0.29483286,0.08931518,0.76235485,0.79546942,0.03233599,0.10073994,0.05134192,0.47849338
1.64182091,1.76731087,0.28695384,0.08492326,0.73494753,0.77295858,0.03114677,0.09674878,0.05067398,0.45549380
1.64782391,1.70620214,0.27923979,0.08070503,0.70806559,0.75029963,0.02997449,0.09288922,0.05011318,0.43344434
1.65382691,1.64699022,0.27176523,0.07670604,0.68190990,0.72776192,0.02881643,0.08918779,0.04966900,0.41257124
