energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
3.04052026,0.28212248,0.11720393,0.00499354,0.02189260,0.07346136,0.19138042,0.00697485,0.02822823,0.00000000
3.04652326,0.25503000,0.10647479,0.00443650,0.01988262,0.06651831,0.17328643,0.00626368,0.02439441,0.00000000
3.05252626,0.22911046,0.09605959,0.00392405,0.01792793,0.05983249,0.15588444,0.00559146,0.02105729,0.00000000
3.05852926,0.20460664,0.08607636,0.00345783,0.01604991,0.05346973,0.13934805,0.00496260,0.01820484,0.00000000
3.06453227,0.18172014,0.07662458,0.00303891,0.01426622,0.04748436,0.12382230,0.00438050,0.01582403,0.00000000
3.07053527,0.16061269,0.06778501,0.00266784,0.01259077,0.04191920,0.10942406,0.00384757,0.01390257,0.00000000
3.07653827,0.14140900,0.05962025,0.00234486,0.01103374,0.03680611,0.09624366,0.00336532,0.01243044,0.00000000
3.08254127,0.12420090,0.05217602,0.00206995,0.00960174,0.03216682,0.08434757,0.00293451,0.01140131,0.00000000
3.08854427,0.10905253,0.04548300,0.00184299,0.00829814,0.02801406,0.07378172,0.00255525,0.01081368,0.00000000
3.09454727,0.09600617,0.03955903,0.00166385,0.00712338,0.02435292,0.06457553,0.00222713,0.01067182,0.00000000
3.10055028,0.08508845,0.03441171,0.00153253,0.00607538,0.02118234,0.05674622,0.00194938,0.01098637,0.00000000
3.10655328,0.07631663,0.03004101,0.00144921,0.00515001,0.01849660,0.05030331,0.00172102,0.01177475,0.00000000
3.11255628,0.06970451,0.02644198,0.00141431,0.00434149,0.01628685,0.04525294,0.00154092,0.01306115,0.00000000
3.11855928,0.06526787,0.02360732,0.00142858,0.00364287,0.01454247,0.04160194,0.00140800,0.01487623,0.00000000
3.12456228,0.06302894,0.02152967,0.00149305,0.00304637,0.01325231,0.03936139,0.00132123,0.01725649,0.00000000
3.13056528,0.06301986,0.02020361,0.00160907,0.00254383,0.01240575,0.03854948,0.00127977,0.02024320,0.00000000
3.13656828,0.06528483,0.01962722,0.00177821,0.00212695,0.01199342,0.03919358,0.00128298,0.02388107,0.00000000
3.14257129,0.06988087,0.01980315,0.00200223,0.00178760,0.01200776,0.04133134,0.00133043,0.02821646,0.00000000
3.14857429,0.07687703,0.02073923,0.00228297,0.00151801,0.01244323,0.04501079,0.00142189,0.03329529,0.00000000
3.15457729,0.08635206,0.02244837,0.00262218,0.00131091,0.01329623,0.05028938,0.00155730,0.03916066,0.00000000
3.16058029,0.09839051,0.02494807,0.00302139,0.00115966,0.01456480,0.05723185,0.00173672,0.04585011,0.00000000
3.16658329,0.11307741,0.02825924,0.00348176,0.00105829,0.01624798,0.06590707,0.00196020,0.05339286,0.00000000
3.17258629,0.13049165,0.03240457,0.00400383,0.00100149,0.01834501,0.07638385,0.00222769,0.06180678,0.00000000
3.17858929,0.15069812,0.03740638,0.00458736,0.00098460,0.02085430,0.08872586,0.00253895,0.07109547,0.00000000
3.18459230,0.17373922,0.04328407,0.00523116,0.00100353,0.02377228,0.10298577,0.00289340,0.08124545,0.00000000
3.19059530,0.19962569,0.05005131,0.00593286,0.00105473,0.02709217,0.11919883,0.00328995,0.09222364,0.00000000
3.19659830,0.22832746,0.05771293,0.00668881,0.00113504,0.03080267,0.13737619,0.00372693,0.10397525,0.00000000
3.20260130,0.25976477,0.06626188,0.00749392,0.00124162,0.03488680,0.15749823,0.00420197,0.11642221,0.00000000
3.20860430,0.29380019,0.07567614,0.00834159,0.00137181,0.03932073,0.17950816,0.00471185,0.12946235,0.00000000
3.21460730,0.33023186,0.08591601,0.00922373,0.00152307,0.04407288,0.20330630,0.00525246,0.14296938,0.00000000
3.22061031,0.36878856,0.09692168,0.01013069,0.00169287,0.04910322,0.22874550,0.00581877,0.15679375,0.00000000
3.22661331,0.40912702,0.10861148,0.01105147,0.00187859,0.05436291,0.25562780,0.00640479,0.17076452,0.00000000
3.23261631,0.45083179,0.12088080,0.01197378,0.00207746,0.05979425,0.28370287,0.00700363,0.18469216,0.00000000
3.23861931,0.49341807,0.13360186,0.01288435,0.00228654,0.06533106,0.31266843,0.00760753,0.19837235,0.00000000
3.24462231,0.53633751,0.14662449,0.01376913,0.00250267,0.07089944,0.34217280,0.00820806,0.21159058,0.00000000
3.25062531,0.57898723,0.15977787,0.01461369,0.00272247,0.07641898,0.37181971,0.00879619,0.22412751,0.00000000
3.25662831,0.62072170,0.17287332,0.01540352,0.00294238,0.08180428,0.40117546,0.00936253,0.23576487,0.00000000
3.26263132,0.66086746,0.18570810,0.01612452,0.00315866,0.08696694,0.42977808,0.00989756,0.24629169,0.00000000
3.26863432,0.69873996,0.19807012,0.01676333,0.00336750,0.09181771,0.45714855,0.01039185,0.25551061,0.00000000
3.27463732,0.73366224,0.20974336,0.01730780,0.00356508,0.09626893,0.48280346,0.01083637,0.26324399,0.00000000
3.28064032,0.76498447,0.22051392,0.01774730,0.00374764,0.10023709,0.50626884,0.01122271,0.26933962,0.00000000
3.28664332,0.79210382,0.23017637,0.01807316,0.00391161,0.10364533,0.52709446,0.01154336,0.27367570,0.00000000
3.29264632,0.81448354,0.23854017,0.01827888,0.00405367,0.10642591,0.54486813,0.01179197,0.27616489,0.00000000
3.29864932,0.83167067,0.24543585,0.01836037,0.00417092,0.10852241,0.55922933,0.01196352,0.27675723,0.00000000
3.30465233,0.84331136,0.25072077,0.01831612,0.00426090,0.10989171,0.56988145,0.01205451,0.27544186,0.00000000
3.31065533,0.84916326,0.25428396,0.01814724,0.00432171,0.11050543,0.57660228,0.01206310,0.27224736,0.00000000
3.31665833,0.84910420,0.25605017,0.01785742,0.00435208,0.11035103,0.57925198,0.01198915,0.26724076,0.00000000
3.32266133,0.84313694,0.25598252,0.01745285,0.00435139,0.10943227,0.57777846,0.01183424,0.26052529,0.00000000
3.32866433,0.83138964,0.25408395,0.01694197,0.00431972,0.10776925,0.57221957,0.01160164,0.25223687,0.00000000
3.33466733,0.81411208,0.25039724,0.01633529,0.00425785,0.10539780,0.56270239,0.01129619,0.24253969,0.00000000
3.34067034,0.79166787,0.24500366,0.01564500,0.00416724,0.10236838,0.54943927,0.01092418,0.23162089,0.00000000
3.34667334,0.76452289,0.23802029,0.01488465,0.00404996,0.09874459,0.53272123,0.01049311,0.21968477,0.00000000
3.35267634,0.73323080,0.22959620,0.01406877,0.00390869,0.09460125,0.51290872,0.01001152,0.20694660,0.00000000
3.35867934,0.69841601,0.21990762,0.01321244,0.00374661,0.09002219,0.49042048,0.00948871,0.19362647,0.00000000
3.36468234,0.66075519,0.20915246,0.01233097,0.00356730,0.08509791,0.46572087,0.00893449,0.17994333,0.00000000
3.37068534,0.62095802,0.19754430,0.01143949,0.00337471,0.07992315,0.43930639,0.00835891,0.16610948,0.00000000
3.37668834,0.57974802,0.18530624,0.01055267,0.00317299,0.07459455,0.41169197,0.00777203,0.15232567,0.00000000
3.38269135,0.53784436,0.17266494,0.00968442,0.00296650,0.06920837,0.38339758,0.00718367,0.13877698,0.00000000
3.38869435,0.49594532,0.15984487,0.00884769,0.00275964,0.06385857,0.35493584,0.00660322,0.12562968,0.00000000
3.39469735,0.45471389,0.14706335,0.00805431,0.00255684,0.05863510,0.32680095,0.00603948,0.11302890,0.00000000
3.40070035,0.41476609,0.13452627,0.00731489,0.00236251,0.05362261,0.29945936,0.00550051,0.10109733,0.00000000
3.40670335,0.37666218,0.12242474,0.00663877,0.00218099,0.04889953,0.27334247,0.00499355,0.08993483,0.00000000
3.41270635,0.34090084,0.11093276,0.00603404,0.00201653,0.04453755,0.24884133,0.00452497,0.07961880,0.00000000
3.41870935,0.30791638,0.10020592,0.00550757,0.00187330,0.04060144,0.22630349,0.00410024,0.07020538,0.00000000
3.42471236,0.27807858,0.09038100,0.00506510,0.00175540,0.03714928,0.20603171,0.00372396,0.06173114,0.00000000
3.43071536,0.25169495,0.08157654,0.00471136,0.00166690,0.03423289,0.18828448,0.00339989,0.05421525,0.00000000
3.43671836,0.22901502,0.07389412,0.00445018,0.00161185,0.03189854,0.17327794,0.00313103,0.04766201,0.00000000
3.44272136,0.21023602,0.06742029,0.00428459,0.00159431,0.03018778,0.16118887,0.00291964,0.04206342,0.00000000
3.44872436,0.19550956,0.06222892,0.00421696,0.00161842,0.02913833,0.15215842,0.00276739,0.03740188,0.00000000
3.45472736,0.18494883,0.05838382,0.00424907,0.00168839,0.02878495,0.14629625,0.00267537,0.03365270,0.00000000
3.46073037,0.17863574,0.05594146,0.00438222,0.00180852,0.02916026,0.14368464,0.00264421,0.03078654,0.00000000
3.46673337,0.17662768,0.05495363,0.00461726,0.00198319,0.03029536,0.14438236,0.00267409,0.02877142,0.00000000
3.47273637,0.17896351,0.05546985,0.00495463,0.00221690,0.03222031,0.14842812,0.00276485,0.02757453,0.00000000
3.47873937,0.18566867,0.05753956,0.00539432,0.00251413,0.03496432,0.15584325,0.00291595,0.02716363,0.00000000
3.48474237,0.19675905,0.06121386,0.00593593,0.00287939,0.03855576,0.16663385,0.00312653,0.02750812,0.00000000
3.49074537,0.21224380,0.06654683,0.00657855,0.00331707,0.04302180,0.18079200,0.00339540,0.02857969,0.00000000
3.49674837,0.23212695,0.07359643,0.00732073,0.00383139,0.04838792,0.19829656,0.00372101,0.03035275,0.00000000
3.50275138,0.25640806,0.08242500,0.00816044,0.00442633,0.05467715,0.21911319,0.00410143,0.03280442,0.00000000
3.50875438,0.28508202,0.09309937,0.00909497,0.00510546,0.06190915,0.24319426,0.00453437,0.03591442,0.00000000
3.51475738,0.31813821,0.10569071,0.01012090,0.00587197,0.07009918,0.27047835,0.00501705,0.03966472,0.00000000
3.52076038,0.35555925,0.12027411,0.01123404,0.00672851,0.07925700,0.30088999,0.00554630,0.04403896,0.00000000
3.52676338,0.39731961,0.13692801,0.01242945,0.00767719,0.08938578,0.33433944,0.00611843,0.04902195,0.00000000
3.53276638,0.44338421,0.15573365,0.01370137,0.00871957,0.10048115,0.37072295,0.00672932,0.05459902,0.00000000
3.53876938,0.49370712,0.17677431,0.01504331,0.00985672,0.11253027,0.40992340,0.00737438,0.06075544,0.00000000
3.54477239,0.54823060,0.20013472,0.01644810,0.01108923,0.12551123,0.45181150,0.00804860,0.06747583,0.00000000
3.55077539,0.60688427,0.22590028,0.01790792,0.01241741,0.13939254,0.49624734,0.00874663,0.07474371,0.00000000
3.55677839,0.66958451,0.25415632,0.01941448,0.01384139,0.15413298,0.54308238,0.00946279,0.08254106,0.00000000
3.56278139,0.73623388,0.28498710,0.02095910,0.01536132,0.16968167,0.59216147,0.01019123,0.09084806,0.00000000
3.56878439,0.80672034,0.31847457,0.02253286,0.01697761,0.18597831,0.64332490,0.01092600,0.09964280,0.00000000
3.57478739,0.88091601,0.35469664,0.02412676,0.01869112,0.20295373,0.69640989,0.01166114,0.10890108,0.00000000
3.58079040,0.95867521,0.39372480,0.02573180,0.02050331,0.22053054,0.75125146,0.01239085,0.11859632,0.00000000
3.58679340,1.03983154,0.43562105,0.02733918,0.02241647,0.23862380,0.80768233,0.01310957,0.12869931,0.00000000
3.59279640,1.12419366,0.48043378,0.02894031,0.02443375,0.25714183,0.86553141,0.01381208,0.13917802,0.00000000
3.59879940,1.21153987,0.52819264,0.03052697,0.02655914,0.27598683,0.92462102,0.01449361,0.14999735,0.00000000
3.60480240,1.30161110,0.57890236,0.03209124,0.02879740,0.29505550,0.98476246,0.01514988,0.16111867,0.00000000
3.61080540,1.39410282,0.63253553,0.03362559,0.03115380,0.31423936,1.04575022,0.01577719,0.17249935,0.00000000
3.61680840,1.48865591,0.68902440,0.03512275,0.03363373,0.33342493,1.10735491,0.01637235,0.18409212,0.00000000
3.62281141,1.58484695,0.74825217,0.03657566,0.03624221,0.35249374,1.16931535,0.01693277,0.19584429,0.00000000
3.62881441,1.68217872,0.81004394,0.03797734,0.03898323,0.37132205,1.23133026,0.01745632,0.20769698,0.00000000
3.63481741,1.78007152,0.87415794,0.03932076,0.04185905,0.38978059,1.29305031,0.01794129,0.21958426,0.00000000
3.64082041,1.87785621,0.94027750,0.04059868,0.04486935,0.40773414,1.35407117,0.01838633,0.23143233,0.00000000
3.64682341,1.97476992,1.00800453,0.04180352,0.04801041,0.42504131,1.41392829,0.01879030,0.24315892,0.00000000
3.65282641,2.06995539,1.07685509,0.04292723,0.05127425,0.44155448,1.47209436,0.01915218,0.25467282,0.00000000
3.65882941,2.16246465,1.14625777,0.04396121,0.05464791,0.45712010,1.52797998,0.01947096,0.26587379,0.00000000
3.66483242,2.25126772,1.21555540,0.04489625,0.05811277,0.47157952,1.58093813,0.01974554,0.27665290,0.00000000
3.67083542,2.33526689,1.28401065,0.04572263,0.06164415,0.48477036,1.63027285,0.01997467,0.28689331,0.00000000
3.67683842,2.41331652,1.35081579,0.04643014,0.06521108,0.49652865,1.67525226,0.02015692,0.29647161,0.00000000
3.68284142,2.48424829,1.41510674,0.04700833,0.06877636,0.50669157,1.71512562,0.02029063,0.30525985,0.00000000
3.68884442,2.54690123,1.47598127,0.04744670,0.07229695,0.51510099,1.74914421,0.02037398,0.31312795,0.00000000
3.69484742,2.60015570,1.53252099,0.04773508,0.07572466,0.52160760,1.77658512,0.02040506,0.31994685,0.00000000
3.70085043,2.64296991,1.58381646,0.04786401,0.07900717,0.52607552,1.79677704,0.02038198,0.32559192,0.00000000
3.70685343,2.67441757,1.62899459,0.04782510,0.08208936,0.52838722,1.80912681,0.02030297,0.32994686,0.00000000
3.71285643,2.69372487,1.66724722,0.04761156,0.08491483,0.52844854,1.81314552,0.02016660,0.33290761,0.00000000
3.71885943,2.70030486,1.69785965,0.04721857,0.08742769,0.52619356,1.80847261,0.01997193,0.33438643,0.00000000
3.72486243,2.69378762,1.72023781,0.04664371,0.08957444,0.52158893,1.79489677,0.01971868,0.33431563,0.00000000
3.73086543,2.67404423,1.73393276,0.04588734,0.09130586,0.51463760,1.77237233,0.01940742,0.33265099,0.00000000
3.73686843,2.64120342,1.73866122,0.04495284,0.09257890,0.50538148,1.74103022,0.01903969,0.32937457,0.00000000
3.74287144,2.59565943,1.73432103,0.04384681,0.09335834,0.49390302,1.70118262,0.01861813,0.32449683,0.00000000
3.74887444,2.53807069,1.72100064,0.04257911,0.09361832,0.48032539,1.65332111,0.01814654,0.31805778,0.00000000
3.75487744,2.46934894,1.69898207,0.04116284,0.09334345,0.46481133,1.59810812,0.01762992,0.31012726,0.00000000
3.76088044,2.39063912,1.66873690,0.03961416,0.09252967,0.44756058,1.53636205,0.01707438,0.30080418,0.00000000
3.76688344,2.30329072,1.63091557,0.03795196,0.09118457,0.42880592,1.46903690,0.01648709,0.29021480,0.00000000
3.77288644,2.20882192,1.58633009,0.03619751,0.08932739,0.40880811,1.39719710,0.01587615,0.27851004,0.00000000
3.77888944,2.10887800,1.53593121,0.03437393,0.08698850,0.38784982,1.32198908,0.01525034,0.26586203,0.00000000
3.78489245,2.00518586,1.48078079,0.03250566,0.08420855,0.36622876,1.24461065,0.01461895,0.25246002,0.00000000
3.79089545,1.89950679,1.42202079,0.03061782,0.08103718,0.34425056,1.16627993,0.01399150,0.23850577,0.00000000
3.79689845,1.79358936,1.36084019,0.02873567,0.07753153,0.32222135,1.08820497,0.01337747,0.22420868,0.00000000
3.80290145,1.68912462,1.29844129,0.02688392,0.07375441,0.30044067,1.01155551,0.01278604,0.20978095,0.00000000
3.80890445,1.58770528,1.23600693,0.02508624,0.06977241,0.27919482,0.93743804,0.01222580,0.19543275,0.00000000
3.81490745,1.49079051,1.17466988,0.02336472,0.06565394,0.25875095,0.86687483,0.01170459,0.18136783,0.00000000
3.82091046,1.39967741,1.11548563,0.02173946,0.06146733,0.23935205,0.80078771,0.01122922,0.16777959,0.00000000
3.82691346,1.31548004,1.05940959,0.02022824,0.05727893,0.22121312,0.73998674,0.01080536,0.15484768,0.00000000
3.83291646,1.23911629,1.00727921,0.01884630,0.05315156,0.20451835,0.68516379,0.01043746,0.14273539,0.00000000
3.83891946,1.17130247,0.95980161,0.01760620,0.04914304,0.18941956,0.63689065,0.01012864,0.13158766,0.00000000
3.84492246,1.11255524,0.91754658,0.01651778,0.04530510,0.17603573,0.59562114,0.00988075,0.12152980,0.00000000
3.85092546,1.06319985,0.88094484,0.01558825,0.04168249,0.16445343,0.56169645,0.00969440,0.11266691,0.00000000
3.85692846,1.02338379,0.85029095,0.01482232,0.03831247,0.15472821,0.53535277,0.00956903,0.10508376,0.00000000
3.86293147,0.99309440,0.82575035,0.01422236,0.03522452,0.14688661,0.51673035,0.00950308,0.09884521,0.00000000
3.86893447,0.97217906,0.80736938,0.01378867,0.03244032,0.14092852,0.50588294,0.00949414,0.09399696,0.00000000
3.87493747,0.96036649,0.79508757,0.01351973,0.02997400,0.13682994,0.50278683,0.00953908,0.09056644,0.00000000
3.88094047,0.95728796,0.78875114,0.01341244,0.02783252,0.13454570,0.50734870,0.00963428,0.08856389,0.00000000
3.88694347,0.96249707,0.78812667,0.01346236,0.02601623,0.13401208,0.51941186,0.00977576,0.08798338,0.00000000
3.89294647,0.97548713,0.79291434,0.01366395,0.02451947,0.13514919,0.53876036,0.00995934,0.08880378,0.00000000
3.89894947,0.99570566,0.80275988,0.01401075,0.02333133,0.13786299,0.56512102,0.01018075,0.09098955,0.00000000
3.90495248,1.02256539,0.81726493,0.01449547,0.02243634,0.14204696,0.59816348,0.01043578,0.09449141,0.00000000
3.91095548,1.05545183,0.83599541,0.01511013,0.02181519,0.14758329,0.63749857,0.01072029,0.09924689,0.00000000
3.91695848,1.09372762,0.85848803,0.01584609,0.02144543,0.15434381,0.68267563,0.01103031,0.10518067,0.00000000
3.92296148,1.13673420,0.88425497,0.01669405,0.02130213,0.16219056,0.73317934,0.01136197,0.11220503,0.00000000
3.92896448,1.18379137,0.91278719,0.01764407,0.02135848,0.17097624,0.78842698,0.01171157,0.12022010,0.00000000
3.93496748,1.23419588,0.94355672,0.01868551,0.02158637,0.18054457,0.84776675,0.01207550,0.12911448,0.00000000
3.94097049,1.28721971,0.97601867,0.01980701,0.02195690,0.19073083,0.91047806,0.01245021,0.13876583,0.00000000
3.94697349,1.34210920,1.00961330,0.02099651,0.02244090,0.20136251,0.97577443,0.01283214,0.14904186,0.00000000
3.95297649,1.39808585,1.04376895,0.02224121,0.02300939,0.21226038,1.04280950,0.01321775,0.15980165,0.00000000
3.95897949,1.45434937,1.07790607,0.02352769,0.02363399,0.22323999,1.11068646,0.01360341,0.17089731,0.00000000
3.96498249,1.51008381,1.11144281,0.02484197,0.02428744,0.23411358,1.17847113,0.01398546,0.18217608,0.00000000
3.97098549,1.56446670,1.14380235,0.02616968,0.02494396,0.24469264,1.24520844,0.01436017,0.19348275,0.00000000
3.97698849,1.61668138,1.17442181,0.02749625,0.02557964,0.25479079,1.30994187,0.01472383,0.20466254,0.00000000
3.98299150,1.66593221,1.20276279,0.02880721,0.02617291,0.26422716,1.37173545,0.01507277,0.21556408,0.00000000
3.98899450,1.71146212,1.22832297,0.03008845,0.02670480,0.27283008,1.42969722,0.01540351,0.22604270,0.00000000
3.99499750,1.75257154,1.25064833,0.03132655,0.02715934,0.28044083,1.48300330,0.01571276,0.23596369,0.00000000
4.00100050,1.78863806,1.26934539,0.03250917,0.02752374,0.28691748,1.53092150,0.01599767,0.24520545,0.00000000
4.00700350,1.81913547,1.28409287,0.03362535,0.02778865,0.29213846,1.57283317,0.01625581,0.25366248,0.00000000
4.01300650,1.84365117,1.29465183,0.03466587,0.02794819,0.29600583,1.60825240,0.01648539,0.26124790,0.00000000
4.01900950,1.86190087,1.30087390,0.03562348,0.02800004,0.29844793,1.63684127,0.01668533,0.26789559,0.00000000
4.02501251,1.87373962,1.30270692,0.03649322,0.02794533,0.29942135,1.65842052,0.01685529,0.27356160,0.00000000
4.03101551,1.87916823,1.30019749,0.03727248,0.02778844,0.29891210,1.67297486,0.01699579,0.27822495,0.00000000
4.03701851,1.87833471,1.29349023,0.03796113,0.02753674,0.29693592,1.68065248,0.01710818,0.28188764,0.00000000
4.04302151,1.87153019,1.28282357,0.03856145,0.02720024,0.29353755,1.68175864,0.01719463,0.28457385,0.00000000
4.04902451,1.85917946,1.26852225,0.03907803,0.02679111,0.28878920,1.67674359,0.01725806,0.28632846,0.00000000
4.05502751,1.84182625,1.25098658,0.03951748,0.02632319,0.28278808,1.66618499,0.01730201,0.28721474,0.00000000
4.06103052,1.82011394,1.23067919,0.03988817,0.02581143,0.27565322,1.65076587,0.01733052,0.28731150,0.00000000
4.06703352,1.79476237,1.20810956,0.04019975,0.02527130,0.26752164,1.63124870,0.01734797,0.28670964,0.00000000
4.07303652,1.76654183,1.18381719,0.04046269,0.02471827,0.25854407,1.60844698,0.01735881,0.28550829,0.00000000
4.07903952,1.73624548,1.15835410,0.04068775,0.02416719,0.24888035,1.58319543,0.01736741,0.28381081,0.00000000
4.08504252,1.70466123,1.13226758,0.04088540,0.02363180,0.23869483,1.55632005,0.01737776,0.28172060,0.00000000
4.09104552,1.67254474,1.10608381,0.04106531,0.02312433,0.22815181,1.52860964,0.01739335,0.27933708,0.00000000
4.09704852,1.64059454,1.08029324,0.04123578,0.02265508,0.21741125,1.50078963,0.01741688,0.27675198,0.00000000
4.10305153,1.60943055,1.05533835,0.04140336,0.02223218,0.20662494,1.47349984,0.01745012,0.27404605,0.00000000
4.10905453,1.57957701,1.03160438,0.04157241,0.02186146,0.19593326,1.44727665,0.01749381,0.27128635,0.00000000
4.11505753,1.55145069,1.00941333,0.04174489,0.02154631,0.18546255,1.42254074,0.01754753,0.26852433,0.00000000
4.12106053,1.52535468,0.98902154,0.04192026,0.02128786,0.17532323,1.39959056,0.01760973,0.26579469,0.00000000
4.12706353,1.50147831,0.97062089,0.04209545,0.02108501,0.16560869,1.37860190,0.01767773,0.26311511,0.00000000
4.13306653,1.47990280,0.95434340,0.04226509,0.02093479,0.15639486,1.35963330,0.01774785,0.26048690,0.00000000
4.13906953,1.46061257,0.94026895,0.04242177,0.02083265,0.14774052,1.34263694,0.01781556,0.25789649,0.00000000
4.14507254,1.44351116,0.92843558,0.04255650,0.02077287,0.13968820,1.32747428,0.01787567,0.25531764,0.00000000
4.15107554,1.42844112,0.91885174,0.04265927,0.02074902,0.13226558,1.31393538,0.01792264,0.25271441,0.00000000
4.15707854,1.41520642,0.91150958,0.04271965,0.02075441,0.12548729,1.30176096,0.01795083,0.25004451,0.00000000
4.16308154,1.40359620,0.90639857,0.04272750,0.02078258,0.11935695,1.29066558,0.01795484,0.24726304,0.00000000
4.16908454,1.39340835,0.90351844,0.04267359,0.02082775,0.11386934,1.28036088,0.01792977,0.24432629,0.00000000
4.17508754,1.38447145,0.90289060,0.04255032,0.02088518,0.10901254,1.27057724,0.01787158,0.24119541,0.00000000
4.18109055,1.37666374,0.90456715,0.04235222,0.02095157,0.10476994,1.26108277,0.01777732,0.23783980,0.00000000
4.18709355,1.36992792,0.90863689,0.04207649,0.02102522,0.10112201,1.25169854,0.01764534,0.23423994,0.00000000
4.19309655,1.36428079,0.91522769,0.04172326,0.02110625,0.09804771,1.24230897,0.01747547,0.23038948,0.00000000
4.19909955,1.35981700,0.92450495,0.04129581,0.02119661,0.09552556,1.23286709,0.01726910,0.22629663,0.00000000
4.20510255,1.35670672,0.93666607,0.04080053,0.02130004,0.09353419,1.22339422,0.01702918,0.22198452,0.00000000
4.21110555,1.35518710,0.95193090,0.04024675,0.02142183,0.09205264,1.21397427,0.01676016,0.21749073,0.00000000
4.21710855,1.35554809,0.97052889,0.03964638,0.02156865,0.09106005,1.20474309,0.01646786,0.21286586,0.00000000
4.22311156,1.35811327,0.99268320,0.03901338,0.02174809,0.09053523,1.19587362,0.01615925,0.20817133,0.00000000
4.22911456,1.36321681,1.01859279,0.03836315,0.02196831,0.09045578,1.18755787,0.01584215,0.20347643,0.00000000
4.23511756,1.37117798,1.04841340,0.03771179,0.02223750,0.09079716,1.17998707,0.01552498,0.19885495,0.00000000
4.24112056,1.38227451,1.08223851,0.03707531,0.02256344,0.09153164,1.17333110,0.01521633,0.19438140,0.00000000
4.24712356,1.39671656,1.12008127,0.03646884,0.02295298,0.09262731,1.16771897,0.01492464,0.19012717,0.00000000
4.25312656,1.41462284,1.16185864,0.03590589,0.02341151,0.09404716,1.16322125,0.01465783,0.18615680,0.00000000
4.25912956,1.43600021,1.20737854,0.03539764,0.02394263,0.09574854,1.15983605,0.01442299,0.18252454,0.00000000
4.26513257,1.46072822,1.25633104,0.03495241,0.02454770,0.09768275,1.15747918,0.01422602,0.17927151,0.00000000
4.27113557,1.48854945,1.30828397,0.03457520,0.02522558,0.09979508,1.15597946,0.01407143,0.17642336,0.00000000
4.27713857,1.51906637,1.36268372,0.03426745,0.02597246,0.10202528,1.15507927,0.01396216,0.17398888,0.00000000
4.28314157,1.55174514,1.41886102,0.03402697,0.02678176,0.10430833,1.15444062,0.01389939,0.17195925,0.00000000
4.28914457,1.58592614,1.47604188,0.03384801,0.02764416,0.10657561,1.15365619,0.01388259,0.17030830,0.00000000
4.29514757,1.62084103,1.53336327,0.03372153,0.02854773,0.10875645,1.15226490,0.01390948,0.16899353,0.00000000
4.30115058,1.65563542,1.58989295,0.03363565,0.02947813,0.11077986,1.14977094,0.01397616,0.16795781,0.00000000
4.30715358,1.68939629,1.64465275,0.03357619,0.03041895,0.11257647,1.14566533,0.01407725,0.16713182,0.00000000
4.31315658,1.72118279,1.69664445,0.03352734,0.03135215,0.11408054,1.13944862,0.01420616,0.16643692,0.00000000
4.31915958,1.75005918,1.74487716,0.03347238,0.03225842,0.11523193,1.13065363,0.01435531,0.16578844,0.00000000
4.32516258,1.77512822,1.78839522,0.03339441,0.03311780,0.11597800,1.11886681,0.01451646,0.16509904,0.00000000
4.33116558,1.79556372,1.82630561,0.03327718,0.03391017,0.11627523,1.10374729,0.01468103,0.16428222,0.00000000
4.33716858,1.81064074,1.85780381,0.03310573,0.03461579,0.11609058,1.08504251,0.01484040,0.16325561,0.00000000
4.34317159,1.81976213,1.88219709,0.03286707,0.03521589,0.11540250,1.06259981,0.01498629,0.16194399,0.00000000
4.34917459,1.82248034,1.89892460,0.03255071,0.03569321,0.11420154,1.03637340,0.01511101,0.16028195,0.00000000
4.35517759,1.81851357,1.90757340,0.03214908,0.03603242,0.11249054,1.00642664,0.01520778,0.15821609,0.00000000
4.36118059,1.80775570,1.90788996,0.03165783,0.03622066,0.11028437,0.97292959,0.01527093,0.15570658,0.00000000
4.36718359,1.79027958,1.89978671,0.03107597,0.03624782,0.10760930,0.93615216,0.01529610,0.15272822,0.00000000
4.37318659,1.76633362,1.88334357,0.03040584,0.03610688,0.10450199,0.89645338,0.01528034,0.14927085,0.00000000
4.37918959,1.73633186,1.85880423,0.02965302,0.03579411,0.10100817,0.85426759,0.01522222,0.14533926,0.00000000
4.38519260,1.70083808,1.82656756,0.02882600,0.03530917,0.09718102,0.81008807,0.01512180,0.14095245,0.00000000
4.39119560,1.66054451,1.78717432,0.02793586,0.03465511,0.09307947,0.76444936,0.01498056,0.13614250,0.00000000
4.39719860,1.61624608,1.74128969,0.02699571,0.03383829,0.08876627,0.71790878,0.01480132,0.13095301,0.00000000
4.40320160,1.56881140,1.68968233,0.02602021,0.03286820,0.08430609,0.67102827,0.01458805,0.12543720,0.00000000
4.40920460,1.51915143,1.63320061,0.02502493,0.03175715,0.07976371,0.62435712,0.01434564,0.11965578,0.00000000
4.41520760,1.46818731,1.57274692,0.02402577,0.03051995,0.07520217,0.57841639,0.01407966,0.11367474,0.00000000
4.42121061,1.41681855,1.50925106,0.02303833,0.02917344,0.07068126,0.53368538,0.01379611,0.10756302,0.00000000
4.42721361,1.36589281,1.44364352,0.02207733,0.02773607,0.06625609,0.49059066,0.01350108,0.10139025,0.00000000
