energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
2.99249625,5.01801769,0.02825240,0.61323968,3.40507600,2.99124783,0.41208997,0.05611203,0.18299107,1.05650811
2.99849925,4.93290914,0.02716933,0.60706491,3.37664029,2.93884732,0.40312758,0.05507486,0.17900945,1.04024031
3.00450225,4.84102996,0.02617116,0.59861208,3.33974386,2.88166462,0.39514184,0.05397252,0.17463454,1.02353301
3.01050525,4.74267110,0.02525838,0.58801255,3.29422114,2.81983411,0.38817476,0.05279934,0.16995671,1.00625997
3.01650825,4.63824142,0.02443001,0.57543864,3.24009383,2.75357531,0.38224432,0.05155153,0.16506973,0.98830690
3.02251126,4.52828500,0.02368383,0.56109792,3.17758525,2.68320487,0.37734646,0.05022788,0.16006795,0.96958582
3.02851426,4.41349045,0.02301676,0.54522637,3.10712482,2.60914311,0.37345715,0.04883020,0.15504352,0.95004764
3.03451726,4.29469179,0.02242510,0.52808066,3.02934263,2.53191495,0.37053453,0.04736368,0.15008364,0.92969240
3.04052026,4.17286088,0.02190479,0.50993013,2.94505461,2.45214521,0.36852101,0.04583702,0.14526802,0.90857658
3.04652326,4.04909227,0.02145165,0.49104874,2.85523926,2.37054858,0.36734531,0.04426232,0.14066662,0.88681736
3.05252626,3.92458165,0.02106152,0.47170742,2.76100793,2.28791507,0.36692455,0.04265484,0.13633788,0.86459357
3.05852926,3.80059952,0.02073045,0.45216726,2.66357030,2.20509188,0.36716631,0.04103254,0.13232739,0.84214341
3.06453227,3.67846198,0.02045480,0.43267384,2.56419768,2.12296284,0.36797081,0.03941551,0.12866719,0.81975914
3.07053527,3.55950051,0.02023140,0.41345297,2.46418618,2.04242650,0.36923328,0.03782524,0.12537569,0.79777908
3.07653827,3.44503259,0.02005763,0.39470790,2.36482217,1.96437430,0.37084655,0.03628391,0.12245822,0.77657732
3.08254127,3.33633496,0.01993161,0.37661828,2.26735191,1.88966959,0.37270391,0.03481351,0.11990818,0.75655158
3.08854427,3.23462071,0.01985239,0.35934066,2.17295688,1.81912890,0.37470233,0.03343514,0.11770874,0.73810987
3.09454727,3.14102126,0.01982013,0.34301041,2.08273604,1.75350569,0.37674588,0.03216822,0.11583509,0.72165641
3.10055028,3.05657368,0.01983637,0.32774496,1.99769539,1.69347766,0.37874936,0.03102985,0.11425693,0.70757745
3.10655328,2.98221353,0.01990433,0.31364798,1.91874489,1.63963737,0.38064212,0.03003426,0.11294130,0.69622750
3.11255628,2.91877270,0.02002924,0.30081409,1.84670209,1.59248669,0.38237163,0.02919241,0.11185546,0.68791650
3.11855928,2.86698168,0.02021864,0.28933388,1.78230139,1.55243448,0.38390704,0.02851167,0.11096970,0.68289840
3.12456228,2.82747505,0.02048270,0.27929868,1.72620734,1.51979742,0.38524207,0.02799573,0.11025994,0.68136160
3.13056528,2.80079898,0.02083452,0.27080476,1.67903031,1.49480336,0.38639732,0.02764457,0.10971002,0.68342149
3.13656828,2.78741943,0.02129030,0.26395658,1.64134235,1.47759646,0.38742172,0.02745459,0.10931337,0.68911551
3.14257129,2.78772941,0.02186949,0.25886878,1.61369137,1.46824359,0.38839278,0.02741890,0.10907425,0.69840083
3.14857429,2.80205419,0.02259472,0.25566672,1.59661161,1.46674122,0.38941564,0.02752765,0.10900818,0.71115472
3.15457729,2.83065319,0.02349165,0.25448525,1.59062894,1.47302204,0.39062076,0.02776849,0.10914167,0.72717764
3.16058029,2.87371757,0.02458858,0.25546587,1.59625946,1.48696086,0.39216015,0.02812706,0.10951120,0.74619899
3.16658329,2.93136316,0.02591593,0.25875209,1.61400078,1.50837919,0.39420220,0.02858756,0.11016153,0.76788518
3.17258629,3.00361825,0.02750539,0.26448328,1.64431566,1.53704815,0.39692525,0.02913329,0.11114327,0.79184982
3.17858929,3.09040666,0.02938900,0.27278710,1.68760820,1.57268955,0.40051000,0.02974723,0.11250988,0.81766564
3.18459230,3.19152661,0.03159800,0.28377102,1.74419363,1.61497510,0.40513107,0.03041258,0.11431437,0.84487753
3.19059530,3.30662635,0.03416147,0.29751307,1.81426291,1.66352378,0.41094802,0.03111322,0.11660552,0.87301631
3.19659830,3.43517807,0.03710489,0.31405253,1.89784432,1.71789787,0.41809620,0.03183420,0.11942419,0.90161268
3.20260130,3.57645167,0.04044870,0.33338086,1.99476408,1.77759788,0.42667794,0.03256210,0.12279959,0.93021063
3.20860430,3.72949039,0.04420673,0.35543360,2.10460872,1.84205717,0.43675436,0.03328528,0.12674594,0.95837994
3.21460730,3.89309036,0.04838480,0.38008360,2.22669188,1.91063683,0.44833841,0.03399413,0.13125955,0.98572717
3.22061031,4.06578606,0.05297942,0.40713608,2.36002819,1.98262162,0.46138946,0.03468113,0.13631656,1.01190486
3.22661331,4.24584387,0.05797675,0.43632611,2.50331668,2.05721783,0.47580988,0.03534092,0.14187151,1.03661843
3.23261631,4.43126520,0.06335182,0.46731867,2.65493590,2.13355370,0.49144380,0.03597018,0.14785681,1.05963079
3.23861931,4.61980069,0.06906812,0.49971164,2.81295220,2.21068307,0.50807836,0.03656751,0.15418324,1.08076443
3.24462231,4.80897634,0.07507763,0.53304174,2.97514231,2.28759287,0.52544747,0.03713319,0.16074134,1.09990111
3.25062531,4.99613169,0.08132126,0.56679354,3.13903024,2.36321466,0.54323806,0.03766889,0.16740399,1.11697926
3.25662831,5.17846967,0.08772980,0.60041103,3.30193813,2.43644029,0.56109869,0.03817734,0.17402968,1.13198934
3.26263132,5.35311695,0.09422531,0.63331176,3.46104935,2.50614159,0.57865014,0.03866198,0.18046679,1.14496752
3.26863432,5.51719286,0.10072291,0.66490276,3.61348204,2.57119344,0.59549761,0.03912656,0.18655827,1.15598798
3.27463732,5.66788446,0.10713300,0.69459775,3.75636992,2.63049964,0.61124412,0.03957479,0.19214693,1.16515432
3.28064032,5.80252448,0.11336371,0.72183495,3.88694718,2.68302040,0.62550426,0.04000997,0.19708079,1.17259040
3.28664332,5.91866890,0.11932355,0.74609449,4.00263352,2.72780039,0.63791794,0.04043467,0.20121842,1.17843114
3.29264632,6.01417037,0.12492421,0.76691494,4.10111554,2.76399591,0.64816331,0.04085042,0.20443392,1.18281349
3.29864932,6.08724394,0.13008314,0.78390791,4.18042042,2.79089992,0.65596822,0.04125754,0.20662146,1.18586806
3.30465233,6.13652162,0.13472616,0.79677009,4.23897854,2.80796342,0.66111977,0.04165493,0.20769898,1.18771156
3.31065533,6.16109307,0.13878958,0.80529226,4.27567173,2.81481213,0.66347136,0.04203998,0.20761103,1.18844049
3.31665833,6.16053009,0.14222207,0.80936465,4.28986489,2.81125749,0.66294696,0.04240856,0.20633050,1.18812595
3.32266133,6.13489360,0.14498590,0.80897852,4.28141951,2.79730115,0.65954240,0.04275507,0.20385934,1.18681008
3.32866433,6.08472273,0.14705771,0.80422390,4.25068840,2.77313283,0.65332360,0.04307254,0.20022804,1.18450396
3.33466733,6.01100662,0.14842868,0.79528352,4.19849215,2.73912149,0.64442190,0.04335284,0.19549413,1.18118715
3.34067034,5.91514043,0.14910409,0.78242346,4.12607866,2.69580018,0.63302680,0.04358691,0.18973960,1.17680882
3.34667334,5.79886800,0.14910230,0.76598086,4.03506802,2.64384563,0.61937651,0.04376507,0.18306757,1.17129053
3.35267634,5.66421423,0.14845336,0.74634945,3.92738562,2.58405335,0.60374680,0.04387737,0.17559820,1.16453039
3.35867934,5.51341087,0.14719706,0.72396368,3.80518721,2.51730984,0.58643886,0.04391394,0.16746424,1.15640872
3.36468234,5.34881945,0.14538088,0.69928213,3.67077951,2.44456321,0.56776684,0.04386541,0.15880624,1.14679478
3.37068534,5.17285529,0.14305761,0.67277116,3.52654033,2.36679376,0.54804549,0.04372328,0.14976787,1.13555444
3.37668834,4.98791616,0.14028308,0.64488950,3.37484211,2.28498599,0.52757896,0.04348032,0.14049137,1.12255850
3.38269135,4.79631881,0.13711394,0.61607445,3.21798195,2.20010328,0.50665079,0.04313090,0.13111336,1.10769120
3.38869435,4.60024571,0.13360565,0.58673022,3.05812125,2.11306619,0.48551597,0.04267130,0.12176124,1.09085873
3.39469735,4.40170385,0.12981079,0.55721897,2.89723676,2.02473535,0.46439501,0.04209997,0.11255027,1.07199709
3.40070035,4.20249650,0.12577777,0.52785446,2.73708470,1.93589910,0.44347050,0.04141767,0.10358131,1.05107915
3.40670335,4.00420790,0.12154993,0.49889871,2.57917824,1.84726618,0.42288586,0.04062756,0.09493940,1.02812034
3.41270635,3.80820021,0.11716509,0.47056134,2.42477822,1.75946314,0.40274645,0.03973522,0.08669306,1.00318280
3.41870935,3.61562139,0.11265552,0.44300140,2.27489610,1.67303602,0.38312255,0.03874854,0.07889430,0.97637761
3.42471236,3.42742201,0.10804828,0.41633138,2.13030776,1.58845556,0.36405401,0.03767751,0.07157928,0.94786509
3.43071536,3.24437895,0.10336584,0.39062280,1.99157598,1.50612522,0.34555613,0.03653400,0.06476950,0.91785298
3.43671836,3.06712340,0.09862696,0.36591308,1.85907951,1.42639089,0.32762623,0.03533136,0.05847340,0.88659264
3.44272136,2.89617104,0.09384768,0.34221303,1.73304644,1.34955158,0.31025061,0.03408409,0.05268826,0.85437347
3.44872436,2.73195209,0.08904240,0.31951445,1.61358939,1.27587010,0.29341131,0.03280736,0.04740230,0.82151574
3.45472736,2.57483934,0.08422484,0.29779762,1.50074060,1.20558302,0.27709231,0.03151658,0.04259680,0.78836225
3.46073037,2.42517288,0.07940898,0.27703799,1.39448499,1.13890933,0.26128498,0.03022696,0.03824819,0.75526925
3.46673337,2.28328035,0.07460977,0.25721210,1.29478984,1.07605746,0.24599233,0.02895309,0.03433008,0.72259691
3.47273637,2.14949209,0.06984366,0.23830238,1.20162991,1.01723013,0.23123214,0.02770857,0.03081498,0.69070004
3.47873937,2.02415125,0.06512887,0.22030078,1.11500758,0.96262736,0.21703873,0.02650570,0.02767592,0.65991920
3.48474237,1.90761881,0.06048544,0.20321122,1.03496755,0.91244731,0.20346348,0.02535524,0.02488774,0.63057277
3.49074537,1.80027419,0.05593512,0.18705106,0.96160639,0.86688535,0.19057428,0.02426626,0.02242815,0.60295002
3.49674837,1.70251197,0.05150098,0.17185154,0.89507726,0.82613161,0.17845387,0.02324602,0.02027847,0.57730564
3.50275138,1.61473574,0.04720696,0.15765744,0.83559023,0.79036715,0.16719747,0.02230003,0.01842424,0.55385560
3.50875438,1.53734970,0.04307731,0.14452626,0.78340923,0.75975934,0.15690981,0.02143206,0.01685555,0.53277440
3.51475738,1.47074889,0.03913595,0.13252691,0.73884591,0.73445660,0.14770181,0.02064431,0.01556712,0.51419368
3.52076038,1.41530879,0.03540591,0.12173818,0.70225153,0.71458289,0.13968710,0.01993754,0.01455838,0.49820195
3.52676338,1.37137474,0.03190873,0.11224722,0.67400718,0.70023217,0.13297861,0.01931127,0.01383323,0.48484538
3.53276638,1.33925172,0.02866402,0.10414784,0.65451297,0.69146323,0.12768532,0.01876403,0.01339985,0.47412926
3.53876938,1.31919469,0.02568908,0.09753902,0.64417655,0.68829490,0.12390931,0.01829351,0.01327029,0.46602010
3.54477239,1.31139957,0.02299866,0.09252334,0.64340106,0.69070191,0.12174319,0.01789679,0.01346000,0.46044806
3.55077539,1.31599505,0.02060479,0.08920549,0.65257274,0.69861152,0.12126788,0.01757049,0.01398731,0.45730962
3.55677839,1.33303494,0.01851678,0.08769058,0.67204809,0.71190099,0.12255073,0.01731091,0.01487277,0.45647035
3.56278139,1.36249111,0.01674126,0.08808241,0.70214055,0.73039589,0.12564400,0.01711413,0.01613840,0.45776772
3.56878439,1.40424686,0.01528230,0.09048128,0.74310657,0.75386946,0.13058357,0.01697607,0.01780682,0.46101402
3.57478739,1.45809046,0.01414154,0.09498155,0.79513109,0.78204273,0.13738776,0.01689252,0.01990033,0.46599924
3.58079040,1.52370896,0.01331839,0.10166858,0.85831229,0.81458570,0.14605636,0.01685915,0.02243983,0.47249414
3.58679340,1.60068210,0.01281016,0.11061520,0.93264593,0.85111927,0.15656959,0.01687148,0.02544360,0.48025348
3.59279640,1.68847648,0.01261215,0.12187766,1.01800931,0.89121799,0.16888704,0.01692490,0.02892610,0.48901939
3.59879940,1.78644000,0.01271772,0.13549098,1.11414539,0.93441351,0.18294665,0.01701457,0.03289661,0.49852517
3.60480240,1.89379698,0.01311828,0.15146402,1.22064766,0.98019860,0.19866358,0.01713547,0.03735788,0.50849917
3.61080540,2.00964416,0.01380321,0.16977430,1.33694636,1.02803173,0.21592916,0.01728230,0.04230483,0.51866906
3.61680840,2.13294809,0.01475976,0.19036284,1.46229698,1.07734197,0.23460984,0.01744959,0.04772321,0.52876624
3.62281141,2.26254449,0.01597287,0.21312927,1.59577198,1.12753430,0.25454650,0.01763163,0.05358858,0.53853030
3.62881441,2.39714000,0.01742504,0.23792764,1.73625667,1.17799513,0.27555394,0.01782255,0.05986531,0.54771354
3.63481741,2.53531709,0.01909611,0.26456307,1.88245018,1.22809812,0.29742095,0.01801640,0.06650598,0.55608526
3.64082041,2.67554269,0.02096323,0.29278978,2.03287247,1.27721025,0.31991105,0.01820718,0.07345108,0.56343573
3.64682341,2.81618106,0.02300073,0.32231066,2.18587785,1.32469819,0.34276390,0.01838900,0.08062910,0.56957977
3.65282641,2.95551128,0.02518023,0.35277876,2.33967573,1.36993506,0.36569777,0.01855614,0.08795710,0.57435972
3.65882941,3.09174977,0.02747080,0.38380079,2.49235843,1.41230764,0.38841288,0.01870316,0.09534175,0.57764768
3.66483242,3.22307769,0.02983925,0.41494280,2.64193605,1.45122408,0.41059588,0.01882507,0.10268082,0.57934716
3.67083542,3.34767314,0.03225059,0.44573806,2.78637763,1.48612220,0.43192527,0.01891736,0.10986523,0.57939381
3.67683842,3.46374743,0.03466860,0.47569688,2.92365763,1.51647828,0.45207783,0.01897616,0.11678144,0.57775545
3.68284142,3.56958478,0.03705655,0.50431839,3.05180629,1.54181638,0.47073582,0.01899832,0.12331430,0.57443143
3.68884442,3.66358400,0.03937803,0.53110362,3.16896212,1.56171791,0.48759472,0.01898147,0.12935008,0.56945116
3.69484742,3.74430089,0.04159777,0.55556963,3.27342448,1.57583135,0.50237134,0.01892406,0.13477981,0.56287221
3.70085043,3.81048951,0.04368263,0.57726412,3.36370405,1.58388158,0.51481192,0.01882545,0.13950255,0.55477781
3.70685343,3.86114058,0.04560245,0.59577981,3.43856898,1.58567862,0.52469979,0.01868584,0.14342859,0.54527389
3.71285643,3.89551508,0.04733096,0.61076807,3.49708441,1.58112527,0.53186247,0.01850633,0.14648250,0.53448589
3.71885943,3.91317127,0.04884647,0.62195117,3.53864364,1.57022306,0.53617755,0.01828882,0.14860574,0.52255521
3.72486243,3.91398358,0.05013256,0.62913252,3.56298899,1.55307617,0.53757734,0.01803599,0.14975879,0.50963557
3.73086543,3.89815205,0.05117849,0.63220447,3.57022152,1.52989296,0.53605183,0.01775116,0.14992277,0.49588920
3.73686843,3.86620149,0.05197949,0.63115328,3.56079871,1.50098458,0.53164985,0.01743824,0.14910028,0.48148304
3.74287144,3.81897017,0.05253679,0.62606092,3.53552018,1.46676073,0.52447829,0.01710158,0.14731567,0.46658494
3.74887444,3.75758804,0.05285747,0.61710380,3.49550199,1.42772230,0.51469950,0.01674579,0.14461444,0.45136000
3.75487744,3.68344535,0.05295409,0.60454822,3.44214056,1.38445119,0.50252675,0.01637568,0.14106209,0.43596709
3.76088044,3.59815302,0.05284418,0.58874299,3.37706803,1.33759749,0.48821812,0.01599604,0.13674220,0.42055562
3.76688344,3.50349628,0.05254949,0.57010931,3.30210083,1.28786450,0.47206901,0.01561153,0.13175402,0.40526267
3.77288644,3.40138388,0.05209523,0.54912863,3.21918403,1.23599206,0.45440351,0.01522654,0.12620960,0.39021055
3.77888944,3.29379475,0.05150913,0.52632871,3.13033372,1.18273909,0.43556518,0.01484507,0.12023054,0.37550497
3.78489245,3.18272485,0.05082052,0.50226878,3.03757994,1.12886564,0.41590751,0.01447068,0.11394461,0.36123363
3.79089545,3.07013592,0.05005937,0.47752408,2.94291233,1.07511564,0.39578440,0.01410634,0.10748226,0.34746567
3.79689845,2.95790848,0.04925541,0.45267066,2.84823045,1.02220055,0.37554117,0.01375446,0.10097323,0.33425160
3.80290145,2.84780045,0.04843729,0.42827077,2.75530029,0.97078478,0.35550631,0.01341685,0.09454336,0.32162405
3.80890445,2.74141267,0.04763179,0.40485940,2.66571814,0.92147331,0.33598423,0.01309473,0.08831165,0.30959907
3.81490745,2.64016200,0.04686324,0.38293231,2.58088220,0.87480167,0.31724928,0.01278877,0.08238778,0.29817805
3.82091046,2.54526224,0.04615292,0.36293591,2.50197236,0.83122859,0.29954106,0.01249914,0.07687001,0.28735006
3.82691346,2.45771271,0.04551868,0.34525905,2.42993753,0.79113139,0.28306110,0.01222558,0.07184354,0.27709457
3.83291646,2.37829382,0.04497461,0.33022693,2.36549018,0.75480380,0.26797092,0.01196750,0.06737940,0.26738433
3.83891946,2.30756880,0.04453085,0.31809700,2.30910705,0.72245620,0.25439136,0.01172401,0.06353381,0.25818828
3.84492246,2.24589057,0.04419348,0.30905692,2.26103512,0.69421785,0.24240299,0.01149403,0.06034793,0.24947430
3.85092546,2.19341262,0.04396449,0.30322430,2.22130194,0.67014076,0.23204761,0.01127637,0.05784807,0.24121172
3.85692846,2.15010280,0.04384184,0.30064812,2.18972919,0.65020495,0.22333049,0.01106972,0.05604622,0.23337339
3.86293147,2.11575895,0.04381958,0.30131157,2.16594891,0.63432460,0.21622329,0.01087276,0.05494090,0.22593727
3.86893447,2.09002583,0.04388805,0.30513616,2.14942174,0.62235477,0.21066749,0.01068414,0.05451818,0.21888736
3.87493747,2.07241245,0.04403418,0.31198680,2.13945676,0.61409853,0.20657808,0.01050251,0.05475296,0.21221416
3.88094047,2.06230971,0.04424177,0.32167769,2.13523276,0.60931423,0.20384759,0.01032652,0.05561030,0.20591447
3.88694347,2.05900794,0.04449196,0.33397875,2.13582100,0.60772267,0.20235008,0.01015481,0.05704681,0.19999069
3.89294647,2.06171452,0.04476369,0.34862253,2.14020927,0.60901421,0.20194528,0.00998599,0.05901217,0.19444966
3.89894947,2.06957160,0.04503427,0.36531124,2.14732749,0.61285570,0.20248265,0.00981868,0.06145048,0.18930121
3.90495248,2.08167400,0.04528002,0.38372388,2.15607472,0.61889715,0.20380531,0.00965147,0.06430168,0.18455646
3.91095548,2.09708742,0.04547698,0.40352332,2.16534748,0.62677827,0.20575394,0.00948294,0.06750288,0.18022600
3.91695848,2.11486712,0.04560162,0.42436314,2.17406900,0.63613474,0.20817042,0.00931171,0.07098960,0.17631823
3.92296148,2.13407677,0.04563165,0.44589412,2.18121886,0.64660432,0.21090130,0.00913644,0.07469689,0.17283771
3.92896448,2.15380746,0.04554677,0.46777035,2.18586241,0.65783264,0.21380109,0.00895593,0.07856042,0.16978387
3.93496748,2.17319643,0.04532945,0.48965483,2.18717886,0.66947878,0.21673517,0.00876915,0.08251740,0.16714997
3.94097049,2.19144518,0.04496559,0.51122452,2.18448716,0.68122042,0.21958249,0.00857531,0.08650747,0.16492250
3.94697349,2.20783628,0.04444517,0.53217474,2.17726845,0.69275867,0.22223780,0.00837395,0.09047344,0.16308094
3.95297649,2.22174847,0.04376267,0.55222300,2.16518415,0.70382231,0.22461357,0.00816499,0.09436200,0.16159791
3.95897949,2.23266950,0.04291750,0.57111225,2.14808855,0.71417155,0.22664144,0.00794878,0.09812433,0.16043979
3.96498249,2.24020608,0.04191412,0.58861344,2.12603519,0.72360112,0.22827325,0.00772620,0.10171666,0.15956761
3.97098549,2.24409076,0.04076208,0.60452765,2.09927653,0.73194269,0.22948161,0.00749860,0.10510083,0.15893824
3.97698849,2.24418533,0.03947582,0.61868767,2.06825660,0.73906659,0.23026001,0.00726787,0.10824474,0.15850588
3.98299150,2.24048070,0.03807437,0.63095910,2.03359678,0.74488282,0.23062252,0.00703641,0.11112284,0.15822367
3.98899450,2.23309338,0.03658083,0.64124116,1.99607517,0.74934132,0.23060314,0.00680704,0.11371654,0.15804537
3.99499750,2.22225857,0.03502174,0.64946703,1.95660022,0.75243160,0.23025474,0.00658298,0.11601467,0.15792712
4.00100050,2.20832039,0.03342638,0.65560394,1.91617983,0.75418170,0.22964778,0.00636773,0.11801384,0.15782908
4.00700350,2.19171958,0.03182591,0.65965289,1.87588699,0.75465652,0.22886873,0.00616496,0.11971879,0.15771697
4.01300650,2.17297917,0.03025259,0.66164808,1.83682357,0.75395561,0.22801838,0.00597840,0.12114263,0.15756345
4.01900950,2.15268863,0.02873894,0.66165595,1.80008357,0.75221047,0.22720997,0.00581170,0.12230706,0.15734920
4.02501251,2.13148713,0.02731697,0.65977375,1.76671749,0.74958128,0.22656727,0.00566829,0.12324241,0.15706373
4.03101551,2.11004633,0.02601742,0.65612780,1.73769907,0.74625332,0.22622255,0.00555129,0.12398754,0.15670588
4.03701851,2.08905329,0.02486920,0.65087107,1.71389574,0.74243287,0.22631455,0.00546335,0.12458961,0.15628394
4.04302151,2.06919379,0.02389887,0.64418036,1.69604378,0.73834282,0.22698640,0.00540659,0.12510357,0.15581542
4.04902451,2.05113656,0.02313024,0.63625289,1.68472900,0.73421798,0.22838351,0.00538250,0.12559146,0.15532649
4.05502751,2.03551866,0.02258418,0.62730234,1.68037348,0.73030009,0.23065136,0.00539190,0.12612146,0.15485100
4.06103052,2.02293223,0.02227843,0.61755444,1.68322847,0.72683266,0.23393322,0.00543490,0.12676673,0.15442928
4.06703352,2.01391281,0.02222764,0.60724215,1.69337367,0.72405577,0.23836783,0.00551094,0.12760385,0.15410659
4.07303652,2.00892938,0.02244342,0.59660058,1.71072225,0.72220080,0.24408679,0.00561875,0.12871124,0.15393141
4.07903952,2.00837615,0.02293453,0.58586175,1.73503131,0.72148527,0.25121200,0.00575647,0.13016714,0.15395357
4.08504252,2.01256607,0.02370707,0.57524938,1.76591694,0.72210793,0.25985278,0.00592167,0.13204758,0.15422226
4.09104552,2.02172622,0.02476473,0.56497398,1.80287304,0.72424424,0.27010295,0.00611146,0.13442408,0.15478408
4.09704852,2.03599491,0.02610905,0.55522816,1.84529290,0.72804220,0.28203775,0.00632260,0.13736135,0.15568115
4.10305153,2.05542045,0.02773965,0.54618270,1.89249251,0.73361889,0.29571073,0.00655160,0.14091494,0.15694932
4.10905453,2.07996160,0.02965452,0.53798319,1.94373465,0.74105765,0.31115064,0.00679482,0.14512885,0.15861663
4.11505753,2.10948950,0.03185014,0.53074753,1.99825280,0.75040609,0.32835847,0.00704862,0.15003341,0.16070203
4.12106053,2.14379115,0.03432173,0.52456444,2.05527400,0.76167492,0.34730470,0.00730942,0.15564323,0.16321440
4.12706353,2.18257421,0.03706332,0.51949278,2.11403998,0.77483771,0.36792691,0.00757387,0.16195546,0.16615195
4.13306653,2.22547313,0.04006789,0.51556196,2.17382595,0.78983168,0.39012801,0.00783885,0.16894845,0.16950197
4.13906953,2.27205647,0.04332745,0.51277322,2.23395669,0.80655927,0.41377503,0.00810160,0.17658076,0.17324095
4.14507254,2.32183543,0.04683308,0.51110176,2.29381965,0.82489077,0.43869888,0.00835980,0.18479077,0.17733518
4.15107554,2.37427329,0.05057499,0.51049961,2.35287497,0.84466772,0.46469497,0.00861154,0.19349677,0.18174156
4.15707854,2.42879585,0.05454257,0.51089903,2.41066239,0.86570701,0.49152497,0.00885539,0.20259772,0.18640888
4.16308154,2.48480243,0.05872439,0.51221642,2.46680516,0.88780569,0.51891969,0.00909041,0.21197462,0.19127926
4.16908454,2.54167756,0.06310829,0.51435636,2.52101107,0.91074611,0.54658322,0.00931612,0.22149253,0.19628987
4.17508754,2.59880271,0.06768129,0.51721571,2.57307086,0.93430134,0.57419805,0.00953250,0.23100320,0.20137481
4.18109055,2.65556799,0.07242971,0.52068761,2.62285401,0.95824067,0.60143146,0.00973991,0.24034836,0.20646693
4.18709355,2.71138338,0.07733903,0.52466502,2.67030236,0.98233487,0.62794264,0.00993908,0.24936338,0.21149980
4.19309655,2.76568899,0.08239387,0.52904385,2.71542153,1.00636096,0.65339068,0.01013101,0.25788147,0.21640946
4.19909955,2.81796411,0.08757788,0.53372542,2.75827037,1.03010652,0.67744292,0.01031694,0.26573810,0.22113600
4.20510255,2.86773453,0.09287353,0.53861812,2.79894871,1.05337300,0.69978354,0.01049819,0.27277561,0.22562498
4.21110555,2.91457786,0.09826191,0.54363838,2.83758369,1.07597822,0.72012202,0.01067616,0.27884768,0.22982842
4.21710855,2.95812667,0.10372246,0.54871072,2.87431485,1.09775776,0.73820112,0.01085219,0.28382378,0.23370557
4.22311156,2.99806934,0.10923269,0.55376716,2.90927861,1.11856541,0.75380420,0.01102746,0.28759313,0.23722327
4.22911456,3.03414869,0.11476787,0.55874584,2.94259258,1.13827259,0.76676146,0.01120293,0.29006823,0.24035594
4.23511756,3.06615869,0.12030076,0.56358927,2.97434043,1.15676710,0.77695495,0.01137924,0.29118764,0.24308533
4.24112056,3.09393971,0.12580146,0.56824215,3.00455809,1.17395119,0.78432223,0.01155666,0.29091807,0.24539995
4.24712356,3.11737283,0.13123730,0.57264920,3.03322211,1.18973949,0.78885844,0.01173501,0.28925560,0.24729431
4.25312656,3.13637385,0.13657296,0.57675306,3.06024115,1.20405693,0.79061687,0.01191367,0.28622595,0.24876807
4.25912956,3.15088793,0.14177071,0.58049264,3.08545126,1.21683703,0.78970794,0.01209151,0.28188383,0.24982514
4.26513257,3.16088532,0.14679098,0.58380198,3.10861583,1.22802097,0.78629682,0.01226697,0.27631150,0.25047282
4.27113557,3.16635900,0.15159305,0.58661000,3.12943053,1.23755750,0.78059968,0.01243806,0.26961639,0.25072115
4.27713857,3.16732450,0.15613610,0.58884103,3.14753357,1.24540393,0.77287873,0.01260247,0.26192804,0.25058234
4.28314157,3.16382223,0.16038035,0.59041637,3.16252098,1.25152829,0.76343633,0.01275762,0.25339449,0.25007054
4.28914457,3.15592207,0.16428848,0.59125669,3.17396651,1.25591248,0.75260830,0.01290080,0.24417812,0.24920176
4.29514757,3.14373006,0.16782708,0.59128521,3.18144506,1.25855615,0.74075649,0.01302931,0.23445129,0.24799410
4.30115058,3.12739620,0.17096813,0.59043152,3.18455854,1.25948108,0.72826092,0.01314060,0.22439174,0.24646805
4.30715358,3.10712275,0.17369042,0.58863567,3.18296232,1.25873545,0.71551145,0.01323238,0.21417801,0.24464698
4.31315658,3.08317151,0.17598078,0.58585225,3.17639063,1.25639758,0.70289920,0.01330277,0.20398508,0.24255761
4.31915958,3.05586927,0.17783496,0.58205418,3.16467900,1.25257845,0.69080772,0.01335044,0.19398009,0.24023037
4.32516258,3.02560992,0.17925821,0.57723581,3.14778191,1.24742263,0.67960401,0.01337464,0.18431860,0.23769959
4.33116558,2.99285229,0.18026536,0.57141499,3.12578404,1.24110705,0.66962952,0.01337529,0.17514120,0.23500340
4.33716858,2.95811293,0.18088036,0.56463401,3.09890388,1.23383728,0.66119110,0.01335299,0.16657055,0.23218328
4.34317159,2.92195343,0.18113533,0.55695900,3.06748910,1.22584128,0.65455222,0.01330897,0.15870912,0.22928316
4.34917459,2.88496227,0.18106906,0.54847799,3.03200321,1.21736057,0.64992455,0.01324503,0.15163731,0.22634818
4.35517759,2.84773166,0.18072507,0.53929743,2.99300421,1.20863922,0.64746010,0.01316346,0.14541229,0.22342301
4.36118059,2.81083045,0.18014930,0.52953749,2.95111614,1.19991098,0.64724438,0.01306684,0.14006732,0.22054988
4.36718359,2.77477456,0.17938758,0.51932630,2.90699520,1.19138547,0.64929070,0.01295791,0.13561167,0.21776642
4.37318659,2.73999655,0.17848292,0.50879354,2.86129248,1.18323409,0.65353610,0.01283938,0.13203111,0.21510340
4.37918959,2.70681654,0.17747297,0.49806366,2.81461568,1.17557671,0.65983931,0.01271374,0.12928894,0.21258258
