energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.11105553,3.55059408,-2.42077518,0.64805682,-0.47069736,2.59980698,-1.41704388,0.06983873,-0.21034460,0.00000000,-0.00000000,0.02559622,-0.01939260,1.09393273,-1.17898604
-0.10505253,3.52302517,-2.43226183,0.64721460,-0.47472366,2.57334431,-1.43294935,0.06990679,-0.20792448,0.00000000,-0.00000000,0.02503940,-0.01867465,1.09103366,-1.17578010
-0.09904952,3.49142042,-2.44557524,0.64632087,-0.47931418,2.54540475,-1.45102177,0.06987671,-0.20587830,0.00000000,-0.00000000,0.02444370,-0.01795097,1.08544756,-1.17213295
-0.09304652,3.45642531,-2.46157438,0.64547039,-0.48458626,2.51652837,-1.47163241,0.06973936,-0.20423154,0.00000000,-0.00000000,0.02381532,-0.01723538,1.07730441,-1.16865184
-0.08704352,3.41886467,-2.48104189,0.64477840,-0.49065436,2.48735885,-1.49508601,0.06949247,-0.20300405,0.00000000,-0.00000000,0.02316159,-0.01654093,1.06681759,-1.16592920
-0.08104052,3.37972316,-2.50464390,0.64437776,-0.49762212,2.45862801,-1.52160094,0.06914046,-0.20220858,0.00000000,-0.00000000,0.02249087,-0.01587948,1.05427902,-1.16451753
-0.07503752,3.34011898,-2.53289332,0.64441504,-0.50557464,2.43113662,-1.55129210,0.06869392,-0.20184945,0.00000000,-0.00000000,0.02181231,-0.01526145,1.04005113,-1.16490535
-0.06903452,3.30127174,-2.56611834,0.64504596,-0.51457098,2.40573196,-1.58415722,0.06816893,-0.20192149,0.00000000,-0.00000000,0.02113570,-0.01469550,1.02455581,-1.16749526
-0.06303152,3.26446515,-2.60443750,0.64643014,-0.52463754,2.38328247,-1.62006749,0.06758614,-0.20240931,0.00000000,-0.00000000,0.02047117,-0.01418840,1.00826093,-1.17258516
-0.05702851,3.23100576,-2.64774256,0.64872538,-0.53576252,2.36465033,-1.65876273,0.06696973,-0.20328700,0.00000000,-0.00000000,0.01982890,-0.01374491,0.99166481,-1.18035350
-0.05102551,3.20217906,-2.69569010,0.65208164,-0.54789183,2.35066245,-1.69985155,0.06634624,-0.20451807,0.00000000,-0.00000000,0.01921888,-0.01336776,0.97527946,-1.19084904
-0.04502251,3.17920435,-2.74770214,0.65663508,-0.56092661,2.34208099,-1.74281649,0.06574334,-0.20605596,0.00000000,-0.00000000,0.01865057,-0.01305769,0.95961308,-1.20398595
-0.03901951,3.16319005,-2.80297612,0.66250213,-0.57472266,2.33957411,-1.78702408,0.06518867,-0.20784479,0.00000000,-0.00000000,0.01813267,-0.01281354,0.94515275,-1.21954412
-0.03301651,3.15509110,-2.86050356,0.66977409,-0.58909169,2.34368812,-1.83173936,0.06470865,-0.20982054,0.00000000,-0.00000000,0.01767285,-0.01263243,0.93234778,-1.23717496
-0.02701351,3.15567001,-2.91909711,0.67851232,-0.60380456,2.35482212,-1.87614448,0.06432741,-0.21191252,0.00000000,-0.00000000,0.01727750,-0.01250993,0.92159468,-1.25641229
-0.02101051,3.16546335,-2.97742454,0.68874431,-0.61859629,2.37320602,-1.91936056,0.06406585,-0.21404502,0.00000000,-0.00000000,0.01695160,-0.01244033,0.91322401,-1.27668792
-0.01500750,3.18475488,-3.03404867,0.70046069,-0.63317267,2.39888309,-1.96047207,0.06394090,-0.21613921,0.00000000,-0.00000000,0.01669859,-0.01241682,0.90748990,-1.29735127
-0.00900450,3.21355668,-3.08747141,0.71361360,-0.64721833,2.43169795,-1.99855272,0.06396490,-0.21811506,0.00000000,-0.00000000,0.01652025,-0.01243184,0.90456240,-1.31769208
-0.00300150,3.25159928,-3.13618029,0.72811612,-0.66040579,2.47129065,-2.03269206,0.06414524,-0.21989341,0.00000000,-0.00000000,0.01641674,-0.01247727,0.90452298,-1.33696537
0.00300150,3.29833121,-3.17869568,0.74384328,-0.67240527,2.51709744,-2.06202165,0.06448420,-0.22139786,0.00000000,-0.00000000,0.01638663,-0.01254469,0.90736330,-1.35441756
0.00900450,3.35292846,-3.21361681,0.76063418,-0.68289471,2.56835855,-2.08573990,0.06497894,-0.22255663,0.00000000,-0.00000000,0.01642694,-0.01262568,0.91298714,-1.36931261
0.01500750,3.41431342,-3.23966486,0.77829558,-0.69156976,2.62413294,-2.10313476,0.06562179,-0.22330423,0.00000000,-0.00000000,0.01653338,-0.01271196,0.92121529,-1.38095717
0.02101051,3.48118305,-3.25572168,0.79660652,-0.69815316,2.68331979,-2.11360340,0.06640058,-0.22358292,0.00000000,-0.00000000,0.01670045,-0.01279566,0.93179329,-1.38872378
0.02701351,3.55204493,-3.26086256,0.81532396,-0.70240333,2.74468605,-2.11666835,0.06729919,-0.22334390,0.00000000,-0.00000000,0.01692169,-0.01286941,0.94440132,-1.39207122
0.03301651,3.62526023,-3.25438227,0.83418917,-0.70412161,2.80689918,-2.11198952,0.06829824,-0.22254819,0.00000000,-0.00000000,0.01718989,-0.01292657,0.95866602,-1.39056125
0.03901951,3.69909172,-3.23581331,0.85293462,-0.70315814,2.86856396,-2.09937186,0.06937577,-0.22116727,0.00000000,-0.00000000,0.01749737,-0.01296125,0.97417359,-1.38387132
0.04502251,3.77175499,-3.20493630,0.87129103,-0.69941597,2.92826187,-2.07876861,0.07050801,-0.21918333,0.00000000,-0.00000000,0.01783621,-0.01296844,0.99048364,-1.37180285
0.05102551,3.84147092,-3.16178225,0.88899436,-0.69285339,2.98459166,-2.05028007,0.07167021,-0.21658929,0.00000000,-0.00000000,0.01819846,-0.01294407,1.00714315,-1.35428490
0.05702851,3.90651726,-3.10662699,0.90579233,-0.68348453,3.03620930,-2.01414834,0.07283736,-0.21338854,0.00000000,-0.00000000,0.01857635,-0.01288499,1.02370020,-1.33137348
0.06303152,3.96527732,-3.03997858,0.92145035,-0.67137809,3.08186586,-1.97074819,0.07398489,-0.20959439,0.00000000,-0.00000000,0.01896252,-0.01278900,1.03971670,-1.30324664
0.06903452,4.01628388,-2.96255832,0.93575646,-0.65665448,3.12044176,-1.92057481,0.07508935,-0.20522937,0.00000000,-0.00000000,0.01935010,-0.01265486,1.05477998,-1.27019574
0.07503752,4.05825678,-2.87527650,0.94852521,-0.63948155,3.15097591,-1.86422893,0.07612895,-0.20032432,0.00000000,-0.00000000,0.01973286,-0.01248220,1.06851272,-1.23261365
0.08104052,4.09013278,-2.77920417,0.95960040,-0.62006908,3.17268897,-1.80240002,0.07708397,-0.19491741,0.00000000,-0.00000000,0.02010527,-0.01227148,1.08058105,-1.19098030
0.08704352,4.11108701,-2.67554212,0.96885652,-0.59866234,3.18499958,-1.73584826,0.07793716,-0.18905306,0.00000000,-0.00000000,0.02046252,-0.01202398,1.09070069,-1.14584653
0.09304652,4.12054540,-2.56558832,0.97619899,-0.57553504,3.18753345,-1.66538602,0.07867391,-0.18278083,0.00000000,-0.00000000,0.02080054,-0.01174167,1.09864107,-1.09781673
0.09904952,4.11818821,-2.45070510,0.98156339,-0.55098198,3.18012506,-1.59185933,0.07928246,-0.17615434,0.00000000,-0.00000000,0.02111594,-0.01142715,1.10422747,-1.04753117
0.10505253,4.10394499,-2.33228714,0.98491375,-0.52531152,3.16281240,-1.51613013,0.07975387,-0.16923023,0.00000000,-0.00000000,0.02140602,-0.01108358,1.10734139,-0.99564860
0.11105553,4.07798202,-2.21173121,0.98624010,-0.49883840,3.13582533,-1.43905960,0.08008201,-0.16206719,0.00000000,-0.00000000,0.02166864,-0.01071458,1.10791923,-0.94282959
0.11705853,4.04068305,-2.09040841,0.98555573,-0.47187687,3.09956851,-1.36149288,0.08026343,-0.15472503,0.00000000,-0.00000000,0.02190221,-0.01032416,1.10594968,-0.88972131
0.12306153,3.99262504,-1.96963949,0.98289415,-0.44473443,3.05460005,-1.28424572,0.08029719,-0.14726394,0.00000000,-0.00000000,0.02210562,-0.00991663,1.10146994,-0.83694390
0.12906453,3.93455018,-1.85067364,0.97830623,-0.41770633,3.00160710,-1.20809282,0.08018466,-0.13974375,0.00000000,-0.00000000,0.02227818,-0.00949648,1.09456121,-0.78507883
0.13506753,3.86733583,-1.73467094,0.97185763,-0.39107084,2.94137979,-1.13375824,0.07992926,-0.13222334,0.00000000,-0.00000000,0.02241962,-0.00906835,1.08534362,-0.73465930
0.14107054,3.79196386,-1.62268841,0.96362672,-0.36508543,2.87478465,-1.06190765,0.07953619,-0.12476010,0.00000000,-0.00000000,0.02253007,-0.00863690,1.07397088,-0.68616288
0.14707354,3.70949062,-1.51566974,0.95370309,-0.33998374,2.80273887,-0.99314242,0.07901219,-0.11740954,0.00000000,-0.00000000,0.02261005,-0.00820678,1.06062485,-0.64000623
0.15307654,3.62101874,-1.41443834,0.94218667,-0.31597351,2.72618609,-0.92799541,0.07836522,-0.11022484,0.00000000,-0.00000000,0.02266056,-0.00778249,1.04551020,-0.59654183
0.15907954,3.52767150,-1.31969355,0.92918745,-0.29323520,2.64607479,-0.86692829,0.07760422,-0.10325663,0.00000000,-0.00000000,0.02268306,-0.00736839,1.02884932,-0.55605670
0.16508254,3.43057029,-1.23200964,0.91482563,-0.27192150,2.56333947,-0.81033024,0.07673884,-0.09655267,0.00000000,-0.00000000,0.02267957,-0.00696856,1.01087734,-0.51877282
0.17108554,3.33081543,-1.15183739,0.89923208,-0.25215738,2.47888508,-0.75851795,0.07577915,-0.09015765,0.00000000,-0.00000000,0.02265272,-0.00658682,0.99183762,-0.48484899
0.17708854,3.22947032,-1.07950782,0.88254888,-0.23404085,2.39357452,-0.71173670,0.07473545,-0.08411306,0.00000000,-0.00000000,0.02260576,-0.00622664,0.97197731,-0.45438415
0.18309155,3.12754857,-1.01523793,0.86492966,-0.21764423,2.30821914,-0.67016247,0.07361800,-0.07845707,0.00000000,-0.00000000,0.02254261,-0.00589114,0.95154323,-0.42742168
0.18909455,3.02600382,-0.95913805,0.84653959,-0.20301583,2.22357176,-0.63390506,0.07243685,-0.07322442,0.00000000,-0.00000000,0.02246783,-0.00558304,0.93077791,-0.40395465
0.19509755,2.92572168,-0.91122070,0.82755476,-0.19018206,2.14032183,-0.60301201,0.07120159,-0.06844648,0.00000000,-0.00000000,0.02238658,-0.00530469,0.90991578,-0.38393176
0.20110055,2.82751322,-0.87141055,0.80816071,-0.17914979,2.05909212,-0.57747347,0.06992125,-0.06415120,0.00000000,-0.00000000,0.02230456,-0.00505805,0.88917943,-0.36726366
0.20710355,2.73210971,-0.83955545,0.78855024,-0.16990898,1.98043654,-0.55722770,0.06860414,-0.06036321,0.00000000,-0.00000000,0.02222782,-0.00484475,0.86877604,-0.35382970
0.21310655,2.64015793,-0.81543809,0.76892019,-0.16243531,1.90483867,-0.54216741,0.06725775,-0.05710393,0.00000000,-0.00000000,0.02216263,-0.00466606,0.84889397,-0.34348457
0.21910955,2.55221615,-0.79878815,0.74946753,-0.15669302,1.83271060,-0.53214658,0.06588866,-0.05439168,0.00000000,-0.00000000,0.02211523,-0.00452298,0.82969959,-0.33606501
0.22511256,2.46875037,-0.78929462,0.73038463,-0.15263758,1.76439199,-0.52698773,0.06450258,-0.05224179,0.00000000,-0.00000000,0.02209161,-0.00441627,0.81133437,-0.33139613
0.23111556,2.39013117,-0.78661794,0.71185420,-0.15021820,1.70014925,-0.52648951,0.06310431,-0.05066676,0.00000000,-0.00000000,0.02209719,-0.00434648,0.79391252,-0.32929727
0.23711856,2.31663106,-0.79040162,0.69404392,-0.14938019,1.64017487,-0.53043427,0.06169783,-0.04967631,0.00000000,-0.00000000,0.02213660,-0.00431404,0.77751911,-0.32958728
0.24312156,2.24842303,-0.80028299,0.67710125,-0.15006693,1.58458728,-0.53859538,0.06028638,-0.04927746,0.00000000,-0.00000000,0.02221335,-0.00431929,0.76220893,-0.33208906
0.24912456,2.18558019,-0.81590271,0.66114865,-0.15222144,1.53343114,-0.55074411,0.05887264,-0.04947446,0.00000000,-0.00000000,0.02232962,-0.00436250,0.74800618,-0.33663313
0.25512756,2.12807736,-0.83691272,0.64627951,-0.15578743,1.48667877,-0.56665564,0.05745885,-0.05026871,0.00000000,-0.00000000,0.02248601,-0.00444395,0.73490504,-0.34306039
0.26113057,2.07579457,-0.86298227,0.63255521,-0.16070991,1.44423268,-0.58611405,0.05604700,-0.05165854,0.00000000,-0.00000000,0.02268141,-0.00456390,0.72287119,-0.35122379
0.26713357,2.02852297,-0.89380185,0.62000326,-0.16693519,1.40592952,-0.60891592,0.05463905,-0.05363894,0.00000000,-0.00000000,0.02291290,-0.00472267,0.71184437,-0.36098902
0.27313657,1.98597308,-0.92908488,0.60861706,-0.17441029,1.37154576,-0.63487250,0.05323711,-0.05620114,0.00000000,-0.00000000,0.02317572,-0.00492058,0.70174174,-0.37223426
0.27913957,1.94778560,-0.96856712,0.59835695,-0.18308198,1.34080492,-0.66381016,0.05184359,-0.05933221,0.00000000,-0.00000000,0.02346334,-0.00515796,0.69246225,-0.38484904
0.28514257,1.91354432,-1.01200383,0.58915284,-0.19289519,1.31338641,-0.69556924,0.05046140,-0.06301454,0.00000000,-0.00000000,0.02376760,-0.00543512,0.68389158,-0.39873240
0.29114557,1.88279110,-1.05916499,0.58090820,-0.20379128,1.28893586,-0.73000128,0.04909406,-0.06722531,0.00000000,-0.00000000,0.02407892,-0.00575232,0.67590766,-0.41379039
0.29714857,1.85504213,-1.10982887,0.57350526,-0.21570593,1.26707644,-0.76696484,0.04774577,-0.07193606,0.00000000,-0.00000000,0.02438663,-0.00610969,0.66838655,-0.42993325
0.30315158,1.82980522,-1.16377441,0.56681118,-0.22856716,1.24742105,-0.80632024,0.04642146,-0.07711228,0.00000000,-0.00000000,0.02467928,-0.00650719,0.66120838,-0.44707240
0.30915458,1.80659720,-1.22077291,0.56068490,-0.24229330,1.22958470,-0.84792346,0.04512683,-0.08271309,0.00000000,-0.00000000,0.02494505,-0.00694457,0.65426320,-0.46511743
0.31515758,1.78496098,-1.28057979,0.55498443,-0.25679138,1.21319680,-0.89161983,0.04386828,-0.08869118,0.00000000,-0.00000000,0.02517220,-0.00742125,0.64745641,-0.48397337
0.32116058,1.76448148,-1.34292682,0.54957418,-0.27195595,1.19791272,-0.93723778,0.04265285,-0.09499282,0.00000000,-0.00000000,0.02534950,-0.00793627,0.64071375,-0.50353836
0.32716358,1.74479996,-1.40751559,0.54433204,-0.28766851,1.18342437,-0.98458340,0.04148816,-0.10155825,0.00000000,-0.00000000,0.02546661,-0.00848827,0.63398545,-0.52370193
0.33316658,1.72562614,-1.47401276,0.53915603,-0.30379765,1.16946925,-1.03343605,0.04038225,-0.10832219,0.00000000,-0.00000000,0.02551456,-0.00907536,0.62724962,-0.54434394
0.33916958,1.70674788,-1.54204748,0.53397009,-0.32020003,1.15583786,-1.08354556,0.03934355,-0.11521466,0.00000000,-0.00000000,0.02548604,-0.00969514,0.62051459,-0.56533434
0.34517259,1.68803806,-1.61121135,0.52872902,-0.33672216,1.14237905,-1.13463147,0.03838073,-0.12216202,0.00000000,-0.00000000,0.02537575,-0.01034461,0.61382029,-0.58653357
0.35117559,1.66945866,-1.68106108,0.52342220,-0.35320297,1.12900355,-1.18638426,0.03750259,-0.12908827,0.00000000,-0.00000000,0.02518055,-0.01102018,0.60723859,-0.60779384
0.35717859,1.65106185,-1.75112380,0.51807627,-0.36947715,1.11568523,-1.23846887,0.03671808,-0.13591645,0.00000000,-0.00000000,0.02489968,-0.01171767,0.60087261,-0.62896088
0.36318159,1.63298844,-1.82090498,0.51275638,-0.38537894,1.10246059,-1.29053045,0.03603617,-0.14257019,0.00000000,-0.00000000,0.02453477,-0.01243231,0.59485515,-0.64987629
0.36918459,1.61546370,-1.88989836,0.50756628,-0.40074644,1.08942634,-1.34220203,0.03546587,-0.14897531,0.00000000,-0.00000000,0.02408984,-0.01315877,0.58934609,-0.67038021
0.37518759,1.59879073,-1.95759774,0.50264708,-0.41542598,1.07673523,-1.39311378,0.03501622,-0.15506145,0.00000000,-0.00000000,0.02357115,-0.01389122,0.58452910,-0.69031411
0.38119060,1.58334184,-2.02350971,0.49817481,-0.42927648,1.06459056,-1.44290357,0.03469628,-0.16076353,0.00000000,-0.00000000,0.02298709,-0.01462338,0.58060752,-0.70952363
0.38719360,1.56954789,-2.08716693,0.49435672,-0.44217346,1.05323925,-1.49122810,0.03451515,-0.16602316,0.00000000,-0.00000000,0.02234783,-0.01534866,0.57779968,-0.72786119
0.39319660,1.55788605,-2.14814107,0.49142655,-0.45401255,1.04296384,-1.53777415,0.03448193,-0.17078978,0.00000000,-0.00000000,0.02166509,-0.01606021,0.57633356,-0.74518841
0.39919960,1.54886604,-2.20605493,0.48963861,-0.46471216,1.03407349,-1.58226933,0.03460569,-0.17502160,0.00000000,-0.00000000,0.02095175,-0.01675105,0.57644094,-0.76137803
0.40520260,1.54301507,-2.26059304,0.48926092,-0.47421532,1.02689424,-1.62449168,0.03489536,-0.17868625,0.00000000,-0.00000000,0.02022146,-0.01741422,0.57835121,-0.77631548
0.41120560,1.54086169,-2.31151034,0.49056750,-0.48249051,1.02175845,-1.66427784,0.03535959,-0.18176119,0.00000000,-0.00000000,0.01948825,-0.01804295,0.58228465,-0.78989997
0.41720860,1.54291869,-2.35863854,0.49382972,-0.48953137,1.01899378,-1.70152920,0.03600650,-0.18423374,0.00000000,-0.00000000,0.01876615,-0.01863073,0.58844556,-0.80204521
0.42321161,1.54966525,-2.40189003,0.49930715,-0.49535546,1.01891166,-1.73621580,0.03684340,-0.18610097,0.00000000,-0.00000000,0.01806873,-0.01917156,0.59701508,-0.81267983
0.42921461,1.56152872,-2.44125928,0.50723782,-0.50000206,1.02179551,-1.76837797,0.03787644,-0.18736933,0.00000000,-0.00000000,0.01740878,-0.01966002,0.60814405,-0.82174757
0.43521761,1.57886620,-2.47682187,0.51782831,-0.50352917,1.02788899,-1.79812555,0.03911015,-0.18805405,0.00000000,-0.00000000,0.01679795,-0.02009149,0.62194584,-0.82920737
0.44122061,1.60194660,-2.50873135,0.53124379,-0.50600991,1.03738435,-1.82563494,0.04054694,-0.18817844,0.00000000,-0.00000000,0.01624642,-0.02046223,0.63848953,-0.83503358
0.44722361,1.63093355,-2.53721431,0.54759844,-0.50752861,1.05041141,-1.85114409,0.04218661,-0.18777317,0.00000000,-0.00000000,0.01576271,-0.02076951,0.65779357,-0.83921616
0.45322661,1.66586982,-2.56256401,0.56694653,-0.50817675,1.06702747,-1.87494591,0.04402579,-0.18687540,0.00000000,-0.00000000,0.01535340,-0.02101174,0.67982024,-0.84176127
0.45922961,1.70666407,-2.58513306,0.58927461,-0.50804897,1.08720851,-1.89738038,0.04605749,-0.18552802,0.00000000,-0.00000000,0.01502304,-0.02118851,0.70447116,-0.84269200
0.46523262,1.75308062,-2.60532542,0.61449515,-0.50723948,1.11084234,-1.91882574,0.04827058,-0.18377884,0.00000000,-0.00000000,0.01477406,-0.02130063,0.73158419,-0.84204935
0.47123562,1.80473292,-2.62358815,0.64244218,-0.50583900,1.13772390,-1.93968922,0.05064948,-0.18167988,0.00000000,-0.00000000,0.01460671,-0.02135016,0.76093205,-0.83989350
0.47723862,1.86108168,-2.64040322,0.67286908,-0.50393232,1.16755349,-1.96039757,0.05317394,-0.17928673,0.00000000,-0.00000000,0.01451917,-0.02134037,0.79222282,-0.83630511
0.48324162,1.92143798,-2.65627928,0.70544912,-0.50159666,1.19993790,-1.98138775,0.05581895,-0.17665789,0.00000000,-0.00000000,0.01450759,-0.02127568,0.82510280,-0.83138654
0.48924462,1.98497207,-2.67174380,0.73977876,-0.49890079,1.23439520,-2.00309788,0.05855489,-0.17385424,0.00000000,-0.00000000,0.01456628,-0.02116154,0.85916157,-0.82526297
0.49524762,2.05072795,-2.68733516,0.77538403,-0.49590495,1.27036293,-2.02595859,0.06134782,-0.17093838,0.00000000,-0.00000000,0.01468788,-0.02100430,0.89393966,-0.81808305
0.50125063,2.11764381,-2.70359479,0.81172989,-0.49266134,1.30720999,-2.05038483,0.06416000,-0.16797407,0.00000000,-0.00000000,0.01486366,-0.02081106,0.92893848,-0.81001894
0.50725363,2.18457796,-2.72105905,0.84823256,-0.48921530,1.34425195,-2.07676796,0.06695070,-0.16502550,0.00000000,-0.00000000,0.01508377,-0.02058944,0.96363264,-0.80126563
0.51325663,2.25033976,-2.74025060,0.88427439,-0.48560674,1.38076942,-2.10546812,0.06967707,-0.16215658,0.00000000,-0.00000000,0.01533754,-0.02034736,0.99748407,-0.79203931
0.51925963,2.31372451,-2.76166896,0.91922105,-0.48187185,1.41602907,-2.13680662,0.07229529,-0.15942999,0.00000000,-0.00000000,0.01561385,-0.02009284,1.02995780,-0.78257470
0.52526263,2.37355119,-2.78578030,0.95244027,-0.47804478,1.44930640,-2.17105837,0.07476176,-0.15690616,0.00000000,-0.00000000,0.01590141,-0.01983370,1.06053861,-0.77312132
0.53126563,2.42870169,-2.81300599,0.98332161,-0.47415919,1.47990966,-2.20844402,0.07703452,-0.15464218,0.00000000,-0.00000000,0.01618914,-0.01957737,1.08874811,-0.76393857
0.53726863,2.47815980,-2.84371028,1.01129637,-0.47024945,1.50720377,-2.24912190,0.07907451,-0.15269048,0.00000000,-0.00000000,0.01646644,-0.01933060,1.11416135,-0.75528990
0.54327164,2.52104832,-2.87818697,1.03585688,-0.46635135,1.53063329,-2.29317984,0.08084697,-0.15109751,0.00000000,-0.00000000,0.01672350,-0.01909930,1.13642243,-0.74743599
0.54927464,2.55666271,-2.91664561,1.05657427,-0.46250241,1.54974346,-2.34062694,0.08232266,-0.14990237,0.00000000,-0.00000000,0.01695154,-0.01888832,1.15525810,-0.74062721
0.55527764,2.58449936,-2.95919748,1.07311392,-0.45874147,1.56419823,-2.39138551,0.08347893,-0.14913541,0.00000000,-0.00000000,0.01714305,-0.01870128,1.17048896,-0.73509567
0.56128064,2.60427733,-3.00584213,1.08524790,-0.45510786,1.57379440,-2.44528376,0.08430067,-0.14881695,0.00000000,-0.00000000,0.01729191,-0.01854049,1.18203738,-0.73104706
0.56728364,2.61595217,-3.05645520,1.09286368,-0.45163998,1.57847110,-2.50204953,0.08478088,-0.14895616,0.00000000,-0.00000000,0.01739357,-0.01840687,1.18993187,-0.72865268
0.57328664,2.61972099,-3.11077824,1.09596870,-0.44837357,1.57831418,-2.56130576,0.08492108,-0.14955010,0.00000000,-0.00000000,0.01744505,-0.01829989,1.19430748,-0.72804191
0.57928964,2.61601836,-3.16841152,1.09469055,-0.44533969,1.57355488,-2.62256821,0.08473128,-0.15058315,0.00000000,-0.00000000,0.01744500,-0.01821767,1.19540219,-0.72929564
0.58529265,2.60550300,-3.22881053,1.08927266,-0.44256260,1.56456302,-2.68524605,0.08422976,-0.15202668,0.00000000,-0.00000000,0.01739363,-0.01815698,1.19354930,-0.73244085
0.59129565,2.58903555,-3.29128709,1.08006561,-0.44005777,1.55183465,-2.74864589,0.08344245,-0.15383921,0.00000000,-0.00000000,0.01729265,-0.01811343,1.18916617,-0.73744671
0.59729865,2.56764846,-3.35501557,1.06751448,-0.43783011,1.53597472,-2.81197964,0.08240206,-0.15596701,0.00000000,-0.00000000,0.01714515,-0.01808158,1.18273969,-0.74422250
0.60330165,2.54250901,-3.41904456,1.05214278,-0.43587255,1.51767542,-2.87437641,0.08114694,-0.15834502,0.00000000,-0.00000000,0.01695542,-0.01805522,1.17480926,-0.75261752
0.60930465,2.51487723,-3.48231432,1.03453355,-0.43416533,1.49769106,-2.93489863,0.07971977,-0.16089842,0.00000000,-0.00000000,0.01672878,-0.01802752,1.16594779,-0.76242309
0.61530765,2.48606035,-3.54367967,1.01530869,-0.43267572,1.47681059,-2.99256212,0.07816614,-0.16354442,0.00000000,-0.00000000,0.01647136,-0.01799138,1.15674186,-0.77337677
0.62131066,2.45736590,-3.60193796,0.99510720,-0.43135861,1.45582893,-3.04635971,0.07653295,-0.16619453,0.00000000,-0.00000000,0.01618991,-0.01793964,1.14777164,-0.78516872
0.62731366,2.43005535,-3.65586136,0.97456339,-0.43015773,1.43551837,-3.09528778,0.07486691,-0.16875706,0.00000000,-0.00000000,0.01589156,-0.01786539,1.13959155,-0.79744996
0.63331666,2.40530038,-3.70423229,0.95428600,-0.42900757,1.41660118,-3.13837481,0.07321308,-0.17113984,0.00000000,-0.00000000,0.01558359,-0.01776223,1.13271238,-0.80984251
0.63931966,2.38414348,-3.74588092,0.93483895,-0.42783596,1.39972476,-3.17471089,0.07161350,-0.17325300,0.00000000,-0.00000000,0.01527321,-0.01762455,1.12758564,-0.82195084
0.64532266,2.36746444,-3.77972294,0.91672466,-0.42656707,1.38544022,-3.20347694,0.07010602,-0.17501180,0.00000000,-0.00000000,0.01496741,-0.01744775,1.12459046,-0.83337444
0.65132566,2.35595396,-3.80479641,0.90037027,-0.42512481,1.37418526,-3.22397245,0.06872334,-0.17633921,0.00000000,-0.00000000,0.01467270,-0.01722845,1.12402358,-0.84372093
0.65732866,2.35009532,-3.82029573,0.88611738,-0.42343643,1.36627209,-3.23564039,0.06749227,-0.17716834,0.00000000,-0.00000000,0.01439501,-0.01696466,1.12609249,-0.85261927
0.66333167,2.35015433,-3.82560149,0.87421545,-0.42143612,1.36188062,-3.23808829,0.06643331,-0.17744449,0.00000000,-0.00000000,0.01413950,-0.01665590,1.13091179,-0.85973252
0.66933467,2.35617773,-3.82030478,0.86481889,-0.41906843,1.36105717,-3.23110434,0.06556037,-0.17712675,0.00000000,-0.00000000,0.01391046,-0.01630329,1.13850252,-0.86476970
0.67533767,2.36799964,-3.80422484,0.85798773,-0.41629142,1.36371844,-3.21466780,0.06488086,-0.17618912,0.00000000,-0.00000000,0.01371124,-0.01590956,1.14879431,-0.86749622
0.68134067,2.38525528,-3.77741937,0.85369156,-0.41307933,1.36966043,-3.18895333,0.06439593,-0.17462105,0.00000000,-0.00000000,0.01354417,-0.01547905,1.16162986,-0.86774249
0.68734367,2.40740098,-3.74018709,0.85181634,-0.40942463,1.37857166,-3.15432894,0.06410086,-0.17242753,0.00000000,-0.00000000,0.01341050,-0.01501765,1.17677136,-0.86541040
0.69334667,2.43373921,-3.69306243,0.85217354,-0.40533952,1.39004981,-3.11134781,0.06398572,-0.16962852,0.00000000,-0.00000000,0.01331043,-0.01453270,1.19390841,-0.86047738
0.69934967,2.46344737,-3.63680289,0.85451107,-0.40085660,1.40362107,-3.06073431,0.06403601,-0.16625798,0.00000000,-0.00000000,0.01324309,-0.01403281,1.21266705,-0.85299790
0.70535268,2.49560876,-3.57236956,0.85852539,-0.39602901,1.41876095,-3.00336511,0.06423343,-0.16236237,0.00000000,-0.00000000,0.01320663,-0.01352776,1.23261945,-0.84310237
0.71135568,2.52924455,-3.50090185,0.86387428,-0.39092968,1.43491570,-2.94024612,0.06455669,-0.15799891,0.00000000,-0.00000000,0.01319822,-0.01302822,1.25329410,-0.83099354
0.71735868,2.56334538,-3.42368763,0.87018960,-0.38565014,1.45152337,-2.87248645,0.06498231,-0.15323347,0.00000000,-0.00000000,0.01321422,-0.01254559,1.27418609,-0.81694054
0.72336168,2.59690146,-3.34213005,0.87708985,-0.38029864,1.46803348,-2.80127049,0.06548536,-0.14813836,0.00000000,-0.00000000,0.01325021,-0.01209172,1.29476757,-0.80127080
0.72936468,2.62893040,-3.25771232,0.88419184,-0.37499782,1.48392474,-2.72782925,0.06604020,-0.14279004,0.00000000,-0.00000000,0.01330121,-0.01167873,1.31449821,-0.78436018
0.73536768,2.65850194,-3.17196179,0.89112140,-0.36988200,1.49872008,-2.65341194,0.06662113,-0.13726688,0.00000000,-0.00000000,0.01336176,-0.01131869,1.33283560,-0.76662171
0.74137069,2.68475917,-3.08641459,0.89752288,-0.36509414,1.51199866,-2.57925885,0.06720295,-0.13164702,0.00000000,-0.00000000,0.01342609,-0.01102344,1.34924576,-0.74849335
