energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.18909455,2.74260646,0.57995652,0.12867431,0.01606209,0.16873000,0.05153583,1.04793261,1.24190470,1.57021321
0.19509755,2.77224627,0.56776509,0.12439660,0.01606177,0.16617403,0.05313047,1.04886814,1.26326197,1.60890279
0.20110055,2.80050213,0.55438944,0.12012721,0.01604635,0.16329547,0.05471614,1.05022644,1.28398270,1.64624549
0.20710355,2.82753276,0.54015798,0.11592348,0.01601886,0.16015741,0.05627396,1.05206844,1.30411703,1.68218698
0.21310655,2.85348011,0.52540866,0.11183876,0.01598225,0.15682629,0.05778480,1.05442318,1.32373309,1.71668365
0.21910955,2.87846761,0.51048036,0.10792161,0.01593927,0.15337050,0.05922986,1.05728857,1.34291640,1.74970334
0.22511256,2.90260237,0.49570515,0.10421531,0.01589252,0.14985905,0.06059129,1.06063487,1.36176961,1.78122758
0.23111556,2.92598090,0.48140156,0.10075769,0.01584439,0.14636042,0.06185287,1.06441026,1.38041221,1.81125486
0.23711856,2.94869720,0.46786905,0.09758117,0.01579710,0.14294142,0.06300060,1.06854812,1.39898003,1.83980462
0.24312156,2.97085245,0.45538355,0.09471296,0.01575271,0.13966630,0.06402332,1.07297520,1.41762428,1.86692141
0.24912456,2.99256467,0.44419423,0.09217544,0.01571311,0.13659585,0.06491322,1.07762003,1.43650965,1.89267859
0.25512756,3.01397741,0.43452115,0.08998655,0.01568012,0.13378661,0.06566618,1.08242084,1.45581140,1.91718100
0.26113057,3.03526594,0.42655388,0.08816019,0.01565546,0.13129012,0.06628208,1.08733221,1.47571098,1.94056599
0.26713357,3.05664026,0.42045060,0.08670666,0.01564076,0.12915219,0.06676483,1.09233005,1.49639021,1.96300247
0.27313657,3.07834391,0.41633775,0.08563286,0.01563760,0.12741220,0.06712229,1.09741438,1.51802402,1.98468753
0.27913957,3.10064839,0.41430996,0.08494254,0.01564747,0.12610242,0.06736599,1.10260972,1.54077169,2.00584059
0.28514257,3.12384323,0.41443002,0.08463633,0.01567172,0.12524737,0.06751070,1.10796298,1.56476717,2.02669533
0.29114557,3.14822208,0.41672898,0.08471167,0.01571153,0.12486323,0.06757378,1.11353915,1.59010870,2.04748954
0.29714857,3.17406576,0.42120623,0.08516266,0.01576784,0.12495732,0.06757449,1.11941497,1.61684832,2.06845366
0.30315158,3.20162353,0.42782957,0.08597985,0.01584126,0.12552776,0.06753314,1.12567127,1.64498218,2.08979866
0.30915458,3.23109389,0.43653548,0.08714996,0.01593200,0.12656324,0.06747025,1.13238446,1.67444206,2.11170420
0.31515758,3.26260664,0.44722950,0.08865568,0.01603977,0.12804306,0.06740561,1.13961792,1.70508912,2.13430797
0.32116058,3.29620777,0.45978717,0.09047550,0.01616373,0.12993745,0.06735754,1.14741406,1.73671041,2.15769718
0.32716358,3.33184863,0.47405530,0.09258366,0.01630237,0.13220813,0.06734206,1.15578768,1.76901891,2.18190295
0.33316658,3.36938060,0.48985417,0.09495030,0.01645354,0.13480922,0.06737230,1.16472112,1.80165728,2.20689828
0.33916958,3.40855611,0.50698032,0.09754172,0.01661439,0.13768850,0.06745808,1.17416183,1.83420579,2.23260005
0.34517259,3.44903644,0.52521043,0.10032089,0.01678140,0.14078892,0.06760555,1.18402249,1.86619419,2.25887492
0.35117559,3.49040603,0.54430597,0.10324816,0.01695042,0.14405043,0.06781722,1.19418371,1.89711737,2.28554922
0.35717859,3.53219288,0.56401869,0.10628213,0.01711677,0.14741195,0.06809196,1.20449932,1.92645414,2.31242198
0.36318159,3.57389365,0.58409687,0.10938067,0.01727533,0.15081358,0.06842540,1.21480384,1.95368841,2.33928046
0.36918459,3.61500213,0.60429196,0.11250206,0.01742074,0.15419872,0.06881035,1.22492155,1.97833163,2.36591704
0.37518759,3.65503906,0.62436548,0.11560619,0.01754749,0.15751620,0.06923737,1.23467675,1.99994553,2.39214615
0.38119060,3.69358135,0.64409569,0.11865570,0.01765019,0.16072222,0.06969553,1.24390430,2.01816370,2.41782010
0.38719360,3.73028846,0.66328392,0.12161712,0.01772368,0.16378201,0.07017309,1.25245981,2.03271098,2.44284230
0.39319660,3.76492429,0.68175989,0.12446179,0.01776330,0.16667111,0.07065826,1.26022867,2.04341930,2.46717694
0.39919960,3.79737250,0.69938603,0.12716664,0.01776502,0.16937619,0.07113990,1.26713349,2.05023917,2.49085408
0.40520260,3.82764434,0.71606022,0.12971468,0.01772561,0.17189538,0.07160816,1.27313908,2.05324588,2.51396953
0.41120560,3.85587799,0.73171695,0.13209526,0.01764279,0.17423802,0.07205494,1.27825497,2.05263997,2.53667934
0.41720860,3.88232931,0.74632672,0.13430397,0.01751533,0.17642393,0.07247426,1.28253504,2.04874175,2.55918906
0.42321161,3.90735436,0.75989365,0.13634231,0.01734310,0.17848211,0.07286248,1.28607438,2.04198011,2.58173819
0.42921461,3.93138466,0.77245144,0.13821701,0.01712709,0.18044900,0.07321827,1.28900355,2.03287590,2.60458090
0.43521761,3.95489675,0.78405789,0.13993918,0.01686940,0.18236644,0.07354250,1.29148059,2.02202084,2.62796424
0.44122061,3.97837780,0.79478828,0.14152318,0.01657317,0.18427926,0.07383791,1.29368137,2.01005286,2.65210518
0.44722361,4.00228962,0.80472798,0.14298542,0.01624247,0.18623284,0.07410870,1.29578883,1.99762907,2.67716824
0.45322661,4.02703332,0.81396476,0.14434308,0.01588218,0.18827059,0.07436003,1.29798182,1.98539791,2.70324520
0.45922961,4.05291692,0.82258131,0.14561281,0.01549782,0.19043163,0.07459734,1.30042425,1.97397151,2.73033847
0.46523262,4.08012803,0.83064828,0.14680953,0.01509537,0.19274861,0.07482585,1.30325523,1.96390001,2.75834936
0.47123562,4.10871342,0.83821842,0.14794540,0.01468106,0.19524598,0.07504986,1.30658074,1.95564882,2.78707233
0.47723862,4.13856672,0.84532210,0.14902892,0.01426123,0.19793862,0.07527231,1.31046736,1.94957993,2.81619561
0.48324162,4.16942524,0.85196441,0.15006435,0.01384208,0.20083094,0.07549426,1.31493834,1.94593816,2.84530863
0.48924462,4.20087586,0.85812416,0.15105136,0.01342953,0.20391656,0.07571460,1.31997223,1.94484291,2.87391571
0.49524762,4.23236977,0.86375456,0.15198497,0.01302906,0.20717839,0.07592986,1.32550397,1.94628552,2.90145547
0.50125063,4.26324506,0.86878570,0.15285575,0.01264557,0.21058925,0.07613415,1.33142846,1.95013233,2.92732474
0.50725363,4.29275569,0.87312850,0.15365030,0.01228326,0.21411282,0.07631930,1.33760603,1.95613300,2.95090559
0.51325663,4.32010495,0.87667987,0.15435191,0.01194560,0.21770502,0.07647508,1.34386964,1.96393353,2.97159382
0.51925963,4.34448141,0.87932869,0.15494139,0.01163524,0.22131548,0.07658959,1.35003318,1.97309308,2.98882722
0.52526263,4.36509512,0.88096219,0.15539799,0.01135402,0.22488932,0.07664973,1.35590024,1.98310374,3.00211178
0.53126563,4.38121186,0.88147228,0.15570042,0.01110298,0.22836880,0.07664175,1.36127300,1.99341201,3.01104438
0.53726863,4.39218358,0.88076152,0.15582777,0.01088238,0.23169510,0.07655179,1.36596045,2.00344101,3.01533052
0.54327164,4.39747329,0.87874818,0.15576044,0.01069178,0.23480981,0.07636649,1.36978576,2.01261235,3.01479617
0.54927464,4.39667324,0.87537028,0.15548090,0.01053010,0.23765637,0.07607355,1.37259213,2.02036660,3.00939303
0.55527764,4.38951565,0.87058837,0.15497437,0.01039573,0.24018130,0.07566216,1.37424720,2.02618168,2.99919709
0.56128064,4.37587580,0.86438693,0.15422925,0.01028656,0.24233508,0.07512348,1.37464565,2.02958835,2.98440071
0.56728364,4.35576767,0.85677437,0.15323748,0.01020018,0.24407298,0.07445092,1.37371013,2.03018263,2.96529885
0.57328664,4.32933301,0.84778185,0.15199463,0.01013386,0.24535555,0.07364033,1.37139058,2.02763459,2.94227052
0.57928964,4.29682491,0.83746105,0.15049993,0.01008475,0.24614901,0.07269010,1.36766223,2.02169376,2.91575663
0.58529265,4.25858732,0.82588108,0.14875608,0.01004988,0.24642550,0.07160119,1.36252251,2.01219122,2.88623581
0.59129565,4.21503204,0.81312501,0.14676908,0.01002630,0.24616318,0.07037697,1.35598720,1.99903860,2.85419958
0.59729865,4.16661498,0.79928607,0.14454785,0.01001111,0.24534641,0.06902309,1.34808629,1.98222461,2.82012851
0.60330165,4.11381306,0.78446404,0.14210394,0.01000153,0.24396572,0.06754723,1.33885975,1.96180934,2.78447068
0.60930465,4.05710325,0.76876198,0.13945115,0.00999497,0.24201796,0.06595879,1.32835364,1.93791714,2.74762358
0.61530765,3.99694487,0.75228341,0.13660522,0.00998900,0.23950632,0.06426867,1.31661671,1.91072840,2.70992035
0.62131066,3.93376594,0.73513030,0.13358349,0.00998148,0.23644046,0.06248890,1.30369779,1.88047083,2.67162090
0.62731366,3.86795403,0.71740168,0.13040467,0.00997047,0.23283651,0.06063241,1.28964396,1.84741064,2.63290824
0.63331666,3.79985168,0.69919304,0.12708857,0.00995431,0.22871716,0.05871276,1.27449963,1.81184395,2.59388973
0.63931966,3.72975629,0.68059634,0.12365593,0.00993160,0.22411160,0.05674388,1.25830640,1.77408883,2.55460300
0.64532266,3.65792380,0.66170050,0.12012823,0.00990120,0.21905533,0.05473992,1.24110373,1.73447790,2.51502584
0.65132566,3.58457561,0.64259229,0.11652756,0.00986221,0.21358998,0.05271507,1.22293017,1.69335193,2.47508915
0.65732866,3.50990768,0.62335734,0.11287641,0.00981397,0.20776279,0.05068341,1.20382499,1.65105418,2.43469206
0.66333167,3.43410109,0.60408116,0.10919754,0.00975607,0.20162608,0.04865879,1.18383009,1.60792569,2.39371807
0.66933467,3.35733298,0.58484990,0.10551376,0.00968831,0.19523642,0.04665475,1.16299202,1.56430136,2.35205135
0.67533767,3.27978702,0.56575090,0.10184772,0.00961069,0.18865374,0.04468443,1.14136383,1.52050681,2.30959207
0.68134067,3.20166282,0.54687275,0.09822169,0.00952344,0.18194023,0.04276042,1.11900676,1.47685596,2.26627017
0.68734367,3.12318349,0.52830495,0.09465725,0.00942696,0.17515914,0.04089472,1.09599158,1.43364920,2.22205675
0.69334667,3.04460121,0.51013709,0.09117505,0.00932187,0.16837352,0.03909858,1.07239949,1.39117223,2.17697262
0.69934967,2.96620043,0.49245772,0.08779453,0.00920897,0.16164497,0.03738246,1.04832264,1.34969536,2.13109400
0.70535268,2.88829878,0.47535281,0.08453365,0.00908926,0.15503238,0.03575585,1.02386415,1.30947337,2.08455494
0.71135568,2.81124583,0.45890419,0.08140866,0.00896394,0.14859082,0.03422717,0.99913769,1.27074585,2.03754694
0.71735868,2.73541989,0.44318785,0.07843397,0.00883443,0.14237049,0.03280370,0.97426671,1.23373790,1.99031578
0.72336168,2.66122341,0.42827238,0.07562195,0.00870234,0.13641590,0.03149150,0.94938327,1.19866132,1.94315608
0.72936468,2.58907707,0.41421764,0.07298294,0.00856952,0.13076529,0.03029528,0.92462661,1.16571603,1.89640402
0.73536768,2.51941337,0.40107382,0.07052523,0.00843803,0.12545019,0.02921846,0.90014152,1.13509183,1.85042878
0.74137069,2.45266973,0.38888083,0.06825518,0.00831013,0.12049530,0.02826310,0.87607652,1.10697014,1.80562315
0.74737369,2.38928177,0.37766824,0.06617735,0.00818830,0.11591857,0.02742998,0.85258198,1.08152586,1.76239385
0.75337669,2.32967680,0.36745563,0.06429471,0.00807521,0.11173145,0.02671864,0.82980818,1.05892895,1.72115200
0.75937969,2.27426781,0.35825337,0.06260890,0.00797370,0.10793938,0.02612754,0.80790335,1.03934564,1.68230406
0.76538269,2.22344794,0.35006375,0.06112050,0.00788674,0.10454241,0.02565412,0.78701171,1.02293905,1.64624351
0.77138569,2.17758551,0.34288233,0.05982929,0.00781740,0.10153586,0.02529499,0.76727164,1.00986906,1.61334343
0.77738869,2.13701929,0.33669939,0.05873448,0.00776879,0.09891109,0.02504611,0.74881373,1.00029107,1.58395000
0.78339170,2.10205405,0.33150139,0.05783494,0.00774401,0.09665627,0.02490287,0.73175895,0.99435376,1.55837683
0.78939470,2.07295592,0.32727217,0.05712928,0.00774603,0.09475702,0.02486030,0.71621675,0.99219539,1.53690012
0.79539770,2.04994751,0.32399392,0.05661598,0.00777768,0.09319709,0.02491313,0.70228316,0.99393893,1.51975431
0.80140070,2.03320237,0.32164772,0.05629326,0.00784148,0.09195883,0.02505588,0.69003883,0.99968573,1.50712811
0.80740370,2.02283883,0.32021354,0.05615901,0.00793958,0.09102352,0.02528292,0.67954694,1.00950811,1.49916064
0.81340670,2.01891304,0.31966983,0.05621054,0.00807365,0.09037159,0.02558838,0.67085114,1.02344092,1.49593760
0.81940970,2.02141129,0.31999252,0.05644422,0.00824477,0.08998270,0.02596617,0.66397332,1.04147246,1.49748725
0.82541271,2.03024192,0.32115362,0.05685515,0.00845329,0.08983558,0.02640984,0.65891148,1.06353530,1.50377634
0.83141571,2.04522704,0.32311951,0.05743671,0.00869881,0.08990792,0.02691247,0.65563769,1.08949731,1.51470598
0.83741871,2.06609481,0.32584904,0.05818010,0.00898002,0.09017602,0.02746653,0.65409618,1.11915376,1.53010775
0.84342171,2.09247275,0.32929161,0.05907394,0.00929467,0.09061455,0.02806370,0.65420187,1.15222101,1.54974027
0.84942471,2.12388293,0.33338548,0.06010389,0.00963952,0.09119620,0.02869483,0.65583941,1.18833237,1.57328688
0.85542771,2.15973981,0.33805647,0.06125240,0.01001032,0.09189151,0.02934975,0.65886290,1.22703697,1.60035458
0.86143072,2.19935151,0.34321729,0.06249856,0.01040186,0.09266874,0.03001731,0.66309660,1.26780191,1.63047510
0.86743372,2.24192519,0.34876749,0.06381812,0.01080795,0.09349392,0.03068542,0.66833657,1.31001819,1.66310829
0.87343672,2.28657704,0.35459448,0.06518372,0.01122161,0.09433111,0.03134109,0.67435364,1.35301071,1.69764838
0.87943972,2.33234716,0.36057527,0.06656528,0.01163511,0.09514281,0.03197073,0.68089752,1.39605205,1.73343333
0.88544272,2.37821933,0.36657926,0.06793058,0.01204021,0.09589068,0.03256035,0.68770225,1.43838009,1.76975745
0.89144572,2.42314531,0.37247185,0.06924607,0.01242830,0.09653636,0.03309602,0.69449286,1.47921875,1.80588700
0.89744872,2.46607312,0.37811869,0.07047782,0.01279065,0.09704253,0.03356421,0.70099292,1.51780110,1.84107865
0.90345173,2.50597812,0.38339049,0.07159254,0.01311867,0.09737411,0.03395234,0.70693306,1.55339407,1.87460014
0.90945473,2.54189577,0.38816803,0.07255874,0.01340413,0.09749947,0.03424926,0.71205974,1.58532337,1.90575231
0.91545773,2.57295452,0.39234715,0.07334790,0.01363945,0.09739173,0.03444576,0.71614418,1.61299759,1.93389168
0.92146073,2.59840712,0.39584329,0.07393557,0.01381792,0.09702995,0.03453504,0.71899088,1.63593018,1.95845233
0.92746373,2.61765883,0.39859546,0.07430239,0.01393392,0.09640019,0.03451311,0.72044523,1.65375797,1.97896620
0.93346673,2.63029075,0.40056920,0.07443494,0.01398316,0.09549638,0.03437911,0.72039988,1.66625534,1.99508037
0.93946973,2.63607696,0.40175843,0.07432641,0.01396276,0.09432089,0.03413553,0.71879943,1.67334304,2.00657063
0.94547274,2.63499440,0.40218592,0.07397694,0.01387143,0.09288487,0.03378825,0.71564303,1.67509103,2.01335021
0.95147574,2.62722465,0.40190243,0.07339381,0.01370949,0.09120813,0.03334650,0.71098480,1.67171523,2.01547328
0.95747874,2.61314734,0.40098441,0.07259118,0.01347887,0.08931876,0.03282260,0.70493190,1.66356793,2.01313276
0.96348174,2.59332540,0.39953044,0.07158970,0.01318308,0.08725238,0.03223168,0.69764024,1.65112266,2.00665246
0.96948474,2.56848291,0.39765661,0.07041568,0.01282709,0.08505102,0.03159113,0.68930802,1.63495387,1.99647401
0.97548774,2.53947636,0.39549102,0.06910019,0.01241720,0.08276183,0.03092003,0.68016749,1.61571279,1.98313905
0.98149075,2.50726117,0.39316777,0.06767784,0.01196083,0.08043550,0.03023853,0.67047514,1.59410051,1.96726776
0.98749375,2.47285501,0.39082081,0.06618551,0.01146631,0.07812456,0.02956709,0.66050099,1.57083977,1.94953477
0.99349675,2.43729990,0.38857799,0.06466094,0.01094263,0.07588170,0.02892580,0.65051743,1.54664701,1.93064395
0.99949975,2.40162519,0.38655567,0.06314142,0.01039918,0.07375803,0.02833369,0.64078829,1.52220598,1.91130325
1.00550275,2.36681327,0.38485414,0.06166244,0.00984551,0.07180150,0.02780810,0.63155859,1.49814443,1.89220103
1.01150575,2.33376970,0.38355433,0.06025653,0.00929106,0.07005553,0.02736416,0.62304565,1.47501488,1.87398520
1.01750875,2.30329931,0.38271563,0.05895227,0.00874492,0.06855784,0.02701435,0.61543188,1.45328041,1.85724606
1.02351176,2.27608920,0.38237536,0.05777352,0.00821562,0.06733958,0.02676829,0.60885966,1.43330599,1.84250375
1.02951476,2.25269920,0.38254948,0.05673886,0.00771097,0.06642481,0.02663256,0.60342857,1.41535572,1.83020077
1.03551776,2.23356000,0.38323478,0.05586135,0.00723786,0.06583030,0.02661077,0.59919493,1.39959563,1.82069956
1.04152076,2.21897838,0.38441219,0.05514854,0.00680223,0.06556562,0.02670373,0.59617376,1.38610184,1.81428514
1.04752376,2.20914894,0.38605107,0.05460268,0.00640890,0.06563350,0.02690979,0.59434275,1.37487307,1.81117212
1.05352676,2.20417097,0.38811408,0.05422117,0.00606163,0.06603054,0.02722527,0.59364815,1.36584685,1.81151530
1.05952976,2.20406894,0.39056249,0.05399724,0.00576304,0.06674797,0.02764496,0.59401201,1.35891790,1.81542282
1.06553277,2.20881509,0.39336127,0.05392065,0.00551472,0.06777266,0.02816277,0.59534029,1.35395779,1.82297068
1.07153577,2.21835218,0.39648397,0.05397861,0.00531722,0.06908809,0.02877225,0.59753137,1.35083426,1.83421722
1.07753877,2.23261478,0.39991678,0.05415660,0.00517021,0.07067539,0.02946725,0.60048437,1.34942924,1.84921655
1.08354177,2.25154748,0.40366164,0.05443926,0.00507251,0.07251425,0.03024244,0.60410676,1.34965428,1.86802956
1.08954477,2.27511871,0.40773825,0.05481119,0.00502230,0.07458377,0.03109376,0.60832081,1.35146255,1.89073157
1.09554777,2.30332918,0.41218463,0.05525763,0.00501714,0.07686309,0.03201878,0.61306848,1.35485675,1.91741605
1.10155078,2.33621428,0.41705640,0.05576500,0.00505419,0.07933187,0.03301691,0.61831450,1.35989233,1.94819376
1.10755378,2.37384036,0.42242466,0.05632136,0.00513029,0.08197052,0.03408948,0.62404740,1.36667611,1.98318732
1.11355678,2.41629495,0.42837263,0.05691663,0.00524210,0.08476027,0.03523963,0.63027859,1.37536023,2.02252139
1.11955978,2.46367175,0.43499118,0.05754265,0.00538616,0.08768303,0.03647210,0.63703943,1.38613186,2.06630903
1.12556278,2.51605123,0.44237343,0.05819313,0.00555905,0.09072108,0.03779281,0.64437657,1.39919946,2.11463500
1.13156578,2.57347820,0.45060888,0.05886347,0.00575742,0.09385663,0.03920834,0.65234588,1.41477615,2.16753706
1.13756878,2.63593788,0.45977702,0.05955040,0.00597807,0.09707135,0.04072531,0.66100535,1.43306142,2.22498649
1.14357179,2.70333200,0.46994111,0.06025164,0.00621799,0.10034586,0.04234968,0.67040739,1.45422204,2.28686925
1.14957479,2.77545664,0.48114214,0.06096539,0.00647438,0.10365915,0.04408601,0.68059107,1.47837342,2.35296881
1.15557779,2.85198331,0.49339338,0.06168993,0.00674466,0.10698826,0.04593670,0.69157472,1.50556239,2.42295219
1.16158079,2.93244465,0.50667581,0.06242314,0.00702648,0.11030784,0.04790131,0.70334945,1.53575242,2.49636012
1.16758379,3.01622595,0.52093460,0.06316210,0.00731767,0.11359010,0.04997591,0.71587392,1.56881215,2.57260228
1.17358679,3.10256313,0.53607680,0.06390273,0.00761624,0.11680472,0.05215256,0.72907076,1.60450787,2.65095808
1.17958979,3.19054780,0.55197046,0.06463959,0.00792037,0.11991906,0.05441896,0.74282484,1.64250055,2.73058344
1.18559280,3.27913935,0.56844516,0.06536565,0.00822832,0.12289852,0.05675824,0.75698360,1.68234743,2.81052344
1.19159580,3.36718381,0.58529411,0.06607228,0.00853843,0.12570707,0.05914897,0.77135934,1.72350852,2.88973044
1.19759880,3.45343872,0.60227756,0.06674929,0.00884911,0.12830790,0.06156536,0.78573356,1.76535755,2.96708712
1.20360180,3.53660310,0.61912777,0.06738510,0.00915874,0.13066425,0.06397766,0.79986299,1.80719701,3.04143339
1.20960480,3.61535130,0.63555510,0.06796697,0.00946575,0.13274027,0.06635278,0.81348704,1.84827673,3.11159615
1.21560780,3.68836903,0.65125523,0.06848136,0.00976852,0.13450194,0.06865506,0.82633646,1.88781515,3.17642056
1.22161081,3.75439045,0.66591729,0.06891432,0.01006541,0.13591803,0.07084721,0.83814249,1.92502241,3.23480152
1.22761381,3.81223428,0.67923248,0.06925196,0.01035480,0.13696095,0.07289142,0.84864632,1.95912422,3.28571403
1.23361681,3.86083776,0.69090317,0.06948089,0.01063501,0.13760761,0.07475042,0.85760822,1.98938559,3.32824116
1.23961981,3.89928690,0.70065184,0.06958878,0.01090442,0.13784015,0.07638871,0.86481589,2.01513334,3.36159853
1.24562281,3.92684188,0.70822988,0.06956480,0.01116138,0.13764648,0.07777371,0.87009178,2.03577655,3.38515446
1.25162581,3.94295666,0.71342565,0.06940005,0.01140433,0.13702079,0.07887680,0.87329884,2.05082405,3.39844496
1.25762881,3.94729211,0.71607157,0.06908802,0.01163174,0.13596376,0.07967434,0.87434464,2.05989826,3.40118331
1.26363182,3.93972237,0.71605009,0.06862485,0.01184215,0.13448274,0.08014848,0.87318357,2.06274503,3.39326400
1.26963482,3.92033443,0.71329801,0.06800961,0.01203420,0.13259160,0.08028775,0.86981723,2.05923903,3.37476117
1.27563782,3.88942108,0.70780924,0.06724446,0.01220662,0.13031056,0.08008748,0.86429286,2.04938460,3.34592184
1.28164082,3.84746793,0.69963564,0.06633467,0.01235821,0.12766578,0.07954995,0.85670023,2.03331230,3.30715456
1.28764382,3.79513514,0.68888601,0.06528855,0.01248789,0.12468884,0.07868432,0.84716698,2.01127132,3.25901419
1.29364682,3.73323492,0.67572324,0.06411732,0.01259465,0.12141605,0.07750628,0.83585295,1.98361839,3.20218351
1.29964982,3.66270584,0.66035966,0.06283482,0.01267755,0.11788777,0.07603753,0.82294366,1.95080362,3.13745274
1.30565283,3.58458516,0.64305086,0.06145716,0.01273576,0.11414755,0.07430503,0.80864345,1.91335424,3.06569766
1.31165583,3.49998019,0.62408819,0.06000226,0.01276850,0.11024126,0.07234007,0.79316856,1.87185679,2.98785737
1.31765883,3.41004002,0.60379033,0.05848940,0.01277509,0.10621624,0.07017733,0.77674054,1.82693885,2.90491235
1.32366183,3.31592848,0.58249418,0.05693864,0.01275494,0.10212037,0.06785372,0.75958025,1.77925083,2.81786355
1.32966483,3.21879925,0.56054557,0.05537030,0.01270759,0.09800127,0.06540733,0.74190275,1.72944872,2.72771314
1.33566783,3.11977382,0.53829018,0.05380440,0.01263271,0.09390549,0.06287635,0.72391306,1.67817842,2.63544719
1.34167084,3.01992279,0.51606494,0.05226014,0.01253014,0.08987778,0.06029807,0.70580307,1.62606198,2.54202077
1.34767384,2.92025090,0.49419038,0.05075547,0.01239996,0.08596046,0.05770804,0.68774945,1.57368628,2.44834539
1.35367684,2.82168572,0.47296407,0.04930660,0.01224249,0.08219289,0.05513927,0.66991250,1.52159421,2.35527904
1.35967984,2.72507013,0.45265544,0.04792777,0.01205838,0.07861105,0.05262175,0.65243585,1.47027840,2.26361857
1.36568284,2.63115813,0.43350210,0.04663094,0.01184859,0.07524721,0.05018198,0.63544682,1.42017740,2.17409430
1.37168584,2.54061375,0.41570758,0.04542568,0.01161447,0.07212970,0.04784284,0.61905714,1.37167409,2.08736671
1.37768884,2.45401250,0.39944061,0.04431910,0.01135775,0.06928280,0.04562348,0.60336398,1.32509589,2.00402473
1.38369185,2.37184477,0.38483564,0.04331589,0.01108056,0.06672672,0.04353951,0.58845096,1.28071653,1.92458553
1.38969485,2.29452075,0.37199458,0.04241845,0.01078541,0.06447759,0.04160321,0.57438909,1.23875887,1.84949544
1.39569785,2.22237613,0.36098940,0.04162703,0.01047518,0.06254755,0.03982386,0.56123737,1.19939839,1.77913164
1.40170085,2.15567818,0.35186541,0.04094001,0.01015303,0.06094489,0.03820824,0.54904320,1.16276699,1.71380442
1.40770385,2.09463178,0.34464486,0.04035413,0.00982239,0.05967416,0.03676099,0.53784237,1.12895680,1.65375988
1.41370685,2.03938499,0.33933078,0.03986482,0.00948683,0.05873634,0.03548513,0.52765883,1.09802384,1.59918273
1.41970985,1.99003396,0.33591058,0.03946648,0.00915003,0.05812895,0.03438250,0.51850421,1.06999123,1.55019921
1.42571286,1.94662707,0.33435944,0.03915279,0.00881561,0.05784618,0.03345408,0.51037737,1.04485216,1.50687997
1.43171586,1.90916822,0.33464316,0.03891698,0.00848710,0.05787906,0.03270036,0.50326388,1.02257238,1.46924301
1.43771886,1.87761946,0.33672048,0.03875210,0.00816780,0.05821550,0.03212152,0.49713586,1.00309261,1.43725648
1.44372186,1.85190291,0.34054480,0.03865124,0.00786072,0.05884043,0.03171762,0.49195206,0.98633067,1.41084170
1.44972486,1.83190236,0.34606514,0.03860771,0.00756848,0.05973592,0.03148855,0.48765844,0.97218387,1.38987614
1.45572786,1.81746465,0.35322667,0.03861522,0.00729327,0.06088130,0.03143409,0.48418932,0.96053151,1.37419660
1.46173087,1.80840108,0.36197062,0.03866798,0.00703683,0.06225333,0.03155373,0.48146902,0.95123781,1.36360271
1.46773387,1.80448911,0.37223367,0.03876075,0.00680039,0.06382641,0.03184651,0.47941410,0.94415535,1.35786064
1.47373687,1.80547446,0.38394721,0.03888899,0.00658471,0.06557282,0.03231083,0.47793599,0.93912892,1.35670714
1.47973987,1.81107367,0.39703618,0.03904876,0.00639010,0.06746310,0.03294422,0.47694402,0.93599991,1.35985393
1.48574287,1.82097741,0.41141794,0.03923683,0.00621648,0.06946641,0.03374309,0.47634862,0.93461110,1.36699238
1.49174587,1.83485422,0.42700112,0.03945058,0.00606342,0.07155102,0.03470256,0.47606455,0.93481158,1.37779839
1.49774887,1.85235496,0.44368461,0.03968800,0.00593024,0.07368483,0.03581630,0.47601389,0.93646170,1.39193749
1.50375188,1.87311759,0.46135677,0.03994764,0.00581609,0.07583598,0.03707642,0.47612877,0.93943778,1.40906995
1.50975488,1.89677239,0.47989494,0.04022851,0.00572001,0.07797344,0.03847342,0.47635352,0.94363627,1.42885584
1.51575788,1.92294731,0.49916534,0.04053008,0.00564105,0.08006774,0.03999626,0.47664622,0.94897716,1.45095998
1.52176088,1.95127338,0.51902341,0.04085214,0.00557833,0.08209154,0.04163245,0.47697943,0.95540632,1.47505649
1.52776388,1.98139002,0.53931464,0.04119474,0.00553107,0.08402035,0.04336819,0.47734030,0.96289678,1.50083304
1.53376688,2.01295007,0.55987584,0.04155814,0.00549870,0.08583311,0.04518867,0.47772977,0.97144855,1.52799456
1.53976988,2.04562448,0.58053699,0.04194271,0.00548082,0.08751270,0.04707832,0.47816121,0.98108717,1.55626640
1.54577289,2.07910648,0.60112349,0.04234889,0.00547725,0.08904644,0.04902111,0.47865837,0.99186093,1.58539681
1.55177589,2.11311520,0.62145892,0.04277711,0.00548801,0.09042639,0.05100095,0.47925293,1.00383674,1.61515883
1.55777889,2.14739852,0.64136804,0.04322773,0.00551330,0.09164961,0.05300194,0.47998179,1.01709508,1.64535133
1.56378189,2.18173524,0.66068011,0.04370102,0.00555341,0.09271823,0.05500875,0.48088418,1.03172387,1.67579938
1.56978489,2.21593630,0.67923229,0.04419709,0.00560875,0.09363936,0.05700687,0.48199888,1.04781190,1.70635383
1.57578789,2.24984507,0.69687297,0.04471587,0.00567969,0.09442490,0.05898281,0.48336157,1.06544179,1.73689005
