energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
0.11105553,1.43825755,0.21941042,0.85479941,0.00912553,0.08084355,0.28503505,0.27313834,0.15226658,0.00000000
0.11705853,1.41986550,0.21489000,0.83358319,0.01021459,0.08318071,0.28653076,0.27329193,0.15063604,0.00000000
0.12306153,1.40484593,0.21084273,0.81316955,0.01146281,0.08602184,0.28831788,0.27468912,0.14950354,0.00000000
0.12906453,1.39402361,0.20740101,0.79403168,0.01287729,0.08941898,0.29042567,0.27750421,0.14898166,0.00000000
0.13506753,1.38807498,0.20467535,0.77656675,0.01446248,0.09341273,0.29286002,0.28188025,0.14916385,0.00000000
0.14107054,1.38749955,0.20274946,0.76108063,0.01621965,0.09803055,0.29560298,0.28792250,0.15012071,0.00000000
0.14707354,1.39260018,0.20167688,0.74777788,0.01814630,0.10328566,0.29861397,0.29569358,0.15189717,0.00000000
0.15307654,1.40347310,0.20147907,0.73675720,0.02023583,0.10917649,0.30183252,0.30521061,0.15451071,0.00000000
0.15907954,1.42000773,0.20214511,0.72801248,0.02247718,0.11568666,0.30518245,0.31644435,0.15795064,0.00000000
0.16508254,1.44189619,0.20363294,0.72143903,0.02485468,0.12278566,0.30857724,0.32932050,0.16217854,0.00000000
0.17108554,1.46865189,0.20587209,0.71684453,0.02734810,0.13043006,0.31192628,0.34372300,0.16712975,0.00000000
0.17708854,1.49963621,0.20876767,0.71396404,0.02993280,0.13856532,0.31514167,0.35949929,0.17271593,0.00000000
0.18309155,1.53409179,0.21220543,0.71247808,0.03258015,0.14712809,0.31814523,0.37646723,0.17882854,0.00000000
0.18909455,1.57118105,0.21605766,0.71203277,0.03525810,0.15604895,0.32087529,0.39442355,0.18534318,0.00000000
0.19509755,1.61002782,0.22018956,0.71226100,0.03793196,0.16525544,0.32329294,0.41315330,0.19212444,0.00000000
0.20110055,1.64976027,0.22446590,0.71280356,0.04056531,0.17467517,0.32538744,0.43244005,0.19903131,0.00000000
0.20710355,1.68955316,0.22875744,0.71332910,0.04312104,0.18423903,0.32718032,0.45207630,0.20592271,0.00000000
0.21310655,1.72866723,0.23294702,0.71355195,0.04556255,0.19388415,0.32872817,0.47187357,0.21266308,0.00000000
0.21910955,1.76648405,0.23693494,0.71324716,0.04785489,0.20355654,0.33012374,0.49167184,0.21912759,0.00000000
0.22511256,1.80253453,0.24064330,0.71226180,0.04996594,0.21321327,0.33149527,0.51134757,0.22520705,0.00000000
0.23111556,1.83651988,0.24401925,0.71052234,0.05186755,0.22282388,0.33300414,0.53082021,0.23081194,0.00000000
0.23711856,1.86832382,0.24703694,0.70803762,0.05353649,0.23237117,0.33484062,0.55005647,0.23587569,0.00000000
0.24312156,1.89801551,0.24969799,0.70489756,0.05495528,0.24185108,0.33721810,0.56907225,0.24035685,0.00000000
0.24912456,1.92584307,0.25203072,0.70126753,0.05611280,0.25127165,0.34036576,0.58793200,0.24424025,0.00000000
0.25512756,1.95221790,0.25408785,0.69737906,0.05700459,0.26065128,0.34452005,0.60674541,0.24753683,0.00000000
0.26113057,1.97769055,0.25594318,0.69351708,0.05763298,0.27001608,0.34991517,0.62566153,0.25028244,0.00000000
0.26713357,2.00291937,0.25768707,0.69000467,0.05800683,0.27939663,0.35677303,0.64486047,0.25253549,0.00000000
0.27313657,2.02863337,0.25942121,0.68718588,0.05814108,0.28882431,0.36529297,0.66454317,0.25437364,0.00000000
0.27913957,2.05559126,0.26125286,0.68540766,0.05805603,0.29832731,0.37564168,0.68491952,0.25588961,0.00000000
0.28514257,2.08453858,0.26328881,0.68500165,0.05777637,0.30792671,0.38794377,0.70619559,0.25718651,0.00000000
0.29114557,2.11616520,0.26562950,0.68626678,0.05733013,0.31763272,0.40227345,0.72856042,0.25837270,0.00000000
0.29714857,2.15106521,0.26836344,0.68945349,0.05674742,0.32744144,0.41864758,0.75217328,0.25955661,0.00000000
0.30315158,2.18970133,0.27156234,0.69475027,0.05605919,0.33733238,0.43702062,0.77715181,0.26084166,0.00000000
0.30915458,2.23237554,0.27527712,0.70227314,0.05529598,0.34726673,0.45728171,0.80356197,0.26232163,0.00000000
0.31515758,2.27920747,0.27953506,0.71205850,0.05448678,0.35718684,0.47925411,0.83141006,0.26407662,0.00000000
0.32116058,2.33012146,0.28433812,0.72405963,0.05365792,0.36701665,0.50269713,0.86063753,0.26616978,0.00000000
0.32716358,2.38484316,0.28966262,0.73814702,0.05283224,0.37666324,0.52731067,0.89111869,0.26864503,0.00000000
0.33316658,2.44290549,0.29546024,0.75411233,0.05202840,0.38601951,0.55274217,0.92266161,0.27152576,0.00000000
0.33916958,2.50366381,0.30166031,0.77167586,0.05126045,0.39496760,0.57859598,0.95501212,0.27481460,0.00000000
0.34517259,2.56631942,0.30817318,0.79049709,0.05053757,0.40338317,0.60444458,0.98786074,0.27849422,0.00000000
0.35117559,2.62995024,0.31489468,0.81018784,0.04986412,0.41114001,0.62984159,1.02085232,0.28252908,0.00000000
0.35717859,2.69354705,0.32171134,0.83032735,0.04923985,0.41811502,0.65433582,1.05359782,0.28686794,0.00000000
0.36318159,2.75605371,0.32850610,0.85047868,0.04866033,0.42419302,0.67748591,1.08568777,0.29144717,0.00000000
0.36918459,2.81640930,0.33516442,0.87020573,0.04811747,0.42927135,0.69887501,1.11670673,0.29619443,0.00000000
0.37518759,2.87359047,0.34158035,0.88909011,0.04760024,0.43326383,0.71812482,1.14624819,0.30103270,0.00000000
0.38119060,2.92665193,0.34766240,0.90674718,0.04709541,0.43610409,0.73490842,1.17392912,0.30588435,0.00000000
0.38719360,2.97476362,0.35333897,0.92284077,0.04658835,0.43774795,0.74896134,1.19940373,0.31067514,0.00000000
0.39319660,3.01724281,0.35856305,0.93709575,0.04606380,0.43817488,0.76009041,1.22237567,0.31533789,0.00000000
0.39919960,3.05358011,0.36331605,0.94930827,0.04550668,0.43738845,0.76817995,1.24260838,0.31981566,0.00000000
0.40520260,3.08345833,0.36761060,0.95935311,0.04490273,0.43541581,0.77319510,1.25993302,0.32406435,0.00000000
0.41120560,3.10676354,0.37149211,0.96718799,0.04423912,0.43230631,0.77518204,1.27425384,0.32805458,0.00000000
0.41720860,3.12358811,0.37503917,0.97285463,0.04350499,0.42812926,0.77426520,1.28555070,0.33177271,0.00000000
0.42321161,3.13422564,0.37836245,0.97647660,0.04269185,0.42297121,0.77064156,1.29387877,0.33522108,0.00000000
0.42921461,3.13915797,0.38160240,0.97825401,0.04179378,0.41693261,0.76457217,1.29936533,0.33841741,0.00000000
0.43521761,3.13903492,0.38492554,0.97845518,0.04080769,0.41012427,0.75637146,1.30220387,0.34139326,0.00000000
0.44122061,3.13464743,0.38851943,0.97740562,0.03973330,0.40266364,0.74639460,1.30264574,0.34419185,0.00000000
0.44722361,3.12689499,0.39258655,0.97547467,0.03857310,0.39467111,0.73502357,1.30098955,0.34686514,0.00000000
0.45322661,3.11674858,0.39733703,0.97306026,0.03733221,0.38626644,0.72265247,1.29756875,0.34947033,0.00000000
0.45922961,3.10521032,0.40298054,0.97057222,0.03601810,0.37756550,0.70967268,1.29273791,0.35206600,0.00000000
0.46523262,3.09327119,0.40971756,0.96841484,0.03464036,0.36867723,0.69645849,1.28685798,0.35470797,0.00000000
0.47123562,3.08186842,0.41773020,0.96696917,0.03321024,0.35970109,0.68335370,1.28028125,0.35744509,0.00000000
0.47723862,3.07184397,0.42717297,0.96657578,0.03174034,0.35072491,0.67065980,1.27333649,0.36031521,0.00000000
0.48324162,3.06390571,0.43816379,0.96751864,0.03024411,0.34182323,0.65862605,1.26631483,0.36334142,0.00000000
0.48924462,3.05859286,0.45077559,0.97001064,0.02873545,0.33305603,0.64744201,1.25945696,0.36652888,0.00000000
0.49524762,3.05624715,0.46502893,0.97418156,0.02722826,0.32446809,0.63723245,1.25294214,0.36986230,0.00000000
0.50125063,3.05699093,0.48088594,0.98006892,0.02573602,0.31608868,0.62805513,1.24687964,0.37330430,0.00000000
0.50725363,3.06071353,0.49824597,0.98761214,0.02427140,0.30793184,0.61990124,1.24130283,0.37679478,0.00000000
0.51325663,3.06706657,0.51694334,0.99665050,0.02284595,0.29999705,0.61269845,1.23616644,0.38025128,0.00000000
0.51925963,3.07546884,0.53674722,1.00692505,0.02146976,0.29227033,0.60631651,1.23134706,0.38357051,0.00000000
0.52526263,3.08512092,0.55736418,1.01808448,0.02015127,0.28472582,0.60057490,1.22664703,0.38663093,0.00000000
0.53126563,3.09502926,0.57844307,1.02969501,0.01889714,0.27732764,0.59525240,1.22180162,0.38929631,0.00000000
0.53726863,3.10403909,0.59958263,1.04125389,0.01771209,0.27003215,0.59009794,1.21648934,0.39142021,0.00000000
0.54327164,3.11087511,0.62034131,1.05220610,0.01659899,0.26279038,0.58484243,1.21034494,0.39285117,0.00000000
0.54927464,3.11418842,0.64024933,1.06196369,0.01555883,0.25555072,0.57921089,1.20297467,0.39343837,0.00000000
0.55527764,3.11260795,0.65882244,1.06992703,0.01459091,0.24826165,0.57293459,1.19397313,0.39303760,0.00000000
0.56128064,3.10479429,0.67557691,1.07550697,0.01369300,0.24087453,0.56576257,1.18294111,0.39151718,0.00000000
0.56728364,3.08949374,0.69004525,1.07814724,0.01286159,0.23334622,0.55747212,1.16950351,0.38876363,0.00000000
0.57328664,3.06559022,0.70179200,1.07734593,0.01209213,0.22564158,0.54787790,1.15332673,0.38468684,0.00000000
0.57928964,3.03215286,0.71042889,1.07267526,0.01137932,0.21773567,0.53683935,1.13413461,0.37922450,0.00000000
0.58529265,2.98847722,0.71562876,1.06379871,0.01071742,0.20961556,0.52426616,1.11172237,0.37234550,0.00000000
0.59129565,2.93411837,0.71713764,1.05048484,0.01010053,0.20128174,0.51012164,1.08596786,0.36405232,0.00000000
0.59729865,2.86891433,0.71478436,1.03261721,0.00952286,0.19274907,0.49442406,1.05683966,0.35438213,0.00000000
0.60330165,2.79299905,0.70848742,1.01019991,0.00897896,0.18404714,0.47724575,1.02440171,0.34340671,0.00000000
0.60930465,2.70680437,0.69825855,0.98335861,0.00846391,0.17522023,0.45871045,0.98881432,0.33123110,0.00000000
0.61530765,2.61105103,0.68420307,0.95233710,0.00797353,0.16632666,0.43898871,0.95033155,0.31799105,0.00000000
0.62131066,2.50672923,0.66651684,0.91748953,0.00750442,0.15743776,0.41829189,0.90929514,0.30384943,0.00000000
0.62731366,2.39506975,0.64548006,0.87926873,0.00705407,0.14863636,0.39686498,0.86612526,0.28899177,0.00000000
0.63331666,2.27750699,0.62144811,0.83821127,0.00662085,0.14001497,0.37497840,0.82130868,0.27362109,0.00000000
0.63931966,2.15563561,0.59483992,0.79491988,0.00620396,0.13167362,0.35291941,0.77538467,0.25795221,0.00000000
0.64532266,2.03116268,0.56612443,0.75004402,0.00580341,0.12371755,0.33098320,0.72892944,0.24220578,0.00000000
0.65132566,1.90585727,0.53580557,0.70425950,0.00541987,0.11625469,0.30946416,0.68253973,0.22660236,0.00000000
0.65732866,1.78149957,0.50440662,0.65824795,0.00505457,0.10939316,0.28864746,0.63681612,0.21135658,0.00000000
0.66333167,1.65983132,0.47245439,0.61267693,0.00470915,0.10323872,0.26880136,0.59234673,0.19667169,0.00000000
0.66933467,1.54250941,0.44046402,0.56818139,0.00438550,0.09789227,0.25017034,0.54969189,0.18273468,0.00000000
0.67533767,1.43106398,0.40892474,0.52534717,0.00408566,0.09344748,0.23296922,0.50937024,0.16971203,0.00000000
0.68134067,1.32686239,0.37828739,0.48469691,0.00381163,0.08998857,0.21737849,0.47184657,0.15774626,0.00000000
0.68734367,1.23107975,0.34895371,0.44667892,0.00356529,0.08758831,0.20354083,0.43752189,0.14695338,0.00000000
0.69334667,1.14467681,0.32126808,0.41165894,0.00334828,0.08630616,0.19155887,0.40672566,0.13742117,0.00000000
0.69934967,1.06838525,0.29551147,0.37991519,0.00316193,0.08618679,0.18149432,0.37971047,0.12920840,0.00000000
0.70535268,1.00270052,0.27189805,0.35163637,0.00300721,0.08725882,0.17336822,0.35664911,0.12234497,0.00000000
0.71135568,0.94788193,0.25057410,0.32692272,0.00288471,0.08953387,0.16716254,0.33763397,0.11683289,0.00000000
0.71735868,0.90395954,0.23161927,0.30578965,0.00279467,0.09300608,0.16282282,0.32267866,0.11264805,0.00000000
0.72336168,0.87074724,0.21504993,0.28817379,0.00273700,0.09765188,0.16026188,0.31172163,0.10974271,0.00000000
0.72936468,0.84786135,0.20082430,0.27394102,0.00271134,0.10343037,0.15936453,0.30463172,0.10804866,0.00000000
0.73536768,0.83474385,0.18884913,0.26289608,0.00271718,0.11028405,0.15999300,0.30121531,0.10748087,0.00000000
0.74137069,0.83068948,0.17898749,0.25479340,0.00275396,0.11814008,0.16199315,0.30122482,0.10794149,0.00000000
0.74737369,0.83487573,0.17106747,0.24934860,0.00282119,0.12691206,0.16520107,0.30436846,0.10932429,0.00000000
0.75337669,0.84639486,0.16489126,0.24625043,0.00291861,0.13650231,0.16945013,0.31032084,0.11151904,0.00000000
0.75937969,0.86428699,0.16024447,0.24517260,0.00304635,0.14680457,0.17457803,0.31873417,0.11441600,0.00000000
0.76538269,0.88757328,0.15690527,0.24578522,0.00320507,0.15770711,0.18043379,0.32924989,0.11791024,0.00000000
0.77138569,0.91528841,0.15465308,0.24776551,0.00339617,0.16909623,0.18688442,0.34151036,0.12190559,0.00000000
0.77738869,0.94651127,0.15327663,0.25080740,0.00362187,0.18085981,0.19382091,0.35517030,0.12631818,0.00000000
0.78339170,0.98039300,0.15258107,0.25462994,0.00388542,0.19289107,0.20116348,0.36990769,0.13107932,0.00000000
0.78939470,1.01618163,0.15239412,0.25898403,0.00419120,0.20509214,0.20886564,0.38543380,0.13613766,0.00000000
0.79539770,1.05324238,0.15257094,0.26365765,0.00454482,0.21737735,0.21691705,0.40150204,0.14146048,0.00000000
0.80140070,1.09107310,0.15299782,0.26847917,0.00495322,0.22967613,0.22534478,0.41791537,0.14703409,0.00000000
0.80740370,1.12931410,0.15359445,0.27331887,0.00542468,0.24193522,0.23421303,0.43453180,0.15286319,0.00000000
0.81340670,1.16775226,0.15431488,0.27808869,0.00596884,0.25412020,0.24362105,0.45126806,0.15896928,0.00000000
0.81940970,1.20631900,0.15514721,0.28274019,0.00659665,0.26621608,0.25369934,0.46810088,0.16538813,0.00000000
0.82541271,1.24508236,0.15611197,0.28726095,0.00732030,0.27822699,0.26460419,0.48506615,0.17216637,0.00000000
0.83141571,1.28423329,0.15725931,0.29166962,0.00815300,0.29017493,0.27651056,0.50225561,0.17935740,0.00000000
0.83741871,1.32406696,0.15866525,0.29600984,0.00910885,0.30209755,0.28960368,0.51981132,0.18701669,0.00000000
0.84342171,1.36495959,0.16042693,0.30034337,0.01020250,0.31404518,0.30406952,0.53791805,0.19519680,0.00000000
0.84942471,1.40734201,0.16265721,0.30474275,0.01144885,0.32607712,0.32008453,0.55679380,0.20394227,0.00000000
0.85542771,1.45167098,0.16547874,0.30928383,0.01286259,0.33825756,0.33780501,0.57667880,0.21328474,0.00000000
0.86143072,1.49839961,0.16901768,0.31403864,0.01445782,0.35065112,0.35735662,0.59782354,0.22323837,0.00000000
0.86743372,1.54794816,0.17339732,0.31906869,0.01624741,0.36331856,0.37882440,0.62047608,0.23379609,0.00000000
0.87343672,1.60067659,0.17873176,0.32441930,0.01824256,0.37631267,0.40224383,0.64486933,0.24492660,0.00000000
0.87943972,1.65686008,0.18511994,0.33011501,0.02045206,0.38967462,0.42759333,0.67120886,0.25657257,0.00000000
0.88544272,1.71666850,0.19264006,0.33615624,0.02288177,0.40343120,0.45478860,0.69966150,0.26864994,0.00000000
0.89144572,1.78015090,0.20134476,0.34251751,0.02553396,0.41759275,0.48367915,0.73034548,0.28104865,0.00000000
0.89744872,1.84722540,0.21125704,0.34914707,0.02840671,0.43215215,0.51404722,0.76332230,0.29363456,0.00000000
0.90345173,1.91767496,0.22236719,0.35596791,0.03149341,0.44708486,0.54560935,0.79859074,0.30625262,0.00000000
0.90945473,1.99114909,0.23463078,0.36288025,0.03478227,0.46234984,0.57802048,0.83608316,0.31873126,0.00000000
0.91545773,2.06717107,0.24796784,0.36976500,0.03825602,0.47789137,0.61088069,0.87566431,0.33088764,0.00000000
0.92146073,2.14515036,0.26226323,0.37648830,0.04189172,0.49364155,0.64374426,0.91713238,0.34253361,0.00000000
0.92746373,2.22439935,0.27736832,0.38290660,0.04566077,0.50952331,0.67613086,0.96022255,0.35348220,0.00000000
0.93346673,2.30415349,0.29310384,0.38887222,0.04952911,0.52545361,0.70753837,1.00461256,0.36355416,0.00000000
0.93946973,2.38359400,0.30926405,0.39423896,0.05345759,0.54134667,0.73745703,1.04993009,0.37258449,0.00000000
0.94547274,2.46187179,0.32562188,0.39886751,0.05740268,0.55711700,0.76538419,1.09576176,0.38042841,0.00000000
0.95147574,2.53813188,0.34193522,0.40263044,0.06131732,0.57268189,0.79083925,1.14166325,0.38696678,0.00000000
0.95747874,2.61153711,0.35795387,0.40541662,0.06515199,0.58796347,0.81337813,1.18717019,0.39211053,0.00000000
0.96348174,2.68129049,0.37342726,0.40713476,0.06885598,0.60289001,0.83260673,1.23180963,0.39580401,0.00000000
0.96948474,2.74665556,0.38811247,0.40771612,0.07237883,0.61739665,0.84819289,1.27511152,0.39802718,0.00000000
0.97548774,2.80697408,0.40178233,0.40711617,0.07567187,0.63142544,0.85987627,1.31662009,0.39879651,0.00000000
0.98149075,2.86168110,0.41423344,0.40531547,0.07868974,0.64492496,0.86747602,1.35590486,0.39816457,0.00000000
0.98749375,2.91031697,0.42529359,0.40231944,0.08139199,0.65784967,0.87089569,1.39257091,0.39621848,0.00000000
0.99349675,2.95253661,0.43482847,0.39815749,0.08374451,0.67015909,0.87012544,1.42626852,0.39307718,0.00000000
0.99949975,2.98811592,0.44274726,0.39288134,0.08572084,0.68181716,0.86524150,1.45670176,0.38888774,0.00000000
1.00550275,3.01695565,0.44900686,0.38656284,0.08730328,0.69279186,0.85640278,1.48363602,0.38382085,0.00000000
1.01150575,3.03908297,0.45361456,0.37929134,0.08848361,0.70305535,0.84384513,1.50690443,0.37806571,0.00000000
1.01750875,3.05465072,0.45662891,0.37117082,0.08926364,0.71258463,0.82787325,1.52641281,0.37182447,0.00000000
1.02351176,3.06393456,0.45815878,0.36231684,0.08965521,0.72136280,0.80885083,1.54214326,0.36530646,0.00000000
1.02951476,3.06732807,0.45836042,0.35285354,0.08968000,0.72938086,0.78718922,1.55415599,0.35872234,0.00000000
1.03551776,3.06533560,0.45743269,0.34291070,0.08936876,0.73663988,0.76333520,1.56258935,0.35227838,0.00000000
1.04152076,3.05856288,0.45561046,0.33262093,0.08876035,0.74315334,0.73775821,1.56765783,0.34617099,0.00000000
1.04752376,3.04770506,0.45315645,0.32211716,0.08790032,0.74894932,0.71093762,1.56964784,0.34058169,0.00000000
1.05352676,3.03353221,0.45035174,0.31153034,0.08683927,0.75407236,0.68335044,1.56891116,0.33567250,0.00000000
1.05952976,3.01687199,0.44748529,0.30098743,0.08563106,0.75858451,0.65545980,1.56585598,0.33158197,0.00000000
1.06553277,2.99858960,0.44484283,0.29060970,0.08433078,0.76256538,0.62770465,1.56093562,0.32842188,0.00000000
1.07153577,2.97956519,0.44269561,0.28051128,0.08299277,0.76611101,0.60049089,1.55463494,0.32627458,0.00000000
1.07753877,2.96066904,0.44128937,0.27079801,0.08166867,0.76933121,0.57418406,1.54745490,0.32519120,0.00000000
1.08354177,2.94273526,0.44083411,0.26156658,0.08040562,0.77234569,0.54910389,1.53989550,0.32519064,0.00000000
1.08954477,2.92653466,0.44149498,0.25290387,0.07924466,0.77527862,0.52552051,1.53243784,0.32625934,0.00000000
1.09554777,2.91274811,0.44338478,0.24488665,0.07821949,0.77825229,0.50365258,1.52552595,0.32835207,0.00000000
1.10155078,2.90194135,0.44655836,0.23758146,0.07735551,0.78137981,0.48366701,1.51954911,0.33139347,0.00000000
1.10755378,2.89454287,0.45100930,0.23104477,0.07666929,0.78475755,0.46568039,1.51482566,0.33528056,0.00000000
1.11355678,2.89082596,0.45666894,0.22532337,0.07616852,0.78845767,0.44976174,1.51158913,0.33988614,0.00000000
1.11955978,2.89089637,0.46340796,0.22045510,0.07585226,0.79252135,0.43593647,1.50997746,0.34506289,0.00000000
1.12556278,2.89468653,0.47104041,0.21646965,0.07571164,0.79695324,0.42419144,1.51002620,0.35064833,0.00000000
1.13156578,2.90195723,0.47933008,0.21338963,0.07573098,0.80171753,0.41448062,1.51166603,0.35647033,0.00000000
1.13756878,2.91230700,0.48799906,0.21123180,0.07588904,0.80673626,0.40673133,1.51472522,0.36235307,0.00000000
1.14357179,2.92518928,0.49673799,0.21000827,0.07616065,0.81188985,0.40085068,1.51893683,0.36812334,0.00000000
1.14957479,2.93993682,0.50521765,0.20972778,0.07651831,0.81702022,0.39673197,1.52395075,0.37361687,0.00000000
1.15557779,2.95579221,0.51310146,0.21039681,0.07693395,0.82193637,0.39426086,1.52934983,0.37868445,0.00000000
1.16158079,2.97194332,0.52005821,0.21202053,0.07738053,0.82642218,0.39332098,1.53466962,0.38319766,0.00000000
1.16758379,2.98756166,0.52577452,0.21460342,0.07783351,0.83024612,0.39379894,1.53942055,0.38705397,0.00000000
1.17358679,3.00184171,0.52996652,0.21814948,0.07827211,0.83317237,0.39558839,1.54311145,0.39018083,0.00000000
1.17958979,3.01403903,0.53239016,0.22266207,0.07868020,0.83497266,0.39859314,1.54527331,0.39253873,0.00000000
1.18559280,3.02350503,0.53284975,0.22814314,0.07904690,0.83543823,0.40272923,1.54548173,0.39412293,0.00000000
1.19159580,3.02971639,0.53120440,0.23459203,0.07936675,0.83439116,0.40792586,1.54337705,0.39496386,0.00000000
1.19759880,3.03229739,0.52737203,0.24200371,0.07963955,0.83169449,0.41412522,1.53868097,0.39512601,0.00000000
1.20360180,3.03103400,0.52133094,0.25036671,0.07986981,0.82726032,0.42128138,1.53120883,0.39470545,0.00000000
1.20960480,3.02587893,0.51311891,0.25966060,0.08006586,0.82105565,0.42935815,1.52087684,0.39382601,0.00000000
1.21560780,3.01694740,0.50282987,0.26985344,0.08023878,0.81310543,0.43832629,1.50770405,0.39263425,0.00000000
1.22161081,3.00450405,0.49060859,0.28089915,0.08040108,0.80349273,0.44816012,1.49180900,0.39129353,0.00000000
1.22761381,2.98894194,0.47664350,0.29273512,0.08056532,0.79235598,0.45883373,1.47340134,0.38997729,0.00000000
1.23361681,2.97075489,0.46115826,0.30528024,0.08074281,0.77988345,0.47031718,1.45276913,0.38886192,0.00000000
1.23961981,2.95050510,0.44440237,0.31843340,0.08094224,0.76630530,0.48257264,1.43026247,0.38811958,0.00000000
1.24562281,2.92878789,0.42664146,0.33207290,0.08116868,0.75188359,0.49555099,1.40627474,0.38791103,0.00000000
1.25162581,2.90619574,0.40814761,0.34605662,0.08142269,0.73690096,0.50918879,1.38122224,0.38837909,0.00000000
1.25762881,2.88328363,0.38919018,0.36022319,0.08169978,0.72164831,0.52340595,1.35552379,0.38964272,0.00000000
1.26363182,2.86053765,0.37002755,0.37439415,0.08199025,0.70641247,0.53810418,1.32958098,0.39179199,0.00000000
1.26963482,2.83834845,0.35089997,0.38837700,0.08227924,0.69146413,0.55316614,1.30376046,0.39488420,0.00000000
1.27563782,2.81699081,0.33202392,0.40196923,0.08254727,0.67704689,0.56845556,1.27837882,0.39894115,0.00000000
1.28164082,2.79661009,0.31358785,0.41496291,0.08277093,0.66336770,0.58381806,1.25369092,0.40394762,0.00000000
1.28764382,2.77721610,0.29574958,0.42714992,0.08292393,0.65058929,0.59908286,1.22988192,0.40985112,0.00000000
1.29364682,2.75868424,0.27863510,0.43832739,0.08297825,0.63882467,0.61406501,1.20706334,0.41656283,0.00000000
1.29964982,2.74076347,0.26233879,0.44830320,0.08290545,0.62813405,0.62856837,1.18527297,0.42395968,0.00000000
1.30565283,2.72309052,0.24692482,0.45690137,0.08267796,0.61852405,0.64238899,1.16447853,0.43188736,0.00000000
1.31165583,2.70520919,0.23242954,0.46396688,0.08227037,0.60994928,0.65531886,1.14458455,0.44016434,0.00000000
1.31765883,2.68659365,0.21886462,0.46936998,0.08166059,0.60231604,0.66715001,1.12544202,0.44858661,0.00000000
1.32366183,2.66667449,0.20622071,0.47300965,0.08083087,0.59548794,0.67767876,1.10686016,0.45693296,0.00000000
1.32966483,2.64486628,0.19447135,0.47481620,0.07976856,0.58929303,0.68671016,1.08861960,0.46497093,0.00000000
1.33566783,2.62059547,0.18357701,0.47475292,0.07846668,0.58353229,0.69406240,1.07048639,0.47246292,0.00000000
1.34167084,2.59332745,0.17348901,0.47281667,0.07692421,0.57798882,0.69957133,1.05222608,0.47917265,0.00000000
1.34767384,2.56259195,0.16415322,0.46903770,0.07514618,0.57243760,0.70309480,1.03361737,0.48487165,0.00000000
1.35367684,2.52800586,0.15551340,0.46347852,0.07314347,0.56665525,0.70451688,1.01446470,0.48934566,0.00000000
1.35967984,2.48929286,0.14751415,0.45623207,0.07093248,0.56042943,0.70375192,0.99460946,0.49240087,0.00000000
1.36568284,2.44629932,0.14010339,0.44741929,0.06853462,0.55356761,0.70074806,0.97393926,0.49386973,0.00000000
1.37168584,2.39900605,0.13323436,0.43718628,0.06597563,0.54590483,0.69549044,0.95239519,0.49361632,0.00000000
1.37768884,2.34753566,0.12686721,0.42570099,0.06328497,0.53731018,0.68800360,0.92997666,0.49154086,0.00000000
1.38369185,2.29215530,0.12097004,0.41314988,0.06049500,0.52769174,0.67835316,0.90674386,0.48758360,0.00000000
1.38969485,2.23327477,0.11551966,0.39973432,0.05764033,0.51699992,0.66664650,0.88281769,0.48172747,0.00000000
1.39569785,2.17143984,0.11050182,0.38566704,0.05475713,0.50522896,0.65303228,0.85837721,0.47399975,0.00000000
1.40170085,2.10732118,0.10591125,0.37116857,0.05188250,0.49241666,0.63769875,0.83365477,0.46447243,0.00000000
1.40770385,2.04169886,0.10175127,0.35646377,0.04905397,0.47864228,0.62087080,0.80892889,0.45326131,0.00000000
1.41370685,1.97544300,0.09803326,0.34177840,0.04630902,0.46402283,0.60280555,0.78451518,0.44052377,0.00000000
1.41970985,1.90949092,0.09477587,0.32733588,0.04368472,0.44870774,0.58378676,0.76075567,0.42645524,0.00000000
1.42571286,1.84482160,0.09200405,0.31335404,0.04121745,0.43287240,0.56411807,0.73800682,0.41128460,0.00000000
1.43171586,1.78242812,0.08974802,0.30004216,0.03894264,0.41671056,0.54411521,0.71662672,0.39526839,0.00000000
1.43771886,1.72328911,0.08804216,0.28759799,0.03689457,0.40042623,0.52409759,0.69696198,0.37868434,0.00000000
1.44372186,1.66834005,0.08692384,0.27620513,0.03510617,0.38422518,0.50437949,0.67933469,0.36182424,0.00000000
1.44972486,1.61844572,0.08643229,0.26603045,0.03360884,0.36830662,0.48526117,0.66403016,0.34498648,0.00000000
1.45572786,1.57437464,0.08660760,0.25722194,0.03243218,0.35285533,0.46702045,0.65128579,0.32846858,0.00000000
1.46173087,1.53677665,0.08748976,0.24990680,0.03160376,0.33803463,0.44990495,0.64128160,0.31255994,0.00000000
1.46773387,1.50616447,0.08911782,0.24418991,0.03114874,0.32398049,0.43412545,0.63413285,0.29753501,0.00000000
1.47373687,1.48289999,0.09152923,0.24015269,0.03108947,0.31079703,0.41985062,0.62988505,0.28364731,0.00000000
1.47973987,1.46718575,0.09475938,0.23785247,0.03144500,0.29855358,0.40720340,0.62851145,0.27112423,0.00000000
1.48574287,1.45906203,0.09884116,0.23732221,0.03223050,0.28728350,0.39625913,0.62991341,0.26016287,0.00000000
1.49174587,1.45840930,0.10380479,0.23857079,0.03345665,0.27698454,0.38704544,0.63392320,0.25092703,0.00000000
1.49774887,1.46495604,0.10967770,0.24158357,0.03512893,0.26762094,0.37954406,0.64030945,0.24354526,0.00000000
