energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-2.59629815,8.31454962,0.45550051,7.72444294,0.44370127,0.27675925,0.11857618,0.00073248
-2.59029515,8.25734757,0.44950711,7.67573545,0.45803588,0.27594012,0.10882547,0.00068121
-2.58429215,8.19546590,0.44442524,7.62084221,0.47088863,0.27539937,0.09998799,0.00063342
-2.57828914,8.12941913,0.44035825,7.56029380,0.48201477,0.27528946,0.09206448,0.00058945
-2.57228614,8.06010324,0.43744585,7.49496126,0.49121982,0.27578156,0.08505725,0.00054961
-2.56628314,7.98880644,0.43585848,7.42606393,0.49836900,0.27706193,0.07896972,0.00051419
-2.56028014,7.91720395,0.43579039,7.35516348,0.50339470,0.27932735,0.07380581,0.00048347
-2.55427714,7.84733539,0.43745145,7.28414317,0.50630142,0.28277953,0.06956931,0.00045771
-2.54827414,7.78156465,0.44105813,7.21517186,0.50716818,0.28761876,0.06626310,0.00043711
-2.54227114,7.72252260,0.44682384,7.15065335,0.50614799,0.29403686,0.06388830,0.00042186
-2.53626813,7.67303409,0.45494892,7.09316216,0.50346475,0.30220970,0.06244347,0.00041208
-2.53026513,7.63603164,0.46561075,7.04536772,0.49940729,0.31228955,0.06192376,0.00040786
-2.52426213,7.61445879,0.47895419,7.00994971,0.49432123,0.32439751,0.06232004,0.00040923
-2.51825913,7.61116692,0.49508297,6.98950765,0.48859865,0.33861643,0.06361825,0.00041617
-2.51225613,7.62880978,0.51405211,6.98646844,0.48266621,0.35498463,0.06579872,0.00042861
-2.50625313,7.66974010,0.53586202,7.00299570,0.47697205,0.37349062,0.06883574,0.00044640
-2.50025013,7.73591286,0.56045434,7.04090473,0.47197205,0.39406951,0.07269724,0.00046935
-2.49424712,7.82879926,0.58770996,7.10158666,0.46811583,0.41660092,0.07734476,0.00049721
-2.48824412,7.94931527,0.61744922,7.18594525,0.46583309,0.44090906,0.08273361,0.00052966
-2.48224112,8.09776771,0.64943447,7.29434871,0.46552054,0.46676481,0.08881321,0.00056634
-2.47623812,8.27382014,0.68337496,7.42659865,0.46752990,0.49389015,0.09552778,0.00060682
-2.47023512,8.47647987,0.71893388,7.58191735,0.47215724,0.52196469,0.10281717,0.00065064
-2.46423212,8.70410639,0.75573731,7.75895344,0.47963394,0.55063424,0.11061794,0.00069729
-2.45822911,8.95444062,0.79338487,7.95580581,0.49011933,0.57952134,0.11886450,0.00074622
-2.45222611,9.22465366,0.83146149,8.17006427,0.50369532,0.60823713,0.12749049,0.00079688
-2.44622311,9.51141266,0.86954999,8.39886528,0.52036302,0.63639436,0.13643010,0.00084866
-2.44022011,9.81096125,0.90724381,8.63896041,0.54004132,0.66362097,0.14561940,0.00090098
-2.43421711,10.11921131,0.94415951,8.88679483,0.56256762,0.68957366,0.15499761,0.00095326
-2.42821411,10.43184288,0.97994838,9.13859325,0.58770060,0.71395095,0.16450818,0.00100493
-2.42221111,10.74440874,1.01430685,9.39045018,0.61512493,0.73650499,0.17409968,0.00105543
-2.41620810,11.05244048,1.04698509,9.63842222,0.64445799,0.75705187,0.18372642,0.00110426
-2.41020510,11.35155319,1.07779363,9.87861953,0.67525840,0.77547960,0.19334879,0.00115094
-2.40420210,11.63754593,1.10660777,10.10729448,0.70703621,0.79175368,0.20293328,0.00119507
-2.39819910,11.90649578,1.13336948,10.32092543,0.73926464,0.80591965,0.21245217,0.00123626
-2.39219610,12.15484343,1.15808708,10.51629404,0.77139293,0.81810278,0.22188301,0.00127421
-2.38619310,12.37946884,1.18083248,10.69055465,0.80286024,0.82850452,0.23120774,0.00130867
-2.38019010,12.57775541,1.20173641,10.84129456,0.83311001,0.83739609,0.24041173,0.00133945
-2.37418709,12.74764195,1.22098186,10.96658428,0.86160446,0.84510919,0.24948268,0.00136643
-2.36818409,12.88766137,1.23879603,11.06501688,0.88783880,0.85202439,0.25840941,0.00138953
-2.36218109,12.99696566,1.25544115,11.13573576,0.91135457,0.85855748,0.26718082,0.00140872
-2.35617809,13.07533679,1.27120477,11.17845024,0.93175173,0.86514446,0.27578488,0.00142404
-2.35017509,13.12318323,1.28638961,11.19343870,0.94869895,0.87222573,0.28420785,0.00143556
-2.34417209,13.14152234,1.30130364,11.18153893,0.96194175,0.88023011,0.29243373,0.00144341
-2.33816908,13.13194875,1.31625054,11.14412576,0.97130818,0.88955944,0.30044401,0.00144773
-2.33216608,13.09658950,1.33152087,11.08307622,0.97671166,0.90057436,0.30821766,0.00144871
-2.32616308,13.03804678,1.34738422,11.00072279,0.97815104,0.91358178,0.31573150,0.00144658
-2.32016008,12.95932955,1.36408236,10.89979564,0.97570774,0.92882477,0.32296071,0.00144157
-2.31415708,12.86377565,1.38182364,10.78335510,0.96954020,0.94647503,0.32987959,0.00143396
-2.30815408,12.75496618,1.40077843,10.65471580,0.95987587,0.96662844,0.33646249,0.00142405
-2.30215108,12.63663435,1.42107584,10.51736439,0.94700103,0.98930363,0.34268469,0.00141215
-2.29614807,12.51257106,1.44280133,10.37487281,0.93124913,1.01444373,0.34852335,0.00139857
-2.29014507,12.38652948,1.46599530,10.23080920,0.91298796,1.04192091,0.35395834,0.00138367
-2.28414207,12.26213122,1.49065241,10.08864886,0.89260636,1.07154366,0.35897287,0.00136780
-2.27813907,12.14277602,1.51672154,9.95168722,0.87050105,1.10306606,0.36355387,0.00135129
-2.27213607,12.03155739,1.54410613,9.82295720,0.84706411,1.13619864,0.36769221,0.00133450
-2.26613307,11.93118581,1.57266489,9.70515264,0.82267160,1.17062019,0.37138254,0.00131776
-2.26013007,11.84392128,1.60221271,9.60055982,0.79767387,1.20598969,0.37462288,0.00130140
-2.25412706,11.77151637,1.63252175,9.51099837,0.77238766,1.24195782,0.37741404,0.00128569
-2.24812406,11.71517100,1.66332260,9.43777308,0.74709042,1.27817739,0.37975875,0.00127091
-2.24212106,11.67549963,1.69430574,9.38163741,0.72201678,1.31431204,0.38166077,0.00125726
-2.23611806,11.65251151,1.72512317,9.34276992,0.69735716,1.35004290,0.38312389,0.00124492
-2.23011506,11.64560449,1.75539053,9.32076389,0.67325846,1.38507289,0.38415104,0.00123401
-2.22411206,11.65357268,1.78468979,9.31463100,0.64982647,1.41912854,0.38474346,0.00122457
-2.21810905,11.67462804,1.81257275,9.32281904,0.62712972,1.45195954,0.38490020,0.00121661
-2.21210605,11.70643618,1.83856556,9.34324400,0.60520445,1.48333603,0.38461782,0.00121004
-2.20610305,11.74616606,1.86217443,9.37333631,0.58406027,1.51304435,0.38389046,0.00120475
-2.20010005,11.79055336,1.88289275,9.41010088,0.56368606,1.54088151,0.38271030,0.00120052
-2.19409705,11.83597688,1.90020966,9.45019007,0.54405589,1.56664924,0.38106836,0.00119713
-2.18809405,11.87854699,1.91362005,9.48998869,0.52513451,1.59014813,0.37895571,0.00119426
-2.18209105,11.91420469,1.92263604,9.52570921,0.50688216,1.61117250,0.37636487,0.00119157
-2.17608804,11.93882934,1.92679954,9.55349520,0.48925859,1.62950680,0.37329159,0.00118871
-2.17008504,11.94835259,1.92569570,9.56953054,0.47222609,1.64492373,0.36973658,0.00118528
-2.16408204,11.93887561,1.91896675,9.57015117,0.45575156,1.65718472,0.36570738,0.00118089
-2.15807904,11.90678612,1.90632569,9.55195620,0.43980754,1.66604272,0.36122004,0.00117515
-2.15207604,11.84887148,1.88756928,9.51191460,0.42437245,1.67124749,0.35630054,0.00116771
-2.14607304,11.76242396,1.86258952,9.44746374,0.40943009,1.67255309,0.35098589,0.00115821
-2.14007004,11.64533412,1.83138324,9.35659604,0.39496850,1.66972730,0.34532472,0.00114637
-2.13406703,11.49616868,1.79405892,9.23793039,0.38097860,1.66256247,0.33937725,0.00113194
-2.12806403,11.31422953,1.75084043,9.09076516,0.36745257,1.65088717,0.33321469,0.00111474
-2.12206103,11.09959122,1.70206724,8.91511079,0.35438232,1.63457805,0.32691804,0.00109467
-2.11605803,10.85311514,1.64819095,8.71170005,0.34175807,1.61357117,0.32057611,0.00107167
-2.11005503,10.57643942,1.58976802,8.48197571,0.32956741,1.58787211,0.31428318,0.00104579
-2.10405203,10.27194472,1.52744902,8.22805568,0.31779456,1.55756434,0.30813601,0.00101712
-2.09804902,9.94269718,1.46196465,7.95267714,0.30642032,1.52281519,0.30223062,0.00098585
-2.09204602,9.59237044,1.39410915,7.65912171,0.29542230,1.48387914,0.29665890,0.00095224
-2.08604302,9.22515002,1.32472177,7.35112461,0.28477568,1.44109813,0.29150513,0.00091659
-2.08004002,8.84562345,1.25466705,7.03277148,0.27445434,1.39489867,0.28684281,0.00087928
-2.07403702,8.45866052,1.18481476,6.70838666,0.26443219,1.34578600,0.28273170,0.00084073
-2.06803402,8.06928791,1.11602037,6.38241714,0.25468479,1.29433527,0.27921549,0.00080140
-2.06203102,7.68256257,1.04910669,6.05931625,0.24519086,1.24118009,0.27632007,0.00076179
-2.05602801,7.30344814,0.98484752,5.74343091,0.23593387,1.18699893,0.27405250,0.00072240
-2.05002501,6.93669797,0.92395370,5.43889581,0.22690336,1.13249974,0.27240085,0.00068376
-2.04402201,6.58674821,0.86706196,5.14953762,0.21809601,1.07840340,0.27133474,0.00064638
-2.03801901,6.25762324,0.81472677,4.87879131,0.20951637,1.02542654,0.27080674,0.00061077
-2.03201601,5.95285569,0.76741523,4.62963032,0.20117716,0.97426432,0.27075438,0.00057740
-2.02601301,5.67542195,0.72550481,4.40451166,0.19309919,0.92557364,0.27110277,0.00054673
-2.02001001,5.42769409,0.68928362,4.20533629,0.18531078,0.87995745,0.27176771,0.00051915
-2.01400700,5.21140812,0.65895300,4.03342486,0.17784685,0.83795052,0.27265900,0.00049503
-2.00800400,5.02764836,0.63463185,3.88950833,0.17074755,0.80000713,0.27368405,0.00047468
-2.00200100,4.87684726,0.61636223,3.77373271,0.16405660,0.76649092,0.27475136,0.00045832
-1.99599800,4.75879992,0.60411594,3.68567722,0.15781941,0.73766738,0.27577401,0.00044615
-1.98999500,4.67269217,0.59780157,3.62438452,0.15208099,0.71369892,0.27667291,0.00043826
-1.98399200,4.61714140,0.59727171,3.58840222,0.14688383,0.69464272,0.27737980,0.00043469
-1.97798899,4.59024881,0.60233016,3.57583419,0.14226572,0.68045148,0.27783994,0.00043543
-1.97198599,4.58966194,0.61273888,3.58440074,0.13825772,0.67097683,0.27801446,0.00044038
-1.96598299,4.61264634,0.62822475,3.61150607,0.13488237,0.66597537,0.27788249,0.00044937
-1.95997999,4.65616475,0.64848591,3.65431181,0.13215202,0.66511712,0.27744295,0.00046222
-1.95397699,4.71696233,0.67319802,3.70981492,0.13006771,0.66799606,0.27671613,0.00047866
-1.94797399,4.79165611,0.70202016,3.77492821,0.12861828,0.67414253,0.27574507,0.00049841
-1.94197099,4.87682641,0.73460072,3.84656169,0.12778007,0.68303697,0.27459680,0.00052115
-1.93596798,4.96910820,0.77058308,3.92170246,0.12751701,0.69412463,0.27336336,0.00054656
-1.92996498,5.06527963,0.80961119,3.99749101,0.12778127,0.70683092,0.27216260,0.00057432
-1.92396198,5.16234515,0.85133494,4.07129165,0.12851441,0.72057671,0.27113887,0.00060413
-1.91795898,5.25761064,0.89541523,4.14075472,0.12964897,0.73479338,0.27046317,0.00063572
-1.91195598,5.34874781,0.94152857,4.20386857,0.13111052,0.74893695,0.27033305,0.00066886
-1.90595298,5.43384559,0.98937102,4.25899943,0.13282005,0.76250109,0.27097178,0.00070341
-1.89994997,5.51144656,1.03866127,4.30491772,0.13469666,0.77502851,0.27262686,0.00073927
-1.89394697,5.58056686,1.08914274,4.34080986,0.13666041,0.78612056,0.27556756,0.00077643
-1.88794397,5.64069882,1.14058444,4.36627527,0.13863529,0.79544473,0.28008152,0.00081498
-1.88194097,5.69179620,1.19278060,4.38130878,0.14055211,0.80273994,0.28647003,0.00085507
-1.87593797,5.73424255,1.24554903,4.38626945,0.14235128,0.80781957,0.29504217,0.00089696
-1.86993497,5.76880416,1.29872814,4.38183732,0.14398529,0.81057225,0.30610762,0.00094096
-1.86393197,5.79656965,1.35217304,4.36896012,0.14542088,0.81096052,0.31996819,0.00098745
-1.85792896,5.81887876,1.40575059,4.34879266,0.14664068,0.80901737,0.33690829,0.00103688
-1.85192596,5.83724361,1.45933403,4.32263155,0.14764437,0.80484121,0.35718447,0.00108968
-1.84592296,5.85326582,1.51279725,4.29184828,0.14844926,0.79858910,0.38101438,0.00114631
-1.83991996,5.86855317,1.56600923,4.25782371,0.14909022,0.79046891,0.40856560,0.00120719
-1.83391696,5.88463927,1.61882898,4.22188670,0.14961900,0.78073054,0.43994470,0.00127268
-1.82791396,5.90290977,1.67110126,4.18525927,0.15010295,0.76965645,0.47518735,0.00134305
-1.82191096,5.92453813,1.72265340,4.14901055,0.15062313,0.75755207,0.51424982,0.00141848
-1.81590795,5.95043348,1.77329353,4.11402084,0.15127195,0.74473600,0.55700274,0.00149898
-1.80990495,5.98120257,1.82281014,4.08095691,0.15215029,0.73153066,0.60322755,0.00158444
-1.80390195,6.01712727,1.87097332,4.05025883,0.15336430,0.71825328,0.65261638,0.00167457
-1.79789895,6.05815805,1.91753731,4.02213825,0.15502189,0.70520769,0.70477569,0.00176891
-1.79189595,6.10392361,1.96224454,3.99658736,0.15722910,0.69267682,0.75923403,0.00186684
-1.78589295,6.15375574,2.00483075,3.97339759,0.16008630,0.68091622,0.81545408,0.00196762
-1.77988994,6.20672821,2.04503099,3.95218637,0.16368449,0.67014859,0.87284881,0.00207034
-1.77388694,6.26170752,2.08258624,3.93243046,0.16810173,0.66055937,0.93080156,0.00217404
-1.76788394,6.31741331,2.11725028,3.91350380,0.17339976,0.65229341,0.98868928,0.00227770
-1.76188094,6.37248543,2.14879649,3.89471804,0.17962100,0.64545279,1.04590835,0.00238031
-1.75587794,6.42555470,2.17702430,3.87536375,0.18678593,0.64009562,1.10190163,0.00248089
-1.74987494,6.47531400,2.20176498,3.85475063,0.19489102,0.63623597,1.15618584,0.00257860
-1.74387194,6.52058657,2.22288655,3.83224483,0.20390724,0.63384480,1.20837763,0.00267275
-1.73786893,6.56038824,2.24029768,3.80730209,0.21377927,0.63285179,1.25821709,0.00276287
-1.73186593,6.59398074,2.25395044,3.77949541,0.22442539,0.63314817,1.30558711,0.00284876
-1.72586293,6.62091353,2.26384184,3.74853633,0.23573824,0.63459039,1.35052746,0.00293049
-1.71985993,6.64105209,2.27001427,3.71428912,0.24758634,0.63700455,1.39324224,0.00300849
-1.71385693,6.65459122,2.27255479,3.67677756,0.25981642,0.64019163,1.43409992,0.00308349
-1.70785393,6.66205243,2.27159358,3.63618429,0.27225667,0.64393332,1.47362534,0.00315656
-1.70185093,6.66426540,2.26730149,3.59284289,0.28472064,0.64799843,1.51248351,0.00322905
-1.69584792,6.66233406,2.25988706,3.54722325,0.29701189,0.65214969,1.55145537,0.00330260
-1.68984492,6.65758868,2.24959309,3.49991100,0.30892914,0.65615086,1.59140619,0.00337904
-1.68384192,6.65152583,2.23669297,3.45158197,0.32027193,0.65977393,1.63324771,0.00346036
-1.67783892,6.64573904,2.22148690,3.40297287,0.33084641,0.66280619,1.67789533,0.00354858
-1.67183592,6.64184291,2.20429808,3.35484947,0.34047122,0.66505712,1.72622225,0.00364572
-1.66583292,6.64139434,2.18546896,3.30797370,0.34898311,0.66636455,1.77901252,0.00375365
-1.65982991,6.64581429,2.16535759,3.26307097,0.35624214,0.66660025,1.83691512,0.00387404
-1.65382691,6.65631374,2.14433388,3.22079932,0.36213625,0.66567439,1.90040133,0.00400823
-1.64782391,6.67382721,2.12277583,3.18172141,0.36658486,0.66353879,1.96972748,0.00415719
-1.64182091,6.69895693,2.10106552,3.14628061,0.36954146,0.66018888,2.04490504,0.00432138
-1.63581791,6.73193031,2.07958479,3.11478222,0.37099500,0.65566401,2.12567977,0.00450075
-1.62981491,6.77257261,2.05871026,3.08738029,0.37096992,0.65004615,2.21152101,0.00469467
-1.62381191,6.82029609,2.03880789,3.06407072,0.36952491,0.64345703,2.30162224,0.00490192
-1.61780890,6.87410615,2.02022667,3.04469049,0.36675037,0.63605358,2.39491285,0.00512069
-1.61180590,6.93262417,2.00329157,3.02892325,0.36276461,0.62802189,2.49008121,0.00534857
-1.60580290,6.99412583,1.98829573,3.01631048,0.35770910,0.61956999,2.58560810,0.00558265
-1.59979990,7.05659329,1.97549207,3.00626786,0.35174277,0.61091940,2.67980927,0.00581955
-1.59379690,7.11777873,1.96508437,2.99810578,0.34503585,0.60229614,2.77088544,0.00605550
-1.58779390,7.17527639,1.95721829,2.99105311,0.33776328,0.59392124,2.85697774,0.00628645
-1.58179090,7.22659998,1.95197257,2.98428307,0.33009822,0.58600131,2.93622621,0.00650818
-1.57578789,7.26926202,1.94935085,2.97694012,0.32220572,0.57871955,3.00682892,0.00671641
-1.56978489,7.30085205,1.94927464,2.96816662,0.31423707,0.57222754,3.06709937,0.00690693
-1.56378189,7.31911044,1.95157799,2.95712850,0.30632484,0.56663820,3.11551969,0.00707572
-1.55777889,7.32199531,1.95600417,2.94303882,0.29857896,0.56202033,3.15078771,0.00721904
-1.55177589,7.30774016,1.96220510,2.92517870,0.29108400,0.55839486,3.17185600,0.00733359
-1.54577289,7.27490088,1.96974369,2.90291511,0.28389759,0.55573316,3.17796157,0.00741653
-1.53976988,7.22239090,1.97809960,2.87571515,0.27705023,0.55395742,3.16864549,0.00746563
-1.53376688,7.14950428,1.98667847,2.84315695,0.27054623,0.55294321,3.14376174,0.00747926
-1.52776388,7.05592698,1.99482473,2.80493705,0.26436589,0.55252409,3.10347573,0.00745649
-1.52176088,6.94173701,2.00183781,2.76087483,0.25846870,0.55249819,3.04825275,0.00739708
-1.51575788,6.80739462,2.00699147,2.71091400,0.25279725,0.55263648,2.97883756,0.00730147
-1.50975488,6.65372402,2.00955575,2.65512193,0.24728195,0.55269233,2.89622625,0.00717080
-1.50375188,6.48188818,2.00882078,2.59368690,0.24184596,0.55241219,2.80163188,0.00700684
-1.49774887,6.29335824,2.00412174,2.52691383,0.23641031,0.55154660,2.69644576,0.00681193
-1.49174587,6.08987900,1.99486389,2.45521877,0.23089897,0.54986140,2.58219582,0.00658896
-1.48574287,5.87343193,1.98054662,2.37912220,0.22524343,0.54714841,2.46050406,0.00634125
-1.47973987,5.64619638,1.96078552,2.29924130,0.21938686,0.54323516,2.33304428,0.00607247
-1.47373687,5.41051013,1.93533133,2.21628117,0.21328746,0.53799327,2.20150184,0.00578658
-1.46773387,5.16882924,1.90408472,2.13102474,0.20692094,0.53134499,2.06753627,0.00548771
-1.46173087,4.92368793,1.86710615,2.04432130,0.20028204,0.52326766,1.93274786,0.00518005
-1.45572786,4.67765805,1.82462016,1.95707338,0.19338511,0.51379580,1.79864869,0.00486780
-1.44972486,4.43330837,1.77701349,1.87022180,0.18626355,0.50302081,1.66663860,0.00455506
-1.44372186,4.19316366,1.72482714,1.78472887,0.17896846,0.49108811,1.53798614,0.00424576
-1.43771886,3.95966332,1.66874236,1.70155964,0.17156630,0.47819200,1.41381447,0.00394354
-1.43171586,3.73512016,1.60956106,1.62166148,0.16413590,0.46456841,1.29509197,0.00365178
-1.42571286,3.52167939,1.54818141,1.54594233,0.15676488,0.45048576,1.18262729,0.00337346
-1.41970985,3.32127874,1.48556962,1.47524808,0.14954572,0.43623460,1.07706821,0.00311115
-1.41370685,3.13561052,1.42272906,1.41033980,0.14257158,0.42211621,0.97890403,0.00286699
-1.40770385,2.96608676,1.36066800,1.35187171,0.13593223,0.40843088,0.88847093,0.00264267
-1.40170085,2.81380873,1.30036754,1.30037068,0.12971010,0.39546639,0.80595973,0.00243939
-1.39569785,2.67954215,1.24275093,1.25621833,0.12397674,0.38348711,0.73142568,0.00225792
-1.38969485,2.56369955,1.18865566,1.21963663,0.11878986,0.37272431,0.66479990,0.00209854
-1.38369185,2.46633075,1.13880943,1.19067782,0.11419091,0.36336800,0.60590192,0.00196115
-1.37768884,2.38712264,1.09381104,1.16921943,0.11020354,0.35556071,0.55445318,0.00184523
-1.37168584,2.32540885,1.05411661,1.15496486,0.10683278,0.34939337,0.51009105,0.00174989
-1.36568284,2.28018933,1.02003178,1.14744981,0.10406501,0.34490347,0.47238310,0.00167396
-1.35967984,2.25015998,0.99170974,1.14605450,0.10186877,0.34207538,0.44084145,0.00161600
-1.35367684,2.23375125,0.96915489,1.15002149,0.10019628,0.34084288,0.41493688,0.00157435
-1.34767384,2.22917478,0.95223171,1.15847835,0.09898553,0.34109355,0.39411247,0.00154721
-1.34167084,2.23447631,0.94067788,1.17046445,0.09816302,0.34267475,0.37779661,0.00153267
-1.33566783,2.24759309,0.93412097,1.18496077,0.09764671,0.34540086,0.36541512,0.00152876
-1.32966483,2.26641333,0.93209744,1.20092146,0.09734938,0.34906132,0.35640224,0.00153352
-1.32366183,2.28883554,0.93407299,1.21730581,0.09718190,0.35342909,0.35021046,0.00154505
-1.31765883,2.31282541,0.93946320,1.23310940,0.09705660,0.35826899,0.34631892,0.00156151
-1.31165583,2.33646791,0.94765342,1.24739284,0.09689031,0.36334568,0.34424028,0.00158119
-1.30565283,2.35801276,0.95801720,1.25930728,0.09660710,0.36843091,0.34352605,0.00160250
-1.29964982,2.37591169,0.96993260,1.26811548,0.09614068,0.37330957,0.34377040,0.00162406
-1.29364682,2.38884643,0.98279593,1.27320772,0.09543617,0.37778474,0.34461232,0.00164462
-1.28764382,2.39574680,0.99603285,1.27411229,0.09445142,0.38168128,0.34573651,0.00166313
-1.28164082,2.39579887,1.00910686,1.27050024,0.09315770,0.38484814,0.34687285,0.00167873
-1.27563782,2.38844372,1.02152528,1.26218463,0.09153996,0.38715949,0.34779489,0.00169072
-1.26963482,2.37336779,1.03284339,1.24911486,0.08959641,0.38851474,0.34831748,0.00169858
-1.26363182,2.35048607,1.04266700,1.23136650,0.08733779,0.38883767,0.34829378,0.00170193
-1.25762881,2.31991990,1.05065413,1.20912785,0.08478625,0.38807500,0.34761193,0.00170054
-1.25162581,2.28197112,1.05651635,1.18268391,0.08197385,0.38619449,0.34619169,0.00169430
-1.24562281,2.23709436,1.06002012,1.15239904,0.07894103,0.38318305,0.34398117,0.00168322
-1.23961981,2.18586927,1.06098875,1.11869921,0.07573486,0.37904484,0.34095383,0.00166739
-1.23361681,2.12897422,1.05930494,1.08205488,0.07240737,0.37379973,0.33710594,0.00164701
-1.22761381,2.06716256,1.05491407,1.04296518,0.06901387,0.36748211,0.33245458,0.00162234
-1.22161081,2.00124241,1.04782805,1.00194409,0.06561151,0.36014025,0.32703602,0.00159373
-1.21560780,1.93206038,1.03812951,0.95950905,0.06225790,0.35183607,0.32090457,0.00156158
-1.20960480,1.86048920,1.02597573,0.91617207,0.05900999,0.34264541,0.31413185,0.00152636
-1.20360180,1.78741909,1.01160181,0.87243339,0.05592315,0.33265853,0.30680603,0.00148860
-1.19759880,1.71375202,0.99532259,0.82877754,0.05305040,0.32198086,0.29903125,0.00144892
-1.19159580,1.64039825,0.97753245,0.78567126,0.05044182,0.31073377,0.29092671,0.00140797
-1.18559280,1.56827390,0.95870270,0.74356301,0.04814405,0.29905509,0.28262543,0.00136645
-1.17958979,1.49829873,0.93937589,0.70288340,0.04619994,0.28709944,0.27427249,0.00132515
-1.17358679,1.43139300,0.92015687,0.66404609,0.04464811,0.27503793,0.26602258,0.00128484
-1.16758379,1.36847264,0.90170050,0.62744860,0.04352260,0.26305739,0.25803686,0.00124638
-1.16158079,1.31044209,0.88469594,0.59347259,0.04285243,0.25135886,0.25047910,0.00121058
-1.15557779,1.25818431,0.86984808,0.56248332,0.04266109,0.24015537,0.24351115,0.00117827
-1.14957479,1.21254801,0.85785636,0.53482795,0.04296597,0.22966899,0.23728790,0.00115024
-1.14357179,1.17433211,0.84939197,0.51083264,0.04377772,0.22012721,0.23195183,0.00112722
-1.13756878,1.14426790,0.84507399,0.49079846,0.04509953,0.21175873,0.22762748,0.00110982
-1.13156578,1.12299956,0.84544567,0.47499613,0.04692644,0.20478862,0.22441601,0.00109858
-1.12556278,1.11106379,0.85095171,0.46365986,0.04924469,0.19943323,0.22239020,0.00109388
-1.11955978,1.10886949,0.86191762,0.45698052,0.05203112,0.19589467,0.22159004,0.00109593
-1.11355678,1.11667850,0.87853219,0.45509851,0.05525276,0.19435529,0.22201942,0.00110476
-1.10755378,1.13458840,0.90083374,0.45809655,0.05886665,0.19497206,0.22364381,0.00112021
-1.10155078,1.16251826,0.92870111,0.46599295,0.06281992,0.19787118,0.22638945,0.00114194
-1.09554777,1.20019817,0.96184972,0.47873550,0.06705017,0.20314299,0.23014392,0.00116937
-1.08954477,1.24716332,0.99983313,0.49619646,0.07148627,0.21083731,0.23475832,0.00120176
-1.08354177,1.30275312,1.04205015,0.51816888,0.07604945,0.22095945,0.24005087,0.00123817
-1.07753877,1.36611565,1.08775738,0.54436462,0.08065486,0.23346703,0.24581201,0.00127753
-1.07153577,1.43621780,1.13608676,0.57441415,0.08521344,0.24826768,0.25181068,0.00131862
-1.06553277,1.51186089,1.18606762,0.60786846,0.08963403,0.26521794,0.25780164,0.00136016
-1.05952976,1.59170164,1.23665246,0.64420311,0.09382584,0.28412344,0.26353347,0.00140081
-1.05352676,1.67427817,1.28674558,0.68282464,0.09770103,0.30474045,0.26875699,0.00143920
-1.04752376,1.75804053,1.33523350,0.72307919,0.10117737,0.32677909,0.27323365,0.00147403
-1.04152076,1.84138493,1.38101629,0.76426344,0.10418086,0.34990810,0.27674365,0.00150406
-1.03551776,1.92269119,1.42303859,0.80563775,0.10664829,0.37376140,0.27909336,0.00152819
-1.02951476,2.00036233,1.46031942,0.84644121,0.10852959,0.39794629,0.28012168,0.00154546
-1.02351176,2.07286542,1.49197993,0.88590852,0.10978981,0.42205330,0.27970530,0.00155510
-1.01750875,2.13877280,1.51726806,0.92328817,0.11041086,0.44566753,0.27776234,0.00155657
-1.01150575,2.19680248,1.53557972,0.95786165,0.11039274,0.46838126,0.27425454,0.00154956
-1.00550275,2.24585691,1.54647588,0.98896313,0.10975443,0.48980745,0.26918772,0.00153400
-0.99949975,2.28505877,1.54969516,1.01599905,0.10853430,0.50959387,0.26261076,0.00151007
-0.99349675,2.31378316,1.54516195,1.03846698,0.10679005,0.52743733,0.25461299,0.00147818
-0.98749375,2.33168487,1.53298993,1.05597315,0.10459834,0.54309759,0.24532029,0.00143900
-0.98149075,2.33872017,1.51348120,1.06824800,0.10205401,0.55641026,0.23489015,0.00139336
-0.97548774,2.33516199,1.48712116,1.07515905,0.09926897,0.56729840,0.22350582,0.00134232
-0.96948474,2.32160820,1.45456965,1.07672050,0.09637097,0.57578203,0.21137004,0.00128706
-0.96348174,2.29898208,1.41664859,1.07309920,0.09350196,0.58198525,0.19869845,0.00122891
-0.95747874,2.26852480,1.37432659,1.06461633,0.09081650,0.58614040,0.18571308,0.00116928
-0.95147574,2.23177962,1.32870093,1.05174473,0.08847986,0.58858898,0.17263619,0.00110962
-0.94547274,2.19056775,1.28097729,1.03510155,0.08666608,0.58977901,0.15968452,0.00105141
-0.93946973,2.14695597,1.23244758,1.01543639,0.08555585,0.59025872,0.14706440,0.00099612
-0.93346673,2.10321643,1.18446618,0.99361497,0.08533423,0.59066643,0.13496752,0.00094517
-0.92746373,2.06177901,1.13842484,0.97059873,0.08618817,0.59171687,0.12356765,0.00089990
-0.92146073,2.02517712,1.09572640,0.94742078,0.08830370,0.59418398,0.11301823,0.00086158
-0.91545773,1.99598776,1.05775766,0.92515889,0.09186285,0.59888061,0.10345075,0.00083132
-0.90945473,1.97676698,1.02586152,0.90490616,0.09704024,0.60663561,0.09497397,0.00081010
-0.90345173,1.96998218,1.00130861,0.88774016,0.10399916,0.61826875,0.08767365,0.00079875
-0.89744872,1.97794265,0.98526883,0.87469161,0.11288741,0.63456430,0.08161301,0.00079791
