energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
3.08254127,1.98950833,0.06535379,0.17995926,0.37462711,0.59352347,0.07914853,0.40555743,0.45350215,0.66093957
3.08854427,2.01818114,0.07047517,0.18376705,0.37643121,0.60298412,0.07913361,0.41187114,0.45306025,0.67006346
3.09454727,2.04558992,0.07590704,0.18723021,0.37676942,0.61175996,0.07915136,0.41800902,0.45223659,0.67923342
3.10055028,2.07200066,0.08160993,0.19039283,0.37573733,0.61994688,0.07920359,0.42409952,0.45110173,0.68848918
3.10655328,2.09779188,0.08753642,0.19331580,0.37347918,0.62766816,0.07929893,0.43029249,0.44975094,0.69791222
3.11255628,2.12342733,0.09363112,0.19607438,0.37018245,0.63506693,0.07945225,0.43675202,0.44829814,0.70761536
3.11855928,2.14942406,0.09983070,0.19875524,0.36607108,0.64229737,0.07968388,0.44364816,0.44686870,0.71773091
3.12456228,2.17631788,0.10606440,0.20145309,0.36139749,0.64951520,0.08001854,0.45114785,0.44559168,0.72839795
3.13056528,2.20462746,0.11225472,0.20426689,0.35643377,0.65686790,0.08048414,0.45940555,0.44459189,0.73974947
3.13656828,2.23481933,0.11831850,0.20729588,0.35146247,0.66448510,0.08111032,0.46855407,0.44398208,0.75189996
3.14257129,2.26727525,0.12416832,0.21063562,0.34676713,0.67246976,0.08192696,0.47869597,0.44385595,0.76493426
3.14857429,2.30226375,0.12971418,0.21437396,0.34262310,0.68089052,0.08296266,0.48989602,0.44428215,0.77889808
3.15457729,2.33991720,0.13486551,0.21858728,0.33928881,0.68977566,0.08424307,0.50217527,0.44529978,0.79379075
3.16058029,2.38021548,0.13953327,0.22333702,0.33699779,0.69910894,0.08578950,0.51550679,0.44691557,0.80956063
3.16658329,2.42297702,0.14363230,0.22866669,0.33595161,0.70882757,0.08761743,0.52981355,0.44910283,0.82610322
3.17258629,2.46785753,0.14708368,0.23459931,0.33631408,0.71882237,0.08973528,0.54496853,0.45180249,0.84326219
3.17858929,2.51435644,0.14981700,0.24113550,0.33820650,0.72894011,0.09214339,0.56079700,0.45492582,0.86083318
3.18459230,2.56183057,0.15177256,0.24825232,0.34170442,0.73898790,0.09483318,0.57708101,0.45835896,0.87857010
3.19059530,2.60951424,0.15290331,0.25590270,0.34683563,0.74873939,0.09778667,0.59356580,0.46196889,0.89619363
3.19659830,2.65654497,0.15317646,0.26401573,0.35357953,0.75794254,0.10097624,0.60996794,0.46561052,0.91340138
3.20260130,2.70199327,0.15257469,0.27249775,0.36186785,0.76632849,0.10436480,0.62598477,0.46913460,0.92987927
3.20860430,2.74489538,0.15109691,0.28123410,0.37158667,0.77362124,0.10790630,0.64130475,0.47239589,0.94531343
3.21460730,2.78428741,0.14875856,0.29009183,0.38257962,0.77954765,0.11154656,0.65561827,0.47526142,0.95940215
3.22061031,2.81923946,0.14559132,0.29892291,0.39465222,0.78384737,0.11522452,0.66862844,0.47761826,0.97186723
3.22661331,2.84888846,0.14164242,0.30756827,0.40757736,0.78628235,0.11887379,0.68006152,0.47938045,0.98246426
3.23261631,2.87246851,0.13697333,0.31586233,0.42110166,0.78664560,0.12242449,0.68967636,0.48049497,0.99099142
3.23861931,2.88933764,0.13165817,0.32363798,0.43495268,0.78476879,0.12580539,0.69727277,0.48094632,0.99729640
3.24462231,2.89900035,0.12578167,0.33073187,0.44884679,0.78052864,0.12894622,0.70269826,0.48075963,1.00128132
3.25062531,2.90112516,0.11943689,0.33698986,0.46249758,0.77385192,0.13178004,0.70585320,0.48000228,1.00290540
3.25662831,2.89555705,0.11272274,0.34227246,0.47562456,0.76471876,0.13424567,0.70669408,0.47878388,1.00218548
3.26263132,2.88232439,0.10574149,0.34646000,0.48796189,0.75316463,0.13629013,0.70523493,0.47725482,0.99919452
3.26863432,2.86164074,0.09859619,0.34945747,0.49926703,0.73928058,0.13787073,0.70154697,0.47560338,0.99405817
3.27463732,2.83390148,0.09138832,0.35119864,0.50932883,0.72321227,0.13895707,0.69575645,0.47405161,0.98694971
3.28064032,2.79967588,0.08421561,0.35164956,0.51797501,0.70515753,0.13953261,0.68804113,0.47285024,0.97808376
3.28664332,2.75969501,0.07717012,0.35081098,0.52507861,0.68536289,0.13959578,0.67862530,0.47227265,0.96770903
3.29264632,2.71483610,0.07033669,0.34871990,0.53056315,0.66411908,0.13916067,0.66777390,0.47260837,0.95610053
3.29864932,2.66610403,0.06379174,0.34544980,0.53440650,0.64175578,0.13825715,0.65578576,0.47415613,0.94355156
3.30465233,2.61461057,0.05760249,0.34110989,0.53664288,0.61863578,0.13693040,0.64298642,0.47721678,0.93036584
3.31065533,2.56155205,0.05182657,0.33584310,0.53736332,0.59514875,0.13523998,0.62972072,0.48208627,0.91685011
3.31665833,2.50818610,0.04651198,0.32982306,0.53671420,0.57170475,0.13325833,0.61634535,0.48904887,0.90330735
3.32266133,2.45580796,0.04169742,0.32325004,0.53489397,0.54872761,0.13106877,0.60322163,0.49837072,0.89003084
3.32866433,2.40572696,0.03741293,0.31634610,0.53214819,0.52664844,0.12876319,0.59070868,0.51029400,0.87729924
3.33466733,2.35924350,0.03368068,0.30934958,0.52876299,0.50589913,0.12643938,0.57915706,0.52503157,0.86537253
3.34067034,2.31762696,0.03051605,0.30250910,0.52505710,0.48690609,0.12419820,0.56890298,0.54276242,0.85448902
3.34667334,2.28209459,0.02792869,0.29607737,0.52137280,0.47008421,0.12214059,0.56026308,0.56362782,0.84486317
3.35267634,2.25379176,0.02592373,0.29030490,0.51806601,0.45583096,0.12036465,0.55352983,0.58772817,0.83668411
3.35867934,2.23377347,0.02450286,0.28543391,0.51549585,0.44452079,0.11896284,0.54896743,0.61512062,0.83011483
3.36468234,2.22298711,0.02366532,0.28169259,0.51401399,0.43649964,0.11801934,0.54680825,0.64581743,0.82529161
3.37068534,2.22225662,0.02340886,0.27928975,0.51395408,0.43207963,0.11760773,0.54724961,0.67978492,0.82232382
3.37668834,2.23226771,0.02373030,0.27841020,0.51562165,0.43153388,0.11778904,0.55045098,0.71694309,0.82129353
3.38269135,2.25355436,0.02462608,0.27921070,0.51928463,0.43509142,0.11861017,0.55653137,0.75716573,0.82225526
3.38869435,2.28648638,0.02609242,0.28181666,0.52516480,0.44293225,0.12010272,0.56556705,0.80028097,0.82523530
3.39469735,2.33125827,0.02812523,0.28631960,0.53343037,0.45518251,0.12228236,0.57758937,0.84607229,0.83023094
3.40070035,2.38787930,0.03071983,0.29277523,0.54418997,0.47190992,0.12514845,0.59258294,0.89427973,0.83720942
3.40670335,2.45616520,0.03387038,0.30120237,0.55748793,0.49311949,0.12868429,0.61048397,0.94460154,0.84610670
3.41270635,2.53573167,0.03756904,0.31158229,0.57330126,0.51874972,0.13285753,0.63117907,0.99669592,0.85682630
3.41870935,2.62599020,0.04180508,0.32385885,0.59153819,0.54866940,0.13762112,0.65450449,1.05018315,0.86923822
3.42471236,2.72614654,0.04656366,0.33793901,0.61203844,0.58267526,0.14291438,0.68024598,1.10464788,0.88317820
3.43071536,2.83520240,0.05182474,0.35369391,0.63457517,0.62049057,0.14866443,0.70813938,1.15964184,0.89844766
3.43671836,2.95196092,0.05756180,0.37096041,0.65885857,0.66176503,0.15478779,0.73787224,1.21468682,0.91481427
3.44272136,3.07503619,0.06374070,0.38954310,0.68454117,0.70607609,0.16119211,0.76908634,1.26927819,0.93201358
3.44872436,3.20286741,0.07031869,0.40921671,0.71122462,0.75293175,0.16777803,0.80138148,1.32288893,0.94975168
3.45472736,3.33373776,0.07724353,0.42972907,0.73846791,0.80177525,0.17444110,0.83432045,1.37497425,0.96770903
3.46073037,3.46579808,0.08445299,0.45080443,0.76579694,0.85199143,0.18107376,0.86743524,1.42497702,0.98554543
3.46673337,3.59709534,0.09187465,0.47214737,0.79271503,0.90291493,0.18756726,0.90023446,1.47233383,1.00290614
3.47273637,3.72560530,0.09942610,0.49344709,0.81871439,0.95384021,0.19381365,0.93221188,1.51648195,1.01942888
3.47873937,3.84926914,0.10701560,0.51438228,0.84328807,1.00403309,0.19970763,0.96285589,1.55686699,1.03475162
3.48474237,3.96603297,0.11454316,0.53462629,0.86594219,1.05274380,0.20514833,0.99165968,1.59295132,1.04852086
3.49074537,4.07388947,0.12190219,0.55385280,0.88620811,1.09922110,0.21004107,1.01813184,1.62422311,1.06040005
3.49674837,4.17092042,0.12898149,0.57174168,0.90365414,1.14272725,0.21429890,1.04180719,1.65020586,1.07007799
3.50275138,4.25533908,0.13566772,0.58798509,0.91789656,1.18255329,0.21784408,1.06225731,1.67046814,1.07727666
3.50875438,4.32553093,0.14184816,0.60229359,0.92860945,1.21803441,0.22060930,1.07910059,1.68463338,1.08175842
3.51475738,4.38009171,0.14741376,0.61440220,0.93553321,1.24856475,0.22253886,1.09201141,1.69238947,1.08333220
3.52076038,4.41786142,0.15226226,0.62407605,0.93848132,1.27361128,0.22358953,1.10072813,1.69349762,1.08185845
3.52676338,4.43795323,0.15630138,0.63111575,0.93734528,1.29272631,0.22373128,1.10505962,1.68780050,1.07725277
3.53276638,4.43977635,0.15945187,0.63536194,0.93209745,1.30555817,0.22294776,1.10489011,1.67522899,1.06948809
3.53876938,4.42305195,0.16165025,0.63669923,0.92279172,1.31185982,0.22123658,1.10018215,1.65580743,1.05859530
3.54477239,4.38782180,0.16285123,0.63505905,0.90956204,1.31149485,0.21860932,1.09097767,1.62965703,1.04466245
3.55077539,4.33444893,0.16302961,0.63042154,0.89261881,1.30444094,0.21509134,1.07739687,1.59699719,1.02783252
3.55677839,4.26361061,0.16218153,0.62281620,0.87224318,1.29079039,0.21072131,1.05963530,1.55814447,1.00829982
3.56278139,4.17628340,0.16032513,0.61232142,0.84877960,1.27074783,0.20555057,1.03795884,1.51350924,0.98630521
3.56878439,4.07372083,0.15750043,0.59906276,0.82262668,1.24462501,0.19964216,1.01269703,1.46358989,0.96213028
3.57478739,3.95742433,0.15376857,0.58321005,0.79422682,1.21283303,0.19306974,0.98423472,1.40896467,0.93609061
3.58079040,3.82910800,0.14921030,0.56497339,0.76405470,1.17587194,0.18591621,0.95300248,1.35028131,0.90852830
3.58679340,3.69065842,0.14392388,0.54459820,0.73260527,1.13431833,0.17827221,0.91946588,1.28824474,0.87980393
3.59279640,3.54409042,0.13802243,0.52235935,0.70038130,1.08881105,0.17023440,0.88411408,1.22360309,0.85028823
3.59879940,3.39150021,0.13163083,0.49855473,0.66788117,1.04003571,0.16190367,0.84744805,1.15713258,0.82035345
3.60480240,3.23501716,0.12488232,0.47349831,0.63558692,0.98870833,0.15338318,0.80996870,1.08962149,0.79036488
3.61080540,3.07675553,0.11791492,0.44751300,0.60395316,0.93555861,0.14477635,0.77216537,1.02185402,0.76067246
3.61680840,2.91876772,0.11086783,0.42092350,0.57339703,0.88131358,0.13618493,0.73450497,0.95459419,0.73160299
3.62281141,2.76300013,0.10387783,0.39404935,0.54428949,0.82668183,0.12770692,0.69742209,0.88857062,0.70345283
3.62881441,2.61125308,0.09707600,0.36719843,0.51694813,0.77233900,0.11943475,0.66131042,0.82446242,0.67648156
3.63481741,2.46514584,0.09058458,0.34066110,0.49163168,0.71891484,0.11145348,0.62651560,0.76288665,0.65090665
3.64082041,2.32608762,0.08451437,0.31470503,0.46853639,0.66698221,0.10383919,0.59332987,0.70438781,0.62689939
3.64682341,2.19525529,0.07896242,0.28957104,0.44779420,0.61704828,0.09665766,0.56198843,0.64942946,0.60458215
3.65282641,2.07357837,0.07401026,0.26546989,0.42947278,0.56954800,0.08996323,0.53266773,0.59838825,0.58402715
3.65882941,1.96173130,0.06972254,0.24258004,0.41357731,0.52484007,0.08379804,0.50548560,0.55155037,0.56525672
3.66483242,1.86013312,0.06614626,0.22104653,0.40005394,0.48320518,0.07819155,0.48050309,0.50911041,0.54824508
3.67083542,1.76895412,0.06331030,0.20098082,0.38879469,0.44484652,0.07316043,0.45772793,0.47117262,0.53292159
3.67683842,1.68812900,0.06122549,0.18246153,0.37964362,0.40989232,0.06870879,0.43711936,0.43775419,0.51917519
3.68284142,1.61737567,0.05988503,0.16553606,0.37240402,0.37840017,0.06482873,0.41859407,0.40879051,0.50686011
3.68884442,1.55621882,0.05926524,0.15022279,0.36684637,0.35036274,0.06150124,0.40203292,0.38414200,0.49580235
3.69484742,1.50401727,0.05932668,0.13651395,0.36271673,0.32571468,0.05869736,0.38728818,0.36360227,0.48580682
3.70085043,1.45999390,0.06001550,0.12437873,0.35974543,0.30434026,0.05637963,0.37419093,0.34690721,0.47666479
3.70685343,1.42326708,0.06126503,0.11376678,0.35765568,0.28608140,0.05450366,0.36255838,0.33374478,0.46816134
3.71285643,1.39288253,0.06299764,0.10461166,0.35617189,0.27074591,0.05301990,0.35220071,0.32376511,0.46008266
3.71885943,1.36784462,0.06512673,0.09683433,0.35502751,0.25811547,0.05187544,0.34292744,0.31659069,0.45222268
3.72486243,1.34714614,0.06755886,0.09034644,0.35397223,0.24795325,0.05101586,0.33455285,0.31182640,0.44438920
3.73086543,1.32979595,0.07019609,0.08505342,0.35277826,0.24001103,0.05038696,0.32690064,0.30906906,0.43640891
3.73686843,1.31484376,0.07293829,0.08085723,0.35124582,0.23403555,0.04993644,0.31980755,0.30791653,0.42813160
3.74287144,1.30140165,0.07568558,0.07765877,0.34920745,0.22977413,0.04961539,0.31312605,0.30797600,0.41943321
3.74887444,1.28866222,0.07834077,0.07535993,0.34653137,0.22697953,0.04937955,0.30672612,0.30887149,0.41021793
3.75487744,1.27591302,0.08081168,0.07386529,0.34312377,0.22541402,0.04919034,0.30049619,0.31025045,0.40041917
3.76088044,1.26254739,0.08301345,0.07308346,0.33892993,0.22485272,0.04901563,0.29434338,0.31178939,0.38999975
3.76688344,1.24807191,0.08487062,0.07292819,0.33393444,0.22508635,0.04883025,0.28819320,0.31319844,0.37895122
3.77288644,1.23211046,0.08631904,0.07331908,0.32816035,0.22592330,0.04861614,0.28198880,0.31422500,0.36729250
3.77888944,1.21440539,0.08730746,0.07418222,0.32166749,0.22719132,0.04836236,0.27568997,0.31465626,0.35506802
3.78489245,1.19481592,0.08779885,0.07545057,0.31454987,0.22873869,0.04806477,0.26927194,0.31432075,0.34234550
3.79089545,1.17331422,0.08777129,0.07706416,0.30693241,0.23043512,0.04772553,0.26272422,0.31308889,0.32921339
3.79689845,1.14997941,0.08721854,0.07897027,0.29896693,0.23217227,0.04735241,0.25604940,0.31087260,0.31577824
3.80290145,1.12498988,0.08615012,0.08112340,0.29082762,0.23386402,0.04695795,0.24926212,0.30762404,0.30216198
3.80890445,1.09861419,0.08459106,0.08348522,0.28270598,0.23544651,0.04655859,0.24238812,0.30333346,0.28849922
3.81490745,1.07120076,0.08258124,0.08602434,0.27480540,0.23687785,0.04617361,0.23546343,0.29802643,0.27493460
3.82091046,1.04316669,0.08017431,0.08871604,0.26733543,0.23813757,0.04582416,0.22853369,0.29176036,0.26162026
3.82691346,1.01498585,0.07743638,0.09154179,0.26050579,0.23922578,0.04553226,0.22165353,0.28462051,0.24871337
3.83291646,0.98717646,0.07444441,0.09448866,0.25452041,0.24016199,0.04531973,0.21488588,0.27671565,0.23637381
3.83891946,0.96028829,0.07128438,0.09754858,0.24957138,0.24098348,0.04520736,0.20830139,0.26817338,0.22476185
3.84492246,0.93488957,0.06804934,0.10071740,0.24583310,0.24174346,0.04521396,0.20197756,0.25913532,0.21403598
3.85092546,0.91155389,0.06483736,0.10399374,0.24345670,0.24250865,0.04535558,0.19599781,0.24975233,0.20435067
3.85692846,0.89084704,0.06174946,0.10737783,0.24256484,0.24335660,0.04564485,0.19045026,0.24017972,0.19585425
3.86293147,0.87331398,0.05888758,0.11087003,0.24324716,0.24437265,0.04609035,0.18542629,0.23057273,0.18868665
3.86893447,0.85946612,0.05635249,0.11446946,0.24555638,0.24564649,0.04669617,0.18101870,0.22108232,0.18297722
3.87493747,0.84976893,0.05424191,0.11817253,0.24950530,0.24726865,0.04746147,0.17731972,0.21185127,0.17884239
3.88094047,0.84463020,0.05264866,0.12197150,0.25506482,0.24932673,0.04838037,0.17441861,0.20301078,0.17638342
3.88694347,0.84438895,0.05165880,0.12585330,0.26216315,0.25190163,0.04944177,0.17239907,0.19467758,0.17568400
3.89294647,0.84930539,0.05135005,0.12979849,0.27068620,0.25506395,0.05062949,0.17133642,0.18695152,0.17680793
3.89894947,0.85955196,0.05179011,0.13378053,0.28047938,0.25887050,0.05192252,0.17129476,0.17991379,0.17979681
3.90495248,0.87520584,0.05303517,0.13776548,0.29135077,0.26336130,0.05329537,0.17232399,0.17362563,0.18466783
3.91095548,0.89624312,0.05512846,0.14171213,0.30307554,0.26855698,0.05471875,0.17445707,0.16812768,0.19141174
3.91695848,0.92253483,0.05809891,0.14557255,0.31540182,0.27445679,0.05616028,0.17770733,0.16343978,0.19999107
3.92296148,0.95384518,0.06195991,0.14929322,0.32805755,0.28103742,0.05758541,0.18206634,0.15956137,0.21033874
3.92896448,0.98983216,0.06670826,0.15281651,0.34075840,0.28825244,0.05895852,0.18750208,0.15647235,0.22235705
3.93496748,1.03005061,0.07232330,0.15608269,0.35321637,0.29603266,0.06024403,0.19395782,0.15413431,0.23591733
3.94097049,1.07395801,0.07876627,0.15903216,0.36514882,0.30428732,0.06140764,0.20135167,0.15249230,0.25086026
3.94697349,1.12092300,0.08598007,0.16160799,0.37628754,0.31290606,0.06241763,0.20957695,0.15147679,0.26699684
3.95297649,1.17023649,0.09388934,0.16375856,0.38638765,0.32176160,0.06324603,0.21850341,0.15100600,0.28411039
3.95897949,1.22112540,0.10240104,0.16544013,0.39523575,0.33071324,0.06386978,0.22797936,0.15098842,0.30195927
3.96498249,1.27276864,0.11140550,0.16661923,0.40265716,0.33961067,0.06427175,0.23783465,0.15132548,0.32028066
3.97098549,1.32431512,0.12077800,0.16727482,0.40852185,0.34829844,0.06444148,0.24788450,0.15191435,0.33879513
3.97698849,1.37490328,0.13038098,0.16739985,0.41274871,0.35662045,0.06437582,0.25793410,0.15265070,0.35721208
3.98299150,1.42368152,0.14006665,0.16700243,0.41530812,0.36442466,0.06407917,0.26778373,0.15343146,0.37523585
3.98899450,1.46982910,0.14968019,0.16610620,0.41622247,0.37156761,0.06356349,0.27723442,0.15415740,0.39257250
3.99499750,1.51257664,0.15906331,0.16475014,0.41556472,0.37791867,0.06284795,0.28609373,0.15473562,0.40893676
4.00100050,1.55122551,0.16805812,0.16298753,0.41345502,0.38336386,0.06195832,0.29418165,0.15508167,0.42405925
4.00700350,1.58516549,0.17651111,0.16088436,0.41005541,0.38780902,0.06092602,0.30133615,0.15512148,0.43769350
4.01300650,1.61388993,0.18427726,0.15851702,0.40556295,0.39118230,0.05978697,0.30741835,0.15479284,0.44962253
4.01900950,1.63700769,0.19122384,0.15596943,0.40020138,0.39343575,0.05858013,0.31231693,0.15404655,0.45966479
4.02501251,1.65425153,0.19723402,0.15332985,0.39421187,0.39454612,0.05734602,0.31595166,0.15284711,0.46767910
4.03101551,1.66548247,0.20220991,0.15068730,0.38784307,0.39451469,0.05612506,0.31827588,0.15117301,0.47356846
4.03701851,1.67068982,0.20607506,0.14812796,0.38134095,0.39336618,0.05495590,0.31927773,0.14901653,0.47728252
4.04302151,1.66998710,0.20877619,0.14573156,0.37493890,0.39114694,0.05387388,0.31898019,0.14638322,0.47881851
4.04902451,1.66360381,0.21028412,0.14356806,0.36884838,0.38792231,0.05290952,0.31743983,0.14329088,0.47822076
4.05502751,1.65187362,0.21059390,0.14169464,0.36325070,0.38377344,0.05208727,0.31474433,0.13976827,0.47557860
4.06103052,1.63521938,0.20972408,0.14015330,0.35829012,0.37879362,0.05142453,0.31100901,0.13585359,0.47102298
4.06703352,1.61413588,0.20771527,0.13896908,0.35406862,0.37308447,0.05093087,0.30637228,0.13159264,0.46472169
4.07303652,1.58917106,0.20462791,0.13814899,0.35064255,0.36675196,0.05060770,0.30099059,0.12703696,0.45687367
4.07903952,1.56090663,0.20053958,0.13768183,0.34802130,0.35990264,0.05044822,0.29503273,0.12224188,0.44770247
4.08504252,1.52993909,0.19554187,0.13753871,0.34616798,0.35264017,0.05043769,0.28867409,0.11726463,0.43744930
4.09104552,1.49686198,0.18973691,0.13767450,0.34500215,0.34506238,0.05055412,0.28209089,0.11216254,0.42636588
4.09704852,1.46225022,0.18323396,0.13802995,0.34440440,0.33725888,0.05076919,0.27545481,0.10699147,0.41470745
4.10305153,1.42664710,0.17614591,0.13853446,0.34422252,0.32930949,0.05104950,0.26892817,0.10180446,0.40272621
4.10905453,1.39055449,0.16858611,0.13910936,0.34427907,0.32128335,0.05135793,0.26265987,0.09665064,0.39066548
4.11505753,1.35442647,0.16066545,0.13967164,0.34437995,0.31323884,0.05165524,0.25678218,0.09157448,0.37875469
4.12106053,1.31866636,0.15248991,0.14013779,0.34432349,0.30522420,0.05190169,0.25140859,0.08661531,0.36720543
4.12706353,1.28362702,0.14415859,0.14042766,0.34390979,0.29727878,0.05205867,0.24663259,0.08180717,0.35620854
4.13306653,1.24961389,0.13576220,0.14046821,0.34294977,0.28943479,0.05209027,0.24252749,0.07717887,0.34593234
4.13906953,1.21689030,0.12738214,0.14019683,0.34127352,0.28171931,0.05196468,0.23914703,0.07275432,0.33652176
4.14507254,1.18568421,0.11908997,0.13956419,0.33873768,0.27415655,0.05165541,0.23652677,0.06855296,0.32809850
4.15107554,1.15619556,0.11094737,0.13853643,0.33523136,0.26676993,0.05114225,0.23468603,0.06459033,0.32076169
4.15707854,1.12860352,0.10300642,0.13709658,0.33068054,0.25958404,0.05041198,0.23363014,0.06087867,0.31458924
4.16308154,1.10307271,0.09531014,0.13524517,0.32505063,0.25262608,0.04945867,0.23335280,0.05742750,0.30963929
4.16908454,1.07975772,0.08789328,0.13300000,0.31834715,0.24592686,0.04828380,0.23383842,0.05424407,0.30595177
4.17508754,1.05880547,0.08078314,0.13039505,0.31061465,0.23952111,0.04689593,0.23506413,0.05133382,0.30354977
4.18109055,1.04035496,0.07400048,0.12747868,0.30193382,0.23344710,0.04531021,0.23700128,0.04870056,0.30244052
4.18709355,1.02453434,0.06756041,0.12431110,0.29241709,0.22774559,0.04354754,0.23961650,0.04634659,0.30261600
4.19309655,1.01145535,0.06147319,0.12096132,0.28220295,0.22245815,0.04163360,0.24287206,0.04427262,0.30405286
4.19909955,1.00120548,0.05574495,0.11750381,0.27144927,0.21762491,0.03959770,0.24672562,0.04247755,0.30671197
4.20510255,0.99383843,0.05037830,0.11401479,0.26032609,0.21328200,0.03747155,0.25112941,0.04095820,0.31053738
4.21110555,0.98936348,0.04537278,0.11056871,0.24900808,0.20945863,0.03528797,0.25602893,0.03970889,0.31545501
4.21710855,0.98773472,0.04072530,0.10723471,0.23766722,0.20617431,0.03307971,0.26136138,0.03872103,0.32137118
4.22311156,0.98884100,0.03643037,0.10407353,0.22646588,0.20343613,0.03087826,0.26705395,0.03798277,0.32817122
4.22911456,0.99249749,0.03248035,0.10113487,0.21555080,0.20123645,0.02871287,0.27302222,0.03747865,0.33571836
4.23511756,0.99843985,0.02886559,0.09845535,0.20504796,0.19955122,0.02660969,0.27916895,0.03718942,0.34385330
4.24112056,1.00632154,0.02557461,0.09605711,0.19505885,0.19833892,0.02459111,0.28538331,0.03709199,0.35239449
4.24712356,1.01571505,0.02259420,0.09394727,0.18565793,0.19754042,0.02267534,0.29154098,0.03715956,0.36113947
4.25312656,1.02611735,0.01990963,0.09211798,0.17689160,0.19707964,0.02087614,0.29750495,0.03736194,0.36986733
4.25912956,1.03695951,0.01750476,0.09054732,0.16877841,0.19686526,0.01920280,0.30312747,0.03766605,0.37834242
4.26513257,1.04762058,0.01536233,0.08920073,0.16131064,0.19679314,0.01766030,0.30825277,0.03803665,0.38631920
4.27113557,1.05744503,0.01346413,0.08803311,0.15445688,0.19674964,0.01624962,0.31272083,0.03843717,0.39354823
4.27713857,1.06576328,0.01179130,0.08699125,0.14816558,0.19661546,0.01496817,0.31637190,0.03883070,0.39978300
4.28314157,1.07191424,0.01032462,0.08601665,0.14236923,0.19627004,0.01381034,0.31905158,0.03918102,0.40478744
4.28914457,1.07526899,0.00904481,0.08504841,0.13698901,0.19559609,0.01276810,0.32061631,0.03945373,0.40834372
4.29514757,1.07525424,0.00793282,0.08402618,0.13193949,0.19448420,0.01183162,0.32093888,0.03961731,0.41025993
4.30115058,1.07137456,0.00697011,0.08289295,0.12713339,0.19283716,0.01098995,0.31991374,0.03964411,0.41037737
4.30715358,1.06323217,0.00613890,0.08159754,0.12248593,0.19057394,0.01023154,0.31746183,0.03951130,0.40857694
4.31315658,1.05054326,0.00542242,0.08009677,0.11791876,0.18763290,0.00954487,0.31353450,0.03920151,0.40478432
4.31915958,1.03315003,0.00480510,0.07835715,0.11336323,0.18397431,0.00891888,0.30811648,0.03870350,0.39897363
4.32516258,1.01102784,0.00427268,0.07635602,0.10876288,0.17958190,0.00834336,0.30122758,0.03801248,0.39116942
4.33116558,0.98428706,0.00381232,0.07408219,0.10407521,0.17446345,0.00780930,0.29292304,0.03713026,0.38144673
4.33716858,0.95316964,0.00341266,0.07153606,0.09927257,0.16865036,0.00730908,0.28329253,0.03606527,0.36992925
4.34317159,0.91804056,0.00306380,0.06872912,0.09434236,0.16219633,0.00683662,0.27245774,0.03483230,0.35678565
4.34917459,0.87937463,0.00275729,0.06568319,0.08928641,0.15517506,0.00638745,0.26056880,0.03345223,0.34222423
4.35517759,0.83773937,0.00248605,0.06242904,0.08411989,0.14767733,0.00595871,0.24779959,0.03195156,0.32648613
4.36118059,0.79377484,0.00224429,0.05900495,0.07886968,0.13980740,0.00554910,0.23434220,0.03036190,0.30983741
4.36718359,0.74817143,0.00202737,0.05545489,0.07357237,0.13167909,0.00515883,0.22040090,0.02871952,0.29256039
4.37318659,0.70164668,0.00183171,0.05182671,0.06827214,0.12341163,0.00478947,0.20618575,0.02706489,0.27494461
4.37918959,0.65492215,0.00165466,0.04817028,0.06301856,0.11512544,0.00444393,0.19190628,0.02544233,0.25727782
4.38519260,0.60870149,0.00149435,0.04453575,0.05786442,0.10693822,0.00412628,0.17776544,0.02389978,0.23983737
4.39119560,0.56365039,0.00134960,0.04097192,0.05286379,0.09896125,0.00384175,0.16395409,0.02248881,0.22288236
4.39719860,0.52037935,0.00121982,0.03752486,0.04807035,0.09129622,0.00359664,0.15064628,0.02126465,0.20664684
4.40320160,0.47942975,0.00110489,0.03423686,0.04353604,0.08403267,0.00339830,0.13799537,0.02028658,0.19133422
4.40920460,0.44126351,0.00100512,0.03114554,0.03931013,0.07724600,0.00325516,0.12613127,0.01961835,0.17711312
4.41520760,0.40625669,0.00092121,0.02828340,0.03543857,0.07099623,0.00317672,0.11515860,0.01932880,0.16411472
4.42121061,0.37469683,0.00085415,0.02567755,0.03196388,0.06532741,0.00317366,0.10515604,0.01949251,0.15243162
4.42721361,0.34678388,0.00080529,0.02334981,0.02892522,0.06026772,0.00325785,0.09617661,0.02019044,0.14211806
4.43321661,0.32263438,0.00077627,0.02131700,0.02635888,0.05583011,0.00344239,0.08824886,0.02151060,0.13319158
4.43921961,0.30228843,0.00076908,0.01959137,0.02429891,0.05201353,0.00374171,0.08137879,0.02354838,0.12563579
4.44522261,0.28571875,0.00078604,0.01818131,0.02277792,0.04880454,0.00417147,0.07555246,0.02640671,0.11940407
4.45122561,0.27284148,0.00082985,0.01709202,0.02182802,0.04617925,0.00474859,0.07073899,0.03019576,0.11442409
4.45722861,0.26352772,0.00090364,0.01632630,0.02148165,0.04410551,0.00549103,0.06689380,0.03503224,0.11060283
4.46323162,0.25761552,0.00101096,0.01588527,0.02177238,0.04254521,0.00641762,0.06396202,0.04103794,0.10783184
4.46923462,0.25492155,0.00115585,0.01576909,0.02273556,0.04145655,0.00754773,0.06188177,0.04833777,0.10599262
