energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,1.24736311,0.00001457,0.12505502,0.15049564,0.59427606,0.67436978,0.26930714,0.00001745,0.48145376
-4.63131566,1.21443643,0.00001213,0.12332672,0.14688992,0.58351797,0.66349354,0.25497356,0.00001497,0.47127865
-4.62531266,1.18187013,0.00001004,0.12143176,0.14333458,0.57148263,0.65199464,0.24231938,0.00001309,0.46072315
-4.61930965,1.15024296,0.00000826,0.11942724,0.13990841,0.55844523,0.64024955,0.23142124,0.00001180,0.45008329
-4.61330665,1.12011775,0.00000675,0.11736933,0.13668717,0.54468320,0.62861821,0.22235001,0.00001112,0.43964185
-4.60730365,1.09202289,0.00000549,0.11531143,0.13374107,0.53046872,0.61743200,0.21516712,0.00001110,0.42965944
-4.60130065,1.06643487,0.00000446,0.11330239,0.13113227,0.51606157,0.60698277,0.20992089,0.00001181,0.42036638
-4.59529765,1.04376255,0.00000362,0.11138490,0.12891281,0.50170277,0.59751325,0.20664295,0.00001335,0.41195584
-4.58929465,1.02433401,0.00000296,0.10959417,0.12712286,0.48760899,0.58920933,0.20534507,0.00001586,0.40457826
-4.58329165,1.00838622,0.00000245,0.10795688,0.12578952,0.47396812,0.58219455,0.20601656,0.00001953,0.39833738
-4.57728864,0.99605826,0.00000208,0.10649048,0.12492610,0.46093589,0.57652694,0.20862233,0.00002460,0.39328796
-4.57128564,0.98738829,0.00000184,0.10520291,0.12453206,0.44863385,0.57219847,0.21310203,0.00003136,0.38943526
-4.56528264,0.98231438,0.00000173,0.10409275,0.12459343,0.43714858,0.56913712,0.21937000,0.00004018,0.38673635
-4.55927964,0.98067939,0.00000174,0.10314971,0.12508393,0.42653225,0.56721151,0.22731644,0.00005150,0.38510302
-4.55327664,0.98223963,0.00000187,0.10235562,0.12596651,0.41680449,0.56623797,0.23680968,0.00006583,0.38440637
-4.54727364,0.98667715,0.00000214,0.10168566,0.12719541,0.40795535,0.56598968,0.24769954,0.00008377,0.38448279
-4.54127064,0.99361509,0.00000257,0.10111001,0.12871857,0.39994942,0.56620756,0.25982175,0.00010603,0.38514115
-4.53526763,1.00263562,0.00000316,0.10059565,0.13048036,0.39273071,0.56661251,0.27300335,0.00013339,0.38617082
-4.52926463,1.01329968,0.00000396,0.10010830,0.13242432,0.38622825,0.56691833,0.28706878,0.00016674,0.38735036
-4.52326163,1.02516776,0.00000500,0.09961447,0.13449600,0.38036206,0.56684488,0.30184662,0.00020704,0.38845639
-4.51725863,1.03782082,0.00000631,0.09908341,0.13664562,0.37504919,0.56613084,0.31717661,0.00025534,0.38927241
-4.51125563,1.05088028,0.00000795,0.09848891,0.13883040,0.37020961,0.56454544,0.33291656,0.00031278,0.38959714
-4.50525263,1.06402632,0.00000996,0.09781084,0.14101653,0.36577163,0.56189879,0.34894909,0.00038052,0.38925207
-4.49924962,1.07701345,0.00001243,0.09703644,0.14318054,0.36167652,0.55805012,0.36518750,0.00045976,0.38808789
-4.49324662,1.08968254,0.00001540,0.09616107,0.14531012,0.35788216,0.55291378,0.38158067,0.00055169,0.38598967
-4.48724362,1.10196857,0.00001896,0.09518865,0.14740420,0.35436549,0.54646256,0.39811653,0.00065748,0.38288036
-4.48124062,1.11390376,0.00002318,0.09413157,0.14947237,0.35112361,0.53872828,0.41482385,0.00077819,0.37872277
-4.47523762,1.12561546,0.00002815,0.09301013,0.15153358,0.34817346,0.52979961,0.43177200,0.00091478,0.37351970
-4.46923462,1.13731893,0.00003394,0.09185149,0.15361420,0.34555012,0.51981727,0.44906866,0.00106802,0.36731240
-4.46323162,1.14930516,0.00004063,0.09068833,0.15574561,0.34330375,0.50896683,0.46685529,0.00123847,0.36017752
-4.45722861,1.16192401,0.00004829,0.08955705,0.15796124,0.34149539,0.49746948,0.48530042,0.00142638,0.35222243
-4.45122561,1.17556350,0.00005699,0.08849580,0.16029347,0.34019172,0.48557126,0.50459090,0.00163169,0.34357957
-4.44522261,1.19062603,0.00006677,0.08754232,0.16277033,0.33945931,0.47353117,0.52492147,0.00185396,0.33439969
-4.43921961,1.20750272,0.00007768,0.08673177,0.16541236,0.33935836,0.46160893,0.54648283,0.00209235,0.32484466
-4.43321661,1.22654694,0.00008973,0.08609463,0.16822969,0.33993660,0.45005274,0.56944898,0.00234556,0.31507993
-4.42721361,1.24804853,0.00010291,0.08565475,0.17121965,0.34122346,0.43908781,0.59396414,0.00261182,0.30526717
-4.42121061,1.27220994,0.00011718,0.08542771,0.17436493,0.34322507,0.42890607,0.62013009,0.00288893,0.29555737
-4.41520760,1.29912549,0.00013248,0.08541957,0.17763250,0.34592018,0.41965765,0.64799440,0.00317421,0.28608467
-4.40920460,1.32876515,0.00014871,0.08562602,0.18097342,0.34925751,0.41144435,0.67754048,0.00346458,0.27696125
-4.40320160,1.36096360,0.00016575,0.08603205,0.18432348,0.35315456,0.40431556,0.70867972,0.00375658,0.26827347
-4.39719860,1.39541537,0.00018341,0.08661210,0.18760478,0.35749800,0.39826663,0.74124658,0.00404643,0.26007937
-4.39119560,1.43167663,0.00020152,0.08733078,0.19072816,0.36214578,0.39323988,0.77499684,0.00433015,0.25240766
-4.38519260,1.46917363,0.00021984,0.08814406,0.19359637,0.36693082,0.38912802,0.80960936,0.00460362,0.24525818
-4.37918959,1.50721763,0.00023812,0.08900085,0.19610793,0.37166616,0.38577986,0.84469148,0.00486268,0.23860367
-4.37318659,1.54502591,0.00025609,0.08984498,0.19816135,0.37615132,0.38300809,0.87978796,0.00510329,0.23239289
-4.36718359,1.58174786,0.00027346,0.09061752,0.19965968,0.38017965,0.38059850,0.91439325,0.00532161,0.22655470
-4.36118059,1.61649522,0.00028993,0.09125916,0.20051514,0.38354624,0.37832049,0.94796656,0.00551414,0.22100296
-4.35517759,1.64837501,0.00030522,0.09171272,0.20065351,0.38605613,0.37593803,0.97994930,0.00567781,0.21564203
-4.34917459,1.67652387,0.00031903,0.09192563,0.20001822,0.38753231,0.37322092,1.00978405,0.00581012,0.21037240
-4.34317159,1.70014213,0.00033111,0.09185223,0.19857383,0.38782323,0.36995552,1.03693431,0.00590924,0.20509641
-4.33716858,1.71852611,0.00034122,0.09145574,0.19630888,0.38680953,0.36595460,1.06090406,0.00597402,0.19972347
-4.33116558,1.73109729,0.00034916,0.09071006,0.19323782,0.38440950,0.36106597,1.08125641,0.00600413,0.19417493
-4.32516258,1.73742700,0.00035478,0.08960094,0.18940204,0.38058327,0.35517941,1.09763033,0.00600006,0.18838803
-4.31915958,1.73725552,0.00035796,0.08812687,0.18487002,0.37533542,0.34823166,1.10975481,0.00596311,0.18231894
-4.31315658,1.73050491,0.00035866,0.08629936,0.17973644,0.36871596,0.34020939,1.11745973,0.00589543,0.17594488
-4.30715358,1.71728495,0.00035688,0.08414275,0.17412046,0.36081972,0.33114997,1.12068296,0.00579993,0.16926506
-4.30115058,1.69789204,0.00035268,0.08169357,0.16816309,0.35178420,0.32114025,1.11947347,0.00568027,0.16230060
-4.29514757,1.67280127,0.00034619,0.07899942,0.16202394,0.34178590,0.31031319,1.11399017,0.00554073,0.15509345
-4.28914457,1.64265204,0.00033756,0.07611745,0.15587730,0.33103558,0.29884289,1.10449675,0.00538615,0.14770442
-4.28314157,1.60822788,0.00032705,0.07311254,0.14990782,0.31977240,0.28693803,1.09135261,0.00522181,0.14021043
-4.27713857,1.57043163,0.00031491,0.07005524,0.14430584,0.30825740,0.27483417,1.07500046,0.00505328,0.13270117
-4.27113557,1.53025679,0.00030146,0.06701946,0.13926262,0.29676652,0.26278517,1.05595115,0.00488633,0.12527538
-4.26513257,1.48875650,0.00028706,0.06408016,0.13496544,0.28558343,0.25105421,1.03476639,0.00472673,0.11803682
-4.25912956,1.44701136,0.00027208,0.06131103,0.13159295,0.27499250,0.23990465,1.01204012,0.00458016,0.11109028
-4.25312656,1.40609736,0.00025694,0.05878218,0.12931059,0.26527210,0.22959113,0.98837954,0.00445205,0.10453761
-4.24712356,1.36705504,0.00024204,0.05655803,0.12826643,0.25668844,0.22035119,0.96438624,0.00434743,0.09847409
-4.24112056,1.33086124,0.00022783,0.05469537,0.12858746,0.24949020,0.21239767,0.94063860,0.00427086,0.09298516
-4.23511756,1.29840414,0.00021475,0.05324173,0.13037626,0.24390407,0.20591222,0.91767581,0.00422626,0.08814358
-4.22911456,1.27046255,0.00020326,0.05223403,0.13370840,0.24013125,0.20103986,0.89598427,0.00421685,0.08400730
-4.22311156,1.24769000,0.00019382,0.05169750,0.13863043,0.23834508,0.19788503,0.87598679,0.00424510,0.08061774
-4.21710855,1.23060403,0.00018690,0.05164512,0.14515857,0.23868972,0.19650891,0.85803485,0.00431260,0.07799892
-4.21110555,1.21958088,0.00018298,0.05207728,0.15327823,0.24128002,0.19692835,0.84240409,0.00442013,0.07615704
-4.20510255,1.21485554,0.00018252,0.05298189,0.16294426,0.24620236,0.19911612,0.82929309,0.00456756,0.07508078
-4.19909955,1.21652696,0.00018603,0.05433495,0.17408215,0.25351654,0.20300263,0.81882529,0.00475397,0.07474222
-4.19309655,1.22456801,0.00019400,0.05610133,0.18658991,0.26325854,0.20847907,0.81105376,0.00497760,0.07509815
-4.18709355,1.23883960,0.00020692,0.05823602,0.20034094,0.27544393,0.21540163,0.80596849,0.00523599,0.07609201
-4.18109055,1.25910822,0.00022530,0.06068566,0.21518748,0.29007197,0.22359698,0.80350572,0.00552606,0.07765618
-4.17508754,1.28506612,0.00024964,0.06339033,0.23096484,0.30712995,0.23286849,0.80355879,0.00584420,0.07971452
-4.16908454,1.31635311,0.00028043,0.06628556,0.24749617,0.32659774,0.24300328,0.80598989,0.00618643,0.08218523
-4.16308154,1.35257893,0.00031812,0.06930445,0.26459758,0.34845222,0.25377968,0.81064220,0.00654853,0.08498382
-4.15707854,1.39334533,0.00036315,0.07238000,0.28208345,0.37267133,0.26497487,0.81735167,0.00692620,0.08802606
-4.15107554,1.43826663,0.00041590,0.07544724,0.29977181,0.39923758,0.27637251,0.82595803,0.00731518,0.09123094
-4.14507254,1.48698797,0.00047668,0.07844543,0.31748941,0.42814075,0.28776990,0.83631443,0.00771142,0.09452336
-4.13906953,1.53920027,0.00054570,0.08132002,0.33507635,0.45937952,0.29898466,0.84829532,0.00811119,0.09783662
-4.13306653,1.59465129,0.00062309,0.08402438,0.35239011,0.49296200,0.30986031,0.86180217,0.00851120,0.10111449
-4.12706353,1.65315223,0.00070883,0.08652114,0.36930862,0.52890499,0.32027087,0.87676686,0.00890867,0.10431284
-4.12106053,1.71457960,0.00080276,0.08878323,0.38573241,0.56723184,0.33012399,0.89315269,0.00930140,0.10740078
-4.11505753,1.77887222,0.00090456,0.09079441,0.40158562,0.60796915,0.33936263,0.91095290,0.00968776,0.11036122
-4.10905453,1.84602370,0.00101373,0.09254935,0.41681588,0.65114221,0.34796517,0.93018703,0.01006675,0.11319078
-4.10305153,1.91607069,0.00112957,0.09405324,0.43139305,0.69676945,0.35594388,0.95089525,0.01043786,0.11589926
-4.09704852,1.98907771,0.00125121,0.09532092,0.44530698,0.74485616,0.36334187,0.97313119,0.01080107,0.11850844
-4.09104552,2.06511932,0.00137759,0.09637563,0.45856437,0.79538771,0.37022867,0.99695359,0.01115673,0.12105038
-4.08504252,2.14426071,0.00150747,0.09724733,0.47118490,0.84832266,0.37669451,1.02241743,0.01150541,0.12356534
-4.07903952,2.22653784,0.00163948,0.09797078,0.48319703,0.90358613,0.38284378,1.04956498,0.01184781,0.12609938
-4.07303652,2.31193825,0.00177208,0.09858346,0.49463353,0.96106376,0.38878782,1.07841738,0.01218458,0.12870165
-4.06703352,2.40038364,0.00190367,0.09912332,0.50552724,1.02059670,0.39463741,1.10896717,0.01251618,0.13142170
-4.06103052,2.49171527,0.00203258,0.09962661,0.51590706,1.08197783,0.40049542,1.14117232,0.01284279,0.13430671
-4.05502751,2.58568300,0.00215712,0.10012586,0.52579476,1.14494966,0.40644990,1.17495183,0.01316413,0.13739891
-4.04902451,2.68193860,0.00227565,0.10064801,0.53520250,1.20920393,0.41256801,1.21018345,0.01347942,0.14073332
-4.04302151,2.78003386,0.00238660,0.10121292,0.54413141,1.27438324,0.41889108,1.24670328,0.01378729,0.14433572
-4.03701851,2.87942343,0.00248852,0.10183224,0.55257131,1.34008466,0.42543102,1.28430737,0.01408577,0.14822118
-4.03101551,2.97947255,0.00258016,0.10250876,0.56050150,1.40586525,0.43216843,1.32275510,0.01437225,0.15239298
-4.02501251,3.07946912,0.00266045,0.10323612,0.56789276,1.47124954,0.43905224,1.36177412,0.01464360,0.15684217
-4.01900950,3.17863966,0.00272860,0.10399912,0.57471033,1.53573863,0.44600127,1.40106634,0.01489616,0.16154752
-4.01300650,3.27616834,0.00278405,0.10477441,0.58091780,1.59882070,0.45290735,1.44031481,0.01512592,0.16647612
-4.00700350,3.37121833,0.00282655,0.10553157,0.58648167,1.65998270,0.45964001,1.47919087,0.01532859,0.17158434
-4.00100050,3.46295441,0.00285613,0.10623455,0.59137644,1.71872267,0.46605257,1.51736118,0.01549982,0.17681927
-3.99499750,3.55056591,0.00287310,0.10684347,0.59558981,1.77456246,0.47198927,1.55449439,0.01563531,0.18212050
-3.98899450,3.63328908,0.00287801,0.10731647,0.59912784,1.82706034,0.47729309,1.59026707,0.01573103,0.18742210
-3.98299150,3.71042797,0.00287169,0.10761171,0.60201981,1.87582303,0.48181407,1.62436863,0.01578335,0.19265482
-3.97698849,3.78137309,0.00285514,0.10768944,0.60432238,1.92051685,0.48541748,1.65650524,0.01578925,0.19774838
-3.97098549,3.84561715,0.00282953,0.10751387,0.60612292,1.96087742,0.48799174,1.68640268,0.01574639,0.20263368
-3.96498249,3.90276753,0.00279614,0.10705489,0.60754173,1.99671766,0.48945546,1.71380819,0.01565332,0.20724503
-3.95897949,3.95255501,0.00275633,0.10628961,0.60873296,2.02793362,0.48976344,1.73849153,0.01550949,0.21152209
-3.95297649,3.99483870,0.00271148,0.10520346,0.60988416,2.05450808,0.48891122,1.76024541,0.01531534,0.21541174
-3.94697349,4.02960712,0.00266292,0.10379109,0.61121422,2.07651150,0.48693810,1.77888565,0.01507231,0.21886958
-3.94097049,4.05697555,0.00261193,0.10205673,0.61296984,2.09410029,0.48392827,1.79425125,0.01478283,0.22186115
-3.93496748,4.07717984,0.00255970,0.10001426,0.61542044,2.10751247,0.48001011,1.80620466,0.01445023,0.22436286
-3.92896448,4.09056713,0.00250725,0.09768689,0.61885161,2.11706056,0.47535363,1.81463249,0.01407869,0.22636256
-3.92296148,4.09758370,0.00245548,0.09510643,0.62355727,2.12312216,0.47016613,1.81944671,0.01367308,0.22785974
-3.91695848,4.09876057,0.00240510,0.09231225,0.62983071,2.12612818,0.46468614,1.82058653,0.01323884,0.22886544
-3.91095548,4.09469721,0.00235666,0.08935001,0.63795475,2.12654941,0.45917605,1.81802080,0.01278180,0.22940177
-3.90495248,4.08604395,0.00231056,0.08627015,0.64819142,2.12488154,0.45391346,1.81175089,0.01230804,0.22950113
-3.89894947,4.07348350,0.00226702,0.08312619,0.66077129,2.12162948,0.44918176,1.80181382,0.01182367,0.22920519
-3.89294647,4.05771217,0.00222615,0.07997299,0.67588307,2.11729130,0.44526021,1.78828537,0.01133469,0.22856349
-3.88694347,4.03942123,0.00218794,0.07686499,0.69366360,2.11234259,0.44241387,1.77128280,0.01084684,0.22763185
-3.88094047,4.01927891,0.00215231,0.07385447,0.71418891,2.10722172,0.44088368,1.75096695,0.01036544,0.22647064
-3.87493747,3.99791348,0.00211912,0.07098997,0.73746638,2.10231672,0.44087727,1.72754328,0.00989529,0.22514273
-3.86893447,3.97589788,0.00208821,0.06831475,0.76342871,2.09795431,0.44256047,1.70126156,0.00944060,0.22371148
-3.86293147,3.95373628,0.00205942,0.06586563,0.79192970,2.09439153,0.44605016,1.67241407,0.00900489,0.22223861
-3.85692846,3.93185299,0.00203261,0.06367189,0.82274232,2.09181045,0.45140849,1.64133205,0.00859103,0.22078202
-3.85092546,3.91058399,0.00200772,0.06175458,0.85555921,2.09031610,0.45863877,1.60838036,0.00820118,0.21939379
-3.84492246,3.89017144,0.00198471,0.06012602,0.88999560,2.08993793,0.46768315,1.57395056,0.00783685,0.21811822
-3.83891946,3.87076137,0.00196362,0.05878964,0.92559496,2.09063465,0.47842226,1.53845239,0.00749899,0.21699018
-3.83291646,3.85240459,0.00194456,0.05774008,0.96183705,2.09230226,0.49067672,1.50230399,0.00718796,0.21603363
-3.82691346,3.83506097,0.00192770,0.05696359,0.99814840,2.09478506,0.50421070,1.46592142,0.00690373,0.21526061
-3.82091046,3.81860691,0.00191326,0.05643871,1.03391496,2.09788898,0.51873725,1.42970755,0.00664588,0.21467055
-3.81490745,3.80284580,0.00190149,0.05613711,1.06849655,2.10139676,0.53392544,1.39404122,0.00641374,0.21425005
-3.80890445,3.78752121,0.00189264,0.05602470,1.10124270,2.10508415,0.54940901,1.35926683,0.00620646,0.21397314
-3.80290145,3.77233218,0.00188699,0.05606290,1.13150952,2.10873637,0.56479633,1.32568506,0.00602308,0.21380205
-3.79689845,3.75695017,0.00188472,0.05620998,1.15867692,2.11216406,0.57968138,1.29354503,0.00586261,0.21368837
-3.79089545,3.74103696,0.00188602,0.05642253,1.18216565,2.11521778,0.59365540,1.26303837,0.00572406,0.21357475
-3.78489245,3.72426270,0.00189095,0.05665690,1.20145372,2.11780038,0.60631880,1.23429535,0.00560650,0.21339690
-3.77888944,3.70632342,0.00189948,0.05687066,1.21609138,2.11987660,0.61729301,1.20738343,0.00550907,0.21308597
-3.77288644,3.68695718,0.00191147,0.05702393,1.22571427,2.12147925,0.62623181,1.18230809,0.00543097,0.21257110
-3.76688344,3.66595815,0.00192666,0.05708067,1.23005429,2.12271174,0.63283172,1.15901602,0.00537143,0.21178214
-3.76088044,3.64318803,0.00194464,0.05700971,1.22894755,2.12374668,0.63684114,1.13740050,0.00532974,0.21065232
-3.75487744,3.61858432,0.00196489,0.05678567,1.22233934,2.12482065,0.63806782,1.11730865,0.00530519,0.20912095
-3.74887444,3.59216504,0.00198675,0.05638958,1.21028574,2.12622535,0.63638445,1.09855030,0.00529701,0.20713579
-3.74287144,3.56402985,0.00200948,0.05580930,1.19295188,2.12829555,0.63173215,1.08090807,0.00530439,0.20465520
-3.73686843,3.53435746,0.00203222,0.05503967,1.17060687,2.13139448,0.62412167,1.06414812,0.00532641,0.20164992
-3.73086543,3.50339977,0.00205408,0.05408242,1.14361562,2.13589740,0.61363233,1.04803131,0.00536201,0.19810439
-3.72486243,3.47147296,0.00207412,0.05294582,1.11242783,2.14217412,0.60040882,1.03232420,0.00541002,0.19401759
-3.71885943,3.43894611,0.00209138,0.05164416,1.07756461,2.15057160,0.58465586,1.01680944,0.00546911,0.18940339
-3.71285643,3.40622823,0.00210496,0.05019697,1.03960332,2.16139726,0.56663107,1.00129536,0.00553782,0.18429040
-3.70685343,3.37375414,0.00211399,0.04862816,0.99916104,2.17490407,0.54663642,0.98562416,0.00561458,0.17872134
-3.70085043,3.34197028,0.00211769,0.04696503,0.95687757,2.19127816,0.52500847,0.96967879,0.00569775,0.17275194
-3.69484742,3.31132112,0.00211542,0.04523722,0.91339836,2.21062960,0.50210800,0.95338800,0.00578565,0.16644953
-3.68884442,3.28223685,0.00210663,0.04347563,0.86935817,2.23298680,0.47830929,0.93672978,0.00587664,0.15989126
-3.68284142,3.25512306,0.00209096,0.04171144,0.82536593,2.25829490,0.45398965,0.91973296,0.00596916,0.15316213
-3.67683842,3.23035288,0.00206818,0.03997510,0.78199137,2.28641818,0.42951944,0.90247707,0.00606178,0.14635286
-3.67083542,3.20826189,0.00203826,0.03829555,0.73975377,2.31714651,0.40525304,0.88509066,0.00615329,0.13955768
-3.66483242,3.18914593,0.00200133,0.03669945,0.69911317,2.35020528,0.38152099,0.86774814,0.00624273,0.13287215
-3.65882941,3.17326180,0.00195766,0.03521062,0.66046410,2.38526856,0.35862361,0.85066539,0.00632946,0.12639106
-3.65282641,3.16083060,0.00190770,0.03384972,0.62413202,2.42197473,0.33682610,0.83409434,0.00641319,0.12020637
-3.64682341,3.15204322,0.00185201,0.03263390,0.59037229,2.45994364,0.31635529,0.81831681,0.00649401,0.11440546
-3.64082041,3.14706753,0.00179127,0.03157681,0.55937142,2.49879465,0.29739799,0.80363778,0.00657237,0.10906946
-3.63481741,3.14605645,0.00172626,0.03068861,0.53125051,2.53816443,0.28010079,0.79037825,0.00664913,0.10427185
-3.62881441,3.14915616,0.00165780,0.02997616,0.50607033,2.57772356,0.26457117,0.77886801,0.00672550,0.10007721
-3.62281141,3.15651365,0.00158678,0.02944330,0.48383770,2.61719111,0.25087976,0.76943835,0.00680301,0.09654029
-3.61680840,3.16828275,0.00151407,0.02909113,0.46451286,2.65634628,0.23906344,0.76241487,0.00688351,0.09370516
-3.61080540,3.18462792,0.00144054,0.02891847,0.44801712,2.69503648,0.22912906,0.75811045,0.00696902,0.09160458
-3.60480240,3.20572518,0.00136704,0.02892214,0.43424072,2.73318126,0.22105749,0.75681844,0.00706175,0.09025958
-3.59879940,3.23175971,0.00129434,0.02909738,0.42305026,2.77077182,0.21480783,0.75880610,0.00716399,0.08967916
-3.59279640,3.26291988,0.00122316,0.02943818,0.41429554,2.80786603,0.21032139,0.76430830,0.00727800,0.08986005
-3.58679340,3.29938768,0.00115412,0.02993750,0.40781551,2.84457910,0.20752549,0.77352156,0.00740599,0.09078677
-3.58079040,3.34132596,0.00108778,0.03058753,0.40344325,2.88107046,0.20633675,0.78659827,0.00754998,0.09243167
-3.57478739,3.38886273,0.00102459,0.03137979,0.40100975,2.91752735,0.20666382,0.80364147,0.00771174,0.09475526
