energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,1.55100592,0.00155694,0.10666553,1.11245322,0.81221186,0.00821136,0.53220140,0.19779289,0.12874887
-4.63131566,1.58421405,0.00154025,0.10909148,1.13571744,0.83173590,0.00832017,0.54234820,0.20281667,0.13023548
-4.62531266,1.60961119,0.00151319,0.11095716,1.15283340,0.84752145,0.00838804,0.54953794,0.20690409,0.13096686
-4.61930965,1.62686967,0.00147634,0.11223800,1.16354558,0.85937481,0.00841487,0.55366402,0.20999375,0.13093590
-4.61330665,1.63579306,0.00143046,0.11292033,1.16771834,0.86715632,0.00840112,0.55467587,0.21204160,0.13014989
-4.60730365,1.63631866,0.00137649,0.11300191,1.16534075,0.87078126,0.00834780,0.55258030,0.21302177,0.12863017
-4.60130065,1.62851719,0.00131551,0.11249221,1.15652847,0.87022001,0.00825641,0.54744145,0.21292700,0.12641152
-4.59529765,1.61258995,0.00124869,0.11141245,1.14152245,0.86549745,0.00812885,0.53937937,0.21176876,0.12354115
-4.58929465,1.58886356,0.00117724,0.10979535,1.12068456,0.85669166,0.00796738,0.52856723,0.20957707,0.12007738
-4.58329165,1.55778237,0.00110242,0.10768465,1.09449030,0.84393205,0.00777455,0.51522723,0.20639995,0.11608818
-4.57728864,1.51989887,0.00102546,0.10513433,1.06351868,0.82739687,0.00755310,0.49962550,0.20230245,0.11164946
-4.57128564,1.47586238,0.00094756,0.10220766,1.02843964,0.80731022,0.00730595,0.48206589,0.19736545,0.10684320
-4.56528264,1.42640600,0.00086983,0.09897593,0.98999928,0.78393841,0.00703616,0.46288311,0.19168406,0.10175564
-4.55927964,1.37233238,0.00079328,0.09551708,0.94900343,0.75758589,0.00674680,0.44243512,0.18536571,0.09647532
-4.55327664,1.31449832,0.00071882,0.09191414,0.90629979,0.72859053,0.00644103,0.42109527,0.17852797,0.09109126
-4.54727364,1.25379853,0.00064722,0.08825346,0.86275924,0.69731836,0.00612196,0.39924407,0.17129616,0.08569111
-4.54127064,1.19114888,0.00057910,0.08462292,0.81925668,0.66415783,0.00579272,0.37726114,0.16380063,0.08035956
-4.53526763,1.12746927,0.00051497,0.08111002,0.77665190,0.62951353,0.00545636,0.35551717,0.15617404,0.07517673
-4.52926463,1.06366662,0.00045520,0.07779995,0.73577087,0.59379959,0.00511585,0.33436636,0.14854843,0.07021685
-4.52326163,1.00061807,0.00040001,0.07477362,0.69738783,0.55743279,0.00477408,0.31413932,0.14105229,0.06554704
-4.51725863,0.93915497,0.00034954,0.07210578,0.66220865,0.52082557,0.00443381,0.29513658,0.13380768,0.06122628
-4.51125563,0.88004783,0.00030381,0.06986320,0.63085565,0.48437916,0.00409767,0.27762296,0.12692747,0.05730464
-4.50525263,0.82399267,0.00026276,0.06810293,0.60385428,0.44847704,0.00376811,0.26182274,0.12051274,0.05382257
-4.49924962,0.77159911,0.00022628,0.06687079,0.58162196,0.41347886,0.00344739,0.24791579,0.11465045,0.05081054
-4.49324662,0.72338053,0.00019417,0.06619999,0.56445919,0.37971521,0.00313757,0.23603473,0.10941153,0.04828867
-4.48724362,0.67974656,0.00016624,0.06611010,0.55254326,0.34748323,0.00284045,0.22626313,0.10484920,0.04626675
-4.48124062,0.64099824,0.00014226,0.06660616,0.54592463,0.31704347,0.00255762,0.21863483,0.10099797,0.04474428
-4.47523762,0.60732590,0.00012199,0.06767828,0.54452621,0.28861782,0.00229036,0.21313431,0.09787296,0.04371076
-4.46923462,0.57881001,0.00010520,0.06930148,0.54814550,0.26238892,0.00203970,0.20969818,0.09546986,0.04314616
-4.46323162,0.55542485,0.00009170,0.07143594,0.55645975,0.23850074,0.00180641,0.20821781,0.09376540,0.04302152
-4.45722861,0.53704513,0.00008131,0.07402769,0.56903408,0.21706050,0.00159097,0.20854281,0.09271841,0.04329976
-4.45122561,0.52345522,0.00007389,0.07700967,0.58533236,0.19814166,0.00139359,0.21048569,0.09227130,0.04393663
-4.44522261,0.51436076,0.00006933,0.08030319,0.60473091,0.18178799,0.00121427,0.21382723,0.09235219,0.04488182
-4.43921961,0.50940237,0.00006759,0.08381977,0.62653457,0.16801823,0.00105276,0.21832271,0.09287728,0.04608016
-4.43321661,0.50817087,0.00006865,0.08746334,0.64999484,0.15683136,0.00090865,0.22370868,0.09375369,0.04747305
-4.42721361,0.51022357,0.00007254,0.09113268,0.67432978,0.14821201,0.00078134,0.22971023,0.09488253,0.04899984
-4.42121061,0.51510111,0.00007935,0.09472412,0.69874491,0.14213581,0.00067012,0.23604853,0.09616208,0.05059935
-4.41520760,0.52234404,0.00008918,0.09813438,0.72245478,0.13857428,0.00057416,0.24244841,0.09749107,0.05221137
-4.40920460,0.53150873,0.00010219,0.10126340,0.74470433,0.13749915,0.00049261,0.24864569,0.09877186,0.05377818
-4.40320160,0.54218182,0.00011856,0.10401720,0.76478943,0.13888573,0.00042455,0.25439426,0.09991342,0.05524594
-4.39719860,0.55399274,0.00013846,0.10631052,0.78207598,0.14271511,0.00036907,0.25947237,0.10083406,0.05656604
-4.39119560,0.56662382,0.00016211,0.10806922,0.79601667,0.14897521,0.00032529,0.26368819,0.10146378,0.05769618
-4.38519260,0.57981743,0.00018969,0.10923237,0.80616498,0.15766041,0.00029236,0.26688425,0.10174608,0.05860136
-4.37918959,0.59338001,0.00022138,0.10975389,0.81218586,0.16876982,0.00026949,0.26894071,0.10163936,0.05925456
-4.37318659,0.60718285,0.00025732,0.10960370,0.81386257,0.18230430,0.00025596,0.26977738,0.10111766,0.05963719
-4.36718359,0.62115947,0.00029760,0.10876835,0.81109952,0.19826219,0.00025112,0.26935425,0.10017091,0.05973924
-4.36118059,0.63529993,0.00034225,0.10725110,0.80392107,0.21663417,0.00025439,0.26767075,0.09880453,0.05955914
-4.35517759,0.64964230,0.00039125,0.10507146,0.79246627,0.23739731,0.00026528,0.26476366,0.09703859,0.05910337
-4.34917459,0.66426178,0.00044445,0.10226423,0.77697988,0.26050873,0.00028334,0.26070383,0.09490649,0.05838581
-4.34317159,0.67925803,0.00050164,0.09887803,0.75780010,0.28589918,0.00030822,0.25559178,0.09245321,0.05742685
-4.33716858,0.69474148,0.00056249,0.09497348,0.73534361,0.31346696,0.00033957,0.24955261,0.08973330,0.05625233
-4.33116558,0.71081926,0.00062656,0.09062109,0.71008856,0.34307252,0.00037712,0.24273024,0.08680873,0.05489237
-4.32516258,0.72758168,0.00069331,0.08589893,0.68255633,0.37453414,0.00042063,0.23528132,0.08374664,0.05338010
-4.31915958,0.74508989,0.00076207,0.08089016,0.65329284,0.40762510,0.00046986,0.22736918,0.08061709,0.05175046
-4.31315658,0.76336553,0.00083208,0.07568065,0.62285029,0.44207248,0.00052460,0.21915796,0.07749102,0.05003893
-4.30715358,0.78238296,0.00090250,0.07035662,0.59176994,0.47755807,0.00058467,0.21080724,0.07443838,0.04828047
-4.30115058,0.80206456,0.00097241,0.06500258,0.56056675,0.51372126,0.00064987,0.20246735,0.07152666,0.04650857
-4.29514757,0.82227948,0.00104082,0.05969942,0.52971637,0.55016425,0.00072003,0.19427556,0.06881964,0.04475446
-4.28914457,0.84284589,0.00110672,0.05452292,0.49964489,0.58645932,0.00079501,0.18635331,0.06637668,0.04304663
-4.28314157,0.86353685,0.00116909,0.04954256,0.47072162,0.62215810,0.00087468,0.17880442,0.06425227,0.04141044
-4.27713857,0.88408942,0.00122694,0.04482079,0.44325509,0.65680267,0.00095896,0.17171442,0.06249607,0.03986812
-4.27113557,0.90421676,0.00127931,0.04041259,0.41749207,0.68993792,0.00104783,0.16515090,0.06115320,0.03843881
-4.26513257,0.92362251,0.00132534,0.03636545,0.39361956,0.72112498,0.00114135,0.15916479,0.06026490,0.03713897
-4.25912956,0.94201694,0.00136426,0.03271967,0.37176940,0.74995511,0.00123964,0.15379246,0.05986932,0.03598282
-4.25312656,0.95913392,0.00139542,0.02950888,0.35202505,0.77606345,0.00134297,0.14905843,0.06000246,0.03498299
-4.24712356,0.97474795,0.00141835,0.02676089,0.33443014,0.79914219,0.00145169,0.14497853,0.06069915,0.03415117
-4.24112056,0.98869047,0.00143272,0.02449856,0.31899825,0.81895249,0.00156631,0.14156335,0.06199400,0.03349886
-4.23511756,1.00086446,0.00143839,0.02274088,0.30572330,0.83533474,0.00168749,0.13882165,0.06392213,0.03303809
-4.22911456,1.01125678,0.00143542,0.02150402,0.29459021,0.84821654,0.00181599,0.13676377,0.06651976,0.03278203
-4.22311156,1.01994738,0.00142404,0.02080236,0.28558516,0.85761809,0.00195275,0.13540457,0.06982447,0.03274559
-4.21710855,1.02711513,0.00140469,0.02064942,0.27870514,0.86365476,0.00209881,0.13476605,0.07387517,0.03294577
-4.21110555,1.03303969,0.00137796,0.02105873,0.27396635,0.86653641,0.00225530,0.13487929,0.07871172,0.03340198
-4.20510255,1.03809931,0.00134463,0.02204448,0.27141115,0.86656378,0.00242344,0.13578582,0.08437418,0.03413609
-4.19909955,1.04276466,0.00130561,0.02362197,0.27111336,0.86412156,0.00260445,0.13753817,0.09090181,0.03517228
-4.19309655,1.04758860,0.00126194,0.02580790,0.27318169,0.85966871,0.00279955,0.14019980,0.09833170,0.03653679
-4.18709355,1.05319246,0.00121475,0.02862039,0.27776120,0.85372612,0.00300986,0.14384422,0.10669729,0.03825740
-4.18109055,1.06024913,0.00116525,0.03207885,0.28503282,0.84686200,0.00323638,0.14855346,0.11602666,0.04036273
-4.17508754,1.06946354,0.00111468,0.03620347,0.29521077,0.83967560,0.00347992,0.15441586,0.12634083,0.04288144
-4.16908454,1.08155116,0.00106431,0.04101472,0.30853808,0.83277970,0.00374103,0.16152333,0.13765205,0.04584123
-4.16308154,1.09721534,0.00101537,0.04653242,0.32528016,0.82678247,0.00401995,0.16996813,0.14996223,0.04926776
-4.15707854,1.11712397,0.00096905,0.05277472,0.34571657,0.82226925,0.00431654,0.17983919,0.16326150,0.05318345
-4.15107554,1.14188640,0.00092646,0.05975696,0.37013117,0.81978496,0.00463030,0.19121823,0.17752708,0.05760627
-4.14507254,1.17203114,0.00088863,0.06749021,0.39880072,0.81981742,0.00496025,0.20417558,0.19272240,0.06254849
-4.13906953,1.20798505,0.00085643,0.07597988,0.43198220,0.82278243,0.00530498,0.21876593,0.20879648,0.06801540
-4.13306653,1.25005453,0.00083062,0.08522406,0.46989910,0.82901063,0.00566260,0.23502416,0.22568373,0.07400417
-4.12706353,1.29840922,0.00081176,0.09521191,0.51272699,0.83873684,0.00603077,0.25296114,0.24330387,0.08050274
-4.12106053,1.35306868,0.00080027,0.10592206,0.56057865,0.85209190,0.00640670,0.27255986,0.26156229,0.08748885
-4.11505753,1.41389227,0.00079634,0.11732097,0.61348938,0.86909733,0.00678722,0.29377185,0.28035046,0.09492924
-4.10905453,1.48057263,0.00080000,0.12936146,0.67140275,0.88966279,0.00716877,0.31651405,0.29954662,0.10277910
-4.10305153,1.55263296,0.00081107,0.14198146,0.73415758,0.91358657,0.00754750,0.34066631,0.31901652,0.11098170
-4.09704852,1.62942821,0.00082917,0.15510298,0.80147661,0.94055875,0.00791933,0.36606957,0.33861427,0.11946839
-4.09104552,1.71015037,0.00085375,0.16863142,0.87295755,0.97016730,0.00828001,0.39252494,0.35818331,0.12815888
-4.08504252,1.79383789,0.00088407,0.18245534,0.94806722,1.00190665,0.00862520,0.41979378,0.37755738,0.13696188
-4.07903952,1.87938925,0.00091925,0.19644678,1.02613923,1.03518872,0.00895055,0.44759889,0.39656161,0.14577613
-4.07303652,1.96558065,0.00095826,0.21046202,1.10637599,1.06935609,0.00925180,0.47562692,0.41501380,0.15449177
-4.06703352,2.05108756,0.00099998,0.22434309,1.18785531,1.10369713,0.00952483,0.50353216,0.43272579,0.16299213
-4.06103052,2.13451010,0.00104320,0.23791989,1.26954189,1.13746257,0.00976578,0.53094156,0.44950519,0.17115589
-4.05502751,2.21440164,0.00108667,0.25101293,1.35030386,1.16988343,0.00997107,0.55746114,0.46515739,0.17885951
-4.04902451,2.28930028,0.00112913,0.26343673,1.42893427,1.20018966,0.01013754,0.58268368,0.47948797,0.18597995
-4.04302151,2.35776247,0.00116935,0.27500376,1.50417697,1.22762929,0.01026246,0.60619743,0.49230553,0.19239764
-4.03701851,2.41839801,0.00120615,0.28552882,1.57475644,1.25148739,0.01034363,0.62759578,0.50342497,0.19799946
-4.03101551,2.46990551,0.00123845,0.29483382,1.63941058,1.27110458,0.01037938,0.64648754,0.51267121,0.20268182
-4.02501251,2.51110712,0.00126532,0.30275259,1.69692542,1.28589440,0.01036868,0.66250751,0.51988324,0.20635362
-4.01900950,2.54098159,0.00128595,0.30913585,1.74617038,1.29535914,0.01031111,0.67532698,0.52491839,0.20893898
-4.01300650,2.55869427,0.00129973,0.31385579,1.78613282,1.29910353,0.01020692,0.68466374,0.52765676,0.21037966
-4.00700350,2.56362302,0.00130623,0.31681035,1.81595025,1.29684595,0.01005700,0.69029116,0.52800549,0.21063706
-4.00100050,2.55537893,0.00130523,0.31792686,1.83493891,1.28842662,0.00986294,0.69204604,0.52590281,0.20969367
-3.99499750,2.53382085,0.00129670,0.31716487,1.84261741,1.27381259,0.00962692,0.68983468,0.52132144,0.20755399
-3.98899450,2.49906309,0.00128082,0.31451808,1.83872422,1.25309921,0.00935176,0.68363708,0.51427141,0.20424472
-3.98299150,2.45147577,0.00125795,0.31001518,1.82322812,1.22650810,0.00904081,0.67350887,0.50480181,0.19981439
-3.97698849,2.39167769,0.00122861,0.30371964,1.79633125,1.19438156,0.00869790,0.65958095,0.49300152,0.19433222
-3.97098549,2.32052195,0.00119347,0.29572838,1.75846427,1.15717374,0.00832730,0.64205674,0.47899865,0.18788645
-3.96498249,2.23907467,0.00115333,0.28616927,1.71027409,1.11543890,0.00793357,0.62120716,0.46295880,0.18058209
-3.95897949,2.14858788,0.00110903,0.27519781,1.65260443,1.06981719,0.00752152,0.59736359,0.44508200,0.17253821
-3.95297649,2.05046740,0.00106150,0.26299284,1.58647026,1.02101856,0.00709606,0.57090896,0.42559847,0.16388489
-3.94697349,1.94623736,0.00101168,0.24975163,1.51302718,0.96980553,0.00666212,0.54226752,0.40476344,0.15475995
-3.94097049,1.83750252,0.00096048,0.23568454,1.43353711,0.91697542,0.00622455,0.51189354,0.38285099,0.14530562
-3.93496748,1.72591021,0.00090878,0.22100941,1.34933180,0.86334297,0.00578800,0.48025962,0.36014752,0.13566523
-3.92896448,1.61311319,0.00085741,0.20594599,1.26177570,0.80972373,0.00535683,0.44784488,0.33694473,0.12598010
-3.92296148,1.50073503,0.00080709,0.19071050,1.17222970,0.75691911,0.00493505,0.41512365,0.31353273,0.11638674
-3.91695848,1.39033909,0.00075847,0.17551074,1.08201714,0.70570351,0.00452623,0.38255502,0.29019340,0.10701443
-3.91095548,1.28340221,0.00071209,0.16054164,0.99239337,0.65681375,0.00413344,0.35057357,0.26719429,0.09798320
-3.90495248,1.18129370,0.00066839,0.14598165,0.90451971,0.61094118,0.00375927,0.31958166,0.24478333,0.08940242
-3.89894947,1.08525994,0.00062770,0.13198985,0.81944259,0.56872650,0.00340574,0.28994335,0.22318449,0.08136974
-3.89294647,0.99641478,0.00059030,0.11870394,0.73807833,0.53075699,0.00307437,0.26198007,0.20259454,0.07397067
-3.88694347,0.91573526,0.00055639,0.10623911,0.66120345,0.49756608,0.00276616,0.23596809,0.18318092,0.06727847
-3.88094047,0.84406213,0.00052611,0.09468767,0.58945059,0.46963469,0.00248161,0.21213760,0.16508079,0.06135450
-3.87493747,0.78210441,0.00049960,0.08411942,0.52330944,0.44739400,0.00222083,0.19067329,0.14840117,0.05624883
-3.86893447,0.73044700,0.00047700,0.07458270,0.46313212,0.43122896,0.00198353,0.17171615,0.13322001,0.05200105
-3.86293147,0.68956020,0.00045850,0.06610594,0.40914228,0.42148200,0.00176911,0.15536628,0.11958815,0.04864120
-3.85692846,0.65981028,0.00044433,0.05869949,0.36144696,0.41845652,0.00157677,0.14168633,0.10753186,0.04619069
-3.85092546,0.64146990,0.00043484,0.05235786,0.32005049,0.42241950,0.00140548,0.13070537,0.09705590,0.04466320
-3.84492246,0.63472767,0.00043046,0.04706195,0.28486936,0.43360297,0.00125415,0.12242283,0.08814683,0.04406537
-3.83891946,0.63969603,0.00043179,0.04278133,0.25574747,0.45220414,0.00112165,0.11681232,0.08077637,0.04439736
-3.83291646,0.65641713,0.00043955,0.03947639,0.23247085,0.47838385,0.00100686,0.11382518,0.07490473,0.04565316
-3.82691346,0.68486631,0.00045466,0.03710041,0.21478143,0.51226368,0.00090874,0.11339347,0.07048371,0.04782066
-3.82091046,0.72495335,0.00047819,0.03560126,0.20238939,0.55392162,0.00082636,0.11543250,0.06745937,0.05088155
-3.81490745,0.77652154,0.00051137,0.03492297,0.19498374,0.60338679,0.00075893,0.11984275,0.06577446,0.05481099
-3.80890445,0.83934504,0.00055560,0.03500694,0.19224101,0.66063334,0.00070586,0.12651126,0.06537020,0.05957721
-3.80290145,0.91312509,0.00061242,0.03579299,0.19383214,0.72557432,0.00066670,0.13531257,0.06618776,0.06514104
-3.79689845,0.99748557,0.00068348,0.03722005,0.19942741,0.79805559,0.00064122,0.14610928,0.06816913,0.07145545
-3.79089545,1.09196877,0.00077052,0.03922676,0.20869984,0.87785052,0.00062937,0.15875243,0.07125765,0.07846525
-3.78489245,1.19603164,0.00087529,0.04175184,0.22132714,0.96465573,0.00063123,0.17308177,0.07539811,0.08610688
-3.77888944,1.30904352,0.00099954,0.04473438,0.23699255,1.05808821,0.00064708,0.18892613,0.08053650,0.09430859
-3.77288644,1.43028529,0.00114492,0.04811402,0.25538478,1.15768407,0.00067726,0.20610398,0.08661960,0.10299082
-3.76688344,1.55895068,0.00131293,0.05183111,0.27619747,1.26289905,0.00072224,0.22442424,0.09359419,0.11206698
-3.76088044,1.69414953,0.00150484,0.05582685,0.29912832,1.37311076,0.00078250,0.24368756,0.10140631,0.12144457
-3.75487744,1.83491327,0.00172165,0.06004345,0.32387812,1.48762258,0.00085854,0.26368795,0.11000032,0.13102663
-3.74887444,1.98020223,0.00196392,0.06442430,0.35014999,1.60566909,0.00095081,0.28421480,0.11931799,0.14071351
-3.74287144,2.12891479,0.00223181,0.06891413,0.37764887,1.72642282,0.00105966,0.30505533,0.12929761,0.15040490
-3.73686843,2.27989782,0.00252492,0.07345927,0.40608139,1.84900200,0.00118531,0.32599732,0.13987321,0.16000198
-3.73086543,2.43195824,0.00284229,0.07800788,0.43515621,1.97247921,0.00132780,0.34683204,0.15097383,0.16940963
-3.72486243,2.58387533,0.00318231,0.08251017,0.46458489,2.09589065,0.00148693,0.36735725,0.16252304,0.17853863
-3.71885943,2.73441330,0.00354274,0.08691864,0.49408316,2.21824589,0.00166227,0.38738021,0.17443855,0.18730768
-3.71285643,2.88233421,0.00392067,0.09118831,0.52337267,2.33853809,0.00185304,0.40672047,0.18663208,0.19564507
-3.70685343,3.02641069,0.00431253,0.09527691,0.55218312,2.45575456,0.00205820,0.42521240,0.19900950,0.20349014
-3.70085043,3.16543867,0.00471415,0.09914503,0.58025469,2.56888770,0.00227632,0.44270731,0.21147114,0.21079413
-3.69484742,3.29824980,0.00512080,0.10275626,0.60734065,2.67694640,0.00250566,0.45907508,0.22391243,0.21752065
-3.68884442,3.42372377,0.00552730,0.10607729,0.63321001,2.77896792,0.00274414,0.47420524,0.23622476,0.22364553
-3.68284142,3.54080040,0.00592812,0.10907800,0.65765024,2.87403018,0.00298933,0.48800750,0.24829662,0.22915620
-3.67683842,3.64849146,0.00631747,0.11173151,0.68046972,2.96126450,0.00323854,0.50041166,0.26001492,0.23405059
-3.67083542,3.74589229,0.00668952,0.11401428,0.70149998,3.03986858,0.00348879,0.51136698,0.27126657,0.23833555
-3.66483242,3.83219296,0.00703847,0.11590615,0.72059744,3.10911940,0.00373693,0.52084104,0.28194018,0.24202502
-3.65882941,3.90668889,0.00735876,0.11739045,0.73764473,3.16838591,0.00397964,0.52881815,0.29192789,0.24513791
-3.65282641,3.96879054,0.00764519,0.11845409,0.75255133,3.21714082,0.00421354,0.53529742,0.30112726,0.24769594
-3.64682341,4.01803201,0.00789310,0.11908767,0.76525353,3.25497116,0.00443525,0.54029060,0.30944314,0.24972151
-3.64082041,4.05407801,0.00809848,0.11928561,0.77571371,3.28158703,0.00464151,0.54381980,0.31678951,0.25123574
-3.63481741,4.07672910,0.00825809,0.11904632,0.78391887,3.29682803,0.00482920,0.54591508,0.32309122,0.25225687
-3.62881441,4.08592463,0.00836955,0.11837230,0.78987847,3.30066699,0.00499548,0.54661232,0.32828558,0.25279899
-3.62281141,4.08174337,0.00843141,0.11727023,0.79362175,3.29321060,0.00513787,0.54595110,0.33232374,0.25287134
-3.61680840,4.06440162,0.00844316,0.11575111,0.79519451,3.27469686,0.00525432,0.54397302,0.33517184,0.25247810
-3.61080540,4.03424881,0.00840528,0.11383021,0.79465564,3.24548929,0.00534330,0.54072024,0.33681206,0.25161881
-3.60480240,3.99176089,0.00831918,0.11152709,0.79207356,3.20606816,0.00540383,0.53623463,0.33724327,0.25028930
-3.59879940,3.93753156,0.00818719,0.10886546,0.78752274,3.15701906,0.00543558,0.53055723,0.33648158,0.24848312
-3.59279640,3.87226205,0.00801243,0.10587304,0.78108052,3.09901947,0.00543890,0.52372830,0.33456062,0.24619347
-3.58679340,3.79674974,0.00779879,0.10258123,0.77282455,3.03282383,0.00541482,0.51578779,0.33153166,0.24341538
-3.58079040,3.71187624,0.00755078,0.09902483,0.76283076,2.95924804,0.00536511,0.50677632,0.32746349,0.24014809
-3.57478739,3.61859540,0.00727343,0.09524158,0.75117232,2.87915389,0.00529221,0.49673646,0.32244215,0.23639758
