energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.08254127,0.44049494,0.12868252,0.09645476,0.01952867,0.06291844,0.11427016,0.02734070,0.04559448,0.12959333
3.08854427,0.47172358,0.14060371,0.10263136,0.02141204,0.06727228,0.12464425,0.02862784,0.04999168,0.13585669
3.09454727,0.50501035,0.15266476,0.10938439,0.02330845,0.07194471,0.13514778,0.03013678,0.05441932,0.14314399
3.10055028,0.53966310,0.16467871,0.11655686,0.02519061,0.07683729,0.14561340,0.03181993,0.05881369,0.15123293
3.10655328,0.57496610,0.17644707,0.12398772,0.02702925,0.08184830,0.15586409,0.03362964,0.06310645,0.15989968
3.11255628,0.61019125,0.18776438,0.13151398,0.02879382,0.08687423,0.16571727,0.03551870,0.06722626,0.16892106
3.11855928,0.64461059,0.19842337,0.13897310,0.03045331,0.09181151,0.17498934,0.03744069,0.07110075,0.17807691
3.12456228,0.67750995,0.20822067,0.14620554,0.03197714,0.09655832,0.18350067,0.03935050,0.07465851,0.18715259
3.13056528,0.70820315,0.21696266,0.15305744,0.03333610,0.10101650,0.19108076,0.04120479,0.07783133,0.19594157
3.13656828,0.73604646,0.22447138,0.15938343,0.03450323,0.10509354,0.19757335,0.04296251,0.08055630,0.20424809
3.14257129,0.76045278,0.23059014,0.16504941,0.03545478,0.10870450,0.20284137,0.04458540,0.08277792,0.21188990
3.14857429,0.78090484,0.23518864,0.16993518,0.03617094,0.11177385,0.20677131,0.04603852,0.08444997,0.21870090
3.15457729,0.79696712,0.23816730,0.17393684,0.03663656,0.11423712,0.20927698,0.04729075,0.08553709,0.22453367
3.16058029,0.80829573,0.23946058,0.17696897,0.03684169,0.11604233,0.21030236,0.04831525,0.08601604,0.22926174
3.16658329,0.81464591,0.23903920,0.17896626,0.03678191,0.11715106,0.20982343,0.04908984,0.08587651,0.23278165
3.17258629,0.81587691,0.23691109,0.17988476,0.03645852,0.11753924,0.20784895,0.04959734,0.08512151,0.23501446
3.17858929,0.81195377,0.23312101,0.17970253,0.03587846,0.11719747,0.20442000,0.04982584,0.08376727,0.23590689
3.18459230,0.80294618,0.22774888,0.17841970,0.03505407,0.11613101,0.19960847,0.04976878,0.08184262,0.23543192
3.19059530,0.78902417,0.22090690,0.17605800,0.03400267,0.11435927,0.19351445,0.04942505,0.07938801,0.23358878
3.19659830,0.77045110,0.21273560,0.17265964,0.03274595,0.11191499,0.18626269,0.04879884,0.07645409,0.23040235
3.20260130,0.74757401,0.20339900,0.16828570,0.03130921,0.10884303,0.17799829,0.04789944,0.07309995,0.22592197
3.20860430,0.72081181,0.19307908,0.16301400,0.02972053,0.10519882,0.16888187,0.04674093,0.06939120,0.22021972
3.21460730,0.69064185,0.18196994,0.15693664,0.02800986,0.10104662,0.15908435,0.04534174,0.06539781,0.21338810
3.22061031,0.65758537,0.17027172,0.15015715,0.02620809,0.09645755,0.14878165,0.04372409,0.06119196,0.20553731
3.22661331,0.62219232,0.15818472,0.14278752,0.02434611,0.09150756,0.13814955,0.04191340,0.05684590,0.19679214
3.23261631,0.58502623,0.14590379,0.13494510,0.02245401,0.08627530,0.12735877,0.03993759,0.05242996,0.18728858
3.23861931,0.54664965,0.13361344,0.12674951,0.02056024,0.08084015,0.11657072,0.03782636,0.04801075,0.17717030
3.24462231,0.50761056,0.12148349,0.11831971,0.01869099,0.07528019,0.10593375,0.03561043,0.04364965,0.16658502
3.25062531,0.46843022,0.10966574,0.10977121,0.01686966,0.06967055,0.09558026,0.03332082,0.03940158,0.15568097
3.25662831,0.42959278,0.09829148,0.10121367,0.01511647,0.06408177,0.08562455,0.03098814,0.03531408,0.14460352
3.26263132,0.39153686,0.08746993,0.09274873,0.01344821,0.05857857,0.07616157,0.02864189,0.03142684,0.13349210
3.26863432,0.35464924,0.07728762,0.08446836,0.01187814,0.05321880,0.06726641,0.02630988,0.02777144,0.12247743
3.27463732,0.31926066,0.06780862,0.07645351,0.01041604,0.04805275,0.05899458,0.02401770,0.02437141,0.11167918
3.28064032,0.28564374,0.05907552,0.06877329,0.00906831,0.04312268,0.05138288,0.02178831,0.02124270,0.10120415
3.28664332,0.25401280,0.05111097,0.06148454,0.00783828,0.03846271,0.04445084,0.01964172,0.01839414,0.09114491
3.29264632,0.22452544,0.04391976,0.05463173,0.00672643,0.03409885,0.03820263,0.01759476,0.01582832,0.08157896
3.29864932,0.19728562,0.03749124,0.04824734,0.00573085,0.03004936,0.03262914,0.01566099,0.01354241,0.07256843
3.30465233,0.17234801,0.03180190,0.04235242,0.00484757,0.02632527,0.02771034,0.01385070,0.01152914,0.06416018
3.31065533,0.14972315,0.02681802,0.03695752,0.00407099,0.02293099,0.02341764,0.01217098,0.00977779,0.05638638
3.31665833,0.12938341,0.02249832,0.03206377,0.00339429,0.01986511,0.01971617,0.01062588,0.00827514,0.04926547
3.32266133,0.11126909,0.01879638,0.02766405,0.00280976,0.01712124,0.01656698,0.00921671,0.00700637,0.04280335
3.32866433,0.09529483,0.01566291,0.02374433,0.00230923,0.01468885,0.01392901,0.00794226,0.00595589,0.03699487
3.33466733,0.08135565,0.01304772,0.02028500,0.00188428,0.01255420,0.01176074,0.00679917,0.00510803,0.03182541
3.34067034,0.06933281,0.01090131,0.01726212,0.00152656,0.01070108,0.01002169,0.00578228,0.00444763,0.02727252
3.34667334,0.05909907,0.00917629,0.01464868,0.00122797,0.00911168,0.00867348,0.00488498,0.00396049,0.02330765
3.35267634,0.05052333,0.00782828,0.01241575,0.00098084,0.00776720,0.00768067,0.00409956,0.00363369,0.01989770
3.35867934,0.04347458,0.00681667,0.01053345,0.00077801,0.00664853,0.00701126,0.00341756,0.00345578,0.01700652
3.36468234,0.03782512,0.00610497,0.00897183,0.00061299,0.00573667,0.00663698,0.00283008,0.00341680,0.01459626
3.37068534,0.03345301,0.00566101,0.00770158,0.00047990,0.00501318,0.00653329,0.00232804,0.00350833,0.01262853
3.37668834,0.03024379,0.00545681,0.00669458,0.00037356,0.00446043,0.00667916,0.00190243,0.00372325,0.01106528
3.38269135,0.02809155,0.00546841,0.00592432,0.00028946,0.00406181,0.00705675,0.00154452,0.00405556,0.00986961
3.38869435,0.02689938,0.00567544,0.00536615,0.00022372,0.00380179,0.00765090,0.00124599,0.00450013,0.00900625
3.39469735,0.02657937,0.00606072,0.00499746,0.00017307,0.00366596,0.00844855,0.00099908,0.00505228,0.00844191
3.40070035,0.02705213,0.00660968,0.00479766,0.00013479,0.00364094,0.00943810,0.00079666,0.00570750,0.00814544
3.40670335,0.02824612,0.00730987,0.00474824,0.00010668,0.00371431,0.01060877,0.00063227,0.00646109,0.00808789
3.41270635,0.03009667,0.00815043,0.00483256,0.00008698,0.00387443,0.01194997,0.00050015,0.00730774,0.00824238
3.41870935,0.03254505,0.00912163,0.00503580,0.00007435,0.00411029,0.01345074,0.00039528,0.00824128,0.00858393
3.42471236,0.03553747,0.01021441,0.00534472,0.00006779,0.00441135,0.01509926,0.00031328,0.00925440,0.00908927
3.43071536,0.03902423,0.01142009,0.00574754,0.00006663,0.00476732,0.01688248,0.00025045,0.01033841,0.00973662
3.43671836,0.04295902,0.01273015,0.00623378,0.00007049,0.00516810,0.01878590,0.00020370,0.01148315,0.01050541
3.44272136,0.04729846,0.01413604,0.00679411,0.00007921,0.00560361,0.02079340,0.00017048,0.01267695,0.01137615
3.44872436,0.05200187,0.01562919,0.00742023,0.00009288,0.00606373,0.02288740,0.00014878,0.01390665,0.01233024
3.45472736,0.05703129,0.01720107,0.00810486,0.00011174,0.00653828,0.02504895,0.00013702,0.01515780,0.01334995
3.46073037,0.06235174,0.01884332,0.00884163,0.00013622,0.00701706,0.02725814,0.00013401,0.01641484,0.01441837
3.46673337,0.06793165,0.02054797,0.00962512,0.00016689,0.00748986,0.02949450,0.00013893,0.01766148,0.01551948
3.47273637,0.07374338,0.02230769,0.01045084,0.00020443,0.00794665,0.03173760,0.00015122,0.01888107,0.01663826
3.47873937,0.07976382,0.02411603,0.01131524,0.00024962,0.00837765,0.03396757,0.00017060,0.02005703,0.01776086
3.48474237,0.08597488,0.02596771,0.01221574,0.00030329,0.00877357,0.03616578,0.00019695,0.02117336,0.01887474
3.49074537,0.09236382,0.02785877,0.01315070,0.00036633,0.00912575,0.03831543,0.00023033,0.02221514,0.01996891
3.49674837,0.09892336,0.02978669,0.01411935,0.00043960,0.00942640,0.04040200,0.00027088,0.02316892,0.02103406
3.50275138,0.10565138,0.03175040,0.01512175,0.00052396,0.00966879,0.04241378,0.00031883,0.02402323,0.02206270
3.50875438,0.11255024,0.03375017,0.01615859,0.00062015,0.00984742,0.04434202,0.00037439,0.02476887,0.02304921
3.51475738,0.11962567,0.03578732,0.01723097,0.00072883,0.00995818,0.04618113,0.00043779,0.02539922,0.02398987
3.52076038,0.12688513,0.03786384,0.01834018,0.00085047,0.00999845,0.04792850,0.00050919,0.02591035,0.02488271
3.52676338,0.13433583,0.03998184,0.01948731,0.00098531,0.00996719,0.04958427,0.00058864,0.02630110,0.02572736
3.53276638,0.14198234,0.04214287,0.02067291,0.00113336,0.00986494,0.05115086,0.00067608,0.02657295,0.02652478
3.53876938,0.14982395,0.04434724,0.02189657,0.00129431,0.00969381,0.05263226,0.00077128,0.02672988,0.02727687
3.54477239,0.15785193,0.04659315,0.02315647,0.00146751,0.00945737,0.05403337,0.00087381,0.02677803,0.02798608
3.55077539,0.16604690,0.04887600,0.02444905,0.00165195,0.00916051,0.05535906,0.00098305,0.02672530,0.02865497
3.55677839,0.17437634,0.05118764,0.02576859,0.00184621,0.00880931,0.05661334,0.00109816,0.02658092,0.02928570
3.56278139,0.18279265,0.05351574,0.02710695,0.00204851,0.00841077,0.05779851,0.00121804,0.02635493,0.02987962
3.56878439,0.19123175,0.05584343,0.02845340,0.00225665,0.00797261,0.05891439,0.00134140,0.02605766,0.03043685
3.57478739,0.19961249,0.05814902,0.02979451,0.00246809,0.00750302,0.05995775,0.00146673,0.02569926,0.03095598
3.58079040,0.20783692,0.06040607,0.03111428,0.00267996,0.00701040,0.06092188,0.00159231,0.02528927,0.03143380
3.58679340,0.21579157,0.06258374,0.03239431,0.00288911,0.00650308,0.06179639,0.00171628,0.02483619,0.03186528
3.59279640,0.22334968,0.06464732,0.03361420,0.00309222,0.00598916,0.06256738,0.00183667,0.02434726,0.03224353
3.59879940,0.23037442,0.06655916,0.03475207,0.00328585,0.00547625,0.06321769,0.00195143,0.02382822,0.03256000
3.60480240,0.23672288,0.06827976,0.03578515,0.00346652,0.00497130,0.06372759,0.00205850,0.02328327,0.03280482
3.61080540,0.24225079,0.06976913,0.03669059,0.00363087,0.00448051,0.06407556,0.00215590,0.02271512,0.03296715
3.61680840,0.24681774,0.07098818,0.03744620,0.00377570,0.00400917,0.06423929,0.00224172,0.02212506,0.03303575
3.62281141,0.25029251,0.07190030,0.03803133,0.00389811,0.00356165,0.06419684,0.00231423,0.02151324,0.03299950
3.62881441,0.25255844,0.07247286,0.03842767,0.00399558,0.00314137,0.06392782,0.00237197,0.02087892,0.03284808
3.63481741,0.25351845,0.07267863,0.03862003,0.00406609,0.00275078,0.06341455,0.00241370,0.02022082,0.03257251
3.64082041,0.25309940,0.07249706,0.03859699,0.00410812,0.00239146,0.06264319,0.00243854,0.01953741,0.03216574
3.64682341,0.25125569,0.07191529,0.03835147,0.00412078,0.00206414,0.06160464,0.00244597,0.01882733,0.03162315
3.65282641,0.24797176,0.07092888,0.03788106,0.00410379,0.00176883,0.06029532,0.00243581,0.01808965,0.03094290
3.65882941,0.24326344,0.06954224,0.03718829,0.00405753,0.00150489,0.05871768,0.00240828,0.01732413,0.03012622
3.66483242,0.23717805,0.06776863,0.03628056,0.00398298,0.00127113,0.05688037,0.00236398,0.01653146,0.02917751
3.67083542,0.22979330,0.06562992,0.03516997,0.00388172,0.00106598,0.05479827,0.00230383,0.01571339,0.02810433
3.67683842,0.22121487,0.06315587,0.03387299,0.00375586,0.00088751,0.05249206,0.00222910,0.01487273,0.02691721
3.68284142,0.21157308,0.06038323,0.03240986,0.00360799,0.00073362,0.04998770,0.00214130,0.01401342,0.02562940
3.68884442,0.20101856,0.05735451,0.03080398,0.00344105,0.00060206,0.04731560,0.00204220,0.01314036,0.02425638
3.69484742,0.18971735,0.05411661,0.02908112,0.00325827,0.00049054,0.04450961,0.00193370,0.01225931,0.02281543
3.70085043,0.17784552,0.05071927,0.02726858,0.00306304,0.00039681,0.04160593,0.00181782,0.01137668,0.02132502
3.70685343,0.16558370,0.04721356,0.02539435,0.00285883,0.00031868,0.03864196,0.00169662,0.01049929,0.01980423
3.71285643,0.15311163,0.04365032,0.02348626,0.00264908,0.00025410,0.03565514,0.00157212,0.00963412,0.01827217
3.71885943,0.14060308,0.04007871,0.02157124,0.00243708,0.00020115,0.03268179,0.00144630,0.00878808,0.01674739
3.72486243,0.12822136,0.03654493,0.01967456,0.00222595,0.00015809,0.02975616,0.00132100,0.00796775,0.01524738
3.73086543,0.11611542,0.03309113,0.01781927,0.00201851,0.00012336,0.02690954,0.00119789,0.00717919,0.01378810
3.73686843,0.10441683,0.02975455,0.01602576,0.00181726,0.00009556,0.02416954,0.00107845,0.00642774,0.01238367
3.74287144,0.09323759,0.02656687,0.01431134,0.00162432,0.00007350,0.02155964,0.00096395,0.00571788,0.01104606
3.74887444,0.08266884,0.02355388,0.01269015,0.00144144,0.00005612,0.01909880,0.00085542,0.00505318,0.00978496
3.75487744,0.07278043,0.02073530,0.01117301,0.00126997,0.00004255,0.01680141,0.00075365,0.00443617,0.00860771
3.76088044,0.06362125,0.01812494,0.00976752,0.00111086,0.00003203,0.01467730,0.00065923,0.00386842,0.00751931
3.76688344,0.05522024,0.01573092,0.00847819,0.00096470,0.00002393,0.01273195,0.00057249,0.00335053,0.00652257
3.77288644,0.04758803,0.01355620,0.00730671,0.00083176,0.00001776,0.01096683,0.00049360,0.00288218,0.00561820
3.77888944,0.04071888,0.01159906,0.00625226,0.00071199,0.00001308,0.00937985,0.00042252,0.00246228,0.00480513
3.78489245,0.03459303,0.00985382,0.00531183,0.00060509,0.00000957,0.00796584,0.00035908,0.00208901,0.00408070
3.79089545,0.02917917,0.00831151,0.00448065,0.00051055,0.00000695,0.00671710,0.00030298,0.00176002,0.00344095
3.79689845,0.02443690,0.00696061,0.00375253,0.00042769,0.00000501,0.00562395,0.00025381,0.00147250,0.00288092
3.80290145,0.02031916,0.00578768,0.00312027,0.00035570,0.00000359,0.00467528,0.00021109,0.00122331,0.00239490
3.80890445,0.01677456,0.00477808,0.00257599,0.00029371,0.00000256,0.00385906,0.00017430,0.00100916,0.00197672
3.81490745,0.01374933,0.00391649,0.00211144,0.00024079,0.00000182,0.00316276,0.00014290,0.00082664,0.00161995
3.82091046,0.01118921,0.00318747,0.00171829,0.00019599,0.00000129,0.00257380,0.00011632,0.00067235,0.00131814
3.82691346,0.00904085,0.00257585,0.00138836,0.00015840,0.00000093,0.00207986,0.00009401,0.00054302,0.00106496
3.83291646,0.00725308,0.00206709,0.00111378,0.00012711,0.00000068,0.00166918,0.00007545,0.00043549,0.00085434
3.83891946,0.00577780,0.00164757,0.00088717,0.00010130,0.00000054,0.00133071,0.00006014,0.00034683,0.00068061
3.84492246,0.00457061,0.00130474,0.00070169,0.00008020,0.00000047,0.00105437,0.00004763,0.00027435,0.00053852
3.85092546,0.00359124,0.00102728,0.00055116,0.00006310,0.00000048,0.00083104,0.00003751,0.00021561,0.00042335
3.85692846,0.00280377,0.00080516,0.00043004,0.00004938,0.00000057,0.00065272,0.00002940,0.00016845,0.00033087
3.86293147,0.00217665,0.00062969,0.00033345,0.00003851,0.00000074,0.00051252,0.00002300,0.00013100,0.00025742
3.86893447,0.00168264,0.00049353,0.00025719,0.00003002,0.00000104,0.00040469,0.00001803,0.00010162,0.00019983
3.87493747,0.00129868,0.00039067,0.00019765,0.00002353,0.00000148,0.00032464,0.00001427,0.00007899,0.00015548
3.88094047,0.00100563,0.00031644,0.00015182,0.00001873,0.00000215,0.00026898,0.00001157,0.00006199,0.00012221
3.88694347,0.00078809,0.00026751,0.00011724,0.00001538,0.00000310,0.00023550,0.00000978,0.00004978,0.00009838
3.89294647,0.00063415,0.00024190,0.00009195,0.00001334,0.00000447,0.00022331,0.00000885,0.00004177,0.00008280
3.89894947,0.00053529,0.00023907,0.00007446,0.00001250,0.00000640,0.00023289,0.00000876,0.00003760,0.00007476
3.90495248,0.00048620,0.00026001,0.00006370,0.00001287,0.00000912,0.00026627,0.00000953,0.00003715,0.00007405
3.91095548,0.00048478,0.00030740,0.00005905,0.00001451,0.00001289,0.00032728,0.00001127,0.00004061,0.00008096
3.91695848,0.00053225,0.00038584,0.00006025,0.00001759,0.00001809,0.00042178,0.00001415,0.00004843,0.00009634
3.92296148,0.00063331,0.00050213,0.00006749,0.00002237,0.00002521,0.00055811,0.00001842,0.00006141,0.00012170
3.92896448,0.00079643,0.00066565,0.00008135,0.00002923,0.00003487,0.00074753,0.00002441,0.00008077,0.00015926
3.93496748,0.00103437,0.00088881,0.00010288,0.00003867,0.00004791,0.00100480,0.00003258,0.00010818,0.00021210
3.94097049,0.00136467,0.00118760,0.00013364,0.00005137,0.00006534,0.00134887,0.00004353,0.00014587,0.00028430
3.94697349,0.00181046,0.00158220,0.00017573,0.00006815,0.00008847,0.00180370,0.00005797,0.00019674,0.00038114
3.95297649,0.00240126,0.00209765,0.00023187,0.00009007,0.00011894,0.00239910,0.00007683,0.00026449,0.00050929
3.95897949,0.00317396,0.00276464,0.00030553,0.00011843,0.00015875,0.00317184,0.00010123,0.00035377,0.00067703
3.96498249,0.00417394,0.00362029,0.00040096,0.00015477,0.00021037,0.00416663,0.00013252,0.00047034,0.00089456
3.97098549,0.00545618,0.00470895,0.00052335,0.00020097,0.00027677,0.00543733,0.00017231,0.00062123,0.00117420
3.97698849,0.00708646,0.00608300,0.00067890,0.00025925,0.00036152,0.00704811,0.00022252,0.00081496,0.00153074
3.98299150,0.00914251,0.00780357,0.00087492,0.00033219,0.00046884,0.00907459,0.00028536,0.00106172,0.00198162
3.98899450,0.01171512,0.00994113,0.00111997,0.00042279,0.00060365,0.01160491,0.00036339,0.00137354,0.00254729
3.99499750,0.01490899,0.01257589,0.00142389,0.00053448,0.00077166,0.01474062,0.00045954,0.00176449,0.00325130
4.00100050,0.01884342,0.01579796,0.00179786,0.00067112,0.00097936,0.01859738,0.00057706,0.00225079,0.00412050
4.00700350,0.02365260,0.01970718,0.00225446,0.00083704,0.00123408,0.02330531,0.00071958,0.00285096,0.00518510
4.01300650,0.02948546,0.02441251,0.00280760,0.00103699,0.00154391,0.02900887,0.00089103,0.00358578,0.00647855
4.01900950,0.03650489,0.03003097,0.00347246,0.00127613,0.00191771,0.03586630,0.00109563,0.00447833,0.00803737
4.02501251,0.04488641,0.03668605,0.00426537,0.00155999,0.00236498,0.04404840,0.00133782,0.00555379,0.00990075
4.03101551,0.05481595,0.04450551,0.00520358,0.00189439,0.00289574,0.05373655,0.00162219,0.00683923,0.01211000
4.03701851,0.06648695,0.05361862,0.00630499,0.00228532,0.00352031,0.06512008,0.00195334,0.00836318,0.01470777
4.04302151,0.08009652,0.06415275,0.00758777,0.00273891,0.00424907,0.07839272,0.00233581,0.01015515,0.01773704
4.04902451,0.09584077,0.07622942,0.00906999,0.00326119,0.00509216,0.09374828,0.00277384,0.01224491,0.02123991
4.05502751,0.11390942,0.08995994,0.01076904,0.00385800,0.00605910,0.11137555,0.00327131,0.01466164,0.02525624
4.06103052,0.13447964,0.10544060,0.01270115,0.00453481,0.00715842,0.13145248,0.00383147,0.01743301,0.02982202
4.06703352,0.15770948,0.12274775,0.01488076,0.00529652,0.00839719,0.15413981,0.00445680,0.02058401,0.03496769
4.07303652,0.18373093,0.14193288,0.01731990,0.00614729,0.00978058,0.17957434,0.00514882,0.02413575,0.04071632
4.07903952,0.21264302,0.16301794,0.02002765,0.00709037,0.01131137,0.20786205,0.00590788,0.02810420,0.04708189
4.08504252,0.24450527,0.18599123,0.02300949,0.00812791,0.01298952,0.23907136,0.00673302,0.03249887,0.05406755
4.09104552,0.27933169,0.21080401,0.02626692,0.00926084,0.01481180,0.27322695,0.00762183,0.03732154,0.06166412
4.09704852,0.31708600,0.23736820,0.02979698,0.01048876,0.01677139,0.31030430,0.00857038,0.04256512,0.06984883
4.10305153,0.35767800,0.26555538,0.03359207,0.01180986,0.01885770,0.35022546,0.00957312,0.04821265,0.07858451
4.10905453,0.40096188,0.29519723,0.03763984,0.01322093,0.02105621,0.39285630,0.01062296,0.05423657,0.08781913
4.11505753,0.44673633,0.32608763,0.04192330,0.01471737,0.02334852,0.43800561,0.01171127,0.06059821,0.09748594
4.12106053,0.49474683,0.35798634,0.04642106,0.01629330,0.02571251,0.48542607,0.01282806,0.06724780,0.10750423
4.12706353,0.54469017,0.39062439,0.05110788,0.01794174,0.02812268,0.53481754,0.01396217,0.07412471,0.11778061
4.13306653,0.59622109,0.42371092,0.05595530,0.01965474,0.03055067,0.58583244,0.01510152,0.08115829,0.12821102
4.13906953,0.64896086,0.45694118,0.06093240,0.02142371,0.03296590,0.63808324,0.01623343,0.08826904,0.13868317
4.14507254,0.70250750,0.49000556,0.06600684,0.02323966,0.03533643,0.69115189,0.01734494,0.09537032,0.14907958
4.15107554,0.75644717,0.52259900,0.07114576,0.02509348,0.03762986,0.74460078,0.01842325,0.10237036,0.15928093
4.15707854,0.81036619,0.55443048,0.07631687,0.02697628,0.03981432,0.79798486,0.01945603,0.10917476,0.16916973
4.16308154,0.86386307,0.58523196,0.08148937,0.02887963,0.04185962,0.85086438,0.02043186,0.11568907,0.17863391
4.16908454,0.91655985,0.61476641,0.08663486,0.03079581,0.04373823,0.90281751,0.02134054,0.12182174,0.18757051
4.17508754,0.96811217,0.64283433,0.09172802,0.03271797,0.04542633,0.95345248,0.02217342,0.12748692,0.19588888
4.18109055,1.01821747,0.66927840,0.09674710,0.03464027,0.04690473,1.00241838,0.02292359,0.13260735,0.20351359
4.18709355,1.06662072,0.69398614,0.10167418,0.03655788,0.04815966,1.04941408,0.02358613,0.13711695,0.21038661
4.19309655,1.11311747,0.71689011,0.10649511,0.03846689,0.04918338,1.09419488,0.02415812,0.14096311,0.21646883
4.19909955,1.15755409,0.73796598,0.11119922,0.04036416,0.04997459,1.13657652,0.02463864,0.14410860,0.22174074
4.20510255,1.19982498,0.75722839,0.11577877,0.04224711,0.05053860,1.17643616,0.02502871,0.14653293,0.22620224
4.21110555,1.23986731,0.77472500,0.12022818,0.04411333,0.05088732,1.21371053,0.02533111,0.14823311,0.22987168
4.21710855,1.27765349,0.79052912,0.12454306,0.04596026,0.05103894,1.24839130,0.02555012,0.14922388,0.23278410
4.22311156,1.31318210,0.80473153,0.12871923,0.04778480,0.05101753,1.28051792,0.02569122,0.14953726,0.23498879
4.22911456,1.34646793,0.81743204,0.13275171,0.04958290,0.05085233,1.31016854,0.02576080,0.14922153,0.23654643
4.23511756,1.37753197,0.82873140,0.13663370,0.05134922,0.05057696,1.33744949,0.02576581,0.14833971,0.23752584
4.24112056,1.40639215,0.83872422,0.14035590,0.05307686,0.05022857,1.36248417,0.02571339,0.14696758,0.23800065
4.24712356,1.43305564,0.84749347,0.14390587,0.05475717,0.04984683,1.38540189,0.02561064,0.14519133,0.23804605
4.25312656,1.45751331,0.85510682,0.14726785,0.05637971,0.04947299,1.40632747,0.02546429,0.14310501,0.23773577
4.25912956,1.47973682,0.86161526,0.15042280,0.05793233,0.04914893,1.42537229,0.02528057,0.14080781,0.23713951
4.26513257,1.49967868,0.86705402,0.15334886,0.05940140,0.04891627,1.44262720,0.02506505,0.13840136,0.23632094
4.27113557,1.51727527,0.87144559,0.15602205,0.06077223,0.04881559,1.45815780,0.02482262,0.13598715,0.23533628
4.27713857,1.53245259,0.87480475,0.15841742,0.06202952,0.04888572,1.47200219,0.02455744,0.13366404,0.23423358
4.28314157,1.54513430,0.87714499,0.16051023,0.06315806,0.04916313,1.48417128,0.02427311,0.13152611,0.23305261
4.28914457,1.55525143,0.87848579,0.16227746,0.06414340,0.04968149,1.49465141,0.02397273,0.12966072,0.23182538
4.29514757,1.56275289,0.87886008,0.16369922,0.06497258,0.05047119,1.50340909,0.02365909,0.12814696,0.23057704
4.30115058,1.56761586,0.87832123,0.16476021,0.06563488,0.05155907,1.51039710,0.02333484,0.12705432,0.22932721
4.30715358,1.56985521,0.87694869,0.16545096,0.06612249,0.05296803,1.51556169,0.02300267,0.12644171,0.22809136
4.31315658,1.56953102,0.87485187,0.16576881,0.06643107,0.05471680,1.51884998,0.02266547,0.12635672,0.22688232
4.31915958,1.56675330,0.87217160,0.16571856,0.06656017,0.05681957,1.52021704,0.02232641,0.12683508,0.22571157
4.32516258,1.56168365,0.86907893,0.16531271,0.06651344,0.05928567,1.51963200,0.02198903,0.12790032,0.22459026
4.33116558,1.55453309,0.86577104,0.16457130,0.06629871,0.06211909,1.51708276,0.02165725,0.12956352,0.22352984
4.33716858,1.54555634,0.86246443,0.16352119,0.06592772,0.06531809,1.51257883,0.02133526,0.13182317,0.22254225
4.34317159,1.53504248,0.85938563,0.16219508,0.06541579,0.06887464,1.50615222,0.02102744,0.13466509,0.22163958
4.34917459,1.52330267,0.85675992,0.16063005,0.06478114,0.07277389,1.49785618,0.02073816,0.13806248,0.22083337
4.35517759,1.51065534,0.85479880,0.15886586,0.06404415,0.07699366,1.48776218,0.02047156,0.14197594,0.22013336
4.36118059,1.49741011,0.85368684,0.15694304,0.06322645,0.08150394,1.47595513,0.02023129,0.14635372,0.21954610
4.36718359,1.48385111,0.85356902,0.15490093,0.06234991,0.08626659,1.46252761,0.02002026,0.15113202,0.21907329
4.37318659,1.47022112,0.85453921,0.15277575,0.06143566,0.09123510,1.44757338,0.01984040,0.15623557,0.21871014
4.37918959,1.45670741,0.85663080,0.15059883,0.06050310,0.09635466,1.43118100,0.01969243,0.16157843,0.21844387
4.38519260,1.44343031,0.85981016,0.14839509,0.05956905,0.10156249,1.41342795,0.01957567,0.16706512,0.21825248
4.39119560,1.43043554,0.86397352,0.14618195,0.05864702,0.10678845,1.39437604,0.01948798,0.17259205,0.21810400
4.39719860,1.41769066,0.86894767,0.14396857,0.05774672,0.11195609,1.37406847,0.01942569,0.17804941,0.21795623
4.40320160,1.40508622,0.87449461,0.14175566,0.05687370,0.11698400,1.35252880,0.01938366,0.18332339,0.21775710
4.40920460,1.39244168,0.88032014,0.13953573,0.05602935,0.12178750,1.32976232,0.01935541,0.18829875,0.21744569
4.41520760,1.37951570,0.88608595,0.13729382,0.05521107,0.12628070,1.30575949,0.01933336,0.19286173,0.21695391
4.42121061,1.36602054,0.89142472,0.13500866,0.05441270,0.13037881,1.28050158,0.01930908,0.19690318,0.21620869
4.42721361,1.35163958,0.89595741,0.13265428,0.05362515,0.13400057,1.25396790,0.01927363,0.20032178,0.21513471
4.43321661,1.33604712,0.89931188,0.13020171,0.05283720,0.13707084,1.22614444,0.01921797,0.20302727,0.21365745
4.43921961,1.31892921,0.90114175,0.12762108,0.05203640,0.13952308,1.19703300,0.01913333,0.20494356,0.21170645
4.44522261,1.30000437,0.90114450,0.12488357,0.05121005,0.14130178,1.16666033,0.01901162,0.20601147,0.20921855
4.45122561,1.27904295,0.89907768,0.12196344,0.05034617,0.14236448,1.13508648,0.01884579,0.20619103,0.20614099
4.45722861,1.25588382,0.89477236,0.11883981,0.04943436,0.14268353,1.10241165,0.01863018,0.20546322,0.20243416
4.46323162,1.23044771,0.88814304,0.11549822,0.04846665,0.14224729,1.06878100,0.01836075,0.20383095,0.19807381
4.46923462,1.20274596,0.87919331,0.11193177,0.04743809,0.14106082,1.03438680,0.01803529,0.20131930,0.19305271
