energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
2.98649325,0.69849987,0.00718458,0.10477311,0.36705309,0.07374102,0.25662144,0.00000000,0.37401599,0.02043404
2.99249625,0.65969853,0.00602840,0.09754712,0.32903544,0.06930581,0.24126707,0.00000000,0.32746959,0.02005931
2.99849925,0.62362640,0.00502260,0.09073106,0.29502169,0.06511707,0.22662613,0.00000000,0.28596667,0.01968532
3.00450225,0.58995517,0.00415505,0.08430283,0.26473086,0.06115101,0.21263695,0.00000000,0.24922924,0.01930111
3.01050525,0.55835443,0.00341305,0.07823716,0.23785439,0.05738335,0.19923761,0.00000000,0.21693157,0.01889696
3.01650825,0.52851103,0.00278373,0.07250786,0.21407086,0.05379091,0.18637069,0.00000000,0.18871764,0.01846487
3.02251126,0.50014545,0.00225440,0.06708967,0.19305908,0.05035289,0.17398688,0.00000000,0.16421698,0.01799902
3.02851426,0.47302493,0.00181285,0.06195969,0.17450917,0.04705190,0.16204770,0.00000000,0.14305852,0.01749604
3.03451726,0.44697295,0.00144754,0.05709849,0.15813153,0.04387457,0.15052705,0.00000000,0.12488219,0.01695524
3.04052026,0.42187522,0.00114780,0.05249067,0.14366359,0.04081187,0.13941176,0.00000000,0.10934818,0.01637868
3.04652326,0.39768215,0.00090389,0.04812521,0.13087447,0.03785920,0.12870127,0.00000000,0.09614395,0.01577113
3.05252626,0.37440816,0.00070707,0.04399531,0.11956767,0.03501609,0.11840653,0.00000000,0.08498909,0.01513993
3.05852926,0.35212834,0.00054963,0.04009815,0.10958191,0.03228580,0.10854836,0.00000000,0.07563816,0.01449479
3.06453227,0.33097273,0.00042481,0.03643431,0.10079055,0.02967478,0.09915541,0.00000000,0.06788187,0.01384745
3.07053527,0.31111895,0.00032683,0.03300715,0.09309976,0.02719195,0.09026193,0.00000000,0.06154678,0.01321131
3.07653827,0.29278356,0.00025076,0.02982209,0.08644564,0.02484800,0.08190549,0.00000000,0.05649380,0.01260107
3.08254127,0.27621270,0.00019249,0.02688592,0.08079080,0.02265467,0.07412485,0.00000000,0.05261579,0.01203225
3.08854427,0.26167244,0.00014862,0.02420613,0.07612038,0.02062411,0.06695801,0.00000000,0.04983454,0.01152074
3.09454727,0.24943921,0.00011641,0.02179035,0.07243795,0.01876824,0.06044060,0.00000000,0.04809720,0.01108239
3.10055028,0.23979050,0.00009368,0.01964581,0.06976130,0.01709827,0.05460459,0.00000000,0.04737259,0.01073256
3.10655328,0.23299632,0.00007874,0.01777903,0.06811837,0.01562427,0.04947736,0.00000000,0.04764726,0.01048575
3.11255628,0.22931117,0.00007032,0.01619551,0.06754345,0.01435488,0.04508115,0.00000000,0.04892174,0.01035522
3.11855928,0.22896701,0.00006753,0.01489957,0.06807359,0.01329707,0.04143271,0.00000000,0.05120676,0.01035263
3.12456228,0.23216692,0.00006980,0.01389420,0.06974544,0.01245607,0.03854331,0.00000000,0.05451980,0.01048784
3.13056528,0.23907966,0.00007680,0.01318106,0.07259245,0.01183522,0.03641881,0.00000000,0.05888175,0.01076861
3.13656828,0.24983500,0.00008849,0.01276036,0.07664244,0.01143604,0.03505991,0.00000000,0.06431397,0.01120043
3.14257129,0.26451984,0.00010499,0.01263090,0.08191559,0.01125822,0.03446238,0.00000000,0.07083561,0.01178640
3.14857429,0.28317508,0.00012663,0.01278996,0.08842285,0.01129967,0.03461734,0.00000000,0.07846124,0.01252713
3.15457729,0.30579314,0.00015388,0.01323319,0.09616467,0.01155657,0.03551136,0.00000000,0.08719889,0.01342073
3.16058029,0.33231628,0.00018737,0.01395451,0.10513009,0.01202341,0.03712659,0.00000000,0.09704838,0.01446276
3.16658329,0.36263551,0.00022784,0.01494587,0.11529623,0.01269302,0.03944066,0.00000000,0.10800006,0.01564638
3.17258629,0.39659033,0.00027616,0.01619702,0.12662802,0.01355655,0.04242661,0.00000000,0.12003392,0.01696240
3.17858929,0.43396916,0.00033328,0.01769528,0.13907832,0.01460355,0.04605260,0.00000000,0.13311908,0.01839947
3.18459230,0.47451051,0.00040025,0.01942519,0.15258819,0.01582187,0.05028168,0.00000000,0.14721365,0.01994428
3.19059530,0.51790504,0.00047820,0.02136830,0.16708752,0.01719770,0.05507153,0.00000000,0.16226501,0.02158178
3.19659830,0.56379828,0.00056833,0.02350292,0.18249585,0.01871554,0.06037424,0.00000000,0.17821045,0.02329549
3.20260130,0.61179423,0.00067187,0.02580394,0.19872329,0.02035825,0.06613624,0.00000000,0.19497812,0.02506778
3.20860430,0.66145971,0.00079012,0.02824279,0.21567175,0.02210707,0.07229839,0.00000000,0.21248844,0.02688017
3.21460730,0.71232946,0.00092442,0.03078747,0.23323615,0.02394170,0.07879630,0.00000000,0.23065569,0.02871368
3.22061031,0.76391187,0.00107614,0.03340274,0.25130587,0.02584047,0.08556090,0.00000000,0.24938996,0.03054915
3.22661331,0.81569541,0.00124667,0.03605046,0.26976619,0.02778051,0.09251933,0.00000000,0.26859933,0.03236753
3.23261631,0.86715560,0.00143746,0.03869014,0.28849984,0.02973804,0.09959611,0.00000000,0.28819216,0.03415019
3.23861931,0.91776235,0.00164997,0.04127952,0.30738861,0.03168866,0.10671460,0.00000000,0.30807964,0.03587918
3.24462231,0.96698782,0.00188572,0.04377548,0.32631499,0.03360775,0.11379872,0.00000000,0.32817818,0.03753748
3.25062531,1.01431448,0.00214628,0.04613489,0.34516384,0.03547089,0.12077487,0.00000000,0.34841200,0.03910920
3.25662831,1.05924329,0.00243326,0.04831566,0.36382412,0.03725436,0.12757395,0.00000000,0.36871536,0.04057977
3.26263132,1.10130198,0.00274835,0.05027784,0.38219055,0.03893561,0.13413342,0.00000000,0.38903473,0.04193605
3.26863432,1.14005320,0.00309327,0.05198470,0.40016529,0.04049375,0.14039926,0.00000000,0.40933045,0.04316648
3.27463732,1.17510235,0.00346980,0.05340377,0.41765950,0.04191010,0.14632778,0.00000000,0.42957797,0.04426116
3.28064032,1.20610491,0.00387975,0.05450781,0.43459477,0.04316857,0.15188708,0.00000000,0.44976846,0.04521192
3.28664332,1.23277316,0.00432489,0.05527567,0.45090429,0.04425613,0.15705804,0.00000000,0.46990862,0.04601237
3.29264632,1.25488184,0.00480695,0.05569293,0.46653373,0.04516308,0.16183492,0.00000000,0.49001960,0.04665791
3.29864932,1.27227269,0.00532748,0.05575236,0.48144168,0.04588328,0.16622522,0.00000000,0.51013503,0.04714581
3.30465233,1.28485751,0.00588783,0.05545415,0.49559957,0.04641428,0.17024899,0.00000000,0.53029789,0.04747514
3.31065533,1.29261959,0.00648895,0.05480588,0.50899106,0.04675730,0.17393749,0.00000000,0.55055642,0.04764678
3.31665833,1.29561329,0.00713131,0.05382226,0.52161061,0.04691708,0.17733112,0.00000000,0.57095902,0.04766338
3.32266133,1.29396158,0.00781476,0.05252460,0.53346161,0.04690164,0.18047698,0.00000000,0.59154824,0.04752928
3.32866433,1.28785164,0.00853833,0.05094013,0.54455364,0.04672188,0.18342574,0.00000000,0.61235415,0.04725039
3.33466733,1.27752843,0.00930009,0.04910105,0.55489926,0.04639111,0.18622840,0.00000000,0.63338731,0.04683408
3.34067034,1.26328645,0.01009702,0.04704351,0.56451041,0.04592449,0.18893275,0.00000000,0.65463161,0.04628896
3.34667334,1.24546000,0.01092487,0.04480649,0.57339445,0.04533843,0.19158000,0.00000000,0.67603765,0.04562468
3.35267634,1.22441220,0.01177807,0.04243063,0.58155032,0.04464990,0.19420153,0.00000000,0.69751673,0.04485171
3.35867934,1.20052342,0.01264967,0.03995705,0.58896497,0.04387586,0.19681618,0.00000000,0.71893634,0.04398103
3.36468234,1.17417950,0.01353138,0.03742628,0.59561036,0.04303267,0.19942811,0.00000000,0.74011719,0.04302384
3.37068534,1.14576042,0.01441359,0.03487730,0.60144142,0.04213553,0.20202552,0.00000000,0.76083255,0.04199133
3.37668834,1.11563001,0.01528554,0.03234669,0.60639521,0.04119813,0.20458020,0.00000000,0.78080992,0.04089435
3.38269135,1.08412730,0.01613554,0.02986800,0.61039151,0.04023234,0.20704816,0.00000000,0.79973545,0.03974321
3.38869435,1.05155986,0.01695126,0.02747131,0.61333505,0.03924811,0.20937122,0.00000000,0.81726106,0.03854743
3.39469735,1.01819962,0.01772005,0.02518302,0.61511942,0.03825344,0.21147965,0.00000000,0.83301423,0.03731565
3.40070035,0.98428139,0.01842940,0.02302585,0.61563262,0.03725461,0.21329570,0.00000000,0.84661013,0.03605554
3.40670335,0.95000411,0.01906739,0.02101902,0.61476425,0.03625647,0.21473785,0.00000000,0.85766580,0.03477377
3.41270635,0.91553471,0.01962321,0.01917865,0.61241388,0.03526294,0.21572574,0.00000000,0.86581569,0.03347609
3.41870935,0.88101447,0.02008761,0.01751833,0.60850048,0.03427751,0.21618537,0.00000000,0.87072791,0.03216746
3.42471236,0.84656729,0.02045347,0.01604983,0.60297235,0.03330399,0.21605448,0.00000000,0.87212057,0.03085225
3.43071536,0.81230949,0.02071623,0.01478381,0.59581711,0.03234711,0.21528774,0.00000000,0.86977714,0.02953446
3.43671836,0.77836041,0.02087430,0.01373076,0.58707123,0.03141328,0.21386160,0.00000000,0.86356029,0.02821798
3.44272136,0.74485322,0.02092944,0.01290178,0.57682865,0.03051128,0.21177839,0.00000000,0.85342341,0.02690688
3.44872436,0.71194517,0.02088697,0.01230946,0.56524785,0.02965282,0.20906969,0.00000000,0.83941904,0.02560568
3.45472736,0.67982674,0.02075594,0.01196860,0.55255705,0.02885310,0.20579857,0.00000000,0.82170402,0.02431955
3.46073037,0.64872895,0.02054914,0.01189689,0.53905706,0.02813113,0.20206073,0.00000000,0.80054066,0.02305456
3.46673337,0.61892845,0.02028305,0.01211538,0.52512167,0.02751001,0.19798431,0.00000000,0.77629421,0.02181775
3.47273637,0.59074985,0.01997753,0.01264878,0.51119507,0.02701687,0.19372846,0.00000000,0.74942630,0.02061724
3.47873937,0.56456525,0.01965555,0.01352554,0.49778656,0.02668272,0.18948064,0.00000000,0.72048484,0.01946220
3.48474237,0.54079055,0.01934271,0.01477767,0.48546230,0.02654208,0.18545263,0.00000000,0.69009071,0.01836276
3.49074537,0.51987884,0.01906663,0.01644028,0.47483432,0.02663228,0.18187551,0.00000000,0.65892165,0.01732980
3.49674837,0.50231073,0.01885629,0.01855083,0.46654689,0.02699269,0.17899355,0.00000000,0.62769409,0.01637480
3.50275138,0.48858209,0.01874129,0.02114807,0.46126070,0.02766364,0.17705731,0.00000000,0.59714362,0.01550943
3.50875438,0.47918936,0.01875099,0.02427073,0.45963489,0.02868515,0.17631609,0.00000000,0.56800459,0.01474528
3.51475738,0.47461299,0.01891369,0.02795582,0.46230769,0.03009561,0.17700993,0.00000000,0.54098978,0.01409341
3.52076038,0.47529952,0.01925565,0.03223686,0.46987579,0.03193017,0.17936132,0.00000000,0.51677065,0.01356397
3.52676338,0.48164283,0.01980029,0.03714172,0.48287322,0.03421915,0.18356701,0.00000000,0.49595867,0.01316580
3.53276638,0.49396522,0.02056723,0.04269053,0.50175021,0.03698639,0.18978998,0.00000000,0.47908849,0.01290600
3.53876938,0.51249908,0.02157147,0.04889334,0.52685265,0.04024763,0.19815192,0.00000000,0.46660317,0.01278956
3.54477239,0.53736978,0.02282265,0.05574804,0.55840288,0.04400893,0.20872649,0.00000000,0.45884190,0.01281905
3.55077539,0.56858058,0.02432435,0.06323827,0.59648254,0.04826534,0.22153355,0.00000000,0.45603059,0.01299436
3.55677839,0.60600033,0.02607358,0.07133167,0.64101814,0.05299971,0.23653469,0.00000000,0.45827537,0.01331246
3.56278139,0.64935457,0.02806038,0.07997856,0.69177018,0.05818190,0.25363024,0.00000000,0.46555940,0.01376732
3.56878439,0.69822090,0.03026764,0.08911110,0.74832659,0.06376826,0.27265807,0.00000000,0.47774299,0.01434990
3.57478739,0.75202900,0.03267107,0.09864301,0.81010095,0.06970168,0.29339423,0.00000000,0.49456708,0.01504820
3.58079040,0.81006583,0.03523946,0.10847009,0.87633627,0.07591203,0.31555575,0.00000000,0.51566018,0.01584746
3.58679340,0.87148640,0.03793512,0.11847139,0.94611451,0.08231712,0.33880547,0.00000000,0.54054868,0.01673042
3.59279640,0.93533003,0.04071457,0.12851126,1.01837224,0.08882430,0.36275911,0.00000000,0.56867045,0.01767777
3.59879940,1.00054202,0.04352950,0.13844206,1.09192220,0.09533242,0.38699430,0.00000000,0.59939150,0.01866854
3.60480240,1.06600040,0.04632788,0.14810769,1.16548053,0.10173439,0.41106155,0.00000000,0.63202533,0.01968076
3.61080540,1.13054686,0.04905530,0.15734765,1.23769909,0.10792009,0.43449673,0.00000000,0.66585468,0.02069199
3.61680840,1.19302118,0.05165647,0.16600164,1.30720184,0.11377960,0.45683477,0.00000000,0.70015495,0.02168009
3.62281141,1.25229768,0.05407677,0.17391444,1.37262430,0.11920664,0.47762412,0.00000000,0.73421882,0.02262383
3.62881441,1.30732250,0.05626388,0.18094094,1.43265442,0.12410205,0.49644135,0.00000000,0.76738106,0.02350365
3.63481741,1.35715003,0.05816942,0.18695100,1.48607354,0.12837717,0.51290545,0.00000000,0.79904287,0.02430228
3.64082041,1.40097691,0.05975040,0.19183410,1.53179553,0.13195704,0.52669106,0.00000000,0.82869458,0.02500533
3.64682341,1.43817200,0.06097065,0.19550331,1.56890253,0.13478310,0.53754017,0.00000000,0.85593600,0.02560185
3.65282641,1.46830071,0.06180195,0.19789864,1.59667563,0.13681547,0.54527177,0.00000000,0.88049324,0.02608464
3.65882941,1.49114253,0.06222495,0.19898941,1.61461900,0.13803448,0.54978880,0.00000000,0.90223136,0.02645060
3.66483242,1.50670056,0.06222970,0.19877562,1.62247637,0.13844154,0.55108229,0.00000000,0.92116195,0.02670077
3.67083542,1.51520246,0.06181600,0.19728817,1.62023892,0.13805916,0.54923227,0.00000000,0.93744518,0.02684030
3.67683842,1.51709242,0.06099322,0.19458800,1.60814423,0.13693023,0.54440541,0.00000000,0.95138600,0.02687825
3.68284142,1.51301443,0.05977993,0.19076407,1.58666624,0.13511640,0.53684952,0.00000000,0.96342433,0.02682720
3.68884442,1.50378732,0.05820315,0.18593038,1.55649665,0.13269586,0.52688503,0.00000000,0.97411956,0.02670272
3.69484742,1.49037260,0.05629726,0.18022203,1.51851859,0.12976038,0.51489387,0.00000000,0.98412969,0.02652280
3.70085043,1.47383650,0.05410280,0.17379065,1.47377390,0.12641198,0.50130613,0.00000000,0.99418603,0.02630705
3.70685343,1.45530784,0.05166500,0.16679931,1.42342535,0.12275912,0.48658521,0.00000000,1.00506419,0.02607597
3.71285643,1.43593372,0.04903220,0.15941718,1.36871575,0.11891280,0.47121198,0.00000000,1.01755283,0.02585009
3.71885943,1.41683487,0.04625433,0.15181408,1.31092565,0.11498266,0.45566861,0.00000000,1.03242115,0.02564921
3.72486243,1.39906279,0.04338125,0.14415532,1.25133159,0.11107320,0.44042279,0.00000000,1.05038682,0.02549161
3.73086543,1.38356060,0.04046139,0.13659689,1.19116652,0.10728040,0.42591291,0.00000000,1.07208547,0.02539338
3.73686843,1.37112920,0.03754036,0.12928120,1.13158420,0.10368875,0.41253483,0.00000000,1.09804336,0.02536784
3.74287144,1.36240025,0.03465986,0.12233359,1.07362860,0.10036887,0.40063053,0.00000000,1.12865407,0.02542512
3.74887444,1.35781703,0.03185676,0.11585961,1.01820960,0.09737588,0.39047921,0.00000000,1.16416065,0.02557185
3.75487744,1.35762370,0.02916252,0.10994316,0.96608530,0.09474833,0.38229090,0.00000000,1.20464360,0.02581104
3.76088044,1.36186348,0.02660274,0.10464559,0.91785143,0.09250800,0.37620282,0.00000000,1.25001544,0.02614207
3.76688344,1.37038513,0.02419705,0.10000554,0.87393768,0.09066028,0.37227834,0.00000000,1.30002199,0.02656088
3.77288644,1.38285757,0.02195920,0.09603964,0.83461049,0.08919526,0.37050854,0.00000000,1.35425019,0.02706030
3.77888944,1.39879126,0.01989737,0.09274390,0.79998163,0.08808931,0.37081613,0.00000000,1.41214202,0.02763041
3.78489245,1.41756545,0.01801463,0.09009557,0.77002169,0.08730720,0.37306132,0.00000000,1.47301398,0.02825911
3.79089545,1.43845949,0.01630954,0.08805563,0.74457729,0.08680444,0.37704943,0.00000000,1.53608098,0.02893267
3.79689845,1.46068681,0.01477687,0.08657140,0.72339109,0.08652990,0.38253978,0.00000000,1.60048362,0.02963633
3.80290145,1.48342980,0.01340828,0.08557943,0.70612316,0.08642848,0.38925542,0.00000000,1.66531763,0.03035492
3.80890445,1.50587397,0.01219316,0.08500844,0.69237297,0.08644368,0.39689331,0.00000000,1.72966400,0.03107346
3.81490745,1.52723987,0.01111930,0.08478214,0.68170064,0.08652008,0.40513464,0.00000000,1.79261862,0.03177764
3.82091046,1.54681151,0.01017359,0.08482199,0.67364702,0.08660551,0.41365479,0.00000000,1.85332008,0.03245436
3.82691346,1.56396012,0.00934265,0.08504963,0.66775154,0.08665282,0.42213280,0.00000000,1.91097447,0.03309201
3.83291646,1.57816251,0.00861331,0.08538909,0.66356767,0.08662138,0.43025985,0.00000000,1.96487640,0.03368082
3.83891946,1.58901357,0.00797309,0.08576868,0.66067556,0.08647803,0.43774692,0.00000000,2.01442521,0.03421296
3.84492246,1.59623266,0.00741044,0.08612255,0.65869169,0.08619765,0.44433109,0.00000000,2.05913622,0.03468265
3.85092546,1.59966418,0.00691502,0.08639186,0.65727575,0.08576328,0.44978074,0.00000000,2.09864661,0.03508607
3.85692846,1.59927257,0.00647782,0.08652571,0.65613470,0.08516584,0.45389939,0.00000000,2.13271614,0.03542129
3.86293147,1.59513264,0.00609118,0.08648169,0.65502458,0.08440355,0.45652837,0.00000000,2.16122302,0.03568799
3.86893447,1.58741587,0.00574877,0.08622620,0.65375009,0.08348098,0.45754826,0.00000000,2.18415549,0.03588728
3.87493747,1.57637386,0.00544554,0.08573453,0.65216263,0.08240803,0.45687929,0.00000000,2.20159998,0.03602132
3.88094047,1.56232001,0.00517755,0.08499070,0.65015711,0.08119862,0.45448074,0.00000000,2.21372684,0.03609309
3.88694347,1.54561047,0.00494191,0.08398713,0.64766796,0.07986949,0.45034954,0.00000000,2.22077458,0.03610597
3.89294647,1.52662555,0.00473655,0.08272422,0.64466474,0.07843887,0.44451820,0.00000000,2.22303381,0.03606356
3.89894947,1.50575253,0.00456013,0.08120970,0.64114779,0.07692538,0.43705209,0.00000000,2.22083191,0.03596932
3.90495248,1.48337074,0.00441189,0.07945806,0.63714412,0.07534698,0.42804647,0.00000000,2.21451942,0.03582642
3.91095548,1.45983966,0.00429157,0.07748975,0.63270398,0.07372016,0.41762315,0.00000000,2.20445900,0.03563761
3.91695848,1.43549035,0.00419931,0.07533047,0.62789810,0.07205931,0.40592696,0.00000000,2.19101744,0.03540508
3.92296148,1.41062068,0.00413562,0.07301037,0.62281584,0.07037639,0.39312223,0.00000000,2.17456125,0.03513052
3.92896448,1.38549419,0.00410136,0.07056327,0.61756434,0.06868076,0.37938921,0.00000000,2.15545587,0.03481519
3.93496748,1.36034246,0.00409777,0.06802589,0.61226846,0.06697930,0.36492062,0.00000000,2.13406821,0.03445998
3.94097049,1.33537047,0.00412649,0.06543709,0.60707156,0.06527665,0.34991827,0.00000000,2.11077216,0.03406571
3.94697349,1.31076447,0.00418962,0.06283714,0.60213687,0.06357570,0.33458980,0.00000000,2.08595627,0.03363325
3.95297649,1.28670135,0.00428980,0.06026704,0.59764910,0.06187811,0.31914558,0.00000000,2.06003262,0.03316388
3.95897949,1.26335886,0.00443024,0.05776782,0.59381616,0.06018495,0.30379572,0.00000000,2.03344583,0.03265949
3.96498249,1.24092550,0.00461480,0.05537996,0.59087042,0.05849732,0.28874720,0.00000000,2.00668090,0.03212287
3.97098549,1.21960926,0.00484798,0.05314273,0.58906917,0.05681694,0.27420105,0.00000000,1.98026867,0.03155794
3.97698849,1.19964430,0.00513491,0.05109363,0.58869406,0.05514670,0.26034958,0.00000000,1.95478792,0.03096990
3.98299150,1.18129468,0.00548132,0.04926781,0.59004876,0.05349102,0.24737366,0.00000000,1.93086279,0.03036538
3.98899450,1.16485459,0.00589340,0.04769750,0.59345500,0.05185612,0.23543999,0.00000000,1.90915519,0.02975245
3.99499750,1.15064467,0.00637769,0.04641141,0.59924630,0.05025008,0.22469836,0.00000000,1.89035146,0.02914055
4.00100050,1.13900426,0.00694079,0.04543419,0.60775963,0.04868274,0.21527898,0.00000000,1.87514353,0.02854035
4.00700350,1.13027959,0.00758917,0.04478580,0.61932476,0.04716541,0.20728976,0.00000000,1.86420476,0.02796346
4.01300650,1.12480850,0.00832880,0.04448097,0.63425162,0.04571048,0.20081380,0.00000000,1.85816143,0.02742212
4.01900950,1.12290220,0.00916485,0.04452861,0.65281600,0.04433078,0.19590701,0.00000000,1.85756101,0.02692874
4.02501251,1.12482500,0.01010122,0.04493126,0.67524404,0.04303897,0.19259600,0.00000000,1.86283886,0.02649540
4.03101551,1.13077322,0.01114025,0.04568463,0.70169617,0.04184677,0.19087639,0.00000000,1.87428512,0.02613330
4.03701851,1.14085445,0.01228226,0.04677724,0.73225145,0.04076425,0.19071164,0.00000000,1.89201393,0.02585223
4.04302151,1.15506855,0.01352526,0.04819008,0.76689293,0.03979909,0.19203244,0.00000000,1.91593688,0.02566001
4.04902451,1.17329165,0.01486459,0.04989661,0.80549523,0.03895599,0.19473696,0.00000000,1.94574292,0.02556196
4.05502751,1.19526449,0.01629274,0.05186277,0.84781506,0.03823611,0.19869189,0.00000000,1.98088627,0.02556051
4.06103052,1.22058602,0.01779918,0.05404736,0.89348572,0.03763678,0.20373443,0.00000000,2.02058396,0.02565479
4.06703352,1.24871329,0.01937034,0.05640257,0.94201606,0.03715127,0.20967524,0.00000000,2.06382389,0.02584050
4.07303652,1.27896784,0.02098974,0.05887485,0.99279468,0.03676886,0.21630236,0.00000000,2.10938387,0.02610975
4.07903952,1.31054909,0.02263814,0.06140599,1.04509953,0.03647503,0.22338602,0.00000000,2.15586152,0.02645120
4.08504252,1.34255419,0.02429398,0.06393450,1.09811287,0.03625194,0.23068434,0.00000000,2.20171418,0.02685022
4.09104552,1.37400394,0.02593378,0.06639717,1.15094148,0.03607896,0.23794957,0.00000000,2.24530762,0.02728934
4.09704852,1.40387377,0.02753279,0.06873085,1.20264136,0.03593347,0.24493489,0.00000000,2.28497141,0.02774871
4.10305153,1.43112844,0.02906565,0.07087434,1.25224617,0.03579171,0.25140138,0.00000000,2.31905890,0.02820678
4.10905453,1.45475900,0.03050713,0.07277035,1.29879820,0.03562972,0.25712498,0.00000000,2.34600891,0.02864102
4.11505753,1.47382045,0.03183296,0.07436748,1.34138060,0.03542428,0.26190312,0.00000000,2.36440642,0.02902869
4.12106053,1.48746810,0.03302055,0.07562204,1.37914946,0.03515390,0.26556080,0.00000000,2.37303946,0.02934772
4.12706353,1.49499119,0.03404984,0.07649982,1.41136415,0.03479963,0.26795576,0.00000000,2.37094955,0.02957749
4.13306653,1.49584210,0.03490391,0.07697749,1.43741466,0.03434586,0.26898269,0.00000000,2.35747329,0.02969958
4.13906953,1.48965965,0.03556961,0.07704385,1.45684439,0.03378095,0.26857605,0.00000000,2.33227326,0.02969852
4.14507254,1.47628578,0.03603800,0.07670061,1.46936753,0.03309768,0.26671169,0.00000000,2.29535686,0.02956229
4.15107554,1.45577444,0.03630468,0.07596283,1.47488003,0.03229351,0.26340689,0.00000000,2.24708241,0.02928282
4.15707854,1.42839278,0.03636989,0.07485899,1.47346375,0.03137067,0.25871912,0.00000000,2.18815229,0.02885625
4.16308154,1.39461440,0.03623851,0.07343057,1.46538356,0.03033606,0.25274330,0.00000000,2.11959370,0.02828303
4.16908454,1.35510516,0.03591984,0.07173127,1.45107769,0.02920093,0.24560802,0.00000000,2.04272819,0.02756789
4.17508754,1.31070236,0.03542722,0.06982584,1.43114171,0.02798045,0.23747062,0.00000000,1.95913122,0.02671962
4.18109055,1.26238820,0.03477754,0.06778859,1.40630716,0.02669314,0.22851148,0.00000000,1.87058399,0.02575072
4.18709355,1.21125879,0.03399061,0.06570155,1.37741572,0.02536012,0.21892789,0.00000000,1.77901942,0.02467691
4.19309655,1.15849004,0.03308846,0.06365246,1.34539027,0.02400445,0.20892748,0.00000000,1.68646450,0.02351650
4.19909955,1.10530179,0.03209453,0.06173250,1.31120403,0.02265023,0.19872171,0.00000000,1.59498139,0.02228978
4.20510255,1.05292150,0.03103296,0.06003393,1.27584924,0.02132187,0.18851965,0.00000000,1.50660905,0.02101828
4.21110555,1.00254888,0.02992778,0.05864767,1.24030654,0.02004327,0.17852208,0.00000000,1.42330749,0.01972404
4.21710855,0.95532229,0.02880222,0.05766082,1.20551606,0.01883711,0.16891625,0.00000000,1.34690593,0.01842892
4.22311156,0.91228820,0.02767805,0.05715422,1.17235140,0.01772417,0.15987144,0.00000000,1.27905629,0.01715394
4.22911456,0.87437407,0.02657502,0.05720015,1.14159694,0.01672277,0.15153526,0.00000000,1.22119274,0.01591867
4.23511756,0.84236540,0.02551047,0.05786010,1.11392913,0.01584830,0.14403087,0.00000000,1.17449807,0.01474070
4.24112056,0.81688728,0.02449894,0.05918270,1.08990196,0.01511281,0.13745505,0.00000000,1.13987706,0.01363527
4.24712356,0.79839049,0.02355205,0.06120195,1.06993666,0.01452481,0.13187715,0.00000000,1.11793706,0.01261493
4.25312656,0.78714233,0.02267831,0.06393566,1.05431557,0.01408903,0.12733872,0.00000000,1.10897579,0.01168933
4.25912956,0.78322214,0.02188322,0.06738421,1.04317995,0.01380643,0.12385396,0.00000000,1.11297620,0.01086514
4.26513257,0.78652125,0.02116937,0.07152973,1.03653140,0.01367425,0.12141069,0.00000000,1.12960825,0.01014606
4.27113557,0.79674749,0.02053662,0.07633560,1.03423653,0.01368607,0.11997192,0.00000000,1.15823740,0.00953290
4.27713857,0.81343375,0.01998241,0.08174650,1.03603468,0.01383213,0.11947783,0.00000000,1.19793970,0.00902376
4.28314157,0.83595073,0.01950204,0.08768892,1.04154822,0.01409959,0.11984814,0.00000000,1.24752323,0.00861433
4.28914457,0.86352335,0.01908909,0.09407219,1.05029515,0.01447288,0.12098479,0.00000000,1.30555558,0.00829812
4.29514757,0.89525086,0.01873579,0.10079005,1.06170388,0.01493422,0.12277486,0.00000000,1.37039728,0.00806689
4.30115058,0.93013004,0.01843344,0.10772278,1.07512989,0.01546404,0.12509377,0.00000000,1.44024042,0.00791098
4.30715358,0.96708138,0.01817283,0.11473979,1.08987396,0.01604155,0.12780850,0.00000000,1.51315225,0.00781977
4.31315658,1.00497750,0.01794469,0.12170275,1.10520185,0.01664532,0.13078112,0.00000000,1.58712270,0.00778203
4.31915958,1.04267342,0.01774003,0.12846901,1.12036514,0.01725388,0.13387224,0.00000000,1.66011491,0.00778639
4.32516258,1.07903781,0.01755060,0.13489543,1.13462271,0.01784630,0.13694453,0.00000000,1.73011764,0.00782168
4.33116558,1.11298445,0.01736922,0.14084224,1.14726257,0.01840279,0.13986622,0.00000000,1.79519806,0.00787735
4.33716858,1.14350304,0.01719011,0.14617712,1.15762349,0.01890527,0.14251446,0.00000000,1.85355329,0.00794378
4.34317159,1.16968819,0.01700918,0.15077899,1.16511563,0.01933787,0.14477843,0.00000000,1.90355907,0.00801259
4.34917459,1.19076585,0.01682423,0.15454165,1.16923977,0.01968740,0.14656222,0.00000000,1.94381389,0.00807689
4.35517759,1.20611592,0.01663515,0.15737697,1.16960411,0.01994370,0.14778728,0.00000000,1.97317674,0.00813150
4.36118059,1.21529034,0.01644402,0.15921757,1.16593810,0.02009996,0.14839437,0.00000000,1.99079715,0.00817309
4.36718359,1.21802579,0.01625511,0.16001878,1.15810262,0.02015286,0.14834500,0.00000000,1.99613621,0.00820029
4.37318659,1.21425041,0.01607479,0.15975988,1.14609584,0.02010261,0.14762217,0.00000000,1.98897760,0.00821369
