energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-0.12906453,5.55879853,0.05198338,0.03806542,0.00194621,2.36417787,2.02574732,2.30148464,0.08309048,0.98180773
-0.12306153,5.33667295,0.04845125,0.03594183,0.00170302,2.27903326,1.94693108,2.20716362,0.07758702,0.94549125
-0.11705853,5.09320155,0.04501561,0.03380012,0.00148146,2.18273937,1.86066111,2.10468314,0.07213125,0.90514580
-0.11105553,4.83155683,0.04168412,0.03165055,0.00128131,2.07684241,1.76790957,1.99524156,0.06676104,0.86131084
-0.10505253,4.55525000,0.03846373,0.02950480,0.00110199,1.96304390,1.66979385,1.88018556,0.06151298,0.81459088
-0.09904952,4.26801948,0.03536092,0.02737561,0.00094268,1.84314549,1.56753809,1.76096555,0.05642216,0.76563675
-0.09304652,3.97371620,0.03238183,0.02527638,0.00080233,1.71899301,1.46243215,1.63908908,0.05152199,0.71512610
-0.08704352,3.67619063,0.02953227,0.02322080,0.00067977,1.59242220,1.35579024,1.51607448,0.04684399,0.66374385
-0.08104052,3.37918642,0.02681768,0.02122242,0.00057375,1.46520823,1.24891072,1.39340669,0.04241766,0.61216358
-0.07503752,3.08624478,0.02424308,0.01929422,0.00048299,1.33902077,1.14303907,1.27249716,0.03827042,0.56103050
-0.06903452,2.80062292,0.02181287,0.01744834,0.00040624,1.21538619,1.03933517,1.15464928,0.03442760,0.51094660
-0.06303152,2.52522892,0.01953070,0.01569568,0.00034235,1.09565761,0.93884615,1.04103036,0.03091251,0.46245856
-0.05702851,2.26257449,0.01739932,0.01404571,0.00029027,0.98099366,0.84248537,0.93265087,0.02774669,0.41604857
-0.05102551,2.01474597,0.01542040,0.01250633,0.00024908,0.87234567,0.75101802,0.83035121,0.02495016,0.37212828
-0.04502251,1.78339301,0.01359451,0.01108371,0.00021809,0.77045323,0.66505320,0.73479577,0.02254182,0.33103578
-0.03901951,1.56973359,0.01192097,0.00978233,0.00019680,0.67584724,0.58504229,0.64647383,0.02053980,0.29303547
-0.03301651,1.37457341,0.01039795,0.00860500,0.00018496,0.58885968,0.51128290,0.56570657,0.01896198,0.25832042
-0.02701351,1.19833697,0.00902249,0.00755300,0.00018260,0.50963873,0.44392768,0.49265897,0.01782638,0.22701690
-0.02101051,1.04110778,0.00779064,0.00662619,0.00019006,0.43816815,0.38299708,0.42735575,0.01715147,0.19919047
-0.01500750,0.90267449,0.00669764,0.00582324,0.00020806,0.37428950,0.32839494,0.36969995,0.01695652,0.17485330
-0.00900450,0.78258026,0.00573817,0.00514183,0.00023767,0.31772597,0.27992604,0.31949296,0.01726160,0.15397200
-0.00300150,0.68017266,0.00490664,0.00457883,0.00028044,0.26810677,0.23731458,0.27645503,0.01808760,0.13647559
0.00300150,0.59465163,0.00419745,0.00413056,0.00033842,0.22499078,0.20022265,0.24024518,0.01945587,0.12226319
0.00900450,0.52511379,0.00360539,0.00379295,0.00041421,0.18788898,0.16826808,0.21047971,0.02138771,0.11121093
0.01500750,0.47059140,0.00312592,0.00356170,0.00051109,0.15628470,0.14104091,0.18674870,0.02390362,0.10317801
0.02101051,0.43008521,0.00275558,0.00343245,0.00063305,0.12965145,0.11811822,0.16863008,0.02702231,0.09801154
0.02701351,0.40259052,0.00249229,0.00340085,0.00078489,0.10746793,0.09907679,0.15570103,0.03075948,0.09555017
0.03301651,0.38711653,0.00233571,0.00346263,0.00097233,0.08923023,0.08350370,0.14754666,0.03512647,0.09562644
0.03901951,0.38269935,0.00228758,0.00361365,0.00120210,0.07446121,0.07100466,0.14376610,0.04012883,0.09806807
0.04502251,0.38840920,0.00235197,0.00384989,0.00148201,0.06271722,0.06121024,0.14397623,0.04576478,0.10269822
0.05102551,0.40335298,0.00253558,0.00416747,0.00182104,0.05359249,0.05378019,0.14781342,0.05202382,0.10933498
0.05702851,0.42667304,0.00284795,0.00456255,0.00222938,0.04672135,0.04840608,0.15493365,0.05888542,0.11779042
0.06303152,0.45754360,0.00330164,0.00503136,0.00271851,0.04177885,0.04481251,0.16501156,0.06631794,0.12786936
0.06903452,0.49516572,0.00391239,0.00557010,0.00330116,0.03847993,0.04275718,0.17773872,0.07427795,0.13936833
0.07503752,0.53876231,0.00469913,0.00617495,0.00399127,0.03657750,0.04203013,0.19282177,0.08270986,0.15207481
0.08104052,0.58757370,0.00568402,0.00684201,0.00480388,0.03585986,0.04245245,0.20998060,0.09154610,0.16576709
0.08704352,0.64085505,0.00689234,0.00756726,0.00575499,0.03614765,0.04387458,0.22894699,0.10070780,0.18021499
0.09304652,0.69787573,0.00835232,0.00834665,0.00686129,0.03729045,0.04617454,0.24946393,0.11010597,0.19518148
0.09904952,0.75792128,0.01009487,0.00917601,0.00813986,0.03916347,0.04925613,0.27128572,0.11964328,0.21042532
0.10505253,0.82029793,0.01215318,0.01005117,0.00960773,0.04166417,0.05304726,0.29417891,0.12921626,0.22570468
0.11105553,0.88433941,0.01456231,0.01096795,0.01128145,0.04470914,0.05749853,0.31792404,0.13871797,0.24078173
0.11705853,0.94941576,0.01735853,0.01192225,0.01317646,0.04823117,0.06258190,0.34231799,0.14804096,0.25542792
0.12306153,1.01494347,0.02057870,0.01291009,0.01530651,0.05217653,0.06828969,0.36717685,0.15708046,0.26942982
0.12906453,1.08039624,0.02425954,0.01392765,0.01768295,0.05650260,0.07463364,0.39233889,0.16573759,0.28259519
0.13506753,1.14531551,0.02843671,0.01497134,0.02031406,0.06117564,0.08164404,0.41766756,0.17392250,0.29475899
0.14107054,1.20931996,0.03314404,0.01603782,0.02320429,0.06616887,0.08936886,0.44305403,0.18155723,0.30578903
0.14707354,1.27211312,0.03841253,0.01712400,0.02635361,0.07146070,0.09787274,0.46841908,0.18857821,0.31559074
0.15307654,1.33348836,0.04426948,0.01822702,0.02975691,0.07703314,0.10723573,0.49371415,0.19493819,0.32411106
0.15907954,1.39333076,0.05073752,0.01934426,0.03340350,0.08287039,0.11755158,0.51892118,0.20060759,0.33134088
0.16508254,1.45161530,0.05783379,0.02047324,0.03727670,0.08895757,0.12892567,0.54405130,0.20557507,0.33731593
0.17108554,1.50840137,0.06556901,0.02161157,0.04135372,0.09527951,0.14147226,0.56914210,0.20984741,0.34211605
0.17708854,1.56382335,0.07394679,0.02275685,0.04560560,0.10181975,0.15531115,0.59425367,0.21344861,0.34586259
0.18309155,1.61807781,0.08296287,0.02390658,0.04999752,0.10855961,0.17056364,0.61946335,0.21641826,0.34871415
0.18909455,1.67140741,0.09260454,0.02505806,0.05448921,0.11547739,0.18734778,0.64485939,0.21880934,0.35086065
0.19509755,1.72408242,0.10285011,0.02620829,0.05903569,0.12254770,0.20577295,0.67053377,0.22068541,0.35251590
0.20110055,1.77638039,0.11366848,0.02735391,0.06358820,0.12974095,0.22593396,0.69657441,0.22211743,0.35390911
0.20710355,1.82856491,0.12501883,0.02849111,0.06809536,0.13702290,0.24790457,0.72305704,0.22318030,0.35527548
0.21310655,1.88086450,0.13685039,0.02961559,0.07250442,0.14435446,0.27173089,0.75003718,0.22394936,0.35684632
0.21910955,1.93345230,0.14910243,0.03072259,0.07676278,0.15169157,0.29742471,0.77754251,0.22449689,0.35883916
0.22511256,1.98642781,0.16170426,0.03180686,0.08081944,0.15898524,0.32495713,0.80556598,0.22488886,0.36144826
0.23111556,2.03980142,0.17457550,0.03286274,0.08462656,0.16618172,0.35425280,0.83406007,0.22518202,0.36483585
0.23711856,2.09348253,0.18762659,0.03388425,0.08814097,0.17322286,0.38518513,0.86293252,0.22542147,0.36912464
0.24312156,2.14727206,0.20075948,0.03486520,0.09132557,0.18004664,0.41757277,0.89204375,0.22563886,0.37439183
0.24912456,2.20085984,0.21386871,0.03579939,0.09415062,0.18658773,0.45117782,0.92120641,0.22585115,0.38066501
0.25512756,2.25382735,0.22684278,0.03668075,0.09659480,0.19277840,0.48570597,0.95018698,0.22606018,0.38792008
0.26113057,2.30565606,0.23956607,0.03750358,0.09864610,0.19854947,0.52080893,0.97870986,0.22625285,0.39608140
0.26713357,2.35574125,0.25192106,0.03826280,0.10030243,0.20383148,0.55608924,1.00646371,0.22640210,0.40502417
0.27313657,2.40341146,0.26379116,0.03895419,0.10157198,0.20855603,0.59110757,1.03311019,0.22646855,0.41457905
0.27913957,2.44795271,0.27506397,0.03957470,0.10247334,0.21265731,0.62539253,1.05829481,0.22640268,0.42453872
0.28514257,2.48863727,0.28563503,0.04012269,0.10303531,0.21607381,0.65845266,1.08165972,0.22614765,0.43466636
0.29114557,2.52475579,0.29541192,0.04059826,0.10329654,0.21875016,0.68979042,1.10285799,0.22564249,0.44470548
0.29714857,2.55565180,0.30431877,0.04100346,0.10330484,0.22063908,0.71891769,1.12156893,0.22482563,0.45439093
0.30315158,2.58075731,0.31230084,0.04134255,0.10311637,0.22170343,0.74537222,1.13751381,0.22363859,0.46346034
0.30915458,2.59962794,0.31932917,0.04162221,0.10279459,0.22191825,0.76873423,1.15047148,0.22202972,0.47166587
0.31515758,2.61197614,0.32540505,0.04185170,0.10240908,0.22127271,0.78864271,1.16029291,0.21995785,0.47878531
0.32116058,2.61770075,0.33056411,0.04204287,0.10203414,0.21977196,0.80481040,1.16691418,0.21739568,0.48463239
0.32716358,2.61691148,0.33487975,0.04221027,0.10174736,0.21743868,0.81703672,1.17036705,0.21433276,0.48906565
0.33316658,2.60994674,0.33846574,0.04237095,0.10162798,0.21431432,0.82521824,1.17078655,0.21077798,0.49199546
0.33916958,2.59738374,0.34147783,0.04254433,0.10175523,0.21045988,0.82935565,1.16841496,0.20676135,0.49338888
0.34517259,2.58003971,0.34411405,0.04275191,0.10220652,0.20595621,0.82955716,1.16360179,0.20233516,0.49327214
0.35117559,2.55896372,0.34661360,0.04301681,0.10305565,0.20090360,0.82603789,1.15679954,0.19757418,0.49173061
0.35717859,2.53541894,0.34925430,0.04336331,0.10437094,0.19542089,0.81911509,1.14855515,0.19257509,0.48890619
0.36318159,2.51085536,0.35234840,0.04381624,0.10621337,0.18964375,0.80919939,1.13949719,0.18745505,0.48499230
0.36918459,2.48687370,0.35623686,0.04440029,0.10863478,0.18372234,0.79678235,1.13031930,0.18234931,0.48022677
0.37518759,2.46518145,0.36128207,0.04513930,0.11167615,0.17781834,0.78242071,1.12176017,0.17740812,0.47488268
0.38119060,2.44754239,0.36785912,0.04605544,0.11536604,0.17210131,0.76671810,1.11458087,0.17279278,0.46925794
0.38719360,2.43572127,0.37634583,0.04716847,0.11971912,0.16674454,0.75030473,1.10954031,0.16867118,0.46366370
0.39319660,2.43142540,0.38711171,0.04849494,0.12473513,0.16192054,0.73381613,1.10736961,0.16521268,0.45841240
0.39919960,2.43624532,0.40050609,0.05004748,0.13039797,0.15779615,0.71787163,1.10874639,0.16258273,0.45380570
0.40520260,2.45159639,0.41684575,0.05183413,0.13667517,0.15452753,0.70305343,1.11426993,0.16093725,0.45012296
0.41120560,2.47866343,0.43640232,0.05385779,0.14351788,0.15225514,0.68988722,1.12443795,0.16041701,0.44761062
0.41720860,2.51835033,0.45938994,0.05611571,0.15086104,0.15109894,0.67882478,1.13962600,0.16114205,0.44647290
0.42321161,2.57123635,0.48595339,0.05859924,0.15862420,0.15115385,0.67022952,1.16007005,0.16320664,0.44686409
0.42921461,2.63754064,0.51615725,0.06129356,0.16671265,0.15248572,0.66436511,1.18585290,0.16667457,0.44888271
0.43521761,2.71709639,0.54997649,0.06417771,0.17501897,0.15512804,0.66138779,1.21689500,0.17157527,0.45256766
0.44122061,2.80933561,0.58728880,0.06722462,0.18342505,0.15907934,0.66134236,1.25294984,0.17790075,0.45789641
0.44722361,2.91328536,0.62786924,0.07040144,0.19180436,0.16430161,0.66416211,1.29360431,0.18560359,0.46478531
0.45322661,3.02757596,0.67138751,0.07366992,0.20002461,0.17071975,0.66967237,1.33828396,0.19459603,0.47309184
0.45922961,3.15046142,0.71740820,0.07698697,0.20795058,0.17822211,0.67759769,1.38626329,0.20475038,0.48261875
0.46523262,3.27985190,0.76539432,0.08030538,0.21544717,0.18666228,0.68757227,1.43668074,0.21590068,0.49311996
0.47123562,3.41335812,0.81471429,0.08357467,0.22238252,0.19586195,0.69915326,1.48855833,0.22784571,0.50430787
0.47723862,3.54834657,0.86465255,0.08674202,0.22863116,0.20561508,0.71183644,1.54082538,0.24035340,0.51586213
0.48324162,3.68200495,0.91442363,0.08975340,0.23407719,0.21569296,0.72507385,1.59234602,0.25316634,0.52743934
0.48924462,3.81141607,0.96318961,0.09255474,0.23861724,0.22585042,0.73829281,1.64194973,0.26600853,0.53868362
0.49524762,3.93363870,1.01008060,0.09509316,0.24216330,0.23583267,0.75091568,1.68846434,0.27859306,0.54923781
0.50125063,4.04579316,1.05421763,0.09731835,0.24464536,0.24538279,0.76237987,1.73075064,0.29063048,0.55875481
0.50725363,4.14514933,1.09473745,0.09918385,0.24601368,0.25424957,0.77215747,1.76773761,0.30183770,0.56690910
0.51325663,4.22921447,1.13081840,0.10064845,0.24624074,0.26219539,0.77977391,1.79845743,0.31194703,0.57340789
0.51925963,4.29581791,1.16170630,0.10167748,0.24532280,0.26900386,0.78482517,1.82207902,0.32071505,0.57800174
0.52526263,4.34318984,1.18673960,0.10224398,0.24328100,0.27448700,0.78699297,1.83793920,0.32793104,0.58049434
0.53126563,4.37003122,1.20537259,0.10232981,0.24016200,0.27849158,0.78605746,1.84557017,0.33342460,0.58075114
0.53726863,4.37557211,1.21719589,0.10192658,0.23603808,0.28090446,0.78190715,1.84472247,0.33707211,0.57870661
0.54327164,4.35961595,1.22195299,0.10103628,0.23100674,0.28165661,0.77454560,1.83538225,0.33880190,0.57436979
0.54927464,4.32256777,1.21955245,0.09967173,0.22518973,0.28072575,0.76409476,1.81778221,0.33859775,0.56782801
0.55527764,4.26544465,1.21007479,0.09785675,0.21873151,0.27813744,0.75079483,1.79240543,0.33650066,0.55924845
0.56128064,4.18986761,1.19377390,0.09562590,0.21179716,0.27396451,0.73500053,1.75998174,0.33260877,0.54887765
0.56728364,4.09803446,1.17107263,0.09302407,0.20456975,0.26832505,0.71717392,1.72147633,0.32707547,0.53703859
0.57328664,3.99267414,1.14255278,0.09010556,0.19724714,0.26137877,0.69787401,1.67807088,0.32010557,0.52412554
0.57928964,3.87698336,1.10893969,0.08693302,0.19003837,0.25332214,0.67774323,1.63113725,0.31194995,0.51059672
0.58529265,3.75454740,1.07108197,0.08357593,0.18315948,0.24438232,0.65749129,1.58220461,0.30289855,0.49696468
0.59129565,3.62924707,1.02992720,0.08010898,0.17682901,0.23481019,0.63787680,1.53292058,0.29327223,0.48378485
0.59729865,3.50515470,0.98649440,0.07661016,0.17126322,0.22487274,0.61968703,1.48500758,0.28341353,0.47164229
0.60330165,3.38642204,0.94184438,0.07315871,0.16667095,0.21484506,0.60371644,1.44021545,0.27367678,0.46113698
0.60930465,3.27716336,0.89704888,0.06983301,0.16324845,0.20500227,0.59074446,1.40027182,0.26441784,0.45286807
0.61530765,3.18133730,0.85315981,0.06670846,0.16117411,0.19561156,0.58151310,1.36683149,0.25598372,0.44741730
0.62131066,3.10263073,0.81117939,0.06385535,0.16060337,0.18692468,0.57670497,1.34142638,0.24870246,0.44533211
0.62731366,3.04434816,0.77203242,0.06133692,0.16166380,0.17917101,0.57692225,1.32541762,0.24287354,0.44710887
0.63331666,3.00930988,0.73654130,0.05920755,0.16445062,0.17255140,0.58266723,1.31995110,0.23875902,0.45317658
0.63931966,2.99976188,0.70540471,0.05751120,0.16902276,0.16723305,0.59432501,1.32591797,0.23657573,0.46388168
0.64532266,3.01730040,0.67918039,0.05628010,0.17539968,0.16334527,0.61214875,1.34392152,0.23648859,0.47947429
0.65132566,3.06281346,0.65827258,0.05553383,0.18355908,0.16097648,0.63624824,1.37425145,0.23860543,0.50009642
0.65732866,3.13644154,0.64292418,0.05527870,0.19343564,0.16017227,0.66658193,1.41686684,0.24297317,0.52577262
0.66333167,3.23755903,0.63321391,0.05550752,0.20492097,0.16093468,0.70295325,1.47138843,0.24957574,0.55640347
0.66933467,3.36477764,0.62905830,0.05619979,0.21786489,0.16322256,0.74501105,1.53710099,0.25833363,0.59176234
0.67533767,3.51597228,0.63021840,0.05732223,0.23207804,0.16695308,0.79225487,1.61296617,0.26910517,0.63149566
0.68134067,3.68832946,0.63631078,0.05882974,0.24733592,0.17200431,0.84404481,1.69764561,0.28168955,0.67512701
0.68734367,3.87841746,0.64682264,0.06066669,0.26338428,0.17821869,0.89961599,1.78953427,0.29583152,0.72206511
0.69334667,4.08227673,0.66113019,0.06276852,0.27994578,0.18540754,0.95809747,1.88680308,0.31122769,0.77161565
0.69934967,4.29552834,0.67851995,0.06506365,0.29672770,0.19335621,1.01853514,1.98744980,0.32753429,0.82299690
0.70535268,4.51349736,0.69821223,0.06747561,0.31343048,0.20182998,1.07991784,2.08935674,0.34437621,0.87535860
0.71135568,4.73134751,0.71938595,0.06992527,0.32975691,0.21058044,1.14120607,2.19035323,0.36135712,0.92780386
0.71735868,4.94422253,0.74120416,0.07233325,0.34542132,0.21935226,1.20136218,2.28828087,0.37807026,0.97941316
0.72336168,5.14738942,0.76283934,0.07462223,0.36015871,0.22789003,1.25938099,2.38105903,0.39410979,1.02926986
0.72936468,5.33637837,0.78349781,0.07671928,0.37373320,0.23594525,1.31431949,2.46674813,0.40908210,1.07648618
0.73536768,5.50711391,0.80244230,0.07855799,0.38594544,0.24328292,1.36532461,2.54360804,0.42261691,1.12022877
0.74137069,5.65603221,0.81901210,0.08008032,0.39663866,0.24968783,1.41165761,2.61014923,0.43437758,1.15974272
0.74737369,5.78017987,0.83264011,0.08123830,0.40570302,0.25497019,1.45271418,2.66517459,0.44407045,1.19437316
0.75337669,5.87729006,0.84286624,0.08199516,0.41307793,0.25897043,1.48803925,2.70780985,0.45145267,1.22358348
0.75937969,5.94583311,0.84934673,0.08232630,0.41875239,0.26156309,1.51733581,2.73752163,0.45633841,1.24696943
0.76538269,5.98503962,0.85185935,0.08221964,0.42276314,0.26265954,1.54046751,2.75412221,0.45860306,1.26426843
0.77138569,5.99489552,0.85030415,0.08167565,0.42519078,0.26220967,1.55745476,2.75776105,0.45818540,1.27536394
0.77738869,5.97610986,0.84470014,0.08070692,0.42615410,0.26020217,1.56846486,2.74890376,0.45508757,1.28028450
0.78339170,5.93005744,0.83517803,0.07933738,0.42580285,0.25666376,1.57379658,2.72829961,0.44937301,1.27919789
0.78939470,5.85869974,0.82196961,0.07760115,0.42430938,0.25165722,1.57386029,2.69693959,0.44116231,1.27240052
0.79539770,5.76448825,0.80539430,0.07554114,0.42185966,0.24527829,1.56915462,2.65600729,0.43062744,1.26030297
0.80140070,5.65025574,0.78584360,0.07320737,0.41864411,0.23765183,1.56024114,2.60682517,0.41798438,1.24341227
0.80740370,5.51910068,0.76376417,0.07065531,0.41484873,0.22892705,1.54771843,2.55079908,0.40348477,1.22231197
0.81340670,5.37427078,0.73964043,0.06794397,0.41064715,0.21927242,1.53219692,2.48936380,0.38740668,1.19764111
0.81940970,5.21905104,0.71397732,0.06513423,0.40619382,0.20887010,1.51427590,2.42393223,0.37004522,1.17007292
0.82541271,5.05666124,0.68728399,0.06228703,0.40161880,0.19791036,1.49452372,2.35585054,0.35170317,1.14029449
0.83141571,4.89016688,0.66005897,0.05946194,0.39702435,0.18658618,1.47346218,2.28636094,0.33268205,1.10898805
0.83741871,4.72240676,0.63277740,0.05671569,0.39248338,0.17508798,1.45155554,2.21657355,0.31327404,1.07681465
0.84342171,4.55593883,0.60588047,0.05410112,0.38803984,0.16359904,1.42920455,2.14744783,0.29375490,1.04440079
0.84942471,4.39300506,0.57976733,0.05166620,0.38371069,0.15229133,1.40674509,2.07978357,0.27437822,1.01232814
0.85542771,4.23551467,0.55478949,0.04945335,0.37948955,0.14132219,1.38445133,2.01422109,0.25537098,0.98112650
0.86143072,4.08504413,0.53124758,0.04749897,0.37535131,0.13083161,1.36254236,1.95124918,0.23693053,0.95126979
0.86743372,3.94285132,0.50939015,0.04583313,0.37125762,0.12094045,1.34119160,1.89121966,0.21922298,0.92317473
0.87343672,3.80990084,0.48941425,0.04447943,0.36716265,0.11174922,1.32053783,1.83436660,0.20238285,0.89720179
0.87943972,3.68689701,0.47146745,0.04345494,0.36301872,0.10333771,1.30069669,1.78082828,0.18651386,0.87365770
0.88544272,3.57432094,0.45565081,0.04277033,0.35878157,0.09576519,1.28177175,1.73067024,0.17169062,0.85279915
0.89144572,3.47246862,0.44202251,0.04242994,0.35441468,0.08907119,1.26386417,1.68390749,0.15796116,0.83483693
0.89744872,3.38148707,0.43060178,0.04243199,0.34989266,0.08327675,1.24708014,1.64052461,0.14534984,0.81994007
0.90345173,3.30140649,0.42137283,0.04276874,0.34520335,0.07838604,1.23153581,1.60049261,0.13386066,0.80823963
0.90945473,3.23216689,0.41428872,0.04342678,0.34034872,0.07438828,1.21735945,1.56378192,0.12348069,0.79983185
0.91545773,3.17363877,0.40927497,0.04438722,0.33534459,0.07125987,1.20469083,1.53037126,0.11418339,0.79478054
0.92146073,3.12563778,0.40623291,0.04562607,0.33021923,0.06896672,1.19367833,1.50025251,0.10593180,0.79311879
0.92746373,3.08793422,0.40504293,0.04711460,0.32501117,0.06746652,1.18447417,1.47343221,0.09868148,0.79485002
0.93346673,3.06025871,0.40556759,0.04881979,0.31976650,0.06671121,1.17722854,1.44993028,0.09238302,0.79994884
0.93946973,3.04230546,0.40765483,0.05070495,0.31453575,0.06664931,1.17208339,1.42977696,0.08698435,0.80836175
0.94547274,3.03373499,0.41114139,0.05273044,0.30937097,0.06722825,1.16916658,1.41300896,0.08243255,0.82000818
0.95147574,3.03417765,0.41585651,0.05485446,0.30432295,0.06839652,1.16858717,1.39966569,0.07867536,0.83478212
0.95747874,3.04323943,0.42162602,0.05703410,0.29943906,0.07010580,1.17043232,1.38978633,0.07566247,0.85255450
0.96348174,3.06051067,0.42827671,0.05922638,0.29476167,0.07231274,1.17476614,1.38340841,0.07334635,0.87317652
0.96948474,3.08557811,0.43564113,0.06138952,0.29032742,0.07498056,1.18163075,1.38056790,0.07168307,0.89648389
0.97548774,3.11803993,0.44356237,0.06348408,0.28616713,0.07808038,1.19104925,1.38130119,0.07063272,0.92230199
0.98149075,3.15752285,0.45189888,0.06547434,0.28230648,0.08159205,1.20303046,1.38564834,0.07015974,0.95045157
0.98749375,3.20370013,0.46052888,0.06732938,0.27876715,0.08550470,1.21757473,1.39365719,0.07023307,0.98075481
0.99349675,3.25630863,0.46935418,0.06902425,0.27556833,0.08981666,1.23468032,1.40538765,0.07082609,1.01304135
0.99949975,3.31516307,0.47830303,0.07054082,0.27272836,0.09453495,1.25434949,1.42091525,0.07191641,1.04715374
1.00550275,3.38016569,0.48733175,0.07186848,0.27026620,0.09967416,1.27659356,1.44033318,0.07348546,1.08295203
1.01150575,3.45130953,0.49642498,0.07300450,0.26820258,0.10525481,1.30143630,1.46375193,0.07551783,1.12031701
1.01750875,3.52867399,0.50559423,0.07395410,0.26656060,0.11130115,1.32891497,1.49129611,0.07800048,1.15915180
1.02351176,3.61241188,0.51487486,0.07473013,0.26536570,0.11783850,1.35907868,1.52309773,0.08092166,1.19938157
1.02951476,3.70272774,0.52432138,0.07535244,0.26464479,0.12489024,1.39198395,1.55928619,0.08426975,1.24095133
1.03551776,3.79984794,0.53400133,0.07584691,0.26442470,0.13247446,1.42768734,1.59997484,0.08803182,1.28382177
1.04152076,3.90398374,0.54398797,0.07624417,0.26472995,0.14060064,1.46623575,1.64524491,0.09219218,1.32796330
1.04752376,4.01528921,0.55435213,0.07657807,0.26557993,0.14926626,1.50765466,1.69512734,0.09673088,1.37334875
1.05352676,4.13381633,0.56515368,0.07688401,0.26698581,0.15845382,1.55193528,1.74958380,0.10162226,1.41994505
1.05952976,4.25947018,0.57643319,0.07719715,0.26894726,0.16812829,1.59902146,1.80848797,0.10683369,1.46770437
1.06553277,4.39196721,0.58820417,0.07755063,0.27144942,0.17823517,1.64879724,1.87160850,0.11232450,1.51655541
1.07153577,4.53079963,0.60044649,0.07797389,0.27446025,0.18869955,1.70107624,1.93859494,0.11804532,1.56639541
1.07753877,4.67520884,0.61310151,0.07849115,0.27792859,0.19942606,1.75559374,2.00896795,0.12393784,1.61708335
1.08354177,4.82417035,0.62606910,0.07912020,0.28178304,0.21029993,1.81200220,2.08211478,0.12993511,1.66843505
1.08954477,4.97639198,0.63920716,0.07987142,0.28593198,0.22118931,1.86987111,2.15729091,0.13596238,1.72022041
1.09554777,5.13032663,0.65233345,0.08074725,0.29026462,0.23194857,1.92869127,2.23362821,0.14193852,1.77216319
1.10155078,5.28419976,0.66523008,0.08174207,0.29465326,0.24242283,1.98788382,2.31014984,0.14777800,1.82394350
1.10755378,5.43605109,0.67765023,0.08284239,0.29895657,0.25245326,2.04681380,2.38579150,0.15339344,1.87520290
1.11355678,5.58378892,0.68932717,0.08402753,0.30302385,0.26188319,2.10480761,2.45942831,0.15869845,1.92555202
1.11955978,5.72525488,0.69998478,0.08527061,0.30669996,0.27056459,2.16117386,2.52990636,0.16361091,1.97458027
1.12556278,5.85829588,0.70934946,0.08653978,0.30983080,0.27836473,2.21522638,2.59607745,0.16805626,2.02186721
1.13156578,5.98083995,0.71716247,0.08779978,0.31226897,0.28517255,2.26630833,2.65683544,0.17197088,2.06699497
1.13756878,6.09097177,0.72319233,0.08901352,0.31387927,0.29090461,2.31381608,2.71115250,0.17530515,2.10956097
1.14357179,6.18700416,0.72724642,0.09014375,0.31454389,0.29550998,2.35722147,2.75811338,0.17802621,2.14919022
1.14957479,6.26754139,0.72918120,0.09115472,0.31416687,0.29897406,2.39609125,2.79694609,0.18012006,2.18554656
1.15557779,6.33153104,0.72891050,0.09201366,0.31267777,0.30132085,2.43010249,2.82704730,0.18159301,2.21834201
1.16158079,6.37830137,0.72641130,0.09269207,0.31003414,0.30261359,2.45905294,2.84800129,0.18247231,2.24734376
1.16758379,6.40758206,0.72172669,0.09316675,0.30622297,0.30295361,2.48286578,2.85959135,0.18280573,2.27237840
1.17358679,6.41950716,0.71496575,0.09342054,0.30126079,0.30247736,2.50158829,2.86180325,0.18266039,2.29333302
1.17958979,6.41459991,0.70630033,0.09344267,0.29519268,0.30135172,2.51538437,2.85482046,0.18212043,2.31015325
1.18559280,6.39374031,0.69595880,0.09322887,0.28809010,0.29976762,2.52452136,2.83901154,0.18128399,2.32283830
1.19159580,6.35811697,0.68421696,0.09278107,0.28004778,0.29793242,2.52935172,2.81491041,0.18025930,2.33143345
1.19759880,6.30916603,0.67138672,0.09210688,0.27117982,0.29606118,2.53029058,2.78319049,0.17916018,2.33602046
1.20360180,6.24850022,0.65780286,0.09121880,0.26161520,0.29436726,2.52779031,2.74463419,0.17810117,2.33670660
1.20960480,6.17783197,0.64380866,0.09013324,0.25149294,0.29305274,2.52231363,2.70009931,0.17719241,2.33361308
1.21560780,6.09889466,0.62974109,0.08886950,0.24095712,0.29229899,2.51430661,2.65048407,0.17653452,2.32686370
1.22161081,6.01336596,0.61591617,0.08744861,0.23015205,0.29225791,2.50417315,2.59669246,0.17621381,2.31657458
1.22761381,5.92279737,0.60261541,0.08589226,0.21921770,0.29304431,2.49225227,2.53960166,0.17629793,2.30284560
1.23361681,5.82855328,0.59007384,0.08422179,0.20828559,0.29472968,2.47879963,2.48003292,0.17683231,2.28575425
1.23961981,5.73176265,0.57847028,0.08245733,0.19747539,0.29733778,2.46397403,2.41872720,0.17783738,2.26535227
1.24562281,5.63328519,0.56792035,0.08061711,0.18689209,0.30084224,2.44782985,2.35632645,0.17930696,2.24166542
1.25162581,5.53369361,0.55847246,0.07871690,0.17662406,0.30516635,2.43031570,2.29336117,0.18120772,2.21469617
