energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,2.99287107,1.09520706,1.65066204,0.87798743,0.00000000,0.00139069,0.19293285,1.19395313,0.00000000
-4.63131566,2.98520873,1.09562873,1.64270728,0.86575891,0.00000000,0.00126229,0.19173017,1.20145163,0.00000000
-4.62531266,2.96502267,1.09069204,1.62751064,0.85119478,0.00000000,0.00114648,0.18984722,1.20329506,0.00000000
-4.61930965,2.93220739,1.08035502,1.60508520,0.83449447,0.00000000,0.00104210,0.18729073,1.19927996,0.00000000
-4.61330665,2.88686057,1.06466343,1.57557296,0.81585292,0.00000000,0.00094796,0.18407288,1.18930232,0.00000000
-4.60730365,2.82928353,1.04375197,1.53924105,0.79545651,0.00000000,0.00086297,0.18021160,1.17336283,0.00000000
-4.60130065,2.75997620,1.01784295,1.49647421,0.77348054,0.00000000,0.00078608,0.17573097,1.15156925,0.00000000
-4.59529765,2.67962685,0.98724255,1.44776402,0.75008809,0.00000000,0.00071633,0.17066146,1.12413535,0.00000000
-4.58929465,2.58909674,0.95233435,1.39369532,0.72543029,0.00000000,0.00065289,0.16504019,1.09137672,0.00000000
-4.58329165,2.48940029,0.91357076,1.33493033,0.69964764,0.00000000,0.00059500,0.15891097,1.05370336,0.00000000
-4.57728864,2.38168141,0.87146217,1.27219113,0.67287229,0.00000000,0.00054201,0.15232413,1.01160927,0.00000000
-4.57128564,2.26718666,0.82656456,1.20624123,0.64523082,0.00000000,0.00049338,0.14533624,0.96565962,0.00000000
-4.56528264,2.14723633,0.77946574,1.13786671,0.61684727,0.00000000,0.00044864,0.13800942,0.91647574,0.00000000
-4.55927964,2.02319422,0.73077096,1.06785783,0.58784607,0.00000000,0.00040740,0.13041055,0.86471880,0.00000000
-4.55327664,1.89643724,0.68108826,0.99699147,0.55835469,0.00000000,0.00036934,0.12261014,0.81107249,0.00000000
-4.54727364,1.76832574,0.63101421,0.92601505,0.52850559,0.00000000,0.00033419,0.11468107,0.75622572,0.00000000
-4.54127064,1.64017562,0.58112054,0.85563230,0.49843750,0.00000000,0.00030174,0.10669719,0.70085576,0.00000000
-4.53526763,1.51323286,0.53194209,0.78649127,0.46829578,0.00000000,0.00027179,0.09873176,0.64561250,0.00000000
-4.52926463,1.38865143,0.48396652,0.71917475,0.43823199,0.00000000,0.00024420,0.09085593,0.59110443,0.00000000
-4.52326163,1.26747489,0.43762601,0.65419319,0.40840250,0.00000000,0.00021881,0.08313727,0.53788669,0.00000000
-4.51725863,1.15062221,0.39329125,0.59198024,0.37896646,0.00000000,0.00019550,0.07563841,0.48645157,0.00000000
-4.51125563,1.03887806,0.35126768,0.53289071,0.35008315,0.00000000,0.00017416,0.06841582,0.43722165,0.00000000
-4.50525263,0.93288737,0.31179404,0.47720083,0.32190892,0.00000000,0.00015466,0.06151888,0.39054567,0.00000000
-4.49924962,0.83315432,0.27504305,0.42511066,0.29459392,0.00000000,0.00013692,0.05498913,0.34669698,0.00000000
-4.49324662,0.74004518,0.24112408,0.37674816,0.26827890,0.00000000,0.00012081,0.04885995,0.30587454,0.00000000
-4.48724362,0.65379480,0.21008750,0.33217491,0.24309211,0.00000000,0.00010624,0.04315632,0.26820613,0.00000000
-4.48124062,0.57451610,0.18193029,0.29139283,0.21914667,0.00000000,0.00009311,0.03789511,0.23375343,0.00000000
-4.47523762,0.50221208,0.15660281,0.25435187,0.19653840,0.00000000,0.00008131,0.03308539,0.20251865,0.00000000
-4.46923462,0.43678964,0.13401611,0.22095809,0.17534431,0.00000000,0.00007074,0.02872918,0.17445229,0.00000000
-4.46323162,0.37807466,0.11404960,0.19108204,0.15562170,0.00000000,0.00006132,0.02482223,0.14946159,0.00000000
-4.45722861,0.32582769,0.09655875,0.16456708,0.13740808,0.00000000,0.00005295,0.02135502,0.12741930,0.00000000
-4.45122561,0.27975972,0.08138246,0.14123737,0.12072162,0.00000000,0.00004554,0.01831386,0.10817242,0.00000000
-4.44522261,0.23954750,0.06834997,0.12090547,0.10556235,0.00000000,0.00003901,0.01568198,0.09155064,0.00000000
-4.43921961,0.20484799,0.05728707,0.10337920,0.09191381,0.00000000,0.00003328,0.01344060,0.07737408,0.00000000
-4.43321661,0.17531158,0.04802153,0.08846790,0.07974520,0.00000000,0.00002826,0.01157007,0.06546029,0.00000000
-4.42721361,0.15059371,0.04038757,0.07598771,0.06901373,0.00000000,0.00002389,0.01005073,0.05563030,0.00000000
-4.42121061,0.13036484,0.03422951,0.06576604,0.05966726,0.00000000,0.00002011,0.00886382,0.04771349,0.00000000
-4.41520760,0.11431841,0.02940436,0.05764511,0.05164690,0.00000000,0.00001684,0.00799215,0.04155152,0.00000000
-4.40920460,0.10217693,0.02578365,0.05148450,0.04488958,0.00000000,0.00001404,0.00742060,0.03700102,0.00000000
-4.40320160,0.09369597,0.02325431,0.04716285,0.03933040,0.00000000,0.00001164,0.00713648,0.03393522,0.00000000
-4.39719860,0.08866621,0.02171883,0.04457859,0.03490472,0.00000000,0.00000960,0.00712972,0.03224458,0.00000000
-4.39119560,0.08691356,0.02109474,0.04364978,0.03154987,0.00000000,0.00000788,0.00739279,0.03183645,0.00000000
-4.38519260,0.08829745,0.02131349,0.04431320,0.02920648,0.00000000,0.00000644,0.00792057,0.03263388,0.00000000
-4.37918959,0.09270748,0.02231884,0.04652255,0.02781932,0.00000000,0.00000523,0.00870995,0.03457371,0.00000000
-4.37318659,0.10005853,0.02406481,0.05024603,0.02733772,0.00000000,0.00000422,0.00975933,0.03760399,0.00000000
-4.36718359,0.11028459,0.02651344,0.05546325,0.02771552,0.00000000,0.00000340,0.01106800,0.04168101,0.00000000
-4.36118059,0.12333157,0.02963224,0.06216160,0.02891062,0.00000000,0.00000272,0.01263539,0.04676587,0.00000000
-4.35517759,0.13914923,0.03339159,0.07033218,0.03088415,0.00000000,0.00000218,0.01446029,0.05282099,0.00000000
-4.34917459,0.15768279,0.03776218,0.07996546,0.03359935,0.00000000,0.00000174,0.01653998,0.05980644,0.00000000
-4.34317159,0.17886423,0.04271244,0.09104675,0.03702018,0.00000000,0.00000141,0.01886939,0.06767646,0.00000000
-4.33716858,0.20260386,0.04820626,0.10355164,0.04110982,0.00000000,0.00000116,0.02144031,0.07637620,0.00000000
-4.33116558,0.22878251,0.05420100,0.11744168,0.04582909,0.00000000,0.00000099,0.02424061,0.08583890,0.00000000
-4.32516258,0.25724447,0.06064575,0.13266029,0.05113491,0.00000000,0.00000089,0.02725364,0.09598357,0.00000000
-4.31915958,0.28779194,0.06748020,0.14912928,0.05697893,0.00000000,0.00000088,0.03045774,0.10671342,0.00000000
-4.31315658,0.32018090,0.07463389,0.16674608,0.06330630,0.00000000,0.00000094,0.03382592,0.11791497,0.00000000
-4.30715358,0.35411902,0.08202612,0.18538175,0.07005485,0.00000000,0.00000110,0.03732582,0.12945815,0.00000000
-4.30115058,0.38926565,0.08956636,0.20488015,0.07715455,0.00000000,0.00000137,0.04091977,0.14119717,0.00000000
-4.29514757,0.42523414,0.09715536,0.22505818,0.08452753,0.00000000,0.00000178,0.04456525,0.15297248,0.00000000
-4.28914457,0.46159658,0.10468678,0.24570732,0.09208844,0.00000000,0.00000238,0.04821541,0.16461344,0.00000000
-4.28314157,0.49789090,0.11204938,0.26659650,0.09974546,0.00000000,0.00000321,0.05182003,0.17594201,0.00000000
-4.27713857,0.53363020,0.11912970,0.28747616,0.10740172,0.00000000,0.00000434,0.05532648,0.18677696,0.00000000
-4.27113557,0.56831418,0.12581513,0.30808377,0.11495727,0.00000000,0.00000585,0.05868103,0.19693882,0.00000000
-4.26513257,0.60144224,0.13199722,0.32815031,0.12231148,0.00000000,0.00000786,0.06183020,0.20625505,0.00000000
-4.25912956,0.63252791,0.13757515,0.34740788,0.12936578,0.00000000,0.00001050,0.06472226,0.21456547,0.00000000
-4.25312656,0.66111413,0.14245924,0.36559802,0.13602680,0.00000000,0.00001393,0.06730870,0.22172763,0.00000000
-4.24712356,0.68678867,0.14657428,0.38248058,0.14220958,0.00000000,0.00001837,0.06954574,0.22762181,0.00000000
-4.24112056,0.70919941,0.14986255,0.39784279,0.14784097,0.00000000,0.00002404,0.07139570,0.23215560,0.00000000
-4.23511756,0.72806854,0.15228649,0.41150821,0.15286287,0.00000000,0.00003125,0.07282829,0.23526770,0.00000000
-4.22911456,0.74320532,0.15383079,0.42334527,0.15723532,0.00000000,0.00004034,0.07382164,0.23693085,0.00000000
-4.22311156,0.75451684,0.15450380,0.43327495,0.16093929,0.00000000,0.00005170,0.07436311,0.23715374,0.00000000
-4.21710855,0.76201613,0.15433836,0.44127728,0.16397893,0.00000000,0.00006577,0.07444985,0.23598177,0.00000000
-4.21110555,0.76582739,0.15339173,0.44739644,0.16638324,0.00000000,0.00008309,0.07408904,0.23349666,0.00000000
-4.20510255,0.76618799,0.15174484,0.45174404,0.16820709,0.00000000,0.00010420,0.07329778,0.22981490,0.00000000
-4.19909955,0.76344694,0.14950078,0.45450044,0.16953130,0.00000000,0.00012975,0.07210277,0.22508508,0.00000000
-4.19309655,0.75805997,0.14678255,0.45591393,0.17046202,0.00000000,0.00016040,0.07053961,0.21948427,0.00000000
-4.18709355,0.75058097,0.14373021,0.45629758,0.17112898,0.00000000,0.00019688,0.06865185,0.21321340,0.00000000
-4.18109055,0.74165026,0.14049741,0.45602392,0.17168299,0.00000000,0.00023992,0.06648988,0.20649210,0.00000000
-4.17508754,0.73197978,0.13724755,0.45551737,0.17229239,0.00000000,0.00029027,0.06410950,0.19955289,0.00000000
-4.16908454,0.72233566,0.13414958,0.45524457,0.17313872,0.00000000,0.00034869,0.06157049,0.19263510,0.00000000
-4.16308154,0.71351859,0.13137353,0.45570294,0.17441151,0.00000000,0.00041587,0.05893502,0.18597867,0.00000000
-4.15707854,0.70634272,0.12908611,0.45740775,0.17630255,0.00000000,0.00049245,0.05626606,0.17981802,0.00000000
-4.15107554,0.70161354,0.12744623,0.46087801,0.17899954,0.00000000,0.00057897,0.05362578,0.17437616,0.00000000
-4.14507254,0.70010553,0.12660078,0.46662173,0.18267953,0.00000000,0.00067586,0.05107402,0.16985926,0.00000000
-4.13906953,0.70254031,0.12668072,0.47512105,0.18750223,0.00000000,0.00078336,0.04866695,0.16645178,0.00000000
-4.13306653,0.70956597,0.12779757,0.48681765,0.19360345,0.00000000,0.00090151,0.04645575,0.16431233,0.00000000
-4.12706353,0.72173822,0.13004050,0.50209915,0.20108901,0.00000000,0.00103016,0.04448557,0.16357027,0.00000000
-4.12106053,0.73950428,0.13347396,0.52128690,0.21002924,0.00000000,0.00116886,0.04279466,0.16432329,0.00000000
-4.11505753,0.76318974,0.13813613,0.54462574,0.22045441,0.00000000,0.00131693,0.04141366,0.16663585,0.00000000
-4.10905453,0.79298924,0.14403807,0.57227607,0.23235135,0.00000000,0.00147339,0.04036524,0.17053859,0.00000000
-4.10305153,0.82896116,0.15116379,0.60430865,0.24566132,0.00000000,0.00163697,0.03966380,0.17602876,0.00000000
-4.09704852,0.87102658,0.15947103,0.64070244,0.26027948,0.00000000,0.00180615,0.03931551,0.18307153,0.00000000
-4.09104552,0.91897269,0.16889304,0.68134532,0.27605587,0.00000000,0.00197916,0.03931851,0.19160216,0.00000000
-4.08504252,0.97246039,0.17934101,0.72603799,0.29279816,0.00000000,0.00215402,0.03966327,0.20152904,0.00000000
-4.07903952,1.03103591,0.19070734,0.77450069,0.31027590,0.00000000,0.00232859,0.04033317,0.21273735,0.00000000
-4.07303652,1.09414597,0.20286944,0.82638241,0.32822645,0.00000000,0.00250063,0.04130517,0.22509330,0.00000000
-4.06703352,1.16115569,0.21569403,0.88127217,0.34636208,0.00000000,0.00266788,0.04255061,0.23844872,0.00000000
-4.06103052,1.23136862,0.22904180,0.93871187,0.36437835,0.00000000,0.00282813,0.04403611,0.25264591,0.00000000
-4.05502751,1.30404789,0.24277210,0.99820989,0.38196320,0.00000000,0.00297931,0.04572450,0.26752243,0.00000000
-4.04902451,1.37843741,0.25674754,1.05925486,0.39880643,0.00000000,0.00311953,0.04757576,0.28291575,0.00000000
-4.04302151,1.45378233,0.27083832,1.12132880,0.41460933,0.00000000,0.00324721,0.04954804,0.29866745,0.00000000
-4.03701851,1.52934754,0.28492595,1.18391904,0.42909391,0.00000000,0.00336113,0.05159850,0.31462691,0.00000000
-4.03101551,1.60443354,0.29890629,1.24652814,0.44201127,0.00000000,0.00346045,0.05368426,0.33065416,0.00000000
-4.02501251,1.67838887,0.31269159,1.30868160,0.45314903,0.00000000,0.00354481,0.05576313,0.34662195,0.00000000
-4.01900950,1.75061861,0.32621163,1.36993279,0.46233709,0.00000000,0.00361430,0.05779438,0.36241681,0.00000000
-4.01300650,1.82058868,0.33941363,1.42986507,0.46945190,0.00000000,0.00366947,0.05973930,0.37793917,0.00000000
-4.00700350,1.88782607,0.35226111,1.48809129,0.47441866,0.00000000,0.00371134,0.06156175,0.39310244,0.00000000
-4.00100050,1.95191501,0.36473163,1.54425065,0.47721178,0.00000000,0.00374130,0.06322855,0.40783134,0.00000000
-3.99499750,2.01248985,0.37681360,1.59800372,0.47785328,0.00000000,0.00376109,0.06470982,0.42205941,0.00000000
-3.98899450,2.06922537,0.38850237,1.64902589,0.47640947,0.00000000,0.00377271,0.06597919,0.43572597,0.00000000
-3.98299150,2.12182529,0.39979565,1.69700024,0.47298610,0.00000000,0.00377829,0.06701395,0.44877283,0.00000000
-3.97698849,2.17001023,0.41068880,1.74161042,0.46772210,0.00000000,0.00378002,0.06779517,0.46114085,0.00000000
-3.97098549,2.21350607,0.42117011,1.78253442,0.46078256,0.00000000,0.00378004,0.06830778,0.47276679,0.00000000
-3.96498249,2.25203378,0.43121637,1.81943991,0.45235101,0.00000000,0.00378031,0.06854050,0.48358052,0.00000000
-3.95897949,2.28530179,0.44078920,1.85198185,0.44262163,0.00000000,0.00378250,0.06848592,0.49350295,0.00000000
-3.95297649,2.31300139,0.44983221,1.87980267,0.43179167,0.00000000,0.00378794,0.06814043,0.50244489,0.00000000
-3.94697349,2.33480608,0.45826937,1.90253550,0.42005443,0.00000000,0.00379752,0.06750419,0.51030680,0.00000000
-3.94097049,2.35037471,0.46600468,1.91981035,0.40759315,0.00000000,0.00381163,0.06658106,0.51697979,0.00000000
-3.93496748,2.35935881,0.47292319,1.93126312,0.39457607,0.00000000,0.00383016,0.06537854,0.52234753,0.00000000
-3.92896448,2.36141342,0.47889348,1.93654714,0.38115265,0.00000000,0.00385249,0.06390768,0.52628937,0.00000000
-3.92296148,2.35621116,0.48377148,1.93534644,0.36745124,0.00000000,0.00387750,0.06218287,0.52868426,0.00000000
-3.91695848,2.34345851,0.48740539,1.92739037,0.35357811,0.00000000,0.00390364,0.06022175,0.52941538,0.00000000
-3.91095548,2.32291349,0.48964162,1.91246839,0.33961768,0.00000000,0.00392900,0.05804491,0.52837530,0.00000000
-3.90495248,2.29440348,0.49033128,1.89044439,0.32563393,0.00000000,0.00395139,0.05567559,0.52547126,0.00000000
-3.89894947,2.25784226,0.48933710,1.86126957,0.31167274,0.00000000,0.00396845,0.05313935,0.52063037,0.00000000
-3.89294647,2.21324499,0.48654019,1.82499304,0.29776487,0.00000000,0.00397776,0.05046364,0.51380443,0.00000000
-3.88694347,2.16074031,0.48184645,1.78176954,0.28392949,0.00000000,0.00397697,0.04767731,0.50497410,0.00000000
-3.88094047,2.10057860,0.47519220,1.73186365,0.27017774,0.00000000,0.00396389,0.04481008,0.49415205,0.00000000
-3.87493747,2.03313591,0.46654876,1.67565015,0.25651640,0.00000000,0.00393660,0.04189198,0.48138514,0.00000000
-3.86893447,1.95891316,0.45592573,1.61361040,0.24295115,0.00000000,0.00389355,0.03895280,0.46675521,0.00000000
-3.86293147,1.87853047,0.44337274,1.54632487,0.22948946,0.00000000,0.00383362,0.03602146,0.45037873,0.00000000
-3.85692846,1.79271686,0.42897968,1.47446189,0.21614290,0.00000000,0.00375617,0.03312552,0.43240495,0.00000000
-3.85092546,1.70229566,0.41287525,1.39876333,0.20292869,0.00000000,0.00366108,0.03029063,0.41301293,0.00000000
-3.84492246,1.60816638,0.39522407,1.32002758,0.18987070,0.00000000,0.00354871,0.02754008,0.39240743,0.00000000
-3.83891946,1.51128368,0.37622237,1.23909075,0.17699962,0.00000000,0.00341996,0.02489445,0.37081387,0.00000000
-3.83291646,1.41263451,0.35609248,1.15680673,0.16435257,0.00000000,0.00327616,0.02237134,0.34847254,0.00000000
-3.82691346,1.31321430,0.33507651,1.07402704,0.15197218,0.00000000,0.00311904,0.01998513,0.32563247,0.00000000
-3.82091046,1.21400338,0.31342941,0.99158121,0.13990515,0.00000000,0.00295065,0.01774696,0.30254505,0.00000000
-3.81490745,1.11594431,0.29141174,0.91025847,0.12820066,0.00000000,0.00277331,0.01566470,0.27945775,0.00000000
-3.80890445,1.01992137,0.26928256,0.83079143,0.11690842,0.00000000,0.00258947,0.01374309,0.25660825,0.00000000
-3.80290145,0.92674259,0.24729270,0.75384228,0.10607687,0.00000000,0.00240168,0.01198388,0.23421910,0.00000000
-3.79689845,0.83712512,0.22567859,0.67999179,0.09575135,0.00000000,0.00221246,0.01038613,0.21249317,0.00000000
-3.79089545,0.75168432,0.20465711,0.60973158,0.08597253,0.00000000,0.00202424,0.00894654,0.19160998,0.00000000
-3.78489245,0.67092669,0.18442135,0.54345958,0.07677510,0.00000000,0.00183929,0.00765973,0.17172309,0.00000000
-3.77888944,0.59524673,0.16513760,0.48147870,0.06818680,0.00000000,0.00165967,0.00651870,0.15295849,0.00000000
-3.77288644,0.52492759,0.14694351,0.42399847,0.06022783,0.00000000,0.00148716,0.00551516,0.13541405,0.00000000
-3.76688344,0.46014522,0.12994745,0.37113947,0.05291069,0.00000000,0.00132328,0.00463995,0.11915993,0.00000000
-3.76088044,0.40097553,0.11422903,0.32294010,0.04624033,0.00000000,0.00116921,0.00388339,0.10423990,0.00000000
-3.75487744,0.34740417,0.09984053,0.27936522,0.04021473,0.00000000,0.00102585,0.00323562,0.09067345,0.00000000
-3.74887444,0.29933826,0.08680930,0.24031628,0.03482578,0.00000000,0.00089378,0.00268694,0.07845847,0.00000000
-3.74287144,0.25661955,0.07514078,0.20564236,0.03006038,0.00000000,0.00077331,0.00222804,0.06757443,0.00000000
-3.73686843,0.21903842,0.06482206,0.17515181,0.02590177,0.00000000,0.00066448,0.00185032,0.05798587,0.00000000
-3.73086543,0.18634813,0.05582572,0.14862384,0.02233103,0.00000000,0.00056715,0.00154604,0.04964598,0.00000000
-3.72486243,0.15827887,0.04811382,0.12581988,0.01932861,0.00000000,0.00048095,0.00130851,0.04250026,0.00000000
-3.71885943,0.13455115,0.04164179,0.10649431,0.01687590,0.00000000,0.00040540,0.00113227,0.03648994,0.00000000
-3.71285643,0.11488821,0.03636219,0.09040421,0.01495676,0.00000000,0.00033990,0.00101318,0.03155521,0.00000000
-3.70685343,0.09902708,0.03222811,0.07731812,0.01355902,0.00000000,0.00028380,0.00094855,0.02763810,0.00000000
-3.70085043,0.08672822,0.02919606,0.06702355,0.01267575,0.00000000,0.00023642,0.00093719,0.02468486,0.00000000
-3.69484742,0.07778351,0.02722842,0.05933309,0.01230647,0.00000000,0.00019707,0.00097954,0.02264796,0.00000000
-3.68884442,0.07202246,0.02629526,0.05408930,0.01245810,0.00000000,0.00016513,0.00107765,0.02148750,0.00000000
-3.68284142,0.06931677,0.02637553,0.05116814,0.01314574,0.00000000,0.00014002,0.00123527,0.02117216,0.00000000
-3.67683842,0.06958311,0.02745767,0.05048113,0.01439314,0.00000000,0.00012124,0.00145785,0.02167952,0.00000000
-3.67083542,0.07278411,0.02953947,0.05197615,0.01623296,0.00000000,0.00010841,0.00175257,0.02299602,0.00000000
-3.66483242,0.07892777,0.03262742,0.05563707,0.01870667,0.00000000,0.00010126,0.00212826,0.02511625,0.00000000
-3.65882941,0.08806518,0.03673543,0.06148208,0.02186420,0.00000000,0.00009966,0.00259540,0.02804195,0.00000000
-3.65282641,0.10028664,0.04188302,0.06956092,0.02576313,0.00000000,0.00010360,0.00316598,0.03178049,0.00000000
-3.64682341,0.11571634,0.04809300,0.07995104,0.03046766,0.00000000,0.00011320,0.00385334,0.03634302,0.00000000
-3.64082041,0.13450545,0.05538883,0.09275258,0.03604711,0.00000000,0.00012876,0.00467201,0.04174236,0.00000000
-3.63481741,0.15682398,0.06379155,0.10808251,0.04257403,0.00000000,0.00015066,0.00563738,0.04799059,0.00000000
-3.62881441,0.18285131,0.07331658,0.12606771,0.05012196,0.00000000,0.00017945,0.00676536,0.05509652,0.00000000
-3.62281141,0.21276558,0.08397039,0.14683728,0.05876283,0.00000000,0.00021578,0.00807198,0.06306310,0.00000000
-3.61680840,0.24673215,0.09574707,0.17051413,0.06856394,0.00000000,0.00026038,0.00957285,0.07188481,0.00000000
-3.61080540,0.28489138,0.10862519,0.19720602,0.07958477,0.00000000,0.00031409,0.01128263,0.08154515,0.00000000
-3.60480240,0.32734597,0.12256479,0.22699618,0.09187346,0.00000000,0.00037778,0.01321434,0.09201436,0.00000000
-3.59879940,0.37414818,0.13750479,0.25993390,0.10546317,0.00000000,0.00045235,0.01537872,0.10324738,0.00000000
-3.59279640,0.42528752,0.15336096,0.29602527,0.12036855,0.00000000,0.00053866,0.01778347,0.11518232,0.00000000
-3.58679340,0.48067911,0.17002446,0.33522438,0.13658213,0.00000000,0.00063754,0.02043259,0.12773922,0.00000000
-3.58079040,0.54015348,0.18736120,0.37742545,0.15407118,0.00000000,0.00074971,0.02332567,0.14081961,0.00000000
-3.57478739,0.60344819,0.20521202,0.42245627,0.17277484,0.00000000,0.00087572,0.02645723,0.15430650,0.00000000
