energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.48724362,2.52150844,0.11136408,0.01268747,0.06894861,1.28912583,1.51747162,0.89786902,0.00000000
-4.48124062,2.53532030,0.11059735,0.01249053,0.06856072,1.29059785,1.53974993,0.89161113,0.00000000
-4.47523762,2.53616955,0.10916851,0.01220869,0.06775770,1.28441946,1.55477398,0.88051475,0.00000000
-4.46923462,2.52383321,0.10710004,0.01184786,0.06655285,1.27066897,1.56209220,0.86473368,0.00000000
-4.46323162,2.49831338,0.10442594,0.01141547,0.06496668,1.24956063,1.56138454,0.84450003,0.00000000
-4.45722861,2.45983885,0.10119072,0.01092020,0.06302631,1.22143871,1.55247336,0.82011784,0.00000000
-4.45122561,2.40886044,0.09744814,0.01037173,0.06076473,1.18676785,1.53533011,0.79195493,0.00000000
-4.44522261,2.34604017,0.09325972,0.00978038,0.05821982,1.14612003,1.51007772,0.76043312,0.00000000
-4.43921961,2.27223460,0.08869302,0.00915682,0.05543333,1.10015861,1.47698842,0.72601728,0.00000000
-4.43321661,2.18847291,0.08381981,0.00851174,0.05244968,1.04962006,1.43647713,0.68920351,0.00000000
-4.42721361,2.09593057,0.07871419,0.00785558,0.04931484,0.99529411,1.38909052,0.65050691,0.00000000
-4.42121061,1.99589940,0.07345067,0.00719820,0.04607510,0.93800299,1.33549234,0.61044933,0.00000000
-4.41520760,1.88975521,0.06810238,0.00654874,0.04277598,0.87858057,1.27644532,0.56954758,0.00000000
-4.40920460,1.77892401,0.06273938,0.00591536,0.03946115,0.81785214,1.21279061,0.52830226,0.00000000
-4.40320160,1.66484814,0.05742717,0.00530513,0.03617154,0.75661549,1.14542527,0.48718782,0.00000000
-4.39719860,1.54895322,0.05222545,0.00472398,0.03294450,0.69562388,1.07527889,0.44664382,0.00000000
-4.39119560,1.43261717,0.04718709,0.00417660,0.02981325,0.63557145,1.00328998,0.40706784,0.00000000
-4.38519260,1.31714218,0.04235746,0.00366649,0.02680637,0.57708131,0.93038323,0.36880998,0.00000000
-4.37918959,1.20373036,0.03777398,0.00319602,0.02394755,0.52069673,0.85744822,0.33216912,0.00000000
-4.37318659,1.09346383,0.03346598,0.00276648,0.02125549,0.46687529,0.78532035,0.29739090,0.00000000
-4.36718359,0.98728948,0.02945480,0.00237822,0.01874396,0.41598608,0.71476459,0.26466733,0.00000000
-4.36118059,0.88600880,0.02575413,0.00203076,0.01642199,0.36830982,0.64646244,0.23413792,0.00000000
-4.35517759,0.79027263,0.02237057,0.00172296,0.01429421,0.32404150,0.58100234,0.20589219,0.00000000
-4.34917459,0.70058066,0.01930431,0.00145315,0.01236122,0.28329530,0.51887373,0.17997329,0.00000000
-4.34317159,0.61728541,0.01654993,0.00121929,0.01062014,0.24611138,0.46046455,0.15638255,0.00000000
-4.33716858,0.54060011,0.01409728,0.00101911,0.00906506,0.21246397,0.40606218,0.13508471,0.00000000
-4.33116558,0.47060986,0.01193241,0.00085025,0.00768769,0.18227061,0.35585730,0.11601360,0.00000000
-4.32516258,0.40728540,0.01003844,0.00071042,0.00647782,0.15540173,0.30995043,0.09907803,0.00000000
-4.31915958,0.35049879,0.00839645,0.00059744,0.00542390,0.13169050,0.26836048,0.08416771,0.00000000
-4.31315658,0.30004026,0.00698626,0.00050943,0.00451351,0.11094242,0.23103497,0.07115902,0.00000000
-4.30715358,0.25563549,0.00578718,0.00044483,0.00373383,0.09294439,0.19786120,0.05992037,0.00000000
-4.30115058,0.21696277,0.00477858,0.00040250,0.00307200,0.07747309,0.16867796,0.05031725,0.00000000
-4.29514757,0.18366941,0.00394047,0.00038179,0.00251547,0.06430235,0.14328724,0.04221663,0.00000000
-4.28914457,0.15538688,0.00325384,0.00038256,0.00205224,0.05320958,0.12146553,0.03549083,0.00000000
-4.28314157,0.13174447,0.00270102,0.00040527,0.00167110,0.04398109,0.10297426,0.03002072,0.00000000
-4.27713857,0.11238098,0.00226585,0.00045092,0.00136176,0.03641625,0.08756920,0.02569828,0.00000000
-4.27113557,0.09695440,0.00193382,0.00052115,0.00111493,0.03033070,0.07500856,0.02242847,0.00000000
-4.26513257,0.08514941,0.00169209,0.00061816,0.00092239,0.02555844,0.06505958,0.02013051,0.00000000
-4.25912956,0.07668270,0.00152948,0.00074474,0.00077701,0.02195308,0.05750366,0.01873855,0.00000000
-4.25312656,0.07130618,0.00143634,0.00090420,0.00067267,0.01938822,0.05213994,0.01820165,0.00000000
-4.24712356,0.06880811,0.00140447,0.00110033,0.00060427,0.01775715,0.04878747,0.01848332,0.00000000
-4.24112056,0.06901237,0.00142694,0.00133730,0.00056761,0.01697184,0.04728595,0.01956052,0.00000000
-4.23511756,0.07177603,0.00149792,0.00161956,0.00055933,0.01696151,0.04749533,0.02142208,0.00000000
-4.22911456,0.07698539,0.00161243,0.00195173,0.00057678,0.01767074,0.04929430,0.02406681,0.00000000
-4.22311156,0.08455084,0.00176625,0.00233840,0.00061792,0.01905721,0.05257800,0.02750114,0.00000000
-4.21710855,0.09440064,0.00195563,0.00278396,0.00068122,0.02108927,0.05725498,0.03173639,0.00000000
-4.21110555,0.10647408,0.00217717,0.00329242,0.00076551,0.02374324,0.06324385,0.03678588,0.00000000
-4.20510255,0.12071419,0.00242767,0.00386713,0.00086989,0.02700075,0.07046960,0.04266166,0.00000000
-4.19909955,0.13706030,0.00270396,0.00451060,0.00099362,0.03084600,0.07885999,0.04937134,0.00000000
-4.19309655,0.15544092,0.00300281,0.00522421,0.00113598,0.03526309,0.08834207,0.05691469,0.00000000
-4.18709355,0.17576712,0.00332089,0.00600799,0.00129623,0.04023353,0.09883918,0.06528055,0.00000000
-4.18109055,0.19792672,0.00365469,0.00686040,0.00147347,0.04573405,0.11026847,0.07444385,0.00000000
-4.17508754,0.22177979,0.00400051,0.00777813,0.00166660,0.05173461,0.12253909,0.08436311,0.00000000
-4.16908454,0.24715547,0.00435453,0.00875594,0.00187426,0.05819696,0.13555136,0.09497834,0.00000000
-4.16308154,0.27385061,0.00471284,0.00978658,0.00209479,0.06507359,0.14919675,0.10620978,0.00000000
-4.15707854,0.30163023,0.00507150,0.01086075,0.00232623,0.07230726,0.16335887,0.11795725,0.00000000
-4.15107554,0.33023003,0.00542672,0.01196713,0.00256632,0.07983114,0.17791551,0.13010049,0.00000000
-4.14507254,0.35936091,0.00577491,0.01309252,0.00281253,0.08756963,0.19274153,0.14250045,0.00000000
-4.13906953,0.38871547,0.00611289,0.01422205,0.00306216,0.09543973,0.20771261,0.15500154,0.00000000
-4.13306653,0.41797637,0.00643800,0.01533943,0.00331239,0.10335315,0.22270973,0.16743491,0.00000000
-4.12706353,0.44682624,0.00674824,0.01642738,0.00356044,0.11121894,0.23762412,0.17962259,0.00000000
-4.12106053,0.47495874,0.00704242,0.01746804,0.00380369,0.11894666,0.25236244,0.19138250,0.00000000
-4.11505753,0.50209043,0.00732025,0.01844343,0.00403984,0.12644999,0.26685207,0.20253411,0.00000000
-4.10905453,0.52797296,0.00758245,0.01933603,0.00426714,0.13365059,0.28104606,0.21290454,0.00000000
-4.10305153,0.55240485,0.00783079,0.02012929,0.00448454,0.14048216,0.29492757,0.22233489,0.00000000
-4.09704852,0.57524258,0.00806810,0.02080817,0.00469194,0.14689444,0.30851353,0.23068658,0.00000000
-4.09104552,0.59641022,0.00829823,0.02135963,0.00489036,0.15285710,0.32185727,0.23784730,0.00000000
-4.08504252,0.61590726,0.00852600,0.02177309,0.00508220,0.15836330,0.33504999,0.24373654,0.00000000
-4.07903952,0.63381417,0.00875709,0.02204077,0.00527137,0.16343272,0.34822084,0.24831016,0.00000000
-4.07303652,0.65029540,0.00899785,0.02215797,0.00546351,0.16811405,0.36153572,0.25156404,0.00000000
-4.06703352,0.66559961,0.00925517,0.02212323,0.00566609,0.17248674,0.37519461,0.25353653,0.00000000
-4.06103052,0.68005713,0.00953619,0.02193837,0.00588853,0.17666199,0.38942772,0.25430955,0.00000000
-4.05502751,0.69407463,0.00984814,0.02160841,0.00614223,0.18078282,0.40449048,0.25400829,0.00000000
-4.04902451,0.70812728,0.01019802,0.02114137,0.00644059,0.18502327,0.42065757,0.25279962,0.00000000
-4.04302151,0.72274852,0.01059241,0.02054798,0.00679890,0.18958679,0.43821631,0.25088902,0.00000000
-4.03701851,0.73851806,0.01103719,0.01984129,0.00723424,0.19470358,0.45745958,0.24851639,0.00000000
-4.03101551,0.75604819,0.01153733,0.01903620,0.00776518,0.20062720,0.47867856,0.24595064,0.00000000
-4.02501251,0.77596906,0.01209668,0.01814898,0.00841157,0.20763031,0.50215551,0.24348335,0.00000000
-4.01900950,0.79891320,0.01271780,0.01719667,0.00919407,0.21599953,0.52815672,0.24142174,0.00000000
-4.01300650,0.82549968,0.01340185,0.01619661,0.01013369,0.22602962,0.55692592,0.24008090,0.00000000
-4.00700350,0.85631821,0.01414847,0.01516591,0.01125126,0.23801696,0.58867800,0.23977582,0.00000000
-4.00100050,0.89191334,0.01495573,0.01412095,0.01256676,0.25225219,0.62359318,0.24081305,0.00000000
-3.99499750,0.93276908,0.01582015,0.01307703,0.01409863,0.26901244,0.66181164,0.24348241,0.00000000
-3.98899450,0.97929393,0.01673672,0.01204798,0.01586303,0.28855287,0.70342831,0.24804887,0.00000000
-3.98299150,1.03180651,0.01769894,0.01104592,0.01787307,0.31109779,0.74848802,0.25474461,0.00000000
-3.97698849,1.09052183,0.01869898,0.01008114,0.02013802,0.33683157,0.79698060,0.26376162,0.00000000
-3.97098549,1.15553841,0.01972779,0.00916195,0.02266259,0.36588933,0.84883614,0.27524486,0.00000000
-3.96498249,1.22682640,0.02077525,0.00829473,0.02544622,0.39834790,0.90392026,0.28928609,0.00000000
-3.95897949,1.30421708,0.02183041,0.00748396,0.02848253,0.43421720,0.96202951,0.30591872,0.00000000
-3.95297649,1.38739403,0.02288167,0.00673239,0.03175884,0.47343242,1.02288712,0.32511366,0.00000000
-3.94697349,1.47588658,0.02391703,0.00604116,0.03525595,0.51584755,1.08613937,0.34677645,0.00000000
-3.94097049,1.56906607,0.02492434,0.00541006,0.03894809,0.56123058,1.15135293,0.37074584,0.00000000
-3.93496748,1.66614567,0.02589162,0.00483773,0.04280306,0.60926084,1.21801366,0.39679402,0.00000000
-3.92896448,1.76618435,0.02680730,0.00432189,0.04678280,0.65952906,1.28552742,0.42462864,0.00000000
-3.92296148,1.86809566,0.02766060,0.00385956,0.05084404,0.71154038,1.35322328,0.45389675,0.00000000
-3.91695848,1.97066193,0.02844185,0.00344729,0.05493941,0.76472080,1.42035972,0.48419077,0.00000000
-3.91095548,2.07255419,0.02914284,0.00308137,0.05901878,0.81842714,1.48613413,0.51505652,0.00000000
-3.90495248,2.17235787,0.02975721,0.00275794,0.06303081,0.87196061,1.54969585,0.54600316,0.00000000
-3.89894947,2.26860429,0.03028083,0.00247316,0.06692481,0.92458389,1.61016287,0.57651506,0.00000000
-3.89294647,2.35980724,0.03071219,0.00222332,0.07065271,0.97554143,1.66664188,0.60606510,0.00000000
-3.88694347,2.44450395,0.03105277,0.00200490,0.07417124,1.02408233,1.71825144,0.63412927,0.00000000
-3.88094047,2.52129920,0.03130738,0.00181465,0.07744402,1.06948529,1.76414752,0.66020207,0.00000000
-3.87493747,2.58891104,0.03148453,0.00164957,0.08044373,1.11108457,1.80355058,0.68381200,0.00000000
-3.86893447,2.64621646,0.03159667,0.00150698,0.08315413,1.14829610,1.83577316,0.70453693,0.00000000
-3.86293147,2.69229500,0.03166040,0.00138445,0.08557179,1.18064244,1.86024675,0.72201828,0.00000000
-3.85692846,2.72646832,0.03169664,0.00127984,0.08770760,1.20777564,1.87654676,0.73597385,0.00000000
-3.85092546,2.74833389,0.03173058,0.00119125,0.08958785,1.22949668,1.88441427,0.74620835,0.00000000
-3.84492246,2.75779071,0.03179167,0.00111697,0.09125483,1.24577039,1.88377336,0.75262132,0.00000000
-3.83891946,2.75505586,0.03191332,0.00105550,0.09276688,1.25673509,1.87474305,0.75521197,0.00000000
-3.83291646,2.74067035,0.03213258,0.00100549,0.09419786,1.26270596,1.85764294,0.75408062,0.00000000
-3.82691346,2.71549371,0.03248955,0.00096572,0.09563601,1.26417168,1.83299205,0.74942654,0.00000000
-3.82091046,2.68068685,0.03302667,0.00093508,0.09718208,1.26178419,1.80150063,0.74154225,0.00000000
-3.81490745,2.63768364,0.03378784,0.00091255,0.09894696,1.25634146,1.76405491,0.73080440,0.00000000
-3.80890445,2.58815168,0.03481735,0.00089719,0.10104853,1.24876366,1.72169529,0.71766150,0.00000000
-3.80290145,2.53394378,0.03615862,0.00088814,0.10360815,1.24006346,1.67558873,0.70261892,0.00000000
-3.79689845,2.47704161,0.03785281,0.00088457,0.10674653,1.23131133,1.62699619,0.68622182,0.00000000
-3.79089545,2.41949367,0.03993733,0.00088574,0.11057933,1.22359702,1.57723648,0.66903649,0.00000000
-3.78489245,2.36334995,0.04244422,0.00089091,0.11521253,1.21798874,1.52764788,0.65163104,0.00000000
-3.77888944,2.31059567,0.04539850,0.00089944,0.12073774,1.21549150,1.47954904,0.63455593,0.00000000
-3.77288644,2.26308676,0.04881655,0.00091067,0.12722758,1.21700630,1.43420062,0.61832533,0.00000000
-3.76688344,2.22248959,0.05270456,0.00092404,0.13473142,1.22329197,1.39276918,0.60339995,0.00000000
-3.76088044,2.19022731,0.05705714,0.00093897,0.14327156,1.23493109,1.35629478,0.59017188,0.00000000
-3.75487744,2.16743484,0.06185614,0.00095495,0.15284012,1.25230173,1.32566334,0.57895226,0.00000000
-3.74887444,2.15492439,0.06706979,0.00097146,0.16339674,1.27555628,1.30158473,0.56996200,0.00000000
-3.74287144,2.15316266,0.07265222,0.00098802,0.17486732,1.30460830,1.28457747,0.56332609,0.00000000
-3.73686843,2.16226075,0.07854344,0.00100418,0.18714391,1.33912849,1.27496018,0.55907150,0.00000000
-3.73086543,2.18197687,0.08466978,0.00101948,0.20008579,1.37854974,1.27285012,0.55712887,0.00000000
-3.72486243,2.21173172,0.09094489,0.00103348,0.21352180,1.42208177,1.27816848,0.55733773,0.00000000
-3.71885943,2.25063583,0.09727128,0.00104576,0.22725394,1.46873450,1.29065193,0.55945513,0.00000000
-3.71285643,2.29752731,0.10354237,0.00105592,0.24106213,1.51734969,1.30986979,0.56316717,0.00000000
-3.70685343,2.35101851,0.10964506,0.00106356,0.25470997,1.56663949,1.33524567,0.56810295,0.00000000
-3.70085043,2.40954938,0.11546266,0.00106832,0.26795135,1.61523046,1.36608256,0.57385031,0.00000000
-3.69484742,2.47144503,0.12087818,0.00106987,0.28053766,1.66171120,1.40159008,0.57997270,0.00000000
-3.68884442,2.53497507,0.12577783,0.00106792,0.29222534,1.70468169,1.44091260,0.58602645,0.00000000
-3.68284142,2.59841211,0.13005450,0.00106225,0.30278336,1.74280213,1.48315687,0.59157758,0.00000000
-3.67683842,2.66008685,0.13361128,0.00105268,0.31200047,1.77483933,1.52741815,0.59621769,0.00000000
-3.67083542,2.71843768,0.13636461,0.00103914,0.31969176,1.79970857,1.57280369,0.59957806,0.00000000
-3.66483242,2.77205273,0.13824713,0.00102162,0.32570439,1.81650926,1.61845281,0.60134150,0.00000000
-3.65882941,2.81970314,0.13920999,0.00100024,0.32992208,1.82455289,1.66355313,0.60125161,0.00000000
-3.65282641,2.86036653,0.13922451,0.00097521,0.33226827,1.82338226,1.70735254,0.59911900,0.00000000
-3.64682341,2.89324040,0.13828319,0.00094688,0.33270787,1.81278133,1.74916721,0.59482448,0.00000000
-3.64082041,2.91774590,0.13639991,0.00091572,0.33124742,1.79277566,1.78838572,0.58831915,0.00000000
-3.63481741,2.93352251,0.13360938,0.00088232,0.32793379,1.76362358,1.82447018,0.57962173,0.00000000
-3.62881441,2.94041530,0.12996593,0.00084745,0.32285147,1.72579915,1.85695487,0.56881323,0.00000000
-3.62281141,2.93845617,0.12554154,0.00081198,0.31611867,1.67996778,1.88544358,0.55602960,0.00000000
-3.61680840,2.92784123,0.12042339,0.00077694,0.30788240,1.62695622,1.90960642,0.54145276,0.00000000
-3.61080540,2.90890621,0.11471086,0.00074352,0.29831285,1.56771850,1.92917720,0.52530063,0.00000000
-3.60480240,2.88210193,0.10851237,0.00071304,0.28759729,1.50329970,1.94395214,0.50781671,0.00000000
-3.59879940,2.84797170,0.10194195,0.00068698,0.27593387,1.43479931,1.95379049,0.48925987,0.00000000
-3.59279640,2.80713197,0.09511586,0.00066697,0.26352560,1.36333580,1.95861758,0.46989474,0.00000000
-3.58679340,2.76025732,0.08814934,0.00065480,0.25057461,1.29001414,1.95843024,0.44998316,0.00000000
-3.58079040,2.70807030,0.08115364,0.00065241,0.23727716,1.21589717,1.95330441,0.42977710,0.00000000
-3.57478739,2.65133616,0.07423339,0.00066192,0.22381934,1.14198197,1.94340440,0.40951309,0.00000000
-3.56878439,2.59086194,0.06748447,0.00068556,0.21037369,1.06918159,1.92899297,0.38940841,0.00000000
-3.56278139,2.52749887,0.06099232,0.00072575,0.19709673,0.99831240,1.91044112,0.36965890,0.00000000
-3.55677839,2.46214702,0.05483080,0.00078503,0.18412738,0.93008692,1.88823649,0.35043823,0.00000000
-3.55077539,2.39576029,0.04906157,0.00086606,0.17158627,0.86511153,1.86298914,0.33189853,0.00000000
-3.54477239,2.32935047,0.04373387,0.00097160,0.15957577,0.80388851,1.83543331,0.31417192,0.00000000
-3.53876938,2.26398842,0.03888485,0.00110448,0.14818058,0.74682150,1.80642445,0.29737274,0.00000000
-3.53276638,2.20080115,0.03454009,0.00126751,0.13746891,0.69422338,1.77693038,0.28160012,0.00000000
-3.52676338,2.14096360,0.03071449,0.00146351,0.12749379,0.64632565,1.74801628,0.26694052,0.00000000
-3.52076038,2.08568435,0.02741333,0.00169517,0.11829465,0.60328843,1.72082329,0.25347004,0.00000000
-3.51475738,2.03618511,0.02463338,0.00196500,0.10989889,0.56521016,1.69654104,0.24125614,0.00000000
-3.50875438,1.99367411,0.02236410,0.00227526,0.10232327,0.53213648,1.67637473,0.23035887,0.00000000
-3.50275138,1.95931429,0.02058876,0.00262787,0.09557526,0.50406771,1.66150792,0.22083125,0.00000000
-3.49674837,1.93418740,0.01928551,0.00302429,0.08965404,0.48096470,1.65306234,0.21271894,0.00000000
-3.49074537,1.91925563,0.01842826,0.00346550,0.08455130,0.46275300,1.65205643,0.20605930,0.00000000
-3.48474237,1.91532272,0.01798750,0.00395185,0.08025176,0.44932529,1.65936454,0.20087985,0.00000000
-3.47873937,1.92299659,0.01793090,0.00448302,0.07673356,0.44054252,1.67567861,0.19719639,0.00000000
-3.47273637,1.94265550,0.01822384,0.00505797,0.07396840,0.43623388,1.70147428,0.19501092,0.00000000
-3.46673337,1.97441997,0.01882977,0.00567491,0.07192162,0.43619610,1.73698319,0.19430958,0.00000000
-3.46073037,2.01813197,0.01971050,0.00633125,0.07055226,0.44019254,1.78217306,0.19506084,0.00000000
-3.45472736,2.07334308,0.02082646,0.00702366,0.06981314,0.44795241,1.83673655,0.19721409,0.00000000
-3.44872436,2.13931248,0.02213688,0.00774805,0.06965108,0.45917060,1.90008996,0.20069873,0.00000000
-3.44272136,2.21501545,0.02360006,0.00849971,0.07000723,0.47350827,1.97138178,0.20542397,0.00000000
-3.43671836,2.29916226,0.02517362,0.00927331,0.07081757,0.49059459,2.04951135,0.21127932,0.00000000
-3.43071536,2.39022708,0.02681488,0.01006310,0.07201368,0.51002958,2.13315663,0.21813582,0.00000000
-3.42471236,2.48648582,0.02848127,0.01086299,0.07352363,0.53138819,2.22081042,0.22584793,0.00000000
-3.41870935,2.58606155,0.03013088,0.01166669,0.07527310,0.55422548,2.31082332,0.23425607,0.00000000
-3.41270635,2.68697561,0.03172301,0.01246791,0.07718663,0.57808270,2.40145194,0.24318959,0.00000000
-3.40670335,2.78720248,0.03321890,0.01326048,0.07918898,0.60249421,2.49091030,0.25247025,0.00000000
-3.40070035,2.88472616,0.03458243,0.01403853,0.08120654,0.62699470,2.57742239,0.26191576,0.00000000
-3.39469735,2.97759585,0.03578085,0.01479663,0.08316874,0.65112679,2.65927395,0.27134356,0.00000000
-3.38869435,3.06397888,0.03678549,0.01552993,0.08500938,0.67444842,2.73486135,0.28057444,0.00000000
-3.38269135,3.14220880,0.03757246,0.01623427,0.08666789,0.69653995,2.80273588,0.28943602,0.00000000
-3.37668834,3.21082726,0.03812314,0.01690629,0.08809037,0.71701073,2.86164195,0.29776597,0.00000000
-3.37068534,3.26861804,0.03842473,0.01754347,0.08923049,0.73550496,2.91054795,0.30541483,0.00000000
-3.36468234,3.31463256,0.03847047,0.01814422,0.09005015,0.75170666,2.94866894,0.31224843,0.00000000
-3.35867934,3.34820623,0.03825976,0.01870784,0.09051987,0.76534384,2.97548079,0.31814988,0.00000000
-3.35267634,3.36896558,0.03779817,0.01923456,0.09061901,0.77619164,2.99072551,0.32302112,0.00000000
-3.34667334,3.37682631,0.03709712,0.01972545,0.09033571,0.78407459,2.99440817,0.32678395,0.00000000
-3.34067034,3.37198298,0.03617354,0.02018241,0.08966669,0.78886794,2.98678596,0.32938079,0.00000000
-3.33466733,3.35489105,0.03504922,0.02060799,0.08861674,0.79049815,2.96835007,0.33077486,0.00000000
-3.32866433,3.32624246,0.03375020,0.02100535,0.08719823,0.78894257,2.93980162,0.33095017,0.00000000
-3.32266133,3.28693583,0.03230592,0.02137808,0.08543038,0.78422836,2.90202265,0.32991110,0.00000000
-3.31665833,3.23804265,0.03074839,0.02173001,0.08333848,0.77643070,2.85604343,0.32768167,0.00000000
-3.31065533,3.18077080,0.02911132,0.02206510,0.08095309,0.76567025,2.80300754,0.32430458,0.00000000
-3.30465233,3.11642663,0.02742927,0.02238716,0.07830918,0.75211006,2.74413574,0.31984000,0.00000000
