energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.33366683,0.59495565,-0.59495565,0.16874120,-0.16874120,0.09347018,-0.09347018,0.01220098,-0.01220098,0.08628094,-0.08628094,0.00360053,-0.00360053,0.25629313,-0.25629312,0.10321618,-0.10321618,0.08980363,-0.08980363
-5.32766383,0.62345319,-0.62345318,0.17266419,-0.17266419,0.09663585,-0.09663585,0.01255316,-0.01255316,0.08525564,-0.08525564,0.00352440,-0.00352440,0.27655189,-0.27655189,0.10660894,-0.10660893,0.09810508,-0.09810507
-5.32166083,0.65710902,-0.65710901,0.17802429,-0.17802429,0.10086088,-0.10086088,0.01293243,-0.01293243,0.08502875,-0.08502875,0.00348828,-0.00348828,0.29909485,-0.29909484,0.11093618,-0.11093618,0.10680246,-0.10680246
-5.31565783,0.69572922,-0.69572920,0.18473642,-0.18473642,0.10612967,-0.10612966,0.01332893,-0.01332893,0.08555893,-0.08555893,0.00349365,-0.00349365,0.32385201,-0.32385200,0.11619793,-0.11619793,0.11582006,-0.11582006
-5.30965483,0.73901559,-0.73901558,0.19268906,-0.19268906,0.11241203,-0.11241203,0.01373129,-0.01373129,0.08679502,-0.08679502,0.00354101,-0.00354101,0.35070156,-0.35070155,0.12237356,-0.12237355,0.12507017,-0.12507016
-5.30365183,0.78656786,-0.78656784,0.20174563,-0.20174562,0.11966277,-0.11966276,0.01412709,-0.01412709,0.08867683,-0.08867683,0.00362989,-0.00362989,0.37946943,-0.37946942,0.12942205,-0.12942205,0.13445464,-0.13445464
-5.29764882,0.83788820,-0.83788818,0.21174665,-0.21174665,0.12782142,-0.12782141,0.01450326,-0.01450326,0.09113631,-0.09113631,0.00375882,-0.00375882,0.40993011,-0.40993009,0.13728273,-0.13728273,0.14386683,-0.14386682
-5.29164582,0.89238830,-0.89238827,0.22251258,-0.22251258,0.13681237,-0.13681237,0.01484657,-0.01484657,0.09409878,-0.09409878,0.00392540,-0.00392540,0.44180877,-0.44180876,0.14587636,-0.14587636,0.15319383,-0.15319382
-5.28564282,0.94939864,-0.94939862,0.23384723,-0.23384722,0.14654527,-0.14654527,0.01514415,-0.01514415,0.09748430,-0.09748430,0.00412629,-0.00412629,0.47478481,-0.47478480,0.15510667,-0.15510667,0.16231900,-0.16231900
-5.27963982,1.00818017,-1.00818014,0.24554182,-0.24554181,0.15691569,-0.15691569,0.01538393,-0.01538393,0.10120920,-0.10120919,0.00435733,-0.00435733,0.50849675,-0.50849673,0.16486223,-0.16486222,0.17112469,-0.17112468
-5.27363682,1.06793793,-1.06793790,0.25737952,-0.25737952,0.16780623,-0.16780622,0.01555511,-0.01555511,0.10518752,-0.10518752,0.00461358,-0.00461358,0.54254853,-0.54254852,0.17501870,-0.17501869,0.17949500,-0.17949500
-5.26763382,1.12783672,-1.12783669,0.26914045,-0.26914045,0.17908794,-0.17908794,0.01564855,-0.01564855,0.10933261,-0.10933261,0.00488944,-0.00488944,0.57651729,-0.57651727,0.18544145,-0.18544144,0.18731869,-0.18731869
-5.26163082,1.18701851,-1.18701848,0.28060694,-0.28060693,0.19062218,-0.19062217,0.01565709,-0.01565709,0.11355856,-0.11355856,0.00517874,-0.00517874,0.60996229,-0.60996228,0.19598845,-0.19598844,0.19449186,-0.19449186
-5.25562781,1.24462135,-1.24462132,0.29156905,-0.29156904,0.20226280,-0.20226279,0.01557580,-0.01557580,0.11778164,-0.11778163,0.00547492,-0.00547492,0.64243524,-0.64243522,0.20651354,-0.20651353,0.20092064,-0.20092064
-5.24962481,1.29979944,-1.29979941,0.30183022,-0.30183022,0.21385884,-0.21385883,0.01540213,-0.01540213,0.12192170,-0.12192170,0.00577112,-0.00577112,0.67349144,-0.67349143,0.21686988,-0.21686987,0.20652357,-0.20652357
-5.24362181,1.35174409,-1.35174406,0.31121284,-0.31121283,0.22525752,-0.22525751,0.01513597,-0.01513597,0.12590348,-0.12590348,0.00606042,-0.00606042,0.70270190,-0.70270189,0.22691369,-0.22691369,0.21123372,-0.21123372
-5.23761881,1.39970503,-1.39970500,0.31956358,-0.31956357,0.23630762,-0.23630761,0.01477960,-0.01477960,0.12965778,-0.12965777,0.00633594,-0.00633594,0.72966582,-0.72966581,0.23650817,-0.23650817,0.21500055,-0.21500054
-5.23161581,1.44301162,-1.44301160,0.32675849,-0.32675848,0.24686319,-0.24686318,0.01433760,-0.01433760,0.13312260,-0.13312260,0.00659106,-0.00659106,0.75402327,-0.75402326,0.24552739,-0.24552739,0.21779130,-0.21779130
-5.22561281,1.48109337,-1.48109334,0.33270745,-0.33270745,0.25678741,-0.25678740,0.01381659,-0.01381659,0.13624423,-0.13624423,0.00681957,-0.00681957,0.77546764,-0.77546763,0.25386031,-0.25386030,0.21959214,-0.21959213
-5.21960980,1.51349911,-1.51349909,0.33735804,-0.33735804,0.26595667,-0.26595667,0.01322498,-0.01322498,0.13897817,-0.13897817,0.00701587,-0.00701587,0.79375737,-0.79375736,0.26141457,-0.26141456,0.22040872,-0.22040872
-5.21360680,1.53991421,-1.53991419,0.34069846,-0.34069845,0.27426457,-0.27426456,0.01257263,-0.01257263,0.14128997,-0.14128997,0.00717512,-0.00717512,0.80872649,-0.80872648,0.26812009,-0.26812009,0.22026653,-0.22026653
-5.20760380,1.56017503,-1.56017501,0.34275946,-0.34275945,0.28162581,-0.28162581,0.01187049,-0.01187049,0.14315601,-0.14315600,0.00729334,-0.00729334,0.82029365,-0.82029364,0.27393225,-0.27393225,0.21921062,-0.21921062
-5.20160080,1.57428011,-1.57428009,0.34361514,-0.34361514,0.28797981,-0.28797981,0.01113018,-0.01113018,0.14456405,-0.14456405,0.00736761,-0.00736761,0.82846894,-0.82846894,0.27883453,-0.27883452,0.21730512,-0.21730512
-5.19559780,1.58239726,-1.58239725,0.34338242,-0.34338241,0.29329385,-0.29329385,0.01036364,-0.01036364,0.14551375,-0.14551375,0.00739605,-0.00739605,0.83335836,-0.83335836,0.28284048,-0.28284048,0.21463217,-0.21463217
-5.18959480,1.58486622,-1.58486621,0.34221913,-0.34221912,0.29756560,-0.29756559,0.00958270,-0.00958270,0.14601686,-0.14601686,0.00737797,-0.00737797,0.83516537,-0.83516537,0.28599492,-0.28599492,0.21129063,-0.21129063
-5.18359180,1.58219622,-1.58219621,0.34032076,-0.34032076,0.30082488,-0.30082488,0.00879880,-0.00879880,0.14609727,-0.14609727,0.00731384,-0.00731384,0.83418945,-0.83418945,0.28837418,-0.28837418,0.20739426,-0.20739426
-5.17758879,1.57505841,-1.57505840,0.33791579,-0.33791579,0.30313457,-0.30313456,0.00802265,-0.00802265,0.14579082,-0.14579082,0.00720526,-0.00720526,0.83082138,-0.83082138,0.29008533,-0.29008533,0.20306970,-0.20306970
-5.17158579,1.56427288,-1.56427288,0.33525963,-0.33525962,0.30459040,-0.30459040,0.00726396,-0.00726396,0.14514476,-0.14514476,0.00705496,-0.00705496,0.82553533,-0.82553533,0.29126441,-0.29126441,0.19845403,-0.19845403
-5.16558279,1.55079049,-1.55079049,0.33262743,-0.33262743,0.30531980,-0.30531980,0.00653129,-0.00653129,0.14421695,-0.14421695,0.00686666,-0.00686666,0.81887781,-0.81887781,0.29207351,-0.29207351,0.19369208,-0.19369208
-5.15957979,1.53566974,-1.53566974,0.33030585,-0.33030585,0.30547952,-0.30547952,0.00583189,-0.00583189,0.14307475,-0.14307475,0.00664501,-0.00664501,0.81145369,-0.81145369,0.29269694,-0.29269694,0.18893352,-0.18893352
-5.15357679,1.52004933,-1.52004933,0.32858401,-0.32858401,0.30525220,-0.30525219,0.00517163,-0.00517163,0.14179353,-0.14179353,0.00639540,-0.00639540,0.80390982,-0.80390982,0.29333631,-0.29333631,0.18432968,-0.18432968
-5.14757379,1.50511715,-1.50511715,0.32774393,-0.32774393,0.30484191,-0.30484191,0.00455499,-0.00455499,0.14045497,-0.14045497,0.00612389,-0.00612389,0.79691657,-0.79691657,0.29420490,-0.29420490,0.18003035,-0.18003035
-5.14157079,1.49207657,-1.49207657,0.32805090,-0.32805089,0.30446875,-0.30446875,0.00398509,-0.00398509,0.13914499,-0.13914500,0.00583699,-0.00583699,0.79114806,-0.79114806,0.29552133,-0.29552133,0.17618041,-0.17618041
-5.13556778,1.48211126,-1.48211126,0.32974387,-0.32974386,0.30436270,-0.30436270,0.00346375,-0.00346375,0.13795156,-0.13795157,0.00554152,-0.00554152,0.78726165,-0.78726165,0.29750283,-0.29750283,0.17291657,-0.17291657
-5.12956478,1.47634970,-1.47634970,0.33302656,-0.33302655,0.30475682,-0.30475682,0.00299163,-0.00299163,0.13696226,-0.13696227,0.00524451,-0.00524451,0.78587759,-0.78587759,0.30035829,-0.30035829,0.17036418,-0.17036418
-5.12356178,1.47583067,-1.47583066,0.33805941,-0.33805940,0.30588026,-0.30588025,0.00256832,-0.00256832,0.13626184,-0.13626184,0.00495302,-0.00495302,0.78755937,-0.78755937,0.30428143,-0.30428143,0.16863419,-0.16863419
-5.11755878,1.48147106,-1.48147105,0.34495280,-0.34495279,0.30795099,-0.30795099,0.00219256,-0.00219256,0.13592971,-0.13592972,0.00467407,-0.00467407,0.79279583,-0.79279582,0.30944423,-0.30944423,0.16782053,-0.16782053
-5.11155578,1.49403721,-1.49403720,0.35376195,-0.35376194,0.31116891,-0.31116891,0.00186235,-0.00186235,0.13603768,-0.13603768,0.00441453,-0.00441453,0.80198538,-0.80198537,0.31599108,-0.31599108,0.16799776,-0.16799776
-5.10555278,1.51412090,-1.51412089,0.36448355,-0.36448354,0.31570921,-0.31570920,0.00157511,-0.00157511,0.13664772,-0.13664772,0.00418111,-0.00418111,0.81542331,-0.81542330,0.32403371,-0.32403370,0.16921924,-0.16921923
-5.09954977,1.54212099,-1.54212097,0.37705457,-0.37705456,0.32171653,-0.32171653,0.00132787,-0.00132787,0.13781014,-0.13781015,0.00398029,-0.00398029,0.83329237,-0.83329236,0.33364712,-0.33364712,0.17151586,-0.17151586
-5.09354677,1.57823129,-1.57823127,0.39135308,-0.39135308,0.32930003,-0.32930003,0.00111739,-0.00111739,0.13956215,-0.13956215,0.00381838,-0.00381838,0.85565719,-0.85565717,0.34486691,-0.34486691,0.17489537,-0.17489537
-5.08754377,1.62243534,-1.62243531,0.40720138,-0.40720137,0.33852947,-0.33852947,0.00094031,-0.00094031,0.14192675,-0.14192675,0.00370152,-0.00370152,0.88246259,-0.88246257,0.35768770,-0.35768769,0.17934231,-0.17934231
-5.08154077,1.67450801,-1.67450798,0.42437103,-0.42437102,0.34943260,-0.34943259,0.00079322,-0.00079322,0.14491220,-0.14491220,0.00363574,-0.00363574,0.91353595,-0.91353594,0.37206308,-0.37206308,0.18481863,-0.18481863
-5.07553777,1.73402396,-1.73402392,0.44258998,-0.44258997,0.36199379,-0.36199379,0.00067281,-0.00067281,0.14851200,-0.14851200,0.00362705,-0.00362705,0.94859331,-0.94859329,0.38790686,-0.38790686,0.19126493,-0.19126493
-5.06953477,1.80037232,-1.80037228,0.46155116,-0.46155115,0.37615408,-0.37615407,0.00057592,-0.00057592,0.15270525,-0.15270525,0.00368148,-0.00368148,0.98724897,-0.98724895,0.40509552,-0.40509551,0.19860226,-0.19860225
-5.06353177,1.87277707,-1.87277702,0.48092244,-0.48092243,0.39181243,-0.39181242,0.00049960,-0.00049960,0.15745764,-0.15745764,0.00380520,-0.00380520,1.02902809,-1.02902807,0.42347181,-0.42347180,0.20673444,-0.20673443
-5.05752876,1.95032187,-1.95032182,0.50035742,-0.50035741,0.40882824,-0.40882823,0.00044116,-0.00044116,0.16272274,-0.16272274,0.00400453,-0.00400453,1.07338172,-1.07338169,0.44284929,-0.44284928,0.21555083,-0.21555083
-5.05152576,2.03197841,-2.03197836,0.51950664,-0.51950662,0.42702493,-0.42702491,0.00039820,-0.00039820,0.16844366,-0.16844365,0.00428599,-0.00428599,1.11970341,-1.11970339,0.46301746,-0.46301745,0.22492939,-0.22492938
-5.04552276,2.11663680,-2.11663674,0.53802866,-0.53802865,0.44619441,-0.44619440,0.00036861,-0.00036861,0.17455501,-0.17455501,0.00465633,-0.00465633,1.16734686,-1.16734683,0.48374742,-0.48374741,0.23473984,-0.23473984
-5.03951976,2.20313670,-2.20313664,0.55560072,-0.55560071,0.46610227,-0.46610225,0.00035060,-0.00035060,0.18098498,-0.18098498,0.00512245,-0.00512245,1.21564360,-1.21564357,0.50479758,-0.50479757,0.24484699,-0.24484698
-5.03351676,2.29029791,-2.29029786,0.57192823,-0.57192822,0.48649334,-0.48649333,0.00034271,-0.00034271,0.18765747,-0.18765747,0.00569131,-0.00569131,1.26392020,-1.26392017,0.52591936,-0.52591935,0.25511383,-0.25511383
-5.02751376,2.37694910,-2.37694904,0.58675302,-0.58675301,0.50709767,-0.50709765,0.00034376,-0.00034376,0.19449420,-0.19449419,0.00636982,-0.00636982,1.31151410,-1.31151407,0.54686255,-0.54686254,0.26540455,-0.26540454
-5.02151076,2.46195365,-2.46195359,0.59985983,-0.59985982,0.52763635,-0.52763634,0.00035287,-0.00035287,0.20141663,-0.20141663,0.00716460,-0.00716460,1.35778773,-1.35778770,0.56738020,-0.56738019,0.27558707,-0.27558707
-5.01550775,2.54423182,-2.54423176,0.61108087,-0.61108086,0.54782735,-0.54782733,0.00036943,-0.00036943,0.20834778,-0.20834778,0.00808174,-0.00808174,1.40214033,-1.40214030,0.58723284,-0.58723283,0.28553533,-0.28553533
-5.00950475,2.62277856,-2.62277851,0.62029838,-0.62029837,0.56739090,-0.56739088,0.00039310,-0.00039310,0.21521365,-0.21521365,0.00912648,-0.00912648,1.44401725,-1.44401722,0.60619204,-0.60619203,0.29513098,-0.29513097
-5.00350175,2.69667686,-2.69667680,0.62744507,-0.62744506,0.58605458,-0.58605456,0.00042374,-0.00042374,0.22194439,-0.22194438,0.01030286,-0.01030286,1.48291672,-1.48291670,0.62404327,-0.62404326,0.30426463,-0.30426463
-4.99749875,2.76510640,-2.76510635,0.63250265,-0.63250264,0.60355778,-0.60355777,0.00046144,-0.00046144,0.22847514,-0.22847514,0.01161333,-0.01161333,1.51839406,-1.51839403,0.64058802,-0.64058801,0.31283670,-0.31283670
-4.99149575,2.82734809,-2.82734805,0.63549857,-0.63549856,0.61965570,-0.61965569,0.00050644,-0.00050644,0.23474657,-0.23474657,0.01305833,-0.01305833,1.55006352,-1.55006350,0.65564536,-0.65564535,0.32075768,-0.32075768
-4.98549275,2.88278480,-2.88278476,0.63650118,-0.63650118,0.63412275,-0.63412274,0.00055914,-0.00055914,0.24070510,-0.24070510,0.01463593,-0.01463593,1.57759828,-1.57759826,0.66905308,-0.66905307,0.32794816,-0.32794816
-4.97948974,2.93089907,-2.93089903,0.63561378,-0.63561377,0.64675547,-0.64675546,0.00062002,-0.00062002,0.24630287,-0.24630287,0.01634141,-0.01634141,1.60072876,-1.60072874,0.68066833,-0.68066832,0.33433851,-0.33433851
-4.97348674,2.97126866,-2.97126863,0.63296777,-0.63296777,0.65737497,-0.65737496,0.00068964,-0.00068964,0.25149756,-0.25149755,0.01816694,-0.01816694,1.61924000,-1.61923998,0.69036825,-0.69036824,0.33986839,-0.33986839
-4.96748374,3.00356083,-3.00356081,0.62871544,-0.62871544,0.66582896,-0.66582895,0.00076855,-0.00076855,0.25625205,-0.25625204,0.02010135,-0.02010135,1.63296839,-1.63296838,0.69805037,-0.69805037,0.34448623,-0.34448622
-4.96148074,3.02752612,-3.02752610,0.62302257,-0.62302257,0.67199350,-0.67199349,0.00085730,-0.00085730,0.26053405,-0.26053404,0.02212991,-0.02212991,1.64179840,-1.64179840,0.70363316,-0.70363316,0.34814866,-0.34814866
-4.95547774,3.04299253,-3.04299253,0.61606145,-0.61606145,0.67577438,-0.67577438,0.00095633,-0.00095633,0.26431572,-0.26431572,0.02423434,-0.02423434,1.64565955,-1.64565954,0.70705662,-0.70705662,0.35082019,-0.35082019
-4.94947474,3.04986070,-3.04986070,0.60800433,-0.60800433,0.67710842,-0.67710841,0.00106598,-0.00106598,0.26757338,-0.26757338,0.02639282,-0.02639282,1.64452401,-1.64452401,0.70828304,-0.70828304,0.35247295,-0.35247295
-4.94347174,3.04810045,-3.04810045,0.59901782,-0.59901782,0.67596438,-0.67596437,0.00118640,-0.00118640,0.27028727,-0.27028728,0.02858029,-0.02858029,1.63840509,-1.63840509,0.70729790,-0.70729790,0.35308681,-0.35308682
-4.93746873,3.03774906,-3.03774907,0.58925820,-0.58925820,0.67234382,-0.67234382,0.00131753,-0.00131753,0.27244158,-0.27244158,0.03076874,-0.03076874,1.62735654,-1.62735655,0.70411082,-0.70411082,0.35264966,-0.35264966
-4.93146573,3.01891124,-3.01891126,0.57886785,-0.57886786,0.66628165,-0.66628166,0.00145902,-0.00145902,0.27402448,-0.27402448,0.03292779,-0.03292779,1.61147277,-1.61147279,0.69875653,-0.69875654,0.35115801,-0.35115802
-4.92546273,2.99176064,-2.99176067,0.56797286,-0.56797286,0.65784641,-0.65784641,0.00161027,-0.00161027,0.27502844,-0.27502844,0.03502530,-0.03502530,1.59088970,-1.59088971,0.69129571,-0.69129572,0.34861781,-0.34861781
-4.91945973,2.95654249,-2.95654252,0.55668167,-0.55668168,0.64714016,-0.64714017,0.00177031,-0.00177031,0.27545066,-0.27545067,0.03702819,-0.03702819,1.56578607,-1.56578609,0.68181557,-0.68181558,0.34504536,-0.34504537
-4.91345673,2.91357696,-2.91357700,0.54508488,-0.54508489,0.63429806,-0.63429807,0.00193786,-0.00193786,0.27529361,-0.27529361,0.03890325,-0.03890325,1.53638495,-1.53638497,0.67043004,-0.67043005,0.34046840,-0.34046840
-4.90745373,2.86326262,-2.86326266,0.53325586,-0.53325587,0.61948732,-0.61948732,0.00211130,-0.00211130,0.27456566,-0.27456566,0.04061814,-0.04061814,1.50295490,-1.50295492,0.65727953,-0.65727954,0.33492702,-0.33492702
-4.90145073,2.80607934,-2.80607938,0.52125224,-0.52125225,0.60290564,-0.60290565,0.00228866,-0.00228866,0.27328178,-0.27328178,0.04214230,-0.04214230,1.46581069,-1.46581072,0.64253004,-0.64253005,0.32847458,-0.32847459
-4.89544772,2.74259004,-2.74259009,0.50911798,-0.50911799,0.58477907,-0.58477908,0.00246768,-0.00246768,0.27146419,-0.27146420,0.04344795,-0.04344795,1.42531308,-1.42531311,0.62637163,-0.62637164,0.32117829,-0.32117830
-4.88944472,2.67344077,-2.67344083,0.49688589,-0.49688590,0.56535912,-0.56535913,0.00264585,-0.00264585,0.26914296,-0.26914297,0.04451095,-0.04451095,1.38186743,-1.38186746,0.60901628,-0.60901630,0.31311947,-0.31311948
-4.88344172,2.59935854,-2.59935860,0.48458046,-0.48458047,0.54491926,-0.54491927,0.00282042,-0.00282042,0.26635648,-0.26635648,0.04531162,-0.04531162,1.33592096,-1.33592100,0.59069501,-0.59069503,0.30439340,-0.30439340
-4.87743872,2.52114664,-2.52114670,0.47222079,-0.47222080,0.52375075,-0.52375076,0.00298854,-0.00298854,0.26315173,-0.26315174,0.04583546,-0.04583546,1.28795859,-1.28795863,0.57165442,-0.57165444,0.29510867,-0.29510868
-4.87143572,2.43967727,-2.43967733,0.45982353,-0.45982354,0.50215791,-0.50215792,0.00314727,-0.00314727,0.25958438,-0.25958438,0.04607359,-0.04607359,1.23849722,-1.23849725,0.55215270,-0.55215271,0.28538605,-0.28538606
-4.86543272,2.35588126,-2.35588132,0.44740559,-0.44740560,0.48045278,-0.48045279,0.00329370,-0.00329370,0.25571850,-0.25571850,0.04602314,-0.04602315,1.18807859,-1.18807862,0.53245517,-0.53245518,0.27535678,-0.27535679
-4.85942971,2.27073522,-2.27073528,0.43498669,-0.43498669,0.45894946,-0.45894948,0.00342507,-0.00342507,0.25162606,-0.25162607,0.04568740,-0.04568740,1.13726091,-1.13726094,0.51282954,-0.51282955,0.26516038,-0.26516038
-4.85342671,2.18524608,-2.18524614,0.42259138,-0.42259139,0.43795813,-0.43795815,0.00353879,-0.00353879,0.24738608,-0.24738608,0.04507568,-0.04507568,1.08660942,-1.08660945,0.49354097,-0.49354098,0.25494200,-0.25494201
-4.84742371,2.10043362,-2.10043368,0.41025078,-0.41025078,0.41777887,-0.41777888,0.00363261,-0.00363261,0.24308331,-0.24308332,0.04420309,-0.04420309,1.03668610,-1.03668613,0.47484702,-0.47484703,0.24484942,-0.24484943
-4.84142071,2.01731130,-2.01731135,0.39800365,-0.39800365,0.39869555,-0.39869556,0.00370465,-0.00370465,0.23880674,-0.23880675,0.04309004,-0.04309004,0.98803906,-0.98803909,0.45699274,-0.45699275,0.23502968,-0.23502968
-4.83541771,1.93686602,-1.93686607,0.38589700,-0.38589701,0.38096990,-0.38096991,0.00375351,-0.00375351,0.23464763,-0.23464763,0.04176163,-0.04176163,0.94119170,-0.94119172,0.44020590,-0.44020591,0.22562559,-0.22562560
-4.82941471,1.86003750,-1.86003754,0.37398611,-0.37398612,0.36483588,-0.36483589,0.00377829,-0.00377829,0.23069733,-0.23069733,0.04024688,-0.04024688,0.89663218,-0.89663221,0.42469253,-0.42469254,0.21677223,-0.21677223
-4.82341171,1.78769781,-1.78769784,0.36233397,-0.36233397,0.35049462,-0.35049462,0.00377868,-0.00377868,0.22704486,-0.22704486,0.03857783,-0.03857783,0.85480357,-0.85480359,0.41063285,-0.41063286,0.20859342,-0.20859343
-4.81740870,1.72063194,-1.72063196,0.35101017,-0.35101017,0.33810997,-0.33810997,0.00375495,-0.00375495,0.22377431,-0.22377432,0.03678863,-0.03678863,0.81609481,-0.81609483,0.39817776,-0.39817777,0.20119857,-0.20119857
-4.81140570,1.65952006,-1.65952008,0.34008942,-0.34008942,0.32780498,-0.32780498,0.00370797,-0.00370797,0.22096223,-0.22096223,0.03491458,-0.03491458,0.78083310,-0.78083311,0.38744587,-0.38744588,0.19467970,-0.19467970
-4.80540270,1.60492219,-1.60492220,0.32964961,-0.32964961,0.31965925,-0.31965925,0.00363919,-0.00363919,0.21867505,-0.21867505,0.03299120,-0.03299120,0.74927773,-0.74927774,0.37852128,-0.37852128,0.18910913,-0.18910913
-4.79939970,1.55726587,-1.55726587,0.31976961,-0.31976961,0.31370745,-0.31370745,0.00355061,-0.00355061,0.21696670,-0.21696670,0.03105331,-0.03105331,0.72161586,-0.72161587,0.37145212,-0.37145212,0.18453763,-0.18453763
-4.79339670,1.51683765,-1.51683765,0.31052701,-0.31052701,0.30993903,-0.30993902,0.00344472,-0.00344472,0.21587657,-0.21587657,0.02913424,-0.02913424,0.69796015,-0.69796015,0.36625001,-0.36625001,0.18099333,-0.18099332
-4.78739370,1.48377866,-1.48377866,0.30199580,-0.30199580,0.30829909,-0.30829909,0.00332445,-0.00332445,0.21542792,-0.21542791,0.02726517,-0.02726517,0.67834862,-0.67834862,0.36289047,-0.36289047,0.17848127,-0.17848127
-4.78139070,1.45808480,-1.45808479,0.29424430,-0.29424430,0.30869074,-0.30869074,0.00319308,-0.00319308,0.21562681,-0.21562680,0.02547451,-0.02547451,0.66274667,-0.66274667,0.36131436,-0.36131435,0.17698392,-0.17698392
-4.77538769,1.43961164,-1.43961162,0.28733334,-0.28733334,0.31097854,-0.31097853,0.00305415,-0.00305415,0.21646183,-0.21646182,0.02378747,-0.02378747,0.65105134,-0.65105133,0.36143040,-0.36143039,0.17646229,-0.17646228
