energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-1.73786893,4.27911513,1.84882220,2.93680682,0.00419543,0.14742410,0.25861401,1.21165641,0.02948425,0.15793174
-1.73186593,4.34704901,1.91199170,2.99988089,0.00390197,0.14939666,0.26286692,1.22104576,0.03003260,0.16133825
-1.72586293,4.40453389,1.97248365,3.05744392,0.00364327,0.15083098,0.26622840,1.22599291,0.03045672,0.16446295
-1.71985993,4.45099201,2.02972120,3.10874547,0.00341526,0.15173259,0.26870731,1.22661758,0.03075241,0.16724676
-1.71385693,4.48610198,2.08320244,3.15316857,0.00321414,0.15212059,0.27033425,1.22314892,0.03091854,0.16964401
-1.70785393,4.50979298,2.13250190,3.19023196,0.00303639,0.15202753,0.27116022,1.21591686,0.03095710,0.17162353
-1.70185093,4.52222897,2.17726815,3.21958665,0.00287880,0.15149879,0.27125444,1.20533958,0.03087317,0.17316921
-1.69584792,4.52378376,2.21721810,3.24100733,0.00273851,0.15059146,0.27070130,1.19190776,0.03067474,0.17427983
-1.68984492,4.51500854,2.25212845,3.25437978,0.00261298,0.14937270,0.26959671,1.17616592,0.03037241,0.17496848
-1.68384192,4.49659369,2.28182535,3.25968532,0.00250001,0.14791773,0.26804392,1.15869173,0.02997901,0.17526131
-1.67783892,4.46932714,2.30617302,3.25698386,0.00239771,0.14630739,0.26614899,1.14007409,0.02950909,0.17519595
-1.67183592,4.43405170,2.32506253,3.24639673,0.00230452,0.14462549,0.26401626,1.12089092,0.02897838,0.17481957
-1.66583292,4.39162366,2.33840164,3.22809087,0.00221915,0.14295592,0.26174384,1.10168754,0.02840323,0.17418671
-1.65982991,4.34287514,2.34610654,3.20226534,0.00214062,0.14137970,0.25941950,1.08295673,0.02779997,0.17335694
-1.65382691,4.28858189,2.34809628,3.16914121,0.00206822,0.13997216,0.25711716,1.06512123,0.02718436,0.17239261
-1.64782391,4.22943839,2.34429039,3.12895542,0.00200152,0.13880024,0.25489403,1.04851944,0.02657105,0.17135665
-1.64182091,4.16604116,2.33460978,3.08195875,0.00194035,0.13792012,0.25278869,1.03339515,0.02597315,0.17031054
-1.63581791,4.09888091,2.31898110,3.02841792,0.00188480,0.13737521,0.25082014,1.01989142,0.02540178,0.16931257
-1.62981491,4.02834343,2.29734411,2.96862120,0.00183521,0.13719470,0.24898783,1.00804911,0.02486588,0.16841638
-1.62381191,3.95471861,2.26966154,2.90288689,0.00179219,0.13739257,0.24727273,0.99781002,0.02437201,0.16766989
-1.61780890,3.87821666,2.23593080,2.83157354,0.00175655,0.13796722,0.24563934,0.98902426,0.02392433,0.16711448
-1.61180590,3.79898981,2.19619656,2.75509088,0.00172936,0.13890167,0.24403852,0.98146174,0.02352462,0.16678453
-1.60580290,3.71715800,2.15056331,2.67391017,0.00171187,0.14016432,0.24241100,0.97482690,0.02317253,0.16670728
-1.59979990,3.63283642,2.09920703,2.58857288,0.00170553,0.14171026,0.24069142,0.96877609,0.02286577,0.16690285
-1.59379690,3.54616311,2.04238488,2.49969670,0.00171194,0.14348296,0.23881256,0.96293670,0.02260047,0.16738450
-1.58779390,3.45732467,1.98044248,2.40797805,0.00173283,0.14541644,0.23670975,0.95692708,0.02237158,0.16815903
-1.58179090,3.36657857,1.91381781,2.31419058,0.00177003,0.14743757,0.23432498,0.95037636,0.02217324,0.16922713
-1.57578789,3.27427051,1.84304168,2.21917941,0.00182539,0.14946870,0.23161075,0.94294319,0.02199921,0.17058397
-1.56978489,3.18084613,1.76873437,2.12385124,0.00190080,0.15143022,0.22853335,0.93433262,0.02184328,0.17221954
-1.56378189,3.08685623,1.69159858,2.02916056,0.00199807,0.15324315,0.22507534,0.92431038,0.02169962,0.17411913
-1.55777889,2.99295547,1.61240894,1.93609258,0.00211892,0.15483163,0.22123734,0.91271400,0.02156310,0.17626372
-1.55177589,2.89989470,1.53199842,1.84564374,0.00226493,0.15612508,0.21703885,0.89946037,0.02142950,0.17863023
-1.54577289,2.80850748,1.45124233,1.75880055,0.00243744,0.15706025,0.21251822,0.88454953,0.02129573,0.18119192
-1.53976988,2.71969150,1.37104046,1.67651784,0.00263753,0.15758282,0.20773167,0.86806475,0.02115988,0.18391859
-1.53376688,2.63438615,1.29229808,1.59969722,0.00286598,0.15764869,0.20275154,0.85016890,0.02102124,0.18677695
-1.52776388,2.55354710,1.21590654,1.52916677,0.00312316,0.15722492,0.19766384,0.83109758,0.02088026,0.18973096
-1.52176088,2.47811927,1.14272421,1.46566252,0.00340905,0.15629027,0.19256516,0.81114946,0.02073841,0.19274226
-1.51575788,2.40900937,1.07355822,1.40981245,0.00372318,0.15483540,0.18755918,0.79067423,0.02059799,0.19577068
-1.50975488,2.34705899,1.00914763,1.36212339,0.00406457,0.15286273,0.18275288,0.77005899,0.02046195,0.19877488
-1.50375188,2.29301925,0.95014853,1.32297092,0.00443177,0.15038600,0.17825273,0.74971360,0.02033362,0.20171304
-1.49774887,2.24752792,0.89712119,1.29259256,0.00482279,0.14742958,0.17416078,0.73005564,0.02021648,0.20454368
-1.49174587,2.21108947,0.85051964,1.27108396,0.00523515,0.14402751,0.17057117,0.71149572,0.02011394,0.20722653
-1.48574287,2.18405872,0.81068370,1.25839801,0.00566587,0.14022241,0.16756677,0.69442348,0.02002906,0.20972342
-1.47973987,2.16662818,0.77783353,1.25434661,0.00611151,0.13606424,0.16521643,0.67919503,0.01996446,0.21199918
-1.47373687,2.15881950,0.75206667,1.25860474,0.00656818,0.13160890,0.16357271,0.66612200,0.01992210,0.21402246
-1.46773387,2.16047892,0.73335747,1.27071663,0.00703163,0.12691683,0.16267022,0.65546261,0.01990325,0.21576650
-1.46173087,2.17127677,0.72155882,1.29010363,0.00749729,0.12205157,0.16252458,0.64741494,0.01990842,0.21720976
-1.45572786,2.19071108,0.71640612,1.31607373,0.00796032,0.11707830,0.16313209,0.64211256,0.01993738,0.21833635
-1.44972486,2.21811501,0.71752329,1.34783243,0.00841571,0.11206242,0.16446996,0.63962247,0.01998925,0.21913638
-1.44372186,2.25266819,0.72443081,1.38449504,0.00885833,0.10706827,0.16649725,0.63994545,0.02006258,0.21960601
-1.43771886,2.29341174,0.73655560,1.42510019,0.00928304,0.10215785,0.16915628,0.64301856,0.02015551,0.21974741
-1.43171586,2.33926682,0.75324277,1.46862478,0.00968476,0.09738979,0.17237465,0.64871976,0.02026592,0.21956853
-1.42571286,2.38905661,0.77376895,1.51400016,0.01005852,0.09281834,0.17606758,0.65687442,0.02039161,0.21908270
-1.41970985,2.44153131,0.79735719,1.56012975,0.01039960,0.08849265,0.18014073,0.66726344,0.02053052,0.21830819
-1.41370685,2.49539587,0.82319321,1.60590782,0.01070356,0.08445616,0.18449321,0.67963265,0.02068083,0.21726757
-1.40770385,2.54933994,0.85044272,1.65023956,0.01096631,0.08074623,0.18902075,0.69370327,0.02084114,0.21598718
-1.40170085,2.60206943,0.87826956,1.69206184,0.01118424,0.07739387,0.19361901,0.70918295,0.02101060,0.21449646
-1.39569785,2.65233875,0.90585423,1.73036469,0.01135420,0.07442375,0.19818676,0.72577702,0.02118893,0.21282736
-1.38969485,2.69898304,0.93241235,1.76421267,0.01147363,0.07185430,0.20262897,0.74319955,0.02137646,0.21101374
-1.38369185,2.74094904,0.95721261,1.79276568,0.01154056,0.06969792,0.20685966,0.76118372,0.02157409,0.20909080
-1.37768884,2.77732366,0.97959353,1.81529859,0.01155369,0.06796132,0.21080429,0.77949111,0.02178325,0.20709453
-1.37168584,2.80735901,0.99897854,1.83121878,0.01151241,0.06664594,0.21440185,0.79791947,0.02200568,0.20506116
-1.36568284,2.83049268,1.01488880,1.84008088,0.01141683,0.06574830,0.21760629,0.81630861,0.02224333,0.20302663
-1.35967984,2.84636230,1.02695314,1.84159811,0.01126778,0.06526048,0.22038739,0.83454408,0.02249813,0.20102595
-1.35367684,2.85481357,1.03491477,1.83564942,0.01106682,0.06517041,0.22273100,0.85255843,0.02277172,0.19909263
-1.34767384,2.85590101,1.03863441,1.82228200,0.01081626,0.06546222,0.22463864,0.87032998,0.02306527,0.19725790
-1.34167084,2.84988134,1.03808960,1.80170896,0.01051906,0.06611643,0.22612638,0.88787905,0.02337920,0.19554999
-1.33566783,2.83719951,1.03337019,1.77430191,0.01017885,0.06711016,0.22722322,0.90526186,0.02371298,0.19399324
-1.32966483,2.81846778,1.02467022,1.74057875,0.00979986,0.06841717,0.22796884,0.92256236,0.02406497,0.19260730
-1.32366183,2.79443888,1.01227641,1.70118699,0.00938680,0.07000795,0.22841099,0.93988242,0.02443230,0.19140620
-1.31765883,2.76597430,0.99655393,1.65688328,0.00894484,0.07184971,0.22860255,0.95733094,0.02481082,0.19039754
-1.31165583,2.73400921,0.97792995,1.60850992,0.00847947,0.07390650,0.22859847,0.97501238,0.02519514,0.18958177
-1.30565283,2.69951587,0.95687579,1.55696936,0.00799640,0.07613925,0.22845266,0.99301557,0.02557875,0.18895165
-1.29964982,2.66346705,0.93388855,1.50319779,0.00750143,0.07850601,0.22821509,1.01140330,0.02595419,0.18849193
-1.29364682,2.62680150,0.90947302,1.44813885,0.00700040,0.08096229,0.22792918,1.03020340,0.02631336,0.18817927
-1.28764382,2.59039300,0.88412464,1.39271867,0.00649901,0.08346153,0.22762970,1.04940193,0.02664788,0.18798258
-1.28164082,2.55502441,0.85831432,1.33782298,0.00600275,0.08595578,0.22734116,1.06893889,0.02694946,0.18786366
-1.27563782,2.52136798,0.83247574,1.28427735,0.00551685,0.08839651,0.22707697,1.08870682,0.02721041,0.18777825
-1.26963482,2.48997241,0.80699547,1.23283101,0.00504613,0.09073561,0.22683921,1.10855235,0.02742402,0.18767736
-1.26363182,2.46125727,0.78220628,1.18414463,0.00459502,0.09292653,0.22661918,1.12828078,0.02758508,0.18750904
-1.25762881,2.43551425,0.75838361,1.13878230,0.00416751,0.09492550,0.22639860,1.14766346,0.02769023,0.18722025
-1.25162581,2.41291502,0.73574521,1.09720741,0.00376713,0.09669282,0.22615148,1.16644749,0.02773834,0.18675907
-1.24562281,2.39352445,0.71445342,1.05978228,0.00339698,0.09819415,0.22584640,1.18436737,0.02773073,0.18607683
-1.23961981,2.37731810,0.69461991,1.02677094,0.00305975,0.09940169,0.22544927,1.20115773,0.02767132,0.18513032
-1.23361681,2.36420236,0.67631205,0.99834439,0.00275779,0.10029526,0.22492622,1.21656663,0.02756664,0.18388376
-1.22761381,2.35403575,0.65956047,0.97458768,0.00249318,0.10086318,0.22424657,1.23036846,0.02742568,0.18231058
-1.22161081,2.34664971,0.64436706,0.95550803,0.00226781,0.10110290,0.22338564,1.24237579,0.02725966,0.18039481
-1.21560780,2.34186745,0.63071277,0.94104333,0.00208344,0.10102131,0.22232733,1.25244943,0.02708159,0.17813205
-1.20960480,2.33951954,0.61856473,0.93107040,0.00194183,0.10063477,0.22106615,1.26050605,0.02690580,0.17552992
-1.20360180,2.33945536,0.60788208,0.92541242,0.00184479,0.09996875,0.21960878,1.26652295,0.02674728,0.17260797
-1.19759880,2.34154963,0.59862043,0.92384546,0.00179423,0.09905715,0.21797491,1.27053962,0.02662107,0.16939714
-1.19159580,2.34570398,0.59073446,0.92610368,0.00179226,0.09794126,0.21619736,1.27265605,0.02654145,0.16593858
-1.18559280,2.35184356,0.58417891,0.93188342,0.00184116,0.09666852,0.21432149,1.27302773,0.02652131,0.16228211
-1.17958979,2.35990927,0.57890790,0.94084629,0.00194344,0.09529089,0.21240384,1.27185772,0.02657144,0.15848429
-1.17358679,2.36984645,0.57487292,0.95262151,0.00210175,0.09386314,0.21051020,1.26938615,0.02669989,0.15460613
-1.16758379,2.38159115,0.57201979,0.96680798,0.00231884,0.09244098,0.20871298,1.26587774,0.02691151,0.15071069
-1.16158079,2.39505519,0.57028507,0.98297648,0.00259750,0.09107913,0.20708824,1.26160810,0.02720753,0.14686063
-1.15557779,2.41011139,0.56959226,1.00067239,0.00294039,0.08982940,0.20571242,1.25684936,0.02758536,0.14311574
-1.14957479,2.42658034,0.56984849,1.01941946,0.00334989,0.08873893,0.20465881,1.25185623,0.02803850,0.13953073
-1.14357179,2.44421979,0.57094181,1.03872468,0.00382797,0.08784854,0.20399425,1.24685296,0.02855669,0.13615325
-1.13756878,2.46271781,0.57273970,1.05808479,0.00437596,0.08719132,0.20377582,1.24202206,0.02912614,0.13302226
-1.13156578,2.48169046,0.57508903,1.07699410,0.00499438,0.08679157,0.20404809,1.23749543,0.02973002,0.13016687
-1.12556278,2.50068429,0.57781745,1.09495381,0.00568274,0.08666393,0.20484071,1.23334816,0.03034899,0.12760559
-1.11955978,2.51918400,0.58073654,1.11148246,0.00643941,0.08681303,0.20616675,1.22959555,0.03096190,0.12534617
-1.11355678,2.53662489,0.58364642,1.12612713,0.00726142,0.08723338,0.20802168,1.22619332,0.03154661,0.12338581
-1.10755378,2.55240953,0.58634181,1.13847488,0.00814443,0.08790972,0.21038319,1.22304103,0.03208075,0.12171197
-1.10155078,2.56592801,0.58861908,1.14816404,0.00908263,0.08881767,0.21321177,1.21998844,0.03254262,0.12030346
-1.09554777,2.57658061,0.59028415,1.15489451,0.01006882,0.08992471,0.21645210,1.21684452,0.03291199,0.11913200
-1.08954477,2.58380168,0.59116066,1.15843675,0.01109444,0.09119152,0.22003513,1.21338851,0.03317087,0.11816402
-1.08354177,2.58708356,0.59109801,1.15863876,0.01214980,0.09257351,0.22388089,1.20938243,0.03330416,0.11736261
-1.07753877,2.58599923,0.58997891,1.15543073,0.01322426,0.09402252,0.22790174,1.20458449,0.03330030,0.11668967
-1.07153577,2.58022252,0.58772591,1.14882703,0.01430659,0.09548865,0.23200602,1.19876244,0.03315161,0.11610796
-1.06553277,2.56954482,0.58430665,1.13892530,0.01538530,0.09692221,0.23610191,1.19170650,0.03285462,0.11558310
-1.05952976,2.55388740,0.57973739,1.12590280,0.01644907,0.09827553,0.24010131,1.18324095,0.03241023,0.11508548
-1.05352676,2.53330885,0.57408480,1.11000998,0.01748721,0.09950475,0.24392359,1.17323394,0.03182361,0.11459178
-1.04752376,2.50800711,0.56746562,1.09156165,0.01849007,0.10057142,0.24749889,1.16160515,0.03110408,0.11408626
-1.04152076,2.47831618,0.56004440,1.07092618,0.01944949,0.10144389,0.25077105,1.14833079,0.03026478,0.11356171
-1.03551776,2.44469753,0.55202917,1.04851317,0.02035919,0.10209838,0.25369977,1.13344592,0.02932219,0.11301994
-1.02951476,2.40772667,0.54366536,1.02476017,0.02121507,0.10251977,0.25626204,1.11704402,0.02829565,0.11247186
-1.02351176,2.36807555,0.53522801,1.00011907,0.02201542,0.10270197,0.25845269,1.09927380,0.02720670,0.11193722
-1.01750875,2.32649149,0.52701268,0.97504274,0.02276104,0.10264801,0.26028403,1.08033361,0.02607839,0.11144380
-1.01150575,2.28377359,0.51932545,0.94997242,0.02345522,0.10236965,0.26178470,1.06046377,0.02493463,0.11102643
-1.00550275,2.24074761,0.51247217,0.92532634,0.02410356,0.10188673,0.26299749,1.03993711,0.02379948,0.11072548
-0.99949975,2.19824033,0.50674767,0.90149007,0.02471370,0.10122611,0.26397665,1.01904844,0.02269643,0.11058529
-0.99349675,2.15705440,0.50242505,0.87880862,0.02529486,0.10042041,0.26478440,0.99810324,0.02164782,0.11065226
-0.98749375,2.11794460,0.49974572,0.85758077,0.02585734,0.09950647,0.26548713,0.97740630,0.02067425,0.11097293
-0.98149075,2.08159639,0.49891036,0.83805539,0.02641189,0.09852374,0.26615134,0.95725070,0.01979411,0.11159203
-0.97548774,2.04860754,0.50007134,0.82042992,0.02696900,0.09751254,0.26683955,0.93790770,0.01902317,0.11255056
-0.96948474,2.01947328,0.50332673,0.80485072,0.02753823,0.09651236,0.26760644,0.91961794,0.01837427,0.11388409
-0.96348174,1.99457564,0.50871623,0.79141509,0.02812751,0.09556030,0.26849541,0.90258419,0.01785717,0.11562122
-0.95747874,1.97417693,0.51621925,0.78017475,0.02874249,0.09468962,0.26953575,0.88696609,0.01747839,0.11778237
-0.95147574,1.95841766,0.52575506,0.77114032,0.02938607,0.09392856,0.27074055,0.87287685,0.01724128,0.12037890
-0.94547274,1.94731872,0.53718514,0.76428659,0.03005791,0.09329948,0.27210558,0.86038199,0.01714605,0.12341256
-0.93946973,1.94078740,0.55031765,0.75955805,0.03075425,0.09281828,0.27360906,0.84950015,0.01718999,0.12687538
-0.93346673,1.93862694,0.56491369,0.75687461,0.03146784,0.09249418,0.27521241,0.84020560,0.01736770,0.13074981
-0.92746373,1.94054891,0.58069529,0.75613685,0.03218802,0.09232984,0.27686205,0.83243245,0.01767136,0.13500933
-0.92146073,1.94618770,0.59735463,0.75723090,0.03290106,0.09232181,0.27849185,0.82607998,0.01809113,0.13961917
-0.91545773,1.95511637,0.61456419,0.76003246,0.03359062,0.09246120,0.28002646,0.82101896,0.01861543,0.14453741
-0.90945473,1.96686300,0.63198728,0.76440998,0.03423842,0.09273463,0.28138497,0.81709833,0.01923139,0.14971604
-0.90345173,1.98092665,0.64928865,0.77022679,0.03482496,0.09312521,0.28248505,0.81415202,0.01992515,0.15510225
-0.89744872,1.99679233,0.66614454,0.77734239,0.03533036,0.09361375,0.28324696,0.81200546,0.02068227,0.16063958
-0.89144572,2.01394417,0.68225182,0.78561264,0.03573528,0.09417978,0.28359743,0.81048143,0.02148799,0.16626906
-0.88544272,2.03187646,0.69733589,0.79488935,0.03602173,0.09480258,0.28347323,0.80940495,0.02232755,0.17193021
-0.87943972,2.05010202,0.71115690,0.80501912,0.03617394,0.09546206,0.28282396,0.80860724,0.02318639,0.17756183
-0.87343672,2.06815807,0.72351424,0.81584195,0.03617905,0.09613936,0.28161419,0.80792831,0.02405038,0.18310266
-0.86743372,2.08560944,0.73424908,0.82718976,0.03602773,0.09681730,0.27982470,0.80721854,0.02490595,0.18849184
-0.86143072,2.10204965,0.74324496,0.83888508,0.03571454,0.09748049,0.27745280,0.80633909,0.02574020,0.19366925
-0.85542771,2.11710009,0.75042674,0.85074037,0.03523828,0.09811529,0.27451172,0.80516153,0.02654097,0.19857572
-0.84942471,2.13040819,0.75575784,0.86255808,0.03460194,0.09870944,0.27102923,0.80356678,0.02729686,0.20315319
-0.84342171,2.14164504,0.75923628,0.87413170,0.03381264,0.09925166,0.26704546,0.80144377,0.02799733,0.20734497
-0.83741871,2.15050322,0.76088992,0.88524807,0.03288128,0.09973098,0.26261018,0.79868808,0.02863265,0.21109597
-0.83141571,2.15669559,0.76077100,0.89569086,0.03182212,0.10013621,0.25777982,0.79520088,0.02919398,0.21435320
-0.82541271,2.15995549,0.75895079,0.90524524,0.03065212,0.10045523,0.25261421,0.79088846,0.02967336,0.21706637
-0.81940970,2.16003872,0.75551432,0.91370373,0.02939036,0.10067462,0.24717348,0.78566253,0.03006382,0.21918873
-0.81340670,2.15672757,0.75055577,0.92087270,0.02805723,0.10077925,0.24151516,0.77944141,0.03035939,0.22067813
-0.80740370,2.14983677,0.74417464,0.92657957,0.02667372,0.10075220,0.23569182,0.77215215,0.03055524,0.22149829
-0.80140070,2.13922110,0.73647280,0.93067991,0.02526070,0.10057487,0.22974916,0.76373353,0.03064776,0.22162017
-0.79539770,2.12478420,0.72755260,0.93306441,0.02383826,0.10022742,0.22372487,0.75413978,0.03063469,0.22102343
-0.78939470,2.10648793,0.71751586,0.93366482,0.02242513,0.09968933,0.21764812,0.74334471,0.03051524,0.21969791
-0.78339170,2.08436149,0.70646368,0.93245887,0.02103821,0.09894029,0.21153984,0.73134604,0.03029017,0.21764494
-0.77738869,2.05850952,0.69449690,0.92947345,0.01969222,0.09796121,0.20541353,0.71816952,0.02996194,0.21487850
-0.77138569,2.02911834,0.68171688,0.92478593,0.01839949,0.09673530,0.19927672,0.70387256,0.02953474,0.21142602
-0.76538269,1.99645969,0.66822650,0.91852343,0.01716985,0.09524928,0.19313277,0.68854687,0.02901454,0.20732888
-0.75937969,1.96089152,0.65413098,0.91085998,0.01601065,0.09349440,0.18698299,0.67232007,0.02840905,0.20264241
-0.75337669,1.92285528,0.63953848,0.90201172,0.01492691,0.09146752,0.18082887,0.65535585,0.02772771,0.19743548
-0.74737369,1.88286988,0.62456021,0.89223030,0.01392150,0.08917183,0.17467425,0.63785260,0.02698155,0.19178955
-0.74137069,1.84152235,0.60930998,0.88179497,0.01299546,0.08661749,0.16852732,0.62004057,0.02618302,0.18579736
-0.73536768,1.79945563,0.59390327,0.87100367,0.01214832,0.08382188,0.16240235,0.60217752,0.02534584,0.17956117
-0.72936468,1.75735408,0.57845577,0.86016384,0.01137843,0.08080960,0.15632096,0.58454304,0.02448470,0.17319071
-0.72336168,1.71592750,0.56308150,0.84958321,0.01068338,0.07761222,0.15031303,0.56743188,0.02361505,0.16680089
-0.71735868,1.67589449,0.54789075,0.83956145,0.01006031,0.07426764,0.14441698,0.55114647,0.02275275,0.16050937
-0.71135568,1.63796592,0.53298798,0.83038276,0.00950626,0.07081925,0.13867972,0.53598914,0.02191381,0.15443417
-0.70535268,1.60282949,0.51846979,0.82231005,0.00901845,0.06731494,0.13315598,0.52225420,0.02111407,0.14869122
-0.69934967,1.57113592,0.50442329,0.81558081,0.00859450,0.06380583,0.12790729,0.51022055,0.02036891,0.14339222
-0.69334667,1.54348731,0.49092483,0.81040477,0.00823267,0.06034496,0.12300062,0.50014479,0.01969295,0.13864257
-0.68734367,1.52042818,0.47803936,0.80696328,0.00793193,0.05698595,0.11850663,0.49225548,0.01909978,0.13453964
-0.68134067,1.50243899,0.46582031,0.80541030,0.00769207,0.05378162,0.11449782,0.48674846,0.01860176,0.13117134
-0.67533767,1.48993241,0.45431012,0.80587454,0.00751367,0.05078263,0.11104643,0.48378361,0.01820974,0.12861489
