energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
2.72836418,2.17946762,-1.88321337,0.46529541,-0.44786800,0.70552848,-1.00373247,0.02599554,-0.04573667,0.33959707,-0.21494006,0.09840527,-0.05154891,0.30844618,-0.12378706,0.48786387,-0.15927247,0.76060826,-0.40856200
2.73436718,2.15306382,-1.79604838,0.46018929,-0.42939535,0.69603658,-0.96419901,0.02478135,-0.04300927,0.33822725,-0.20625370,0.09704645,-0.05069826,0.30448327,-0.11872304,0.48332853,-0.15209855,0.75154980,-0.38102483
2.74037019,2.12178925,-1.71657501,0.45435600,-0.41225468,0.68472971,-0.92764643,0.02359531,-0.04040585,0.33594401,-0.19830532,0.09531218,-0.05002389,0.29975175,-0.11444296,0.47749475,-0.14592690,0.74117588,-0.35664232
2.74637319,2.08575121,-1.64519838,0.44777074,-0.39631653,0.67163413,-0.89434793,0.02243429,-0.03792441,0.33273042,-0.19120589,0.09322020,-0.04955232,0.29430391,-0.11091946,0.47050191,-0.14063676,0.72954358,-0.33544503
2.75237619,2.04516091,-1.58230160,0.44042304,-0.38145645,0.65681634,-0.86457177,0.02129551,-0.03556377,0.32858725,-0.18505963,0.09079445,-0.04930529,0.28820875,-0.10813116,0.46250457,-0.13612773,0.71673598,-0.31744979
2.75837919,2.00033047,-1.52824306,0.43231923,-0.36756247,0.64038215,-0.83857670,0.02017660,-0.03332376,0.32353360,-0.17996285,0.08806466,-0.04929888,0.28155020,-0.10606270,0.45366814,-0.13232080,0.70286051,-0.30266240
2.76438219,1.95166731,-1.48335183,0.42348434,-0.35454073,0.62247475,-0.81660662,0.01907576,-0.03120542,0.31760710,-0.17600292,0.08506594,-0.04954289,0.27442491,-0.10470441,0.44416444,-0.12915839,0.68804682,-0.29107971
2.77038519,1.89966601,-1.44792127,0.41396320,-0.34231922,0.60327175,-0.79888439,0.01799178,-0.02921107,0.31086364,-0.17325705,0.08183809,-0.05004045,0.26693975,-0.10405168,0.43416712,-0.12660343,0.67244407,-0.28269097
2.77638819,1.84489740,-1.42220097,0.40382077,-0.33084940,0.58298118,-0.78560522,0.01692414,-0.02734432,0.30337657,-0.17179122,0.07842498,-0.05078789,0.25920901,-0.10410409,0.42384710,-0.12463754,0.65621751,-0.27747832
2.78239120,1.78799500,-1.40638741,0.39314141,-0.32010605,0.56183660,-0.77692961,0.01587303,-0.02560992,0.29523535,-0.17165902,0.07487363,-0.05177486,0.25135132,-0.10486430,0.41336812,-0.12325852,0.63954450,-0.27541650
2.78839420,1.72963907,-1.40061354,0.38202728,-0.31008532,0.54009124,-0.77297639,0.01483935,-0.02401368,0.28654364,-0.17290057,0.07123332,-0.05298473,0.24348638,-0.10633670,0.40288241,-0.12247718,0.62260986,-0.27647178
2.79439720,1.67053846,-1.40493781,0.37059565,-0.30080139,0.51801146,-0.77381585,0.01382465,-0.02256217,0.27741687,-0.17554141,0.06755454,-0.05439518,0.23573165,-0.10852607,0.39252683,-0.12231366,0.60560074,-0.28060007
2.80040020,1.61141103,-1.41933310,0.35897551,-0.29228208,0.49586961,-0.77946344,0.01283107,-0.02126245,0.26797932,-0.17959149,0.06388787,-0.05597905,0.22819899,-0.11143594,0.38241935,-0.12279355,0.58870112,-0.28774444
2.80640320,1.55296318,-1.44367589,0.34730339,-0.28456368,0.47393662,-0.78987411,0.01186126,-0.02012172,0.25836079,-0.18504422,0.06028284,-0.05770530,0.22099140,-0.11506709,0.37265625,-0.12394372,0.57208622,-0.29783215
2.81240620,1.49586925,-1.47773641,0.33571862,-0.27768547,0.45247443,-0.80493781,0.01091827,-0.01914698,0.24869304,-0.19187565,0.05678678,-0.05954007,0.21420008,-0.11941594,0.36330994,-0.12578832,0.55591702,-0.31077129
2.81840920,1.44075170,-1.52117005,0.32435835,-0.27168428,0.43172870,-0.82447610,0.01000539,-0.01834462,0.23910599,-0.20004375,0.05344364,-0.06144780,0.20790176,-0.12447306,0.35442777,-0.12834491,0.54033521,-0.32644733
2.82441221,1.38816302,-1.57351068,0.31335253,-0.26658942,0.41192199,-0.84824022,0.00912602,-0.01772005,0.22972402,-0.20948791,0.05029296,-0.06339240,0.20215656,-0.13022168,0.34603162,-0.13162090,0.52545876,-0.34471973
2.83041521,1.33856997,-1.63416624,0.30281902,-0.26241823,0.39324769,-0.87591080,0.00828355,-0.01727736,0.22066232,-0.22012863,0.04736889,-0.06533828,0.19700641,-0.13663649,0.33811856,-0.13561052,0.51137853,-0.36541880
2.83641821,1.29234123,-1.70241700,0.29285925,-0.25917258,0.37586498,-0.90709921,0.00748123,-0.01701893,0.21202358,-0.23186748,0.04469936,-0.06725139,0.19247417,-0.14368246,0.33066248,-0.14029240,0.49815605,-0.38834319
2.84242121,1.24973881,-1.77741693,0.28355446,-0.25683636,0.35989501,-0.94135078,0.00672200,-0.01694523,0.20389519,-0.24458737,0.04230544,-0.06910003,0.18856345,-0.15131397,0.32361661,-0.14562779,0.48582259,-0.41325802
2.84842421,1.21091385,-1.85819829,0.27496294,-0.25537416,0.34541852,-0.97814971,0.00600848,-0.01705452,0.19634689,-0.25815306,0.04020092,-0.07085556,0.18525917,-0.15947423,0.31691690,-0.15155963,0.47437978,-0.43989407
2.85442721,1.17590694,-1.94367975,0.26711818,-0.25473115,0.33247492,-1.01692580,0.00534281,-0.01734275,0.18942926,-0.27241213,0.03839207,-0.07249291,0.18252890,-0.16809492,0.31048615,-0.15801232,0.46380170,-0.46794808
2.86043022,1.14465313,-2.03267806,0.26002820,-0.25483405,0.32106288,-1.05706277,0.00472668,-0.01780347,0.18317281,-0.28719628,0.03687768,-0.07399091,0.18032484,-0.17709623,0.30423853,-0.16489242,0.45403836,-0.49708442
2.86643322,1.11699127,-2.12392328,0.25367604,-0.25559321,0.31114252,-1.09790825,0.00416126,-0.01842782,0.17758797,-0.30232308,0.03564936,-0.07533243,0.17858650,-0.18638718,0.29808457,-0.17209007,0.44502059,-0.52693805
2.87243622,1.09267739,-2.21607746,0.24802134,-0.25690558,0.30263891,-1.13878487,0.00364724,-0.01920466,0.17266584,-0.31759806,0.03469198,-0.07650435,0.17724384,-0.19586643,0.29193612,-0.17948127,0.43666591,-0.55711916
2.87843922,1.07140139,-2.30775642,0.24300303,-0.25865853,0.29544687,-1.17900271,0.00318484,-0.02012076,0.16837971,-0.33281729,0.03398446,-0.07749738,0.17622078,-0.20542336,0.28571120,-0.18693073,0.42888523,-0.58721910
2.88444222,1.05280642,-2.39755457,0.23854284,-0.26073409,0.28943675,-1.21787240,0.00277395,-0.02116104,0.16468719,-0.34777042,0.03350065,-0.07830578,0.17543897,-0.21493967,0.27933846,-0.19429546,0.42159012,-0.61681782
2.89044522,1.03650985,-2.48407191,0.23454966,-0.26301368,0.28446098,-1.25471892,0.00241410,-0.02230897,0.16153305,-0.36224395,0.03321040,-0.07892697,0.17482155,-0.22429127,0.27276109,-0.20142875,0.41470009,-0.64549256
2.89644822,1.02212490,-2.56594307,0.23092426,-0.26538292,0.28036113,-1.28889560,0.00210466,-0.02354695,0.15885232,-0.37602504,0.03308074,-0.07936112,0.17429686,-0.23335061,0.26593989,-0.20818451,0.40814967,-0.67282753
2.90245123,1.00928202,-2.64186738,0.22756447,-0.26773639,0.27697495,-1.31979805,0.00184489,-0.02485683,0.15657384,-0.38890548,0.03307715,-0.07961070,0.17380180,-0.24198934,0.25885552,-0.21442191,0.40189493,-0.69842443
2.90845423,0.99764876,-2.71063941,0.22437019,-0.26998207,0.27414342,-1.34687773,0.00163407,-0.02622045,0.15462379,-0.40068595,0.03316483,-0.07968011,0.17328472,-0.25008125,0.25150971,-0.22000991,0.39591895,-0.72191339
2.91445723,0.98694745,-2.77117915,0.22124831,-0.27204543,0.27171715,-1.36965476,0.00147159,-0.02762012,0.15292920,-0.41118043,0.03330991,-0.07957533,0.17270780,-0.25750543,0.24392549,-0.22483182,0.39023615,-0.74296390
2.92046023,0.97696961,-2.82256075,0.21811714,-0.27387279,0.26956203,-1.38772967,0.00135707,-0.02903926,0.15142124,-0.42022052,0.03348064,-0.07930366,0.17204858,-0.26414958,0.23614631,-0.22878951,0.38489505,-0.76129541
2.92646323,0.96758657,-2.86403915,0.21491011,-0.27543398,0.26756390,-1.40079374,0.00129044,-0.03046290,0.15003803,-0.42765981,0.03364839,-0.07887357,0.17130086,-0.26991341,0.22823435,-0.23180716,0.37997945,-0.77668710
2.93246623,0.95875572,-2.89507341,0.21157872,-0.27672415,0.26563193,-1.40863767,0.00127195,-0.03187817,0.14872703,-0.43337792,0.03378853,-0.07829468,0.17047463,-0.27471191,0.22026780,-0.23383454,0.37560780,-0.78898645
2.93846923,0.95052202,-2.91534609,0.20809448,-0.27776461,0.26370064,-1.41115821,0.00130230,-0.03327473,0.14744667,-0.43728418,0.03388110,-0.07757779,0.16959524,-0.27847845,0.21233761,-0.23484953,0.37193082,-0.79811602
2.94447224,0.94301487,-2.92477753,0.20444981,-0.27860270,0.26173054,-1.40836258,0.00138254,-0.03464510,0.14616736,-0.43932076,0.03391120,-0.07673508,0.16870170,-0.28116764,0.20454351,-0.23485981,0.36912742,-0.80407841
2.95047524,0.93644028,-2.92353461,0.20065787,-0.27931069,0.25970732,-1.40037038,0.00151414,-0.03598489,0.14487172,-0.43946519,0.03386924,-0.07578032,0.16784434,-0.28275768,0.19698980,-0.23390376,0.36739896,-0.80695872
2.95647824,0.93106880,-2.91203310,0.19675140,-0.27998369,0.25763966,-1.38741292,0.00169887,-0.03729289,0.14355403,-0.43773206,0.03375088,-0.07472921,0.16708172,-0.28325223,0.18978088,-0.23205045,0.36696221,-0.80692463
2.96248124,0.92721977,-2.89093340,0.19278055,-0.28073669,0.25555592,-1.36982971,0.00193875,-0.03857100,0.14221909,-0.43417376,0.03355674,-0.07359966,0.16647717,-0.28268157,0.18301688,-0.22939860,0.36804116,-0.80422379
2.96848424,0.92524264,-2.86112930,0.18880990,-0.28170077,0.25349975,-1.34806235,0.00223589,-0.03982403,0.14088042,-0.42888027,0.03329193,-0.07241212,0.16609493,-0.28110305,0.17678942,-0.22607477,0.37085790,-0.79917858
2.97448724,0.92549622,-2.82372992,0.18491482,-0.28301860,0.25152504,-1.32264551,0.00259238,-0.04105937,0.13955797,-0.42197794,0.03296539,-0.07118986,0.16599622,-0.27860078,0.17117783,-0.22223062,0.37562320,-0.79217836
2.98049025,0.92832681,-2.78003503,0.18117735,-0.28483950,0.24969039,-1.29419548,0.00301006,-0.04228646,0.13827562,-0.41362711,0.03258906,-0.06995911,0.16623535,-0.27528441,0.16624583,-0.21803942,0.38252683,-0.78366945
2.98649325,0.93404640,-2.73150431,0.17768183,-0.28731406,0.24805347,-1.26339627,0.00349036,-0.04351620,0.13705839,-0.40401876,0.03217695,-0.06874917,0.16685607,-0.27128713,0.16203892,-0.21369185,0.39172826,-0.77414309
2.99249625,0.94291190,-2.67972143,0.17451046,-0.29058863,0.24666557,-1.23098369,0.00403405,-0.04476022,0.13592977,-0.39337019,0.03174423,-0.06759234,0.16788841,-0.26676280,0.15858247,-0.20939133,0.40334793,-0.76412188
2.99849925,0.95510640,-2.62635386,0.17173910,-0.29479986,0.24556667,-1.19772783,0.00464106,-0.04603009,0.13490920,-0.38191976,0.03130617,-0.06652370,0.16934612,-0.26188242,0.15588068,-0.20534886,0.41745959,-0.75414509
3.00450225,0.97072347,-2.57310965,0.16943335,-0.30006944,0.24478131,-1.16441427,0.00531023,-0.04733648,0.13400995,-0.36992103,0.03087726,-0.06558077,0.17122487,-0.25682988,0.15391632,-0.20177762,0.43408394,-0.74475352
3.01050525,0.98975521,-2.52169273,0.16764531,-0.30649940,0.24431545,-1.13182475,0.00603912,-0.04868842,0.13323743,-0.35763624,0.03047037,-0.06480294,0.17350125,-0.25179718,0.15265133,-0.19888749,0.45318391,-0.73647423
3.01650825,1.01208477,-2.47375782,0.16641091,-0.31416789,0.24415454,-1.10071767,0.00682384,-0.05009245,0.13258816,-0.34532960,0.03009598,-0.06423083,0.17613281,-0.24697935,0.15202821,-0.19687961,0.47466178,-0.72980593
3.02251126,1.03748361,-2.43086682,0.16574817,-0.32312587,0.24426287,-1.07180918,0.00765891,-0.05155203,0.13204936,-0.33326033,0.02976165,-0.06390543,0.17905890,-0.24256904,0.15197209,-0.19594106,0.49835831,-0.72520539
3.02851426,1.06561377,-2.39444784,0.16565628,-0.33339464,0.24458430,-1.04575529,0.00853720,-0.05306701,0.13159921,-0.32167594,0.02947164,-0.06386719,0.18220255,-0.23875116,0.15239350,-0.19623995,0.52405400,-0.72307536
3.03451726,1.09603502,-2.36575828,0.16611553,-0.34496441,0.24504415,-1.02313567,0.00944985,-0.05463324,0.13120786,-0.31080584,0.02922669,-0.06415499,0.18547304,-0.23569765,0.15319155,-0.19792094,0.55147240,-0.72375443
3.04052026,1.12821670,-2.34585314,0.16708817,-0.35779394,0.24555243,-1.00443955,0.01038640,-0.05624244,0.13083891,-0.30085553,0.02902402,-0.06480507,0.18876927,-0.23356249,0.15425756,-0.20110126,0.58028556,-0.72750899
3.04652326,1.16155360,-2.33555947,0.16852007,-0.37181110,0.24600780,-0.99005416,0.01133481,-0.05788226,0.13045146,-0.29200150,0.02885754,-0.06584993,0.19198367,-0.23247727,0.15547885,-0.20586743,0.61012125,-0.73452768
3.05252626,1.19538516,-2.33545765,0.17034297,-0.38691460,0.24630249,-0.98025613,0.01228172,-0.05953652,0.13000254,-0.28438720,0.02871816,-0.06731726,0.19500640,-0.23254731,0.15674258,-0.21227270,0.64057199,-0.74491819
3.05852926,1.22901732,-2.34586992,0.17247739,-0.40297645,0.24632749,-0.97520587,0.01321268,-0.06118569,0.12944968,-0.27811991,0.02859433,-0.06922890,0.19772975,-0.23384856,0.15793956,-0.22033522,0.67120539,-0.75870651
3.06453227,1.26174572,-2.36685627,0.17483593,-0.41984529,0.24597795,-0.97494526,0.01411250,-0.06280757,0.12875356,-0.27326888,0.02847260,-0.07159994,0.20005249,-0.23642531,0.15896771,-0.23003708,0.70157550,-0.77583846
3.07053527,1.29287946,-2.39821757,0.17732669,-0.43735023,0.24515842,-0.97939855,0.01496560,-0.06437808,0.12788047,-0.26986457,0.02833833,-0.07443790,0.20188390,-0.24028879,0.15973521,-0.24132411,0.73123483,-0.79618334
3.07653827,1.32176422,-2.43950553,0.17985687,-0.45530525,0.24378758,-0.98837629,0.01575647,-0.06587218,0.12680454,-0.26789912,0.02817642,-0.07774207,0.20314734,-0.24541668,0.16016316,-0.25410659,0.75974661,-0.81953928
3.08254127,1.34780383,-2.49003885,0.18233620,-0.47351364,0.24180230,-1.00158230,0.01647012,-0.06726489,0.12550946,-0.26732787,0.02797200,-0.08150304,0.20378320,-0.25175363,0.16018761,-0.26826069,0.78669667,-0.84564020
3.08854427,1.37047918,-2.54892487,0.18468010,-0.49177262,0.23916069,-1.01862312,0.01709253,-0.06853225,0.12398967,-0.26807203,0.02771116,-0.08570240,0.20375104,-0.25921256,0.15976095,-0.28363078,0.81170483,-0.87416375
3.09454727,1.38936395,-2.61508560,0.18681247,-0.50987780,0.23584415,-1.03901981,0.01761115,-0.06965233,0.12225092,-0.27002213,0.02738154,-0.09031271,0.20303090,-0.26767688,0.15885268,-0.30003242,0.83443504,-0.90474017
3.10055028,1.40413635,-2.68728738,0.18866792,-0.52762724,0.23185811,-1.06222154,0.01801522,-0.07060606,0.12031017,-0.27304230,0.02697289,-0.09529762,0.20162364,-0.27700351,0.15744938,-0.31725602,0.85460415,-0.93696144
3.10655328,1.41458653,-2.76417291,0.19019351,-0.54482523,0.22723169,-1.08762056,0.01829625,-0.07137799,0.11819479,-0.27697515,0.02647750,-0.10061228,0.19955041,-0.28702652,0.15555419,-0.33507111,0.87198882,-0.97039064
3.11255628,1.42061949,-2.84429465,0.19134978,-0.56128543,0.22201614,-1.11456807,0.01844823,-0.07195682,0.11594116,-0.28164695,0.02589046,-0.10620389,0.19685126,-0.29756131,0.15318554,-0.35323108,0.88643045,-1.00457109
3.11855928,1.42225352,-2.92614876,0.19211118,-0.57683352,0.21628219,-1.14239049,0.01846791,-0.07233582,0.11359279,-0.28687311,0.02520983,-0.11201256,0.19358290,-0.30840927,0.15037548,-0.37147827,0.89783792,-1.03903513
3.12456228,1.41961437,-3.00820832,0.19246593,-0.59130916,0.21011666,-1.17040578,0.01835485,-0.07251289,0.11119792,-0.29246359,0.02443668,-0.11797224,0.18981597,-0.31936269,0.14716756,-0.38954932,0.90618804,-1.07331231
3.13056528,1.41292562,-3.08895537,0.19241529,-0.60456749,0.20361832,-1.19793907,0.01811149,-0.07249055,0.10880697,-0.29822814,0.02357501,-0.12401191,0.18563166,-0.33020981,0.14361444,-0.40718065,0.91152376,-1.10693694
3.13656828,1.40249585,-3.16691069,0.19197233,-0.61647992,0.19689333,-1.22433759,0.01774301,-0.07227562,0.10646977,-0.30398123,0.02263148,-0.13005687,0.18111813,-0.34073987,0.13977527,-0.42411380,0.91395030,-1.13945477
3.14257129,1.38870334,-3.24066101,0.19116035,-0.62693457,0.19005056,-1.24898415,0.01725720,-0.07187873,0.10423290,-0.30954642,0.02161516,-0.13603009,0.17636681,-0.35074800,0.13571314,-0.44010066,0.91362939,-1.17042899
3.14857429,1.37197908,-3.30888284,0.19001104,-0.63583621,0.18319702,-1.27130915,0.01666417,-0.07131370,0.10213723,-0.31476015,0.02053709,-0.14185369,0.17146873,-0.36003980,0.13149245,-0.45490833,0.91077179,-1.19944536
3.15457729,1.35278898,-3.37036301,0.18856240,-0.64310592,0.17643358,-1.29080070,0.01597595,-0.07059679,0.10021576,-0.31947486,0.01940988,-0.14745033,0.16651112,-0.36843555,0.12717663,-0.46832353,0.90562865,-1.22611660
3.16058029,1.33161610,-3.42401524,0.18685671,-0.64868054,0.16985128,-1.30701274,0.01520617,-0.06974581,0.09849202,-0.32356130,0.01824721,-0.15274472,0.16157443,-0.37577387,0.12282600,-0.48015632,0.89848197,-1.25008606
3.16658329,1.30894376,-3.46889302,0.18493845,-0.65251191,0.16352833,-1.31957108,0.01436954,-0.06877932,0.09697886,-0.32691009,0.01706336,-0.15766489,0.15672981,-0.38191477,0.11849607,-0.49024328,0.88963457,-1.27103079
3.17258629,1.28524018,-3.50419877,0.18285251,-0.65456610,0.15752797,-1.32817728,0.01348143,-0.06771571,0.09567808,-0.32943262,0.01587271,-0.16214353,0.15203730,-0.38674205,0.11423617,-0.49844983,0.87940010,-1.28866398
3.17858929,1.26094527,-3.52928935,0.18064250,-0.65482268,0.15189720,-1.33261048,0.01255738,-0.06657243,0.09458044,-0.33106109,0.01468935,-0.16611904,0.14754464,-0.39016500,0.11008859,-0.50467177,0.86809344,-1.30273704
3.18459230,1.23646018,-3.54367841,0.17834944,-0.65327403,0.14666651,-1.33272726,0.01161266,-0.06536529,0.09366653,-0.33174816,0.01352662,-0.16953658,0.14328674,-0.39211934,0.10608809,-0.50883606,0.85602193,-1.31304125
3.19059530,1.21213960,-3.54703585,0.17601080,-0.64992479,0.14185042,-1.32845981,0.01066190,-0.06410787,0.09290797,-0.33146592,0.01239681,-0.17234884,0.13928591,-0.39256757,0.10226192,-0.51090081,0.84347768,-1.31940911
3.19659830,1.18828736,-3.53918498,0.17365988,-0.64479148,0.13744886,-1.31981253,0.00971868,-0.06281110,0.09226929,-0.33020458,0.01131090,-0.17451671,0.13555263,-0.39149855,0.09863011,-0.51085457,0.83073135,-1.32171555
3.20260130,1.16515499,-3.52009782,0.17132551,-0.63790240,0.13344928,-1.30685747,0.00879529,-0.06148300,0.09171005,-0.32797091,0.01027829,-0.17600971,0.13208691,-0.38892665,0.09520624,-0.50871499,0.81802754,-1.31987902
3.20860430,1.14294327,-3.48988910,0.16903223,-0.62929755,0.12982920,-1.28972892,0.00790247,-0.06012862,0.09118724,-0.32478655,0.00930676,-0.17680638,0.12888007,-0.38489026,0.09199837,-0.50452705,0.80558189,-1.31386249
3.21460730,1.12180638,-3.44880956,0.16680058,-0.61902897,0.12655925,-1.26861736,0.00704929,-0.05875008,0.09065786,-0.32068631,0.00840234,-0.17689439,0.12591682,-0.37945007,0.08901026,-0.49836076,0.79357998,-1.30367446
3.22061031,1.10185830,-3.39723891,0.16464784,-0.60716111,0.12360626,-1.24376323,0.00624307,-0.05734684,0.09008135,-0.31571664,0.00756933,-0.17627064,0.12317752,-0.37268697,0.08624265,-0.49030874,0.78217787,-1.28937001
3.22661331,1.08318093,-3.33567887,0.16258881,-0.59377142,0.12093644,-1.21545065,0.00548935,-0.05591610,0.08942197,-0.30993426,0.00681039,-0.17494117,0.12064059,-0.36469979,0.08369463,-0.48048361,0.77150434,-1.27105186
3.23261631,1.06583337,-3.26474655,0.16063677,-0.57895102,0.11851837,-1.18400145,0.00479196,-0.05445321,0.08865083,-0.30340503,0.00612659,-0.17292101,0.11828469,-0.35560304,0.08136492,-0.46901533,0.76166437,-1.24887132
3.23861931,1.04986179,-3.18516827,0.15880448,-0.56280543,0.11632566,-1.14976955,0.00415313,-0.05295235,0.08774759,-0.29620307,0.00551763,-0.17023397,0.11609086,-0.34552453,0.07925312,-0.45604866,0.75274376,-1.22302922
3.24462231,1.03530923,-3.09777373,0.15710512,-0.54545521,0.11433913,-1.11313580,0.00357362,-0.05140706,0.08670165,-0.28841019,0.00498196,-0.16691232,0.11404427,-0.33460320,0.07736071,-0.44174067,0.74481458,-1.19377653
3.25062531,1.02222488,-3.00349038,0.15555313,-0.52703654,0.11254845,-1.07450341,0.00305289,-0.04981094,0.08551281,-0.28011550,0.00451699,-0.16299638,0.11213572,-0.32298700,0.07569184,-0.42625851,0.73794089,-1.16141467
3.25662831,1.01067210,-2.90333770,0.15416487,-0.50770152,0.11095318,-1.03429370,0.00258930,-0.04815822,0.08419150,-0.27141511,0.00411931,-0.15853412,0.11036259,-0.31083087,0.07425392,-0.40977734,0.73218459,-1.12629526
3.26263132,1.00073488,-2.79842086,0.15295907,-0.48761818,0.10956309,-0.99294227,0.00218035,-0.04644435,0.08275831,-0.26241201,0.00378486,-0.15358056,0.10872942,-0.29829496,0.07305779,-0.39247837,0.72761085,-1.08881904
3.26863432,0.99252227,-2.68992334,0.15195695,-0.46697004,0.10839787,-0.95089528,0.00182280,-0.04466648,0.08124313,-0.25321577,0.00350916,-0.14819713,0.10724800,-0.28554290,0.07211772,-0.37454711,0.72429277,-1.04943402
3.27463732,0.98617039,-2.57909796,0.15118209,-0.44595519,0.10748617,-0.90860579,0.00151294,-0.04282383,0.07968377,-0.24394223,0.00328747,-0.14245095,0.10593696,-0.27274015,0.07145097,-0.35617172,0.72231495,-1.00863232
3.28064032,0.98184198,-2.46725594,0.15065997,-0.42478476,0.10686403,-0.86652980,0.00124673,-0.04091799,0.07812422,-0.23471284,0.00311494,-0.13641389,0.10482096,-0.26005245,0.07107715,-0.33754137,0.72177568,-0.96694593
3.28664332,0.97972328,-2.35575340,0.15041714,-0.40368077,0.10657290,-0.82512204,0.00101999,-0.03895302,0.07661259,-0.22565377,0.00298677,-0.13016164,0.10392951,-0.24764420,0.07101725,-0.31884459,0.72278742,-0.92494086
3.29264632,0.98001835,-2.24597526,0.15048018,-0.38287329,0.10665717,-0.78483121,0.00082849,-0.03693547,0.07519890,-0.21689460,0.00289827,-0.12377247,0.10329540,-0.23567679,0.07129252,-0.30026755,0.72547557,-0.88321002
3.29864932,0.98294095,-2.13931631,0.15087434,-0.36259700,0.10716147,-0.74609467,0.00066812,-0.03487429,0.07393270,-0.20856663,0.00284500,-0.11732603,0.10295291,-0.22430692,0.07192307,-0.28199231,0.72997528,-0.84236448
3.30465233,0.98870433,-2.03715951,0.15162201,-0.34308708,0.10812779,-0.70933253,0.00053492,-0.03278053,0.07286078,-0.20080074,0.00282276,-0.11090198,0.10293590,-0.21368465,0.07292646,-0.26419484,0.73642659,-0.80302341
3.31065533,0.99750933,-1.94085198,0.15274109,-0.32457457,0.10959259,-0.67494122,0.00042520,-0.03066705,0.07202498,-0.19372488,0.00282766,-0.10457846,0.10327575,-0.20395145,0.07431618,-0.24704303,0.74496775,-0.76580279
3.31665833,1.00953136,-1.85167901,0.15424326,-0.30728132,0.11158407,-0.64328667,0.00033557,-0.02854812,0.07146020,-0.18746128,0.00285609,-0.09843067,0.10399935,-0.19523809,0.07610021,-0.23069451,0.75572734,-0.73130305
3.32266133,1.02490686,-1.77083674,0.15613237,-0.29141467,0.11411963,-0.61469724,0.00026293,-0.02643889,0.07119274,-0.18212332,0.00290473,-0.09252930,0.10512725,-0.18766235,0.07827962,-0.21529449,0.76881525,-0.70009604
3.32866433,1.04371999,-1.69940460,0.15840296,-0.27716194,0.11720372,-0.58945664,0.00020454,-0.02435495,0.07123902,-0.17781230,0.00297050,-0.08693904,0.10667193,-0.18132683,0.08084742,-0.20097355,0.78431323,-0.67271166
3.33466733,1.06599030,-1.63831802,0.16103910,-0.26468510,0.12082622,-0.56779711,0.00015798,-0.02231178,0.07160472,-0.17461422,0.00305052,-0.08171722,0.10863646,-0.17631660,0.08378764,-0.18784547,0.80226541,-0.64962456
3.34067034,1.09166218,-1.58834285,0.16401349,-0.25411563,0.12496136,-0.54989321,0.00012116,-0.02032429,0.07228440,-0.17259664,0.00314205,-0.07691257,0.11101345,-0.17269704,0.08707470,-0.17600526,0.82266942,-0.63124135
3.34667334,1.12059674,-1.55005218,0.16728712,-0.24554990,0.12956728,-0.53585633,0.00009226,-0.01840635,0.07326160,-0.17180573,0.00324248,-0.07256406,0.11378452,-0.17051181,0.09067322,-0.16552736,0.84546878,-0.61788880
3.35267634,1.15256686,-1.52380670,0.17080937,-0.23904526,0.13458631,-0.52573043,0.00006977,-0.01657045,0.07450945,-0.17226380,0.00334926,-0.06870016,0.11692014,-0.16978106,0.09453819,-0.15646416,0.87054706,-0.60980355
3.35867934,1.18725595,-1.50973951,0.17451871,-0.23461700,0.13994592,-0.51948903,0.00005240,-0.01482734,0.07599172,-0.17396729,0.00345984,-0.06533820,0.12038008,-0.17049999,0.09861556,-0.14884488,0.89772433,-0.60712361
3.36468234,1.22426065,-1.50774608,0.17834394,-0.23223637,0.14556041,-0.51703378,0.00003911,-0.01318583,0.07766424,-0.17688528,0.00357171,-0.06248409,0.12411426,-0.17263783,0.10284334,-0.14267488,0.92675632,-0.60988227
3.37068534,1.26309776,-1.51748008,0.18220604,-0.23182978,0.15133320,-0.51819469,0.00002901,-0.01165265,0.07947676,-0.18095887,0.00368234,-0.06013231,0.12806419,-0.17613733,0.10715298,-0.13793545,0.95733668,-0.61800449
3.37668834,1.30321531,-1.53835543,0.18602044,-0.23327932,0.15715961,-0.52273218,0.00002142,-0.01023237,0.08137497,-0.18610120,0.00378920,-0.05826627,0.13216473,-0.18091482,0.11147129,-0.13458407,0.98910224,-0.63130627
3.38269135,1.34400734,-1.56955490,0.18969973,-0.23642462,0.16293023,-0.53034084,0.00001576,-0.00892744,0.08330277,-0.19219835,0.00388980,-0.05685892,0.13634628,-0.18686088,0.11572245,-0.13255528,1.02164132,-0.64949695
3.38869435,1.38483195,-1.61004512,0.19315675,-0.24106604,0.16853445,-0.54065504,0.00001159,-0.00773831,0.08520456,-0.19911102,0.00398169,-0.05587362,0.14053718,-0.19384171,0.11983044,-0.13176198,1.05450489,-0.67218460
3.39469735,1.42503181,-1.65859795,0.19630768,-0.24696928,0.17386416,-0.55325610,0.00000857,-0.00666353,0.08702749,-0.20667709,0.00406255,-0.05526538,0.14466631,-0.20170112,0.12372141,-0.13209731,1.08721992,-0.69888443
