energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
3.62281141,1.35885280,-1.35885329,0.08660886,-0.08660887,0.06187446,-0.06187452,0.00538943,-0.00538943,0.06147499,-0.06147522,0.02503719,-0.02503723,0.24945125,-0.24945150,1.96993039,-1.96993083,0.00496260,-0.00496260
3.62881441,1.33436211,-1.33436273,0.08458206,-0.08458209,0.06206579,-0.06206586,0.00515473,-0.00515473,0.06273222,-0.06273249,0.02453819,-0.02453823,0.24791894,-0.24791926,1.93239609,-1.93239666,0.00488059,-0.00488059
3.63481741,1.30883131,-1.30883216,0.08269741,-0.08269748,0.06212202,-0.06212210,0.00491273,-0.00491273,0.06404948,-0.06404980,0.02405598,-0.02405603,0.24629771,-0.24629814,1.89305559,-1.89305639,0.00479301,-0.00479301
3.64082041,1.28294201,-1.28294317,0.08101145,-0.08101155,0.06207405,-0.06207415,0.00466484,-0.00466484,0.06548032,-0.06548070,0.02360679,-0.02360684,0.24473443,-0.24473499,1.85286834,-1.85286951,0.00470232,-0.00470233
3.64682341,1.25745557,-1.25745715,0.07958346,-0.07958361,0.06196005,-0.06196018,0.00441249,-0.00441249,0.06708662,-0.06708707,0.02320790,-0.02320796,0.24339694,-0.24339766,1.81290641,-1.81290810,0.00461130,-0.00461130
3.65282641,1.23320030,-1.23320241,0.07847454,-0.07847476,0.06182440,-0.06182457,0.00415716,-0.00415716,0.06893682,-0.06893736,0.02287748,-0.02287755,0.24247013,-0.24247104,1.77433747,-1.77433981,0.00452297,-0.00452297
3.65882941,1.21105343,-1.21105619,0.07774637,-0.07774665,0.06171629,-0.06171651,0.00390040,-0.00390040,0.07110368,-0.07110431,0.02263421,-0.02263429,0.24215079,-0.24215192,1.73840027,-1.73840344,0.00444055,-0.00444056
3.66483242,1.19191793,-1.19192146,0.07745957,-0.07745993,0.06168803,-0.06168830,0.00364381,-0.00364380,0.07366162,-0.07366236,0.02249684,-0.02249693,0.24264134,-0.24264273,1.70637299,-1.70637715,0.00436738,-0.00436739
3.67083542,1.17669478,-1.17669919,0.07767191,-0.07767235,0.06179303,-0.06179336,0.00338899,-0.00338898,0.07668367,-0.07668454,0.02248363,-0.02248374,0.24414256,-0.24414423,1.67953491,-1.67954022,0.00430681,-0.00430683
3.67683842,1.16625132,-1.16625672,0.07843611,-0.07843664,0.06208367,-0.06208407,0.00313758,-0.00313757,0.08023816,-0.08023916,0.02261176,-0.02261189,0.24684543,-0.24684741,1.65912274,-1.65912934,0.00426208,-0.00426209
3.68284142,1.16138717,-1.16139365,0.07979755,-0.07979818,0.06260902,-0.06260950,0.00289118,-0.00289117,0.08438518,-0.08438631,0.02289660,-0.02289675,0.25092257,-0.25092489,1.64628309,-1.64629112,0.00423619,-0.00423621
3.68884442,1.16279875,-1.16280638,0.08179179,-0.08179253,0.06341249,-0.06341305,0.00265136,-0.00265135,0.08917306,-0.08917434,0.02335098,-0.02335114,0.25651946,-0.25652213,1.64202323,-1.64203278,0.00423179,-0.00423181
3.69484742,1.17104432,-1.17105314,0.08444223,-0.08444307,0.06452965,-0.06453029,0.00241958,-0.00241957,0.09463492,-0.09463635,0.02398446,-0.02398465,0.26374588,-0.26374892,1.64716216,-1.64717330,0.00425104,-0.00425107
3.70085043,1.18651106,-1.18652110,0.08775771,-0.08775866,0.06598612,-0.06598684,0.00219719,-0.00219718,0.10078552,-0.10078709,0.02480263,-0.02480284,0.27266804,-0.27267144,1.66228462,-1.66229740,0.00429548,-0.00429551
3.70685343,1.20938607,-1.20939731,0.09173062,-0.09173168,0.06779586,-0.06779666,0.00198540,-0.00198539,0.10761850,-0.10762020,0.02580648,-0.02580671,0.28330166,-0.28330541,1.68770030,-1.68771470,0.00436595,-0.00436599
3.71285643,1.23963286,-1.23964525,0.09633519,-0.09633634,0.06995973,-0.06996061,0.00178523,-0.00178522,0.11510426,-0.11510609,0.02699185,-0.02699210,0.29560659,-0.29561068,1.72341068,-1.72342664,0.00446247,-0.00446252
3.71885943,1.27697490,-1.27698836,0.10152642,-0.10152765,0.07246455,-0.07246550,0.00159749,-0.00159749,0.12318859,-0.12319054,0.02834907,-0.02834934,0.30948322,-0.30948761,1.76908550,-1.76910291,0.00458422,-0.00458426
3.72486243,1.32088745,-1.32090183,0.10723962,-0.10724093,0.07528272,-0.07528373,0.00142280,-0.00142279,0.13179212,-0.13179415,0.02986275,-0.02986304,0.32477097,-0.32477562,1.82405072,-1.82406941,0.00472945,-0.00472950
3.73086543,1.37059857,-1.37061371,0.11339068,-0.11339205,0.07837230,-0.07837337,0.00126152,-0.00126151,0.14081071,-0.14081282,0.03151178,-0.03151208,0.34124910,-0.34125396,1.88728909,-1.88730883,0.00489555,-0.00489561
3.73686843,1.42509989,-1.42511557,0.11987704,-0.11987843,0.08167780,-0.08167889,0.00111381,-0.00111381,0.15011697,-0.15011911,0.03326953,-0.03326985,0.35863998,-0.35864498,1.95745422,-1.95747475,0.00507905,-0.00507911
3.74287144,1.48316714,-1.48318311,0.12657949,-0.12658090,0.08513141,-0.08513253,0.00097962,-0.00097961,0.15956261,-0.15956476,0.03510433,-0.03510464,0.37661476,-0.37661982,2.03289813,-2.03291914,0.00527569,-0.00527575
3.74887444,1.54339011,-1.54340611,0.13336478,-0.13336619,0.08865492,-0.08865603,0.00085867,-0.00085866,0.16898194,-0.16898405,0.03698007,-0.03698039,0.39480136,-0.39480640,2.11171182,-2.11173295,0.00548055,-0.00548061
3.75487744,1.60421112,-1.60422686,0.14008886,-0.14009022,0.09216196,-0.09216305,0.00075052,-0.00075051,0.17819613,-0.17819817,0.03885715,-0.03885746,0.41279463,-0.41279956,2.19177762,-2.19179848,0.00568815,-0.00568821
3.76088044,1.66397074,-1.66398589,0.14660071,-0.14660202,0.09556081,-0.09556185,0.00065457,-0.00065456,0.18701828,-0.18702021,0.04069349,-0.04069379,0.43016814,-0.43017286,2.27083164,-2.27085182,0.00589265,-0.00589271
3.76688344,1.72095898,-1.72097324,0.15274678,-0.15274799,0.09875731,-0.09875828,0.00057008,-0.00057008,0.19525906,-0.19526083,0.04244574,-0.04244602,0.44648736,-0.44649177,2.34653384,-2.34655293,0.00608804,-0.00608809
3.77288644,1.77347008,-1.77348313,0.15837552,-0.15837661,0.10165813,-0.10165901,0.00049625,-0.00049624,0.20273261,-0.20273420,0.04407059,-0.04407085,0.46132361,-0.46132762,2.41654312,-2.41656069,0.00626826,-0.00626831
3.77888944,1.81985841,-1.81986996,0.16334222,-0.16334316,0.10417392,-0.10417470,0.00043215,-0.00043215,0.20926268,-0.20926403,0.04552615,-0.04552638,0.47426819,-0.47427172,2.47859414,-2.47860982,0.00642751,-0.00642756
3.78489245,1.85859339,-1.85860317,0.16751364,-0.16751442,0.10622245,-0.10622310,0.00037687,-0.00037687,0.21468846,-0.21468955,0.04677325,-0.04677345,0.48494615,-0.48494911,2.53057293,-2.53058635,0.00656035,-0.00656039
3.79089545,1.88831083,-1.88831859,0.17077240,-0.17077298,0.10773147,-0.10773197,0.00032945,-0.00032945,0.21887012,-0.21887092,0.04777678,-0.04777693,0.49302902,-0.49303134,2.57058764,-2.57059848,0.00666195,-0.00666198
3.79689845,1.90785858,-1.90786412,0.17302085,-0.17302123,0.10864121,-0.10864156,0.00028897,-0.00028897,0.22169359,-0.22169408,0.04850679,-0.04850690,0.49824603,-0.49824766,2.59703181,-2.59703980,0.00672818,-0.00672820
3.80290145,1.91633450,-1.91633767,0.17418433,-0.17418449,0.10890645,-0.10890662,0.00025452,-0.00025451,0.22307451,-0.22307466,0.04893956,-0.04893963,0.50039321,-0.50039409,2.60863706,-2.60864199,0.00675584,-0.00675586
3.80890445,1.91311512,-1.91311582,0.17421354,-0.17421347,0.10849794,-0.10849795,0.00022524,-0.00022524,0.22296109,-0.22296090,0.04905831,-0.04905833,0.49934006,-0.49934017,2.60451320,-2.60451494,0.00674268,-0.00674269
3.81490745,1.89787375,-1.89787194,0.17308607,-0.17308578,0.10740335,-0.10740318,0.00020037,-0.00020037,0.22133581,-0.22133527,0.04885375,-0.04885372,0.49503352,-0.49503285,2.58417403,-2.58417251,0.00668751,-0.00668751
3.82091046,1.87058746,-1.87058317,0.17080692,-0.17080640,0.10562741,-0.10562706,0.00017918,-0.00017918,0.21821582,-0.21821495,0.04832432,-0.04832425,0.48749895,-0.48749751,2.54754785,-2.54754309,0.00659021,-0.00659020
3.82691346,1.83153279,-1.83152608,0.16740797,-0.16740723,0.10319154,-0.10319103,0.00016104,-0.00016104,0.21365212,-0.21365093,0.04747615,-0.04747604,0.47683835,-0.47683616,2.49497255,-2.49496463,0.00645170,-0.00645168
3.83291646,1.78127051,-1.78126151,0.16294659,-0.16294565,0.10013282,-0.10013214,0.00014540,-0.00014540,0.20772748,-0.20772597,0.04632278,-0.04632262,0.46322567,-0.46322277,2.42717582,-2.42716491,0.00627394,-0.00627391
3.83891946,1.72062052,-1.72060940,0.15750331,-0.15750218,0.09650237,-0.09650155,0.00013178,-0.00013178,0.20055326,-0.20055147,0.04488453,-0.04488433,0.44689974,-0.44689620,2.34524165,-2.34522795,0.00605977,-0.00605973
3.84492246,1.65062814,-1.65061512,0.15117869,-0.15117740,0.09236339,-0.09236243,0.00011979,-0.00011979,0.19226535,-0.19226332,0.04318775,-0.04318751,0.42815503,-0.42815090,2.25056501,-2.25054882,0.00581284,-0.00581280
3.85092546,1.57252361,-1.57250894,0.14408968,-0.14408825,0.08778869,-0.08778762,0.00010910,-0.00010910,0.18301932,-0.18301708,0.04126379,-0.04126352,0.40733076,-0.40732613,2.14479718,-2.14477881,0.00553746,-0.00553742
3.85692846,1.48767679,-1.48766076,0.13636549,-0.13636393,0.08285814,-0.08285698,0.00009945,-0.00009945,0.17298509,-0.17298267,0.03914794,-0.03914764,0.38479890,-0.38479386,2.02978426,-2.02976407,0.00523844,-0.00523839
3.86293147,1.39754919,-1.39753208,0.12814319,-0.12814155,0.07765588,-0.07765464,0.00009064,-0.00009064,0.16234133,-0.16233879,0.03687812,-0.03687780,0.36095161,-0.36094625,1.90750195,-1.90748032,0.00492090,-0.00492085
3.86893447,1.30364549,-1.30362760,0.11956339,-0.11956168,0.07226759,-0.07226630,0.00008252,-0.00008251,0.15126989,-0.15126726,0.03449370,-0.03449337,0.33618868,-0.33618308,1.77998946,-1.77996678,0.00459013,-0.00459007
3.87493747,1.20746666,-1.20744830,0.11076592,-0.11076418,0.06677791,-0.06677659,0.00007496,-0.00007496,0.13995043,-0.13994775,0.03203428,-0.03203394,0.31090546,-0.31089972,1.64928537,-1.64926202,0.00425138,-0.00425132
3.88094047,1.11046644,-1.11044789,0.10188594,-0.10188419,0.06126805,-0.06126672,0.00006790,-0.00006790,0.12855548,-0.12855279,0.02953852,-0.02953817,0.28548187,-0.28547608,1.51736807,-1.51734443,0.00390979,-0.00390972
3.88694347,1.01401285,-1.01399439,0.09305044,-0.09304870,0.05581368,-0.05581236,0.00006129,-0.00006129,0.11724613,-0.11724347,0.02704308,-0.02704274,0.26027268,-0.26026693,1.38610278,-1.38607921,0.00357014,-0.00357008
3.89294647,0.91935583,-0.91933769,0.08437530,-0.08437360,0.05048326,-0.05048196,0.00005508,-0.00005508,0.10616849,-0.10616589,0.02458181,-0.02458147,0.23559953,-0.23559389,1.25719698,-1.25717379,0.00323684,-0.00323678
3.89894947,0.82760187,-0.82758428,0.07596304,-0.07596139,0.04533670,-0.04533545,0.00004927,-0.00004927,0.09545088,-0.09544837,0.02218497,-0.02218464,0.21174481,-0.21173935,1.13216524,-1.13214272,0.00291377,-0.00291371
3.90495248,0.73969609,-0.73967924,0.06790116,-0.06789959,0.04042452,-0.04042332,0.00004384,-0.00004384,0.08520202,-0.08519962,0.01987872,-0.01987841,0.18894743,-0.18894220,1.01230418,-1.01228257,0.00260426,-0.00260421
3.91095548,0.65641168,-0.65639572,0.06026127,-0.06025978,0.03578734,-0.03578621,0.00003879,-0.00003879,0.07550995,-0.07550769,0.01768483,-0.01768453,0.16740057,-0.16739562,0.89867746,-0.89865696,0.00231103,-0.00231098
3.91695848,0.57834639,-0.57833143,0.05309873,-0.05309734,0.03145584,-0.03145478,0.00003413,-0.00003413,0.06644187,-0.06643975,0.01562050,-0.01562022,0.14725122,-0.14724658,0.79211047,-0.79209124,0.00203618,-0.00203613
3.92296148,0.50592556,-0.50591168,0.04645299,-0.04645170,0.02745104,-0.02745006,0.00002984,-0.00002984,0.05804462,-0.05804267,0.01369837,-0.01369811,0.12860134,-0.12859704,0.69319387,-0.69317603,0.00178121,-0.00178116
3.92896448,0.43941059,-0.43939786,0.04034837,-0.04034718,0.02378485,-0.02378395,0.00002592,-0.00002592,0.05034588,-0.05034409,0.01192674,-0.01192650,0.11151045,-0.11150651,0.60229477,-0.60227838,0.00154703,-0.00154699
3.93496748,0.37891213,-0.37890055,0.03479527,-0.03479420,0.02046091,-0.02046009,0.00002237,-0.00002237,0.04335580,-0.04335418,0.01030987,-0.01030965,0.09599935,-0.09599577,0.51957418,-0.51955927,0.00133403,-0.00133399
3.94097049,0.32440652,-0.32439609,0.02979174,-0.02979078,0.01747558,-0.01747484,0.00001918,-0.00001918,0.03706904,-0.03706758,0.00884834,-0.00884814,0.08205459,-0.08205136,0.44500927,-0.44499583,0.00114214,-0.00114210
3.94697349,0.27575469,-0.27574539,0.02532517,-0.02532431,0.01481901,-0.01481835,0.00001634,-0.00001634,0.03146705,-0.03146575,0.00753959,-0.00753941,0.06963358,-0.06963071,0.37841880,-0.37840681,0.00097085,-0.00097082
3.95297649,0.23272221,-0.23271400,0.02137418,-0.02137342,0.01247635,-0.01247577,0.00001382,-0.00001382,0.02652045,-0.02651931,0.00637837,-0.00637822,0.05866991,-0.05866738,0.31949039,-0.31947979,0.00081935,-0.00081932
3.95897949,0.19499966,-0.19499246,0.01791046,-0.01790980,0.01042884,-0.01042834,0.00001161,-0.00001161,0.02219145,-0.02219045,0.00535733,-0.00535720,0.04907865,-0.04907643,0.26780814,-0.26779885,0.00068654,-0.00068651
3.96498249,0.16222228,-0.16221604,0.01490061,-0.01490003,0.00865495,-0.00865451,0.00000968,-0.00000968,0.01843616,-0.01843529,0.00446749,-0.00446737,0.04076147,-0.04075955,0.22287952,-0.22287145,0.00057114,-0.00057112
3.97098549,0.13398847,-0.13398310,0.01230781,-0.01230732,0.00713136,-0.00713098,0.00000802,-0.00000802,0.01520669,-0.01520595,0.00369874,-0.00369863,0.03361143,-0.03360978,0.18416054,-0.18415360,0.00047174,-0.00047172
3.97698849,0.10987639,-0.10987180,0.01009339,-0.01009297,0.00583390,-0.00583358,0.00000660,-0.00000660,0.01245313,-0.01245250,0.00304032,-0.00304023,0.02751718,-0.02751577,0.15107852,-0.15107259,0.00038685,-0.00038683
3.98299150,0.08945839,-0.08945451,0.00821813,-0.00821777,0.00473832,-0.00473805,0.00000539,-0.00000539,0.01012516,-0.01012463,0.00248119,-0.00248112,0.02236662,-0.02236543,0.12305190,-0.12304689,0.00031496,-0.00031495
3.98899450,0.07231315,-0.07230990,0.00664336,-0.00664306,0.00382093,-0.00382070,0.00000437,-0.00000437,0.00817344,-0.00817299,0.00201037,-0.00201031,0.01804996,-0.01804896,0.09950689,-0.09950269,0.00025460,-0.00025459
3.99499750,0.05803539,-0.05803269,0.00533190,-0.00533165,0.00305909,-0.00305890,0.00000352,-0.00000352,0.00655068,-0.00655031,0.00161721,-0.00161716,0.01446210,-0.01446127,0.07989086,-0.07988736,0.00020433,-0.00020432
4.00100050,0.04624319,-0.04624097,0.00424869,-0.00424849,0.00243161,-0.00243146,0.00000281,-0.00000281,0.00521252,-0.00521222,0.00129162,-0.00129157,0.01150444,-0.01150376,0.06368248,-0.06367959,0.00016281,-0.00016280
4.00700350,0.03658322,-0.03658139,0.00336130,-0.00336113,0.00191900,-0.00191887,0.00000223,-0.00000223,0.00411802,-0.00411777,0.00102418,-0.00102414,0.00908613,-0.00908557,0.05039896,-0.05039660,0.00012880,-0.00012880
4.01300650,0.02873393,-0.02873245,0.00264021,-0.00264008,0.00150360,-0.00150350,0.00000176,-0.00000176,0.00323004,-0.00322984,0.00080629,-0.00080626,0.00712478,-0.00712433,0.03960061,-0.03959870,0.00010117,-0.00010116
4.01900950,0.02240717,-0.02240598,0.00205896,-0.00205885,0.00116969,-0.00116961,0.00000138,-0.00000138,0.00251540,-0.00251523,0.00063020,-0.00063018,0.00554681,-0.00554644,0.03089305,-0.03089151,0.00007889,-0.00007889
4.02501251,0.01734834,-0.01734739,0.00159418,-0.00159409,0.00090341,-0.00090335,0.00000107,-0.00000107,0.00194484,-0.00194471,0.00048904,-0.00048902,0.00428740,-0.00428711,0.02392755,-0.02392632,0.00006108,-0.00006108
4.03101551,0.01333545,-0.01333470,0.00122548,-0.00122541,0.00069276,-0.00069270,0.00000083,-0.00000083,0.00149294,-0.00149283,0.00037678,-0.00037676,0.00329021,-0.00328998,0.01839985,-0.01839887,0.00004695,-0.00004695
4.03701851,0.01017739,-0.01017680,0.00093531,-0.00093525,0.00052741,-0.00052737,0.00000063,-0.00000063,0.00113783,-0.00113775,0.00028820,-0.00028819,0.00250687,-0.00250669,0.01404781,-0.01404704,0.00003583,-0.00003583
4.04302151,0.00771159,-0.00771113,0.00070873,-0.00070869,0.00039866,-0.00039863,0.00000048,-0.00000048,0.00086098,-0.00086092,0.00021887,-0.00021886,0.00189636,-0.00189622,0.01064833,-0.01064773,0.00002715,-0.00002715
4.04902451,0.00580137,-0.00580101,0.00053321,-0.00053318,0.00029918,-0.00029915,0.00000036,-0.00000036,0.00064682,-0.00064678,0.00016503,-0.00016502,0.00142425,-0.00142414,0.00801369,-0.00801323,0.00002043,-0.00002042
4.05502751,0.00433308,-0.00433281,0.00039829,-0.00039827,0.00022291,-0.00022290,0.00000027,-0.00000027,0.00048246,-0.00048242,0.00012354,-0.00012353,0.00106202,-0.00106194,0.00598773,-0.00598738,0.00001526,-0.00001526
4.06103052,0.00321324,-0.00321303,0.00029540,-0.00029538,0.00016490,-0.00016489,0.00000021,-0.00000021,0.00035728,-0.00035725,0.00009181,-0.00009181,0.00078625,-0.00078618,0.00444192,-0.00444165,0.00001131,-0.00001131
4.06703352,0.00236577,-0.00236561,0.00021755,-0.00021753,0.00012111,-0.00012110,0.00000016,-0.00000016,0.00026269,-0.00026267,0.00006775,-0.00006775,0.00057792,-0.00057787,0.00327160,-0.00327139,0.00000833,-0.00000833
4.07303652,0.00172937,-0.00172925,0.00015911,-0.00015910,0.00008832,-0.00008831,0.00000012,-0.00000012,0.00019176,-0.00019174,0.00004963,-0.00004963,0.00042175,-0.00042172,0.00239238,-0.00239223,0.00000609,-0.00000609
4.07903952,0.00125516,-0.00125508,0.00011561,-0.00011560,0.00006394,-0.00006393,0.00000010,-0.00000010,0.00013898,-0.00013897,0.00003610,-0.00003610,0.00030559,-0.00030557,0.00173695,-0.00173684,0.00000442,-0.00000442
4.08504252,0.00090455,-0.00090448,0.00008351,-0.00008351,0.00004596,-0.00004596,0.00000008,-0.00000008,0.00010001,-0.00010000,0.00002608,-0.00002607,0.00021985,-0.00021983,0.00125211,-0.00125202,0.00000318,-0.00000318
4.09104552,0.00064733,-0.00064729,0.00006007,-0.00006006,0.00003281,-0.00003280,0.00000008,-0.00000008,0.00007145,-0.00007144,0.00001870,-0.00001870,0.00015706,-0.00015704,0.00089621,-0.00089615,0.00000228,-0.00000228
4.09704852,0.00046014,-0.00046011,0.00004317,-0.00004316,0.00002325,-0.00002325,0.00000009,-0.00000009,0.00005068,-0.00005068,0.00001332,-0.00001332,0.00011143,-0.00011142,0.00063701,-0.00063697,0.00000162,-0.00000162
4.10305153,0.00032505,-0.00032502,0.00003121,-0.00003121,0.00001637,-0.00001637,0.00000012,-0.00000012,0.00003570,-0.00003570,0.00000943,-0.00000943,0.00007854,-0.00007853,0.00044973,-0.00044969,0.00000114,-0.00000114
4.10905453,0.00022844,-0.00022842,0.00002303,-0.00002303,0.00001145,-0.00001145,0.00000016,-0.00000016,0.00002497,-0.00002497,0.00000664,-0.00000664,0.00005504,-0.00005503,0.00031553,-0.00031550,0.00000080,-0.00000080
4.11505753,0.00016011,-0.00016010,0.00001779,-0.00001779,0.00000797,-0.00000797,0.00000024,-0.00000024,0.00001736,-0.00001735,0.00000467,-0.00000467,0.00003841,-0.00003841,0.00022024,-0.00022022,0.00000056,-0.00000056
4.12106053,0.00011248,-0.00011247,0.00001496,-0.00001496,0.00000554,-0.00000554,0.00000035,-0.00000035,0.00001199,-0.00001199,0.00000329,-0.00000329,0.00002679,-0.00002679,0.00015330,-0.00015329,0.00000038,-0.00000038
4.12706353,0.00008003,-0.00008002,0.00001425,-0.00001425,0.00000385,-0.00000385,0.00000052,-0.00000052,0.00000825,-0.00000825,0.00000235,-0.00000235,0.00001881,-0.00001881,0.00010694,-0.00010694,0.00000026,-0.00000026
4.13306653,0.00005883,-0.00005883,0.00001563,-0.00001563,0.00000272,-0.00000272,0.00000076,-0.00000076,0.00000567,-0.00000567,0.00000173,-0.00000173,0.00001350,-0.00001350,0.00007555,-0.00007554,0.00000018,-0.00000018
4.13906953,0.00004620,-0.00004620,0.00001929,-0.00001929,0.00000198,-0.00000198,0.00000112,-0.00000112,0.00000392,-0.00000392,0.00000137,-0.00000137,0.00001017,-0.00001016,0.00005512,-0.00005512,0.00000012,-0.00000012
4.14507254,0.00004042,-0.00004042,0.00002570,-0.00002570,0.00000155,-0.00000155,0.00000163,-0.00000163,0.00000277,-0.00000277,0.00000120,-0.00000120,0.00000836,-0.00000836,0.00004293,-0.00004293,0.00000008,-0.00000008
4.15107554,0.00004062,-0.00004062,0.00003563,-0.00003563,0.00000135,-0.00000135,0.00000237,-0.00000237,0.00000205,-0.00000205,0.00000121,-0.00000121,0.00000781,-0.00000781,0.00003724,-0.00003724,0.00000006,-0.00000006
4.15707854,0.00004658,-0.00004659,0.00005023,-0.00005023,0.00000136,-0.00000136,0.00000341,-0.00000341,0.00000165,-0.00000165,0.00000140,-0.00000140,0.00000840,-0.00000840,0.00003707,-0.00003707,0.00000004,-0.00000004
4.16308154,0.00005880,-0.00005880,0.00007111,-0.00007111,0.00000156,-0.00000156,0.00000487,-0.00000487,0.00000150,-0.00000150,0.00000177,-0.00000177,0.00001014,-0.00001015,0.00004214,-0.00004214,0.00000003,-0.00000003
4.16908454,0.00007838,-0.00007839,0.00010049,-0.00010050,0.00000196,-0.00000196,0.00000692,-0.00000692,0.00000158,-0.00000158,0.00000236,-0.00000236,0.00001319,-0.00001319,0.00005275,-0.00005275,0.00000002,-0.00000002
4.17508754,0.00010719,-0.00010720,0.00014135,-0.00014136,0.00000260,-0.00000260,0.00000976,-0.00000976,0.00000187,-0.00000187,0.00000322,-0.00000322,0.00001781,-0.00001781,0.00006977,-0.00006977,0.00000002,-0.00000002
4.18109055,0.00014790,-0.00014791,0.00019763,-0.00019764,0.00000353,-0.00000353,0.00001365,-0.00001365,0.00000238,-0.00000238,0.00000445,-0.00000445,0.00002442,-0.00002442,0.00009469,-0.00009470,0.00000002,-0.00000002
4.18709355,0.00020415,-0.00020416,0.00027447,-0.00027449,0.00000484,-0.00000484,0.00001897,-0.00001897,0.00000316,-0.00000316,0.00000614,-0.00000614,0.00003361,-0.00003361,0.00012969,-0.00012970,0.00000002,-0.00000002
4.19309655,0.00028076,-0.00028078,0.00037854,-0.00037857,0.00000663,-0.00000663,0.00002617,-0.00002617,0.00000427,-0.00000427,0.00000845,-0.00000845,0.00004616,-0.00004616,0.00017771,-0.00017772,0.00000003,-0.00000003
4.19909955,0.00038398,-0.00038401,0.00051839,-0.00051842,0.00000906,-0.00000906,0.00003584,-0.00003584,0.00000579,-0.00000579,0.00001155,-0.00001155,0.00006309,-0.00006310,0.00024264,-0.00024265,0.00000004,-0.00000004
4.20510255,0.00052178,-0.00052181,0.00070483,-0.00070488,0.00001230,-0.00001230,0.00004873,-0.00004873,0.00000784,-0.00000784,0.00001570,-0.00001570,0.00008571,-0.00008571,0.00032946,-0.00032948,0.00000005,-0.00000005
4.21110555,0.00070417,-0.00070422,0.00095148,-0.00095154,0.00001659,-0.00001659,0.00006578,-0.00006579,0.00001056,-0.00001056,0.00002118,-0.00002118,0.00011566,-0.00011566,0.00044447,-0.00044449,0.00000006,-0.00000006
4.21710855,0.00094366,-0.00094371,0.00127523,-0.00127530,0.00002223,-0.00002223,0.00008816,-0.00008817,0.00001414,-0.00001414,0.00002839,-0.00002839,0.00015498,-0.00015499,0.00059553,-0.00059556,0.00000008,-0.00000008
4.22311156,0.00125560,-0.00125567,0.00169687,-0.00169697,0.00002958,-0.00002958,0.00011732,-0.00011732,0.00001880,-0.00001881,0.00003777,-0.00003777,0.00020621,-0.00020622,0.00079233,-0.00079238,0.00000011,-0.00000011
4.22911456,0.00165872,-0.00165881,0.00224172,-0.00224184,0.00003907,-0.00003908,0.00015498,-0.00015499,0.00002484,-0.00002484,0.00004990,-0.00004990,0.00027241,-0.00027243,0.00104668,-0.00104674,0.00000014,-0.00000014
4.23511756,0.00217555,-0.00217567,0.00294025,-0.00294041,0.00005125,-0.00005125,0.00020328,-0.00020329,0.00003258,-0.00003258,0.00006545,-0.00006545,0.00035729,-0.00035731,0.00137279,-0.00137287,0.00000019,-0.00000019
4.24112056,0.00283297,-0.00283312,0.00382875,-0.00382895,0.00006673,-0.00006674,0.00026471,-0.00026472,0.00004242,-0.00004242,0.00008522,-0.00008523,0.00046526,-0.00046528,0.00178761,-0.00178771,0.00000025,-0.00000025
4.24712356,0.00366256,-0.00366275,0.00494995,-0.00495020,0.00008628,-0.00008628,0.00034222,-0.00034224,0.00005484,-0.00005484,0.00011018,-0.00011018,0.00060150,-0.00060153,0.00231108,-0.00231120,0.00000032,-0.00000032
4.25312656,0.00470109,-0.00470133,0.00635352,-0.00635384,0.00011074,-0.00011074,0.00043926,-0.00043928,0.00007039,-0.00007040,0.00014142,-0.00014143,0.00077206,-0.00077210,0.00296640,-0.00296655,0.00000041,-0.00000041
4.25912956,0.00599078,-0.00599107,0.00809653,-0.00809692,0.00014112,-0.00014113,0.00055977,-0.00055979,0.00008971,-0.00008971,0.00018021,-0.00018022,0.00098387,-0.00098392,0.00378020,-0.00378038,0.00000052,-0.00000052
4.26513257,0.00757946,-0.00757982,0.01024362,-0.01024410,0.00017854,-0.00017855,0.00070821,-0.00070824,0.00011350,-0.00011350,0.00022800,-0.00022802,0.00124479,-0.00124485,0.00478266,-0.00478289,0.00000066,-0.00000066
4.27113557,0.00952059,-0.00952102,0.01286703,-0.01286761,0.00022427,-0.00022428,0.00088958,-0.00088962,0.00014257,-0.00014257,0.00028640,-0.00028641,0.00156359,-0.00156366,0.00600752,-0.00600779,0.00000083,-0.00000083
4.27713857,0.01187297,-0.01187349,0.01604624,-0.01604695,0.00027968,-0.00027969,0.00110939,-0.00110943,0.00017780,-0.00017780,0.00035716,-0.00035718,0.00194994,-0.00195002,0.00749189,-0.00749222,0.00000103,-0.00000103
4.28314157,0.01470027,-0.01470089,0.01986729,-0.01986813,0.00034628,-0.00034629,0.00137356,-0.00137362,0.00022014,-0.00022015,0.00044221,-0.00044223,0.00241428,-0.00241438,0.00927594,-0.00927633,0.00000128,-0.00000128
4.28914457,0.01807014,-0.01807087,0.02442161,-0.02442261,0.00042566,-0.00042568,0.00168843,-0.00168850,0.00027061,-0.00027062,0.00054358,-0.00054360,0.00296774,-0.00296786,0.01140235,-0.01140281,0.00000157,-0.00000157
