energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-0.33316658,5.36774919,0.21022694,0.20318798,0.01807084,0.73868887,1.53932087,3.48464610,0.10478742,0.76817223
-0.32716358,5.53819512,0.22037244,0.20934789,0.01771961,0.74908343,1.61090717,3.62146981,0.10513003,0.78272436
-0.32116058,5.71449365,0.23103421,0.21554019,0.01742885,0.76269860,1.68432025,3.76171858,0.10516128,0.79680726
-0.31515758,5.89319991,0.24219205,0.22168901,0.01719045,0.77884736,1.75814199,3.90306779,0.10485698,0.80997361
-0.30915458,6.07103763,0.25382580,0.22772811,0.01699590,0.79685749,1.83097727,4.04326967,0.10420544,0.82183269
-0.30315158,6.24496592,0.26591341,0.23360076,0.01683663,0.81608903,1.90148321,4.18019878,0.10320783,0.83205716
-0.29714857,6.41223652,0.27842893,0.23925925,0.01670428,0.83595048,1.96839777,4.31189283,0.10187807,0.84038768
-0.29114557,6.57044071,0.29134030,0.24466406,0.01659095,0.85591309,2.03056684,4.43658772,0.10024212,0.84663544
-0.28514257,6.71754490,0.30460729,0.24978278,0.01648942,0.87552305,2.08696914,4.55274663,0.09833683,0.85068240
-0.27913957,6.85191516,0.31817971,0.25458894,0.01639326,0.89441106,2.13673799,4.65908249,0.09620832,0.85247971
-0.27313657,6.97233058,0.33199606,0.25906079,0.01629694,0.91229901,2.17917956,4.75457394,0.09391006,0.85204413
-0.26713357,7.07798618,0.34598275,0.26318012,0.01619590,0.92900368,2.21378693,4.83847474,0.09150078,0.84945305
-0.26113057,7.16848613,0.36005414,0.26693142,0.01608655,0.94443714,2.24024938,4.91031694,0.08904216,0.84483833
-0.25512756,7.24382811,0.37411320,0.27030119,0.01596633,0.95860401,2.25845694,4.96990794,0.08659663,0.83837927
-0.24912456,7.30437990,0.38805309,0.27327771,0.01583365,0.97159556,2.26849972,5.01732199,0.08422522,0.83029510
-0.24312156,7.35084930,0.40175937,0.27585111,0.01568789,0.98358085,2.27066224,5.05288654,0.08198558,0.82083737
-0.23711856,7.38424828,0.41511294,0.27801385,0.01552938,0.99479525,2.26541278,5.07716372,0.07993035,0.81028241
-0.23111556,7.40585244,0.42799338,0.27976157,0.01535936,1.00552670,2.25338824,5.09092773,0.07810576,0.79892427
-0.22511256,7.41715690,0.44028258,0.28109414,0.01517995,1.01610021,2.23537475,5.09513843,0.07655061,0.78706810
-0.21910955,7.41982938,0.45186852,0.28201692,0.01499409,1.02686127,2.21228475,5.09091178,0.07529567,0.77502432
-0.21310655,7.41566170,0.46264877,0.28254212,0.01480553,1.03815868,2.18513128,5.07948778,0.07436336,0.76310349
-0.20710355,7.40652049,0.47253379,0.28269005,0.01461872,1.05032756,2.15500003,5.06219651,0.07376780,0.75161189
-0.20110055,7.39429830,0.48144952,0.28249024,0.01443881,1.06367321,2.12302021,5.04042311,0.07351522,0.74084788
-0.19509755,7.38086610,0.48933942,0.28198224,0.01427149,1.07845646,2.09033501,5.01557247,0.07360453,0.73109887
-0.18909455,7.36802825,0.49616561,0.28121613,0.01412294,1.09488114,2.05807239,4.98903448,0.07402815,0.72263883
-0.18309155,7.35748103,0.50190921,0.28025248,0.01399971,1.11308412,2.02731726,4.96215076,0.07477301,0.71572623
-0.17708854,7.35077576,0.50656994,0.27916193,0.01390859,1.13312838,1.99908560,4.93618394,0.07582158,0.71060233
-0.17108554,7.34928746,0.51016480,0.27802418,0.01385646,1.15499936,1.97430132,4.91229005,0.07715299,0.70748963
-0.16508254,7.35418979,0.51272623,0.27692656,0.01385015,1.17860462,1.95377641,4.89149519,0.07874409,0.70659046
-0.15907954,7.36643695,0.51429977,0.27596212,0.01389627,1.20377688,1.93819495,4.87467690,0.08057053,0.70808560
-0.15307654,7.38675275,0.51494129,0.27522732,0.01400107,1.23028017,1.92810120,4.86255088,0.08260764,0.71213278
-0.14707354,7.41562714,0.51471423,0.27481945,0.01417029,1.25781876,1.92389201,4.85566328,0.08483127,0.71886524
-0.14107054,7.45331966,0.51368669,0.27483379,0.01440902,1.28604844,1.92581373,4.85438877,0.08721844,0.72838998
-0.13506753,7.49986962,0.51192887,0.27536075,0.01472157,1.31458948,1.93396345,4.85893403,0.08974784,0.74078609
-0.12906453,7.55511192,0.50951075,0.27648284,0.01511138,1.34304085,1.94829436,4.86934643,0.09240016,0.75610284
-0.12306153,7.61869766,0.50650025,0.27827196,0.01558094,1.37099485,1.96862498,4.88552720,0.09515823,0.77435781
-0.11705853,7.69011821,0.50296183,0.28078668,0.01613171,1.39805162,1.99465180,4.90724817,0.09800698,0.79553500
-0.11105553,7.76873149,0.49895569,0.28406994,0.01676411,1.42383291,2.02596469,4.93417126,0.10093331,0.81958306
-0.10505253,7.85378908,0.49453741,0.28814708,0.01747753,1.44799453,2.06206465,4.96586953,0.10392572,0.84641371
-0.09904952,7.94446284,0.48975815,0.29302429,0.01827028,1.47023711,2.10238303,5.00184875,0.10697391,0.87590049
-0.09304652,8.03986992,0.48466517,0.29868760,0.01913963,1.49031477,2.14630161,5.04156832,0.11006822,0.90787790
-0.08704352,8.13909509,0.47930268,0.30510236,0.02008186,1.50804146,2.19317281,5.08446067,0.11319909,0.94214119
-0.08104052,8.24120970,0.47371293,0.31221334,0.02109229,1.52329505,2.24233922,5.12994819,0.11635641,0.97844672
-0.07503752,8.34528680,0.46793726,0.31994529,0.02216527,1.53601891,2.29315199,5.17745710,0.11952891,1.01651317
-0.06903452,8.45041220,0.46201724,0.32820423,0.02329426,1.54622138,2.34498722,5.22642777,0.12270367,1.05602361
-0.06303152,8.55569165,0.45599552,0.33687914,0.02447178,1.55397319,2.39726006,5.27632139,0.12586559,1.09662855
-0.05702851,8.66025445,0.44991654,0.34584425,0.02568952,1.55940312,2.44943607,5.32662302,0.12899703,1.13794989
-0.05102551,8.76325424,0.44382677,0.35496173,0.02693824,1.56269236,2.50103964,5.37684129,0.13207764,1.17958594
-0.04502251,8.86386780,0.43777468,0.36408483,0.02820786,1.56406784,2.55165935,5.42650548,0.13508425,1.22111738
-0.03901951,8.96129279,0.43181023,0.37306123,0.02948743,1.56379492,2.60095040,5.47516057,0.13799105,1.26211405
-0.03301651,9.05474558,0.42598387,0.38173672,0.03076515,1.56216988,2.64863442,5.52236124,0.14076982,1.30214257
-0.02701351,9.14346032,0.42034526,0.38995887,0.03202844,1.55951250,2.69449692,5.56766580,0.14339048,1.34077459
-0.02101051,9.22669002,0.41494159,0.39758082,0.03326396,1.55615899,2.73838293,5.61063105,0.14582170,1.37759535
-0.01500750,9.30371085,0.40981564,0.40446484,0.03445778,1.55245560,2.78019147,5.65080907,0.14803173,1.41221261
-0.00900450,9.37382988,0.40500376,0.41048578,0.03559550,1.54875298,2.81986941,5.68774661,0.14998927,1.44426546
-0.00300150,9.43639697,0.40053381,0.41553413,0.03666244,1.54540144,2.85740528,5.72098794,0.15166449,1.47343283
0.00300150,9.49082044,0.39642324,0.41951869,0.03764392,1.54274705,2.89282363,5.75008130,0.15303004,1.49944144
0.00900450,9.53658640,0.39267745,0.42236877,0.03852551,1.54112854,2.92618030,5.77458911,0.15406206,1.52207292
0.01500750,9.57328064,0.38928853,0.42403577,0.03929342,1.54087480,2.95755896,5.79410169,0.15474115,1.54116974
0.02101051,9.60061215,0.38623460,0.42449421,0.03993477,1.54230287,2.98706885,5.80825379,0.15505316,1.55663980
0.02701351,9.61843655,0.38347962,0.42374213,0.04043808,1.54571598,3.01484375,5.81674306,0.15498991,1.56845933
0.03301651,9.62677777,0.38097399,0.42180078,0.04079354,1.55140155,3.04104189,5.81934925,0.15454966,1.57667398
0.03901951,9.62584609,0.37865577,0.41871374,0.04099340,1.55962872,3.06584622,5.81595272,0.15373737,1.58139794
0.04502251,9.61605058,0.37645251,0.41454546,0.04103226,1.57064519,3.08946462,5.80655088,0.15256476,1.58281094
0.05102551,9.59800427,0.37428371,0.40937915,0.04090737,1.58467327,3.11212931,5.79127086,0.15105008,1.58115320
0.05702851,9.57252053,0.37206376,0.40331430,0.04061870,1.60190481,3.13409483,5.77037736,0.14921765,1.57671835
0.06303152,9.54059974,0.36970520,0.39646372,0.04016911,1.62249524,3.15563405,5.74427418,0.14709727,1.56984444
0.06903452,9.50340568,0.36712212,0.38895032,0.03956430,1.64655660,3.17703172,5.71349900,0.14472333,1.56090343
0.07503752,9.46223187,0.36423367,0.38090363,0.03881269,1.67414989,3.19857540,5.67871076,0.14213394,1.55028927
0.08104052,9.41845883,0.36096735,0.37245627,0.03792521,1.70527704,3.22054363,5.64066986,0.13936986,1.53840522
0.08704352,9.37350354,0.35726197,0.36374045,0.03691502,1.73987287,3.24319174,5.60021168,0.13647351,1.52565077
0.09304652,9.32876347,0.35307017,0.35488451,0.03579710,1.77779768,3.26673576,5.55821451,0.13348797,1.51240866
0.09904952,9.28555762,0.34836042,0.34600982,0.03458785,1.81883078,3.29133521,5.51556327,0.13045612,1.49903272
0.10505253,9.24506757,0.34311824,0.33722791,0.03330458,1.86266576,3.31707584,5.47311089,0.12741987,1.48583681
0.11105553,9.20828161,0.33734684,0.32863813,0.03196506,1.90890779,3.34395329,5.43163911,0.12441959,1.47308560
0.11705853,9.17594499,0.33106696,0.32032567,0.03058702,1.95707353,3.37185901,5.39182114,0.12149372,1.46098751
0.12306153,9.14851893,0.32431614,0.31236027,0.02918770,2.00659391,3.40056949,5.35418773,0.11867859,1.44969009
0.12906453,9.12615077,0.31714725,0.30479542,0.02778346,2.05681993,3.42973977,5.31909894,0.11600833,1.43927809
0.13506753,9.10865692,0.30962651,0.29766813,0.02638941,2.10703155,3.45890225,5.28672280,0.11351500,1.42977429
0.14107054,9.09551950,0.30183119,0.29099928,0.02501918,2.15644955,3.48747101,5.25702219,0.11122873,1.42114288
0.14707354,9.08589688,0.29384678,0.28479449,0.02368472,2.20424998,3.51475216,5.22975053,0.10917794,1.41329531
0.15307654,9.07864757,0.28576409,0.27904540,0.02239619,2.24958082,3.53995974,5.20445654,0.10738947,1.40609797
0.15907954,9.07236598,0.27767623,0.27373134,0.02116193,2.29158024,3.56223694,5.18049771,0.10588866,1.39938153
0.16508254,9.06542830,0.26967551,0.26882119,0.01998853,2.32939589,3.58068149,5.15706170,0.10469925,1.39295098
0.17108554,9.05604602,0.26185055,0.26427550,0.01888091,2.36220445,3.59437434,5.13319466,0.10384312,1.38659615
0.17708854,9.04232436,0.25428346,0.26004857,0.01784253,2.38923083,3.60241007,5.10783489,0.10333977,1.38010177
0.18309155,9.02232293,0.24704738,0.25609050,0.01687551,2.40976631,3.60392774,5.07985025,0.10320562,1.37325664
0.18909455,8.99411583,0.24020424,0.25234915,0.01598093,2.42318502,3.59814057,5.04807761,0.10345310,1.36586150
0.19509755,8.95584875,0.23380295,0.24877179,0.01515899,2.42895830,3.58436310,5.01136256,0.10408958,1.35773510
0.20110055,8.90579096,0.22787796,0.24530656,0.01440929,2.42666661,3.56203451,4.96859783,0.10511618,1.34871826
0.20710355,8.84238063,0.22244827,0.24190365,0.01373099,2.41600851,3.53073724,4.91875883,0.10652661,1.33867599
0.21310655,8.76426220,0.21751687,0.23851608,0.01312300,2.39680678,3.49020995,4.86093538,0.10830602,1.32749758
0.21910955,8.67031539,0.21307074,0.23510032,0.01258418,2.36901153,3.44035465,4.79435839,0.11043007,1.31509496
0.22511256,8.55967568,0.20908122,0.23161654,0.01211336,2.33270030,3.38123777,4.71842111,0.11286421,1.30139981
0.23111556,8.43174654,0.20550494,0.22802875,0.01170949,2.28807542,3.31308550,4.63269449,0.11556336,1.28635952
0.23711856,8.28620419,0.20228520,0.22430473,0.01137166,2.23545864,3.23627396,4.53693666,0.11847193,1.26993293
0.24312156,8.12299569,0.19935378,0.22041588,0.01109902,2.17528350,3.15131485,4.43109666,0.12152444,1.25208597
0.24912456,7.94233150,0.19663311,0.21633710,0.01089082,2.10808548,3.05883775,4.31531276,0.12464645,1.23278789
0.25512756,7.74467353,0.19403885,0.21204660,0.01074628,2.03449042,2.95956983,4.18990604,0.12775615,1.21200838
0.26113057,7.53071971,0.19148264,0.20752589,0.01066448,1.95520150,2.85431426,4.05536959,0.13076628,1.18971595
0.26713357,7.30138597,0.18887508,0.20275973,0.01064423,1.87098492,2.74392828,3.91235431,0.13358647,1.16587767
0.27313657,7.05778639,0.18612873,0.19773632,0.01068394,1.78265493,2.62930181,3.76165173,0.13612594,1.14046038
0.27913957,6.80121206,0.18316110,0.19244749,0.01078143,1.69105828,2.51133744,3.60417475,0.13829622,1.11343328
0.28514257,6.53310901,0.17989744,0.18688904,0.01093382,1.59705853,2.39093238,3.44093678,0.14001412,1.08477158
0.29114557,6.25505552,0.17627332,0.18106105,0.01113739,1.50152057,2.26896286,3.27303003,0.14120445,1.05446116
0.29714857,5.96873872,0.17223678,0.17496827,0.01138745,1.40529567,2.14627104,3.10160336,0.14180261,1.02250352
0.30315158,5.67593084,0.16775005,0.16862045,0.01167829,1.30920733,2.02365475,2.92784030,0.14175687,0.98892091
0.30915458,5.37846476,0.16279074,0.16203256,0.01200313,1.21403833,1.90185963,2.75293756,0.14103011,0.95376096
0.31515758,5.07820930,0.15735246,0.15522491,0.01235414,1.12051912,1.78157381,2.57808448,0.13960108,0.91710065
0.32116058,4.77704398,0.15144483,0.14822314,0.01272254,1.02931791,1.66342447,2.40444370,0.13746511,0.87904904
0.32716358,4.47683387,0.14509289,0.14105794,0.01309866,0.94103261,1.54797626,2.23313333,0.13463415,0.83974871
0.33316658,4.17940446,0.13833604,0.13376470,0.01347217,0.85618467,1.43573090,2.06521099,0.13113623,0.79937563
0.33916958,3.88651729,0.13122639,0.12638291,0.01383229,0.77521506,1.32712793,1.90165970,0.12701437,0.75813745
0.34517259,3.59984666,0.12382673,0.11895538,0.01416807,0.69848222,1.22254608,1.74337609,0.12232495,0.71627033
0.35117559,3.32095805,0.11620825,0.11152738,0.01446868,0.62626211,1.12230504,1.59116077,0.11713569,0.67403434
0.35717859,3.05128892,0.10844798,0.10414563,0.01472373,0.55875006,1.02666764,1.44571124,0.11152336,0.63170787
0.36318159,2.79213222,0.10062619,0.09685726,0.01492366,0.49606440,0.93584208,1.30761722,0.10557123,0.58958113
0.36918459,2.54462347,0.09282384,0.08970879,0.01505998,0.43825149,0.84998427,1.17735838,0.09936647,0.54794933
0.37518759,2.30973146,0.08512008,0.08274509,0.01512562,0.38529214,0.76920028,1.05530465,0.09299765,0.50710564
0.38119060,2.08825305,0.07759010,0.07600844,0.01511518,0.33710881,0.69354894,0.94171867,0.08655229,0.46733451
0.38719360,1.88081201,0.07030317,0.06953776,0.01502515,0.29357361,0.62304453,0.83676043,0.08011469,0.42890551
0.39319660,1.68786194,0.06332109,0.06336795,0.01485400,0.25451655,0.55765972,0.74049381,0.07376406,0.39206791
0.39919960,1.50969285,0.05669709,0.05752934,0.01460234,0.21973396,0.49732872,0.65289462,0.06757301,0.35704636
0.40520260,1.34644110,0.05047499,0.05204743,0.01427283,0.18899668,0.44195072,0.57385998,0.06160636,0.32403759
0.41120560,1.19810189,0.04468890,0.04694266,0.01387015,0.16205782,0.39139355,0.50321845,0.05592037,0.29320817
0.41720860,1.06454386,0.03936321,0.04223049,0.01340083,0.13865997,0.34549759,0.44074060,0.05056236,0.26469348
0.42321161,0.94552476,0.03451292,0.03792143,0.01287302,0.11854157,0.30407979,0.38614970,0.04557056,0.23859754
0.42921461,0.84070759,0.03014428,0.03402136,0.01229627,0.10144249,0.26693783,0.33913185,0.04097430,0.21499372
0.43521761,0.74967622,0.02625555,0.03053182,0.01168113,0.08710854,0.23385421,0.29934549,0.03679448,0.19392606
0.44122061,0.67194996,0.02283803,0.02745037,0.01103888,0.07529514,0.20460023,0.26642975,0.03304410,0.17541104
0.44722361,0.60699635,0.01987707,0.02477098,0.01038113,0.06576987,0.17893973,0.24001141,0.02972901,0.15943960
0.45322661,0.55424171,0.01735318,0.02248444,0.00971949,0.05831416,0.15663258,0.21971040,0.02684861,0.14597923
0.45922961,0.51307927,0.01524309,0.02057869,0.00906523,0.05272412,0.13743764,0.20514359,0.02439672,0.13497596
0.46523262,0.48287461,0.01352076,0.01903914,0.00842898,0.04881058,0.12111544,0.19592701,0.02236225,0.12635614
0.47123562,0.46296868,0.01215825,0.01784897,0.00782043,0.04639844,0.10743026,0.19167648,0.02072998,0.12002798
0.47723862,0.45267856,0.01112658,0.01698930,0.00724820,0.04532552,0.09615179,0.19200695,0.01948114,0.11588277
0.48324162,0.45129646,0.01039638,0.01643936,0.00671961,0.04544110,0.08705634,0.19653076,0.01859405,0.11379587
0.48924462,0.45808762,0.00993848,0.01617665,0.00624064,0.04660406,0.07992769,0.20485523,0.01804456,0.11362745
0.49524762,0.47228774,0.00972435,0.01617703,0.00581587,0.04868113,0.07455755,0.21657989,0.01780654,0.11522321
0.50125063,0.49310067,0.00972652,0.01641481,0.00544855,0.05154501,0.07074588,0.23129387,0.01785228,0.11841509
0.50725363,0.51969730,0.00991889,0.01686286,0.00514068,0.05507277,0.06830097,0.24857381,0.01815289,0.12302212
0.51325663,0.55121620,0.01027699,0.01749279,0.00489313,0.05914454,0.06703959,0.26798276,0.01867870,0.12885165
0.51925963,0.58676675,0.01077829,0.01827511,0.00470588,0.06364254,0.06678709,0.28907032,0.01939968,0.13570092
0.52526263,0.62543514,0.01140243,0.01917955,0.00457822,0.06845061,0.06737769,0.31137439,0.02028595,0.14335930
0.53126563,0.66629371,0.01213153,0.02017532,0.00450905,0.07345416,0.06865493,0.33442463,0.02130828,0.15161096
0.53726863,0.70841354,0.01295058,0.02123162,0.00449712,0.07854075,0.07047233,0.35774777,0.02243874,0.16023826
0.54327164,0.75088015,0.01384773,0.02231805,0.00454134,0.08360098,0.07269431,0.38087457,0.02365136,0.16902575
0.54927464,0.79281198,0.01481480,0.02340524,0.00464111,0.08852994,0.07519732,0.40334842,0.02492282,0.17776453
0.55527764,0.83338099,0.01584767,0.02446539,0.00479655,0.09322898,0.07787120,0.42473504,0.02623329,0.18625718
0.56128064,0.87183441,0.01694680,0.02547298,0.00500876,0.09760765,0.08062055,0.44463307,0.02756712,0.19432270
0.56728364,0.90751675,0.01811763,0.02640530,0.00528010,0.10158589,0.08336632,0.46268488,0.02891365,0.20180158
0.57328664,0.93989092,0.01937106,0.02724316,0.00561430,0.10509607,0.08604716,0.47858720,0.03026785,0.20856050
0.57928964,0.96855718,0.02072373,0.02797134,0.00601659,0.10808499,0.08862075,0.49210074,0.03163092,0.21449663
0.58529265,0.99326884,0.02219832,0.02857906,0.00649378,0.11051553,0.09106483,0.50305846,0.03301067,0.21954110
0.59129565,1.01394366,0.02382358,0.02906032,0.00705416,0.11236790,0.09337779,0.51137183,0.03442180,0.22366155
0.59729865,1.03066986,0.02563423,0.02941403,0.00770746,0.11364042,0.09557888,0.51703466,0.03588587,0.22686350
0.60330165,1.04370631,0.02767070,0.02964403,0.00846457,0.11434963,0.09770784,0.52012408,0.03743100,0.22919042
0.60930465,1.05347624,0.02997849,0.02975893,0.00933728,0.11452982,0.09982388,0.52079861,0.03909139,0.23072243
0.61530765,1.06055445,0.03260740,0.02977174,0.01033787,0.11423187,0.10200411,0.51929315,0.04090645,0.23157354
0.62131066,1.06564832,0.03561041,0.02969936,0.01147865,0.11352148,0.10434125,0.51591101,0.04291967,0.23188760
0.62731366,1.06957291,0.03904236,0.02956188,0.01277136,0.11247682,0.10694073,0.51101324,0.04517724,0.23183304
0.63331666,1.07322126,0.04295827,0.02938181,0.01422661,0.11118565,0.10991733,0.50500564,0.04772644,0.23159646
0.63931966,1.07753084,0.04741157,0.02918316,0.01585323,0.10974215,0.11339118,0.49832405,0.05061381,0.23137556
0.64532266,1.08344751,0.05245209,0.02899045,0.01765756,0.10824345,0.11748356,0.49141839,0.05388323,0.23137148
0.65132566,1.09188846,0.05812386,0.02882776,0.01964287,0.10678611,0.12231234,0.48473624,0.05757385,0.23178095
0.65732866,1.10370579,0.06446300,0.02871773,0.02180868,0.10546262,0.12798744,0.47870662,0.06171820,0.23278869
0.66333167,1.11965212,0.07149551,0.02868066,0.02415029,0.10435828,0.13460631,0.47372470,0.06634019,0.23456020
0.66933467,1.14034990,0.07923520,0.02873373,0.02665833,0.10354822,0.14224971,0.47013797,0.07145346,0.23723534
0.67533767,1.16626566,0.08768183,0.02889031,0.02931848,0.10309518,0.15097783,0.46823462,0.07705993,0.24092312
0.68134067,1.19769038,0.09681955,0.02915947,0.03211132,0.10304763,0.16082710,0.46823446,0.08314866,0.24569768
0.68734367,1.23472689,0.10661564,0.02954565,0.03501241,0.10343877,0.17180767,0.47028278,0.08969513,0.25159581
0.69334667,1.27728475,0.11701979,0.03004855,0.03799252,0.10428614,0.18390172,0.47444732,0.09666105,0.25861607
0.69934967,1.32508303,0.12796384,0.03066322,0.04101809,0.10559188,0.19706281,0.48071844,0.10399455,0.26671956
0.70535268,1.37766069,0.13936214,0.03138030,0.04405185,0.10734384,0.21121623,0.48901243,0.11163100,0.27583226
0.71135568,1.43439430,0.15111244,0.03218649,0.04705363,0.10951709,0.22626041,0.49917770,0.11949419,0.28584887
0.71735868,1.49452218,0.16309750,0.03306517,0.04998137,0.11207618,0.24206942,0.51100344,0.12749820,0.29663797
0.72336168,1.55717411,0.17518721,0.03399708,0.05279217,0.11497765,0.25849657,0.52423054,0.13554952,0.30804828
0.72936468,1.62140518,0.18724132,0.03496119,0.05544349,0.11817287,0.27537888,0.53856402,0.14354964,0.31991569
0.73536768,1.68623247,0.19911261,0.03593555,0.05789438,0.12161109,0.29254245,0.55368647,0.15139793,0.33207086
0.74137069,1.75067294,0.21065051,0.03689816,0.06010667,0.12524242,0.30980850,0.56927202,0.15899469,0.34434701
0.74737369,1.81378110,0.22170496,0.03782785,0.06204611,0.12902070,0.32699989,0.58500010,0.16624426,0.35658751
0.75337669,1.87468471,0.23213041,0.03870508,0.06368341,0.13290611,0.34394791,0.60056854,0.17305812,0.36865310
0.75937969,1.93261732,0.24178983,0.03951264,0.06499513,0.13686740,0.36049904,0.61570542,0.17935778,0.38042840
0.76538269,1.98694623,0.25055853,0.04023621,0.06596433,0.14088364,0.37652155,0.63017934,0.18507749,0.39182736
0.77138569,2.03719488,0.25832775,0.04086480,0.06658106,0.14494544,0.39191146,0.64380772,0.19016645,0.40279764
0.77738869,2.08305895,0.26500765,0.04139106,0.06684259,0.14905559,0.40659785,0.65646281,0.19459060,0.41332361
0.78339170,2.12441554,0.27052987,0.04181136,0.06675334,0.15322911,0.42054710,0.66807545,0.19833388,0.42342803
0.78939470,2.16132546,0.27484932,0.04212578,0.06632464,0.15749266,0.43376583,0.67863637,0.20139883,0.43317221
0.79539770,2.19402848,0.27794520,0.04233788,0.06557422,0.16188352,0.44630258,0.68819515,0.20380663,0.44265484
0.80140070,2.22293218,0.27982128,0.04245441,0.06452550,0.16644792,0.45824782,0.69685708,0.20559646,0.45200947
0.80740370,2.24859478,0.28050530,0.04248485,0.06320672,0.17123912,0.46973240,0.70477798,0.20682425,0.46140078
0.81340670,2.27170299,0.28004767,0.04244091,0.06164995,0.17631501,0.48092432,0.71215739,0.20756092,0.47101976
0.81940970,2.29304572,0.27851936,0.04233591,0.05988998,0.18173556,0.49202392,0.71923038,0.20789008,0.48107806
0.82541271,2.31348465,0.27600926,0.04218419,0.05796325,0.18756010,0.50325756,0.72625828,0.20790536,0.49180149
0.83141571,2.33392298,0.27262098,0.04200052,0.05590673,0.19384455,0.51486986,0.73351880,0.20770735,0.50342310
0.83741871,2.35527307,0.26846932,0.04179946,0.05375686,0.20063865,0.52711486,0.74129568,0.20740042,0.51617577
0.84342171,2.37842434,0.26367646,0.04159488,0.05154868,0.20798336,0.54024627,0.74986832,0.20708938,0.53028467
0.84942471,2.40421199,0.25836823,0.04139945,0.04931496,0.21590840,0.55450708,0.75950151,0.20687615,0.54595961
0.85542771,2.43338763,0.25267030,0.04122425,0.04708556,0.22443003,0.57011891,0.77043565,0.20685650,0.56338747
0.86143072,2.46659230,0.24670468,0.04107850,0.04488695,0.23354917,0.58727156,0.78287753,0.20711703,0.58272487
0.86743372,2.50433249,0.24058659,0.04096930,0.04274191,0.24324980,0.60611293,0.79699189,0.20773235,0.60409117
0.87343672,2.54695973,0.23442169,0.04090152,0.04066936,0.25349781,0.62673991,0.81289390,0.20876269,0.62756206
0.87943972,2.59465394,0.22830390,0.04087779,0.03868437,0.26424022,0.64919057,0.83064278,0.21025181,0.65316372
0.88544272,2.64741112,0.22231375,0.04089849,0.03679835,0.27540491,0.67343798,0.85023657,0.21222544,0.68086792
0.89144572,2.70503553,0.21651730,0.04096186,0.03501928,0.28690079,0.69938603,0.87160828,0.21469015,0.71058813
0.89744872,2.76713666,0.21096567,0.04106419,0.03335211,0.29861863,0.72686760,0.89462367,0.21763283,0.74217694
0.90345173,2.83313134,0.20569514,0.04119996,0.03179918,0.31043227,0.75564522,0.91908054,0.22102062,0.77542492
0.90945473,2.90225108,0.20072774,0.04136212,0.03036067,0.32220061,0.78541439,0.94470997,0.22480146,0.81006115
0.91545773,2.97355486,0.19607230,0.04154233,0.02903508,0.33377003,0.81580959,0.97117952,0.22890519,0.84575566
0.92146073,3.04594746,0.19172590,0.04173121,0.02781973,0.34497751,0.84641297,0.99809839,0.23324522,0.88212385
0.92746373,3.11820310,0.18767565,0.04191868,0.02671115,0.35565415,0.87676540,1.02502481,0.23772066,0.91873288
0.93346673,3.18899419,0.18390065,0.04209422,0.02570544,0.36562931,0.90637956,1.05147540,0.24221902,0.95511017
0.93946973,3.25692472,0.18037411,0.04224715,0.02479866,0.37473497,0.93475479,1.07693644,0.24661931,0.99075376
0.94547274,3.32056736,0.17706554,0.04236699,0.02398698,0.38281040,0.96139285,1.10087696,0.25079549,1.02514431
0.95147574,3.37850337,0.17394289,0.04244366,0.02326691,0.38970685,0.98581418,1.12276309,0.25462014,1.05775837
0.95747874,3.42936405,0.17097462,0.04246785,0.02263534,0.39529215,1.00757380,1.14207335,0.25796835,1.08808254
0.96348174,3.47187214,0.16813155,0.04243120,0.02208959,0.39945495,1.02627619,1.15831440,0.26072159,1.11562785
0.96948474,3.50488164,0.16538852,0.04232660,0.02162735,0.40210844,1.04158838,1.17103649,0.26277140,1.13994383
0.97548774,3.52741443,0.16272582,0.04214836,0.02124650,0.40319340,1.05325057,1.17984811,0.26402295,1.16063164
0.98149075,3.53869190,0.16013029,0.04189239,0.02094506,0.40268024,1.06108389,1.18442911,0.26439805,1.17735560
0.98749375,3.53816030,0.15759615,0.04155633,0.02072086,0.40057010,1.06499470,1.18454174,0.26383777,1.18985255
0.99349675,3.52550856,0.15512556,0.04113960,0.02057144,0.39689483,1.06497530,1.18003911,0.26230433,1.19793859
0.99949975,3.50067762,0.15272892,0.04064346,0.02049371,0.39171575,1.06110107,1.17087052,0.25978235,1.20151297
1.00550275,3.46386112,0.15042498,0.04007093,0.02048379,0.38512143,1.05352417,1.15708365,0.25627934,1.20055867
1.01150575,3.41549722,0.14824085,0.03942673,0.02053681,0.37722432,1.04246417,1.13882325,0.25182536,1.19514006
1.01750875,3.35625237,0.14621188,0.03871717,0.02064670,0.36815664,1.02819629,1.11632671,0.24647208,1.18539751
1.02351176,3.28699778,0.14438156,0.03794994,0.02080614,0.35806558,1.01103770,1.08991650,0.24029100,1.17153943
1.02951476,3.20878021,0.14280154,0.03713395,0.02100646,0.34710811,0.99133307,1.05999008,0.23337129,1.15383231
1.03551776,3.12278861,0.14153165,0.03627913,0.02123768,0.33544566,0.96943982,1.02700780,0.22581698,1.13258923
1.04152076,3.03031845,0.14064021,0.03539621,0.02148862,0.32323894,0.94571415,0.99147936,0.21774403,1.10815762
1.04752376,2.93273571,0.14020433,0.03449651,0.02174705,0.31064317,0.92049856,0.95394961,0.20927710,1.08090693
