energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
0.10505253,2.98883105,0.32113027,1.06415576,0.02676159,0.17469391,0.27079483,1.38061848,0.10040034,0.32076834
0.11105553,2.98122077,0.32180643,1.04501503,0.02760834,0.17583927,0.26824093,1.38660736,0.10284055,0.32438342
0.11705853,2.97359952,0.32225600,1.02702333,0.02836643,0.17654556,0.26590636,1.39234625,0.10511806,0.32754712
0.12306153,2.96493138,0.32236325,1.00989985,0.02902225,0.17680072,0.26368111,1.39722750,0.10720332,0.33013952
0.12906453,2.95430548,0.32203008,0.99341200,0.02956488,0.17660323,0.26146843,1.40069126,0.10907034,0.33205544
0.13506753,2.94096371,0.32117936,0.97738313,0.02998633,0.17596212,0.25918860,1.40224147,0.11069722,0.33320799
0.14107054,2.92432117,0.31975717,0.96169704,0.03028182,0.17489660,0.25678181,1.40145886,0.11206644,0.33353139
0.14707354,2.90397883,0.31773416,0.94629915,0.03044978,0.17343548,0.25421020,1.39801097,0.11316515,0.33298316
0.15307654,2.87972811,0.31510563,0.93119449,0.03049186,0.17161627,0.25145896,1.39165855,0.11398520,0.33154548
0.15907954,2.85154756,0.31189069,0.91644269,0.03041269,0.16948403,0.24853640,1.38225831,0.11452309,0.32922566
0.16508254,2.81959217,0.30813029,0.90215047,0.03021965,0.16709003,0.24547303,1.36976223,0.11477978,0.32605579
0.17108554,2.78417600,0.30388457,0.88846202,0.02992246,0.16449033,0.24231986,1.35421332,0.11476036,0.32209151
0.17708854,2.74574933,0.29922931,0.87554796,0.02953272,0.16174422,0.23914578,1.33573841,0.11447359,0.31741000
0.18309155,2.70487169,0.29425208,0.86359341,0.02906342,0.15891263,0.23603445,1.31453839,0.11393142,0.31210730
0.18909455,2.66218200,0.28904804,0.85278591,0.02852842,0.15605656,0.23308062,1.29087634,0.11314836,0.30629500
0.19509755,2.61836763,0.28371571,0.84330370,0.02794192,0.15323562,0.23038621,1.26506436,0.11214082,0.30009657
0.20110055,2.57413370,0.27835302,0.83530514,0.02731798,0.15050664,0.22805624,1.23744959,0.11092654,0.29364338
0.20710355,2.53017414,0.27305366,0.82891960,0.02667011,0.14792251,0.22619491,1.20840025,0.10952391,0.28707065
0.21310655,2.48714585,0.26790415,0.82424041,0.02601090,0.14553116,0.22490183,1.17829213,0.10795142,0.28051340
0.21910955,2.44564700,0.26298161,0.82132005,0.02535179,0.14337481,0.22426861,1.14749635,0.10622723,0.27410273
0.22511256,2.40620036,0.25835229,0.82016790,0.02470287,0.14148949,0.22437600,1.11636860,0.10436872,0.26796240
0.23111556,2.36924211,0.25407109,0.82075051,0.02407283,0.13990481,0.22529144,1.08524045,0.10239235,0.26220591
0.23711856,2.33511648,0.25018186,0.82299424,0.02346899,0.13864403,0.22706732,1.05441285,0.10031347,0.25693415
0.24312156,2.30407599,0.24671852,0.82679026,0.02289738,0.13772441,0.22973969,1.02415203,0.09814644,0.25223370
0.24912456,2.27628703,0.24370678,0.83200131,0.02236290,0.13715779,0.23332769,0.99468771,0.09590477,0.24817572
0.25512756,2.25183992,0.24116645,0.83846992,0.02186955,0.13695140,0.23783334,0.96621360,0.09360143,0.24481557
0.26113057,2.23076277,0.23911397,0.84602753,0.02142063,0.13710895,0.24324194,0.93888979,0.09124929,0.24219291
0.26713357,2.21303779,0.23756513,0.85450400,0.02101896,0.13763173,0.24952272,0.91284694,0.08886155,0.24033239
0.27313657,2.19861917,0.23653757,0.86373683,0.02066712,0.13851992,0.25662995,0.88819162,0.08645230,0.23924474
0.27913957,2.18745104,0.23605308,0.87357963,0.02036759,0.13977383,0.26450421,0.86501256,0.08403695,0.23892815
0.28514257,2.17948445,0.23613933,0.88390942,0.02012287,0.14139517,0.27307387,0.84338716,0.08163279,0.23936989
0.29114557,2.17469238,0.23683104,0.89463209,0.01993553,0.14338812,0.28225672,0.82338801,0.07925927,0.24054796
0.29714857,2.17308161,0.23817041,0.90568612,0.01980822,0.14576027,0.29196172,0.80508883,0.07693827,0.24243278
0.30315158,2.17470103,0.24020679,0.91704401,0.01974355,0.14852320,0.30209080,0.78856947,0.07469425,0.24498872
0.30915458,2.17964563,0.24299561,0.92871160,0.01974404,0.15169279,0.31254076,0.77391973,0.07255408,0.24817544
0.31515758,2.18805623,0.24659661,0.94072534,0.01981184,0.15528909,0.32320525,0.76124174,0.07054683,0.25194903
0.32116058,2.20011473,0.25107148,0.95314759,0.01994863,0.15933578,0.33397678,0.75065068,0.06870328,0.25626286
0.32716358,2.21603538,0.25648107,0.96606041,0.02015531,0.16385915,0.34474880,0.74227388,0.06705525,0.26106816
0.33316658,2.23605240,0.26288226,0.97955814,0.02043185,0.16888664,0.35541794,0.73624835,0.06563482,0.26631441
0.33916958,2.26040481,0.27032478,0.99373918,0.02077708,0.17444493,0.36588613,0.73271672,0.06447329,0.27194945
0.34517259,2.28931909,0.27884798,1.00869743,0.02118856,0.18055776,0.37606291,0.73182196,0.06360016,0.27791951
0.35117559,2.32299081,0.28847791,1.02451400,0.02166246,0.18724334,0.38586754,0.73370110,0.06304196,0.28416908
0.35717859,2.36156600,0.29922473,1.04124927,0.02219360,0.19451169,0.39523114,0.73847813,0.06282107,0.29064086
0.36318159,2.40512322,0.31108050,1.05893604,0.02277544,0.20236195,0.40409861,0.74625658,0.06295460,0.29727567
0.36918459,2.45365734,0.32401762,1.07757382,0.02340026,0.21077976,0.41243023,0.75711210,0.06345335,0.30401243
0.37518759,2.50706560,0.33798780,1.09712448,0.02405936,0.21973498,0.42020296,0.77108529,0.06432089,0.31078839
0.38119060,2.56513680,0.35292153,1.11750961,0.02474327,0.22917983,0.42741126,0.78817521,0.06555282,0.31753942
0.38719360,2.62754394,0.36872826,1.13860932,0.02544213,0.23904762,0.43406734,0.80833386,0.06713630,0.32420050
0.39319660,2.69384087,0.38529698,1.16026274,0.02614601,0.24925228,0.44020080,0.83146180,0.06904977,0.33070645
0.39919960,2.76346286,0.40249730,1.18226992,0.02684521,0.25968864,0.44585754,0.85740520,0.07126303,0.33699271
0.40520260,2.83573138,0.42018091,1.20439521,0.02753072,0.27023370,0.45109807,0.88595438,0.07373758,0.34299633
0.41120560,2.90986284,0.43818345,1.22637164,0.02819442,0.28074880,0.45599501,0.91684400,0.07642728,0.34865707
0.41720860,2.98498098,0.45632654,1.24790655,0.02882943,0.29108273,0.46062999,0.94975483,0.07927930,0.35391845
0.42321161,3.06013271,0.47442021,1.26868780,0.02943031,0.30107562,0.46509008,0.98431712,0.08223534,0.35872897
0.42921461,3.13430676,0.49226553,1.28839074,0.02999318,0.31056358,0.46946361,1.02011543,0.08523308,0.36304313
0.43521761,3.20645472,0.50965742,1.30668560,0.03051579,0.31938388,0.47383594,1.05669491,0.08820790,0.36682257
0.44122061,3.27551392,0.52638782,1.32324510,0.03099753,0.32738043,0.47828498,1.09356865,0.09109461,0.37003697
0.44722361,3.34043134,0.54224902,1.33775223,0.03143928,0.33440935,0.48287698,1.13022617,0.09382937,0.37266494
0.45322661,3.40018806,0.55703727,1.34990790,0.03184327,0.34034440,0.48766255,1.16614266,0.09635154,0.37469474
0.45922961,3.45382360,0.57055669,1.35943848,0.03221286,0.34508196,0.49267338,1.20078885,0.09860554,0.37612481
0.46523262,3.50045934,0.58262326,1.36610289,0.03255226,0.34854535,0.49791955,1.23364125,0.10054251,0.37696425
0.47123562,3.53932052,0.59306905,1.36969924,0.03286620,0.35068835,0.50338790,1.26419260,0.10212182,0.37723301
0.47723862,3.56975613,0.60174640,1.37007067,0.03315966,0.35149760,0.50904135,1.29196226,0.10331229,0.37696192
0.48324162,3.59125610,0.60853205,1.36711037,0.03343755,0.35099387,0.51481929,1.31650639,0.10409313,0.37619254
0.48924462,3.60346529,0.61333091,1.36076547,0.03370442,0.34923212,0.52063918,1.33742765,0.10445454,0.37497672
0.49524762,3.60619379,0.61607947,1.35103968,0.03396420,0.34630033,0.52639906,1.35438429,0.10439792,0.37337589
0.50125063,3.59942310,0.61674848,1.33799447,0.03422005,0.34231708,0.53198110,1.36709834,0.10393574,0.37146017
0.50725363,3.58330799,0.61534483,1.32174867,0.03447416,0.33742815,0.53725589,1.37536277,0.10309105,0.36930698
0.51325663,3.55817382,0.61191241,1.30247634,0.03472767,0.33180215,0.54208725,1.37904739,0.10189660,0.36699956
0.51925963,3.52450926,0.60653184,1.28040299,0.03498068,0.32562539,0.54633739,1.37810327,0.10039375,0.36462501
0.52526263,3.48295459,0.59931902,1.25580000,0.03523222,0.31909628,0.54987211,1.37256560,0.09863105,0.36227216
0.53126563,3.43428576,0.59042244,1.22897753,0.03548031,0.31241947,0.55256577,1.36255468,0.09666268,0.36002913
0.53726863,3.37939481,0.58001933,1.20027594,0.03572213,0.30579985,0.55430586,1.34827517,0.09454677,0.35798077
0.54327164,3.31926700,0.56831078,1.17005616,0.03595406,0.29943686,0.55499682,1.33001321,0.09234359,0.35620604
0.54927464,3.25495560,0.55551606,1.13868919,0.03617191,0.29351902,0.55456311,1.30813168,0.09011389,0.35477527
0.55527764,3.18755496,0.54186622,1.10654528,0.03637100,0.28821917,0.55295121,1.28306348,0.08791720,0.35374779
0.56128064,3.11817300,0.52759756,1.07398314,0.03654641,0.28369030,0.55013078,1.25530300,0.08581029,0.35316959
0.56728364,3.04790390,0.51294492,1.04133967,0.03669305,0.28006221,0.54609468,1.22539585,0.08384588,0.35307156
0.57328664,2.97780193,0.49813543,1.00892075,0.03680587,0.27743901,0.54085815,1.19392729,0.08207149,0.35346809
0.57928964,2.90885745,0.48338273,0.97699330,0.03687996,0.27589746,0.53445715,1.16150938,0.08052855,0.35435635
0.58529265,2.84197570,0.46888213,0.94577923,0.03691070,0.27548625,0.52694605,1.12876738,0.07925179,0.35571615
0.59129565,2.77795905,0.45480673,0.91545136,0.03689384,0.27622593,0.51839492,1.09632571,0.07826885,0.35751058
0.59729865,2.71749318,0.44130477,0.88613146,0.03682562,0.27810969,0.50888644,1.06479378,0.07760009,0.35968720
0.60330165,2.66113735,0.42849807,0.85789069,0.03670285,0.28110469,0.49851286,1.03475214,0.07725868,0.36217991
0.60930465,2.60931893,0.41648174,0.83075200,0.03652300,0.28515387,0.48737292,1.00673924,0.07725073,0.36491134
0.61530765,2.56233172,0.40532484,0.80469460,0.03628424,0.29017823,0.47556915,0.98123919,0.07757566,0.36779566
0.62131066,2.52033812,0.39507194,0.77966011,0.03598549,0.29607932,0.46320539,0.95867083,0.07822658,0.37074156
0.62731366,2.48337418,0.38574535,0.75555992,0.03562651,0.30274190,0.45038480,0.93937818,0.07919075,0.37365541
0.63331666,2.45135738,0.37734779,0.73228346,0.03520783,0.31003673,0.43720828,0.92362280,0.08045000,0.37644430
0.63931966,2.42409617,0.36986510,0.70970679,0.03473084,0.31782333,0.42377333,0.91157785,0.08198117,0.37901885
0.64532266,2.40130091,0.36326907,0.68770117,0.03419769,0.32595275,0.41017330,0.90332435,0.08375654,0.38129573
0.65132566,2.38259559,0.35751984,0.66614101,0.03361128,0.33427023,0.39649699,0.89884943,0.08574411,0.38319963
0.65732866,2.36752990,0.35256800,0.64491106,0.03297519,0.34261785,0.38282849,0.89804686,0.08790800,0.38466477
0.66333167,2.35559150,0.34835622,0.62391227,0.03229351,0.35083713,0.36924728,0.90071978,0.09020868,0.38563594
0.66933467,2.34621832,0.34482026,0.60306634,0.03157080,0.35877163,0.35582844,0.90658573,0.09260330,0.38606899
0.67533767,2.33881092,0.34188973,0.58231878,0.03081187,0.36626956,0.34264292,0.91528392,0.09504607,0.38593090
0.68134067,2.33274521,0.33948830,0.56164046,0.03002166,0.37318651,0.32975798,0.92638483,0.09748860,0.38519960
0.68734367,2.32738561,0.33753391,0.54102782,0.02920505,0.37938825,0.31723758,0.93940184,0.09988049,0.38386356
0.69334667,2.32209909,0.33593881,0.52050188,0.02836675,0.38475367,0.30514293,0.95380498,0.10216995,0.38192133
0.69934967,2.31627025,0.33460989,0.50010623,0.02751112,0.38917789,0.29353296,0.96903644,0.10430459,0.37938120
0.70535268,2.30931758,0.33344924,0.47990441,0.02664206,0.39257535,0.28246507,0.98452761,0.10623243,0.37626093
0.71135568,2.30071089,0.33235530,0.45997682,0.02576296,0.39488305,0.27199576,0.99971718,0.10790296,0.37258789
0.71735868,2.28998973,0.33122451,0.44041748,0.02487667,0.39606363,0.26218149,1.01406996,0.10926845,0.36839940
0.72336168,2.27678233,0.32995358,0.42133093,0.02398546,0.39610831,0.25307951,1.02709566,0.11028525,0.36374331
0.72936468,2.26082438,0.32844234,0.40282924,0.02309115,0.39503941,0.24474876,1.03836706,0.11091518,0.35867898
0.73536768,2.24197685,0.32659709,0.38502958,0.02219513,0.39291241,0.23725066,1.04753694,0.11112698,0.35327815
0.74137069,2.22024178,0.32433424,0.36805202,0.02129858,0.38981729,0.23064980,1.05435278,0.11089751,0.34762602
0.74737369,2.19577487,0.32158412,0.35201793,0.02040260,0.38587891,0.22501442,1.05866881,0.11021299,0.34182200
0.75337669,2.16889394,0.31829460,0.33704851,0.01950838,0.38125650,0.22041646,1.06045441,0.10906988,0.33598016
0.75937969,2.14008193,0.31443446,0.32326376,0.01861747,0.37614180,0.21693123,1.05979858,0.10747555,0.33022918
0.76538269,2.10998373,0.30999599,0.31078145,0.01773191,0.37075603,0.21463656,1.05690979,0.10544858,0.32471153
0.77138569,2.07939627,0.30499693,0.29971607,0.01685448,0.36534554,0.21361129,1.05211111,0.10301872,0.31958196
0.77738869,2.04925128,0.29948125,0.29017768,0.01598885,0.36017614,0.21393322,1.04583042,0.10022647,0.31500502
0.78339170,2.02059116,0.29351887,0.28227044,0.01513972,0.35552623,0.21567640,1.03858603,0.09712223,0.31115175
0.78939470,1.99453819,0.28720419,0.27609088,0.01431294,0.35167892,0.21890791,1.03096802,0.09376512,0.30819553
0.79539770,1.97225809,0.28065342,0.27172589,0.01351557,0.34891326,0.22368425,1.02361591,0.09022148,0.30630719
0.80140070,1.95491931,0.27400089,0.26925031,0.01275597,0.34749496,0.23004743,1.01719362,0.08656311,0.30564962
0.80740370,1.94364952,0.26739446,0.26872448,0.01204374,0.34766689,0.23802106,1.01236264,0.08286527,0.30637205
0.81340670,1.93949142,0.26099024,0.27019168,0.01138977,0.34963971,0.24760664,1.00975463,0.07920463,0.30860432
0.81940970,1.94335975,0.25494695,0.27367566,0.01080612,0.35358315,0.25878024,1.00994463,0.07565715,0.31245147
0.82541271,1.95600178,0.24942015,0.27917856,0.01030602,0.35961806,0.27148994,1.01342616,0.07229602,0.31798884
0.83141571,1.97796320,0.24455675,0.28667932,0.00990373,0.36781000,0.28565418,1.02058939,0.06918978,0.32525820
0.83741871,2.00956138,0.24048999,0.29613272,0.00961448,0.37816440,0.30116118,1.03170339,0.06640059,0.33426485
0.84342171,2.05086738,0.23733517,0.30746932,0.00945435,0.39062372,0.31786979,1.04690343,0.06398283,0.34497630
0.84942471,2.10169799,0.23518647,0.32059630,0.00944018,0.40506682,0.33561148,1.06618394,0.06198200,0.35732232
0.85542771,2.16161831,0.23411479,0.33539924,0.00958938,0.42131072,0.35419387,1.08939752,0.06043395,0.37119663
0.86143072,2.22995500,0.23416689,0.35174490,0.00991986,0.43911463,0.37340543,1.11626009,0.05936447,0.38646013
0.86743372,2.30581964,0.23536573,0.36948480,0.01044979,0.45818635,0.39302132,1.14636196,0.05878930,0.40294553
0.87343672,2.38814123,0.23771196,0.38845948,0.01119745,0.47819071,0.41281008,1.17918425,0.05871435,0.42046325
0.87943972,2.47570618,0.24118632,0.40850323,0.01218097,0.49875990,0.43254089,1.21411995,0.05913632,0.43880821
0.88544272,2.56720375,0.24575296,0.42944900,0.01341802,0.51950503,0.45199103,1.25049845,0.06004349,0.45776713
0.89144572,2.66127469,0.25136311,0.45113320,0.01492548,0.54002881,0.47095308,1.28761240,0.06141675,0.47712610
0.89744872,2.75656042,0.25795907,0.47339999,0.01671899,0.55993845,0.48924157,1.32474545,0.06323066,0.49667778
0.90345173,2.85175015,0.26547799,0.49610499,0.01881251,0.57885847,0.50669862,1.36119952,0.06545466,0.51622797
0.90945473,2.94562348,0.27385541,0.51911780,0.02121773,0.59644268,0.52319825,1.39632022,0.06805421,0.53560108
0.91545773,3.03708619,0.28302791,0.54232340,0.02394346,0.61238484,0.53864906,1.42951912,0.07099182,0.55464421
0.92146073,3.12519726,0.29293509,0.56562223,0.02699498,0.62642758,0.55299517,1.46029178,0.07422804,0.57322959
0.92746373,3.20918592,0.30352030,0.58892873,0.03037333,0.63836903,0.56621520,1.48823075,0.07772222,0.59125522
0.93346673,3.28845792,0.31473039,0.61216864,0.03407461,0.64806697,0.57831947,1.51303301,0.08143310,0.60864367
0.93946973,3.36259096,0.32651426,0.63527501,0.03808931,0.65544035,0.58934546,1.53450151,0.08531916,0.62533925
0.94547274,3.43131984,0.33882045,0.65818328,0.04240170,0.66046809,0.59935182,1.55254115,0.08933888,0.64130355
0.95147574,3.49451282,0.35159385,0.68082572,0.04698927,0.66318541,0.60841128,1.56714954,0.09345067,0.65650989
0.95747874,3.55214075,0.36477187,0.70312560,0.05182244,0.66367779,0.61660288,1.57840336,0.09761278,0.67093694
0.96348174,3.60424162,0.37828039,0.72499164,0.05686432,0.66207314,0.62400400,1.58644138,0.10178309,0.68456208
0.96948474,3.65088289,0.39202979,0.74631305,0.06207076,0.65853247,0.63068273,1.59144536,0.10591883,0.69735491
0.97548774,3.69212463,0.40591150,0.76695573,0.06739073,0.65323981,0.63669097,1.59362013,0.10997632,0.70927147
0.98149075,3.72798610,0.41979536,0.78676002,0.07276681,0.64639182,0.64205886,1.59317430,0.11391085,0.72024973
0.98749375,3.75841823,0.43352829,0.80554017,0.07813621,0.63818773,0.64679076,1.59030272,0.11767666,0.73020649
0.99349675,3.78328434,0.44693423,0.82308598,0.08343190,0.62882018,0.65086323,1.58517208,0.12122708,0.73903634
0.99949975,3.80235036,0.45981590,0.83916653,0.08858415,0.61846736,0.65422495,1.57791025,0.12451499,0.74661250
1.00550275,3.81528560,0.47195808,0.85353593,0.09352227,0.60728690,0.65679885,1.56860021,0.12749337,0.75278993
1.01150575,3.82167424,0.48313272,0.86594115,0.09817656,0.59541169,0.65848615,1.55727877,0.13011627,0.75741028
1.01750875,3.82103671,0.49310548,0.87613122,0.10248040,0.58294782,0.65917221,1.54393991,0.13233983,0.76030870
1.02351176,3.81285989,0.50164350,0.88386770,0.10637241,0.56997451,0.65873370,1.52854260,0.13412361,0.76132203
1.02951476,3.79663391,0.50852416,0.88893569,0.10979854,0.55654599,0.65704685,1.51102213,0.13543195,0.76029785
1.03551776,3.77189328,0.51354421,0.89115480,0.11271404,0.54269503,0.65399598,1.49130421,0.13623541,0.75710402
1.04152076,3.73825936,0.51652894,0.89038954,0.11508516,0.52843770,0.64948210,1.46932061,0.13651216,0.75163787
1.04752376,3.69548151,0.51734082,0.88655832,0.11689060,0.51377906,0.64343077,1.44502518,0.13624927,0.74383479
1.05352676,3.64347378,0.51588707,0.87964073,0.11812241,0.49871924,0.63579891,1.41840901,0.13544371,0.73367538
1.05952976,3.58234469,0.51212586,0.86968243,0.11878653,0.48325952,0.62658000,1.38951358,0.13410309,0.72119082
1.06553277,3.51241804,0.50607054,0.85679737,0.11890272,0.46740796,0.61580746,1.35844093,0.13224609,0.70646618
1.07153577,3.43424299,0.49779184,0.84116719,0.11850397,0.45118423,0.60355595,1.32536019,0.12990231,0.68964124
1.07753877,3.34859274,0.48741775,0.82303764,0.11763536,0.43462334,0.58994053,1.29050978,0.12711186,0.67090884
1.08354177,3.25645146,0.47513095,0.80271223,0.11635240,0.41777816,0.57511369,1.25419537,0.12392439,0.65051089
1.08954477,3.15899037,0.46116414,0.78054335,0.11471898,0.40072057,0.55926060,1.21678348,0.12039771,0.62873192
1.09554777,3.05753394,0.44579310,0.75692131,0.11280490,0.38354124,0.54259261,1.17869137,0.11659612,0.60589089
1.10155078,2.95351829,0.42932807,0.73226173,0.11068320,0.36634819,0.52533973,1.14037371,0.11258835,0.58233128
1.10755378,2.84844412,0.41210373,0.70699203,0.10842740,0.34926435,0.50774225,1.10230700,0.10844541,0.55841025
1.11355678,2.74382658,0.39446822,0.68153756,0.10610868,0.33242420,0.49004209,1.06497273,0.10423824,0.53448715
1.11955978,2.64114504,0.37677163,0.65630808,0.10379331,0.31596993,0.47247449,1.02884028,0.10003545,0.51091215
1.12556278,2.54179522,0.35935464,0.63168513,0.10154027,0.30004732,0.45526022,0.99435067,0.09590121,0.48801532
1.13156578,2.44704621,0.34253759,0.60801098,0.09939928,0.28480164,0.43859895,0.96190201,0.09189329,0.46609676
1.13756878,2.35800430,0.32661055,0.58557937,0.09740936,0.27037381,0.42266395,0.93183752,0.08806156,0.44541808
1.14357179,2.27558526,0.31182469,0.56462865,0.09559782,0.25689700,0.40759837,0.90443676,0.08444674,0.42619561
1.14957479,2.20049601,0.29838534,0.54533729,0.09397988,0.24449386,0.39351315,0.87991021,0.08107970,0.40859562
1.15557779,2.13322610,0.28644689,0.52782191,0.09255887,0.23327442,0.38048667,0.85839760,0.07798120,0.39273142
1.16158079,2.07404874,0.27610969,0.51213780,0.09132696,0.22333477,0.36856588,0.83996973,0.07516207,0.37866263
1.16758379,2.02303085,0.26741905,0.49828167,0.09026630,0.21475624,0.35776888,0.82463334,0.07262387,0.36639640
1.17358679,1.98005074,0.26036622,0.48619646,0.08935070,0.20760534,0.34808851,0.81233878,0.07035986,0.35589038
1.17958979,1.94482207,0.25489125,0.47577775,0.08854749,0.20193404,0.33949685,0.80298954,0.06835635,0.34705733
1.18559280,1.91692236,0.25088766,0.46688149,0.08781966,0.19778033,0.33195011,0.79645300,0.06659421,0.33977099
1.19159580,1.89582403,0.24820844,0.45933256,0.08712804,0.19516895,0.32539362,0.79257170,0.06505059,0.33387299
1.19759880,1.88092633,0.24667341,0.45293375,0.08643345,0.19411207,0.31976675,0.79117420,0.06370060,0.32918039
1.20360180,1.87158637,0.24607734,0.44747486,0.08569876,0.19460982,0.31500722,0.79208501,0.06251894,0.32549366
1.20960480,1.86714766,0.24619863,0.44274138,0.08489062,0.19665053,0.31105482,0.79513285,0.06148149,0.32260463
1.21560780,1.86696513,0.24680828,0.43852269,0.08398103,0.20021066,0.30785423,0.80015699,0.06056652,0.32030427
1.22161081,1.87042551,0.24767861,0.43461928,0.08294843,0.20525435,0.30535682,0.80701129,0.05975578,0.31838995
1.22761381,1.87696269,0.24859166,0.43084902,0.08177853,0.21173270,0.30352155,0.81556580,0.05903525,0.31667203
1.23361681,1.88606783,0.24934673,0.42705220,0.08046464,0.21958276,0.30231485,0.82570619,0.05839550,0.31497956
1.23961981,1.89729427,0.24976705,0.42309535,0.07900773,0.22872635,0.30170965,0.83733105,0.05783185,0.31316492
1.24562281,1.91025773,0.24970516,0.41887381,0.07741607,0.23906890,0.30168366,0.85034748,0.05734417,0.31110742
1.25162581,1.92463243,0.24904702,0.41431309,0.07570471,0.25049841,0.30221711,0.86466549,0.05693637,0.30871567
1.25762881,1.94014390,0.24771459,0.40936904,0.07389456,0.26288466,0.30329012,0.88019156,0.05661580,0.30592878
1.26363182,1.95655951,0.24566697,0.40402700,0.07201143,0.27607888,0.30487998,0.89682219,0.05639237,0.30271640
1.26963482,1.97367751,0.24290002,0.39830000,0.07008497,0.28991399,0.30695842,0.91443763,0.05627764,0.29907772
1.27563782,1.99131581,0.23944462,0.39222623,0.06814745,0.30420544,0.30948924,0.93289660,0.05628381,0.29503940
1.28164082,2.00930109,0.23536365,0.38586580,0.06623266,0.31875290,0.31242633,0.95203226,0.05642280,0.29065268
1.28764382,2.02745931,0.23074789,0.37929713,0.06437486,0.33334257,0.31571230,0.97164977,0.05670530,0.28598979
1.29364682,2.04560807,0.22571102,0.37261298,0.06260771,0.34775043,0.31927787,0.99152584,0.05714002,0.28113982
1.29964982,2.06355138,0.22038407,0.36591637,0.06096345,0.36174604,0.32304198,1.01141009,0.05773306,0.27620424
1.30565283,2.08107721,0.21490949,0.35931652,0.05947209,0.37509704,0.32691272,1.03102860,0.05848740,0.27129229
1.31165583,2.09795774,0.20943513,0.35292495,0.05816080,0.38757416,0.33078907,1.05008916,0.05940264,0.26651642
1.31765883,2.11395241,0.20410840,0.34685186,0.05705334,0.39895654,0.33456329,1.06828822,0.06047487,0.26198791
1.32366183,2.12881349,0.19907088,0.34120287,0.05616967,0.40903716,0.33812397,1.08531921,0.06169679,0.25781292
1.32966483,2.14229364,0.19445353,0.33607625,0.05552565,0.41762828,0.34135949,1.10088174,0.06305785,0.25408903
1.33566783,2.15415510,0.19037265,0.33156066,0.05513276,0.42456665,0.34416181,1.11469123,0.06454471,0.25090235
1.34167084,2.16417970,0.18692676,0.32773333,0.05499800,0.42971814,0.34643027,1.12648865,0.06614162,0.24832532
1.34767384,2.17217911,0.18419442,0.32465885,0.05512372,0.43298180,0.34807537,1.13604964,0.06783095,0.24641526
1.35367684,2.17800445,0.18223298,0.32238835,0.05550766,0.43429309,0.34902209,1.14319270,0.06959380,0.24521342
1.35967984,2.18155469,0.18107829,0.32095911,0.05614290,0.43362605,0.34921285,1.14778593,0.07141047,0.24474481
1.36568284,2.18278293,0.18074513,0.32039448,0.05701792,0.43099440,0.34860962,1.14975195,0.07326101,0.24501844
1.37168584,2.18170026,0.18122840,0.32070406,0.05811677,0.42645145,0.34719531,1.14907075,0.07512565,0.24602809
1.37768884,2.17837650,0.18250489,0.32188394,0.05941918,0.42008876,0.34497423,1.14578014,0.07698514,0.24775324
1.38369185,2.17293763,0.18453533,0.32391704,0.06090082,0.41203363,0.34197151,1.13997391,0.07882099,0.25016035
1.38969485,2.16555994,0.18726673,0.32677341,0.06253356,0.40244547,0.33823168,1.13179753,0.08061560,0.25320410
1.39569785,2.15646081,0.19063472,0.33041044,0.06428587,0.39151102,0.33381624,1.12144167,0.08235230,0.25682867
1.40170085,2.14588669,0.19456588,0.33477292,0.06612319,0.37943888,0.32880061,1.10913383,0.08401528,0.26096886
1.40770385,2.13409872,0.19897980,0.33979310,0.06800846,0.36645325,0.32327031,1.09512832,0.08558943,0.26555112
1.41370685,2.12135672,0.20379093,0.34539056,0.06990265,0.35278726,0.31731687,1.07969528,0.08706016,0.27049443
1.41970985,2.10790255,0.20891006,0.35147218,0.07176538,0.33867617,0.31103354,1.06310911,0.08841321,0.27571097
1.42571286,2.09394376,0.21424550,0.35793218,0.07355558,0.32435057,0.30451099,1.04563697,0.08963443,0.28110673
1.43171586,2.07963857,0.21970398,0.36465233,0.07523222,0.31002998,0.29783343,1.02752799,0.09070970,0.28658211
1.43771886,2.06508323,0.22519132,0.37150256,0.07675505,0.29591705,0.29107519,1.00900358,0.09162482,0.29203254
1.44372186,2.05030260,0.23061288,0.37834192,0.07808536,0.28219254,0.28429800,0.99024967,0.09236560,0.29734923
1.44972486,2.03524480,0.23587405,0.38502010,0.07918679,0.26901134,0.27754919,0.97141091,0.09291803,0.30242019
1.45572786,2.01978039,0.24088074,0.39137958,0.08002606,0.25649956,0.27086079,0.95258742,0.09326862,0.30713150
1.46173087,2.00370640,0.24553994,0.39725832,0.08057377,0.24475297,0.26424956,0.93383422,0.09340479,0.31136897
1.46773387,1.98675524,0.24976064,0.40249310,0.08080509,0.23383655,0.25771810,0.91516316,0.09331548,0.31502019
1.47373687,1.96860810,0.25345489,0.40692342,0.08070040,0.22378535,0.25125669,0.89654749,0.09299175,0.31797690
1.47973987,1.94891233,0.25653927,0.41039575,0.08024583,0.21460652,0.24484587,0.87792859,0.09242748,0.32013770
1.48574287,1.92730194,0.25893664,0.41276811,0.07943376,0.20628222,0.23845966,0.85922457,0.09162006,0.32141108
1.49174587,1.90342024,0.26057816,0.41391474,0.07826311,0.19877347,0.23206898,0.84034024,0.09057106,0.32171848
