energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.29114557,11.11715489,-8.48522592,1.08092724,-0.62916197,6.23691896,-5.04052108,0.10826587,-0.16782788,2.06353310,-1.36744622,2.95360830,-1.98757335,0.00000000,-0.00000000
0.29714857,11.37094299,-8.60681396,1.11780152,-0.65016247,6.36894590,-5.08603460,0.10540755,-0.16461837,2.10915769,-1.40176749,3.03882972,-2.04921528,0.00000000,-0.00000000
0.30315158,11.59834296,-8.74171751,1.15174958,-0.67315337,6.48818063,-5.13926623,0.10273965,-0.16117550,2.14887438,-1.43789490,3.11445056,-2.11441040,0.00000000,-0.00000000
0.30915458,11.79343362,-8.89071155,1.18221982,-0.69801598,6.59118597,-5.20108570,0.10025533,-0.15751794,2.18167764,-1.47601982,3.17892045,-2.18280615,0.00000000,-0.00000000
0.31515758,11.95089663,-9.05419073,1.20872645,-0.72459943,6.67481473,-5.27215481,0.09794405,-0.15367229,2.20668606,-1.51627039,3.23091514,-2.25393070,0.00000000,-0.00000000
0.32116058,12.06620253,-9.23207718,1.23086448,-0.75271858,6.73631892,-5.35285984,0.09579248,-0.14967174,2.22317856,-1.55869071,3.26938157,-2.32718874,0.00000000,-0.00000000
0.32716358,12.13576835,-9.42374296,1.24832222,-0.78215277,6.77344376,-5.44325159,0.09378534,-0.14555446,2.23062513,-1.60322266,3.29357411,-2.40186253,0.00000000,-0.00000000
0.33316658,12.15708034,-9.62795281,1.26089065,-0.81264602,6.78450268,-5.54299684,0.09190615,-0.14136189,2.22871103,-1.64969133,3.30308031,-2.47711866,0.00000000,-0.00000000
0.33916958,12.12877682,-9.84283208,1.26846947,-0.84390861,6.76843028,-5.65134466,0.09013792,-0.13713695,2.21735308,-1.69779562,3.29783524,-2.55202074,0.00000000,-0.00000000
0.34517259,12.05068856,-10.06586333,1.27106953,-0.87562034,6.72481163,-5.76711048,0.08846368,-0.13292231,2.19670765,-1.74710455,3.27812396,-2.62554792,0.00000000,-0.00000000
0.35117559,11.92383617,-10.29391405,1.26881188,-0.90743549,6.65388727,-5.88867979,0.08686689,-0.12875881,2.16716999,-1.79706021,3.24457218,-2.69661891,0.00000000,-0.00000000
0.35717859,11.75038591,-10.52329609,1.26192328,-0.93898931,6.55653473,-6.01403242,0.08533165,-0.12468400,2.12936513,-1.84698761,3.19812581,-2.76412062,0.00000000,-0.00000000
0.36318159,11.53356751,-10.74985553,1.25072885,-0.96990613,6.43422839,-6.14078729,0.08384285,-0.12073108,2.08413095,-1.89611130,3.14002036,-2.82694077,0.00000000,-0.00000000
0.36918459,11.27755885,-10.96909030,1.23564191,-0.99980856,6.28898042,-6.26626635,0.08238622,-0.11692803,2.03249421,-1.94357829,3.07174182,-2.88400284,0.00000000,-0.00000000
0.37518759,10.98734386,-11.17629097,1.21715171,-1.02832767,6.12326628,-6.38757527,0.08094823,-0.11329708,1.97564081,-1.98848662,2.99498060,-2.93430233,0.00000000,-0.00000000
0.38119060,10.66855039,-11.36669865,1.19580947,-1.05511362,5.93993876,-6.50169759,0.07951606,-0.10985454,1.91488145,-2.02991806,2.91158055,-2.97694255,0.00000000,-0.00000000
0.38719360,10.32727545,-11.53567294,1.17221317,-1.07984624,5.74213458,-6.60559800,0.07807756,-0.10661086,1.85161424,-2.06697385,2.82348503,-3.01116840,0.00000000,-0.00000000
0.39319660,9.96990475,-11.67886211,1.14699171,-1.10224517,5.53317775,-6.69633014,0.07662118,-0.10357101,1.78728550,-2.09881140,2.73268198,-3.03639657,0.00000000,-0.00000000
0.39919960,9.60293339,-11.79236728,1.12078873,-1.12207898,5.31648342,-6.77114363,0.07513601,-0.10073494,1.72335027,-2.12468052,2.64114966,-3.05224065,0.00000000,-0.00000000
0.40520260,9.23279335,-11.87289267,1.09424663,-1.13917285,5.09546551,-6.82758537,0.07361188,-0.09809832,1.66123353,-2.14395709,2.55080499,-3.05852997,0.00000000,-0.00000000
0.41120560,8.86569280,-11.91787447,1.06799103,-1.15341437,4.87345106,-6.86359014,0.07203953,-0.09565324,1.60229352,-2.15617260,2.46345554,-3.05532091,0.00000000,-0.00000000
0.41720860,8.50747111,-11.92558221,1.04261599,-1.16475717,4.65360326,-6.87755636,0.07041081,-0.09338899,1.54778772,-2.16103805,2.38075653,-3.04290021,0.00000000,-0.00000000
0.42321161,8.16347235,-11.89518759,1.01867034,-1.17322218,4.43885479,-6.86840337,0.06871895,-0.09129275,1.49884256,-2.15846091,2.30417363,-3.02177977,0.00000000,-0.00000000
0.42921461,7.83843910,-11.82679777,0.99664522,-1.17889634,4.23185234,-6.83560797,0.06695886,-0.08935025,1.45642712,-2.14855431,2.23495224,-2.99268297,0.00000000,-0.00000000
0.43521761,7.53642772,-11.72145180,0.97696319,-1.18192894,4.03491262,-6.77921873,0.06512737,-0.08754626,1.42133157,-2.13163795,2.17409363,-2.95652301,0.00000000,-0.00000000
0.44122061,7.26074526,-11.58108069,0.95996906,-1.18252552,3.84998998,-6.69984793,0.06322348,-0.08586502,1.39415042,-2.10823062,2.12233822,-2.91437392,0.00000000,-0.00000000
0.44722361,7.01390808,-11.40843369,0.94592274,-1.18093983,3.67865500,-6.59864224,0.06124854,-0.08429046,1.37527089,-2.07903480,2.08015619,-2.86743550,0.00000000,-0.00000000
0.45322661,6.79762143,-11.20697475,0.93499423,-1.17746399,3.52208386,-6.47723397,0.05920632,-0.08280640,1.36486664,-2.04491388,2.04774517,-2.81699349,0.00000000,-0.00000000
0.45922961,6.61277949,-10.98075455,0.92726120,-1.17241742,3.38105741,-6.33767599,0.05710302,-0.08139661,1.36289675,-2.00686318,2.02503525,-2.76437661,0.00000000,-0.00000000
0.46523262,6.45948483,-10.73426448,0.92270901,-1.16613495,3.25596951,-6.18236379,0.05494713,-0.08004478,1.36911021,-1.96597611,2.01170069,-2.71091223,0.00000000,-0.00000000
0.47123562,6.33708640,-10.47227950,0.92123372,-1.15895464,3.14684375,-6.01394868,0.05274927,-0.07873456,1.38305560,-1.92340683,2.00717835,-2.65788242,0.00000000,-0.00000000
0.47723862,6.24423479,-10.19969709,0.92264788,-1.15120578,3.05335785,-5.83524648,0.05052183,-0.07744953,1.40409612,-1.88033116,2.01069217,-2.60648220,0.00000000,-0.00000000
0.48324162,6.17895353,-9.92137907,0.92668920,-1.14319760,2.97487496,-5.64914556,0.04827869,-0.07617326,1.43142943,-1.83790731,2.02128327,-2.55778160,0.00000000,-0.00000000
0.48924462,6.13872477,-9.64200279,0.93303208,-1.13520910,2.91048125,-5.45851829,0.04603473,-0.07488940,1.46411216,-1.79723804,2.03784482,-2.51269295,0.00000000,-0.00000000
0.49524762,6.12058746,-9.36592711,0.94130149,-1.12748037,2.85902867,-5.26613909,0.04380544,-0.07358189,1.50108842,-1.75933557,2.05916090,-2.47194469,0.00000000,-0.00000000
0.50125063,6.12124555,-9.09707773,0.95108916,-1.12020570,2.81918226,-5.07461198,0.04160652,-0.07223521,1.54122162,-1.72509065,2.08394827,-2.43606257,0.00000000,-0.00000000
0.50725363,6.13718375,-8.83885501,0.96197125,-1.11352872,2.78947063,-4.88630949,0.03945348,-0.07083476,1.58332887,-1.69524674,2.11089971,-2.40535885,0.00000000,-0.00000000
0.51325663,6.16478731,-8.59406648,0.97352708,-1.10753978,2.76833861,-4.70332452,0.03736131,-0.06936722,1.62621670,-1.67038009,2.13872784,-2.37992976,0.00000000,-0.00000000
0.51925963,6.20046269,-8.36488484,0.98535802,-1.10227543,2.75420052,-4.52743556,0.03534425,-0.06782103,1.66871728,-1.65088626,2.16620781,-2.35966114,0.00000000,-0.00000000
0.52526263,6.24075504,-8.15283119,0.99710590,-1.09772029,2.74549270,-4.36008543,0.03341565,-0.06618682,1.70972361,-1.63697326,2.19221744,-2.34424190,0.00000000,-0.00000000
0.53126563,6.28245893,-7.95878227,1.00846998,-1.09381093,2.74072363,-4.20237298,0.03158785,-0.06445779,1.74822262,-1.62866143,2.21577356,-2.33318453,0.00000000,-0.00000000
0.53726863,6.32271829,-7.78299964,1.01922174,-1.09044177,2.73852011,-4.05505668,0.02987227,-0.06263013,1.78332486,-1.62578971,2.23606304,-2.32585173,0.00000000,-0.00000000
0.54327164,6.35911235,-7.62517824,1.02921676,-1.08747268,2.73766797,-3.91856882,0.02827947,-0.06070321,1.81428976,-1.62802791,2.25246757,-2.32148807,0.00000000,-0.00000000
0.54927464,6.38972437,-7.48451100,1.03840301,-1.08473814,2.73714603,-3.79303884,0.02681933,-0.05867983,1.84054526,-1.63489437,2.26458127,-2.31925520,0.00000000,-0.00000000
0.55527764,6.41319091,-7.35976620,1.04682516,-1.08205744,2.73615208,-3.67832400,0.02550128,-0.05656615,1.86170134,-1.64577810,2.27222052,-2.31826923,0.00000000,-0.00000000
0.56128064,6.42873003,-7.24937398,1.05462447,-1.07924569,2.73412010,-3.57404583,0.02433455,-0.05437171,1.87755676,-1.65996463,2.27542586,-2.31763885,0.00000000,-0.00000000
0.56728364,6.43614771,-7.15151843,1.06203430,-1.07612520,2.73072826,-3.47963046,0.02332838,-0.05210912,1.88809881,-1.67666453,2.27445593,-2.31650255,0.00000000,-0.00000000
0.57328664,6.43582264,-7.06423175,1.06937124,-1.07253679,2.72589757,-3.39435156,0.02249232,-0.04979382,1.89349634,-1.69504347,2.26977394,-2.31406372,0.00000000,-0.00000000
0.57928964,6.42867047,-6.98548723,1.07702222,-1.06835064,2.71978136,-3.31737401,0.02183635,-0.04744362,1.89408625,-1.71425278,2.26202737,-2.30962217,0.00000000,-0.00000000
0.58529265,6.41608949,-6.91328804,1.08542804,-1.06347622,2.71274637,-3.24779727,0.02137106,-0.04507822,1.89035425,-1.73345954,2.25202181,-2.30260114,0.00000000,-0.00000000
0.59129565,6.39989002,-6.84574917,1.09506402,-1.05787092,2.70534626,-3.18469702,0.02110763,-0.04271874,1.88291078,-1.75187497,2.24069010,-2.29256869,0.00000000,-0.00000000
0.59729865,6.38221080,-6.78117019,1.10641852,-1.05154701,2.69828873,-3.12716408,0.02105786,-0.04038717,1.87246315,-1.76878034,2.22905803,-2.27925315,0.00000000,-0.00000000
0.60330165,6.36542570,-6.71809700,1.11997027,-1.04457663,2.69239776,-3.07433957,0.02123393,-0.03810589,1.85978513,-1.78354947,2.21820782,-2.26255196,0.00000000,-0.00000000
0.60930465,6.35204424,-6.65537114,1.13616532,-1.03709449,2.68857238,-3.02544572,0.02164818,-0.03589721,1.84568520,-1.79566722,2.20924073,-2.24253413,0.00000000,-0.00000000
0.61530765,6.34460953,-6.59216574,1.15539467,-1.02929819,2.68774350,-2.97981145,0.02231270,-0.03378298,1.83097480,-1.80474324,2.20323990,-2.21943626,0.00000000,-0.00000000
0.62131066,6.34559700,-6.52800769,1.17797343,-1.02144602,2.69083046,-2.93689248,0.02323886,-0.03178435,1.81643771,-1.81052090,2.20123457,-2.19365284,0.00000000,-0.00000000
0.62731366,6.35731702,-6.46278600,1.20412238,-1.01385222,2.69869858,-2.89628553,0.02443669,-0.02992147,1.80280158,-1.81288102,2.20416645,-2.16572133,0.00000000,-0.00000000
0.63331666,6.38182419,-6.39674682,1.23395254,-1.00687986,2.71211919,-2.85773647,0.02591423,-0.02821345,1.79071261,-1.81184055,2.21285919,-2.13630301,0.00000000,-0.00000000
0.63931966,6.42083563,-6.33047606,1.26745363,-1.00093139,2.73173321,-2.82114261,0.02767680,-0.02667827,1.78071412,-1.80754644,2.22799130,-2.10616046,0.00000000,-0.00000000
0.64532266,6.47566021,-6.26487086,1.30448655,-0.99643727,2.75801928,-2.78654917,0.02972619,-0.02533283,1.77322942,-1.80026503,2.25007323,-2.07613288,0.00000000,-0.00000000
0.65132566,6.54714033,-6.20110118,1.34478049,-0.99384293,2.79126731,-2.75414034,0.03205992,-0.02419302,1.76854942,-1.79036764,2.27942873,-2.04711005,0.00000000,-0.00000000
0.65732866,6.63560733,-6.14056356,1.38793451,-0.99359445,2.83155803,-2.72422553,0.03467054,-0.02327385,1.76682519,-1.77831295,2.31618086,-2.02000618,0.00000000,-0.00000000
0.66333167,6.74085142,-6.08482851,1.43342385,-0.99612342,2.87874899,-2.69722125,0.03754491,-0.02258953,1.76806529,-1.76462699,2.36024284,-1.99573421,0.00000000,-0.00000000
0.66933467,6.86210671,-6.03558352,1.48061044,-1.00183154,2.93246734,-2.67362949,0.04066370,-0.02215356,1.77213782,-1.74988154,2.41131377,-1.97518147,0.00000000,-0.00000000
0.67533767,6.99805157,-5.99457337,1.52875762,-1.01107531,2.99210953,-2.65401325,0.04400103,-0.02197877,1.77877685,-1.73467177,2.46887952,-1.95918722,0.00000000,-0.00000000
0.68134067,7.14682440,-5.96353943,1.57704816,-1.02415144,3.05684792,-2.63897018,0.04752427,-0.02207729,1.78759286,-1.71959396,2.53221877,-1.94852230,0.00000000,-0.00000000
0.68734367,7.30605466,-5.94415936,1.62460531,-1.04128334,3.12564414,-2.62910485,0.05119412,-0.02246039,1.79808661,-1.70522391,2.60041429,-1.94387112,0.00000000,-0.00000000
0.69334667,7.47290862,-5.93798865,1.67051601,-1.06260933,3.19726896,-2.62500084,0.05496496,-0.02313828,1.80966601,-1.69209693,2.67236953,-1.94581613,0.00000000,-0.00000000
0.69934967,7.64414919,-5.94640493,1.71385539,-1.08817277,3.27032831,-2.62719304,0.05878541,-0.02411975,1.82166534,-1.68068979,2.74683045,-1.95482454,0.00000000,-0.00000000
0.70535268,7.81620876,-5.97055633,1.75371198,-1.11791468,3.34329468,-2.63614116,0.06259928,-0.02541168,1.83336618,-1.67140509,2.82241245,-1.97123716,0.00000000,-0.00000000
0.71135568,7.98527371,-6.01131443,1.78921255,-1.15166902,3.41454351,-2.65220494,0.06634672,-0.02701854,1.84401948,-1.66455854,2.89763205,-1.99525929,0.00000000,-0.00000000
0.71735868,8.14737880,-6.06923293,1.81954595,-1.18916095,3.48239344,-2.67562176,0.06996567,-0.02894172,1.85286816,-1.66036921,2.97094300,-2.02695344,0.00000000,-0.00000000
0.72336168,8.29850940,-6.14451254,1.84398506,-1.23000819,3.54514958,-2.70648730,0.07339351,-0.03117884,1.85916951,-1.65895299,3.04077599,-2.06623377,0.00000000,-0.00000000
0.72936468,8.43470893,-6.23697296,1.86190639,-1.27372548,3.60114861,-2.74473959,0.07656887,-0.03372305,1.86221697,-1.66031927,3.10558128,-2.11286234,0.00000000,-0.00000000
0.73536768,8.55218880,-6.34603267,1.87280647,-1.31973235,3.64880453,-2.79014704,0.07943355,-0.03656235,1.86136055,-1.66437073,3.16387298,-2.16644730,0.00000000,-0.00000000
0.74137069,8.64743767,-6.47069740,1.87631487,-1.36736367,3.68665369,-2.84230092,0.08193450,-0.03967893,1.85602555,-1.67090620,3.21427396,-2.22644314,0.00000000,-0.00000000
0.74737369,8.71732661,-6.60955785,1.87220334,-1.41588322,3.71339772,-2.90061241,0.08402565,-0.04304875,1.84572900,-1.67962645,3.25555973,-2.29215353,0.00000000,-0.00000000
0.75337669,8.75920682,-6.76079756,1.86039100,-1.46449950,3.72794301,-2.96431481,0.08566971,-0.04664113,1.83009343,-1.69014252,3.28669986,-2.36273697,0.00000000,-0.00000000
0.75937969,8.77099645,-6.92221144,1.84094551,-1.51238374,3.72943543,-3.03247077,0.08683968,-0.05041868,1.80885767,-1.70198653,3.30689537,-2.43721576,0.00000000,-0.00000000
0.76538269,8.75125323,-7.09123536,1.81408034,-1.55868926,3.71728896,-3.10398484,0.08752007,-0.05433743,1.78188449,-1.71462440,3.31561045,-2.51448872,0.00000000,-0.00000000
0.77138569,8.69923005,-7.26498697,1.78014834,-1.60257190,3.69120716,-3.17762111,0.08770779,-0.05834724,1.74916473,-1.72747043,3.31259699,-2.59334790,0.00000000,-0.00000000
0.77738869,8.61491088,-7.44031768,1.73963184,-1.64321064,3.65119669,-3.25202581,0.08741256,-0.06239250,1.71081803,-1.73990313,3.29791071,-2.67249946,0.00000000,-0.00000000
0.78339170,8.49902537,-7.61387497,1.69312992,-1.67982796,3.59757205,-3.32575449,0.08665691,-0.06641319,1.66709017,-1.75128190,3.27191775,-2.75058874,0.00000000,-0.00000000
0.78939470,8.35304073,-7.78217434,1.64134297,-1.71170916,3.53095131,-3.39730313,0.08547572,-0.07034615,1.61834697,-1.76096434,3.23529108,-2.82622931,0.00000000,-0.00000000
0.79539770,8.17913077,-7.94167914,1.58505539,-1.73822002,3.45224269,-3.46514251,0.08391529,-0.07412668,1.56506519,-1.76832340,3.18899628,-2.89803539,0.00000000,-0.00000000
0.80140070,7.98012248,-8.08888653,1.52511664,-1.75882229,3.36262241,-3.52775505,0.08203194,-0.07769030,1.50782055,-1.77276426,3.13426698,-2.96465703,0.00000000,-0.00000000
0.80740370,7.75942175,-8.22041714,1.46242145,-1.77308653,3.26350425,-3.58367288,0.07989033,-0.08097470,1.44727344,-1.77374023,3.07257034,-3.02481698,0.00000000,-0.00000000
0.81340670,7.52092034,-8.33310573,1.39788954,-1.78070186,3.15650190,-3.63151620,0.07756132,-0.08392176,1.38415250,-1.77076740,3.00556379,-3.07734814,0.00000000,-0.00000000
0.81940970,7.26888748,-8.42408997,1.33244545,-1.78148235,3.04338540,-3.67003063,0.07511972,-0.08647956,1.31923699,-1.76343755,2.93504433,-3.12123007,0.00000000,-0.00000000
0.82541271,7.00784971,-8.49089414,1.26699894,-1.77537004,2.92603294,-3.69812227,0.07264185,-0.08860430,1.25333808,-1.75142903,2.86289242,-3.15562325,0.00000000,-0.00000000
0.83141571,6.74246361,-8.53150483,1.20242649,-1.76243446,2.80638008,-3.71488943,0.07020303,-0.09026200,1.18728001,-1.73451532,2.79101249,-3.17989957,0.00000000,-0.00000000
0.83741871,6.47738592,-8.54443547,1.13955428,-1.74286884,2.68636792,-3.71964965,0.06787512,-0.09143001,1.12188149,-1.71257098,2.72127260,-3.19366752,0.00000000,-0.00000000
0.84342171,6.21714637,-8.52877724,1.07914307,-1.71698323,2.56789239,-3.71196117,0.06572431,-0.09209807,1.05793810,-1.68557497,2.65544568,-3.19679081,0.00000000,-0.00000000
0.84942471,5.96602784,-8.48423400,1.02187535,-1.68519487,2.45275630,-3.69163789,0.06380899,-0.09226901,0.99620607,-1.65361118,2.59515491,-3.18939937,0.00000000,-0.00000000
0.85542771,5.72795866,-8.41113947,0.96834511,-1.64801628,2.34262621,-3.65875721,0.06217810,-0.09195898,0.93738811,-1.61686626,2.54182555,-3.17189186,0.00000000,-0.00000000
0.86143072,5.50642115,-8.31045572,0.91905030,-1.60604138,2.23899544,-3.61366034,0.06086972,-0.09119716,0.88212161,-1.57562489,2.49664536,-3.14492911,0.00000000,-0.00000000
0.86743372,5.30437981,-8.18375242,0.87438846,-1.55993033,2.14315467,-3.55694495,0.05991025,-0.09002503,0.83096958,-1.53026251,2.46053539,-3.10941858,0.00000000,-0.00000000
0.87343672,5.12423165,-8.03316735,0.83465522,-1.51039341,2.05617109,-3.48945020,0.05931391,-0.08849509,0.78441452,-1.48123607,2.43413218,-3.06648988,0.00000000,-0.00000000
0.87943972,4.96778016,-7.86134918,0.80004605,-1.45817451,1.97887666,-3.41223475,0.05908280,-0.08666916,0.74285530,-1.42907279,2.41778228,-3.01746232,0.00000000,-0.00000000
0.88544272,4.83623320,-7.67138433,0.77066078,-1.40403459,1.91186559,-3.32654817,0.05920740,-0.08461637,0.70660703,-1.37435757,2.41154896,-2.96380523,0.00000000,-0.00000000
0.89144572,4.73022404,-7.46671055,0.74651095,-1.34873569,1.85550087,-3.23379706,0.05966752,-0.08241078,0.67590368,-1.31771924,2.41523061,-2.90709284,0.00000000,-0.00000000
0.89744872,4.64985340,-7.25102014,0.72752939,-1.29302563,1.80992891,-3.13550662,0.06043357,-0.08012880,0.65090316,-1.25981628,2.42838967,-2.84895514,0.00000000,-0.00000000
0.90345173,4.59474965,-7.02815650,0.71358179,-1.23762383,1.77510144,-3.03327942,0.06146825,-0.07784656,0.63169442,-1.20132222,2.45039021,-2.79102678,0.00000000,-0.00000000
0.90945473,4.56414298,-6.80200770,0.70447951,-1.18320863,1.75080292,-2.92875259,0.06272842,-0.07563730,0.61830589,-1.14291144,2.48044207,-2.73489612,0.00000000,-0.00000000
0.91545773,4.55694905,-6.57640129,0.69999306,-1.13040606,1.73668193,-2.82355506,0.06416711,-0.07356880,0.61071489,-1.08524550,2.51764893,-2.68205641,0.00000000,-0.00000000
0.92146073,4.57185698,-6.35500423,0.69986558,-1.07978059,1.73228452,-2.71926653,0.06573566,-0.07170117,0.60885700,-1.02896060,2.56105756,-2.63386121,0.00000000,-0.00000000
0.92746373,4.60741640,-6.14123179,0.70382560,-1.03182779,1.73708753,-2.61737947,0.06738573,-0.07008486,0.61263505,-0.97465652,2.60970536,-2.59148588,0.00000000,-0.00000000
0.93346673,4.66211849,-5.93816886,0.71159835,-0.98696907,1.75053000,-2.51926578,0.06907129,-0.06875912,0.62192673,-0.92288723,2.66266358,-2.55589671,0.00000000,-0.00000000
0.93946973,4.73446641,-5.74850657,0.72291505,-0.94554877,1.77204082,-2.42614912,0.07075033,-0.06775097,0.63659065,-0.87415350,2.71907382,-2.52782899,0.00000000,-0.00000000
0.94547274,4.82303118,-5.57449640,0.73751967,-0.90783333,1.80106113,-2.33908399,0.07238630,-0.06707459,0.65647001,-0.82889772,2.77817578,-2.50777481,0.00000000,-0.00000000
0.95147574,4.92649014,-5.41792323,0.75517283,-0.87401284,1.83706039,-2.25894205,0.07394925,-0.06673132,0.68139385,-0.78750092,2.83932496,-2.49598082,0.00000000,-0.00000000
0.95747874,5.04364620,-5.28009773,0.77565253,-0.84420466,1.87954515,-2.18640623,0.07541650,-0.06671016,0.71117568,-0.75028199,2.90199950,-2.49245609,0.00000000,-0.00000000
0.96348174,5.17342750,-5.16186768,0.79875196,-0.81845915,1.92806063,-2.12197227,0.07677303,-0.06698880,0.74560948,-0.71749907,2.96579621,-2.49698906,0.00000000,-0.00000000
0.96948474,5.31486830,-5.06364693,0.82427439,-0.79676709,1.98218501,-2.06595752,0.07801138,-0.06753500,0.78446350,-0.68935280,3.03041641,-2.50917280,0.00000000,-0.00000000
0.97548774,5.46707333,-4.98545952,0.85202568,-0.77906862,2.04151739,-2.01851600,0.07913122,-0.06830848,0.82747229,-0.66599122,3.09564304,-2.52843684,0.00000000,-0.00000000
0.98149075,5.62916870,-4.92699618,0.88180504,-0.76526322,2.10566053,-1.97965883,0.08013856,-0.06926301,0.87432743,-0.64751571,3.16131079,-2.55408387,0.00000000,-0.00000000
0.98749375,5.80024395,-4.88767944,0.91339473,-0.75522028,2.17419988,-1.94927847,0.08104472,-0.07034871,0.92466809,-0.63398785,3.22727182,-2.58532916,0.00000000,-0.00000000
0.99349675,5.97928972,-4.86673328,0.94654959,-0.74878966,2.24668075,-1.92717526,0.08186506,-0.07151447,0.97807195,-0.62543630,3.29335968,-2.62134053,0.00000000,-0.00000000
0.99949975,6.16513655,-4.86325329,0.98098726,-0.74581182,2.32258554,-1.91308472,0.08261761,-0.07271029,1.03404758,-0.62186345,3.35935415,-2.66127685,0.00000000,-0.00000000
1.00550275,6.35639994,-4.87627282,1.01638009,-0.74612676,2.40131308,-1.90670372,0.08332164,-0.07388951,1.09202914,-0.62325112,3.42494977,-2.70432284,0.00000000,-0.00000000
1.01150575,6.55143647,-4.90482167,1.05234935,-0.74958143,2.48216188,-1.90771413,0.08399625,-0.07501079,1.15137411,-0.62956496,3.48973061,-2.74971866,0.00000000,-0.00000000
1.01750875,6.74831523,-4.94797358,1.08846262,-0.75603499,2.56431889,-1.91580237,0.08465910,-0.07603978,1.21136479,-0.64075700,3.55315312,-2.79678274,0.00000000,-0.00000000
1.02351176,6.94480771,-5.00488025,1.12423459,-0.76536162,2.64685525,-1.93067385,0.08532529,-0.07695038,1.27121393,-0.65676620,3.61453874,-2.84492702,0.00000000,-0.00000000
1.02951476,7.13839824,-5.07478994,1.15913184,-0.77745081,2.72872958,-1.95206144,0.08600646,-0.07772555,1.33007471,-0.67751670,3.67307711,-2.89366411,0.00000000,-0.00000000
1.03551776,7.32631569,-5.15705015,1.19258126,-0.79220478,2.80879954,-1.97972759,0.08671009,-0.07835767,1.38705502,-0.70291390,3.72783998,-2.94260650,0.00000000,-0.00000000
1.04152076,7.50558572,-5.25109466,1.22398214,-0.80953346,2.88584115,-2.01346006,0.08743918,-0.07884836,1.44123569,-0.73283838,3.77780535,-2.99145834,0.00000000,-0.00000000
1.04752376,7.67310183,-5.35641622,1.25272131,-0.82934715,2.95857549,-2.05306183,0.08819206,-0.07920793,1.49169197,-0.76713817,3.82189081,-3.04000083,0.00000000,-0.00000000
1.05352676,7.82571190,-5.47252749,1.27819066,-0.85154745,3.02570163,-2.09833582,0.08896252,-0.07945437,1.53751767,-0.80561976,3.85899415,-3.08807258,0.00000000,-0.00000000
1.05952976,7.96031625,-5.59891302,1.29980620,-0.87601699,3.08593409,-2.14906587,0.08974015,-0.07961198,1.57785052,-0.84803850,3.88803938,-3.13554672,0.00000000,-0.00000000
1.06553277,8.07397236,-5.73497629,1.31702768,-0.90260879,3.13804335,-2.20499515,0.09051086,-0.07970979,1.61189812,-0.89408916,3.90802548,-3.18230642,0.00000000,-0.00000000
1.07153577,8.16400122,-5.87998573,1.32937779,-0.93113596,3.18089716,-2.26580389,0.09125753,-0.07977976,1.63896276,-0.94339742,3.91807550,-3.22822084,0.00000000,-0.00000000
1.07753877,8.22808976,-6.03302388,1.33645991,-0.96136267,3.21350082,-2.33108801,0.09196079,-0.07985492,1.65846431,-0.99551309,3.91748338,-3.27312312,0.00000000,-0.00000000
1.08354177,8.26438466,-6.19294390,1.33797354,-0.99299703,3.23503436,-2.40034036,0.09259980,-0.07996754,1.66995987,-1.04990586,3.90575616,-3.31679221,0.00000000,-0.00000000
1.08954477,8.27157269,-6.35833677,1.33372662,-1.02568672,3.24488486,-2.47293621,0.09315315,-0.08014743,1.67315934,-1.10596420,3.88264945,-3.35893965,0.00000000,-0.00000000
1.09554777,8.24894407,-6.52751246,1.32364419,-1.05901772,3.24267238,-2.54812425,0.09359966,-0.08042037,1.66793609,-1.16299792,3.84819447,-3.39920232,0.00000000,-0.00000000
1.10155078,8.19643586,-6.69849699,1.30777293,-1.09251663,3.22826842,-2.62502415,0.09391919,-0.08080689,1.65433234,-1.22024471,3.80271548,-3.43714181,0.00000000,-0.00000000
1.10755378,8.11465363,-6.86904670,1.28628156,-1.12565675,3.20180595,-2.70263131,0.09409343,-0.08132128,1.63255898,-1.27688087,3.74683683,-3.47225033,0.00000000,-0.00000000
1.11355678,8.00487073,-7.03667999,1.25945703,-1.15786763,3.16368088,-2.77982907,0.09410655,-0.08197097,1.60298991,-1.33203585,3.68147928,-3.50396317,0.00000000,-0.00000000
1.11955978,7.86900547,-7.19872570,1.22769688,-1.18854800,3.11454491,-2.85540818,0.09394583,-0.08275630,1.56615134,-1.38481048,3.60784613,-3.53167678,0.00000000,-0.00000000
1.12556278,7.70957751,-7.35238637,1.19149814,-1.21708149,3.05529021,-2.92809284,0.09360225,-0.08367052,1.52270638,-1.43429811,3.52739939,-3.55477181,0.00000000,-0.00000000
1.13156578,7.52964570,-7.49481383,1.15144346,-1.24285437,2.98702680,-2.99657242,0.09307091,-0.08470023,1.47343599,-1.47960796,3.44182746,-3.57263968,0.00000000,-0.00000000
1.13756878,7.33273009,-7.62319385,1.10818501,-1.26527454,2.91105362,-3.05953758,0.09235143,-0.08582598,1.41921690,-1.51988967,3.35300528,-3.58471155,0.00000000,-0.00000000
1.14357179,7.12272151,-7.73483602,1.06242700,-1.28379094,2.82882466,-3.11571907,0.09144821,-0.08702320,1.36099774,-1.55435799,3.26294863,-3.59048797,0.00000000,-0.00000000
