energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
3.47873937,2.92351018,0.42659897,0.49181396,0.02019256,0.20483558,0.10191230,0.75075909,0.78831985,1.24776128
3.48474237,2.83418588,0.42158144,0.46949110,0.01935744,0.19516475,0.09849006,0.73163698,0.75290057,1.21827077
3.49074537,2.74585055,0.41738011,0.44764662,0.01855332,0.18562017,0.09521666,0.71337161,0.71726187,1.18808286
3.49674837,2.65905161,0.41401606,0.42643233,0.01778204,0.17628848,0.09211917,0.69599853,0.68165421,1.15736484
3.50275138,2.57423260,0.41147939,0.40597191,0.01704502,0.16724570,0.08922044,0.67952016,0.64631318,1.12626210
3.50875438,2.49173180,0.40972852,0.38636000,0.01634326,0.15855585,0.08653893,0.66390744,0.61145701,1.09489855
3.51475738,2.41178539,0.40869063,0.36766242,0.01567737,0.15026992,0.08408873,0.64910242,0.57728479,1.06337814
3.52076038,2.33453453,0.40826343,0.34991724,0.01504758,0.14242545,0.08187978,0.63502190,0.54397552,1.03178763
3.52676338,2.26003605,0.40831802,0.33313673,0.01445373,0.13504661,0.07991832,0.62156186,0.51168782,1.00020007
3.53276638,2.18827576,0.40870292,0.31731010,0.01389529,0.12814477,0.07820738,0.60860252,0.48056013,0.96867890
3.53876938,2.11918382,0.40924901,0.30240671,0.01337136,0.12171954,0.07674747,0.59601402,0.45071138,0.93728235
3.54477239,2.05265097,0.40977518,0.28837989,0.01288073,0.11576014,0.07553720,0.58366221,0.42224182,0.90606772
3.55077539,1.98854482,0.41009460,0.27517083,0.01242185,0.11024710,0.07457389,0.57141454,0.39523410,0.87509529
3.55677839,1.92672515,0.41002114,0.26271266,0.01199290,0.10515407,0.07385410,0.55914567,0.36975425,0.84443155
3.56278139,1.86705747,0.40937590,0.25093436,0.01159178,0.10044979,0.07337400,0.54674264,0.34585261,0.81415154
3.56878439,1.80942400,0.40799328,0.23976442,0.01121618,0.09609996,0.07312953,0.53410921,0.32356466,0.78433997
3.57478739,1.75373149,0.40572673,0.22913403,0.01086358,0.09206902,0.07311642,0.52116945,0.30291159,0.75509122
3.58079040,1.69991568,0.40245350,0.21897972,0.01053136,0.08832178,0.07332994,0.50787011,0.28390063,0.72650792
3.58679340,1.64794205,0.39807855,0.20924547,0.01021678,0.08482466,0.07376443,0.49418193,0.26652525,0.69869841
3.59279640,1.59780316,0.39253724,0.19988396,0.00991709,0.08154676,0.07441276,0.48009966,0.25076518,0.67177304
3.59879940,1.54951277,0.38579684,0.19085730,0.00962954,0.07846053,0.07526554,0.46564093,0.23658626,0.64583957
3.60480240,1.50309744,0.37785678,0.18213704,0.00935150,0.07554210,0.07631034,0.45084410,0.22394028,0.62099803
3.61080540,1.45858619,0.36874757,0.17370357,0.00908046,0.07277135,0.07753090,0.43576504,0.21276497,0.59733521
3.61680840,1.41599917,0.35852874,0.16554509,0.00881409,0.07013169,0.07890641,0.42047327,0.20298400,0.57491935
3.62281141,1.37533626,0.34728559,0.15765614,0.00855032,0.06760962,0.08041092,0.40504758,0.19450729,0.55379516
3.62881441,1.33656651,0.33512530,0.15003595,0.00828733,0.06519414,0.08201301,0.38957147,0.18723166,0.53397981
3.63481741,1.29961923,0.32217229,0.14268667,0.00802360,0.06287612,0.08367570,0.37412853,0.18104181,0.51545990
3.64082041,1.26437769,0.30856335,0.13561157,0.00775791,0.06064756,0.08535670,0.35879826,0.17581177,0.49818991
3.64682341,1.23067573,0.29444259,0.12881353,0.00748937,0.05850102,0.08700896,0.34365236,0.17140680,0.48209218
3.65282641,1.19829794,0.27995654,0.12229359,0.00721737,0.05642903,0.08858158,0.32875177,0.16768567,0.46705850
3.65882941,1.16698329,0.26524960,0.11605001,0.00694163,0.05442369,0.09002107,0.31414464,0.16450337,0.45295329
3.66483242,1.13643227,0.25046001,0.11007757,0.00666211,0.05247646,0.09127281,0.29986520,0.16171417,0.43961833
3.67083542,1.10631710,0.23571646,0.10436730,0.00637903,0.05057805,0.09228274,0.28593362,0.15917479,0.42687865
3.67683842,1.07629443,0.22113549,0.09890660,0.00609284,0.04871855,0.09299921,0.27235679,0.15674773,0.41454947
3.68284142,1.04601981,0.20681968,0.09367969,0.00580414,0.04688764,0.09337484,0.25912990,0.15430459,0.40244365
3.68884442,1.01516306,0.19285658,0.08866830,0.00551372,0.04507496,0.09336828,0.24623870,0.15172907,0.39037945
3.69484742,0.98342357,0.17931848,0.08385261,0.00522247,0.04327058,0.09294587,0.23366216,0.14891982,0.37818798
3.70085043,0.95054464,0.16626271,0.07921227,0.00493139,0.04146542,0.09208306,0.22137545,0.14579266,0.36572009
3.70685343,0.91632597,0.15373258,0.07472749,0.00464154,0.03965179,0.09076541,0.20935287,0.14228234,0.35285235
3.71285643,0.88063369,0.14175874,0.07038004,0.00435403,0.03782377,0.08898935,0.19757073,0.13834363,0.33949167
3.71885943,0.84340714,0.13036072,0.06615414,0.00406999,0.03597757,0.08676240,0.18600977,0.13395170,0.32557857
3.72486243,0.80466228,0.11954873,0.06203719,0.00379055,0.03411182,0.08410301,0.17465716,0.12910179,0.31108878
3.73086543,0.76449145,0.10932546,0.05802029,0.00351685,0.03222761,0.08103997,0.16350789,0.12380821,0.29603322
3.73686843,0.72305969,0.09968772,0.05409845,0.00324997,0.03032855,0.07761145,0.15256558,0.11810269,0.28045651
3.74287144,0.68059773,0.09062807,0.05027064,0.00299098,0.02842060,0.07386364,0.14184256,0.11203218,0.26443394
3.74887444,0.63739234,0.08213609,0.04653956,0.00274085,0.02651179,0.06984917,0.13135947,0.10565625,0.24806732
3.75487744,0.59377456,0.07419950,0.04291124,0.00250051,0.02461187,0.06562532,0.12114421,0.09904415,0.23147995
3.76088044,0.55010645,0.06680501,0.03939449,0.00227077,0.02273190,0.06125213,0.11123062,0.09227174,0.21481089
3.76688344,0.50676719,0.05993891,0.03600016,0.00205235,0.02088373,0.05679050,0.10165676,0.08541839,0.19820901
3.77288644,0.46413932,0.05358746,0.03274045,0.00184585,0.01907949,0.05230037,0.09246310,0.07856394,0.18182706
3.77888944,0.42259566,0.04773709,0.02962814,0.00165175,0.01733111,0.04783898,0.08369068,0.07178598,0.16581604
3.78489245,0.38248760,0.04237455,0.02667588,0.00147038,0.01564987,0.04345947,0.07537935,0.06515738,0.15032020
3.79089545,0.34413525,0.03748683,0.02389551,0.00130194,0.01404597,0.03920960,0.06756625,0.05874428,0.13547269
3.79689845,0.30781965,0.03306120,0.02129760,0.00114649,0.01252819,0.03513085,0.06028449,0.05260448,0.12139224
3.80290145,0.27377739,0.02908514,0.01889096,0.00100395,0.01110370,0.03125779,0.05356230,0.04678636,0.10818070
3.80890445,0.24219756,0.02554634,0.01668242,0.00087409,0.00977784,0.02761773,0.04742238,0.04132823,0.09592166
3.81490745,0.21322086,0.02243269,0.01467665,0.00075659,0.00855405,0.02423075,0.04188169,0.03625819,0.08467992
3.82091046,0.18694087,0.01973236,0.01287618,0.00065099,0.00743395,0.02110983,0.03695152,0.03159428,0.07450187
3.82691346,0.16340696,0.01743390,0.01128147,0.00055673,0.00641733,0.01826136,0.03263788,0.02734509,0.06541648
3.83291646,0.14262852,0.01552635,0.00989109,0.00047320,0.00550238,0.01568574,0.02894200,0.02351061,0.05743699
3.83891946,0.12458014,0.01399937,0.00870197,0.00039969,0.00468585,0.01337807,0.02586108,0.02008323,0.05056282
3.84492246,0.10920733,0.01284333,0.00770970,0.00033547,0.00396325,0.01132905,0.02338898,0.01704897,0.04478179
3.85092546,0.09643234,0.01204937,0.00690879,0.00027977,0.00332915,0.00952578,0.02151698,0.01438865,0.04007230
3.85692846,0.08615969,0.01160941,0.00629297,0.00023181,0.00277742,0.00795264,0.02023438,0.01207920,0.03640548
3.86293147,0.07828124,0.01151603,0.00585540,0.00019082,0.00230143,0.00659208,0.01952904,0.01009479,0.03374703
3.86893447,0.07268047,0.01176227,0.00558893,0.00015606,0.00189435,0.00542544,0.01938766,0.00840794,0.03205877
3.87493747,0.06923586,0.01234134,0.00548617,0.00012679,0.00154933,0.00443353,0.01979586,0.00699049,0.03129976
3.88094047,0.06782327,0.01324615,0.00553960,0.00010235,0.00125969,0.00359728,0.02073812,0.00581443,0.03142705
3.88694347,0.06831734,0.01446888,0.00574159,0.00008209,0.00101910,0.00289817,0.02219740,0.00485258,0.03239602
3.89294647,0.07059210,0.01600031,0.00608435,0.00006545,0.00082169,0.00231860,0.02415470,0.00407911,0.03416028
3.89894947,0.07452069,0.01782923,0.00655986,0.00005189,0.00066220,0.00184220,0.02658842,0.00346996,0.03667135
3.90495248,0.07997464,0.01994178,0.00715979,0.00004096,0.00053605,0.00145399,0.02947370,0.00300310,0.03987808
3.91095548,0.08682278,0.02232085,0.00787534,0.00003226,0.00043944,0.00114047,0.03278176,0.00265869,0.04372600
3.91695848,0.09493013,0.02494552,0.00869723,0.00002543,0.00036943,0.00088972,0.03647932,0.00241918,0.04815665
3.92296148,0.10415695,0.02779071,0.00961560,0.00002020,0.00032398,0.00069134,0.04052819,0.00226936,0.05310707
3.92896448,0.11435829,0.03082691,0.01062007,0.00001633,0.00030207,0.00053644,0.04488512,0.00219632,0.05850954
3.93496748,0.12538422,0.03402019,0.01169981,0.00001364,0.00030378,0.00041753,0.04950201,0.00218945,0.06429168
3.94097049,0.13708096,0.03733247,0.01284375,0.00001202,0.00033039,0.00032849,0.05432639,0.00224044,0.07037701
3.94697349,0.14929310,0.04072201,0.01404091,0.00001139,0.00038449,0.00026442,0.05930248,0.00234329,0.07668605
3.95297649,0.16186685,0.04414425,0.01528084,0.00001173,0.00047015,0.00022158,0.06437255,0.00249439,0.08313791
3.95897949,0.17465455,0.04755291,0.01655413,0.00001309,0.00059310,0.00019727,0.06947882,0.00269255,0.08965254
3.96498249,0.18752019,0.05090135,0.01785311,0.00001556,0.00076090,0.00018980,0.07456573,0.00293925,0.09615340
3.97098549,0.20034589,0.05414419,0.01917261,0.00001930,0.00098317,0.00019839,0.07958260,0.00323878,0.10257068
3.97698849,0.21303910,0.05723903,0.02051075,0.00002453,0.00127181,0.00022316,0.08448649,0.00359852,0.10884477
3.98299150,0.22554026,0.06014836,0.02186984,0.00003154,0.00164122,0.00026505,0.08924533,0.00402926,0.11493002
3.98899450,0.23783050,0.06284149,0.02325722,0.00004072,0.00210856,0.00032584,0.09384100,0.00454552,0.12079842
3.99499750,0.24993897,0.06529633,0.02468609,0.00005250,0.00269393,0.00040813,0.09827230,0.00516588,0.12644327
4.00100050,0.26194950,0.06750114,0.02617622,0.00006744,0.00342052,0.00051532,0.10255764,0.00591334,0.13188229
4.00700350,0.27400589,0.06945590,0.02775452,0.00008619,0.00431473,0.00065163,0.10673731,0.00681563,0.13716026
4.01300650,0.28631557,0.07117348,0.02945539,0.00010949,0.00540615,0.00082208,0.11087510,0.00790536,0.14235083
4.01900950,0.29915118,0.07268023,0.03132087,0.00013820,0.00672753,0.00103244,0.11505917,0.00922024,0.14755730
4.02501251,0.31284952,0.07401622,0.03340042,0.00017329,0.00831450,0.00128926,0.11940205,0.01080298,0.15291230
4.03101551,0.32780787,0.07523483,0.03575039,0.00021581,0.01020520,0.00159974,0.12403960,0.01270114,0.15857615
4.03701851,0.34447718,0.07640187,0.03843315,0.00026696,0.01243978,0.00197168,0.12912896,0.01496667,0.16473388
4.04302151,0.36335232,0.07759402,0.04151581,0.00032799,0.01505958,0.00241329,0.13484539,0.01765530,0.17159082
4.04902451,0.38495918,0.07889683,0.04506857,0.00040025,0.01810631,0.00293308,0.14137800,0.02082557,0.17936696
4.05502751,0.40983907,0.08040207,0.04916273,0.00048517,0.02162084,0.00353961,0.14892463,0.02453764,0.18828997
4.06103052,0.43853065,0.08220480,0.05386838,0.00058419,0.02564198,0.00424119,0.15768567,0.02885175,0.19858726
4.06703352,0.47154984,0.08439995,0.05925180,0.00069879,0.03020500,0.00504563,0.16785735,0.03382646,0.21047720
4.07303652,0.50936851,0.08707882,0.06537277,0.00083043,0.03534014,0.00595982,0.17962449,0.03951660,0.22415983
4.07903952,0.55239266,0.09032530,0.07228167,0.00098052,0.04107095,0.00698941,0.19315301,0.04597099,0.23980745
4.08504252,0.60094088,0.09421231,0.08001676,0.00115040,0.04741271,0.00813834,0.20858258,0.05323009,0.25755547
4.09104552,0.65522426,0.09879836,0.08860153,0.00134128,0.05437092,0.00940848,0.22601963,0.06132353,0.27749386
4.09704852,0.71532846,0.10412443,0.09804231,0.00155426,0.06193988,0.01079923,0.24553109,0.07026769,0.29965975
4.10305153,0.78119911,0.11021138,0.10832639,0.00179025,0.07010160,0.01230710,0.26713910,0.08006347,0.32403148
4.10905453,0.85263133,0.11705800,0.11942058,0.00204996,0.07882493,0.01392549,0.29081713,0.09069425,0.35052451
4.11505753,0.92926410,0.12463978,0.13127046,0.00233393,0.08806508,0.01564439,0.31648755,0.10212434,0.37898949
4.12106053,1.01058018,0.13290847,0.14380031,0.00264246,0.09776367,0.01745028,0.34402098,0.11429788,0.40921265
4.12706353,1.09591178,0.14179252,0.15691385,0.00297566,0.10784913,0.01932610,0.37323753,0.12713833,0.44091872
4.13306653,1.18445223,0.15119851,0.17049574,0.00333343,0.11823771,0.02125141,0.40390986,0.14054877,0.47377634
4.13906953,1.27527332,0.16101328,0.18441388,0.00371552,0.12883488,0.02320262,0.43576810,0.15441281,0.50740587
4.14507254,1.36734792,0.17110702,0.19852235,0.00412151,0.13953732,0.02515346,0.46850641,0.16859635,0.54138924
4.15107554,1.45957707,0.18133694,0.21266505,0.00455087,0.15023520,0.02707546,0.50179103,0.18295013,0.57528169
4.15707854,1.55082050,0.19155162,0.22667974,0.00500297,0.16081485,0.02893877,0.53526937,0.19731297,0.60862475
4.16308154,1.63992931,0.20159563,0.24040245,0.00547713,0.17116165,0.03071288,0.56857981,0.21151557,0.64096002
4.16908454,1.72577950,0.21131446,0.25367192,0.00597263,0.18116298,0.03236762,0.60136184,0.22538490,0.67184304
4.17508754,1.80730467,0.22055937,0.26633409,0.00648871,0.19071120,0.03387407,0.63326592,0.23874889,0.70085680
4.18109055,1.88352673,0.22919209,0.27824618,0.00702460,0.19970642,0.03520564,0.66396282,0.25144131,0.72762408
4.18709355,1.95358293,0.23708903,0.28928042,0.00757945,0.20805906,0.03633901,0.69315182,0.26330658,0.75181818
4.19309655,2.01674831,0.24414504,0.29932712,0.00815238,0.21569196,0.03725511,0.72056752,0.27420446,0.77317158
4.19909955,2.07245242,0.25027630,0.30829696,0.00874233,0.22254206,0.03793997,0.74598499,0.28401430,0.79148203
4.20510255,2.12028986,0.25542250,0.31612251,0.00934812,0.22856153,0.03838545,0.76922304,0.29263884,0.80661601
4.21110555,2.16002432,0.25954809,0.32275887,0.00996826,0.23371836,0.03858985,0.79014552,0.30000726,0.81850942
4.21710855,2.19158623,0.26264267,0.32818341,0.01060097,0.23799636,0.03855826,0.80866081,0.30607765,0.82716548
4.22311156,2.21506443,0.26472051,0.33239475,0.01124409,0.24139465,0.03830285,0.82471951,0.31083853,0.83265028
4.22911456,2.23069276,0.26581935,0.33541109,0.01189501,0.24392674,0.03784286,0.83831071,0.31430974,0.83508613
4.23511756,2.23883244,0.26599858,0.33726785,0.01255064,0.24561910,0.03720444,0.84945702,0.31654249,0.83464326
4.24112056,2.23995146,0.26533685,0.33801506,0.01320743,0.24650959,0.03642029,0.85820892,0.31761869,0.83153041
4.24712356,2.23460238,0.26392950,0.33771441,0.01386139,0.24664563,0.03552916,0.86463862,0.31764973,0.82598476
4.25312656,2.22339952,0.26188571,0.33643627,0.01450814,0.24608228,0.03457519,0.86883401,0.31677461,0.81826196
4.25912956,2.20699704,0.25932571,0.33425680,0.01514305,0.24488043,0.03360709,0.87089295,0.31515769,0.80862648
4.26513257,2.18606861,0.25637804,0.33125532,0.01576137,0.24310499,0.03267727,0.87091813,0.31298593,0.79734296
4.27113557,2.16128963,0.25317706,0.32751196,0.01635842,0.24082330,0.03184084,0.86901296,0.31046590,0.78466876
4.27713857,2.13332240,0.24986069,0.32310578,0.01692981,0.23810377,0.03115455,0.86527836,0.30782039,0.77084800
4.28314157,2.10280448,0.24656835,0.31811326,0.01747167,0.23501466,0.03067572,0.85981072,0.30528474,0.75610714
4.28914457,2.07034022,0.24343922,0.31260730,0.01798086,0.23162317,0.03046104,0.85270082,0.30310283,0.74065217
4.29514757,2.03649521,0.24061055,0.30665661,0.01845521,0.22799461,0.03056541,0.84403382,0.30152279,0.72466719
4.30115058,2.00179315,0.23821607,0.30032542,0.01889370,0.22419185,0.03104072,0.83388991,0.30079226,0.70831435
4.30715358,1.96671461,0.23638443,0.29367356,0.01929660,0.22027478,0.03193459,0.82234570,0.30115338,0.69173472
4.31315658,1.93169707,0.23523739,0.28675662,0.01966556,0.21629984,0.03328913,0.80947587,0.30283731,0.67504999
4.31915958,1.89713562,0.23488794,0.27962639,0.02000363,0.21231966,0.03513965,0.79535512,0.30605853,0.65836459
4.32516258,1.86338390,0.23543809,0.27233117,0.02031521,0.20838258,0.03751341,0.78006004,0.31100881,0.64176805
4.33116558,1.83075475,0.23697642,0.26491622,0.02060591,0.20453220,0.04042842,0.76367087,0.31785122,0.62533732
4.33716858,1.79952049,0.23957548,0.25742407,0.02088232,0.20080693,0.04389229,0.74627291,0.32671415,0.60913892
4.34317159,1.76991268,0.24328902,0.24989473,0.02115179,0.19723940,0.04790123,0.72795767,0.33768567,0.59323079
4.34917459,1.74212150,0.24814927,0.24236591,0.02142209,0.19385608,0.05243921,0.70882358,0.35080868,0.57766383
4.35517759,1.71629504,0.25416441,0.23487303,0.02170105,0.19067677,0.05747736,0.68897633,0.36607678,0.56248302
4.36118059,1.69253871,0.26131651,0.22744925,0.02199621,0.18771435,0.06297364,0.66852894,0.38343162,0.54772828
4.36718359,1.67091540,0.26955997,0.22012546,0.02231450,0.18497455,0.06887293,0.64760146,0.40276162,0.53343516
4.37318659,1.65144647,0.27882094,0.21293024,0.02266189,0.18245605,0.07510739,0.62632048,0.42390263,0.51963536
4.37918959,1.63411426,0.28899753,0.20588990,0.02304316,0.18015077,0.08159743,0.60481857,0.44664045,0.50635716
4.38519260,1.61886601,0.29996138,0.19902855,0.02346171,0.17804439,0.08825297,0.58323344,0.47071543,0.49362607
4.39119560,1.60561958,0.31156018,0.19236828,0.02391945,0.17611723,0.09497529,0.56170720,0.49582915,0.48146540
4.39719860,1.59427057,0.32362154,0.18592933,0.02441680,0.17434531,0.10165921,0.54038539,0.52165281,0.46989709
4.40320160,1.58470087,0.33595781,0.17973047,0.02495276,0.17270171,0.10819571,0.51941601,0.54783732,0.45894261
4.40920460,1.57678796,0.34837189,0.17378931,0.02552505,0.17115800,0.11447482,0.49894840,0.57402446,0.44862388
4.41520760,1.57041443,0.36066363,0.16812262,0.02613033,0.16968589,0.12038873,0.47913196,0.59985873,0.43896420
4.42121061,1.56547714,0.37263654,0.16274674,0.02676445,0.16825873,0.12583496,0.46011458,0.62499918,0.42998905
4.42721361,1.56189506,0.38410460,0.15767774,0.02742276,0.16685308,0.13071946,0.44204091,0.64913077,0.42172656
4.43321661,1.55961516,0.39489853,0.15293157,0.02810036,0.16544999,0.13495952,0.42505014,0.67197443,0.41420759
4.43921961,1.55861572,0.40487136,0.14852405,0.02879233,0.16403603,0.13848640,0.40927359,0.69329537,0.40746541
4.44522261,1.55890642,0.41390292,0.14447057,0.02949396,0.16260401,0.14124740,0.39483186,0.71290908,0.40153458
4.45122561,1.56052499,0.42190297,0.14078566,0.03020088,0.16115325,0.14320741,0.38183170,0.73068464,0.39644942
4.45722861,1.56353030,0.42881266,0.13748235,0.03090907,0.15968948,0.14434986,0.37036264,0.74654519,0.39224167
4.46323162,1.56799207,0.43460450,0.13457126,0.03161486,0.15822424,0.14467688,0.36049349,0.76046543,0.38893771
4.46923462,1.57397773,0.43928058,0.13205962,0.03231478,0.15677393,0.14420885,0.35226891,0.77246636,0.38655524
4.47523762,1.58153719,0.44286931,0.12995013,0.03300539,0.15535845,0.14298317,0.34570605,0.78260763,0.38509974
4.48124062,1.59068637,0.44542092,0.12823983,0.03368304,0.15399968,0.14105257,0.34079178,0.79097795,0.38456089
4.48724362,1.60139081,0.44700193,0.12691898,0.03434359,0.15271963,0.13848271,0.33748028,0.79768426,0.38490910
4.49324662,1.61355056,0.44768913,0.12597008,0.03498213,0.15153873,0.13534954,0.33569168,0.80284038,0.38609265
4.49924962,1.62698744,0.44756333,0.12536721,0.03559280,0.15047401,0.13173635,0.33531149,0.80655589,0.38803539
4.50525263,1.64143611,0.44670341,0.12507552,0.03616852,0.14953760,0.12773068,0.33619130,0.80892612,0.39063556
4.51125563,1.65653969,0.44518104,0.12505125,0.03670100,0.14873546,0.12342130,0.33815069,0.81002378,0.39376569
4.51725863,1.67185082,0.44305644,0.12524209,0.03718065,0.14806652,0.11889538,0.34098048,0.80989298,0.39727388
4.52326163,1.68683839,0.44037546,0.12558802,0.03759681,0.14752222,0.11423593,0.34444724,0.80854594,0.40098642
4.52926463,1.70090017,0.43716804,0.12602262,0.03793794,0.14708661,0.10951965,0.34829909,0.80596263,0.40471177
4.53526763,1.71338077,0.43344831,0.12647483,0.03819200,0.14673685,0.10481519,0.35227246,0.80209339,0.40824580
4.54127064,1.72359428,0.42921615,0.12687102,0.03834698,0.14644414,0.10018201,0.35609976,0.79686432,0.41137812
4.54727364,1.73085051,0.42446000,0.12713738,0.03839137,0.14617512,0.09566963,0.35951760,0.79018496,0.41389917
4.55327664,1.73448341,0.41916082,0.12720255,0.03831483,0.14589348,0.09131741,0.36227510,0.78195782,0.41560772
4.55927964,1.73388014,0.41329684,0.12700022,0.03810877,0.14556172,0.08715475,0.36414224,0.77208906,0.41631854
4.56528264,1.72850925,0.40684852,0.12647171,0.03776694,0.14514311,0.08320167,0.36491750,0.76049942,0.41586967
4.57128564,1.71794619,0.39980369,0.12556834,0.03728601,0.14460343,0.07946962,0.36443477,0.74713490,0.41412908
4.57728864,1.70189484,0.39216216,0.12425352,0.03666591,0.14391265,0.07596255,0.36256894,0.73197612,0.41100013
4.58329165,1.68020374,0.38393964,0.12250428,0.03591021,0.14304631,0.07267804,0.35924007,0.71504609,0.40642581
4.58929465,1.65287613,0.37517065,0.12031243,0.03502622,0.14198659,0.06960853,0.35441589,0.69641553,0.40039130
4.59529765,1.62007323,0.36591011,0.11768500,0.03402500,0.14072293,0.06674246,0.34811245,0.67620565,0.39292486
4.60130065,1.58211064,0.35623370,0.11464418,0.03292114,0.13925229,0.06406538,0.34039303,0.65458803,0.38409685
4.60730365,1.53944802,0.34623678,0.11122654,0.03173242,0.13757903,0.06156095,0.33136520,0.63178183,0.37401717
4.61330665,1.49267288,0.33603196,0.10748176,0.03047931,0.13571432,0.05921178,0.32117636,0.60804827,0.36283102
4.61930965,1.44247910,0.32574565,0.10347076,0.02918430,0.13367538,0.05700019,0.31000781,0.58368293,0.35071333
4.62531266,1.38964176,0.31551352,0.09926352,0.02787117,0.13148434,0.05490876,0.29806778,0.55900630,0.33786223
4.63131566,1.33498932,0.30547542,0.09493642,0.02656417,0.12916704,0.05292088,0.28558369,0.53435302,0.32449166
4.63731866,1.27937482,0.29576987,0.09056956,0.02528721,0.12675171,0.05102113,0.27279399,0.51006066,0.31082377
4.64332166,1.22364736,0.28652853,0.08624386,0.02406298,0.12426764,0.04919561,0.25993999,0.48645846,0.29708126
4.64932466,1.16862536,0.27787088,0.08203833,0.02291218,0.12174399,0.04743229,0.24725796,0.46385664,0.28348006
4.65532766,1.11507257,0.26989949,0.07802745,0.02185284,0.11920872,0.04572124,0.23497187,0.44253697,0.27022273
4.66133067,1.06367783,0.26269598,0.07427886,0.02089968,0.11668769,0.04405487,0.22328703,0.42274481,0.25749270
4.66733367,1.01503935,0.25631800,0.07085140,0.02006365,0.11420400,0.04242822,0.21238484,0.40468311,0.24544969
4.67333667,0.96965365,0.25079721,0.06779358,0.01935164,0.11177754,0.04083912,0.20241874,0.38850846,0.23422633
4.67933967,0.92790954,0.24613846,0.06514255,0.01876626,0.10942484,0.03928844,0.19351154,0.37432932,0.22392600
4.68534267,0.89008673,0.24232007,0.06292356,0.01830593,0.10715901,0.03778016,0.18575402,0.36220638,0.21462206
4.69134567,0.85635888,0.23929526,0.06114982,0.01796494,0.10498996,0.03632152,0.17920490,0.35215483,0.20635820
4.69734867,0.82680040,0.23699453,0.05982295,0.01773385,0.10292471,0.03492296,0.17389187,0.34414841,0.19914992
4.70335168,0.80139640,0.23532892,0.05893371,0.01759987,0.10096779,0.03359806,0.16981378,0.33812475,0.19298691
4.70935468,0.78005484,0.23419398,0.05846318,0.01754745,0.09912178,0.03236332,0.16694350,0.33399182,0.18783618
4.71535768,0.76262025,0.23347417,0.05838411,0.01755887,0.09738779,0.03123781,0.16523157,0.33163489,0.18364577
4.72136068,0.74888803,0.23304762,0.05866255,0.01761499,0.09576597,0.03024273,0.16461015,0.33092377,0.18034874
4.72736368,0.73861865,0.23279085,0.05925949,0.01769596,0.09425594,0.02940082,0.16499718,0.33171976,0.17786730
4.73336668,0.73155102,0.23258345,0.06013264,0.01778194,0.09285723,0.02873568,0.16630055,0.33388214,0.17611688
4.73936968,0.72741447,0.23231234,0.06123801,0.01785379,0.09156958,0.02827102,0.16842199,0.33727368,0.17501001
4.74537269,0.72593886,0.23187553,0.06253147,0.01789376,0.09039312,0.02802979,0.17126063,0.34176517,0.17445977
4.75137569,0.72686256,0.23118524,0.06397005,0.01788604,0.08932858,0.02803334,0.17471608,0.34723853,0.17438275
4.75737869,0.72993807,0.23017023,0.06551309,0.01781723,0.08837723,0.02830053,0.17869085,0.35358871,0.17470152
4.76338169,0.73493533,0.22877730,0.06712300,0.01767674,0.08754090,0.02884692,0.18309220,0.36072411,0.17534637
4.76938469,0.74164280,0.22697192,0.06876592,0.01745699,0.08682178,0.02968398,0.18783329,0.36856579,0.17625649
4.77538769,0.74986654,0.22473805,0.07041192,0.01715360,0.08622226,0.03081846,0.19283375,0.37704557,0.17738056
4.78139070,0.75942771,0.22207710,0.07203510,0.01676534,0.08574465,0.03225183,0.19801972,0.38610321,0.17867669
4.78739370,0.77015880,0.21900631,0.07361342,0.01629403,0.08539090,0.03397995,0.20332339,0.39568299,0.18011194
4.79339670,0.78189918,0.21555647,0.07512831,0.01574433,0.08516227,0.03599288,0.20868225,0.40573000,0.18166139
4.79939970,0.79449033,0.21176933,0.07656424,0.01512343,0.08505907,0.03827489,0.21403810,0.41618641,0.18330689
4.80540270,0.80777141,0.20769471,0.07790812,0.01444065,0.08508035,0.04080463,0.21933605,0.42698809,0.18503563
4.81140570,0.82157539,0.20338766,0.07914881,0.01370701,0.08522365,0.04355559,0.22452346,0.43806179,0.18683861
4.81740870,0.83572622,0.19890560,0.08027650,0.01293480,0.08548483,0.04649661,0.22954916,0.44932317,0.18870906
4.82341171,0.85003733,0.19430589,0.08128231,0.01213703,0.08585790,0.04959265,0.23436285,0.46067586,0.19064099
4.82941471,0.86431153,0.18964372,0.08215792,0.01132704,0.08633496,0.05280559,0.23891478,0.47201148,0.19262784
4.83541771,0.87834236,0.18497053,0.08289530,0.01051805,0.08690619,0.05609519,0.24315585,0.48321095,0.19466141
4.84142071,0.89191689,0.18033302,0.08348664,0.00972275,0.08755986,0.05942008,0.24703791,0.49414668,0.19673088
4.84742371,0.90481970,0.17577279,0.08392437,0.00895299,0.08828248,0.06273872,0.25051446,0.50468573,0.19882224
4.85342671,0.91683781,0.17132652,0.08420129,0.00821955,0.08905889,0.06601037,0.25354150,0.51469370,0.20091783
4.85942971,0.92776624,0.16702672,0.08431079,0.00753191,0.08987244,0.06919599,0.25607861,0.52403913,0.20299614
4.86543272,0.93741384,0.16290297,0.08424715,0.00689816,0.09070520,0.07225903,0.25808998,0.53259804,0.20503185
