energy_ev,total_up,Au_p_up,Au_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.02701351,0.75811095,0.29393678,0.06260924,0.75228404,0.00000000,0.00748381,0.12568822,0.18496488,0.00000000
-0.02101051,0.81547673,0.31695599,0.06592902,0.80007324,0.00000000,0.00813291,0.13452443,0.19886979,0.00000000
-0.01500750,0.87296855,0.34001590,0.06929569,0.84662698,0.00000000,0.00878988,0.14337829,0.21277027,0.00000000
-0.00900450,0.92972443,0.36279530,0.07264006,0.89113314,0.00000000,0.00944338,0.15215115,0.22646165,0.00000000
-0.00300150,0.98487986,0.38497102,0.07589700,0.93280722,0.00000000,0.01008176,0.16074989,0.23974019,0.00000000
0.00300150,1.03758997,0.40622639,0.07900693,0.97091354,0.00000000,0.01069330,0.16908966,0.25240827,0.00000000
0.00900450,1.08705236,0.42625982,0.08191725,1.00478568,0.00000000,0.01126650,0.17709626,0.26427967,0.00000000
0.01500750,1.13252962,0.44479339,0.08458362,1.03384571,0.00000000,0.01179035,0.18470813,0.27518488,0.00000000
0.02101051,1.17337071,0.46158077,0.08697098,1.05762123,0.00000000,0.01225470,0.19187791,0.28497599,0.00000000
0.02701351,1.20903016,0.47641453,0.08905430,1.07575960,0.00000000,0.01265052,0.19857338,0.29353117,0.00000000
0.03301651,1.23908439,0.48913202,0.09081915,1.08803873,0.00000000,0.01297026,0.20477774,0.30075829,0.00000000
0.03901951,1.26324426,0.49961998,0.09226182,1.09437412,0.00000000,0.01320808,0.21048928,0.30659777,0.00000000
0.04502251,1.28136350,0.50781739,0.09338935,1.09482172,0.00000000,0.01336007,0.21572038,0.31102441,0.00000000
0.05102551,1.29344262,0.51371660,0.09421913,1.08957682,0.00000000,0.01342448,0.22049603,0.31404815,0.00000000
0.05702851,1.29962834,0.51736267,0.09477839,1.07896887,0.00000000,0.01340181,0.22485185,0.31571377,0.00000000
0.06303152,1.30020861,0.51885106,0.09510343,1.06345287,0.00000000,0.01329485,0.22883180,0.31609967,0.00000000
0.06903452,1.29560377,0.51832379,0.09523882,1.04359755,0.00000000,0.01310876,0.23248578,0.31531567,0.00000000
0.07503752,1.28635443,0.51596440,0.09523648,1.02007140,0.00000000,0.01285090,0.23586730,0.31350019,0.00000000
0.08104052,1.27310687,0.51199200,0.09515479,0.99362686,0.00000000,0.01253081,0.23903134,0.31081687,0.00000000
0.08704352,1.25659675,0.50665478,0.09505780,0.96508383,0.00000000,0.01216003,0.24203261,0.30745084,0.00000000
0.09304652,1.23763221,0.50022339,0.09501448,0.93531299,0.00000000,0.01175186,0.24492434,0.30360490,0.00000000
0.09904952,1.21707688,0.49298439,0.09509822,0.90521976,0.00000000,0.01132121,0.24775774,0.29949580,0.00000000
0.10505253,1.19583384,0.48523430,0.09538636,0.87572930,0.00000000,0.01088432,0.25058201,0.29535066,0.00000000
0.11105553,1.17483078,0.47727424,0.09595990,0.84777307,0.00000000,0.01045852,0.25344509,0.29140373,0.00000000
0.11705853,1.15500680,0.46940545,0.09690329,0.82227696,0.00000000,0.01006201,0.25639493,0.28789358,0.00000000
0.12306153,1.13730090,0.46192562,0.09830427,0.80015106,0.00000000,0.00971363,0.25948118,0.28506047,0.00000000
0.12906453,1.12264184,0.45512607,0.10025355,0.78228081,0.00000000,0.00943262,0.26275712,0.28314414,0.00000000
0.13506753,1.11193919,0.44928953,0.10284442,0.76951912,0.00000000,0.00923837,0.26628155,0.28238160,0.00000000
0.14107054,1.10607470,0.44468828,0.10617203,0.76267896,0.00000000,0.00915029,0.27012047,0.28300493,0.00000000
0.14707354,1.10589356,0.44158253,0.11033231,0.76252584,0.00000000,0.00918748,0.27434823,0.28523889,0.00000000
0.15307654,1.11219470,0.44021851,0.11542046,0.76976952,0.00000000,0.00936859,0.27904789,0.28929803,0.00000000
0.15907954,1.12571946,0.44082619,0.12152888,0.78505444,0.00000000,0.00971149,0.28431071,0.29538329,0.00000000
0.16508254,1.14713822,0.44361626,0.12874457,0.80894855,0.00000000,0.01023303,0.29023446,0.30367793,0.00000000
0.17108554,1.17703457,0.44877628,0.13714597,0.84193006,0.00000000,0.01094868,0.29692066,0.31434270,0.00000000
0.17708854,1.21588706,0.45646589,0.14679937,0.88437245,0.00000000,0.01187216,0.30447059,0.32751032,0.00000000
0.18309155,1.26404892,0.46681118,0.15775486,0.93652765,0.00000000,0.01301503,0.31298034,0.34327945,0.00000000
0.18909455,1.32172624,0.47989827,0.17004213,0.99850823,0.00000000,0.01438624,0.32253496,0.36170821,0.00000000
0.19509755,1.38895569,0.49576660,0.18366616,1.07026907,0.00000000,0.01599160,0.33320217,0.38280779,0.00000000
0.20110055,1.46558300,0.51440202,0.19860320,1.15158984,0.00000000,0.01783329,0.34502570,0.40653628,0.00000000
0.20710355,1.55124362,0.53573044,0.21479715,1.24205919,0.00000000,0.01990936,0.35801895,0.43279333,0.00000000
0.21310655,1.64534723,0.55961234,0.23215660,1.34106204,0.00000000,0.02221323,0.37215921,0.46141594,0.00000000
0.21910955,1.74706745,0.58583874,0.25055295,1.44777131,0.00000000,0.02473326,0.38738286,0.49217596,0.00000000
0.22511256,1.85533850,0.61412912,0.26981962,1.56114510,0.00000000,0.02745244,0.40358200,0.52477954,0.00000000
0.23111556,1.96885970,0.64413164,0.28975264,1.67993048,0.00000000,0.03034815,0.42060278,0.55886893,0.00000000
0.23711856,2.08610893,0.67542614,0.31011280,1.80267465,0.00000000,0.03339211,0.43824564,0.59402686,0.00000000
0.24312156,2.20536539,0.70752982,0.33062920,1.92774377,0.00000000,0.03655050,0.45626766,0.62978349,0.00000000
0.24912456,2.32474150,0.73990592,0.35100450,2.05334962,0.00000000,0.03978423,0.47438700,0.66562585,0.00000000
0.25512756,2.44222352,0.77197499,0.37092139,2.17758360,0.00000000,0.04304953,0.49228926,0.70100971,0.00000000
0.26113057,2.55571960,0.80312860,0.39005038,2.29845735,0.00000000,0.04629864,0.50963570,0.73537328,0.00000000
0.26713357,2.66311375,0.83274500,0.40805852,2.41394871,0.00000000,0.04948077,0.52607285,0.76815236,0.00000000
0.27313657,2.76232369,0.86020605,0.42461866,2.52205146,0.00000000,0.05254324,0.54124317,0.79879635,0.00000000
0.27913957,2.85136018,0.88491485,0.43941905,2.62082714,0.00000000,0.05543275,0.55479627,0.82678432,0.00000000
0.28514257,2.92838544,0.90631321,0.45217266,2.70845679,0.00000000,0.05809679,0.56640021,0.85164049,0.00000000
0.29114557,2.99176800,0.92389826,0.46262600,2.78329063,0.00000000,0.06048512,0.57575233,0.87294842,0.00000000
0.29714857,3.04013173,0.93723754,0.47056696,2.84389368,0.00000000,0.06255121,0.58258918,0.89036318,0.00000000
0.30315158,3.07239671,0.94598172,0.47583133,2.88908537,0.00000000,0.06425367,0.58669500,0.90362095,0.00000000
0.30915458,3.08781021,0.94987468,0.47830771,2.91797169,0.00000000,0.06555757,0.58790859,0.91254567,0.00000000
0.31515758,3.08596660,0.94876030,0.47794070,2.92996840,0.00000000,0.06643551,0.58612806,0.91705232,0.00000000
0.32116058,3.06681528,0.94258586,0.47473211,2.92481467,0.00000000,0.06686860,0.58131358,0.91714691,0.00000000
0.32716358,3.03065655,0.93140198,0.46874024,2.90257654,0.00000000,0.06684699,0.57348776,0.91292301,0.00000000
0.33316658,2.97812582,0.91535913,0.46007731,2.86364039,0.00000000,0.06637030,0.56273408,0.90455531,0.00000000
0.33916958,2.91016722,0.89470101,0.44890517,2.80869679,0.00000000,0.06544758,0.54919321,0.89229039,0.00000000
0.34517259,2.82799786,0.86975519,0.43542951,2.73871566,0.00000000,0.06409700,0.53305764,0.87643538,0.00000000
0.35117559,2.73306477,0.84092148,0.41989288,2.65491392,0.00000000,0.06234529,0.51456492,0.85734502,0.00000000
0.35717859,2.62699648,0.80865868,0.40256685,2.55871720,0.00000000,0.06022683,0.49398977,0.83540793,0.00000000
0.36318159,2.51155147,0.77347018,0.38374368,2.45171709,0.00000000,0.05778254,0.47163556,0.81103259,0.00000000
0.36918459,2.38856581,0.73588920,0.36372778,2.33562584,0.00000000,0.05505861,0.44782539,0.78463392,0.00000000
0.37518759,2.25990198,0.69646418,0.34282742,2.21223014,0.00000000,0.05210506,0.42289329,0.75662088,0.00000000
0.38119060,2.12740095,0.65574485,0.32134687,2.08334569,0.00000000,0.04897428,0.39717573,0.72738566,0.00000000
0.38719360,1.99283899,0.61426945,0.29957940,1.95077402,0.00000000,0.04571954,0.37100380,0.69729489,0.00000000
0.39319660,1.85789058,0.57255359,0.27780107,1.81626291,0.00000000,0.04239359,0.34469620,0.66668301,0.00000000
0.39919960,1.72409829,0.53108079,0.25626583,1.68147138,0.00000000,0.03904738,0.31855334,0.63584801,0.00000000
0.40520260,1.59285000,0.49029515,0.23520160,1.54794011,0.00000000,0.03572889,0.29285247,0.60504946,0.00000000
0.41120560,1.46536374,0.45059592,0.21480772,1.41706771,0.00000000,0.03248223,0.26784399,0.57450863,0.00000000
0.41720860,1.34267972,0.41233419,0.19525347,1.29009308,0.00000000,0.02934688,0.24374900,0.54441050,0.00000000
0.42321161,1.22565912,0.37581142,0.17667774,1.16808396,0.00000000,0.02635726,0.22075778,0.51490733,0.00000000
0.42921461,1.11498870,0.34127973,0.15918959,1.05193111,0.00000000,0.02354240,0.19902948,0.48612330,0.00000000
0.43521761,1.01119050,0.30894359,0.14286970,0.94234805,0.00000000,0.02092595,0.17869249,0.45815979,0.00000000
0.44122061,0.91463527,0.27896286,0.12777250,0.83987552,0.00000000,0.01852633,0.15984576,0.43110108,0.00000000
0.44722361,0.82555879,0.25145658,0.11392866,0.74489001,0.00000000,0.01635699,0.14256057,0.40501971,0.00000000
0.45322661,0.74407990,0.22650755,0.10134806,0.65761567,0.00000000,0.01442694,0.12688281,0.37998155,0.00000000
0.45922961,0.67021916,0.20416716,0.09002279,0.57813872,0.00000000,0.01274124,0.11283563,0.35604999,0.00000000
0.46523262,0.60391747,0.18446038,0.07993026,0.50642369,0.00000000,0.01130164,0.10042216,0.33328920,0.00000000
0.47123562,0.54505366,0.16739054,0.07103616,0.44233060,0.00000000,0.01010718,0.08962835,0.31176636,0.00000000
0.47723862,0.49346062,0.15294386,0.06329724,0.38563251,0.00000000,0.00915484,0.08042575,0.29155273,0.00000000
0.48324162,0.44893959,0.14109339,0.05666384,0.33603280,0.00000000,0.00844011,0.07277410,0.27272367,0.00000000
0.48924462,0.41127211,0.13180247,0.05108209,0.29318169,0.00000000,0.00795751,0.06662379,0.25535765,0.00000000
0.49524762,0.38022975,0.12502740,0.04649571,0.25669153,0.00000000,0.00770104,0.06191797,0.23953456,0.00000000
0.50125063,0.35558150,0.12071941,0.04284761,0.22615062,0.00000000,0.00766454,0.05859439,0.22533326,0.00000000
0.50725363,0.33709890,0.11882603,0.04008095,0.20113532,0.00000000,0.00784192,0.05658697,0.21282877,0.00000000
0.51325663,0.32455915,0.11929159,0.03814005,0.18122032,0.00000000,0.00822739,0.05582700,0.20208933,0.00000000
0.51925963,0.31774639,0.12205726,0.03697091,0.16598705,0.00000000,0.00881547,0.05624408,0.19317330,0.00000000
0.52526263,0.31645135,0.12706042,0.03652155,0.15503023,0.00000000,0.00960101,0.05776673,0.18612640,0.00000000
0.53126563,0.32046976,0.13423364,0.03674207,0.14796275,0.00000000,0.01057915,0.06032281,0.18097916,0.00000000
0.53726863,0.32959970,0.14350326,0.03758456,0.14441889,0.00000000,0.01174510,0.06383971,0.17774481,0.00000000
0.54327164,0.34363807,0.15478772,0.03900295,0.14405607,0.00000000,0.01309404,0.06824430,0.17641770,0.00000000
0.54927464,0.36237653,0.16799575,0.04095264,0.14655546,0.00000000,0.01462084,0.07346287,0.17697220,0.00000000
0.55527764,0.38559705,0.18302443,0.04339015,0.15162145,0.00000000,0.01631985,0.07942081,0.17936213,0.00000000
0.56128064,0.41306716,0.19975745,0.04627272,0.15898030,0.00000000,0.01818462,0.08604238,0.18352066,0.00000000
0.56728364,0.44453527,0.21806331,0.04955782,0.16837819,0.00000000,0.02020764,0.09325032,0.18936063,0.00000000
0.57328664,0.47972595,0.23779388,0.05320276,0.17957876,0.00000000,0.02238011,0.10096553,0.19677524,0.00000000
0.57928964,0.51833552,0.25878320,0.05716421,0.19236040,0.00000000,0.02469167,0.10910674,0.20563903,0.00000000
0.58529265,0.56002816,0.28084664,0.06139784,0.20651349,0.00000000,0.02713019,0.11759025,0.21580911,0.00000000
0.59129565,0.60443248,0.30378056,0.06585795,0.22183763,0.00000000,0.02968157,0.12632977,0.22712654,0.00000000
0.59729865,0.65113906,0.32736239,0.07049716,0.23813915,0.00000000,0.03232956,0.13523630,0.23941795,0.00000000
0.60330165,0.69969903,0.35135140,0.07526623,0.25522897,0.00000000,0.03505566,0.14421828,0.25249727,0.00000000
0.60930465,0.74962391,0.37549004,0.08011390,0.27292088,0.00000000,0.03783905,0.15318174,0.26616766,0.00000000
0.61530765,0.80038711,0.39950598,0.08498689,0.29103051,0.00000000,0.04065657,0.16203083,0.28022366,0.00000000
0.62131066,0.85142712,0.42311490,0.08983011,0.30937488,0.00000000,0.04348279,0.17066845,0.29445355,0.00000000
0.62731366,0.90215269,0.44602409,0.09458685,0.32777273,0.00000000,0.04629015,0.17899716,0.30864210,0.00000000
0.63331666,0.95195011,0.46793670,0.09919936,0.34604569,0.00000000,0.04904921,0.18692044,0.32257353,0.00000000
0.63931966,1.00019249,0.48855683,0.10360940,0.36402004,0.00000000,0.05172899,0.19434407,0.33603490,0.00000000
0.64532266,1.04625117,0.50759522,0.10775913,0.38152938,0.00000000,0.05429741,0.20117785,0.34881987,0.00000000
0.65132566,1.08950886,0.52477550,0.11159208,0.39841782,0.00000000,0.05672187,0.20733754,0.36073267,0.00000000
0.65732866,1.12937418,0.53984084,0.11505427,0.41454368,0.00000000,0.05896986,0.21274694,0.37159238,0.00000000
0.66333167,1.16529732,0.55256082,0.11809550,0.42978352,0.00000000,0.06100974,0.21734003,0.38123732,0.00000000
0.66933467,1.19678593,0.56273818,0.12067059,0.44403628,0.00000000,0.06281153,0.22106324,0.38952940,0.00000000
0.67533767,1.22342086,0.57021537,0.12274078,0.45722724,0.00000000,0.06434779,0.22387746,0.39635826,0.00000000
0.68134067,1.24487081,0.57488036,0.12427494,0.46931162,0.00000000,0.06559444,0.22576005,0.40164496,0.00000000
0.68734367,1.26090513,0.57667162,0.12525074,0.48027749,0.00000000,0.06653163,0.22670632,0.40534518,0.00000000
0.69334667,1.27140419,0.57558192,0.12565563,0.49014781,0.00000000,0.06714449,0.22673081,0.40745141,0.00000000
0.69934967,1.27636650,0.57166060,0.12548757,0.49898125,0.00000000,0.06742380,0.22586788,0.40799432,0.00000000
0.70535268,1.27591207,0.56501421,0.12475548,0.50687187,0.00000000,0.06736649,0.22417179,0.40704285,0.00000000
0.71135568,1.27028180,0.55580536,0.12347933,0.51394724,0.00000000,0.06697596,0.22171617,0.40470313,0.00000000
0.71735868,1.25983240,0.54424964,0.12168994,0.52036528,0.00000000,0.06626216,0.21859273,0.40111605,0.00000000
0.72336168,1.24502721,0.53061071,0.11942836,0.52630962,0.00000000,0.06524150,0.21490941,0.39645360,0.00000000
0.72936468,1.22642299,0.51519362,0.11674498,0.53198371,0.00000000,0.06393647,0.21078787,0.39091405,0.00000000
0.73536768,1.20465313,0.49833661,0.11369829,0.53760391,0.00000000,0.06237501,0.20636049,0.38471605,0.00000000
0.74137069,1.18040811,0.48040159,0.11035337,0.54339171,0.00000000,0.06058968,0.20176692,0.37809201,0.00000000
0.74737369,1.15441372,0.46176381,0.10678020,0.54956555,0.00000000,0.05861670,0.19715034,0.37128083,0.00000000
0.75337669,1.12740834,0.44280091,0.10305188,0.55633240,0.00000000,0.05649473,0.19265359,0.36452049,0.00000000
0.75937969,1.10011986,0.42388200,0.09924267,0.56387963,0.00000000,0.05426367,0.18841529,0.35804055,0.00000000
0.76538269,1.07324346,0.40535711,0.09542618,0.57236742,0.00000000,0.05196333,0.18456606,0.35205512,0.00000000
0.77138569,1.04742105,0.38754740,0.09167353,0.58192207,0.00000000,0.04963218,0.18122510,0.34675634,0.00000000
0.77738869,1.02322317,0.37073658,0.08805173,0.59263048,0.00000000,0.04730616,0.17849706,0.34230882,0.00000000
0.78339170,1.00113401,0.35516390,0.08462218,0.60453601,0.00000000,0.04501761,0.17646950,0.33884505,0.00000000
0.78939470,0.98154001,0.34101880,0.08143942,0.61763591,0.00000000,0.04279442,0.17521079,0.33646212,0.00000000
0.79539770,0.96472231,0.32843751,0.07855010,0.63188026,0.00000000,0.04065938,0.17476865,0.33521957,0.00000000
0.80140070,0.95085311,0.31750169,0.07599225,0.64717259,0.00000000,0.03862971,0.17516930,0.33513867,0.00000000
0.80740370,0.93999589,0.30823887,0.07379472,0.66337191,0.00000000,0.03671695,0.17641713,0.33620282,0.00000000
0.81340670,0.93210913,0.30062486,0.07197692,0.68029614,0.00000000,0.03492705,0.17849492,0.33835917,0.00000000
0.81940970,0.92705310,0.29458761,0.07054871,0.69772663,0.00000000,0.03326065,0.18136455,0.34152120,0.00000000
0.82541271,0.92459935,0.29001264,0.06951053,0.71541365,0.00000000,0.03171365,0.18496813,0.34557213,0.00000000
0.83141571,0.92444207,0.28674932,0.06885369,0.73308247,0.00000000,0.03027789,0.18922946,0.35036898,0.00000000
0.83741871,0.92621105,0.28461803,0.06856080,0.75043986,0.00000000,0.02894197,0.19405577,0.35574708,0.00000000
0.84342171,0.92948525,0.28341770,0.06860629,0.76718078,0.00000000,0.02769219,0.19933975,0.36152484,0.00000000
0.84942471,0.93380690,0.28293335,0.06895714,0.78299502,0.00000000,0.02651343,0.20496171,0.36750865,0.00000000
0.85542771,0.93869522,0.28294355,0.06957360,0.79757356,0.00000000,0.02539013,0.21079191,0.37349766,0.00000000
0.86143072,0.94365975,0.28322732,0.07041011,0.81061474,0.00000000,0.02430705,0.21669302,0.37928853,0.00000000
0.86743372,0.94821276,0.28357047,0.07141625,0.82182987,0.00000000,0.02325012,0.22252267,0.38467986,0.00000000
0.87343672,0.95188068,0.28377106,0.07253782,0.83094846,0.00000000,0.02220698,0.22813615,0.38947635,0.00000000
0.87943972,0.95421433,0.28364403,0.07371800,0.83772299,0.00000000,0.02116750,0.23338914,0.39349267,0.00000000
0.88544272,0.95479807,0.28302485,0.07489857,0.84193318,0.00000000,0.02012406,0.23814053,0.39655693,0.00000000
0.89144572,0.95325764,0.28177225,0.07602124,0.84338991,0.00000000,0.01907174,0.24225530,0.39851393,0.00000000
0.89744872,0.94926692,0.27977008,0.07702901,0.84193865,0.00000000,0.01800828,0.24560737,0.39922795,0.00000000
0.90345173,0.94255356,0.27692835,0.07786751,0.83746253,0.00000000,0.01693397,0.24808247,0.39858529,0.00000000
0.90945473,0.93290352,0.27318349,0.07848639,0.82988501,0.00000000,0.01585137,0.24958083,0.39649643,0.00000000
0.91545773,0.92016453,0.26849801,0.07884061,0.81917209,0.00000000,0.01476502,0.25001974,0.39289780,0.00000000
0.92146073,0.90424850,0.26285961,0.07889168,0.80533398,0.00000000,0.01368096,0.24933584,0.38775320,0.00000000
0.92746373,0.88513281,0.25627987,0.07860868,0.78842619,0.00000000,0.01260633,0.24748699,0.38105473,0.00000000
0.93346673,0.86286049,0.24879252,0.07796917,0.76854993,0.00000000,0.01154894,0.24445377,0.37282326,0.00000000
0.93946973,0.83753920,0.24045152,0.07695982,0.74585162,0.00000000,0.01051679,0.24024039,0.36310839,0.00000000
0.94547274,0.80933897,0.23132883,0.07557682,0.72052158,0.00000000,0.00951768,0.23487502,0.35198775,0.00000000
0.95147574,0.77848868,0.22151208,0.07382599,0.69279171,0.00000000,0.00855889,0.22840952,0.33956580,0.00000000
0.95747874,0.74527136,0.21110213,0.07172261,0.66293208,0.00000000,0.00764688,0.22091845,0.32597202,0.00000000
0.96348174,0.71001828,0.20021054,0.06929098,0.63124661,0.00000000,0.00678706,0.21249748,0.31135845,0.00000000
0.96948474,0.67310196,0.18895700,0.06656369,0.59806772,0.00000000,0.00598367,0.20326125,0.29589674,0.00000000
0.97548774,0.63492831,0.17746686,0.06358069,0.56375017,0.00000000,0.00523971,0.19334057,0.27977480,0.00000000
0.98149075,0.59592810,0.16586859,0.06038813,0.52866421,0.00000000,0.00455692,0.18287936,0.26319299,0.00000000
0.98749375,0.55654796,0.15429144,0.05703709,0.49318830,0.00000000,0.00393581,0.17203122,0.24636012,0.00000000
0.99349675,0.51724129,0.14286321,0.05358224,0.45770157,0.00000000,0.00337578,0.16095581,0.22948937,0.00000000
0.99949975,0.47845925,0.13170814,0.05008039,0.42257637,0.00000000,0.00287525,0.14981521,0.21279418,0.00000000
1.00550275,0.44064223,0.12094515,0.04658914,0.38817113,0.00000000,0.00243177,0.13877045,0.19648435,0.00000000
1.01150575,0.40421199,0.11068613,0.04316559,0.35482371,0.00000000,0.00204221,0.12797815,0.18076238,0.00000000
1.01750875,0.36956467,0.10103468,0.03986509,0.32284567,0.00000000,0.00170296,0.11758760,0.16582020,0.00000000
1.02351176,0.33706484,0.09208495,0.03674024,0.29251733,0.00000000,0.00141000,0.10773813,0.15183635,0.00000000
1.02951476,0.30704071,0.08392085,0.03383994,0.26408397,0.00000000,0.00115916,0.09855697,0.13897364,0.00000000
1.03551776,0.27978036,0.07661543,0.03120866,0.23775320,0.00000000,0.00094617,0.09015760,0.12737723,0.00000000
1.04152076,0.25552917,0.07023049,0.02888588,0.21369331,0.00000000,0.00076681,0.08263847,0.11717324,0.00000000
1.04752376,0.23448812,0.06481631,0.02690565,0.19203276,0.00000000,0.00061702,0.07608218,0.10846768,0.00000000
1.05352676,0.21681289,0.06041154,0.02529625,0.17286057,0.00000000,0.00049295,0.07055499,0.10134578,0.00000000
1.05952976,0.20261359,0.05704314,0.02408000,0.15622750,0.00000000,0.00039101,0.06610662,0.09587148,0.00000000
1.06553277,0.19195486,0.05472627,0.02327311,0.14214780,0.00000000,0.00030793,0.06277024,0.09208711,0.00000000
1.07153577,0.18485626,0.05346423,0.02288557,0.13060145,0.00000000,0.00024077,0.06056261,0.09001310,0.00000000
1.07753877,0.18129269,0.05324837,0.02292111,0.12153659,0.00000000,0.00018692,0.05948430,0.08964782,0.00000000
1.08354177,0.18119479,0.05405782,0.02337711,0.11487211,0.00000000,0.00014407,0.05951989,0.09096721,0.00000000
1.08954477,0.18444936,0.05585930,0.02424454,0.11050021,0.00000000,0.00011026,0.06063827,0.09392458,0.00000000
1.09554777,0.19089963,0.05860684,0.02550796,0.10828886,0.00000000,0.00008379,0.06279285,0.09845030,0.00000000
1.10155078,0.20034573,0.06224157,0.02714546,0.10808420,0.00000000,0.00006324,0.06592185,0.10445161,0.00000000
1.10755378,0.21254522,0.06669154,0.02912871,0.10971269,0.00000000,0.00004742,0.06994862,0.11181258,0.00000000
1.11355678,0.22721420,0.07187177,0.03142305,0.11298338,0.00000000,0.00003534,0.07478213,0.12039434,0.00000000
1.11955978,0.24402888,0.07768449,0.03398768,0.11769000,0.00000000,0.00002621,0.08031765,0.13003576,0.00000000
1.12556278,0.26262810,0.08401975,0.03677603,0.12361326,0.00000000,0.00001940,0.08643762,0.14055454,0.00000000
1.13156578,0.28261689,0.09075637,0.03973623,0.13052329,0.00000000,0.00001439,0.09301296,0.15174905,0.00000000
1.13756878,0.30357122,0.09776337,0.04281178,0.13818240,0.00000000,0.00001080,0.09990469,0.16340080,0.00000000
1.14357179,0.32504414,0.10490184,0.04594245,0.14634812,0.00000000,0.00000833,0.10696601,0.17527772,0.00000000
1.14957479,0.34657317,0.11202729,0.04906533,0.15477677,0.00000000,0.00000678,0.11404477,0.18713820,0.00000000
1.15557779,0.36768908,0.11899248,0.05211609,0.16322730,0.00000000,0.00000599,0.12098637,0.19873581,0.00000000
1.16158079,0.38792568,0.12565060,0.05503040,0.17146560,0.00000000,0.00000591,0.12763702,0.20982473,0.00000000
1.16758379,0.40683050,0.13185875,0.05774548,0.17926909,0.00000000,0.00000651,0.13384721,0.22016555,0.00000000
1.17358679,0.42397597,0.13748162,0.06020163,0.18643146,0.00000000,0.00000786,0.13947541,0.22953145,0.00000000
1.17958979,0.43897068,0.14239519,0.06234393,0.19276756,0.00000000,0.00001004,0.14439168,0.23771439,0.00000000
1.18559280,0.45147031,0.14649032,0.06412372,0.19811802,0.00000000,0.00001325,0.14848125,0.24453106,0.00000000
1.19159580,0.46118761,0.14967612,0.06550003,0.20235370,0.00000000,0.00001772,0.15164774,0.24982844,0.00000000
1.19759880,0.46790122,0.15188281,0.06644084,0.20537956,0.00000000,0.00002380,0.15381594,0.25348863,0.00000000
1.20360180,0.47146266,0.15306409,0.06692402,0.20713790,0.00000000,0.00003191,0.15493406,0.25543271,0.00000000
1.20960480,0.47180136,0.15319888,0.06693800,0.20761086,0.00000000,0.00004261,0.15497522,0.25562350,0.00000000
1.21560780,0.46892727,0.15229218,0.06648211,0.20682184,0.00000000,0.00005658,0.15393826,0.25406704,0.00000000
1.22161081,0.46293109,0.15037527,0.06556658,0.20483610,0.00000000,0.00007466,0.15184759,0.25081275,0.00000000
1.22761381,0.45398202,0.14750502,0.06421209,0.20176023,0.00000000,0.00009787,0.14875236,0.24595221,0.00000000
1.23361681,0.44232307,0.14376246,0.06244912,0.19774055,0.00000000,0.00012743,0.14472479,0.23961664,0.00000000
1.23961981,0.42826420,0.13925061,0.06031688,0.19296069,0.00000000,0.00016480,0.13985773,0.23197318,0.00000000
1.24562281,0.41217366,0.13409177,0.05786199,0.18763809,0.00000000,0.00021168,0.13426169,0.22322015,0.00000000
1.25162581,0.39446771,0.12842421,0.05513703,0.18201979,0.00000000,0.00027006,0.12806139,0.21358146,0.00000000
1.25762881,0.37559931,0.12239864,0.05219888,0.17637754,0.00000000,0.00034224,0.12139189,0.20330046,0.00000000
1.26363182,0.35604622,0.11617437,0.04910702,0.17100229,0.00000000,0.00043083,0.11439470,0.19263333,0.00000000
1.26963482,0.33629883,0.10991547,0.04592181,0.16619828,0.00000000,0.00053876,0.10721374,0.18184253,0.00000000
1.27563782,0.31684832,0.10378700,0.04270292,0.16227668,0.00000000,0.00066933,0.09999151,0.17119017,0.00000000
1.28164082,0.29817528,0.09795140,0.03950774,0.15954914,0.00000000,0.00082618,0.09286554,0.16093180,0.00000000
1.28764382,0.28073939,0.09256525,0.03639016,0.15832094,0.00000000,0.00101328,0.08596513,0.15131061,0.00000000
1.29364682,0.26497010,0.08777629,0.03339934,0.15888424,0.00000000,0.00123493,0.07940865,0.14255225,0.00000000
1.29964982,0.25125864,0.08372099,0.03057892,0.16151106,0.00000000,0.00149576,0.07330126,0.13486032,0.00000000
1.30565283,0.23995142,0.08052247,0.02796631,0.16644647,0.00000000,0.00180066,0.06773320,0.12841253,0.00000000
1.31165583,0.23134476,0.07828889,0.02559233,0.17390164,0.00000000,0.00215478,0.06277860,0.12335766,0.00000000
1.31765883,0.22568107,0.07711235,0.02348103,0.18404731,0.00000000,0.00256348,0.05849482,0.11981318,0.00000000
1.32366183,0.22314629,0.07706813,0.02164971,0.19700736,0.00000000,0.00303230,0.05492222,0.11786362,0.00000000
1.32966483,0.22386862,0.07821442,0.02010914,0.21285304,0.00000000,0.00356693,0.05208441,0.11755954,0.00000000
1.33566783,0.22791835,0.08059232,0.01886398,0.23159781,0.00000000,0.00417313,0.04998884,0.11891723,0.00000000
1.34167084,0.23530892,0.08422626,0.01791321,0.25319314,0.00000000,0.00485678,0.04862773,0.12191892,0.00000000
1.34767384,0.24599892,0.08912472,0.01725079,0.27752563,0.00000000,0.00562375,0.04797928,0.12651366,0.00000000
1.35367684,0.25989510,0.09528117,0.01686628,0.30441555,0.00000000,0.00647998,0.04800906,0.13261874,0.00000000
1.35967984,0.27685642,0.10267532,0.01674557,0.33361723,0.00000000,0.00743139,0.04867173,0.14012176,0.00000000
