energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
3.91095548,2.42863196,-2.42783539,0.67035014,-0.67012841,0.07572509,-0.07570755,0.01635988,-0.01635432,0.19552610,-0.19543566,0.29530439,-0.29510482,0.00000000,-0.00000000,2.86851759,-2.86722851,0.03688288,-0.03686957
3.91695848,2.50313354,-2.50243349,0.69440776,-0.69421291,0.07787659,-0.07786271,0.01689814,-0.01689327,0.20489079,-0.20480724,0.31116698,-0.31097631,0.00000000,-0.00000000,2.98712654,-2.98595257,0.03798549,-0.03797343
3.92296148,2.56611391,-2.56552166,0.71493201,-0.71476736,0.07965200,-0.07964214,0.01733987,-0.01733578,0.21334789,-0.21327265,0.32599336,-0.32581483,0.00000000,-0.00000000,3.09188045,-3.09084233,0.03894704,-0.03893640
3.92896448,2.61660399,-2.61612923,0.73157254,-0.73144088,0.08102250,-0.08101695,0.01767662,-0.01767340,0.22074910,-0.22068347,0.33953488,-0.33937164,0.00000000,-0.00000000,3.18094644,-3.18006297,0.03975529,-0.03974623
3.93496748,2.65382377,-2.65347434,0.74404947,-0.74395296,0.08196578,-0.08196477,0.01790246,-0.01790014,0.22696138,-0.22690650,0.35155717,-0.35141219,0.00000000,-0.00000000,3.25274084,-3.25202832,0.04039966,-0.04039233
3.94097049,2.67720253,-2.67698423,0.75216274,-0.75210284,0.08246667,-0.08247036,0.01801416,-0.01801276,0.23187089,-0.23182775,0.36184695,-0.36172292,0.00000000,-0.00000000,3.30597652,-3.30544824,0.04087140,-0.04086591
3.94697349,2.68639453,-2.68631090,0.75579924,-0.75577668,0.08251759,-0.08252603,0.01801133,-0.01801085,0.23538658,-0.23535593,0.37021855,-0.37011783,0.00000000,-0.00000000,3.33970282,-3.33936867,0.04116372,-0.04116019
3.95297649,2.68128968,-2.68134189,0.75493750,-0.75495221,0.08211879,-0.08213196,0.01789651,-0.01789694,0.23744299,-0.23742536,0.37652008,-0.37644458,0.00000000,-0.00000000,3.35333668,-3.35320279,0.04127201,-0.04127049
3.95897949,2.66201882,-2.66220560,0.74964951,-0.74970062,0.08127846,-0.08129625,0.01767514,-0.01767642,0.23800243,-0.23799809,0.38063881,-0.38058995,0.00000000,-0.00000000,3.34668334,-3.34675184,0.04119390,-0.04119444
3.96498249,2.62895325,-2.62927091,0.74009973,-0.74018563,0.08001268,-0.08003489,0.01735537,-0.01735744,0.23705627,-0.23706522,0.38250558,-0.38248421,0.00000000,-0.00000000,3.31994585,-3.32021474,0.04092947,-0.04093207
3.97098549,2.58269869,-2.58314111,0.72654134,-0.72665963,0.07834508,-0.07837143,0.01694795,-0.01695070,0.23462532,-0.23464730,0.38209807,-0.38210444,0.00000000,-0.00000000,3.27372277,-3.27418597,0.04048130,-0.04048594
3.97698849,2.52408347,-2.52464225,0.70930962,-0.70945727,0.07630646,-0.07633657,0.01646585,-0.01646917,0.23075931,-0.23079380,0.37944257,-0.37947632,0.00000000,-0.00000000,3.20899418,-3.20964161,0.03985458,-0.03986120
3.98299150,2.45414150,-2.45480614,0.68881308,-0.68898642,0.07393414,-0.07396757,0.01592396,-0.01592773,0.22553546,-0.22558170,0.37461441,-0.37467455,0.00000000,-0.00000000,3.12709640,-3.12791425,0.03905713,-0.03906562
3.98899450,2.37409038,-2.37484847,0.66552232,-0.66571718,0.07127119,-0.07130744,0.01533869,-0.01534276,0.21905625,-0.21911325,0.36773673,-0.36782165,0.00000000,-0.00000000,3.02968641,-3.03065752,0.03809940,-0.03810963
3.99499750,2.28530518,-2.28614271,0.63995724,-0.64016907,0.06836562,-0.06840412,0.01472750,-0.01473172,0.21144640,-0.21151297,0.35897772,-0.35908528,0.00000000,-0.00000000,2.91869729,-2.91980155,0.03699435,-0.03700616
4.00100050,2.18928878,-2.19019042,0.61267310,-0.61289707,0.06526932,-0.06530946,0.01410846,-0.01411268,0.20284928,-0.20292409,0.34854650,-0.34867401,0.00000000,-0.00000000,2.79628629,-2.79750124,0.03575737,-0.03577056
4.00700350,2.08763944,-2.08858891,0.58424580,-0.58447692,0.06203706,-0.06207822,0.01349983,-0.01350388,0.19342282,-0.19350440,0.33668753,-0.33683190,0.00000000,-0.00000000,2.66477760,-2.66607900,0.03440606,-0.03442041
4.01300650,1.98201658,-1.98299700,0.55525695,-0.55549019,0.05872539,-0.05876690,0.01291953,-0.01292326,0.18333515,-0.18342197,0.32367402,-0.32383179,0.00000000,-0.00000000,2.52660162,-2.52796410,0.03295991,-0.03297518
4.01900950,1.87410569,-1.87509994,0.52627932,-0.52650974,0.05539152,-0.05543272,0.01238479,-0.01238805,0.17276009,-0.17285056,0.30980039,-0.30996788,0.00000000,-0.00000000,2.38423311,-2.38563082,0.03144004,-0.03145597
4.02501251,1.76558323,-1.76657435,0.49786295,-0.49808581,0.05209221,-0.05213246,0.01191174,-0.01191438,0.16187265,-0.16196520,0.29537415,-0.29554751,0.00000000,-0.00000000,2.24012997,-2.24153726,0.02986875,-0.02988507
4.03101551,1.65808257,-1.65905412,0.47052249,-0.47073336,0.04888272,-0.04892140,0.01151506,-0.01151695,0.15084475,-0.15093783,0.28070743,-0.28088280,0.00000000,-0.00000000,2.09667478,-2.09806683,0.02826910,-0.02828554
4.03701851,1.55316165,-1.55409802,0.44472600,-0.44492084,0.04581580,-0.04585232,0.01120771,-0.01120872,0.13984126,-0.13993340,0.26610853,-0.26628212,0.00000000,-0.00000000,1.95612066,-1.95747404,0.02666444,-0.02668072
4.04302151,1.45227320,-1.45315995,0.42088550,-0.42106074,0.04294074,-0.04297454,0.01100065,-0.01100068,0.12901644,-0.12910628,0.25187368,-0.25204187,0.00000000,-0.00000000,1.82054292,-1.82183615,0.02507787,-0.02509374
4.04902451,1.35673818,-1.35756232,0.39934949,-0.39950208,0.04030250,-0.04033311,0.01090271,-0.01090167,0.11851097,-0.11859729,0.23827937,-0.23843884,0.00000000,-0.00000000,1.69179762,-1.69301164,0.02353179,-0.02354700
4.05502751,1.26772296,-1.26847318,0.38039740,-0.38052491,0.03794097,-0.03796797,0.01092041,-0.01091823,0.10844954,-0.10853127,0.22557545,-0.22572322,0.00000000,-0.00000000,1.57148792,-1.57260641,0.02204737,-0.02206168
4.06103052,1.18622062,-1.18688752,0.36423624,-0.36433683,0.03589033,-0.03591337,0.01105790,-0.01105453,0.09893905,-0.09901527,0.21397917,-0.21411269,0.00000000,-0.00000000,1.46093854,-1.46194828,0.02064409,-0.02065731
4.06703352,1.11303680,-1.11361297,0.35099910,-0.35107157,0.03417846,-0.03419728,0.01131691,-0.01131232,0.09006747,-0.09013747,0.20367033,-0.20378755,0.00000000,-0.00000000,1.36117887,-1.36206986,0.01933929,-0.01935125
4.07303652,1.04877999,-1.04926019,0.34074565,-0.34078943,0.03282657,-0.03284098,0.01169674,-0.01169092,0.08190331,-0.08196654,0.19478771,-0.19488710,0.00000000,-0.00000000,1.27293428,-1.27369991,0.01814787,-0.01815842
4.07903952,0.99385664,-0.99423780,0.33346435,-0.33347951,0.03184880,-0.03185873,0.01219431,-0.01218728,0.07449562,-0.07455171,0.18742677,-0.18750735,0.00000000,-0.00000000,1.19662569,-1.19726270,0.01708190,-0.01709093
4.08504252,0.94847078,-0.94875201,0.32907623,-0.32906342,0.03125210,-0.03125753,0.01280423,-0.01279603,0.06787453,-0.06792330,0.18163861,-0.18169996,0.00000000,-0.00000000,1.13237674,-1.13288517,0.01615044,-0.01615789
4.09104552,0.91262808,-0.91281063,0.32744000,-0.32740048,0.03103609,-0.03103712,0.01351891,-0.01350960,0.06205228,-0.06209371,0.17743033,-0.17747260,0.00000000,-0.00000000,1.08002795,-1.08041098,0.01535941,-0.01536525
4.09704852,0.88614410,-0.88623131,0.32835837,-0.32829391,0.03119310,-0.03118990,0.01432864,-0.01431830,0.05702452,-0.05705874,0.17476655,-0.17479038,0.00000000,-0.00000000,1.03915722,-1.03942094,0.01471150,-0.01471574
4.10305153,0.86865651,-0.86865359,0.33158513,-0.33149800,0.03170834,-0.03170118,0.01522180,-0.01521055,0.05277198,-0.05279926,0.17357210,-0.17357863,0.00000000,-0.00000000,1.00910572,-1.00925881,0.01420621,-0.01420890
4.10905453,0.85964067,-0.85955462,0.33683310,-0.33672600,0.03256017,-0.03254940,0.01618504,-0.01617300,0.04926232,-0.04928307,0.17373571,-0.17372653,0.00000000,-0.00000000,0.98900838,-0.98906181,0.01383997,-0.01384118
4.11505753,0.85842840,-0.85826775,0.34378236,-0.34365835,0.03372052,-0.03370655,0.01720346,-0.01719078,0.04645213,-0.04646684,0.17511467,-0.17509174,0.00000000,-0.00000000,0.97782799,-0.97779457,0.01360633,-0.01360618
4.12106053,0.86422929,-0.86400389,0.35208888,-0.35195133,0.03515542,-0.03513874,0.01826084,-0.01824770,0.04428899,-0.04429824,0.17754014,-0.17750572,0.00000000,-0.00000000,0.97439192,-0.97428592,0.01349621,-0.01349483
4.12706353,0.87615402,-0.87587477,0.36139316,-0.36124567,0.03682565,-0.03680681,0.01933997,-0.01932655,0.04271352,-0.04271795,0.18082303,-0.18077960,0.00000000,-0.00000000,0.97743059,-0.97726727,0.01349825,-0.01349580
4.13306653,0.89323924,-0.89291780,0.37132880,-0.37117512,0.03868755,-0.03866713,0.02042289,-0.02040939,0.04166141,-0.04166171,0.18476026,-0.18471046,0.00000000,-0.00000000,0.98561654,-0.98541170,0.01359914,-0.01359581
4.13906953,0.91447322,-0.91412172,0.38153085,-0.38137481,0.04069393,-0.04067256,0.02149123,-0.02147786,0.04106536,-0.04106226,0.18914122,-0.18908776,0.00000000,-0.00000000,0.99760322,-0.99737271,0.01378410,-0.01378008
4.14507254,0.93882181,-0.93845256,0.39164371,-0.39148914,0.04279508,-0.04277341,0.02252658,-0.02251354,0.04085690,-0.04085110,0.19375416,-0.19369972,0.00000000,-0.00000000,1.01206242,-1.01182172,0.01403728,-0.01403278
4.15107554,0.96525394,-0.96487909,0.40132862,-0.40117926,0.04493988,-0.04491854,0.02351082,-0.02349835,0.04096797,-0.04096019,0.19839237,-0.19833954,0.00000000,-0.00000000,1.02771947,-1.02748328,0.01434224,-0.01433745
4.15707854,0.99276606,-0.99239735,0.41027043,-0.41012986,0.04707694,-0.04705658,0.02442659,-0.02441488,0.04133246,-0.04132338,0.20286003,-0.20281125,0.00000000,-0.00000000,1.04338527,-1.04316712,0.01468236,-0.01467750
4.16308154,1.02040489,-1.02005334,0.41818371,-0.41805526,0.04915585,-0.04913707,0.02525761,-0.02524687,0.04188744,-0.04187769,0.20697742,-0.20693487,0.00000000,-0.00000000,1.05798436,-1.05779627,0.01504137,-0.01503662
4.16908454,1.04728787,-1.04696354,0.42481804,-0.42470473,0.05112835,-0.05111173,0.02598915,-0.02597956,0.04257420,-0.04256439,0.21058541,-0.21055101,0.00000000,-0.00000000,1.07057829,-1.07043049,0.01540368,-0.01539923
4.17508754,1.07262082,-1.07233256,0.42996239,-0.42986684,0.05294953,-0.05293557,0.02660838,-0.02660010,0.04333914,-0.04332979,0.21354922,-0.21352453,0.00000000,-0.00000000,1.08038384,-1.08028456,0.01575482,-0.01575082
4.18109055,1.09571232,-1.09546763,0.43344856,-0.43337297,0.05457891,-0.05456806,0.02710478,-0.02709796,0.04413435,-0.04412591,0.21576108,-0.21574732,0.00000000,-0.00000000,1.08678560,-1.08674092,0.01608172,-0.01607832
4.18709355,1.11598461,-1.11578943,0.43515369,-0.43509973,0.05598148,-0.05597409,0.02747050,-0.02746522,0.04491804,-0.04491091,0.21714203,-0.21714003,0.00000000,-0.00000000,1.08934287,-1.08935666,0.01637303,-0.01637035
4.19309655,1.13298063,-1.13283930,0.43500162,-0.43497046,0.05712849,-0.05712484,0.02770061,-0.02769695,0.04565476,-0.04564924,0.21764271,-0.21765289,0.00000000,-0.00000000,1.08779090,-1.08786479,0.01661933,-0.01661746
4.19909955,1.14636742,-1.14628259,0.43296339,-0.43295559,0.05799821,-0.05799846,0.02779340,-0.02779137,0.04631538,-0.04631171,0.21724310,-0.21726549,0.00000000,-0.00000000,1.08203672,-1.08217017,0.01681325,-0.01681224
4.20510255,1.15593578,-1.15590841,0.42905657,-0.42907214,0.05857635,-0.05858056,0.02775056,-0.02775013,0.04687699,-0.04687531,0.21595140,-0.21598567,0.00000000,-0.00000000,1.07215013,-1.07234054,0.01694957,-0.01694946
4.21110555,1.16159656,-1.16162599,0.42334379,-0.42338213,0.05885635,-0.05886449,0.02757726,-0.02757836,0.04732255,-0.04732295,0.21380214,-0.21384759,0.00000000,-0.00000000,1.05835049,-1.05859338,0.01702523,-0.01702604
4.21710855,1.16337407,-1.16345804,0.41593022,-0.41599017,0.05883947,-0.05885139,0.02728220,-0.02728471,0.04764050,-0.04764299,0.21085354,-0.21090916,0.00000000,-0.00000000,1.04099025,-1.04127945,0.01703933,-0.01704102
4.22311156,1.16139691,-1.16153174,0.40696036,-0.40704023,0.05853455,-0.05855001,0.02687757,-0.02688131,0.04782426,-0.04782879,0.20718442,-0.20724894,0.00000000,-0.00000000,1.02053607,-1.02086401,0.01699298,-0.01699549
4.22911456,1.15588712,-1.15606781,0.39661408,-0.39671165,0.05795768,-0.05797634,0.02637886,-0.02638363,0.04787164,-0.04787810,0.20289075,-0.20296267,0.00000000,-0.00000000,0.99754869,-0.99790658,0.01688917,-0.01689244
4.23511756,1.14714801,-1.14736847,0.38510209,-0.38521469,0.05713163,-0.05715307,0.02580471,-0.02581023,0.04778428,-0.04779253,0.19808203,-0.19815966,0.00000000,-0.00000000,0.97266238,-0.97304055,0.01673265,-0.01673656
4.24112056,1.13555157,-1.13580473,0.37266098,-0.37278554,0.05608509,-0.05610883,0.02517651,-0.02518248,0.04756707,-0.04757690,0.19287767,-0.19295920,0.00000000,-0.00000000,0.94656510,-0.94695322,0.01652965,-0.01653411
4.24712356,1.12152582,-1.12180390,0.35954796,-0.35968109,0.05485182,-0.05487731,0.02451807,-0.02452416,0.04722759,-0.04723880,0.18740357,-0.18748710,0.00000000,-0.00000000,0.91997999,-0.92036732,0.01628775,-0.01629260
4.25312656,1.10554283,-1.10583748,0.34603542,-0.34617348,0.05346971,-0.05349636,0.02385516,-0.02386101,0.04677567,-0.04678800,0.18178891,-0.18187251,0.00000000,-0.00000000,0.89364887,-0.89402450,0.01601558,-0.01602069
4.25912956,1.08810763,-1.08841015,0.33240549,-0.33254466,0.05197971,-0.05200691,0.02321496,-0.02322020,0.04622293,-0.04623613,0.17616337,-0.17624511,0.00000000,-0.00000000,0.86831818,-0.86867121,0.01572267,-0.01572788
4.26513257,1.06974831,-1.07004979,0.31894458,-0.31908096,0.05042480,-0.05045192,0.02262554,-0.02262978,0.04558249,-0.04559629,0.17065476,-0.17073276,0.00000000,-0.00000000,0.84472733,-0.84504706,0.01541917,-0.01542433
4.27113557,1.05100733,-1.05129890,0.30593816,-0.30606784,0.04884893,-0.04887534,0.02211520,-0.02211805,0.04486873,-0.04488284,0.16538708,-0.16545952,0.00000000,-0.00000000,0.82359962,-0.82387568,0.01511572,-0.01512065
4.27713857,1.03243409,-1.03270699,0.29366565,-0.29378480,0.04729597,-0.04732108,0.02171187,-0.02171295,0.04409706,-0.04411122,0.16047896,-0.16054413,0.00000000,-0.00000000,0.80563503,-0.80585755,0.01482319,-0.01482775
4.28314157,1.01457831,-1.01482409,0.28239563,-0.28250057,0.04580876,-0.04583199,0.02144245,-0.02144140,0.04328390,-0.04329783,0.15604252,-0.15609884,0.00000000,-0.00000000,0.79150477,-0.79166441,0.01455256,-0.01455658
4.28914457,0.99798398,-0.99819462,0.27238123,-0.27246852,0.04442817,-0.04444900,0.02133213,-0.02132864,0.04244651,-0.04245995,0.15218243,-0.15222844,0.00000000,-0.00000000,0.78184647,-0.78193459,0.01431469,-0.01431803
4.29514757,0.98318353,-0.98335157,0.26385581,-0.26392232,0.04319225,-0.04321020,0.02140376,-0.02139753,0.04160300,-0.04161568,0.14899515,-0.14902955,0.00000000,-0.00000000,0.77725962,-0.77726835,0.01412021,-0.01412273
4.30115058,0.97069155,-0.97081023,0.25702885,-0.25707182,0.04213546,-0.04215014,0.02167719,-0.02166798,0.04077218,-0.04078387,0.14656818,-0.14658986,0.00000000,-0.00000000,0.77830030,-0.77822265,0.01397931,-0.01398087
4.30715358,0.96099783,-0.96106117,0.25208202,-0.25209915,0.04128798,-0.04129907,0.02216865,-0.02215629,0.03997349,-0.03998394,0.14497932,-0.14498735,0.00000000,-0.00000000,0.78547458,-0.78530454,0.01390155,-0.01390205
4.31315658,0.95455922,-0.95456219,0.24916552,-0.24915500,0.04067514,-0.04068240,0.02289024,-0.02287461,0.03922677,-0.03923577,0.14429571,-0.14428936,0.00000000,-0.00000000,0.79923002,-0.79896269,0.01389571,-0.01389506
4.31915958,0.95179019,-0.95172882,0.24839455,-0.24835512,0.04031681,-0.04032010,0.02384933,-0.02383040,0.03855197,-0.03855932,0.14457266,-0.14455143,0.00000000,-0.00000000,0.81994497,-0.81957675,0.01396957,-0.01396770
4.32516258,0.95305199,-0.95292348,0.24984605,-0.24977704,0.04022704,-0.04022630,0.02504821,-0.02502602,0.03796880,-0.03797431,0.14585229,-0.14581591,0.00000000,-0.00000000,0.84791560,-0.84744431,0.01412969,-0.01412653
4.33116558,0.95864052,-0.95844339,0.25355573,-0.25345714,0.04041362,-0.04040891,0.02648370,-0.02645839,0.03749621,-0.03749974,0.14816185,-0.14811032,0.00000000,-0.00000000,0.88334080,-0.88276586,0.01438116,-0.01437670
4.33716858,0.96877333,-0.96850750,0.25951552,-0.25938800,0.04087787,-0.04086934,0.02814691,-0.02811868,0.03715185,-0.03715326,0.15151196,-0.15144553,0.00000000,-0.00000000,0.92630553,-0.92562816,0.01472742,-0.01472165
4.34317159,0.98357620,-0.98324311,0.26767146,-0.26751633,0.04161443,-0.04160232,0.03002315,-0.02999231,0.03695135,-0.03695056,0.15589464,-0.15581389,0.00000000,-0.00000000,0.97676343,-0.97598683,0.01516999,-0.01516293
4.34917459,1.00307007,-1.00267276,0.27792236,-0.27774163,0.04261120,-0.04259586,0.03209193,-0.03205885,0.03690768,-0.03690465,0.16128152,-0.16118729,0.00000000,-0.00000000,1.03451968,-1.03364916,0.01570824,-0.01569996
4.35517759,1.02715918,-1.02670235,0.29011915,-0.28991550,0.04384943,-0.04383127,0.03432713,-0.03429228,0.03703042,-0.03702513,0.16762210,-0.16751557,0.00000000,-0.00000000,1.09921533,-1.09825845,0.01633926,-0.01632984
4.36118059,1.05562129,-1.05511129,0.30406539,-0.30384215,0.04530388,-0.04528343,0.03669739,-0.03666128,0.03732501,-0.03731752,0.17484245,-0.17472512,0.00000000,-0.00000000,1.17031453,-1.16928118,0.01705765,-0.01704722
4.36718359,1.08810093,-1.08754579,0.31951885,-0.31927992,0.04694323,-0.04692107,0.03916655,-0.03912978,0.03779220,-0.03778260,0.18284447,-0.18271813,0.00000000,-0.00000000,1.24709595,-1.24599835,0.01785547,-0.01784418
4.37318659,1.12410663,-1.12351590,0.33619439,-0.33594423,0.04873059,-0.04870735,0.04169437,-0.04165757,0.03842747,-0.03841592,0.19150577,-0.19137252,0.00000000,-0.00000000,1.32864969,-1.32750233,0.01872223,-0.01871026
4.37918959,1.16301269,-1.16239739,0.35376835,-0.35351183,0.05062416,-0.05060054,0.04423736,-0.04420119,0.03922075,-0.03920745,0.20068045,-0.20054266,0.00000000,-0.00000000,1.41388076,-1.41270027,0.01964491,-0.01963246
4.38519260,1.20406631,-1.20343866,0.37188425,-0.37162661,0.05257814,-0.05255484,0.04674974,-0.04671489,0.04015618,-0.04014141,0.21020078,-0.21006104,0.00000000,-0.00000000,1.50152001,-1.50032490,0.02060817,-0.02059547
4.39119560,1.24640004,-1.24577327,0.39016000,-0.38990669,0.05454371,-0.05452146,0.04918458,-0.04915172,0.04121226,-0.04119634,0.21987989,-0.21974097,0.00000000,-0.00000000,1.59014294,-1.58895325,0.02159458,-0.02158188
4.39719860,1.28904989,-1.28843790,0.40819640,-0.40795296,0.05647023,-0.05644975,0.05149499,-0.05146478,0.04236209,-0.04234538,0.22951542,-0.22938023,0.00000000,-0.00000000,1.67819631,-1.67703324,0.02258498,-0.02257254
4.40320160,1.33097849,-1.33039552,0.42558675,-0.42535867,0.05830647,-0.05828847,0.05363537,-0.05360843,0.04357394,-0.04355685,0.23889415,-0.23876563,0.00000000,-0.00000000,1.76403241,-1.76291780,0.02355894,-0.02354702
4.40920460,1.37110287,-1.37056313,0.44192729,-0.44171987,0.06000202,-0.05998713,0.05556271,-0.05553960,0.04481205,-0.04479501,0.24779731,-0.24767839,0.00000000,-0.00000000,1.84594983,-1.84490559,0.02449526,-0.02448413
4.41520760,1.40832584,-1.40784307,0.45682825,-0.45664644,0.06150861,-0.06149742,0.05723782,-0.05721904,0.04603759,-0.04602106,0.25600666,-0.25590016,0.00000000,-0.00000000,1.92223952,-1.92128704,0.02537260,-0.02536252
4.42121061,1.44156970,-1.44115679,0.46992489,-0.46977315,0.06278153,-0.06277456,0.05862654,-0.05861247,0.04720986,-0.04719429,0.26331081,-0.26321936,0.00000000,-0.00000000,1.99123445,-1.99039397,0.02617007,-0.02616128
4.42721361,1.46981110,-1.46947967,0.48088838,-0.48077054,0.06378091,-0.06377856,0.05970075,-0.05969170,0.04828760,-0.04827345,0.26951175,-0.26943773,0.00000000,-0.00000000,2.05136083,-2.05065080,0.02686793,-0.02686066
4.43321661,1.49211528,-1.49187533,0.48943579,-0.48935495,0.06447291,-0.06447549,0.06043928,-0.06043544,0.04923035,-0.04921804,0.27443122,-0.27437665,0.00000000,-0.00000000,2.10118857,-2.10062511,0.02744821,-0.02744263
4.43921961,1.50766839,-1.50752797,0.49533899,-0.49529742,0.06483072,-0.06483842,0.06082859,-0.06083004,0.04999987,-0.04998979,0.27791655,-0.27788306,0.00000000,-0.00000000,2.13947892,-2.13907523,0.02789530,-0.02789158
4.44522261,1.51580613,-1.51577106,0.49843190,-0.49843097,0.06483539,-0.06484829,0.06086322,-0.06086992,0.05056144,-0.05055393,0.27984587,-0.27983463,0.00000000,-0.00000000,2.16522679,-2.16499278,0.02819652,-0.02819477
4.45122561,1.51603763,-1.51611132,0.49861579,-0.49865593,0.06447633,-0.06449438,0.06054596,-0.06055775,0.05088514,-0.05088048,0.28013225,-0.28014392,0.00000000,-0.00000000,2.17769596,-2.17763785,0.02834258,-0.02834287
4.45722861,1.50806315,-1.50824650,0.49586248,-0.49594318,0.06375167,-0.06377470,0.05988775,-0.05990437,0.05094691,-0.05094532,0.27872671,-0.27876145,0.00000000,-0.00000000,2.17644529,-2.17656542,0.02832786,-0.02833021
4.46323162,1.49178502,-1.49207636,0.49021504,-0.49033484,0.06266816,-0.06269589,0.05890734,-0.05892842,0.05072937,-0.05073097,0.27561991,-0.27567733,0.00000000,-0.00000000,2.16134473,-2.16164150,0.02815068,-0.02815505
4.46923462,1.46731108,-1.46770625,0.48178619,-0.48194278,0.06124094,-0.06127300,0.05763066,-0.05765575,0.05022244,-0.05022729,0.27084235,-0.27092159,0.00000000,-0.00000000,2.13258032,-2.13304818,0.02781331,-0.02781965
4.47523762,1.43495062,-1.43544315,0.47075429,-0.47094455,0.05949295,-0.05952886,0.05608993,-0.05611852,0.04942365,-0.04943172,0.26446329,-0.26456298,0.00000000,-0.00000000,2.09064789,-2.09127760,0.02732195,-0.02733012
4.48124062,1.39520307,-1.39578434,0.45735722,-0.45757736,0.05745410,-0.05749333,0.05432264,-0.05435414,0.04833815,-0.04834934,0.25658818,-0.25670653,0.00000000,-0.00000000,2.03633593,-2.03711484,0.02668645,-0.02669630
4.48724362,1.34873992,-1.34939952,0.44188431,-0.44212996,0.05516030,-0.05520223,0.05237027,-0.05240405,0.04697849,-0.04699261,0.24735497,-0.24748981,0.00000000,-0.00000000,1.97069832,-1.97161078,0.02592000,-0.02593134
4.49324662,1.29638091,-1.29710694,0.42466680,-0.42493317,0.05265221,-0.05269621,0.05027692,-0.05031236,0.04536407,-0.04538086,0.23692931,-0.23707819,0.00000000,-0.00000000,1.89501843,-1.89604633,0.02503864,-0.02505125
4.49924962,1.23906561,-1.23984508,0.40606719,-0.40634920,0.04997399,-0.05001941,0.04808796,-0.04812442,0.04352038,-0.04353955,0.22549905,-0.22565928,0.00000000,-0.00000000,1.81076630,-1.81188962,0.02406075,-0.02407438
4.50525263,1.17782180,-1.17864103,0.38646800,-0.38676044,0.04717195,-0.04721813,0.04584851,-0.04588538,0.04147813,-0.04149931,0.21326811,-0.21343685,0.00000000,-0.00000000,1.71955090,-1.72074833,0.02300635,-0.02302075
4.51125563,1.11373209,-1.11457711,0.36626042,-0.36655810,0.04429318,-0.04433947,0.04360215,-0.04363885,0.03927207,-0.03929487,0.20045013,-0.20062451,0.00000000,-0.00000000,1.62306981,-1.62431937,0.02189653,-0.02191143
4.51725863,1.04790039,-1.04875732,0.34583337,-0.34613122,0.04138432,-0.04143010,0.04138954,-0.04142553,0.03693990,-0.03696391,0.18726225,-0.18743937,0.00000000,-0.00000000,1.52305852,-1.52433819,0.02075272,-0.02076785
4.52326163,0.98141951,-0.98227494,0.32556332,-0.32585654,0.03849030,-0.03853501,0.03924735,-0.03928216,0.03452109,-0.03454588,0.17391900,-0.17409610,0.00000000,-0.00000000,1.42124149,-1.42252973,0.01959606,-0.01961119
4.52926463,0.91534145,-0.91618274,0.30580538,-0.30608953,0.03565341,-0.03569651,0.03720723,-0.03724046,0.03205564,-0.03208078,0.16062695,-0.16080138,0.00000000,-0.00000000,1.31928699,-1.32056327,0.01844686,-0.01846172
4.53526763,0.85065126,-0.85146680,0.28688592,-0.28715699,0.03291235,-0.03295340,0.03529512,-0.03532645,0.02958307,-0.02960816,0.14757986,-0.14774920,0.00000000,-0.00000000,1.21876737,-1.22001259,0.01732398,-0.01733838
4.54127064,0.78824544,-0.78902486,0.26909686,-0.26935132,0.03030167,-0.03034027,0.03353070,-0.03355988,0.02714141,-0.02716605,0.13495491,-0.13511695,0.00000000,-0.00000000,1.12112597,-1.12232279,0.01624450,-0.01625823
4.54727364,0.72891548,-0.72964978,0.25269183,-0.25292667,0.02785126,-0.02788709,0.03192712,-0.03195399,0.02476636,-0.02479020,0.12290968,-0.12306251,0.00000000,-0.00000000,1.02765154,-1.02878464,0.01522332,-0.01523621
4.55327664,0.67333673,-0.67401837,0.23788422,-0.23809696,0.02558618,-0.02561897,0.03049099,-0.03051547,0.02249065,-0.02251335,0.11158027,-0.11172223,0.00000000,-0.00000000,0.93946065,-0.94051683,0.01427298,-0.01428488
4.55927964,0.62206259,-0.62268550,0.22484689,-0.22503557,0.02352655,-0.02355612,0.02922261,-0.02924468,0.02034351,-0.02036479,0.10108026,-0.10121001,0.00000000,-0.00000000,0.85748779,-0.85845607,0.01340352,-0.01341433
4.56528264,0.57552380,-0.57608332,0.21371352,-0.21387665,0.02168776,-0.02171396,0.02811636,-0.02813608,0.01835040,-0.01837001,0.09150064,-0.09161711,0.00000000,-0.00000000,0.78248292,-0.78335451,0.01262252,-0.01263215
4.57128564,0.53403208,-0.53452495,0.20458118,-0.20471773,0.02008068,-0.02010345,0.02716138,-0.02717888,0.01653280,-0.01655053,0.08291044,-0.08301282,0.00000000,-0.00000000,0.71501556,-0.71578377,0.01193513,-0.01194352
4.57728864,0.49778764,-0.49821183,0.19751394,-0.19762327,0.01871213,-0.01873143,0.02634233,-0.02635777,0.01490822,-0.01492393,0.07535798,-0.07544572,0.00000000,-0.00000000,0.65548432,-0.65614439,0.01134431,-0.01135142
