energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.28514257,11.00259983,0.93743914,7.41550246,0.00770437,0.09290521,0.11658234,1.81103128,1.18601411,2.25297857
-0.27913957,11.17035423,0.98528728,7.52332127,0.00825973,0.09687497,0.12180482,1.91411955,1.19296071,2.20828669
-0.27313657,11.33012921,1.03231775,7.62936074,0.00882851,0.10065822,0.12683060,2.01610159,1.19804192,2.15834992
-0.26713357,11.47935087,1.07816771,7.73115455,0.00940479,0.10421384,0.13162168,2.11599543,1.20132242,2.10404384
-0.26113057,11.61569053,1.12249483,7.82635518,0.00998237,0.10750381,0.13614249,2.21282628,1.20292811,2.04636475
-0.25512756,11.73708255,1.16498193,7.91276050,0.01055496,0.11049373,0.14036018,2.30564692,1.20303900,1.98640137
-0.24912456,11.84173416,1.20534083,7.98833566,0.01111624,0.11315328,0.14424495,2.39355842,1.20188035,1.92530312
-0.24312156,11.92812874,1.24331559,8.05123124,0.01166005,0.11545661,0.14777031,2.47573040,1.19971249,1.86424630
-0.23711856,11.99502418,1.27868491,8.09979844,0.01218044,0.11738265,0.15091336,2.55142034,1.19681962,1.80439917
-0.23111556,12.04144772,1.31126388,8.13260230,0.01267187,0.11891523,0.15365498,2.61999112,1.19349838,1.74688735
-0.22511256,12.06668884,1.34090513,8.14843352,0.01312927,0.12004329,0.15598008,2.68092618,1.19004634,1.69276077
-0.21910955,12.07029113,1.36749922,8.14631924,0.01354812,0.12076089,0.15787774,2.73384174,1.18675119,1.64296336
-0.21310655,12.05204416,1.39097468,8.12553297,0.01392454,0.12106718,0.15934134,2.77849545,1.18388084,1.59830683
-0.20710355,12.01197584,1.41129733,8.08560354,0.01425534,0.12096635,0.16036868,2.81479112,1.18167497,1.55944931
-0.20110055,11.95034552,1.42846936,8.02632272,0.01453799,0.12046743,0.16096195,2.84277942,1.18033827,1.52687978
-0.19509755,11.86763766,1.44252786,7.94775076,0.01477067,0.11958412,0.16112773,2.86265423,1.18003557,1.50090891
-0.18909455,11.76455586,1.45354305,7.85021935,0.01495225,0.11833450,0.16087689,2.87474498,1.18088901,1.48166642
-0.18309155,11.64201663,1.46161627,7.73433102,0.01508220,0.11674066,0.16022435,2.87950521,1.18297730,1.46910520
-0.17708854,11.50114221,1.46687766,7.60095424,0.01516059,0.11482834,0.15918887,2.87749778,1.18633697,1.46301176
-0.17108554,11.34325177,1.46948360,7.45121354,0.01518802,0.11262643,0.15779270,2.86937734,1.19096538,1.46302242
-0.16508254,11.16985011,1.46961401,7.28647407,0.01516555,0.11016647,0.15606116,2.85587081,1.19682537,1.46864462
-0.15907954,10.98261328,1.46746943,7.10832031,0.01509463,0.10748211,0.15402217,2.83775659,1.20385106,1.47928202
-0.15307654,10.78337047,1.46326789,6.91852887,0.01497706,0.10460849,0.15170575,2.81584326,1.21195459,1.49426239
-0.14707354,10.57408181,1.45724168,6.71903569,0.01481493,0.10158161,0.14914344,2.79094855,1.22103317,1.51286684
-0.14107054,10.35681193,1.44963387,6.51189813,0.01461057,0.09843776,0.14636776,2.76387936,1.23097620,1.53435901
-0.13506753,10.13369929,1.44069464,6.29925290,0.01436653,0.09521283,0.14341156,2.73541322,1.24167190,1.55801295
-0.12906453,9.90692160,1.43067740,6.08327097,0.01408553,0.09194173,0.14030746,2.70628193,1.25301311,1.58313831
-0.12306153,9.67865809,1.41983486,5.86611072,0.01377046,0.08865786,0.13708730,2.67715755,1.26490196,1.60910181
-0.11705853,9.45104935,1.40841478,5.64987103,0.01342431,0.08539252,0.13378157,2.64864111,1.27725301,1.63534415
-0.11105553,9.22615593,1.39665580,5.43654572,0.01305024,0.08217450,0.13041892,2.62125415,1.28999494,1.66139177
-0.10505253,9.00591710,1.38478322,5.22798106,0.01265145,0.07902970,0.12702577,2.59543306,1.30307050,1.68686312
-0.09904952,8.79211119,1.37300502,5.02583795,0.01223125,0.07598080,0.12362587,2.57152624,1.31643496,1.71146959
-0.09304652,8.58631906,1.36150808,4.83155990,0.01179298,0.07304704,0.12024007,2.54979394,1.33005307,1.73501140
-0.08704352,8.38989241,1.35045499,4.64634827,0.01134000,0.07024412,0.11688607,2.53041058,1.34389496,1.75736910
-0.08104052,8.20392817,1.33998145,4.47114539,0.01087563,0.06758411,0.11357834,2.51346926,1.35793115,1.77849156
-0.07503752,8.02925050,1.33019456,4.30662617,0.01040313,0.06507554,0.11032804,2.49898840,1.37212723,1.79838157
-0.06903452,7.86640117,1.32117201,4.15319839,0.00992567,0.06272351,0.10714314,2.48691996,1.38643847,1.81708009
-0.06303152,7.71563908,1.31296240,4.01101137,0.00944623,0.06052983,0.10402852,2.47715906,1.40080495,1.83465045
-0.05702851,7.57694900,1.30558663,3.87997250,0.00896764,0.05849336,0.10098621,2.46955458,1.41514743,1.85116348
-0.05102551,7.45005926,1.29904033,3.75977064,0.00849248,0.05661022,0.09801570,2.46392028,1.42936446,1.86668465
-0.04502251,7.33446756,1.29329726,3.64990521,0.00802308,0.05487422,0.09511429,2.46004602,1.44333077,1.88126390
-0.03901951,7.22947370,1.28831344,3.54971949,0.00756152,0.05327713,0.09227747,2.45770853,1.45689734,1.89492866
-0.03301651,7.13421738,1.28403174,3.45843658,0.00710957,0.05180911,0.08949940,2.45668123,1.46989289,1.90768036
-0.02701351,7.04771922,1.28038660,3.37519625,0.00666876,0.05045907,0.08677328,2.45674260,1.48212701,1.91949427
-0.02101051,6.96892277,1.27730855,3.29909115,0.00624033,0.04921499,0.08409182,2.45768260,1.49339456,1.93032234
-0.01500750,6.89673511,1.27472811,3.22920076,0.00582528,0.04806427,0.08144764,2.45930669,1.50348112,1.94009855
-0.00900450,6.83006410,1.27257877,3.16462166,0.00542440,0.04699407,0.07883364,2.46143729,1.51216921,1.94874587
-0.00300150,6.76785012,1.27079871,3.10449326,0.00503830,0.04599147,0.07624331,2.46391231,1.51924486,1.95618407
0.00300150,6.70909094,1.26933119,3.04801785,0.00466741,0.04504380,0.07367097,2.46658108,1.52450424,1.96233749
0.00900450,6.65285851,1.26812334,2.99447479,0.00431206,0.04413876,0.07111203,2.46929763,1.52775973,1.96714181
0.01500750,6.59830739,1.26712354,2.94322863,0.00397247,0.04326456,0.06856306,2.47191191,1.52884546,1.97054911
0.02101051,6.54467473,1.26627748,2.89373132,0.00364881,0.04241008,0.06602190,2.47425965,1.52762169,1.97253070
0.02701351,6.49127269,1.26552324,2.84551924,0.00334120,0.04156493,0.06348766,2.47615145,1.52397804,1.97307731
0.03301651,6.43747445,1.26478581,2.79820569,0.00304971,0.04071948,0.06096072,2.47736229,1.51783535,1.97219653
0.03901951,6.38269568,1.26397139,2.75146994,0.00277439,0.03986499,0.05844262,2.47762225,1.50914617,1.96990769
0.04502251,6.32637339,1.26296232,2.70504400,0.00251526,0.03899358,0.05593597,2.47660946,1.49789387,1.96623454
0.05102551,6.26794441,1.26161276,2.65869832,0.00227231,0.03809830,0.05344433,2.47394626,1.48409063,1.96119635
0.05702851,6.20682571,1.25974600,2.61222749,0.00204549,0.03717316,0.05097205,2.46919916,1.46777433,1.95479823
0.06303152,6.14239874,1.25715360,2.56543726,0.00183470,0.03621321,0.04852412,2.46188317,1.44900472,1.94702151
0.06903452,6.07399930,1.25359668,2.51813357,0.00163976,0.03521455,0.04610606,2.45147067,1.42785916,1.93781506
0.07503752,6.00091444,1.24880969,2.47011441,0.00146045,0.03417438,0.04372368,2.43740479,1.40442814,1.92708852
0.08104052,5.92238718,1.24250633,2.42116511,0.00129643,0.03309109,0.04138303,2.41911672,1.37881097,1.91470809
0.08704352,5.83762912,1.23438785,2.37105708,0.00114730,0.03196428,0.03909020,2.39604639,1.35111184,1.90049556
0.09304652,5.74584061,1.22415302,2.31955015,0.00101257,0.03079479,0.03685120,2.36766537,1.32143664,1.88423092
0.09904952,5.64623768,1.21150959,2.26639813,0.00089164,0.02958478,0.03467189,2.33350090,1.28989057,1.86565876
0.10505253,5.53808407,1.19618645,2.21135721,0.00078384,0.02833767,0.03255784,2.29315961,1.25657670,1.84449827
0.11105553,5.42072671,1.17794597,2.15419653,0.00068846,0.02705821,0.03051428,2.24634969,1.22159570,1.82045654
0.11705853,5.29363266,1.15659579,2.09471013,0.00060468,0.02575240,0.02854602,2.19290004,1.18504649,1.79324456
0.12306153,5.15642517,1.13199937,2.03272949,0.00053170,0.02442746,0.02665749,2.13277543,1.14702795,1.76259510
0.12906453,5.00891688,1.10408472,1.96813595,0.00046867,0.02309180,0.02485266,2.06608651,1.10764136,1.72828161
0.13506753,4.85113819,1.07285091,1.90087200,0.00041476,0.02175490,0.02313515,1.99309431,1.06699353,1.69013709
0.14107054,4.68335912,1.03837175,1.83095099,0.00036916,0.02042725,0.02150829,1.91420859,1.02520027,1.64807200
0.14707354,4.50610337,1.00079670,1.75846448,0.00033114,0.01912026,0.01997525,1.82998031,0.98239001,1.60209009
0.15307654,4.32015383,0.96034874,1.68358701,0.00030003,0.01784620,0.01853917,1.74108848,0.93870719,1.55230150
0.15907954,4.12654908,0.91731947,1.60657781,0.00027525,0.01661808,0.01720338,1.64832201,0.89431535,1.49893225
0.16508254,3.92657112,0.87206152,1.52777964,0.00025638,0.01544961,0.01597165,1.55255761,0.84939940,1.44232966
0.17108554,3.72172477,0.82497883,1.44761446,0.00024310,0.01435518,0.01484843,1.45473469,0.80416718,1.38296347
0.17708854,3.51370988,0.77651519,1.36657657,0.00023529,0.01334979,0.01383913,1.35582855,0.75884990,1.32142242
0.18309155,3.30438739,0.72714158,1.28522321,0.00023297,0.01244908,0.01295042,1.25682321,0.71370157,1.25840661
0.18909455,3.09574076,0.67734296,1.20416320,0.00023637,0.01166929,0.01219053,1.15868481,0.66899721,1.19471568
0.19509755,2.88983447,0.62760502,1.12404421,0.00024592,0.01102732,0.01156948,1.06233705,0.62503010,1.13123356
0.20110055,2.68877084,0.57840151,1.04553891,0.00026224,0.01054064,0.01109936,0.96863926,0.58210793,1.06891011
0.20710355,2.49464689,0.53018257,0.96933076,0.00028615,0.01022734,0.01079446,0.87836808,0.54054816,1.00874039
0.21310655,2.30951233,0.48336454,0.89609987,0.00031870,0.01010606,0.01067142,0.79220307,0.50067263,0.95174223
0.21910955,2.13532984,0.43832142,0.82650917,0.00036109,0.01019583,0.01074918,0.71071658,0.46280172,0.89893272
0.22511256,1.97393832,0.39537834,0.76119143,0.00041474,0.01051592,0.01104894,0.63436795,0.42724822,0.85130417
0.23111556,1.82701970,0.35480700,0.70073731,0.00048120,0.01108558,0.01159386,0.56350173,0.39431101,0.80980020
0.23711856,1.69606944,0.31682318,0.64568451,0.00056214,0.01192367,0.01240872,0.49834959,0.36426885,0.77529237
0.24312156,1.58237093,0.28158603,0.59650824,0.00065933,0.01304820,0.01351938,0.43903557,0.33737438,0.74855771
0.24912456,1.48697340,0.24919924,0.55361282,0.00077455,0.01447573,0.01495204,0.38558377,0.31384839,0.73025769
0.25512756,1.41067336,0.21971358,0.51732456,0.00090957,0.01622073,0.01673240,0.33792812,0.29387455,0.72091874
0.26113057,1.35399912,0.19313071,0.48788564,0.00106607,0.01829478,0.01888463,0.29592343,0.27759462,0.72091479
0.26713357,1.31719827,0.16940797,0.46544904,0.00124555,0.02070576,0.02143020,0.25935715,0.26510418,0.73045212
0.27313657,1.30022801,0.14846367,0.45007431,0.00144925,0.02345693,0.02438662,0.22796120,0.25644896,0.74955681
0.27913957,1.30274832,0.13018294,0.44172432,0.00167808,0.02654610,0.02776607,0.20142359,0.25162187,0.77806528
0.28514257,1.32411837,0.11442351,0.44026281,0.00193254,0.02996468,0.03157409,0.17939919,0.25056062,0.81561829
0.29114557,1.36339639,0.10102150,0.44545300,0.00221258,0.03369702,0.03580817,0.16151966,0.25314628,0.86165889
0.29714857,1.41934372,0.08979697,0.45695731,0.00251761,0.03771969,0.04045662,0.14740214,0.25920258,0.91543470
0.30315158,1.49043384,0.08055896,0.47433845,0.00284632,0.04200108,0.04549743,0.13665685,0.26849628,0.97600502
0.30915458,1.57486688,0.07311017,0.49706215,0.00319676,0.04650120,0.05089754,0.12889340,0.28073871,1.04225314
0.31515758,1.67059064,0.06725105,0.52450180,0.00356618,0.05117174,0.05661232,0.12372611,0.29558849,1.11290396
0.32116058,1.77532854,0.06278343,0.55594524,0.00395113,0.05595650,0.06258552,0.12077832,0.31265567,1.18654705
0.32716358,1.88661495,0.05951358,0.59060404,0.00434741,0.06079207,0.06874959,0.11968593,0.33150733,1.26166502
0.33316658,2.00183797,0.05725484,0.62762528,0.00475016,0.06560898,0.07502654,0.12010032,0.35167471,1.33666672
0.33916958,2.11828936,0.05582980,0.66610595,0.00515394,0.07033304,0.08132925,0.12169077,0.37266187,1.40992462
0.34517259,2.23322087,0.05507218,0.70510993,0.00555282,0.07488713,0.08756331,0.12414666,0.39395574,1.47981550
0.35117559,2.34390584,0.05482834,0.74368712,0.00594057,0.07919309,0.09362930,0.12717941,0.41503749,1.54476322
0.35717859,2.44770436,0.05495857,0.78089457,0.00631078,0.08317394,0.09942548,0.13052433,0.43539488,1.60328218
0.36318159,2.54213015,0.05533816,0.81581881,0.00665711,0.08675615,0.10485079,0.13394239,0.45453537,1.65401998
0.36918459,2.62491674,0.05585829,0.84759875,0.00697343,0.08987190,0.10980810,0.13722190,0.47199951,1.69579776
0.37518759,2.69408062,0.05642674,0.87544847,0.00725408,0.09246133,0.11420752,0.14018014,0.48737417,1.72764642
0.38119060,2.74797864,0.05696842,0.89867878,0.00749406,0.09447462,0.11796964,0.14266472,0.50030514,1.74883752
0.38719360,2.78535749,0.05742581,0.91671689,0.00768923,0.09587371,0.12102868,0.14455480,0.51050863,1.75890727
0.39319660,2.80539285,0.05775906,0.92912310,0.00783650,0.09663385,0.12333521,0.14576185,0.51778104,1.75767285
0.39919960,2.80771646,0.05794608,0.93560393,0.00793393,0.09674456,0.12485847,0.14623009,0.52200677,1.74524007
0.40520260,2.79242971,0.05798225,0.93602092,0.00798089,0.09621024,0.12558816,0.14593629,0.52316350,1.72200218
0.41120560,2.76010306,0.05787993,0.93039468,0.00797813,0.09505023,0.12553546,0.14488910,0.52132474,1.68862987
0.41720860,2.71176095,0.05766777,0.91890385,0.00792777,0.09329842,0.12473346,0.14312764,0.51665946,1.64605268
0.42321161,2.64885268,0.05738960,0.90187913,0.00783328,0.09100231,0.12323672,0.14071956,0.50942872,1.59543275
0.42921461,2.57321037,0.05710313,0.87979230,0.00769944,0.08822172,0.12112019,0.13775837,0.49997935,1.53813189
0.43521761,2.48699540,0.05687835,0.85324088,0.00753218,0.08502697,0.11847736,0.13436023,0.48873482,1.47567318
0.44122061,2.39263540,0.05679553,0.82292891,0.00733844,0.08149690,0.11541772,0.13066015,0.47618362,1.40969866
0.44722361,2.29275411,0.05694308,0.78964468,0.00712599,0.07771655,0.11206376,0.12680788,0.46286549,1.34192451
0.45322661,2.19009654,0.05741499,0.75423624,0.00690315,0.07377475,0.10854742,0.12296327,0.44935588,1.27409530
0.45922961,2.08745212,0.05830818,0.71758576,0.00667859,0.06976166,0.10500629,0.11929165,0.43624920,1.20793868
0.46523262,1.98757831,0.05971952,0.68058356,0.00646105,0.06576630,0.10157958,0.11595891,0.42414135,1.14512190
0.47123562,1.89312708,0.06174277,0.64410289,0.00625906,0.06187432,0.09840408,0.11312676,0.41361202,1.08721117
0.47723862,1.80657648,0.06446539,0.60897635,0.00608070,0.05816586,0.09561020,0.11094811,0.40520736,1.03563500
0.48324162,1.73016910,0.06796535,0.57597456,0.00593332,0.05471372,0.09331820,0.10956278,0.39942348,0.99165197
0.48924462,1.66585906,0.07230794,0.54578798,0.00582336,0.05158185,0.09163489,0.10909361,0.39669122,0.95632376
0.49524762,1.61526869,0.07754278,0.51901211,0.00575609,0.04882417,0.09065062,0.10964306,0.39736284,0.93049359
0.50125063,1.57965591,0.08370104,0.49613670,0.00573547,0.04648372,0.09043698,0.11129047,0.40170066,0.91477051
0.50725363,1.55989269,0.09079300,0.47753886,0.00576404,0.04459226,0.09104504,0.11409003,0.40986845,0.90951944
0.51325663,1.55645506,0.09880611,0.46348035,0.00584279,0.04317012,0.09250428,0.11806944,0.42192551,0.91485716
0.51925963,1.56942467,0.10770358,0.45410877,0.00597113,0.04222650,0.09482230,0.12322947,0.43782388,0.93065418
0.52526263,1.59850145,0.11742368,0.44946256,0.00614691,0.04176003,0.09798521,0.12954430,0.45740874,0.95654233
0.53126563,1.64302719,0.12787977,0.44947935,0.00636647,0.04175963,0.10195873,0.13696275,0.48042222,0.99192810
0.53726863,1.70201907,0.13896118,0.45400728,0.00662472,0.04220567,0.10669009,0.14541027,0.50651047,1.03601142
0.54327164,1.77421222,0.15053495,0.46281871,0.00691530,0.04307125,0.11211043,0.15479178,0.53523396,1.08780953
0.54927464,1.85811013,0.16244847,0.47562584,0.00723078,0.04432375,0.11813788,0.16499516,0.56608086,1.14618581
0.55527764,1.95204126,0.17453293,0.49209741,0.00756283,0.04592647,0.12468103,0.17589530,0.59848302,1.20988271
0.56128064,2.05422025,0.18660751,0.51187596,0.00790253,0.04784024,0.13164272,0.18735865,0.63183420,1.27755832
0.56728364,2.16281148,0.19848423,0.53459481,0.00824062,0.05002522,0.13892401,0.19924792,0.66550994,1.34782556
0.57328664,2.27599300,0.20997330,0.55989413,0.00856777,0.05244248,0.14642822,0.21142694,0.69888834,1.41929300
0.57928964,2.39201820,0.22088866,0.58743541,0.00887491,0.05505559,0.15406470,0.22376528,0.73137107,1.49060595
0.58529265,2.50927295,0.23105360,0.61691354,0.00915347,0.05783198,0.16175230,0.23614251,0.76240368,1.56048658
0.59129565,2.62632565,0.24030618,0.64806615,0.00939571,0.06074413,0.16942236,0.24845189,0.79149439,1.62777145
0.59729865,2.74196811,0.24850421,0.68067962,0.00959487,0.06377048,0.17702093,0.26060320,0.81823056,1.69144511
0.60330165,2.85524512,0.25552947,0.71459145,0.00974547,0.06689601,0.18451028,0.27252466,0.84229198,1.75066812
0.60930465,2.96547140,0.26129114,0.74968886,0.00984340,0.07011251,0.19186945,0.28416377,0.86346042,1.80479856
0.61530765,3.07223484,0.26572806,0.78590366,0.00988606,0.07341845,0.19909381,0.29548699,0.88162489,1.85340554
0.62131066,3.17538572,0.26880995,0.82320359,0.00987241,0.07681859,0.20619378,0.30647833,0.89678230,1.89627449
0.62731366,3.27501246,0.27053724,0.86158063,0.00980296,0.08032307,0.21319251,0.31713684,0.90903343,1.93340341
0.63331666,3.37140495,0.27093984,0.90103683,0.00967970,0.08394638,0.22012282,0.32747322,0.91857442,1.96499057
0.63931966,3.46500733,0.27007468,0.94156847,0.00950603,0.08770592,0.22702350,0.33750574,0.92568405,1.99141392
0.64532266,3.55636277,0.26802228,0.98314957,0.00928656,0.09162038,0.23393513,0.34725570,0.93070753,2.01320330
0.65132566,3.64605331,0.26488254,1.02571563,0.00902693,0.09570804,0.24089569,0.35674270,0.93403747,2.03100676
0.65732866,3.73463800,0.26076995,1.06914874,0.00873358,0.09998496,0.24793619,0.36598009,0.93609313,2.04555265
0.66333167,3.82259298,0.25580849,1.11326507,0.00841354,0.10446326,0.25507666,0.37497092,0.93729879,2.05760928
0.66933467,3.91025692,0.25012651,1.15780562,0.00807413,0.10914949,0.26232253,0.38370460,0.93806255,2.06794435
0.67533767,3.99778500,0.24385184,1.20243102,0.00772275,0.11404327,0.26966197,0.39215452,0.93875635,2.07728586
0.68134067,4.08511418,0.23710738,1.24672099,0.00736666,0.11913617,0.27706401,0.40027696,0.93969838,2.08628661
0.68734367,4.17194186,0.23000734,1.29017874,0.00701272,0.12441101,0.28447786,0.40801115,0.94113869,2.09549379
0.69334667,4.25771925,0.22265433,1.33224035,0.00666728,0.12984154,0.29183332,0.41528080,0.94324852,2.10532507
0.69934967,4.34165994,0.21513741,1.37228899,0.00633600,0.13539258,0.29904239,0.42199680,0.94611393,2.11605204
0.70535268,4.42276335,0.20753098,1.40967340,0.00602375,0.14102058,0.30600205,0.42806117,0.94973386,2.12779168
0.71135568,4.49985186,0.19989478,1.44372997,0.00573457,0.14667469,0.31259791,0.43337192,0.95402267,2.14050578
0.71735868,4.57161975,0.19227466,1.47380739,0.00547163,0.15229820,0.31870884,0.43782869,0.95881678,2.15400810
0.72336168,4.63669141,0.18470412,1.49929292,0.00523725,0.15783034,0.32421209,0.44133876,0.96388510,2.16797852
0.72936468,4.69368594,0.17720649,1.51963896,0.00503295,0.16320837,0.32898887,0.44382333,0.96894255,2.18198329
0.73536768,4.74128497,0.16979755,1.53438885,0.00485953,0.16836996,0.33292999,0.44522352,0.97366598,2.19549994
0.74137069,4.77830043,0.16248836,1.54320062,0.00471715,0.17325566,0.33594128,0.44550602,0.97771158,2.20794573
0.74737369,4.80373916,0.15528825,1.54586771,0.00460542,0.17781140,0.33794869,0.44466803,0.98073311,2.21870803
0.75337669,4.81686157,0.14820771,1.54233574,0.00452359,0.18199097,0.33890265,0.44274127,0.98239994,2.22717534
0.75937969,4.81723190,0.14126106,1.53271460,0.00447055,0.18575836,0.33878157,0.43979505,0.98241421,2.23276758
0.76538269,4.80475808,0.13446881,1.51728531,0.00444506,0.18908984,0.33759438,0.43593807,0.98052643,2.23496450
0.77138569,4.77971984,0.12785963,1.49650138,0.00444575,0.19197575,0.33538189,0.43131908,0.97654890,2.23333126
0.77738869,4.74278420,0.12147191,1.47098471,0.00447126,0.19442188,0.33221701,0.42612638,0.97036656,2.22754037
0.78339170,4.69500799,0.11535478,1.44151603,0.00452031,0.19645036,0.32820373,0.42058608,0.96194490,2.21738938
0.78939470,4.63782748,0.10956874,1.40902024,0.00459172,0.19810011,0.32347501,0.41495926,0.95133478,2.20281403
0.79539770,4.57303581,0.10418580,1.37454722,0.00468446,0.19942662,0.31818956,0.40953818,0.93867406,2.18389647
0.80140070,4.50274882,0.09928925,1.33924869,0.00479765,0.20050125,0.31252767,0.40464143,0.92418618,2.16086864
0.80740370,4.42936061,0.09497300,1.30435167,0.00493053,0.20140983,0.30668627,0.40060840,0.90817574,2.13411072
0.81340670,4.35548993,0.09134058,1.27112948,0.00508247,0.20225075,0.30087327,0.39779283,0.89102134,2.10414482
0.81940970,4.28391886,0.08850383,1.24087094,0.00525290,0.20313242,0.29530153,0.39655581,0.87316603,2.07162416
0.82541271,4.21752514,0.08658118,1.21484853,0.00544122,0.20417024,0.29018253,0.39725816,0.85510555,2.03731789
0.83141571,4.15920975,0.08569573,1.19428631,0.00564682,0.20548308,0.28571993,0.40025230,0.83737488,2.00209195
0.83741871,4.11182118,0.08597287,1.18032828,0.00586889,0.20718935,0.28210335,0.40587373,0.82053334,1.96688644
0.84342171,4.07807800,0.08753765,1.17400786,0.00610647,0.20940291,0.27950234,0.41443221,0.80514880,1.93268977
0.84942471,4.06049154,0.09051170,1.17621928,0.00635828,0.21222868,0.27806097,0.42620272,0.79178121,1.90051032
0.85542771,4.06129014,0.09500991,1.18769130,0.00662273,0.21575838,0.27789300,0.44141648,0.78096606,1.87134620
0.86143072,4.08234719,0.10113665,1.20896407,0.00689784,0.22006629,0.27907793,0.46025205,0.77319802,1.84615392
0.86743372,4.12511456,0.10898177,1.24036960,0.00718123,0.22520542,0.28165794,0.48282688,0.76891531,1.82581673
0.87343672,4.19056370,0.11861631,1.28201645,0.00747009,0.23120410,0.28563595,0.50918949,0.76848521,1.81111382
0.87943972,4.27913635,0.13008816,1.33377911,0.00776120,0.23806319,0.29097484,0.53931263,0.77219101,1.80269115
0.88544272,4.39070687,0.14341759,1.39529252,0.00805098,0.24575416,0.29759784,0.57308766,0.78022100,1.80103528
0.89144572,4.52455830,0.15859314,1.46595231,0.00833553,0.25421798,0.30539021,0.61032053,0.79265972,1.80645115
0.89744872,4.67937356,0.17556774,1.54492080,0.00861067,0.26336513,0.31420212,0.65072967,0.80948189,1.81904490
0.90345173,4.85324355,0.19425557,1.63113913,0.00887212,0.27307659,0.32385270,0.69394610,0.83054936,1.83871276
0.90945473,5.04369280,0.21452969,1.72334561,0.00911551,0.28320609,0.33413513,0.73951589,0.85561116,1.86513667
0.91545773,5.24772339,0.23622079,1.82009992,0.00933656,0.29358331,0.34482280,0.78690533,0.88430699,1.89778738
0.92146073,5.46187666,0.25911729,1.91981321,0.00953118,0.30401829,0.35567604,0.83550876,0.91617400,1.93593520
0.92746373,5.68231206,0.28296681,2.02078316,0.00969558,0.31430656,0.36644959,0.88465914,0.95065691,1.97866845
0.93346673,5.90490129,0.30747942,2.12123360,0.00982641,0.32423524,0.37690023,0.93364109,0.98712126,2.02491930
0.93946973,6.12533546,0.33233233,2.21935744,0.00992087,0.33358955,0.38679454,0.98170646,1.02486945,2.07349624
0.94547274,6.33924209,0.35717645,2.31336200,0.00997676,0.34215971,0.39591645,1.02809164,1.06315911,2.12312218
0.95147574,6.54230827,0.38164426,2.40151507,0.00999262,0.34974785,0.40407415,1.07203653,1.10122331,2.17247686
0.95747874,6.73040575,0.40535915,2.48219059,0.00996772,0.35617471,0.41110638,1.11280435,1.13829194,2.22024192
0.96348174,6.89971344,0.42794566,2.55391208,0.00990214,0.36128587,0.41688763,1.14970166,1.17361351,2.26514687
0.96948474,7.04683261,0.44904044,2.61539252,0.00979675,0.36495710,0.42133207,1.18209795,1.20647662,2.30601403
0.97548774,7.16889034,0.46830337,2.66556900,0.00965322,0.36709879,0.42439613,1.20944403,1.23623040,2.34180055
0.98149075,7.26362686,0.48542845,2.70363091,0.00947398,0.36765905,0.42607959,1.23128841,1.26230299,2.37163557
0.98749375,7.32946320,0.50015389,2.72904056,0.00926215,0.36662556,0.42642507,1.24729120,1.28421754,2.39485101
0.99349675,7.36554619,0.51227099,2.74154522,0.00902152,0.36402581,0.42551592,1.25723471,1.30160502,2.41100447
0.99949975,7.37176884,0.52163136,2.74118022,0.00875641,0.35992596,0.42347280,1.26103049,1.31421339,2.41989326
1.00550275,7.34876518,0.52815208,2.72826294,0.00847161,0.35442817,0.42044874,1.25872241,1.32191279,2.42155890
1.01150575,7.29787978,0.53181859,2.70337780,0.00817230,0.34766665,0.41662322,1.25048556,1.32469659,2.41628199
1.01750875,7.22111335,0.53268503,2.66735304,0.00786391,0.33980258,0.41219531,1.23662122,1.32267837,2.40456774
1.02351176,7.12104682,0.53087223,2.62123024,0.00755206,0.33101801,0.40737620,1.21754784,1.31608492,2.38712278
1.02951476,7.00074739,0.52656306,2.56622783,0.00724242,0.32150924,0.40238154,1.19378860,1.30524576,2.36482471
1.03551776,6.86366077,0.51999579,2.50370028,0.00694066,0.31147980,0.39742373,1.16595596,1.29057962,2.33868556
1.04152076,6.71349430,0.51145539,2.43509456,0.00665233,0.30113342,0.39270471,1.13473393,1.27257857,2.30981130
1.04752376,6.55409622,0.50126340,2.36190591,0.00638278,0.29066734,0.38840926,1.10085865,1.25179055,2.27935907
1.05352676,6.38933607,0.48976679,2.28563455,0.00613710,0.28026618,0.38469942,1.06509816,1.22880097,2.24849423
1.05952976,6.22299115,0.47732628,2.20774504,0.00592004,0.27009665,0.38170987,1.02823203,1.20421442,2.21834920
1.06553277,6.05864333,0.46430468,2.12962994,0.00573597,0.26030335,0.37954480,0.99103172,1.17863693,2.18998579
1.07153577,5.89958990,0.45105572,2.05257877,0.00558879,0.25100576,0.37827600,0.95424206,1.15265970,2.16436242
1.07753877,5.74877109,0.43791376,1.97775335,0.00548190,0.24229645,0.37794245,0.91856473,1.12684469,2.14230755
1.08354177,5.60871595,0.42518491,1.90616982,0.00541817,0.23424065,0.37855123,0.88464388,1.10171258,2.12449987
1.08954477,5.48150727,0.41313961,1.83868767,0.00539984,0.22687698,0.38007959,0.85305435,1.07773329,2.11145581
1.09554777,5.36876502,0.40200706,1.77600537,0.00542857,0.22021927,0.38247817,0.82429258,1.05531921,2.10352398
