energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
3.53276638,0.06044962,0.00067644,0.00181675,0.00359835,0.00176805,0.08163567,0.00004587,0.00188134,0.00475627
3.53876938,0.06379426,0.00054502,0.00211961,0.00305192,0.00188719,0.09270711,0.00004247,0.00156466,0.00414094
3.54477239,0.06972475,0.00043984,0.00250352,0.00264763,0.00208226,0.10737586,0.00004094,0.00132171,0.00371499
3.55077539,0.07830330,0.00035706,0.00297582,0.00236923,0.00235566,0.12590203,0.00004117,0.00114310,0.00345971
3.55677839,0.08961292,0.00029330,0.00354424,0.00220275,0.00271033,0.14856518,0.00004307,0.00102067,0.00335921
3.56278139,0.10375114,0.00024563,0.00421665,0.00213638,0.00314959,0.17565353,0.00004657,0.00094741,0.00340020
3.56878439,0.12082222,0.00021155,0.00500070,0.00216032,0.00367693,0.20745087,0.00005163,0.00091737,0.00357175
3.57478739,0.14092786,0.00018895,0.00590356,0.00226660,0.00429566,0.24422122,0.00005821,0.00092556,0.00386491
3.58079040,0.16415694,0.00017609,0.00693146,0.00244882,0.00500863,0.28619185,0.00006630,0.00096787,0.00427234
3.58679340,0.19057446,0.00017156,0.00808932,0.00270194,0.00581791,0.33353505,0.00007586,0.00104085,0.00478790
3.59279640,0.22021026,0.00017423,0.00938029,0.00302209,0.00672439,0.38634939,0.00008689,0.00114168,0.00540621
3.59879940,0.25304796,0.00018326,0.01080541,0.00340631,0.00772745,0.44464137,0.00009935,0.00126797,0.00612227
3.60480240,0.28901467,0.00019802,0.01236319,0.00385249,0.00882466,0.50830814,0.00011322,0.00141767,0.00693108
3.61080540,0.32797208,0.00021814,0.01404935,0.00435923,0.01001144,0.57712267,0.00012844,0.00158901,0.00782736
3.61680840,0.36970962,0.00024341,0.01585658,0.00492588,0.01128087,0.65072200,0.00014498,0.00178037,0.00880534
3.62281141,0.41394007,0.00027389,0.01777447,0.00555262,0.01262351,0.72859991,0.00016275,0.00199030,0.00985861
3.62881441,0.46029838,0.00030983,0.01978954,0.00624062,0.01402733,0.81010479,0.00018167,0.00221747,0.01098016
3.63481741,0.50834407,0.00035173,0.02188547,0.00699238,0.01547771,0.89444349,0.00020167,0.00246071,0.01216244
3.64082041,0.55756743,0.00040037,0.02404344,0.00781213,0.01695767,0.98069182,0.00022266,0.00271906,0.01339765
3.64682341,0.60739985,0.00045687,0.02624275,0.00870634,0.01844801,1.06781184,0.00024454,0.00299186,0.01467810
3.65282641,0.65722806,0.00052272,0.02846153,0.00968436,0.01992780,1.15467610,0.00026727,0.00327886,0.01599668
3.65882941,0.70641226,0.00059986,0.03067763,0.01075912,0.02137479,1.24009820,0.00029081,0.00358040,0.01734754
3.66483242,0.75430739,0.00069075,0.03286969,0.01194797,0.02276603,1.32286907,0.00031516,0.00389755,0.01872673
3.67083542,0.80028703,0.00079844,0.03501829,0.01327346,0.02407854,1.40179762,0.00034039,0.00423231,0.02013302
3.67683842,0.84376896,0.00092668,0.03710718,0.01476418,0.02529001,1.47575444,0.00036665,0.00458784,0.02156871
3.68284142,0.88424132,0.00107999,0.03912446,0.01645558,0.02637953,1.54371651,0.00039414,0.00496857,0.02304045
3.68884442,0.92128811,0.00126371,0.04106378,0.01839064,0.02732839,1.60481113,0.00042321,0.00538049,0.02455995
3.69484742,0.95461276,0.00148414,0.04292536,0.02062039,0.02812072,1.65835670,0.00045429,0.00583119,0.02614471
3.70085043,0.98405852,0.00174854,0.04471687,0.02320424,0.02874414,1.70389834,0.00048793,0.00633004,0.02781847
3.70685343,1.00962435,0.00206519,0.04645398,0.02620997,0.02919027,1.74123631,0.00052482,0.00688820,0.02961151
3.71285643,1.03147531,0.00244343,0.04816068,0.02971344,0.02945514,1.77044531,0.00056577,0.00751862,0.03156076
3.71885943,1.04994647,0.00289365,0.04986915,0.03379778,0.02953943,1.79188344,0.00061170,0.00823591,0.03370945
3.72486243,1.06553976,0.00342725,0.05161930,0.03855218,0.02944851,1.80618953,0.00066364,0.00905617,0.03610666
3.73086543,1.07891340,0.00405660,0.05345781,0.04407025,0.02919238,1.81426856,0.00072270,0.00999670,0.03880629
3.73686843,1.09086407,0.00479494,0.05543678,0.05044775,0.02878540,1.81726526,0.00079005,0.01107557,0.04186590
3.74287144,1.10230204,0.00565630,0.05761199,0.05777991,0.02824584,1.81652647,0.00086689,0.01231120,0.04534502
3.74887444,1.11422015,0.00665530,0.06004076,0.06615833,0.02759533,1.81355350,0.00095439,0.01372173,0.04930335
3.75487744,1.12765779,0.00780708,0.06277950,0.07566741,0.02685821,1.80994654,0.00105369,0.01532443,0.05379855
3.76088044,1.14366117,0.00912706,0.06588111,0.08638064,0.02606072,1.80734294,0.00116579,0.01713497,0.05888397
3.76688344,1.16324157,0.01063083,0.06939216,0.09835668,0.02523025,1.80735245,0.00129155,0.01916677,0.06460621
3.77288644,1.18733351,0.01233396,0.07335018,0.11163549,0.02439449,1.81149178,0.00143162,0.02143022,0.07100278
3.77888944,1.21675455,0.01425186,0.07778106,0.12623470,0.02358066,1.82112181,0.00158640,0.02393212,0.07809983
3.78489245,1.25216873,0.01639966,0.08269665,0.14214636,0.02281475,1.83739003,0.00175600,0.02667500,0.08591013
3.79089545,1.29405538,0.01879215,0.08809285,0.15933434,0.02212092,1.86118107,0.00194019,0.02965676,0.09443148
3.79689845,1.34268488,0.02144365,0.09394822,0.17773250,0.02152092,1.89307758,0.00213840,0.03287028,0.10364549
3.80290145,1.39810256,0.02436804,0.10022313,0.19724381,0.02103370,1.93333331,0.00234970,0.03630332,0.11351701
3.80890445,1.46012178,0.02757872,0.10685972,0.21774062,0.02067515,1.98185990,0.00257279,0.03993857,0.12399412
3.81490745,1.52832650,0.03108861,0.11378261,0.23906603,0.02045789,2.03822779,0.00280602,0.04375395,0.13500887
3.82091046,1.60208348,0.03491018,0.12090034,0.26103647,0.02039134,2.10168162,0.00304745,0.04772307,0.14647855
3.82691346,1.68056356,0.03905538,0.12810769,0.28344550,0.02048174,2.17116909,0.00329484,0.05181592,0.15830776
3.83291646,1.76277112,0.04353558,0.13528860,0.30606859,0.02073241,2.24538237,0.00354576,0.05599976,0.17039094
3.83891946,1.84758039,0.04836143,0.14231982,0.32866882,0.02114394,2.32280985,0.00379763,0.06024009,0.18261539
3.84492246,1.93377687,0.05354263,0.14907501,0.35100320,0.02171458,2.40179598,0.00404777,0.06450182,0.19486469
3.85092546,2.02010203,0.05908755,0.15542917,0.37282946,0.02244052,2.48060648,0.00429356,0.06875039,0.20702219
3.85692846,2.10529900,0.06500276,0.16126328,0.39391285,0.02331627,2.55749592,0.00453241,0.07295294,0.21897463
3.86293147,2.18815739,0.07129242,0.16646884,0.41403273,0.02433494,2.63077454,0.00476194,0.07707937,0.23061556
3.86893447,2.26755490,0.07795754,0.17095229,0.43298868,0.02548856,2.69887157,0.00497999,0.08110333,0.24184844
3.87493747,2.34249417,0.08499512,0.17463888,0.45060570,0.02676829,2.76039218,0.00518467,0.08500296,0.25258937
3.88094047,2.41213321,0.09239725,0.17747600,0.46673846,0.02816466,2.81416588,0.00537447,0.08876146,0.26276915
3.88694347,2.47580832,0.10015016,0.17943581,0.48127429,0.02966764,2.85928459,0.00554822,0.09236739,0.27233489
3.89294647,2.53304894,0.10823328,0.18051689,0.49413486,0.03126681,2.89512918,0.00570517,0.09581470,0.28125081
3.89894947,2.58358407,0.11661840,0.18074504,0.50527656,0.03295139,2.92138383,0.00584494,0.09910248,0.28949850
3.90495248,2.62734071,0.12526902,0.18017304,0.51468954,0.03471035,2.93803854,0.00596755,0.10223448,0.29707662
3.91095548,2.66443495,0.13413986,0.17887947,0.52239569,0.03653238,2.94538006,0.00607335,0.10521837,0.30400005
3.91695848,2.69515667,0.14317665,0.17696656,0.52844557,0.03840608,2.94397277,0.00616302,0.10806485,0.31029871
3.92296148,2.71994934,0.15231636,0.17455726,0.53291468,0.04031997,2.93463085,0.00623752,0.11078659,0.31601612
3.92896448,2.73938610,0.16148763,0.17179153,0.53589921,0.04226269,2.91838359,0.00629801,0.11339711,0.32120786
3.93496748,2.75414371,0.17061172,0.16882210,0.53751153,0.04422315,2.89643584,0.00634582,0.11590967,0.32593995
3.94097049,2.76497569,0.17960372,0.16580973,0.53787577,0.04619079,2.87012551,0.00638242,0.11833612,0.33028733
3.94697349,2.77268576,0.18837424,0.16291836,0.53712346,0.04815580,2.84087988,0.00640933,0.12068589,0.33433251
3.95297649,2.77810258,0.19683122,0.16030998,0.53538969,0.05010939,2.81017230,0.00642810,0.12296516,0.33816423
3.95897949,2.78205628,0.20488211,0.15813978,0.53280956,0.05204404,2.77948052,0.00644028,0.12517612,0.34187630
3.96498249,2.78535723,0.21243607,0.15655134,0.52951522,0.05395374,2.75024760,0.00644736,0.12731647,0.34556643
3.97098549,2.78877688,0.21940625,0.15567232,0.52563340,0.05583412,2.72384584,0.00645077,0.12937914,0.34933501
3.97698849,2.79303076,0.22571200,0.15561048,0.52128332,0.05768254,2.70154416,0.00645185,0.13135219,0.35328364
3.98299150,2.79876302,0.23128086,0.15645043,0.51657499,0.05949803,2.68447881,0.00645182,0.13321897,0.35751339
3.98899450,2.80653226,0.23605033,0.15825082,0.51160783,0.06128115,2.67362737,0.00645178,0.13495843,0.36212271
3.99499750,2.81679824,0.23996926,0.16104242,0.50646938,0.06303368,2.66978583,0.00645268,0.13654564,0.36720474
4.00100050,2.82990919,0.24299886,0.16482681,0.50123421,0.06475817,2.67354862,0.00645531,0.13795245,0.37284416
4.00700350,2.84608974,0.24511329,0.16957585,0.49596284,0.06645746,2.68529151,0.00646026,0.13914830,0.37911365
4.01300650,2.86542943,0.24629976,0.17523196,0.49070076,0.06813396,2.70515756,0.00646794,0.14010107,0.38606979
4.01900950,2.88787247,0.24655829,0.18170919,0.48547756,0.06978902,2.73304647,0.00647850,0.14077810,0.39374889
4.02501251,2.91320919,0.24590099,0.18889493,0.48030613,0.07142219,2.76860777,0.00649186,0.14114716,0.40216273
4.03101551,2.94107003,0.24435109,0.19665249,0.47518221,0.07303052,2.81123873,0.00650768,0.14117749,0.41129456
4.03701851,2.97092317,0.24194173,0.20482423,0.47008427,0.07460800,2.86008767,0.00652532,0.14084086,0.42109567
4.04302151,3.00207656,0.23871447,0.21323542,0.46497382,0.07614507,2.91406344,0.00654387,0.14011248,0.43148285
4.04902451,3.03368537,0.23471787,0.22169848,0.45979637,0.07762837,2.97185209,0.00656211,0.13897199,0.44233696
4.05502751,3.06476561,0.23000593,0.23001784,0.45448298,0.07904062,3.03194096,0.00657857,0.13740426,0.45350296
4.06103052,3.09421423,0.22463665,0.23799493,0.44895251,0.08036082,3.09265071,0.00659154,0.13540011,0.46479163
4.06703352,3.12083594,0.21867071,0.24543349,0.44311460,0.08156471,3.15217508,0.00659909,0.13295689,0.47598299
4.07303652,3.14337632,0.21217036,0.25214481,0.43687322,0.08262541,3.20862786,0.00659915,0.13007891,0.48683155
4.07903952,3.16056062,0.20519838,0.25795293,0.43013078,0.08351437,3.26009611,0.00658957,0.12677769,0.49707330
4.08504252,3.17113697,0.19781737,0.26269952,0.42279256,0.08420247,3.30469821,0.00656817,0.12307199,0.50643421
4.09104552,3.17392253,0.19008921,0.26624829,0.41477140,0.08466134,3.34064478,0.00653288,0.11898769,0.51464007
4.09704852,3.16785079,0.18207465,0.26848889,0.40599231,0.08486467,3.36630042,0.00648177,0.11455742,0.52142712
4.10305153,3.15201791,0.17383310,0.26934003,0.39639674,0.08478968,3.38024371,0.00641316,0.10982007,0.52655314
4.10905453,3.12572602,0.16542252,0.26875176,0.38594654,0.08441844,3.38132303,0.00632572,0.10482006,0.52980850
4.11505753,3.08852137,0.15689945,0.26670689,0.37462709,0.08373914,3.36870567,0.00621850,0.09960649,0.53102655
4.12106053,3.04022542,0.14831892,0.26322140,0.36244963,0.08274718,3.34191785,0.00609104,0.09423212,0.53009290
4.12706353,2.98095710,0.13973456,0.25834391,0.34945258,0.08144597,3.30087378,0.00594339,0.08875236,0.52695305
4.13306653,2.91114505,0.13119853,0.25215413,0.33570184,0.07984752,3.24589189,0.00577612,0.08322406,0.52161806
4.13906953,2.83152879,0.12276148,0.24476046,0.32128996,0.07797261,3.17769753,0.00559036,0.07770441,0.51416775
4.14507254,2.74314864,0.11447236,0.23629677,0.30633424,0.07585072,3.09741124,0.00538777,0.07224975,0.50475134
4.15107554,2.64732427,0.10637824,0.22691846,0.29097387,0.07351955,3.00652299,0.00517051,0.06691453,0.49358533
4.15707854,2.54562269,0.09852398,0.21679798,0.27536619,0.07102418,2.90685296,0.00494117,0.06175026,0.48094873
4.16308154,2.43981650,0.09095186,0.20611997,0.25968227,0.06841599,2.80050014,0.00470270,0.05680464,0.46717566
4.16908454,2.33183412,0.08370114,0.19507609,0.24410192,0.06575120,2.68978056,0.00445837,0.05212073,0.45264561
4.17508754,2.22370356,0.07680757,0.18385991,0.22880843,0.06308933,2.57715724,0.00421159,0.04773635,0.43777173
4.18109055,2.11749178,0.07030290,0.17266179,0.21398316,0.06049134,2.46516446,0.00396589,0.04368355,0.42298758
4.18709355,2.01524197,0.06421439,0.16166405,0.19980020,0.05801776,2.35632889,0.00372475,0.03998820,0.40873276
4.19309655,1.91891057,0.05856438,0.15103655,0.18642136,0.05572677,2.25309037,0.00349153,0.03666983,0.39543805
4.19909955,1.83030668,0.05336983,0.14093274,0.17399148,0.05367233,2.15772513,0.00326938,0.03374143,0.38351054
4.20510255,1.75103545,0.04864202,0.13148633,0.16263444,0.05190234,2.07227394,0.00306111,0.03120952,0.37331928
4.21110555,1.68244763,0.04438633,0.12280862,0.15244975,0.05045704,1.99847758,0.00286915,0.02907421,0.36518209
4.21710855,1.62559688,0.04060207,0.11498653,0.14350996,0.04936762,1.93772182,0.00269545,0.02732940,0.35935388
4.22311156,1.58120604,0.03728251,0.10808140,0.13585888,0.04865507,1.89099358,0.00254147,0.02596305,0.35601690
4.22911456,1.54964369,0.03441497,0.10212851,0.12951072,0.04832932,1.85884967,0.00240811,0.02495756,0.35527345
4.23511756,1.53091160,0.03198109,0.09713728,0.12444996,0.04838879,1.84139916,0.00229574,0.02429016,0.35714111
4.24112056,1.52464348,0.02995718,0.09309225,0.12063219,0.04882028,1.83829989,0.00220417,0.02393339,0.36155081
4.24712356,1.53011527,0.02831471,0.08995457,0.11798570,0.04959916,1.84876918,0.00213268,0.02385568,0.36834783
4.25312656,1.54626649,0.02702096,0.08766413,0.11641380,0.05069002,1.87160860,0.00208005,0.02402194,0.37729562
4.25912956,1.57173219,0.02603967,0.08614220,0.11579784,0.05204763,1.90524182,0.00204464,0.02439425,0.38808255
4.26513257,1.60488450,0.02533188,0.08529436,0.11600076,0.05361825,1.94776458,0.00202440,0.02493256,0.40033114
4.27113557,1.64388251,0.02485678,0.08501393,0.11687118,0.05534118,1.99700505,0.00201701,0.02559551,0.41360971
4.27713857,1.68672889,0.02457264,0.08518540,0.11824774,0.05715062,2.05059267,0.00201989,0.02634123,0.42744589
4.28314157,1.73133150,0.02443773,0.08568818,0.11996374,0.05897766,2.10603320,0.00203035,0.02712820,0.44134165
4.28914457,1.77556778,0.02441130,0.08640019,0.12185183,0.06075240,2.16078752,0.00204561,0.02791612,0.45478924
4.29514757,1.81734998,0.02445453,0.08720149,0.12374863,0.06240614,2.21235127,0.00206294,0.02866677,0.46728752
4.30115058,1.85468872,0.02453137,0.08797759,0.12549915,0.06387343,2.25833273,0.00207972,0.02934479,0.47835806
4.30715358,1.88575278,0.02460944,0.08862258,0.12696087,0.06509416,2.29652607,0.00209351,0.02991853,0.48756043
4.31315658,1.90892296,0.02466074,0.08904180,0.12800735,0.06601531,2.32497731,0.00210211,0.03036066,0.49450604
4.31915958,1.92283805,0.02466233,0.08915411,0.12853125,0.06659254,2.34204069,0.00210364,0.03064876,0.49887011
4.32516258,1.92643130,0.02459686,0.08889356,0.12844663,0.06679141,2.34642329,0.00209656,0.03076577,0.50040121
4.33116558,1.91895618,0.02445298,0.08821062,0.12769055,0.06658824,2.33721660,0.00207973,0.03070029,0.49892814
4.33716858,1.90000050,0.02422562,0.08707272,0.12622384,0.06597065,2.31391385,0.00205237,0.03044670,0.49436378
4.34317159,1.86948884,0.02391615,0.08546427,0.12403109,0.06493754,2.27641282,0.00201413,0.03000510,0.48670599
4.34917459,1.82767319,0.02353238,0.08338609,0.12111982,0.06349885,2.22500440,0.00196502,0.02938117,0.47603541
4.35517759,1.77511283,0.02308845,0.08085435,0.11751899,0.06167483,2.16034782,0.00190545,0.02858575,0.46251053
4.36118059,1.71264436,0.02260457,0.07789906,0.11327678,0.05949500,2.08343394,0.00183611,0.02763436,0.44636008
4.36718359,1.64134360,0.02210672,0.07456214,0.10845794,0.05699682,1.99553854,0.00175802,0.02654660,0.42787342
4.37318659,1.56248124,0.02162614,0.07089527,0.10314066,0.05422419,1.89816808,0.00167240,0.02534539,0.40738921
4.37918959,1.47747422,0.02119883,0.06695755,0.09741325,0.05122575,1.79300033,0.00158068,0.02405625,0.38528294
4.38519260,1.38783511,0.02086487,0.06281301,0.09137060,0.04805315,1.68182265,0.00148437,0.02270645,0.36195396
4.39119560,1.29512151,0.02066775,0.05852828,0.08511081,0.04475928,1.56647060,0.00138510,0.02132419,0.33781244
4.39719860,1.20088760,0.02065352,0.05417022,0.07873187,0.04139665,1.44876925,0.00128447,0.01993784,0.31326690
4.40320160,1.10663940,0.02086998,0.04980388,0.07232869,0.03801585,1.33047954,0.00118405,0.01857517,0.28871267
4.40920460,1.01379534,0.02136563,0.04549062,0.06599048,0.03466423,1.21325134,0.00108533,0.01726270,0.26452173
4.41520760,0.92365314,0.02218868,0.04128661,0.05979855,0.03138479,1.09858459,0.00098969,0.01602508,0.24103411
4.42121061,0.83736365,0.02338586,0.03724164,0.05382469,0.02821534,0.98779949,0.00089834,0.01488465,0.21855117
4.42721361,0.75591202,0.02500122,0.03339832,0.04812999,0.02518794,0.88201599,0.00081235,0.01386098,0.19733068
4.43321661,0.68010604,0.02707474,0.02979157,0.04276418,0.02232856,0.78214241,0.00073256,0.01297064,0.17758387
4.43921961,0.61057134,0.02964098,0.02644851,0.03776550,0.01965701,0.68887293,0.00065965,0.01222696,0.15947407
4.44522261,0.54775279,0.03272758,0.02338862,0.03316094,0.01718713,0.60269283,0.00059411,0.01163991,0.14311714
4.45122561,0.49192116,0.03635381,0.02062417,0.02896686,0.01492707,0.52389046,0.00053623,0.01121610,0.12858315
4.45722861,0.44318434,0.04052907,0.01816089,0.02518999,0.01287986,0.45257466,0.00048614,0.01095882,0.11589921
4.46323162,0.40150184,0.04525152,0.01599876,0.02182856,0.01104398,0.38869629,0.00044381,0.01086811,0.10505321
4.46923462,0.36670183,0.05050686,0.01413300,0.01887366,0.00941403,0.33207240,0.00040906,0.01094095,0.09599817
4.47523762,0.33849982,0.05626729,0.01255504,0.01631067,0.00798152,0.28241184,0.00038161,0.01117150,0.08865697
4.48124062,0.31651798,0.06249076,0.01125367,0.01412069,0.00673554,0.23934113,0.00036107,0.01155130,0.08292732
4.48724362,0.30030479,0.06912065,0.01021604,0.01228200,0.00566347,0.20242958,0.00034697,0.01206968,0.07868668
4.49324662,0.28935425,0.07608581,0.00942876,0.01077143,0.00475170,0.17121288,0.00033880,0.01271405,0.07579716
4.49924962,0.28312441,0.08330115,0.00887887,0.00956561,0.00398614,0.14521458,0.00033601,0.01347036,0.07411016
4.50525263,0.28105493,0.09066873,0.00855482,0.00864214,0.00335282,0.12396499,0.00033802,0.01432356,0.07347078
4.51125563,0.28258357,0.09807944,0.00844731,0.00798059,0.00283827,0.10701740,0.00034429,0.01525808,0.07372196
4.51725863,0.28716138,0.10541521,0.00855008,0.00756338,0.00242991,0.09396144,0.00035429,0.01625842,0.07470828
4.52326163,0.29426672,0.11255167,0.00886060,0.00737649,0.00211632,0.08443370,0.00036752,0.01730967,0.07627941
4.52926463,0.30341788,0.11936132,0.00938060,0.00741005,0.00188742,0.07812569,0.00038356,0.01839816,0.07829331
4.53526763,0.31418434,0.12571699,0.01011653,0.00765877,0.00173461,0.07478942,0.00040205,0.01951196,0.08061907
4.54127064,0.32619652,0.13149554,0.01107990,0.00812220,0.00165086,0.07424073,0.00042272,0.02064153,0.08313935
4.54727364,0.33915395,0.13658155,0.01228741,0.00880491,0.00163064,0.07636075,0.00044539,0.02178010,0.08575255
4.55327664,0.35283162,0.14087102,0.01376096,0.00971651,0.00166996,0.08109557,0.00046998,0.02292420,0.08837448
4.55927964,0.36708441,0.14427474,0.01552748,0.01087146,0.00176624,0.08845454,0.00049653,0.02407388,0.09093970
4.56528264,0.38184936,0.14672132,0.01761854,0.01228891,0.00191818,0.09850724,0.00052517,0.02523290,0.09340230
4.57128564,0.39714572,0.14815956,0.02006984,0.01399222,0.00212564,0.11137946,0.00055613,0.02640877,0.09573624
4.57728864,0.41307263,0.14856029,0.02292040,0.01600850,0.00238944,0.12724830,0.00058977,0.02761255,0.09793515
4.58329165,0.42980433,0.14791736,0.02621166,0.01836800,0.00271115,0.14633672,0.00062648,0.02885850,0.10001153
4.58929465,0.44758324,0.14624788,0.02998634,0.02110339,0.00309290,0.16890757,0.00066677,0.03016357,0.10199558
4.59529765,0.46671079,0.14359162,0.03428720,0.02424896,0.00353714,0.19525748,0.00071119,0.03154667,0.10393334
4.60130065,0.48753650,0.14000964,0.03915568,0.02783983,0.00404641,0.22571080,0.00076030,0.03302785,0.10588456
4.60730365,0.51044578,0.13558226,0.04463049,0.03191111,0.00462314,0.26061380,0.00081469,0.03462729,0.10792015
4.61330665,0.53584675,0.13040636,0.05074629,0.03649709,0.00526939,0.30032942,0.00087494,0.03636431,0.11011938
4.61930965,0.56415694,0.12459231,0.05753232,0.04163053,0.00598668,0.34523277,0.00094158,0.03825630,0.11256696
4.62531266,0.59579030,0.11826053,0.06501131,0.04734204,0.00677582,0.39570760,0.00101508,0.04031771,0.11535018
4.63131566,0.63114530,0.11153796,0.07319862,0.05365961,0.00763674,0.45214372,0.00109584,0.04255913,0.11855606
4.63731866,0.67059455,0.10455454,0.08210157,0.06060831,0.00856843,0.51493560,0.00118415,0.04498658,0.12226891
4.64332166,0.71447650,0.09743991,0.09171926,0.06821016,0.00956887,0.58448188,0.00128020,0.04760097,0.12656811
4.64932466,0.76308956,0.09032043,0.10204267,0.07648424,0.01063502,0.66118545,0.00138406,0.05039783,0.13152645
4.65532766,0.81668859,0.08331665,0.11305518,0.08544695,0.01176285,0.74545401,0.00149569,0.05336735,0.13720893
4.66133067,0.87548399,0.07654133,0.12473348,0.09511233,0.01294749,0.83770017,0.00161494,0.05649476,0.14367201
4.66733367,0.93964273,0.07009803,0.13704870,0.10549257,0.01418331,0.93834053,0.00174154,0.05976094,0.15096344
4.67333667,1.00929113,0.06408030,0.14996791,0.11659845,0.01546416,1.04779308,0.00187517,0.06314344,0.15912240
4.67933967,1.08451845,0.05857145,0.16345558,0.12843966,0.01678350,1.16647166,0.00201540,0.06661766,0.16818003
4.68534267,1.16538062,0.05364480,0.17747514,0.14102503,0.01813470,1.29477702,0.00216177,0.07015824,0.17816007
4.69134567,1.25190310,0.04936438,0.19199032,0.15436236,0.01951117,1.43308349,0.00231379,0.07374062,0.18907959
4.69734867,1.34408203,0.04578599,0.20696621,0.16845794,0.02090661,1.58172070,0.00247094,0.07734252,0.20094952
4.70335168,1.44188283,0.04295837,0.22236984,0.18331558,0.02231513,1.74095019,0.00263272,0.08094548,0.21377497
4.70935468,1.54523562,0.04092454,0.23817027,0.19893523,0.02373139,1.91093689,0.00279860,0.08453614,0.22755509
4.71535768,1.65402710,0.03972294,0.25433794,0.21531093,0.02515060,2.09171607,0.00296809,0.08810727,0.24228245
4.72136068,1.76808881,0.03938855,0.27084343,0.23242849,0.02656853,2.28315671,0.00314066,0.09165845,0.25794192
4.72736368,1.88718210,0.03995358,0.28765554,0.25026266,0.02798139,2.48492290,0.00331579,0.09519642,0.27450892
4.73336668,2.01098048,0.04144781,0.30473875,0.26877406,0.02938570,2.69643527,0.00349290,0.09873482,0.29194728
4.73936968,2.13905053,0.04389855,0.32205033,0.28790610,0.03077801,2.91683470,0.00367138,0.10229358,0.31020673
4.74537269,2.27083261,0.04733005,0.33953715,0.30758200,0.03215468,3.14495119,0.00385048,0.10589774,0.32922017
4.75137569,2.40562313,0.05176249,0.35713249,0.32770215,0.03351160,3.37928057,0.00402937,0.10957597,0.34890109
4.75737869,2.54256020,0.05721054,0.37475309,0.34814216,0.03484387,3.61797183,0.00420703,0.11335857,0.36914117
4.76338169,2.68061432,0.06368157,0.39229682,0.36875178,0.03614553,3.85882758,0.00438229,0.11727535,0.38980857
4.76938469,2.81858606,0.07117361,0.40964106,0.38935488,0.03740940,4.09931970,0.00455380,0.12135325,0.41074692
4.77538769,2.95511183,0.07967321,0.42664221,0.40975068,0.03862691,4.33662147,0.00471999,0.12561404,0.43177551
4.78139070,3.08867909,0.08915334,0.44313640,0.42971648,0.03978806,4.56765679,0.00487914,0.13007206,0.45269059
4.78739370,3.21765124,0.09957153,0.45894165,0.44901167,0.04088152,4.78916604,0.00502936,0.13473234,0.47326810
4.79339670,3.34030243,0.11086832,0.47386133,0.46738328,0.04189479,4.99778718,0.00516864,0.13958898,0.49326779
4.79939970,3.45486122,0.12296638,0.48768911,0.48457265,0.04281457,5.19014965,0.00529491,0.14462420,0.51243872
4.80540270,3.55956218,0.13577019,0.50021508,0.50032330,0.04362714,5.36297767,0.00540610,0.14980790,0.53052597
4.81140570,3.65270323,0.14916662,0.51123289,0.51438945,0.04431890,5.51319893,0.00550023,0.15509791,0.54727834
4.81740870,3.73270640,0.16302637,0.52054758,0.52654503,0.04487697,5.63805375,0.00557547,0.16044098,0.56245683
4.82341171,3.79817947,0.17720627,0.52798375,0.53659265,0.04528984,5.73519993,0.00563025,0.16577441,0.57584340
4.82941471,3.84797514,0.19155253,0.53339364,0.54437221,0.04554800,5.80280804,0.00566332,0.17102827,0.58724973
4.83541771,3.88124524,0.20590476,0.53666474,0.54976867,0.04564458,5.83964250,0.00567385,0.17612825,0.59652546
4.84142071,3.89748668,0.22010059,0.53772640,0.55271858,0.04557593,5.84512426,0.00566148,0.18099881,0.60356552
4.84742371,3.89657700,0.23398086,0.53655527,0.55321506,0.04534204,5.81937162,0.00562639,0.18556660,0.60831620
4.85342671,3.87879723,0.24739487,0.53317901,0.55131089,0.04494695,5.76321703,0.00556929,0.18976399,0.61077951
4.85942971,3.84484085,0.26020572,0.52767823,0.54711963,0.04439888,5.67819861,0.00549151,0.19353241,0.61101566
4.86543272,3.79580786,0.27229521,0.52018642,0.54081448,0.04371036,5.56652654,0.00539491,0.19682541,0.60914335
4.87143572,3.73318412,0.28356817,0.51088779,0.53262510,0.04289804,5.43102576,0.00528189,0.19961125,0.60533788
4.87743872,3.65880662,0.29395585,0.50001326,0.52283229,0.04198245,5.27505735,0.00515536,0.20187480,0.59982716
4.88344172,3.57481591,0.30341821,0.48783451,0.51176082,0.04098755,5.10242227,0.00501862,0.20361873,0.59288545
4.88944472,3.48359787,0.31194495,0.47465654,0.49977074,0.03994021,4.91725165,0.00487529,0.20486384,0.58482547
4.89544772,3.38771708,0.31955512,0.46080900,0.48724735,0.03886948,4.72388845,0.00472925,0.20564846,0.57598889
4.90145073,3.28984473,0.32629536,0.44663662,0.47459034,0.03780594,4.52676569,0.00458446,0.20602703,0.56673567
4.90745373,3.19268387,0.33223677,0.43248924,0.46220252,0.03678086,4.33028620,0.00444493,0.20606786,0.55743280
4.91345673,3.09889515,0.33747062,0.41871176,0.45047847,0.03582544,4.13870873,0.00431455,0.20585015,0.54844281
4.91945973,3.01102589,0.34210312,0.40563454,0.43979365,0.03497005,3.95604462,0.00419702,0.20546047,0.54011262
