energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
3.10655328,0.58584470,0.01550323,0.04530066,0.23212543,0.01960954,0.47636324,0.02157287,0.12987496,0.00000000
3.11255628,0.63179970,0.01774084,0.04715151,0.25803833,0.02072182,0.52267433,0.02141753,0.12509975,0.00000000
3.11855928,0.68550334,0.02015700,0.04963820,0.28710203,0.02209198,0.57454669,0.02163527,0.12270912,0.00000000
3.12456228,0.74655437,0.02273937,0.05272991,0.31919976,0.02370615,0.63163549,0.02220994,0.12258831,0.00000000
3.13056528,0.81438288,0.02547027,0.05638357,0.35414544,0.02554495,0.69344767,0.02312089,0.12459983,0.00000000
3.13656828,0.88825202,0.02832651,0.06054432,0.39168243,0.02758369,0.75934264,0.02434330,0.12858595,0.00000000
3.14257129,0.96726420,0.03127948,0.06514619,0.43148440,0.02979260,0.82853771,0.02584858,0.13437085,0.00000000
3.14857429,1.05037238,0.03429541,0.07011302,0.47315856,0.03213726,0.90011866,0.02760475,0.14176269,0.00000000
3.15457729,1.13639660,0.03733585,0.07535971,0.51625137,0.03457919,0.97305549,0.02957683,0.15055557,0.00000000
3.16058029,1.22404573,0.04035836,0.08079364,0.56025683,0.03707657,1.04622335,0.03172731,0.16053155,0.00000000
3.16658329,1.31194426,0.04331747,0.08631647,0.60462705,0.03958509,1.11842814,0.03401664,0.17146270,0.00000000
3.17258629,1.39866339,0.04616576,0.09182609,0.64878499,0.04205893,1.18843622,0.03640376,0.18311348,0.00000000
3.17858929,1.48275572,0.04885514,0.09721886,0.69213885,0.04445189,1.25500732,0.03884671,0.19524327,0.00000000
3.18459230,1.56279234,0.05133820,0.10239194,0.73409769,0.04671848,1.31692932,0.04130328,0.20760926,0.00000000
3.19059530,1.63740083,0.05356970,0.10724570,0.77408745,0.04881518,1.37305376,0.04373168,0.21996961,0.00000000
3.19659830,1.70530287,0.05550789,0.11168619,0.81156689,0.05070153,1.42233042,0.04609128,0.23208691,0.00000000
3.20260130,1.76534967,0.05711595,0.11562743,0.84604255,0.05234128,1.46383951,0.04834328,0.24373178,0.00000000
3.20860430,1.81655371,0.05836319,0.11899363,0.87708204,0.05370333,1.49682010,0.05045146,0.25468668,0.00000000
3.21460730,1.85811533,0.05922605,0.12172103,0.90432510,0.05476261,1.52069321,0.05238278,0.26474962,0.00000000
3.22061031,1.88944298,0.05968893,0.12375949,0.92749175,0.05550067,1.53507872,0.05410798,0.27373775,0.00000000
3.22661331,1.91016602,0.05974469,0.12507360,0.94638728,0.05590615,1.53980508,0.05560208,0.28149071,0.00000000
3.23261631,1.92013978,0.05939487,0.12564335,0.96090373,0.05597490,1.53491146,0.05684473,0.28787352,0.00000000
3.23861931,1.91944235,0.05864957,0.12546433,0.97101800,0.05570996,1.52064228,0.05782048,0.29277894,0.00000000
3.24462231,1.90836376,0.05752708,0.12454742,0.97678669,0.05512124,1.49743435,0.05851889,0.29612922,0.00000000
3.25062531,1.88738787,0.05605316,0.12291803,0.97833810,0.05422493,1.46589741,0.05893449,0.29787710,0.00000000
3.25662831,1.85716825,0.05426009,0.12061490,0.97586188,0.05304286,1.42678907,0.05906665,0.29800605,0.00000000
3.26263132,1.81849928,0.05218557,0.11768853,0.96959715,0.05160155,1.38098546,0.05891931,0.29652980,0.00000000
3.26863432,1.77228414,0.04987137,0.11419933,0.95981974,0.04993123,1.32944906,0.05850060,0.29349108,0.00000000
3.27463732,1.71950117,0.04736202,0.11021560,0.94682937,0.04806475,1.27319535,0.05782239,0.28895979,0.00000000
3.28064032,1.66117050,0.04470336,0.10581136,0.93093757,0.04603655,1.21325970,0.05689983,0.28303048,0.00000000
3.28664332,1.59832239,0.04194124,0.10106424,0.91245701,0.04388158,1.15066627,0.05575076,0.27581948,0.00000000
3.29264632,1.53196878,0.03912023,0.09605341,0.89169283,0.04163433,1.08639988,0.05439522,0.26746175,0.00000000
3.29864932,1.46307900,0.03628255,0.09085768,0.86893630,0.03932798,1.02138211,0.05285492,0.25810742,0.00000000
3.30465233,1.39256071,0.03346712,0.08555389,0.84446119,0.03699369,0.95645238,0.05115279,0.24791851,0.00000000
3.31065533,1.32124621,0.03070885,0.08021552,0.81852261,0.03466003,0.89235430,0.04931257,0.23706558,0.00000000
3.31665833,1.24988454,0.02803819,0.07491169,0.79135852,0.03235263,0.82972759,0.04735844,0.22572474,0.00000000
3.32266133,1.17913880,0.02548080,0.06970643,0.76319325,0.03009389,0.76910517,0.04531474,0.21407495,0.00000000
3.32866433,1.10958843,0.02305756,0.06465831,0.73424275,0.02790302,0.71091516,0.04320578,0.20229568,0.00000000
3.33466733,1.04173545,0.02078469,0.05982042,0.70472102,0.02579600,0.65548695,0.04105569,0.19056504,0.00000000
3.34067034,0.97601392,0.01867404,0.05524053,0.67484696,0.02378589,0.60306063,0.03888830,0.17905832,0.00000000
3.34667334,0.91280129,0.01673357,0.05096155,0.64485117,0.02188302,0.55379876,0.03672709,0.16794695,0.00000000
3.35267634,0.85243096,0.01496784,0.04702213,0.61498200,0.02009540,0.50779965,0.03459518,0.15739779,0.00000000
3.35867934,0.79520458,0.01337866,0.04345731,0.58551036,0.01842908,0.46511116,0.03251525,0.14757264,0.00000000
3.36468234,0.74140354,0.01196569,0.04029930,0.55673280,0.01688853,0.42574423,0.03050955,0.13862801,0.00000000
3.37068534,0.69129867,0.01072706,0.03757815,0.52897260,0.01547701,0.38968543,0.02859982,0.13071477,0.00000000
3.37668834,0.64515753,0.00965994,0.03532231,0.50257863,0.01419692,0.35690799,0.02680720,0.12397791,0.00000000
3.38269135,0.60324901,0.00876109,0.03355917,0.47792190,0.01305006,0.32738089,0.02515212,0.11855588,0.00000000
3.38869435,0.56584488,0.00802728,0.03231521,0.45538988,0.01203783,0.30107579,0.02365405,0.11457982,0.00000000
3.39469735,0.53321831,0.00745562,0.03161610,0.43537875,0.01116143,0.27797170,0.02233136,0.11217217,0.00000000
3.40070035,0.50563943,0.00704384,0.03148644,0.41828374,0.01042184,0.25805740,0.02120093,0.11144503,0.00000000
3.40670335,0.48336829,0.00679042,0.03194924,0.40448810,0.00981989,0.24133175,0.02027792,0.11249779,0.00000000
3.41270635,0.46664549,0.00669461,0.03302518,0.39435087,0.00935615,0.22780225,0.01957530,0.11541442,0.00000000
3.41870935,0.45568109,0.00675638,0.03473158,0.38819400,0.00903083,0.21748190,0.01910352,0.12026019,0.00000000
3.42471236,0.45064224,0.00697629,0.03708118,0.38628930,0.00884359,0.21038486,0.01887010,0.12707810,0.00000000
3.43071536,0.45164018,0.00735519,0.04008076,0.38884569,0.00879335,0.20652126,0.01887919,0.13588504,0.00000000
3.43671836,0.45871732,0.00789398,0.04372966,0.39599719,0.00887805,0.20589133,0.01913120,0.14666786,0.00000000
3.44272136,0.47183490,0.00859324,0.04801823,0.40779221,0.00909441,0.20847937,0.01962248,0.15937969,0.00000000
3.44872436,0.49086201,0.00945279,0.05292639,0.42418455,0.00943775,0.21424779,0.02034503,0.17393657,0.00000000
3.45472736,0.51556653,0.01047136,0.05842234,0.44502665,0.00990175,0.22313146,0.02128634,0.19021475,0.00000000
3.46073037,0.54560857,0.01164609,0.06446145,0.47006539,0.01047830,0.23503269,0.02242927,0.20804897,0.00000000
3.46673337,0.58053696,0.01297223,0.07098558,0.49894085,0.01115742,0.24981714,0.02375214,0.22723176,0.00000000
3.47273637,0.61978915,0.01444271,0.07792272,0.53118836,0.01192717,0.26731061,0.02522888,0.24751418,0.00000000
3.47873937,0.66269503,0.01604789,0.08518717,0.56624390,0.01277370,0.28729719,0.02682940,0.26860809,0.00000000
3.48474237,0.70848456,0.01777537,0.09268032,0.60345311,0.01368135,0.30951868,0.02852004,0.29018999,0.00000000
3.49074537,0.75629962,0.01960980,0.10029186,0.64208367,0.01463283,0.33367533,0.03026423,0.31190647,0.00000000
3.49674837,0.80520959,0.02153290,0.10790172,0.68134103,0.01560949,0.35942822,0.03202325,0.33338133,0.00000000
3.50275138,0.85423070,0.02352357,0.11538248,0.72038707,0.01659163,0.38640291,0.03375715,0.35422399,0.00000000
3.50875438,0.90234835,0.02555805,0.12260226,0.75836110,0.01755897,0.41419457,0.03542575,0.37403917,0.00000000
3.51475738,0.94854191,0.02761027,0.12942811,0.79440279,0.01849103,0.44237436,0.03698967,0.39243739,0.00000000
3.52076038,0.99181118,0.02965232,0.13572958,0.82767607,0.01936772,0.47049694,0.03841145,0.40904590,0.00000000
3.52676338,1.03120345,0.03165489,0.14138251,0.85739320,0.02016981,0.49810890,0.03965663,0.42351965,0.00000000
3.53276638,1.06584022,0.03358798,0.14627282,0.88283809,0.02087946,0.52475786,0.04069478,0.43555183,0.00000000
3.53876938,1.09494248,0.03542153,0.15030009,0.90338794,0.02148077,0.55000198,0.04150040,0.44488344,0.00000000
3.54477239,1.11785348,0.03712613,0.15338086,0.91853226,0.02196022,0.57341960,0.04205371,0.45131158,0.00000000
3.55077539,1.13405802,0.03867379,0.15545142,0.92788850,0.02230705,0.59461867,0.04234129,0.45469590,0.00000000
3.55677839,1.14319747,0.04003861,0.15647003,0.93121352,0.02251362,0.61324569,0.04235645,0.45496309,0.00000000
3.56278139,1.14507981,0.04119747,0.15641830,0.92841041,0.02257563,0.62899391,0.04209943,0.45210903,0.00000000
3.56878439,1.13968419,0.04213066,0.15530195,0.91953041,0.02249223,0.64161049,0.04157734,0.44619859,0.00000000
3.57478739,1.12715996,0.04282233,0.15315056,0.90476965,0.02226601,0.65090243,0.04080387,0.43736304,0.00000000
3.58079040,1.10782010,0.04326095,0.15001658,0.88446111,0.02190294,0.65674112,0.03979878,0.42579522,0.00000000
3.58679340,1.08212940,0.04343956,0.14597355,0.85906189,0.02141209,0.65906531,0.03858721,0.41174274,0.00000000
3.59279640,1.05068803,0.04335594,0.14111355,0.82913655,0.02080539,0.65788256,0.03719879,0.39549942,0.00000000
3.59879940,1.01421102,0.04301256,0.13554412,0.79533719,0.02009716,0.65326903,0.03566659,0.37739549,0.00000000
3.60480240,0.97350488,0.04241652,0.12938465,0.75838114,0.01930367,0.64536770,0.03402608,0.35778691,0.00000000
3.61080540,0.92944202,0.04157923,0.12276258,0.71902726,0.01844263,0.63438506,0.03231395,0.33704431,0.00000000
3.61680840,0.88293429,0.04051609,0.11580932,0.67805170,0.01753263,0.62058647,0.03056694,0.31554208,0.00000000
3.62281141,0.83490650,0.03924597,0.10865633,0.63622432,0.01659261,0.60429012,0.02882078,0.29364784,0.00000000
3.62881441,0.78627102,0.03779070,0.10143128,0.59428640,0.01564132,0.58585995,0.02710912,0.27171295,0.00000000
3.63481741,0.73790423,0.03617441,0.09425465,0.55293064,0.01469679,0.56569765,0.02546265,0.25006414,0.00000000
3.64082041,0.69062555,0.03442296,0.08723667,0.51278395,0.01377596,0.54423380,0.02390833,0.22899661,0.00000000
3.64682341,0.64517964,0.03256318,0.08047485,0.47439356,0.01289420,0.52191851,0.02246878,0.20876874,0.00000000
3.65282641,0.60222211,0.03062232,0.07405211,0.43821677,0.01206509,0.49921162,0.02116187,0.18959841,0.00000000
3.65882941,0.56230883,0.02862734,0.06803550,0.40461441,0.01130009,0.47657271,0.02000045,0.17166100,0.00000000
3.66483242,0.52588906,0.02660440,0.06247562,0.37384809,0.01060847,0.45445110,0.01899230,0.15508892,0.00000000
3.67083542,0.49330200,0.02457831,0.05740651,0.34608085,0.00999714,0.43327602,0.01814022,0.13997253,0.00000000
3.67683842,0.46477669,0.02257212,0.05284628,0.32138108,0.00947073,0.41344708,0.01744226,0.12636220,0.00000000
3.68284142,0.44043481,0.02060671,0.04879805,0.29972927,0.00903155,0.39532545,0.01689213,0.11427147,0.00000000
3.68884442,0.42029596,0.01870057,0.04525138,0.28102698,0.00867976,0.37922557,0.01647970,0.10368084,0.00000000
3.69484742,0.40428500,0.01686958,0.04218403,0.26510767,0.00841350,0.36540797,0.01619152,0.09454205,0.00000000
3.70085043,0.39224098,0.01512692,0.03956389,0.25174870,0.00822905,0.35407310,0.01601154,0.08678277,0.00000000
3.70685343,0.38392724,0.01348307,0.03735110,0.24068412,0.00812110,0.34535650,0.01592176,0.08031121,0.00000000
3.71285643,0.37904224,0.01194585,0.03550013,0.23161760,0.00808296,0.33932543,0.01590291,0.07502072,0.00000000
3.71885943,0.37723086,0.01052053,0.03396194,0.22423517,0.00810677,0.33597708,0.01593517,0.07079418,0.00000000
3.72486243,0.37809585,0.00921004,0.03268594,0.21821726,0.00818380,0.33523860,0.01599878,0.06750802,0.00000000
3.73086543,0.38120917,0.00801520,0.03162184,0.21324983,0.00830467,0.33696887,0.01607472,0.06503586,0.00000000
3.73686843,0.38612315,0.00693497,0.03072129,0.20903421,0.00845959,0.34096224,0.01614516,0.06325169,0.00000000
3.74287144,0.39238122,0.00596674,0.02993927,0.20529556,0.00863859,0.34695408,0.01619403,0.06203266,0.00000000
3.74887444,0.39952826,0.00510665,0.02923527,0.20178973,0.00883177,0.35462821,0.01620732,0.06126136,0.00000000
3.75487744,0.40712032,0.00434986,0.02857411,0.19830858,0.00902950,0.36362598,0.01617340,0.06082775,0.00000000
3.76088044,0.41473389,0.00369093,0.02792667,0.19468372,0.00922258,0.37355688,0.01608324,0.06063066,0.00000000
3.76688344,0.42197443,0.00312403,0.02727017,0.19078865,0.00940247,0.38401038,0.01593048,0.06057896,0.00000000
3.77288644,0.42848430,0.00264327,0.02658841,0.18653957,0.00956146,0.39456864,0.01571149,0.06059249,0.00000000
3.77888944,0.43394977,0.00224291,0.02587166,0.18189488,0.00969277,0.40481980,0.01542524,0.06060257,0.00000000
3.78489245,0.43810732,0.00191765,0.02511648,0.17685355,0.00979073,0.41437132,0.01507325,0.06055247,0.00000000
3.79089545,0.44074882,0.00166274,0.02432533,0.17145259,0.00985085,0.42286289,0.01465932,0.06039752,0.00000000
3.79689845,0.44172568,0.00147422,0.02350606,0.16576376,0.00986992,0.42997857,0.01418931,0.06010513,0.00000000
3.80290145,0.44095170,0.00134899,0.02267140,0.15988972,0.00984609,0.43545754,0.01367088,0.05965452,0.00000000
3.80890445,0.43840460,0.00128494,0.02183825,0.15395975,0.00977883,0.43910305,0.01311312,0.05903643,0.00000000
3.81490745,0.43412602,0.00128098,0.02102705,0.14812524,0.00966900,0.44078930,0.01252627,0.05825252,0.00000000
3.82091046,0.42822000,0.00133707,0.02026103,0.14255499,0.00951875,0.44046578,0.01192139,0.05731469,0.00000000
3.82691346,0.42084977,0.00145420,0.01956557,0.13743051,0.00933152,0.43815895,0.01131001,0.05624420,0.00000000
3.83291646,0.41223294,0.00163431,0.01896741,0.13294119,0.00911184,0.43397109,0.01070385,0.05507060,0.00000000
3.83891946,0.40263508,0.00188019,0.01849398,0.12927964,0.00886529,0.42807638,0.01011452,0.05383054,0.00000000
3.84492246,0.39236175,0.00219538,0.01817266,0.12663692,0.00859826,0.42071421,0.00955323,0.05256643,0.00000000
3.85092546,0.38174924,0.00258388,0.01803013,0.12519789,0.00831781,0.41218010,0.00903058,0.05132487,0.00000000
3.85692846,0.37115406,0.00305005,0.01809157,0.12513650,0.00803140,0.40281440,0.00855635,0.05015510,0.00000000
3.86293147,0.36094162,0.00359824,0.01838003,0.12661111,0.00774672,0.39298927,0.00813924,0.04910723,0.00000000
3.86893447,0.35147431,0.00423253,0.01891565,0.12975978,0.00747140,0.38309439,0.00778677,0.04823049,0.00000000
3.87493747,0.34309930,0.00495645,0.01971501,0.13469564,0.00721281,0.37352203,0.00750513,0.04757143,0.00000000
3.88094047,0.33613651,0.00577256,0.02079038,0.14150226,0.00697779,0.36465192,0.00729899,0.04717219,0.00000000
3.88694347,0.33086718,0.00668216,0.02214906,0.15022933,0.00677241,0.35683653,0.00717147,0.04706879,0.00000000
3.89294647,0.32752327,0.00768492,0.02379277,0.16088849,0.00660185,0.35038744,0.00712405,0.04728963,0.00000000
3.89894947,0.32627823,0.00877858,0.02571708,0.17344976,0.00647011,0.34556308,0.00715646,0.04785410,0.00000000
3.90495248,0.32723948,0.00995867,0.02791094,0.18783859,0.00637996,0.34255858,0.00726673,0.04877151,0.00000000
3.91095548,0.33044286,0.01121824,0.03035638,0.20393378,0.00633280,0.34149787,0.00745115,0.05004025,0.00000000
3.91695848,0.33584929,0.01254779,0.03302833,0.22156649,0.00632858,0.34242848,0.00770429,0.05164732,0.00000000
3.92296148,0.34334399,0.01393510,0.03589465,0.24052057,0.00636583,0.34531916,0.00801912,0.05356821,0.00000000
3.92896448,0.35273817,0.01536536,0.03891643,0.26053433,0.00644169,0.35006045,0.00838709,0.05576719,0.00000000
3.93496748,0.36377335,0.01682121,0.04204840,0.28130391,0.00655195,0.35646815,0.00879828,0.05819795,0.00000000
3.94097049,0.37612815,0.01828309,0.04523978,0.30248832,0.00669125,0.36428958,0.00924163,0.06080471,0.00000000
3.94697349,0.38942751,0.01972954,0.04843520,0.32371615,0.00685317,0.37321234,0.00970514,0.06352362,0.00000000
3.95297649,0.40325380,0.02113767,0.05157594,0.34459374,0.00703050,0.38287533,0.01017614,0.06628453,0.00000000
3.95897949,0.41715981,0.02248378,0.05460138,0.36471477,0.00721545,0.39288153,0.01064164,0.06901304,0.00000000
3.96498249,0.43068280,0.02374394,0.05745059,0.38367090,0.00739990,0.40281201,0.01108861,0.07163274,0.00000000
3.97098549,0.44335939,0.02489470,0.06006400,0.40106316,0.00757568,0.41224075,0.01150436,0.07406759,0.00000000
3.97698849,0.45474057,0.02591382,0.06238518,0.41651350,0.00773483,0.42074955,0.01187687,0.07624432,0.00000000
3.98299150,0.46440628,0.02678097,0.06436252,0.42967630,0.00786986,0.42794251,0.01219509,0.07809478,0.00000000
3.98899450,0.47197896,0.02747839,0.06595086,0.44024913,0.00797398,0.43345957,0.01244933,0.07955815,0.00000000
3.99499750,0.47713562,0.02799151,0.06711294,0.44798230,0.00804135,0.43698842,0.01263144,0.08058283,0.00000000
4.00100050,0.47961782,0.02830945,0.06782059,0.45268694,0.00806721,0.43827446,0.01273512,0.08112815,0.00000000
4.00700350,0.47923927,0.02842540,0.06805561,0.45424095,0.00804803,0.43712849,0.01275603,0.08116552,0.00000000
4.01300650,0.47589070,0.02833685,0.06781038,0.45259280,0.00798160,0.43343167,0.01269189,0.08067926,0.00000000
4.01900950,0.46954184,0.02804573,0.06708802,0.44776275,0.00786706,0.42713778,0.01254257,0.07966687,0.00000000
4.02501251,0.46024057,0.02755826,0.06590221,0.43984167,0.00770492,0.41827275,0.01230997,0.07813891,0.00000000
4.03101551,0.44810922,0.02688479,0.06427664,0.42898731,0.00749693,0.40693151,0.01199796,0.07611833,0.00000000
4.03701851,0.43333830,0.02603944,0.06224412,0.41541831,0.00724603,0.39327242,0.01161218,0.07363943,0.00000000
4.04302151,0.41617810,0.02503956,0.05984538,0.39940628,0.00695619,0.37750965,0.01115985,0.07074642,0.00000000
4.04902451,0.39692840,0.02390515,0.05712765,0.38126616,0.00663224,0.35990383,0.01064941,0.06749171,0.00000000
4.05502751,0.37592703,0.02265826,0.05414303,0.36134555,0.00627966,0.34075158,0.01009032,0.06393395,0.00000000
4.06103052,0.35353761,0.02132217,0.05094680,0.34001327,0.00590441,0.32037430,0.00949265,0.06013601,0.00000000
4.06703352,0.33013714,0.01992079,0.04759570,0.31764787,0.00551266,0.29910678,0.00886678,0.05616283,0.00000000
4.07303652,0.30610398,0.01847786,0.04414623,0.29462636,0.00511066,0.27728614,0.00822310,0.05207946,0.00000000
4.07903952,0.28180659,0.01701639,0.04065308,0.27131378,0.00470447,0.25524151,0.00757167,0.04794910,0.00000000
4.08504252,0.25759354,0.01555799,0.03716777,0.24805392,0.00429986,0.23328485,0.00692200,0.04383146,0.00000000
4.09104552,0.23378511,0.01412246,0.03373743,0.22516149,0.00390213,0.21170310,0.00628281,0.03978131,0.00000000
4.09704852,0.21066654,0.01272737,0.03040393,0.20291593,0.00351600,0.19075207,0.00566184,0.03584738,0.00000000
4.10305153,0.18848332,0.01138778,0.02720315,0.18155699,0.00314553,0.17065195,0.00506574,0.03207151,0.00000000
4.10905453,0.16743827,0.01011610,0.02416465,0.16128217,0.00279407,0.15158459,0.00450000,0.02848822,0.00000000
4.11505753,0.14769052,0.00892202,0.02131149,0.14224577,0.00246427,0.13369244,0.00396891,0.02512448,0.00000000
4.12106053,0.12935616,0.00781254,0.01866034,0.12455961,0.00215802,0.11707907,0.00347557,0.02199983,0.00000000
4.12706353,0.11251038,0.00679213,0.01622180,0.10829509,0.00187656,0.10181093,0.00302199,0.01912674,0.00000000
4.13306653,0.09719082,0.00586291,0.01400085,0.09348642,0.00162048,0.08792036,0.00260913,0.01651118,0.00000000
4.13906953,0.08340192,0.00502491,0.01199745,0.08013467,0.00138981,0.07540930,0.00223705,0.01415332,0.00000000
4.14507254,0.07111989,0.00427635,0.01020727,0.06821249,0.00118411,0.06425377,0.00190500,0.01204835,0.00000000
4.15107554,0.06029811,0.00361397,0.00862239,0.05766914,0.00100254,0.05440854,0.00161163,0.01018740,0.00000000
4.15707854,0.05087271,0.00303332,0.00723205,0.04843568,0.00084397,0.04581205,0.00135506,0.00855846,0.00000000
4.16308154,0.04276801,0.00252910,0.00602343,0.04043000,0.00070705,0.03839115,0.00113308,0.00714728,0.00000000
4.16908454,0.03590181,0.00209542,0.00498232,0.03356165,0.00059029,0.03206568,0.00094326,0.00593825,0.00000000
4.17508754,0.03019020,0.00172608,0.00409372,0.02773625,0.00049217,0.02675259,0.00078310,0.00491519,0.00000000
4.18109055,0.02555193,0.00141482,0.00334247,0.02285949,0.00041117,0.02236969,0.00065010,0.00406215,0.00000000
4.18709355,0.02191223,0.00115544,0.00271366,0.01884052,0.00034586,0.01883877,0.00054193,0.00336398,0.00000000
4.19309655,0.01920601,0.00094206,0.00219305,0.01559491,0.00029492,0.01608824,0.00045646,0.00280699,0.00000000
4.19909955,0.01738049,0.00076914,0.00176737,0.01304703,0.00025720,0.01405520,0.00039186,0.00237938,0.00000000
4.20510255,0.01639723,0.00063166,0.00142457,0.01113201,0.00023177,0.01268697,0.00034663,0.00207172,0.00000000
4.21110555,0.01623359,0.00052509,0.00115395,0.00979722,0.00021788,0.01194211,0.00031972,0.00187725,0.00000000
4.21710855,0.01688370,0.00044546,0.00094631,0.00900340,0.00021503,0.01179099,0.00031050,0.00179225,0.00000000
4.22311156,0.01835887,0.00038937,0.00079397,0.00872552,0.00022296,0.01221592,0.00031880,0.00181626,0.00000000
4.22911456,0.02068755,0.00035394,0.00069084,0.00895328,0.00024164,0.01321094,0.00034498,0.00195233,0.00000000
4.23511756,0.02391488,0.00033680,0.00063232,0.00969147,0.00027126,0.01478125,0.00038988,0.00220718,0.00000000
4.24112056,0.02810171,0.00033605,0.00061538,0.01096005,0.00031222,0.01694239,0.00045487,0.00259135,0.00000000
4.24712356,0.03332328,0.00035019,0.00063840,0.01279411,0.00036514,0.01971911,0.00054186,0.00311932,0.00000000
4.25312656,0.03966748,0.00037807,0.00070118,0.01524355,0.00043078,0.02314413,0.00065324,0.00380955,0.00000000
4.25912956,0.04723266,0.00041884,0.00080485,0.01837260,0.00051009,0.02725663,0.00079192,0.00468445,0.00000000
4.26513257,0.05612510,0.00047187,0.00095172,0.02225901,0.00060410,0.03210067,0.00096125,0.00577027,0.00000000
4.27113557,0.06645605,0.00053672,0.00114526,0.02699298,0.00071393,0.03772352,0.00116502,0.00709692,0.00000000
4.27713857,0.07833846,0.00061304,0.00138993,0.03267565,0.00084076,0.04417388,0.00140737,0.00869759,0.00000000
4.28314157,0.09188339,0.00070056,0.00169104,0.03941722,0.00098577,0.05150019,0.00169273,0.01060824,0.00000000
4.28914457,0.10719615,0.00079902,0.00205459,0.04733454,0.00115008,0.05974890,0.00202573,0.01286700,0.00000000
4.29514757,0.12437226,0.00090816,0.00248711,0.05654819,0.00133476,0.06896288,0.00241104,0.01551323,0.00000000
4.30115058,0.14349332,0.00102764,0.00299537,0.06717899,0.00154073,0.07918001,0.00285330,0.01858653,0.00000000
4.30715358,0.16462287,0.00115709,0.00358621,0.07934395,0.00176874,0.09043191,0.00335690,0.02212545,0.00000000
4.31315658,0.18780240,0.00129603,0.00426620,0.09315178,0.00201932,0.10274298,0.00392587,0.02616614,0.00000000
4.31915958,0.21304763,0.00144390,0.00504137,0.10869783,0.00229275,0.11612970,0.00456360,0.03074069,0.00000000
4.32516258,0.24034518,0.00160008,0.00591688,0.12605882,0.00258900,0.13060031,0.00527275,0.03587554,0.00000000
4.33116558,0.26964986,0.00176389,0.00689670,0.14528734,0.00290772,0.14615476,0.00605496,0.04158969,0.00000000
4.33716858,0.30088262,0.00193461,0.00798328,0.16640644,0.00324820,0.16278508,0.00691074,0.04789302,0.00000000
4.34317159,0.33392939,0.00211153,0.00917725,0.18940441,0.00360937,0.18047607,0.00783922,0.05478471,0.00000000
4.34917459,0.36864094,0.00229401,0.01047717,0.21423021,0.00398978,0.19920637,0.00883809,0.06225179,0.00000000
4.35517759,0.40483379,0.00248146,0.01187929,0.24078969,0.00438759,0.21894973,0.00990341,0.07026810,0.00000000
4.36118059,0.44229235,0.00267348,0.01337744,0.26894292,0.00480063,0.23967658,0.01102963,0.07879356,0.00000000
4.36718359,0.48077230,0.00286984,0.01496296,0.29850301,0.00522640,0.26135583,0.01220960,0.08777394,0.00000000
4.37318659,0.52000514,0.00307054,0.01662479,0.32923653,0.00566211,0.28395666,0.01343458,0.09714125,0.00000000
4.37918959,0.55970405,0.00327591,0.01834960,0.36086586,0.00610473,0.30745052,0.01469448,0.10681466,0.00000000
4.38519260,0.59957074,0.00348659,0.02012209,0.39307351,0.00655109,0.33181296,0.01597808,0.11670214,0.00000000
4.39119560,0.63930333,0.00370358,0.02192546,0.42550848,0.00699793,0.35702546,0.01727333,0.12670272,0.00000000
4.39719860,0.67860490,0.00392830,0.02374183,0.45779467,0.00744199,0.38307702,0.01856773,0.13670932,0.00000000
4.40320160,0.71719260,0.00416257,0.02555298,0.48954101,0.00788012,0.40996556,0.01984882,0.14661212,0.00000000
4.40920460,0.75480688,0.00440866,0.02734095,0.52035323,0.00830937,0.43769900,0.02110468,0.15630235,0.00000000
4.41520760,0.79122053,0.00466924,0.02908887,0.54984670,0.00872707,0.46629588,0.02232441,0.16567629,0.00000000
4.42121061,0.82624716,0.00494741,0.03078169,0.57766000,0.00913096,0.49578567,0.02349871,0.17463933,0.00000000
4.42721361,0.85974874,0.00524665,0.03240694,0.60346847,0.00951927,0.52620845,0.02462039,0.18310994,0.00000000
4.43321661,0.89164170,0.00557082,0.03395541,0.62699733,0.00989078,0.55761407,0.02568480,0.19102327,0.00000000
4.43921961,0.92190131,0.00592404,0.03542176,0.64803356,0.01024490,0.59006069,0.02669026,0.19833414,0.00000000
4.44522261,0.95056403,0.00631070,0.03680496,0.66643587,0.01058170,0.62361255,0.02763830,0.20501940,0.00000000
4.45122561,0.97772733,0.00673532,0.03810859,0.68214242,0.01090192,0.65833712,0.02853384,0.21107926,0.00000000
4.45722861,1.00354716,0.00720250,0.03934091,0.69517537,0.01120697,0.69430143,0.02938520,0.21653767,0.00000000
4.46323162,1.02823261,0.00771675,0.04051483,0.70564230,0.01149890,0.73156772,0.03020393,0.22144159,0.00000000
4.46923462,1.05203808,0.00828238,0.04164751,0.71373385,0.01178030,0.77018829,0.03100452,0.22585907,0.00000000
4.47523762,1.07525292,0.00890336,0.04275990,0.71971781,0.01205422,0.81019987,0.03180392,0.22987638,0.00000000
4.48124062,1.09818901,0.00958310,0.04387604,0.72392954,0.01232403,0.85161746,0.03262088,0.23359404,0.00000000
4.48724362,1.12116655,0.01032428,0.04502217,0.72675905,0.01259329,0.89442780,0.03347524,0.23712215,0.00000000
4.49324662,1.14449869,0.01112865,0.04622577,0.72863535,0.01286556,0.93858296,0.03438703,0.24057509,0.00000000
