energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.26113057,2.07964060,0.00125947,0.06513106,0.25081724,0.83967657,0.03132018,0.25335439,0.17480153,0.75809868
-0.25512756,2.03088092,0.00120101,0.06522598,0.24206495,0.81122038,0.03095971,0.24682714,0.17099667,0.75058117
-0.24912456,1.98423952,0.00115829,0.06529040,0.23372247,0.78458222,0.03067657,0.24087108,0.16756118,0.74231060
-0.24312156,1.94005096,0.00113192,0.06532574,0.22589186,0.75997757,0.03048520,0.23552764,0.16450649,0.73329397
-0.23711856,1.89861641,0.00112230,0.06533226,0.21866190,0.73757561,0.03039676,0.23082921,0.16184086,0.72357691
-0.23111556,1.86018764,0.00112964,0.06530880,0.21210553,0.71749191,0.03041873,0.22679698,0.15956789,0.71323905
-0.22511256,1.82495300,0.00115395,0.06525269,0.20627772,0.69978319,0.03055454,0.22343924,0.15768513,0.70238828
-0.21910955,1.79302608,0.00119499,0.06515979,0.20121409,0.68444430,0.03080347,0.22075005,0.15618292,0.69115438
-0.21310655,1.76443787,0.00125229,0.06502465,0.19693006,0.67140762,0.03116053,0.21870857,0.15504364,0.67968227
-0.20710355,1.73913278,0.00132509,0.06484074,0.19342075,0.66054490,0.03161662,0.21727898,0.15424128,0.66812534
-0.20110055,1.71696885,0.00141237,0.06460084,0.19066151,0.65167149,0.03215876,0.21641098,0.15374152,0.65663938
-0.19509755,1.69772216,0.00151282,0.06429746,0.18860913,0.64455270,0.03277050,0.21604105,0.15350216,0.64537711
-0.18909455,1.68109543,0.00162484,0.06392333,0.18720364,0.63891213,0.03343240,0.21609429,0.15347407,0.63448397
-0.18309155,1.66673032,0.00174657,0.06347194,0.18637063,0.63444146,0.03412265,0.21648673,0.15360242,0.62409508
-0.17708854,1.65422310,0.00187589,0.06293803,0.18602410,0.63081149,0.03481777,0.21712826,0.15382838,0.61433366
-0.17108554,1.64314300,0.00201047,0.06231807,0.18606965,0.62768377,0.03549337,0.21792583,0.15409093,0.60531083
-0.16508254,1.63305241,0.00214781,0.06161075,0.18640792,0.62472253,0.03612491,0.21878692,0.15432897,0.59712691
-0.15907954,1.62352832,0.00228529,0.06081731,0.18693825,0.62160643,0.03668852,0.21962317,0.15448345,0.58987385
-0.15307654,1.61418382,0.00242023,0.05994188,0.18756234,0.61803964,0.03716175,0.22035397,0.15449958,0.58363883
-0.14707354,1.60468897,0.00255001,0.05899166,0.18818781,0.61376191,0.03752431,0.22090994,0.15432887,0.57850850
-0.14107054,1.59479010,0.00267209,0.05797704,0.18873165,0.60855735,0.03775872,0.22123606,0.15393106,0.57457371
-0.13506753,1.58432649,0.00278414,0.05691158,0.18912322,0.60226150,0.03785086,0.22129453,0.15327580,0.57193414
-0.12906453,1.57324393,0.00288413,0.05581193,0.18930691,0.59476666,0.03779042,0.22106695,0.15234398,0.57070257
-0.12306153,1.56160411,0.00297041,0.05469757,0.18924417,0.58602514,0.03757128,0.22055597,0.15112874,0.57100824
-0.11705853,1.54958952,0.00304178,0.05359051,0.18891500,0.57605060,0.03719162,0.21978623,0.14963599,0.57299895
-0.11105553,1.53750328,0.00309759,0.05251486,0.18831865,0.56491717,0.03665405,0.21880450,0.14788453,0.57684153
-0.10505253,1.52576366,0.00313778,0.05149626,0.18747361,0.55275669,0.03596546,0.21767895,0.14590565,0.58272038
-0.09904952,1.51489327,0.00316298,0.05056133,0.18641683,0.53975403,0.03513686,0.21649773,0.14374229,0.59083384
-0.09304652,1.50550304,0.00317447,0.04973690,0.18520213,0.52614066,0.03418300,0.21536661,0.14144770,0.60138844
-0.08704352,1.49827142,0.00317426,0.04904931,0.18389799,0.51218685,0.03312190,0.21440593,0.13908372,0.61459097
-0.08104052,1.49391942,0.00316507,0.04852357,0.18258462,0.49819251,0.03197432,0.21374682,0.13671863,0.63063869
-0.07503752,1.49318226,0.00315031,0.04818255,0.18135048,0.48447726,0.03076312,0.21352692,0.13442478,0.64970791
-0.06903452,1.49677881,0.00313401,0.04804612,0.18028849,0.47136985,0.02951256,0.21388558,0.13227590,0.67194158
-0.06303152,1.50537988,0.00312081,0.04813041,0.17949186,0.45919736,0.02824758,0.21495890,0.13034439,0.69743640
-0.05702851,1.51957686,0.00311584,0.04844698,0.17904997,0.44827458,0.02699310,0.21687452,0.12869855,0.72623023
-0.05102551,1.53985186,0.00312466,0.04900229,0.17904423,0.43889376,0.02577329,0.21974672,0.12739992,0.75829049
-0.04502251,1.56655102,0.00315310,0.04979706,0.17954434,0.43131525,0.02461089,0.22367161,0.12650090,0.79350436
-0.03901951,1.59986195,0.00320716,0.05082599,0.18060490,0.42575924,0.02352661,0.22872293,0.12604260,0.83167157
-0.03301651,1.63979677,0.00329289,0.05207755,0.18226262,0.42239877,0.02253862,0.23494848,0.12605321,0.87250026
-0.02701351,1.68618137,0.00341616,0.05353401,0.18453436,0.42135435,0.02166207,0.24236729,0.12654682,0.91560662
-0.02101051,1.73865185,0.00358257,0.05517167,0.18741580,0.42269034,0.02090876,0.25096782,0.12752284,0.96051845
-0.01500750,1.79665807,0.00379723,0.05696135,0.19088114,0.42641300,0.02028694,0.26070707,0.12896595,1.00668291
-0.00900450,1.85947471,0.00406460,0.05886904,0.19488350,0.43247041,0.01980116,0.27151074,0.13084679,1.05347827
-0.00300150,1.92621916,0.00438830,0.06085681,0.19935631,0.44075415,0.01945225,0.28327452,0.13312307,1.10022935
0.00300150,1.99587561,0.00477094,0.06288381,0.20421529,0.45110257,0.01923748,0.29586624,0.13574134,1.14622611
0.00900450,2.06732440,0.00521395,0.06490752,0.20936120,0.46330561,0.01915072,0.30912904,0.13863917,1.19074463
0.01500750,2.13937535,0.00571741,0.06688491,0.21468301,0.47711078,0.01918272,0.32288526,0.14174768,1.23306960
0.02101051,2.21080359,0.00627995,0.06877383,0.22006150,0.49223029,0.01932152,0.33694099,0.14499441,1.27251733
0.02701351,2.28038647,0.00689862,0.07053419,0.22537294,0.50834886,0.01955284,0.35109107,0.14830622,1.30845822
0.03301651,2.34693997,0.00756884,0.07212921,0.23049286,0.52513208,0.01986060,0.36512443,0.15161232,1.34033771
0.03901951,2.40935327,0.00828437,0.07352647,0.23529970,0.54223491,0.02022741,0.37882948,0.15484710,1.36769473
0.04502251,2.46662007,0.00903734,0.07469876,0.23967810,0.55931029,0.02063513,0.39199940,0.15795285,1.39017689
0.05102551,2.51786563,0.00981834,0.07562481,0.24352188,0.57601739,0.02106538,0.40443734,0.16088200,1.40755179
0.05702851,2.56236877,0.01061654,0.07628975,0.24673651,0.59202944,0.02150008,0.41596100,0.16359915,1.41971390
0.06303152,2.59957818,0.01141992,0.07668524,0.24924110,0.60704090,0.02192194,0.42640696,0.16608247,1.42668703
0.06903452,2.62912278,0.01221550,0.07680956,0.25096976,0.62077392,0.02231494,0.43563415,0.16832464,1.42862217
0.07503752,2.65081609,0.01298965,0.07666726,0.25187256,0.63298381,0.02266472,0.44352687,0.17033326,1.42579116
0.08104052,2.66465492,0.01372848,0.07626873,0.25191585,0.64346361,0.02295894,0.44999685,0.17213065,1.41857631
0.08704352,2.67081268,0.01441817,0.07562958,0.25108227,0.65204757,0.02318756,0.45498474,0.17375310,1.40745686
0.09304652,2.66962784,0.01504540,0.07476987,0.24937023,0.65861358,0.02334302,0.45846066,0.17524965,1.39299268
0.09904952,2.66158831,0.01559775,0.07371324,0.24679323,0.66308442,0.02342041,0.46042409,0.17668030,1.37580601
0.10505253,2.64731241,0.01606410,0.07248602,0.24337885,0.66542794,0.02341745,0.46090299,0.17811384,1.35656205
0.11105553,2.62752703,0.01643498,0.07111633,0.23916753,0.66565608,0.02333449,0.45995214,0.17962525,1.33594906
0.11705853,2.60304398,0.01670289,0.06963319,0.23421135,0.66382283,0.02317436,0.45765094,0.18129284,1.31465872
0.12306153,2.57473505,0.01686253,0.06806571,0.22857258,0.66002108,0.02294219,0.45410048,0.18319512,1.29336732
0.12906453,2.54350657,0.01691101,0.06644238,0.22232231,0.65437858,0.02264511,0.44942026,0.18540763,1.27271843
0.13506753,2.51027418,0.01684791,0.06479047,0.21553897,0.64705291,0.02229195,0.44374433,0.18799962,1.25330742
0.14107054,2.47593850,0.01667529,0.06313556,0.20830685,0.63822585,0.02189285,0.43721722,0.19103090,1.23566841
0.14707354,2.44136225,0.01639764,0.06150118,0.20071466,0.62809707,0.02145890,0.42998966,0.19454889,1.22026376
0.15307654,2.40734975,0.01602164,0.05990863,0.19285399,0.61687752,0.02100170,0.42221430,0.19858596,1.20747652
0.15907954,2.37462908,0.01555597,0.05837691,0.18481788,0.60478270,0.02053297,0.41404145,0.20315720,1.19760590
0.16508254,2.34383788,0.01501096,0.05692274,0.17669931,0.59202603,0.02006417,0.40561518,0.20825881,1.19086596
0.17108554,2.31551298,0.01439826,0.05556079,0.16858981,0.57881260,0.01960618,0.39706981,0.21386710,1.18738744
0.17708854,2.29008450,0.01373040,0.05430390,0.16057798,0.56533361,0.01916903,0.38852692,0.21993822,1.18722272
0.18309155,2.26787468,0.01302043,0.05316345,0.15274826,0.55176165,0.01876167,0.38009309,0.22640877,1.19035360
0.18909455,2.24910145,0.01228146,0.05214977,0.14517968,0.53824709,0.01839182,0.37185847,0.23319714,1.19670183
0.19509755,2.23388662,0.01152630,0.05127260,0.13794480,0.52491568,0.01806600,0.36389602,0.24020576,1.20614177
0.20110055,2.22226845,0.01076708,0.05054154,0.13110881,0.51186748,0.01778946,0.35626184,0.24732404,1.21851469
0.20710355,2.21421779,0.01001502,0.04996650,0.12472885,0.49917714,0.01756636,0.34899612,0.25443203,1.23364414
0.21310655,2.20965701,0.00928006,0.04955813,0.11885352,0.48689541,0.01739992,0.34212492,0.26140459,1.25135157
0.21910955,2.20848059,0.00857081,0.04932817,0.11352266,0.47505178,0.01729265,0.33566262,0.26811591,1.27147137
0.22511256,2.21057609,0.00789433,0.04928969,0.10876729,0.46365809,0.01724658,0.32961471,0.27444420,1.29386461
0.23111556,2.21584417,0.00725616,0.04945720,0.10460981,0.45271277,0.01726358,0.32398092,0.28027631,1.31843045
0.23711856,2.22421624,0.00666026,0.04984670,0.10106438,0.44220538,0.01734556,0.31875832,0.28551202,1.34511460
0.24312156,2.23566848,0.00610915,0.05047545,0.09813743,0.43212133,0.01749474,0.31394440,0.29006786,1.37391420
0.24912456,2.25023116,0.00560395,0.05136166,0.09582825,0.42244613,0.01771381,0.30953953,0.29388021,1.40487850
0.25512756,2.26799229,0.00514459,0.05252398,0.09412971,0.41316926,0.01800598,0.30554911,0.29690749,1.43810526
0.26113057,2.28909532,0.00472995,0.05398086,0.09302896,0.40428708,0.01837509,0.30198488,0.29913139,1.47373277
0.26713357,2.31373061,0.00435806,0.05574968,0.09250804,0.39580481,0.01882540,0.29886544,0.30055704,1.51192774
0.27313657,2.34212101,0.00402628,0.05784586,0.09254457,0.38773742,0.01936151,0.29621605,0.30121212,1.55286969
0.27913957,2.37450247,0.00373151,0.06028188,0.09311222,0.38010933,0.01998804,0.29406752,0.30114502,1.59673247
0.28514257,2.41110047,0.00347035,0.06306616,0.09418120,0.37295312,0.02070925,0.29245441,0.30042203,1.64366403
0.29114557,2.45210405,0.00323925,0.06620213,0.09571859,0.36630720,0.02152866,0.29141269,0.29912392,1.69376551
0.29714857,2.49763878,0.00303468,0.06968719,0.09768865,0.36021284,0.02244855,0.29097690,0.29734194,1.74707091
0.30315158,2.54774055,0.00285321,0.07351192,0.10005303,0.35471063,0.02346952,0.29117713,0.29517356,1.80352854
0.30915458,2.60233199,0.00269161,0.07765943,0.10277100,0.34983674,0.02459000,0.29203591,0.29271814,1.86298548
0.31515758,2.66120300,0.00254691,0.08210490,0.10579969,0.34561923,0.02580583,0.29356541,0.29007277,1.92517606
0.32116058,2.72399684,0.00241645,0.08681541,0.10909433,0.34207469,0.02711000,0.29576488,0.28732846,1.98971513
0.32716358,2.79020287,0.00229789,0.09175007,0.11260865,0.33920543,0.02849235,0.29861867,0.28456694,2.05609688
0.33316658,2.85915663,0.00218921,0.09686040,0.11629533,0.33699741,0.02993954,0.30209499,0.28185801,2.12369919
0.33916958,2.93004737,0.00208870,0.10209102,0.12010650,0.33541910,0.03143509,0.30614523,0.27925773,2.19179371
0.34517259,3.00193299,0.00199496,0.10738071,0.12399448,0.33442120,0.03295961,0.31070419,0.27680734,2.25956128
0.35117559,3.07376167,0.00190684,0.11266356,0.12791250,0.33393737,0.03449117,0.31569098,0.27453289,2.32611191
0.35717859,3.14439918,0.00182343,0.11787049,0.13181549,0.33388581,0.03600584,0.32101059,0.27244560,2.39050866
0.36318159,3.21266061,0.00174403,0.12293086,0.13566096,0.33417167,0.03747833,0.32655608,0.27054282,2.45179411
0.36918459,3.27734492,0.00166810,0.12777420,0.13940978,0.33468991,0.03888279,0.33221115,0.26880939,2.50901847
0.37518759,3.33727074,0.00159525,0.13233196,0.14302692,0.33532879,0.04019358,0.33785312,0.26721934,2.56126783
0.38119060,3.39131160,0.00152520,0.13653930,0.14648205,0.33597333,0.04138618,0.34335600,0.26573791,2.60769152
0.38719360,3.43842926,0.00145778,0.14033667,0.14974995,0.33650904,0.04243803,0.34859366,0.26432346,2.64752717
0.39319660,3.47770332,0.00139286,0.14367139,0.15281070,0.33682524,0.04332935,0.35344287,0.26292951,2.68012273
0.39919960,3.50835631,0.00133040,0.14649890,0.15564967,0.33681824,0.04404382,0.35778619,0.26150659,2.70495428
0.40520260,3.52977306,0.00127040,0.14878383,0.15825715,0.33639393,0.04456918,0.36151456,0.26000395,2.72163922
0.41120560,3.54151384,0.00121289,0.15050073,0.16062785,0.33546996,0.04489768,0.36452963,0.25837109,2.72994432
0.41720860,3.54332115,0.00115794,0.15163453,0.16276008,0.33397727,0.04502632,0.36674570,0.25655911,2.72978849
0.42321161,3.53511996,0.00110563,0.15218070,0.16465480,0.33186106,0.04495691,0.36809131,0.25452181,2.72124040
0.42921461,3.51701201,0.00105607,0.15214502,0.16631453,0.32908129,0.04469598,0.36851058,0.25221672,2.70451119
0.43521761,3.48926470,0.00100940,0.15154308,0.16774215,0.32561262,0.04425447,0.36796407,0.24960601,2.67994285
0.44122061,3.45229536,0.00096574,0.15039958,0.16893987,0.32144404,0.04364724,0.36642955,0.24665725,2.64799285
0.44722361,3.40665207,0.00092523,0.14874726,0.16990812,0.31657815,0.04289256,0.36390233,0.24334425,2.60921592
0.45322661,3.35299184,0.00088803,0.14662574,0.17064475,0.31103032,0.04201137,0.36039548,0.23964776,2.56424390
0.45922961,3.29205766,0.00085428,0.14408018,0.17114444,0.30482762,0.04102655,0.35593976,0.23555622,2.51376445
0.46523262,3.22465510,0.00082413,0.14115983,0.17139839,0.29800784,0.03996217,0.35058335,0.23106647,2.45849972
0.47123562,3.15162988,0.00079775,0.13791664,0.17139441,0.29061843,0.03884273,0.34439139,0.22618442,2.39918581
0.47723862,3.07384705,0.00077528,0.13440376,0.17111729,0.28271558,0.03769253,0.33744528,0.22092564,2.33655391
0.48324162,2.99217265,0.00075688,0.13067426,0.17054957,0.27436334,0.03653503,0.32984173,0.21531577,2.27131370
0.48924462,2.90745842,0.00074274,0.12677990,0.16967263,0.26563281,0.03539239,0.32169160,0.20939083,2.20413976
0.49524762,2.82052987,0.00073304,0.12277008,0.16846801,0.25660141,0.03428516,0.31311848,0.20319723,2.13566129
0.50125063,2.73217799,0.00072798,0.11869096,0.16691893,0.24735217,0.03323207,0.30425695,0.19679158,2.06645536
0.50725363,2.64315442,0.00072781,0.11458490,0.16501200,0.23797304,0.03224995,0.29525069,0.19024009,1.99704384
0.51325663,2.55416990,0.00073280,0.11048998,0.16273879,0.22855614,0.03135384,0.28625017,0.18361771,1.92789370
0.51925963,2.46589565,0.00074326,0.10643984,0.16009751,0.21919689,0.03055713,0.27741028,0.17700695,1.85942061
0.52526263,2.37896704,0.00075954,0.10246372,0.15709436,0.20999314,0.02987185,0.26888762,0.17049629,1.79199506
0.53126563,2.29398893,0.00078204,0.09858660,0.15374473,0.20104403,0.02930899,0.26083770,0.16417836,1.72595072
0.53726863,2.21154200,0.00081119,0.09482964,0.15007402,0.19244880,0.02887879,0.25341204,0.15814788,1.66159414
0.54327164,2.13218920,0.00084744,0.09121055,0.14611811,0.18430546,0.02859108,0.24675515,0.15249936,1.59921514
0.54927464,2.05648176,0.00089128,0.08774422,0.14192341,0.17670923,0.02845555,0.24100161,0.14732472,1.53909715
0.55527764,1.98496398,0.00094318,0.08444322,0.13754653,0.16975100,0.02848189,0.23627323,0.14271092,1.48152669
0.56128064,1.91817630,0.00100356,0.08131841,0.13305349,0.16351560,0.02867989,0.23267632,0.13873752,1.42680149
0.56728364,1.85665620,0.00107284,0.07837945,0.12851862,0.15808016,0.02905938,0.23029925,0.13547453,1.37523657
0.57328664,1.80093667,0.00115131,0.07563522,0.12402308,0.15351235,0.02963003,0.22921037,0.13298036,1.32716789
0.57928964,1.75154218,0.00123916,0.07309418,0.11965322,0.14986883,0.03040104,0.22945616,0.13130011,1.28295347
0.58529265,1.70898220,0.00133642,0.07076458,0.11549864,0.14719368,0.03138066,0.23105999,0.13046419,1.24297160
0.59129565,1.67374255,0.00144294,0.06865458,0.11165023,0.14551715,0.03257570,0.23402123,0.13048735,1.20761648
0.59729865,1.64627492,0.00155838,0.06677219,0.10819817,0.14485452,0.03399084,0.23831493,0.13136812,1.17729137
0.60330165,1.62698512,0.00168211,0.06512515,0.10522995,0.14520526,0.03562800,0.24389205,0.13308869,1.15239969
0.60930465,1.61622068,0.00181331,0.06372066,0.10282845,0.14655255,0.03748562,0.25068019,0.13561523,1.13333439
0.61530765,1.61425835,0.00195084,0.06256505,0.10107030,0.14886305,0.03955805,0.25858488,0.13889862,1.12046634
0.62131066,1.62129227,0.00209334,0.06166338,0.10002427,0.15208706,0.04183498,0.26749135,0.14287557,1.11413213
0.62731366,1.63742339,0.00223918,0.06101898,0.09974998,0.15615910,0.04430097,0.27726676,0.14747008,1.11462203
0.63331666,1.66265063,0.00238653,0.06063302,0.10029681,0.16099872,0.04693523,0.28776281,0.15259517,1.12216848
0.63931966,1.69686440,0.00253334,0.06050404,0.10170299,0.16651183,0.04971147,0.29881865,0.15815489,1.13693585
0.64532266,1.73984263,0.00267746,0.06062750,0.10399496,0.17259223,0.05259811,0.31026410,0.16404638,1.15901165
0.65132566,1.79124968,0.00281662,0.06099547,0.10718688,0.17912350,0.05555855,0.32192284,0.17016213,1.18839967
0.65732866,1.85063812,0.00294857,0.06159628,0.11128034,0.18598117,0.05855183,0.33361584,0.17639217,1.22501525
0.66333167,1.91745339,0.00307107,0.06241431,0.11626425,0.19303512,0.06153345,0.34516460,0.18262632,1.26868275
0.66933467,1.99104107,0.00318203,0.06342989,0.12211481,0.20015204,0.06445636,0.35639433,0.18875626,1.31913522
0.67533767,2.07065661,0.00327955,0.06461929,0.12879566,0.20719818,0.06727218,0.36713691,0.19467752,1.37601631
0.68134067,2.15547710,0.00336198,0.06595481,0.13625811,0.21404196,0.06993254,0.37723355,0.20029127,1.43888416
0.68734367,2.24461470,0.00342800,0.06740502,0.14444152,0.22055669,0.07239048,0.38653723,0.20550595,1.50721712
0.69334667,2.33713129,0.00347665,0.06893512,0.15327377,0.22662313,0.07460189,0.39491469,0.21023868,1.58042105
0.69934967,2.43205394,0.00350741,0.07050745,0.16267183,0.23213194,0.07652692,0.40224814,0.21441636,1.65783800
0.70535268,2.52839081,0.00352016,0.07208205,0.17254252,0.23698585,0.07813130,0.40843665,0.21797674,1.73875598
0.71135568,2.62514696,0.00351525,0.07361739,0.18278339,0.24110164,0.07938750,0.41339706,0.22086904,1.82241955
0.71735868,2.72134000,0.00349345,0.07507120,0.19328372,0.24441171,0.08027570,0.41706477,0.22305455,1.90804116
0.72336168,2.81601501,0.00345596,0.07640137,0.20392577,0.24686531,0.08078452,0.41939405,0.22450689,1.99481286
0.72936468,2.90825873,0.00340435,0.07756687,0.21458613,0.24842936,0.08091144,0.42035823,0.22521214,2.08191836
0.73536768,2.99721264,0.00334050,0.07852878,0.22513731,0.24908883,0.08066299,0.41994955,0.22516877,2.16854522
0.74137069,3.08208504,0.00326657,0.07925125,0.23544949,0.24884665,0.08005454,0.41817888,0.22438736,2.25389711
0.74737369,3.16216180,0.00318490,0.07970249,0.24539235,0.24772323,0.07910990,0.41507521,0.22289016,2.33720592
0.75337669,3.23681581,0.00309792,0.07985559,0.25483720,0.24575552,0.07786053,0.41068492,0.22071042,2.41774372
0.75937969,3.30551514,0.00300809,0.07968939,0.26365904,0.24299565,0.07634461,0.40507095,0.21789165,2.49483430
0.76538269,3.36782976,0.00291784,0.07918906,0.27173876,0.23950923,0.07460579,0.39831175,0.21448662,2.56786424
0.77138569,3.42343686,0.00282940,0.07834661,0.27896537,0.23537342,0.07269189,0.39050007,0.21055621,2.63629334
0.77738869,3.47212473,0.00274483,0.07716117,0.28523816,0.23067466,0.07065343,0.38174159,0.20616823,2.69966411
0.78339170,3.51379512,0.00266591,0.07563912,0.29046870,0.22550632,0.06854219,0.37215337,0.20139600,2.75761024
0.78939470,3.54846412,0.00259407,0.07379392,0.29458279,0.21996622,0.06640970,0.36186214,0.19631691,2.80986377
0.79539770,3.57626142,0.00253038,0.07164581,0.29752208,0.21415425,0.06430593,0.35100248,0.19101097,2.85626066
0.80140070,3.59742804,0.00247553,0.06922128,0.29924547,0.20816995,0.06227801,0.33971477,0.18555928,2.89674465
0.80740370,3.61231241,0.00242980,0.06655239,0.29973011,0.20211035,0.06036918,0.32814316,0.18004259,2.93136919
0.81340670,3.62136476,0.00239309,0.06367587,0.29897215,0.19606801,0.05861797,0.31643340,0.17453998,2.96029715
0.81940970,3.62512997,0.00236492,0.06063219,0.29698695,0.19012931,0.05705756,0.30473066,0.16912762,2.98379828
0.82541271,3.62423875,0.00234451,0.05746454,0.29380894,0.18437311,0.05571543,0.29317737,0.16387771,3.00224441
0.83141571,3.61939740,0.00233078,0.05421770,0.28949109,0.17886975,0.05461324,0.28191118,0.15885767,3.01610216
0.83741871,3.61137605,0.00232245,0.05093705,0.28410389,0.17368037,0.05376693,0.27106296,0.15412953,3.02592355
0.84342171,3.60099571,0.00231810,0.04766745,0.27773404,0.16885668,0.05318706,0.26075502,0.14974955,3.03233436
0.84942471,3.58911429,0.00231621,0.04445242,0.27048271,0.16444091,0.05287930,0.25109959,0.14576809,3.03602069
0.85542771,3.57661172,0.00231531,0.04133319,0.26246365,0.16046623,0.05284508,0.24219744,0.14222971,3.03771395
0.86143072,3.56437464,0.00231398,0.03834810,0.25380093,0.15695729,0.05308230,0.23413691,0.13917340,3.03817460
0.86743372,3.55328072,0.00231096,0.03553196,0.24462659,0.15393102,0.05358610,0.22699312,0.13663302,3.03817522
0.87343672,3.54418314,0.00230521,0.03291570,0.23507831,0.15139753,0.05434970,0.22082760,0.13463780,3.03848320
0.87943972,3.53789546,0.00229593,0.03052607,0.22529685,0.14936113,0.05536505,0.21568808,0.13321289,3.03984362
0.88544272,3.53517716,0.00228265,0.02838551,0.21542378,0.14782130,0.05662355,0.21160871,0.13237985,3.04296282
0.89144572,3.53672015,0.00226521,0.02651214,0.20559920,0.14677370,0.05811650,0.20861039,0.13215713,3.04849297
0.89744872,3.54313650,0.00224382,0.02491983,0.19595964,0.14621101,0.05983554,0.20670142,0.13256035,3.05701810
0.90345173,3.55494754,0.00221901,0.02361837,0.18663622,0.14612364,0.06177281,0.20587821,0.13360246,3.06904190
0.90945473,3.57257443,0.00219163,0.02261366,0.17775300,0.14650035,0.06392094,0.20612619,0.13529366,3.08497742
0.91545773,3.59633032,0.00216281,0.02190792,0.16942561,0.14732856,0.06627292,0.20742070,0.13764112,3.10513891
0.92146073,3.62641391,0.00213395,0.02149996,0.16176011,0.14859455,0.06882167,0.20972791,0.14064850,3.12973568
0.92746373,3.66290455,0.00210661,0.02138535,0.15485210,0.15028343,0.07155958,0.21300574,0.14431520,3.15886804
0.93346673,3.70575858,0.00208247,0.02155666,0.14878598,0.15237885,0.07447778,0.21720460,0.14863552,3.19252512
0.93946973,3.75480700,0.00206328,0.02200358,0.14363451,0.15486270,0.07756544,0.22226807,0.15359762,3.23058438
0.94547274,3.80975412,0.00205074,0.02271307,0.13945835,0.15771447,0.08080891,0.22813344,0.15918245,3.27281260
0.95147574,3.87017734,0.00204648,0.02366944,0.13630585,0.16091068,0.08419091,0.23473210,0.16536265,3.31886821
0.95747874,3.93552795,0.00205194,0.02485449,0.13421282,0.16442416,0.08768978,0.24198983,0.17210155,3.36830464
0.96348174,4.00513300,0.00206834,0.02624753,0.13320235,0.16822337,0.09127882,0.24982696,0.17935226,3.42057474
0.96948474,4.07819850,0.00209658,0.02782550,0.13328465,0.17227175,0.09492580,0.25815850,0.18705700,3.47503605
0.97548774,4.15381406,0.00213726,0.02956311,0.13445691,0.17652718,0.09859273,0.26689426,0.19514677,3.53095702
0.98149075,4.23095933,0.00219057,0.03143297,0.13670307,0.18094162,0.10223581,0.27593901,0.20354122,3.58752438
0.98749375,4.30851266,0.00225633,0.03340589,0.13999370,0.18546096,0.10580581,0.28519279,0.21214907,3.64385154
0.99349675,4.38526215,0.00233393,0.03545113,0.14428581,0.19002504,0.10924865,0.29455132,0.22086878,3.69898859
0.99949975,4.45991956,0.00242240,0.03753679,0.14952278,0.19456807,0.11250639,0.30390667,0.22958979,3.75193373
1.00550275,4.53113726,0.00252039,0.03963030,0.15563430,0.19901925,0.11551846,0.31314813,0.23819405,3.80164667
1.01150575,4.59752827,0.00262621,0.04169893,0.16253658,0.20330373,0.11822329,0.32216340,0.24655803,3.84706380
1.01750875,4.65768942,0.00273792,0.04371038,0.17013258,0.20734386,0.12056002,0.33083996,0.25455499,3.88711544
1.02351176,4.71022730,0.00285339,0.04563344,0.17831270,0.21106066,0.12247050,0.33906675,0.26205759,3.92074478
1.02951476,4.75378659,0.00297034,0.04743862,0.18695554,0.21437554,0.12390131,0.34673593,0.26894065,3.94692856
1.03551776,4.78708009,0.00308650,0.04909882,0.19592918,0.21721219,0.12480582,0.35374491,0.27508400,3.96469886
1.04152076,4.80891966,0.00319964,0.05058993,0.20509275,0.21949852,0.12514609,0.35999833,0.28037545,3.97316556
1.04752376,4.81824693,0.00330774,0.05189141,0.21429836,0.22116869,0.12489464,0.36541004,0.28471350,3.97153883
1.05352676,4.81416298,0.00340902,0.05298676,0.22339352,0.22216496,0.12403593,0.36990508,0.28801003,3.95915085
1.05952976,4.79595550,0.00350210,0.05386385,0.23222379,0.22243954,0.12256747,0.37342132,0.29019259,3.93547597
1.06553277,4.76312268,0.00358607,0.05451523,0.24063585,0.22195611,0.12050052,0.37591097,0.29120646,3.90014850
1.07153577,4.71539259,0.00366057,0.05493820,0.24848080,0.22069115,0.11786033,0.37734175,0.29101612,3.85297743
1.07753877,4.65273721,0.00372587,0.05513475,0.25561762,0.21863485,0.11468595,0.37769768,0.28960643,3.79395721
1.08354177,4.57538053,0.00378294,0.05511148,0.26191671,0.21579169,0.11102949,0.37697955,0.28698321,3.72327427
1.08954477,4.48380022,0.00383344,0.05487918,0.26726334,0.21218064,0.10695502,0.37520491,0.28317327,3.64130879
1.09554777,4.37872262,0.00387980,0.05445252,0.27156097,0.20783487,0.10253702,0.37240784,0.27822399,3.54863146
1.10155078,4.26111121,0.00392514,0.05384945,0.27473422,0.20280114,0.09785852,0.36863817,0.27220235,3.44599531
1.10755378,4.13214888,0.00397329,0.05309068,0.27673135,0.19713880,0.09300897,0.36396057,0.26519353,3.33432279
1.11355678,3.99321443,0.00402873,0.05219894,0.27752623,0.19091840,0.08808194,0.35845323,0.25729900,3.21468833
1.11955978,3.84585421,0.00409644,0.05119838,0.27711957,0.18422012,0.08317277,0.35220635,0.24863436,3.08829720
