energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
4.23511756,0.19075006,-0.19075093,0.20320281,-0.20320341,0.00000000,-0.00000000,0.09389698,-0.09389725,0.00790718,-0.00790748,0.00000960,-0.00000960,0.01430359,-0.01430348
4.24112056,0.17358192,-0.17358275,0.18506489,-0.18506549,0.00000000,-0.00000000,0.08492639,-0.08492667,0.00718497,-0.00718525,0.00000759,-0.00000759,0.01311833,-0.01311824
4.24712356,0.15726436,-0.15726517,0.16778570,-0.16778630,0.00000000,-0.00000000,0.07671488,-0.07671517,0.00649893,-0.00649918,0.00000599,-0.00000599,0.01196212,-0.01196204
4.25312656,0.14189401,-0.14189478,0.15147675,-0.15147733,0.00000000,-0.00000000,0.06927567,-0.06927597,0.00585258,-0.00585281,0.00000474,-0.00000474,0.01084697,-0.01084690
4.25912956,0.12755817,-0.12755892,0.13623846,-0.13623904,0.00000000,-0.00000000,0.06262591,-0.06262622,0.00524905,-0.00524926,0.00000379,-0.00000379,0.00978355,-0.00978349
4.26513257,0.11433310,-0.11433382,0.12215831,-0.12215889,0.00000000,-0.00000000,0.05678572,-0.05678606,0.00469101,-0.00469120,0.00000310,-0.00000310,0.00878111,-0.00878106
4.27113557,0.10228273,-0.10228343,0.10930957,-0.10931015,0.00000000,-0.00000000,0.05177731,-0.05177768,0.00418063,-0.00418080,0.00000265,-0.00000265,0.00784732,-0.00784728
4.27713857,0.09145813,-0.09145882,0.09775068,-0.09775125,0.00000000,-0.00000000,0.04762414,-0.04762454,0.00371954,-0.00371969,0.00000242,-0.00000242,0.00698832,-0.00698829
4.28314157,0.08189734,-0.08189802,0.08752518,-0.08752575,0.00000000,-0.00000000,0.04435022,-0.04435065,0.00330882,-0.00330896,0.00000241,-0.00000241,0.00620870,-0.00620866
4.28914457,0.07362573,-0.07362641,0.07866212,-0.07866270,0.00000000,-0.00000000,0.04197936,-0.04197984,0.00294903,-0.00294916,0.00000262,-0.00000262,0.00551158,-0.00551155
4.29514757,0.06665666,-0.06665734,0.07117678,-0.07117738,0.00000000,-0.00000000,0.04053446,-0.04053500,0.00264024,-0.00264035,0.00000310,-0.00000310,0.00489876,-0.00489874
4.30115058,0.06099230,-0.06099299,0.06507159,-0.06507221,0.00000000,-0.00000000,0.04003673,-0.04003733,0.00238203,-0.00238214,0.00000388,-0.00000388,0.00437081,-0.00437079
4.30715358,0.05662462,-0.05662534,0.06033712,-0.06033777,0.00000000,-0.00000000,0.04050473,-0.04050539,0.00217360,-0.00217370,0.00000505,-0.00000505,0.00392722,-0.00392720
4.31315658,0.05353626,-0.05353701,0.05695303,-0.05695371,0.00000000,-0.00000000,0.04195329,-0.04195402,0.00201373,-0.00201382,0.00000669,-0.00000669,0.00356659,-0.00356657
4.31915958,0.05170134,-0.05170213,0.05488882,-0.05488954,0.00000000,-0.00000000,0.04439229,-0.04439311,0.00190090,-0.00190099,0.00000893,-0.00000893,0.00328675,-0.00328672
4.32516258,0.05108608,-0.05108692,0.05410446,-0.05410523,0.00000000,-0.00000000,0.04782522,-0.04782612,0.00183328,-0.00183337,0.00001195,-0.00001195,0.00308489,-0.00308487
4.33116558,0.05164921,-0.05165011,0.05455068,-0.05455150,0.00000000,-0.00000000,0.05224753,-0.05224853,0.00180874,-0.00180883,0.00001595,-0.00001596,0.00295774,-0.00295772
4.33716858,0.05334219,-0.05334315,0.05616902,-0.05616989,0.00000000,-0.00000000,0.05764502,-0.05764611,0.00182492,-0.00182502,0.00002121,-0.00002121,0.00290163,-0.00290160
4.34317159,0.05610917,-0.05611020,0.05889167,-0.05889258,0.00000000,-0.00000000,0.06399202,-0.06399321,0.00187920,-0.00187929,0.00002805,-0.00002805,0.00291259,-0.00291256
4.34917459,0.05988690,-0.05988800,0.06264113,-0.06264209,0.00000000,-0.00000000,0.07124978,-0.07125105,0.00196867,-0.00196878,0.00003687,-0.00003688,0.00298646,-0.00298642
4.35517759,0.06460454,-0.06460571,0.06732979,-0.06733080,0.00000000,-0.00000000,0.07936492,-0.07936629,0.00209022,-0.00209032,0.00004817,-0.00004817,0.00311891,-0.00311887
4.36118059,0.07018348,-0.07018473,0.07285955,-0.07286059,0.00000000,-0.00000000,0.08826830,-0.08826975,0.00224042,-0.00224054,0.00006250,-0.00006251,0.00330553,-0.00330548
4.36718359,0.07653733,-0.07653865,0.07912153,-0.07912260,0.00000000,-0.00000000,0.09787417,-0.09787568,0.00241562,-0.00241575,0.00008057,-0.00008057,0.00354184,-0.00354179
4.37318659,0.08357207,-0.08357347,0.08599611,-0.08599721,0.00000000,-0.00000000,0.10807994,-0.10808153,0.00261188,-0.00261201,0.00010314,-0.00010315,0.00382336,-0.00382329
4.37918959,0.09118658,-0.09118805,0.09335328,-0.09335438,0.00000000,-0.00000000,0.11876664,-0.11876826,0.00282501,-0.00282515,0.00013114,-0.00013115,0.00414562,-0.00414555
4.38519260,0.09927343,-0.09927495,0.10105342,-0.10105451,0.00000000,-0.00000000,0.12979989,-0.12980155,0.00305061,-0.00305076,0.00016558,-0.00016560,0.00450425,-0.00450417
4.39119560,0.10772013,-0.10772172,0.10894866,-0.10894972,0.00000000,-0.00000000,0.14103189,-0.14103356,0.00328405,-0.00328421,0.00020762,-0.00020764,0.00489498,-0.00489490
4.39719860,0.11641082,-0.11641245,0.11688476,-0.11688578,0.00000000,-0.00000000,0.15230387,-0.15230554,0.00352060,-0.00352076,0.00025851,-0.00025853,0.00531376,-0.00531367
4.40320160,0.12522822,-0.12522990,0.12470350,-0.12470445,0.00000000,-0.00000000,0.16344947,-0.16345111,0.00375543,-0.00375560,0.00031962,-0.00031964,0.00575674,-0.00575664
4.40920460,0.13405601,-0.13405772,0.13224559,-0.13224646,0.00000000,-0.00000000,0.17429857,-0.17430016,0.00398374,-0.00398391,0.00039240,-0.00039242,0.00622038,-0.00622027
4.41520760,0.14278130,-0.14278304,0.13935402,-0.13935479,0.00000000,-0.00000000,0.18468162,-0.18468314,0.00420081,-0.00420100,0.00047835,-0.00047837,0.00670150,-0.00670139
4.42121061,0.15129729,-0.15129906,0.14587767,-0.14587832,0.00000000,-0.00000000,0.19443432,-0.19443576,0.00440216,-0.00440234,0.00057899,-0.00057903,0.00719732,-0.00719721
4.42721361,0.15950582,-0.15950761,0.15167507,-0.15167558,0.00000000,-0.00000000,0.20340229,-0.20340362,0.00458357,-0.00458376,0.00069585,-0.00069589,0.00770547,-0.00770536
4.43321661,0.16731970,-0.16732149,0.15661818,-0.15661854,0.00000000,-0.00000000,0.21144565,-0.21144686,0.00474128,-0.00474148,0.00083036,-0.00083041,0.00822404,-0.00822393
4.43921961,0.17466466,-0.17466646,0.16059594,-0.16059614,0.00000000,-0.00000000,0.21844323,-0.21844430,0.00487201,-0.00487221,0.00098383,-0.00098388,0.00875153,-0.00875142
4.44522261,0.18148087,-0.18148269,0.16351749,-0.16351751,0.00000000,-0.00000000,0.22429618,-0.22429711,0.00497310,-0.00497330,0.00115736,-0.00115741,0.00928680,-0.00928669
4.45122561,0.18772376,-0.18772558,0.16531480,-0.16531464,0.00000000,-0.00000000,0.22893084,-0.22893163,0.00504255,-0.00504274,0.00135179,-0.00135185,0.00982903,-0.00982893
4.45722861,0.19336419,-0.19336601,0.16594468,-0.16594434,0.00000000,-0.00000000,0.23230062,-0.23230126,0.00507907,-0.00507926,0.00156762,-0.00156769,0.01037758,-0.01037749
4.46323162,0.19838783,-0.19838966,0.16538998,-0.16538947,0.00000000,-0.00000000,0.23438688,-0.23438736,0.00508215,-0.00508233,0.00180493,-0.00180501,0.01093186,-0.01093178
4.46923462,0.20279395,-0.20279578,0.16365993,-0.16365924,0.00000000,-0.00000000,0.23519870,-0.23519903,0.00505199,-0.00505217,0.00206331,-0.00206340,0.01149115,-0.01149108
4.47523762,0.20659342,-0.20659524,0.16078954,-0.16078870,0.00000000,-0.00000000,0.23477158,-0.23477177,0.00498955,-0.00498972,0.00234182,-0.00234191,0.01205447,-0.01205441
4.48124062,0.20980619,-0.20980801,0.15683826,-0.15683727,0.00000000,-0.00000000,0.23316516,-0.23316521,0.00489647,-0.00489663,0.00263890,-0.00263899,0.01262035,-0.01262030
4.48724362,0.21245850,-0.21246031,0.15188764,-0.15188652,0.00000000,-0.00000000,0.23045996,-0.23045989,0.00477497,-0.00477513,0.00295238,-0.00295247,0.01318669,-0.01318666
4.49324662,0.21457968,-0.21458147,0.14603848,-0.14603725,0.00000000,-0.00000000,0.22675358,-0.22675338,0.00462784,-0.00462799,0.00327944,-0.00327954,0.01375061,-0.01375059
4.49924962,0.21619912,-0.21620087,0.13940724,-0.13940591,0.00000000,-0.00000000,0.22215622,-0.22215592,0.00445825,-0.00445839,0.00361664,-0.00361673,0.01430830,-0.01430829
4.50525263,0.21734331,-0.21734501,0.13212215,-0.13212074,0.00000000,-0.00000000,0.21678615,-0.21678575,0.00426968,-0.00426981,0.00395992,-0.00396002,0.01485498,-0.01485498
4.51125563,0.21803335,-0.21803498,0.12431900,-0.12431754,0.00000000,-0.00000000,0.21076502,-0.21076453,0.00406579,-0.00406591,0.00430470,-0.00430480,0.01538485,-0.01538486
4.51725863,0.21828298,-0.21828451,0.11613698,-0.11613550,0.00000000,-0.00000000,0.20421347,-0.20421289,0.00385031,-0.00385042,0.00464596,-0.00464605,0.01589117,-0.01589118
4.52326163,0.21809731,-0.21809873,0.10771456,-0.10771307,0.00000000,-0.00000000,0.19724718,-0.19724652,0.00362693,-0.00362703,0.00497830,-0.00497839,0.01636633,-0.01636634
4.52926463,0.21747238,-0.21747365,0.09918568,-0.09918420,0.00000000,-0.00000000,0.18997356,-0.18997282,0.00339916,-0.00339925,0.00529615,-0.00529623,0.01680206,-0.01680206
4.53526763,0.21639544,-0.21639654,0.09067637,-0.09067492,0.00000000,-0.00000000,0.18248912,-0.18248831,0.00317030,-0.00317038,0.00559388,-0.00559395,0.01718962,-0.01718961
4.54127064,0.21484612,-0.21484701,0.08230189,-0.08230049,0.00000000,-0.00000000,0.17487776,-0.17487687,0.00294331,-0.00294339,0.00586595,-0.00586601,0.01752011,-0.01752010
4.54727364,0.21279822,-0.21279889,0.07416453,-0.07416318,0.00000000,-0.00000000,0.16720981,-0.16720884,0.00272082,-0.00272089,0.00610711,-0.00610715,0.01778482,-0.01778480
4.55327664,0.21022217,-0.21022259,0.06635195,-0.06635068,0.00000000,-0.00000000,0.15954198,-0.15954094,0.00250503,-0.00250509,0.00631255,-0.00631259,0.01797552,-0.01797547
4.55927964,0.20708781,-0.20708795,0.05893629,-0.05893510,0.00000000,-0.00000000,0.15191800,-0.15191687,0.00229774,-0.00229779,0.00647808,-0.00647810,0.01808482,-0.01808476
4.56528264,0.20336745,-0.20336730,0.05197382,-0.05197271,0.00000000,-0.00000000,0.14436983,-0.14436862,0.00210034,-0.00210039,0.00660023,-0.00660023,0.01810655,-0.01810646
4.57128564,0.19903892,-0.19903847,0.04550522,-0.04550420,0.00000000,-0.00000000,0.13691946,-0.13691816,0.00191383,-0.00191387,0.00667641,-0.00667639,0.01803600,-0.01803589
4.57728864,0.19408840,-0.19408764,0.03955630,-0.03955537,0.00000000,-0.00000000,0.12958088,-0.12957950,0.00173883,-0.00173887,0.00670499,-0.00670496,0.01787023,-0.01787008
4.58329165,0.18851292,-0.18851184,0.03413923,-0.03413839,0.00000000,-0.00000000,0.12236231,-0.12236085,0.00157566,-0.00157570,0.00668535,-0.00668530,0.01760819,-0.01760802
4.58929465,0.18232223,-0.18232085,0.02925398,-0.02925324,0.00000000,-0.00000000,0.11526833,-0.11526679,0.00142436,-0.00142438,0.00661791,-0.00661784,0.01725091,-0.01725071
4.59529765,0.17554012,-0.17553846,0.02489008,-0.02488941,0.00000000,-0.00000000,0.10830188,-0.10830026,0.00128471,-0.00128474,0.00650411,-0.00650403,0.01680147,-0.01680124
4.60130065,0.16820489,-0.16820296,0.02102837,-0.02102779,0.00000000,-0.00000000,0.10146596,-0.10146428,0.00115636,-0.00115638,0.00634638,-0.00634629,0.01626497,-0.01626472
4.60730365,0.16036915,-0.16036696,0.01764299,-0.01764248,0.00000000,-0.00000000,0.09476503,-0.09476329,0.00103880,-0.00103881,0.00614801,-0.00614791,0.01564839,-0.01564811
4.61330665,0.15209881,-0.15209642,0.01470309,-0.01470266,0.00000000,-0.00000000,0.08820591,-0.08820413,0.00093143,-0.00093145,0.00591308,-0.00591296,0.01496038,-0.01496009
4.61930965,0.14347153,-0.14346895,0.01217467,-0.01217430,0.00000000,-0.00000000,0.08179834,-0.08179653,0.00083364,-0.00083365,0.00564629,-0.00564616,0.01421101,-0.01421070
4.62531266,0.13457449,-0.13457177,0.01002212,-0.01002181,0.00000000,-0.00000000,0.07555510,-0.07555327,0.00074477,-0.00074478,0.00535282,-0.00535269,0.01341140,-0.01341108
4.63131566,0.12550185,-0.12549904,0.00820965,-0.00820940,0.00000000,-0.00000000,0.06949171,-0.06948989,0.00066419,-0.00066420,0.00503817,-0.00503803,0.01257343,-0.01257310
4.63731866,0.11635195,-0.11634908,0.00670258,-0.00670237,0.00000000,-0.00000000,0.06362593,-0.06362412,0.00059133,-0.00059133,0.00470796,-0.00470782,0.01170931,-0.01170897
4.64332166,0.10722439,-0.10722150,0.00546831,-0.00546815,0.00000000,-0.00000000,0.05797697,-0.05797519,0.00052563,-0.00052563,0.00436780,-0.00436766,0.01083126,-0.01083093
4.64932466,0.09821724,-0.09821436,0.00447726,-0.00447714,0.00000000,-0.00000000,0.05256454,-0.05256281,0.00046663,-0.00046664,0.00402313,-0.00402299,0.00995116,-0.00995083
4.65532766,0.08942443,-0.08942161,0.00370352,-0.00370343,0.00000000,-0.00000000,0.04740794,-0.04740627,0.00041394,-0.00041394,0.00367904,-0.00367890,0.00908021,-0.00907989
4.66133067,0.08093356,-0.08093084,0.00312542,-0.00312538,0.00000000,-0.00000000,0.04252505,-0.04252346,0.00036723,-0.00036723,0.00334022,-0.00334009,0.00822869,-0.00822838
4.66733367,0.07282410,-0.07282149,0.00272598,-0.00272597,0.00000000,-0.00000000,0.03793150,-0.03792999,0.00032626,-0.00032626,0.00301083,-0.00301070,0.00740571,-0.00740542
4.67333667,0.06516606,-0.06516360,0.00249319,-0.00249322,0.00000000,-0.00000000,0.03363994,-0.03363852,0.00029087,-0.00029087,0.00269443,-0.00269431,0.00661911,-0.00661883
4.67933967,0.05801934,-0.05801705,0.00242028,-0.00242034,0.00000000,-0.00000000,0.02965950,-0.02965818,0.00026099,-0.00026099,0.00239397,-0.00239385,0.00587531,-0.00587504
4.68534267,0.05143342,-0.05143131,0.00250587,-0.00250597,0.00000000,-0.00000000,0.02599545,-0.02599423,0.00023662,-0.00023662,0.00211173,-0.00211163,0.00517928,-0.00517904
4.69134567,0.04544767,-0.04544577,0.00275410,-0.00275425,0.00000000,-0.00000000,0.02264908,-0.02264797,0.00021785,-0.00021786,0.00184940,-0.00184930,0.00453461,-0.00453438
4.69734867,0.04009206,-0.04009036,0.00317467,-0.00317488,0.00000000,-0.00000000,0.01961773,-0.01961672,0.00020487,-0.00020488,0.00160802,-0.00160794,0.00394349,-0.00394329
4.70335168,0.03538815,-0.03538668,0.00378285,-0.00378311,0.00000000,-0.00000000,0.01689503,-0.01689413,0.00019794,-0.00019795,0.00138811,-0.00138804,0.00340690,-0.00340672
4.70935468,0.03135043,-0.03134919,0.00459935,-0.00459969,0.00000000,-0.00000000,0.01447132,-0.01447051,0.00019741,-0.00019742,0.00118968,-0.00118961,0.00292469,-0.00292453
4.71535768,0.02798772,-0.02798671,0.00565021,-0.00565063,0.00000000,-0.00000000,0.01233407,-0.01233336,0.00020373,-0.00020374,0.00101229,-0.00101223,0.00249577,-0.00249563
4.72136068,0.02530464,-0.02530385,0.00696645,-0.00696696,0.00000000,-0.00000000,0.01046851,-0.01046789,0.00021743,-0.00021744,0.00085517,-0.00085512,0.00211827,-0.00211814
4.72736368,0.02330297,-0.02330242,0.00858365,-0.00858427,0.00000000,-0.00000000,0.00885821,-0.00885768,0.00023910,-0.00023912,0.00071726,-0.00071721,0.00178970,-0.00178960
4.73336668,0.02198295,-0.02198263,0.01054139,-0.01054213,0.00000000,-0.00000000,0.00748570,-0.00748526,0.00026945,-0.00026947,0.00059728,-0.00059724,0.00150720,-0.00150710
4.73936968,0.02134421,-0.02134413,0.01288234,-0.01288322,0.00000000,-0.00000000,0.00633306,-0.00633269,0.00030921,-0.00030924,0.00049382,-0.00049379,0.00126759,-0.00126751
4.74537269,0.02138652,-0.02138668,0.01565131,-0.01565235,0.00000000,-0.00000000,0.00538247,-0.00538217,0.00035917,-0.00035920,0.00040538,-0.00040535,0.00106764,-0.00106758
4.75137569,0.02211011,-0.02211050,0.01889396,-0.01889516,0.00000000,-0.00000000,0.00461670,-0.00461646,0.00042014,-0.00042017,0.00033042,-0.00033039,0.00090415,-0.00090410
4.75737869,0.02351565,-0.02351628,0.02265521,-0.02265659,0.00000000,-0.00000000,0.00401953,-0.00401935,0.00049290,-0.00049294,0.00026743,-0.00026741,0.00077405,-0.00077401
4.76338169,0.02560392,-0.02560480,0.02697755,-0.02697914,0.00000000,-0.00000000,0.00357610,-0.00357598,0.00057822,-0.00057827,0.00021497,-0.00021495,0.00067458,-0.00067456
4.76938469,0.02837506,-0.02837618,0.03189902,-0.03190082,0.00000000,-0.00000000,0.00327319,-0.00327312,0.00067676,-0.00067682,0.00017165,-0.00017164,0.00060331,-0.00060329
4.77538769,0.03182759,-0.03182895,0.03745105,-0.03745306,0.00000000,-0.00000000,0.00309940,-0.00309937,0.00078906,-0.00078913,0.00013620,-0.00013619,0.00055824,-0.00055824
4.78139070,0.03595715,-0.03595875,0.04365617,-0.04365840,0.00000000,-0.00000000,0.00304531,-0.00304534,0.00091551,-0.00091558,0.00010746,-0.00010745,0.00053787,-0.00053787
4.78739370,0.04075511,-0.04075696,0.05052572,-0.05052818,0.00000000,-0.00000000,0.00310361,-0.00310368,0.00105623,-0.00105632,0.00008440,-0.00008439,0.00054122,-0.00054123
4.79339670,0.04620715,-0.04620923,0.05805759,-0.05806027,0.00000000,-0.00000000,0.00326909,-0.00326920,0.00121112,-0.00121122,0.00006611,-0.00006610,0.00056790,-0.00056793
4.79939970,0.05229181,-0.05229413,0.06623411,-0.06623700,0.00000000,-0.00000000,0.00353872,-0.00353889,0.00137975,-0.00137985,0.00005179,-0.00005178,0.00061814,-0.00061818
4.80540270,0.05897928,-0.05898182,0.07502030,-0.07502338,0.00000000,-0.00000000,0.00391168,-0.00391189,0.00156133,-0.00156144,0.00004077,-0.00004077,0.00069280,-0.00069285
4.81140570,0.06623034,-0.06623310,0.08436243,-0.08436568,0.00000000,-0.00000000,0.00438928,-0.00438955,0.00175470,-0.00175482,0.00003249,-0.00003249,0.00079339,-0.00079345
4.81740870,0.07399575,-0.07399871,0.09418719,-0.09419059,0.00000000,-0.00000000,0.00497503,-0.00497535,0.00195831,-0.00195845,0.00002649,-0.00002649,0.00092212,-0.00092220
4.82341171,0.08221595,-0.08221910,0.10440151,-0.10440501,0.00000000,-0.00000000,0.00567455,-0.00567494,0.00217021,-0.00217035,0.00002239,-0.00002239,0.00108187,-0.00108196
4.82941471,0.09082137,-0.09082469,0.11489302,-0.11489658,0.00000000,-0.00000000,0.00649557,-0.00649604,0.00238803,-0.00238818,0.00001990,-0.00001990,0.00127620,-0.00127631
4.83541771,0.09973313,-0.09973659,0.12553137,-0.12553495,0.00000000,-0.00000000,0.00744784,-0.00744838,0.00260907,-0.00260923,0.00001879,-0.00001879,0.00150933,-0.00150948
4.84142071,0.10886436,-0.10886794,0.13617037,-0.13617391,0.00000000,-0.00000000,0.00854302,-0.00854365,0.00283028,-0.00283045,0.00001890,-0.00001890,0.00178614,-0.00178631
4.84742371,0.11812193,-0.11812562,0.14665088,-0.14665432,0.00000000,-0.00000000,0.00979452,-0.00979526,0.00304835,-0.00304853,0.00002012,-0.00002012,0.00211205,-0.00211225
4.85342671,0.12740870,-0.12741246,0.15680444,-0.15680772,0.00000000,-0.00000000,0.01121730,-0.01121814,0.00325980,-0.00325998,0.00002238,-0.00002238,0.00249296,-0.00249320
4.85942971,0.13662596,-0.13662976,0.16645762,-0.16646069,0.00000000,-0.00000000,0.01282750,-0.01282848,0.00346103,-0.00346121,0.00002565,-0.00002565,0.00293518,-0.00293546
4.86543272,0.14567620,-0.14568004,0.17543678,-0.17543957,0.00000000,-0.00000000,0.01464211,-0.01464322,0.00364845,-0.00364863,0.00002991,-0.00002991,0.00344519,-0.00344551
4.87143572,0.15446591,-0.15446975,0.18357320,-0.18357566,0.00000000,-0.00000000,0.01667835,-0.01667962,0.00381856,-0.00381873,0.00003518,-0.00003519,0.00402952,-0.00402989
4.87743872,0.16290824,-0.16291207,0.19070829,-0.19071036,0.00000000,-0.00000000,0.01895311,-0.01895453,0.00396808,-0.00396825,0.00004150,-0.00004150,0.00469449,-0.00469492
4.88344172,0.17092546,-0.17092926,0.19669873,-0.19670037,0.00000000,-0.00000000,0.02148213,-0.02148373,0.00409404,-0.00409421,0.00004888,-0.00004889,0.00544595,-0.00544643
4.88944472,0.17845102,-0.17845478,0.20142124,-0.20142241,0.00000000,-0.00000000,0.02427919,-0.02428097,0.00419391,-0.00419407,0.00005738,-0.00005739,0.00628896,-0.00628949
4.89544772,0.18543106,-0.18543476,0.20477680,-0.20477747,0.00000000,-0.00000000,0.02735512,-0.02735709,0.00426562,-0.00426578,0.00006703,-0.00006704,0.00722750,-0.00722809
4.90145073,0.19182528,-0.19182892,0.20669410,-0.20669426,0.00000000,-0.00000000,0.03071681,-0.03071896,0.00430772,-0.00430787,0.00007786,-0.00007787,0.00826409,-0.00826474
4.90745373,0.19760721,-0.19761077,0.20713209,-0.20713173,0.00000000,-0.00000000,0.03436615,-0.03436849,0.00431934,-0.00431948,0.00008989,-0.00008990,0.00939948,-0.00940019
4.91345673,0.20276367,-0.20276715,0.20608141,-0.20608053,0.00000000,-0.00000000,0.03829910,-0.03830163,0.00430029,-0.00430041,0.00010313,-0.00010314,0.01063231,-0.01063308
4.91945973,0.20729365,-0.20729706,0.20356476,-0.20356338,0.00000000,-0.00000000,0.04250476,-0.04250745,0.00425103,-0.00425114,0.00011756,-0.00011757,0.01195881,-0.01195963
4.92546273,0.21120660,-0.21120992,0.19963610,-0.19963424,0.00000000,-0.00000000,0.04696461,-0.04696746,0.00417267,-0.00417277,0.00013317,-0.00013318,0.01337257,-0.01337343
4.93146573,0.21452023,-0.21452345,0.19437871,-0.19437641,0.00000000,-0.00000000,0.05165203,-0.05165501,0.00406691,-0.00406700,0.00014992,-0.00014993,0.01486435,-0.01486526
4.93746873,0.21725807,-0.21726118,0.18790234,-0.18789964,0.00000000,-0.00000000,0.05653206,-0.05653515,0.00393602,-0.00393610,0.00016776,-0.00016778,0.01642206,-0.01642299
4.94347174,0.21944689,-0.21944988,0.18033935,-0.18033631,0.00000000,-0.00000000,0.06156155,-0.06156472,0.00378270,-0.00378276,0.00018666,-0.00018667,0.01803071,-0.01803166
4.94947474,0.22111428,-0.22111714,0.17184033,-0.17183700,0.00000000,-0.00000000,0.06668963,-0.06669284,0.00361004,-0.00361009,0.00020655,-0.00020657,0.01967264,-0.01967360
4.95547774,0.22228645,-0.22228914,0.16256911,-0.16256555,0.00000000,-0.00000000,0.07185874,-0.07186194,0.00342140,-0.00342145,0.00022742,-0.00022744,0.02132776,-0.02132872
4.96148074,0.22298653,-0.22298904,0.15269761,-0.15269389,0.00000000,-0.00000000,0.07700592,-0.07700908,0.00322031,-0.00322034,0.00024926,-0.00024928,0.02297401,-0.02297495
4.96748374,0.22323354,-0.22323585,0.14240066,-0.14239684,0.00000000,-0.00000000,0.08206474,-0.08206781,0.00301035,-0.00301037,0.00027210,-0.00027212,0.02458787,-0.02458877
4.97348674,0.22304204,-0.22304410,0.13185102,-0.13184715,0.00000000,-0.00000000,0.08696744,-0.08697038,0.00279504,-0.00279506,0.00029607,-0.00029609,0.02614504,-0.02614588
4.97948974,0.22242249,-0.22242429,0.12121478,-0.12121092,0.00000000,-0.00000000,0.09164752,-0.09165028,0.00257780,-0.00257781,0.00032132,-0.00032135,0.02762119,-0.02762197
4.98549275,0.22138251,-0.22138401,0.11064734,-0.11064354,0.00000000,-0.00000000,0.09604252,-0.09604507,0.00236181,-0.00236181,0.00034816,-0.00034819,0.02899282,-0.02899352
4.99149575,0.21992872,-0.21992990,0.10029010,-0.10028642,0.00000000,-0.00000000,0.10009701,-0.10009931,0.00214996,-0.00214996,0.00037699,-0.00037702,0.03023811,-0.03023871
4.99749875,0.21806919,-0.21807003,0.09026789,-0.09026436,0.00000000,-0.00000000,0.10376547,-0.10376750,0.00194482,-0.00194481,0.00040836,-0.00040839,0.03133777,-0.03133827
5.00350175,0.21581630,-0.21581679,0.08068719,-0.08068384,0.00000000,-0.00000000,0.10701520,-0.10701694,0.00174858,-0.00174857,0.00044299,-0.00044302,0.03227593,-0.03227632
5.00950475,0.21318976,-0.21318991,0.07163521,-0.07163208,0.00000000,-0.00000000,0.10982882,-0.10983026,0.00156303,-0.00156302,0.00048177,-0.00048180,0.03304086,-0.03304112
5.01550775,0.21021963,-0.21021943,0.06317968,-0.06317678,0.00000000,-0.00000000,0.11220644,-0.11220760,0.00138961,-0.00138959,0.00052580,-0.00052584,0.03362560,-0.03362574
5.02151076,0.20694897,-0.20694846,0.05536932,-0.05536666,0.00000000,-0.00000000,0.11416728,-0.11416817,0.00122933,-0.00122931,0.00057636,-0.00057640,0.03402847,-0.03402849
5.02751376,0.20343610,-0.20343532,0.04823492,-0.04823252,0.00000000,-0.00000000,0.11575051,-0.11575117,0.00108287,-0.00108286,0.00063494,-0.00063499,0.03425336,-0.03425327
5.03351676,0.19975601,-0.19975500,0.04179089,-0.04178875,0.00000000,-0.00000000,0.11701547,-0.11701593,0.00095059,-0.00095057,0.00070322,-0.00070328,0.03430982,-0.03430963
5.03951976,0.19600091,-0.19599975,0.03603709,-0.03603521,0.00000000,-0.00000000,0.11804091,-0.11804124,0.00083254,-0.00083253,0.00078305,-0.00078311,0.03421295,-0.03421267
5.04552276,0.19227976,-0.19227852,0.03096098,-0.03095935,0.00000000,-0.00000000,0.11892344,-0.11892371,0.00072855,-0.00072854,0.00087639,-0.00087646,0.03398303,-0.03398267
5.05152576,0.18871668,-0.18871545,0.02653973,-0.02653833,0.00000000,-0.00000000,0.11977506,-0.11977534,0.00063823,-0.00063823,0.00098534,-0.00098542,0.03364494,-0.03364452
5.05752876,0.18544823,-0.18544712,0.02274241,-0.02274124,0.00000000,-0.00000000,0.12071984,-0.12072021,0.00056105,-0.00056105,0.00111200,-0.00111209,0.03322740,-0.03322694
5.06353177,0.18261967,-0.18261878,0.01953207,-0.01953111,0.00000000,-0.00000000,0.12188987,-0.12189042,0.00049634,-0.00049633,0.00125847,-0.00125857,0.03276201,-0.03276153
5.06953477,0.18038024,-0.18037967,0.01686761,-0.01686685,0.00000000,-0.00000000,0.12342054,-0.12342136,0.00044334,-0.00044335,0.00142671,-0.00142683,0.03228214,-0.03228166
5.07553777,0.17887769,-0.17887755,0.01470541,-0.01470483,0.00000000,-0.00000000,0.12544536,-0.12544652,0.00040127,-0.00040128,0.00161851,-0.00161864,0.03182173,-0.03182128
5.08154077,0.17825226,-0.17825263,0.01300075,-0.01300035,0.00000000,-0.00000000,0.12809040,-0.12809198,0.00036929,-0.00036930,0.00183536,-0.00183550,0.03141402,-0.03141362
5.08754377,0.17863033,-0.17863131,0.01170892,-0.01170867,0.00000000,-0.00000000,0.13146871,-0.13147078,0.00034656,-0.00034657,0.00207834,-0.00207850,0.03109030,-0.03108995
