energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.35717859,1.02366495,0.00088069,0.00000000,0.19407621,0.95533588,0.00006583,0.02951203,0.00749341,0.17199644
-0.35117559,1.03448077,0.00090209,0.00000000,0.19862179,0.96192083,0.00007072,0.03005400,0.00795529,0.17229672
-0.34517259,1.04067630,0.00091914,0.00000000,0.20225642,0.96412261,0.00007619,0.03049588,0.00838762,0.17182791
-0.33916958,1.04212219,0.00093152,0.00000000,0.20490991,0.96187526,0.00008249,0.03083017,0.00878274,0.17059549
-0.33316658,1.03874722,0.00093896,0.00000000,0.20652523,0.95516600,0.00008998,0.03104979,0.00913346,0.16861379
-0.32716358,1.03054359,0.00094128,0.00000000,0.20706077,0.94403817,0.00009909,0.03114833,0.00943324,0.16590616
-0.32116058,1.01757154,0.00093838,0.00000000,0.20649222,0.92859338,0.00011041,0.03112038,0.00967645,0.16250505
-0.31515758,0.99996281,0.00093028,0.00000000,0.20481414,0.90899268,0.00012467,0.03096185,0.00985855,0.15845193
-0.30915458,0.97792270,0.00091706,0.00000000,0.20204095,0.88545662,0.00014274,0.03067028,0.00997629,0.15379723
-0.30315158,0.95173051,0.00089893,0.00000000,0.19820742,0.85826387,0.00016572,0.03024516,0.01002780,0.14860000
-0.29714857,0.92173817,0.00087620,0.00000000,0.19336850,0.82774849,0.00019488,0.02968819,0.01001274,0.14292747
-0.29114557,0.88836685,0.00084925,0.00000000,0.18759861,0.79429557,0.00023176,0.02900351,0.00993231,0.13685443
-0.28514257,0.85210160,0.00081857,0.00000000,0.18099024,0.75833548,0.00027812,0.02819781,0.00978925,0.13046234
-0.27913957,0.81348414,0.00078473,0.00000000,0.17365205,0.72033673,0.00033599,0.02728043,0.00958780,0.12383835
-0.27313657,0.77310387,0.00074833,0.00000000,0.16570644,0.68079758,0.00040768,0.02626333,0.00933359,0.11707406
-0.26713357,0.73158738,0.00071007,0.00000000,0.15728675,0.64023682,0.00049576,0.02516095,0.00903348,0.11026415
-0.26113057,0.68958681,0.00067065,0.00000000,0.14853411,0.59918387,0.00060304,0.02399010,0.00869542,0.10350488
-0.25512756,0.64776745,0.00063080,0.00000000,0.13959423,0.55816861,0.00073257,0.02276963,0.00832818,0.09689248
-0.24912456,0.60679480,0.00059126,0.00000000,0.13061397,0.51771130,0.00088759,0.02152013,0.00794119,0.09052153
-0.24312156,0.56732175,0.00055276,0.00000000,0.12173812,0.47831287,0.00107145,0.02026363,0.00754424,0.08448327
-0.23711856,0.52997594,0.00051601,0.00000000,0.11310628,0.44044604,0.00128755,0.01902313,0.00714725,0.07886398
-0.23111556,0.49534789,0.00048167,0.00000000,0.10485000,0.40454726,0.00153927,0.01782224,0.00676003,0.07374345
-0.22511256,0.46397998,0.00045037,0.00000000,0.09709028,0.37101000,0.00182981,0.01668480,0.00639206,0.06919344
-0.21910955,0.43635654,0.00042268,0.00000000,0.08993540,0.34017919,0.00216208,0.01563446,0.00605225,0.06527642
-0.21310655,0.41289523,0.00039910,0.00000000,0.08347920,0.31234707,0.00253855,0.01469435,0.00574876,0.06204429
-0.20710355,0.39393977,0.00038006,0.00000000,0.07779975,0.28775039,0.00296113,0.01388669,0.00548882,0.05953743
-0.20110055,0.37975402,0.00036592,0.00000000,0.07295844,0.26656882,0.00343093,0.01323257,0.00527861,0.05778377
-0.19509755,0.37051750,0.00035698,0.00000000,0.06899943,0.24892448,0.00394817,0.01275157,0.00512314,0.05679815
-0.18909455,0.36632222,0.00035342,0.00000000,0.06594945,0.23488247,0.00451201,0.01246155,0.00502617,0.05658189
-0.18309155,0.36717099,0.00035538,0.00000000,0.06381790,0.22445224,0.00512041,0.01237835,0.00499010,0.05712245
-0.17708854,0.37297694,0.00036289,0.00000000,0.06259727,0.21758953,0.00577000,0.01251555,0.00501604,0.05839345
-0.17108554,0.38356451,0.00037593,0.00000000,0.06226368,0.21419890,0.00645606,0.01288424,0.00510371,0.06035489
-0.16508254,0.39867180,0.00039438,0.00000000,0.06277773,0.21413662,0.00717243,0.01349267,0.00525151,0.06295353
-0.15907954,0.41795428,0.00041804,0.00000000,0.06408549,0.21721390,0.00791158,0.01434603,0.00545652,0.06612371
-0.15307654,0.44099008,0.00044666,0.00000000,0.06611963,0.22320041,0.00866466,0.01544612,0.00571462,0.06978827
-0.14707354,0.46728670,0.00047991,0.00000000,0.06880073,0.23182808,0.00942161,0.01679108,0.00602052,0.07385988
-0.14107054,0.49628935,0.00051738,0.00000000,0.07203878,0.24279525,0.01017139,0.01837508,0.00636789,0.07824264
-0.13506753,0.52739073,0.00055862,0.00000000,0.07573474,0.25577117,0.01090221,0.02018805,0.00674946,0.08283386
-0.12906453,0.55994244,0.00060312,0.00000000,0.07978237,0.27040090,0.01160181,0.02221552,0.00715722,0.08752620
-0.12306153,0.59326762,0.00065033,0.00000000,0.08407011,0.28631080,0.01225778,0.02443841,0.00758251,0.09220997
-0.11705853,0.62667488,0.00069965,0.00000000,0.08848321,0.30311436,0.01285795,0.02683305,0.00801624,0.09677559
-0.11105553,0.65947308,0.00075048,0.00000000,0.09290583,0.32041871,0.01339075,0.02937121,0.00844909,0.10111619
-0.10505253,0.69098670,0.00080220,0.00000000,0.09722342,0.33783147,0.01384557,0.03202031,0.00887167,0.10513014
-0.09904952,0.72057142,0.00085419,0.00000000,0.10132496,0.35496806,0.01421311,0.03474384,0.00927479,0.10872362
-0.09304652,0.74762933,0.00090585,0.00000000,0.10510533,0.37145914,0.01448570,0.03750182,0.00964963,0.11181301
-0.08704352,0.77162341,0.00095663,0.00000000,0.10846759,0.38695822,0.01465756,0.04025160,0.00998795,0.11432698
-0.08104052,0.79209069,0.00100599,0.00000000,0.11132504,0.40114900,0.01472505,0.04294863,0.01028231,0.11620835
-0.07503752,0.80865366,0.00105348,0.00000000,0.11360321,0.41375228,0.01468670,0.04554755,0.01052627,0.11741550
-0.06903452,0.82102948,0.00109872,0.00000000,0.11524150,0.42453219,0.01454337,0.04800330,0.01071451,0.11792335
-0.06303152,0.82903658,0.00114141,0.00000000,0.11619445,0.43330148,0.01429816,0.05027236,0.01084301,0.11772383
-0.05702851,0.83259853,0.00118133,0.00000000,0.11643274,0.43992556,0.01395632,0.05231398,0.01090916,0.11682588
-0.05102551,0.83174489,0.00121836,0.00000000,0.11594363,0.44432518,0.01352504,0.05409150,0.01091180,0.11525485
-0.04502251,0.82660907,0.00125250,0.00000000,0.11473105,0.44647749,0.01301326,0.05557357,0.01085134,0.11305153
-0.03901951,0.81742335,0.00128382,0.00000000,0.11281515,0.44641563,0.01243129,0.05673526,0.01072966,0.11027067
-0.03301651,0.80451127,0.00131251,0.00000000,0.11023149,0.44422653,0.01179053,0.05755900,0.01055019,0.10697917
-0.02701351,0.78827770,0.00133881,0.00000000,0.10702975,0.44004732,0.01110309,0.05803543,0.01031777,0.10325392
-0.02101051,0.76919716,0.00136308,0.00000000,0.10327213,0.43406029,0.01038141,0.05816391,0.01003861,0.09917952
-0.01500750,0.74780074,0.00138571,0.00000000,0.09903148,0.42648675,0.00963791,0.05795282,0.00972011,0.09484584
-0.00900450,0.72466231,0.00140716,0.00000000,0.09438913,0.41758005,0.00888462,0.05741958,0.00937078,0.09034560
-0.00300150,0.70038458,0.00142794,0.00000000,0.08943275,0.40761806,0.00813295,0.05659036,0.00900005,0.08577202
0.00300150,0.67558547,0.00144857,0.00000000,0.08425403,0.39689555,0.00739338,0.05549961,0.00861812,0.08121663
0.00900450,0.65088537,0.00146960,0.00000000,0.07894655,0.38571672,0.00667526,0.05418918,0.00823576,0.07676733
0.01500750,0.62689567,0.00149160,0.00000000,0.07360364,0.37438826,0.00598670,0.05270731,0.00786418,0.07250670
0.02101051,0.60420888,0.00151514,0.00000000,0.06831660,0.36321332,0.00533447,0.05110743,0.00751483,0.06851067
0.02701351,0.58339057,0.00154077,0.00000000,0.06317308,0.35248636,0.00472397,0.04944672,0.00719924,0.06484740
0.03301651,0.56497312,0.00156907,0.00000000,0.05825576,0.34248933,0.00415924,0.04778461,0.00692891,0.06157667
0.03901951,0.54945138,0.00160061,0.00000000,0.05364138,0.33348905,0.00364304,0.04618124,0.00671511,0.05874936
0.04502251,0.53727995,0.00163598,0.00000000,0.04940008,0.32573577,0.00317696,0.04469583,0.00656882,0.05640736
0.05102551,0.52887188,0.00167578,0.00000000,0.04559502,0.31946285,0.00276154,0.04338518,0.00650055,0.05458360
0.05702851,0.52459846,0.00172062,0.00000000,0.04228225,0.31488740,0.00239642,0.04230213,0.00652025,0.05330236
0.06303152,0.52478976,0.00177117,0.00000000,0.03951084,0.31221145,0.00208049,0.04149427,0.00663724,0.05257957
0.06903452,0.52973534,0.00182809,0.00000000,0.03732312,0.31162358,0.00181208,0.04100268,0.00686002,0.05242336
0.07503752,0.53968498,0.00189211,0.00000000,0.03575506,0.31330049,0.00158908,0.04086093,0.00719626,0.05283451
0.08104052,0.55484887,0.00196396,0.00000000,0.03483667,0.31740825,0.00140908,0.04109424,0.00765262,0.05380696
0.08704352,0.57539703,0.00204440,0.00000000,0.03459237,0.32410300,0.00126955,0.04171892,0.00823466,0.05532834
0.09304652,0.60145776,0.00213419,0.00000000,0.03504125,0.33353073,0.00116786,0.04274200,0.00894672,0.05738042
0.09904952,0.63311496,0.00223407,0.00000000,0.03619729,0.34582601,0.00110143,0.04416105,0.00979179,0.05993950
0.10505253,0.67040438,0.00234473,0.00000000,0.03806936,0.36110960,0.00106777,0.04596437,0.01077135,0.06297685
0.11105553,0.71330890,0.00246678,0.00000000,0.04066106,0.37948492,0.00106451,0.04813131,0.01188531,0.06645907
0.11705853,0.76175304,0.00260070,0.00000000,0.04397041,0.40103339,0.00108944,0.05063284,0.01313179,0.07034843
0.12306153,0.81559706,0.00274682,0.00000000,0.04798939,0.42580900,0.00114046,0.05343231,0.01450706,0.07460330
0.12906453,0.87463119,0.00290524,0.00000000,0.05270334,0.45383224,0.00121563,0.05648644,0.01600541,0.07917857
0.13506753,0.93857021,0.00307581,0.00000000,0.05809033,0.48508387,0.00131310,0.05974642,0.01761911,0.08402611
0.14107054,1.00704923,0.00325812,0.00000000,0.06412053,0.51949879,0.00143106,0.06315918,0.01933830,0.08909539
0.14707354,1.07962094,0.00345139,0.00000000,0.07075556,0.55696066,0.00156773,0.06666866,0.02115104,0.09433410
0.15307654,1.15575489,0.00365451,0.00000000,0.07794806,0.59729751,0.00172131,0.07021730,0.02304334,0.09968884
0.15907954,1.23483934,0.00386600,0.00000000,0.08564141,0.64027885,0.00188990,0.07374735,0.02499925,0.10510600
0.16508254,1.31618574,0.00408400,0.00000000,0.09376971,0.68561466,0.00207151,0.07720232,0.02700103,0.11053256
0.17108554,1.39903631,0.00430631,0.00000000,0.10225809,0.73295643,0.00226397,0.08052824,0.02902939,0.11591699
0.17708854,1.48257459,0.00453038,0.00000000,0.11102333,0.78190044,0.00246498,0.08367493,0.03106375,0.12121014
0.18309155,1.56593882,0.00475337,0.00000000,0.11997487,0.83199338,0.00267203,0.08659700,0.03308257,0.12636611
0.18909455,1.64823794,0.00497222,0.00000000,0.12901614,0.88274015,0.00288245,0.08925477,0.03506379,0.13134301
0.19509755,1.72856976,0.00518369,0.00000000,0.13804624,0.93361350,0.00309341,0.09161501,0.03698524,0.13610362
0.20110055,1.80604059,0.00538445,0.00000000,0.14696190,0.98406541,0.00330195,0.09365133,0.03882509,0.14061595
0.20710355,1.87978567,0.00557121,0.00000000,0.15565959,1.03353947,0.00350507,0.09534453,0.04056237,0.14485354
0.21310655,1.94898970,0.00574075,0.00000000,0.16403787,1.08148392,0.00369970,0.09668256,0.04217737,0.14879566
0.21910955,2.01290646,0.00589005,0.00000000,0.17199966,1.12736467,0.00388289,0.09766036,0.04365217,0.15242722
0.22511256,2.07087686,0.00601641,0.00000000,0.17945451,1.17067775,0.00405179,0.09827945,0.04497099,0.15573853
0.23111556,2.12234459,0.00611748,0.00000000,0.18632071,1.21096061,0.00420379,0.09854739,0.04612058,0.15872489
0.23711856,2.16686879,0.00619139,0.00000000,0.19252715,1.24780186,0.00433660,0.09847699,0.04709049,0.16138593
0.24312156,2.20413321,0.00623679,0.00000000,0.19801486,1.28084899,0.00444835,0.09808554,0.04787330,0.16372489
0.24912456,2.23395161,0.00625290,0.00000000,0.20273825,1.30981385,0.00453762,0.09739388,0.04846472,0.16574781
0.25512756,2.25626933,0.00623957,0.00000000,0.20666585,1.33447581,0.00460360,0.09642545,0.04886362,0.16746265
0.26113057,2.27116095,0.00619722,0.00000000,0.20978077,1.35468263,0.00464608,0.09520538,0.04907205,0.16887849
0.26713357,2.27882471,0.00612693,0.00000000,0.21208068,1.37034914,0.00466553,0.09375966,0.04909504,0.17000473
0.27313657,2.27957364,0.00603033,0.00000000,0.21357752,1.38145414,0.00466310,0.09211431,0.04894044,0.17085046
0.27913957,2.27382449,0.00590960,0.00000000,0.21429687,1.38803581,0.00464067,0.09029479,0.04861872,0.17142400
0.28514257,2.26208466,0.00576738,0.00000000,0.21427704,1.39018604,0.00460080,0.08832542,0.04814260,0.17173263
0.29114557,2.24493812,0.00560672,0.00000000,0.21356808,1.38804423,0.00454670,0.08622914,0.04752682,0.17178246
0.29714857,2.22303064,0.00543099,0.00000000,0.21223055,1.38179085,0.00448216,0.08402721,0.04678777,0.17157862
0.30315158,2.19705514,0.00524380,0.00000000,0.21033434,1.37164119,0.00441151,0.08173924,0.04594319,0.17112554
0.30915458,2.16773740,0.00504886,0.00000000,0.20795731,1.35783955,0.00433944,0.07938329,0.04501180,0.17042744
0.31515758,2.13582241,0.00484997,0.00000000,0.20518404,1.34065403,0.00427096,0.07697602,0.04401304,0.16948893
0.32116058,2.10206155,0.00465086,0.00000000,0.20210449,1.32037200,0.00421120,0.07453306,0.04296674,0.16831558
0.32716358,2.06720059,0.00445512,0.00000000,0.19881269,1.29729617,0.00416530,0.07206929,0.04189282,0.16691461
0.33316658,2.03196830,0.00426615,0.00000000,0.19540529,1.27174117,0.00413823,0.06959915,0.04081100,0.16529542
0.33916958,1.99706561,0.00408708,0.00000000,0.19198019,1.24403044,0.00413463,0.06713702,0.03974051,0.16346995
0.34517259,1.96315500,0.00392070,0.00000000,0.18863495,1.21449320,0.00415867,0.06469736,0.03869978,0.16145299
0.35117559,1.93085006,0.00376941,0.00000000,0.18546514,1.18346123,0.00421387,0.06229490,0.03770613,0.15926216
0.35717859,1.90070504,0.00363520,0.00000000,0.18256253,1.15126549,0.00430296,0.05994464,0.03677549,0.15691771
0.36318159,1.87320443,0.00351961,0.00000000,0.18001326,1.11823215,0.00442779,0.05766175,0.03592200,0.15444207
0.36918459,1.84875279,0.00342371,0.00000000,0.17789582,1.08467827,0.00458914,0.05546138,0.03515772,0.15185922
0.37518759,1.82766502,0.00334809,0.00000000,0.17627909,1.05090709,0.00478674,0.05335825,0.03449229,0.14919387
0.38119060,1.81015769,0.00329287,0.00000000,0.17522039,1.01720298,0.00501912,0.05136633,0.03393265,0.14647055
0.38719360,1.79634186,0.00325767,0.00000000,0.17476371,0.98382647,0.00528368,0.04949825,0.03348272,0.14371271
0.39319660,1.78621807,0.00324169,0.00000000,0.17493813,0.95100956,0.00557666,0.04776490,0.03314324,0.14094171
0.39919960,1.77967415,0.00324367,0.00000000,0.17575669,0.91895155,0.00589318,0.04617488,0.03291160,0.13817611
0.40520260,1.77648638,0.00326197,0.00000000,0.17721565,0.88781586,0.00622740,0.04473407,0.03278182,0.13543098
0.41120560,1.77632457,0.00329457,0.00000000,0.17929430,0.85772802,0.00657260,0.04344531,0.03274463,0.13271755
0.41720860,1.77876115,0.00333918,0.00000000,0.18195541,0.82877509,0.00692138,0.04230818,0.03278761,0.13004302
0.42321161,1.78328449,0.00339324,0.00000000,0.18514631,0.80100667,0.00726584,0.04131888,0.03289557,0.12741076
0.42921461,1.78931610,0.00345401,0.00000000,0.18880058,0.77443744,0.00759780,0.04047034,0.03305093,0.12482070
0.43521761,1.79623123,0.00351864,0.00000000,0.19284034,0.74905123,0.00790909,0.03975243,0.03323429,0.12227001
0.44122061,1.80338212,0.00358424,0.00000000,0.19717907,0.72480639,0.00819175,0.03915235,0.03342505,0.11975398
0.44722361,1.81012282,0.00364798,0.00000000,0.20172479,0.70164212,0.00843826,0.03865510,0.03360211,0.11726700
0.45322661,1.81583444,0.00370712,0.00000000,0.20638340,0.67948546,0.00864188,0.03824411,0.03374462,0.11480362
0.45922961,1.81994953,0.00375914,0.00000000,0.21106219,0.65825842,0.00879673,0.03790192,0.03383271,0.11235958
0.46523262,1.82197420,0.00380175,0.00000000,0.21567309,0.63788491,0.00889808,0.03761082,0.03384820,0.10993272
0.47123562,1.82150681,0.00383299,0.00000000,0.22013569,0.61829695,0.00894248,0.03735358,0.03377526,0.10752370
0.47723862,1.81825219,0.00385128,0.00000000,0.22437971,0.59943982,0.00892780,0.03711403,0.03360091,0.10513648
0.48324162,1.81203032,0.00385544,0.00000000,0.22834688,0.58127591,0.00885336,0.03687763,0.03331552,0.10277851
0.48924462,1.80277932,0.00384470,0.00000000,0.23199205,0.56378689,0.00871992,0.03663186,0.03291300,0.10046059
0.49524762,1.79055222,0.00381875,0.00000000,0.23528357,0.54697438,0.00852958,0.03636652,0.03239100,0.09819645
0.50125063,1.77550798,0.00377767,0.00000000,0.23820283,0.53085897,0.00828575,0.03607386,0.03175082,0.09600200
0.50725363,1.75789722,0.00372196,0.00000000,0.24074312,0.51547775,0.00799299,0.03574855,0.03099724,0.09389435
0.51325663,1.73804363,0.00365250,0.00000000,0.24290781,0.50088073,0.00765680,0.03538758,0.03013819,0.09189073
0.51925963,1.71632227,0.00357045,0.00000000,0.24470813,0.48712637,0.00728349,0.03498994,0.02918433,0.09000719
0.52526263,1.69313621,0.00347727,0.00000000,0.24616052,0.47427665,0.00687988,0.03455629,0.02814843,0.08825740
0.53126563,1.66889286,0.00337457,0.00000000,0.24728404,0.46239212,0.00645315,0.03408855,0.02704488,0.08665152
0.53726863,1.64398174,0.00326413,0.00000000,0.24809778,0.45152731,0.00601057,0.03358944,0.02588899,0.08519520
0.54327164,1.61875490,0.00314777,0.00000000,0.24861866,0.44172684,0.00555927,0.03306205,0.02469639,0.08388888
0.54927464,1.59351120,0.00302734,0.00000000,0.24885963,0.43302255,0.00510610,0.03250944,0.02348246,0.08272736
0.55527764,1.56848549,0.00290461,0.00000000,0.24882860,0.42543184,0.00465741,0.03193430,0.02226181,0.08169976
0.56128064,1.54384310,0.00278127,0.00000000,0.24852799,0.41895733,0.00421895,0.03133874,0.02104784,0.08078974
0.56728364,1.51967984,0.00265886,0.00000000,0.24795508,0.41358777,0.00379574,0.03072410,0.01985240,0.07997623
0.57328664,1.49602731,0.00253878,0.00000000,0.24710303,0.40930005,0.00339202,0.03009097,0.01868561,0.07923430
0.57928964,1.47286293,0.00242224,0.00000000,0.24596259,0.40606226,0.00301118,0.02943924,0.01755569,0.07853641
0.58529265,1.45012365,0.00231025,0.00000000,0.24452420,0.40383715,0.00265583,0.02876825,0.01646902,0.07785377
0.59129565,1.42772231,0.00220368,0.00000000,0.24278049,0.40258599,0.00232775,0.02807709,0.01543017,0.07715789
0.59729865,1.40556519,0.00210318,0.00000000,0.24072879,0.40227217,0.00202798,0.02736485,0.01444209,0.07642203
0.60330165,1.38356944,0.00200929,0.00000000,0.23837362,0.40286430,0.00175689,0.02663102,0.01350637,0.07562266
0.60930465,1.36167895,0.00192239,0.00000000,0.23572875,0.40433847,0.00151426,0.02587578,0.01262347,0.07474071
0.61530765,1.33987751,0.00184276,0.00000000,0.23281879,0.40667935,0.00129936,0.02510037,0.01179305,0.07376261
0.62131066,1.31819828,0.00177058,0.00000000,0.22968002,0.40988004,0.00111106,0.02430736,0.01101423,0.07268101
0.62731366,1.29672886,0.00170597,0.00000000,0.22636051,0.41394054,0.00094792,0.02350090,0.01028590,0.07149519
0.63331666,1.27561169,0.00164898,0.00000000,0.22291927,0.41886500,0.00080829,0.02268684,0.00960698,0.07021115
0.63931966,1.25503975,0.00159962,0.00000000,0.21942466,0.42465794,0.00069036,0.02187284,0.00897656,0.06884128
0.64532266,1.23524794,0.00155784,0.00000000,0.21595193,0.43131955,0.00059226,0.02106838,0.00839415,0.06740386
0.65132566,1.21650095,0.00152357,0.00000000,0.21258014,0.43884079,0.00051210,0.02028463,0.00785971,0.06592214
0.65732866,1.19907834,0.00149669,0.00000000,0.20938857,0.44719838,0.00044804,0.01953429,0.00737375,0.06442336
0.66333167,1.18325823,0.00147703,0.00000000,0.20645287,0.45635041,0.00039830,0.01883139,0.00693729,0.06293752
0.66933467,1.16930048,0.00146437,0.00000000,0.20384115,0.46623278,0.00036118,0.01819102,0.00655184,0.06149619
0.67533767,1.15743093,0.00145842,0.00000000,0.20161021,0.47675715,0.00033513,0.01762895,0.00621930,0.06013124
0.68134067,1.14782737,0.00145882,0.00000000,0.19980230,0.48781037,0.00031867,0.01716134,0.00594184,0.05887367
0.68734367,1.14060860,0.00146513,0.00000000,0.19844233,0.49925585,0.00031046,0.01680434,0.00572177,0.05775262
0.69334667,1.13582685,0.00147683,0.00000000,0.19753597,0.51093683,0.00030926,0.01657372,0.00556134,0.05679444
0.69934967,1.13346430,0.00149331,0.00000000,0.19706868,0.52268137,0.00031393,0.01648450,0.00546262,0.05602205
0.70535268,1.13343354,0.00151389,0.00000000,0.19700554,0.53430903,0.00032341,0.01655055,0.00542731,0.05545443
0.71135568,1.13558191,0.00153782,0.00000000,0.19729227,0.54563866,0.00033673,0.01678425,0.00545657,0.05510633
0.71735868,1.13969922,0.00156428,0.00000000,0.19785699,0.55649691,0.00035298,0.01719609,0.00555087,0.05498814
0.72336168,1.14552812,0.00159241,0.00000000,0.19861293,0.56672702,0.00037132,0.01779433,0.00570987,0.05510592
0.72936468,1.15277631,0.00162132,0.00000000,0.19946179,0.57619700,0.00039095,0.01858464,0.00593229,0.05546150
0.73536768,1.16112965,0.00165010,0.00000000,0.20029761,0.58480693,0.00041111,0.01956978,0.00621583,0.05605270
0.74137069,1.17026512,0.00167786,0.00000000,0.20101094,0.59249457,0.00043113,0.02074926,0.00655707,0.05687351
0.74737369,1.17986294,0.00170375,0.00000000,0.20149315,0.59923899,0.00045033,0.02211906,0.00695148,0.05791435
0.75337669,1.18961681,0.00172694,0.00000000,0.20164063,0.60506172,0.00046814,0.02367139,0.00739338,0.05916223
0.75937969,1.19924200,0.00174668,0.00000000,0.20135860,0.61002538,0.00048401,0.02539451,0.00787598,0.06060090
0.76538269,1.20848060,0.00176231,0.00000000,0.20056460,0.61422966,0.00049747,0.02727258,0.00839142,0.06221098
0.77138569,1.21710407,0.00177323,0.00000000,0.19919121,0.61780481,0.00050813,0.02928568,0.00893089,0.06397002
0.77738869,1.22491301,0.00177897,0.00000000,0.19718815,0.62090294,0.00051566,0.03140984,0.00948475,0.06585255
0.78339170,1.23173458,0.00177915,0.00000000,0.19452356,0.62368772,0.00051983,0.03361729,0.01004269,0.06783014
0.78939470,1.23741800,0.00177350,0.00000000,0.19118447,0.62632284,0.00052047,0.03587676,0.01059392,0.06987150
0.79539770,1.24182874,0.00176187,0.00000000,0.18717651,0.62896007,0.00051754,0.03815396,0.01112743,0.07194260
0.80140070,1.24484229,0.00174419,0.00000000,0.18252293,0.63172767,0.00051104,0.04041222,0.01163216,0.07400699
0.80740370,1.24633796,0.00172053,0.00000000,0.17726294,0.63471965,0.00050110,0.04261318,0.01209736,0.07602611
0.81340670,1.24619365,0.00169103,0.00000000,0.17144956,0.63798677,0.00048789,0.04471768,0.01251276,0.07795983
0.81940970,1.24428206,0.00165594,0.00000000,0.16514715,0.64152979,0.00047167,0.04668667,0.01286894,0.07976708
0.82541271,1.24046886,0.00161560,0.00000000,0.15842861,0.64529532,0.00045275,0.04848225,0.01315751,0.08140664
0.83141571,1.23461306,0.00157040,0.00000000,0.15137258,0.64917477,0.00043151,0.05006866,0.01337137,0.08283804
0.83741871,1.22656981,0.00152086,0.00000000,0.14406064,0.65300630,0.00040833,0.05141328,0.01350493,0.08402255
0.84342171,1.21619538,0.00146753,0.00000000,0.13657469,0.65657993,0.00038366,0.05248761,0.01355428,0.08492425
0.84942471,1.20335424,0.00141104,0.00000000,0.12899459,0.65964543,0.00035791,0.05326810,0.01351728,0.08551106
0.85542771,1.18792770,0.00135208,0.00000000,0.12139612,0.66192264,0.00033153,0.05373689,0.01339362,0.08575581
0.86143072,1.16982359,0.00129141,0.00000000,0.11384942,0.66311372,0.00030492,0.05388233,0.01318489,0.08563716
0.86743372,1.14898638,0.00122981,0.00000000,0.10641772,0.66291671,0.00027849,0.05369939,0.01289444,0.08514038
0.87343672,1.12540706,0.00116814,0.00000000,0.09915663,0.66103955,0.00025260,0.05318978,0.01252733,0.08425804
0.87943972,1.09913207,0.00110728,0.00000000,0.09211376,0.65721411,0.00022757,0.05236195,0.01209015,0.08299038
0.88544272,1.07027067,0.00104816,0.00000000,0.08532871,0.65120915,0.00020370,0.05123083,0.01159082,0.08134555
0.89144572,1.03900023,0.00099171,0.00000000,0.07883342,0.64284197,0.00018121,0.04981738,0.01103835,0.07933948
0.89744872,1.00556901,0.00093890,0.00000000,0.07265274,0.63198781,0.00016033,0.04814802,0.01044259,0.07699560
0.90345173,0.97029609,0.00089071,0.00000000,0.06680521,0.61858679,0.00014121,0.04625389,0.00981391,0.07434429
0.90945473,0.93356842,0.00084810,0.00000000,0.06130398,0.60264808,0.00012399,0.04417005,0.00916298,0.07142209
0.91545773,0.89583493,0.00081204,0.00000000,0.05615775,0.58425109,0.00010878,0.04193457,0.00850047,0.06827070
0.92146073,0.85759797,0.00078343,0.00000000,0.05137182,0.56354367,0.00009568,0.03958766,0.00783683,0.06493592
0.92746373,0.81940225,0.00076317,0.00000000,0.04694894,0.54073772,0.00008477,0.03717079,0.00718206,0.06146640
0.93346673,0.78182203,0.00075209,0.00000000,0.04289030,0.51610217,0.00007615,0.03472591,0.00654557,0.05791236
0.93946973,0.74544669,0.00075094,0.00000000,0.03919624,0.48995410,0.00006993,0.03229468,0.00593601,0.05432435
0.94547274,0.71086571,0.00076038,0.00000000,0.03586697,0.46264828,0.00006624,0.02991792,0.00536122,0.05075197
0.95147574,0.67865337,0.00078098,0.00000000,0.03290309,0.43456572,0.00006525,0.02763509,0.00482821,0.04724272
0.95747874,0.64935395,0.00081319,0.00000000,0.03030607,0.40610192,0.00006719,0.02548396,0.00434310,0.04384102
0.96348174,0.62346813,0.00085733,0.00000000,0.02807854,0.37765517,0.00007233,0.02350041,0.00391125,0.04058731
0.96948474,0.60144085,0.00091357,0.00000000,0.02622450,0.34961564,0.00008102,0.02171831,0.00353724,0.03751735
0.97548774,0.58365142,0.00098195,0.00000000,0.02474951,0.32235544,0.00009369,0.02016954,0.00322504,0.03466174
0.98149075,0.57040597,0.00106235,0.00000000,0.02366062,0.29622023,0.00011083,0.01888404,0.00297804,0.03204559
0.98749375,0.56193256,0.00115449,0.00000000,0.02296640,0.27152242,0.00013302,0.01788997,0.00279924,0.02968842
0.99349675,0.55837908,0.00125794,0.00000000,0.02267677,0.24853623,0.00016095,0.01721380,0.00269125,0.02760422
0.99949975,0.55981380,0.00137212,0.00000000,0.02280277,0.22749450,0.00019534,0.01688045,0.00265644,0.02580163
1.00550275,0.56622853,0.00149631,0.00000000,0.02335631,0.20858731,0.00023702,0.01691327,0.00269698,0.02428438
1.01150575,0.57754394,0.00162968,0.00000000,0.02434979,0.19196209,0.00028688,0.01733409,0.00281484,0.02305169
1.01750875,0.59361677,0.00177127,0.00000000,0.02579558,0.17772513,0.00034585,0.01816296,0.00301181,0.02209881
1.02351176,0.61424847,0.00192004,0.00000000,0.02770556,0.16594411,0.00041489,0.01941794,0.00328942,0.02141765
