energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.12456228,1.92732360,0.01514085,0.18206594,0.27445795,0.27937628,0.36578652,1.15739192,0.04536056,0.45012584
3.13056528,1.94854453,0.01470708,0.18662946,0.27767103,0.28628861,0.37984978,1.16381609,0.04687329,0.45425731
3.13656828,1.96401997,0.01419656,0.19069553,0.28008215,0.29244032,0.39312932,1.16664813,0.04824621,0.45710261
3.14257129,1.97381288,0.01361922,0.19420072,0.28171456,0.29774816,0.40545227,1.16610732,0.04945222,0.45868024
3.14857429,1.97804710,0.01298576,0.19708518,0.28259936,0.30213556,0.41666037,1.16245371,0.05046595,0.45902196
3.15457729,1.97690517,0.01230736,0.19929457,0.28277473,0.30553501,0.42661557,1.15598147,0.05126433,0.45817249
3.16058029,1.97062756,0.01159532,0.20078220,0.28228542,0.30789066,0.43520576,1.14701291,0.05182727,0.45618976
3.16658329,1.95951303,0.01086080,0.20151124,0.28118242,0.30916107,0.44235033,1.13589328,0.05213830,0.45314544
3.17258629,1.94391992,0.01011450,0.20145696,0.27952285,0.30932188,0.44800507,1.12298621,0.05218516,0.44912575
3.17858929,1.92426758,0.00936642,0.20060886,0.27736992,0.30836829,0.45216623,1.10866992,0.05196030,0.44423236
3.18459230,1.90103751,0.00862571,0.19897239,0.27479293,0.30631702,0.45487336,1.09333390,0.05146133,0.43858312
3.19059530,1.87477334,0.00790049,0.19657033,0.27186721,0.30320775,0.45621059,1.07737586,0.05069121,0.43231242
3.19659830,1.84607908,0.00719776,0.19344358,0.26867384,0.29910372,0.45630628,1.06119867,0.04965840,0.42557103
3.20260130,1.81561505,0.00652336,0.18965129,0.26529912,0.29409154,0.45533082,1.04520711,0.04837673,0.41852512
3.20860430,1.78409092,0.00588197,0.18527032,0.26183370,0.28827996,0.45349250,1.02980401,0.04686518,0.41135450
3.21460730,1.75225574,0.00527710,0.18039394,0.25837125,0.28179780,0.45103169,1.01538583,0.04514738,0.40424982
3.22061031,1.72088483,0.00471120,0.17512985,0.25500679,0.27479087,0.44821327,1.00233734,0.04325102,0.39740884
3.22661331,1.69076382,0.00418576,0.16959753,0.25183455,0.26741815,0.44531776,0.99102561,0.04120710,0.39103174
3.23261631,1.66267008,0.00370134,0.16392504,0.24894550,0.25984727,0.44263140,0.98179321,0.03904903,0.38531571
3.23861931,1.63735235,0.00325776,0.15824535,0.24642464,0.25224947,0.44043554,0.97495084,0.03681173,0.38044889
3.24462231,1.61550920,0.00285421,0.15269241,0.24434813,0.24479434,0.43899590,0.97076974,0.03453060,0.37660398
3.25062531,1.59776734,0.00248933,0.14739705,0.24278038,0.23764446,0.43855203,0.96947392,0.03224057,0.37393176
3.25662831,1.58466055,0.00216136,0.14248292,0.24177132,0.23095021,0.43930750,0.97123291,0.02997517,0.37255487
3.26263132,1.57661039,0.00186825,0.13806259,0.24135395,0.22484498,0.44142123,0.97615501,0.02776561,0.37256211
3.26863432,1.57390939,0.00160772,0.13423397,0.24154226,0.21944097,0.44500034,0.98428166,0.02564010,0.37400356
3.27463732,1.57670763,0.00137741,0.13107728,0.24232982,0.21482565,0.45009479,0.99558304,0.02362320,0.37688681
3.28064032,1.58500329,0.00117485,0.12865247,0.24368893,0.21105926,0.45669410,1.00995525,0.02173531,0.38117450
3.28664332,1.59863765,0.00099763,0.12699742,0.24557051,0.20817308,0.46472622,1.02721931,0.01999241,0.38678336
3.29264632,1.61729487,0.00084336,0.12612681,0.24790482,0.20616883,0.47405870,1.04712191,0.01840585,0.39358478
3.29864932,1.64050654,0.00070977,0.12603174,0.25060288,0.20501903,0.48450204,1.06933824,0.01698241,0.40140704
3.30465233,1.66766098,0.00059468,0.12668013,0.25355860,0.20466833,0.49581505,1.09347661,0.01572436,0.41003910
3.31065533,1.69801713,0.00049608,0.12801783,0.25665168,0.20503569,0.50771216,1.11908508,0.01462982,0.41923581
3.31665833,1.73072232,0.00041208,0.12997043,0.25975094,0.20601745,0.51987223,1.14565970,0.01369307,0.42872447
3.32266133,1.76483373,0.00034098,0.13244566,0.26271819,0.20749094,0.53194869,1.17265443,0.01290507,0.43821247
3.32866433,1.79934270,0.00028122,0.13533631,0.26541235,0.20931870,0.54358047,1.19949245,0.01225395,0.44739565
3.33466733,1.83320122,0.00023142,0.13852356,0.26769377,0.21135303,0.55440343,1.22557870,0.01172567,0.45596726
3.34067034,1.86534991,0.00019039,0.14188061,0.26942848,0.21344071,0.56406192,1.25031327,0.01130455,0.46362708
3.34667334,1.89474670,0.00015707,0.14527649,0.27049241,0.21542782,0.57221985,1.27310568,0.01097390,0.47009036
3.35267634,1.92039541,0.00013059,0.14857991,0.27077520,0.21716445,0.57857123,1.29338951,0.01071662,0.47509637
3.35867934,1.94137354,0.00011023,0.15166305,0.27018370,0.21850909,0.58284951,1.31063718,0.01051578,0.47841616
3.36468234,1.95685845,0.00009547,0.15440513,0.26864487,0.21933276,0.58483562,1.32437475,0.01035507,0.47985934
3.37068534,1.96615147,0.00008593,0.15669574,0.26610817,0.21952251,0.58436448,1.33419616,0.01021931,0.47927962
3.37668834,1.96869907,0.00008141,0.15843774,0.26254718,0.21898446,0.58132967,1.33977681,0.01009478,0.47657894
3.38269135,1.96411075,0.00008188,0.15954966,0.25796061,0.21764611,0.57568632,1.34088599,0.00996959,0.47171010
3.38869435,1.95217311,0.00008750,0.15996767,0.25237257,0.21545799,0.56745207,1.33739791,0.00983389,0.46467783
3.39469735,1.93285977,0.00009861,0.15964689,0.24583217,0.21239455,0.55670625,1.32930089,0.00968000,0.45553834
3.40070035,1.90633683,0.00011573,0.15856211,0.23841244,0.20845434,0.54358730,1.31670446,0.00950255,0.44439729
3.40670335,1.87296370,0.00013957,0.15670800,0.23020869,0.20365950,0.52828861,1.29984392,0.00929845,0.43140647
3.41270635,1.83328927,0.00017104,0.15409862,0.22133633,0.19805459,0.51105301,1.27908218,0.00906685,0.41675926
3.41870935,1.78804340,0.00021124,0.15076653,0.21192833,0.19170479,0.49216612,1.25490841,0.00880902,0.40068500
3.42471236,1.73812382,0.00026146,0.14676129,0.20213226,0.18469361,0.47194881,1.22793358,0.00852817,0.38344265
3.43071536,1.68457872,0.00032314,0.14214763,0.19210713,0.17712020,0.45074911,1.19888242,0.00822926,0.36531385
3.43671836,1.62858533,0.00039791,0.13700326,0.18202014,0.16909627,0.42893369,1.16858195,0.00791876,0.34659567
3.44272136,1.57142477,0.00048752,0.13141639,0.17204329,0.16074287,0.40687929,1.13794645,0.00760432,0.32759322
3.44872436,1.51445375,0.00059381,0.12548311,0.16235009,0.15218702,0.38496424,1.10795902,0.00729454,0.30861245
3.45472736,1.45907355,0.00071868,0.11930465,0.15311232,0.14355831,0.36356030,1.07965002,0.00699867,0.28995317
3.46073037,1.40669697,0.00086404,0.11298470,0.14449695,0.13498562,0.34302497,1.05407253,0.00672628,0.27190262
3.46673337,1.35871381,0.00103172,0.10662673,0.13666326,0.12659405,0.32369438,1.03227549,0.00648700,0.25472958
3.47273637,1.31645561,0.00122342,0.10033148,0.12976010,0.11850203,0.30587691,1.01527489,0.00629020,0.23867916
3.47873937,1.28116057,0.00144064,0.09419468,0.12392350,0.11081876,0.28984752,1.00402385,0.00614479,0.22396841
3.48474237,1.25393926,0.00168454,0.08830498,0.11927432,0.10364207,0.27584294,0.99938231,0.00605892,0.21078266
3.49074537,1.23574215,0.00195590,0.08274220,0.11591635,0.09705662,0.26405771,1.00208720,0.00603976,0.19927272
3.49674837,1.22732985,0.00225502,0.07757589,0.11393440,0.09113251,0.25464106,1.01272415,0.00609333,0.18955293
3.50275138,1.22924699,0.00258159,0.07286425,0.11339285,0.08592439,0.24769473,1.03170169,0.00622430,0.18169993
3.50875438,1.24180060,0.00293469,0.06865338,0.11433423,0.08147092,0.24327170,1.05922908,0.00643581,0.17575235
3.51475738,1.26504403,0.00331263,0.06497691,0.11677820,0.07779472,0.24137578,1.09529873,0.00672939,0.17171117
3.52076038,1.29876699,0.00371298,0.06185595,0.12072072,0.07490263,0.24196227,1.13967415,0.00710481,0.16954087
3.52676338,1.34249266,0.00413251,0.05929939,0.12613352,0.07278643,0.24493943,1.19188440,0.00756005,0.16917129
3.53276638,1.39548217,0.00456719,0.05730447,0.13296399,0.07142382,0.25017105,1.25122555,0.00809125,0.17050010
3.53876938,1.45674684,0.00501222,0.05585765,0.14113532,0.07077976,0.25747979,1.31676963,0.00869268,0.17339601
3.54477239,1.52506821,0.00546212,0.05493574,0.15054718,0.07080801,0.26665153,1.38738135,0.00935683,0.17770239
3.55077539,1.59902553,0.00591078,0.05450713,0.16107677,0.07145286,0.27744049,1.46174219,0.01007443,0.18324151
3.55677839,1.67703029,0.00635160,0.05453323,0.17258042,0.07265102,0.28957507,1.53838164,0.01083465,0.18981907
3.56278139,1.75736666,0.00677768,0.05497002,0.18489561,0.07433358,0.30276427,1.61571459,0.01162519,0.19722909
3.56878439,1.83823677,0.00718192,0.05576952,0.19784353,0.07642797,0.31670452,1.69208374,0.01243256,0.20525892
3.57478739,1.91780938,0.00755728,0.05688133,0.21123206,0.07885986,0.33108680,1.76580572,0.01324233,0.21369430
3.58079040,1.99427007,0.00789695,0.05825408,0.22485922,0.08155497,0.34560363,1.83521903,0.01403942,0.22232425
3.58679340,2.06587126,0.00819456,0.05983671,0.23851682,0.08444068,0.35995601,1.89873221,0.01480845,0.23094571
3.59279640,2.13098010,0.00844439,0.06157958,0.25199450,0.08744744,0.37385974,1.95487019,0.01553411,0.23936775
3.59879940,2.18812236,0.00864154,0.06343542,0.26508378,0.09050989,0.38705124,2.00231696,0.01620155,0.24741519
3.60480240,2.23602062,0.00878209,0.06536003,0.27758215,0.09356771,0.39929240,2.03995296,0.01679673,0.25493153
3.61080540,2.27362534,0.00886323,0.06731271,0.28929707,0.09656619,0.41037455,2.06688554,0.01730684,0.26178110
3.61680840,2.30013770,0.00888337,0.06925649,0.30004959,0.09945643,0.42012118,2.08247134,0.01772065,0.26785048
3.62281141,2.31502329,0.00884219,0.07115813,0.30967778,0.10219535,0.42838975,2.08632988,0.01802878,0.27304890
3.62881441,2.31801666,0.00874061,0.07298795,0.31803948,0.10474542,0.43507217,2.07834784,0.01822401,0.27730808
3.63481741,2.30911664,0.00858079,0.07471949,0.32501469,0.10707414,0.44009440,2.05867425,0.01830148,0.28058116
3.64082041,2.28857315,0.00836607,0.07632909,0.33050716,0.10915356,0.44341504,2.02770688,0.01825879,0.28284112
3.64682341,2.25686640,0.00810081,0.07779544,0.33444551,0.11095951,0.44502321,1.98607106,0.01809610,0.28407874
3.65282641,2.21467998,0.00779027,0.07909911,0.33678360,0.11247104,0.44493587,1.93459181,0.01781604,0.28430024
3.65882941,2.16286914,0.00744044,0.08022219,0.33750032,0.11366981,0.44319482,1.87426108,0.01742368,0.28352477
3.66483242,2.10242615,0.00705781,0.08114799,0.33659889,0.11453966,0.43986351,1.80620154,0.01692629,0.28178200
3.67083542,2.03444438,0.00664925,0.08186094,0.33410554,0.11506632,0.43502394,1.73162882,0.01633311,0.27910983
3.67683842,1.96008277,0.00622172,0.08234661,0.33006794,0.11523735,0.42877372,1.65181374,0.01565505,0.27555246
3.68284142,1.88053207,0.00578214,0.08259194,0.32455320,0.11504226,0.42122348,1.56804615,0.01490435,0.27115881
3.68884442,1.79698425,0.00533718,0.08258554,0.31764571,0.11447285,0.41249463,1.48160165,0.01409418,0.26598143
3.69484742,1.71060580,0.00489312,0.08231825,0.30944481,0.11352372,0.40271747,1.39371239,0.01323825,0.26007583
3.70085043,1.62251574,0.00445570,0.08178366,0.30006242,0.11219285,0.39202973,1.30554254,0.01235044,0.25350018
3.70685343,1.53376840,0.00403004,0.08097878,0.28962062,0.11048230,0.38057524,1.21816889,0.01144443,0.24631542
3.71285643,1.44534106,0.00362054,0.07990456,0.27824936,0.10839886,0.36850287,1.13256688,0.01053331,0.23858556
3.71885943,1.35812602,0.00323086,0.07856650,0.26608412,0.10595467,0.35596543,1.04960160,0.00962937,0.23037809
3.72486243,1.27292670,0.00286387,0.07697495,0.25326382,0.10316766,0.34311844,0.97002362,0.00874375,0.22176439
3.73086543,1.19045691,0.00252171,0.07514537,0.23992868,0.10006179,0.33011874,0.89446881,0.00788632,0.21282006
3.73686843,1.11134262,0.00220579,0.07309830,0.22621836,0.09666706,0.31712271,0.82346165,0.00706552,0.20362489
3.74287144,1.03612544,0.00191686,0.07085912,0.21227005,0.09301924,0.30428413,0.75742107,0.00628828,0.19426267
3.74887444,0.96526696,0.00165505,0.06845753,0.19821682,0.08915933,0.29175166,0.69666803,0.00556002,0.18482054
3.75487744,0.89915353,0.00142001,0.06592685,0.18418601,0.08513273,0.27966596,0.64143422,0.00488466,0.17538792
3.76088044,0.83810060,0.00121092,0.06330311,0.17029779,0.08098817,0.26815658,0.59187101,0.00426471,0.16605521
3.76688344,0.78235672,0.00102664,0.06062393,0.15666382,0.07677648,0.25733861,0.54805832,0.00370138,0.15691205
3.77288644,0.73210660,0.00086576,0.05792734,0.14338612,0.07254919,0.24730950,0.51001275,0.00319474,0.14804540
3.77888944,0.68747345,0.00072667,0.05525056,0.13055609,0.06835708,0.23814600,0.47769493,0.00274386,0.13953749
3.78489245,0.64852058,0.00060770,0.05262876,0.11825379,0.06424874,0.22990154,0.45101577,0.00234700,0.13146375
3.79089545,0.61525251,0.00050712,0.05009395,0.10654738,0.06026922,0.22260419,0.42984169,0.00200180,0.12389084
3.79689845,0.58761589,0.00042322,0.04767400,0.09549287,0.05645880,0.21625543,0.41399896,0.00170544,0.11687487
3.80290145,0.56550052,0.00035437,0.04539183,0.08513413,0.05285201,0.21082983,0.40327724,0.00145480,0.11045998
3.80890445,0.54874092,0.00029908,0.04326487,0.07550317,0.04947690,0.20627563,0.39743261,0.00124668,0.10467733
3.81490745,0.53711866,0.00025598,0.04130476,0.06662070,0.04635454,0.20251648,0.39619048,0.00107788,0.09954450
3.82091046,0.53036579,0.00022391,0.03951736,0.05849698,0.04349886,0.19945408,0.39924844,0.00094538,0.09506543
3.82691346,0.52816975,0.00020189,0.03790294,0.05113288,0.04091680,0.19697182,0.40627969,0.00084642,0.09123089
3.83291646,0.53017961,0.00018921,0.03645670,0.04452119,0.03860871,0.19493919,0.41693693,0.00077865,0.08801939
3.83891946,0.53601401,0.00018534,0.03516947,0.03864808,0.03656899,0.19321679,0.43085728,0.00074021,0.08539856
3.84492246,0.54527062,0.00019005,0.03402861,0.03349476,0.03478697,0.19166177,0.44766815,0.00072979,0.08332697
3.85092546,0.55753704,0.00020335,0.03301899,0.02903912,0.03324794,0.19013340,0.46699432,0.00074673,0.08175614
3.85692846,0.57240294,0.00022555,0.03212410,0.02525750,0.03193427,0.18849858,0.48846613,0.00079109,0.08063289
3.86293147,0.58947318,0.00025723,0.03132714,0.02212639,0.03082659,0.18663698,0.51172867,0.00086370,0.07990174
3.86893447,0.60838146,0.00029927,0.03061209,0.01962403,0.02990500,0.18444563,0.53645201,0.00096622,0.07950736
3.87493747,0.62880417,0.00035285,0.02996474,0.01773191,0.02915018,0.18184275,0.56234190,0.00110118,0.07939696
3.88094047,0.65047383,0.00041947,0.02937352,0.01643608,0.02854444,0.17877065,0.58915070,0.00127202,0.07952251
3.88694347,0.67319155,0.00050092,0.02883021,0.01572822,0.02807261,0.17519760,0.61668818,0.00148310,0.07984270
3.89294647,0.69683799,0.00059930,0.02833048,0.01560639,0.02772276,0.17111860,0.64483139,0.00173971,0.08032457
3.89894947,0.72138210,0.00071698,0.02787420,0.01607553,0.02748675,0.16655509,0.67353319,0.00204801,0.08094488
3.90495248,0.74688705,0.00085660,0.02746551,0.01714754,0.02736057,0.16155351,0.70282872,0.00241503,0.08169085
3.91095548,0.77351267,0.00102100,0.02711275,0.01884099,0.02734440,0.15618306,0.73283906,0.00284851,0.08256062
3.91695848,0.80151406,0.00121318,0.02682806,0.02118046,0.02744251,0.15053244,0.76377171,0.00335680,0.08356312
3.92296148,0.83123565,0.00143620,0.02662690,0.02419537,0.02766295,0.14470609,0.79591700,0.00394863,0.08471746
3.92896448,0.86310057,0.00169314,0.02652729,0.02791854,0.02801694,0.13881977,0.82964028,0.00463290,0.08605187
3.93496748,0.89759528,0.00198693,0.02654901,0.03238418,0.02851824,0.13299597,0.86536951,0.00541836,0.08760210
3.94097049,0.93524929,0.00232028,0.02671255,0.03762566,0.02918214,0.12735912,0.90357819,0.00631328,0.08940945
3.94697349,0.97661053,0.00269548,0.02703808,0.04367291,0.03002455,0.12203089,0.94476390,0.00732501,0.09151843
3.95297649,1.02221692,0.00311431,0.02754433,0.05054958,0.03106077,0.11712572,0.98942283,0.00845962,0.09397407
3.95897949,1.07256485,0.00357783,0.02824746,0.05827007,0.03230440,0.11274676,1.03802108,0.00972134,0.09681908
3.96498249,1.12807592,0.00408625,0.02915997,0.06683654,0.03376610,0.10898231,1.09096383,0.01111220,0.10009091
3.97098549,1.18906314,0.00463879,0.03028972,0.07623602,0.03545245,0.10590283,1.14856345,0.01263151,0.10381876
3.97698849,1.25569820,0.00523353,0.03163903,0.08643773,0.03736493,0.10355870,1.21100831,0.01427547,0.10802085
3.98299150,1.32798146,0.00586729,0.03320395,0.09739090,0.03949894,0.10197869,1.27833358,0.01603680,0.11270186
3.98899450,1.40571643,0.00653561,0.03497379,0.10902301,0.04184310,0.10116919,1.35039605,0.01790450,0.11785087
3.99499750,1.48849029,0.00723266,0.03693079,0.12123883,0.04437878,0.10111420,1.42685426,0.01986368,0.12343977
4.00100050,1.57566208,0.00795126,0.03905010,0.13392021,0.04707984,0.10177605,1.50715576,0.02189554,0.12942236
4.00700350,1.66635977,0.00868300,0.04130007,0.14692685,0.04991274,0.10309683,1.59053250,0.02397750,0.13573412
4.01300650,1.75948705,0.00941830,0.04364273,0.16009797,0.05283693,0.10500047,1.67600558,0.02608352,0.14229283
4.01900950,1.85374045,0.01014663,0.04603463,0.17325510,0.05580557,0.10739534,1.76239958,0.02818452,0.14899991
4.02501251,1.94763664,0.01085675,0.04842788,0.18620575,0.05876660,0.11017739,1.84836681,0.03024905,0.15574263
4.03101551,2.03954945,0.01153696,0.05077146,0.19874801,0.06166400,0.11323358,1.93242085,0.03224403,0.16239696
4.03701851,2.12775546,0.01217545,0.05301269,0.21067595,0.06443945,0.11644567,2.01297839,0.03413573,0.16883119
4.04302151,2.21048674,0.01276065,0.05509884,0.22178563,0.06703400,0.11969408,2.08840814,0.03589072,0.17490992
4.04902451,2.28598846,0.01328160,0.05697882,0.23188142,0.06939003,0.12286186,2.15708463,0.03747699,0.18049849
4.05502751,2.35257937,0.01372832,0.05860488,0.24078259,0.07145313,0.12583846,2.21744486,0.03886504,0.18546758
4.06103052,2.40871231,0.01409214,0.05993425,0.24832971,0.07317400,0.12852348,2.26804542,0.04002902,0.18969776
4.06703352,2.45303227,0.01436611,0.06093059,0.25439065,0.07451025,0.13082992,2.30761734,0.04094768,0.19308386
4.07303652,2.48442934,0.01454518,0.06156539,0.25886605,0.07542797,0.13268719,2.33511643,0.04160538,0.19553891
4.07903952,2.50208427,0.01462650,0.06181892,0.26169381,0.07590305,0.13404355,2.34976664,0.04199275,0.19699754
4.08504252,2.50550456,0.01460959,0.06168106,0.26285262,0.07592217,0.13486810,2.35109472,0.04210739,0.19741864
4.09104552,2.49454954,0.01449637,0.06115173,0.26236426,0.07548344,0.13515213,2.33895434,0.04195416,0.19678724
4.09704852,2.46944346,0.01429126,0.06024092,0.26029460,0.07459665,0.13490996,2.31353901,0.04154536,0.19511548
4.10305153,2.43077603,0.01400107,0.05896850,0.25675333,0.07328306,0.13417913,2.27538302,0.04090066,0.19244269
4.10905453,2.37949070,0.01363486,0.05736360,0.25189232,0.07157492,0.13302012,2.22535080,0.04004677,0.18883455
4.11505753,2.31686132,0.01320384,0.05546376,0.24590291,0.06951451,0.13151550,2.16461512,0.03901694,0.18438148
4.12106053,2.24445836,0.01272100,0.05331378,0.23901195,0.06715294,0.12976860,2.09462543,0.03785020,0.17919623
4.12706353,2.16410635,0.01220094,0.05096438,0.23147703,0.06454865,0.12790187,2.01706782,0.03659054,0.17341090
4.13306653,2.07783450,0.01165948,0.04847077,0.22358096,0.06176578,0.12605484,1.93381844,0.03528583,0.16717341
4.13906953,1.98782247,0.01111336,0.04589110,0.21562564,0.05887233,0.12438181,1.84689237,0.03398677,0.16064372
4.14507254,1.89634345,0.01057987,0.04328486,0.20792568,0.05593831,0.12304939,1.75838999,0.03274565,0.15398977
4.15107554,1.80570675,0.01007655,0.04071139,0.20080170,0.05303395,0.12223379,1.67044299,0.03161521,0.14738344
4.15707854,1.71820159,0.00962086,0.03822848,0.19457380,0.05022787,0.12211815,1.58516155,0.03064741,0.14099654
4.16308154,1.63604387,0.00922986,0.03589102,0.18955497,0.04758552,0.12288963,1.50458466,0.02989226,0.13499694
4.16908454,1.56132720,0.00891994,0.03374989,0.18604486,0.04516762,0.12473662,1.43063461,0.02939670,0.12954512
4.17508754,1.49597924,0.00870657,0.03185101,0.18432378,0.04302899,0.12784576,1.36507676,0.02920358,0.12479086
4.18109055,1.44172411,0.00860406,0.03023459,0.18464711,0.04121742,0.13239908,1.30948527,0.02935067,0.12087042
4.18709355,1.40005107,0.00862537,0.02893452,0.18724009,0.03977287,0.13857106,1.26521511,0.02986977,0.11790413
4.19309655,1.37218984,0.00878189,0.02797800,0.19229305,0.03872691,0.14652566,1.23338047,0.03078600,0.11599428
4.19909955,1.35909236,0.00908330,0.02738528,0.19995717,0.03810226,0.15641338,1.21483953,0.03211710,0.11522359
4.20510255,1.36142084,0.00953738,0.02716961,0.21034071,0.03791271,0.16836833,1.21018517,0.03387293,0.11565390
4.21110555,1.37954168,0.01014987,0.02733725,0.22350582,0.03816307,0.18250528,1.21974148,0.03605504,0.11732537
4.21710855,1.41352512,0.01092436,0.02788760,0.23946602,0.03884940,0.19891677,1.24356538,0.03865645,0.12025603
4.22311156,1.46314998,0.01186210,0.02881344,0.25818440,0.03995936,0.21767030,1.28145315,0.04166149,0.12444162
4.22911456,1.52791341,0.01296196,0.03010117,0.27957261,0.04147270,0.23880557,1.33295129,0.04504590,0.12985589
4.23511756,1.60704511,0.01422027,0.03173125,0.30349079,0.04336183,0.26233195,1.39737129,0.04877706,0.13645113
4.24112056,1.69952584,0.01563079,0.03367848,0.32974849,0.04559259,0.28822613,1.47380808,0.05281437,0.14415916
4.24712356,1.80410978,0.01718467,0.03591254,0.35810670,0.04812502,0.31643000,1.56116156,0.05710990,0.15289250
4.25312656,1.91935050,0.01887046,0.03839839,0.38828099,0.05091425,0.34684897,1.65816099,0.06160917,0.16254595
4.25912956,2.04363013,0.02067412,0.04109687,0.41994578,0.05391144,0.37935068,1.76339176,0.06625215,0.17299846
4.26513257,2.17519117,0.02257919,0.04396525,0.45273978,0.05706474,0.41376422,1.87532418,0.07097437,0.18411524
4.27113557,2.31217059,0.02456690,0.04695789,0.48627240,0.06032036,0.44987994,1.99234361,0.07570828,0.19575010
4.27713857,2.45263534,0.02661645,0.05002693,0.52013112,0.06362354,0.48744998,2.11278160,0.08038465,0.20774811
4.28314157,2.59461870,0.02870522,0.05312301,0.55388952,0.06691963,0.52618953,2.23494720,0.08493409,0.21994823
4.28914457,2.73615673,0.03080921,0.05619614,0.58711579,0.07015506,0.56577895,2.35715792,0.08928855,0.23218623
4.29514757,2.87532370,0.03290334,0.05919650,0.61938151,0.07327830,0.60586675,2.47776957,0.09338291,0.24429755
4.30115058,3.01026598,0.03496198,0.06207532,0.65027029,0.07624079,0.64607346,2.59520425,0.09715644,0.25612014
4.30715358,3.13923332,0.03695935,0.06478582,0.67938607,0.07899772,0.68599652,2.70797593,0.10055413,0.26749733
4.31315658,3.26060684,0.03887005,0.06728405,0.70636076,0.08150880,0.72521594,2.81471298,0.10352793,0.27828039
4.31915958,3.37292314,0.04066956,0.06952977,0.73086103,0.08373884,0.76330090,2.91417706,0.10603774,0.28833104
4.32516258,3.47489394,0.04233470,0.07148728,0.75259391,0.08565827,0.79981705,3.00527823,0.10805215,0.29752358
4.33116558,3.56542093,0.04384413,0.07312610,0.77131122,0.08724347,0.83433443,3.08708585,0.10954901,0.30574687
4.33716858,3.64360579,0.04517874,0.07442166,0.78681259,0.08847702,0.86643582,3.15883535,0.11051564,0.31290580
4.34317159,3.70875521,0.04632205,0.07535573,0.79894715,0.08934780,0.89572522,3.21993092,0.11094876,0.31892252
4.34917459,3.76038129,0.04726047,0.07591679,0.80761388,0.08985090,0.92183645,3.26994443,0.11085429,0.32373728
4.35517759,3.79819761,0.04798363,0.07610021,0.81276077,0.08998748,0.94444127,3.30861082,0.11024672,0.32730881
4.36118059,3.82211144,0.04848446,0.07590825,0.81438287,0.08976446,0.96325701,3.33582059,0.10914845,0.32961444
4.36718359,3.83221258,0.04875930,0.07534984,0.81251951,0.08919410,0.97805331,3.35160982,0.10758881,0.33064973
4.37318659,3.82875963,0.04880792,0.07444027,0.80725086,0.08829350,0.98865770,3.35614818,0.10560304,0.33042783
4.37918959,3.81216403,0.04863344,0.07320066,0.79869398,0.08708403,0.99495982,3.34972574,0.10323117,0.32897849
4.38519260,3.78297269,0.04824216,0.07165720,0.78699864,0.08559060,0.99691410,3.33273873,0.10051678,0.32634676
4.39119560,3.74184962,0.04764337,0.06984046,0.77234312,0.08384105,0.99454067,3.30567495,0.09750588,0.32259147
4.39719860,3.68955711,0.04684906,0.06778436,0.75492998,0.08186532,0.98792453,3.26909908,0.09424572,0.31778348
4.40320160,3.62693677,0.04587358,0.06552528,0.73498206,0.07969476,0.97721298,3.22363824,0.09078370,0.31200373
4.40920460,3.55489089,0.04473329,0.06310098,0.71273871,0.07736134,0.96261126,3.16996792,0.08716644,0.30534122
4.41520760,3.47436431,0.04344612,0.06054965,0.68845224,0.07489694,0.94437670,3.10879855,0.08343887,0.29789088
4.42121061,3.38632705,0.04203119,0.05790887,0.66238469,0.07233267,0.92281149,3.04086275,0.07964350,0.28975143
4.42721361,3.29175789,0.04050835,0.05521476,0.63480470,0.06969825,0.89825444,2.96690338,0.07581985,0.28102328
4.43321661,3.19162913,0.03889775,0.05250116,0.60598467,0.06702142,0.87107191,2.88766246,0.07200400,0.27180650
4.43921961,3.08689264,0.03721944,0.04979893,0.57619798,0.06432754,0.84164839,2.80387101,0.06822824,0.26219894
4.44522261,2.97846738,0.03549298,0.04713547,0.54571630,0.06163913,0.81037708,2.71624000,0.06452099,0.25229458
4.45122561,2.86722873,0.03373705,0.04453432,0.51480692,0.05897572,0.77765077,2.62545249,0.06090668,0.24218198
4.45722861,2.75399959,0.03196920,0.04201495,0.48373018,0.05635360,0.74385332,2.53215701,0.05740586,0.23194317
4.46323162,2.63954360,0.03020554,0.03959272,0.45273688,0.05378585,0.70935221,2.43696255,0.05403544,0.22165268
4.46923462,2.52456055,0.02846058,0.03727898,0.42206586,0.05128240,0.67449221,2.34043503,0.05080888,0.21137700
4.47523762,2.40968415,0.02674706,0.03508131,0.39194163,0.04885019,0.63959045,2.24309559,0.04773666,0.20117426
4.48124062,2.29548207,0.02507588,0.03300392,0.36257229,0.04649349,0.60493293,2.14542052,0.04482663,0.19109427
4.48724362,2.18245830,0.02345610,0.03104805,0.33414771,0.04421421,0.57077256,2.04784307,0.04208452,0.18117888
4.49324662,2.07105760,0.02189494,0.02921256,0.30683799,0.04201236,0.53732866,1.95075676,0.03951447,0.17146255
4.49924962,1.96167180,0.02039793,0.02749446,0.28079252,0.03988647,0.50478769,1.85452022,0.03711950,0.16197313
4.50525263,1.85464760,0.01896902,0.02588950,0.25613925,0.03783412,0.47330525,1.75946309,0.03490207,0.15273288
4.51125563,1.75029534,0.01761074,0.02439278,0.23298470,0.03585241,0.44300893,1.66589278,0.03286453,0.14375952
