energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
3.11255628,0.26218461,0.27803635,0.00521863,0.00579531,0.03297080,0.23461090,0.01228341,0.08604327,0.00000000
3.11855928,0.24269074,0.24800668,0.00481268,0.00510746,0.03183367,0.20824669,0.01266166,0.08574517,0.00000000
3.12456228,0.22593374,0.22037826,0.00446687,0.00446930,0.03111657,0.18390471,0.01325875,0.08667750,0.00000000
3.13056528,0.21205178,0.19525789,0.00418294,0.00388318,0.03084005,0.16168960,0.01408249,0.08890525,0.00000000
3.13656828,0.20112213,0.17269623,0.00396156,0.00335011,0.03101634,0.14165214,0.01513723,0.09246964,0.00000000
3.14257129,0.19316250,0.15269241,0.00380227,0.00286995,0.03164892,0.12379452,0.01642340,0.09738605,0.00000000
3.14857429,0.18813319,0.13519966,0.00370363,0.00244154,0.03273236,0.10807658,0.01793715,0.10364242,0.00000000
3.15457729,0.18594015,0.12013162,0.00366322,0.00206293,0.03425207,0.09442248,0.01966995,0.11119805,0.00000000
3.16058029,0.18643881,0.10736892,0.00367772,0.00173151,0.03618442,0.08272763,0.02160832,0.11998277,0.00000000
3.16658329,0.18943853,0.09676597,0.00374303,0.00144424,0.03849687,0.07286560,0.02373370,0.12989692,0.00000000
3.17258629,0.19470771,0.08815767,0.00385434,0.00119779,0.04114834,0.06469474,0.02602238,0.14081194,0.00000000
3.17858929,0.20197965,0.08136586,0.00400627,0.00098873,0.04408983,0.05806443,0.02844564,0.15257180,0.00000000
3.18459230,0.21095896,0.07620544,0.00419296,0.00081363,0.04726524,0.05282085,0.03097005,0.16499540,0.00000000
3.19059530,0.22132876,0.07249008,0.00440825,0.00066923,0.05061243,0.04881214,0.03355800,0.17787989,0.00000000
3.19659830,0.23275845,0.07003746,0.00464583,0.00055252,0.05406452,0.04589305,0.03616835,0.19100502,0.00000000
3.20260130,0.24491222,0.06867400,0.00489940,0.00046081,0.05755152,0.04392905,0.03875738,0.20413848,0.00000000
3.20860430,0.25745806,0.06823919,0.00516291,0.00039184,0.06100205,0.04279988,0.04127981,0.21704202,0.00000000
3.21460730,0.27007731,0.06858938,0.00543070,0.00034383,0.06434535,0.04240270,0.04369005,0.22947845,0.00000000
3.22061031,0.28247432,0.06960120,0.00569774,0.00031550,0.06751338,0.04265484,0.04594352,0.24121913,0.00000000
3.22661331,0.29438628,0.07117442,0.00595988,0.00030613,0.07044301,0.04349606,0.04799807,0.25205173,0.00000000
3.23261631,0.30559274,0.07323445,0.00621402,0.00031556,0.07307816,0.04489064,0.04981539,0.26178811,0.00000000
3.23861931,0.31592443,0.07573423,0.00645831,0.00034422,0.07537194,0.04682895,0.05136238,0.27027187,0.00000000
3.24462231,0.32527128,0.07865569,0.00669238,0.00039315,0.07728851,0.04932879,0.05261240,0.27738526,0.00000000
3.25062531,0.33358894,0.08201048,0.00691745,0.00046396,0.07880478,0.05243616,0.05354637,0.28305520,0.00000000
3.25662831,0.34090364,0.08584009,0.00713645,0.00055885,0.07991166,0.05622571,0.05415367,0.28725804,0.00000000
3.26263132,0.34731502,0.09021511,0.00735410,0.00068058,0.08061498,0.06080042,0.05443270,0.29002278,0.00000000
3.26863432,0.35299655,0.09523369,0.00757693,0.00083243,0.08093588,0.06629076,0.05439122,0.29143257,0.00000000
3.27463732,0.35819337,0.10101902,0.00781321,0.00101814,0.08091069,0.07285291,0.05404631,0.29162431,0.00000000
3.28064032,0.36321743,0.10771584,0.00807280,0.00124186,0.08059027,0.08066619,0.05342398,0.29078625,0.00000000
3.28664332,0.36843976,0.11548586,0.00836702,0.00150802,0.08003877,0.08992940,0.05255851,0.28915359,0.00000000
3.29264632,0.37428016,0.12450219,0.00870831,0.00182126,0.07933194,0.10085614,0.05149142,0.28700220,0.00000000
3.29864932,0.38119412,0.13494280,0.00910993,0.00218626,0.07855483,0.11366897,0.05027017,0.28464049,0.00000000
3.30465233,0.38965765,0.14698309,0.00958551,0.00260760,0.07779917,0.12859254,0.04894666,0.28239983,0.00000000
3.31065533,0.40015009,0.16078769,0.01014860,0.00308954,0.07716035,0.14584563,0.04757553,0.28062356,0.00000000
3.31665833,0.41313553,0.17650182,0.01081211,0.00363588,0.07673415,0.16563231,0.04621232,0.27965527,0.00000000
3.32266133,0.42904345,0.19424234,0.01158779,0.00424967,0.07661332,0.18813238,0.04491162,0.27982639,0.00000000
3.32866433,0.44824913,0.21408886,0.01248559,0.00493305,0.07688412,0.21349149,0.04372523,0.28144377,0.00000000
3.33466733,0.47105467,0.23607532,0.01351313,0.00568697,0.07762294,0.24181098,0.04270037,0.28477755,0.00000000
3.34067034,0.49767122,0.26018233,0.01467511,0.00651100,0.07889315,0.27313826,0.04187809,0.29004981,0.00000000
3.34667334,0.52820337,0.28633068,0.01597283,0.00740315,0.08074222,0.30745777,0.04129187,0.29742439,0.00000000
3.35267634,0.56263620,0.31437651,0.01740371,0.00835969,0.08319930,0.34468329,0.04096643,0.30699842,0.00000000
3.35867934,0.60082589,0.34410837,0.01896103,0.00937502,0.08627337,0.38465193,0.04091689,0.31879566,0.00000000
3.36468234,0.64249434,0.37524655,0.02063362,0.01044163,0.08995192,0.42712026,0.04114820,0.33276226,0.00000000
3.37068534,0.68722828,0.40744491,0.02240586,0.01155007,0.09420041,0.47176311,0.04165500,0.34876498,0.00000000
3.37668834,0.73448334,0.44029532,0.02425776,0.01268907,0.09896240,0.51817513,0.04242171,0.36659211,0.00000000
3.38269135,0.78359292,0.47333483,0.02616515,0.01384562,0.10416052,0.56587556,0.04342308,0.38595719,0.00000000
3.38869435,0.83378216,0.50605531,0.02810016,0.01500524,0.10969812,0.61431608,0.04462499,0.40650541,0.00000000
3.39469735,0.88418639,0.53791557,0.03003180,0.01615228,0.11546173,0.66289174,0.04598556,0.42782267,0.00000000
3.40070035,0.93387378,0.56835538,0.03192666,0.01727023,0.12132409,0.71095473,0.04745659,0.44944694,0.00000000
3.40670335,0.98187140,0.59681108,0.03374984,0.01834221,0.12714788,0.75783050,0.04898512,0.47088173,0.00000000
3.41270635,1.02719380,0.62273211,0.03546587,0.01935136,0.13278979,0.80283576,0.05051523,0.49161102,0.00000000
3.41870935,1.06887295,0.64559789,0.03703979,0.02028136,0.13810500,0.84529744,0.05198988,0.51111529,0.00000000
3.42471236,1.10598854,0.66493430,0.03843824,0.02111693,0.14295173,0.88457217,0.05335283,0.52888794,0.00000000
3.43071536,1.13769731,0.68032901,0.03963048,0.02184424,0.14719582,0.92006504,0.05455044,0.54445158,0.00000000
3.43671836,1.16326011,0.69144518,0.04058943,0.02245137,0.15071509,0.95124707,0.05553348,0.55737339,0.00000000
3.44272136,1.18206567,0.69803261,0.04129257,0.02292870,0.15340331,0.97767042,0.05625861,0.56727909,0.00000000
3.44872436,1.19365000,0.69993612,0.04172266,0.02326916,0.15517362,0.99898075,0.05668982,0.57386478,0.00000000
3.45472736,1.19771052,0.69710061,0.04186837,0.02346844,0.15596129,1.01492608,0.05679937,0.57690634,0.00000000
3.46073037,1.19411447,0.68957265,0.04172460,0.02352511,0.15572564,1.02536182,0.05656864,0.57626585,0.00000000
3.46673337,1.18290115,0.67749847,0.04129269,0.02344059,0.15445114,1.03025174,0.05598844,0.57189488,0.00000000
3.47273637,1.16427806,0.66111862,0.04058031,0.02321909,0.15214752,1.02966507,0.05505911,0.56383459,0.00000000
3.47873937,1.13861118,0.64075941,0.03960115,0.02286736,0.14884904,1.02376980,0.05379021,0.55221251,0.00000000
3.48474237,1.10641000,0.61682168,0.03837448,0.02239444,0.14461290,1.01282279,0.05219991,0.53723650,0.00000000
3.49074537,1.06830799,0.58976737,0.03692439,0.02181129,0.13951686,0.99715726,0.05031415,0.51918600,0.00000000
3.49674837,1.02503968,0.56010469,0.03527902,0.02113041,0.13365625,0.97716840,0.04816546,0.49840105,0.00000000
3.50275138,0.97741534,0.52837234,0.03346959,0.02036539,0.12714045,0.95329798,0.04579175,0.47526986,0.00000000
3.50875438,0.92629455,0.49512376,0.03152942,0.01953050,0.12008914,0.92601863,0.04323487,0.45021521,0.00000000
3.51475738,0.87255983,0.46091187,0.02949288,0.01864024,0.11262826,0.89581885,0.04053916,0.42368058,0.00000000
3.52076038,0.81709150,0.42627510,0.02739445,0.01770894,0.10488619,0.86318918,0.03775011,0.39611653,0.00000000
3.52676338,0.76074476,0.39172512,0.02526775,0.01675044,0.09698998,0.82861030,0.03491296,0.36796779,0.00000000
3.53276638,0.70432982,0.35773672,0.02314475,0.01577780,0.08906201,0.79254339,0.03207155,0.33966182,0.00000000
3.53876938,0.64859576,0.32474024,0.02105506,0.01480305,0.08121708,0.75542307,0.02926729,0.31159896,0.00000000
3.54477239,0.59421853,0.29311650,0.01902539,0.01383707,0.07356008,0.71765287,0.02653835,0.28414469,0.00000000
3.55077539,0.54179311,0.26319443,0.01707921,0.01288950,0.06618428,0.67960330,0.02391912,0.25762395,0.00000000
3.55677839,0.49183006,0.23525125,0.01523648,0.01196870,0.05917021,0.64161210,0.02143982,0.23231779,0.00000000
3.56278139,0.44475588,0.20951484,0.01351363,0.01108185,0.05258526,0.60398651,0.01912645,0.20846211,0.00000000
3.56878439,0.40091702,0.18616827,0.01192365,0.01023500,0.04648373,0.56700692,0.01700087,0.18624843,0.00000000
3.57478739,0.36058676,0.16535580,0.01047627,0.00943318,0.04090757,0.53093159,0.01508108,0.16582637,0.00000000
3.58079040,0.32397446,0.14719011,0.00917836,0.00868062,0.03588741,0.49600181,0.01338170,0.14730758,0.00000000
3.58679340,0.29123637,0.13176020,0.00803424,0.00798087,0.03144402,0.46244713,0.01191452,0.13077076,0.00000000
3.59279640,0.26248728,0.11913952,0.00704619,0.00733698,0.02758997,0.43049020,0.01068913,0.11626736,0.00000000
3.59879940,0.23781230,0.10939387,0.00621490,0.00675166,0.02433143,0.40035087,0.00971361,0.10382762,0.00000000
3.60480240,0.21727814,0.10258851,0.00553995,0.00622739,0.02167000,0.37224930,0.00899513,0.09346657,0.00000000
3.61080540,0.20094317,0.09879424,0.00502020,0.00576662,0.01960447,0.34640782,0.00854060,0.08518966,0.00000000
3.61680840,0.18886594,0.09809202,0.00465426,0.00537172,0.01813234,0.32305159,0.00835713,0.07899773,0.00000000
3.62281141,0.18111153,0.10057574,0.00444071,0.00504517,0.01725127,0.30240782,0.00845239,0.07489109,0.00000000
3.62881441,0.17775560,0.10635308,0.00437843,0.00478943,0.01696004,0.28470373,0.00883485,0.07287250,0.00000000
3.63481741,0.17888586,0.11554422,0.00446666,0.00460704,0.01725933,0.27016333,0.00951380,0.07294896,0.00000000
3.64082041,0.18460082,0.12827830,0.00470510,0.00450045,0.01815203,0.25900298,0.01049924,0.07513214,0.00000000
3.64682341,0.19500605,0.14468776,0.00509380,0.00447199,0.01964324,0.25142615,0.01180149,0.07943763,0.00000000
3.65282641,0.21020779,0.16490063,0.00563309,0.00452371,0.02173986,0.24761733,0.01343070,0.08588286,0.00000000
3.65882941,0.23030451,0.18903102,0.00632328,0.00465724,0.02444988,0.24773538,0.01539620,0.09448387,0.00000000
3.66483242,0.25537644,0.21716809,0.00716438,0.00487361,0.02778127,0.25190654,0.01770561,0.10525121,0.00000000
3.67083542,0.28547376,0.24936412,0.00815573,0.00517309,0.03174076,0.26021742,0.02036397,0.11818491,0.00000000
3.67683842,0.32060393,0.28562195,0.00929560,0.00555501,0.03633226,0.27270807,0.02337268,0.13326904,0.00000000
3.68284142,0.36071875,0.32588265,0.01058079,0.00601755,0.04155527,0.28936551,0.02672852,0.15046606,0.00000000
3.68884442,0.40570182,0.37001394,0.01200616,0.00655763,0.04740321,0.31011805,0.03042263,0.16971110,0.00000000
3.69484742,0.45535724,0.41780015,0.01356435,0.00717076,0.05386179,0.33483063,0.03443964,0.19090683,0.00000000
3.70085043,0.50940004,0.46893440,0.01524536,0.00785095,0.06090752,0.36330147,0.03875689,0.21391895,0.00000000
3.70685343,0.56744928,0.52301361,0.01703638,0.00859066,0.06850642,0.39526044,0.04334392,0.23857278,0.00000000
3.71285643,0.62902415,0.57953708,0.01892162,0.00938082,0.07661302,0.43036923,0.04816216,0.26465119,0.00000000
3.71885943,0.69354384,0.63790885,0.02088230,0.01021089,0.08516979,0.46822364,0.05316494,0.29189407,0.00000000
3.72486243,0.76033132,0.69744444,0.02289674,0.01106900,0.09410685,0.50835808,0.05829783,0.31999961,0.00000000
3.73086543,0.82862129,0.75738175,0.02494065,0.01194211,0.10334228,0.55025228,0.06349931,0.34862736,0.00000000
3.73686843,0.89757232,0.81689623,0.02698745,0.01281634,0.11278282,0.59334020,0.06870175,0.37740320,0.00000000
3.74287144,0.96628279,0.87511982,0.02900885,0.01367717,0.12232508,0.63702091,0.07383281,0.40592608,0.00000000
3.74887444,1.03381036,0.93116311,0.03097540,0.01450992,0.13185713,0.68067113,0.07881696,0.43377630,0.00000000
3.75487744,1.09919403,0.98413986,0.03285724,0.01530004,0.14126059,0.72365908,0.08357741,0.46052516,0.00000000
3.76088044,1.16147831,1.03319295,0.03462488,0.01603355,0.15041299,0.76535908,0.08803806,0.48574556,0.00000000
3.76688344,1.21973811,1.07752051,0.03624998,0.01669747,0.15919038,0.80516636,0.09212559,0.50902318,0.00000000
3.77288644,1.27310361,1.11640112,0.03770617,0.01728015,0.16747015,0.84251144,0.09577156,0.52996771,0.00000000
3.77888944,1.32078383,1.14921680,0.03896979,0.01777168,0.17513379,0.87687346,0.09891439,0.54822374,0.00000000
3.78489245,1.36208791,1.17547274,0.04002059,0.01816414,0.18206980,0.90779200,0.10150113,0.56348081,0.00000000
3.79089545,1.39644318,1.19481257,0.04084232,0.01845183,0.18817622,0.93487670,0.10348905,0.57548209,0.00000000
3.79689845,1.42340908,1.20702869,0.04142315,0.01863146,0.19336310,0.95781440,0.10484680,0.58403156,0.00000000
3.80290145,1.44268658,1.21206677,0.04175598,0.01870212,0.19755456,0.97637348,0.10555530,0.58899904,0.00000000
3.80890445,1.45412256,1.21002452,0.04183857,0.01866532,0.20069046,0.99040536,0.10560809,0.59032322,0.00000000
3.81490745,1.45770919,1.20114460,0.04167350,0.01852485,0.20272769,0.99984309,0.10501138,0.58801237,0.00000000
3.82091046,1.45357837,1.18580215,0.04126799,0.01828654,0.20364094,1.00469726,0.10378357,0.58214278,0.00000000
3.82691346,1.44199188,1.16448768,0.04063352,0.01795798,0.20342301,1.00504971,0.10195448,0.57285515,0.00000000
3.83291646,1.42332760,1.13778613,0.03978539,0.01754825,0.20208468,1.00104519,0.09956416,0.56034905,0.00000000
3.83891946,1.39806286,1.10635337,0.03874209,0.01706744,0.19965415,0.99288182,0.09666149,0.54487572,0.00000000
3.84492246,1.36675563,1.07089126,0.03752469,0.01652636,0.19617598,0.98080071,0.09330249,0.52672967,0.00000000
3.85092546,1.33002467,1.03212253,0.03615613,0.01593606,0.19170984,0.96507543,0.08954853,0.50623940,0.00000000
3.85692846,1.28852951,0.99076682,0.03466051,0.01530752,0.18632879,0.94600183,0.08546455,0.48375762,0.00000000
3.86293147,1.24295110,0.94751875,0.03306239,0.01465127,0.18011744,0.92388867,0.08111720,0.45965142,0.00000000
3.86893447,1.19397404,0.90302920,0.03138616,0.01397712,0.17316988,0.89904950,0.07657311,0.43429276,0.00000000
3.87493747,1.14227074,0.85789022,0.02965546,0.01329393,0.16558752,0.87179599,0.07189732,0.40804950,0.00000000
3.88094047,1.08848828,0.81262414,0.02789271,0.01260945,0.15747683,0.84243284,0.06715191,0.38127737,0.00000000
3.88694347,1.03323779,0.76767697,0.02611866,0.01193022,0.14894709,0.81125433,0.06239480,0.35431299,0.00000000
3.89294647,0.97708683,0.72341605,0.02435216,0.01126157,0.14010826,0.77854239,0.05767883,0.32746812,0.00000000
3.89894947,0.92055434,0.68013147,0.02260992,0.01060761,0.13106883,0.74456587,0.05305113,0.30102514,0.00000000
3.90495248,0.86410804,0.63804083,0.02090640,0.00997136,0.12193391,0.70958100,0.04855265,0.27523385,0.00000000
3.91095548,0.80816398,0.59729667,0.01925384,0.00935485,0.11280344,0.67383237,0.04421800,0.25030950,0.00000000
3.91695848,0.75308771,0.55799574,0.01766225,0.00875930,0.10377064,0.63755443,0.04007540,0.22643190,0.00000000
3.92296148,0.69919672,0.52018932,0.01613955,0.00818525,0.09492070,0.60097299,0.03614691,0.20374567,0.00000000
3.92896448,0.64676369,0.48389394,0.01469172,0.00763275,0.08632971,0.56430648,0.03244873,0.18236123,0.00000000
3.93496748,0.59602017,0.44910166,0.01332297,0.00710156,0.07806383,0.52776688,0.02899163,0.16235664,0.00000000
3.94097049,0.54716027,0.41578952,0.01203596,0.00659123,0.07017886,0.49155991,0.02578146,0.14377996,0.00000000
3.94697349,0.50034426,0.38392751,0.01083197,0.00610128,0.06271991,0.45588471,0.02281972,0.12665197,0.00000000
3.95297649,0.45570174,0.35348498,0.00971115,0.00563127,0.05572148,0.42093279,0.02010413,0.11096931,0.00000000
3.95897949,0.41333439,0.32443523,0.00867263,0.00518088,0.04920770,0.38688643,0.01762921,0.09670760,0.00000000
3.96498249,0.37331823,0.29675835,0.00771476,0.00474994,0.04319284,0.35391662,0.01538686,0.08382478,0.00000000
3.97098549,0.33570542,0.27044239,0.00683525,0.00433842,0.03768199,0.32218071,0.01336689,0.07226425,0.00000000
3.97698849,0.30052569,0.24548309,0.00603128,0.00394648,0.03267194,0.29181993,0.01155750,0.06195796,0.00000000
3.98299150,0.26778750,0.22188254,0.00529963,0.00357435,0.02815209,0.26295711,0.00994577,0.05282933,0.00000000
3.98899450,0.23747911,0.19964694,0.00463679,0.00322238,0.02410557,0.23569453,0.00851801,0.04479584,0.00000000
3.99499750,0.20956953,0.17878395,0.00403902,0.00289092,0.02051031,0.21011236,0.00726015,0.03777151,0.00000000
4.00100050,0.18400967,0.15929981,0.00350243,0.00258029,0.01734016,0.18626751,0.00615801,0.03166892,0.00000000
4.00700350,0.16073353,0.14119666,0.00302306,0.00229076,0.01456594,0.16419322,0.00519759,0.02640114,0.00000000
4.01300650,0.13965973,0.12447005,0.00259689,0.00202246,0.01215648,0.14389932,0.00436523,0.02188315,0.00000000
4.01900950,0.12069313,0.10910713,0.00221991,0.00177537,0.01007957,0.12537309,0.00364781,0.01803318,0.00000000
4.02501251,0.10372686,0.09508526,0.00188818,0.00154931,0.00830278,0.10858082,0.00303286,0.01477365,0.00000000
4.03101551,0.08864432,0.08237141,0.00159781,0.00134391,0.00679415,0.09346986,0.00250867,0.01203191,0.00000000
4.03701851,0.07532156,0.07092210,0.00134503,0.00115862,0.00552287,0.07997115,0.00206435,0.00974072,0.00000000
4.04302151,0.06362955,0.06068399,0.00112621,0.00099270,0.00445966,0.06800204,0.00168987,0.00783859,0.00000000
4.04902451,0.05343657,0.05159488,0.00093788,0.00084528,0.00357720,0.05746936,0.00137604,0.00626983,0.00000000
4.05502751,0.04461048,0.04358515,0.00077675,0.00071535,0.00285035,0.04827256,0.00111459,0.00498458,0.00000000
4.06103052,0.03702087,0.03657946,0.00063975,0.00060183,0.00225628,0.04030679,0.00089806,0.00393863,0.00000000
4.06703352,0.03054105,0.03049857,0.00052401,0.00050355,0.00177458,0.03346597,0.00071984,0.00309314,0.00000000
4.07303652,0.02504976,0.02526122,0.00042688,0.00041937,0.00138717,0.02764562,0.00057409,0.00241433,0.00000000
4.07903952,0.02043269,0.02078589,0.00034595,0.00034814,0.00107831,0.02274552,0.00045572,0.00187310,0.00000000
4.08504252,0.01658370,0.01699251,0.00027904,0.00028879,0.00083444,0.01867211,0.00036030,0.00144462,0.00000000
4.09104552,0.01340577,0.01380392,0.00022422,0.00024037,0.00064405,0.01534069,0.00028408,0.00110789,0.00000000
4.09704852,0.01081175,0.01114710,0.00017978,0.00020208,0.00049753,0.01267747,0.00022384,0.00084532,0.00000000
4.10305153,0.00872489,0.00895415,0.00014423,0.00017327,0.00038698,0.01062135,0.00017694,0.00064235,0.00000000
4.10905453,0.00707915,0.00716307,0.00011632,0.00015358,0.00030608,0.00912573,0.00014121,0.00048702,0.00000000
4.11505753,0.00581943,0.00571826,0.00009503,0.00014288,0.00024990,0.00816021,0.00011490,0.00036964,0.00000000
4.12106053,0.00490175,0.00457087,0.00007951,0.00014136,0.00021481,0.00771229,0.00009670,0.00028246,0.00000000
4.12706353,0.00429327,0.00367891,0.00006916,0.00014959,0.00019832,0.00778920,0.00008565,0.00021939,0.00000000
4.13306653,0.00397239,0.00300733,0.00006356,0.00016853,0.00019901,0.00841979,0.00008115,0.00017573,0.00000000
4.13906953,0.00392888,0.00252791,0.00006249,0.00019962,0.00021642,0.00965656,0.00008292,0.00014799,0.00000000
4.14507254,0.00416397,0.00221916,0.00006592,0.00024480,0.00025102,0.01157780,0.00009100,0.00013369,0.00000000
4.15107554,0.00469062,0.00206622,0.00007403,0.00030658,0.00030420,0.01428981,0.00010575,0.00013121,0.00000000
4.15707854,0.00553369,0.00206070,0.00008720,0.00038810,0.00037817,0.01792914,0.00012781,0.00013969,0.00000000
4.16308154,0.00673032,0.00220064,0.00010601,0.00049317,0.00047601,0.02266472,0.00015815,0.00015892,0.00000000
4.16908454,0.00833015,0.00249051,0.00013125,0.00062630,0.00060167,0.02869975,0.00019804,0.00018933,0.00000000
4.17508754,0.01039566,0.00294129,0.00016391,0.00079278,0.00075991,0.03627318,0.00024908,0.00023186,0.00000000
4.18109055,0.01300235,0.00357068,0.00020521,0.00099866,0.00095635,0.04566050,0.00031318,0.00028801,0.00000000
4.18709355,0.01623881,0.00440343,0.00025658,0.00125075,0.00119741,0.05717374,0.00039261,0.00035977,0.00000000
4.19309655,0.02020663,0.00547180,0.00031970,0.00155661,0.00149032,0.07116025,0.00048994,0.00044965,0.00000000
4.19909955,0.02501999,0.00681620,0.00039642,0.00192448,0.00184299,0.08800015,0.00060809,0.00056070,0.00000000
4.20510255,0.03080504,0.00848600,0.00048886,0.00236317,0.00226401,0.10810219,0.00075030,0.00069647,0.00000000
4.21110555,0.03769879,0.01054053,0.00059929,0.00288197,0.00276244,0.13189775,0.00092013,0.00086106,0.00000000
4.21710855,0.04584772,0.01305032,0.00073020,0.00349040,0.00334772,0.15983289,0.00112140,0.00105915,0.00000000
4.22311156,0.05540591,0.01609858,0.00088423,0.00419805,0.00402948,0.19235845,0.00135820,0.00129601,0.00000000
4.22911456,0.06653273,0.01978297,0.00106414,0.00501427,0.00481726,0.22991811,0.00163482,0.00157751,0.00000000
4.23511756,0.07939018,0.02421759,0.00127282,0.00594789,0.00572032,0.27293470,0.00195571,0.00191015,0.00000000
4.24112056,0.09413987,0.02953541,0.00151320,0.00700684,0.00674731,0.32179493,0.00232541,0.00230111,0.00000000
4.24712356,0.11093979,0.03589084,0.00178821,0.00819783,0.00790604,0.37683307,0.00274852,0.00275819,0.00000000
4.25312656,0.12994085,0.04346268,0.00210078,0.00952595,0.00920315,0.43831406,0.00322958,0.00328991,0.00000000
4.25912956,0.15128346,0.05245728,0.00245374,0.01099430,0.01064383,0.50641675,0.00377303,0.00390547,0.00000000
4.26513257,0.17509420,0.06311178,0.00284978,0.01260364,0.01223161,0.58121803,0.00438315,0.00461475,0.00000000
4.27113557,0.20148279,0.07569747,0.00329145,0.01435210,0.01396814,0.66267867,0.00506396,0.00542831,0.00000000
4.27713857,0.23053941,0.09052290,0.00378105,0.01623495,0.01585305,0.75063174,0.00581917,0.00635737,0.00000000
4.28314157,0.26233251,0.10793660,0.00432063,0.01824436,0.01788387,0.84477434,0.00665216,0.00741376,0.00000000
4.28914457,0.29690733,0.12832915,0.00491195,0.02036944,0.02005610,0.94466341,0.00756587,0.00860983,0.00000000
4.29514757,0.33428489,0.15213419,0.00555645,0.02259619,0.02236327,1.04971618,0.00856282,0.00995841,0.00000000
4.30115058,0.37446174,0.17982801,0.00625523,0.02490767,0.02479719,1.15921551,0.00964503,0.01147261,0.00000000
4.30715358,0.41741021,0.21192738,0.00700901,0.02728431,0.02734818,1.27232043,0.01081401,0.01316569,0.00000000
4.31315658,0.46307910,0.24898501,0.00781815,0.02970424,0.03000549,1.38808155,0.01207076,0.01505080,0.00000000
4.31915958,0.51139466,0.29158241,0.00868259,0.03214383,0.03275772,1.50546095,0.01341567,0.01714072,0.00000000
4.32516258,0.56226166,0.34031975,0.00960184,0.03457822,0.03559319,1.62335592,0.01484857,0.01944753,0.00000000
4.33116558,0.61556427,0.39580233,0.01057494,0.03698196,0.03850051,1.74062553,0.01636859,0.02198221,0.00000000
4.33716858,0.67116657,0.45862375,0.01160046,0.03932973,0.04146891,1.85611886,0.01797415,0.02475417,0.00000000
4.34317159,0.72891256,0.52934552,0.01267639,0.04159693,0.04448865,1.96870370,0.01966286,0.02777082,0.00000000
4.34917459,0.78862539,0.60847370,0.01380012,0.04376041,0.04755132,2.07729438,0.02143141,0.03103706,0.00000000
4.35517759,0.85010585,0.69643272,0.01496834,0.04579903,0.05064997,2.18087743,0.02327544,0.03455472,0.00000000
4.36118059,0.91313014,0.79353740,0.01617702,0.04769416,0.05377923,2.27853403,0.02518943,0.03832216,0.00000000
4.36718359,0.97744703,0.89996399,0.01742123,0.04943008,0.05693515,2.36945825,0.02716652,0.04233376,0.00000000
4.37318659,1.04277475,1.01572157,0.01869515,0.05099427,0.06011509,2.45297056,0.02919844,0.04657963,0.00000000
4.37918959,1.10879787,1.14062535,0.01999197,0.05237756,0.06331737,2.52852621,0.03127531,0.05104541,0.00000000
4.38519260,1.17516477,1.27427336,0.02130385,0.05357411,0.06654090,2.59571867,0.03338562,0.05571220,0.00000000
4.39119560,1.24148615,1.41602828,0.02262189,0.05458133,0.06978477,2.65427847,0.03551619,0.06055675,0.00000000
4.39719860,1.30733518,1.56500626,0.02393618,0.05539965,0.07304786,2.70406817,0.03765221,0.06555186,0.00000000
4.40320160,1.37224986,1.72007391,0.02523589,0.05603223,0.07632844,2.74507452,0.03977731,0.07066705,0.00000000
4.40920460,1.43573798,1.87985523,0.02650937,0.05648461,0.07962395,2.77739874,0.04187386,0.07586944,0.00000000
4.41520760,1.49728515,2.04274894,0.02774437,0.05676430,0.08293086,2.80124639,0.04392322,0.08112499,0.00000000
4.42121061,1.55636599,2.20695702,0.02892832,0.05688043,0.08624477,2.81691768,0.04590619,0.08639990,0.00000000
4.42721361,1.61245841,2.37052408,0.03004861,0.05684340,0.08956061,2.82479932,0.04780352,0.09166223,0.00000000
4.43321661,1.66506088,2.53138700,0.03109304,0.05666453,0.09287311,2.82535876,0.04959653,0.09688366,0.00000000
4.43921961,1.71371188,2.68743325,0.03205016,0.05635588,0.09617740,2.81914084,0.05126777,0.10204135,0.00000000
4.44522261,1.75801094,2.83656609,0.03290978,0.05593006,0.09946976,2.80676732,0.05280172,0.10711970,0.00000000
4.45122561,1.79764026,2.97677374,0.03366339,0.05540011,0.10274842,2.78893851,0.05418554,0.11211199,0.00000000
4.45722861,1.83238550,3.10619982,0.03430461,0.05477947,0.10601438,2.76643658,0.05540974,0.11702187,0.00000000
4.46323162,1.86215481,3.22321142,0.03482961,0.05408200,0.10927216,2.74012927,0.05646878,0.12186432,0.00000000
4.46923462,1.88699433,3.32646151,0.03523738,0.05332198,0.11253033,2.71097283,0.05736162,0.12666630,0.00000000
4.47523762,1.90709934,3.41494211,0.03553004,0.05251411,0.11580183,2.68001279,0.05809201,0.13146676,0.00000000
4.48124062,1.92281949,3.48802543,0.03571296,0.05167355,0.11910394,2.64838108,0.05866870,0.13631602,0.00000000
4.48724362,1.93465755,3.54549002,0.03579473,0.05081579,0.12245786,2.61728831,0.05910537,0.14127452,0.00000000
4.49324662,1.94326091,3.58753036,0.03578709,0.04995658,0.12588789,2.58801014,0.05942039,0.14641083,0.00000000
4.49924962,1.94940566,3.61474864,0.03570463,0.04911166,0.12942016,2.56186703,0.05963630,0.15179902,0.00000000
