energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.02851426,1.65686631,0.38885822,0.12987631,0.16993847,1.12158535,0.01431714,0.23553424,0.17128974,0.00000000
3.03451726,1.61002337,0.35387611,0.12679821,0.16457685,1.09799997,0.01466444,0.22469383,0.16854398,0.00000000
3.04052026,1.56437728,0.32111700,0.12373832,0.15976952,1.07591241,0.01500916,0.21352411,0.16600579,0.00000000
3.04652326,1.52056013,0.29074428,0.12074698,0.15557172,1.05565799,0.01535171,0.20218061,0.16373032,0.00000000
3.05252626,1.47907563,0.26285433,0.11786638,0.15201728,1.03746919,0.01569134,0.19081128,0.16175756,0.00000000
3.05852926,1.44028272,0.23748120,0.11512890,0.14911771,1.02146652,0.01602602,0.17955246,0.16011039,0.00000000
3.06453227,1.40438538,0.21460261,0.11255591,0.14686212,1.00765391,0.01635233,0.16852558,0.15879334,0.00000000
3.07053527,1.37142906,0.19414702,0.11015707,0.14521764,0.99591881,0.01666550,0.15783456,0.15779215,0.00000000
3.07653827,1.34130394,0.17600130,0.10793024,0.14413071,0.98603722,0.01695951,0.14756415,0.15707413,0.00000000
3.08254127,1.31375492,0.16001886,0.10586194,0.14352898,0.97768345,0.01722724,0.13777905,0.15658936,0.00000000
3.08854427,1.28839783,0.14602774,0.10392833,0.14332384,0.97044436,0.01746075,0.12852398,0.15627262,0.00000000
3.09454727,1.26474105,0.13383848,0.10209675,0.14341351,0.96383725,0.01765159,0.11982443,0.15604607,0.00000000
3.10055028,1.24221158,0.12325161,0.10032759,0.14368663,0.95733095,0.01779116,0.11168824,0.15582255,0.00000000
3.10655328,1.22018415,0.11406446,0.09857646,0.14402615,0.95036876,0.01787110,0.10410762,0.15550918,0.00000000
3.11255628,1.19801194,0.10607721,0.09679662,0.14431339,0.94239260,0.01788368,0.09706167,0.15501137,0.00000000
3.11855928,1.17505758,0.09909812,0.09494137,0.14443224,0.93286684,0.01782221,0.09051918,0.15423680,0.00000000
3.12456228,1.15072269,0.09294779,0.09296642,0.14427308,0.92130101,0.01768135,0.08444147,0.15309936,0.00000000
3.13056528,1.12447480,0.08746251,0.09083209,0.14373659,0.90727020,0.01745742,0.07878524,0.15152272,0.00000000
3.13656828,1.09587036,0.08249669,0.08850520,0.14273702,0.89043225,0.01714861,0.07350530,0.14944347,0.00000000
3.14257129,1.06457279,0.07792437,0.08596055,0.14120491,0.87054108,0.01675513,0.06855687,0.14681369,0.00000000
3.14857429,1.03036510,0.07363990,0.08318205,0.13908920,0.84745550,0.01627922,0.06389770,0.14360276,0.00000000
3.15457729,0.99315650,0.06955787,0.08016330,0.13635851,0.82114339,0.01572516,0.05948958,0.13979840,0.00000000
3.16058029,0.95298317,0.06561241,0.07690772,0.13300178,0.79168110,0.01509911,0.05529956,0.13540692,0.00000000
3.16658329,0.91000326,0.06175590,0.07342826,0.12902798,0.75924837,0.01440892,0.05130060,0.13045272,0.00000000
3.17258629,0.86448689,0.05795730,0.06974663,0.12446517,0.72411918,0.01366385,0.04747186,0.12497700,0.00000000
3.17858929,0.81680179,0.05420008,0.06589220,0.11935891,0.68664914,0.01287425,0.04379854,0.11903587,0.00000000
3.18459230,0.76739563,0.05048008,0.06190066,0.11377003,0.64726027,0.01205121,0.04027153,0.11269794,0.00000000
3.19059530,0.71677605,0.04680313,0.05781245,0.10777204,0.60642391,0.01120621,0.03688661,0.10604153,0.00000000
3.19659830,0.66548963,0.04318280,0.05367105,0.10144817,0.56464283,0.01035072,0.03364368,0.09915164,0.00000000
3.20260130,0.61410076,0.03963822,0.04952136,0.09488831,0.52243320,0.00949590,0.03054575,0.09211688,0.00000000
3.20860430,0.56317150,0.03619203,0.04540807,0.08818594,0.48030753,0.00865225,0.02759794,0.08502640,0.00000000
3.21460730,0.51324325,0.03286860,0.04137417,0.08143518,0.43875897,0.00782938,0.02480654,0.07796709,0.00000000
3.22061031,0.46482103,0.02969257,0.03745975,0.07472808,0.39824786,0.00703578,0.02217813,0.07102104,0.00000000
3.22661331,0.41836071,0.02668761,0.03370088,0.06815235,0.35919074,0.00627868,0.01971883,0.06426345,0.00000000
3.23261631,0.37425969,0.02387553,0.03012896,0.06178943,0.32195211,0.00556395,0.01743365,0.05776090,0.00000000
3.23861931,0.33285088,0.02127573,0.02677015,0.05571311,0.28683912,0.00489607,0.01532613,0.05157023,0.00000000
3.24462231,0.29440018,0.01890487,0.02364523,0.04998859,0.25409907,0.00427814,0.01339798,0.04573781,0.00000000
3.25062531,0.25910693,0.01677687,0.02076960,0.04467210,0.22391943,0.00371197,0.01164904,0.04029934,0.00000000
3.25662831,0.22710711,0.01490307,0.01815358,0.03981092,0.19643027,0.00319814,0.01007723,0.03528007,0.00000000
3.26263132,0.19847885,0.01329263,0.01580287,0.03544385,0.17170848,0.00273619,0.00867875,0.03069540,0.00000000
3.26863432,0.17324949,0.01195305,0.01371912,0.03160194,0.14978359,0.00232474,0.00744833,0.02655179,0.00000000
3.27463732,0.15140396,0.01089079,0.01190067,0.02830957,0.13064445,0.00196164,0.00637950,0.02284790,0.00000000
3.28064032,0.13289363,0.01011195,0.01034330,0.02558561,0.11424664,0.00164419,0.00546502,0.01957593,0.00000000
3.28664332,0.11764538,0.00962301,0.00904101,0.02344464,0.10051989,0.00136925,0.00469722,0.01672303,0.00000000
3.29264632,0.10557023,0.00943149,0.00798677,0.02189827,0.08937538,0.00113343,0.00406848,0.01427278,0.00000000
3.29864932,0.09657136,0.00954668,0.00717324,0.02095621,0.08071250,0.00093322,0.00357154,0.01220656,0.00000000
3.30465233,0.09055105,0.00998028,0.00659338,0.02062730,0.07442483,0.00076513,0.00319992,0.01050496,0.00000000
3.31065533,0.08741654,0.01074693,0.00624100,0.02092025,0.07040531,0.00062577,0.00294828,0.00914897,0.00000000
3.31665833,0.08708452,0.01186478,0.00611114,0.02184419,0.06855035,0.00051194,0.00281264,0.00812116,0.00000000
3.32266133,0.08948431,0.01335586,0.00620040,0.02340890,0.06876304,0.00042075,0.00279071,0.00740652,0.00000000
3.32866433,0.09455984,0.01524651,0.00650712,0.02562478,0.07095536,0.00034962,0.00288207,0.00699331,0.00000000
3.33466733,0.10227031,0.01756758,0.00703140,0.02850261,0.07504956,0.00029632,0.00308832,0.00687366,0.00000000
3.34067034,0.11258995,0.02035466,0.00777509,0.03205295,0.08097891,0.00025906,0.00341318,0.00704393,0.00000000
3.34667334,0.12550686,0.02364816,0.00874159,0.03628553,0.08868773,0.00023643,0.00386254,0.00750502,0.00000000
3.35267634,0.14102112,0.02749325,0.00993563,0.04120836,0.09813116,0.00022746,0.00444447,0.00826238,0.00000000
3.35867934,0.15914249,0.03193974,0.01136293,0.04682684,0.10927455,0.00023163,0.00516910,0.00932599,0.00000000
3.36468234,0.17988776,0.03704176,0.01302982,0.05314284,0.12209275,0.00024884,0.00604848,0.01071001,0.00000000
3.37068534,0.20327796,0.04285723,0.01494280,0.06015391,0.13656937,0.00027941,0.00709638,0.01243245,0.00000000
3.37668834,0.22933551,0.04944720,0.01710806,0.06785250,0.15269600,0.00032411,0.00832792,0.01451449,0.00000000
3.38269135,0.25808143,0.05687487,0.01953102,0.07622551,0.17047148,0.00038412,0.00975922,0.01697982,0.00000000
3.38869435,0.28953272,0.06520435,0.02221582,0.08525394,0.18990123,0.00046102,0.01140686,0.01985372,0.00000000
3.39469735,0.32369970,0.07449913,0.02516486,0.09491290,0.21099641,0.00055679,0.01328726,0.02316200,0.00000000
3.40070035,0.36058360,0.08482022,0.02837836,0.10517180,0.23377303,0.00067377,0.01541602,0.02692989,0.00000000
3.40670335,0.40017408,0.09622398,0.03185390,0.11599488,0.25825074,0.00081465,0.01780713,0.03118069,0.00000000
3.41270635,0.44244670,0.10875965,0.03558611,0.12734187,0.28445125,0.00098241,0.02047210,0.03593449,0.00000000
3.41870935,0.48736031,0.12246658,0.03956630,0.13916894,0.31239616,0.00118029,0.02341903,0.04120662,0.00000000
3.42471236,0.53485415,0.13737136,0.04378219,0.15142961,0.34210424,0.00141171,0.02665176,0.04700632,0.00000000
3.43071536,0.58484482,0.15348473,0.04821777,0.16407579,0.37358792,0.00168022,0.03016887,0.05333519,0.00000000
3.43671836,0.63722288,0.17079863,0.05285312,0.17705871,0.40684918,0.00198940,0.03396287,0.06018594,0.00000000
3.44272136,0.69184929,0.18928335,0.05766437,0.19032972,0.44187460,0.00234280,0.03801943,0.06754111,0.00000000
3.44872436,0.74855171,0.20888502,0.06262370,0.20384086,0.47862999,0.00274378,0.04231676,0.07537210,0.00000000
3.45472736,0.80712089,0.22952366,0.06769950,0.21754512,0.51705464,0.00319546,0.04682521,0.08363839,0.00000000
3.46073037,0.86730734,0.25109186,0.07285651,0.23139642,0.55705541,0.00370061,0.05150708,0.09228713,0.00000000
3.46673337,0.92881852,0.27345439,0.07805612,0.24534926,0.59850114,0.00426152,0.05631674,0.10125308,0.00000000
3.47273637,0.99131702,0.29644879,0.08325677,0.25935803,0.64121765,0.00487994,0.06120099,0.11045902,0.00000000
3.47873937,1.05441996,0.31988710,0.08841442,0.27337614,0.68498383,0.00555700,0.06609984,0.11981650,0.00000000
3.48474237,1.11769993,0.34355884,0.09348311,0.28735489,0.72952910,0.00629315,0.07094752,0.12922720,0.00000000
3.49074537,1.18068790,0.36723517,0.09841568,0.30124241,0.77453275,0.00708816,0.07567386,0.13858456,0.00000000
3.49674837,1.24287819,0.39067425,0.10316449,0.31498256,0.81962547,0.00794114,0.08020587,0.14777602,0.00000000
3.50275138,1.30373569,0.41362761,0.10768232,0.32851416,0.86439313,0.00885056,0.08446963,0.15668542,0.00000000
3.50875438,1.36270534,0.43584748,0.11192327,0.34177040,0.90838312,0.00981439,0.08839232,0.16519584,0.00000000
3.51475738,1.41922372,0.45709458,0.11584375,0.35467885,0.95111310,0.01083015,0.09190424,0.17319254,0.00000000
3.52076038,1.47273240,0.47714631,0.11940341,0.36716190,0.99208198,0.01189515,0.09494102,0.18056600,0.00000000
3.52676338,1.52269269,0.49580475,0.12256620,0.37913776,1.03078279,0.01300663,0.09744554,0.18721492,0.00000000
3.53276638,1.56860114,0.51290426,0.12530123,0.39052206,1.06671699,0.01416194,0.09936982,0.19304903,0.00000000
3.53876938,1.61000503,0.52831811,0.12758367,0.40122995,1.09940952,0.01535880,0.10067660,0.19799160,0.00000000
3.54477239,1.64651726,0.54196390,0.12939540,0.41117857,1.12842401,0.01659545,0.10134056,0.20198160,0.00000000
3.55077539,1.67782956,0.55380732,0.13072562,0.42028979,1.15337730,0.01787080,0.10134920,0.20497528,0.00000000
3.55677839,1.70372351,0.56386399,0.13157119,0.42849309,1.17395253,0.01918459,0.10070328,0.20694724,0.00000000
3.56278139,1.72407844,0.57219922,0.13193674,0.43572831,1.18991015,0.02053744,0.09941676,0.20789082,0.00000000
3.56878439,1.73887576,0.57892551,0.13183458,0.44194804,1.20109618,0.02193084,0.09751636,0.20781791,0.00000000
3.57478739,1.74819929,0.58419793,0.13128433,0.44711959,1.20744716,0.02336706,0.09504067,0.20675810,0.00000000
3.58079040,1.75223133,0.58820732,0.13031231,0.45122629,1.20899168,0.02484897,0.09203883,0.20475725,0.00000000
3.58679340,1.75124470,0.59117175,0.12895070,0.45426800,1.20584822,0.02637979,0.08856894,0.20187561,0.00000000
3.59279640,1.74559077,0.59332650,0.12723650,0.45626077,1.19821934,0.02796271,0.08469621,0.19818546,0.00000000
3.59879940,1.73568429,0.59491299,0.12521033,0.45723567,1.18638278,0.02960052,0.08049093,0.19376850,0.00000000
3.60480240,1.72198556,0.59616729,0.12291510,0.45723680,1.17067970,0.03129504,0.07602638,0.18871310,0.00000000
3.61080540,1.70498098,0.59730868,0.12039468,0.45631859,1.15150081,0.03304669,0.07137670,0.18311149,0.00000000
3.61680840,1.68516288,0.59852889,0.11769250,0.45454261,1.12927123,0.03485389,0.06661490,0.17705701,0.00000000
3.62281141,1.66300982,0.59998262,0.11485026,0.45197404,1.10443480,0.03671258,0.06181101,0.17064164,0.00000000
3.62881441,1.63896845,0.60177986,0.11190676,0.44867803,1.07743880,0.03861579,0.05703050,0.16395378,0.00000000
3.63481741,1.61343774,0.60398045,0.10889689,0.44471620,1.04871980,0.04055321,0.05233286,0.15707644,0.00000000
3.64082041,1.58675669,0.60659117,0.10585085,0.44014359,1.01869147,0.04251101,0.04777062,0.15008583,0.00000000
3.64682341,1.55919597,0.60956575,0.10279360,0.43500607,0.98773487,0.04447169,0.04338863,0.14305045,0.00000000
3.65282641,1.53095409,0.61280765,0.09974456,0.42933866,0.95619159,0.04641415,0.03922362,0.13603059,0.00000000
3.65882941,1.50215808,0.61617575,0.09671764,0.42316463,0.92436017,0.04831398,0.03530415,0.12907830,0.00000000
3.66483242,1.47286885,0.61949251,0.09372148,0.41649557,0.89249554,0.05014385,0.03165078,0.12223770,0.00000000
3.67083542,1.44309056,0.62255443,0.09075990,0.40933241,0.86081159,0.05187416,0.02827653,0.11554569,0.00000000
3.67683842,1.41278372,0.62514419,0.08783263,0.40166732,0.82948628,0.05347381,0.02518747,0.10903277,0.00000000
3.68284142,1.38188098,0.62704392,0.08493616,0.39348636,0.79866898,0.05491118,0.02238357,0.10272420,0.00000000
3.68884442,1.35030480,0.62804889,0.08206466,0.38477273,0.76848930,0.05615512,0.01985957,0.09664112,0.00000000
3.69484742,1.31798592,0.62798096,0.07921109,0.37551035,0.73906675,0.05717611,0.01760594,0.09080172,0.00000000
3.70085043,1.28488160,0.62670112,0.07636813,0.36568768,0.71052051,0.05794737,0.01560990,0.08522236,0.00000000
3.70685343,1.25099241,0.62412034,0.07352928,0.35530141,0.68297862,0.05844601,0.01385631,0.07991860,0.00000000
3.71285643,1.21637680,0.62020823,0.07068966,0.34435980,0.65658594,0.05865401,0.01232864,0.07490598,0.00000000
3.71885943,1.18116252,0.61499897,0.06784683,0.33288554,0.63151020,0.05855916,0.01100974,0.07020069,0.00000000
3.72486243,1.14555411,0.60859417,0.06500137,0.32091792,0.60794594,0.05815577,0.00988260,0.06581997,0.00000000
3.73086543,1.10983617,0.60116249,0.06215727,0.30851409,0.58611580,0.05744521,0.00893087,0.06178232,0.00000000
3.73686843,1.07437204,0.59293583,0.05932217,0.29574945,0.56626907,0.05643615,0.00813942,0.05810743,0.00000000
3.74287144,1.03959793,0.58420242,0.05650730,0.28271707,0.54867765,0.05514466,0.00749461,0.05481596,0.00000000
3.74887444,1.00601264,0.57529685,0.05372732,0.26952614,0.53362934,0.05359396,0.00698452,0.05192912,0.00000000
3.75487744,0.97416341,0.56658765,0.05099991,0.25629954,0.52141892,0.05181395,0.00659908,0.04946803,0.00000000
3.76088044,0.94462835,0.55846282,0.04834518,0.24317070,0.51233731,0.04984050,0.00632999,0.04745305,0.00000000
3.76688344,0.91799635,0.55131412,0.04578507,0.23027977,0.50665934,0.04771461,0.00617066,0.04590294,0.00000000
3.77288644,0.89484522,0.54552054,0.04334248,0.21776941,0.50463079,0.04548131,0.00611597,0.04483396,0.00000000
3.77888944,0.87571906,0.54143206,0.04104047,0.20578028,0.50645511,0.04318850,0.00616203,0.04425900,0.00000000
3.78489245,0.86110579,0.53935401,0.03890138,0.19444653,0.51228060,0.04088566,0.00630584,0.04418663,0.00000000
3.79089545,0.85141587,0.53953315,0.03694599,0.18389141,0.52218867,0.03862259,0.00654492,0.04462029,0.00000000
3.79689845,0.84696293,0.54214566,0.03519271,0.17422320,0.53618354,0.03644809,0.00687698,0.04555748,0.00000000
3.80290145,0.84794728,0.54728793,0.03365688,0.16553169,0.55418424,0.03440872,0.00729951,0.04698907,0.00000000
3.80890445,0.85444294,0.55497023,0.03235011,0.15788523,0.57601906,0.03254764,0.00780940,0.04889875,0.00000000
3.81490745,0.86638866,0.56511380,0.03127987,0.15132856,0.60142285,0.03090353,0.00840264,0.05126264,0.00000000
3.82091046,0.88358346,0.57755121,0.03044908,0.14588143,0.63003755,0.02950969,0.00907404,0.05404910,0.00000000
3.82691346,0.90568672,0.59203013,0.02985598,0.14153808,0.66141590,0.02839324,0.00981696,0.05721863,0.00000000
3.83291646,0.93222304,0.60822027,0.02949406,0.13826761,0.69502838,0.02757449,0.01062318,0.06072415,0.00000000
3.83891946,0.96259168,0.62572316,0.02935222,0.13601508,0.73027325,0.02706652,0.01148282,0.06451139,0.00000000
3.84492246,0.99608028,0.64408437,0.02941500,0.13470353,0.76648952,0.02687487,0.01238436,0.06851949,0.00000000
3.85092546,1.03188248,0.66280763,0.02966306,0.13423656,0.80297230,0.02699746,0.01331470,0.07268194,0.00000000
3.85692846,1.06911887,0.68137036,0.03007366,0.13450162,0.83899027,0.02742468,0.01425941,0.07692763,0.00000000
3.86293147,1.10686065,0.69923984,0.03062132,0.13537372,0.87380468,0.02813962,0.01520294,0.08118216,0.00000000
3.86893447,1.14415521,0.71588961,0.03127859,0.13671952,0.90668913,0.02911852,0.01612901,0.08536928,0.00000000
3.87493747,1.18005293,0.73081524,0.03201683,0.13840170,0.93694974,0.03033139,0.01702102,0.08941254,0.00000000
3.88094047,1.21363419,0.74354924,0.03280704,0.14028331,0.96394486,0.03174277,0.01786254,0.09323696,0.00000000
3.88694347,1.24403601,0.75367427,0.03362080,0.14223224,0.98710372,0.03331263,0.01863778,0.09677085,0.00000000
3.89294647,1.27047733,0.76083459,0.03443114,0.14412536,1.00594340,0.03499751,0.01933213,0.09994757,0.00000000
3.89894947,1.29228210,0.76474514,0.03521336,0.14585250,1.02008363,0.03675165,0.01993268,0.10270728,0.00000000
3.90495248,1.30889970,0.76519826,0.03594591,0.14731998,1.02925874,0.03852827,0.02042868,0.10499853,0.00000000
3.91095548,1.31992182,0.76206782,0.03661113,0.14845360,1.03332653,0.04028095,0.02081199,0.10677983,0.00000000
3.91695848,1.32509540,0.75531082,0.03719592,0.14920106,1.03227369,0.04196497,0.02107742,0.10802080,0.00000000
3.92296148,1.32433115,0.74496648,0.03769227,0.14953376,1.02621759,0.04353864,0.02122303,0.10870323,0.00000000
3.92896448,1.31770748,0.73115302,0.03809771,0.14944785,1.01540431,0.04496459,0.02125027,0.10882177,0.00000000
3.93496748,1.30546949,0.71406240,0.03841559,0.14896449,1.00020309,0.04621089,0.02116407,0.10838425,0.00000000
3.94097049,1.28802321,0.69395317,0.03865515,0.14812943,0.98109718,0.04725206,0.02097279,0.10741174,0.00000000
3.94697349,1.26592516,0.67114187,0.03883151,0.14701179,0.95867156,0.04806981,0.02068806,0.10593811,0.00000000
3.95297649,1.23986752,0.64599329,0.03896533,0.14570214,0.93359768,0.04865359,0.02032449,0.10400935,0.00000000
3.95897949,1.21065925,0.61890986,0.03908248,0.14430991,0.90661589,0.04900080,0.01989936,0.10168250,0.00000000
3.96498249,1.17920394,0.59032066,0.03921334,0.14296018,0.87851586,0.04911674,0.01943214,0.09902424,0.00000000
3.97098549,1.14647486,0.56067019,0.03939208,0.14179005,0.85011578,0.04901425,0.01894404,0.09610932,0.00000000
3.97698849,1.11348800,0.53040745,0.03965575,0.14094450,0.82224083,0.04871309,0.01845743,0.09301862,0.00000000
3.98299150,1.08127410,0.49997540,0.04004319,0.14057214,0.79570156,0.04823897,0.01799530,0.08983726,0.00000000
3.98899450,1.05085043,0.46980120,0.04059401,0.14082065,0.77127292,0.04762247,0.01758075,0.08665248,0.00000000
3.99499750,1.02319327,0.44028739,0.04134736,0.14183243,0.74967456,0.04689767,0.01723638,0.08355159,0.00000000
4.00100050,0.99921207,0.41180422,0.04234085,0.14374021,0.73155286,0.04610075,0.01698388,0.08062002,0.00000000
4.00700350,0.97972605,0.38468329,0.04360938,0.14666313,0.71746556,0.04526845,0.01684358,0.07793944,0.00000000
4.01300650,0.96544416,0.35921258,0.04518419,0.15070313,0.70786910,0.04443662,0.01683406,0.07558613,0.00000000
4.01900950,0.95694893,0.33563297,0.04709194,0.15594190,0.70310944,0.04363882,0.01697192,0.07362958,0.00000000
4.02501251,0.95468487,0.31413624,0.04935399,0.16243854,0.70341639,0.04290504,0.01727155,0.07213141,0.00000000
4.03101551,0.95895172,0.29486457,0.05198590,0.17022784,0.70890172,0.04226066,0.01774502,0.07114456,0.00000000
4.03701851,0.96990265,0.27791147,0.05499712,0.17931937,0.71956118,0.04172566,0.01840205,0.07071283,0.00000000
4.04302151,0.98754746,0.26332400,0.05839084,0.18969726,0.73528009,0.04131403,0.01925001,0.07087067,0.00000000
4.04902451,1.01176041,0.25110622,0.06216417,0.20132084,0.75584243,0.04103360,0.02029402,0.07164337,0.00000000
4.05502751,1.04229230,0.24122358,0.06630844,0.21412581,0.78094294,0.04088605,0.02153706,0.07304732,0.00000000
4.06103052,1.07878598,0.23360825,0.07080964,0.22802612,0.81020166,0.04086725,0.02298008,0.07509063,0.00000000
4.06703352,1.12079455,0.22816489,0.07564905,0.24291630,0.84318020,0.04096788,0.02462221,0.07777381,0.00000000
4.07303652,1.16780130,0.22477687,0.08080392,0.25867416,0.87939912,0.04117423,0.02646082,0.08109045,0.00000000
4.07903952,1.21924024,0.22331260,0.08624817,0.27516367,0.91835535,0.04146917,0.02849167,0.08502808,0.00000000
4.08504252,1.27451625,0.22363171,0.09195306,0.29223802,0.95953907,0.04183326,0.03070900,0.08956877,0.00000000
4.09104552,1.33302394,0.22559091,0.09788785,0.30974252,1.00244904,0.04224587,0.03310550,0.09468985,0.00000000
4.09704852,1.39416409,0.22904935,0.10402022,0.32751744,1.04660584,0.04268634,0.03567236,0.10036426,0.00000000
4.10305153,1.45735725,0.23387325,0.11031671,0.34540056,1.09156232,0.04313508,0.03839921,0.10656096,0.00000000
4.10905453,1.52205379,0.23993972,0.11674289,0.36322944,1.13691084,0.04357447,0.04127401,0.11324499,0.00000000
4.11505753,1.58774024,0.24713976,0.12326341,0.38084333,1.18228719,0.04398978,0.04428300,0.12037750,0.00000000
4.12106053,1.65394201,0.25538023,0.12984192,0.39808485,1.22737112,0.04436972,0.04741060,0.12791562,0.00000000
4.12706353,1.72022267,0.26458497,0.13644089,0.41480136,1.27188375,0.04470698,0.05063938,0.13581224,0.00000000
4.13306653,1.78618050,0.27469501,0.14302134,0.43084618,1.31558229,0.04499839,0.05395005,0.14401575,0.00000000
4.13906953,1.85144289,0.28566801,0.14954264,0.44607971,1.35825269,0.04524503,0.05732162,0.15246996,0.00000000
4.14507254,1.91565966,0.29747696,0.15596231,0.46037062,1.39970109,0.04545204,0.06073157,0.16111395,0.00000000
4.15107554,1.97849621,0.31010835,0.16223593,0.47359712,1.43974477,0.04562841,0.06415622,0.16988232,0.00000000
4.15707854,2.03962744,0.32355988,0.16831731,0.48564847,1.47820366,0.04578645,0.06757126,0.17870547,0.00000000
4.16308154,2.09873348,0.33783785,0.17415880,0.49642680,1.51489313,0.04594135,0.07095237,0.18751040,0.00000000
4.16908454,2.15549780,0.35295437,0.17971189,0.50584913,1.54961882,0.04611058,0.07427607,0.19622162,0.00000000
4.17508754,2.20960834,0.36892447,0.18492808,0.51384982,1.58217417,0.04631323,0.07752062,0.20476252,0.00000000
4.18109055,2.26076186,0.38576329,0.18975994,0.52038310,1.61234088,0.04656945,0.08066711,0.21305698,0.00000000
4.18709355,2.30867145,0.40348325,0.19416245,0.52542580,1.63989253,0.04689981,0.08370053,0.22103122,0.00000000
4.19309655,2.35307689,0.42209150,0.19809442,0.52898000,1.66460126,0.04732479,0.08661096,0.22861583,0.00000000
4.19909955,2.39375721,0.44158749,0.20152002,0.53107552,1.68624699,0.04786420,0.08939459,0.23574794,0.00000000
4.20510255,2.43054458,0.46196079,0.20441029,0.53177187,1.70462892,0.04853681,0.09205476,0.24237324,0.00000000
4.21110555,2.46333859,0.48318922,0.20674453,0.53115975,1.71957819,0.04935989,0.09460272,0.24844802,0.00000000
4.21710855,2.49211970,0.50523717,0.20851147,0.52936160,1.73097123,0.05034887,0.09705826,0.25394083,0.00000000
4.22311156,2.51696084,0.52805440,0.20971019,0.52653123,1.73874265,0.05151707,0.09944994,0.25883386,0.00000000
4.22911456,2.53803612,0.55157504,0.21035059,0.52285230,1.74289690,0.05287537,0.10181508,0.26312388,0.00000000
4.23511756,2.55562569,0.57571703,0.21045354,0.51853566,1.74351791,0.05443198,0.10419929,0.26682258,0.00000000
4.24112056,2.57011625,0.60038206,0.21005047,0.51381541,1.74077598,0.05619222,0.10665563,0.26995644,0.00000000
4.24712356,2.58199680,0.62545584,0.20918259,0.50894385,1.73493157,0.05815825,0.10924338,0.27256596,0.00000000
4.25312656,2.59184953,0.65080899,0.20789965,0.50418539,1.72633554,0.06032891,0.11202645,0.27470437,0.00000000
4.25912956,2.60033616,0.67629835,0.20625831,0.49980954,1.71542591,0.06269954,0.11507133,0.27643580,0.00000000
4.26513257,2.60818028,0.70176894,0.20432027,0.49608337,1.70272116,0.06526177,0.11844496,0.27783301,0.00000000
4.27113557,2.61614644,0.72705642,0.20215018,0.49326359,1.68881055,0.06800348,0.12221218,0.27897484,0.00000000
4.27713857,2.62501712,0.75198999,0.19981341,0.49158869,1.67434171,0.07090873,0.12643321,0.27994335,0.00000000
4.28314157,2.63556853,0.77639592,0.19737394,0.49127135,1.66000629,0.07395780,0.13116109,0.28082097,0.00000000
4.28914457,2.64854659,0.80010142,0.19489232,0.49249173,1.64652409,0.07712734,0.13643922,0.28168769,0.00000000
4.29514757,2.66464410,0.82293881,0.19242393,0.49539161,1.63462651,0.08039061,0.14229915,0.28261837,0.00000000
4.30115058,2.68448029,0.84474999,0.19001750,0.50007006,1.62503982,0.08371791,0.14875865,0.28368044,0.00000000
4.30715358,2.70858354,0.86539101,0.18771410,0.50658055,1.61846870,0.08707700,0.15582034,0.28493200,0.00000000
4.31315658,2.73737805,0.88473659,0.18554654,0.51492999,1.61558075,0.09043384,0.16347071,0.28642037,0.00000000
4.31915958,2.77117475,0.90268450,0.18353920,0.52507948,1.61699203,0.09375328,0.17167988,0.28818125,0.00000000
4.32516258,2.81016678,0.91915967,0.18170835,0.53694702,1.62325406,0.09699993,0.18040186,0.29023842,0.00000000
4.33116558,2.85442925,0.93411782,0.18006284,0.55041193,1.63484228,0.10013910,0.18957556,0.29260401,0.00000000
4.33716858,2.90392312,0.94754844,0.17860513,0.56532079,1.65214611,0.10313776,0.19912638,0.29527939,0.00000000
4.34317159,2.95850247,0.95947715,0.17733258,0.58149472,1.67546054,0.10596548,0.20896837,0.29825637,0.00000000
4.34917459,3.01792444,0.96996702,0.17623894,0.59873743,1.70497921,0.10859537,0.21900684,0.30151900,0.00000000
4.35517759,3.08186105,0.97911901,0.17531582,0.61684373,1.74078892,0.11100483,0.22914145,0.30504550,0.00000000
4.36118059,3.14991194,0.98707119,0.17455419,0.63560801,1.78286557,0.11317626,0.23926936,0.30881046,0.00000000
4.36718359,3.22161709,0.99399673,0.17394572,0.65483215,1.83107145,0.11509749,0.24928864,0.31278709,0.00000000
4.37318659,3.29646875,1.00010072,0.17348385,0.67433237,1.88515399,0.11676206,0.25910143,0.31694939,0.00000000
4.37918959,3.37392189,1.00561548,0.17316463,0.69394466,1.94474605,0.11816913,0.26861698,0.32127416,0.00000000
4.38519260,3.45340263,1.01079478,0.17298716,0.71352840,2.00936783,0.11932331,0.27775423,0.32574274,0.00000000
4.39119560,3.53431430,1.01590673,0.17295365,0.73296795,2.07843066,0.12023400,0.28644391,0.33034240,0.00000000
4.39719860,3.61604125,1.02122565,0.17306916,0.75217207,2.15124282,0.12091470,0.29462996,0.33506727,0.00000000
4.40320160,3.69795035,1.02702310,0.17334090,0.77107125,2.22701749,0.12138194,0.30227030,0.33991878,0.00000000
4.40920460,3.77939080,1.03355835,0.17377733,0.78961318,2.30488313,0.12165414,0.30933684,0.34490564,0.00000000
4.41520760,3.85969273,1.04106853,0.17438694,0.80775654,2.38389628,0.12175031,0.31581481,0.35004330,0.00000000
