energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.03301651,1.92236782,0.24716484,1.04439867,0.00067314,0.06677400,0.02227058,0.16966560,0.18901619,0.56634341
-0.02701351,1.95933490,0.25189985,1.06081496,0.00070664,0.06881028,0.02268474,0.17443911,0.19130136,0.57802128
-0.02101051,2.00241520,0.25866667,1.08247590,0.00074204,0.07076791,0.02311413,0.18012954,0.19375630,0.58938863
-0.01500750,2.05146735,0.26740330,1.10931012,0.00077972,0.07264789,0.02355935,0.18671879,0.19636416,0.60040631
-0.00900450,2.10627149,0.27800887,1.14115905,0.00082017,0.07445390,0.02402148,0.19417271,0.19910938,0.61106204
-0.00300150,2.16652538,0.29034591,1.17777806,0.00086399,0.07619166,0.02450198,0.20244061,0.20197731,0.62136583
0.00300150,2.23183958,0.30424355,1.21883820,0.00091184,0.07786816,0.02500252,0.21145503,0.20495365,0.63134393
0.00900450,2.30173252,0.31950129,1.26392862,0.00096450,0.07949074,0.02552479,0.22113177,0.20802353,0.64103162
0.01500750,2.37562630,0.33589345,1.31256003,0.00102282,0.08106610,0.02607028,0.23137035,0.21117038,0.65046551
0.02101051,2.45284411,0.35317421,1.36416944,0.00108773,0.08259935,0.02663997,0.24205496,0.21437476,0.65967579
0.02701351,2.53261031,0.37108319,1.41812642,0.00116022,0.08409308,0.02723419,0.25305585,0.21761325,0.66867894
0.03301651,2.61405383,0.38935129,1.47374112,0.00124131,0.08554650,0.02785232,0.26423133,0.22085734,0.67747152
0.03901951,2.69621564,0.40770691,1.53027417,0.00133203,0.08695486,0.02849270,0.27543029,0.22407268,0.68602542
0.04502251,2.77806042,0.42588203,1.58694846,0.00143342,0.08830899,0.02915246,0.28649524,0.22721861,0.69428487
0.05102551,2.85849279,0.44361820,1.64296265,0.00154642,0.08959514,0.02982750,0.29726576,0.23024802,0.70216549
0.05702851,2.93637743,0.46067217,1.69750621,0.00167190,0.09079509,0.03051245,0.30758226,0.23310773,0.70955548
0.06303152,3.01056286,0.47682076,1.74977545,0.00181058,0.09188649,0.03120080,0.31729000,0.23573922,0.71631881
0.06903452,3.07990778,0.49186509,1.79899021,0.00196298,0.09284354,0.03188494,0.32624301,0.23807985,0.72230034
0.07503752,3.14330893,0.50563366,1.84441048,0.00212936,0.09363780,0.03255643,0.33430798,0.24006440,0.72733249
0.08104052,3.19972937,0.51798439,1.88535233,0.00230969,0.09423928,0.03320609,0.34136778,0.24162697,0.73124306
0.08704352,3.24822571,0.52880546,1.92120263,0.00250359,0.09461760,0.03382432,0.34732448,0.24270310,0.73386383
0.09304652,3.28797309,0.53801493,1.95143182,0.00271028,0.09474331,0.03440128,0.35210179,0.24323199,0.73503931
0.09904952,3.31828679,0.54555930,1.97560427,0.00292855,0.09458912,0.03492716,0.35564677,0.24315874,0.73463521
0.10505253,3.33863944,0.55141096,1.99338591,0.00315673,0.09413119,0.03539236,0.35793066,0.24243648,0.73254613
0.11105553,3.34867316,0.55556495,2.00454878,0.00339269,0.09335024,0.03578770,0.35894900,0.24102835,0.72870205
0.11705853,3.34820600,0.55803513,2.00897240,0.00363384,0.09223255,0.03610462,0.35872085,0.23890909,0.72307321
0.12306153,3.33723282,0.55885003,2.00664210,0.00387716,0.09077074,0.03633531,0.35728721,0.23606634,0.71567323
0.12906453,3.31592044,0.55804871,1.99764436,0.00411926,0.08896430,0.03647278,0.35470887,0.23250134,0.70656023
0.13506753,3.28459766,0.55567699,1.98215969,0.00435639,0.08681988,0.03651104,0.35106363,0.22822935,0.69583596
0.14107054,3.24374078,0.55178405,1.96045329,0.00458458,0.08435133,0.03644511,0.34644314,0.22327940,0.68364303
0.14707354,3.19395540,0.54641992,1.93286407,0.00479975,0.08157950,0.03627111,0.34094948,0.21769362,0.67016031
0.15307654,3.13595547,0.53963373,1.89979264,0.00499775,0.07853173,0.03598629,0.33469166,0.21152612,0.65559695
0.15907954,3.07054063,0.53147300,1.86168872,0.00517457,0.07524124,0.03558912,0.32778222,0.20484146,0.64018509
0.16508254,2.99857290,0.52198385,1.81903851,0.00532640,0.07174625,0.03507929,0.32033396,0.19771276,0.62417195
0.17108554,2.92095358,0.51121203,1.77235257,0.00544980,0.06808905,0.03445780,0.31245708,0.19021968,0.60781133
0.17708854,2.83860135,0.49920479,1.72215447,0.00554179,0.06431496,0.03372699,0.30425667,0.18244614,0.59135532
0.18309155,2.75243222,0.48601318,1.66897072,0.00559998,0.06047122,0.03289061,0.29583073,0.17447806,0.57504622
0.18909455,2.66334201,0.47169472,1.61332199,0.00562267,0.05660593,0.03195381,0.28726871,0.16640119,0.55910939
0.19509755,2.57219165,0.45631611,1.55571589,0.00560884,0.05276706,0.03092324,0.27865054,0.15829901,0.54374697
0.20110055,2.47979567,0.43995570,1.49664136,0.00555831,0.04900145,0.02980697,0.27004622,0.15025096,0.52913304
0.20710355,2.38691388,0.42270557,1.43656460,0.00547166,0.04535401,0.02861454,0.26151587,0.14233090,0.51541012
0.21310655,2.29424625,0.40467297,1.37592644,0.00535023,0.04186699,0.02735685,0.25311022,0.13460596,0.50268725
0.21910955,2.20243071,0.38598094,1.31514111,0.00519611,0.03857937,0.02604610,0.24487144,0.12713570,0.49103962
0.22511256,2.11204368,0.36676810,1.25459610,0.00501206,0.03552644,0.02469565,0.23683430,0.11997174,0.48050959
0.23111556,2.02360284,0.34718753,1.19465308,0.00480139,0.03273941,0.02331983,0.22902747,0.11315770,0.47110911
0.23711856,1.93757172,0.32740481,1.13564950,0.00456786,0.03024522,0.02193374,0.22147507,0.10672948,0.46282325
0.24312156,1.85436574,0.30759520,1.07790083,0.00431560,0.02806641,0.02055303,0.21419813,0.10071584,0.45561456
0.24912456,1.77435895,0.28794031,1.02170308,0.00404891,0.02622102,0.01919362,0.20721618,0.09513920,0.44942808
0.25512756,1.69789114,0.26862420,0.96733544,0.00377219,0.02472259,0.01787141,0.20054859,0.09001661,0.44419657
0.26113057,1.62527477,0.24982928,0.91506283,0.00348978,0.02358023,0.01660201,0.19421589,0.08536078,0.43984582
0.26713357,1.55680113,0.23173208,0.86513822,0.00320585,0.02279858,0.01540045,0.18824080,0.08118116,0.43629955
0.27313657,1.49274552,0.21449917,0.81780440,0.00292429,0.02237793,0.01428090,0.18264897,0.07748490,0.43348382
0.27913957,1.43337082,0.19828340,0.77329512,0.00264865,0.02231424,0.01325644,0.17746950,0.07427773,0.43133068
0.28514257,1.37892938,0.18322048,0.73183551,0.00238205,0.02259918,0.01233876,0.17273501,0.07156467,0.42978080
0.29114557,1.32966287,0.16942625,0.69364148,0.00212712,0.02322016,0.01153803,0.16848144,0.06935049,0.42878518
0.29714857,1.28580018,0.15699446,0.65891821,0.00188602,0.02416042,0.01086268,0.16474743,0.06763996,0.42830568
0.30315158,1.24755317,0.14599523,0.62785763,0.00166039,0.02539907,0.01031923,0.16157338,0.06643784,0.42831459
0.30915458,1.21511059,0.13647425,0.60063479,0.00145138,0.02691121,0.00991225,0.15900015,0.06574865,0.42879327
0.31515758,1.18863036,0.12845249,0.57740347,0.00125966,0.02866808,0.00964419,0.15706752,0.06557618,0.42972990
0.32116058,1.16823052,0.12192661,0.55829087,0.00108551,0.03063728,0.00951537,0.15581240,0.06592289,0.43111673
0.32716358,1.15397937,0.11686980,0.54339176,0.00092879,0.03278307,0.00952392,0.15526687,0.06678912,0.43294689
0.33316658,1.14588542,0.11323312,0.53276231,0.00078906,0.03506676,0.00966580,0.15545616,0.06817222,0.43521104
0.33916958,1.14388743,0.11094718,0.52641389,0.00066561,0.03744721,0.00993480,0.15639671,0.07006566,0.43789407
0.34517259,1.14784556,0.10992407,0.52430717,0.00055752,0.03988137,0.01032256,0.15809424,0.07245821,0.44097222
0.35117559,1.15753391,0.11005960,0.52634693,0.00046373,0.04232500,0.01081870,0.16054210,0.07533313,0.44441048
0.35717859,1.17263511,0.11123564,0.53237787,0.00038308,0.04473337,0.01141089,0.16371996,0.07866756,0.44816080
0.36318159,1.19273754,0.11332258,0.54218184,0.00031434,0.04706210,0.01208502,0.16759276,0.08243205,0.45216092
0.36918459,1.21733539,0.11618187,0.55547671,0.00025631,0.04926800,0.01282537,0.17211027,0.08659035,0.45633409
0.37518759,1.24583199,0.11966867,0.57191726,0.00020780,0.05130992,0.01361484,0.17720704,0.09109936,0.46058953
0.38119060,1.27754638,0.12363441,0.59109802,0.00016768,0.05314964,0.01443526,0.18280289,0.09590939,0.46482370
0.38719360,1.31172321,0.12792948,0.61255842,0.00013490,0.05475262,0.01526764,0.18880401,0.10096461,0.46892224
0.39319660,1.34754568,0.13240578,0.63578997,0.00010851,0.05608877,0.01609263,0.19510448,0.10620375,0.47276256
0.39919960,1.38415122,0.13691932,0.66024542,0.00008767,0.05713308,0.01689082,0.20158829,0.11156099,0.47621677
0.40520260,1.42064947,0.14133269,0.68534973,0.00007166,0.05786614,0.01764325,0.20813183,0.11696702,0.47915511
0.41120560,1.45614183,0.14551739,0.71051239,0.00005989,0.05827449,0.01833178,0.21460658,0.12235021,0.48144934
0.41720860,1.48974213,0.14935608,0.73514076,0.00005188,0.05835085,0.01893958,0.22088212,0.12763791,0.48297633
0.42321161,1.52059747,0.15274453,0.75865388,0.00004727,0.05809419,0.01945154,0.22682924,0.13275775,0.48362144
0.42921461,1.54790863,0.15559339,0.78049637,0.00004584,0.05750963,0.01985469,0.23232307,0.13763894,0.48328176
0.43521761,1.57094932,0.15782958,0.80015176,0.00004746,0.05660817,0.02013851,0.23724606,0.14221363,0.48186894
0.44122061,1.58908355,0.15939743,0.81715487,0.00005214,0.05540631,0.02029524,0.24149086,0.14641806,0.47931179
0.44722361,1.60178063,0.16025933,0.83110273,0.00005998,0.05392554,0.02032012,0.24496287,0.15019377,0.47555827
0.45322661,1.60862732,0.16039606,0.84166371,0.00007120,0.05219168,0.02021146,0.24758242,0.15348862,0.47057723
0.45922961,1.60933673,0.15980661,0.84858459,0.00008608,0.05023422,0.01997072,0.24928660,0.15625772,0.46435953
0.46523262,1.60375392,0.15850773,0.85169525,0.00010505,0.04808557,0.01960242,0.25003065,0.15846427,0.45691876
0.47123562,1.59185810,0.15653290,0.85091105,0.00012858,0.04578027,0.01911399,0.24978885,0.16008025,0.44829159
0.47723862,1.57376140,0.15393107,0.84623288,0.00015723,0.04335424,0.01851553,0.24855497,0.16108703,0.43853760
0.48324162,1.54970466,0.15076505,0.83774488,0.00019163,0.04084403,0.01781949,0.24634239,0.16147585,0.42773882
0.48924462,1.52005033,0.14710960,0.82561018,0.00023247,0.03828617,0.01704027,0.24318365,0.16124817,0.41599886
0.49524762,1.48527294,0.14304940,0.81006480,0.00028046,0.03571655,0.01619385,0.23912979,0.16041596,0.40344173
0.50125063,1.44594760,0.13867689,0.79141009,0.00033638,0.03316992,0.01529726,0.23424925,0.15900183,0.39021041
0.50725363,1.40273693,0.13409000,0.77000398,0.00040098,0.03067947,0.01436823,0.22862661,0.15703901,0.37646514
0.51325663,1.35637688,0.12939001,0.74625140,0.00047504,0.02827656,0.01342465,0.22236100,0.15457127,0.36238138
0.51925963,1.30766183,0.12467941,0.72059430,0.00055931,0.02599048,0.01248423,0.21556438,0.15165254,0.34814772
0.52526263,1.25742948,0.12006001,0.69350132,0.00065451,0.02384839,0.01156413,0.20835963,0.14834652,0.33396341
0.53126563,1.20654562,0.11563115,0.66545774,0.00076131,0.02187529,0.01068063,0.20087859,0.14472591,0.32003584
0.53726863,1.15588933,0.11148823,0.63695561,0.00088033,0.02009413,0.00984891,0.19325991,0.14087154,0.30657781
0.54327164,1.10633860,0.10772139,0.60848447,0.00101213,0.01852588,0.00908286,0.18564690,0.13687129,0.29380460
0.54927464,1.05875670,0.10441454,0.58052268,0.00115721,0.01718971,0.00839500,0.17818532,0.13281866,0.28193102
0.55527764,1.01397927,0.10164456,0.55352958,0.00131601,0.01610315,0.00779639,0.17102110,0.12881130,0.27116826
0.56128064,0.97280230,0.09948079,0.52793849,0.00148892,0.01528223,0.00729668,0.16429811,0.12494916,0.26172070
0.56728364,0.93597098,0.09798466,0.50415051,0.00167631,0.01474158,0.00690410,0.15815589,0.12133267,0.25378264
0.57328664,0.90416948,0.09720952,0.48252935,0.00187854,0.01449447,0.00662560,0.15272741,0.11806059,0.24753495
0.57928964,0.87801158,0.09720052,0.46339694,0.00209598,0.01455275,0.00646688,0.14813690,0.11522796,0.24314176
0.58529265,0.85803227,0.09799466,0.44703005,0.00232909,0.01492677,0.00643248,0.14449777,0.11292392,0.24074710
0.59129565,0.84468010,0.09962069,0.43365764,0.00257837,0.01562509,0.00652590,0.14191060,0.11122957,0.24047165
0.59729865,0.83831057,0.10209916,0.42345905,0.00284446,0.01665419,0.00674962,0.14046127,0.11021599,0.24240946
0.60330165,0.83918024,0.10544225,0.41656296,0.00312814,0.01801806,0.00710511,0.14021934,0.10994238,0.24662492
0.60930465,0.84744189,0.10965355,0.41304705,0.00343032,0.01971772,0.00759285,0.14123652,0.11045434,0.25314984
0.61530765,0.86314058,0.11472773,0.41293820,0.00375210,0.02175070,0.00821224,0.14354549,0.11178257,0.26198086
0.62131066,0.88621072,0.12065005,0.41621336,0.00409469,0.02411050,0.00896156,0.14715890,0.11394175,0.27307716
0.62731366,0.91647441,0.12739577,0.42280089,0.00445942,0.02678609,0.00983778,0.15206880,0.11692982,0.28635861
0.63331666,0.95364089,0.13492948,0.43258227,0.00484765,0.02976145,0.01083647,0.15824628,0.12072763,0.30170462
0.63931966,0.99730757,0.14320436,0.44539436,0.00526075,0.03301526,0.01195162,0.16564160,0.12529903,0.31895346
0.64532266,1.04696258,0.15216153,0.46103189,0.00569994,0.03652066,0.01317551,0.17418464,0.13059128,0.33790262
0.65132566,1.10198916,0.16172945,0.47925043,0.00616619,0.04024524,0.01449851,0.18378584,0.13653599,0.35830993
0.65732866,1.16167196,0.17182353,0.49976962,0.00666012,0.04415122,0.01590904,0.19433747,0.14305033,0.37989578
0.66333167,1.22520555,0.18234609,0.52227682,0.00718180,0.04819586,0.01739345,0.20571548,0.15003875,0.40234647
0.66933467,1.29170508,0.19318659,0.54643116,0.00773063,0.05233205,0.01893607,0.21778161,0.15739494,0.42531865
0.67533767,1.36021925,0.20422242,0.57186801,0.00830523,0.05650918,0.02051922,0.23038602,0.16500416,0.44844502
0.68134067,1.42974560,0.21532017,0.59820386,0.00890323,0.06067421,0.02212340,0.24337024,0.17274575,0.47134104
0.68734367,1.49924780,0.22633751,0.62504178,0.00952124,0.06477284,0.02372748,0.25657040,0.18049593,0.49361270
0.69334667,1.56767488,0.23712554,0.65197723,0.01015474,0.06875087,0.02530904,0.26982070,0.18813057,0.51486515
0.69934967,1.63398195,0.24753185,0.67860440,0.01079805,0.07255564,0.02684475,0.28295700,0.19552809,0.53471186
0.70535268,1.69715192,0.25740393,0.70452290,0.01144436,0.07613742,0.02831085,0.29582045,0.20257222,0.55278421
0.71135568,1.75621752,0.26659308,0.72934474,0.01208578,0.07945077,0.02968362,0.30826098,0.20915463,0.56874097
0.71735868,1.81028319,0.27495849,0.75270140,0.01271348,0.08245581,0.03094000,0.32014059,0.21517729,0.58227759
0.72336168,1.85854570,0.28237149,0.77425092,0.01331786,0.08511928,0.03205815,0.33133630,0.22055450,0.59313462
0.72936468,1.90031310,0.28871968,0.79368464,0.01388878,0.08741536,0.03301800,0.34174255,0.22521455,0.60110521
0.73536768,1.93502094,0.29391081,0.81073350,0.01441583,0.08932625,0.03380187,0.35127311,0.22910084,0.60604108
0.74137069,1.96224521,0.29787613,0.82517353,0.01488866,0.09084243,0.03439493,0.35986223,0.23217256,0.60785695
0.74737369,1.98171138,0.30057314,0.83683039,0.01529728,0.09196260,0.03478567,0.36746516,0.23440484,0.60653304
0.75337669,1.99329910,0.30198751,0.84558259,0.01563241,0.09269339,0.03496625,0.37405783,0.23578838,0.60211550
0.75937969,1.99704225,0.30213404,0.85136343,0.01588580,0.09304870,0.03493277,0.37963585,0.23632869,0.59471493
0.76538269,1.99312441,0.30105662,0.85416131,0.01605058,0.09304885,0.03468540,0.38421285,0.23604480,0.58450281
0.77138569,1.98186979,0.29882715,0.85401845,0.01612146,0.09271960,0.03422841,0.38781816,0.23496778,0.57170614
0.77738869,1.96373012,0.29554342,0.85102812,0.01609498,0.09209094,0.03357007,0.39049408,0.23313893,0.55660056
0.78339170,1.93926809,0.29132606,0.84533028,0.01596969,0.09119593,0.03272247,0.39229283,0.23060793,0.53950213
0.78939470,1.90913798,0.28631469,0.83710601,0.01574617,0.09006947,0.03170114,0.39327335,0.22743089,0.52075828
0.79539770,1.87406460,0.28066349,0.82657079,0.01542710,0.08874719,0.03052472,0.39349813,0.22366860,0.50073836
0.80140070,1.83482133,0.27453631,0.81396709,0.01501714,0.08726447,0.02921440,0.39303027,0.21938484,0.47982402
0.80740370,1.79220837,0.26810159,0.79955648,0.01452283,0.08565564,0.02779344,0.39193088,0.21464507,0.45840014
0.81340670,1.74703208,0.26152749,0.78361175,0.01395236,0.08395337,0.02628657,0.39025709,0.20951534,0.43684635
0.81940970,1.70008642,0.25497718,0.76640928,0.01331530,0.08218828,0.02471942,0.38806058,0.20406160,0.41552974
0.82541271,1.65213702,0.24860478,0.74822203,0.01262231,0.08038884,0.02311795,0.38538688,0.19834932,0.39479884
0.83141571,1.60390860,0.24255196,0.72931351,0.01188481,0.07858141,0.02150789,0.38227536,0.19244347,0.37497898
0.83741871,1.55607587,0.23694542,0.70993289,0.01111463,0.07679053,0.01991427,0.37875991,0.18640869,0.35636928
0.84342171,1.50925815,0.23189523,0.69031134,0.01032364,0.07503926,0.01836097,0.37487029,0.18030973,0.33924097
0.84942471,1.46401737,0.22749424,0.67065982,0.00952346,0.07334973,0.01687039,0.37063387,0.17421197,0.32383709
0.85542771,1.42085918,0.22381820,0.65116810,0.00872514,0.07174363,0.01546307,0.36607786,0.16818193,0.31037321
0.86143072,1.38023644,0.22092679,0.63200508,0.00793889,0.07024273,0.01415756,0.36123162,0.16228775,0.29903896
0.86743372,1.34255444,0.21886521,0.61332003,0.00717389,0.06886928,0.01297021,0.35612891,0.15659940,0.29000000
0.87343672,1.30817691,0.21766614,0.59524458,0.00643811,0.06764629,0.01191507,0.35081005,0.15118871,0.28340005
0.87943972,1.27743192,0.21735196,0.57789522,0.00573820,0.06659762,0.01100387,0.34532348,0.14612901,0.27936268
0.88544272,1.25061677,0.21793679,0.56137582,0.00507949,0.06574787,0.01024600,0.33972684,0.14149439,0.27799237
0.89144572,1.22800112,0.21942835,0.54577997,0.00446591,0.06512203,0.00964850,0.33408724,0.13735859,0.27937483
0.89744872,1.20982766,0.22182922,0.53119281,0.00390008,0.06474483,0.00921610,0.32848075,0.13379339,0.28357611
0.90345173,1.19630992,0.22513750,0.51769210,0.00338341,0.06463996,0.00895128,0.32299097,0.13086677,0.29064051
0.90945473,1.18762691,0.22934666,0.50534832,0.00291615,0.06482902,0.00885427,0.31770672,0.12864063,0.30058735
0.91545773,1.18391491,0.23444463,0.49422381,0.00249760,0.06533030,0.00892303,0.31271895,0.12716830,0.31340662
0.92146073,1.18525648,0.24041206,0.48437087,0.00212619,0.06615751,0.00915335,0.30811699,0.12649201,0.32905372
0.92746373,1.19166756,0.24722002,0.47582890,0.00179971,0.06731845,0.00953877,0.30398427,0.12664027,0.34744378
0.93346673,1.20308340,0.25482718,0.46862092,0.00151539,0.06881374,0.01007059,0.30039381,0.12762541,0.36844575
0.93946973,1.21934441,0.26317672,0.46274959,0.00127010,0.07063564,0.01073791,0.29740367,0.12944144,0.39187699
0.94547274,1.24018325,0.27219340,0.45819312,0.00106046,0.07276714,0.01152762,0.29505271,0.13206227,0.41749868
0.95147574,1.26521413,0.28178086,0.45490155,0.00088299,0.07518131,0.01242449,0.29335682,0.13544059,0.44501273
0.95747874,1.29392582,0.29181970,0.45279356,0.00073420,0.07784097,0.01341120,0.29230605,0.13950729,0.47406055
0.96348174,1.32567920,0.30216634,0.45175444,0.00061065,0.08069886,0.01446858,0.29186269,0.14417176,0.50422419
0.96948474,1.35971040,0.31265325,0.45163529,0.00050907,0.08369815,0.01557578,0.29196059,0.14932294,0.53503014
0.97548774,1.39513990,0.32309029,0.45225396,0.00042639,0.08677347,0.01671055,0.29250587,0.15483131,0.56595590
0.98149075,1.43098800,0.33326768,0.45339756,0.00035977,0.08985238,0.01784966,0.29337890,0.16055158,0.59643944
0.98749375,1.46619639,0.34296025,0.45482695,0.00030662,0.09285720,0.01896926,0.29443777,0.16632630,0.62589130
0.99349675,1.49965524,0.35193304,0.45628277,0.00026462,0.09570725,0.02004542,0.29552289,0.17199003,0.65370901
0.99949975,1.53023504,0.35994802,0.45749309,0.00023173,0.09832132,0.02105469,0.29646277,0.17737412,0.67929342
1.00550275,1.55682175,0.36677168,0.45818223,0.00020616,0.10062028,0.02197459,0.29708053,0.18231178,0.70206614
1.01150575,1.57835382,0.37218304,0.45808046,0.00018637,0.10252981,0.02278429,0.29720104,0.18664333,0.72148753
1.01750875,1.59385936,0.37598179,0.45693397,0.00017107,0.10398297,0.02346510,0.29665813,0.19022142,0.73707430
1.02351176,1.60249174,0.37799612,0.45451481,0.00015914,0.10492270,0.02400103,0.29530179,0.19291589,0.74841591
1.02951476,1.60356169,0.37808980,0.45063012,0.00014970,0.10530386,0.02437923,0.29300478,0.19461821,0.75518902
1.03551776,1.59656447,0.37616816,0.44513034,0.00014201,0.10509500,0.02459037,0.28966844,0.19524512,0.75716922
1.04152076,1.58120071,0.37218263,0.43791578,0.00013549,0.10427959,0.02462891,0.28522743,0.19474150,0.75423946
1.04752376,1.55738978,0.36613363,0.42894144,0.00012968,0.10285671,0.02449321,0.27965314,0.19308221,0.74639478
1.05352676,1.52527513,0.35807157,0.41821964,0.00012426,0.10084118,0.02418557,0.27295561,0.19027281,0.73374300
1.05952976,1.48522129,0.34809609,0.40582051,0.00011897,0.09826308,0.02371211,0.26518400,0.18634929,0.71650151
1.06553277,1.43780286,0.33635333,0.39187013,0.00011365,0.09516680,0.02308250,0.25642541,0.18137660,0.69499013
1.07153577,1.38378594,0.32303160,0.37654669,0.00010820,0.09160953,0.02230962,0.24680235,0.17544632,0.66962057
1.07753877,1.32410304,0.30835561,0.36007464,0.00010257,0.08765941,0.02140912,0.23646885,0.16867335,0.64088290
1.08354177,1.25982279,0.29257949,0.34271728,0.00009676,0.08339327,0.02039883,0.22560549,0.16119194,0.60932977
1.08954477,1.19211580,0.27597902,0.32476807,0.00009081,0.07889427,0.01929822,0.21441361,0.15315116,0.57555909
1.09554777,1.12221836,0.25884346,0.30654120,0.00008475,0.07424935,0.01812780,0.20310886,0.14471013,0.54019599
1.10155078,1.05139558,0.24146721,0.28836161,0.00007867,0.06954679,0.01690845,0.19191451,0.13603301,0.50387485
1.10755378,0.98090538,0.22414191,0.27055512,0.00007264,0.06487378,0.01566090,0.18105473,0.12728419,0.46722212
1.11355678,0.91196486,0.20714893,0.25343883,0.00006677,0.06031428,0.01440518,0.17074801,0.11862370,0.43084062
1.11955978,0.84572018,0.19075287,0.23731235,0.00006116,0.05594715,0.01316015,0.16120113,0.11020306,0.39529584
1.12556278,0.78322067,0.17519596,0.22244985,0.00005592,0.05184458,0.01194314,0.15260366,0.10216167,0.36110460
1.13156578,0.72539813,0.16069374,0.20909343,0.00005116,0.04807097,0.01076966,0.14512325,0.09462390,0.32872642
1.13756878,0.67305131,0.14743182,0.19744766,0.00004702,0.04468208,0.00965322,0.13890183,0.08769682,0.29855757
1.14357179,0.62683583,0.13556394,0.18767561,0.00004364,0.04172471,0.00860526,0.13405261,0.08146873,0.27092786
1.14957479,0.58725933,0.12521110,0.17989621,0.00004120,0.03923657,0.00763513,0.13065815,0.07600837,0.24609987
1.15557779,0.55468141,0.11646176,0.17418296,0.00003987,0.03724663,0.00675019,0.12876928,0.07136478,0.22427059
1.16158079,0.52931797,0.10937292,0.17056399,0.00003991,0.03577561,0.00595596,0.12840491,0.06756786,0.20557479
1.16758379,0.51124911,0.10397195,0.16902319,0.00004157,0.03483677,0.00525637,0.12955278,0.06462938,0.19009003
1.17358679,0.50043022,0.10025895,0.16950256,0.00004521,0.03443676,0.00465395,0.13217087,0.06254455,0.17784276
1.17958979,0.49670527,0.09820960,0.17190539,0.00005123,0.03457664,0.00415014,0.13618969,0.06129389,0.16881508
1.18559280,0.49982191,0.09777827,0.17610040,0.00006011,0.03525285,0.00374553,0.14151511,0.06084541,0.16295191
1.19159580,0.50944752,0.09890120,0.18192656,0.00007245,0.03645821,0.00344019,0.14803183,0.06115697,0.16016809
1.19759880,0.52518593,0.10149988,0.18919847,0.00008895,0.03818281,0.00323384,0.15560734,0.06217882,0.16035521
1.20360180,0.54659406,0.10548419,0.19771235,0.00011042,0.04041473,0.00312611,0.16409632,0.06385607,0.16338797
1.20960480,0.57319827,0.11075559,0.20725231,0.00013782,0.04314072,0.00311673,0.17334531,0.06613122,0.16912982
1.21560780,0.60450991,0.11721003,0.21759693,0.00017223,0.04634659,0.00320559,0.18319764,0.06894660,0.17743784
1.22161081,0.64003988,0.12474065,0.22852590,0.00021488,0.05001748,0.00339289,0.19349839,0.07224657,0.18816677
1.22761381,0.67931175,0.13324027,0.23982663,0.00026715,0.05413796,0.00367915,0.20409935,0.07597962,0.20117218
1.23361681,0.72187337,0.14260348,0.25130060,0.00033054,0.05869194,0.00406519,0.21486371,0.08010018,0.21631282
1.23961981,0.76730662,0.15272849,0.26276931,0.00040665,0.06366239,0.00455210,0.22567035,0.08457005,0.23345214
1.24562281,0.81523511,0.16351857,0.27407960,0.00049719,0.06903107,0.00514114,0.23641761,0.08935961,0.25245914
1.25162581,0.86532972,0.17488306,0.28510809,0.00060393,0.07477803,0.00583365,0.24702634,0.09444854,0.27320849
1.25762881,0.91731175,0.18673799,0.29576466,0.00072864,0.08088120,0.00663090,0.25744195,0.09982617,0.29558016
1.26363182,0.97095365,0.19900628,0.30599467,0.00087305,0.08731592,0.00753395,0.26763555,0.10549136,0.31945854
1.26963482,1.02607730,0.21161742,0.31577984,0.00103879,0.09405457,0.00854351,0.27760389,0.11145198,0.34473125
1.27563782,1.08254992,0.22450681,0.32513770,0.00122731,0.10106622,0.00965981,0.28736809,0.11772386,0.37128757
1.28164082,1.14027764,0.23761460,0.33411947,0.00143981,0.10831652,0.01088250,0.29697117,0.12432938,0.39901679
1.28764382,1.19919711,0.25088427,0.34280655,0.00167716,0.11576768,0.01221046,0.30647445,0.13129564,0.42780642
1.29364682,1.25926534,0.26426089,0.35130552,0.00193979,0.12337865,0.01364185,0.31595290,0.13865228,0.45754042
1.29964982,1.32044827,0.27768921,0.35974195,0.00222766,0.13110545,0.01517394,0.32548952,0.14642904,0.48809754
1.30565283,1.38270850,0.29111171,0.36825320,0.00254011,0.13890173,0.01680316,0.33516923,0.15465317,0.51934978
1.31165583,1.44599269,0.30446670,0.37698041,0.00287588,0.14671942,0.01852509,0.34507223,0.16334667,0.55116110
1.31765883,1.51021932,0.31768657,0.38606021,0.00323299,0.15450953,0.02033450,0.35526743,0.17252362,0.58338641
1.32366183,1.57526715,0.33069648,0.39561629,0.00360878,0.16222302,0.02222537,0.36580605,0.18218763,0.61587092
1.32966483,1.64096524,0.34341330,0.40575138,0.00399982,0.16981161,0.02419101,0.37671590,0.19232951,0.64844976
1.33566783,1.70708466,0.35574525,0.41653994,0.00440201,0.17722863,0.02622411,0.38799649,0.20292530,0.68094799
1.34167084,1.77333264,0.36759197,0.42802185,0.00481060,0.18442978,0.02831684,0.39961544,0.21393472,0.71318098
1.34767384,1.83934923,0.37884534,0.44019760,0.00522025,0.19137362,0.03046088,0.41150619,0.22530016,0.74495507
1.35367684,1.90470684,0.38939078,0.45302499,0.00562516,0.19802200,0.03264753,0.42356740,0.23694623,0.77606856
