energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.30915458,1.73700707,0.24719230,0.63589441,0.34502955,0.07955527,0.00006990,0.67416968,0.03285021,0.17901910
-0.30315158,1.70237989,0.24408082,0.62949716,0.33139906,0.07722207,0.00005726,0.65271830,0.03341847,0.17854171
-0.29714857,1.66716837,0.24106151,0.62249992,0.31782617,0.07486219,0.00004819,0.63133006,0.03391675,0.17817316
-0.29114557,1.63219901,0.23829701,0.61517158,0.30452412,0.07251705,0.00004238,0.61036208,0.03434997,0.17798370
-0.28514257,1.59824844,0.23594742,0.60779502,0.29168001,0.07022357,0.00003971,0.59011229,0.03472626,0.17804508
-0.27913957,1.56601970,0.23416417,0.60065522,0.27945106,0.06801333,0.00004018,0.57081430,0.03505630,0.17842724
-0.27313657,1.53612169,0.23308408,0.59402724,0.26796234,0.06591203,0.00004400,0.55263532,0.03535255,0.17919497
-0.26713357,1.50905255,0.23282393,0.58816452,0.25730571,0.06393920,0.00005153,0.53567668,0.03562843,0.18040478
-0.26113057,1.48518729,0.23347578,0.58328812,0.24754017,0.06210810,0.00006336,0.51997704,0.03589730,0.18210201
-0.25512756,1.46477039,0.23510331,0.57957725,0.23869338,0.06042591,0.00008031,0.50551783,0.03617163,0.18431841
-0.24912456,1.44791341,0.23773942,0.57716179,0.23076425,0.05889408,0.00010345,0.49223054,0.03646208,0.18707037
-0.24312156,1.43459795,0.24138525,0.57611701,0.22372644,0.05750893,0.00013414,0.48000556,0.03677675,0.19035789
-0.23711856,1.42468391,0.24601084,0.57646103,0.21753262,0.05626233,0.00017409,0.46870190,0.03712052,0.19416452
-0.23111556,1.41792288,0.25155738,0.57815507,0.21211926,0.05514262,0.00022535,0.45815757,0.03749463,0.19845817
-0.22511256,1.41397633,0.25794121,0.58110678,0.20741172,0.05413550,0.00029037,0.44820002,0.03789641,0.20319310
-0.21910955,1.41243807,0.26505934,0.58517652,0.20332955,0.05322512,0.00037204,0.43865628,0.03831926,0.20831281
-0.21310655,1.41286021,0.27279641,0.59018636,0.19979174,0.05239511,0.00047367,0.42936242,0.03875288,0.21375403
-0.20710355,1.41478167,0.28103284,0.59593153,0.19672171,0.05162963,0.00059908,0.42017204,0.03918365,0.21945143
-0.20110055,1.41775825,0.28965383,0.60219381,0.19405194,0.05091439,0.00075253,0.41096354,0.03959530,0.22534303
-0.19509755,1.42139281,0.29855868,0.60875616,0.19172806,0.05023759,0.00093876,0.40164588,0.03996966,0.23137608
-0.18909455,1.42536440,0.30767025,0.61541790,0.18971228,0.04959075,0.00116292,0.39216287,0.04028757,0.23751294
-0.18309155,1.42945479,0.31694374,0.62200971,0.18798599,0.04896942,0.00143055,0.38249573,0.04052989,0.24373679
-0.17708854,1.43357107,0.32637451,0.62840744,0.18655147,0.04837367,0.00174746,0.37266402,0.04067849,0.25005679
-0.17108554,1.43776298,0.33600434,0.63454405,0.18543264,0.04780845,0.00211964,0.36272493,0.04071717,0.25651226
-0.16508254,1.44223378,0.34592568,0.64041890,0.18467483,0.04728368,0.00255312,0.35277098,0.04063260,0.26317556
-0.15907954,1.44734367,0.35628348,0.64610372,0.18434340,0.04681413,0.00305377,0.34292630,0.04041502,0.27015349
-0.15307654,1.45360527,0.36727429,0.65174473,0.18452145,0.04641910,0.00362714,0.33334157,0.04005878,0.27758673
-0.14707354,1.46167053,0.37914253,0.65756067,0.18530644,0.04612176,0.00427817,0.32418791,0.03956274,0.28564737
-0.14107054,1.47230940,0.39217363,0.66383653,0.18680602,0.04594837,0.00501102,0.31564981,0.03893035,0.29453436
-0.13506753,1.48638065,0.40668440,0.67091322,0.18913298,0.04592725,0.00582873,0.30791744,0.03816958,0.30446688
-0.12906453,1.50479559,0.42301063,0.67917336,0.19239963,0.04608753,0.00673301,0.30117852,0.03729258,0.31567583
-0.12306153,1.52847610,0.44149243,0.68902387,0.19671170,0.04645782,0.00772397,0.29561012,0.03631517,0.32839365
-0.11705853,1.55830860,0.46245770,0.70087594,0.20216212,0.04706475,0.00879988,0.29137056,0.03525615,0.34284280
-0.11105553,1.59509571,0.48620452,0.71512350,0.20882472,0.04793148,0.00995698,0.28859176,0.03413650,0.35922348
-0.10505253,1.63950792,0.51298311,0.73212092,0.21674837,0.04907626,0.01118934,0.28737234,0.03297843,0.37770092
-0.09904952,1.69203743,0.54297805,0.75216121,0.22595153,0.05051101,0.01248874,0.28777163,0.03180452,0.39839298
-0.09304652,1.75295632,0.57629193,0.77545570,0.23641778,0.05224009,0.01384471,0.28980500,0.03063673,0.42135860
-0.08704352,1.82228143,0.61293084,0.80211628,0.24809237,0.05425935,0.01524452,0.29344055,0.02949558,0.44658778
-0.08104052,1.89974762,0.65279290,0.83214105,0.26088001,0.05655530,0.01667340,0.29859744,0.02839939,0.47399352
-0.07503752,1.98479135,0.69566023,0.86540430,0.27464422,0.05910477,0.01811474,0.30514592,0.02736362,0.50340648
-0.06903452,2.07654542,0.74119513,0.90165124,0.28920822,0.06187479,0.01955042,0.31290918,0.02640043,0.53457257
-0.06303152,2.17384600,0.78894076,0.94049801,0.30435737,0.06482295,0.02096123,0.32166688,0.02551838,0.56715382
-0.05702851,2.27525184,0.83832666,0.98143705,0.31984333,0.06789812,0.02232729,0.33116045,0.02472228,0.60073283
-0.05102551,2.37907546,0.88867908,1.02384765,0.33538968,0.07104151,0.02362862,0.34109988,0.02401327,0.63482063
-0.04502251,2.48342535,0.93923587,1.06701145,0.35069887,0.07418816,0.02484565,0.35117182,0.02338903,0.66886789
-0.03901951,2.58625780,0.98916560,1.11013220,0.36546032,0.07726868,0.02595980,0.36104874,0.02284409,0.70227914
-0.03301651,2.68543628,1.03759029,1.15235908,0.37935928,0.08021125,0.02695400,0.37039880,0.02237034,0.73442952
-0.02701351,2.77879636,1.08361080,1.19281257,0.39208627,0.08294382,0.02781321,0.37889603,0.02195754,0.76468346
-0.02101051,2.86421333,1.12633416,1.23061196,0.40334652,0.08539637,0.02852485,0.38623045,0.02159395,0.79241457
-0.01500750,2.93967008,1.16490158,1.26490324,0.41286926,0.08750319,0.02907923,0.39211779,0.02126690,0.81702598
-0.00900450,3.00332233,1.19851613,1.29488641,0.42041623,0.08920500,0.02946977,0.39630836,0.02096345,0.83797021
-0.00300150,3.05355882,1.22646902,1.31984107,0.42578936,0.09045099,0.02969320,0.39859469,0.02067097,0.85476787
0.00300150,3.08905395,1.24816338,1.33914945,0.42883701,0.09120050,0.02974967,0.39881778,0.02037760,0.86702438
0.00900450,3.10881100,1.26313453,1.35231591,0.42945878,0.09142437,0.02964271,0.39687160,0.02007281,0.87444399
0.01500750,3.11219439,1.27106615,1.35898245,0.42760855,0.09110598,0.02937906,0.39270573,0.01974766,0.87684055
0.02101051,3.09894994,1.27180158,1.35893964,0.42329570,0.09024171,0.02896851,0.38632608,0.01939519,0.87414465
0.02701351,3.06921265,1.26534993,1.35213281,0.41658458,0.08884106,0.02842361,0.37779369,0.01901052,0.86640688
0.03301651,3.02350209,1.25188684,1.33866352,0.40759216,0.08692632,0.02775925,0.36722175,0.01859102,0.85379705
0.03901951,2.96270597,1.23175001,1.31878621,0.39648410,0.08453173,0.02699233,0.35477093,0.01813632,0.83659964
0.04502251,2.88805299,1.20542974,1.29290074,0.38346943,0.08170240,0.02614130,0.34064338,0.01764827,0.81520560
0.05102551,2.80107626,1.17355497,1.26154088,0.36879410,0.07849274,0.02522574,0.32507559,0.01713081,0.79010096
0.05702851,2.70356917,1.13687546,1.22535963,0.35273367,0.07496481,0.02426595,0.30833056,0.01658984,0.76185284
0.06303152,2.59753554,1.09624094,1.18511174,0.33558551,0.07118637,0.02328251,0.29068947,0.01603304,0.73109335
0.06903452,2.48513587,1.05257789,1.14163439,0.31766075,0.06722892,0.02229593,0.27244334,0.01546961,0.69850215
0.07503752,2.36863198,1.00686504,1.09582634,0.29927638,0.06316568,0.02132630,0.25388495,0.01491007,0.66478829
0.08104052,2.25033140,0.96010819,1.04862648,0.28074765,0.05906965,0.02039300,0.23530124,0.01436597,0.63067195
0.08704352,2.13253363,0.91331536,1.00099228,0.26238109,0.05501183,0.01951439,0.21696657,0.01384966,0.59686674
0.09304652,2.01747919,0.86747275,0.95387853,0.24446830,0.05105955,0.01870762,0.19913687,0.01337407,0.56406302
0.09904952,1.90730296,0.82352242,0.90821697,0.22728063,0.04727514,0.01798844,0.18204489,0.01295235,0.53291268
0.10505253,1.80399234,0.78234183,0.86489716,0.21106476,0.04371471,0.01737095,0.16589661,0.01259776,0.50401571
0.11105553,1.70935094,0.74472593,0.82474872,0.19603934,0.04042730,0.01686755,0.15086873,0.01232329,0.47790875
0.11705853,1.62496803,0.71137180,0.78852542,0.18239254,0.03745428,0.01648872,0.13710726,0.01214154,0.45505584
0.12306153,1.55219380,0.68286622,0.75689100,0.17028042,0.03482889,0.01624294,0.12472709,0.01206437,0.43584120
0.12906453,1.49212033,0.65967607,0.73040709,0.15982619,0.03257620,0.01613657,0.11381234,0.01210277,0.42056419
0.13506753,1.44556820,0.64214159,0.70952323,0.15112005,0.03071304,0.01617376,0.10441750,0.01226655,0.40943632
0.14107054,1.41307819,0.63047248,0.69456902,0.14421964,0.02924829,0.01635632,0.09656894,0.01256417,0.40258003
0.14707354,1.39490805,0.62474672,0.68574855,0.13915091,0.02818320,0.01668371,0.09026691,0.01300250,0.40002925
0.15307654,1.39103386,0.62491197,0.68313711,0.13590932,0.02751182,0.01715293,0.08548771,0.01358663,0.40173150
0.15907954,1.40115584,0.63078937,0.68668035,0.13446132,0.02722152,0.01775853,0.08218592,0.01431968,0.40755142
0.16508254,1.42470832,0.64207971,0.69619576,0.13474596,0.02729357,0.01849261,0.08029667,0.01520265,0.41727543
0.17108554,1.46087374,0.65837173,0.71137668,0.13667675,0.02770371,0.01934483,0.07973781,0.01623427,0.43061769
0.17708854,1.50860054,0.67915237,0.73179872,0.14014353,0.02842280,0.02030253,0.08041197,0.01741093,0.44722693
0.18309155,1.56662488,0.70381890,0.75692866,0.14501458,0.02941741,0.02135082,0.08220851,0.01872663,0.46669428
0.18909455,1.63349595,0.73169266,0.78613572,0.15113883,0.03065050,0.02247281,0.08500535,0.02017296,0.48856191
0.19509755,1.70760476,0.76203419,0.81870505,0.15834826,0.03208207,0.02364979,0.08867077,0.02173922,0.51233242
0.20110055,1.78721609,0.79405958,0.85385327,0.16646056,0.03366982,0.02486154,0.09306513,0.02341247,0.53747890
0.20710355,1.87050335,0.82695767,0.89074577,0.17528193,0.03536986,0.02608664,0.09804266,0.02517779,0.56345549
0.21310655,1.95558574,0.85990785,0.92851549,0.18461027,0.03713743,0.02730288,0.10345336,0.02701850,0.58970835
0.21910955,2.04056703,0.89209797,0.96628259,0.19423852,0.03892765,0.02848764,0.10914492,0.02891648,0.61568685
0.22511256,2.12357545,0.92274214,1.00317475,0.20395828,0.04069629,0.02961838,0.11496488,0.03085257,0.64085478
0.23111556,2.20280341,0.95109791,1.03834736,0.21356363,0.04240054,0.03067305,0.12076288,0.03280693,0.66470131
0.23711856,2.27654643,0.97648226,1.07100315,0.22285501,0.04399982,0.03163062,0.12639304,0.03475955,0.68675152
0.24312156,2.34323986,0.99828631,1.10041063,0.23164315,0.04545653,0.03247152,0.13171649,0.03669065,0.70657612
0.24912456,2.40149261,1.01598796,1.12592077,0.23975297,0.04673679,0.03317810,0.13660381,0.03858121,0.72380020
0.25512756,2.45011658,1.02916237,1.14698133,0.24702713,0.04781112,0.03373504,0.14093756,0.04041335,0.73811062
0.26113057,2.48815096,1.03748986,1.16314854,0.25332939,0.04865501,0.03412974,0.14461455,0.04217077,0.74926188
0.26713357,2.51488047,1.04076096,1.17409554,0.25854735,0.04924946,0.03435259,0.14754796,0.04383906,0.75708029
0.27313657,2.52984700,1.03887864,1.17961743,0.26259468,0.04958129,0.03439725,0.14966908,0.04540605,0.76146617
0.27913957,2.53285413,1.03185744,1.17963285,0.26541266,0.04964337,0.03426077,0.15092867,0.04686192,0.76239414
0.28514257,2.52396447,1.01981972,1.17418195,0.26697092,0.04943471,0.03394364,0.15129783,0.04819938,0.75991138
0.29114557,2.50348994,1.00298919,1.16342098,0.26726738,0.04896031,0.03344979,0.15076828,0.04941366,0.75413401
0.29714857,2.47197534,0.98168193,1.14761373,0.26632739,0.04823093,0.03278642,0.14935216,0.05050247,0.74524171
0.30315158,2.43017609,0.95629525,1.12712035,0.26420212,0.04726266,0.03196381,0.14708115,0.05146584,0.73347073
0.30915458,2.37903080,0.92729485,1.10238375,0.26096615,0.04607633,0.03099499,0.14400512,0.05230590,0.71910574
0.31515758,2.31963001,0.89520073,1.07391449,0.25671454,0.04469690,0.02989535,0.14019025,0.05302665,0.70247064
0.32116058,2.25318211,0.86057238,1.04227453,0.25155932,0.04315258,0.02868224,0.13571674,0.05363362,0.68391878
0.32716358,2.18097798,0.82399366,1.00806053,0.24562572,0.04147408,0.02737444,0.13067614,0.05413357,0.66382304
0.33316658,2.10435530,0.78605798,0.97188733,0.23904807,0.03969370,0.02599167,0.12516849,0.05453415,0.64256590
0.33916958,2.02466400,0.74735418,0.93437211,0.23196579,0.03784444,0.02455405,0.11929935,0.05484359,0.62053003
0.34517259,1.94323379,0.70845340,0.89611970,0.22451936,0.03595913,0.02308163,0.11317679,0.05507036,0.59808953
0.35117559,1.86134457,0.66989744,0.85770946,0.21684657,0.03406971,0.02159385,0.10690852,0.05522293,0.57560214
0.35717859,1.78020052,0.63218864,0.81968393,0.20907906,0.03220640,0.02010917,0.10059914,0.05530950,0.55340247
0.36318159,1.70090823,0.59578159,0.78253944,0.20133936,0.03039714,0.01864465,0.09434780,0.05533779,0.53179640
0.36918459,1.62445910,0.56107661,0.74671880,0.19373833,0.02866706,0.01721564,0.08824605,0.05531482,0.51105668
0.37518759,1.55171591,0.52841504,0.71260580,0.18637312,0.02703802,0.01583554,0.08237616,0.05524679,0.49141957
0.38119060,1.48340364,0.49807630,0.68052177,0.17932573,0.02552835,0.01451566,0.07680982,0.05513892,0.47308266
0.38719360,1.42010385,0.47027642,0.65072361,0.17266202,0.02415265,0.01326510,0.07160719,0.05499528,0.45620347
0.39319660,1.36225266,0.44516812,0.62340339,0.16643123,0.02292169,0.01209077,0.06681643,0.05481875,0.44089901
0.39919960,1.31014147,0.42284207,0.59868919,0.16066594,0.02184244,0.01099740,0.06247347,0.05461085,0.42724588
0.40520260,1.26392036,0.40332913,0.57664690,0.15538252,0.02091812,0.00998771,0.05860217,0.05437172,0.41528103
0.41120560,1.22360347,0.38660359,0.55728296,0.15058184,0.02014840,0.00906250,0.05521474,0.05410001,0.40500297
0.41720860,1.18907629,0.37258700,0.54054768,0.14625037,0.01952957,0.00822090,0.05231234,0.05379290,0.39637332
0.42321161,1.16010446,0.36115264,0.52633926,0.14236156,0.01905486,0.00746059,0.04988594,0.05344611,0.38931883
0.42921461,1.13634391,0.35213050,0.51450827,0.13887738,0.01871471,0.00677798,0.04791719,0.05305395,0.38373373
0.43521761,1.11735238,0.34531253,0.50486268,0.13575017,0.01849712,0.00616856,0.04637956,0.05260948,0.37948247
0.44122061,1.10260216,0.34045844,0.49717332,0.13292453,0.01838803,0.00562705,0.04523935,0.05210472,0.37640290
0.44722361,1.09149404,0.33730158,0.49117992,0.13033944,0.01837167,0.00514769,0.04445695,0.05153091,0.37430991
0.45322661,1.08337248,0.33555530,0.48659764,0.12793035,0.01843102,0.00472446,0.04398798,0.05087884,0.37299958
0.45922961,1.07754190,0.33491937,0.48312410,0.12563138,0.01854815,0.00435125,0.04378449,0.05013931,0.37225382
0.46523262,1.07328398,0.33508669,0.48044684,0.12337749,0.01870471,0.00402206,0.04379623,0.04930352,0.37184546
0.47123562,1.06987574,0.33575005,0.47825126,0.12110661,0.01888233,0.00373117,0.04397179,0.04836362,0.37154380
0.47723862,1.06660804,0.33660891,0.47622865,0.11876157,0.01906301,0.00347322,0.04425987,0.04731319,0.37112042
0.48324162,1.06280420,0.33737607,0.47408447,0.11629197,0.01922958,0.00324335,0.04461039,0.04614769,0.37035521
0.48924462,1.05783816,0.33778408,0.47154636,0.11365576,0.01936605,0.00303726,0.04497564,0.04486494,0.36904235
0.49524762,1.05115172,0.33759123,0.46837183,0.11082057,0.01945799,0.00285128,0.04531139,0.04346551,0.36699613
0.50125063,1.04227019,0.33658699,0.46435532,0.10776471,0.01949285,0.00268235,0.04557786,0.04195294,0.36405635
0.50725363,1.03081600,0.33459661,0.45933431,0.10447784,0.01946021,0.00252809,0.04574059,0.04033403,0.36009308
0.51325663,1.01651964,0.33148492,0.45319432,0.10096128,0.01935204,0.00238676,0.04577128,0.03861882,0.35501060
0.51925963,0.99922757,0.32715902,0.44587255,0.09722793,0.01916281,0.00225723,0.04564838,0.03682060,0.34875036
0.52526263,0.97890666,0.32156981,0.43735995,0.09330186,0.01888960,0.00213897,0.04535758,0.03495572,0.34129277
0.53126563,0.95564504,0.31471236,0.42770167,0.08921757,0.01853210,0.00203200,0.04489209,0.03304333,0.33265785
0.53726863,0.92964929,0.30662504,0.41699584,0.08501897,0.01809257,0.00193683,0.04425271,0.03110502,0.32290451
0.54327164,0.90123794,0.29738739,0.40539068,0.08075807,0.01757567,0.00185445,0.04344776,0.02916437,0.31212876
0.54927464,0.87083178,0.28711693,0.39308006,0.07649363,0.01698826,0.00178621,0.04249275,0.02724647,0.30046060
0.55527764,0.83894107,0.27596499,0.38029771,0.07228952,0.01633919,0.00173385,0.04140986,0.02537740,0.28806005
0.56128064,0.80615033,0.26411160,0.36731020,0.06821323,0.01563894,0.00169938,0.04022730,0.02358369,0.27511220
0.56728364,0.77310132,0.25175981,0.35440915,0.06433421,0.01489931,0.00168509,0.03897842,0.02189183,0.26182176
0.57328664,0.74047474,0.23912951,0.34190271,0.06072245,0.01413301,0.00169352,0.03770076,0.02032778,0.24840702
0.57928964,0.70897132,0.22645104,0.33010687,0.05744702,0.01335332,0.00172737,0.03643496,0.01891654,0.23509382
0.58529265,0.67929310,0.21395872,0.31933675,0.05457487,0.01257369,0.00178953,0.03522359,0.01768170,0.22210938
0.59129565,0.65212537,0.20188461,0.30989827,0.05216973,0.01180740,0.00188307,0.03410994,0.01664516,0.20967651
0.59729865,0.62811977,0.19045254,0.30208033,0.05029119,0.01106716,0.00201116,0.03313682,0.01582678,0.19800816
0.60330165,0.60787916,0.17987267,0.29614788,0.04899393,0.01036489,0.00217709,0.03234533,0.01524412,0.18730268
0.60930465,0.59194448,0.17033667,0.29233600,0.04832710,0.00971139,0.00238428,0.03177371,0.01491219,0.17773961
0.61530765,0.58078383,0.16201350,0.29084498,0.04833380,0.00911613,0.00263620,0.03145624,0.01484323,0.16947642
0.62131066,0.57478395,0.15504606,0.29183676,0.04905066,0.00858715,0.00293637,0.03142226,0.01504646,0.16264591
0.62731366,0.57424411,0.14954850,0.29543241,0.05050746,0.00813085,0.00328829,0.03169528,0.01552791,0.15735449
0.63331666,0.57937231,0.14560435,0.30171092,0.05272681,0.00775197,0.00369544,0.03229221,0.01629015,0.15368122
0.63931966,0.59028375,0.14326540,0.31070902,0.05572376,0.00745359,0.00416114,0.03322276,0.01733208,0.15167751
0.64532266,0.60700119,0.14255130,0.32242205,0.05950550,0.00723710,0.00468853,0.03448897,0.01864870,0.15136750
0.65132566,0.62945730,0.14344978,0.33680568,0.06407098,0.00710227,0.00528043,0.03608497,0.02023092,0.15274894
0.65732866,0.65749835,0.14591759,0.35377838,0.06941048,0.00704738,0.00593921,0.03799683,0.02206537,0.15579450
0.66333167,0.69088940,0.14988198,0.37322447,0.07550533,0.00706929,0.00666673,0.04020269,0.02413429,0.16045346
0.66933467,0.72932046,0.15524268,0.39499755,0.08232747,0.00716360,0.00746412,0.04267302,0.02641550,0.16665362
0.67533767,0.77241347,0.16187448,0.41892429,0.08983922,0.00732481,0.00833172,0.04537112,0.02888242,0.17430336
0.68134067,0.81972998,0.16963011,0.44480818,0.09799304,0.00754645,0.00926887,0.04825380,0.03150422,0.18329389
0.68734367,0.87077923,0.17834364,0.47243340,0.10673149,0.00782132,0.01027381,0.05127224,0.03424618,0.19350144
0.69334667,0.92502645,0.18783414,0.50156846,0.11598730,0.00814160,0.01134358,0.05437310,0.03707007,0.20478953
0.69934967,0.98190127,0.19790964,0.53196962,0.12568368,0.00849908,0.01247386,0.05749967,0.03993475,0.21701113
0.70535268,1.04080612,0.20837127,0.56338395,0.13573481,0.00888531,0.01365896,0.06059329,0.04279691,0.23001085
0.71135568,1.10112435,0.21901754,0.59555199,0.14604661,0.00929175,0.01489173,0.06359476,0.04561189,0.24362693
0.71735868,1.16222803,0.22964861,0.62820999,0.15651768,0.00970996,0.01616358,0.06644590,0.04833470,0.25769327
0.72336168,1.22348545,0.24007046,0.66109162,0.16704054,0.01013175,0.01746450,0.06909111,0.05092100,0.27204125
0.72936468,1.28426793,0.25009895,0.69392937,0.17750303,0.01054927,0.01878317,0.07147885,0.05332820,0.28650148
0.73536768,1.34395623,0.25956347,0.72645543,0.18778988,0.01095514,0.02010703,0.07356308,0.05551657,0.30090551
0.74137069,1.40194630,0.26831025,0.75840238,0.19778450,0.01134257,0.02142247,0.07530460,0.05745022,0.31508734
0.74737369,1.45765452,0.27620522,0.78950363,0.20737076,0.01170541,0.02271504,0.07667217,0.05909808,0.32888500
0.75337669,1.51052251,0.28313621,0.81949389,0.21643489,0.01203818,0.02396969,0.07764340,0.06043475,0.34214190
0.75937969,1.56002151,0.28901464,0.84810970,0.22486740,0.01233618,0.02517101,0.07820541,0.06144111,0.35470834
0.76538269,1.60565659,0.29377653,0.87509037,0.23256490,0.01259541,0.02630355,0.07835525,0.06210480,0.36644288
0.77138569,1.64697088,0.29738286,0.90017931,0.23943188,0.01281266,0.02735214,0.07809992,0.06242053,0.37721379
0.77738869,1.68354988,0.29981943,0.92312616,0.24538239,0.01298544,0.02830215,0.07745626,0.06239007,0.38690057
0.78339170,1.71502609,0.30109606,0.94368956,0.25034158,0.01311197,0.02913987,0.07645038,0.06202211,0.39539553
0.78939470,1.74108417,0.30124540,0.96164094,0.25424701,0.01319117,0.02985280,0.07511699,0.06133185,0.40260547
0.79539770,1.76146651,0.30032130,0.97676914,0.25704990,0.01322262,0.03042992,0.07349842,0.06034050,0.40845342
0.80140070,1.77597938,0.29839693,0.98888589,0.25871602,0.01320652,0.03086199,0.07164346,0.05907447,0.41288052
0.80740370,1.78449943,0.29556268,0.99783200,0.25922652,0.01314367,0.03114174,0.06960609,0.05756462,0.41584781
0.81340670,1.78698033,0.29192388,1.00348412,0.25857841,0.01303542,0.03126414,0.06744407,0.05584525,0.41733810
0.81940970,1.78345934,0.28759850,1.00576158,0.25678484,0.01288371,0.03122646,0.06521751,0.05395314,0.41735761
0.82541271,1.77406320,0.28271483,1.00463311,0.25387513,0.01269099,0.03102844,0.06298745,0.05192655,0.41593746
0.83141571,1.75901294,0.27740914,1.00012304,0.24989447,0.01246025,0.03067228,0.06081438,0.04980423,0.41313475
0.83741871,1.73862718,0.27182337,0.99231636,0.24490335,0.01219497,0.03016268,0.05875694,0.04762447,0.40903320
0.84342171,1.71332309,0.26610279,0.98136236,0.23897668,0.01189916,0.02950672,0.05687059,0.04542421,0.40374319
0.84942471,1.68361487,0.26039372,0.96747650,0.23220257,0.01157730,0.02871373,0.05520652,0.04323829,0.39740108
0.85542771,1.65010902,0.25484111,0.95093993,0.22468079,0.01123432,0.02779513,0.05381053,0.04109871,0.39016774
0.86143072,1.61349629,0.24958621,0.93209673,0.21652096,0.01087556,0.02676413,0.05272217,0.03903411,0.38222628
0.86743372,1.57454024,0.24476402,0.91134854,0.20784042,0.01050673,0.02563549,0.05197395,0.03706927,0.37377882
0.87343672,1.53406224,0.24050080,0.88914668,0.19876185,0.01013382,0.02442517,0.05159071,0.03522474,0.36504254
0.87943972,1.49292346,0.23691148,0.86598187,0.18941074,0.00976301,0.02314994,0.05158911,0.03351666,0.35624482
0.88544272,1.45200414,0.23409719,0.84237192,0.17991271,0.00940056,0.02182703,0.05197730,0.03195658,0.34761786
0.89144572,1.41218086,0.23214270,0.81884769,0.17039081,0.00905272,0.02047373,0.05275474,0.03055144,0.33939275
0.89744872,1.37430263,0.23111425,0.79593800,0.16096286,0.00872552,0.01910703,0.05391215,0.02930368,0.33179326
0.90345173,1.33916670,0.23105749,0.77415387,0.15173892,0.00842472,0.01774320,0.05543162,0.02821142,0.32502953
0.90945473,1.30749503,0.23199591,0.75397297,0.14281902,0.00815557,0.01639751,0.05728696,0.02726867,0.31929204
0.91545773,1.27991253,0.23392977,0.73582475,0.13429115,0.00792275,0.01508392,0.05944408,0.02646579,0.31474584
0.92146073,1.25692797,0.23683554,0.72007706,0.12622973,0.00773014,0.01381483,0.06186171,0.02578982,0.31152558
0.92746373,1.23891832,0.24066621,0.70702462,0.11869439,0.00758078,0.01260089,0.06449217,0.02522509,0.30973136
0.93346673,1.22611749,0.24535221,0.69688005,0.11172940,0.00747673,0.01145091,0.06728236,0.02475374,0.30942565
0.93946973,1.21860974,0.25080318,0.68976773,0.10536343,0.00741896,0.01037172,0.07017486,0.02435634,0.31063144
0.94547274,1.21632833,0.25691058,0.68572077,0.09960994,0.00740737,0.00936825,0.07310922,0.02401259,0.31333170
0.95147574,1.21905943,0.26355100,0.68468130,0.09446797,0.00744070,0.00844351,0.07602329,0.02370192,0.31747032
0.95747874,1.22645126,0.27059016,0.68650394,0.08992340,0.00751662,0.00759876,0.07885467,0.02340421,0.32295428
0.96348174,1.23802822,0.27788758,0.69096253,0.08595050,0.00763174,0.00683359,0.08154213,0.02310039,0.32965739
0.96948474,1.25320935,0.28530158,0.69775959,0.08251387,0.00778169,0.00614616,0.08402712,0.02277306,0.33742508
0.97548774,1.27133080,0.29269468,0.70653849,0.07957053,0.00796131,0.00553340,0.08625510,0.02240696,0.34608044
0.98149075,1.29167114,0.29993898,0.71689755,0.07707209,0.00816475,0.00499120,0.08817690,0.02198943,0.35543111
0.98749375,1.31347885,0.30692156,0.72840576,0.07496705,0.00838566,0.00451470,0.08974988,0.02151073,0.36527684
0.99349675,1.33600093,0.31354952,0.74061943,0.07320296,0.00861744,0.00409848,0.09093890,0.02096428,0.37541753
0.99949975,1.35851154,0.31975445,0.75309916,0.07172847,0.00885341,0.00373681,0.09171715,0.02034673,0.38566129
1.00550275,1.38033962,0.32549633,0.76542653,0.07049524,0.00908707,0.00342386,0.09206675,0.01965796,0.39583241
1.01150575,1.40089452,0.33076640,0.77721981,0.06945947,0.00931231,0.00315387,0.09197904,0.01890097,0.40577870
1.01750875,1.41968855,0.33558906,0.78814810,0.06858328,0.00952363,0.00292135,0.09145474,0.01808165,0.41537807
1.02351176,1.43635557,0.34002250,0.79794337,0.06783564,0.00971634,0.00272121,0.09050381,0.01720846,0.42454400
1.02951476,1.45066495,0.34415807,0.80640985,0.06719306,0.00988673,0.00254886,0.08914505,0.01629205,0.43322949
1.03551776,1.46253008,0.34811829,0.81343046,0.06663984,0.01003219,0.00240035,0.08740560,0.01534489,0.44142954
1.04152076,1.47201121,0.35205346,0.81896986,0.06616807,0.01015132,0.00227238,0.08532013,0.01438076,0.44918172
1.04752376,1.47931228,0.35613693,0.82307407,0.06577727,0.01024399,0.00216242,0.08292996,0.01341434,0.45656486
1.05352676,1.48477173,0.36055914,0.82586659,0.06547374,0.01031130,0.00206867,0.08028205,0.01246079,0.46369589
1.05952976,1.48884773,0.36552058,0.82754116,0.06526972,0.01035554,0.00199014,0.07742787,0.01153531,0.47072475
1.06553277,1.49209807,0.37122380,0.82835144,0.06518229,0.01038015,0.00192660,0.07442229,0.01065282,0.47782767
1.07153577,1.49515578,0.37786490,0.82859799,0.06523219,0.01038946,0.00187863,0.07132243,0.00982769,0.48519897
