energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
-0.03301651,3.87395386,-3.87395415,1.28675061,-1.28675057,2.81972934,-2.81972976,0.14424067,-0.14424066,0.30506447,-0.30506441,0.46265498,-0.46265489,0.01004021,-0.01004021
-0.02701351,3.85973281,-3.85973316,1.28994578,-1.28994578,2.79774686,-2.79774732,0.14488467,-0.14488466,0.30833567,-0.30833562,0.46747041,-0.46747033,0.01009808,-0.01009808
-0.02101051,3.84210249,-3.84210291,1.29077011,-1.29077014,2.77363564,-2.77363614,0.14531208,-0.14531208,0.31105602,-0.31105599,0.47182068,-0.47182062,0.01013322,-0.01013322
-0.01500750,3.82051460,-3.82051508,1.28896569,-1.28896577,2.74712167,-2.74712222,0.14553251,-0.14553251,0.31313771,-0.31313768,0.47551870,-0.47551865,0.01014505,-0.01014505
-0.00900450,3.79442956,-3.79443011,1.28429421,-1.28429433,2.71792908,-2.71792967,0.14555628,-0.14555629,0.31449718,-0.31449717,0.47838127,-0.47838123,0.01013325,-0.01013325
-0.00300150,3.76334271,-3.76334334,1.27654825,-1.27654842,2.68579682,-2.68579745,0.14539404,-0.14539404,0.31505811,-0.31505811,0.48023526,-0.48023524,0.01009774,-0.01009774
0.00300150,3.72680920,-3.72680991,1.26556208,-1.26556230,2.65049461,-2.65049529,0.14505615,-0.14505616,0.31475415,-0.31475416,0.48092335,-0.48092335,0.01003870,-0.01003871
0.00900450,3.68446634,-3.68446713,1.25122115,-1.25122142,2.61183743,-2.61183815,0.14455222,-0.14455223,0.31353145,-0.31353148,0.48030930,-0.48030932,0.00995660,-0.00995660
0.01500750,3.63605248,-3.63605336,1.23346990,-1.23347023,2.56969769,-2.56969846,0.14389052,-0.14389053,0.31135082,-0.31135086,0.47828244,-0.47828248,0.00985215,-0.00985215
0.02101051,3.58142155,-3.58142252,1.21231759,-1.21231796,2.52401475,-2.52401556,0.14307745,-0.14307747,0.30818936,-0.30818941,0.47476125,-0.47476131,0.00972634,-0.00972634
0.02701351,3.52055264,-3.52055369,1.18784162,-1.18784203,2.47480117,-2.47480203,0.14211717,-0.14211719,0.30404159,-0.30404166,0.46969580,-0.46969589,0.00958037,-0.00958037
0.03301651,3.45355447,-3.45355559,1.16018848,-1.16018893,2.42214574,-2.42214664,0.14101119,-0.14101121,0.29892003,-0.29892011,0.46306916,-0.46306927,0.00941568,-0.00941568
0.03901951,3.38066463,-3.38066583,1.12957200,-1.12957250,2.36621312,-2.36621405,0.13975820,-0.13975822,0.29285514,-0.29285523,0.45489754,-0.45489767,0.00923386,-0.00923386
0.04502251,3.30224407,-3.30224533,1.09626922,-1.09626975,2.30724044,-2.30724141,0.13835401,-0.13835403,0.28589468,-0.28589478,0.44522931,-0.44522946,0.00903666,-0.00903666
0.05102551,3.21876706,-3.21876838,1.06061385,-1.06061441,2.24553111,-2.24553211,0.13679169,-0.13679171,0.27810260,-0.27810271,0.43414306,-0.43414323,0.00882594,-0.00882594
0.05702851,3.13080778,-3.13080916,1.02298798,-1.02298856,2.18144640,-2.18144742,0.13506190,-0.13506193,0.26955738,-0.26955750,0.42174464,-0.42174483,0.00860363,-0.00860364
0.06303152,3.03902400,-3.03902541,0.98381207,-0.98381267,2.11539528,-2.11539632,0.13315340,-0.13315342,0.26035009,-0.26035022,0.40816355,-0.40816375,0.00837172,-0.00837172
0.06903452,2.94413903,-2.94414047,0.94353398,-0.94353459,2.04782328,-2.04782433,0.13105369,-0.13105372,0.25058207,-0.25058221,0.39354872,-0.39354895,0.00813220,-0.00813221
0.07503752,2.84692283,-2.84692430,0.90261741,-0.90261802,1.97920080,-1.97920186,0.12874989,-0.12874993,0.24036255,-0.24036269,0.37806407,-0.37806431,0.00788707,-0.00788707
0.08104052,2.74817314,-2.74817461,0.86153023,-0.86153084,1.91001155,-1.91001260,0.12622960,-0.12622963,0.22980617,-0.22980632,0.36188381,-0.36188406,0.00763830,-0.00763831
0.08704352,2.64869735,-2.64869882,0.82073330,-0.82073390,1.84074154,-1.84074259,0.12348185,-0.12348189,0.21903054,-0.21903069,0.34518796,-0.34518820,0.00738785,-0.00738785
0.09304652,2.54929596,-2.54929743,0.78067011,-0.78067069,1.77186913,-1.77187016,0.12049815,-0.12049820,0.20815399,-0.20815414,0.32815800,-0.32815825,0.00713761,-0.00713761
0.09904952,2.45074786,-2.45074930,0.74175756,-0.74175812,1.70385622,-1.70385724,0.11727330,-0.11727335,0.19729351,-0.19729365,0.31097304,-0.31097330,0.00688947,-0.00688948
0.10505253,2.35379786,-2.35379928,0.70437838,-0.70437892,1.63714098,-1.63714197,0.11380626,-0.11380632,0.18656296,-0.18656310,0.29380642,-0.29380668,0.00664528,-0.00664529
0.11105553,2.25914663,-2.25914801,0.66887510,-0.66887560,1.57213197,-1.57213293,0.11010076,-0.11010082,0.17607163,-0.17607177,0.27682290,-0.27682315,0.00640685,-0.00640685
0.11705853,2.16744293,-2.16744427,0.63554580,-0.63554627,1.50920381,-1.50920474,0.10616573,-0.10616579,0.16592307,-0.16592321,0.26017643,-0.26017668,0.00617597,-0.00617597
0.12306153,2.07927811,-2.07927939,0.60464172,-0.60464215,1.44869410,-1.44869499,0.10201556,-0.10201562,0.15621425,-0.15621438,0.24400865,-0.24400889,0.00595441,-0.00595441
0.12906453,1.99518250,-1.99518372,0.57636640,-0.57636680,1.39090166,-1.39090251,0.09767001,-0.09767008,0.14703498,-0.14703510,0.22844777,-0.22844800,0.00574390,-0.00574390
0.13506753,1.91562354,-1.91562470,0.55087649,-0.55087685,1.33608564,-1.33608645,0.09315402,-0.09315409,0.13846760,-0.13846771,0.21360817,-0.21360839,0.00554615,-0.00554616
0.14107054,1.84100521,-1.84100630,0.52828372,-0.52828404,1.28446558,-1.28446634,0.08849713,-0.08849720,0.13058677,-0.13058687,0.19959024,-0.19959045,0.00536282,-0.00536283
0.14707354,1.77166844,-1.77166945,0.50865797,-0.50865824,1.23622189,-1.23622261,0.08373281,-0.08373288,0.12345947,-0.12345957,0.18648075,-0.18648094,0.00519549,-0.00519549
0.15307654,1.70789217,-1.70789310,0.49203102,-0.49203125,1.19149695,-1.19149761,0.07889758,-0.07889766,0.11714497,-0.11714506,0.17435333,-0.17435351,0.00504563,-0.00504563
0.15907954,1.64989484,-1.64989569,0.47840076,-0.47840094,1.15039628,-1.15039689,0.07403003,-0.07403011,0.11169480,-0.11169487,0.16326923,-0.16326940,0.00491459,-0.00491460
0.16508254,1.59783592,-1.59783669,0.46773545,-0.46773560,1.11298996,-1.11299052,0.06916971,-0.06916978,0.10715267,-0.10715273,0.15327807,-0.15327822,0.00480356,-0.00480356
0.17108554,1.55181741,-1.55181810,0.45997791,-0.45997802,1.07931398,-1.07931449,0.06435603,-0.06435611,0.10355428,-0.10355433,0.14441863,-0.14441876,0.00471348,-0.00471348
0.17708854,1.51188510,-1.51188570,0.45504917,-0.45504924,1.04937156,-1.04937202,0.05962725,-0.05962732,0.10092698,-0.10092702,0.13671957,-0.13671969,0.00464504,-0.00464504
0.18309155,1.47802948,-1.47803000,0.45285162,-0.45285165,1.02313434,-1.02313475,0.05501940,-0.05501947,0.09928929,-0.09928931,0.13020006,-0.13020016,0.00459864,-0.00459864
0.18909455,1.45018639,-1.45018683,0.45327134,-0.45327134,1.00054340,-1.00054375,0.05056550,-0.05056556,0.09865023,-0.09865023,0.12487015,-0.12487023,0.00457430,-0.00457430
0.19509755,1.42823723,-1.42823758,0.45617964,-0.45617961,0.98151011,-0.98151041,0.04629473,-0.04629479,0.09900862,-0.09900861,0.12073109,-0.12073116,0.00457168,-0.00457168
0.20110055,1.41200898,-1.41200925,0.46143374,-0.46143367,0.96591688,-0.96591714,0.04223193,-0.04223200,0.10035221,-0.10035219,0.11777539,-0.11777545,0.00459000,-0.00459000
0.20710355,1.40127403,-1.40127423,0.46887666,-0.46887657,0.95361778,-0.95361799,0.03839721,-0.03839726,0.10265684,-0.10265680,0.11598672,-0.11598676,0.00462807,-0.00462807
0.21310655,1.39575014,-1.39575027,0.47833657,-0.47833645,0.94443903,-0.94443921,0.03480568,-0.03480574,0.10588558,-0.10588553,0.11533965,-0.11533967,0.00468425,-0.00468425
0.21910955,1.39510049,-1.39510056,0.48962553,-0.48962539,0.93817968,-0.93817982,0.03146752,-0.03146757,0.10998810,-0.10998804,0.11579929,-0.11579929,0.00475647,-0.00475647
0.22511256,1.39893434,-1.39893434,0.50253817,-0.50253801,0.93461228,-0.93461238,0.02838801,-0.02838806,0.11490014,-0.11490007,0.11732087,-0.11732087,0.00484225,-0.00484224
0.23111556,1.40680837,-1.40680832,0.51685037,-0.51685020,0.93348387,-0.93348394,0.02556787,-0.02556791,0.12054337,-0.12054329,0.11984932,-0.11984930,0.00493874,-0.00493874
0.23711856,1.41822909,-1.41822900,0.53231830,-0.53231811,0.93451740,-0.93451744,0.02300359,-0.02300363,0.12682556,-0.12682548,0.12331885,-0.12331881,0.00504279,-0.00504279
0.24312156,1.43265653,-1.43265640,0.54867815,-0.54867796,0.93741359,-0.93741361,0.02068795,-0.02068798,0.13364126,-0.13364117,0.12765273,-0.12765268,0.00515100,-0.00515100
0.24912456,1.44950938,-1.44950922,0.56564679,-0.56564659,0.94185353,-0.94185354,0.01861053,-0.01861056,0.14087294,-0.14087284,0.13276325,-0.13276320,0.00525980,-0.00525980
0.25512756,1.46817194,-1.46817177,0.58292352,-0.58292332,0.94750204,-0.94750202,0.01675831,-0.01675834,0.14839269,-0.14839260,0.13855195,-0.13855189,0.00536557,-0.00536556
0.26113057,1.48800283,-1.48800264,0.60019328,-0.60019308,0.95401181,-0.95401179,0.01511627,-0.01511629,0.15606453,-0.15606443,0.14491012,-0.14491004,0.00546471,-0.00546471
0.26713357,1.50834549,-1.50834530,0.61713109,-0.61713089,0.96102859,-0.96102856,0.01366794,-0.01366796,0.16374713,-0.16374703,0.15171971,-0.15171963,0.00555378,-0.00555378
0.27313657,1.52854053,-1.52854035,0.63340808,-0.63340790,0.96819714,-0.96819712,0.01239604,-0.01239606,0.17129711,-0.17129702,0.15885467,-0.15885459,0.00562960,-0.00562960
0.27913957,1.54793956,-1.54793940,0.64869873,-0.64869856,0.97516812,-0.97516810,0.01128296,-0.01128298,0.17857274,-0.17857265,0.16618260,-0.16618252,0.00568934,-0.00568934
0.28514257,1.56592036,-1.56592022,0.66268925,-0.66268910,0.98160563,-0.98160562,0.01031127,-0.01031129,0.18543787,-0.18543778,0.17356687,-0.17356679,0.00573064,-0.00573064
0.29114557,1.58190288,-1.58190278,0.67508686,-0.67508673,0.98719539,-0.98719540,0.00946417,-0.00946418,0.19176605,-0.19176597,0.18086907,-0.18086898,0.00575171,-0.00575171
0.29714857,1.59536572,-1.59536565,0.68562953,-0.68562943,0.99165318,-0.99165320,0.00872584,-0.00872585,0.19744472,-0.19744465,0.18795175,-0.18795167,0.00575140,-0.00575140
0.30315158,1.60586244,-1.60586242,0.69409587,-0.69409580,0.99473340,-0.99473344,0.00808179,-0.00808180,0.20237914,-0.20237907,0.19468149,-0.19468141,0.00572924,-0.00572924
0.30915458,1.61303726,-1.61303728,0.70031470,-0.70031465,0.99623744,-0.99623751,0.00751912,-0.00751913,0.20649605,-0.20649600,0.20093201,-0.20093193,0.00568553,-0.00568554
0.31515758,1.61663945,-1.61663952,0.70417381,-0.70417379,0.99602154,-0.99602163,0.00702668,-0.00702669,0.20974693,-0.20974689,0.20658738,-0.20658732,0.00562135,-0.00562135
0.32116058,1.61653599,-1.61653610,0.70562762,-0.70562764,0.99400384,-0.99400396,0.00659526,-0.00659527,0.21211047,-0.21211044,0.21154526,-0.21154521,0.00553855,-0.00553855
0.32716358,1.61272193,-1.61272210,0.70470325,-0.70470329,0.99017040,-0.99017053,0.00621767,-0.00621767,0.21359445,-0.21359443,0.21571986,-0.21571981,0.00543975,-0.00543975
0.33316658,1.60532808,-1.60532829,0.70150468,-0.70150475,0.98457986,-0.98458002,0.00588876,-0.00588876,0.21423672,-0.21423671,0.21904472,-0.21904468,0.00532831,-0.00532831
0.33916958,1.59462559,-1.59462583,0.69621495,-0.69621504,0.97736666,-0.97736683,0.00560542,-0.00560543,0.21410522,-0.21410521,0.22147511,-0.22147508,0.00520829,-0.00520829
0.34517259,1.58102728,-1.58102755,0.68909589,-0.68909600,0.96874243,-0.96874262,0.00536657,-0.00536657,0.21329719,-0.21329720,0.22299000,-0.22298998,0.00508434,-0.00508434
0.35117559,1.56508559,-1.56508588,0.68048576,-0.68048588,0.95899565,-0.95899585,0.00517300,-0.00517300,0.21193739,-0.21193740,0.22359346,-0.22359345,0.00496170,-0.00496170
0.35717859,1.54748692,-1.54748722,0.67079444,-0.67079457,0.94848938,-0.94848958,0.00502728,-0.00502729,0.21017543,-0.21017545,0.22331551,-0.22331552,0.00484602,-0.00484602
0.36318159,1.52904257,-1.52904286,0.66049657,-0.66049669,0.93765702,-0.93765721,0.00493364,-0.00493364,0.20818244,-0.20818245,0.22221234,-0.22221236,0.00474334,-0.00474334
0.36918459,1.51067630,-1.51067658,0.65012258,-0.65012270,0.92699613,-0.92699631,0.00489767,-0.00489767,0.20614688,-0.20614689,0.22036582,-0.22036584,0.00465994,-0.00465994
0.37518759,1.49340864,-1.49340888,0.64024810,-0.64024820,0.91706040,-0.91706056,0.00492620,-0.00492620,0.20426998,-0.20426998,0.21788237,-0.21788240,0.00460225,-0.00460225
0.38119060,1.47833822,-1.47833842,0.63148176,-0.63148184,0.90844968,-0.90844981,0.00502700,-0.00502700,0.20276066,-0.20276066,0.21489117,-0.21489120,0.00457675,-0.00457675
0.38719360,1.46662036,-1.46662050,0.62445194,-0.62445199,0.90179835,-0.90179845,0.00520849,-0.00520848,0.20183027,-0.20183026,0.21154170,-0.21154173,0.00458984,-0.00458984
0.39319660,1.45944318,-1.45944323,0.61979257,-0.61979258,0.89776214,-0.89776219,0.00547943,-0.00547942,0.20168717,-0.20168714,0.20800064,-0.20800067,0.00464773,-0.00464773
0.39919960,1.45800160,-1.45800156,0.61812842,-0.61812838,0.89700342,-0.89700341,0.00584862,-0.00584862,0.20253142,-0.20253137,0.20444829,-0.20444832,0.00475633,-0.00475633
0.40520260,1.46346968,-1.46346952,0.62006025,-0.62006016,0.90017539,-0.90017532,0.00632454,-0.00632453,0.20454965,-0.20454959,0.20107442,-0.20107445,0.00492116,-0.00492116
0.41120560,1.47697166,-1.47697138,0.62614994,-0.62614978,0.90790538,-0.90790523,0.00691495,-0.00691494,0.20791026,-0.20791018,0.19807381,-0.19807383,0.00514719,-0.00514718
0.41720860,1.49955232,-1.49955189,0.63690616,-0.63690593,0.92077749,-0.92077726,0.00762656,-0.00762654,0.21275906,-0.21275896,0.19564140,-0.19564141,0.00543874,-0.00543873
0.42321161,1.53214719,-1.53214662,0.65277069,-0.65277039,0.93931509,-0.93931477,0.00846465,-0.00846463,0.21921552,-0.21921539,0.19396733,-0.19396733,0.00579937,-0.00579936
0.42921461,1.57555352,-1.57555278,0.67410589,-0.67410551,0.96396356,-0.96396316,0.00943270,-0.00943269,0.22736956,-0.22736941,0.19323197,-0.19323195,0.00623176,-0.00623175
0.43521761,1.63040249,-1.63040159,0.70118346,-0.70118299,0.99507388,-0.99507338,0.01053210,-0.01053208,0.23727921,-0.23727903,0.19360095,-0.19360092,0.00673758,-0.00673758
0.44122061,1.69713392,-1.69713285,0.73417499,-0.73417444,1.03288744,-1.03288685,0.01176182,-0.01176180,0.24896896,-0.24896876,0.19522058,-0.19522053,0.00731740,-0.00731739
0.44722361,1.77597417,-1.77597293,0.77314456,-0.77314393,1.07752293,-1.07752224,0.01311819,-0.01311817,0.26242900,-0.26242877,0.19821361,-0.19821354,0.00797056,-0.00797055
0.45322661,1.86691835,-1.86691694,0.81804369,-0.81804299,1.12896571,-1.12896492,0.01459481,-0.01459478,0.27761532,-0.27761507,0.20267566,-0.20267557,0.00869510,-0.00869509
0.45922961,1.96971778,-1.96971621,0.86870906,-0.86870827,1.18706042,-1.18705954,0.01618237,-0.01618234,0.29445078,-0.29445050,0.20867228,-0.20867217,0.00948768,-0.00948766
0.46523262,2.08387367,-2.08387195,0.92486309,-0.92486223,1.25150730,-1.25150634,0.01786880,-0.01786877,0.31282694,-0.31282665,0.21623706,-0.21623693,0.01034353,-0.01034352
0.47123562,2.20863773,-2.20863587,0.98611783,-0.98611690,1.32186268,-1.32186164,0.01963935,-0.01963933,0.33260693,-0.33260662,0.22537057,-0.22537042,0.01125647,-0.01125646
0.47723862,2.34302035,-2.34301837,1.05198204,-1.05198106,1.39754406,-1.39754295,0.02147690,-0.02147687,0.35362905,-0.35362872,0.23604050,-0.23604033,0.01221887,-0.01221885
0.48324162,2.48580669,-2.48580461,1.12187159,-1.12187057,1.47783986,-1.47783870,0.02336228,-0.02336225,0.37571110,-0.37571076,0.24818282,-0.24818263,0.01322176,-0.01322175
0.48924462,2.63558067,-2.63557851,1.19512304,-1.19512198,1.56192391,-1.56192271,0.02527483,-0.02527480,0.39865540,-0.39865505,0.26170415,-0.26170394,0.01425493,-0.01425492
0.49524762,2.79075647,-2.79075425,1.27101001,-1.27100892,1.64887436,-1.64887313,0.02719295,-0.02719292,0.42225426,-0.42225390,0.27648503,-0.27648481,0.01530707,-0.01530706
0.50125063,2.94961681,-2.94961456,1.34876199,-1.34876088,1.73769649,-1.73769525,0.02909477,-0.02909474,0.44629568,-0.44629532,0.29238424,-0.29238401,0.01636599,-0.01636597
0.50725363,3.11035687,-3.11035462,1.42758487,-1.42758376,1.82734885,-1.82734762,0.03095884,-0.03095881,0.47056925,-0.47056889,0.30924370,-0.30924345,0.01741883,-0.01741882
0.51325663,3.27113224,-3.27113001,1.50668253,-1.50668142,1.91677160,-1.91677039,0.03276488,-0.03276485,0.49487176,-0.49487140,0.32689399,-0.32689373,0.01845239,-0.01845238
0.51925963,3.43010909,-3.43010691,1.58527833,-1.58527725,2.00491605,-2.00491486,0.03449448,-0.03449446,0.51901248,-0.51901212,0.34516006,-0.34515980,0.01945341,-0.01945340
0.52526263,3.58551447,-3.58551236,1.66263596,-1.66263490,2.09077406,-2.09077292,0.03613176,-0.03613174,0.54281772,-0.54281737,0.36386691,-0.36386665,0.02040890,-0.02040889
0.53126563,3.73568441,-3.73568240,1.73807816,-1.73807713,2.17340605,-2.17340497,0.03766391,-0.03766389,0.56613456,-0.56613422,0.38284483,-0.38284457,0.02130650,-0.02130649
0.53726863,3.87910771,-3.87910582,1.81100272,-1.81100174,2.25196625,-2.25196525,0.03908164,-0.03908162,0.58883340,-0.58883307,0.40193414,-0.40193387,0.02213478,-0.02213477
0.54327164,4.01446328,-4.01446152,1.88089478,-1.88089385,2.32572396,-2.32572303,0.04037949,-0.04037947,0.61080926,-0.61080894,0.42098887,-0.42098861,0.02288357,-0.02288357
0.54927464,4.14064912,-4.14064750,1.94733469,-1.94733382,2.39407977,-2.39407893,0.04155592,-0.04155590,0.63198173,-0.63198142,0.43987947,-0.43987922,0.02354426,-0.02354425
0.55527764,4.25680163,-4.25680017,2.01000107,-2.01000026,2.45657607,-2.45657532,0.04261327,-0.04261326,0.65229355,-0.65229326,0.45849420,-0.45849395,0.02410996,-0.02410995
0.56128064,4.36230440,-4.36230311,2.06866890,-2.06866815,2.51290108,-2.51290043,0.04355753,-0.04355753,0.67170780,-0.67170753,0.47673920,-0.47673896,0.02457574,-0.02457573
0.56728364,4.45678603,-4.45678490,2.12320266,-2.12320197,2.56288666,-2.56288610,0.04439794,-0.04439794,0.69020399,-0.69020373,0.49453733,-0.49453710,0.02493870,-0.02493870
0.57328664,4.54010747,-4.54010650,2.17354516,-2.17354453,2.60649971,-2.60649925,0.04514644,-0.04514643,0.70777313,-0.70777288,0.51182582,-0.51182559,0.02519802,-0.02519802
0.57928964,4.61233982,-4.61233901,2.21970263,-2.21970206,2.64382822,-2.64382785,0.04581699,-0.04581699,0.72441219,-0.72441195,0.52855298,-0.52855277,0.02535490,-0.02535490
0.58529265,4.67373414,-4.67373349,2.26172715,-2.26172665,2.67506251,-2.67506222,0.04642491,-0.04642491,0.74011830,-0.74011808,0.54467426,-0.54467406,0.02541247,-0.02541248
0.59129565,4.72468531,-4.72468480,2.29969766,-2.29969721,2.70047323,-2.70047303,0.04698605,-0.04698605,0.75488302,-0.75488282,0.56014793,-0.56014774,0.02537563,-0.02537564
0.59729865,4.76569226,-4.76569189,2.33370074,-2.33370035,2.72038731,-2.72038719,0.04751607,-0.04751607,0.76868721,-0.76868702,0.57493082,-0.57493063,0.02525080,-0.02525080
0.60330165,4.79731724,-4.79731701,2.36381273,-2.36381239,2.73516342,-2.73516337,0.04802975,-0.04802975,0.78149671,-0.78149653,0.58897442,-0.58897425,0.02504563,-0.02504564
0.60930465,4.82014655,-4.82014643,2.39008411,-2.39008382,2.74516853,-2.74516854,0.04854037,-0.04854037,0.79325938,-0.79325922,0.60222179,-0.60222162,0.02476879,-0.02476879
0.61530765,4.83475508,-4.83475506,2.41252763,-2.41252739,2.75075677,-2.75075684,0.04905925,-0.04905925,0.80390366,-0.80390351,0.61460536,-0.61460521,0.02442954,-0.02442954
0.62131066,4.84167667,-4.84167675,2.43111069,-2.43111050,2.75225196,-2.75225208,0.04959541,-0.04959541,0.81333875,-0.81333862,0.62604614,-0.62604600,0.02403751,-0.02403751
0.62731366,4.84138184,-4.84138201,2.44575270,-2.44575257,2.74993441,-2.74993458,0.05015541,-0.05015541,0.82145665,-0.82145653,0.63645411,-0.63645398,0.02360234,-0.02360235
0.63331666,4.83426354,-4.83426379,2.45632752,-2.45632744,2.74403276,-2.74403298,0.05074329,-0.05074328,0.82813581,-0.82813572,0.64573010,-0.64572999,0.02313342,-0.02313343
0.63931966,4.82063143,-4.82063176,2.46267062,-2.46267059,2.73472075,-2.73472100,0.05136072,-0.05136072,0.83324637,-0.83324629,0.65376888,-0.65376878,0.02263965,-0.02263966
0.64532266,4.80071406,-4.80071447,2.46459067,-2.46459070,2.72211880,-2.72211909,0.05200726,-0.05200725,0.83665650,-0.83665645,0.66046333,-0.66046325,0.02212923,-0.02212924
0.65132566,4.77466808,-4.77466856,2.46188437,-2.46188446,2.70629984,-2.70630017,0.05268063,-0.05268063,0.83823966,-0.83823963,0.66570939,-0.66570933,0.02160946,-0.02160947
0.65732866,4.74259298,-4.74259352,2.45435352,-2.45435367,2.68729836,-2.68729872,0.05337718,-0.05337717,0.83788214,-0.83788214,0.66941145,-0.66941141,0.02108670,-0.02108671
0.66333167,4.70454955,-4.70455016,2.44182304,-2.44182325,2.66512181,-2.66512221,0.05409220,-0.05409220,0.83549052,-0.83549054,0.67148776,-0.67148774,0.02056624,-0.02056624
0.66933467,4.66058017,-4.66058084,2.42415856,-2.42415883,2.63976307,-2.63976350,0.05482043,-0.05482042,0.83099847,-0.83099852,0.67187551,-0.67187551,0.02005226,-0.02005227
0.67533767,4.61072883,-4.61072957,2.40128228,-2.40128261,2.61121288,-2.61121335,0.05555628,-0.05555627,0.82437251,-0.82437259,0.67053515,-0.67053517,0.01954790,-0.01954790
0.68134067,4.55505932,-4.55506013,2.37318602,-2.37318642,2.57947127,-2.57947177,0.05629419,-0.05629418,0.81561629,-0.81561640,0.66745373,-0.66745377,0.01905523,-0.01905523
0.68734367,4.49366997,-4.49367084,2.33994049,-2.33994095,2.54455698,-2.54455751,0.05702878,-0.05702877,0.80477313,-0.80477326,0.66264692,-0.66264698,0.01857536,-0.01857536
0.69334667,4.42670399,-4.42670492,2.30170025,-2.30170077,2.50651437,-2.50651494,0.05775492,-0.05775491,0.79192664,-0.79192680,0.65615959,-0.65615968,0.01810850,-0.01810850
0.69934967,4.35435489,-4.35435588,2.25870401,-2.25870459,2.46541752,-2.46541812,0.05846773,-0.05846772,0.77719940,-0.77719958,0.64806498,-0.64806508,0.01765407,-0.01765407
0.70535268,4.27686696,-4.27686801,2.21127047,-2.21127110,2.42137139,-2.42137203,0.05916251,-0.05916250,0.76074975,-0.76074996,0.63846244,-0.63846256,0.01721081,-0.01721081
0.71135568,4.19453129,-4.19453240,2.15978999,-2.15979068,2.37451042,-2.37451109,0.05983453,-0.05983453,0.74276693,-0.74276715,0.62747395,-0.62747409,0.01677688,-0.01677689
0.71735868,4.10767816,-4.10767932,2.10471289,-2.10471361,2.32499486,-2.32499557,0.06047889,-0.06047888,0.72346482,-0.72346506,0.61523971,-0.61523987,0.01635003,-0.01635003
0.72336168,4.01666700,-4.01666821,2.04653515,-2.04653591,2.27300576,-2.27300650,0.06109028,-0.06109027,0.70307476,-0.70307502,0.60191295,-0.60191311,0.01592764,-0.01592765
0.72936468,3.92187524,-3.92187650,1.98578271,-1.98578351,2.21873910,-2.21873986,0.06166283,-0.06166282,0.68183785,-0.68183811,0.58765448,-0.58765466,0.01550693,-0.01550694
0.73536768,3.82368745,-3.82368876,1.92299532,-1.92299614,2.16239997,-2.16240076,0.06218998,-0.06218997,0.65999709,-0.65999736,0.57262728,-0.57262746,0.01508505,-0.01508506
0.74137069,3.72248600,-3.72248734,1.85871102,-1.85871185,2.10419754,-2.10419835,0.06266444,-0.06266443,0.63779001,-0.63779029,0.55699133,-0.55699152,0.01465918,-0.01465918
0.74737369,3.61864423,-3.61864561,1.79345222,-1.79345306,2.04434127,-2.04434210,0.06307824,-0.06307824,0.61544204,-0.61544232,0.54089917,-0.54089937,0.01422667,-0.01422668
0.75337669,3.51252302,-3.51252444,1.72771410,-1.72771495,1.98303896,-1.98303982,0.06342292,-0.06342291,0.59316097,-0.59316125,0.52449227,-0.52449247,0.01378518,-0.01378519
0.75937969,3.40447100,-3.40447245,1.66195589,-1.66195674,1.92049670,-1.92049758,0.06368974,-0.06368974,0.57113289,-0.57113316,0.50789835,-0.50789856,0.01333275,-0.01333275
0.76538269,3.29482841,-3.29482989,1.59659522,-1.59659606,1.85692084,-1.85692173,0.06387015,-0.06387015,0.54951957,-0.54951984,0.49122989,-0.49123009,0.01286789,-0.01286789
0.77138569,3.18393438,-3.18393588,1.53200571,-1.53200655,1.79252164,-1.79252254,0.06395620,-0.06395620,0.52845757,-0.52845783,0.47458356,-0.47458377,0.01238969,-0.01238969
0.77738869,3.07213670,-3.07213822,1.46851754,-1.46851836,1.72751844,-1.72751936,0.06394111,-0.06394111,0.50805882,-0.50805908,0.45804076,-0.45804097,0.01189788,-0.01189788
0.78339170,2.95980343,-2.95980496,1.40642057,-1.40642138,1.66214561,-1.66214653,0.06381984,-0.06381984,0.48841272,-0.48841297,0.44166884,-0.44166905,0.01139285,-0.01139286
0.78939470,2.84733502,-2.84733656,1.34596949,-1.34597028,1.59665879,-1.59665972,0.06358971,-0.06358971,0.46958943,-0.46958967,0.42552310,-0.42552331,0.01087572,-0.01087573
0.79539770,2.73517594,-2.73517748,1.28739042,-1.28739119,1.53134081,-1.53134174,0.06325093,-0.06325094,0.45164412,-0.45164435,0.40964911,-0.40964931,0.01034829,-0.01034829
0.80140070,2.62382459,-2.62382613,1.23088809,-1.23088883,1.46650659,-1.46650752,0.06280715,-0.06280715,0.43462188,-0.43462210,0.39408521,-0.39408541,0.00981303,-0.00981303
0.80740370,2.51384054,-2.51384206,1.17665310,-1.17665381,1.40250651,-1.40250742,0.06226581,-0.06226582,0.41856287,-0.41856307,0.37886507,-0.37886527,0.00927305,-0.00927306
0.81340670,2.40584820,-2.40584968,1.12486849,-1.12486917,1.33972776,-1.33972865,0.06163846,-0.06163847,0.40350744,-0.40350763,0.36401990,-0.36402009,0.00873201,-0.00873202
0.81940970,2.30053631,-2.30053776,1.07571510,-1.07571574,1.27859343,-1.27859430,0.06094085,-0.06094087,0.38950080,-0.38950097,0.34958033,-0.34958052,0.00819403,-0.00819403
