energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
2.96248124,1.76877180,0.00501103,0.06822731,0.35813464,0.05707282,0.03715306,0.46472280,0.40554143,1.09333600
2.96848424,1.73650324,0.00425475,0.06650652,0.35481201,0.05900411,0.03324624,0.48040244,0.38416771,1.06270667
2.97448724,1.71167666,0.00359350,0.06505871,0.35258714,0.06121462,0.02965077,0.49746311,0.36469107,1.03657496
2.98049025,1.69377935,0.00302180,0.06387420,0.35144077,0.06366935,0.02636536,0.51571345,0.34703303,1.01466405
2.98649325,1.68220581,0.00253371,0.06294066,0.35133724,0.06632807,0.02338638,0.53492002,0.33110466,0.99665283
2.99249625,1.67626656,0.00212306,0.06224338,0.35222408,0.06914574,0.02070855,0.55480894,0.31680914,0.98218036
2.99849925,1.67519925,0.00178370,0.06176568,0.35403236,0.07207311,0.01832563,0.57506941,0.30404405,0.97085104
3.00450225,1.67818258,0.00150981,0.06148927,0.35667786,0.07505756,0.01623103,0.59535931,0.29270343,0.96224104
3.01050525,1.68435355,0.00129596,0.06139479,0.36006327,0.07804415,0.01441830,0.61531284,0.28267993,0.95590615
3.01650825,1.69282783,0.00113734,0.06146242,0.36408134,0.08097695,0.01288165,0.63455010,0.27386687,0.95139126
3.02251126,1.70272301,0.00102982,0.06167257,0.36861892,0.08380049,0.01161627,0.65268828,0.26616053,0.94824132
3.02851426,1.71318413,0.00097001,0.06200662,0.37356184,0.08646140,0.01061865,0.66935400,0.25946245,0.94601349
3.03451726,1.72341032,0.00095528,0.06244770,0.37880015,0.08891006,0.00988671,0.68419644,0.25368178,0.94429009
3.04052026,1.73268136,0.00098376,0.06298146,0.38423372,0.09110231,0.00941996,0.69690033,0.24873767,0.94269164
3.04652326,1.74038281,0.00105432,0.06359673,0.38977756,0.09300103,0.00921944,0.70719847,0.24456133,0.94088933
3.05252626,1.74602805,0.00116646,0.06428607,0.39536672,0.09457749,0.00928761,0.71488280,0.24109792,0.93861610
3.05852926,1.74927602,0.00132025,0.06504615,0.40096019,0.09581249,0.00962814,0.71981351,0.23830780,0.93567568
3.06453227,1.74994322,0.00151622,0.06587787,0.40654373,0.09669715,0.01024554,0.72192571,0.23616726,0.93194883
3.07053527,1.74800910,0.00175525,0.06678626,0.41213107,0.09723323,0.01114473,0.72123300,0.23466837,0.92739634
3.07653827,1.74361423,0.00203842,0.06778007,0.41776364,0.09743311,0.01233050,0.71782790,0.23381813,0.92205842
3.08254127,1.73705100,0.00236690,0.06887106,0.42350846,0.09731920,0.01380685,0.71187888,0.23363663,0.91605043
3.08854427,1.72874720,0.00274181,0.07007308,0.42945449,0.09692304,0.01557627,0.70362416,0.23415448,0.90955498
3.09454727,1.71924318,0.00316409,0.07140084,0.43570749,0.09628384,0.01763898,0.69336247,0.23540945,0.90281090
3.10055028,1.70916373,0.00363440,0.07286858,0.44238363,0.09544686,0.01999216,0.68144138,0.23744252,0.89609953
3.10655328,1.69918607,0.00415303,0.07448860,0.44960244,0.09446136,0.02262916,0.66824351,0.24029363,0.88972921
3.11255628,1.69000587,0.00471981,0.07626977,0.45747932,0.09337851,0.02553877,0.65417166,0.24399714,0.88401867
3.11855928,1.68230294,0.00533408,0.07821611,0.46611816,0.09224921,0.02870465,0.63963326,0.24857752,0.87928043
3.12456228,1.67670858,0.00599470,0.08032557,0.47560476,0.09112196,0.03210476,0.62502520,0.25404532,0.87580505
3.13056528,1.67377638,0.00670006,0.08258900,0.48600117,0.09004093,0.03571116,0.61071959,0.26039374,0.87384709
3.13656828,1.67395780,0.00744811,0.08498948,0.49734161,0.08904426,0.03948982,0.59705122,0.26759603,0.87361352
3.14257129,1.67758405,0.00823653,0.08750203,0.50963023,0.08816276,0.04340089,0.58430720,0.27560382,0.87525525
3.14857429,1.68485466,0.00906276,0.09009374,0.52284073,0.08741895,0.04739901,0.57271925,0.28434659,0.87886191
3.15457729,1.69583352,0.00992425,0.09272433,0.53691806,0.08682658,0.05143412,0.56245879,0.29373216,0.88446026
3.16058029,1.71045188,0.01081851,0.09534713,0.55178196,0.08639058,0.05545234,0.55363507,0.30364831,0.89201590
3.16658329,1.72851803,0.01174336,0.09791049,0.56733212,0.08610749,0.05939719,0.54629601,0.31396544,0.90143813
3.17258629,1.74973248,0.01269705,0.10035943,0.58345460,0.08596616,0.06321104,0.54043174,0.32454000,0.91258729
3.17858929,1.77370762,0.01367839,0.10263761,0.60002897,0.08594892,0.06683659,0.53598026,0.33521859,0.92528399
3.18459230,1.79998996,0.01468685,0.10468943,0.61693557,0.08603287,0.07021858,0.53283490,0.34584251,0.93931945
3.19059530,1.82808373,0.01572258,0.10646214,0.63406250,0.08619142,0.07330540,0.53085294,0.35625245,0.95446617
3.19659830,1.85747392,0.01678644,0.10790787,0.65131143,0.08639579,0.07605071,0.52986484,0.36629304,0.97048803
3.20260130,1.88764734,0.01787986,0.10898552,0.66860206,0.08661659,0.07841486,0.52968353,0.37581714,0.98714926
3.20860430,1.91811034,0.01900471,0.10966231,0.68587451,0.08682518,0.08036614,0.53011326,0.38468953,1.00422161
3.21460730,1.94840233,0.02016304,0.10991498,0.70308961,0.08699488,0.08188175,0.53095754,0.39278990,1.02148929
3.22061031,1.97810421,0.02135680,0.10973059,0.72022672,0.08710194,0.08294833,0.53202583,0.40001499,1.03875151
3.22661331,2.00684170,0.02258748,0.10910680,0.73727939,0.08712621,0.08356232,0.53313883,0.40627980,1.05582252
3.23261631,2.03428358,0.02385566,0.10805171,0.75424886,0.08705151,0.08372973,0.53413209,0.41151796,1.07252941
3.23861931,2.06013550,0.02516066,0.10658327,0.77113597,0.08686569,0.08346568,0.53485816,0.41568118,1.08870798
3.24462231,2.08413020,0.02650006,0.10472817,0.78793194,0.08656042,0.08279351,0.53518721,0.41873796,1.10419720
3.25062531,2.10601528,0.02786935,0.10252055,0.80460879,0.08613080,0.08174363,0.53500647,0.42067174,1.11883292
3.25662831,2.12553990,0.02926159,0.10000029,0.82111000,0.08557472,0.08035212,0.53421868,0.42147860,1.13244153
3.26263132,2.14244181,0.03066718,0.09721126,0.83734231,0.08489216,0.07865915,0.53273989,0.42116475,1.14483422
3.26863432,2.15643606,0.03207374,0.09419942,0.85316919,0.08408444,0.07670735,0.53049695,0.41974398,1.15580258
3.27463732,2.16720663,0.03346609,0.09101102,0.86840690,0.08315345,0.07454018,0.52742507,0.41723529,1.16511607
3.28064032,2.17440200,0.03482646,0.08769092,0.88282326,0.08210103,0.07220038,0.52346568,0.41366086,1.17252183
3.28664332,2.17763530,0.03613473,0.08428112,0.89613980,0.08092846,0.06972857,0.51856476,0.40904449,1.17774700
3.29264632,2.17648952,0.03736893,0.08081955,0.90803714,0.07963605,0.06716211,0.51267205,0.40341056,1.18050382
3.29864932,2.17052757,0.03850581,0.07733923,0.91816364,0.07822302,0.06453424,0.50574098,0.39678363,1.18049711
3.30465233,2.15930684,0.03952155,0.07386776,0.92614687,0.07668756,0.06187343,0.49772942,0.38918860,1.17743409
3.31065533,2.14239755,0.04039255,0.07042711,0.93160753,0.07502698,0.05920315,0.48860123,0.38065139,1.17103585
3.31665833,2.11940369,0.04109627,0.06703379,0.93417498,0.07323815,0.05654183,0.47832840,0.37120013,1.16104986
3.32266133,2.08998534,0.04161210,0.06369923,0.93350358,0.07131800,0.05390319,0.46689362,0.36086657,1.14726298
3.32866433,2.05388092,0.04192216,0.06043048,0.92928905,0.06926407,0.05129667,0.45429299,0.34968776,1.12951381
3.33466733,2.01092794,0.04201206,0.05723098,0.92128372,0.06707518,0.04872812,0.44053873,0.33770762,1.10770409
3.34067034,1.96108081,0.04187158,0.05410147,0.90931013,0.06475199,0.04620059,0.42566150,0.32497848,1.08180795
3.34667334,1.90442458,0.04149510,0.05104091,0.89327180,0.06229753,0.04371513,0.40971223,0.31156219,1.05187875
3.35267634,1.84118355,0.04088197,0.04804740,0.87316095,0.05971767,0.04127158,0.39276315,0.29753094,1.01805289
3.35867934,1.77172422,0.04003664,0.04511896,0.84906245,0.05702132,0.03886940,0.37490803,0.28296747,0.98055027
3.36468234,1.69655210,0.03896859,0.04225420,0.82115395,0.05422060,0.03650825,0.35626138,0.26796476,0.93967140
3.37068534,1.61630261,0.03769208,0.03945284,0.78970207,0.05133076,0.03418857,0.33695675,0.25262514,0.89579118
3.37668834,1.53172642,0.03622572,0.03671606,0.75505502,0.04836995,0.03191194,0.31714415,0.23705882,0.84934966
3.38269135,1.44366994,0.03459187,0.03404662,0.71763193,0.04535882,0.02968130,0.29698661,0.22138200,0.80084021
3.38869435,1.35305196,0.03281594,0.03144892,0.67790951,0.04232000,0.02750102,0.27665619,0.20571448,0.75079573
3.39469735,1.26083774,0.03092558,0.02892877,0.63640682,0.03927748,0.02537684,0.25632955,0.19017716,0.69977356
3.40070035,1.16801163,0.02894978,0.02649318,0.59366887,0.03625590,0.02331573,0.23618330,0.17488923,0.64833976
3.40670335,1.07554985,0.02691805,0.02415000,0.55024983,0.03327982,0.02132557,0.21638940,0.15996554,0.59705360
3.41270635,0.98439435,0.02485952,0.02190750,0.50669672,0.03037304,0.01941491,0.19711086,0.14551398,0.54645290
3.41870935,0.89542925,0.02280219,0.01977399,0.46353424,0.02755793,0.01759261,0.17849780,0.13163325,0.49704081
3.42471236,0.80946053,0.02077221,0.01775741,0.42125138,0.02485481,0.01586750,0.16068420,0.11841094,0.44927459
3.43071536,0.72719985,0.01879332,0.01586498,0.38029024,0.02228151,0.01424819,0.14378538,0.10592210,0.40355675
3.43671836,0.64925291,0.01688637,0.01410297,0.34103744,0.01985300,0.01274276,0.12789627,0.09422834,0.36022876
3.44272136,0.57611252,0.01506903,0.01247642,0.30381826,0.01758115,0.01135863,0.11309050,0.08337744,0.31956744
3.44872436,0.50815637,0.01335562,0.01098911,0.26889355,0.01547466,0.01010252,0.09942041,0.07340351,0.28178396
3.45472736,0.44564913,0.01175705,0.00964348,0.23645922,0.01353903,0.00898041,0.08691774,0.06432762,0.24702528
3.46073037,0.38874847,0.01028093,0.00844072,0.20664818,0.01177678,0.00799765,0.07559499,0.05615888,0.21537769
3.46673337,0.33751421,0.00893173,0.00738086,0.17953421,0.01018761,0.00715904,0.06544738,0.04889585,0.18687218
3.47273637,0.29192009,0.00771108,0.00646301,0.15513758,0.00876877,0.00646909,0.05645519,0.04252820,0.16149110
3.47873937,0.25186701,0.00661808,0.00568550,0.13343178,0.00751539,0.00593212,0.04858635,0.03703853,0.13917576
3.48474237,0.21719733,0.00564970,0.00504618,0.11435106,0.00642092,0.00555253,0.04179919,0.03240418,0.11983445
3.49074537,0.18770914,0.00480114,0.00454261,0.09779822,0.00547749,0.00533498,0.03604511,0.02859909,0.10335054
3.49674837,0.16316997,0.00406629,0.00417232,0.08365236,0.00467634,0.00528449,0.03127117,0.02559538,0.08959018
3.50275138,0.14332933,0.00343803,0.00393295,0.07177622,0.00400819,0.00540656,0.02742240,0.02336478,0.07840937
3.50875438,0.12792959,0.00290866,0.00382240,0.06202283,0.00346358,0.00570714,0.02444374,0.02187972,0.06966010
3.51475738,0.11671484,0.00247012,0.00383895,0.05424119,0.00303313,0.00619256,0.02228172,0.02111410,0.06319535
3.52076038,0.10943765,0.00211434,0.00398124,0.04828105,0.00270782,0.00686931,0.02088557,0.02104365,0.05887301
3.52676338,0.10586347,0.00183339,0.00424823,0.04399648,0.00247911,0.00774379,0.02020804,0.02164599,0.05655840
3.53276638,0.10577299,0.00161966,0.00463914,0.04124847,0.00233912,0.00882184,0.02020576,0.02290016,0.05612570
3.53876938,0.10896235,0.00146595,0.00515327,0.03990639,0.00228067,0.01010833,0.02083926,0.02478602,0.05745829
3.54477239,0.11524175,0.00136558,0.00578982,0.03984862,0.00229730,0.01160652,0.02207267,0.02728318,0.06044811
3.55077539,0.12443263,0.00131233,0.00654766,0.04096240,0.00238331,0.01331751,0.02387322,0.03036981,0.06499426
3.55677839,0.13636395,0.00130052,0.00742510,0.04314300,0.00253371,0.01523952,0.02621057,0.03402130,0.07100115
3.56278139,0.15086799,0.00132491,0.00841968,0.04629256,0.00274415,0.01736731,0.02905612,0.03820880,0.07837633
3.56878439,0.16777611,0.00138066,0.00952796,0.05031867,0.00301095,0.01969156,0.03238233,0.04289792,0.08702831
3.57478739,0.18691507,0.00146327,0.01074538,0.05513292,0.00333100,0.02219837,0.03616220,0.04804748,0.09686463
3.58079040,0.20810421,0.00156854,0.01206617,0.06064959,0.00370181,0.02486884,0.04036892,0.05360850,0.10779045
3.58679340,0.23115398,0.00169242,0.01348336,0.06678464,0.00412146,0.02767885,0.04497588,0.05952363,0.11970773
3.59279640,0.25586605,0.00183106,0.01498887,0.07345512,0.00458869,0.03059903,0.04995694,0.06572684,0.13251532
3.59879940,0.28203533,0.00198066,0.01657374,0.08057911,0.00510296,0.03359487,0.05528717,0.07214371,0.14611001
3.60480240,0.30945384,0.00213751,0.01822839,0.08807620,0.00566456,0.03662719,0.06094386,0.07869211,0.16038853
3.61080540,0.33791651,0.00229796,0.01994308,0.09586860,0.00627475,0.03965273,0.06690801,0.08528348,0.17525055
3.61680840,0.36722864,0.00245838,0.02170840,0.10388272,0.00693593,0.04262498,0.07316603,0.09182454,0.19060255
3.62281141,0.39721476,0.00261524,0.02351581,0.11205129,0.00765179,0.04549532,0.07971175,0.09821950,0.20636237
3.62881441,0.42772840,0.00276511,0.02535829,0.12031574,0.00842752,0.04821423,0.08654848,0.10437262,0.22246419
3.63481741,0.45866212,0.00290472,0.02723094,0.12862883,0.00926990,0.05073265,0.09369111,0.11019100,0.23886368
3.64082041,0.48995725,0.00303099,0.02913155,0.13695720,0.01018746,0.05300349,0.10116796,0.11558757,0.25554285
3.64682341,0.52161248,0.00314115,0.03106112,0.14528376,0.01119053,0.05498306,0.10902237,0.12048406,0.27251437
3.65282641,0.55369063,0.00323273,0.03302424,0.15360960,0.01229117,0.05663257,0.11731369,0.12481384,0.28982471
3.65882941,0.58632281,0.00330369,0.03502932,0.16195527,0.01350313,0.05791941,0.12611766,0.12852441,0.30755604
3.66483242,0.61970939,0.00335241,0.03708862,0.17036122,0.01484154,0.05881830,0.13552592,0.13157961,0.32582623
3.67083542,0.65411722,0.00337780,0.03921804,0.17888726,0.01632263,0.05931226,0.14564458,0.13396110,0.34478698
3.67683842,0.68987282,0.00337928,0.04143672,0.18761092,0.01796324,0.05939324,0.15659184,0.13566939,0.36461959
3.68284142,0.72735141,0.00335678,0.04376633,0.19662466,0.01978023,0.05906249,0.16849454,0.13672408,0.38552868
3.68884442,0.76696185,0.00331080,0.04623019,0.20603201,0.02178981,0.05833057,0.18148376,0.13716343,0.40773363
3.69484742,0.80912811,0.00324233,0.04885215,0.21594262,0.02400674,0.05721714,0.19568956,0.13704326,0.43145814
3.70085043,0.85426771,0.00315285,0.05165532,0.22646651,0.02644350,0.05575029,0.21123504,0.13643522,0.45691832
3.70685343,0.90276809,0.00304424,0.05466072,0.23770770,0.02910943,0.05396576,0.22822992,0.13542456,0.48430958
3.71285643,0.95496220,0.00291876,0.05788582,0.24975751,0.03200990,0.05190586,0.24676401,0.13410748,0.51379327
3.71885943,1.01110434,0.00277892,0.06134322,0.26268789,0.03514549,0.04961819,0.26690074,0.13258829,0.54548342
3.72486243,1.07134778,0.00262746,0.06503937,0.27654519,0.03851133,0.04715433,0.28867134,0.13097640,0.57943463
3.73086543,1.13572536,0.00246722,0.06897350,0.29134461,0.04209661,0.04456841,0.31206972,0.12938344,0.61563159
3.73686843,1.20413457,0.00230108,0.07313683,0.30706589,0.04588421,0.04191575,0.33704866,0.12792059,0.65398118
3.74287144,1.27632791,0.00213186,0.07751214,0.32365038,0.04985066,0.03925149,0.36351743,0.12669620,0.69430755
3.74887444,1.35190970,0.00196231,0.08207359,0.34099988,0.05396630,0.03662945,0.39134111,0.12581390,0.73635074
3.75487744,1.43033962,0.00179498,0.08678711,0.35897732,0.05819573,0.03410099,0.42034179,0.12537112,0.77976922
3.76088044,1.51094341,0.00163223,0.09161102,0.37740944,0.06249854,0.03171421,0.45030172,0.12545817,0.82414630
3.76688344,1.59293024,0.00147617,0.09649717,0.39609139,0.06683029,0.02951319,0.48096823,0.12615765,0.86900040
3.77288644,1.67541637,0.00132867,0.10139235,0.41479318,0.07114373,0.02753747,0.51206045,0.12754439,0.91379885
3.77888944,1.75745396,0.00119134,0.10623992,0.43326762,0.07539015,0.02582172,0.54327748,0.12968551,0.95797456
3.78489245,1.83806369,0.00106552,0.11098180,0.45125950,0.07952098,0.02439550,0.57430759,0.13264071,1.00094498
3.79089545,1.91626974,0.00095238,0.11556036,0.46851555,0.08348924,0.02328317,0.60483817,0.13646252,1.04213227
3.79689845,1.99113504,0.00085285,0.11992047,0.48479470,0.08725121,0.02250387,0.63456581,0.14119632,1.08098390
3.80290145,2.06179533,0.00076775,0.12401132,0.49987808,0.09076776,0.02207152,0.66320612,0.14688017,1.11699248
3.80890445,2.12748989,0.00069778,0.12778813,0.51357835,0.09400571,0.02199489,0.69050263,0.15354416,1.14971383
3.81490745,2.18758743,0.00064357,0.13121352,0.52574768,0.09693882,0.02227764,0.71623448,0.16120928,1.17878239
3.82091046,2.24160572,0.00060574,0.13425851,0.53628416,0.09954855,0.02291831,0.74022237,0.16988586,1.20392319
3.82691346,2.28922395,0.00058493,0.13690310,0.54513607,0.10182443,0.02391034,0.76233244,0.17957145,1.22495961
3.83291646,2.33028695,0.00058184,0.13913647,0.55230399,0.10376413,0.02524201,0.78247796,0.19024845,1.24181668
3.83891946,2.36480147,0.00059722,0.14095668,0.55784037,0.10537313,0.02689644,0.80061867,0.20188137,1.25451968
3.84492246,2.39292433,0.00063191,0.14236997,0.56184676,0.10666400,0.02885148,0.81675785,0.21441418,1.26318823
3.85092546,2.41494362,0.00068685,0.14338971,0.56446873,0.10765547,0.03107979,0.83093725,0.22776775,1.26802612
3.85692846,2.43125373,0.00076302,0.14403507,0.56588867,0.10837113,0.03354886,0.84323024,0.24183775,1.26930756
3.86293147,2.44232591,0.00086146,0.14432945,0.56631699,0.10883800,0.03622119,0.85373356,0.25649324,1.26736057
3.86893447,2.44867595,0.00098316,0.14429881,0.56598191,0.10908496,0.03905461,0.86255813,0.27157612,1.26254853
3.87493747,2.45083092,0.00112908,0.14397001,0.56511860,0.10914114,0.04200272,0.86981942,0.28690168,1.25525077
3.88094047,2.44929677,0.00130003,0.14336918,0.56395795,0.10903438,0.04501550,0.87562807,0.30226042,1.24584336
3.88694347,2.44452865,0.00149661,0.14252036,0.56271570,0.10878977,0.04804014,0.88008112,0.31742112,1.23468108
3.89294647,2.43690554,0.00171913,0.14144428,0.56158222,0.10842847,0.05102195,0.88325447,0.33213521,1.22208140
3.89894947,2.42671040,0.00196750,0.14015750,0.56071372,0.10796671,0.05390553,0.88519694,0.34614241,1.20831143
3.90495248,2.41411698,0.00224119,0.13867192,0.56022488,0.10741514,0.05663598,0.88592629,0.35917736,1.19357824
3.91095548,2.39918377,0.00253911,0.13699459,0.56018360,0.10677851,0.05916020,0.88542736,0.37097701,1.17802304
3.91695848,2.38185511,0.00285956,0.13512790,0.56060774,0.10605569,0.06142825,0.88365245,0.38128859,1.16171939
3.92296148,2.36196946,0.00320019,0.13307009,0.56146421,0.10524000,0.06339463,0.88052393,0.38987764,1.14467528
3.92896448,2.33927394,0.00355798,0.13081609,0.56267028,0.10431985,0.06501953,0.87593883,0.39653583,1.12683893
3.93496748,2.31344424,0.00392920,0.12835846,0.56409700,0.10327969,0.06626991,0.86977525,0.40108814,1.10810772
3.94097049,2.28410866,0.00430945,0.12568860,0.56557467,0.10210113,0.06712038,0.86190007,0.40339910,1.08833974
3.94697349,2.25087492,0.00469374,0.12279797,0.56689989,0.10076414,0.06755388,0.85217772,0.40337769,1.06736709
3.95297649,2.21335802,0.00507653,0.11967935,0.56784410,0.09924847,0.06756204,0.84047936,0.40098075,1.04501037
3.95897949,2.17120790,0.00545188,0.11632797,0.56816304,0.09753497,0.06714532,0.82669202,0.39621470,1.02109322
3.96498249,2.12413524,0.00581354,0.11274253,0.56760677,0.09560685,0.06631284,0.81072733,0.38913537,0.99545652
3.97098549,2.07193424,0.00615518,0.10892608,0.56592989,0.09345089,0.06508190,0.79252921,0.37984624,0.96797111
3.97698849,2.01450131,0.00647051,0.10488659,0.56290154,0.09105838,0.06347726,0.77208026,0.36849486,0.93854886
3.98299150,1.95184886,0.00675347,0.10063731,0.55831464,0.08842591,0.06153026,0.74940657,0.35526786,0.90715123
3.98899450,1.88411362,0.00699846,0.09619686,0.55199427,0.08555592,0.05927768,0.72458065,0.34038472,0.87379524
3.99499750,1.81155947,0.00720048,0.09158906,0.54380459,0.08245690,0.05676056,0.69772240,0.32409064,0.83855665
4.00100050,1.73457464,0.00735531,0.08684255,0.53365431,0.07914346,0.05402284,0.66899822,0.30664882,0.80157016
4.00700350,1.65366384,0.00745966,0.08199013,0.52150038,0.07563602,0.05111013,0.63861812,0.28833248,0.76302704
4.01300650,1.56943576,0.00751129,0.07706804,0.50734983,0.07196036,0.04806841,0.60683130,0.26941703,0.72317025
4.01900950,1.48258679,0.00750906,0.07211501,0.49125975,0.06814693,0.04494284,0.57392020,0.25017262,0.68228743
4.02501251,1.39388190,0.00745301,0.06717133,0.47333547,0.06423001,0.04177672,0.54019347,0.23085746,0.64070233
4.03101551,1.30413355,0.00734433,0.06227784,0.45372704,0.06024676,0.03861056,0.50597816,0.21171193,0.59876505
4.03701851,1.21417968,0.00718532,0.05747493,0.43262421,0.05623620,0.03548139,0.47161148,0.19295387,0.55684164
4.04302151,1.12486179,0.00697931,0.05280167,0.41025017,0.05223815,0.03242214,0.43743246,0.17477495,0.51530356
4.04902451,1.03700394,0.00673057,0.04829497,0.38685436,0.04829224,0.02946134,0.40377397,0.15733827,0.47451750
4.05502751,0.95139342,0.00644411,0.04398886,0.36270458,0.04443692,0.02662285,0.37095521,0.14077713,0.43483584
4.06103052,0.86876372,0.00612557,0.03991399,0.33807889,0.04070860,0.02392590,0.33927503,0.12519484,0.39658827
4.06703352,0.78978031,0.00578098,0.03609717,0.31325749,0.03714088,0.02138512,0.30900624,0.11066548,0.36007467
4.07303652,0.71502937,0.00541661,0.03256110,0.28851495,0.03376395,0.01901085,0.28039108,0.09723559,0.32555943
4.07903952,0.64500980,0.00503878,0.02932426,0.26411311,0.03060409,0.01680935,0.25363775,0.08492638,0.29326740
4.08504252,0.58012821,0.00465366,0.02640092,0.24029481,0.02768335,0.01478332,0.22891824,0.07373650,0.26338124
4.09104552,0.52069688,0.00426711,0.02380116,0.21727867,0.02501935,0.01293220,0.20636714,0.06364509,0.23604036
4.09704852,0.46693439,0.00388459,0.02153115,0.19525511,0.02262519,0.01125275,0.18608158,0.05461500,0.21134106
4.10305153,0.41896842,0.00351096,0.01959328,0.17438347,0.02050952,0.00973942,0.16812194,0.04659604,0.18933783
4.10905453,0.37684048,0.00315050,0.01798651,0.15479054,0.01867665,0.00838485,0.15251338,0.03952809,0.17004556
4.11505753,0.34051191,0.00280674,0.01670657,0.13657014,0.01712679,0.00718030,0.13924782,0.03334403,0.15344242
4.12106053,0.30987087,0.00248254,0.01574629,0.11978382,0.01585628,0.00611600,0.12828644,0.02797242,0.13947318
4.12706353,0.28473993,0.00218002,0.01509582,0.10446254,0.01485789,0.00518158,0.11956229,0.02333980,0.12805283
4.13306653,0.26488367,0.00190063,0.01474281,0.09060911,0.01412116,0.00436631,0.11298315,0.01937273,0.11907021
4.13906953,0.25001635,0.00164515,0.01467263,0.07820117,0.01363270,0.00365941,0.10843429,0.01599937,0.11239157
4.14507254,0.23980916,0.00141379,0.01486847,0.06719464,0.01337656,0.00305025,0.10578123,0.01315088,0.10786404
4.15107554,0.23389706,0.00120626,0.01531146,0.05752739,0.01333447,0.00252854,0.10487241,0.01076228,0.10531871
4.15707854,0.23188512,0.00102182,0.01598074,0.04912292,0.01348623,0.00208449,0.10554171,0.00877322,0.10457355
4.16308154,0.23335443,0.00085939,0.01685349,0.04189398,0.01380994,0.00170886,0.10761090,0.00712837,0.10543602
4.16908454,0.23786749,0.00071763,0.01790509,0.03574600,0.01428237,0.00139309,0.11089199,0.00577766,0.10770546
4.17508754,0.24497339,0.00059501,0.01910910,0.03058015,0.01487920,0.00112933,0.11518955,0.00467625,0.11117530
4.18109055,0.25421281,0.00048988,0.02043748,0.02629608,0.01557532,0.00091042,0.12030308,0.00378449,0.11563520
4.18709355,0.26512288,0.00040055,0.02186075,0.02279426,0.01634520,0.00072995,0.12602937,0.00306765,0.12087311
4.19309655,0.27724226,0.00032533,0.02334820,0.01997791,0.01716318,0.00058221,0.13216503,0.00249562,0.12667740
4.19909955,0.29011624,0.00026258,0.02486825,0.01775445,0.01800380,0.00046219,0.13850908,0.00204261,0.13283905
4.20510255,0.30330210,0.00021077,0.02638882,0.01603671,0.01884221,0.00036552,0.14486564,0.00168675,0.13915397
4.21110555,0.31637476,0.00016844,0.02787781,0.01474370,0.01965447,0.00028845,0.15104671,0.00140970,0.14542545
4.21710855,0.32893243,0.00013433,0.02930361,0.01380110,0.02041802,0.00022781,0.15687506,0.00119633,0.15146666
4.22311156,0.34060248,0.00010728,0.03063568,0.01314161,0.02111195,0.00018097,0.16218698,0.00103434,0.15710333
4.22911456,0.35104713,0.00008632,0.03184519,0.01270494,0.02171745,0.00014577,0.16683505,0.00091395,0.16217627
4.23511756,0.35996895,0.00007064,0.03290557,0.01243784,0.02221809,0.00012053,0.17069059,0.00082763,0.16654398
4.24112056,0.36711583,0.00005960,0.03379321,0.01229390,0.02260013,0.00010399,0.17364596,0.00076984,0.17008491
4.24712356,0.37228539,0.00005270,0.03448794,0.01223333,0.02285274,0.00009528,0.17561634,0.00073687,0.17269960
4.25312656,0.37532841,0.00004965,0.03497355,0.01222267,0.02296824,0.00009393,0.17654111,0.00072658,0.17431229
4.25912956,0.37615127,0.00005029,0.03523821,0.01223450,0.02294212,0.00009979,0.17638470,0.00073835,0.17487217
4.26513257,0.37471717,0.00005462,0.03527474,0.01224710,0.02277313,0.00011310,0.17513676,0.00077296,0.17435397
4.27113557,0.37104602,0.00006283,0.03508078,0.01224413,0.02246322,0.00013441,0.17281173,0.00083246,0.17275807
4.27713857,0.36521295,0.00007523,0.03465879,0.01221429,0.02201734,0.00016461,0.16944781,0.00092019,0.17010985
4.28314157,0.35734553,0.00009231,0.03401594,0.01215094,0.02144331,0.00020493,0.16510526,0.00104068,0.16645842
4.28914457,0.34761953,0.00011472,0.03316382,0.01205174,0.02075144,0.00025693,0.15986413,0.00119962,0.16187482
4.29514757,0.33625360,0.00014323,0.03211806,0.01191826,0.01995422,0.00032249,0.15382159,0.00140385,0.15644952
4.30115058,0.32350287,0.00017879,0.03089780,0.01175555,0.01906591,0.00040380,0.14708873,0.00166127,0.15028955
4.30715358,0.30965169,0.00022247,0.02952505,0.01157170,0.01810209,0.00050335,0.13978719,0.00198079,0.14351519
4.31315658,0.29500574,0.00027547,0.02802405,0.01137737,0.01707918,0.00062391,0.13204559,0.00237222,0.13625636
4.31915958,0.27988386,0.00033909,0.02642048,0.01118532,0.01601402,0.00076845,0.12399591,0.00284612,0.12864896
4.32516258,0.26460956,0.00041472,0.02474076,0.01100981,0.01492339,0.00094016,0.11576996,0.00341362,0.12083106
4.33116558,0.24950288,0.00050379,0.02301129,0.01086614,0.01382356,0.00114229,0.10749610,0.00408615,0.11293932
4.33716858,0.23487235,0.00060773,0.02125779,0.01077006,0.01272999,0.00137813,0.09929617,0.00487515,0.10510551
4.34317159,0.22100763,0.00072796,0.01950464,0.01073717,0.01165692,0.00165087,0.09128285,0.00579172,0.09745341
4.34917459,0.20817279,0.00086578,0.01777438,0.01078245,0.01061712,0.00196349,0.08355747,0.00684617,0.09009610
