energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
3.37068534,4.28750011,0.41585658,0.25140848,2.62578403,2.07447805,0.10890809,0.52086757,0.08757984,0.93874942
3.37668834,4.22008210,0.42746424,0.25328250,2.58453612,2.02090001,0.10615167,0.50521356,0.09035132,0.94302353
3.38269135,4.15016591,0.44025902,0.25573286,2.53888871,1.96483308,0.10353043,0.48844179,0.09346570,0.94674359
3.38869435,4.07925376,0.45419166,0.25877760,2.48983278,1.90723339,0.10108565,0.47082907,0.09690415,0.95003871
3.39469735,4.00874494,0.46916042,0.26240353,2.43839355,1.84903896,0.09885192,0.45267127,0.10063628,0.95299565
3.40070035,3.93988938,0.48501183,0.26656545,2.38559642,1.79114297,0.09685638,0.43427516,0.10462036,0.95565090
3.40670335,3.87374879,0.50154399,0.27118683,2.33243363,1.73436942,0.09511800,0.41594991,0.10880389,0.95798553
3.41270635,3.81116695,0.51851237,0.27616184,2.27983333,1.67945223,0.09364734,0.39799857,0.11312474,0.95992327
3.41870935,3.75275076,0.53563795,0.28135880,2.22863239,1.62701866,0.09244638,0.38070999,0.11751264,0.96133201
3.42471236,3.69886274,0.55261736,0.28662482,2.17955419,1.57757748,0.09150869,0.36435143,0.12189112,0.96202868
3.43071536,3.64962495,0.56913455,0.29179150,2.13319235,1.53151230,0.09081991,0.34916206,0.12617982,0.96178741
3.43671836,3.60493408,0.58487348,0.29668138,2.09000077,1.48908011,0.09035837,0.33534776,0.13029697,0.96035056
3.44272136,3.56448624,0.59953112,0.30111481,2.05029017,1.45041467,0.09009603,0.32307718,0.13416212,0.95744197
3.44872436,3.52780990,0.61283018,0.30491704,2.01423087,1.41553450,0.08999956,0.31247915,0.13769885,0.95278184
3.45472736,3.49430487,0.62453071,0.30792501,1.98186118,1.38435451,0.09003154,0.30364159,0.14083740,0.94610231
3.46073037,3.46328485,0.63444011,0.30999367,1.95310048,1.35670072,0.09015184,0.29661161,0.14351709,0.93716298
3.46673337,3.43402096,0.64242092,0.31100149,1.92776596,1.33232691,0.09031892,0.29139687,0.14568840,0.92576551
3.47273637,3.40578401,0.64839580,0.31085485,1.90559170,1.31093240,0.09049125,0.28796793,0.14731466,0.91176645
3.47873937,3.37788297,0.65234961,0.30949122,1.88624886,1.29217989,0.09062855,0.28626142,0.14837311,0.89508770
3.48474237,3.34969787,0.65432830,0.30688092,1.86936567,1.27571262,0.09069301,0.28618377,0.14885555,0.87572410
3.49074537,3.32070565,0.65443467,0.30302749,1.85454631,1.26117003,0.09065029,0.28761534,0.14876820,0.85374769
3.49674837,3.29049794,0.65282133,0.29796665,1.84138749,1.24820136,0.09047038,0.29041464,0.14813108,0.82930868
3.50275138,3.25879037,0.64968109,0.29176395,1.82949226,1.23647685,0.09012825,0.29442260,0.14697678,0.80263301
3.50875438,3.22542378,0.64523546,0.28451132,1.81848059,1.22569625,0.08960425,0.29946658,0.14534873,0.77401685
3.51475738,3.19035765,0.63972183,0.27632267,1.80799647,1.21559461,0.08888435,0.30536409,0.14329903,0.74381843
3.52076038,3.15365725,0.63338011,0.26732882,1.79771173,1.20594564,0.08796008,0.31192617,0.14088602,0.71244769
3.52676338,3.11547570,0.62643960,0.25767211,1.78732695,1.19656265,0.08682838,0.31896025,0.13817165,0.68035436
3.53276638,3.07603287,0.61910675,0.24750080,1.77656985,1.18729776,0.08549118,0.32627275,0.13521876,0.64801522
3.53876938,3.03559265,0.61155462,0.23696368,1.76519196,1.17803956,0.08395495,0.33367121,0.13208859,0.61592108
3.54477239,2.99444065,0.60391455,0.22620507,1.75296423,1.16870995,0.08223006,0.34096614,0.12883833,0.58456421
3.55077539,2.95286374,0.59627041,0.21536045,1.73967237,1.15926043,0.08033014,0.34797275,0.12551915,0.55442663
3.55677839,2.91113301,0.58865594,0.20455280,1.72511269,1.14966849,0.07827138,0.35451244,0.12217452,0.52596985
3.56278139,2.86949102,0.58105496,0.19388984,1.70908895,1.13993437,0.07607189,0.36041446,0.11883915,0.49962621
3.56878439,2.82814418,0.57340464,0.18346221,1.69141086,1.13007840,0.07375110,0.36551747,0.11553836,0.47579214
3.57478739,2.78726050,0.56560149,0.17334257,1.67189448,1.12013939,0.07132920,0.36967132,0.11228797,0.45482330
3.58079040,2.74697253,0.55750957,0.16358558,1.65036472,1.11017377,0.06882673,0.37273901,0.10909480,0.43703156
3.58679340,2.70738499,0.54897058,0.15422864,1.62665978,1.10025573,0.06626430,0.37459879,0.10595756,0.42268366
3.59279640,2.66858623,0.53981502,0.14529337,1.60063746,1.09047811,0.06366237,0.37514635,0.10286816,0.41200125
3.59879940,2.63066239,0.52987391,0.13678757,1.57218280,1.08095368,0.06104122,0.37429711,0.09981328,0.40516206
3.60480240,2.59371290,0.51899031,0.12870755,1.54121655,1.07181672,0.05842098,0.37198845,0.09677629,0.40230174
3.61080540,2.55786586,0.50703001,0.12104068,1.50770381,1.06322432,0.05582177,0.36818174,0.09373908,0.40351620
3.61680840,2.52329199,0.49389087,0.11376798,1.47166216,1.05535716,0.05326395,0.36286405,0.09068401,0.40886386
3.62281141,2.49021567,0.47951031,0.10686662,1.43316856,1.04841930,0.05076834,0.35604944,0.08759573,0.41836779
3.62881441,2.45892197,0.46387054,0.10031225,1.39236436,1.04263664,0.04835651,0.34777955,0.08446276,0.43201723
3.63481741,2.42975876,0.44700149,0.09408092,1.34945788,1.03825386,0.04605101,0.33812363,0.08127876,0.44976849
3.64082041,2.40313328,0.42898120,0.08815074,1.30472412,1.03552951,0.04387554,0.32717764,0.07804356,0.47154505
3.64682341,2.37950287,0.40993382,0.08250302,1.25850139,1.03472930,0.04185507,0.31506255,0.07476371,0.49723677
3.65282641,2.35936003,0.39002550,0.07712309,1.21118472,1.03611750,0.04001581,0.30192186,0.07145264,0.52669839
3.65882941,2.34321223,0.36945825,0.07200054,1.16321625,1.03994664,0.03838502,0.28791827,0.06813047,0.55974720
3.66483242,2.33155726,0.34846243,0.06712927,1.11507289,1.04644594,0.03699070,0.27322969,0.06482340,0.59616032
3.67083542,2.32485529,0.32728810,0.06250705,1.06725178,1.05580857,0.03586113,0.25804464,0.06156277,0.63567162
3.67683842,2.32349890,0.30619576,0.05813487,1.02025407,1.06817859,0.03502418,0.24255738,0.05838387,0.67796865
3.68284142,2.32778263,0.28544699,0.05401614,0.97456800,1.08363786,0.03450653,0.22696270,0.05532450,0.72268984
3.68884442,2.33787368,0.26529534,0.05015566,0.93065178,1.10219376,0.03433272,0.21145083,0.05242340,0.76942241
3.69484742,2.35378533,0.24597789,0.04655866,0.88891738,1.12376831,0.03452414,0.19620255,0.04971860,0.81770124
3.70085043,2.37535477,0.22770783,0.04322978,0.84971576,1.14818938,0.03509787,0.18138466,0.04724584,0.86700903
3.70685343,2.40222655,0.21066823,0.04017216,0.81332445,1.17518457,0.03606561,0.16714608,0.04503696,0.91677822
3.71285643,2.43384299,0.19500724,0.03738666,0.77993792,1.20437836,0.03743253,0.15361468,0.04311852,0.96639467
3.71885943,2.46944248,0.18083480,0.03487124,0.74966129,1.23529294,0.03919625,0.14089490,0.04151062,1.01520363
3.72486243,2.50806604,0.16822080,0.03262052,0.72250754,1.26735299,0.04134600,0.12906624,0.04022588,1.06251777
3.73086543,2.54857262,0.15719482,0.03062559,0.69839847,1.29989454,0.04386191,0.11818275,0.03926879,1.10762759
3.73686843,2.58966264,0.14774708,0.02887393,0.67716918,1.33217795,0.04671459,0.10827325,0.03863533,1.14981386
3.74287144,2.62990946,0.13983078,0.02734963,0.65857593,1.36340458,0.04986498,0.09934248,0.03831286,1.18836208
3.74887444,2.66779749,0.13336534,0.02603368,0.64230689,1.39273684,0.05326459,0.09137289,0.03828042,1.22257837
3.75487744,2.70176591,0.12824066,0.02490451,0.62799533,1.41932100,0.05685602,0.08432710,0.03850923,1.25180649
3.76088044,2.73025614,0.12432189,0.02393850,0.61523463,1.44231185,0.06057390,0.07815079,0.03896353,1.27544541
3.76688344,2.75176125,0.12145479,0.02311074,0.60359429,1.46089842,0.06434620,0.07277587,0.03960162,1.29296654
3.77288644,2.76487541,0.11947125,0.02239571,0.59263649,1.47432967,0.06809579,0.06812392,0.04037717,1.30393021
3.77888944,2.76834119,0.11819492,0.02176798,0.58193215,1.48193912,0.07174243,0.06410955,0.04124061,1.30800034
3.78489245,2.76109270,0.11744681,0.02120299,0.57107616,1.48316736,0.07520484,0.06064378,0.04214069,1.30495689
3.79089545,2.74229285,0.11705049,0.02067761,0.55970098,1.47758143,0.07840303,0.05763715,0.04302608,1.29470512
3.79689845,2.71136291,0.11683707,0.02017079,0.54748817,1.46489035,0.08126064,0.05500249,0.04384693,1.27728138
3.80290145,2.66800329,0.11664950,0.01966397,0.53417749,1.44495582,0.08370726,0.05265742,0.04455639,1.25285494
3.80890445,2.61220450,0.11634639,0.01914149,0.51957329,1.41779789,0.08568062,0.05052633,0.04511200,1.22172553
3.81490745,2.54424790,0.11580505,0.01859082,0.50354805,1.38359512,0.08712856,0.04854195,0.04547693,1.18431677
3.82091046,2.46469638,0.11492385,0.01800266,0.48604313,1.34267939,0.08801068,0.04664646,0.04562098,1.14116554
3.82691346,2.37437534,0.11362378,0.01737095,0.46706684,1.29552543,0.08829957,0.04479214,0.04552134,1.09290766
3.83291646,2.27434491,0.11184928,0.01669277,0.44669007,1.24273576,0.08798162,0.04294155,0.04516311,1.04026051
3.83891946,2.16586498,0.10956824,0.01596811,0.42503978,1.18502148,0.08705739,0.04106741,0.04453943,0.98400325
3.84492246,2.05035430,0.10677138,0.01519958,0.40229089,1.12318008,0.08554132,0.03915211,0.04365152,0.92495542
3.85092546,1.92934586,0.10347098,0.01439203,0.37865689,1.05807097,0.08346118,0.03718688,0.04250822,0.86395494
3.85692846,1.80444029,0.09969901,0.01355217,0.35437970,0.99059003,0.08085686,0.03517084,0.04112548,0.80183616
3.86293147,1.67725933,0.09550492,0.01268810,0.32971935,0.92164404,0.07777888,0.03310986,0.03952553,0.73940911
3.86893447,1.54940121,0.09095302,0.01180888,0.30494373,0.85212616,0.07428653,0.03101531,0.03773591,0.67744045
3.87493747,1.42239970,0.08611971,0.01092410,0.28031903,0.78289334,0.07044583,0.02890283,0.03578839,0.61663696
3.88094047,1.29768802,0.08109059,0.01004346,0.25610112,0.71474637,0.06632727,0.02679107,0.03371779,0.55763199
3.88694347,1.17656899,0.07595769,0.00917644,0.23252804,0.64841323,0.06200356,0.02470054,0.03156084,0.50097523
3.89294647,1.06019186,0.07081670,0.00833193,0.20981402,0.58453622,0.05754746,0.02265256,0.02935502,0.44712593
3.89894947,0.94953631,0.06576456,0.00751803,0.18814491,0.52366286,0.05302965,0.02066832,0.02713747,0.39644964
3.90495248,0.84540353,0.06089723,0.00674180,0.16767516,0.46624081,0.04851697,0.01876810,0.02494409,0.34921813
3.91095548,0.74841410,0.05630786,0.00600920,0.14852624,0.41261646,0.04407081,0.01697067,0.02280864,0.30561240
3.91695848,0.65901195,0.05208522,0.00532496,0.13078653,0.36303699,0.03974587,0.01529282,0.02076216,0.26572818
3.92296148,0.57747352,0.04831251,0.00469258,0.11451226,0.31765527,0.03558927,0.01374907,0.01883237,0.22958349
3.92896448,0.50392124,0.04506644,0.00411437,0.09972953,0.27653728,0.03163999,0.01235146,0.01704344,0.19712785
3.93496748,0.43834007,0.04241654,0.00359152,0.08643714,0.23967129,0.02792864,0.01110953,0.01541569,0.16825230
3.94097049,0.38059602,0.04042468,0.00312416,0.07460989,0.20697821,0.02447759,0.01003034,0.01396562,0.14280012
3.94697349,0.33045561,0.03914467,0.00271157,0.06420228,0.17832261,0.02130126,0.00911857,0.01270590,0.12057736
3.95297649,0.28760527,0.03862188,0.00235221,0.05515226,0.15352377,0.01840680,0.00837665,0.01164553,0.10136307
3.95897949,0.25166976,0.03889288,0.00204394,0.04738501,0.13236640,0.01579475,0.00780498,0.01079003,0.08491877
3.96498249,0.22222902,0.03998497,0.00178411,0.04081640,0.11461046,0.01345998,0.00740204,0.01014170,0.07099691
3.97098549,0.19883294,0.04191558,0.00156970,0.03535625,0.10000004,0.01139260,0.00716458,0.00969977,0.05934815
3.97698849,0.18101366,0.04469160,0.00139743,0.03091106,0.08827091,0.00957892,0.00708772,0.00946074,0.04972741
3.98299150,0.16829541,0.04830849,0.00126387,0.02738636,0.07915672,0.00800242,0.00716510,0.00941850,0.04189869
3.98899450,0.16020179,0.05274942,0.00116550,0.02468856,0.07239389,0.00664460,0.00738888,0.00956453,0.03563855
3.99499750,0.15626086,0.05798432,0.00109880,0.02272637,0.06772512,0.00548583,0.00774982,0.00988810,0.03073859
4.00100050,0.15600813,0.06396897,0.00106026,0.02141177,0.06490185,0.00450598,0.00823728,0.01037631,0.02700686
4.00700350,0.15898804,0.07064431,0.00104646,0.02066065,0.06368562,0.00368510,0.00883922,0.01101423,0.02426840
4.01300650,0.16475424,0.07793592,0.00105404,0.02039311,0.06384874,0.00300385,0.00954224,0.01178505,0.02236519
4.01900950,0.17286924,0.08575390,0.00107975,0.02053358,0.06517434,0.00244388,0.01033154,0.01267011,0.02115549
4.02501251,0.18290371,0.09399319,0.00112045,0.02101075,0.06745606,0.00198812,0.01119102,0.01364908,0.02051285
4.03101551,0.19443607,0.10253442,0.00117310,0.02175744,0.07049764,0.00162090,0.01210341,0.01470017,0.02032493
4.03701851,0.20705253,0.11124533,0.00123477,0.02271045,0.07411247,0.00132812,0.01305034,0.01580028,0.02049221
4.04302151,0.22034782,0.11998285,0.00130265,0.02381035,0.07812333,0.00109721,0.01401264,0.01692538,0.02092667
4.04902451,0.23392701,0.12859572,0.00137405,0.02500148,0.08236236,0.00091713,0.01497056,0.01805083,0.02155063
4.05502751,0.24740813,0.13692773,0.00144640,0.02623189,0.08667138,0.00077832,0.01590413,0.01915178,0.02229562
4.06103052,0.26042584,0.14482142,0.00151731,0.02745348,0.09090247,0.00067256,0.01679357,0.02020370,0.02310153
4.06703352,0.27263592,0.15212209,0.00158453,0.02862214,0.09491895,0.00059287,0.01761966,0.02118286,0.02391585
4.07303652,0.28372024,0.15868211,0.00164603,0.02969805,0.09859652,0.00053344,0.01836426,0.02206689,0.02469312
4.07903952,0.29339216,0.16436513,0.00169998,0.03064598,0.10182457,0.00048940,0.01901075,0.02283530,0.02539451
4.08504252,0.30140185,0.16905029,0.00174480,0.03143564,0.10450759,0.00045679,0.01954444,0.02347006,0.02598753
4.09104552,0.30754129,0.17263591,0.00177919,0.03204198,0.10656644,0.00043240,0.01995302,0.02395605,0.02644583
4.09704852,0.31164855,0.17504281,0.00180211,0.03244549,0.10793950,0.00041366,0.02022691,0.02428145,0.02674904
4.10305153,0.31361110,0.17621682,0.00181286,0.03263241,0.10858354,0.00039857,0.02035949,0.02443811,0.02688258
4.10905453,0.31336790,0.17613058,0.00181103,0.03259478,0.10847411,0.00038558,0.02034734,0.02442171,0.02683753
4.11505753,0.31091000,0.17478428,0.00179652,0.03233046,0.10760558,0.00037354,0.02019026,0.02423187,0.02661037
4.12106053,0.30627962,0.17220560,0.00176955,0.03184291,0.10599067,0.00036160,0.01989130,0.02387214,0.02620268
4.12706353,0.29956766,0.16844859,0.00173062,0.03114090,0.10365940,0.00034921,0.01945658,0.02334975,0.02562073
4.13306653,0.29090976,0.16359168,0.00168050,0.03023800,0.10065763,0.00033601,0.01889506,0.02267542,0.02487505
4.13906953,0.28048092,0.15773486,0.00162019,0.02915202,0.09704514,0.00032182,0.01821823,0.02186285,0.02397982
4.14507254,0.26848905,0.15099621,0.00155087,0.02790430,0.09289329,0.00030659,0.01743968,0.02092832,0.02295226
4.15107554,0.25516765,0.14350788,0.00147389,0.02651889,0.08828245,0.00029038,0.01657463,0.01989008,0.02181193
4.15707854,0.24076799,0.13541176,0.00139069,0.02502177,0.08329926,0.00027331,0.01563944,0.01876772,0.02058003
4.16308154,0.22555100,0.12685502,0.00130278,0.02343995,0.07803377,0.00025558,0.01465111,0.01758162,0.01927869
4.16908454,0.20977938,0.11798571,0.00121168,0.02180065,0.07257673,0.00023741,0.01362670,0.01635226,0.01793021
4.17508754,0.19371010,0.10894856,0.00111886,0.02013054,0.06701694,0.00021903,0.01258292,0.01509969,0.01655647
4.18109055,0.17758764,0.09988120,0.00102573,0.01845498,0.06143890,0.00020067,0.01153568,0.01384296,0.01517832
4.18709355,0.16163818,0.09091095,0.00093360,0.01679745,0.05592081,0.00018256,0.01049965,0.01259970,0.01381503
4.19309655,0.14606486,0.08215211,0.00084365,0.01517905,0.05053291,0.00016492,0.00948806,0.01138576,0.01248394
4.19909955,0.13104426,0.07370405,0.00075690,0.01361812,0.04533627,0.00014794,0.00851236,0.01021491,0.01120014
4.20510255,0.11672415,0.06564990,0.00067418,0.01213002,0.04038200,0.00013177,0.00758215,0.00909865,0.00997624
4.21110555,0.10322243,0.05805597,0.00059620,0.01072701,0.03571086,0.00011653,0.00670511,0.00804618,0.00882232
4.21710855,0.09062714,0.05097179,0.00052345,0.00941824,0.03135332,0.00010234,0.00588694,0.00706437,0.00774591
4.22311156,0.07899761,0.04443071,0.00045628,0.00820989,0.02732986,0.00008926,0.00513150,0.00615783,0.00675209
4.22911456,0.06836631,0.03845095,0.00039488,0.00710538,0.02365173,0.00007732,0.00444090,0.00532909,0.00584364
4.23511756,0.05874143,0.03303711,0.00033929,0.00610558,0.02032172,0.00006656,0.00381566,0.00457880,0.00502130
4.24112056,0.05010998,0.02818179,0.00028944,0.00520920,0.01733533,0.00005696,0.00325495,0.00390593,0.00428399
4.24712356,0.04244110,0.02386758,0.00024515,0.00441312,0.01468184,0.00004851,0.00275675,0.00330807,0.00362912
4.25312656,0.03568955,0.02006889,0.00020617,0.00371274,0.01234555,0.00004118,0.00231812,0.00278168,0.00305291
4.25912956,0.02979914,0.01675396,0.00017216,0.00310237,0.01030697,0.00003494,0.00193540,0.00232237,0.00255065
4.26513257,0.02470600,0.01388666,0.00014276,0.00257558,0.00854392,0.00002977,0.00160444,0.00192516,0.00211701
4.27113557,0.02034163,0.01142815,0.00011758,0.00212551,0.00703257,0.00002566,0.00132076,0.00158466,0.00174633
4.27713857,0.01663556,0.00933840,0.00009621,0.00174522,0.00574841,0.00002261,0.00107978,0.00129537,0.00143282
4.28314157,0.01351767,0.00757744,0.00007825,0.00142790,0.00466697,0.00002065,0.00087691,0.00105177,0.00117081
4.28914457,0.01092014,0.00610643,0.00006332,0.00116713,0.00376453,0.00001986,0.00070771,0.00084853,0.00095494
4.29514757,0.00877897,0.00488847,0.00005105,0.00095708,0.00301859,0.00002035,0.00056799,0.00068059,0.00078028
4.30115058,0.00703515,0.00388922,0.00004110,0.00079268,0.00240832,0.00002230,0.00045386,0.00054325,0.00064249
4.30715358,0.00563553,0.00307729,0.00003319,0.00066976,0.00191476,0.00002598,0.00036180,0.00043227,0.00053794
4.31315658,0.00453338,0.00242453,0.00002705,0.00058516,0.00152103,0.00003172,0.00028869,0.00034386,0.00046377
4.31915958,0.00368871,0.00190611,0.00002248,0.00053687,0.00121242,0.00003997,0.00023182,0.00027472,0.00041799
4.32516258,0.00306839,0.00150051,0.00001929,0.00052406,0.00097638,0.00005132,0.00018890,0.00022206,0.00039954
4.33116558,0.00264619,0.00118942,0.00001736,0.00054726,0.00080248,0.00006648,0.00015807,0.00018355,0.00040833
4.33716858,0.00240264,0.00095759,0.00001661,0.00060834,0.00068236,0.00008636,0.00013786,0.00015736,0.00044532
4.34317159,0.00232484,0.00079261,0.00001700,0.00071068,0.00060962,0.00011202,0.00012720,0.00014208,0.00051254
4.34917459,0.00240625,0.00068469,0.00001854,0.00085914,0.00057967,0.00014476,0.00012538,0.00013675,0.00061317
4.35517759,0.00264639,0.00062642,0.00002127,0.00106021,0.00058966,0.00018611,0.00013204,0.00014077,0.00075153
4.36118059,0.00305061,0.00061249,0.00002528,0.00132198,0.00063828,0.00023782,0.00014714,0.00015394,0.00093312
4.36718359,0.00362968,0.00063954,0.00003070,0.00165420,0.00072571,0.00030191,0.00017095,0.00017638,0.00116462
4.37318659,0.00439951,0.00070581,0.00003769,0.00206822,0.00085341,0.00038068,0.00020399,0.00020852,0.00145390
4.37918959,0.00538063,0.00081103,0.00004646,0.00257698,0.00102400,0.00047666,0.00024707,0.00025106,0.00180993
4.38519260,0.00659777,0.00095615,0.00005724,0.00319484,0.00124114,0.00059263,0.00030119,0.00030493,0.00224272
4.39119560,0.00807916,0.00114313,0.00007028,0.00393741,0.00150934,0.00073158,0.00036754,0.00037129,0.00276316
4.39719860,0.00985587,0.00137477,0.00008587,0.00482129,0.00183379,0.00089666,0.00044745,0.00045144,0.00338285
4.40320160,0.01196082,0.00165445,0.00010431,0.00586368,0.00222017,0.00109113,0.00054237,0.00054680,0.00411383
4.40920460,0.01442784,0.00198595,0.00012589,0.00708199,0.00267442,0.00131825,0.00065378,0.00065884,0.00496828
4.41520760,0.01729032,0.00237321,0.00015092,0.00849320,0.00320247,0.00158123,0.00078318,0.00078905,0.00595810
4.42121061,0.02057991,0.00282008,0.00017966,0.01011332,0.00381000,0.00188305,0.00093197,0.00093881,0.00709449
4.42721361,0.02432492,0.00333010,0.00021238,0.01195657,0.00450213,0.00222639,0.00110142,0.00110941,0.00838744
4.43321661,0.02854864,0.00390618,0.00024927,0.01403463,0.00528305,0.00261343,0.00129257,0.00130188,0.00984512
4.43921961,0.03326763,0.00455041,0.00029048,0.01635583,0.00615578,0.00304573,0.00150616,0.00151697,0.01147337
4.44522261,0.03848992,0.00526376,0.00033609,0.01892421,0.00712173,0.00352405,0.00174255,0.00175503,0.01327502
4.45122561,0.04421330,0.00604583,0.00038607,0.02173879,0.00818048,0.00404820,0.00200163,0.00201595,0.01524939
4.45722861,0.05042374,0.00689464,0.00044030,0.02479272,0.00932940,0.00461693,0.00228277,0.00229909,0.01739165
4.46323162,0.05709404,0.00780642,0.00049854,0.02807267,0.01056343,0.00522773,0.00258473,0.00260320,0.01969247
4.46923462,0.06418277,0.00877548,0.00056044,0.03155831,0.01187490,0.00587684,0.00290564,0.00292640,0.02213758
4.47523762,0.07163369,0.00979410,0.00062551,0.03522199,0.01325341,0.00655910,0.00324295,0.00326611,0.02470758
4.48124062,0.07937556,0.01085254,0.00069311,0.03902870,0.01468575,0.00726800,0.00359343,0.00361910,0.02737791
4.48724362,0.08732260,0.01193904,0.00076250,0.04293627,0.01615606,0.00799568,0.00395320,0.00398144,0.03011900
4.49324662,0.09537546,0.01304003,0.00083282,0.04689587,0.01764596,0.00873304,0.00431776,0.00434860,0.03289659
4.49924962,0.10342291,0.01414028,0.00090309,0.05085280,0.01913486,0.00946991,0.00468208,0.00471552,0.03567230
4.50525263,0.11134402,0.01522326,0.00097226,0.05474760,0.02060038,0.01019521,0.00504068,0.00507668,0.03840443
4.51125563,0.11901098,0.01627151,0.00103921,0.05851743,0.02201889,0.01089724,0.00538777,0.00542625,0.04104890
4.51725863,0.12629237,0.01726703,0.00110279,0.06209768,0.02336606,0.01156396,0.00571741,0.00575824,0.04356037
4.52326163,0.13305683,0.01819189,0.00116186,0.06542376,0.02461759,0.01218335,0.00602364,0.00606666,0.04589355
4.52926463,0.13917692,0.01902864,0.00121530,0.06843299,0.02574990,0.01274373,0.00630071,0.00634570,0.04800447
4.53526763,0.14453306,0.01976094,0.00126207,0.07106659,0.02674087,0.01323417,0.00654319,0.00658991,0.04985190
4.54127064,0.14901745,0.02037406,0.00130122,0.07327156,0.02757055,0.01364478,0.00674620,0.00679438,0.05139864
4.54727364,0.15253764,0.02085535,0.00133196,0.07500243,0.02822184,0.01396711,0.00690556,0.00695488,0.05261281
4.55327664,0.15501969,0.02119470,0.00135364,0.07622285,0.02868106,0.01419437,0.00701793,0.00706805,0.05346892
4.55927964,0.15641077,0.02138489,0.00136578,0.07690684,0.02893843,0.01432175,0.00708090,0.00713147,0.05394872
4.56528264,0.15668102,0.02142184,0.00136814,0.07703972,0.02898843,0.01434649,0.00709314,0.00714379,0.05404194
4.57128564,0.15582462,0.02130475,0.00136066,0.07661863,0.02882998,0.01426808,0.00705437,0.00710475,0.05374655
4.57728864,0.15386000,0.02103615,0.00134351,0.07565263,0.02846650,0.01408819,0.00696543,0.00701517,0.05306892
4.58329165,0.15082916,0.02062176,0.00131704,0.07416237,0.02790574,0.01381067,0.00682822,0.00687698,0.05202353
4.58929465,0.14679621,0.02007037,0.00128183,0.07217938,0.02715959,0.01344139,0.00664564,0.00669310,0.05063250
4.59529765,0.14184510,0.01939344,0.00123859,0.06974493,0.02624355,0.01298804,0.00642150,0.00646736,0.04892478
4.60130065,0.13607671,0.01860477,0.00118822,0.06690862,0.02517631,0.01245986,0.00616036,0.00620435,0.04693516
4.60730365,0.12960543,0.01772000,0.00113172,0.06372671,0.02397902,0.01186732,0.00586739,0.00590929,0.04470311
4.61330665,0.12255542,0.01675610,0.00107016,0.06026024,0.02267466,0.01122178,0.00554823,0.00558785,0.04227144
4.61930965,0.11505668,0.01573085,0.00100468,0.05657312,0.02128728,0.01053516,0.00520875,0.00524595,0.03968500
4.62531266,0.10724105,0.01466228,0.00093643,0.05273019,0.01984127,0.00981952,0.00485493,0.00488960,0.03698926
4.63131566,0.09923852,0.01356815,0.00086655,0.04879537,0.01836067,0.00908677,0.00449265,0.00452473,0.03422904
4.63731866,0.09117366,0.01246550,0.00079613,0.04482989,0.01686855,0.00834831,0.00412754,0.00415702,0.03144734
4.64332166,0.08316269,0.01137022,0.00072618,0.04089091,0.01538639,0.00761479,0.00376487,0.00379176,0.02868422
4.64932466,0.07531085,0.01029670,0.00065762,0.03703018,0.01393368,0.00689584,0.00340941,0.00343376,0.02597599
4.65532766,0.06771058,0.00925757,0.00059125,0.03329315,0.01252751,0.00619992,0.00306534,0.00308723,0.02335453
4.66133067,0.06044014,0.00826354,0.00052776,0.02971829,0.01118237,0.00553420,0.00273620,0.00275574,0.02084683
4.66733367,0.05356294,0.00732327,0.00046771,0.02633678,0.00990998,0.00490449,0.00242486,0.00244218,0.01847476
4.67333667,0.04712737,0.00644338,0.00041152,0.02317243,0.00871930,0.00431522,0.00213351,0.00214875,0.01625503
4.67933967,0.04116727,0.00562850,0.00035947,0.02024186,0.00761659,0.00376948,0.00186369,0.00187700,0.01419929
4.68534267,0.03570268,0.00488136,0.00031176,0.01755493,0.00660555,0.00326911,0.00161630,0.00162785,0.01231446
4.69134567,0.03074111,0.00420301,0.00026843,0.01511534,0.00568758,0.00281481,0.00139169,0.00140163,0.01060313
4.69734867,0.02627896,0.00359293,0.00022947,0.01292131,0.00486202,0.00240623,0.00118968,0.00119818,0.00906406
4.70335168,0.02230318,0.00304935,0.00019475,0.01096642,0.00412644,0.00204219,0.00100969,0.00101690,0.00769274
4.70935468,0.01879296,0.00256942,0.00016410,0.00924046,0.00347699,0.00172078,0.00085078,0.00085686,0.00648201
4.71535768,0.01572149,0.00214948,0.00013728,0.00773022,0.00290872,0.00143954,0.00071173,0.00071681,0.00542261
4.72136068,0.01305757,0.00178527,0.00011402,0.00642038,0.00241585,0.00119562,0.00059113,0.00059535,0.00450378
4.72736368,0.01076715,0.00147211,0.00009402,0.00529418,0.00199209,0.00098589,0.00048744,0.00049092,0.00371377
4.73336668,0.00881473,0.00120517,0.00007697,0.00433418,0.00163086,0.00080712,0.00039905,0.00040190,0.00304035
4.73936968,0.00716452,0.00097955,0.00006256,0.00352278,0.00132555,0.00065602,0.00032435,0.00032666,0.00247117
4.74537269,0.00578143,0.00079045,0.00005048,0.00284272,0.00106966,0.00052938,0.00026173,0.00026360,0.00199411
4.75137569,0.00463184,0.00063328,0.00004045,0.00227747,0.00085696,0.00042411,0.00020969,0.00021119,0.00159760
4.75737869,0.00368419,0.00050371,0.00003217,0.00181151,0.00068163,0.00033734,0.00016679,0.00016798,0.00127074
