energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
3.16658329,1.46334304,0.36786719,0.11012677,0.01507913,0.19000145,0.44162793,0.00000000,0.40634179,0.58186648
3.17258629,1.53436153,0.38515114,0.11372683,0.01612014,0.20159935,0.46510405,0.00000000,0.42708094,0.61644742
3.17858929,1.60935111,0.40376507,0.11736519,0.01717224,0.21367584,0.48847781,0.00000000,0.44834127,0.65324801
3.18459230,1.68676650,0.42335835,0.12094336,0.01821763,0.22598224,0.51131620,0.00000000,0.46966083,0.69157058
3.19059530,1.76496436,0.44354383,0.12436181,0.01923805,0.23825897,0.53318184,0.00000000,0.49056091,0.73066966
3.19659830,1.84224157,0.46390645,0.12752305,0.02021513,0.25024147,0.55364493,0.00000000,0.51055812,0.76976692
3.20260130,1.91687662,0.48401289,0.13033473,0.02113084,0.26166640,0.57229527,0.00000000,0.52917707,0.80806779
3.20860430,1.98717289,0.50342212,0.13271263,0.02196790,0.27227803,0.58875405,0.00000000,0.54596319,0.84477925
3.21460730,2.05150241,0.52169641,0.13458337,0.02271018,0.28183470,0.60268482,0.00000000,0.56049511,0.87912844
3.22061031,2.10834874,0.53841258,0.13588677,0.02334313,0.29011493,0.61380328,0.00000000,0.57239639,0.91038131
3.22661331,2.15634730,0.55317304,0.13657780,0.02385412,0.29692320,0.62188554,0.00000000,0.58134592,0.93786094
3.23261631,2.19432190,0.56561633,0.13662786,0.02423280,0.30209499,0.62677439,0.00000000,0.58708673,0.96096479
3.23861931,2.22131601,0.57542675,0.13602565,0.02447130,0.30550108,0.62838354,0.00000000,0.58943283,0.97918023
3.24462231,2.23661771,0.58234272,0.13477728,0.02456448,0.30705074,0.62669947,0.00000000,0.58827389,0.99209784
3.25062531,2.23977724,0.58616370,0.13290585,0.02451001,0.30669386,0.62178102,0.00000000,0.58357745,0.99942189
3.25662831,2.23061673,0.58675528,0.13045041,0.02430842,0.30442188,0.61375666,0.00000000,0.57538877,1.00097762
3.26263132,2.20923156,0.58405234,0.12746439,0.02396307,0.30026746,0.60281959,0.00000000,0.56382826,0.99671494
3.26863432,2.17598347,0.57806014,0.12401358,0.02347998,0.29430294,0.58922089,0.00000000,0.54908668,0.98670848
3.27463732,2.13148573,0.56885335,0.12017374,0.02286767,0.28663774,0.57326113,0.00000000,0.53141833,0.97115387
3.28064032,2.07658099,0.55657297,0.11602797,0.02213690,0.27741462,0.55528053,0.00000000,0.51113261,0.95036048
3.28664332,2.01231283,0.54142144,0.11166387,0.02130035,0.26680524,0.53564839,0.00000000,0.48858423,0.92474080
3.29264632,1.93989216,0.52365594,0.10717079,0.02037223,0.25500495,0.51475193,0.00000000,0.46416265,0.89479698
3.29864932,1.86065987,0.50358037,0.10263705,0.01936796,0.24222723,0.49298522,0.00000000,0.43828097,0.86110508
3.30465233,1.77604721,0.48153618,0.09814740,0.01830373,0.22869785,0.47073833,0.00000000,0.41136497,0.82429760
3.31065533,1.68753556,0.45789246,0.09378076,0.01719612,0.21464909,0.44838740,0.00000000,0.38384250,0.78504506
3.31665833,1.59661694,0.43303575,0.08960834,0.01606172,0.20031413,0.42628566,0.00000000,0.35613365,0.74403726
3.32266133,1.50475691,0.40735987,0.08569214,0.01491678,0.18592187,0.40475595,0.00000000,0.32864209,0.70196508
3.32866433,1.41336091,0.38125623,0.08208398,0.01377692,0.17169228,0.38408476,0.00000000,0.30174760,0.65950334
3.33466733,1.32374521,0.35510492,0.07882487,0.01265683,0.15783237,0.36451802,0.00000000,0.27580014,0.61729533
3.34067034,1.23711320,0.32926682,0.07594502,0.01157008,0.14453298,0.34625870,0.00000000,0.25111546,0.57593957
3.34667334,1.15453742,0.30407709,0.07346419,0.01052895,0.13196619,0.32946609,0.00000000,0.22797210,0.53597891
3.35267634,1.07694763,0.27984013,0.07139245,0.00954434,0.12028357,0.31425685,0.00000000,0.20660991,0.49789250
3.35867934,1.00512470,0.25682598,0.06973128,0.00862573,0.10961505,0.30070742,0.00000000,0.18722982,0.46209035
3.36468234,0.93969983,0.23526845,0.06847499,0.00778118,0.10006846,0.28885775,0.00000000,0.16999460,0.42891062
3.37068534,0.88115868,0.21536455,0.06761221,0.00701741,0.09172950,0.27871594,0.00000000,0.15503057,0.39861930
3.37668834,0.82984935,0.19727534,0.06712758,0.00633986,0.08466217,0.27026351,0.00000000,0.14242988,0.37141205
3.38269135,0.78599340,0.18112799,0.06700333,0.00575285,0.07890942,0.26346096,0.00000000,0.13225313,0.34741782
3.38869435,0.74969891,0.16701863,0.06722085,0.00525976,0.07449406,0.25825326,0.00000000,0.12453217,0.32670368
3.39469735,0.72097446,0.15501594,0.06776205,0.00486317,0.07141965,0.25457506,0.00000000,0.11927290,0.30928062
3.40070035,0.69974326,0.14516517,0.06861048,0.00456503,0.06967144,0.25235512,0.00000000,0.11645782,0.29510971
3.40670335,0.68585656,0.13749218,0.06975220,0.00436691,0.06921729,0.25152003,0.00000000,0.11604831,0.28410836
3.41270635,0.67910572,0.13200750,0.07117625,0.00427011,0.07000844,0.25199680,0.00000000,0.11798660,0.27615626
3.41870935,0.67923252,0.12870995,0.07287492,0.00427587,0.07198028,0.25371444,0.00000000,0.12219733,0.27110083
3.42471236,0.68593742,0.12758988,0.07484357,0.00438545,0.07505309,0.25660443,0.00000000,0.12858884,0.26876198
3.43071536,0.69888592,0.12863168,0.07708021,0.00460030,0.07913274,0.26060020,0.00000000,0.13705413,0.26893621
3.43671836,0.71771295,0.13181567,0.07958486,0.00492208,0.08411154,0.26563573,0.00000000,0.14747176,0.27139993
3.44272136,0.74202581,0.13711915,0.08235871,0.00535274,0.08986917,0.27164360,0.00000000,0.15970660,0.27591226
3.44872436,0.77140594,0.14451682,0.08540308,0.00589444,0.09627392,0.27855256,0.00000000,0.17361073,0.28221740
3.45472736,0.80541012,0.15398037,0.08871846,0.00654960,0.10318415,0.28628513,0.00000000,0.18902441,0.29004674
3.46073037,0.84357144,0.16547750,0.09230348,0.00732068,0.11045015,0.29475530,0.00000000,0.20577735,0.29912104
3.46673337,0.88540064,0.17897038,0.09615399,0.00821014,0.11791632,0.30386669,0.00000000,0.22369020,0.30915269
3.47273637,0.93038802,0.19441364,0.10026230,0.00922016,0.12542372,0.31351152,0.00000000,0.24257638,0.31984844
3.47873937,0.97800628,0.21175202,0.10461655,0.01035245,0.13281301,0.32357023,0.00000000,0.26224417,0.33091256
3.48474237,1.02771429,0.23091780,0.10920036,0.01160794,0.13992752,0.33391221,0.00000000,0.28249891,0.34205053
3.49074537,1.07896178,0.25182814,0.11399259,0.01298653,0.14661667,0.34439744,0.00000000,0.30314540,0.35297328
3.49674837,1.13119476,0.27438240,0.11896739,0.01448671,0.15273927,0.35487900,0.00000000,0.32399025,0.36340191
3.50275138,1.18386141,0.29845958,0.12409434,0.01610523,0.15816689,0.36520642,0.00000000,0.34484403,0.37307265
3.50875438,1.23641794,0.32391597,0.12933880,0.01783681,0.16278687,0.37522950,0.00000000,0.36552319,0.38174195
3.51475738,1.28833424,0.35058323,0.13466230,0.01967381,0.16650511,0.38480257,0.00000000,0.38585156,0.38919148
3.52076038,1.33909874,0.37826677,0.14002301,0.02160596,0.16924826,0.39378866,0.00000000,0.40566141,0.39523266
3.52676338,1.38822229,0.40674483,0.14537617,0.02362019,0.17096530,0.40206355,0.00000000,0.42479393,0.39971068
3.53276638,1.43524076,0.43576818,0.15067462,0.02570044,0.17162850,0.40951921,0.00000000,0.44309922,0.40250751
3.53876938,1.47971640,0.46506061,0.15586914,0.02782770,0.17123358,0.41606655,0.00000000,0.46043581,0.40354395
3.54477239,1.52123795,0.49432036,0.16090885,0.02998004,0.16979909,0.42163730,0.00000000,0.47666985,0.40278050
3.55077539,1.55941960,0.52322249,0.16574152,0.03213282,0.16736511,0.42618484,0.00000000,0.49167400,0.40021696
3.55677839,1.59389949,0.55142236,0.17031391,0.03425900,0.16399122,0.42968403,0.00000000,0.50532634,0.39589076
3.56278139,1.62433777,0.57856017,0.17457210,0.03632961,0.15975392,0.43213006,0.00000000,0.51750944,0.38987419
3.56878439,1.65041505,0.60426662,0.17846189,0.03831427,0.15474363,0.43353647,0.00000000,0.52810968,0.38227058
3.57478739,1.67183161,0.62816956,0.18192926,0.04018193,0.14906128,0.43393256,0.00000000,0.53701726,0.37320967
3.58079040,1.68830780,0.64990161,0.18492107,0.04190156,0.14281487,0.43336031,0.00000000,0.54412665,0.36284235
3.58679340,1.69958610,0.66910851,0.18738578,0.04344303,0.13611596,0.43187121,0.00000000,0.54933800,0.35133514
3.59279640,1.70543493,0.68545791,0.18927452,0.04477794,0.12907630,0.42952313,0.00000000,0.55255915,0.33886459
3.59879940,1.70565433,0.69864849,0.19054214,0.04588048,0.12180482,0.42637759,0.00000000,0.55370849,0.32561182
3.60480240,1.70008334,0.70841886,0.19114860,0.04672824,0.11440490,0.42249742,0.00000000,0.55271831,0.31175755
3.61080540,1.68860871,0.71455600,0.19106032,0.04730299,0.10697222,0.41794522,0.00000000,0.54953871,0.29747764
3.61680840,1.67117438,0.71690285,0.19025166,0.04759125,0.09959305,0.41278240,0.00000000,0.54414158,0.28293944
3.62281141,1.64779120,0.71536459,0.18870633,0.04758487,0.09234312,0.40706900,0.00000000,0.53652457,0.26829886
3.62881441,1.61854596,0.70991344,0.18641870,0.04728129,0.08528702,0.40086412,0.00000000,0.52671472,0.25369832
3.63481741,1.58360913,0.70059150,0.18339485,0.04668373,0.07847807,0.39422683,0.00000000,0.51477133,0.23926550
3.64082041,1.54324046,0.68751159,0.17965344,0.04580115,0.07195866,0.38721738,0.00000000,0.50078811,0.22511278
3.64682341,1.49779181,0.67085584,0.17522607,0.04464799,0.06576088,0.37989854,0.00000000,0.48489399,0.21133733
3.65282641,1.44770680,0.65087217,0.17015738,0.04324380,0.05990756,0.37233676,0.00000000,0.46725292,0.19802174
3.65882941,1.39351683,0.62786854,0.16450450,0.04161260,0.05441336,0.36460303,0.00000000,0.44806212,0.18523492
3.66483242,1.33583357,0.60220544,0.15833625,0.03978224,0.04928608,0.35677328,0.00000000,0.42754916,0.17303334
3.67083542,1.27533794,0.57428661,0.15173174,0.03778348,0.04452796,0.34892807,0.00000000,0.40596772,0.16146231
3.67683842,1.21276605,0.54454864,0.14477860,0.03564917,0.04013700,0.34115167,0.00000000,0.38359237,0.15055731
3.68284142,1.14889267,0.51344973,0.13757095,0.03341327,0.03610816,0.33353049,0.00000000,0.36071240,0.14034520
3.68884442,1.08451288,0.48145807,0.13020705,0.03110992,0.03243446,0.32615081,0.00000000,0.33762513,0.13084539
3.69484742,1.02042298,0.44904044,0.12278684,0.02877257,0.02910801,0.31909627,0.00000000,0.31462899,0.12207080
3.70085043,0.95740132,0.41665131,0.11540945,0.02643315,0.02612077,0.31244489,0.00000000,0.29201651,0.11402873
3.70685343,0.89619010,0.38472308,0.10817078,0.02412133,0.02346532,0.30626627,0.00000000,0.27006771,0.10672154
3.71285643,0.83747890,0.35365759,0.10116126,0.02186398,0.02113537,0.30061888,0.00000000,0.24904403,0.10014735
3.71885943,0.78189075,0.32381933,0.09446389,0.01968467,0.01912624,0.29554793,0.00000000,0.22918306,0.09430061
3.72486243,0.72997114,0.29553047,0.08815261,0.01760339,0.01743516,0.29108384,0.00000000,0.21069424,0.08917271
3.73086543,0.68218046,0.26906777,0.08229106,0.01563636,0.01606151,0.28724161,0.00000000,0.19375558,0.08475267
3.73686843,0.63889001,0.24466147,0.07693177,0.01379600,0.01500707,0.28402117,0.00000000,0.17851153,0.08102781
3.74287144,0.60038150,0.22249586,0.07211578,0.01209106,0.01427602,0.28140866,0.00000000,0.16507195,0.07798457
3.74887444,0.56684979,0.20271159,0.06787262,0.01052680,0.01387509,0.27937876,0.00000000,0.15351204,0.07560940
3.75487744,0.53840862,0.18540925,0.06422073,0.00910529,0.01381353,0.27789778,0.00000000,0.14387332,0.07388965
3.76088044,0.51509859,0.17065410,0.06116819,0.00782577,0.01410304,0.27692746,0.00000000,0.13616535,0.07281453
3.76688344,0.49689697,0.15848148,0.05871361,0.00668508,0.01475766,0.27642919,0.00000000,0.13036811,0.07237601
3.77288644,0.48372852,0.14890267,0.05684735,0.00567808,0.01579358,0.27636837,0.00000000,0.12643491,0.07256959
3.77888944,0.47547674,0.14191079,0.05555274,0.00479807,0.01722887,0.27671856,0.00000000,0.12429565,0.07339487
3.78489245,0.47199489,0.13748646,0.05480743,0.00403726,0.01908303,0.27746524,0.00000000,0.12386029,0.07485600
3.79089545,0.47311609,0.13560288,0.05458462,0.00338712,0.02137657,0.27860876,0.00000000,0.12502242,0.07696167
3.79689845,0.47866221,0.13623016,0.05485431,0.00283880,0.02413035,0.28016636,0.00000000,0.12766276,0.07972483
3.80290145,0.48845099,0.13933861,0.05558440,0.00238339,0.02736484,0.28217297,0.00000000,0.13165264,0.08316207
3.80890445,0.50230122,0.14490093,0.05674162,0.00201224,0.03109930,0.28468078,0.00000000,0.13685722,0.08729248
3.81490745,0.52003594,0.15289318,0.05829230,0.00171715,0.03535076,0.28775744,0.00000000,0.14313848,0.09213629
3.82091046,0.54148355,0.16329454,0.06020299,0.00149054,0.04013305,0.29148302,0.00000000,0.15035806,0.09771305
3.82691346,0.56647709,0.17608587,0.06244086,0.00132559,0.04545566,0.29594587,0.00000000,0.15837966,0.10403964
3.83291646,0.59485194,0.19124723,0.06497402,0.00121632,0.05132269,0.30123753,0.00000000,0.16707126,0.11112802
3.83891946,0.62644224,0.20875457,0.06777162,0.00115764,0.05773176,0.30744693,0.00000000,0.17630703,0.11898300
3.84492246,0.66107659,0.22857567,0.07080394,0.00114537,0.06467307,0.31465435,0.00000000,0.18596895,0.12759999
3.85092546,0.69857343,0.25066586,0.07404230,0.00117623,0.07212861,0.32292530,0.00000000,0.19594818,0.13696301
3.85692846,0.73873663,0.27496359,0.07745910,0.00124785,0.08007152,0.33230480,0.00000000,0.20614624,0.14704292
3.86293147,0.78135189,0.30138636,0.08102769,0.00135875,0.08846584,0.34281235,0.00000000,0.21647598,0.15779622
3.86893447,0.82618431,0.32982728,0.08472241,0.00150825,0.09726648,0.35443790,0.00000000,0.22686235,0.16916431
3.87493747,0.87297756,0.36015269,0.08851864,0.00169655,0.10641953,0.36713909,0.00000000,0.23724320,0.18107342
3.88094047,0.92145516,0.39220097,0.09239294,0.00192459,0.11586306,0.38084001,0.00000000,0.24756984,0.19343524
3.88694347,0.97132370,0.42578304,0.09632332,0.00219411,0.12552817,0.39543144,0.00000000,0.25780774,0.20614824
3.89294647,1.02227846,0.46068449,0.10028960,0.00250757,0.13534046,0.41077283,0.00000000,0.26793712,0.21909973
3.89894947,1.07401107,0.49666956,0.10427385,0.00286813,0.14522182,0.42669575,0.00000000,0.27795359,0.23216848
3.90495248,1.12621902,0.53348694,0.10826096,0.00327966,0.15509246,0.44300874,0.00000000,0.28786881,0.24522796
3.91095548,1.17861664,0.57087712,0.11223921,0.00374663,0.16487305,0.45950341,0.00000000,0.29771110,0.25814992
3.91695848,1.23094693,0.60858115,0.11620091,0.00427411,0.17448699,0.47596139,0.00000000,0.30752593,0.27080820
3.92296148,1.28299352,0.64635033,0.12014294,0.00486764,0.18386263,0.49216174,0.00000000,0.31737635,0.28308260
3.92896448,1.33459208,0.68395635,0.12406722,0.00553315,0.19293521,0.50788862,0.00000000,0.32734300,0.29486264
3.93496748,1.38564011,0.72120126,0.12798110,0.00627683,0.20164863,0.52293865,0.00000000,0.33752377,0.30605083
3.94097049,1.43610448,0.75792666,0.13189738,0.00710494,0.20995673,0.53712760,0.00000000,0.34803290,0.31656559
3.94697349,1.48602585,0.79402152,0.13583425,0.00802358,0.21782407,0.55029612,0.00000000,0.35899934,0.32634326
3.95297649,1.53551920,0.82942780,0.13981480,0.00903850,0.22522621,0.56231418,0.00000000,0.37056432,0.33533944
3.95897949,1.58477007,0.86414360,0.14386625,0.01015474,0.23214937,0.57308395,0.00000000,0.38287789,0.34352934
3.96498249,1.63402621,0.89822317,0.14801881,0.01137642,0.23858944,0.58254110,0.00000000,0.39609457,0.35090722
3.97098549,1.68358455,0.93177363,0.15230422,0.01270633,0.24455051,0.59065432,0.00000000,0.41036792,0.35748486
3.97698849,1.73377384,0.96494828,0.15675396,0.01414565,0.25004292,0.59742326,0.00000000,0.42584415,0.36328925
3.98299150,1.78493341,0.99793662,0.16139723,0.01569362,0.25508097,0.60287504,0.00000000,0.44265503,0.36835954
3.98899450,1.83738899,1.03095139,0.16625876,0.01734726,0.25968034,0.60705943,0.00000000,0.46091011,0.37274349
3.99499750,1.89142667,1.06421318,0.17135650,0.01910107,0.26385562,0.61004327,0.00000000,0.48068872,0.37649355
4.00100050,1.94726620,1.09793329,0.17669943,0.02094692,0.26761778,0.61190430,0.00000000,0.50203200,0.37966292
4.00700350,2.00503530,1.13229581,0.18228546,0.02287386,0.27097215,0.61272484,0.00000000,0.52493547,0.38230172
4.01300650,2.06474613,1.16743969,0.18809962,0.02486813,0.27391667,0.61258586,0.00000000,0.54934248,0.38445354
4.01900950,2.12627578,1.20344197,0.19411278,0.02691320,0.27644090,0.61156164,0.00000000,0.57513903,0.38615264
4.02501251,2.18935180,1.24030308,0.20028072,0.02899000,0.27852561,0.60971547,0.00000000,0.60215040,0.38742187
4.03101551,2.25354405,1.27793511,0.20654398,0.03107715,0.28014314,0.60709657,0.00000000,0.63013987,0.38827153
4.03701851,2.31826374,1.31615389,0.21282829,0.03315133,0.28125862,0.60373854,0.00000000,0.65880993,0.38869915
4.04302151,2.38276997,1.35467537,0.21904574,0.03518780,0.28183173,0.59965919,0.00000000,0.68780607,0.38869031
4.04902451,2.44618410,1.39311672,0.22509668,0.03716091,0.28181925,0.59486197,0.00000000,0.71672317,0.38822031
4.05502751,2.50751141,1.43100227,0.23087224,0.03904468,0.28117798,0.58933864,0.00000000,0.74511452,0.38725672
4.06103052,2.56566938,1.46777421,0.23625744,0.04081346,0.27986801,0.58307319,0.00000000,0.77250309,0.38576256
4.06703352,2.61952150,1.50280744,0.24113475,0.04244255,0.27785613,0.57604649,0.00000000,0.79839479,0.38369990
4.07303652,2.66791513,1.53542829,0.24538801,0.04390885,0.27511911,0.56824147,0.00000000,0.82229319,0.38103368
4.07903952,2.70972166,1.56493601,0.24890638,0.04519135,0.27164667,0.55964841,0.00000000,0.84371502,0.37773557
4.08504252,2.74387725,1.59062620,0.25158834,0.04627176,0.26744399,0.55026993,0.00000000,0.86220596,0.37378744
4.09104552,2.76942203,1.61181516,0.25334547,0.04713485,0.26253346,0.54012531,0.00000000,0.87735584,0.36918441
4.09704852,2.78553621,1.62786395,0.25410571,0.04776879,0.25695575,0.52925390,0.00000000,0.88881268,0.36393716
4.10305153,2.79157103,1.63820130,0.25381620,0.04816542,0.25076983,0.51771722,0.00000000,0.89629481,0.35807339
4.10905453,2.78707346,1.64234414,0.25244533,0.04832033,0.24405215,0.50559967,0.00000000,0.89960062,0.35163832
4.11505753,2.77180327,1.63991512,0.24998401,0.04823286,0.23689490,0.49300774,0.00000000,0.89861538,0.34469416
4.12106053,2.74574185,1.63065628,0.24644614,0.04790606,0.22940335,0.48006775,0.00000000,0.89331487,0.33731860
4.12706353,2.70909253,1.61443841,0.24186813,0.04734642,0.22169252,0.46692208,0.00000000,0.88376566,0.32960231
4.13306653,2.66227230,1.59126590,0.23630769,0.04656369,0.21388320,0.45372428,0.00000000,0.87012198,0.32164572
4.13906953,2.60589571,1.56127684,0.22984173,0.04557050,0.20609765,0.44063318,0.00000000,0.85261954,0.31355506
4.14507254,2.54075173,1.52473871,0.22256370,0.04438204,0.19845509,0.42780634,0.00000000,0.83156638,0.30543803
4.15107554,2.46777480,1.48203980,0.21458036,0.04301561,0.19106716,0.41539324,0.00000000,0.80733145,0.29739922
4.15707854,2.38801158,1.43367699,0.20600819,0.04149021,0.18403378,0.40352854,0.00000000,0.78033132,0.28953558
4.16308154,2.30258502,1.38024042,0.19696957,0.03982615,0.17743934,0.39232583,0.00000000,0.75101573,0.28193218
4.16908454,2.21265742,1.32239590,0.18758901,0.03804463,0.17134962,0.38187220,0.00000000,0.71985271,0.27465844
4.17508754,2.11939418,1.26086563,0.17798943,0.03616730,0.16580946,0.37222385,0.00000000,0.68731383,0.26776508
4.18109055,2.02392979,1.19640823,0.16828876,0.03421596,0.16084134,0.36340322,0.00000000,0.65386023,0.26128196
4.18709355,1.92733739,1.12979878,0.15859699,0.03221213,0.15644495,0.35539751,0.00000000,0.61993010,0.25521685
4.19309655,1.83060302,1.06180946,0.14901369,0.03017680,0.15259768,0.34815895,0.00000000,0.58592795,0.24955527
4.19909955,1.73460543,0.99319167,0.13962610,0.02813013,0.14925607,0.34160663,0.00000000,0.55221599,0.24426141
4.20510255,1.64010184,0.92465994,0.13050795,0.02609115,0.14635818,0.33562991,0.00000000,0.51910802,0.23928006
4.21110555,1.54771991,0.85687821,0.12171874,0.02407761,0.14382659,0.33009324,0.00000000,0.48686561,0.23453937
4.21710855,1.45795568,0.79044865,0.11330373,0.02210574,0.14157207,0.32484205,0.00000000,0.45569685,0.22995453
4.22311156,1.37117703,0.72590324,0.10529448,0.02019012,0.13949766,0.31970962,0.00000000,0.42575720,0.22543187
4.22911456,1.28763210,0.66369819,0.09770973,0.01834358,0.13750290,0.31452434,0.00000000,0.39715240,0.22087345
4.23511756,1.20746152,0.60421100,0.09055684,0.01657707,0.13548812,0.30911721,0.00000000,0.36994300,0.21618175
4.24112056,1.13071377,0.54774009,0.08383332,0.01489966,0.13335858,0.30332907,0.00000000,0.34415006,0.21126427
4.24712356,1.05736227,0.49450675,0.07752866,0.01331848,0.13102817,0.29701735,0.00000000,0.31976178,0.20603779
4.25312656,0.98732342,0.44465900,0.07162614,0.01183882,0.12842266,0.29006191,0.00000000,0.29674045,0.20043219
4.25912956,0.92047429,0.39827706,0.06610468,0.01046409,0.12548227,0.28236972,0.00000000,0.27502946,0.19439349
4.26513257,0.85666937,0.35538007,0.06094053,0.00919602,0.12216357,0.27387833,0.00000000,0.25455996,0.18788613
4.27113557,0.79575534,0.31593357,0.05610879,0.00803467,0.11844048,0.26455782,0.00000000,0.23525691,0.18089436
4.27713857,0.73758359,0.27985756,0.05158472,0.00697867,0.11430461,0.25441129,0.00000000,0.21704428,0.17342262
4.28314157,0.68201981,0.24703452,0.04734479,0.00602531,0.10976476,0.24347394,0.00000000,0.19984922,0.16549512
4.28914457,0.62895081,0.21731745,0.04336744,0.00517079,0.10484576,0.23181079,0.00000000,0.18360526,0.15715444
4.29514757,0.57828838,0.19053729,0.03963359,0.00441036,0.09958668,0.21951325,0.00000000,0.16825435,0.14845949
4.30115058,0.52997045,0.16650994,0.03612690,0.00373853,0.09403860,0.20669478,0.00000000,0.15374792,0.13948278
4.30715358,0.48395984,0.14504233,0.03283378,0.00314926,0.08826202,0.19348581,0.00000000,0.14004709,0.13030731
4.31315658,0.44024119,0.12593780,0.02974326,0.00263615,0.08232406,0.18002830,0.00000000,0.12712203,0.12102311
4.31915958,0.39881628,0.10900057,0.02684667,0.00219259,0.07629560,0.16647021,0.00000000,0.11495084,0.11172381
4.32516258,0.35969857,0.09403931,0.02413727,0.00181197,0.07024852,0.15296000,0.00000000,0.10351789,0.10250312
4.33116558,0.32290726,0.08087001,0.02160975,0.00148772,0.06425315,0.13964163,0.00000000,0.09281210,0.09345171
4.33716858,0.28846135,0.06931796,0.01925981,0.00121353,0.05837592,0.12665006,0.00000000,0.08282496,0.08465434
4.34317159,0.25637434,0.05921921,0.01708371,0.00098337,0.05267749,0.11410752,0.00000000,0.07354880,0.07618749
4.34917459,0.22664948,0.05042141,0.01507781,0.00079160,0.04721125,0.10212058,0.00000000,0.06497513,0.06811755
4.35517759,0.19927625,0.04278420,0.01323829,0.00063298,0.04202223,0.09077814,0.00000000,0.05709330,0.06049951
4.36118059,0.17422784,0.03617926,0.01156085,0.00050276,0.03714651,0.08015029,0.00000000,0.04988949,0.05337628
4.36718359,0.15145992,0.03049011,0.01004057,0.00039664,0.03261102,0.07028802,0.00000000,0.04334607,0.04677854
4.37318659,0.13091054,0.02561174,0.00867177,0.00031080,0.02843372,0.06122368,0.00000000,0.03744123,0.04072506
4.37918959,0.11250109,0.02145012,0.00744807,0.00024189,0.02462413,0.05297215,0.00000000,0.03214905,0.03522347
4.38519260,0.09613825,0.01792166,0.00636240,0.00018697,0.02118408,0.04553251,0.00000000,0.02743975,0.03027140
4.39119560,0.08171653,0.01495266,0.00540712,0.00014353,0.01810870,0.03889007,0.00000000,0.02328025,0.02585783
4.39719860,0.06912150,0.01247885,0.00457422,0.00010942,0.01538757,0.03301881,0.00000000,0.01963488,0.02196466
4.40320160,0.05823325,0.01044488,0.00385547,0.00008285,0.01300585,0.02788377,0.00000000,0.01646613,0.01856835
4.40920460,0.04892998,0.00880392,0.00324267,0.00006229,0.01094550,0.02344360,0.00000000,0.01373556,0.01564157
4.41520760,0.04109161,0.00751732,0.00272782,0.00004651,0.00918646,0.01965298,0.00000000,0.01140467,0.01315483
4.42121061,0.03460311,0.00655433,0.00230337,0.00003449,0.00770770,0.01646482,0.00000000,0.00943569,0.01107793
4.42721361,0.02935753,0.00589179,0.00196236,0.00002539,0.00648819,0.01383235,0.00000000,0.00779230,0.00938134
4.43321661,0.02525861,0.00551392,0.00169865,0.00001857,0.00550779,0.01171077,0.00000000,0.00644033,0.00803735
4.43921961,0.02222292,0.00541206,0.00150696,0.00001348,0.00474787,0.01005878,0.00000000,0.00534819,0.00702100
4.44522261,0.02018134,0.00558442,0.00138307,0.00000972,0.00419191,0.00883961,0.00000000,0.00448734,0.00631086
4.45122561,0.01908009,0.00603574,0.00132378,0.00000696,0.00382585,0.00802183,0.00000000,0.00383243,0.00588948
4.45722861,0.01888113,0.00677690,0.00132701,0.00000495,0.00363833,0.00757986,0.00000000,0.00336152,0.00574375
4.46323162,0.01956190,0.00782439,0.00139174,0.00000349,0.00362079,0.00749409,0.00000000,0.00305603,0.00586493
4.46923462,0.02111456,0.00919973,0.00151796,0.00000245,0.00376743,0.00775083,0.00000000,0.00290063,0.00624857
4.47523762,0.02354464,0.01092857,0.00170658,0.00000170,0.00407501,0.00834190,0.00000000,0.00288305,0.00689416
4.48124062,0.02686913,0.01303980,0.00195927,0.00000118,0.00454258,0.00926407,0.00000000,0.00299380,0.00780462
4.48724362,0.03111405,0.01556431,0.00227830,0.00000081,0.00517110,0.01051824,0.00000000,0.00322581,0.00898568
4.49324662,0.03631162,0.01853365,0.00266632,0.00000055,0.00596297,0.01210848,0.00000000,0.00357402,0.01044504
4.49924962,0.04249696,0.02197847,0.00312614,0.00000037,0.00692148,0.01404092,0.00000000,0.00403495,0.01219144
4.50525263,0.04970450,0.02592676,0.00366046,0.00000025,0.00805022,0.01632249,0.00000000,0.00460620,0.01423363
4.51125563,0.05796414,0.03040203,0.00427155,0.00000017,0.00935242,0.01895967,0.00000000,0.00528601,0.01657928
4.51725863,0.06729731,0.03542129,0.00496101,0.00000011,0.01083039,0.02195717,0.00000000,0.00607274,0.01923381
4.52326163,0.07771304,0.04099312,0.00572946,0.00000007,0.01248477,0.02531659,0.00000000,0.00696443,0.02219932
4.52926463,0.08920418,0.04711574,0.00657623,0.00000005,0.01431404,0.02903525,0.00000000,0.00795839,0.02547343
4.53526763,0.10174405,0.05377519,0.00749915,0.00000003,0.01631394,0.03310507,0.00000000,0.00905076,0.02904840
4.54127064,0.11528348,0.06094383,0.00849429,0.00000002,0.01847700,0.03751169,0.00000000,0.01023625,0.03291021
4.54727364,0.12974864,0.06857915,0.00955580,0.00000001,0.02079227,0.04223375,0.00000000,0.01150788,0.03703800
4.55327664,0.14503966,0.07662293,0.01067582,0.00000001,0.02324512,0.04724257,0.00000000,0.01285679,0.04140366
