energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
0.20710355,3.89067640,0.27200888,0.18154285,0.16998208,0.06770112,1.01063001,1.51349607,0.03445138,1.76817360
0.21310655,3.97034528,0.27678924,0.18432883,0.16395825,0.06995743,1.03982045,1.53839319,0.03554652,1.84041199
0.21910955,4.06325632,0.28330311,0.18742061,0.15933285,0.07232849,1.07187798,1.56864022,0.03683644,1.91773096
0.22511256,4.16718611,0.29134538,0.19072441,0.15605489,0.07478263,1.10613639,1.60330897,0.03830128,1.99901689
0.23111556,4.27973058,0.30070407,0.19414123,0.15405218,0.07729173,1.14189819,1.64139879,0.03991872,2.08308937
0.23711856,4.39838709,0.31116677,0.19757098,0.15323463,0.07983339,1.17845645,1.68186943,0.04166451,2.16873467
0.24312156,4.52063484,0.32252657,0.20091645,0.15349764,0.08239303,1.21511581,1.72367308,0.04351313,2.25473818
0.24912456,4.64401077,0.33458738,0.20408693,0.15472553,0.08496597,1.25121193,1.76578475,0.04543845,2.33991457
0.25512756,4.76617820,0.34716852,0.20700133,0.15679478,0.08755924,1.28612872,1.80722976,0.04741447,2.42313466
0.26113057,4.88498634,0.36010858,0.20959069,0.15957726,0.09019323,1.31931293,1.84710775,0.04941608,2.50334824
0.26713357,4.99851910,0.37326831,0.21179998,0.16294307,0.09290302,1.35028564,1.88461265,0.05141989,2.57960226
0.27313657,5.10513236,0.38653264,0.21358912,0.16676317,0.09573929,1.37865056,1.91904822,0.05340498,2.65105421
0.27913957,5.20347937,0.39981186,0.21493336,0.17091165,0.09876900,1.40409899,1.94983911,0.05535380,2.71698063
0.28514257,5.29252462,0.41304187,0.21582284,0.17526767,0.10207542,1.42641168,1.97653755,0.05725285,2.77678106
0.29114557,5.37154678,0.42618362,0.21626170,0.17971705,0.10575788,1.44545774,1.99882582,0.05909349,2.82997785
0.29714857,5.44013166,0.43922181,0.21626654,0.18415351,0.10993088,1.46119090,2.01651494,0.06087250,2.87621241
0.30315158,5.49815668,0.45216283,0.21586459,0.18847952,0.11472266,1.47364356,2.02954004,0.06259259,2.91523869
0.30915458,5.54576798,0.46503218,0.21509164,0.19260693,0.12027321,1.48291905,2.03795272,0.06426270,2.94691459
0.31515758,5.58335188,0.47787129,0.21398975,0.19645719,0.12673161,1.48918249,2.04191116,0.06589814,2.97119202
0.32116058,5.61150177,0.49073394,0.21260513,0.19996140,0.13425285,1.49265064,2.04166815,0.06752040,2.98810645
0.32716358,5.63098211,0.50368234,0.21098597,0.20306001,0.14299385,1.49358128,2.03755777,0.06915672,2.99776641
0.33316658,5.64269027,0.51678297,0.20918057,0.20570248,0.15310897,1.49226226,2.02998081,0.07083937,3.00034356
0.33916958,5.64761776,0.53010228,0.20723572,0.20784664,0.16474496,1.48900062,2.01938956,0.07260459,2.99606372
0.34517259,5.64681121,0.54370229,0.20519531,0.20945805,0.17803534,1.48411201,2.00627202,0.07449123,2.98519901
0.35117559,5.64133448,0.55763628,0.20309935,0.21050927,0.19309450,1.47791068,1.99113609,0.07653914,2.96806134
0.35717859,5.63223213,0.57194464,0.20098323,0.21097917,0.21001150,1.47070004,1.97449377,0.07878727,2.94499731
0.36318159,5.62049545,0.58665094,0.19887728,0.21085225,0.22884394,1.46276418,1.95684588,0.08127166,2.91638425
0.36918459,5.60703140,0.60175840,0.19680656,0.21011807,0.24961207,1.45436028,1.93866749,0.08402328,2.88262754
0.37518759,5.59263556,0.61724683,0.19479094,0.20877088,0.27229340,1.44571223,1.92039444,0.08706593,2.84415886
0.38119060,5.57796956,0.63307019,0.19284521,0.20680933,0.29681816,1.43700544,1.90241146,0.09041418,2.80143515
0.38719360,5.56354412,0.64915482,0.19097948,0.20423642,0.32306595,1.42838313,1.88504198,0.09407159,2.75493834
0.39319660,5.54970821,0.66539866,0.18919952,0.20105960,0.35086383,1.41994416,1.86854044,0.09802925,2.70517524
0.39919960,5.53664525,0.68167125,0.18750732,0.19729106,0.37998619,1.41174252,1.85308710,0.10226472,2.65267790
0.40520260,5.52437680,0.69781492,0.18590158,0.19294811,0.41015666,1.40378864,1.83878593,0.10674155,2.59800386
0.41120560,5.51277419,0.71364706,0.18437834,0.18805373,0.44105211,1.39605254,1.82566570,0.11140935,2.54173652
0.41720860,5.50157821,0.72896362,0.18293159,0.18263707,0.47230901,1.38846892,1.81368450,0.11620452,2.48448519
0.42321161,5.49042650,0.74354376,0.18155400,0.17673402,0.50353192,1.38094393,1.80273761,0.12105164,2.42688504
0.42921461,5.47888818,0.75715567,0.18023768,0.17038765,0.53430411,1.37336381,1.79266858,0.12586547,2.36959648
0.43521761,5.46650451,0.76956358,0.17897495,0.16364851,0.56419999,1.36560482,1.78328323,0.13055355,2.31330409
0.44122061,5.45283422,0.78053556,0.17775923,0.15657488,0.59279893,1.35754445,1.77436611,0.13501929,2.25871476
0.44722361,5.43750156,0.78985221,0.17658591,0.14923263,0.61969999,1.34907330,1.76569853,0.13916544,2.20655496
0.45322661,5.42024490,0.79731573,0.17545331,0.14169498,0.64453702,1.34010727,1.75707773,0.14289776,2.15756675
0.45922961,5.40096342,0.80275924,0.17436354,0.13404200,0.66699338,1.33059944,1.74833587,0.14612881,2.11250243
0.46523262,5.37975928,0.80605592,0.17332331,0.12635984,0.68681562,1.32055108,1.73935820,0.14878168,2.07211746
0.47123562,5.35697271,0.80712747,0.17234471,0.11873978,0.70382547,1.31002129,1.73009920,0.15079335,2.03716151
0.47723862,5.33320760,0.80595176,0.17144567,0.11127709,0.71792950,1.29913448,1.72059582,0.15211780,2.00836740
0.48324162,5.30934553,0.80256891,0.17065031,0.10406977,0.72912581,1.28808542,1.71097700,0.15272843,1.98643785
0.48924462,5.28654655,0.79708574,0.16998897,0.09721711,0.73750738,1.27714129,1.70146869,0.15261989,1.97203011
0.49524762,5.26623573,0.78967801,0.16949789,0.09081829,0.74326182,1.26664037,1.69239399,0.15180913,1.96573859
0.50125063,5.25007510,0.78059029,0.16921853,0.08497086,0.74666724,1.25698740,1.68416799,0.15033567,1.96807587
0.50725363,5.23992154,0.77013332,0.16919658,0.07976925,0.74808452,1.24864535,1.67728753,0.14826101,1.97945261
0.51325663,5.23777156,0.75867858,0.16948055,0.07530327,0.74794598,1.24212399,1.67231596,0.14566733,2.00015706
0.51925963,5.24569524,0.74665035,0.17011999,0.07165664,0.74674101,1.23796537,1.66986360,0.14265537,2.03033504
0.52526263,5.26576164,0.73451523,0.17116360,0.06890559,0.74499925,1.23672687,1.67056465,0.13934175,2.06997147
0.53126563,5.29995906,0.72276941,0.17265693,0.06711742,0.74327182,1.23896239,1.67505151,0.13585572,2.11887436
0.53726863,5.35011349,0.71192413,0.17464012,0.06634911,0.74211162,1.24520238,1.68392771,0.13233553,2.17666256
0.54327164,5.41780905,0.70248975,0.17714560,0.06664596,0.74205334,1.25593353,1.69774072,0.12892454,2.24275825
0.54927464,5.50431403,0.69495899,0.18019586,0.06804030,0.74359409,1.27157904,1.71695581,0.12576728,2.31638500
0.55527764,5.61051595,0.68978998,0.18380155,0.07055014,0.74717555,1.29248017,1.74193228,0.12300548,2.39657229
0.56128064,5.73686877,0.68738970,0.18795979,0.07417804,0.75316813,1.31888005,1.77290313,0.12077429,2.48216684
0.56728364,5.88335438,0.68809857,0.19265300,0.07890997,0.76185798,1.35091021,1.80995904,0.11919885,2.57185089
0.57328664,6.04946037,0.69217669,0.19784820,0.08471445,0.77343729,1.38858064,1.85303744,0.11839115,2.66416718
0.57928964,6.23417474,0.69979238,0.20349690,0.09154179,0.78799808,1.43177367,1.90191713,0.11844743,2.75755011
0.58529265,6.43599766,0.71101352,0.20953549,0.09932379,0.80552985,1.48024192,1.95621855,0.11944607,2.85036203
0.59129565,6.65296960,0.72580209,0.21588632,0.10797369,0.82592096,1.53361057,2.01540966,0.12144601,2.94093338
0.59729865,6.88271419,0.74401210,0.22245922,0.11738665,0.84896354,1.59138358,2.07881715,0.12448578,3.02760527
0.60330165,7.12249390,0.76539123,0.22915357,0.12744064,0.87436185,1.65295395,2.14564227,0.12858305,3.10877259
0.60930465,7.36927588,0.78958606,0.23586073,0.13799801,0.90174340,1.71761733,2.21498063,0.13373474,3.18292611
0.61530765,7.61980505,0.81615085,0.24246682,0.14890747,0.93067252,1.78458856,2.28584505,0.13991760,3.24869164
0.62131066,7.87068167,0.84455947,0.24885563,0.16000675,0.96066567,1.85302068,2.35719052,0.14708932,3.30486472
0.62731366,8.11844029,0.87422032,0.25491166,0.17112572,0.99120787,1.92202539,2.42794021,0.15518999,3.35043944
0.63331666,8.35962746,0.90449339,0.26052308,0.18208997,1.02176968,1.99069460,2.49701165,0.16414391,3.38463030
0.63931966,8.59087580,0.93470922,0.26558457,0.19272476,1.05182400,2.05812211,2.56334214,0.17386174,3.40688643
0.64532266,8.80897249,0.96418877,0.26999983,0.20285916,1.08086217,2.12342487,2.62591269,0.18424288,3.41689775
0.65132566,9.01092059,0.99226359,0.27368392,0.21233037,1.10840874,2.18576314,2.68376963,0.19517792,3.41459332
0.65732866,9.19399229,1.01829563,0.27656501,0.22098789,1.13403455,2.24435893,2.73604376,0.20655134,3.40013220
0.66333167,9.35577342,1.04169576,0.27858586,0.22869753,1.15736768,2.29851245,2.78196627,0.21824409,3.37388761
0.66933467,9.49419900,1.06194053,0.27970471,0.23534500,1.17810195,2.34761587,2.82088160,0.23013623,3.33642565
0.67533767,9.60758018,1.07858643,0.27989588,0.24083908,1.19600291,2.39116451,2.85225697,0.24210946,3.28847960
0.68134067,9.69462269,1.09128124,0.27914973,0.24511408,1.21091109,2.42876495,2.87568873,0.25404939,3.23092137
0.68734367,9.75443759,1.09977205,0.27747241,0.24813169,1.22274267,2.46014026,2.89090555,0.26584769,3.16473139
0.69334667,9.78654476,1.10390981,0.27488511,0.24988197,1.23148752,2.48513217,2.89776887,0.27740393,3.09096826
0.69934967,9.79086991,1.10365030,0.27142311,0.25038366,1.23720498,2.50370053,2.89627071,0.28862701,3.01073947
0.70535268,9.76773550,1.09905160,0.26713452,0.24968366,1.24001752,2.51591998,2.88652909,0.29943638,2.92517406
0.71135568,9.71784631,1.09026834,0.26207884,0.24785585,1.24010269,2.52197435,2.86878156,0.30976276,2.83539811
0.71735868,9.64226980,1.07754302,0.25632544,0.24499918,1.23768373,2.52214883,2.84337681,0.31954850,2.74251345
0.72336168,9.54241187,1.06119506,0.24995188,0.24123527,1.23301920,2.51682044,2.81076490,0.32874763,2.64758009
0.72936468,9.41998807,1.04160781,0.24304228,0.23670550,1.22639218,2.50644700,2.77148622,0.33732551,2.55160218
0.73536768,9.27699065,1.01921448,0.23568563,0.23156776,1.21809939,2.49155494,2.72615936,0.34525816,2.45551748
0.74137069,9.11565172,0.99448331,0.22797414,0.22599292,1.20844062,2.47272632,2.67546824,0.35253140,2.36019005
0.74737369,8.93840277,0.96790276,0.22000169,0.22016110,1.19770901,2.45058542,2.62014855,0.35913981,2.26640555
0.75337669,8.74783104,0.93996724,0.21186231,0.21425791,1.18618226,2.42578493,2.56097376,0.36508545,2.17486888
0.75937969,8.54663320,0.91116376,0.20364869,0.20847058,1.17411528,2.39899229,2.49874089,0.37037674,2.08620338
0.76538269,8.33756703,0.88196004,0.19545089,0.20298417,1.16173432,2.37087608,2.43425619,0.37502714,2.00095128
0.77138569,8.12340167,0.85279425,0.18735501,0.19797779,1.14923266,2.34209284,2.36832089,0.37905406,1.91957483
0.77738869,7.90686743,0.82406662,0.17944206,0.19362087,1.13676807,2.31327433,2.30171730,0.38247780,1.84245769
0.78339170,7.69060597,0.79613301,0.17178676,0.19006968,1.12446167,2.28501526,2.23519528,0.38532066,1.76990643
0.78939470,7.47712173,0.76930036,0.16445662,0.18746374,1.11239837,2.25786171,2.16945949,0.38760617,1.70215178
0.79539770,7.26873564,0.74382391,0.15751098,0.18592265,1.10062840,2.23230022,2.10515745,0.38935844,1.63934972
0.80140070,7.06754199,0.71990615,0.15100020,0.18554291,1.08916992,2.20874764,2.04286858,0.39060168,1.58158224
0.80740370,6.87536939,0.69769707,0.14496497,0.18639513,1.07801224,2.18754178,1.98309458,0.39135973,1.52885808
0.81340670,6.69374670,0.67729563,0.13943576,0.18852153,1.06711945,2.16893313,1.92625119,0.39165567,1.48111340
0.81940970,6.52387475,0.65875215,0.13443239,0.19193389,1.05643431,2.15307767,1.87266153,0.39151140,1.43821285
0.82541271,6.36660457,0.64207140,0.12996382,0.19661194,1.04588187,2.14003115,1.82255124,0.39094720,1.39995106
0.83141571,6.22242285,0.62721615,0.12602806,0.20250252,1.03537299,2.12974491,1.77604564,0.38998125,1.36605497
0.83741871,6.09144529,0.61411111,0.12261234,0.20951933,1.02480747,2.12206386,1.73316888,0.38862908,1.33618724
0.84342171,5.97341824,0.60264704,0.11969347,0.21754364,1.01407670,2.11672653,1.69384547,0.38690299,1.30995092
0.84942471,5.86772915,0.59268503,0.11723841,0.22642580,1.00306605,2.11336798,1.65790407,0.38481146,1.28689558
0.85542771,5.77342600,0.58406091,0.11520510,0.23598781,0.99165694,2.11152545,1.62508374,0.38235865,1.26652505
0.86143072,5.68924580,0.57658977,0.11354349,0.24602682,0.97972873,2.11064727,1.59504256,0.37954398,1.24830673
0.86743372,5.61365188,0.57007063,0.11219680,0.25631955,0.96716073,2.11010495,1.56736867,0.37636187,1.23168254
0.87343672,5.54487958,0.56429126,0.11110292,0.26662766,0.95383426,2.10920857,1.54159340,0.37280184,1.21608114
0.87943972,5.48098947,0.55903320,0.11019603,0.27670378,0.93963515,2.10722517,1.51720638,0.36884885,1.20093142
0.88544272,5.41992688,0.55407694,0.10940834,0.28629819,0.92445657,2.10339980,1.49367222,0.36448399,1.18567668
0.89144572,5.35958627,0.54920722,0.10867181,0.29516577,0.90820235,2.09697877,1.47044829,0.35968559,1.16978919
0.89744872,5.29787849,0.54421841,0.10792004,0.30307313,0.89079066,2.08723412,1.44700303,0.35443068,1.15278457
0.90345173,5.23279872,0.53891980,0.10708998,0.30980556,0.87215810,2.07348871,1.42283419,0.34869678,1.13423544
0.90945473,5.16249276,0.53314074,0.10612364,0.31517347,0.85226376,2.05514066,1.39748637,0.34246386,1.11378372
0.91545773,5.08531899,0.52673527,0.10496960,0.31901819,0.83109325,2.03168622,1.37056694,0.33571652,1.09115110
0.92146073,4.99990358,0.51958628,0.10358435,0.32121674,0.80866227,2.00273991,1.34175995,0.32844614,1.06614706
0.92746373,4.90518644,0.51160876,0.10193333,0.32168547,0.78501943,1.96805097,1.31083714,0.32065287,1.03867406
0.93346673,4.80045594,0.50275211,0.09999169,0.32038229,0.76024811,1.92751515,1.27766564,0.31234737,1.00872958
0.93946973,4.68537057,0.49300129,0.09774472,0.31730749,0.73446691,1.88118129,1.24221194,0.30355212,0.97640475
0.94547274,4.55996651,0.48237666,0.09518799,0.31250308,0.70782875,1.82925205,1.20454184,0.29430221,0.94187964
0.95147574,4.42465052,0.47093247,0.09232706,0.30605063,0.68051825,1.77207884,1.16481643,0.28464549,0.90541528
0.95747874,4.28017852,0.45875408,0.08917694,0.29806781,0.65274754,1.71015085,1.12328417,0.27464204,0.86734267
0.96348174,4.12762059,0.44595385,0.08576122,0.28870370,0.62475056,1.64407885,1.08026939,0.26436304,0.82804931
0.96948474,3.96831408,0.43266588,0.08211095,0.27813319,0.59677597,1.57457427,1.03615784,0.25388888,0.78796387
0.97548774,3.80380709,0.41903999,0.07826332,0.26655058,0.56907910,1.50242470,0.99137996,0.24330682,0.74753947
0.98149075,3.63579486,0.40523492,0.07426021,0.25416286,0.54191320,1.42846676,0.94639255,0.23270810,0.70723657
0.98749375,3.46605227,0.39141129,0.07014660,0.24118280,0.51552047,1.35355779,0.90165998,0.22218487,0.66750617
0.99349675,3.29636558,0.37772458,0.06596904,0.22782220,0.49012337,1.27854753,0.85763552,0.21182687,0.62877388
0.99949975,3.12846663,0.36431845,0.06177415,0.21428561,0.46591661,1.20425121,0.81474405,0.20171824,0.59142590
1.00550275,2.96397253,0.35131881,0.05760717,0.20076470,0.44306031,1.13142505,0.77336666,0.19193455,0.55579720
1.01150575,2.80433349,0.33882879,0.05351075,0.18743349,0.42167465,1.06074544,0.73382800,0.18254018,0.52216252
1.01750875,2.65079102,0.32692502,0.04952389,0.17444459,0.40183632,0.99279231,0.69638684,0.17358627,0.49073045
1.02351176,2.50434795,0.31565529,0.04568112,0.16192656,0.38357703,0.92803757,0.66123032,0.16510933,0.46164077
1.02951476,2.36575135,0.30503768,0.04201194,0.14998237,0.36688400,0.86683861,0.62847180,0.15713048,0.43496499
1.03551776,2.23548836,0.29506126,0.03854048,0.13868891,0.35170253,0.80943703,0.59815254,0.14965550,0.41070996
1.04152076,2.11379447,0.28568819,0.03528543,0.12809763,0.33794048,0.75596229,0.57024676,0.14267561,0.38882415
1.04752376,2.00067312,0.27685713,0.03226016,0.11823598,0.32547423,0.70643978,0.54466971,0.13616881,0.36920623
1.05352676,1.89592501,0.26848775,0.02947310,0.10910965,0.31415612,0.66080260,0.52128826,0.13010192,0.35171531
1.05952976,1.79918468,0.26048602,0.02692816,0.10070541,0.30382255,0.61890627,0.49993320,0.12443299,0.33618233
1.06553277,1.70996233,0.25275007,0.02462540,0.09299435,0.29430264,0.58054533,0.48041253,0.11911399,0.32242183
1.07153577,1.62768796,0.24517609,0.02256166,0.08593528,0.28542683,0.54547098,0.46252504,0.11409369,0.31024363
1.07753877,1.55175540,0.23766427,0.02073132,0.07947827,0.27703491,0.51340865,0.44607334,0.10932052,0.29946368
1.08354177,1.48156383,0.23012411,0.01912695,0.07356800,0.26898333,0.48407487,0.43087565,0.10474520,0.28991359
1.08954477,1.41655449,0.22247908,0.01773999,0.06814691,0.26115109,0.45719232,0.41677574,0.10032315,0.28144851
1.09554777,1.35624104,0.21467036,0.01656134,0.06315798,0.25344433,0.43250282,0.40365059,0.09601644,0.27395280
1.10155078,1.30023194,0.20665939,0.01558177,0.05854707,0.24579908,0.40977749,0.39141534,0.09179521,0.26734358
1.10755378,1.24824442,0.19842928,0.01479233,0.05426482,0.23818235,0.38882399,0.38002547,0.08763865,0.26157182
1.11355678,1.20010951,0.18998502,0.01418453,0.05026797,0.23059149,0.36949071,0.36947609,0.08353526,0.25662118
1.11955978,1.15576846,0.18135248,0.01375045,0.04652031,0.22305186,0.35166797,0.35979858,0.07948274,0.25250468
1.12556278,1.11526145,0.17257640,0.01348269,0.04299309,0.21561315,0.33528652,0.35105476,0.07548722,0.24925952
1.13156578,1.07870950,0.16371748,0.01337424,0.03966508,0.20834447,0.32031363,0.34332920,0.07156219,0.24694041
1.13756878,1.04629125,0.15484878,0.01341825,0.03652226,0.20132864,0.30674739,0.33671991,0.06772699,0.24561179
1.14357179,1.01821630,0.14605174,0.01360774,0.03355730,0.19465593,0.29460956,0.33132825,0.06400516,0.24533949
1.14957479,0.99469698,0.13741192,0.01393528,0.03076877,0.18841775,0.28393776,0.32724861,0.06042259,0.24618229
1.15557779,0.97592039,0.12901482,0.01439264,0.02816033,0.18270048,0.27477736,0.32455832,0.05700575,0.24818386
1.16158079,0.96202253,0.12094203,0.01497051,0.02573976,0.17757996,0.26717375,0.32330869,0.05377989,0.25136559
1.16758379,0.95306618,0.11326770,0.01565823,0.02351808,0.17311681,0.26116542,0.32351743,0.05076758,0.25572072
1.17358679,0.94902387,0.10605584,0.01644360,0.02150869,0.16935287,0.25677815,0.32516304,0.04798739,0.26121007
1.17958979,0.94976698,0.09935818,0.01731284,0.01972651,0.16630899,0.25402068,0.32818159,0.04545296,0.26775969
1.18559280,0.95506158,0.09321302,0.01825057,0.01818733,0.16398420,0.25288207,0.33246583,0.04317240,0.27526058
1.19159580,0.96457141,0.08764478,0.01924000,0.01690713,0.16235641,0.25333064,0.33786709,0.04114808,0.28357054
1.19759880,0.97786776,0.08266452,0.02026317,0.01590159,0.16138445,0.25531461,0.34419959,0.03937677,0.29251801
1.20360180,0.99444579,0.07827112,0.02130131,0.01518559,0.16101156,0.25876412,0.35124716,0.03785016,0.30190795
1.20960480,1.01374641,0.07445323,0.02233537,0.01477281,0.16116996,0.26359460,0.35877205,0.03655562,0.31152921
1.21560780,1.03518255,0.07119168,0.02334653,0.01467531,0.16178642,0.26971093,0.36652530,0.03547725,0.32116334
1.22161081,1.05816841,0.06846238,0.02431681,0.01490319,0.16278848,0.27701226,0.37425836,0.03459710,0.33059415
1.22761381,1.08215018,0.06623938,0.02522973,0.01546412,0.16411103,0.28539693,0.38173518,0.03389649,0.33961778
1.23361681,1.10663653,0.06449810,0.02607087,0.01636300,0.16570300,0.29476728,0.38874439,0.03335737,0.34805265
1.23961981,1.13122723,0.06321840,0.02682853,0.01760142,0.16753369,0.30503395,0.39511077,0.03296364,0.35574881
1.24562281,1.15563844,0.06238740,0.02749419,0.01917722,0.16959852,0.31611930,0.40070555,0.03270235,0.36259622
1.25162581,1.17972314,0.06200198,0.02806292,0.02108399,0.17192385,0.32795983,0.40545503,0.03256475,0.36853159
1.25762881,1.20348564,0.06207068,0.02853368,0.02331055,0.17457058,0.34050741,0.40934690,0.03254710,0.37354330
1.26363182,1.22708915,0.06261499,0.02890945,0.02584052,0.17763623,0.35372926,0.41243406,0.03265119,0.37767417
1.26963482,1.25085596,0.06366996,0.02919722,0.02865191,0.18125543,0.36760662,0.41483565,0.03288462,0.38102192
1.27563782,1.27525989,0.06528398,0.02940782,0.03171687,0.18559848,0.38213231,0.41673507,0.03326068,0.38373716
1.28164082,1.30091106,0.06751777,0.02955555,0.03500155,0.19086815,0.39730735,0.41837509,0.03379799,0.38601900
1.28764382,1.32853351,0.07044263,0.02965775,0.03846614,0.19729443,0.41313674,0.42005009,0.03451976,0.38810840
1.29364682,1.35893628,0.07413786,0.02973414,0.04206518,0.20512750,0.42962476,0.42209574,0.03545280,0.39027939
1.29964982,1.39297907,0.07868748,0.02980609,0.04574804,0.21462899,0.44677010,0.42487642,0.03662624,0.39282863
1.30565283,1.43153365,0.08417642,0.02989584,0.04945965,0.22606172,0.46456107,0.42877084,0.03807007,0.39606358
1.31165583,1.47544249,0.09068617,0.03002561,0.05314155,0.23967830,0.48297106,0.43415643,0.03981352,0.40028979
1.31765883,1.52547632,0.09829018,0.03021668,0.05673301,0.25570885,0.50195479,0.44139302,0.04188332,0.40579780
1.32366183,1.58229207,0.10704912,0.03048858,0.06017250,0.27434841,0.52144517,0.45080662,0.04430199,0.41285011
1.32966483,1.64639318,0.11700625,0.03085819,0.06339920,0.29574438,0.54135132,0.46267364,0.04708617,0.42166887
1.33566783,1.71809384,0.12818311,0.03133902,0.06635457,0.31998475,0.56155750,0.47720664,0.05024508,0.43242461
1.34167084,1.79748886,0.14057579,0.03194053,0.06898406,0.34708740,0.58192330,0.49454182,0.05377922,0.44522670
1.34767384,1.88443069,0.15415199,0.03266761,0.07123861,0.37699129,0.60228495,0.51472915,0.05767938,0.46011584
1.35367684,1.97851487,0.16884904,0.03352020,0.07307614,0.40955000,0.62245766,0.53772545,0.06192601,0.47705891
1.35967984,2.07907509,0.18457324,0.03449309,0.07446278,0.44452795,0.64223913,0.56339095,0.06648895,0.49594662
1.36568284,2.18518845,0.20120040,0.03557591,0.07537387,0.48160000,0.66141389,0.59148955,0.07132777,0.51659405
1.37168584,2.29569159,0.21857797,0.03675325,0.07579468,0.52035451,0.67975854,0.62169298,0.07639241,0.53874416
1.37768884,2.40920735,0.23652854,0.03800502,0.07572073,0.56029999,0.69704761,0.65358892,0.08162449,0.56207428
1.38369185,2.52418181,0.25485483,0.03930699,0.07515781,0.60087559,0.71305994,0.68669271,0.08695895,0.58620542
1.38969485,2.63893043,0.27334598,0.04063145,0.07412167,0.64146491,0.72758543,0.72046258,0.09232616,0.61071416
1.39569785,2.75169213,0.29178489,0.04194807,0.07263731,0.68141304,0.74043187,0.75431770,0.09765439,0.63514666
1.40170085,2.86068919,0.30995644,0.04322482,0.07073804,0.72004609,0.75143168,0.78765849,0.10287250,0.65903433
1.40770385,2.96419068,0.32765613,0.04442903,0.06846424,0.75669268,0.76044837,0.81988830,0.10791278,0.68191048
1.41370685,3.06057678,0.34469873,0.04552844,0.06586199,0.79070634,0.76738238,0.85043560,0.11271375,0.70332739
1.41970985,3.14840102,0.36092658,0.04649234,0.06298156,0.82148799,0.77217609,0.87877570,0.11722284,0.72287290
1.42571286,3.22644743,0.37621700,0.04729256,0.05987580,0.84850752,0.77481771,0.90445090,0.12139883,0.74018593
1.43171586,3.29377963,0.39048832,0.04790450,0.05659860,0.87132328,0.77534375,0.92708813,0.12521376,0.75496999
1.43771886,3.34977923,0.40370426,0.04830794,0.05320341,0.88959872,0.77383994,0.94641325,0.12865435,0.76700420
1.44372186,3.39417101,0.41587619,0.04848773,0.04974189,0.90311521,0.77044028,0.96226103,0.13172280,0.77615117
1.44972486,3.42703337,0.42706309,0.04843435,0.04626273,0.91178031,0.76532420,0.97458045,0.13443673,0.78236123
1.45572786,3.44879278,0.43736901,0.04814410,0.04281065,0.91563110,0.75871168,0.98343475,0.13682854,0.78567283
1.46173087,3.46020204,0.44693816,0.04761926,0.03942567,0.91483228,0.75085640,0.98899628,0.13894385,0.78620903
1.46773387,3.46230296,0.45594759,0.04686785,0.03614255,0.90966904,0.74203719,0.99153622,0.14083926,0.78417014
1.47373687,3.45637495,0.46459786,0.04590329,0.03299052,0.90053493,0.73254785,0.99140965,0.14257957,0.77982290
1.47973987,3.44387169,0.47310204,0.04474377,0.02999313,0.88791538,0.72268580,0.98903669,0.14423430,0.77348665
1.48574287,3.42634900,0.48167357,0.04341155,0.02716838,0.87236749,0.71274013,0.98488052,0.14587409,0.76551726
1.49174587,3.40538742,0.49051355,0.04193199,0.02452893,0.85449716,0.70297940,0.97942356,0.14756666,0.75628954
1.49774887,3.38251340,0.49979811,0.04033263,0.02208246,0.83493447,0.69363991,0.97314282,0.14937303,0.74617914
1.50375188,3.35912325,0.50966657,0.03864211,0.01983217,0.81430867,0.68491500,0.96648590,0.15134379,0.73554469
1.50975488,3.33641370,0.52021091,0.03688922,0.01777729,0.79322377,0.67694600,0.95984863,0.15351584,0.72471133
1.51575788,3.31532291,0.53146734,0.03510184,0.01591363,0.77223590,0.66981530,0.95355572,0.15590972,0.71395623
1.52176088,3.29648479,0.54341023,0.03330613,0.01423419,0.75183348,0.66354199,0.94784524,0.15852767,0.70349702
1.52776388,3.28019920,0.55594895,0.03152578,0.01272970,0.73242098,0.65808044,0.94285779,0.16135251,0.69348350
1.53376688,3.26641945,0.56892783,0.02978139,0.01138918,0.71430695,0.65332180,0.93863079,0.16434746,0.68399313
1.53976988,3.25475759,0.58212918,0.02809009,0.01020045,0.69769673,0.64909858,0.93509816,0.16745692,0.67503034
1.54577289,3.24450708,0.59527945,0.02646528,0.00915059,0.68268994,0.64519209,0.93209531,0.17060808,0.66652970
1.55177589,3.23468155,0.60805823,0.02491662,0.00822632,0.66928281,0.64134224,0.92936905,0.17371348,0.65836256
1.55777889,3.22406725,0.62010952,0.02345009,0.00741440,0.65737495,0.63725956,0.92659184,0.17667417,0.65034676
1.56378189,3.21128635,0.63105511,0.02206830,0.00670189,0.64677997,0.63263838,0.92337953,0.17938359,0.64225882
1.56978489,3.19486765,0.64050901,0.02077085,0.00607642,0.63723957,0.62717101,0.91931163,0.18173170,0.63384785
1.57578789,3.17332089,0.64809267,0.01955481,0.00552636,0.62843993,0.62056179,0.91395299,0.18360941,0.62485032
1.58179090,3.14521083,0.65344995,0.01841524,0.00504100,0.62002983,0.61254055,0.90687573,0.18491294,0.61500511
1.58779390,3.10922742,0.65626138,0.01734576,0.00461061,0.61163938,0.60287474,0.89768041,0.18554803,0.60406775
1.59379690,3.06424874,0.65625691,0.01633910,0.00422652,0.60289861,0.59137974,0.88601534,0.18543366,0.59182346
