energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
3.29864932,1.54757762,0.45884168,0.29321351,0.01166177,0.11022031,0.48850390,0.32250942,0.67177042,0.00000000
3.30465233,1.45717705,0.42978588,0.27774219,0.01088037,0.10150835,0.46395997,0.29941023,0.63974326,0.00000000
3.31065533,1.36433689,0.40001000,0.26163671,0.01008240,0.09283918,0.43816341,0.27628497,0.60630390,0.00000000
3.31665833,1.27054250,0.36993567,0.24517384,0.00927957,0.08432495,0.41157232,0.25345416,0.57209616,0.00000000
3.32266133,1.17721927,0.33995968,0.22862521,0.00848280,0.07606501,0.38464144,0.23120923,0.53776264,0.00000000
3.32866433,1.08570339,0.31044611,0.21225132,0.00770197,0.06814441,0.35781153,0.20980777,0.50393038,0.00000000
3.33466733,0.99721711,0.28172014,0.19629619,0.00694576,0.06063309,0.33149970,0.18947030,0.47119753,0.00000000
3.34067034,0.91284911,0.25406364,0.18098273,0.00622157,0.05358565,0.30609096,0.17037849,0.44012114,0.00000000
3.34667334,0.83353984,0.22771244,0.16650907,0.00553542,0.04704169,0.28193121,0.15267471,0.41120640,0.00000000
3.35267634,0.76007192,0.20285528,0.15304564,0.00489198,0.04102662,0.25932160,0.13646276,0.38489741,0.00000000
3.35867934,0.69306524,0.17963436,0.14073323,0.00429457,0.03555291,0.23851454,0.12180958,0.36156957,0.00000000
3.36468234,0.63297639,0.15814713,0.12968180,0.00374528,0.03062154,0.21971105,0.10874778,0.34152372,0.00000000
3.37068534,0.58010199,0.13844931,0.11997018,0.00324503,0.02622379,0.20305964,0.09727873,0.32498193,0.00000000
3.37668834,0.53458521,0.12055871,0.11164640,0.00279375,0.02234303,0.18865649,0.08737610,0.31208493,0.00000000
3.38269135,0.49642507,0.10445982,0.10472871,0.00239052,0.01895659,0.17654672,0.07898955,0.30289124,0.00000000
3.38869435,0.46548798,0.09010869,0.09920714,0.00203368,0.01603756,0.16672685,0.07204852,0.29737787,0.00000000
3.39469735,0.44152084,0.07743813,0.09504554,0.00172106,0.01355652,0.15914803,0.06646596,0.29544251,0.00000000
3.40070035,0.42416555,0.06636276,0.09218402,0.00145008,0.01148312,0.15372014,0.06214191,0.29690730,0.00000000
3.40670335,0.41297424,0.05678401,0.09054171,0.00121791,0.00978738,0.15031639,0.05896688,0.30152404,0.00000000
3.41270635,0.40742520,0.04859471,0.09001981,0.00102163,0.00844092,0.14877853,0.05682490,0.30898075,0.00000000
3.41870935,0.40693897,0.04168330,0.09050481,0.00085830,0.00741784,0.14892234,0.05559641,0.31890965,0.00000000
3.42471236,0.41089460,0.03593748,0.09187186,0.00072507,0.00669546,0.15054349,0.05516078,0.33089629,0.00000000
3.43071536,0.41864569,0.03124738,0.09398825,0.00061929,0.00625475,0.15342344,0.05539862,0.34448985,0.00000000
3.43671836,0.42953609,0.02750810,0.09671687,0.00053853,0.00608062,0.15733546,0.05619385,0.35921438,0.00000000
3.44272136,0.44291502,0.02462173,0.09991970,0.00048064,0.00616197,0.16205057,0.05743545,0.37458068,0.00000000
3.44872436,0.45815132,0.02249874,0.10346113,0.00044379,0.00649148,0.16734327,0.05901907,0.39009867,0.00000000
3.45472736,0.47464663,0.02105900,0.10721112,0.00042648,0.00706534,0.17299697,0.06084836,0.40528983,0.00000000
3.46073037,0.49184716,0.02023220,0.11104807,0.00042749,0.00788269,0.17880897,0.06283610,0.41969938,0.00000000
3.46673337,0.50925368,0.01995795,0.11486139,0.00044596,0.00894500,0.18459485,0.06490502,0.43290778,0.00000000
3.47273637,0.52642961,0.02018547,0.11855355,0.00048129,0.01025528,0.19019218,0.06698844,0.44454117,0.00000000
3.47873937,0.54300670,0.02087309,0.12204174,0.00053317,0.01181718,0.19546338,0.06903055,0.45428034,0.00000000
3.48474237,0.55868835,0.02198739,0.12525886,0.00060150,0.01363403,0.20029768,0.07098649,0.46186784,0.00000000
3.49074537,0.57325022,0.02350230,0.12815400,0.00068643,0.01570779,0.20461211,0.07282203,0.46711311,0.00000000
3.49674837,0.58653820,0.02539802,0.13069220,0.00078825,0.01803805,0.20835145,0.07451303,0.46989510,0.00000000
3.50275138,0.59846384,0.02765995,0.13285374,0.00090744,0.02062099,0.21148729,0.07604458,0.47016265,0.00000000
3.50875438,0.60899748,0.03027752,0.13463272,0.00104455,0.02344842,0.21401603,0.07740986,0.46793234,0.00000000
3.51475738,0.61815927,0.03324325,0.13603528,0.00120029,0.02650695,0.21595614,0.07860886,0.46328407,0.00000000
3.52076038,0.62600884,0.03655167,0.13707735,0.00137539,0.02977727,0.21734477,0.07964685,0.45635465,0.00000000
3.52676338,0.63263381,0.04019860,0.13778214,0.00157068,0.03323366,0.21823377,0.08053285,0.44732956,0.00000000
3.53276638,0.63813814,0.04418037,0.13817755,0.00178705,0.03684374,0.21868553,0.08127801,0.43643351,0.00000000
3.53876938,0.64263064,0.04849332,0.13829352,0.00202539,0.04056845,0.21876869,0.08189413,0.42392012,0.00000000
3.54477239,0.64621449,0.05313344,0.13815958,0.00228668,0.04436234,0.21855397,0.08239227,0.41006139,0.00000000
3.55077539,0.64897830,0.05809605,0.13780272,0.00257189,0.04817421,0.21811045,0.08278157,0.39513726,0.00000000
3.55677839,0.65098905,0.06337575,0.13724558,0.00288203,0.05194796,0.21750223,0.08306845,0.37942595,0.00000000
3.56278139,0.65228756,0.06896629,0.13650523,0.00321809,0.05562384,0.21678585,0.08325595,0.36319537,0.00000000
3.56878439,0.65288630,0.07486057,0.13559245,0.00358106,0.05913982,0.21600841,0.08334357,0.34669598,0.00000000
3.57478739,0.65276990,0.08105059,0.13451154,0.00397185,0.06243331,0.21520641,0.08332737,0.33015530,0.00000000
3.58079040,0.65189803,0.08752730,0.13326075,0.00439127,0.06544288,0.21440541,0.08320037,0.31377428,0.00000000
3.58679340,0.65021034,0.09428034,0.13183317,0.00483995,0.06811019,0.21362032,0.08295330,0.29772539,0.00000000
3.59279640,0.64763321,0.10129766,0.13021797,0.00531828,0.07038180,0.21285629,0.08257550,0.28215251,0.00000000
3.59879940,0.64408744,0.10856485,0.12840204,0.00582630,0.07221094,0.21210999,0.08205599,0.26717229,0.00000000
3.60480240,0.63949660,0.11606440,0.12637171,0.00636361,0.07355912,0.21137125,0.08138461,0.25287674,0.00000000
3.61080540,0.63379525,0.12377468,0.12411457,0.00692923,0.07439742,0.21062474,0.08055310,0.23933682,0.00000000
3.61680840,0.62693643,0.13166879,0.12162115,0.00752152,0.07470755,0.20985160,0.07955618,0.22660650,0.00000000
3.62281141,0.61889799,0.13971342,0.11888643,0.00813805,0.07448251,0.20903103,0.07839234,0.21472711,0.00000000
3.62881441,0.60968722,0.14786758,0.11591103,0.00877551,0.07372681,0.20814147,0.07706449,0.20373148,0.00000000
3.63481741,0.59934364,0.15608155,0.11270205,0.00942960,0.07245633,0.20716155,0.07558031,0.19364768,0.00000000
3.64082041,0.58793963,0.16429598,0.10927343,0.01009504,0.07069774,0.20607067,0.07395233,0.18450206,0.00000000
3.64682341,0.57557910,0.17244135,0.10564598,0.01076549,0.06848761,0.20484922,0.07219771,0.17632137,0.00000000
3.65282641,0.56239418,0.18043783,0.10184690,0.01143361,0.06587107,0.20347858,0.07033779,0.16913398,0.00000000
3.65882941,0.54854030,0.18819577,0.09790900,0.01209115,0.06290032,0.20194088,0.06839736,0.16297000,0.00000000
3.66483242,0.53419004,0.19561664,0.09386962,0.01272904,0.05963287,0.20021862,0.06640377,0.15786050,0.00000000
3.67083542,0.51952612,0.20259469,0.08976930,0.01333761,0.05612970,0.19829438,0.06438594,0.15383584,0.00000000
3.67683842,0.50473407,0.20901925,0.08565036,0.01390679,0.05245338,0.19615053,0.06237329,0.15092333,0.00000000
3.68284142,0.48999509,0.21477750,0.08155546,0.01442638,0.04866624,0.19376914,0.06039466,0.14914440,0.00000000
3.68884442,0.47547939,0.21975782,0.07752620,0.01488639,0.04482865,0.19113215,0.05847737,0.14851155,0.00000000
3.69484742,0.46134056,0.22385346,0.07360191,0.01527729,0.04099748,0.18822179,0.05664631,0.14902533,0.00000000
3.70085043,0.44771118,0.22696642,0.06981856,0.01559042,0.03722487,0.18502126,0.05492327,0.15067155,0.00000000
3.70685343,0.43469990,0.22901130,0.06620808,0.01581824,0.03355715,0.18151567,0.05332646,0.15341906,0.00000000
3.71285643,0.42239007,0.22991909,0.06279778,0.01595467,0.03003414,0.17769319,0.05187021,0.15721816,0.00000000
3.71885943,0.41084002,0.22964046,0.05961021,0.01599535,0.02668871,0.17354636,0.05056497,0.16199994,0.00000000
3.72486243,0.40008471,0.22814867,0.05666324,0.01593781,0.02354666,0.16907334,0.04941741,0.16767656,0.00000000
3.73086543,0.39013888,0.22544171,0.05397038,0.01578167,0.02062677,0.16427924,0.04843085,0.17414262,0.00000000
3.73686843,0.38100116,0.22154372,0.05154137,0.01552865,0.01794120,0.15917728,0.04760575,0.18127746,0.00000000
3.74287144,0.37265913,0.21650558,0.04938286,0.01518263,0.01549602,0.15378973,0.04694033,0.18894854,0.00000000
3.74887444,0.36509488,0.21040463,0.04749931,0.01474955,0.01329185,0.14814866,0.04643140,0.19701558,0.00000000
3.75487744,0.35829091,0.20334367,0.04589378,0.01423731,0.01132467,0.14229639,0.04607502,0.20533539,0.00000000
3.76088044,0.35223594,0.19544917,0.04456893,0.01365552,0.00958666,0.13628560,0.04586733,0.21376716,0.00000000
3.76688344,0.34693042,0.18686897,0.04352775,0.01301529,0.00806707,0.13017925,0.04580524,0.22217792,0.00000000
3.77288644,0.34239162,0.17776950,0.04277440,0.01232896,0.00675304,0.12405018,0.04588705,0.23044798,0.00000000
3.77888944,0.33865793,0.16833285,0.04231479,0.01160977,0.00563046,0.11798057,0.04611296,0.23847598,0.00000000
3.78489245,0.33579230,0.15875360,0.04215703,0.01087157,0.00468468,0.11206121,0.04648542,0.24618334,0.00000000
3.79089545,0.33388479,0.14923593,0.04231181,0.01012854,0.00390118,0.10639074,0.04700933,0.25351795,0.00000000
3.79689845,0.33305399,0.13999081,0.04279245,0.00939490,0.00326612,0.10107480,0.04769209,0.26045672,0.00000000
3.80290145,0.33344744,0.13123358,0.04361493,0.00868465,0.00276689,0.09622521,0.04854347,0.26700703,0.00000000
3.80890445,0.33524095,0.12318189,0.04479771,0.00801141,0.00239242,0.09195922,0.04957531,0.27320686,0.00000000
3.81490745,0.33863689,0.11605407,0.04636134,0.00738822,0.00213348,0.08839877,0.05080118,0.27912372,0.00000000
3.82091046,0.34386149,0.11006782,0.04832805,0.00682744,0.00198292,0.08566970,0.05223579,0.28485219,0.00000000
3.82691346,0.35116111,0.10543909,0.05072118,0.00634067,0.00193574,0.08390104,0.05389450,0.29051045,0.00000000
3.83291646,0.36079767,0.10238121,0.05356450,0.00593868,0.00198915,0.08322412,0.05579258,0.29623569,0.00000000
3.83891946,0.37304317,0.10110380,0.05688152,0.00563141,0.00214253,0.08377149,0.05794468,0.30217878,0.00000000
3.84492246,0.38817341,0.10181154,0.06069466,0.00542793,0.00239728,0.08567565,0.06036410,0.30849835,0.00000000
3.85092546,0.40646089,0.10470243,0.06502449,0.00533644,0.00275670,0.08906726,0.06306224,0.31535446,0.00000000
3.85692846,0.42816702,0.10996548,0.06988876,0.00536421,0.00322571,0.09407305,0.06604803,0.32290228,0.00000000
3.86293147,0.45353359,0.11777748,0.07530156,0.00551758,0.00381055,0.10081306,0.06932746,0.33128578,0.00000000
3.86893447,0.48277364,0.12829909,0.08127235,0.00580181,0.00451846,0.10939737,0.07290313,0.34063183,0.00000000
3.87493747,0.51606177,0.14166978,0.08780497,0.00622099,0.00535720,0.11992228,0.07677392,0.35104481,0.00000000
3.88094047,0.55352412,0.15800208,0.09489662,0.00677788,0.00633465,0.13246586,0.08093468,0.36260187,0.00000000
3.88694347,0.59522807,0.17737490,0.10253687,0.00747372,0.00745828,0.14708314,0.08537594,0.37534896,0.00000000
3.89294647,0.64117207,0.19982642,0.11070661,0.00830798,0.00873464,0.16380100,0.09008371,0.38929775,0.00000000
3.89894947,0.69127581,0.22534666,0.11937705,0.00927815,0.01016882,0.18261292,0.09503927,0.40442342,0.00000000
3.90495248,0.74537123,0.25387022,0.12850882,0.01037945,0.01176395,0.20347397,0.10021894,0.42066344,0.00000000
3.91095548,0.80319484,0.28526953,0.13805114,0.01160467,0.01352067,0.22629621,0.10559401,0.43791722,0.00000000
3.91695848,0.86438174,0.31934923,0.14794123,0.01294391,0.01543674,0.25094494,0.11113049,0.45604680,0.00000000
3.92296148,0.92846216,0.35584203,0.15810392,0.01438450,0.01750667,0.27723601,0.11678913,0.47487842,0.00000000
3.92896448,0.99486083,0.39440664,0.16845162,0.01591090,0.01972150,0.30493466,0.12252537,0.49420514,0.00000000
3.93496748,1.06289989,0.43462816,0.17888467,0.01750479,0.02206869,0.33375602,0.12828951,0.51379027,0.00000000
3.94097049,1.13180563,0.47602125,0.18929218,0.01914517,0.02453225,0.36336765,0.13402701,0.53337194,0.00000000
3.94697349,1.20071952,0.51803633,0.19955336,0.02080863,0.02709289,0.39339423,0.13967898,0.55266844,0.00000000
3.95297649,1.26871354,0.56006896,0.20953941,0.02246981,0.02972859,0.42342440,0.14518300,0.57138454,0.00000000
3.95897949,1.33480981,0.60147220,0.21911602,0.02410183,0.03241515,0.45301977,0.15047411,0.58921861,0.00000000
3.96498249,1.39800422,0.64157178,0.22814629,0.02567695,0.03512704,0.48172589,0.15548617,0.60587050,0.00000000
3.97098549,1.45729339,0.67968363,0.23649427,0.02716731,0.03783845,0.50908490,0.16015354,0.62104998,0.00000000
3.97698849,1.51170434,0.71513318,0.24402873,0.02854567,0.04052434,0.53464940,0.16441291,0.63448554,0.00000000
3.98299150,1.56032555,0.74727570,0.25062731,0.02978625,0.04316172,0.55799705,0.16820546,0.64593339,0.00000000
3.98899450,1.60233846,0.77551680,0.25618066,0.03086552,0.04573088,0.57874526,0.17147912,0.65518620,0.00000000
3.99499750,1.63704783,0.79933227,0.26059656,0.03176307,0.04821664,0.59656532,0.17419086,0.66208139,0.00000000
4.00100050,1.66390958,0.81828626,0.26380368,0.03246220,0.05060950,0.61119535,0.17630894,0.66650860,0.00000000
4.00700350,1.68255469,0.83204695,0.26575492,0.03295065,0.05290664,0.62245122,0.17781495,0.66841576,0.00000000
4.01300650,1.69280786,0.84039893,0.26642998,0.03322097,0.05511266,0.63023511,0.17870554,0.66781378,0.00000000
4.01900950,1.69469971,0.84325164,0.26583719,0.03327089,0.05724005,0.63454098,0.17899371,0.66477914,0.00000000
4.02501251,1.68847170,0.84064339,0.26401429,0.03310340,0.05930939,0.63545664,0.17870955,0.65945445,0.00000000
4.03101551,1.67457319,0.83274075,0.26102812,0.03272669,0.06134905,0.63316228,0.17790030,0.65204654,0.00000000
4.03701851,1.65365047,0.81983315,0.25697326,0.03215390,0.06339458,0.62792523,0.17662974,0.64282226,0.00000000
4.04302151,1.62652793,0.80232313,0.25196953,0.03140264,0.06548768,0.62009125,0.17497687,0.63210174,0.00000000
4.04902451,1.59418206,0.78071243,0.24615847,0.03049441,0.06767479,0.61007258,0.17303381,0.62024954,0.00000000
4.05502751,1.55770915,0.75558470,0.23969889,0.02945385,0.07000533,0.59833317,0.17090307,0.60766375,0.00000000
4.06103052,1.51828811,0.72758553,0.23276182,0.02830787,0.07252968,0.58537178,0.16869429,0.59476346,0.00000000
4.06703352,1.47713987,0.69740075,0.22552476,0.02708473,0.07529693,0.57170359,0.16652044,0.58197517,0.00000000
4.07303652,1.43548516,0.66573395,0.21816585,0.02581309,0.07835253,0.55784121,0.16449383,0.56971848,0.00000000
4.07903952,1.39450246,0.63328413,0.21085790,0.02452109,0.08173595,0.54427578,0.16272190,0.55839183,0.00000000
4.08504252,1.35528797,0.60072449,0.20376273,0.02323544,0.08547840,0.53145905,0.16130313,0.54835870,0.00000000
4.09104552,1.31881919,0.56868315,0.19702598,0.02198063,0.08960077,0.51978726,0.16032325,0.53993503,0.00000000
4.09704852,1.28592369,0.53772647,0.19077265,0.02077823,0.09411186,0.50958732,0.15985171,0.53337815,0.00000000
4.10305153,1.25725431,0.50834559,0.18510347,0.01964636,0.09900703,0.50110607,0.15993892,0.52887794,0.00000000
4.10905453,1.23327164,0.48094641,0.18009240,0.01859927,0.10426729,0.49450284,0.16061408,0.52655032,0.00000000
4.11505753,1.21423429,0.45584340,0.17578510,0.01764712,0.10985891,0.48984569,0.16188382,0.52643355,0.00000000
4.12106053,1.20019727,0.43325697,0.17219868,0.01679593,0.11573358,0.48711135,0.16373174,0.52848726,0.00000000
4.12706353,1.19101809,0.41331443,0.16932239,0.01604764,0.12182915,0.48618882,0.16611879,0.53259437,0.00000000
4.13306653,1.18637020,0.39605413,0.16711950,0.01540036,0.12807089,0.48688639,0.16898452,0.53856571,0.00000000
4.13906953,1.18576276,0.38143235,0.16553002,0.01484877,0.13437324,0.48894161,0.17224909,0.54614712,0.00000000
4.14507254,1.18856593,0.36933238,0.16447413,0.01438453,0.14064204,0.49203380,0.17581604,0.55502872,0.00000000
4.15107554,1.19404007,0.35957531,0.16385631,0.01399687,0.14677708,0.49579851,0.17957558,0.56485592,0.00000000
4.15707854,1.20136779,0.35193192,0.16356976,0.01367321,0.15267496,0.49984314,0.18340836,0.57524184,0.00000000
4.16308154,1.20968733,0.34613497,0.16350101,0.01339976,0.15823209,0.50376318,0.18718952,0.58578046,0.00000000
4.16908454,1.21812588,0.34189158,0.16353459,0.01316217,0.16334775,0.50715822,0.19079289,0.59606021,0.00000000
4.17508754,1.22583169,0.33889506,0.16355739,0.01294615,0.16792716,0.50964725,0.19409520,0.60567747,0.00000000
4.18109055,1.23200369,0.33683588,0.16346282,0.01273801,0.17188432,0.51088252,0.19698010,0.61424940,0.00000000
4.18709355,1.23591785,0.33541146,0.16315435,0.01252516,0.17514472,0.51056149,0.19934190,0.62142595,0.00000000
4.19309655,1.23694944,0.33433458,0.16254855,0.01229652,0.17764769,0.50843653,0.20108895,0.62690054,0.00000000
4.19909955,1.23459072,0.33334028,0.16157747,0.01204283,0.17934830,0.50432202,0.20214653,0.63041916,0.00000000
4.20510255,1.22846372,0.33219116,0.16019031,0.01175689,0.18021897,0.49809876,0.20245912,0.63178774,0.00000000
4.21110555,1.21832819,0.33068125,0.15835445,0.01143368,0.18025046,0.48971567,0.20199217,0.63087756,0.00000000
4.21710855,1.20408452,0.32863835,0.15605575,0.01107035,0.17945246,0.47918880,0.20073307,0.62762874,0.00000000
4.22311156,1.18577231,0.32592514,0.15329828,0.01066621,0.17785361,0.46659807,0.19869168,0.62205162,0.00000000
4.22911456,1.16356453,0.32243910,0.15010342,0.01022255,0.17550106,0.45208176,0.19589998,0.61422621,0.00000000
4.23511756,1.13775814,0.31811156,0.14650860,0.00974245,0.17245948,0.43582935,0.19241128,0.60429962,0.00000000
4.24112056,1.10876154,0.31290591,0.14256546,0.00923052,0.16880964,0.41807310,0.18829871,0.59248175,0.00000000
4.24712356,1.07707935,0.30681530,0.13833782,0.00869262,0.16464653,0.39907865,0.18365323,0.57903922,0.00000000
4.25312656,1.04329545,0.29985999,0.13389935,0.00813552,0.16007715,0.37913535,0.17858109,0.56428779,0.00000000
4.25912956,1.00805440,0.29208435,0.12933110,0.00756665,0.15521784,0.35854647,0.17320091,0.54858342,0.00000000
4.26513257,0.97204225,0.28355396,0.12471893,0.00699375,0.15019149,0.33761989,0.16764038,0.53231223,0.00000000
4.27113557,0.93596696,0.27435255,0.12015095,0.00642466,0.14512437,0.31665949,0.16203267,0.51587958,0.00000000
4.27713857,0.90053909,0.26457921,0.11571504,0.00586702,0.14014296,0.29595745,0.15651266,0.49969845,0.00000000
4.28314157,0.86645310,0.25434572,0.11149636,0.00532814,0.13537067,0.27578779,0.15121315,0.48417758,0.00000000
4.28914457,0.83436977,0.24377414,0.10757519,0.00481486,0.13092455,0.25640117,0.14626094,0.46970949,0.00000000
4.29514757,0.80490013,0.23299466,0.10402487,0.00433343,0.12691223,0.23802104,0.14177321,0.45665882,0.00000000
4.30115058,0.77859112,0.22214374,0.10090997,0.00388951,0.12342894,0.22084112,0.13785400,0.44535126,0.00000000
4.30715358,0.75591351,0.21136262,0.09828490,0.00348814,0.12055492,0.20502417,0.13459111,0.43606338,0.00000000
4.31315658,0.73725216,0.20079599,0.09619263,0.00313386,0.11835321,0.19070190,0.13205339,0.42901380,0.00000000
4.31915958,0.72289905,0.19059103,0.09466397,0.00283074,0.11686790,0.17797607,0.13028862,0.42435588,0.00000000
4.32516258,0.71304913,0.18089673,0.09371710,0.00258249,0.11612289,0.16692031,0.12932198,0.42217228,0.00000000
4.33116558,0.70779928,0.17186337,0.09335752,0.00239264,0.11612127,0.15758293,0.12915527,0.42247160,0.00000000
4.33716858,0.70715028,0.16364225,0.09357843,0.00226461,0.11684538,0.14999012,0.12976683,0.42518736,0.00000000
4.34317159,0.71101191,0.15638562,0.09436145,0.00220190,0.11825743,0.14414975,0.13111222,0.43017926,0.00000000
4.34917459,0.71921098,0.15024667,0.09567777,0.00220814,0.12030081,0.14005537,0.13312572,0.43723704,0.00000000
4.35517759,0.73150203,0.14537963,0.09748957,0.00228726,0.12290201,0.13769040,0.13572247,0.44608651,0.00000000
4.36118059,0.74758043,0.14193987,0.09975179,0.00244346,0.12597306,0.13703230,0.13880143,0.45639799,0.00000000
4.36718359,0.76709730,0.14008395,0.10241407,0.00268132,0.12941446,0.13805655,0.14224871,0.46779661,0.00000000
4.37318659,0.78967578,0.13996946,0.10542287,0.00300574,0.13311850,0.14074042,0.14594155,0.47987428,0.00000000
4.37918959,0.81492784,0.14175476,0.10872366,0.00342187,0.13697273,0.14506620,0.14975248,0.49220293,0.00000000
4.38519260,0.84247099,0.14559828,0.11226296,0.00393502,0.14086363,0.15102397,0.15355370,0.50434842,0.00000000
4.39119560,0.87194409,0.15165752,0.11599044,0.00455049,0.14468019,0.15861357,0.15722140,0.51588470,0.00000000
4.39719860,0.90302143,0.16008759,0.11986056,0.00527337,0.14831730,0.16784574,0.16063992,0.52640762,0.00000000
4.40320160,0.93542444,0.17103922,0.12383404,0.00610831,0.15167887,0.17874239,0.16370547,0.53554782,0.00000000
4.40920460,0.96893030,0.18465619,0.12787887,0.00705924,0.15468042,0.19133574,0.16632942,0.54298223,0.00000000
4.41520760,1.00337701,0.20107231,0.13197082,0.00812905,0.15725122,0.20566638,0.16844089,0.54844363,0.00000000
4.42121061,1.03866453,0.22040782,0.13609353,0.00931931,0.15933576,0.22178025,0.16998852,0.55172805,0.00000000
4.42721361,1.07475189,0.24276536,0.14023804,0.01062995,0.16089458,0.23972448,0.17094148,0.55269951,0.00000000
4.43321661,1.11165042,0.26822554,0.14440186,0.01205897,0.16190438,0.25954229,0.17128962,0.55129219,0.00000000
4.43921961,1.14941322,0.29684244,0.14858757,0.01360213,0.16235762,0.28126699,0.17104271,0.54750979,0.00000000
4.44522261,1.18812166,0.32863893,0.15280108,0.01525279,0.16226132,0.30491536,0.17022894,0.54142235,0.00000000
4.45122561,1.22786946,0.36360227,0.15704966,0.01700171,0.16163558,0.33048077,0.16889271,0.53316066,0.00000000
4.45722861,1.26874528,0.40168015,0.16133978,0.01883695,0.16051155,0.35792612,0.16709183,0.52290864,0.00000000
4.46323162,1.31081497,0.44277728,0.16567495,0.02074388,0.15892918,0.38717734,0.16489433,0.51089414,0.00000000
4.46923462,1.35410440,0.48675297,0.17005370,0.02270528,0.15693489,0.41811750,0.16237496,0.49737852,0.00000000
4.47523762,1.39858400,0.53341983,0.17446776,0.02470151,0.15457910,0.45058218,0.15961171,0.48264582,0.00000000
4.48124062,1.44415606,0.58254374,0.17890070,0.02671080,0.15191407,0.48435645,0.15668235,0.46699166,0.00000000
4.48724362,1.49064569,0.63384533,0.18332700,0.02870970,0.14899180,0.51917370,0.15366130,0.45071279,0.00000000
4.49324662,1.53779605,0.68700298,0.18771161,0.03067352,0.14586239,0.55471670,0.15061687,0.43409743,0.00000000
4.49924962,1.58526836,0.74165747,0.19201021,0.03257698,0.14257270,0.59062115,0.14760906,0.41741690,0.00000000
4.50525263,1.63264696,0.79741809,0.19617004,0.03439482,0.13916553,0.62648159,0.14468797,0.40091888,0.00000000
4.51125563,1.67944925,0.85387018,0.20013127,0.03610256,0.13567915,0.66185980,0.14189282,0.38482245,0.00000000
4.51725863,1.72514017,0.91058390,0.20382894,0.03767723,0.13214729,0.69629546,0.13925173,0.36931487,0.00000000
4.52326163,1.76915063,0.96712389,0.20719537,0.03909811,0.12859957,0.72931870,0.13678200,0.35455034,0.00000000
4.52926463,1.81089895,1.02305952,0.21016279,0.04034747,0.12506208,0.76046413,0.13449107,0.34065033,0.00000000
4.53526763,1.84981434,1.07797537,0.21266627,0.04141124,0.12155836,0.78928577,0.13237794,0.32770555,0.00000000
4.54127064,1.88536118,1.13148140,0.21464663,0.04227956,0.11811042,0.81537229,0.13043484,0.31577908,0.00000000
4.54727364,1.91706283,1.18322265,0.21605321,0.04294729,0.11473983,0.83836177,0.12864934,0.30491051,0.00000000
4.55327664,1.94452380,1.23288770,0.21684646,0.04341435,0.11146872,0.85795531,0.12700634,0.29512065,0.00000000
4.55927964,1.96744899,1.28021588,0.21700006,0.04368582,0.10832076,0.87392886,0.12549020,0.28641661,0.00000000
4.56528264,1.98565911,1.32500256,0.21650258,0.04377201,0.10532180,0.88614250,0.12408662,0.27879675,0.00000000
4.57128564,1.99910125,1.36710258,0.21535847,0.04368823,0.10250033,0.89454681,0.12278429,0.27225538,0.00000000
4.57728864,2.00785416,1.40643137,0.21358847,0.04345444,0.09988759,0.89918582,0.12157619,0.26678681,0.00000000
4.58329165,2.01212776,1.44296383,0.21122930,0.04309468,0.09751743,0.90019631,0.12046048,0.26238870,0.00000000
4.58929465,2.01225690,1.47673098,0.20833266,0.04263634,0.09542572,0.89780355,0.11944091,0.25906443,0.00000000
4.59529765,2.00868953,1.50781436,0.20496360,0.04210933,0.09364960,0.89231334,0.11852682,0.25682440,0.00000000
4.60130065,2.00196976,1.53633852,0.20119838,0.04154504,0.09222634,0.88410093,0.11773261,0.25568636,0.00000000
4.60730365,1.99271654,1.56246179,0.19712180,0.04097533,0.09119200,0.87359705,0.11707691,0.25567460,0.00000000
4.61330665,1.98159892,1.58636570,0.19282427,0.04043136,0.09057995,0.86127188,0.11658131,0.25681819,0.00000000
4.61930965,1.96930878,1.60824343,0.18839856,0.03994249,0.09041926,0.84761734,0.11626884,0.25914831,0.00000000
4.62531266,1.95653244,1.62828781,0.18393660,0.03953521,0.09073308,0.83312882,0.11616227,0.26269483,0.00000000
4.63131566,1.94392210,1.64667925,0.17952630,0.03923209,0.09153703,0.81828690,0.11628232,0.26748234,0.00000000
4.63731866,1.93206849,1.66357413,0.17524853,0.03905094,0.09283773,0.80353993,0.11664581,0.27352574,0.00000000
4.64332166,1.92147580,1.67909412,0.17117446,0.03900406,0.09463153,0.78928820,0.11726400,0.28082573,0.00000000
4.64932466,1.91253984,1.69331690,0.16736333,0.03909772,0.09690351,0.77587032,0.11814104,0.28936429,0.00000000
4.65532766,1.90553041,1.70626859,0.16386067,0.03933182,0.09962671,0.76355239,0.11927266,0.29910050,0.00000000
4.66133067,1.90057861,1.71791838,0.16069708,0.03969982,0.10276187,0.75252019,0.12064531,0.30996686,0.00000000
4.66733367,1.89766944,1.72817552,0.15788759,0.04018891,0.10625741,0.74287494,0.12223549,0.32186632,0.00000000
4.67333667,1.89664017,1.73688894,0.15543161,0.04078036,0.11004996,0.73463233,0.12400966,0.33467030,0.00000000
4.67933967,1.89718433,1.74384959,0.15331340,0.04145018,0.11406519,0.72772508,0.12592451,0.34821778,0.00000000
4.68534267,1.89886147,1.74879549,0.15150311,0.04216993,0.11821921,0.72200866,0.12792761,0.36231563,0.00000000
