energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
3.59879940,1.37052915,-0.51086841,0.77341820,-0.20406644,0.01280706,-0.02667206,0.24209984,-0.10122934,0.26699493,-0.13601167,0.05987674,-0.04583399,0.15493976,-0.01338027
3.60480240,1.35053233,-0.49495084,0.76671572,-0.19761231,0.01235227,-0.02573126,0.23595587,-0.09842617,0.26016640,-0.13338098,0.05866309,-0.04494748,0.15254729,-0.01302390
3.61080540,1.32998037,-0.47675441,0.76100549,-0.19026469,0.01188739,-0.02469072,0.22892641,-0.09510994,0.25208335,-0.12986185,0.05708738,-0.04376159,0.14997620,-0.01259723
3.61680840,1.30908797,-0.45650116,0.75626720,-0.18211143,0.01141591,-0.02356107,0.22113023,-0.09132772,0.24287413,-0.12552759,0.05518363,-0.04230101,0.14727852,-0.01210661
3.62281141,1.28805091,-0.43445434,0.75244061,-0.17325659,0.01094151,-0.02235479,0.21269752,-0.08713570,0.23268683,-0.12046664,0.05299144,-0.04059554,0.14450552,-0.01155963
3.62881441,1.26703572,-0.41091085,0.74942495,-0.16381749,0.01046789,-0.02108592,0.20376548,-0.08259738,0.22168458,-0.11477950,0.05055453,-0.03867905,0.14170553,-0.01096488
3.63481741,1.24617006,-0.38619231,0.74707941,-0.15392118,0.00999873,-0.01976964,0.19447385,-0.07778168,0.21004027,-0.10857549,0.04791941,-0.03658839,0.13892174,-0.01033167
3.64082041,1.22553460,-0.36063545,0.74522512,-0.14370068,0.00953749,-0.01842182,0.18496037,-0.07276077,0.19793135,-0.10196925,0.04513383,-0.03436218,0.13619025,-0.00966976
3.64682341,1.20515730,-0.33458213,0.74364876,-0.13329104,0.00908735,-0.01705857,0.17535662,-0.06760794,0.18553464,-0.09507725,0.04224539,-0.03203967,0.13353842,-0.00898906
3.65282641,1.18501069,-0.30836959,0.74210806,-0.12282545,0.00865109,-0.01569577,0.16578417,-0.06239553,0.17302155,-0.08801444,0.03930025,-0.02965961,0.13098367,-0.00829935
3.65882941,1.16501272,-0.28232126,0.74033909,-0.11243167,0.00823101,-0.01434866,0.15635154,-0.05719291,0.16055388,-0.08089119,0.03634193,-0.02725917,0.12853283,-0.00761003
3.66483242,1.14503139,-0.25673855,0.73806546,-0.10222874,0.00782883,-0.01303142,0.14715173,-0.05206479,0.14828032,-0.07381055,0.03341035,-0.02487310,0.12618206,-0.00692983
3.67083542,1.12489310,-0.23189395,0.73500895,-0.09232424,0.00744576,-0.01175684,0.13826074,-0.04706975,0.13633383,-0.06686604,0.03054106,-0.02253290,0.12391738,-0.00626669
3.67683842,1.10439448,-0.20802559,0.73090139,-0.08281218,0.00708243,-0.01053606,0.12973679,-0.04225907,0.12482984,-0.06013991,0.02776473,-0.02026629,0.12171579,-0.00562756
3.68284142,1.08331710,-0.18533346,0.72549733,-0.07377145,0.00673895,-0.00937840,0.12162057,-0.03767601,0.11386542,-0.05370192,0.02510678,-0.01809678,0.11954692,-0.00501829
3.68884442,1.06144435,-0.16397724,0.71858676,-0.06526501,0.00641502,-0.00829123,0.11393603,-0.03335529,0.10351927,-0.04760876,0.02258738,-0.01604347,0.11737514,-0.00444360
3.69484742,1.03857955,-0.14407579,0.71000750,-0.05733961,0.00611001,-0.00727995,0.10669205,-0.02932305,0.09385246,-0.04190384,0.02022147,-0.01412100,0.11516195,-0.00390705
3.70085043,1.01456433,-0.12570799,0.69965652,-0.05002621,0.00582305,-0.00634802,0.09988449,-0.02559697,0.08490986,-0.03661768,0.01801910,-0.01233963,0.11286862,-0.00341107
3.70685343,0.98929610,-0.10891497,0.68749963,-0.04334079,0.00555321,-0.00549710,0.09349872,-0.02218683,0.07672210,-0.03176857,0.01598580,-0.01070555,0.11045881,-0.00295699
3.71285643,0.96274389,-0.09370329,0.67357909,-0.03728566,0.00529965,-0.00472715,0.08751227,-0.01909510,0.06930784,-0.02736368,0.01412310,-0.00922117,0.10790117,-0.00254521
3.71885943,0.93496148,-0.08004896,0.65801862,-0.03185101,0.00506170,-0.00403668,0.08189762,-0.01631783,0.06267629,-0.02340029,0.01242914,-0.00788556,0.10517167,-0.00217523
3.72486243,0.90609712,-0.06790195,0.64102565,-0.02701672,0.00483904,-0.00342291,0.07662485,-0.01384558,0.05682986,-0.01986726,0.01089921,-0.00669498,0.10225552,-0.00184582
3.73086543,0.87639944,-0.05719099,0.62289059,-0.02275427,0.00463179,-0.00288208,0.07166413,-0.01166443,0.05176665,-0.01674653,0.00952642,-0.00564334,0.09914878,-0.00155515
3.73686843,0.84621919,-0.04782837,0.60398311,-0.01902865,0.00444063,-0.00240960,0.06698778,-0.00975697,0.04748286,-0.01401462,0.00830227,-0.00472273,0.09585931,-0.00130093
3.74287144,0.81600663,-0.03971467,0.58474556,-0.01580017,0.00426682,-0.00200035,0.06257206,-0.00810331,0.04397482,-0.01164415,0.00721715,-0.00392391,0.09240726,-0.00108050
3.74887444,0.78630487,-0.03274304,0.56568384,-0.01302626,0.00411231,-0.00164886,0.05839840,-0.00668193,0.04124080,-0.00960516,0.00626087,-0.00323680,0.08882496,-0.00089102
3.75487744,0.75773933,-0.02680315,0.54735599,-0.01066296,0.00397970,-0.00134949,0.05445430,-0.00547056,0.03928229,-0.00786631,0.00542304,-0.00265083,0.08515633,-0.00072951
3.76088044,0.73100384,-0.02178450,0.53035888,-0.00866626,0.00387222,-0.00109664,0.05073365,-0.00444681,0.03810499,-0.00639598,0.00469341,-0.00215536,0.08145566,-0.00059302
3.76688344,0.70684387,-0.01757928,0.51531361,-0.00699325,0.00379374,-0.00088482,0.04723672,-0.00358881,0.03771919,-0.00516314,0.00406213,-0.00173990,0.07778616,-0.00047861
3.77288644,0.68603757,-0.01408459,0.50284990,-0.00560294,0.00374862,-0.00070884,0.04396976,-0.00287564,0.03813982,-0.00413800,0.00351995,-0.00139445,0.07421798,-0.00038351
3.77888944,0.66937525,-0.01120402,0.49358999,-0.00445699,0.00374168,-0.00056380,0.04094427,-0.00228772,0.03938602,-0.00329258,0.00305835,-0.00110955,0.07082613,-0.00030511
3.78489245,0.65763782,-0.00884889,0.48813252,-0.00352009,0.00377803,-0.00044525,0.03817605,-0.00180696,0.04148024,-0.00260107,0.00266956,-0.00087652,0.06768809,-0.00024100
3.79089545,0.65157492,-0.00693885,0.48703665,-0.00276026,0.00386292,-0.00034911,0.03568408,-0.00141702,0.04444705,-0.00204004,0.00234667,-0.00068746,0.06488148,-0.00018900
3.79689845,0.65188308,-0.00540218,0.49080681,-0.00214898,0.00400164,-0.00027178,0.03348929,-0.00110328,0.04831146,-0.00158853,0.00208354,-0.00053531,0.06248162,-0.00014717
3.80290145,0.65918454,-0.00417574,0.49987833,-0.00166113,0.00419926,-0.00021006,0.03161326,-0.00085286,0.05309706,-0.00122807,0.00187478,-0.00041384,0.06055924,-0.00011377
3.80890445,0.67400698,-0.00320467,0.51460408,-0.00127489,0.00446047,-0.00016120,0.03007695,-0.00065457,0.05882381,-0.00094258,0.00171570,-0.00031764,0.05917829,-0.00008734
3.81490745,0.69676463,-0.00244189,0.53524253,-0.00097152,0.00478939,-0.00012282,0.02889950,-0.00049881,0.06550564,-0.00071826,0.00160219,-0.00024204,0.05839394,-0.00006658
3.82091046,0.72774101,-0.00184745,0.56194707,-0.00073515,0.00518936,-0.00009291,0.02809706,-0.00037743,0.07314797,-0.00054340,0.00153067,-0.00018312,0.05825082,-0.00005042
3.82691346,0.76707365,-0.00138788,0.59475713,-0.00055248,0.00566272,-0.00006979,0.02768183,-0.00028360,0.08174518,-0.00040816,0.00149795,-0.00013754,0.05878148,-0.00003794
3.83291646,0.81474117,-0.00103544,0.63359100,-0.00041249,0.00621062,-0.00005205,0.02766111,-0.00021166,0.09127805,-0.00030438,0.00150117,-0.00010257,0.06000517,-0.00002841
3.83891946,0.87055308,-0.00076738,0.67824071,-0.00030616,0.00683284,-0.00003855,0.02803667,-0.00015698,0.10171152,-0.00022536,0.00153774,-0.00007594,0.06192690,-0.00002120
3.84492246,0.93414267,-0.00056526,0.72836925,-0.00022620,0.00752762,-0.00002836,0.02880417,-0.00011580,0.11299253,-0.00016566,0.00160518,-0.00005582,0.06453680,-0.00001583
3.85092546,1.00496353,-0.00041431,0.78351027,-0.00016680,0.00829155,-0.00002073,0.02995283,-0.00008511,0.12504842,-0.00012091,0.00170114,-0.00004074,0.06780988,-0.00001192
3.85692846,1.08229008,-0.00030285,0.84307073,-0.00012338,0.00911947,-0.00001508,0.03146533,-0.00006256,0.13778577,-0.00008763,0.00182331,-0.00002952,0.07170608,-0.00000917
3.86293147,1.16522270,-0.00022174,0.90633654,-0.00009244,0.01000440,-0.00001094,0.03331784,-0.00004629,0.15108982,-0.00006307,0.00196938,-0.00002123,0.07617075,-0.00000736
3.86893447,1.25269766,-0.00016402,0.97248175,-0.00007136,0.01093760,-0.00000794,0.03548036,-0.00003493,0.16482474,-0.00004510,0.00213706,-0.00001517,0.08113551,-0.00000637
3.87493747,1.34350238,-0.00012444,1.04058113,-0.00005826,0.01190863,-0.00000582,0.03791728,-0.00002744,0.17883462,-0.00003207,0.00232404,-0.00001076,0.08651949,-0.00000611
3.88094047,1.43629605,-0.00009924,1.10962654,-0.00005195,0.01290548,-0.00000437,0.04058810,-0.00002312,0.19294533,-0.00002271,0.00252804,-0.00000759,0.09223102,-0.00000655
3.88694347,1.52963566,-0.00008590,1.17854674,-0.00005179,0.01391480,-0.00000345,0.04344848,-0.00002152,0.20696733,-0.00001608,0.00274684,-0.00000532,0.09816971,-0.00000776
3.89294647,1.62200706,-0.00008293,1.24623063,-0.00005772,0.01492219,-0.00000296,0.04645141,-0.00002245,0.22069927,-0.00001147,0.00297832,-0.00000371,0.10422884,-0.00000983
3.89894947,1.71186057,-0.00008983,1.31155334,-0.00007020,0.01591253,-0.00000284,0.04954859,-0.00002593,0.23393240,-0.00000836,0.00322058,-0.00000259,0.11029819,-0.00001294
3.90495248,1.79765037,-0.00010698,1.37340467,-0.00009026,0.01687039,-0.00000308,0.05269197,-0.00003220,0.24645574,-0.00000641,0.00347198,-0.00000182,0.11626699,-0.00001737
3.91095548,1.87787626,-0.00013563,1.43071897,-0.00011954,0.01778047,-0.00000368,0.05583533,-0.00004173,0.25806160,-0.00000536,0.00373124,-0.00000131,0.12202719,-0.00002346
3.91695848,1.95112675,-0.00017801,1.48250553,-0.00016037,0.01862806,-0.00000471,0.05893597,-0.00005521,0.26855164,-0.00000508,0.00399750,-0.00000098,0.12747666,-0.00003168
3.92296148,2.01612155,-0.00023736,1.52787827,-0.00021588,0.01939954,-0.00000624,0.06195624,-0.00007360,0.27774279,-0.00000553,0.00427048,-0.00000081,0.13252243,-0.00004263
3.92896448,2.07175185,-0.00031814,1.56608352,-0.00029017,0.02008282,-0.00000840,0.06486502,-0.00009820,0.28547319,-0.00000674,0.00455045,-0.00000075,0.13708369,-0.00005706
3.93496748,2.11711652,-0.00042616,1.59652472,-0.00038844,0.02066777,-0.00001138,0.06763901,-0.00013060,0.29160754,-0.00000881,0.00483835,-0.00000081,0.14109449,-0.00007591
3.94097049,2.15155246,-0.00056888,1.61878257,-0.00051725,0.02114657,-0.00001541,0.07026364,-0.00017284,0.29604186,-0.00001197,0.00513577,-0.00000096,0.14450591,-0.00010031
3.94697349,2.17465746,-0.00075568,1.63262981,-0.00068471,0.02151403,-0.00002080,0.07273375,-0.00022739,0.29870726,-0.00001649,0.00544496,-0.00000124,0.14728773,-0.00013166
3.95297649,2.18630416,-0.00099822,1.63803946,-0.00090081,0.02176779,-0.00002794,0.07505370,-0.00029726,0.29957255,-0.00002282,0.00576875,-0.00000166,0.14942932,-0.00017162
3.95897949,2.18664422,-0.00131084,1.63518602,-0.00117766,0.02190835,-0.00003735,0.07723717,-0.00038607,0.29864557,-0.00003150,0.00611049,-0.00000226,0.15093980,-0.00022216
3.96498249,2.17610205,-0.00171097,1.62443919,-0.00152988,0.02193911,-0.00004964,0.07930634,-0.00049809,0.29597316,-0.00004329,0.00647390,-0.00000308,0.15184737,-0.00028558
3.97098549,2.15535802,-0.00221964,1.60635021,-0.00197488,0.02186618,-0.00006561,0.08129073,-0.00063834,0.29163962,-0.00005912,0.00686288,-0.00000419,0.15219781,-0.00036458
3.97698849,2.12532170,-0.00286199,1.58163107,-0.00253323,0.02169812,-0.00008619,0.08322546,-0.00081263,0.28576386,-0.00008020,0.00728134,-0.00000567,0.15205225,-0.00046221
3.98299150,2.08709615,-0.00366778,1.55112753,-0.00322906,0.02144561,-0.00011258,0.08514924,-0.00102765,0.27849527,-0.00010805,0.00773290,-0.00000764,0.15148416,-0.00058193
3.98899450,2.04193461,-0.00467195,1.51578689,-0.00409031,0.02112095,-0.00014617,0.08710198,-0.00129096,0.27000849,-0.00014455,0.00822071,-0.00001021,0.15057588,-0.00072763
3.99499750,1.99119167,-0.00591513,1.47662201,-0.00514909,0.02073758,-0.00018866,0.08912227,-0.00161106,0.26049738,-0.00019200,0.00874714,-0.00001357,0.14941464,-0.00090355
4.00100050,1.93627111,-0.00744410,1.43467314,-0.00644189,0.02030949,-0.00024206,0.09124480,-0.00199734,0.25016836,-0.00025321,0.00931354,-0.00001790,0.14808842,-0.00111433
4.00700350,1.87857267,-0.00931223,1.39096937,-0.00800978,0.01985069,-0.00030872,0.09349777,-0.00246010,0.23923355,-0.00033156,0.00992002,-0.00002345,0.14668180,-0.00136490
4.01300650,1.81944064,-0.01157975,1.34649146,-0.00989844,0.01937457,-0.00039138,0.09590066,-0.00301042,0.22790394,-0.00043105,0.01056527,-0.00003050,0.14527193,-0.00166045
4.01900950,1.76011620,-0.01431393,1.30213776,-0.01215811,0.01889346,-0.00049319,0.09846225,-0.00366009,0.21638296,-0.00055641,0.01124645,-0.00003940,0.14392496,-0.00200633
4.02501251,1.70169616,-0.01758903,1.25869493,-0.01484337,0.01841814,-0.00061773,0.10117921,-0.00442141,0.20486065,-0.00071312,0.01195910,-0.00005054,0.14269303,-0.00240790
4.03101551,1.64509967,-0.02148604,1.21681452,-0.01801274,0.01795745,-0.00076904,0.10403519,-0.00530705,0.19350882,-0.00090748,0.01269722,-0.00006438,0.14161197,-0.00287045
4.03701851,1.59104451,-0.02609211,1.17699681,-0.02172804,0.01751809,-0.00095159,0.10700067,-0.00632974,0.18247716,-0.00114665,0.01345337,-0.00008144,0.14069990,-0.00339899
4.04302151,1.54003376,-0.03149975,1.13958212,-0.02605358,0.01710441,-0.00117028,0.11003348,-0.00750201,0.17189071,-0.00143861,0.01421890,-0.00010231,0.13995668,-0.00399811
4.04902451,1.49235327,-0.03780555,1.10475016,-0.03105501,0.01671844,-0.00143040,0.11308001,-0.00883581,0.16184848,-0.00179221,0.01498428,-0.00012766,0.13936442,-0.00467176
4.05502751,1.44807968,-0.04510859,1.07252707,-0.03679801,0.01635993,-0.00173757,0.11607716,-0.01034218,0.15242343,-0.00221706,0.01573951,-0.00015821,0.13888876,-0.00542307
4.06103052,1.40709825,-0.05350847,1.04279956,-0.04334668,0.01602660,-0.00209766,0.11895489,-0.01203079,0.14366357,-0.00272347,0.01647461,-0.00019477,0.13848114,-0.00625417
4.06703352,1.36912917,-0.06310287,1.01533531,-0.05076169,0.01571440,-0.00251668,0.12163920,-0.01390959,0.13559421,-0.00332232,0.01718021,-0.00023821,0.13808165,-0.00716599
4.07303652,1.33376085,-0.07398482,0.98980836,-0.05909823,0.01541793,-0.00300063,0.12405559,-0.01598433,0.12822096,-0.00402486,0.01784814,-0.00028946,0.13762254,-0.00815809
4.07903952,1.30048801,-0.08623960,0.96582800,-0.06840379,0.01513079,-0.00355534,0.12613263,-0.01825817,0.12153357,-0.00484256,0.01847208,-0.00034950,0.13703205,-0.00922858
4.08504252,1.26875264,-0.09994145,0.94296972,-0.07871588,0.01484614,-0.00418631,0.12780560,-0.02073134,0.11551004,-0.00578679,0.01904817,-0.00041938,0.13623838,-0.01037400
4.09104552,1.23798540,-0.11515009,0.92080638,-0.09005967,0.01455707,-0.00489845,0.12901995,-0.02340084,0.11012106,-0.00686864,0.01957564,-0.00050021,0.13517364,-0.01158933
4.09704852,1.20764557,-0.13190733,0.89893831,-0.10244579,0.01425713,-0.00569593,0.12973446,-0.02626018,0.10533425,-0.00809858,0.02005734,-0.00059313,0.13377756,-0.01286799
4.10305153,1.17725734,-0.15023384,0.87702066,-0.11586825,0.01394067,-0.00658193,0.12992388,-0.02929930,0.10111825,-0.00948626,0.02050020,-0.00069936,0.13200072,-0.01420203
4.10905453,1.14644089,-0.17012628,0.85478681,-0.13030282,0.01360322,-0.00755844,0.12958092,-0.03250458,0.09744621,-0.01104021,0.02091554,-0.00082019,0.12980724,-0.01558230
4.11505753,1.11493687,-0.19155516,0.83206697,-0.14570571,0.01324175,-0.00862607,0.12871757,-0.03585898,0.09429869,-0.01276771,0.02131929,-0.00095699,0.12717671,-0.01699872
4.12106053,1.08262336,-0.21446338,0.80880105,-0.16201305,0.01285486,-0.00978393,0.12736551,-0.03934238,0.09166577,-0.01467465,0.02173205,-0.00111128,0.12410534,-0.01844074
4.12706353,1.04952467,-0.23876601,0.78504557,-0.17914094,0.01244286,-0.01102952,0.12557576,-0.04293207,0.08954827,-0.01676555,0.02217890,-0.00128472,0.12060630,-0.01989773
4.13306653,1.01581210,-0.26435118,0.76097438,-0.19698653,0.01200779,-0.01235871,0.12341741,-0.04660341,0.08795813,-0.01904368,0.02268912,-0.00147919,0.11670926,-0.02135960
4.13906953,0.98179677,-0.29108262,0.73687348,-0.21542997,0.01155334,-0.01376583,0.12097567,-0.05033074,0.08691781,-0.02151136,0.02329567,-0.00169687,0.11245910,-0.02281738
4.14507254,0.94791530,-0.31880358,0.71313034,-0.23433739,0.01108466,-0.01524377,0.11834909,-0.05408833,0.08645898,-0.02417033,0.02403449,-0.00194031,0.10791402,-0.02426390
4.15107554,0.91470928,-0.34734252,0.69021836,-0.25356494,0.01060818,-0.01678426,0.11564625,-0.05785158,0.08662034,-0.02702241,0.02494363,-0.00221250,0.10314303,-0.02569452
4.15707854,0.88279977,-0.37652027,0.66867737,-0.27296386,0.01013125,-0.01837822,0.11298200,-0.06159830,0.08744487,-0.03007019,0.02606219,-0.00251701,0.09822311,-0.02710782
4.16308154,0.85285818,-0.40615875,0.64909112,-0.29238637,0.00966189,-0.02001618,0.11047337,-0.06531006,0.08897663,-0.03331796,0.02742917,-0.00285805,0.09323601,-0.02850632
4.16908454,0.82557494,-0.43609075,0.63206264,-0.31169236,0.00920844,-0.02168880,0.10823533,-0.06897355,0.09125717,-0.03677266,0.02908214,-0.00324061,0.08826500,-0.02989709
4.17508754,0.80162755,-0.46617059,0.61818877,-0.33075651,0.00877916,-0.02338749,0.10637661,-0.07258193,0.09432187,-0.04044488,0.03105585,-0.00367048,0.08339171,-0.03129233
4.18109055,0.78164923,-0.49628510,0.60803463,-0.34947563,0.00838196,-0.02510500,0.10499572,-0.07613601,0.09819626,-0.04434989,0.03338082,-0.00415441,0.07869306,-0.03270981
4.18709355,0.76619963,-0.52636430,0.60210905,-0.36777576,0.00802406,-0.02683605,0.10417721,-0.07964529,0.10289263,-0.04850851,0.03608186,-0.00470004,0.07423862,-0.03417309
4.19309655,0.75573866,-0.55639126,0.60084201,-0.38561875,0.00771170,-0.02857796,0.10398854,-0.08312870,0.10840699,-0.05294781,0.03917671,-0.00531596,0.07008833,-0.03571166
4.19909955,0.75060437,-0.58641017,0.60456453,-0.40300778,0.00744993,-0.03033112,0.10447741,-0.08661503,0.11471659,-0.05770157,0.04267472,-0.00601161,0.06629071,-0.03736069
4.20510255,0.75099576,-0.61653223,0.61349195,-0.41999136,0.00724243,-0.03209946,0.10566982,-0.09014287,0.12177809,-0.06281028,0.04657567,-0.00679715,0.06288164,-0.03916065
4.21110555,0.75696093,-0.64693840,0.62771103,-0.43666556,0.00709137,-0.03389062,0.10756885,-0.09376009,0.12952662,-0.06832078,0.05086886,-0.00768326,0.05988372,-0.04115659
4.21710855,0.76839091,-0.67787850,0.64717122,-0.45317390,0.00699735,-0.03571608,0.11015417,-0.09752286,0.13787557,-0.07428526,0.05553234,-0.00868087,0.05730610,-0.04339706
4.22311156,0.78501940,-0.70966632,0.67168050,-0.46970474,0.00695939,-0.03759093,0.11338236,-0.10149402,0.14671739,-0.08075984,0.06053253,-0.00980075,0.05514493,-0.04593283
4.22911456,0.80642825,-0.74267013,0.70090588,-0.48648593,0.00697500,-0.03953347,0.11718799,-0.10574089,0.15592525,-0.08780238,0.06582413,-0.01105310,0.05338426,-0.04881525
4.23511756,0.83205839,-0.77729890,0.73437858,-0.50377676,0.00704021,-0.04156450,0.12148534,-0.11033266,0.16535564,-0.09546984,0.07135041,-0.01244703,0.05199734,-0.05209431
4.24112056,0.86122592,-0.81398412,0.77150398,-0.52185717,0.00714980,-0.04370644,0.12617088,-0.11533719,0.17485174,-0.10381508,0.07704388,-0.01398997,0.05094823,-0.05581655
4.24712356,0.89314262,-0.85315782,0.81157585,-0.54101464,0.00729741,-0.04598212,0.13112619,-0.12081753,0.18424750,-0.11288320,0.08282738,-0.01568704,0.05019375,-0.06002274
4.25312656,0.92694034,-0.89522748,0.85379480,-0.56152906,0.00747580,-0.04841341,0.13622146,-0.12682811,0.19337233,-0.12270761,0.08861554,-0.01754048,0.04968551,-0.06474549
4.25912956,0.96169833,-0.94054884,0.89729033,-0.58365626,0.00767706,-0.05101980,0.14131929,-0.13341097,0.20205618,-0.13330603,0.09431662,-0.01954896,0.04937205,-0.07000688
4.26513257,0.99647260,-0.98939789,0.94114584,-0.60761092,0.00789289,-0.05381676,0.14627866,-0.14059192,0.21013488,-0.14467647,0.09983462,-0.02170707,0.04920099,-0.07581613
4.27113557,1.03032652,-1.04194335,0.98442612,-0.63354956,0.00811488,-0.05681418,0.15095910,-0.14837717,0.21745541,-0.15679360,0.10507174,-0.02400483,0.04912108,-0.08216763
4.27713857,1.06236131,-1.09822128,1.02620614,-0.66155477,0.00833473,-0.06001498,0.15522477,-0.15675026,0.22388114,-0.16960568,0.10993093,-0.02642731,0.04908408,-0.08903914
4.28314157,1.09174573,-1.15811325,1.06560044,-0.69162134,0.00854456,-0.06341370,0.15894832,-0.16566984,0.22929652,-0.18303218,0.11431861,-0.02895446,0.04904651,-0.09639060
4.28914457,1.11774364,-1.22132978,1.10179210,-0.72364534,0.00873716,-0.06699560,0.16201454,-0.17506826,0.23361134,-0.19696248,0.11814737,-0.03156107,0.04897100,-0.10416346
4.29514757,1.13973865,-1.28740014,1.13405998,-0.75741696,0.00890614,-0.07073588,0.16432353,-0.18485108,0.23676413,-0.21125574,0.12133851,-0.03421697,0.04882751,-0.11228061
4.30115058,1.15725485,-1.35566982,1.16180358,-0.79261768,0.00904623,-0.07459949,0.16579340,-0.19489789,0.23872472,-0.22574196,0.12382449,-0.03688741,0.04859409,-0.12064717
4.30715358,1.16997290,-1.42530630,1.18456403,-0.82882242,0.00915333,-0.07854127,0.16636235,-0.20506418,0.23949574,-0.24022461,0.12555099,-0.03953375,0.04825738,-0.12915195
4.31315658,1.17774067,-1.49531362,1.20204068,-0.86550669,0.00922470,-0.08250666,0.16599009,-0.21518441,0.23911309,-0.25448441,0.12647857,-0.04211424,0.04781278,-0.13766973
4.31915958,1.18057821,-1.56455551,1.21410225,-0.90205899,0.00925900,-0.08643285,0.16465862,-0.22507628,0.23764525,-0.26828463,0.12658395,-0.04458511,0.04726426,-0.14606431
4.32516258,1.17867658,-1.63178665,1.22079196,-0.93779798,0.00925630,-0.09025041,0.16237225,-0.23454589,0.23519146,-0.28137735,0.12586069,-0.04690176,0.04662389,-0.15419215
4.33116558,1.17239051,-1.69569107,1.22232635,-0.97199395,0.00921807,-0.09388532,0.15915701,-0.24339384,0.23187891,-0.29351078,0.12431938,-0.04902007,0.04591111,-0.16190663
4.33716858,1.16222524,-1.75492602,1.21908757,-1.00389380,0.00914708,-0.09726131,0.15505939,-0.25142180,0.22785889,-0.30443712,0.12198720,-0.05089779,0.04515174,-0.16906272
4.34317159,1.14881776,-1.80816977,1.21160928,-1.03274843,0.00904730,-0.10030251,0.15014452,-0.25843941,0.22330218,-0.31392086,0.11890705,-0.05249596,0.04437684,-0.17552180
4.34917459,1.13291324,-1.85417106,1.20055663,-1.05784143,0.00892372,-0.10293611,0.14449393,-0.26427123,0.21839371,-0.32174682,0.11513610,-0.05378019,0.04362139,-0.18115657
4.35517759,1.11533747,-1.89179791,1.18670106,-1.07851762,0.00878216,-0.10509511,0.13820289,-0.26876326,0.21332680,-0.32772796,0.11074394,-0.05472193,0.04292291,-0.18585571
4.36118059,1.09696630,-1.92008362,1.17089075,-1.09421029,0.00862904,-0.10672089,0.13137750,-0.27178891,0.20829710,-0.33171224,0.10581038,-0.05529947,0.04232010,-0.18952814
4.36718359,1.07869341,-1.93826756,1.15401807,-1.10446564,0.00847114,-0.10776551,0.12413174,-0.27325398,0.20349652,-0.33358840,0.10042300,-0.05549877,0.04185143,-0.19210666
4.37318659,1.06139749,-1.94582879,1.13698521,-1.10896332,0.00831533,-0.10819369,0.11658443,-0.27310056,0.19910728,-0.33329032,0.09467456,-0.05531399,0.04155389,-0.19355078
4.37918959,1.04591035,-1.94251087,1.12066958,-1.10753200,0.00816837,-0.10798426,0.10885633,-0.27130941,0.19529641,-0.33079971,0.08866041,-0.05474775,0.04146186,-0.19384855
4.38519260,1.03298713,-1.92833641,1.10589043,-1.10015922,0.00803659,-0.10713111,0.10106753,-0.26790107,0.19221084,-0.32614705,0.08247583,-0.05381106,0.04160617,-0.19301741
4.39119560,1.02327993,-1.90361077,1.09337804,-1.08699493,0.00792578,-0.10564356,0.09333505,-0.26293524,0.18997325,-0.31941075,0.07621373,-0.05252295,0.04201336,-0.19110385
4.39719860,1.01731588,-1.86891453,1.08374702,-1.06834859,0.00784090,-0.10354610,0.08577094,-0.25650878,0.18867886,-0.31071454,0.06996247,-0.05090983,0.04270531,-0.18818196
4.40320160,1.01548075,-1.82508507,1.07747475,-1.04467990,0.00778601,-0.10087753,0.07848067,-0.24875227,0.18839334,-0.30022316,0.06380404,-0.04900461,0.04369903,-0.18435092
4.40920460,1.01800851,-1.77318818,1.07488591,-1.01658352,0.00776415,-0.09768961,0.07156214,-0.23982532,0.18915174,-0.28813680,0.05781256,-0.04684554,0.04500678,-0.17973148
4.41520760,1.02497760,-1.71448077,1.07614387,-0.98476857,0.00777726,-0.09404520,0.06510497,-0.22991091,0.19095868,-0.27468425,0.05205331,-0.04447495,0.04663653,-0.17446167
4.42121061,1.03631368,-1.65036671,1.08124907,-0.95003373,0.00782621,-0.09001602,0.05919036,-0.21920895,0.19378966,-0.26011537,0.04658198,-0.04193792,0.04859260,-0.16869182
4.42721361,1.05179904,-1.58234752,1.09004451,-0.91323915,0.00791083,-0.08568012,0.05389119,-0.20792942,0.19759348,-0.24469303,0.04144448,-0.03928084,0.05087657,-0.16257918
4.43321661,1.07108788,-1.51197019,1.10222799,-0.87527628,0.00803000,-0.08111925,0.04927252,-0.19628541,0.20229559,-0.22868504,0.03667701,-0.03655005,0.05348835,-0.15628233
4.43921961,1.09372678,-1.44077449,1.11737034,-0.83703706,0.00818178,-0.07641614,0.04539226,-0.18448625,0.20780237,-0.21235621,0.03230651,-0.03379053,0.05642732,-0.14995566
4.44522261,1.11917944,-1.37024178,1.13493868,-0.79938357,0.00836360,-0.07165188,0.04230194,-0.17273118,0.21400591,-0.19596108,0.02835132,-0.03104473,0.05969357,-0.14374414
4.45122561,1.14685422,-1.30174758,1.15432347,-0.76311957,0.00857237,-0.06690350,0.04004755,-0.16120362,0.22078934,-0.17973743,0.02482213,-0.02835156,0.06328899,-0.13777850
