energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.20710355,8.06323295,0.12678429,1.34320767,2.99844330,1.54048039,0.19923168,0.75445487,0.15507150,3.85214430
0.21310655,7.95578381,0.12097014,1.32927154,2.91799332,1.50811524,0.19699569,0.73199015,0.14976863,3.82523867
0.21910955,7.83032911,0.11511291,1.31251637,2.83458235,1.47280464,0.19406783,0.70881558,0.14469322,3.78795444
0.22511256,7.68843403,0.10932052,1.29325281,2.74973813,1.43508192,0.19046685,0.68520146,0.13990892,3.74054987
0.23111556,7.53187686,0.10369979,1.27183462,2.66497013,1.39552859,0.18622294,0.66141573,0.13547748,3.68339232
0.23711856,7.36264150,0.09835457,1.24866116,2.58175714,1.35476946,0.18137761,0.63772034,0.13145812,3.61695867
0.24312156,7.18290836,0.09338400,1.22417890,2.50153784,1.31346749,0.17598340,0.61436839,0.12790712,3.54183449
0.24912456,6.99504161,0.08888109,1.19888168,2.42570330,1.27231784,0.17010329,0.59160196,0.12487757,3.45871132
0.25512756,6.80157084,0.08493147,1.17330863,2.35558979,1.23204058,0.16380981,0.56965049,0.12241919,3.36838166
0.26113057,6.60516543,0.08161238,1.14803951,2.29247049,1.19337172,0.15718386,0.54872947,0.12057811,3.27173126
0.26713357,6.40860009,0.07899172,1.12368694,2.23754488,1.15705215,0.15031322,0.52903923,0.11939656,3.16972831
0.27313657,6.21471098,0.07712725,1.10088533,2.19192466,1.12381421,0.14329071,0.51076375,0.11891235,3.06340955
0.27913957,6.02634221,0.07606581,1.08027651,2.15661570,1.09436608,0.13621224,0.49406911,0.11915810,2.95386321
0.28514257,5.84628340,0.07584253,1.06249244,2.13249575,1.06937405,0.12917448,0.47910174,0.12016018,2.84220920
0.29114557,5.67719983,0.07648012,1.04813533,2.12028838,1.04944310,0.12227260,0.46598614,0.12193739,2.72957678
0.29714857,5.52155729,0.07798808,1.03775601,2.12053394,1.03509656,0.11559780,0.45482233,0.12449941,2.61708067
0.30315158,5.38154456,0.08036196,1.03183142,2.13355889,1.02675543,0.10923503,0.44568287,0.12784502,2.50579602
0.30915458,5.25899687,0.08358271,1.03074222,2.15944542,1.02471857,0.10326074,0.43860975,0.13196035,2.39673360
0.31515758,5.15532405,0.08761613,1.03475180,2.19800328,1.02914456,0.09774088,0.43361129,0.13681711,2.29081580
0.32116058,5.07144725,0.09241255,1.04398763,2.24874621,1.04003653,0.09272925,0.43065930,0.14237107,2.18885474
0.32716358,5.00774798,0.09790674,1.05842634,2.31087522,1.05723086,0.08826616,0.42968668,0.14856085,2.09153330
0.33316658,4.96403296,0.10401825,1.07788340,2.38327092,1.08039076,0.08437755,0.43058586,0.15530728,1.99939008
0.33916958,4.93951764,0.11065220,1.10200823,2.46449674,1.10900561,0.08107452,0.43320826,0.16251335,1.91280886
0.34517259,4.93283082,0.11770052,1.13028563,2.55281448,1.14239651,0.07835345,0.43736501,0.17006486,1.83201335
0.35117559,4.94204138,0.12504386,1.16204360,2.64621308,1.17972849,0.07619649,0.44282913,0.17783201,1.75706742
0.35717859,4.96470783,0.13255401,1.19646788,2.74245066,1.22002930,0.07457260,0.44933927,0.18567169,1.68788094
0.36318159,4.99794963,0.14009693,1.23262288,2.83910941,1.26221451,0.07343897,0.45660502,0.19343073,1.62422125
0.36918459,5.03853866,0.14753627,1.26947843,2.93366189,1.30511835,0.07274292,0.46431382,0.20094982,1.56572968
0.37518759,5.08300782,0.15473741,1.30594155,3.02354677,1.34752925,0.07242400,0.47213918,0.20806813,1.51194276
0.38119060,5.12777312,0.16157170,1.34089209,3.10625130,1.38822877,0.07241649,0.47975020,0.21462836,1.46231710
0.38719360,5.16926438,0.16792095,1.37322079,3.17939727,1.42603272,0.07265197,0.48682177,0.22048218,1.41625719
0.39319660,5.20405970,0.17368183,1.40186844,3.24082704,1.45983248,0.07306201,0.49304534,0.22549557,1.37314489
0.39919960,5.22901784,0.17877013,1.42586431,3.28868570,1.48863508,0.07358085,0.49813972,0.22955413,1.33236947
0.40520260,5.24140325,0.18312451,1.44436232,3.32149587,1.51160014,0.07414803,0.50186139,0.23256785,1.29335714
0.41120560,5.23899810,0.18670970,1.45667349,3.33822158,1.52807210,0.07471073,0.50401396,0.23447527,1.25559874
0.41720860,5.22019668,0.18951883,1.46229304,3.33831827,1.53760627,0.07522596,0.50445624,0.23524671,1.21867464
0.42321161,5.18407801,0.19157486,1.46092121,3.32176635,1.53998742,0.07566228,0.50310868,0.23488655,1.18227595
0.42921461,5.13045338,0.19293090,1.45247678,3.28908694,1.53524012,0.07600121,0.49995767,0.23343420,1.14622117
0.43521761,5.05988698,0.19366942,1.43710275,3.24133857,1.52363030,0.07623814,0.49505761,0.23096395,1.11046779
0.44122061,4.97368868,0.19390026,1.41516400,3.18009505,1.50565780,0.07638269,0.48853060,0.22758346,1.07511856
0.44722361,4.87387952,0.19375756,1.38723714,3.10740541,1.48204041,0.07645863,0.48056374,0.22343114,1.04042216
0.45322661,4.76313139,0.19339561,1.35409300,3.02573723,1.45368980,0.07650324,0.47140406,0.21867229,1.00676858
0.45922961,4.64468390,0.19298391,1.31667264,2.93790607,1.42168074,0.07656615,0.46135151,0.21349442,0.97467939
0.46523262,4.52224190,0.19270142,1.27605794,2.84699341,1.38721457,0.07670774,0.45075006,0.20810166,0.94479350
0.47123562,4.39985823,0.19273039,1.23343815,2.75625667,1.35157878,0.07699712,0.43997747,0.20270874,0.91784895
0.47723862,4.28180656,0.19325001,1.19007370,2.66903442,1.31610417,0.07750976,0.42943412,0.19753455,0.89466166
0.48324162,4.17244944,0.19443004,1.14725881,2.58865043,1.28212155,0.07832481,0.41953141,0.19279576,0.87610176
0.48924462,4.07610672,0.19642475,1.10628442,2.51831978,1.25091953,0.07952231,0.41068014,0.18870048,0.86306857
0.49524762,3.99692908,0.19936745,1.06840256,2.46106001,1.22370504,0.08118025,0.40327933,0.18544247,0.85646485
0.50125063,3.93878114,0.20336578,1.03479360,2.41961007,1.20156812,0.08337174,0.39770601,0.18319581,0.85717129
0.50725363,3.90513758,0.20849797,1.00653716,2.39635935,1.18545200,0.08616215,0.39430614,0.18211043,0.86602186
0.51325663,3.89899538,0.21481021,0.98458754,2.39328822,1.17612931,0.08960667,0.39338706,0.18230854,0.88378059
0.51925963,3.92280399,0.22231525,0.96975410,2.41192166,1.17418524,0.09374797,0.39521153,0.18388195,0.91112044
0.52526263,3.97841446,0.23099223,0.96268679,2.45329639,1.18000755,0.09861437,0.39999349,0.18689047,0.94860441
0.53126563,4.06704788,0.24078774,0.96386695,2.51794172,1.19378361,0.10421844,0.40789546,0.19136132,0.99666938
0.53726863,4.18928226,0.25161802,0.97360291,2.60587413,1.21550389,0.11055599,0.41902754,0.19728943,1.05561262
0.54327164,4.34505662,0.26337221,0.99203023,2.71660466,1.24497144,0.11760568,0.43344763,0.20463873,1.12558123
0.54927464,4.53369030,0.27591644,1.01911585,2.84915835,1.28181642,0.12532912,0.45116285,0.21334411,1.20656428
0.55527764,4.75391511,0.28909854,1.05466562,3.00210455,1.32551466,0.13367138,0.47213166,0.22331403,1.29838778
0.56128064,5.00391766,0.30275319,1.09833435,3.17359651,1.37540924,0.14256211,0.49626660,0.23443366,1.40071210
0.56728364,5.28138921,0.31670723,1.14963794,3.36141896,1.43073391,0.15191696,0.52343707,0.24656829,1.51303202
0.57328664,5.58358044,0.33078491,1.20796671,3.56304172,1.49063722,0.16163942,0.55347222,0.25956690,1.63467899
0.57928964,5.90735866,0.34481280,1.27259946,3.77567798,1.55420650,0.17162290,0.58616359,0.27326580,1.76482570
0.58529265,6.24926550,0.35862421,1.34271778,3.99634522,1.62049048,0.18175303,0.62126728,0.28749209,1.90249278
0.59129565,6.60557360,0.37206290,1.41742025,4.22192746,1.68852023,0.19191012,0.65850596,0.30206697,2.04655774
0.59729865,6.97234121,0.38498606,1.49573630,4.44923712,1.75732753,0.20197157,0.69757037,0.31680867,2.19576608
0.60330165,7.34546427,0.39726626,1.57663973,4.67507520,1.82596060,0.21181439,0.73812079,0.33153512,2.34874479
0.60930465,7.72072614,0.40879264,1.65906172,4.89628867,1.89349693,0.22131755,0.77978845,0.34606626,2.50401822
0.61530765,8.09384546,0.41947114,1.74190378,5.10982409,1.95905341,0.23036421,0.82217740,0.36022596,2.66002667
0.62131066,8.46052328,0.42922392,1.82405056,5.31277673,2.02179400,0.23884391,0.86486687,0.37384374,2.81514770
0.62731366,8.81649051,0.43798813,1.90438301,5.50243491,2.08093539,0.24665445,0.90741471,0.38675626,2.96772028
0.63331666,9.15755715,0.44571415,1.98179196,5.67631924,2.13575113,0.25370372,0.94936199,0.39880874,3.11607192
0.63931966,9.47966449,0.45236347,2.05519262,5.83221692,2.18557497,0.25991133,0.99023913,0.40985630,3.25854844
0.64532266,9.77894129,0.45790642,2.12353990,5.96821115,2.22980381,0.26521008,1.02957362,0.41976549,3.39354634
0.65132566,10.05176446,0.46231997,2.18584485,6.08270626,2.26790094,0.26954731,1.06689938,0.42841589,3.51954719
0.65732866,10.29482427,0.46558570,2.24119202,6.17444861,2.29940004,0.27288615,1.10176769,0.43570199,3.63515341
0.66333167,10.50519337,0.46768817,2.28875763,6.24254388,2.32391010,0.27520656,1.13375946,0.44153528,3.73912450
0.66933467,10.68039820,0.46861375,2.32782811,6.28647096,2.34112155,0.27650638,1.16249831,0.44584657,3.83041272
0.67533767,10.81849071,0.46835008,2.35781862,6.30609251,2.35081350,0.27680204,1.18766422,0.44858845,3.90819688
0.68134067,10.91811754,0.46688610,2.37829069,6.30166212,2.35286176,0.27612920,1.20900682,0.44973785,3.97191283
0.68734367,10.97858335,0.46421263,2.38896849,6.27382796,2.34724738,0.27454311,1.22635792,0.44929843,4.02127929
0.69334667,10.99990476,0.46032362,2.38975272,6.22363219,2.33406494,0.27211860,1.23964237,0.44730281,4.05631736
0.69934967,10.98285091,0.45521768,2.38073124,6.15250569,2.31353008,0.26894979,1.24888653,0.44381436,4.07736263
0.70535268,10.92896737,0.44890007,2.36218590,6.06225714,2.28598535,0.26514924,1.25422387,0.43892831,4.08506852
0.71135568,10.84057976,0.44138476,2.33459452,5.95505574,2.25190371,0.26084673,1.25589695,0.43277210,4.08039998
0.71735868,10.72077493,0.43269654,2.29862772,5.83340666,2.21188892,0.25618734,1.25425544,0.42550484,4.06461717
0.72336168,10.57335771,0.42287288,2.25514008,5.70011862,2.16667223,0.25132914,1.24975005,0.41731565,4.03924884
0.72936468,10.40278288,0.41196560,2.20515559,5.55826307,2.11710483,0.24644010,1.24292215,0.40842085,4.00605588
0.73536768,10.21406268,0.40004189,2.14984738,5.41112487,2.06414593,0.24169464,1.23438944,0.39906016,3.96698572
0.74137069,10.01265185,0.38718486,2.09051230,5.26214473,2.00884627,0.23726954,1.22482798,0.38949167,3.92411904
0.74737369,9.80431309,0.37349336,2.02854076,5.11485403,1.95232747,0.23333955,1.21495116,0.37998595,3.87961024
0.75337669,9.59496693,0.35908115,1.96538297,4.97280313,1.89575739,0.23007262,1.20548647,0.37081937,3.83562389
0.75937969,9.39053112,0.34407531,1.90251239,4.83948486,1.84032246,0.22762508,1.19715085,0.36226681,3.79426935
0.76538269,9.19675504,0.32861397,1.84138778,4.71825485,1.78719764,0.22613670,1.19062567,0.35459418,3.75753595
0.77138569,9.01905531,0.31284357,1.78341515,4.61225136,1.73751513,0.22572606,1.18653242,0.34805079,3.72723136
0.77738869,8.86235869,0.29691554,1.72991085,4.52431681,1.69233288,0.22648613,1.18540997,0.34286220,3.70492537
0.78339170,8.73095840,0.28098271,1.68206727,4.45692379,1.65260423,0.22848051,1.18769459,0.33922348,3.69190142
0.78939470,8.62838932,0.26519558,1.64092214,4.41210826,1.61914964,0.23174027,1.19370338,0.33729348,3.68911767
0.79539770,8.55732696,0.24969858,1.60733279,4.39141234,1.59263192,0.23626160,1.20362189,0.33719014,3.69717932
0.80140070,8.51951425,0.23462653,1.58195594,4.39583916,1.57353561,0.24200449,1.21749653,0.33898716,3.71632316
0.80740370,8.51571877,0.22010142,1.56523387,4.42582153,1.56215174,0.24889236,1.23523204,0.34271208,3.74641496
0.81340670,8.54572232,0.20622967,1.55738730,4.48120610,1.55856837,0.25681284,1.25659415,0.34834593,3.78695989
0.81940970,8.60834302,0.19310008,1.55841508,4.56125385,1.56266743,0.26561960,1.28121734,0.35582444,3.83712557
0.82541271,8.70148909,0.18078232,1.56810063,4.66465726,1.57412810,0.27513534,1.30861748,0.36504077,3.89577672
0.83141571,8.82224234,0.16932630,1.58602469,4.78957396,1.59243662,0.28515573,1.33820873,0.37584957,3.96152026
0.83741871,8.96696783,0.15876222,1.61158385,4.93367588,1.61690232,0.29545432,1.36932420,0.38807236,4.03275898
0.84342171,9.13144581,0.14910140,1.64401398,5.09421234,1.64667911,0.30578824,1.40123942,0.40150383,4.10775175
0.84942471,9.31102054,0.14033779,1.68241767,5.26808504,1.68079207,0.31590457,1.43319779,0.41591891,4.18467791
0.85542771,9.50076047,0.13245011,1.72579457,5.45193234,1.71816770,0.32554706,1.46443701,0.43108030,4.26170341
0.86143072,9.69562362,0.12540444,1.77307345,5.64221976,1.75766722,0.33446316,1.49421543,0.44674605,4.33704597
0.86743372,9.89062173,0.11915730,1.82314481,5.83533362,1.79812134,0.34241103,1.52183729,0.46267697,4.40903682
0.87343672,10.08097707,0.11365885,1.87489288,6.02767429,1.83836536,0.34916631,1.54667587,0.47864358,4.47617657
0.87943972,10.26226587,0.10885628,1.92722577,6.21574578,1.87727337,0.35452843,1.56819369,0.49443214,4.53718288
0.88544272,10.43054305,0.10469707,1.97910288,6.39623857,1.91379020,0.35832624,1.58595886,0.50984975,4.59102814
0.89144572,10.58244359,0.10113212,2.02955859,6.56610260,1.94695995,0.36042278,1.59965705,0.52472808,4.63696555
0.89744872,10.71525702,0.09811849,2.07772153,6.72260837,1.97595016,0.36071896,1.60909855,0.53892584,4.67454268
0.90345173,10.82697252,0.09562170,2.12282897,6.86339405,2.00007072,0.35915611,1.61422021,0.55232969,4.70360184
0.90945473,10.91629348,0.09361743,2.16423595,6.98649763,2.01878692,0.35571716,1.61508220,0.56485373,4.72426756
0.91545773,10.98262186,0.09209266,2.20141918,7.09037351,2.03172634,0.35042666,1.61185985,0.57643769,4.73692163
0.92146073,11.02601366,0.09104601,2.23397583,7.17389407,2.03867940,0.34334932,1.60483084,0.58704383,4.74216708
0.92746373,11.04710870,0.09048743,2.26161771,7.23633677,2.03959391,0.33458745,1.59435850,0.59665287,4.74078274
0.93346673,11.04703848,0.09043710,2.28416136,7.27735887,2.03456396,0.32427718,1.58087195,0.60525928,4.73367073
0.93946973,11.02731728,0.09092370,2.30151489,7.29696146,2.02381392,0.31258374,1.56484401,0.61286605,4.72179929
0.94547274,10.98972226,0.09198197,2.31366254,7.29544561,2.00767848,0.29969594,1.54676796,0.61947950,4.70614383
0.95147574,10.93616872,0.09364981,2.32064778,7.27336320,1.98657976,0.28582013,1.52713417,0.62510426,4.68762906
0.95747874,10.86858676,0.09596490,2.32255630,7.23146543,1.96100267,0.27117382,1.50640773,0.62973890,4.66707494
0.96348174,10.78880563,0.09896106,2.31949948,7.17065160,1.93146978,0.25597918,1.48500815,0.63337237,4.64514924
0.96948474,10.69845103,0.10266450,2.31159961,7.09192082,1.89851682,0.24045682,1.46329189,0.63598148,4.62232870
0.97548774,10.59886037,0.10709010,2.29897742,6.99632870,1.86266989,0.22481985,1.44153864,0.63752963,4.59887093
0.98149075,10.49101949,0.11223794,2.28174258,6.88495076,1.82442544,0.20926865,1.41994175,0.63796685,4.57479799
0.98749375,10.37552332,0.11809026,2.25998753,6.75885366,1.78423365,0.19398633,1.39860337,0.63723105,4.54989250
0.99349675,10.25256168,0.12460904,2.23378486,6.61907486,1.74248583,0.17913507,1.37753410,0.63525051,4.52370626
0.99949975,10.12192985,0.13173421,2.20318814,6.46661072,1.69950622,0.16485347,1.35665729,0.63194736,4.49558060
1.00550275,9.98306249,0.13938293,2.16823587,6.30241249,1.65554803,0.15125487,1.33581750,0.62724193,4.46467758
1.01150575,9.83508824,0.14744964,2.12895818,6.12738932,1.61079387,0.13842662,1.31479258,0.62105755,4.43001996
1.01750875,9.67690122,0.15580732,2.08538564,5.94241686,1.56535999,0.12643032,1.29330869,0.61332566,4.39053820
1.02351176,9.50724531,0.16430961,2.03755938,5.74835011,1.51930377,0.11530291,1.27105737,0.60399084,4.34512193
1.02951476,9.32480614,0.17279407,1.98554183,5.54603860,1.47263401,0.10505839,1.24771385,0.59301546,4.29267342
1.03551776,9.12830594,0.18108624,1.92942727,5.33634254,1.42532303,0.09569021,1.22295558,0.58038380,4.23216063
1.04152076,8.91659636,0.18900448,1.86935147,5.12014810,1.37731989,0.08717408,1.19648017,0.56610523,4.16266734
1.04752376,8.68874456,0.19636539,1.80549963,4.89838071,1.32856393,0.07947102,1.16802185,0.55021644,4.08343827
1.05352676,8.44410880,0.20298955,1.73811242,4.67201510,1.27899791,0.07253053,1.13736579,0.53278261,3.99391736
1.05952976,8.18240010,0.20870737,1.66748931,4.44208147,1.22858000,0.06629385,1.10435975,0.51389734,3.89377774
1.06553277,7.90372764,0.21336478,1.59398940,4.20966719,1.17729422,0.06069694,1.06892258,0.49368157,3.78294245
1.07153577,7.60862649,0.21682849,1.51802940,3.97591401,1.12515875,0.05567335,1.03104935,0.47228133,3.66159531
1.07753877,7.29806692,0.21899060,1.44007904,3.74201105,1.07223192,0.05115670,0.99081322,0.44986473,3.53018198
1.08354177,6.97344588,0.21977233,1.36065418,3.50918377,1.01861576,0.04708285,0.94836388,0.42661804,3.38940143
1.08954477,6.63656162,0.21912670,1.28030783,3.27867994,0.96445698,0.04339159,0.90392311,0.40274141,3.24018878
1.09554777,6.28957337,0.21704005,1.19961983,3.05175308,0.90994571,0.04002796,0.85777761,0.37844403,3.08369031
1.10155078,5.93494849,0.21353230,1.11918537,2.82964459,0.85531197,0.03694318,0.81026971,0.35393935,2.92123230
1.10755378,5.57539990,0.20865601,1.03960324,2.61356522,0.80082037,0.03409516,0.76178650,0.32944022,2.75428496
1.11355678,5.21381688,0.20249428,0.96146403,2.40467695,0.74676334,0.03144866,0.71274789,0.30515437,2.58442318
1.11955978,4.85319226,0.19515754,0.88533900,2.20407597,0.69345332,0.02897516,0.66359420,0.28128024,2.41328581
1.12556278,4.49654927,0.18677948,0.81176986,2.01277743,0.64121431,0.02665255,0.61477390,0.25800333,2.24253489
1.13156578,4.14687065,0.17751232,0.74125995,1.83170253,0.59037319,0.02446448,0.56673186,0.23549321,2.07381648
1.13756878,3.80703272,0.16752157,0.67426688,1.66166808,0.54125126,0.02239975,0.51989873,0.21390119,1.90872431
1.14357179,3.47974643,0.15698060,0.61119698,1.50337895,0.49415625,0.02045151,0.47468157,0.19335867,1.74876728
1.14957479,3.16750707,0.14606529,0.55240137,1.35742309,0.44937522,0.01861644,0.43145619,0.17397621,1.59534176
1.15557779,2.87255356,0.13494883,0.49817377,1.22426921,0.40716837,0.01689398,0.39056117,0.15584325,1.44970920
1.16158079,2.59683812,0.12379707,0.44874980,1.10426650,0.36776413,0.01528559,0.35229376,0.13902848,1.31297935
1.16758379,2.34200622,0.11276444,0.40430759,0.99764639,0.33135542,0.01379407,0.31690746,0.12358067,1.18609913
1.17358679,2.10938648,0.10199066,0.36496954,0.90452549,0.29809722,0.01242295,0.28461130,0.10953000,1.06984707
1.17958979,1.89998969,0.09159822,0.33080471,0.82490959,0.26810531,0.01117601,0.25557054,0.09688971,0.96483272
1.18559280,1.71451595,0.08169073,0.30183190,0.75869811,0.24145609,0.01005689,0.22990857,0.08565797,0.87150078
1.19159580,1.55336864,0.07235216,0.27802282,0.70568872,0.21818742,0.00906882,0.20770976,0.07581998,0.79013910
1.19759880,1.41667373,0.06364683,0.25930536,0.66558181,0.19830013,0.00821436,0.18902289,0.06734998,0.72088988
1.20360180,1.30430322,0.05562009,0.24556665,0.63798484,0.18176029,0.00749532,0.17386507,0.06021330,0.66376348
1.20960480,1.21590121,0.04829969,0.23665581,0.62241631,0.16850174,0.00691269,0.16222559,0.05436833,0.61865393
1.21560780,1.15091160,0.04169752,0.23238637,0.61830971,0.15842910,0.00646661,0.15406982,0.04976819,0.58535577
1.22161081,1.10860635,0.03581180,0.23253835,0.62501767,0.15142072,0.00615646,0.14934267,0.04636229,0.56358142
1.22761381,1.08811358,0.03062945,0.23686003,0.64181651,0.14733184,0.00598082,0.14797174,0.04409757,0.55297880
1.23361681,1.08844514,0.02612850,0.24506968,0.66791180,0.14599764,0.00593766,0.14986986,0.04291955,0.55314878
1.23961981,1.10852313,0.02228060,0.25685722,0.70244530,0.14723622,0.00602433,0.15493726,0.04277305,0.56366214
1.24562281,1.14720543,0.01905327,0.27188625,0.74450358,0.15085157,0.00623765,0.16306309,0.04360275,0.58407592
1.25162581,1.20331022,0.01641204,0.28979641,0.79312888,0.15663648,0.00657403,0.17412670,0.04535353,0.61394885
1.25762881,1.27563946,0.01432231,0.31020653,0.84733216,0.16437537,0.00702951,0.18799854,0.04797064,0.65285586
1.26363182,1.36300143,0.01275085,0.33271843,0.90610855,0.17384722,0.00759982,0.20454084,0.05139985,0.70040126
1.26963482,1.46423225,0.01166699,0.35692174,0.96845492,0.18482848,0.00828043,0.22360830,0.05558741,0.75623061
1.27563782,1.57821623,0.01104350,0.38239961,1.03338926,0.19709616,0.00906665,0.24504877,0.06048017,0.82004076
1.28164082,1.70390471,0.01085704,0.40873531,1.09997120,0.21043083,0.00995362,0.26870404,0.06602559,0.89158788
1.28764382,1.84033288,0.01108836,0.43551960,1.16732286,0.22461976,0.01093640,0.29441085,0.07217193,0.97069301
1.29364682,1.98663397,0.01172210,0.46235864,1.23464918,0.23946005,0.01201000,0.32200197,0.07886843,1.05724469
1.29964982,2.14205003,0.01274644,0.48888214,1.30125659,0.25476157,0.01316944,0.35130755,0.08606564,1.15119841
1.30565283,2.30593857,0.01415242,0.51475152,1.36656891,0.27034976,0.01440977,0.38215647,0.09371582,1.25257236
1.31165583,2.47777425,0.01593308,0.53966749,1.43013955,0.28606812,0.01572609,0.41437769,0.10177337,1.36143934
1.31765883,2.65714518,0.01808258,0.56337688,1.49165908,0.30178016,0.01711360,0.44780147,0.11019534,1.47791480
1.32366183,2.84374329,0.02059506,0.58567828,1.55095744,0.31737091,0.01856758,0.48226040,0.11894186,1.60214111
1.32966483,3.03734891,0.02346364,0.60642610,1.60800043,0.33274772,0.02008339,0.51759003,0.12797655,1.73426836
1.33566783,3.23780979,0.02667940,0.62553284,1.66288038,0.34784034,0.02165645,0.55362911,0.13726687,1.87443253
1.34167084,3.44501541,0.03023038,0.64296951,1.71580121,0.36260031,0.02328216,0.59021935,0.14678424,2.02273174
1.34767384,3.65886757,0.03410085,0.65876393,1.76705868,0.37699959,0.02495591,0.62720478,0.15650408,2.17920182
1.35367684,3.87924907,0.03827068,0.67299713,1.81701644,0.39102855,0.02667297,0.66443069,0.16640558,2.34379239
1.35967984,4.10599196,0.04271498,0.68579797,1.86607950,0.40469339,0.02842844,0.70174233,0.17647133,2.51634504
1.36568284,4.33884757,0.04740404,0.69733624,1.91466613,0.41801321,0.03021724,0.73898345,0.18668672,2.69657473
1.37168584,4.57746029,0.05230350,0.70781451,1.96318011,0.43101671,0.03203402,0.77599501,0.19703914,2.88405600
1.37768884,4.82134683,0.05737487,0.71745928,2.01198450,0.44373901,0.03387323,0.81261415,0.20751707,3.07821490
1.38369185,5.06988278,0.06257631,0.72651182,2.06137867,0.45621840,0.03572910,0.84867366,0.21810908,3.27832751
1.38969485,5.32229747,0.06786374,0.73521902,2.11157957,0.46849354,0.03759575,0.88400220,0.22880269,3.48352549
1.39569785,5.57767777,0.07319208,0.74382494,2.16270846,0.48060100,0.03946734,0.91842532,0.23958333,3.69280856
1.40170085,5.83498094,0.07851679,0.75256310,2.21478348,0.49257342,0.04133819,0.95176741,0.25043329,3.90506343
1.40770385,6.09305572,0.08379538,0.76165010,2.26771847,0.50443823,0.04320302,0.98385463,0.26133081,4.11908836
1.41370685,6.35067047,0.08898910,0.77128053,2.32132778,0.51621699,0.04505717,1.01451867,0.27224933,4.33362172
1.41970985,6.60654658,0.09406438,0.78162341,2.37533657,0.52792539,0.04689684,1.04360115,0.28315696,4.54737319
1.42571286,6.85939475,0.09899433,0.79282007,2.42939578,0.53957366,0.04871933,1.07095859,0.29401619,4.75905552
1.43171586,7.10795182,0.10375977,0.80498340,2.48310049,0.55116744,0.05052316,1.09646748,0.30478383,4.96741499
1.43771886,7.35101551,0.10835012,0.81819827,2.53601064,0.56270883,0.05230829,1.12002917,0.31541130,5.17125870
1.44372186,7.58747470,0.11276380,0.83252282,2.58767243,0.57419758,0.05407608,1.14157432,0.32584520,5.36947718
1.44972486,7.81633322,0.11700819,0.84799045,2.63763928,0.58563217,0.05582927,1.16106645,0.33602806,5.56106100
1.45572786,8.03672557,0.12109913,0.86461204,2.68549100,0.59701068,0.05757182,1.17850430,0.34589952,5.74511061
1.46173087,8.24792379,0.12505999,0.88237837,2.73085008,0.60833137,0.05930854,1.19392290,0.35539757,5.92083925
1.46773387,8.44933526,0.12892020,0.90126214,2.77339447,0.61959279,0.06104476,1.20739306,0.36446012,6.08756928
1.47373687,8.64049200,0.13271346,0.92121979,2.81286621,0.63079352,0.06278574,1.21901926,0.37302661,6.24472274
1.47973987,8.82103282,0.13647562,0.94219277,2.84907575,0.64193148,0.06453612,1.22893610,0.38103983,6.39180751
1.48574287,8.99068018,0.14024231,0.96410821,2.88190222,0.65300286,0.06629921,1.23730325,0.38844762,6.52840082
1.49174587,9.14921400,0.14404657,0.98687925,2.91128988,0.66400085,0.06807632,1.24429943,0.39520468,6.65413195
1.49774887,9.29644506,0.14791638,1.01040485,2.93724158,0.67491418,0.06986616,1.25011543,0.40127422,6.76866607
1.50375188,9.43219062,0.15187254,1.03456954,2.95980986,0.68572575,0.07166420,1.25494688,0.40662939,6.87169121
1.50975488,9.55625451,0.15592668,1.05924308,2.97908671,0.69641139,0.07346230,1.25898683,0.41125456,6.96290978
1.51575788,9.66841391,0.16007983,1.08428036,2.99519295,0.70693900,0.07524834,1.26241877,0.41514622,7.04203584
1.52176088,9.76841423,0.16432147,1.10952182,3.00826792,0.71726810,0.07700621,1.26541044,0.41831357,7.10879896
1.52776388,9.85597289,0.16862913,1.13479437,3.01846048,0.72734994,0.07871588,1.26810857,0.42077868,7.16295454
1.53376688,9.93079219,0.17296867,1.15991321,3.02592172,0.73712823,0.08035378,1.27063498,0.42257621,7.20430038
1.53976988,9.99258058,0.17729519,1.18468439,3.03079997,0.74654048,0.08189344,1.27308410,0.42375270,7.23269827
1.54577289,10.04108102,0.18155449,1.20890823,3.03323811,0.75551982,0.08330622,1.27552201,0.42436539,7.24809942
1.55177589,10.07610446,0.18568514,1.23238356,3.03337338,0.76399748,0.08456238,1.27798689,0.42448069,7.25057161
1.55777889,10.09756624,0.18962083,1.25491251,3.03133934,0.77190543,0.08563216,1.28049085,0.42417218,7.24032635
1.56378189,10.10552264,0.19329314,1.27630578,3.02726965,0.77917938,0.08648703,1.28302291,0.42351841,7.21774370
1.56978489,10.10020506,0.19663436,1.29638802,3.02130329,0.78576175,0.08710096,1.28555293,0.42260039,7.18339300
1.57578789,10.08204918,0.19958033,1.31500318,3.01359064,0.79160453,0.08745158,1.28803607,0.42149902,7.13804754
1.58179090,10.05171701,0.20207309,1.33201945,3.00429980,0.79667186,0.08752138,1.29041771,0.42029251,7.08269186
1.58779390,10.01010988,0.20406319,1.34733363,2.99362283,0.80094217,0.08729863,1.29263833,0.41905384,7.01852069
1.59379690,9.95837147,0.20551161,1.36087470,2.98178131,0.80440979,0.08677818,1.29463830,0.41784852,6.94692896
