energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
2.86043022,2.35884250,0.55679925,0.00619656,0.02201892,0.08515173,0.26327237,0.00000000,0.62440438,1.56874546
2.86643322,2.36799019,0.54551489,0.00619121,0.02143734,0.08496040,0.26399276,0.00000000,0.63763678,1.57188150
2.87243622,2.37764624,0.53345341,0.00617486,0.02086734,0.08474182,0.26490952,0.00000000,0.65131568,1.57612716
2.87843922,2.38893666,0.52082499,0.00614992,0.02031040,0.08455963,0.26616636,0.00000000,0.66572224,1.58240069
2.88444222,2.40300000,0.50786344,0.00611902,0.01976961,0.08448190,0.26790994,0.00000000,0.68117242,1.59160367
2.89044522,2.42093753,0.49481630,0.00608491,0.01924931,0.08457851,0.27028407,0.00000000,0.69800442,1.60458272
2.89644822,2.44376238,0.48193418,0.00605034,0.01875471,0.08491842,0.27342375,0.00000000,0.71656387,1.62209159
2.90245123,2.47235010,0.46946006,0.00601794,0.01829144,0.08556682,0.27744905,0.00000000,0.73718725,1.64475527
2.90845423,2.50739267,0.45761895,0.00599012,0.01786506,0.08658236,0.28245920,0.00000000,0.76018424,1.67303771
2.91445723,2.54935825,0.44660850,0.00596897,0.01748062,0.08801462,0.28852717,0.00000000,0.78581946,1.70721454
2.92046023,2.59845833,0.43659104,0.00595617,0.01714227,0.08990181,0.29569483,0.00000000,0.81429466,1.74735206
2.92646323,2.65462410,0.42768725,0.00595295,0.01685288,0.09226884,0.30396907,0.00000000,0.84573193,1.79329355
2.93246623,2.71749303,0.41997197,0.00596001,0.01661376,0.09512595,0.31331894,0.00000000,0.88015884,1.84465356
2.93846923,2.78640675,0.41347207,0.00597749,0.01642449,0.09846782,0.32367401,0.00000000,0.91749630,1.90082069
2.94447224,2.86042035,0.40816665,0.00600500,0.01628283,0.10227324,0.33492413,0.00000000,0.95754981,1.96096888
2.95047524,2.93832318,0.40398930,0.00604162,0.01618472,0.10650547,0.34692045,0.00000000,1.00000479,2.02407698
2.95647824,3.01867037,0.40083240,0.00608592,0.01612437,0.11111309,0.35947801,0.00000000,1.04442639,2.08895610
2.96248124,3.09982429,0.39855322,0.00613606,0.01609452,0.11603151,0.37237963,0.00000000,1.09026419,2.15428364
2.96848424,3.18000428,0.39698130,0.00618981,0.01608667,0.12118487,0.38538106,0.00000000,1.13686176,2.21864307
2.97448724,3.25734284,0.39592695,0.00624470,0.01609142,0.12648849,0.39821736,0.00000000,1.18347113,2.28056781
2.98049025,3.32994628,0.39519033,0.00629806,0.01609890,0.13185155,0.41061019,0.00000000,1.22927163,2.33858774
2.98649325,3.39595729,0.39457062,0.00634715,0.01609914,0.13718003,0.42227584,0.00000000,1.27339272,2.39127641
2.99249625,3.45361713,0.39387503,0.00638926,0.01608254,0.14237973,0.43293368,0.00000000,1.31493981,2.43729735
2.99849925,3.50132479,0.39292703,0.00642180,0.01604021,0.14735925,0.44231482,0.00000000,1.35302223,2.47544749
3.00450225,3.53769082,0.39157360,0.00644243,0.01596443,0.15203281,0.45017055,0.00000000,1.38678219,2.50469605
3.01050525,3.56158365,0.38969117,0.00644908,0.01584890,0.15632278,0.45628028,0.00000000,1.41542343,2.52421742
3.01650825,3.57216650,0.38718998,0.00644009,0.01568908,0.16016183,0.46045873,0.00000000,1.43823838,2.53341668
3.02251126,3.56892334,0.38401679,0.00641421,0.01548235,0.16349467,0.46256200,0.00000000,1.45463261,2.53194680
3.02851426,3.55167308,0.38015582,0.00637065,0.01522813,0.16627915,0.46249225,0.00000000,1.46414543,2.51971694
3.03451726,3.52057138,0.37562801,0.00630914,0.01492793,0.16848692,0.46020097,0.00000000,1.46646569,2.49689160
3.04052026,3.47610035,0.37048870,0.00622985,0.01458532,0.17010347,0.45569044,0.00000000,1.46144208,2.46388083
3.04652326,3.41904659,0.36482386,0.00613346,0.01420578,0.17112764,0.44901358,0.00000000,1.44908756,2.42132205
3.05252626,3.35046900,0.35874516,0.00602103,0.01379652,0.17157067,0.44027201,0.00000000,1.42957759,2.37005451
3.05852926,3.27165783,0.35238422,0.00589404,0.01336624,0.17145484,0.42961251,0.00000000,1.40324251,2.31108753
3.06453227,3.18408707,0.34588614,0.00575426,0.01292478,0.17081178,0.41722207,0.00000000,1.37055441,2.24556412
3.07053527,3.08936237,0.33940298,0.00560372,0.01248279,0.16968062,0.40332158,0.00000000,1.33210931,2.17472171
3.07653827,2.98916706,0.33308711,0.00544459,0.01205134,0.16810597,0.38815871,0.00000000,1.28860549,2.09985155
3.08254127,2.88520846,0.32708508,0.00527915,0.01164151,0.16613603,0.37200002,0.00000000,1.24081918,2.02225876
3.08854427,2.77916690,0.32153204,0.00510967,0.01126402,0.16382072,0.35512277,0.00000000,1.18957881,1.94322446
3.09454727,2.67264950,0.31654700,0.00493839,0.01092880,0.16121007,0.33780687,0.00000000,1.13573907,1.86397159
3.10055028,2.56715029,0.31222908,0.00476739,0.01064465,0.15835291,0.32032698,0.00000000,1.08015587,1.78563544
3.10655328,2.46401812,0.30865486,0.00459859,0.01041892,0.15529579,0.30294542,0.00000000,1.02366345,1.70923998
3.11255628,2.36443304,0.30587686,0.00443367,0.01025721,0.15208238,0.28590585,0.00000000,0.96705441,1.63568036
3.11855928,2.26939151,0.30392302,0.00427409,0.01016319,0.14875307,0.26942811,0.00000000,0.91106342,1.56571185
3.12456228,2.17970036,0.30279732,0.00412100,0.01013840,0.14534498,0.25370420,0.00000000,0.85635502,1.49994525
3.13056528,2.09597887,0.30248121,0.00397532,0.01018220,0.14189218,0.23889558,0.00000000,0.80351568,1.43884805
3.13656828,2.01866799,0.30293580,0.00383767,0.01029177,0.13842614,0.22513178,0.00000000,0.75305013,1.38275092
3.14257129,1.94804557,0.30410460,0.00370846,0.01046215,0.13497625,0.21251016,0.00000000,0.70538160,1.33185856
3.14857429,1.88424604,0.30591671,0.00358783,0.01068644,0.13157048,0.20109690,0.00000000,0.66085553,1.28626385
3.15457729,1.82728304,0.30829007,0.00347578,0.01095596,0.12823593,0.19092887,0.00000000,0.61974603,1.24596426
3.16058029,1.77707349,0.31113486,0.00337211,0.01126055,0.12499934,0.18201633,0.00000000,0.58226448,1.21087948
3.16658329,1.73346153,0.31435673,0.00327651,0.01158893,0.12188740,0.17434626,0.00000000,0.54856926,1.18086906
3.17258629,1.69624113,0.31785972,0.00318860,0.01192905,0.11892697,0.16788594,0.00000000,0.51877605,1.15574934
3.17858929,1.66517610,0.32154888,0.00310790,0.01226852,0.11614498,0.16258684,0.00000000,0.49296766,1.13530877
3.18459230,1.64001681,0.32533244,0.00303393,0.01259499,0.11356819,0.15838841,0.00000000,0.47120296,1.11932097
3.19059530,1.62051299,0.32912355,0.00296620,0.01289661,0.11122275,0.15522168,0.00000000,0.45352416,1.10755521
3.19659830,1.60642222,0.33284151,0.00290421,0.01316242,0.10913353,0.15301248,0.00000000,0.43996206,1.09978395
3.20260130,1.59751425,0.33641257,0.00284750,0.01338271,0.10732341,0.15168432,0.00000000,0.43053901,1.09578757
3.20860430,1.59357130,0.33977035,0.00279564,0.01354930,0.10581239,0.15116058,0.00000000,0.42526943,1.09535612
3.21460730,1.59438471,0.34285585,0.00274822,0.01365585,0.10461677,0.15136630,0.00000000,0.42415799,1.09828872
3.22061031,1.59974876,0.34561722,0.00270486,0.01369801,0.10374826,0.15222922,0.00000000,0.42719549,1.10439062
3.22661331,1.60945210,0.34800929,0.00266520,0.01367349,0.10321321,0.15368047,0.00000000,0.43435299,1.11346869
3.23261631,1.62326794,0.34999298,0.00262892,0.01358214,0.10301199,0.15565458,0.00000000,0.44557438,1.12532570
3.23861931,1.64094351,0.35153459,0.00259569,0.01342582,0.10313842,0.15808926,0.00000000,0.46076815,1.13975395
3.24462231,1.66218990,0.35260517,0.00256518,0.01320830,0.10357952,0.16092472,0.00000000,0.47979881,1.15652889
3.25062531,1.68667287,0.35317978,0.00253708,0.01293507,0.10431533,0.16410290,0.00000000,0.50247864,1.17540315
3.25662831,1.71400546,0.35323704,0.00251105,0.01261301,0.10531904,0.16756654,0.00000000,0.52856042,1.19610155
3.26263132,1.74374287,0.35275861,0.00248676,0.01225012,0.10655724,0.17125826,0.00000000,0.55773174,1.21831739
3.26863432,1.77538017,0.35172893,0.00246384,0.01185521,0.10799047,0.17511979,0.00000000,0.58961150,1.24171042
3.27463732,1.80835303,0.35013506,0.00244193,0.01143748,0.10957386,0.17909139,0.00000000,0.62374890,1.26590667
3.28064032,1.84204180,0.34796668,0.00242065,0.01100627,0.11125801,0.18311145,0.00000000,0.65962551,1.29050030
3.28664332,1.87577867,0.34521622,0.00239961,0.01057062,0.11299002,0.18711654,0.00000000,0.69666040,1.31505737
3.29264632,1.90885800,0.34187910,0.00237845,0.01013909,0.11471462,0.19104161,0.00000000,0.73421861,1.33912165
3.29864932,1.94054932,0.33795407,0.00235679,0.00971941,0.11637542,0.19482067,0.00000000,0.77162254,1.36222206
3.30465233,1.97011261,0.33344360,0.00233429,0.00931833,0.11791627,0.19838766,0.00000000,0.80816635,1.38388160
3.31065533,1.99681532,0.32835430,0.00231061,0.00894145,0.11928265,0.20167756,0.00000000,0.84313257,1.40362740
3.31665833,2.01995037,0.32269734,0.00228547,0.00859315,0.12042308,0.20462779,0.00000000,0.87581059,1.42100141
3.32266133,2.03885449,0.31648877,0.00225863,0.00827649,0.12129052,0.20717960,0.00000000,0.90551606,1.43557133
3.32866433,2.05292607,0.30974989,0.00222988,0.00799329,0.12184375,0.20927951,0.00000000,0.93161067,1.44694136
3.33466733,2.06164185,0.30250736,0.00219909,0.00774414,0.12204864,0.21088076,0.00000000,0.95352119,1.45476219
3.34067034,2.06457167,0.29479335,0.00216616,0.00752850,0.12187933,0.21194451,0.00000000,0.97075710,1.45873989
3.34667334,2.06139068,0.28664542,0.00213107,0.00734484,0.12131915,0.21244090,0.00000000,0.98292590,1.45864332
3.35267634,2.05188843,0.27810638,0.00209385,0.00719077,0.12036143,0.21234988,0.00000000,0.98974538,1.45430966
3.35867934,2.03597460,0.26922393,0.00205459,0.00706322,0.11901003,0.21166158,0.00000000,0.99105236,1.44564800
3.36468234,2.01368099,0.26005020,0.00201343,0.00695857,0.11727952,0.21037658,0.00000000,0.98680731,1.43264069
3.37068534,1.98515972,0.25064123,0.00197056,0.00687287,0.11519508,0.20850565,0.00000000,0.97709477,1.41534258
3.37668834,1.95067789,0.24105629,0.00192624,0.00680200,0.11279210,0.20606931,0.00000000,0.96211952,1.39387818
3.38269135,1.91060880,0.23135721,0.00188073,0.00674181,0.11011536,0.20309710,0.00000000,0.94219854,1.36843686
3.38869435,1.86542018,0.22160767,0.00183435,0.00668828,0.10721794,0.19962664,0.00000000,0.91774941,1.33926642
3.39469735,1.81566007,0.21187251,0.00178745,0.00663768,0.10415974,0.19570245,0.00000000,0.88927537,1.30666537
3.40070035,1.76194080,0.20221709,0.00174039,0.00658673,0.10100579,0.19137484,0.00000000,0.85734802,1.27097420
3.40670335,1.70492186,0.19270677,0.00169356,0.00653266,0.09782431,0.18669861,0.00000000,0.82258823,1.23256600
3.41270635,1.64529231,0.18340649,0.00164734,0.00647338,0.09468462,0.18173190,0.00000000,0.78564624,1.19183700
3.41870935,1.58375336,0.17438044,0.00160214,0.00640755,0.09165493,0.17653504,0.00000000,0.74718165,1.14919711
3.42471236,1.52100181,0.16569200,0.00155836,0.00633470,0.08880019,0.17116955,0.00000000,0.70784428,1.10506093
3.43071536,1.45771484,0.15740373,0.00151640,0.00625528,0.08618001,0.16569734,0.00000000,0.66825646,1.05983954
3.43671836,1.39453660,0.14957754,0.00147667,0.00617075,0.08384677,0.16017997,0.00000000,0.62899742,1.01393309
3.44272136,1.33206701,0.14227503,0.00143956,0.00608361,0.08184395,0.15467818,0.00000000,0.59059037,0.96772447
3.44872436,1.27085280,0.13555785,0.00140547,0.00599743,0.08020493,0.14925152,0.00000000,0.55349240,0.92157411
3.45472736,1.21138119,0.12948821,0.00137478,0.00591688,0.07895199,0.14395812,0.00000000,0.51808754,0.87581587
3.46073037,1.15407594,0.12412931,0.00134790,0.00584770,0.07809597,0.13885458,0.00000000,0.48468299,0.83075411
3.46673337,1.09929586,0.11954576,0.00132522,0.00579664,0.07763625,0.13399590,0.00000000,0.45350829,0.78666175
3.47273637,1.04733548,0.11580385,0.00130712,0.00577140,0.07756123,0.12943549,0.00000000,0.42471734,0.74377938
3.47873937,0.99842773,0.11297172,0.00129400,0.00578049,0.07784938,0.12522515,0.00000000,0.39839288,0.70231519
3.48474237,0.95274831,0.11111913,0.00128626,0.00583313,0.07847051,0.12141499,0.00000000,0.37455297,0.66244573
3.49074537,0.91042140,0.11031706,0.00128428,0.00593901,0.07938757,0.11805333,0.00000000,0.35315909,0.62431734
3.49674837,0.87152637,0.11063688,0.00128846,0.00610805,0.08055866,0.11518649,0.00000000,0.33412542,0.58804814
3.50275138,0.83610518,0.11214917,0.00129918,0.00635020,0.08193920,0.11285844,0.00000000,0.31732864,0.55373052
3.50875438,0.80417015,0.11492207,0.00131681,0.00667503,0.08348431,0.11111037,0.00000000,0.30261801,0.52143402
3.51475738,0.77571161,0.11901937,0.00134171,0.00709149,0.08515103,0.10998009,0.00000000,0.28982522,0.49120848
3.52076038,0.75070546,0.12449809,0.00137418,0.00760750,0.08690058,0.10950140,0.00000000,0.27877362,0.46308747
3.52676338,0.72912003,0.13140590,0.00141452,0.00822955,0.08870036,0.10970329,0.00000000,0.26928660,0.43709176
3.53276638,0.71092231,0.13977825,0.00146292,0.00896240,0.09052569,0.11060916,0.00000000,0.26119487,0.41323286
3.53876938,0.69608335,0.14963555,0.00151954,0.00980863,0.09236118,0.11223594,0.00000000,0.25434249,0.39151656
3.54477239,0.68458257,0.16098033,0.00158443,0.01076836,0.09420178,0.11459334,0.00000000,0.24859152,0.37194622
3.55077539,0.67641115,0.17379468,0.00165755,0.01183891,0.09605332,0.11768314,0.00000000,0.24382543,0.35452590
3.55677839,0.67157438,0.18803816,0.00173872,0.01301463,0.09793273,0.12149865,0.00000000,0.23995106,0.33926316
3.56278139,0.67009302,0.20364623,0.00182767,0.01428665,0.09986771,0.12602437,0.00000000,0.23689949,0.32617138
3.56878439,0.67200370,0.22052946,0.00192397,0.01564291,0.10189609,0.13123596,0.00000000,0.23462572,0.31527170
3.57478739,0.67735848,0.23857367,0.00202705,0.01706815,0.10406476,0.13710045,0.00000000,0.23310753,0.30659429
3.58079040,0.68622364,0.25764096,0.00213622,0.01854410,0.10642831,0.14357684,0.00000000,0.23234341,0.30017902
3.58679340,0.69867761,0.27757180,0.00225066,0.02004973,0.10904734,0.15061698,0.00000000,0.23235005,0.29607541
3.59279640,0.71480825,0.29818811,0.00236944,0.02156171,0.11198656,0.15816687,0.00000000,0.23315929,0.29434184
3.59879940,0.73470929,0.31929722,0.00249152,0.02305486,0.11531267,0.16616810,0.00000000,0.23481481,0.29504388
3.60480240,0.75847598,0.34069664,0.00261581,0.02450285,0.11909209,0.17455957,0.00000000,0.23736858,0.29825188
3.61080540,0.78619984,0.36217937,0.00274117,0.02587885,0.12338856,0.18327933,0.00000000,0.24087725,0.30403761
3.61680840,0.81796241,0.38353946,0.00286646,0.02715632,0.12826074,0.19226634,0.00000000,0.24539855,0.31247014
3.62281141,0.85382800,0.40457769,0.00299055,0.02830982,0.13375962,0.20146217,0.00000000,0.25098762,0.32361083
3.62881441,0.89383536,0.42510686,0.00311237,0.02931581,0.13992606,0.21081241,0.00000000,0.25769351,0.33750769
3.63481741,0.93798836,0.44495663,0.00323090,0.03015339,0.14678829,0.22026768,0.00000000,0.26555569,0.35418919
3.64082041,0.98624582,0.46397738,0.00334526,0.03080505,0.15435957,0.22978422,0.00000000,0.27460075,0.37365757
3.64682341,1.03851078,0.48204315,0.00345463,0.03125722,0.16263599,0.23932392,0.00000000,0.28483926,0.39588219
3.65282641,1.09461969,0.49905334,0.00355834,0.03150080,0.17159450,0.24885373,0.00000000,0.29626297,0.42079292
3.65882941,1.15433202,0.51493318,0.00365584,0.03153145,0.18119132,0.25834466,0.00000000,0.30884228,0.44827421
3.66483242,1.21732097,0.52963300,0.00374666,0.03134977,0.19136082,0.26777014,0.00000000,0.32252435,0.47815998
3.67083542,1.28316618,0.54312647,0.00383045,0.03096132,0.20201490,0.27710418,0.00000000,0.33723173,0.51022997
3.67683842,1.35134922,0.55540790,0.00390693,0.03037643,0.21304308,0.28631923,0.00000000,0.35286198,0.54420787
3.68284142,1.42125267,0.56648911,0.00397587,0.02960988,0.22431342,0.29538408,0.00000000,0.36928813,0.57976154
3.68884442,1.49216360,0.57639585,0.00403707,0.02868044,0.23567414,0.30426201,0.00000000,0.38636043,0.61650585
3.69484742,1.56328204,0.58516454,0.00409034,0.02761028,0.24695629,0.31290928,0.00000000,0.40390925,0.65400814
3.70085043,1.63373485,0.59283920,0.00413547,0.02642428,0.25797723,0.32127435,0.00000000,0.42174938,0.69179651
3.70685343,1.70259500,0.59946929,0.00417226,0.02514933,0.26854498,0.32929788,0.00000000,0.43968562,0.72937092
3.71285643,1.76890610,0.60510826,0.00420045,0.02381350,0.27846340,0.33691358,0.00000000,0.45751965,0.76621677
3.71885943,1.83171161,0.60981333,0.00421981,0.02244533,0.28753795,0.34405011,0.00000000,0.47505787,0.80182069
3.72486243,1.89008762,0.61364614,0.00423007,0.02107307,0.29558187,0.35063393,0.00000000,0.49212011,0.83568783
3.73086543,1.94317802,0.61667446,0.00423101,0.01972399,0.30242265,0.35659295,0.00000000,0.50854869,0.86736013
3.73686843,1.99023046,0.61897465,0.00422245,0.01842376,0.30790833,0.36186095,0.00000000,0.52421748,0.89643453
3.74287144,2.03063123,0.62063445,0.00420432,0.01719595,0.31191358,0.36638243,0.00000000,0.53904054,0.92258039
3.74887444,2.06393736,0.62175602,0.00417668,0.01606156,0.31434502,0.37011752,0.00000000,0.55297958,0.94555508
3.75487744,2.08990385,0.62245853,0.00413976,0.01503874,0.31514571,0.37304693,0.00000000,0.56605009,0.96521691
3.76088044,2.10850451,0.62288012,0.00409400,0.01414246,0.31429852,0.37517619,0.00000000,0.57832540,0.98153450
3.76688344,2.11994479,0.62317871,0.00404008,0.01338444,0.31182812,0.37653919,0.00000000,0.58993835,0.99459201
3.77288644,2.12466561,0.62353142,0.00397894,0.01277303,0.30780149,0.37720053,0.00000000,0.60108039,1.00458977
3.77888944,2.12333741,0.62413243,0.00391177,0.01231323,0.30232695,0.37725650,0.00000000,0.61199778,1.01183988
3.78489245,2.11684435,0.62518907,0.00384006,0.01200674,0.29555168,0.37683456,0.00000000,0.62298504,1.01675699
3.79089545,2.10625892,0.62691624,0.00376550,0.01185209,0.28765773,0.37609115,0.00000000,0.63437564,1.01984443
3.79689845,2.09280785,0.62952940,0.00369002,0.01184480,0.27885684,0.37520785,0.00000000,0.64653031,1.02167611
3.80290145,2.07783071,0.63323626,0.00361569,0.01197758,0.26938411,0.37438610,0.00000000,0.65982338,1.02287502
3.80890445,2.06273274,0.63822771,0.00354471,0.01224058,0.25949098,0.37384053,0.00000000,0.67462766,1.02408924
3.81490745,2.04893413,0.64466839,0.00347930,0.01262165,0.24943752,0.37379126,0.00000000,0.69129857,1.02596642
3.82091046,2.03781789,0.65268749,0.00342167,0.01310668,0.23948473,0.37445541,0.00000000,0.71015811,1.02912792
3.82691346,2.03067846,0.66237025,0.00337391,0.01367993,0.22988674,0.37603835,0.00000000,0.73147954,1.03414372
3.83291646,2.02867349,0.67375069,0.00333794,0.01432439,0.22088354,0.37872495,0.00000000,0.75547328,1.04150923
3.83891946,2.03278063,0.68680614,0.00331546,0.01502223,0.21269431,0.38267122,0.00000000,0.78227487,1.05162500
3.84492246,2.04376131,0.70145377,0.00330784,0.01575518,0.20551166,0.38799688,0.00000000,0.81193544,1.06478013
3.85092546,2.06213273,0.71754945,0.00331611,0.01650502,0.19949690,0.39477904,0.00000000,0.84441518,1.08114011
3.85692846,2.08814926,0.73488921,0.00334093,0.01725401,0.19477650,0.40304734,0.00000000,0.87958008,1.10073956
3.86293147,2.12179371,0.75321300,0.00338251,0.01798536,0.19143978,0.41278073,0.00000000,0.91720213,1.12347999
3.86893447,2.16277868,0.77221096,0.00344068,0.01868366,0.18953788,0.42390620,0.00000000,0.95696309,1.14913275
3.87493747,2.21055754,0.79153166,0.00351482,0.01933528,0.18908393,0.43629919,0.00000000,0.99846142,1.17734675
3.88094047,2.26434458,0.81079216,0.00360394,0.01992873,0.19005434,0.44978607,0.00000000,1.04122237,1.20766070
3.88694347,2.32314294,0.82958936,0.00370665,0.02045494,0.19239111,0.46414822,0.00000000,1.08471063,1.23951917
3.89294647,2.38577925,0.84751213,0.00382127,0.02090744,0.19600508,0.47912787,0.00000000,1.12834507,1.27229170
3.89894947,2.45094331,0.86415375,0.00394582,0.02128250,0.20077975,0.49443516,0.00000000,1.17151492,1.30529431
3.90495248,2.51723103,0.87912415,0.00407810,0.02157911,0.20657571,0.50975649,0.00000000,1.21359685,1.33781222
3.91095548,2.58318912,0.89206146,0.00421575,0.02179889,0.21323538,0.52476355,0.00000000,1.25397214,1.36912312
3.91695848,2.64735955,0.90264231,0.00435633,0.02194586,0.22058791,0.53912287,0.00000000,1.29204332,1.39852003
3.92296148,2.70832236,0.91059077,0.00449734,0.02202614,0.22845401,0.55250556,0.00000000,1.32724980,1.42533282
3.92896448,2.76473537,0.91568538,0.00463632,0.02204757,0.23665064,0.56459677,0.00000000,1.35908168,1.44894782
3.93496748,2.81536944,0.91776425,0.00477088,0.02201921,0.24499541,0.57510482,0.00000000,1.38709164,1.46882479
3.94097049,2.85913854,0.91672814,0.00489874,0.02195087,0.25331049,0.58376938,0.00000000,1.41090431,1.48451095
3.94697349,2.89512377,0.91254137,0.00501783,0.02185252,0.26142609,0.59036881,0.00000000,1.43022312,1.49565153
3.95297649,2.92259120,0.90523095,0.00512625,0.02173380,0.26918339,0.59472617,0.00000000,1.44483449,1.50199702
3.95897949,2.94100334,0.89488374,0.00522234,0.02160350,0.27643683,0.59671403,0.00000000,1.45460949,1.50340686
3.96498249,2.95002465,0.88164229,0.00530471,0.02146912,0.28305600,0.59625770,0.00000000,1.45950321,1.49984994
3.97098549,2.94952138,0.86569930,0.00537223,0.02133648,0.28892689,0.59333713,0.00000000,1.45955206,1.49140218
3.97698849,2.93955670,0.84729132,0.00542408,0.02120945,0.29395273,0.58798731,0.00000000,1.45486951,1.47824146
3.98299150,2.92038172,0.82669180,0.00545971,0.02108980,0.29805455,0.58029730,0.00000000,1.44564063,1.46064062
3.98899450,2.89242353,0.80420405,0.00547888,0.02097715,0.30117128,0.57040797,0.00000000,1.43211589,1.43895879
3.99499750,2.85627097,0.78015419,0.00548164,0.02086900,0.30325984,0.55850858,0.00000000,1.41460468,1.41363170
4.00100050,2.81265905,0.75488461,0.00546833,0.02076097,0.30429489,0.54483240,0.00000000,1.39346880,1.38516140
4.00700350,2.76245283,0.72874795,0.00543962,0.02064705,0.30426871,0.52965140,0.00000000,1.36911640,1.35410577
4.01300650,2.70663114,0.70210190,0.00539642,0.02051999,0.30319093,0.51327039,0.00000000,1.34199627,1.32106810
4.01900950,2.64627060,0.67530489,0.00533994,0.02037172,0.30108823,0.49602052,0.00000000,1.31259273,1.28668703
4.02501251,2.58253004,0.64871260,0.00527167,0.02019383,0.29800414,0.47825250,0.00000000,1.28142102,1.25162687
4.03101551,2.51663535,0.62267543,0.00519333,0.01997808,0.29399870,0.46032955,0.00000000,1.24902288,1.21656836
4.03701851,2.44986438,0.59753669,0.00510688,0.01971686,0.28914804,0.44262029,0.00000000,1.21596222,1.18219970
4.04302151,2.38353175,0.57363147,0.00501448,0.01940368,0.28354381,0.42549156,0.00000000,1.18282049,1.14920783
4.04902451,2.31897298,0.55128597,0.00491849,0.01903350,0.27729242,0.40930143,0.00000000,1.15019137,1.11826971
4.05502751,2.25752776,0.53081715,0.00482139,0.01860314,0.27051392,0.39439226,0.00000000,1.11867450,1.09004340
4.06103052,2.20052181,0.51253249,0.00472575,0.01811146,0.26334056,0.38108413,0.00000000,1.08886812,1.06515891
4.06703352,2.14924725,0.49672968,0.00463418,0.01755949,0.25591494,0.36966852,0.00000000,1.06136015,1.04420863
4.07303652,2.10494150,0.48369618,0.00454929,0.01695053,0.24838778,0.36040240,0.00000000,1.03671805,1.02773739
4.07903952,2.06876471,0.47370832,0.00447360,0.01629007,0.24091520,0.35350288,0.00000000,1.01547729,1.01623226
4.08504252,2.04177628,0.46703009,0.00440949,0.01558562,0.23365574,0.34914233,0.00000000,0.99812881,1.01011229
4.09104552,2.02491097,0.46391135,0.00435914,0.01484656,0.22676694,0.34744434,0.00000000,0.98510591,1.00971837
4.09704852,2.01895541,0.46458562,0.00432444,0.01408379,0.22040190,0.34848040,0.00000000,0.97677099,1.01530381
4.10305153,2.02452591,0.46926722,0.00430699,0.01330946,0.21470556,0.35226755,0.00000000,0.97340284,1.02702571
4.10905453,2.04204852,0.47814805,0.00430797,0.01253657,0.20981114,0.35876713,0.00000000,0.97518521,1.04493794
4.11505753,2.07174238,0.49139377,0.00432816,0.01177859,0.20583680,0.36788463,0.00000000,0.98219716,1.06898583
4.12106053,2.11360724,0.50913972,0.00436785,0.01104912,0.20288247,0.37947088,0.00000000,0.99440608,1.09900314
4.12706353,2.16741592,0.53148629,0.00442691,0.01036148,0.20102732,0.39332446,0.00000000,1.01166368,1.13471155
4.13306653,2.23271234,0.55849422,0.00450467,0.00972842,0.20032761,0.40919557,0.00000000,1.03370563,1.17572289
4.13906953,2.30881540,0.59017944,0.00460004,0.00916176,0.20081533,0.42679109,0.00000000,1.06015482,1.22154416
4.14507254,2.39482888,0.62650803,0.00471144,0.00867218,0.20249745,0.44578096,0.00000000,1.09052860,1.27158536
4.15107554,2.48965715,0.66739096,0.00483691,0.00826894,0.20535588,0.46580562,0.00000000,1.12424960,1.32516986
4.15707854,2.59202616,0.71267911,0.00497411,0.00795973,0.20934824,0.48648432,0.00000000,1.16065997,1.38154719
4.16308154,2.70050914,0.76215852,0.00512041,0.00775051,0.21440916,0.50742414,0.00000000,1.19903846,1.43990758
4.16908454,2.81355613,0.81554618,0.00527295,0.00764542,0.22045234,0.52822941,0.00000000,1.23861967,1.49939817
4.17508754,2.92952620,0.87248664,0.00542869,0.00764669,0.22737301,0.54851111,0.00000000,1.27861472,1.55913994
4.18109055,3.04672151,0.93254962,0.00558452,0.00775458,0.23505092,0.56789614,0.00000000,1.31823245,1.61824518
4.18709355,3.16342187,0.99522911,0.00573731,0.00796743,0.24335357,0.58603589,0.00000000,1.35670039,1.67583478
4.19309655,3.27791900,1.05994414,0.00588400,0.00828163,0.25213969,0.60261403,0.00000000,1.39328450,1.73105490
4.19909955,3.38854932,1.12604157,0.00602165,0.00869165,0.26126282,0.61735312,0.00000000,1.42730716,1.78309259
4.20510255,3.49372458,1.19280133,0.00614753,0.00919019,0.27057480,0.63001981,0.00000000,1.45816255,1.83118994
4.21110555,3.59195964,1.25944404,0.00625914,0.00976819,0.27992924,0.64042861,0.00000000,1.48532910,1.87465660
4.21710855,3.68189677,1.32514145,0.00635428,0.01041501,0.28918471,0.64844399,0.00000000,1.50837862,1.91288031
4.22311156,3.76232634,1.38902944,0.00643108,0.01111861,0.29820768,0.65398086,0.00000000,1.52698197,1.94533543
4.22911456,3.83220347,1.45022365,0.00648803,0.01186570,0.30687509,0.65700359,0.00000000,1.54091126,1.97158943
4.23511756,3.89066064,1.50783723,0.00652398,0.01264204,0.31507648,0.65752346,0.00000000,1.55003885,1.99130718
4.24112056,3.93701636,1.56100045,0.00653816,0.01343263,0.32271574,0.65559500,0.00000000,1.55433328,2.00425331
4.24712356,3.97077976,1.60888141,0.00653018,0.01422206,0.32971227,0.65131127,0.00000000,1.55385277,2.01029257
