energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
4.18709355,1.43948040,-0.61421138,0.85044333,-0.38047546,0.01357948,-0.02050783,0.07935025,-0.07478950,0.10158452,-0.08759506,0.09146002,-0.02955839,0.00000000,-0.00000000
4.19309655,1.43331791,-0.55515243,0.84548503,-0.34505863,0.01340163,-0.01858950,0.07833035,-0.06890775,0.10058526,-0.08052494,0.09204950,-0.02610574,0.00000000,-0.00000000
4.19909955,1.41946350,-0.49899626,0.83591928,-0.31115436,0.01318267,-0.01675322,0.07702751,-0.06308667,0.09891468,-0.07354174,0.09222144,-0.02294927,0.00000000,-0.00000000
4.20510255,1.39814952,-0.44603805,0.82191767,-0.27897956,0.01292535,-0.01501048,0.07545404,-0.05738880,0.09660819,-0.06672501,0.09195844,-0.02008018,0.00000000,-0.00000000
4.21110555,1.36974530,-0.39650617,0.80373393,-0.24871022,0.01263304,-0.01337061,0.07362639,-0.05187050,0.09371333,-0.06014541,0.09125002,-0.01748757,0.00000000,-0.00000000
4.21710855,1.33474762,-0.35056487,0.78169699,-0.22048195,0.01230969,-0.01184078,0.07156504,-0.04658104,0.09028813,-0.05386375,0.09009339,-0.01515887,0.00000000,-0.00000000
4.22311156,1.29376732,-0.30831848,0.75620176,-0.19439162,0.01195983,-0.01042602,0.06929428,-0.04156195,0.08639924,-0.04793046,0.08849382,-0.01308026,0.00000000,-0.00000000
4.22911456,1.24751216,-0.26981710,0.72769775,-0.17050010,0.01158843,-0.00912932,0.06684181,-0.03684672,0.08211969,-0.04238551,0.08646491,-0.01123701,0.00000000,-0.00000000
4.23511756,1.19676697,-0.23506336,0.69667625,-0.14883592,0.01120087,-0.00795183,0.06423822,-0.03246071,0.07752671,-0.03725863,0.08402843,-0.00961395,0.00000000,-0.00000000
4.24112056,1.14237166,-0.20402016,0.66365639,-0.12939966,0.01080275,-0.00689305,0.06151631,-0.02842145,0.07269943,-0.03256998,0.08121394,-0.00819573,0.00000000,-0.00000000
4.24712356,1.08519799,-0.17661912,0.62917073,-0.11216895,0.01039975,-0.00595113,0.05871031,-0.02473914,0.06771667,-0.02833098,0.07805809,-0.00696723,0.00000000,-0.00000000
4.25312656,1.02612609,-0.15276934,0.59375093,-0.09710387,0.00999753,-0.00512309,0.05585501,-0.02141729,0.06265486,-0.02454551,0.07460370,-0.00591382,0.00000000,-0.00000000
4.25912956,0.96602155,-0.13236618,0.55791395,-0.08415246,0.00960150,-0.00440517,0.05298489,-0.01845363,0.05758627,-0.02121109,0.07089860,-0.00502163,0.00000000,-0.00000000
4.26513257,0.90571395,-0.11529990,0.52214947,-0.07325621,0.00921666,-0.00379307,0.05013321,-0.01584105,0.05257746,-0.01832033,0.06699438,-0.00427781,0.00000000,-0.00000000
4.27113557,0.84597761,-0.10146368,0.48690870,-0.06435532,0.00884750,-0.00328227,0.04733111,-0.01356859,0.04768803,-0.01586222,0.06294494,-0.00367067,0.00000000,-0.00000000
4.27713857,0.78751515,-0.09076087,0.45259516,-0.05739343,0.00849781,-0.00286828,0.04460689,-0.01162250,0.04296975,-0.01382346,0.05880512,-0.00318990,0.00000000,-0.00000000
4.28314157,0.73094445,-0.08311116,0.41955757,-0.05232179,0.00817060,-0.00254683,0.04198530,-0.00998717,0.03846605,-0.01218972,0.05462931,-0.00282660,0.00000000,-0.00000000
4.28914457,0.67678922,-0.07845543,0.38808502,-0.04910260,0.00786799,-0.00231411,0.03948700,-0.00864606,0.03421179,-0.01094666,0.05047013,-0.00257344,0.00000000,-0.00000000
4.29514757,0.62547347,-0.07675915,0.35840449,-0.04771142,0.00759121,-0.00216687,0.03712824,-0.00758248,0.03023335,-0.01008084,0.04637735,-0.00242463,0.00000000,-0.00000000
4.30115058,0.57731981,-0.07801411,0.33068067,-0.04813859,0.00734055,-0.00210257,0.03492064,-0.00678026,0.02654901,-0.00958036,0.04239688,-0.00237593,0.00000000,-0.00000000
4.30715358,0.53255145,-0.08223845,0.30501790,-0.05038952,0.00711542,-0.00211936,0.03287120,-0.00622426,0.02316951,-0.00943532,0.03857008,-0.00242461,0.00000000,-0.00000000
4.31315658,0.49129757,-0.08947482,0.28146416,-0.05448382,0.00691440,-0.00221614,0.03098250,-0.00590076,0.02009884,-0.00963795,0.03493324,-0.00256934,0.00000000,-0.00000000
4.31915958,0.45360167,-0.09978682,0.26001661,-0.06045332,0.00673539,-0.00239245,0.02925307,-0.00579763,0.01733507,-0.01018261,0.03151738,-0.00281011,0.00000000,-0.00000000
4.32516258,0.41943243,-0.11325360,0.24062853,-0.06833901,0.00657570,-0.00264843,0.02767784,-0.00590445,0.01487138,-0.01106547,0.02834825,-0.00314803,0.00000000,-0.00000000
4.33116558,0.38869623,-0.12996297,0.22321724,-0.07818689,0.00643224,-0.00298465,0.02624882,-0.00621239,0.01269694,-0.01228401,0.02544650,-0.00358518,0.00000000,-0.00000000
4.33716858,0.36125110,-0.15000303,0.20767259,-0.09004300,0.00630169,-0.00340192,0.02495576,-0.00671408,0.01079795,-0.01383632,0.02282818,-0.00412441,0.00000000,-0.00000000
4.34317159,0.33692105,-0.17345271,0.19386566,-0.10394770,0.00618069,-0.00390112,0.02378695,-0.00740329,0.00915856,-0.01572025,0.02050521,-0.00476910,0.00000000,-0.00000000
4.34917459,0.31551036,-0.20037151,0.18165738,-0.11992944,0.00606603,-0.00448298,0.02272999,-0.00827462,0.00776165,-0.01793244,0.01848614,-0.00552295,0.00000000,-0.00000000
4.35517759,0.29681720,-0.23078896,0.17090656,-0.13799834,0.00595478,-0.00514782,0.02177249,-0.00932309,0.00658963,-0.02046730,0.01677682,-0.00638980,0.00000000,-0.00000000
4.36118059,0.28064598,-0.26469415,0.16147731,-0.15813978,0.00584452,-0.00589535,0.02090281,-0.01054371,0.00562506,-0.02331596,0.01538118,-0.00737335,0.00000000,-0.00000000
4.36718359,0.26681802,-0.30202597,0.15324529,-0.18030841,0.00573342,-0.00672446,0.02011061,-0.01193113,0.00485117,-0.02646523,0.01430194,-0.00847705,0.00000000,-0.00000000
4.37318659,0.25518018,-0.34266457,0.14610292,-0.20442287,0.00562031,-0.00763305,0.01938734,-0.01347926,0.00425223,-0.02989676,0.01354124,-0.00970390,0.00000000,-0.00000000
4.37918959,0.24561107,-0.38642450,0.13996316,-0.23036158,0.00550481,-0.00861785,0.01872660,-0.01518096,0.00381385,-0.03358620,0.01310111,-0.01105638,0.00000000,-0.00000000
4.38519260,0.23802496,-0.43305021,0.13476201,-0.25795991,0.00538728,-0.00967441,0.01812427,-0.01702784,0.00352309,-0.03750276,0.01298390,-0.01253635,0.00000000,-0.00000000
4.39119560,0.23237297,-0.48221421,0.13045956,-0.28700896,0.00526887,-0.01079699,0.01757861,-0.01901016,0.00336858,-0.04160880,0.01319243,-0.01414504,0.00000000,-0.00000000
4.39719860,0.22864200,-0.53351825,0.12703972,-0.31725628,0.00515137,-0.01197865,0.01709007,-0.02111682,0.00334042,-0.04585995,0.01373000,-0.01588311,0.00000000,-0.00000000
4.40320160,0.22685117,-0.58649774,0.12450878,-0.34840850,0.00503721,-0.01321134,0.01666112,-0.02333547,0.00343004,-0.05020532,0.01460021,-0.01775065,0.00000000,-0.00000000
4.40920460,0.22704641,-0.64062953,0.12289276,-0.38013604,0.00492927,-0.01448609,0.01629580,-0.02565275,0.00363007,-0.05458826,0.01580657,-0.01974738,0.00000000,-0.00000000
4.41520760,0.22929317,-0.69534265,0.12223395,-0.41207981,0.00483075,-0.01579321,0.01599927,-0.02805460,0.00393400,-0.05894724,0.01735201,-0.02187265,0.00000000,-0.00000000
4.42121061,0.23366793,-0.75003206,0.12258667,-0.44385956,0.00474502,-0.01712265,0.01577729,-0.03052668,0.00433597,-0.06321718,0.01923815,-0.02412566,0.00000000,-0.00000000
4.42721361,0.24024872,-0.80407451,0.12401247,-0.47508385,0.00467542,-0.01846424,0.01563557,-0.03305481,0.00483038,-0.06733097,0.02146454,-0.02650550,0.00000000,-0.00000000
4.43321661,0.24910522,-0.85684611,0.12657512,-0.50536096,0.00462510,-0.01980810,0.01557923,-0.03562547,0.00541163,-0.07122122,0.02402783,-0.02901122,0.00000000,-0.00000000
4.43921961,0.26028894,-0.90774067,0.13033545,-0.53431042,0.00459685,-0.02114497,0.01561217,-0.03822624,0.00607376,-0.07482215,0.02692086,-0.03164183,0.00000000,-0.00000000
4.44522261,0.27382383,-0.95618788,0.13534627,-0.56157460,0.00459293,-0.02246655,0.01573655,-0.04084624,0.00681019,-0.07807147,0.03013186,-0.03439620,0.00000000,-0.00000000
4.45122561,0.28969776,-1.00167043,0.14164764,-0.58682960,0.00461494,-0.02376576,0.01595236,-0.04347639,0.00761345,-0.08091236,0.03364369,-0.03727285,0.00000000,-0.00000000
4.45722861,0.30785542,-1.04373918,0.14926260,-0.60979519,0.00466375,-0.02503697,0.01625704,-0.04610967,0.00847499,-0.08329517,0.03743321,-0.04026970,0.00000000,-0.00000000
4.46323162,0.32819272,-1.08202534,0.15819343,-0.63024290,0.00473935,-0.02627615,0.01664523,-0.04874109,0.00938503,-0.08517905,0.04147087,-0.04338361,0.00000000,-0.00000000
4.46923462,0.35055314,-1.11624928,0.16841867,-0.64800210,0.00484089,-0.02748088,0.01710872,-0.05136760,0.01033249,-0.08653317,0.04572047,-0.04660994,0.00000000,-0.00000000
4.47523762,0.37472617,-1.14622509,0.17989090,-0.66296358,0.00496661,-0.02865032,0.01763640,-0.05398776,0.01130503,-0.08733772,0.05013923,-0.04994191,0.00000000,-0.00000000
4.48124062,0.40044783,-1.17186090,0.19253536,-0.67508040,0.00511392,-0.02978500,0.01821455,-0.05660125,0.01228908,-0.08758439,0.05467805,-0.05336997,0.00000000,-0.00000000
4.48724362,0.42740343,-1.19315486,0.20624942,-0.68436612,0.00527943,-0.03088657,0.01882703,-0.05920820,0.01327008,-0.08727654,0.05928216,-0.05688121,0.00000000,-0.00000000
4.49324662,0.45523237,-1.21018697,0.22090295,-0.69089034,0.00545905,-0.03195740,0.01945578,-0.06180850,0.01423268,-0.08642886,0.06389195,-0.06045868,0.00000000,-0.00000000
4.49924962,0.48353480,-1.22310738,0.23633946,-0.69477192,0.00564814,-0.03300018,0.02008134,-0.06440087,0.01516106,-0.08506666,0.06844408,-0.06408091,0.00000000,-0.00000000
4.50525263,0.51188006,-1.23212184,0.25237804,-0.69617026,0.00584161,-0.03401745,0.02068345,-0.06698206,0.01603931,-0.08322481,0.07287283,-0.06772147,0.00000000,-0.00000000
4.51125563,0.53981628,-1.23747521,0.26881610,-0.69527521,0.00603411,-0.03501104,0.02124169,-0.06954596,0.01685182,-0.08094639,0.07711159,-0.07134883,0.00000000,-0.00000000
4.51725863,0.56688109,-1.23943417,0.28543267,-0.69229608,0.00622019,-0.03598164,0.02173622,-0.07208290,0.01758371,-0.07828100,0.08109448,-0.07492631,0.00000000,-0.00000000
4.52326163,0.59261282,-1.23827005,0.30199231,-0.68745060,0.00639446,-0.03692837,0.02214841,-0.07457905,0.01822127,-0.07528308,0.08475803,-0.07841245,0.00000000,-0.00000000
4.52926463,0.61656191,-1.23424294,0.31824948,-0.68095420,0.00655176,-0.03784840,0.02246148,-0.07701605,0.01875234,-0.07201002,0.08804283,-0.08176152,0.00000000,-0.00000000
4.53526763,0.63830199,-1.22758799,0.33395330,-0.67301051,0.00668733,-0.03873669,0.02266110,-0.07937087,0.01916674,-0.06852041,0.09089510,-0.08492440,0.00000000,-0.00000000
4.54127064,0.65744036,-1.21850474,0.34885255,-0.66380332,0.00679690,-0.03958593,0.02273586,-0.08161598,0.01945654,-0.06487225,0.09326811,-0.08784977,0.00000000,-0.00000000
4.54727364,0.67362744,-1.20714992,0.36270082,-0.65349050,0.00687687,-0.04038649,0.02267760,-0.08371979,0.01961630,-0.06112148,0.09512341,-0.09048543,0.00000000,-0.00000000
4.55327664,0.68656497,-1.19363419,0.37526173,-0.64220021,0.00692432,-0.04112663,0.02248171,-0.08564741,0.01964328,-0.05732064,0.09643181,-0.09277994,0.00000000,-0.00000000
4.55927964,0.69601257,-1.17802279,0.38631403,-0.63002936,0.00693716,-0.04179280,0.02214719,-0.08736162,0.01953749,-0.05351779,0.09717404,-0.09468430,0.00000000,-0.00000000
4.56528264,0.70179272,-1.16033990,0.39565650,-0.61704439,0.00691410,-0.04237008,0.02167663,-0.08882413,0.01930164,-0.04975574,0.09734114,-0.09615371,0.00000000,-0.00000000
4.57128564,0.70379384,-1.14057627,0.40311259,-0.60328405,0.00685468,-0.04284273,0.02107603,-0.08999694,0.01894108,-0.04607159,0.09693453,-0.09714939,0.00000000,-0.00000000
4.57728864,0.70197156,-1.11869953,0.40853452,-0.58876407,0.00675925,-0.04319483,0.02035456,-0.09084389,0.01846355,-0.04249648,0.09596573,-0.09764012,0.00000000,-0.00000000
4.58329165,0.69634828,-1.09466629,0.41180688,-0.57348309,0.00662892,-0.04341097,0.01952408,-0.09133213,0.01787893,-0.03905563,0.09445588,-0.09760374,0.00000000,-0.00000000
4.58929465,0.68701093,-1.06843529,0.41284953,-0.55742955,0.00646552,-0.04347696,0.01859875,-0.09143363,0.01719889,-0.03576861,0.09243488,-0.09702832,0.00000000,-0.00000000
4.59529765,0.67410728,-1.03998060,0.41161973,-0.54058895,0.00627146,-0.04338051,0.01759443,-0.09112652,0.01643651,-0.03264974,0.08994043,-0.09591297,0.00000000,-0.00000000
4.60130065,0.65784084,-1.00930404,0.40811339,-0.52295107,0.00604969,-0.04311188,0.01652814,-0.09039624,0.01560585,-0.02970868,0.08701682,-0.09426834,0.00000000,-0.00000000
4.60730365,0.63846468,-0.97644612,0.40236537,-0.50451656,0.00580356,-0.04266441,0.01541748,-0.08923641,0.01472153,-0.02695101,0.08371368,-0.09211672,0.00000000,-0.00000000
4.61330665,0.61627426,-0.94149480,0.39444885,-0.48530270,0.00553675,-0.04203498,0.01428005,-0.08764946,0.01379832,-0.02437896,0.08008454,-0.08949167,0.00000000,-0.00000000
4.61930965,0.59159972,-0.90459165,0.38447365,-0.46534791,0.00525309,-0.04122427,0.01313294,-0.08564685,0.01285074,-0.02199204,0.07618550,-0.08643735,0.00000000,-0.00000000
4.62531266,0.56479759,-0.86593513,0.37258366,-0.44471476,0.00495655,-0.04023697,0.01199227,-0.08324904,0.01189268,-0.01978773,0.07207386,-0.08300746,0.00000000,-0.00000000
4.63131566,0.53624246,-0.82578094,0.35895328,-0.42349153,0.00465106,-0.03908174,0.01087280,-0.08048502,0.01093713,-0.01776202,0.06780682,-0.07926390,0.00000000,-0.00000000
4.63731866,0.50631857,-0.78443945,0.34378314,-0.40179221,0.00434044,-0.03777109,0.00978760,-0.07739163,0.00999588,-0.01590992,0.06344029,-0.07527519,0.00000000,-0.00000000
4.64332166,0.47541172,-0.74227058,0.32729508,-0.37975503,0.00402837,-0.03632107,0.00874787,-0.07401257,0.00907938,-0.01422596,0.05902785,-0.07111479,0.00000000,-0.00000000
4.64932466,0.44390155,-0.69967636,0.30972665,-0.35753972,0.00371825,-0.03475089,0.00776278,-0.07039715,0.00819658,-0.01270442,0.05461982,-0.06685919,0.00000000,-0.00000000
4.65532766,0.41215446,-0.65709179,0.29132525,-0.33532371,0.00341319,-0.03308237,0.00683943,-0.06659893,0.00735486,-0.01133969,0.05026254,-0.06258620,0.00000000,-0.00000000
4.66133067,0.38051721,-0.61497432,0.27234220,-0.31329752,0.00311598,-0.03133940,0.00598291,-0.06267428,0.00656005,-0.01012637,0.04599773,-0.05837308,0.00000000,-0.00000000
4.66733367,0.34931146,-0.57379265,0.25302684,-0.29165961,0.00282904,-0.02954723,0.00519637,-0.05868077,0.00581642,-0.00905943,0.04186212,-0.05429494,0.00000000,-0.00000000
4.67333667,0.31882919,-0.53401517,0.23362093,-0.27061096,0.00255439,-0.02773183,0.00448118,-0.05467576,0.00512684,-0.00813419,0.03788720,-0.05042324,0.00000000,-0.00000000
4.67933967,0.28932918,-0.49609867,0.21435356,-0.25034973,0.00229371,-0.02591922,0.00383717,-0.05071495,0.00449283,-0.00734638,0.03409906,-0.04682441,0.00000000,-0.00000000
4.68534267,0.26103452,-0.46047752,0.19543665,-0.23106602,0.00204826,-0.02413482,0.00326281,-0.04685106,0.00391476,-0.00669204,0.03051848,-0.04355881,0.00000000,-0.00000000
4.69134567,0.23413121,-0.42755373,0.17706134,-0.21293719,0.00181899,-0.02240283,0.00275548,-0.04313273,0.00339197,-0.00616745,0.02716108,-0.04067971,0.00000000,-0.00000000
4.69734867,0.20876779,-0.39768814,0.15939512,-0.19612362,0.00160649,-0.02074569,0.00231174,-0.03960350,0.00292299,-0.00576901,0.02403755,-0.03823267,0.00000000,-0.00000000
4.70335168,0.18505594,-0.37119273,0.14258010,-0.18076525,0.00141104,-0.01918363,0.00192756,-0.03630114,0.00250568,-0.00549313,0.02115409,-0.03625490,0.00000000,-0.00000000
4.70935468,0.16307212,-0.34832434,0.12673210,-0.16697875,0.00123268,-0.01773423,0.00159857,-0.03325699,0.00213743,-0.00533610,0.01851279,-0.03477494,0.00000000,-0.00000000
4.71535768,0.14285987,-0.32927962,0.11194081,-0.15485551,0.00107120,-0.01641219,0.00132032,-0.03049569,0.00181534,-0.00529387,0.01611214,-0.03381238,0.00000000,-0.00000000
4.72136068,0.12443301,-0.31419143,0.09827078,-0.14446036,0.00092620,-0.01522904,0.00108845,-0.02803497,0.00153635,-0.00536199,0.01394763,-0.03337771,0.00000000,-0.00000000
4.72736368,0.10777937,-0.30312640,0.08576335,-0.13583103,0.00079716,-0.01419310,0.00089889,-0.02588563,0.00129741,-0.00553540,0.01201224,-0.03347232,0.00000000,-0.00000000
4.73336668,0.09286496,-0.29608390,0.07443915,-0.12897823,0.00068343,-0.01330937,0.00074806,-0.02405178,0.00109564,-0.00580829,0.01029714,-0.03408853,0.00000000,-0.00000000
4.73936968,0.07963855,-0.29299618,0.06430137,-0.12388645,0.00058432,-0.01257961,0.00063303,-0.02253103,0.00092841,-0.00617398,0.00879220,-0.03520978,0.00000000,-0.00000000
4.74537269,0.06803644,-0.29372978,0.05533938,-0.12051524,0.00049912,-0.01200241,0.00055162,-0.02131498,0.00079353,-0.00662482,0.00748666,-0.03681083,0.00000000,-0.00000000
4.75137569,0.05798729,-0.29808813,0.04753273,-0.11880104,0.00042717,-0.01157344,0.00050262,-0.02038968,0.00068928,-0.00715211,0.00636967,-0.03885815,0.00000000,-0.00000000
4.75737869,0.04941699,-0.30581547,0.04085539,-0.11865949,0.00036785,-0.01128561,0.00048587,-0.01973622,0.00061460,-0.00774602,0.00543090,-0.04131039,0.00000000,-0.00000000
4.76338169,0.04225335,-0.31660197,0.03527996,-0.11998806,0.00032067,-0.01112939,0.00050241,-0.01933135,0.00056915,-0.00839563,0.00466104,-0.04411897,0.00000000,-0.00000000
4.76938469,0.03643055,-0.33009000,0.03078200,-0.12266906,0.00028529,-0.01109313,0.00055462,-0.01914818,0.00055342,-0.00908893,0.00405234,-0.04722892,0.00000000,-0.00000000
4.77538769,0.03189336,-0.34588173,0.02734406,-0.12657290,0.00026154,-0.01116345,0.00064635,-0.01915690,0.00056883,-0.00981297,0.00359907,-0.05057978,0.00000000,-0.00000000
4.78139070,0.02860091,-0.36354766,0.02495956,-0.13156151,0.00024950,-0.01132557,0.00078307,-0.01932553,0.00061784,-0.01055396,0.00329796,-0.05410673,0.00000000,-0.00000000
4.78739370,0.02653004,-0.38263624,0.02363631,-0.13749187,0.00024945,-0.01156377,0.00097202,-0.01962069,0.00070402,-0.01129751,0.00314860,-0.05774189,0.00000000,-0.00000000
4.79339670,0.02567812,-0.40268414,0.02339951,-0.14421949,0.00026197,-0.01186180,0.00122229,-0.02000834,0.00083215,-0.01202886,0.00315374,-0.06141576,0.00000000,-0.00000000
4.79939970,0.02606529,-0.42322704,0.02429437,-0.15160185,0.00028792,-0.01220324,0.00154499,-0.02045456,0.00100832,-0.01273320,0.00331959,-0.06505872,0.00000000,-0.00000000
4.80540270,0.02773602,-0.44381061,0.02638793,-0.15950154,0.00032846,-0.01257200,0.00195331,-0.02092633,0.00123994,-0.01339599,0.00365596,-0.06860275,0.00000000,-0.00000000
4.81140570,0.03075990,-0.46400117,0.02977030,-0.16778902,0.00038505,-0.01295261,0.00246256,-0.02139217,0.00153579,-0.01400332,0.00417641,-0.07198296,0.00000000,-0.00000000
4.81740870,0.03523166,-0.48339589,0.03455492,-0.17634496,0.00045945,-0.01333061,0.00309017,-0.02182288,0.00190602,-0.01454224,0.00489822,-0.07513926,0.00000000,-0.00000000
4.82341171,0.04127014,-0.50163175,0.04087798,-0.18506194,0.00055372,-0.01369287,0.00385563,-0.02219207,0.00236213,-0.01500118,0.00584223,-0.07801778,0.00000000,-0.00000000
4.82941471,0.04901639,-0.51839329,0.04889671,-0.19384551,0.00067013,-0.01402783,0.00478029,-0.02247674,0.00291679,-0.01537018,0.00703262,-0.08057221,0.00000000,-0.00000000
4.83541771,0.05863052,-0.53341839,0.05878650,-0.20261443,0.00081121,-0.01432567,0.00588712,-0.02265767,0.00358375,-0.01564127,0.00849643,-0.08276479,0.00000000,-0.00000000
4.84142071,0.07028748,-0.54650209,0.07073685,-0.21130025,0.00097962,-0.01457847,0.00720029,-0.02271973,0.00437758,-0.01580863,0.01026296,-0.08456708,0.00000000,-0.00000000
4.84742371,0.08417160,-0.55749817,0.08494590,-0.21984604,0.00117809,-0.01478025,0.00874467,-0.02265211,0.00531332,-0.01586877,0.01236300,-0.08596038,0.00000000,-0.00000000
4.85342671,0.10046995,-0.56631838,0.10161376,-0.22820453,0.00140935,-0.01492697,0.01054514,-0.02244835,0.00640612,-0.01582061,0.01482781,-0.08693573,0.00000000,-0.00000000
4.85942971,0.11936459,-0.57292944,0.12093447,-0.23633563,0.00167603,-0.01501643,0.01262585,-0.02210630,0.00767070,-0.01566551,0.01768795,-0.08749359,0.00000000,-0.00000000
4.86543272,0.14102376,-0.57734805,0.14308691,-0.24420358,0.00198049,-0.01504814,0.01500919,-0.02162794,0.00912083,-0.01540713,0.02097195,-0.08764322,0.00000000,-0.00000000
4.87143572,0.16559231,-0.57963400,0.16822464,-0.25177380,0.00232475,-0.01502311,0.01771484,-0.02101905,0.01076867,-0.01505131,0.02470478,-0.08740161,0.00000000,-0.00000000
4.87743872,0.19318162,-0.57988212,0.19646511,-0.25900990,0.00271035,-0.01494363,0.02075854,-0.02028885,0.01262404,-0.01460583,0.02890625,-0.08679233,0.00000000,-0.00000000
4.88344172,0.22385928,-0.57821327,0.22787849,-0.26587077,0.00313817,-0.01481297,0.02415098,-0.01944945,0.01469375,-0.01408012,0.03358933,-0.08584407,0.00000000,-0.00000000
4.88944472,0.25763911,-0.57476503,0.26247666,-0.27230821,0.00360834,-0.01463517,0.02789651,-0.01851534,0.01698083,-0.01348489,0.03875845,-0.08458912,0.00000000,-0.00000000
4.89544772,0.29447188,-0.56968263,0.30020270,-0.27826525,0.00412011,-0.01441466,0.03199205,-0.01750276,0.01948379,-0.01283181,0.04440792,-0.08306183,0.00000000,-0.00000000
4.90145073,0.33423727,-0.56311069,0.34092168,-0.28367522,0.00467173,-0.01415609,0.03642598,-0.01642908,0.02219604,-0.01213308,0.05052047,-0.08129715,0.00000000,-0.00000000
4.90745373,0.37673769,-0.55518602,0.38441309,-0.28846180,0.00526041,-0.01386405,0.04117729,-0.01531221,0.02510531,-0.01140108,0.05706605,-0.07932928,0.00000000,-0.00000000
4.91345673,0.42169441,-0.54603214,0.43036562,-0.29254016,0.00588222,-0.01354288,0.04621491,-0.01416998,0.02819327,-0.01064798,0.06400096,-0.07719050,0.00000000,-0.00000000
4.91945973,0.46874646,-0.53575546,0.47837487,-0.29581891,0.00653215,-0.01319653,0.05149738,-0.01301965,0.03143532,-0.00988544,0.07126742,-0.07491034,0.00000000,-0.00000000
4.92546273,0.51745278,-0.52444351,0.52794431,-0.29820316,0.00720410,-0.01282846,0.05697284,-0.01187741,0.03480059,-0.00912431,0.07879357,-0.07251491,0.00000000,-0.00000000
4.93146573,0.56729768,-0.51216499,0.57848994,-0.29959814,0.00789099,-0.01244161,0.06257943,-0.01075801,0.03825223,-0.00837440,0.08649409,-0.07002662,0.00000000,-0.00000000
4.93746873,0.61769998,-0.49897156,0.62934877,-0.29991350,0.00858489,-0.01203838,0.06824617,-0.00967447,0.04174792,-0.00764433,0.09427134,-0.06746416,0.00000000,-0.00000000
4.94347174,0.66802549,-0.48490118,0.67979128,-0.29906786,0.00927717,-0.01162066,0.07389415,-0.00863783,0.04524064,-0.00694137,0.10201711,-0.06484263,0.00000000,-0.00000000
4.94947474,0.71760273,-0.46998248,0.72903744,-0.29699338,0.00995878,-0.01118998,0.07943831,-0.00765712,0.04867979,-0.00627144,0.10961496,-0.06217407,0.00000000,-0.00000000
4.95547774,0.76574135,-0.45423995,0.77627609,-0.29364006,0.01062044,-0.01074756,0.08478946,-0.00673923,0.05201245,-0.00563908,0.11694298,-0.05946796,0.00000000,-0.00000000
4.96148074,0.81175263,-0.43769930,0.82068705,-0.28897954,0.01125296,-0.01029444,0.08985674,-0.00588904,0.05518494,-0.00504753,0.12387707,-0.05673199,0.00000000,-0.00000000
4.96748374,0.85497118,-0.42039272,0.86146507,-0.28300805,0.01184751,-0.00983163,0.09455025,-0.00510948,0.05814445,-0.00449878,0.13029448,-0.05397270,0.00000000,-0.00000000
4.97348674,0.89477702,-0.40236357,0.89784488,-0.27574850,0.01239592,-0.00936021,0.09878391,-0.00440175,0.06084086,-0.00399374,0.13607752,-0.05119625,0.00000000,-0.00000000
4.97948974,0.93061686,-0.38367017,0.92912614,-0.26725139,0.01289097,-0.00888142,0.10247829,-0.00376548,0.06322853,-0.00353238,0.14111728,-0.04840904,0.00000000,-0.00000000
4.98549275,0.96202372,-0.36438843,0.95469734,-0.25759461,0.01332661,-0.00839681,0.10556340,-0.00319900,0.06526804,-0.00311384,0.14531727,-0.04561822,0.00000000,-0.00000000
4.99149575,0.98863380,-0.34461331,0.97405741,-0.24688208,0.01369820,-0.00790821,0.10798126,-0.00269960,0.06692787,-0.00273668,0.14859659,-0.04283212,0.00000000,-0.00000000
4.99749875,1.01019970,-0.32445881,0.98683424,-0.23524133,0.01400264,-0.00741782,0.10968820,-0.00226378,0.06818583,-0.00239901,0.15089284,-0.04006048,0.00000000,-0.00000000
5.00350175,1.02659935,-0.30405691,0.99279903,-0.22282019,0.01423848,-0.00692820,0.11065664,-0.00188749,0.06903019,-0.00209863,0.15216424,-0.03731449,0.00000000,-0.00000000
5.00950475,1.03784008,-0.28355525,0.99187595,-0.20978276,0.01440594,-0.00644224,0.11087647,-0.00156644,0.06946061,-0.00183322,0.15239114,-0.03460681,0.00000000,-0.00000000
5.01550775,1.04405761,-0.26311405,0.98414642,-0.19630495,0.01450685,-0.00596312,0.11035573,-0.00129626,0.06948857,-0.00160046,0.15157672,-0.03195130,0.00000000,-0.00000000
5.02151076,1.04550988,-0.24290242,0.96984805,-0.18256972,0.01454459,-0.00549427,0.10912081,-0.00107276,0.06913747,-0.00139819,0.14974684,-0.02936284,0.00000000,-0.00000000
5.02751376,1.04256614,-0.22309445,0.94936802,-0.16876252,0.01452384,-0.00503929,0.10721588,-0.00089215,0.06844232,-0.00122447,0.14694915,-0.02685690,0.00000000,-0.00000000
5.03351676,1.03569172,-0.20386530,0.92323138,-0.15506694,0.01445042,-0.00460190,0.10470182,-0.00075115,0.06744902,-0.00107773,0.14325130,-0.02444926,0.00000000,-0.00000000
5.03951976,1.02542924,-0.18538770,0.89208475,-0.14166097,0.01433099,-0.00418591,0.10165454,-0.00064723,0.06621326,-0.00095685,0.13873861,-0.02215565,0.00000000,-0.00000000
