energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.63131566,9.20474807,0.51611175,0.33567037,0.05263449,1.36973937,3.59688599,3.99810784,0.16972482,3.03019901
-4.62531266,9.48403632,0.53533481,0.34975647,0.05571470,1.41684316,3.74495011,4.07589669,0.17554861,3.15597775
-4.61930965,9.73037393,0.55306333,0.36255237,0.05867180,1.45865818,3.88100872,4.13936274,0.18062785,3.27102664
-4.61330665,9.93953939,0.56904168,0.37382872,0.06146660,1.49443653,4.00287218,4.18736985,0.18487687,3.37345340
-4.60730365,10.10773055,0.58302487,0.38337427,0.06406061,1.52350147,4.10848440,4.21896913,0.18822040,3.46149453
-4.60130065,10.23166352,0.59478432,0.39100204,0.06641694,1.54526648,4.19597614,4.23342005,0.19059574,3.53356335
-4.59529765,10.30866331,0.60411356,0.39655489,0.06850112,1.55925279,4.26371621,4.23020830,0.19195463,3.58829543
-4.58929465,10.33674307,0.61083395,0.39991052,0.07028204,1.56510454,4.31035851,4.20905991,0.19226486,3.62458955
-4.58329165,10.31466859,0.61480000,0.40098547,0.07173269,1.56260096,4.33488308,4.16995123,0.19151141,3.64164249
-4.57728864,10.24200523,0.61590419,0.39973808,0.07283088,1.55166499,4.33662935,4.11311415,0.18969720,3.63897615
-4.57128564,10.11914495,0.61408097,0.39617016,0.07355987,1.53236785,4.31531999,4.03903644,0.18684329,3.61645568
-4.56528264,9.94731190,0.60930996,0.39032741,0.07390883,1.50492927,4.27107438,3.94845675,0.18298857,3.57429787
-4.55927964,9.72854564,0.60161785,0.38229845,0.07387320,1.46971333,4.20441074,3.84235437,0.17818890,3.51306922
-4.55327664,9.46566221,0.59107931,0.37221258,0.07345482,1.42721990,4.11623692,3.72193363,0.17251581,3.43367360
-4.54727364,9.16219406,0.57781639,0.36023627,0.07266205,1.37807207,4.00782973,3.58860334,0.16605467,3.33733020
-4.54127064,8.82231071,0.56199675,0.34656857,0.07150955,1.32299989,3.88080387,3.44395158,0.15890253,3.22554227
-4.53526763,8.45072291,0.54383060,0.33143568,0.07001810,1.26282124,3.73707139,3.28971658,0.15116554,3.10005819
-4.52926463,8.05257373,0.52356639,0.31508481,0.06821410,1.19842038,3.57879336,3.12775441,0.14295634,2.96282622
-4.52326163,7.63332040,0.50148553,0.29777759,0.06612913,1.13072514,3.40832556,2.96000433,0.13439110,2.81594486
-4.51725863,7.19861109,0.47789624,0.27978338,0.06379927,1.06068363,3.22816019,2.78845288,0.12558675,2.66161059
-4.51125563,6.75416091,0.45312676,0.26137262,0.06126434,0.98924124,3.04086588,2.61509761,0.11665821,2.50206504
-4.50525263,6.30563103,0.42751807,0.24281052,0.05856717,0.91731888,2.84902800,2.44191162,0.10771582,2.33954337
-4.49924962,5.85851492,0.40141655,0.22435124,0.05575269,0.84579306,2.65519131,2.27080955,0.09886304,2.17622549
-4.49324662,5.41803450,0.37516665,0.20623284,0.05286711,0.77547852,2.46180667,2.10361610,0.09019453,2.01419176
-4.48724362,4.98904910,0.34910378,0.18867293,0.04995697,0.70711383,2.27118346,1.94203761,0.08179456,1.85538404
-4.48124062,4.57597878,0.32354779,0.17186533,0.04706827,0.64135015,2.08544859,1.78763721,0.07373590,1.70157316
-4.47523762,4.18274324,0.29879695,0.15597753,0.04424563,0.57874344,1.90651310,1.64181383,0.06607909,1.55433311
-4.46923462,3.81271644,0.27512280,0.14114919,0.04153138,0.51975003,1.73604665,1.50578532,0.05887214,1.41502216
-4.46323162,3.46869688,0.25276581,0.12749135,0.03896487,0.46472527,1.57545991,1.38057553,0.05215065,1.28477080
-4.45722861,3.15289243,0.23193188,0.11508651,0.03658162,0.41392517,1.42589476,1.26700541,0.04593822,1.16447601
-4.45122561,2.86691848,0.21278987,0.10398934,0.03441275,0.36751047,1.28822152,1.16568769,0.04024721,1.05480134
-4.44522261,2.61180795,0.19546990,0.09422795,0.03248436,0.32555281,1.16304276,1.07702507,0.03507971,0.95618204
-4.43921961,2.38803129,0.18006264,0.08580553,0.03081702,0.28804254,1.05070264,1.00121151,0.03042870,0.86883443
-4.43321661,2.19552489,0.16661934,0.07870243,0.02942543,0.25489762,0.95130098,0.93823646,0.02627934,0.79276874
-4.42721361,2.03372632,0.15515262,0.07287827,0.02831809,0.22597323,0.86471111,0.88789174,0.02261025,0.72780461
-4.42121061,1.90161489,0.14563796,0.06827433,0.02749716,0.20107174,0.79060061,0.84978097,0.01939487,0.67358853
-4.41520760,1.79775661,0.13801579,0.06481593,0.02695842,0.17995256,0.72845412,0.82333150,0.01660275,0.62961282
-4.40920460,1.72035242,0.13219414,0.06241474,0.02669140,0.16234176,0.67759767,0.80780881,0.01420071,0.59523530
-4.40320160,1.66728942,0.12805175,0.06097119,0.02667957,0.14794115,0.63722377,0.80233336,0.01215400,0.56969974
-4.39719860,1.63619429,0.12544161,0.06037674,0.02690078,0.13643671,0.60641696,0.80590017,0.01042722,0.55215651
-4.39119560,1.62448901,0.12419490,0.06051614,0.02732773,0.12750635,0.58417933,0.81740081,0.00898519,0.54168332
-4.38519260,1.62944845,0.12412519,0.06126962,0.02792867,0.12082684,0.56945593,0.83564821,0.00779359,0.53730613
-4.37918959,1.64825956,0.12503293,0.06251511,0.02866817,0.11608005,0.56115962,0.85940373,0.00681958,0.53801981
-4.37318659,1.67808200,0.12671009,0.06413032,0.02950800,0.11295851,0.55819540,0.88740661,0.00603219,0.54280874
-4.36718359,1.71610939,0.12894493,0.06599496,0.03040814,0.11117024,0.55948379,0.91840517,0.00540261,0.55066700
-4.36118059,1.75963054,0.13152681,0.06799271,0.03132782,0.11044298,0.56398330,0.95118914,0.00490444,0.56061815
-4.35517759,1.80608959,0.13425084,0.07001331,0.03222659,0.11052784,0.57071151,0.98462249,0.00451379,0.57173420
-4.34917459,1.85314362,0.13692247,0.07195450,0.03306541,0.11120241,0.57876463,1.01767565,0.00420931,0.58315349
-4.34317159,1.89871633,0.13936165,0.07372376,0.03380772,0.11227329,0.58733507,1.04945611,0.00397217,0.59409716
-4.33716858,1.94104587,0.14140672,0.07524001,0.03442037,0.11357801,0.59572681,1.07923614,0.00378602,0.60388377
-4.33116558,1.97872530,0.14291759,0.07643492,0.03487456,0.11498647,0.60336802,1.10647643,0.00363687,0.61194154
-4.32516258,2.01073367,0.14377849,0.07725405,0.03514650,0.11640165,0.60982065,1.13084447,0.00351296,0.61781799
-4.31915958,2.03645628,0.14389981,0.07765761,0.03521801,0.11775970,0.61478674,1.15222650,0.00340458,0.62118638
-4.31315658,2.05569282,0.14321930,0.07762084,0.03507688,0.11902934,0.61811100,1.17073215,0.00330399,0.62184886
-4.30715358,2.06865233,0.14170234,0.07713398,0.03471707,0.12021053,0.61977974,1.18669097,0.00320513,0.61973591
-4.30115058,2.07593468,0.13934143,0.07620184,0.03413862,0.12133241,0.61991599,1.20064066,0.00310355,0.61490230
-4.29514757,2.07849852,0.13615487,0.07484297,0.03334746,0.12245055,0.61877097,1.21330674,0.00299615,0.60751938
-4.28914457,2.07761652,0.13218467,0.07308841,0.03235495,0.12364355,0.61671213,1.22557413,0.00288104,0.59786413
-4.28314157,2.07481913,0.12749385,0.07098015,0.03117731,0.12500902,0.61420834,1.23845134,0.00275735,0.58630524
-4.27713857,2.07182864,0.12216315,0.06856928,0.02983487,0.12665913,0.61181250,1.25302835,0.00262504,0.57328682
-4.27113557,2.07048608,0.11628741,0.06591390,0.02835121,0.12871578,0.61014249,1.27042966,0.00248478,0.55931032
-4.26513257,2.07267346,0.10997166,0.06307698,0.02675231,0.13130565,0.60986109,1.29176433,0.00233773,0.54491541
-4.25912956,2.08023474,0.10332719,0.06012414,0.02506557,0.13455515,0.61165557,1.31807483,0.00218544,0.53066056
-4.25312656,2.09489836,0.09646761,0.05712144,0.02331890,0.13858559,0.61621792,1.35028704,0.00202973,0.51710398
-4.24712356,2.11820479,0.08950523,0.05413333,0.02153988,0.14350869,0.62422618,1.38916343,0.00187249,0.50478585
-4.24112056,2.15144206,0.08254775,0.05122086,0.01975495,0.14942259,0.63632774,1.43526160,0.00171567,0.49421226
-4.23511756,2.19559187,0.07569537,0.04844001,0.01798870,0.15640851,0.65312493,1.48890017,0.00156114,0.48584145
-4.22911456,2.25128860,0.06903848,0.04584044,0.01626336,0.16452816,0.67516336,1.55013358,0.00141063,0.48007288
-4.22311156,2.31879285,0.06265592,0.04346449,0.01459836,0.17382203,0.70292297,1.61873734,0.00126569,0.47723909
-4.21710855,2.39798043,0.05661378,0.04134659,0.01301003,0.18430847,0.73681192,1.69420431,0.00112763,0.47760072
-4.21110555,2.48834709,0.05096485,0.03951291,0.01151146,0.19598367,0.77716289,1.77575278,0.00099750,0.48134433
-4.20510255,2.58902836,0.04574852,0.03798140,0.01011251,0.20882242,0.82423144,1.86234570,0.00087612,0.48858297
-4.19909955,2.69883324,0.04099120,0.03676202,0.00881987,0.22277945,0.87819580,1.95272081,0.00076403,0.49935899
-4.19309655,2.81628981,0.03670717,0.03585724,0.00763730,0.23779138,0.93915740,2.04543001,0.00066152,0.51364866
-4.18709355,2.93970020,0.03289968,0.03526271,0.00656584,0.25377890,1.00714141,2.13888653,0.00056867,0.53136809
-4.18109055,3.06720187,0.02956227,0.03496802,0.00560419,0.27064916,1.08209653,2.23141759,0.00048536,0.55237976
-4.17508754,3.19683210,0.02668031,0.03495752,0.00474906,0.28829804,1.16389352,2.32132010,0.00041128,0.57649917
-4.16908454,3.32659224,0.02423246,0.03521123,0.00399552,0.30661219,1.25232179,2.40691703,0.00034601,0.60350111
-4.16308154,3.45450867,0.02219224,0.03570556,0.00333742,0.32547060,1.34708408,2.48661154,0.00028901,0.63312506
-4.15707854,3.57868738,0.02052936,0.03641415,0.00276770,0.34474580,1.44778890,2.55893659,0.00023967,0.66507949
-4.15107554,3.69736003,0.01921107,0.03730851,0.00227876,0.36430426,1.55394139,2.62259780,0.00019733,0.69904485
-4.14507254,3.80891958,0.01820325,0.03835857,0.00186272,0.38400646,1.66493295,2.67650768,0.00016130,0.73467527
-4.13906953,3.91194452,0.01747131,0.03953320,0.00151171,0.40370625,1.78003059,2.71981000,0.00013091,0.77159913
-4.13306653,4.00521155,0.01698096,0.04080054,0.00121803,0.42324996,1.89836725,2.75189360,0.00010548,0.80941881
-4.12706353,4.08769712,0.01669876,0.04212839,0.00097436,0.44247535,2.01893422,2.77239539,0.00008438,0.84770998
-4.12106053,4.15856938,0.01659250,0.04348438,0.00077384,0.46121047,2.14057719,2.78119333,0.00006701,0.88602100
-4.11505753,4.21717216,0.01663145,0.04483629,0.00061017,0.47927301,2.26199714,2.77839011,0.00005284,0.92387300
-4.10905453,4.26300355,0.01678652,0.04615224,0.00047766,0.49647003,2.38175747,2.76428931,0.00004137,0.96076105
-4.10305153,4.29569161,0.01703029,0.04740096,0.00037125,0.51259861,2.49829809,2.73936587,0.00003215,0.99615703
-4.09704852,4.31496985,0.01733708,0.04855210,0.00028647,0.52744737,2.60995724,2.70423290,0.00002481,1.02951456
-4.09104552,4.32065500,0.01768284,0.04957658,0.00021946,0.54079915,2.71500111,2.65960705,0.00001901,1.06027614
-4.08504252,4.31262914,0.01804524,0.05044699,0.00016692,0.55243484,2.81166081,2.60627457,0.00001446,1.08788269
-4.07903952,4.29082783,0.01840360,0.05113809,0.00012605,0.56213824,2.89817587,2.54505983,0.00001092,1.11178524
-4.07303652,4.25523512,0.01873896,0.05162725,0.00009450,0.56970193,2.97284276,2.47679784,0.00000819,1.13145846
-4.06703352,4.20588573,0.01903412,0.05189505,0.00007034,0.57493384,3.03406661,2.40231191,0.00000610,1.14641565
-4.06103052,4.14287389,0.01927375,0.05192572,0.00005198,0.57766425,3.08041373,2.32239704,0.00000451,1.15622423
-4.05502751,4.06636766,0.01944449,0.05170764,0.00003814,0.57775285,3.11066269,2.23780920,0.00000331,1.16052127
-4.04902451,3.97662724,0.01953513,0.05123377,0.00002778,0.57509543,3.12385102,2.14926015,0.00000242,1.15902796
-4.04302151,3.87402499,0.01953669,0.05050193,0.00002009,0.56962985,3.11931543,2.05741726,0.00000176,1.15156233
-4.03701851,3.75906517,0.01944256,0.04951497,0.00001443,0.56134082,3.09672298,1.96290711,0.00000127,1.13804927
-4.03101551,3.63240099,0.01924859,0.04828082,0.00001030,0.55026333,3.05609155,1.86632198,0.00000092,1.11852742
-4.02501251,3.49484701,0.01895316,0.04681240,0.00000730,0.53648418,2.99779819,1.76822770,0.00000068,1.09315206
-4.01900950,3.34738519,0.01855712,0.04512726,0.00000515,0.52014181,2.92257479,1.66917189,0.00000052,1.06219408
-4.01300650,3.19116344,0.01806375,0.04324724,0.00000362,0.50142403,2.83149083,1.56969132,0.00000043,1.02603463
-4.00700350,3.02748601,0.01747863,0.04119783,0.00000254,0.48056396,2.72592412,1.47031758,0.00000039,0.98515583
-4.00100050,2.85779580,0.01680945,0.03900751,0.00000181,0.45783421,2.60752061,1.37158048,0.00000041,0.94012773
-3.99499750,2.68364916,0.01606570,0.03670702,0.00000132,0.43353956,2.47814536,1.27400877,0.00000049,0.89159229
-3.98899450,2.50668442,0.01525846,0.03432852,0.00000103,0.40800859,2.33982665,1.17812828,0.00000065,0.84024500
-3.98299150,2.32858572,0.01439998,0.03190481,0.00000088,0.38158450,2.19469615,1.08445755,0.00000089,0.78681496
-3.97698849,2.15104416,0.01350341,0.02946858,0.00000087,0.35461567,2.04492761,0.99350163,0.00000126,0.73204454
-3.97098549,1.97571817,0.01258240,0.02705172,0.00000098,0.32744636,1.89267686,0.90574443,0.00000180,0.67666928
-3.96498249,1.80419552,0.01165080,0.02468478,0.00000123,0.30040788,1.74002570,0.82164061,0.00000256,0.62139910
-3.95897949,1.63795868,0.01072238,0.02239658,0.00000163,0.27381079,1.58893164,0.74160751,0.00000364,0.56690149
-3.95297649,1.47835540,0.00981061,0.02021396,0.00000223,0.24793812,1.44118566,0.66601810,0.00000513,0.51378736
-3.94697349,1.32657580,0.00892849,0.01816179,0.00000309,0.22304023,1.29837881,0.59519535,0.00000720,0.46260000
-3.94097049,1.18363703,0.00808852,0.01626317,0.00000428,0.19933102,1.16187890,0.52940863,0.00001002,0.41380743
-3.93496748,1.05037590,0.00730268,0.01453980,0.00000592,0.17698598,1.03281710,0.46887242,0.00001386,0.36779834
-3.92896448,0.92744945,0.00658263,0.01301266,0.00000813,0.15614162,0.91208458,0.41374752,0.00001903,0.32488139
-3.92296148,0.81534330,0.00593988,0.01170279,0.00001111,0.13689657,0.80033821,0.36414459,0.00002595,0.28528788
-3.91695848,0.71438676,0.00538618,0.01063236,0.00001508,0.11931395,0.69801452,0.32012995,0.00003513,0.24917725
-3.91095548,0.62477376,0.00493394,0.00982584,0.00002032,0.10342477,0.60535042,0.28173312,0.00004722,0.21664510
-3.90495248,0.54658832,0.00459678,0.00931133,0.00002720,0.08923244,0.52240941,0.24895581,0.00006303,0.18773310
-3.89894947,0.47983305,0.00439014,0.00912202,0.00003614,0.07671767,0.44911155,0.22178154,0.00008354,0.16244045
-3.89294647,0.42445919,0.00433200,0.00929763,0.00004769,0.06584392,0.38526574,0.20018556,0.00010993,0.14073603
-3.88694347,0.38039675,0.00444357,0.00988598,0.00006249,0.05656295,0.33060279,0.18414418,0.00014364,0.12257106
-3.88094047,0.34758318,0.00475009,0.01094441,0.00008130,0.04882020,0.28480794,0.17364314,0.00018637,0.10789138
-3.87493747,0.32598948,0.00528162,0.01254108,0.00010502,0.04255999,0.24755162,0.16868432,0.00024011,0.09664919
-3.86893447,0.31564228,0.00607375,0.01475614,0.00013471,0.03773015,0.21851746,0.16929038,0.00030717,0.08881366
-3.86293147,0.31664118,0.00716831,0.01768256,0.00017158,0.03428615,0.19742663,0.17550698,0.00039020,0.08438014
-3.85692846,0.32917030,0.00861394,0.02142657,0.00021701,0.03219438,0.18405805,0.18740228,0.00049220,0.08337753
-3.85092546,0.35350370,0.01046652,0.02610763,0.00027254,0.03143477,0.17826380,0.20506365,0.00061652,0.08587369
-3.84492246,0.39000403,0.01278943,0.03185786,0.00033989,0.03200240,0.17997955,0.22859157,0.00076684,0.09197865
-3.83891946,0.43911432,0.01565353,0.03882068,0.00042091,0.03390834,0.18922978,0.25809078,0.00094716,0.10184536
-3.83291646,0.50134308,0.01913689,0.04714884,0.00051762,0.03717949,0.20612777,0.29365913,0.00116174,0.11566798
-3.82691346,0.57724274,0.02332414,0.05700149,0.00063211,0.04185756,0.23087039,0.33537439,0.00141505,0.13367766
-3.82091046,0.66738211,0.02830551,0.06854042,0.00076656,0.04799716,0.26372796,0.38327955,0.00171165,0.15613572
-3.81490745,0.77231350,0.03417540,0.08192550,0.00092316,0.05566309,0.30502941,0.43736735,0.00205613,0.18332440
-3.80890445,0.89253548,0.04103057,0.09730918,0.00110406,0.06492679,0.35514319,0.49756458,0.00245292,0.21553531
-3.80290145,1.02845248,0.04896787,0.11483034,0.00131130,0.07586230,0.41445454,0.56371704,0.00290620,0.25305581
-3.79689845,1.18033265,0.05808158,0.13460743,0.00154671,0.08854150,0.48333973,0.63557585,0.00341967,0.29615368
-3.79089545,1.34826559,0.06846039,0.15673136,0.00181186,0.10302910,0.56213825,0.71278601,0.00399643,0.34506056
-3.78489245,1.53212161,0.08018398,0.18125809,0.00210795,0.11937739,0.65112375,0.79487775,0.00463875,0.39995462
-3.77888944,1.73151458,0.09331950,0.20820150,0.00243570,0.13762095,0.75047503,0.88126157,0.00534789,0.46094317
-3.77288644,1.94576997,0.10791777,0.23752666,0.00279527,0.15777161,0.86024812,0.97122722,0.00612393,0.52804595
-3.76688344,2.17390019,0.12400961,0.26914404,0.00318621,0.17981386,0.98035080,1.06394728,0.00696561,0.60117973
-3.76088044,2.41458868,0.14160218,0.30290493,0.00360734,0.20370089,1.11052086,1.15848525,0.00787018,0.68014518
-3.75487744,2.66618433,0.16067570,0.33859848,0.00405672,0.22935156,1.25030916,1.25380836,0.00883332,0.76461664
-3.74887444,2.92670737,0.18118058,0.37595058,0.00453161,0.25664846,1.39906880,1.34880474,0.00984908,0.85413554
-3.74287144,3.19386724,0.20303508,0.41462505,0.00502846,0.28543720,1.55595115,1.44230454,0.01090988,0.94810815
-3.73686843,3.46509285,0.22612384,0.45422709,0.00554292,0.31552716,1.71990940,1.53310442,0.01200657,1.04580792
-3.73086543,3.73757482,0.25029717,0.49430926,0.00606991,0.34669356,1.88971004,1.61999444,0.01312853,1.14638293
-3.72486243,4.00831871,0.27537132,0.53437973,0.00660368,0.37868106,2.06395215,1.70178658,0.01426391,1.24886821
-3.71885943,4.27420799,0.30112986,0.57391295,0.00713793,0.41120869,2.24109401,1.77734365,0.01539978,1.35220306
-3.71285643,4.53207460,0.32732606,0.61236216,0.00766596,0.44397591,2.41948642,1.84560772,0.01652252,1.45525262
-3.70685343,4.77877489,0.35368638,0.64917352,0.00818084,0.47666981,2.59741124,1.90562674,0.01761809,1.55683329
-3.70085043,5.01126811,0.37991499,0.68380135,0.00867557,0.50897287,2.77312389,1.95657855,0.01867246,1.65574104
-3.69484742,5.22669474,0.40569927,0.71572379,0.00914336,0.54057119,2.94489795,1.99779138,0.01967199,1.75078152
-3.68884442,5.42245151,0.43071608,0.74445851,0.00957779,0.57116278,3.11106989,2.02875995,0.02060384,1.84080099
-3.68284142,5.59626057,0.45463874,0.76957750,0.00997308,0.60046556,3.27008216,2.04915699,0.02145636,1.92471677
-3.67683842,5.74623001,0.47714456,0.79072076,0.01032432,0.62822463,3.42052264,2.05883961,0.02221953,2.00154601
-3.67083542,5.87090381,0.49792257,0.80760790,0.01062768,0.65421875,3.56115883,2.05785064,0.02288520,2.07043189
-3.66483242,5.96929949,0.51668141,0.82004756,0.01088062,0.67826554,3.69096539,2.04641515,0.02344748,2.13066603
-3.65882941,6.04093239,0.53315705,0.82794409,0.01108213,0.70022529,3.80914411,2.02493238,0.02390288,2.18170653
-3.65282641,6.08582624,0.54712009,0.83130133,0.01123282,0.72000343,3.91513558,1.99396389,0.02425054,2.22319110
-3.64682341,6.10451017,0.55838253,0.83022351,0.01133514,0.73755135,4.00862262,1.95421841,0.02449219,2.25494482
-3.64082041,6.09800304,0.56680375,0.82491318,0.01139343,0.75286593,4.08952579,1.90653434,0.02463224,2.27698272
-3.63481741,6.06778620,0.57229538,0.81566652,0.01141404,0.76598770,4.15799159,1.85186060,0.02467762,2.28950725
-3.62881441,6.01576658,0.57482518,0.80286622,0.01140537,0.77699790,4.21437467,1.79123666,0.02463757,2.29290096
-3.62281141,5.94423185,0.57441946,0.78697241,0.01137786,0.78601474,4.25921526,1.72577254,0.02452345,2.28771518
-3.61680840,5.85579980,0.57116424,0.76851211,0.01134395,0.79318896,4.29321338,1.65662935,0.02434836,2.27465512
-3.61080540,5.75336396,0.56520482,0.74806754,0.01131804,0.79869913,4.31720129,1.58500082,0.02412678,2.25456237
-3.60480240,5.64003723,0.55674389,0.72626394,0.01131637,0.80274677,4.33211567,1.51209633,0.02387414,2.22839526
-3.59879940,5.51909522,0.54603813,0.70375712,0.01135683,0.80555163,4.33897074,1.43912542,0.02360636,2.19720805
-3.59279640,5.39392047,0.53339332,0.68122133,0.01145881,0.80734714,4.33883325,1.36728404,0.02333942,2.16212937
-3.58679340,5.26794849,0.51915813,0.65933744,0.01164291,0.80837621,4.33280002,1.29774227,0.02308888,2.12434040
-3.58079040,5.14461590,0.50371654,0.63878193,0.01193063,0.80888741,4.32197828,1.23163348,0.02286945,2.08505319
-3.57478739,5.02731092,0.48747929,0.62021644,0.01234406,0.80913138,4.30746877,1.17004444,0.02269460,2.04548931
