energy_ev,total_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.93846923,1.21627994,0.85583786,0.00871956,0.14463271,0.39986817,0.00025137,0.35501886,0.04673693,0.38575264
2.94447224,1.20134179,0.83597704,0.00867771,0.14367073,0.39602093,0.00024426,0.35264517,0.04363741,0.38201077
2.95047524,1.18269838,0.81426909,0.00860816,0.14241018,0.39079970,0.00024246,0.34900482,0.04053465,0.37687645
2.95647824,1.16066432,0.79086272,0.00851223,0.14084382,0.38433098,0.00024687,0.34419039,0.03746288,0.37047135
2.96248124,1.13561003,0.76594235,0.00839174,0.13897329,0.37675915,0.00025866,0.33831102,0.03445633,0.36293407
2.96848424,1.10795200,0.73972193,0.00824894,0.13680931,0.36824294,0.00027926,0.33148963,0.03154833,0.35441649
2.97448724,1.07814277,0.71243862,0.00808642,0.13437169,0.35895181,0.00031043,0.32386008,0.02877045,0.34508016
2.98049025,1.04666095,0.68434639,0.00790709,0.13168929,0.34906241,0.00035426,0.31556430,0.02615179,0.33509275
2.98649325,1.01400146,0.65571008,0.00771409,0.12879981,0.33875516,0.00041320,0.30674945,0.02371839,0.32462470
2.99249625,0.98066616,0.62679966,0.00751071,0.12574945,0.32821097,0.00049003,0.29756517,0.02149276,0.31384612
2.99849925,0.94715501,0.59788518,0.00730034,0.12259247,0.31760814,0.00058795,0.28816089,0.01949356,0.30292394
3.00450225,0.91395785,0.56923203,0.00708637,0.11939048,0.30711946,0.00071051,0.27868335,0.01773545,0.29201932
3.01050525,0.88154665,0.54109685,0.00687215,0.11621169,0.29690952,0.00086163,0.26927413,0.01622901,0.28128547
3.01650825,0.85036852,0.51372381,0.00666092,0.11312991,0.28713225,0.00104556,0.26006743,0.01498077,0.27086573
3.02251126,0.82083929,0.48734134,0.00645572,0.11022339,0.27792860,0.00126683,0.25118796,0.01399334,0.26089193
3.02851426,0.79333783,0.46215925,0.00625939,0.10757349,0.26942461,0.00153019,0.24274909,0.01326555,0.25148319
3.03451726,0.76820118,0.43836629,0.00607447,0.10526321,0.26172959,0.00184053,0.23485117,0.01279269,0.24274501
3.04052026,0.74572051,0.41612799,0.00590321,0.10337564,0.25493481,0.00220272,0.22758019,0.01256669,0.23476868
3.04652326,0.72613817,0.39558506,0.00574750,0.10199227,0.24911238,0.00262153,0.22100675,0.01257636,0.22763111
3.05252626,0.70964572,0.37685224,0.00560889,0.10119125,0.24431469,0.00310146,0.21518538,0.01280763,0.22139499
3.05852926,0.69638329,0.36001766,0.00548854,0.10104575,0.24057424,0.00364655,0.21015428,0.01324372,0.21610934
3.06453227,0.68644011,0.34514291,0.00538730,0.10162222,0.23790398,0.00426018,0.20593551,0.01386542,0.21181031
3.07053527,0.67985636,0.33226365,0.00530563,0.10297885,0.23629812,0.00494496,0.20253552,0.01465132,0.20852239
3.07653827,0.67662622,0.32139108,0.00524375,0.10516412,0.23573343,0.00570243,0.19994619,0.01557803,0.20625968
3.08254127,0.67670196,0.31251389,0.00520154,0.10821550,0.23617102,0.00653298,0.19814617,0.01662052,0.20502749
3.08854427,0.67999895,0.30560099,0.00517872,0.11215837,0.23755837,0.00743565,0.19710248,0.01775242,0.20482378
3.09454727,0.68640126,0.30060467,0.00517478,0.11700512,0.23983170,0.00840798,0.19677237,0.01894644,0.20564071
3.10055028,0.69576750,0.29746417,0.00518911,0.12275451,0.24291847,0.00944599,0.19710527,0.02017480,0.20746582
3.10655328,0.70793660,0.29610942,0.00522100,0.12939121,0.24673980,0.01054407,0.19804468,0.02140975,0.21028307
3.11255628,0.72273319,0.29646482,0.00526968,0.13688563,0.25121285,0.01169504,0.19953000,0.02262412,0.21407328
3.11855928,0.73997210,0.29845277,0.00533437,0.14519396,0.25625288,0.01289019,0.20149806,0.02379191,0.21881426
3.12456228,0.75946181,0.30199674,0.00541429,0.15425838,0.26177485,0.01411944,0.20388441,0.02488894,0.22448025
3.13056528,0.78100671,0.30702372,0.00550864,0.16400754,0.26769471,0.01537149,0.20662421,0.02589348,0.23104085
3.13656828,0.80440776,0.31346592,0.00561663,0.17435724,0.27392996,0.01663409,0.20965273,0.02678682,0.23845952
3.14257129,0.82946191,0.32126149,0.00573743,0.18521129,0.28039983,0.01789432,0.21290545,0.02755388,0.24669151
3.14857429,0.85596018,0.33035430,0.00587017,0.19646257,0.28702487,0.01913886,0.21631782,0.02818365,0.25568161
3.15457729,0.88368463,0.34069282,0.00601386,0.20799431,0.29372614,0.02035440,0.21982478,0.02866962,0.26536171
3.16058029,0.91240469,0.35222809,0.00616742,0.21968152,0.30042403,0.02152793,0.22336005,0.02901001,0.27564843
3.16658329,0.94187321,0.36491095,0.00632953,0.23139273,0.30703705,0.02264710,0.22685544,0.02920791,0.28644109
3.17258629,0.97182263,0.37868880,0.00649870,0.24299179,0.31348047,0.02370052,0.23024013,0.02927123,0.29762012
3.17858929,1.00196190,0.39350209,0.00667318,0.25434003,0.31966524,0.02467801,0.23344027,0.02921256,0.30904621
3.18459230,1.03197452,0.40928078,0.00685091,0.26529849,0.32549724,0.02557087,0.23637886,0.02904876,0.32056039
3.19059530,1.06151815,0.42594109,0.00702960,0.27573047,0.33087702,0.02637201,0.23897595,0.02880055,0.33198511
3.19659830,1.09022613,0.44338288,0.00720666,0.28550417,0.33570020,0.02707607,0.24114949,0.02849184,0.34312640
3.20260130,1.11771107,0.46148775,0.00737926,0.29449544,0.33985848,0.02767943,0.24281653,0.02814903,0.35377721
3.20860430,1.14357055,0.48011822,0.00754436,0.30259070,0.34324150,0.02818019,0.24389495,0.02780024,0.36372178
3.21460730,1.16739494,0.49911796,0.00769881,0.30968976,0.34573921,0.02857813,0.24430565,0.02747442,0.37274099
3.22061031,1.18877695,0.51831336,0.00783937,0.31570860,0.34724504,0.02887447,0.24397501,0.02720052,0.38061839
3.22661331,1.20732260,0.53751606,0.00796284,0.32058195,0.34765932,0.02907180,0.24283760,0.02700661,0.38714680
3.23261631,1.22266308,0.55652677,0.00806614,0.32426561,0.34689315,0.02917380,0.24083894,0.02691910,0.39213507
3.23861931,1.23446694,0.57513986,0.00814640,0.32673821,0.34487222,0.02918509,0.23793808,0.02696197,0.39541478
3.24462231,1.24245187,0.59314859,0.00820110,0.32800262,0.34154057,0.02911092,0.23411008,0.02715612,0.39684645
3.25062531,1.24639562,0.61035085,0.00822810,0.32808650,0.33686388,0.02895703,0.22934785,0.02751881,0.39632503
3.25662831,1.24614519,0.62655482,0.00822575,0.32704227,0.33083227,0.02872945,0.22366363,0.02806322,0.39378442
3.26263132,1.24162404,0.64158444,0.00819298,0.32494614,0.32346229,0.02843427,0.21708973,0.02879808,0.38920069
3.26863432,1.23283670,0.65528440,0.00812928,0.32189635,0.31479801,0.02807756,0.20967860,0.02972754,0.38259391
3.27463732,1.21987059,0.66752414,0.00803479,0.31801058,0.30491117,0.02766525,0.20150210,0.03085098,0.37402849
3.28064032,1.20289505,0.67820105,0.00791028,0.31342247,0.29390032,0.02720300,0.19265022,0.03216304,0.36361206
3.28664332,1.18215740,0.68724230,0.00775710,0.30827757,0.28188898,0.02669621,0.18322900,0.03365376,0.35149285
3.29264632,1.15797648,0.69460564,0.00757721,0.30272862,0.26902294,0.02614997,0.17335805,0.03530869,0.33785584
3.29864932,1.13073388,0.70027886,0.00737306,0.29693052,0.25546683,0.02556902,0.16316755,0.03710923,0.32291782
3.30465233,1.10086346,0.70427828,0.00714755,0.29103514,0.24140010,0.02495779,0.15279507,0.03903287,0.30692159
3.31065533,1.06883961,0.70664632,0.00690395,0.28518618,0.22701266,0.02432041,0.14238224,0.04105367,0.29012966
3.31665833,1.03516497,0.70744833,0.00664580,0.27951437,0.21250035,0.02366069,0.13207149,0.04314267,0.27281771
3.32266133,1.00035813,0.70676918,0.00637682,0.27413330,0.19806052,0.02298220,0.12200295,0.04526838,0.25526807
3.32866433,0.96494209,0.70470966,0.00610082,0.26913597,0.18388780,0.02228822,0.11231167,0.04739737,0.23776360
3.33466733,0.92943370,0.70138314,0.00582164,0.26459240,0.17017037,0.02158182,0.10312524,0.04949486,0.22058210
3.34067034,0.89433491,0.69691270,0.00554301,0.26054835,0.15708673,0.02086582,0.09456190,0.05152540,0.20399147
3.34667334,0.86012572,0.69142896,0.00526855,0.25702527,0.14480320,0.02014286,0.08672914,0.05345357,0.18824581
3.35267634,0.82725930,0.68506876,0.00500167,0.25402152,0.13347206,0.01941537,0.07972278,0.05524473,0.17358247
3.35867934,0.79615921,0.67797471,0.00474555,0.25151475,0.12323043,0.01868563,0.07362659,0.05686582,0.16022005
3.36468234,0.76721850,0.67029564,0.00450313,0.24946538,0.11419980,0.01795575,0.06851228,0.05828612,0.14835732
3.37068534,0.74080053,0.66218778,0.00427703,0.24782097,0.10648613,0.01722776,0.06443983,0.05947811,0.13817294
3.37668834,0.71724115,0.65381649,0.00406961,0.24652119,0.10018043,0.01650360,0.06145817,0.06041816,0.12982585
3.38269135,0.69685164,0.64535824,0.00388295,0.24550323,0.09535962,0.01578520,0.05960586,0.06108733,0.12345609
3.38869435,0.67992206,0.63700244,0.00371885,0.24470722,0.09208767,0.01507448,0.05891201,0.06147194,0.11918585
3.39469735,0.66672426,0.62895291,0.00357886,0.24408133,0.09041657,0.01437343,0.05939700,0.06156409,0.11712061
3.40070035,0.65751422,0.62142839,0.00346427,0.24358641,0.09038738,0.01368416,0.06107318,0.06136208,0.11735003
3.40670335,0.65253298,0.61466188,0.00337618,0.24319961,0.09203083,0.01300887,0.06394537,0.06087057,0.11994853
3.41270635,0.65200603,0.60889849,0.00331542,0.24291706,0.09536769,0.01234997,0.06801103,0.06010058,0.12497525
3.41870935,0.65614050,0.60439155,0.00328264,0.24275510,0.10040854,0.01170999,0.07326019,0.05906933,0.13247348
3.42471236,0.66512041,0.60139692,0.00327826,0.24275031,0.10715316,0.01109166,0.07967515,0.05779979,0.14246927
3.43071536,0.67909955,0.60016543,0.00330246,0.24295795,0.11558935,0.01049780,0.08722977,0.05632008,0.15496938
3.43671836,0.69819250,0.60093375,0.00335518,0.24344920,0.12569130,0.00993134,0.09588861,0.05466270,0.16995853
3.44272136,0.72246391,0.60391388,0.00343609,0.24430713,0.13741753,0.00939520,0.10560578,0.05286348,0.18739615
3.44872436,0.75191660,0.60928172,0.00354453,0.24562163,0.15070863,0.00889228,0.11632377,0.05096057,0.20721265
3.45472736,0.78647916,0.61716531,0.00367953,0.24748365,0.16548481,0.00842527,0.12797220,0.04899322,0.22930567
3.46073037,0.82599374,0.62763329,0.00383973,0.24997908,0.18164355,0.00799664,0.14046660,0.04700056,0.25353636
3.46673337,0.87020489,0.64068435,0.00402336,0.25318244,0.19905750,0.00760848,0.15370743,0.04502040,0.27972612
3.47273637,0.91875040,0.65623836,0.00422821,0.25715100,0.21757280,0.00726242,0.16757941,0.04308814,0.30765404
3.47873937,0.97115472,0.67412977,0.00445166,0.26191941,0.23700816,0.00695956,0.18195122,0.04123567,0.33705546
3.48474237,1.02682618,0.69410404,0.00469059,0.26749539,0.25715470,0.00670036,0.19667569,0.03949061,0.36762176
3.49074537,1.08505813,0.71581741,0.00494146,0.27385656,0.27777687,0.00648463,0.21159067,0.03787556,0.39900182
3.49674837,1.14503493,0.73884044,0.00520031,0.28094870,0.29861447,0.00631148,0.22652041,0.03640767,0.43080515
3.50275138,1.20584278,0.76266546,0.00546281,0.28868558,0.31938589,0.00617930,0.24127778,0.03509846,0.46260694
3.50875438,1.26648539,0.78671784,0.00572434,0.29695029,0.33979249,0.00608585,0.25566702,0.03395376,0.49395490
3.51475738,1.32590441,0.81037077,0.00598005,0.30559814,0.35952418,0.00602826,0.26948719,0.03297399,0.52437788
3.52076038,1.38300385,0.83296312,0.00622498,0.31446095,0.37826599,0.00600313,0.28253619,0.03215454,0.55339596
3.52676338,1.43667778,0.85381974,0.00645415,0.32335246,0.39570538,0.00600662,0.29461515,0.03148640,0.58053191
3.53276638,1.48584036,0.87227323,0.00666273,0.33207466,0.41154016,0.00603458,0.30553319,0.03095682,0.60532327
3.53876938,1.52945682,0.88768639,0.00684610,0.34042472,0.42548665,0.00608266,0.31511223,0.03055019,0.62733496
3.54477239,1.56657424,0.89947425,0.00700005,0.34820208,0.43728768,0.00614643,0.32319172,0.03024879,0.64617165
3.55077539,1.59635066,0.90712468,0.00712085,0.35521541,0.44672018,0.00622150,0.32963315,0.03003372,0.66148937
3.55677839,1.61808125,0.91021661,0.00720539,0.36128911,0.45360202,0.00630363,0.33432403,0.02988562,0.67300597
3.56278139,1.63122032,0.90843507,0.00725127,0.36626900,0.45779765,0.00638885,0.33718124,0.02978544,0.68050976
3.56878439,1.63539812,0.90158225,0.00725686,0.37002688,0.45922241,0.00647347,0.33815353,0.02971502,0.68386612
3.57478739,1.63043173,0.88958412,0.00722136,0.37246397,0.45784528,0.00655422,0.33722314,0.02965758,0.68302152
3.58079040,1.61632949,0.87249236,0.00714483,0.37351290,0.45368981,0.00662820,0.33440637,0.02959809,0.67800497
3.58679340,1.59328890,0.85048158,0.00702818,0.37313836,0.44683333,0.00669293,0.32975314,0.02952346,0.66892675
3.59279640,1.56168808,0.82384193,0.00687313,0.37133640,0.43740446,0.00674633,0.32334545,0.02942262,0.65597444
3.59879940,1.52207138,0.79296769,0.00668215,0.36813259,0.42557890,0.00678671,0.31529503,0.02928652,0.63940657
3.60480240,1.47512988,0.75834232,0.00645841,0.36357907,0.41157391,0.00681269,0.30574002,0.02910800,0.61954405
3.61080540,1.42167771,0.72052081,0.00620563,0.35775098,0.39564154,0.00682317,0.29484102,0.02888160,0.59675997
3.61680840,1.36262559,0.68011022,0.00592800,0.35074224,0.37806108,0.00681731,0.28277663,0.02860333,0.57146807
3.62281141,1.29895247,0.63774928,0.00563006,0.34266124,0.35913099,0.00679444,0.26973865,0.02827041,0.54411061
3.62881441,1.23167697,0.59408804,0.00531654,0.33362650,0.33916062,0.00675404,0.25592715,0.02788109,0.51514593
3.63481741,1.16182945,0.54976839,0.00499226,0.32376262,0.31846213,0.00669573,0.24154567,0.02743439,0.48503639
3.64082041,1.09042599,0.50540623,0.00466200,0.31319670,0.29734290,0.00661920,0.22679654,0.02692996,0.45423709
3.64682341,1.01844519,0.46157589,0.00433038,0.30205538,0.27609866,0.00652425,0.21187669,0.02636798,0.42318571
3.65282641,0.94680824,0.41879735,0.00400180,0.29046255,0.25500751,0.00641080,0.19697394,0.02574907,0.39229384
3.65882941,0.87636305,0.37752649,0.00368031,0.27853773,0.23432505,0.00627887,0.18226386,0.02507432,0.36193992
3.66483242,0.80787225,0.33814844,0.00336960,0.26639518,0.21428066,0.00612864,0.16790725,0.02434532,0.33246392
3.67083542,0.74200532,0.30097414,0.00307290,0.25414344,0.19507492,0.00596047,0.15404832,0.02356420,0.30416376
3.67683842,0.67933441,0.26623981,0.00279301,0.24188544,0.17687814,0.00577492,0.14081342,0.02273375,0.27729339
3.68284142,0.62033358,0.23410898,0.00253224,0.22971884,0.15982993,0.00557281,0.12831039,0.02185749,0.25206233
3.68884442,0.56538082,0.20467682,0.00229244,0.21773643,0.14403960,0.00535520,0.11662844,0.02093974,0.22863643
3.69484742,0.51476231,0.17797620,0.00207500,0.20602660,0.12958739,0.00512342,0.10583835,0.01998565,0.20713975
3.70085043,0.46867834,0.15398503,0.00188089,0.19467363,0.11652614,0.00487910,0.09599313,0.01900125,0.18765712
3.70685343,0.42725010,0.13263444,0.00171066,0.18375764,0.10488343,0.00462410,0.08712888,0.01799334,0.17023720
3.71285643,0.39052710,0.11381727,0.00156448,0.17335428,0.09466398,0.00436051,0.07926579,0.01696947,0.15489582
3.71885943,0.35849445,0.09739660,0.00144222,0.16353409,0.08585202,0.00409063,0.07240927,0.01593775,0.14161937
3.72486243,0.33107992,0.08321384,0.00134338,0.15436142,0.07841380,0.00381688,0.06655113,0.01490672,0.13036814
3.73086543,0.30816033,0.07109629,0.00126724,0.14589315,0.07229987,0.00354177,0.06167075,0.01388512,0.12107931
3.73686843,0.28956735,0.06086382,0.00121279,0.13817725,0.06744723,0.00326782,0.05773619,0.01288166,0.11366986
3.74287144,0.27509261,0.05233469,0.00117881,0.13125114,0.06378137,0.00299752,0.05470535,0.01190481,0.10803903
3.74887444,0.26449219,0.04533050,0.00116388,0.12514023,0.06121797,0.00273323,0.05252698,0.01096256,0.10407059
3.75487744,0.25749081,0.03968006,0.00116641,0.11985662,0.05966461,0.00247715,0.05114183,0.01006218,0.10163491
3.76088044,0.25378576,0.03522258,0.00118464,0.11539807,0.05902222,0.00223125,0.05048368,0.00921012,0.10059088
3.76688344,0.25305093,0.03181002,0.00121667,0.11174743,0.05918653,0.00199726,0.05048048,0.00841179,0.10078781
3.77288644,0.25494111,0.02930884,0.00126052,0.10887267,0.06004950,0.00177661,0.05105552,0.00767151,0.10206744
3.77888944,0.25909683,0.02760126,0.00131410,0.10672739,0.06150078,0.00157044,0.05212873,0.00699245,0.10426599
3.78489245,0.26514986,0.02658620,0.00137527,0.10525200,0.06342920,0.00137955,0.05361806,0.00637664,0.10721658
3.79089545,0.27272939,0.02617989,0.00144189,0.10437552,0.06572445,0.00120450,0.05544092,0.00582505,0.11075180
3.79689845,0.28146904,0.02631651,0.00151181,0.10401793,0.06827885,0.00104552,0.05751580,0.00533762,0.11470660
3.80290145,0.29101451,0.02694866,0.00158296,0.10409298,0.07098920,0.00090263,0.05976387,0.00491345,0.11892147
3.80890445,0.30103168,0.02804796,0.00165339,0.10451140,0.07375879,0.00077563,0.06211070,0.00455093,0.12324576
3.81490745,0.31121512,0.02960562,0.00172129,0.10518438,0.07649940,0.00066415,0.06448787,0.00424792,0.12754114
3.82091046,0.32129639,0.03163320,0.00178504,0.10602708,0.07913331,0.00056772,0.06683457,0.00400190,0.13168509
3.82691346,0.33105209,0.03416333,0.00184330,0.10696210,0.08159525,0.00048579,0.06909903,0.00381018,0.13557426
3.83291646,0.34031110,0.03725045,0.00189500,0.10792275,0.08383411,0.00041778,0.07123968,0.00367005,0.13912749
3.83891946,0.34896064,0.04097159,0.00193941,0.10885595,0.08581448,0.00036316,0.07322613,0.00357890,0.14228848
3.84492246,0.35695089,0.04542684,0.00197615,0.10972453,0.08751782,0.00032145,0.07503970,0.00353433,0.14502787
3.85092546,0.36429777,0.05073976,0.00200524,0.11050902,0.08894313,0.00029227,0.07667364,0.00353426,0.14734457
3.85692846,0.37108362,0.05705719,0.00202708,0.11120865,0.09010733,0.00027539,0.07813286,0.00357693,0.14926635
3.86293147,0.37745567,0.06454878,0.00204244,0.11184157,0.09104492,0.00027073,0.07943326,0.00366096,0.15084948
3.86893447,0.38362214,0.07340569,0.00205251,0.11244437,0.09180720,0.00027838,0.08060060,0.00378526,0.15217748
3.87493747,0.38984606,0.08383859,0.00205879,0.11307066,0.09246088,0.00029862,0.08166904,0.00394902,0.15335887
3.88094047,0.39643678,0.09607476,0.00206310,0.11378905,0.09308617,0.00033192,0.08267923,0.00415158,0.15452399
3.88694347,0.40373960,0.11035412,0.00206753,0.11468039,0.09377434,0.00037888,0.08367620,0.00439238,0.15582108
3.89294647,0.41212352,0.12692418,0.00207435,0.11583442,0.09462484,0.00044028,0.08470707,0.00467077,0.15741139
3.89894947,0.42196777,0.14603385,0.00208596,0.11734599,0.09574201,0.00051701,0.08581860,0.00498595,0.15946385
3.90495248,0.43364725,0.16792609,0.00210481,0.11931100,0.09723153,0.00061001,0.08705481,0.00533677,0.16214914
3.91095548,0.44751761,0.19282942,0.00213331,0.12182207,0.09919666,0.00072028,0.08845474,0.00572168,0.16563348
3.91695848,0.46390022,0.22094850,0.00217377,0.12496425,0.10173443,0.00084875,0.09005037,0.00613854,0.17007231
3.92296148,0.48306771,0.25245393,0.00222826,0.12881087,0.10493186,0.00099628,0.09186490,0.00658461,0.17560399
3.92896448,0.50523043,0.28747150,0.00229861,0.13341960,0.10886226,0.00116353,0.09391141,0.00705646,0.18234382
3.93496748,0.53052439,0.32607131,0.00238627,0.13882894,0.11358193,0.00135095,0.09619190,0.00754992,0.19037853
3.94097049,0.55900103,0.36825712,0.00249225,0.14505525,0.11912716,0.00155864,0.09869691,0.00806008,0.19976130
3.94697349,0.59061929,0.41395646,0.00261709,0.15209042,0.12551174,0.00178633,0.10140552,0.00858136,0.21050778
3.95297649,0.62524026,0.46301200,0.00276083,0.15990025,0.13272506,0.00203329,0.10428587,0.00910753,0.22259302
3.95897949,0.66262464,0.51517467,0.00292290,0.16842360,0.14073088,0.00229827,0.10729613,0.00963180,0.23594946
3.96498249,0.70243332,0.57009918,0.00310220,0.17757251,0.14946688,0.00257950,0.11038580,0.01014699,0.25046633
3.97098549,0.74423105,0.62734235,0.00329704,0.18723306,0.15884497,0.00287460,0.11349736,0.01064561,0.26599023
3.97698849,0.78749329,0.68636467,0.00350519,0.19726720,0.16875241,0.00318064,0.11656820,0.01112006,0.28232721
3.98299150,0.83161623,0.74653543,0.00372392,0.20751547,0.17905382,0.00349412,0.11953264,0.01156277,0.29924617
3.98899450,0.87592963,0.80714163,0.00395003,0.21780042,0.18959396,0.00381102,0.12232406,0.01196640,0.31648360
3.99499750,0.91971230,0.86740047,0.00417996,0.22793088,0.20020125,0.00412688,0.12487698,0.01232403,0.33374966
4.00100050,0.96220983,0.92647559,0.00440985,0.23770680,0.21069194,0.00443689,0.12712911,0.01262929,0.35073521
4.00700350,1.00265402,0.98349631,0.00463566,0.24692461,0.22087493,0.00473597,0.12902315,0.01287655,0.36711995
4.01300650,1.04028340,1.03757953,0.00485323,0.25538284,0.23055681,0.00501896,0.13050847,0.01306109,0.38258105
4.01900950,1.07436423,1.08785346,0.00505848,0.26288797,0.23954733,0.00528074,0.13154239,0.01317917,0.39680224
4.02501251,1.10421123,1.13348240,0.00524744,0.26926021,0.24766475,0.00551635,0.13209126,0.01322822,0.40948295
4.03101551,1.12920726,1.17369144,0.00541640,0.27433895,0.25474110,0.00572122,0.13213119,0.01320685,0.42034719
4.03701851,1.14882132,1.20779020,0.00556203,0.27798787,0.26062710,0.00589127,0.13164838,0.01311494,0.42915173
4.04302151,1.16262400,1.23519459,0.00568143,0.28009932,0.26519647,0.00602307,0.13063925,0.01295367,0.43569341
4.04902451,1.17030007,1.25544559,0.00577226,0.28059790,0.26834954,0.00611397,0.12911012,0.01272556,0.43981514
4.05502751,1.17165740,1.26822431,0.00583276,0.27944310,0.27001598,0.00616221,0.12707672,0.01243440,0.44141050
4.06103052,1.16663212,1.27336281,0.00586180,0.27663089,0.27015657,0.00616701,0.12456340,0.01208527,0.44042651
4.06703352,1.15528987,1.27085014,0.00585893,0.27219422,0.26876391,0.00612860,0.12160218,0.01168449,0.43686477
4.07303652,1.13782291,1.26083355,0.00582434,0.26620240,0.26586206,0.00604825,0.11823161,0.01123956,0.43078065
4.07903952,1.11454373,1.24361511,0.00575886,0.25875950,0.26150518,0.00592827,0.11449555,0.01075910,0.42228083
4.08504252,1.08587512,1.21964394,0.00566392,0.25000179,0.25577527,0.00577199,0.11044194,0.01025285,0.41151913
4.09104552,1.05233759,1.18950479,0.00554147,0.24009440,0.24877901,0.00558367,0.10612151,0.00973160,0.39869102
4.09704852,1.01453463,1.15390372,0.00539397,0.22922745,0.24064407,0.00536846,0.10158657,0.00920721,0.38402693
4.10305153,0.97313666,1.11365185,0.00522423,0.21761181,0.23151484,0.00513229,0.09688995,0.00869262,0.36778477
4.10905453,0.92886430,1.06964810,0.00503542,0.20547473,0.22154798,0.00488183,0.09208397,0.00820193,0.35024205
4.11505753,0.88247201,1.02286192,0.00483090,0.19305555,0.21090789,0.00462434,0.08721964,0.00775045,0.33168779
4.12106053,0.83473255,0.97431692,0.00461421,0.18060179,0.19976231,0.00436764,0.08234603,0.00735491,0.31241470
4.12706353,0.78642295,0.92507618,0.00438896,0.16836569,0.18827820,0.00412002,0.07750976,0.00703355,0.29271195
4.13306653,0.73831257,0.87622973,0.00415876,0.15660136,0.17661807,0.00389022,0.07275475,0.00680641,0.27285860
4.13906953,0.69115341,0.82888459,0.00392721,0.14556269,0.16493687,0.00368739,0.06812210,0.00669548,0.25311808
4.14507254,0.64567279,0.78415741,0.00369780,0.13550193,0.15337950,0.00352104,0.06365008,0.00672499,0.23373383
4.15107554,0.60256841,0.74316945,0.00347391,0.12666899,0.14207894,0.00340114,0.05937429,0.00692160,0.21492596
4.15707854,0.56250557,0.70704355,0.00325879,0.11931126,0.13115497,0.00333803,0.05532790,0.00731461,0.19688920
4.16308154,0.52611598,0.67690217,0.00305554,0.11367385,0.12071357,0.00334252,0.05154188,0.00793603,0.17979185
4.16908454,0.49399778,0.65386583,0.00286709,0.10999989,0.11084675,0.00342583,0.04804529,0.00882066,0.16377575
4.17508754,0.46671618,0.63905073,0.00269621,0.10853087,0.10163282,0.00359964,0.04486552,0.01000589,0.14895700
4.18109055,0.44480386,0.63356456,0.00254552,0.10950644,0.09313696,0.00387600,0.04202845,0.01153150,0.13542731
4.18709355,0.42876075,0.63849936,0.00241744,0.11316360,0.08541202,0.00426728,0.03955852,0.01343913,0.12325583
4.19309655,0.41905228,0.65492048,0.00231423,0.11973488,0.07849938,0.00478602,0.03747864,0.01577157,0.11249108
4.19909955,0.41610588,0.68385080,0.00223796,0.12944536,0.07242983,0.00544468,0.03581004,0.01857181,0.10316304
4.20510255,0.42030509,0.72624972,0.00219047,0.14250829,0.06722434,0.00625546,0.03457184,0.02188185,0.09528507
4.21110555,0.43198127,0.78298671,0.00217335,0.15911923,0.06289473,0.00722986,0.03378061,0.02574120,0.08885558
4.21710855,0.45140278,0.85480960,0.00218789,0.17944877,0.05944409,0.00837830,0.03344969,0.03018523,0.08385940
4.22311156,0.47876193,0.94230824,0.00223507,0.20363386,0.05686707,0.00970963,0.03358843,0.03524324,0.08026881
4.22911456,0.51416002,1.04587465,0.00231545,0.23176809,0.05514991,0.01123057,0.03420136,0.04093645,0.07804410
4.23511756,0.55759131,1.16566119,0.00242915,0.26389114,0.05427036,0.01294514,0.03528734,0.04727590,0.07713387
4.24112056,0.60892656,1.30153859,0.00257576,0.29997801,0.05419744,0.01485406,0.03683863,0.05426040,0.07747502
4.24712356,0.66789726,1.45305628,0.00275432,0.33992849,0.05489120,0.01695421,0.03884013,0.06187453,0.07899256
4.25312656,0.73408164,1.61940743,0.00296324,0.38355760,0.05630237,0.01923804,0.04126869,0.07008700,0.08159932
4.25912956,0.80689369,1.79940125,0.00320030,0.43058754,0.05837228,0.02169317,0.04409256,0.07884928,0.08519577
4.26513257,0.88557617,1.99144532,0.00346258,0.48064200,0.06103275,0.02430205,0.04727115,0.08809470,0.08966992
4.27113557,0.96919894,2.19354017,0.00374649,0.53324345,0.06420637,0.02704180,0.05075500,0.09773825,0.09489761
4.27713857,1.05666321,2.40328810,0.00404780,0.58781378,0.06780697,0.02988418,0.05448608,0.10767688,0.10074312
4.28314157,1.14671260,2.61791776,0.00436164,0.64367905,0.07174049,0.03279585,0.05839846,0.11779070,0.10706031
4.28914457,1.23795122,2.83432524,0.00468263,0.70007834,0.07590616,0.03573875,0.06241928,0.12794482,0.11369423
4.29514757,1.32886882,3.04913151,0.00500495,0.75617690,0.08019807,0.03867079,0.06647011,0.13799206,0.12048334
4.30115058,1.41787257,3.25875540,0.00532245,0.81108347,0.08450706,0.04154671,0.07046859,0.14777627,0.12726219
4.30715358,1.50332477,3.45950013,0.00562881,0.86387121,0.08872296,0.04431915,0.07433036,0.15713643,0.13386458
4.31315658,1.58358513,3.64765080,0.00591770,0.91360181,0.09273700,0.04693990,0.07797118,0.16591106,0.14012709
4.31915958,1.65705634,3.81957924,0.00618296,0.95935181,0.09644442,0.04936124,0.08130926,0.17394314,0.14589288
4.32516258,1.72223096,3.97185219,0.00641876,1.00024012,0.09974708,0.05153738,0.08426751,0.18108511,0.15101556
