energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
3.16058029,0.86954635,0.29156268,0.00844835,0.02900262,0.05969386,0.44571340,0.03118961,0.30027955
3.16658329,0.87290842,0.30057340,0.00828794,0.03019060,0.06042809,0.45280774,0.03237639,0.30023583
3.17258629,0.87178689,0.30788888,0.00808324,0.03120167,0.06088372,0.45778450,0.03343074,0.29866019
3.17858929,0.86621769,0.31336176,0.00783810,0.03201520,0.06105599,0.46057650,0.03433635,0.29558848
3.18459230,0.85630098,0.31687741,0.00755693,0.03261428,0.06094376,0.46114584,0.03507880,0.29107739
3.19059530,0.84219849,0.31835804,0.00724455,0.03298632,0.06054955,0.45948483,0.03564591,0.28520277
3.19659830,0.82412962,0.31776565,0.00690602,0.03312353,0.05987941,0.45561635,0.03602811,0.27805763
3.20260130,0.80236645,0.31510367,0.00654661,0.03302317,0.05894283,0.44959350,0.03621870,0.26974989
3.20860430,0.77722776,0.31041731,0.00617155,0.03268770,0.05775252,0.44149870,0.03621401,0.26039993
3.21460730,0.74907232,0.30379243,0.00578601,0.03212472,0.05632415,0.43144216,0.03601359,0.25013795
3.22061031,0.71829147,0.29535319,0.00539497,0.03134669,0.05467611,0.41955973,0.03562018,0.23910131
3.22661331,0.68530135,0.28525832,0.00500309,0.03037060,0.05282912,0.40601029,0.03503966,0.22743185
3.23261631,0.65053491,0.27369648,0.00461470,0.02921737,0.05080586,0.39097258,0.03428094,0.21527327
3.23861931,0.61443391,0.26088072,0.00423371,0.02791124,0.04863062,0.37464176,0.03335568,0.20276856
3.24462231,0.57744117,0.24704231,0.00386358,0.02647898,0.04632880,0.35722558,0.03227807,0.19005772
3.25062531,0.53999324,0.23242442,0.00350728,0.02494919,0.04392654,0.33894045,0.03106439,0.17727552
3.25662831,0.50251369,0.21727561,0.00316731,0.02335145,0.04145024,0.32000746,0.02973270,0.16454965
3.26263132,0.46540724,0.20184369,0.00284569,0.02171559,0.03892613,0.30064840,0.02830233,0.15199907
3.26863432,0.42905473,0.18637002,0.00254400,0.02007099,0.03637990,0.28108198,0.02679349,0.13973267
3.27463732,0.39380921,0.17108452,0.00226334,0.01844598,0.03383627,0.26152032,0.02522679,0.12784828
3.28064032,0.35999299,0.15620151,0.00200447,0.01686728,0.03131865,0.24216581,0.02362283,0.11643194
3.28664332,0.32789586,0.14191649,0.00176775,0.01535967,0.02884883,0.22320834,0.02200175,0.10555755
3.29264632,0.29777426,0.12840392,0.00155325,0.01394565,0.02644676,0.20482306,0.02038290,0.09528678
3.29864932,0.26985137,0.11581594,0.00136076,0.01264532,0.02413026,0.18716860,0.01878446,0.08566925
3.30465233,0.24431804,0.10428193,0.00118987,0.01147631,0.02191497,0.17038577,0.01722321,0.07674300
3.31065533,0.22133423,0.09390890,0.00103999,0.01045380,0.01981417,0.15459683,0.01571427,0.06853510
3.31665833,0.20103091,0.08478250,0.00091037,0.00959062,0.01783879,0.13990511,0.01427097,0.06106249
3.32266133,0.18351216,0.07696836,0.00080021,0.00889741,0.01599739,0.12639502,0.01290471,0.05433285
3.32866433,0.16885712,0.07051385,0.00070862,0.00838277,0.01429622,0.11413247,0.01162491,0.04834558
3.33466733,0.15712185,0.06544979,0.00063468,0.00805341,0.01273934,0.10316546,0.01043901,0.04309283
3.34067034,0.14834064,0.06179210,0.00057748,0.00791426,0.01132871,0.09352488,0.00935250,0.03856038
3.34667334,0.14252676,0.05954330,0.00053608,0.00796862,0.01006435,0.08522535,0.00836902,0.03472861
3.35267634,0.13967262,0.05869352,0.00050957,0.00821810,0.00894454,0.07826620,0.00749042,0.03157322
3.35867934,0.13974908,0.05922125,0.00049706,0.00866268,0.00796594,0.07263232,0.00671690,0.02906597
3.36468234,0.14270420,0.06109360,0.00049765,0.00930051,0.00712383,0.06829500,0.00604716,0.02717514
3.37068534,0.14846130,0.06426605,0.00051046,0.01012783,0.00641227,0.06521265,0.00547856,0.02586601
3.37668834,0.15691660,0.06868203,0.00053460,0.01113872,0.00582426,0.06333147,0.00500723,0.02510110
3.38269135,0.16793661,0.07427205,0.00056916,0.01232487,0.00535193,0.06258600,0.00462825,0.02484036
3.38869435,0.18135556,0.08095284,0.00061317,0.01367538,0.00498668,0.06289963,0.00433579,0.02504127
3.39469735,0.19697307,0.08862636,0.00066565,0.01517648,0.00471932,0.06418510,0.00412327,0.02565890
3.40070035,0.21455251,0.09717915,0.00072551,0.01681140,0.00454021,0.06634510,0.00398344,0.02664596
3.40670335,0.23382020,0.10648188,0.00079162,0.01856026,0.00443938,0.06927290,0.00390858,0.02795284
3.41270635,0.25446582,0.11638943,0.00086275,0.02040008,0.00440666,0.07285324,0.00389057,0.02952779
3.41870935,0.27614429,0.12674163,0.00093761,0.02230490,0.00443177,0.07696341,0.00392103,0.03131713
3.42471236,0.29847915,0.13736464,0.00101480,0.02424603,0.00450443,0.08147458,0.00399144,0.03326558
3.43071536,0.32106769,0.14807315,0.00109288,0.02619245,0.00461450,0.08625352,0.00409324,0.03531683
3.43671836,0.34348771,0.15867335,0.00117036,0.02811138,0.00475209,0.09116455,0.00421797,0.03741409
3.44272136,0.36530582,0.16896662,0.00124574,0.02996892,0.00490766,0.09607185,0.00435738,0.03950094
3.44872436,0.38608712,0.17875386,0.00131750,0.03173088,0.00507219,0.10084199,0.00450353,0.04152221
3.45472736,0.40540586,0.18784038,0.00138418,0.03336365,0.00523728,0.10534673,0.00464893,0.04342500
3.46073037,0.42285680,0.19604103,0.00144439,0.03483512,0.00539530,0.10946585,0.00478666,0.04515975
3.46673337,0.43806677,0.20318553,0.00149686,0.03611570,0.00553954,0.11309008,0.00491047,0.04668132
3.47273637,0.45070586,0.20912370,0.00154046,0.03717919,0.00566435,0.11612392,0.00501484,0.04795011
3.47873937,0.46049793,0.21373027,0.00157425,0.03800373,0.00576528,0.11848829,0.00509516,0.04893297
3.48474237,0.46722983,0.21690925,0.00159752,0.03857255,0.00583923,0.12012289,0.00514772,0.04960415
3.49074537,0.47075896,0.21859750,0.00160979,0.03887461,0.00588454,0.12098810,0.00516979,0.04994595
3.49674837,0.47101880,0.21876736,0.00161083,0.03890508,0.00590117,0.12106657,0.00515966,0.04994925
3.50275138,0.46802230,0.21742840,0.00160071,0.03866568,0.00589082,0.12036416,0.00511665,0.04961375
3.50875438,0.46186279,0.21462795,0.00157974,0.03816472,0.00585698,0.11891043,0.00504108,0.04894807
3.51475738,0.45271269,0.21045068,0.00154853,0.03741707,0.00580513,0.11675858,0.00493424,0.04796949
3.52076038,0.44081985,0.20501711,0.00150793,0.03644389,0.00574282,0.11398489,0.00479832,0.04670356
3.52676338,0.42650205,0.19848129,0.00145906,0.03527213,0.00567977,0.11068774,0.00463636,0.04518346
3.53276638,0.41013980,0.19102769,0.00140321,0.03393408,0.00562803,0.10698626,0.00445212,0.04344924
3.53876938,0.39216783,0.18286754,0.00134191,0.03246660,0.00560212,0.10301870,0.00425001,0.04154691
3.54477239,0.37306589,0.17423484,0.00127682,0.03091045,0.00561912,0.09894060,0.00403495,0.03952741
3.55077539,0.35334910,0.16538218,0.00120973,0.02930949,0.00569891,0.09492288,0.00381230,0.03744566
3.55677839,0.33355833,0.15657659,0.00114253,0.02770995,0.00586424,0.09114984,0.00358772,0.03535948
3.56278139,0.31425099,0.14809556,0.00107719,0.02615965,0.00614090,0.08781718,0.00336711,0.03332869
3.56878439,0.29599249,0.14022333,0.00101571,0.02470736,0.00655784,0.08513005,0.00315651,0.03141419
3.57478739,0.27934848,0.13324751,0.00096011,0.02340217,0.00714723,0.08330105,0.00296202,0.02967716
3.58079040,0.26487797,0.12745608,0.00091240,0.02229289,0.00794446,0.08254815,0.00278978,0.02817833
3.58679340,0.25312726,0.12313462,0.00087457,0.02142759,0.00898806,0.08309255,0.00264590,0.02697741
3.59279640,0.24462452,0.12056378,0.00084858,0.02085310,0.01031945,0.08515618,0.00253646,0.02613243
3.59879940,0.23987477,0.12001671,0.00083633,0.02061456,0.01198260,0.08895894,0.00246745,0.02569928
3.60480240,0.23935489,0.12175648,0.00083966,0.02075497,0.01402347,0.09471535,0.00244479,0.02573115
3.61080540,0.24350850,0.12603311,0.00086031,0.02131465,0.01648921,0.10263070,0.00247429,0.02627790
3.61680840,0.25274011,0.13308014,0.00089993,0.02233069,0.01942719,0.11289648,0.00256162,0.02738545
3.62281141,0.26740859,0.14311065,0.00096004,0.02383623,0.02288376,0.12568509,0.00271227,0.02909497
3.62881441,0.28781950,0.15631255,0.00104199,0.02585972,0.02690278,0.14114393,0.00293151,0.03144196
3.63481741,0.31421634,0.17284314,0.00114696,0.02842403,0.03152390,0.15938886,0.00322426,0.03445522
3.64082041,0.34677081,0.19282305,0.00127587,0.03154540,0.03678071,0.18049719,0.00359502,0.03815561
3.64682341,0.38557221,0.21632968,0.00142941,0.03523245,0.04269871,0.20450058,0.00404769,0.04255479
3.65282641,0.43061649,0.24339034,0.00160789,0.03948504,0.04929321,0.23137797,0.00458547,0.04765385
3.65882941,0.48179531,0.27397540,0.00181130,0.04429320,0.05656728,0.26104907,0.00521062,0.05344191
3.66483242,0.53888605,0.30799203,0.00203919,0.04963614,0.06450977,0.29336876,0.00592429,0.05989487
3.67083542,0.60154324,0.34527864,0.00229063,0.05548147,0.07309361,0.32812283,0.00672631,0.06697428
3.67683842,0.66929248,0.38560079,0.00256421,0.06178457,0.08227439,0.36502557,0.00761498,0.07462648
3.68284142,0.74152744,0.42864896,0.00285801,0.06848839,0.09198942,0.40371951,0.00858689,0.08278214
3.68884442,0.81751085,0.47403850,0.00316954,0.07552358,0.10215734,0.44377776,0.00963678,0.09135621
3.69484742,0.89638004,0.52131226,0.00349581,0.08280907,0.11267842,0.48470909,0.01075739,0.10024848
3.70085043,0.97715743,0.56994611,0.00383329,0.09025320,0.12343544,0.52596595,0.01193939,0.10934463
3.70685343,1.05876614,0.61935748,0.00417804,0.09775525,0.13429548,0.56695529,0.01317145,0.11851799
3.71285643,1.14005077,0.66891678,0.00452568,0.10520762,0.14511236,0.60705209,0.01444023,0.12763189
3.71885943,1.21980281,0.71796167,0.00487155,0.11249825,0.15572974,0.64561520,0.01573058,0.13654260
3.72486243,1.29679008,0.76581361,0.00521080,0.11951361,0.16598500,0.68200487,0.01702577,0.14510275
3.73086543,1.36978918,0.81179622,0.00553849,0.12614185,0.17571348,0.71560150,0.01830781,0.15316519
3.73686843,1.43761979,0.85525467,0.00584974,0.13227611,0.18475314,0.74582468,0.01955781,0.16058709
3.74287144,1.49917932,0.89557535,0.00613986,0.13781785,0.19294939,0.77215176,0.02075648,0.16723413
3.74887444,1.55347641,0.93220487,0.00640451,0.14268004,0.20015988,0.79413502,0.02188460,0.17298464
3.75487744,1.59966180,0.96466737,0.00663981,0.14678999,0.20625907,0.81141671,0.02292353,0.17773341
3.76088044,1.63705484,0.99257945,0.00684247,0.15009174,0.21114228,0.82374104,0.02385578,0.18139509
3.76688344,1.66516456,1.01566172,0.00700987,0.15254793,0.21472918,0.83096269,0.02466551,0.18390696
3.77288644,1.68370399,1.03374642,0.00714017,0.15414084,0.21696640,0.83305118,0.02533904,0.18523097
3.77888944,1.69259703,1.04678059,0.00723235,0.15487281,0.21782919,0.83009089,0.02586521,0.18535484
3.78489245,1.69197744,1.05482464,0.00728619,0.15476575,0.21732208,0.82227687,0.02623579,0.18429228
3.79089545,1.68217989,1.05804617,0.00730232,0.15385996,0.21547847,0.80990625,0.02644568,0.18208232
3.79689845,1.66372354,1.05670951,0.00728211,0.15221217,0.21235912,0.79336608,0.02649306,0.17878760
3.80290145,1.63728896,1.05116133,0.00722763,0.14989297,0.20804971,0.77311785,0.02637942,0.17449195
3.80890445,1.60368938,1.04181319,0.00714157,0.14698372,0.20265752,0.74967963,0.02610942,0.16929722
3.81490745,1.56383797,1.02912178,0.00702704,0.14357311,0.19630745,0.72360674,0.02569076,0.16331950
3.82091046,1.51871249,1.01356813,0.00688754,0.13975364,0.18913753,0.69547164,0.02513380,0.15668504
3.82691346,1.46931929,0.99563664,0.00672673,0.13561794,0.18129412,0.66584436,0.02445121,0.14952597
3.83291646,1.41665820,0.97579516,0.00654834,0.13125543,0.17292712,0.63527401,0.02365749,0.14197598
3.83891946,1.36168998,0.95447717,0.00635601,0.12674927,0.16418526,0.60427239,0.02276850,0.13416629
3.84492246,1.30530784,0.93206675,0.00615320,0.12217376,0.15521183,0.57330026,0.02180092,0.12622190
3.85092546,1.24831403,0.90888731,0.00594304,0.11759241,0.14614088,0.54275681,0.02077174,0.11825845
3.85692846,1.19140242,0.88519421,0.00572830,0.11305662,0.13709410,0.51297257,0.01969777,0.11037959
3.86293147,1.13514745,0.86117185,0.00551131,0.10860506,0.12817847,0.48420588,0.01859521,0.10267516
3.86893447,1.07999957,0.83693479,0.00529394,0.10426373,0.11948465,0.45664282,0.01747925,0.09521997
3.87493747,1.02628684,0.81253293,0.00507762,0.10004666,0.11108628,0.43040029,0.01636379,0.08807333
3.88094047,0.97422218,0.78796003,0.00486332,0.09595713,0.10303986,0.40553188,0.01526120,0.08127927
3.88694347,0.92391515,0.76316498,0.00465163,0.09198939,0.09538551,0.38203587,0.01418219,0.07486731
3.89294647,0.87538759,0.73806491,0.00444281,0.08813060,0.08814815,0.35986492,0.01313572,0.06885369
3.89894947,0.82859146,0.71255930,0.00423688,0.08436301,0.08133920,0.33893660,0.01212908,0.06324303
3.90495248,0.78342807,0.68654422,0.00403366,0.08066617,0.07495860,0.31914428,0.01116792,0.05803015
3.91095548,0.73976729,0.65992571,0.00383286,0.07701905,0.06899695,0.30036773,0.01025640,0.05320215
3.91695848,0.69746564,0.63263171,0.00363419,0.07340194,0.06343777,0.28248289,0.00939740,0.04874036
3.92296148,0.65638255,0.60462178,0.00343739,0.06979808,0.05825964,0.26537041,0.00859271,0.04462234
3.92896448,0.61639391,0.57589430,0.00324228,0.06619493,0.05343816,0.24892272,0.00784326,0.04082360
3.93496748,0.57740244,0.54649078,0.00304881,0.06258503,0.04894774,0.23304926,0.00714934,0.03731918
3.94097049,0.53934480,0.51649727,0.00285712,0.05896649,0.04476300,0.21768006,0.00651085,0.03408490
3.94697349,0.50219530,0.48604299,0.00266749,0.05534300,0.04085988,0.20276750,0.00592749,0.03109841
3.95297649,0.46596639,0.45529649,0.00248036,0.05172360,0.03721650,0.18828643,0.00539893,0.02833983
3.95897949,0.43070641,0.42445966,0.00229633,0.04812204,0.03381354,0.17423303,0.00492498,0.02579219
3.96498249,0.39649503,0.39376013,0.00211613,0.04455596,0.03063454,0.16062234,0.00450571,0.02344163
3.97098549,0.36343689,0.36344268,0.00194055,0.04104589,0.02766578,0.14748515,0.00414154,0.02127736
3.97698849,0.33165417,0.33376004,0.00177044,0.03761414,0.02489607,0.13486418,0.00383327,0.01929145
3.98299150,0.30127860,0.30496381,0.00160667,0.03428372,0.02231643,0.12281010,0.00358214,0.01747847
3.98899450,0.27244349,0.27729587,0.00145005,0.03107723,0.01991958,0.11137752,0.00338979,0.01583511
3.99499750,0.24527619,0.25098060,0.00130135,0.02801593,0.01769949,0.10062127,0.00325821,0.01435970
4.00100050,0.21989154,0.22621840,0.00116121,0.02511890,0.01565091,0.09059295,0.00318972,0.01305169
4.00700350,0.19638629,0.20318053,0.00103018,0.02240237,0.01376891,0.08133817,0.00318680,0.01191122
4.01300650,0.17483495,0.18200541,0.00090865,0.01987928,0.01204853,0.07289423,0.00325203,0.01093861
4.01900950,0.15528692,0.16279643,0.00079686,0.01755895,0.01048448,0.06528856,0.00338791,0.01013402
4.02501251,0.13776497,0.14562108,0.00069490,0.01544700,0.00907094,0.05853763,0.00359669,0.00949703
4.03101551,0.12226489,0.13051134,0.00060272,0.01354541,0.00780141,0.05264653,0.00388021,0.00902633
4.03701851,0.10875627,0.11746509,0.00052013,0.01185267,0.00666873,0.04760896,0.00423971,0.00871951
4.04302151,0.09718406,0.10644833,0.00044679,0.01036410,0.00566507,0.04340769,0.00467559,0.00857279
4.04902451,0.08747086,0.09739799,0.00038230,0.00907219,0.00478204,0.04001530,0.00518726,0.00858085
4.05502751,0.07951961,0.09022521,0.00032613,0.00796707,0.00401079,0.03739520,0.00577292,0.00873677
4.06103052,0.07321661,0.08481870,0.00027771,0.00703692,0.00334221,0.03550278,0.00642941,0.00903185
4.06703352,0.06843463,0.08104828,0.00023641,0.00626842,0.00276709,0.03428676,0.00715206,0.00945565
4.07303652,0.06503600,0.07876835,0.00020159,0.00564718,0.00227628,0.03369050,0.00793457,0.00999595
4.07903952,0.06287569,0.07782128,0.00017257,0.00515815,0.00186083,0.03365351,0.00876900,0.01063882
4.08504252,0.06180420,0.07804059,0.00014872,0.00478596,0.00151222,0.03411290,0.00964573,0.01136870
4.09104552,0.06167029,0.07925412,0.00012937,0.00451526,0.00122239,0.03500493,0.01055355,0.01216862
4.09704852,0.06232362,0.08128695,0.00011394,0.00433096,0.00098391,0.03626659,0.01147981,0.01302035
4.10305153,0.06361721,0.08396430,0.00010185,0.00421846,0.00079002,0.03783728,0.01241061,0.01390473
4.10905453,0.06540979,0.08711437,0.00009257,0.00416387,0.00063470,0.03966057,0.01333108,0.01480199
4.11505753,0.06756810,0.09057108,0.00008562,0.00415409,0.00051271,0.04168597,0.01422577,0.01569219
4.12106053,0.06996908,0.09417678,0.00008057,0.00417699,0.00041957,0.04387089,0.01507900,0.01655562
4.12706353,0.07250195,0.09778498,0.00007704,0.00422146,0.00035158,0.04618256,0.01587532,0.01737329
4.13306653,0.07507030,0.10126291,0.00007470,0.00427751,0.00030583,0.04859996,0.01660000,0.01812746
4.13906953,0.07759394,0.10449396,0.00007328,0.00433629,0.00028012,0.05111577,0.01723949,0.01880211
4.14507254,0.08001062,0.10737994,0.00007254,0.00439012,0.00027295,0.05373812,0.01778187,0.01938346
4.15107554,0.08227751,0.10984304,0.00007229,0.00443254,0.00028352,0.05649218,0.01821733,0.01986037
4.15707854,0.08437228,0.11182740,0.00007240,0.00445828,0.00031163,0.05942142,0.01853846,0.02022472
4.16308154,0.08629383,0.11330015,0.00007275,0.00446324,0.00035769,0.06258844,0.01874063,0.02047175
4.16908454,0.08806254,0.11425200,0.00007327,0.00444449,0.00042261,0.06607530,0.01882216,0.02060021
4.17508754,0.08971982,0.11469712,0.00007395,0.00440018,0.00050781,0.06998316,0.01878441,0.02061245
4.18109055,0.09132720,0.11467232,0.00007476,0.00432951,0.00061510,0.07443119,0.01863181,0.02051438
4.18709355,0.09296458,0.11423558,0.00007575,0.00423260,0.00074667,0.07955465,0.01837170,0.02031530
4.19309655,0.09472785,0.11346386,0.00007694,0.00411047,0.00090494,0.08550206,0.01801417,0.02002760
4.19909955,0.09672583,0.11245025,0.00007840,0.00396484,0.00109253,0.09243144,0.01757166,0.01966636
4.20510255,0.09907647,0.11130046,0.00008021,0.00379808,0.00131212,0.10050561,0.01705857,0.01924882
4.21110555,0.10190253,0.11012888,0.00008246,0.00361303,0.00156635,0.10988662,0.01649079,0.01879378
4.21710855,0.10532677,0.10905421,0.00008523,0.00341291,0.00185768,0.12072940,0.01588515,0.01832097
4.22311156,0.10946668,0.10819488,0.00008860,0.00320115,0.00218825,0.13317470,0.01525885,0.01785029
4.22911456,0.11442918,0.10766436,0.00009267,0.00298130,0.00255976,0.14734174,0.01462886,0.01740115
4.23511756,0.12030513,0.10756652,0.00009749,0.00275690,0.00297328,0.16332051,0.01401141,0.01699177
4.24112056,0.12716417,0.10799136,0.00010313,0.00253137,0.00342911,0.18116430,0.01342145,0.01663848
4.24712356,0.13504994,0.10901105,0.00010961,0.00230792,0.00392669,0.20088262,0.01287217,0.01635522
4.25312656,0.14397585,0.11067658,0.00011694,0.00208950,0.00446440,0.22243494,0.01237465,0.01615295
4.25912956,0.15392186,0.11301523,0.00012511,0.00187873,0.00503955,0.24572563,0.01193754,0.01603938
4.26513257,0.16483216,0.11602878,0.00013408,0.00167791,0.00564823,0.27060039,0.01156687,0.01601864
4.27113557,0.17661421,0.11969275,0.00014377,0.00148896,0.00628536,0.29684458,0.01126596,0.01609119
4.27713857,0.18913908,0.12395661,0.00015408,0.00131348,0.00694468,0.32418368,0.01103543,0.01625389
4.28314157,0.20224330,0.12874511,0.00016488,0.00115276,0.00761882,0.35228606,0.01087331,0.01650014
4.28914457,0.21573221,0.13396057,0.00017602,0.00100785,0.00829948,0.38076823,0.01077528,0.01682022
4.29514757,0.22938483,0.13948623,0.00018733,0.00087965,0.00897759,0.40920255,0.01073492,0.01720177
4.30115058,0.24296011,0.14519056,0.00019864,0.00076896,0.00964358,0.43712719,0.01074415,0.01763034
4.30715358,0.25620451,0.15093227,0.00020975,0.00067664,0.01028769,0.46405828,0.01079363,0.01809011
4.31315658,0.26886061,0.15656612,0.00022049,0.00060370,0.01090036,0.48950372,0.01087326,0.01856468
4.31915958,0.28067647,0.16194914,0.00023068,0.00055146,0.01147260,0.51297826,0.01097271,0.01903786
4.32516258,0.29141560,0.16694717,0.00024017,0.00052173,0.01199648,0.53401929,0.01108193,0.01949463
4.33116558,0.30086701,0.17144150,0.00024886,0.00051692,0.01246557,0.55220269,0.01119172,0.01992200
4.33716858,0.30885504,0.17533539,0.00025666,0.00054030,0.01287541,0.56715819,0.01129420,0.02030989
4.34317159,0.31524869,0.17856024,0.00026357,0.00059615,0.01322399,0.57858338,0.01138330,0.02065204
4.34917459,0.31997006,0.18108127,0.00026962,0.00069002,0.01351222,0.58625606,0.01145520,0.02094677
4.35517759,0.32300151,0.18290245,0.00027496,0.00082892,0.01374434,0.59004416,0.01150869,0.02119772
4.36118059,0.32439150,0.18407060,0.00027977,0.00102153,0.01392831,0.58991293,0.01154543,0.02141449
4.36718359,0.32425861,0.18467844,0.00028437,0.00127850,0.01407613,0.58592908,0.01157023,0.02161311
4.37318659,0.32279391,0.18486657,0.00028915,0.00161257,0.01420412,0.57826169,0.01159110,0.02181647
4.37918959,0.32026130,0.18482428,0.00029461,0.00203884,0.01433313,0.56717999,0.01161934,0.02205452
4.38519260,0.31699608,0.18478906,0.00030135,0.00257486,0.01448864,0.55304803,0.01166942,0.02236433
4.39119560,0.31340150,0.18504492,0.00031010,0.00324078,0.01470079,0.53631663,0.01175888,0.02279004
4.39719860,0.30994366,0.18591941,0.00032167,0.00405936,0.01500431,0.51751297,0.01190799,0.02338251
4.40320160,0.30714451,0.18777941,0.00033698,0.00505590,0.01543838,0.49722827,0.01213947,0.02419894
4.40920460,0.30557352,0.19102556,0.00035706,0.00625812,0.01604627,0.47610409,0.01247794,0.02530211
4.41520760,0.30583765,0.19608563,0.00038301,0.00769581,0.01687501,0.45481784,0.01294943,0.02675956
4.42121061,0.30857019,0.20340659,0.00041602,0.00940041,0.01797476,0.43406790,0.01358072,0.02864244
4.42721361,0.31441838,0.21344554,0.00045732,0.01140443,0.01939815,0.41455893,0.01439856,0.03102421
4.43321661,0.32402989,0.22665961,0.00050819,0.01374064,0.02119938,0.39698762,0.01542896,0.03397909
4.43921961,0.33803852,0.24349488,0.00056992,0.01644119,0.02343321,0.38202931,0.01669624,0.03758024
4.44522261,0.35704904,0.26437433,0.00064378,0.01953648,0.02615371,0.37032551,0.01822217,0.04189784
4.45122561,0.38162141,0.28968522,0.00073100,0.02305392,0.02941293,0.36247253,0.02002503,0.04699685
4.45722861,0.41225468,0.31976591,0.00083271,0.02701665,0.03325931,0.35901120,0.02211870,0.05293478
4.46323162,0.44937061,0.35489248,0.00094995,0.03144202,0.03773604,0.36041750,0.02451173,0.05975918
4.46923462,0.49329757,0.39526553,0.00108355,0.03634025,0.04287922,0.36709423,0.02720656,0.06750528
4.47523762,0.54425486,0.44099744,0.00123417,0.04171298,0.04871607,0.37936330,0.03019876,0.07619348
4.48124062,0.60233809,0.49210070,0.00140220,0.04755198,0.05526300,0.39745881,0.03347647,0.08582716
4.48724362,0.66750603,0.54847766,0.00158774,0.05383807,0.06252385,0.42152063,0.03701999,0.09639054
4.49324662,0.73956950,0.60991227,0.00179056,0.06054021,0.07048821,0.45158865,0.04080156,0.10784701
4.49924962,0.81818297,0.67606441,0.00201007,0.06761503,0.07912998,0.48759759,0.04478548,0.12013780
4.50525263,0.90283934,0.74646713,0.00224526,0.07500663,0.08840625,0.52937273,0.04892835,0.13318121
4.51125563,0.99286857,0.82052733,0.00249475,0.08264689,0.09825659,0.57662665,0.05317971,0.14687253
4.51725863,1.08744066,0.89753023,0.00275669,0.09045623,0.10860276,0.62895732,0.05748293,0.16108453
4.52326163,1.18557323,0.97664770,0.00302887,0.09834483,0.11934910,0.68584798,0.06177635,0.17566882
4.52926463,1.28614412,1.05695071,0.00330862,0.10621438,0.13038341,0.74666922,0.06599467,0.19045794
4.53526763,1.38790894,1.13742555,0.00359295,0.11396023,0.14157856,0.81068345,0.07007058,0.20526818
4.54127064,1.48952345,1.21699381,0.00387853,0.12147392,0.15279468,0.87705246,0.07393648,0.21990320
4.54727364,1.58957051,1.29453539,0.00416174,0.12864604,0.16388204,0.94484805,0.07752640,0.23415819
4.55327664,1.68659082,1.36891416,0.00443881,0.13536930,0.17468445,1.01306594,0.08077782,0.24782468
4.55927964,1.77911684,1.43900530,0.00470582,0.14154168,0.18504319,1.08064315,0.08363357,0.26069564
4.56528264,1.86570884,1.50372359,0.00495886,0.14706953,0.19480124,1.14647835,0.08604346,0.27257085
4.57128564,1.94499179,1.56205158,0.00519409,0.15187053,0.20380778,1.20945521,0.08796585,0.28326235
4.57728864,2.01569215,1.61306669,0.00540783,0.15587635,0.21192273,1.26846781,0.08936887,0.29259961
4.58329165,2.07667283,1.65596625,0.00559672,0.15903493,0.21902114,1.32244769,0.09023136,0.30043447
4.58929465,2.12696537,1.69008953,0.00575775,0.16131217,0.22499734,1.37039148,0.09054348,0.30664546
4.59529765,2.16579786,1.71493589,0.00588838,0.16269319,0.22976847,1.41138823,0.09030686,0.31114139
4.60130065,2.19261747,1.73017844,0.00598662,0.16318277,0.23327751,1.44464519,0.08953446,0.31386411
4.60730365,2.20710681,1.73567257,0.00605109,0.16280524,0.23549533,1.46951122,0.08825001,0.31479028
4.61330665,2.20919312,1.73145915,0.00608105,0.16160366,0.23642198,1.48549650,0.08648713,0.31393199
4.61930965,2.19905007,1.71776207,0.00607645,0.15963840,0.23608685,1.49228788,0.08428814,0.31133640
4.62531266,2.17709186,1.69498052,0.00603789,0.15698507,0.23454782,1.48975891,0.08170261,0.30708417
4.63131566,2.14395982,1.66367590,0.00596668,0.15373202,0.23188946,1.47797406,0.07878576,0.30128696
4.63731866,2.10050191,1.62455431,0.00586469,0.14997743,0.22822016,1.45718692,0.07559674,0.29408384
4.64332166,2.04774600,1.57844484,0.00573441,0.14582607,0.22366841,1.42783221,0.07219686,0.28563704
4.64932466,1.98686770,1.52627486,0.00557878,0.14138593,0.21837840,1.39051202,0.06864781,0.27612696
4.65532766,1.91915424,1.46904288,0.00540115,0.13676482,0.21250506,1.34597677,0.06501007,0.26574671
4.66133067,1.84596559,1.40779031,0.00520515,0.13206704,0.20620873,1.29510162,0.06134135,0.25469648
4.66733367,1.76869441,1.34357279,0.00499459,0.12739027,0.19964974,1.23885955,0.05769528,0.24317776
4.67333667,1.68872640,1.27743238,0.00477337,0.12282276,0.19298315,1.17829198,0.05412032,0.23138785
4.67933967,1.60740246,1.21037144,0.00454532,0.11844093,0.18635374,1.11447851,0.05065889,0.21951465
4.68534267,1.52598418,1.14332901,0.00431415,0.11430750,0.17989166,1.04850676,0.04734679,0.20773210
4.69134567,1.44562387,1.07716059,0.00408330,0.11047007,0.17370874,0.98144370,0.04421289,0.19619623
4.69734867,1.36734010,1.01262177,0.00385591,0.10696039,0.16789573,0.91430963,0.04127904,0.18504212
4.70335168,1.29199963,0.95035622,0.00363475,0.10379416,0.16252052,0.84805549,0.03856022,0.17438178
