energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
3.08854427,0.29688094,0.14557583,0.02700530,0.40339126,0.00000000,0.00859620,0.01669761,0.01764045,0.03458014
3.09454727,0.34228902,0.16374948,0.03103299,0.47181252,0.00000000,0.01005814,0.01887489,0.01989870,0.03944165
3.10055028,0.39425602,0.18537539,0.03566766,0.54815774,0.00000000,0.01172714,0.02146967,0.02250935,0.04504750
3.10655328,0.45294389,0.21059238,0.04091163,0.63252919,0.00000000,0.01361345,0.02447980,0.02547797,0.05140518
3.11255628,0.51842055,0.23949547,0.04676067,0.72486781,0.00000000,0.01572465,0.02790038,0.02880388,0.05851265
3.11855928,0.59064291,0.27212716,0.05320245,0.82493046,0.00000000,0.01806509,0.03172270,0.03247934,0.06635668
3.12456228,0.66944174,0.30846897,0.06021532,0.93227125,0.00000000,0.02063524,0.03593326,0.03648885,0.07491162
3.13056528,0.75450924,0.34843354,0.06776732,1.04622799,0.00000000,0.02343126,0.04051298,0.04080863,0.08413847
3.13656828,0.84539054,0.39185794,0.07581559,1.16591541,0.00000000,0.02644450,0.04543660,0.04540632,0.09398447
3.14257129,0.94147969,0.43849852,0.08430625,1.29022616,0.00000000,0.02966123,0.05067231,0.05024090,0.10438332
3.14857429,1.04202107,0.48802789,0.09317480,1.41784038,0.00000000,0.03306243,0.05618174,0.05526293,0.11525589
3.15457729,1.14611665,0.54003443,0.10234700,1.54724458,0.00000000,0.03662378,0.06192024,0.06041512,0.12651177
3.16058029,1.25273932,0.59402467,0.11174029,1.67675970,0.00000000,0.04031581,0.06783751,0.06563322,0.13805134
3.16658329,1.36075238,0.64942882,0.12126578,1.80457809,0.00000000,0.04410428,0.07387860,0.07084722,0.14976851
3.17258629,1.46893460,0.70560950,0.13083054,1.92880842,0.00000000,0.04795070,0.07998519,0.07598290,0.16155396
3.17858929,1.57601033,0.76187367,0.14034033,2.04752719,0.00000000,0.05181303,0.08609714,0.08096359,0.17329874
3.18459230,1.68068346,0.81748752,0.14970252,2.15883483,0.00000000,0.05564661,0.09215425,0.08571221,0.18489813
3.19059530,1.78167391,0.87169396,0.15882901,2.26091431,0.00000000,0.05940517,0.09809813,0.09015339,0.19625546
3.19659830,1.87775525,0.92373212,0.16763918,2.35208955,0.00000000,0.06304196,0.10387405,0.09421569,0.20728580
3.20260130,1.96779145,0.97285817,0.17606245,2.43088109,0.00000000,0.06651092,0.10943276,0.09783376,0.21791911
3.20860430,2.05077130,1.01836673,0.18404057,2.49605625,0.00000000,0.06976794,0.11473206,0.10095037,0.22810288
3.21460730,2.12583862,1.05961195,0.19152923,2.54667138,0.00000000,0.07277199,0.11973812,0.10351826,0.23780386
3.22061031,2.19231677,1.09602745,0.19849906,2.58210391,0.00000000,0.07548628,0.12442633,0.10550165,0.24700877
3.22661331,2.24972629,1.12714407,0.20493591,2.60207262,0.00000000,0.07787917,0.12878178,0.10687739,0.25572398
3.23261631,2.29779450,1.15260493,0.21084024,2.60664493,0.00000000,0.07992505,0.13279922,0.10763568,0.26397403
3.23861931,2.33645686,1.17217683,0.21622582,2.59623070,0.00000000,0.08160490,0.13648239,0.10778036,0.27179901
3.24462231,2.36584977,1.18575769,0.22111764,2.57156295,0.00000000,0.08290678,0.13984301,0.10732872,0.27925092
3.25062531,2.38629534,1.19337945,0.22554924,2.53366627,0.00000000,0.08382594,0.14289918,0.10631079,0.28638921
3.25662831,2.39827899,1.19520659,0.22955952,2.48381448,0.00000000,0.08436478,0.14567344,0.10476832,0.29327563
3.26263132,2.40242100,1.19152991,0.23318928,2.42347991,0.00000000,0.08453262,0.14819058,0.10275329,0.29996879
3.26863432,2.39944365,1.18275623,0.23647767,2.35427650,0.00000000,0.08434516,0.15047529,0.10032615,0.30651864
3.27463732,2.39013570,1.16939410,0.23945870,2.27789979,0.00000000,0.08382385,0.15254977,0.09755385,0.31296123
3.28064032,2.37531603,1.15203632,0.24215819,2.19606658,0.00000000,0.08299505,0.15443156,0.09450768,0.31931415
3.28664332,2.35579831,1.13133985,0.24459113,2.11045717,0.00000000,0.08188913,0.15613157,0.09126111,0.32557279
3.29264632,2.33235851,1.10800394,0.24675984,2.02266270,0.00000000,0.08053942,0.15765263,0.08788764,0.33170787
3.29864932,2.30570670,1.08274741,0.24865287,1.93413982,0.00000000,0.07898121,0.15898845,0.08445874,0.33766425
3.30465233,2.27646432,1.05628573,0.25024483,1.84617443,0.00000000,0.07725064,0.16012325,0.08104206,0.34336132
3.31065533,2.24514792,1.02930892,0.25149718,1.75985561,0.00000000,0.07538371,0.16103203,0.07769974,0.34869478
3.31665833,2.21215961,1.00246104,0.25235982,1.67606029,0.00000000,0.07341534,0.16168140,0.07448715,0.35353996
3.32266133,2.17778450,0.97632180,0.25277359,1.59544855,0.00000000,0.07137847,0.16203109,0.07145185,0.35775645
3.32866433,2.14219461,0.95139101,0.25267331,1.51846899,0.00000000,0.06930333,0.16203591,0.06863287,0.36119376
3.33466733,2.10545864,0.92807640,0.25199146,1.44537293,0.00000000,0.06721681,0.16164815,0.06606042,0.36369779
3.34067034,2.06755662,0.90668494,0.25066199,1.37623600,0.00000000,0.06514197,0.16082021,0.06375574,0.36511780
3.34667334,2.02839834,0.88741807,0.24862430,1.31098531,0.00000000,0.06309776,0.15950743,0.06173143,0.36531336
3.35267634,1.98784416,0.87037072,0.24582702,1.24943026,0.00000000,0.06109880,0.15767073,0.05999184,0.36416115
3.35867934,1.94572695,0.85553423,0.24223141,1.19129492,0.00000000,0.05915538,0.15527917,0.05853386,0.36156102
3.36468234,1.90187383,0.84280275,0.23781423,1.13625034,0.00000000,0.05727361,0.15231214,0.05734772,0.35744114
3.37068534,1.85612659,0.83198292,0.23256989,1.08394476,0.00000000,0.05545565,0.14876105,0.05641806,0.35176197
3.37668834,1.80835969,0.82280628,0.22651175,1.03403065,0.00000000,0.05370012,0.14463047,0.05572494,0.34451877
3.38269135,1.75849515,0.81494401,0.21967262,0.98618728,0.00000000,0.05200258,0.13993868,0.05524500,0.33574268
3.38869435,1.70651366,0.80802312,0.21210426,0.94013817,0.00000000,0.05035611,0.13471760,0.05495251,0.32550027
3.39469735,1.65246173,0.80164364,0.20387616,0.89566303,0.00000000,0.04875191,0.12901206,0.05482044,0.31389162
3.40070035,1.59645465,0.79539601,0.19507347,0.85260421,0.00000000,0.04718000,0.12287854,0.05482138,0.30104705
3.40670335,1.53867551,0.78887794,0.18579429,0.81086795,0.00000000,0.04562986,0.11638343,0.05492837,0.28712284
3.41270635,1.47937058,0.78171008,0.17614651,0.77042100,0.00000000,0.04409106,0.10960087,0.05511559,0.27229596
3.41870935,1.41884155,0.77354993,0.16624434,0.73128335,0.00000000,0.04255386,0.10261038,0.05535882,0.25675825
3.42471236,1.35743521,0.76410346,0.15620462,0.69351798,0.00000000,0.04100975,0.09549438,0.05563584,0.24071034
3.43071536,1.29553133,0.75313403,0.14614324,0.65721866,0.00000000,0.03945182,0.08833561,0.05592657,0.22435552
3.43671836,1.23352933,0.74046835,0.13617173,0.62249668,0.00000000,0.03787513,0.08121475,0.05621312,0.20789388
3.44272136,1.17183463,0.72599942,0.12639417,0.58946754,0.00000000,0.03627690,0.07420825,0.05647966,0.19151695
3.44872436,1.11084521,0.70968642,0.11690460,0.55823838,0.00000000,0.03465659,0.06738646,0.05671220,0.17540305
3.45472736,1.05093906,0.69155191,0.10778495,0.52889692,0.00000000,0.03301586,0.06081210,0.05689831,0.15971342
3.46073037,0.99246313,0.67167639,0.09910356,0.50150236,0.00000000,0.03135844,0.05453918,0.05702679,0.14458933
3.46673337,0.93572409,0.65019097,0.09091436,0.47607873,0.00000000,0.02968993,0.04861232,0.05708734,0.13015013
3.47273637,0.88098128,0.62726847,0.08325659,0.45261095,0.00000000,0.02801743,0.04306655,0.05707028,0.11649220
3.47873937,0.82844212,0.60311355,0.07615523,0.43104339,0.00000000,0.02634921,0.03792736,0.05696630,0.10368883
3.48474237,0.77825994,0.57795256,0.06962178,0.41128122,0.00000000,0.02469432,0.03321130,0.05676639,0.09179089
3.49074537,0.73053427,0.55202344,0.06365559,0.39319397,0.00000000,0.02306220,0.02892668,0.05646177,0.08082813
3.49674837,0.68531345,0.52556650,0.05824553,0.37662115,0.00000000,0.02146223,0.02507463,0.05604409,0.07081113
3.50275138,0.64259928,0.49881607,0.05337189,0.36137951,0.00000000,0.01990345,0.02165030,0.05550558,0.06173348
3.50875438,0.60235343,0.47199377,0.04900839,0.34727139,0.00000000,0.01839416,0.01864410,0.05483947,0.05357442
3.51475738,0.56450523,0.44530323,0.04512434,0.33409379,0.00000000,0.01694176,0.01604311,0.05404038,0.04630146
3.52076038,0.52896034,0.41892656,0.04168672,0.32164754,0.00000000,0.01555249,0.01383233,0.05310484,0.03987309
3.52676338,0.49560994,0.39302246,0.03866210,0.30974631,0.00000000,0.01423133,0.01199592,0.05203183,0.03424139
3.53276638,0.46434000,0.36772584,0.03601846,0.29822492,0.00000000,0.01298199,0.01051842,0.05082322,0.02935444
3.53876938,0.43504012,0.34314875,0.03372675,0.28694670,0.00000000,0.01180685,0.00938564,0.04948431,0.02515852
3.54477239,0.40761166,0.31938233,0.03176214,0.27580965,0.00000000,0.01070710,0.00858557,0.04802413,0.02160008
3.55077539,0.38197481,0.29649959,0.03010500,0.26475120,0.00000000,0.00968278,0.00810894,0.04645573,0.01862731
3.55677839,0.35807436,0.27455855,0.02874159,0.25375160,0.00000000,0.00873298,0.00794973,0.04479629,0.01619147
3.56278139,0.33588399,0.25360564,0.02766433,0.24283583,0.00000000,0.00785597,0.00810532,0.04306705,0.01424787
3.56878439,0.31540899,0.23367895,0.02687189,0.23207425,0.00000000,0.00704938,0.00857657,0.04129315,0.01275663
3.57478739,0.29668754,0.21481127,0.02636889,0.22158203,0.00000000,0.00631038,0.00936756,0.03950329,0.01168304
3.58079040,0.27979036,0.19703269,0.02616536,0.21151754,0.00000000,0.00563581,0.01048524,0.03772920,0.01099777
3.58679340,0.26481916,0.18037268,0.02627600,0.20208004,0.00000000,0.00502240,0.01193882,0.03600509,0.01067681
3.59279640,0.25190384,0.16486164,0.02671921,0.19350677,0.00000000,0.00446684,0.01373905,0.03436697,0.01070126
3.59879940,0.24119880,0.15053194,0.02751593,0.18606961,0.00000000,0.00396588,0.01589728,0.03285192,0.01105690
3.60480240,0.23287853,0.13741844,0.02868845,0.18007164,0.00000000,0.00351649,0.01842448,0.03149734,0.01173372
3.61080540,0.22713270,0.12555868,0.03025909,0.17584354,0.00000000,0.00311584,0.02133010,0.03034020,0.01272523
3.61680840,0.22416103,0.11499265,0.03224886,0.17374003,0.00000000,0.00276143,0.02462097,0.02941641,0.01402787
3.62281141,0.22416803,0.10576244,0.03467620,0.17413626,0.00000000,0.00245103,0.02830015,0.02876015,0.01564018
3.62881441,0.22735786,0.09791167,0.03755574,0.17742412,0.00000000,0.00218279,0.03236581,0.02840339,0.01756218
3.63481741,0.23392934,0.09148484,0.04089719,0.18400845,0.00000000,0.00195515,0.03681026,0.02837538,0.01979456
3.64082041,0.24407129,0.08652663,0.04470437,0.19430278,0.00000000,0.00176691,0.04161917,0.02870239,0.02233800
3.64682341,0.25795802,0.08308116,0.04897448,0.20872459,0.00000000,0.00161718,0.04677085,0.02940741,0.02519258
3.65282641,0.27574521,0.08119120,0.05369752,0.22768983,0.00000000,0.00150536,0.05223596,0.03051000,0.02835714
3.65882941,0.29756593,0.08089734,0.05885598,0.25160647,0.00000000,0.00143111,0.05797739,0.03202618,0.03182887
3.66483242,0.32352695,0.08223696,0.06442479,0.28086694,0.00000000,0.00139436,0.06395046,0.03396833,0.03560284
3.67083542,0.35370501,0.08524317,0.07037150,0.31583941,0.00000000,0.00139523,0.07010351,0.03634517,0.03967178
3.67683842,0.38814333,0.08994342,0.07665673,0.35685778,0.00000000,0.00143401,0.07637877,0.03916161,0.04402589
3.68284142,0.42684806,0.09635802,0.08323486,0.40421060,0.00000000,0.00151115,0.08271351,0.04241871,0.04865275
3.68884442,0.46978486,0.10449831,0.09005488,0.45812902,0.00000000,0.00162718,0.08904154,0.04611343,0.05353742
3.69484742,0.51687551,0.11436467,0.09706150,0.51877407,0.00000000,0.00178266,0.09529487,0.05023843,0.05866258
3.70085043,0.56799484,0.12594438,0.10419635,0.58622384,0.00000000,0.00197819,0.10140555,0.05478172,0.06400882
3.70685343,0.62296797,0.13920925,0.11139927,0.66046096,0.00000000,0.00221435,0.10730764,0.05972631,0.06955500
3.71285643,0.68156810,0.15411344,0.11860973,0.74136107,0.00000000,0.00249164,0.11293910,0.06504974,0.07527873
3.71885943,0.74351515,0.17059120,0.12576815,0.82868305,0.00000000,0.00281049,0.11824378,0.07072366,0.08115694
3.72486243,0.80847547,0.18855502,0.13281729,0.92206159,0.00000000,0.00317124,0.12317307,0.07671337,0.08716649
3.73086543,0.87606286,0.20789414,0.13970356,1.02100296,0.00000000,0.00357413,0.12768749,0.08297744,0.09328490
3.73686843,0.94584120,0.22847368,0.14637812,1.12488449,0.00000000,0.00401933,0.13175792,0.08946750,0.09949104
3.74287144,1.01732889,0.25013450,0.15279803,1.23295835,0.00000000,0.00450699,0.13536655,0.09612808,0.10576593
3.74887444,1.09000521,0.27269387,0.15892707,1.34435993,0.00000000,0.00503725,0.13850742,0.10289678,0.11209353
3.75487744,1.16331866,0.29594716,0.16473652,1.45812097,0.00000000,0.00561034,0.14118662,0.10970465,0.11846141
3.76088044,1.23669719,0.31967045,0.17020566,1.57318734,0.00000000,0.00622664,0.14342212,0.11647685,0.12486154
3.76688344,1.30956014,0.34362419,0.17532215,1.68844101,0.00000000,0.00688678,0.14524314,0.12313373,0.13129078
3.77288644,1.38133146,0.36755766,0.18008215,1.80272566,0.00000000,0.00759170,0.14668927,0.12959205,0.13775135
3.77888944,1.45145373,0.39121434,0.18449025,1.91487492,0.00000000,0.00834274,0.14780922,0.13576669,0.14425111
3.78489245,1.51940246,0.41433773,0.18855919,2.02374213,0.00000000,0.00914168,0.14865926,0.14157253,0.15080347
3.79089545,1.58469976,0.43667758,0.19230929,2.12823031,0.00000000,0.00999076,0.14930150,0.14692649,0.15742716
3.79689845,1.64692676,0.45799618,0.19576770,2.22732088,0.00000000,0.01089269,0.14980190,0.15174982,0.16414554
3.80290145,1.70573388,0.47807435,0.19896739,2.32009971,0.00000000,0.01185052,0.15022819,0.15597028,0.17098557
3.80890445,1.76084830,0.49671693,0.20194586,2.40577917,0.00000000,0.01286761,0.15064768,0.15952437,0.17797645
3.81490745,1.81207792,0.51375736,0.20474365,2.48371482,0.00000000,0.01394737,0.15112500,0.16235925,0.18514777
3.82091046,1.85931139,0.52906121,0.20740258,2.55341600,0.00000000,0.01509304,0.15171989,0.16443450,0.19252737
3.82691346,1.90251393,0.54252829,0.20996385,2.61454956,0.00000000,0.01630742,0.15248506,0.16572340,0.20013890
3.83291646,1.94171894,0.55409344,0.21246597,2.66693648,0.00000000,0.01759252,0.15346407,0.16621381,0.20799911
3.83891946,1.97701575,0.56372576,0.21494262,2.71054173,0.00000000,0.01894914,0.15468952,0.16590849,0.21611506
3.84492246,2.00853394,0.57142636,0.21742051,2.74545784,0.00000000,0.02037654,0.15618137,0.16482490,0.22448141
3.85092546,2.03642527,0.57722494,0.21991733,2.77188330,0.00000000,0.02187200,0.15794565,0.16299450,0.23307784
3.85692846,2.06084402,0.58117515,0.22243994,2.79009716,0.00000000,0.02343050,0.15997347,0.16046147,0.24186686
3.86293147,2.08192719,0.58334932,0.22498282,2.80043146,0.00000000,0.02504439,0.16224052,0.15728104,0.25079213
3.86893447,2.09977575,0.58383265,0.22752703,2.80324331,0.00000000,0.02670316,0.16470704,0.15351743,0.25977753
3.87493747,2.11443828,0.58271751,0.23003963,2.79888842,0.00000000,0.02839335,0.16731831,0.14924156,0.26872698
3.88094047,2.12589816,0.58009795,0.23247370,2.78769781,0.00000000,0.03009852,0.17000575,0.14452863,0.27752526
3.88694347,2.13406546,0.57606508,0.23476908,2.76995928,0.00000000,0.03179939,0.17268856,0.13945562,0.28603981
3.89294647,2.13877418,0.57070340,0.23685374,2.74590470,0.00000000,0.03347412,0.17527592,0.13409899,0.29412352
3.89894947,2.13978535,0.56408848,0.23864584,2.71570402,0.00000000,0.03509875,0.17766966,0.12853253,0.30161850
3.90495248,2.13679593,0.55628602,0.24005642,2.67946613,0.00000000,0.03664775,0.17976743,0.12282549,0.30836065
3.91095548,2.12945340,0.54735250,0.24099257,2.63724650,0.00000000,0.03809471,0.18146610,0.11704117,0.31418500
3.91695848,2.11737512,0.53733719,0.24136105,2.58906082,0.00000000,0.03941308,0.18266545,0.11123584,0.31893141
3.92296148,2.10017152,0.52628555,0.24107208,2.53490358,0.00000000,0.04057708,0.18327178,0.10545809,0.32245058
3.92896448,2.07747191,0.51424361,0.24004323,2.47477005,0.00000000,0.04156253,0.18320154,0.09974868,0.32460999
3.93496748,2.04895121,0.50126325,0.23820317,2.40868014,0.00000000,0.04234772,0.18238456,0.09414068,0.32529941
3.94097049,2.01435626,0.48740771,0.23549508,2.33670212,0.00000000,0.04291423,0.18076691,0.08866000,0.32443591
3.94697349,1.97352995,0.47275730,0.23187959,2.25897465,0.00000000,0.04324768,0.17831320,0.08332615,0.32196796
3.95297649,1.92643198,0.45741466,0.22733706,2.17572537,0.00000000,0.04333831,0.17500812,0.07815318,0.31787838
3.95897949,1.87315474,0.44150930,0.22186906,2.08728476,0.00000000,0.04318144,0.17085730,0.07315079,0.31218620
3.96498249,1.81393361,0.42520114,0.21549907,1.99409423,0.00000000,0.04277778,0.16588734,0.06832534,0.30494703
3.97098549,1.74915100,0.40868273,0.20827227,1.89670797,0.00000000,0.04213348,0.16014498,0.06368097,0.29625220
3.97698849,1.67933387,0.39218001,0.20025445,1.79578821,0.00000000,0.04126010,0.15369561,0.05922047,0.28622654
3.98299150,1.60514486,0.37595138,0.19153017,1.69209442,0.00000000,0.04017427,0.14662099,0.05494609,0.27502493
3.98899450,1.52736757,0.36028524,0.18220020,1.58646691,0.00000000,0.03889726,0.13901652,0.05086017,0.26282783
3.99499750,1.44688671,0.34549572,0.17237835,1.47980601,0.00000000,0.03745437,0.13098795,0.04696552,0.24983602
4.00100050,1.36466405,0.33191708,0.16218795,1.37304790,0.00000000,0.03587421,0.12264793,0.04326562,0.23626462
4.00700350,1.28171159,0.31989649,0.15175805,1.26713869,0.00000000,0.03418785,0.11411237,0.03976471,0.22233689
4.01300650,1.19906282,0.30978577,0.14121960,1.16300796,0.00000000,0.03242795,0.10549692,0.03646763,0.20827788
4.01900950,1.11774372,0.30193207,0.13070163,1.06154334,0.00000000,0.03062789,0.09691360,0.03337956,0.19430825
4.02501251,1.03874440,0.29666781,0.12032782,0.96356724,0.00000000,0.02882081,0.08846778,0.03050570,0.18063851
4.03101551,0.96299270,0.29430022,0.11021332,0.86981685,0.00000000,0.02703881,0.08025561,0.02785082,0.16746374
4.03701851,0.89133042,0.29510064,0.10046211,0.78092812,0.00000000,0.02531218,0.07236192,0.02541888,0.15495913
4.04302151,0.82449320,0.29929414,0.09116493,0.69742428,0.00000000,0.02366870,0.06485874,0.02321257,0.14327629
4.04902451,0.76309425,0.30704946,0.08239775,0.61970909,0.00000000,0.02213307,0.05780433,0.02123293,0.13254049
4.05502751,0.70761256,0.31846993,0.07422088,0.54806474,0.00000000,0.02072649,0.05124284,0.01947902,0.12284876
4.06103052,0.65838544,0.33358549,0.06667859,0.48265415,0.00000000,0.01946635,0.04520436,0.01794767,0.11426897
4.06703352,0.61560556,0.35234630,0.05979935,0.42352708,0.00000000,0.01836603,0.03970557,0.01663329,0.10683970
4.07303652,0.57932210,0.37461817,0.05359646,0.37062950,0.00000000,0.01743489,0.03475070,0.01552783,0.10057096
4.07903952,0.54944592,0.40018024,0.04806914,0.32381547,0.00000000,0.01667832,0.03033276,0.01462074,0.09544559
4.08504252,0.52575811,0.42872508,0.04320390,0.28286068,0.00000000,0.01609789,0.02643502,0.01389911,0.09142132
4.09104552,0.50792163,0.45986140,0.03897613,0.24747695,0.00000000,0.01569170,0.02303267,0.01334785,0.08843331
4.09704852,0.49549556,0.49311966,0.03535188,0.21732696,0.00000000,0.01545462,0.02009440,0.01294994,0.08639714
4.10305153,0.48795119,0.52796038,0.03228968,0.19203857,0.00000000,0.01537880,0.01758408,0.01268675,0.08521205
4.10905453,0.48468980,0.56378523,0.02974238,0.17121821,0.00000000,0.01545404,0.01546231,0.01253844,0.08476456
4.11505753,0.48506120,0.59995057,0.02765893,0.15446286,0.00000000,0.01566825,0.01368787,0.01248435,0.08493196
4.12106053,0.48838278,0.63578321,0.02598605,0.14137043,0.00000000,0.01600798,0.01221900,0.01250347,0.08558610
4.12706353,0.49395843,0.67059773,0.02466975,0.13154829,0.00000000,0.01645876,0.01101449,0.01257487,0.08659692
4.13306653,0.50109679,0.70371490,0.02365674,0.12461991,0.00000000,0.01700561,0.01003468,0.01267817,0.08783590
4.13906953,0.50912848,0.73448052,0.02289554,0.12022958,0.00000000,0.01763332,0.00924214,0.01279396,0.08917934
4.14507254,0.51742170,0.76228383,0.02233752,0.11804542,0.00000000,0.01832684,0.00860227,0.01290421,0.09051126
4.15107554,0.52539596,0.78657478,0.02193762,0.11776076,0.00000000,0.01907143,0.00808370,0.01299267,0.09172598
4.15707854,0.53253349,0.80687953,0.02165496,0.11909412,0.00000000,0.01985294,0.00765855,0.01304513,0.09273023
4.16308154,0.53838810,0.82281324,0.02145318,0.12178818,0.00000000,0.02065783,0.00730254,0.01304970,0.09344486
4.16908454,0.54259134,0.83408990,0.02130071,0.12560774,0.00000000,0.02147328,0.00699499,0.01299698,0.09380595
4.17508754,0.54485585,0.84052853,0.02117075,0.13033722,0.00000000,0.02228716,0.00671874,0.01288014,0.09376551
4.18109055,0.54497595,0.84205564,0.02104119,0.13577782,0.00000000,0.02308795,0.00645998,0.01269497,0.09329151
4.18709355,0.54282559,0.83870388,0.02089439,0.14174466,0.00000000,0.02386471,0.00620801,0.01243983,0.09236755
4.19309655,0.53835390,0.83060697,0.02071687,0.14806405,0.00000000,0.02460694,0.00595496,0.01211545,0.09099197
4.19909955,0.53157867,0.81799130,0.02049888,0.15457118,0.00000000,0.02530451,0.00569550,0.01172483,0.08917661
4.20510255,0.52257818,0.80116465,0.02023402,0.16110837,0.00000000,0.02594756,0.00542647,0.01127289,0.08694518
4.21110555,0.51148186,0.78050264,0.01991868,0.16752385,0.00000000,0.02652648,0.00514660,0.01076624,0.08433139
4.21710855,0.49846014,0.75643373,0.01955164,0.17367141,0.00000000,0.02703187,0.00485612,0.01021280,0.08137694
4.22311156,0.48371421,0.72942334,0.01913360,0.17941063,0.00000000,0.02745461,0.00455647,0.00962143,0.07812942
4.22911456,0.46746593,0.69995801,0.01866670,0.18460787,0.00000000,0.02778598,0.00424999,0.00900164,0.07464018
4.23511756,0.44994845,0.66853028,0.01815419,0.18913782,0.00000000,0.02801776,0.00393964,0.00836316,0.07096234
4.24112056,0.43139781,0.63562478,0.01760011,0.19288559,0.00000000,0.02814249,0.00362873,0.00771568,0.06714902
4.24712356,0.41204580,0.60170621,0.01700899,0.19574906,0.00000000,0.02815365,0.00332075,0.00706851,0.06325165
4.25312656,0.39211427,0.56720942,0.01638567,0.19764141,0.00000000,0.02804596,0.00301915,0.00643037,0.05931874
4.25912956,0.37181092,0.53253189,0.01573517,0.19849364,0.00000000,0.02781564,0.00272720,0.00580917,0.05539476
4.26513257,0.35132655,0.49802861,0.01506263,0.19825686,0.00000000,0.02746062,0.00244792,0.00521186,0.05151948
4.27113557,0.33083369,0.46400930,0.01437323,0.19690417,0.00000000,0.02698077,0.00218400,0.00464437,0.04772751
4.27713857,0.31048643,0.43073772,0.01367228,0.19443204,0.00000000,0.02637807,0.00193774,0.00411157,0.04404812
4.28314157,0.29042123,0.39843292,0.01296520,0.19086105,0.00000000,0.02565669,0.00171108,0.00361727,0.04050536
4.28914457,0.27075854,0.36727185,0.01225767,0.18623588,0.00000000,0.02482300,0.00150562,0.00316428,0.03711830
4.29514757,0.25160485,0.33739316,0.01155564,0.18062459,0.00000000,0.02388552,0.00132268,0.00275454,0.03390152
4.30115058,0.23305511,0.30890170,0.01086552,0.17411717,0.00000000,0.02285475,0.00116336,0.00238925,0.03086559
4.30715358,0.21519520,0.28187337,0.01019420,0.16682349,0.00000000,0.02174296,0.00102863,0.00206900,0.02801774
4.31315658,0.19810431,0.25635999,0.00954918,0.15887059,0.00000000,0.02056385,0.00091942,0.00179399,0.02536248
4.31915958,0.18185721,0.23239402,0.00893868,0.15039970,0.00000000,0.01933225,0.00083677,0.00156419,0.02290224
4.32516258,0.16652610,0.20999286,0.00837167,0.14156288,0.00000000,0.01806365,0.00078186,0.00137954,0.02063799
4.33116558,0.15218228,0.18916260,0.00785797,0.13251970,0.00000000,0.01677384,0.00075617,0.00124014,0.01856980
4.33716858,0.13889746,0.16990124,0.00740831,0.12343387,0.00000000,0.01547848,0.00076157,0.00114644,0.01669731
4.34317159,0.12674470,0.15220136,0.00703435,0.11447020,0.00000000,0.01419267,0.00080038,0.00109939,0.01502021
4.34917459,0.11579914,0.13605213,0.00674868,0.10579183,0.00000000,0.01293060,0.00087545,0.00110059,0.01353857
4.35517759,0.10613852,0.12144100,0.00656487,0.09755797,0.00000000,0.01170524,0.00099022,0.00115246,0.01225311
4.36118059,0.09784343,0.10835486,0.00649740,0.08992206,0.00000000,0.01052807,0.00114874,0.00125828,0.01116550
4.36718359,0.09099742,0.09678099,0.00656159,0.08303055,0.00000000,0.00940891,0.00135568,0.00142237,0.01027845
4.37318659,0.08568697,0.08670769,0.00677354,0.07702207,0.00000000,0.00835580,0.00161626,0.00165005,0.00959590
4.37918959,0.08200124,0.07812477,0.00714993,0.07202710,0.00000000,0.00737495,0.00193627,0.00194775,0.00912302
4.38519260,0.08003169,0.07102396,0.00770781,0.06816793,0.00000000,0.00647076,0.00232192,0.00232294,0.00886629
4.39119560,0.07987152,0.06539909,0.00846437,0.06555895,0.00000000,0.00564593,0.00277975,0.00278418,0.00883347
4.39719860,0.08161483,0.06124636,0.00943657,0.06430694,0.00000000,0.00490158,0.00331646,0.00334103,0.00903351
4.40320160,0.08535562,0.05856433,0.01064073,0.06451144,0.00000000,0.00423743,0.00393878,0.00400396,0.00947652
4.40920460,0.09118650,0.05735398,0.01209208,0.06626500,0.00000000,0.00365200,0.00465325,0.00478428,0.01017362
4.41520760,0.09919732,0.05761857,0.01380426,0.06965320,0.00000000,0.00314285,0.00546603,0.00569404,0.01113683
4.42121061,0.10947347,0.05936343,0.01578873,0.07475441,0.00000000,0.00270679,0.00638272,0.00674585,0.01237887
4.42721361,0.12209428,0.06259563,0.01805425,0.08163932,0.00000000,0.00234011,0.00740814,0.00795280,0.01391308
4.43321661,0.13713137,0.06732364,0.02060629,0.09037010,0.00000000,0.00203881,0.00854621,0.00932830,0.01575321
4.43921961,0.15464718,0.07355683,0.02344654,0.10099944,0.00000000,0.00179878,0.00979981,0.01088595,0.01791337
4.44522261,0.17469382,0.08130508,0.02657248,0.11356937,0.00000000,0.00161599,0.01117071,0.01263946,0.02040788
4.45122561,0.19731235,0.09057834,0.02997703,0.12811020,0.00000000,0.00148660,0.01265959,0.01460250,0.02325133
4.45722861,0.22253278,0.10138642,0.03364841,0.14463944,0.00000000,0.00140714,0.01426613,0.01678867,0.02645854
4.46323162,0.25037458,0.11373879,0.03757009,0.16316116,0.00000000,0.00137453,0.01598914,0.01921139,0.03004475
4.46923462,0.28084819,0.12764468,0.04172102,0.18366572,0.00000000,0.00138622,0.01782685,0.02188387,0.03402580
4.47523762,0.31395720,0.14311341,0.04607599,0.20613015,0.00000000,0.00144016,0.01977724,0.02481906,0.03841838
