energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
3.17258629,2.74469637,0.62123626,1.01292812,0.01107220,0.17173508,0.27808908,0.00000000,0.88808498,1.18078827
3.17858929,2.74318388,0.65002277,1.03885617,0.01163237,0.17485722,0.28385637,0.00000000,0.85933163,1.15766151
3.18459230,2.74369733,0.67960212,1.06704386,0.01219831,0.17821355,0.29020345,0.00000000,0.82944246,1.13460764
3.19059530,2.74634175,0.70966528,1.09705863,0.01276407,0.18174255,0.29714255,0.00000000,0.79892805,1.11200058
3.19659830,2.75109629,0.73986916,1.12838393,0.01332302,0.18537246,0.30466520,0.00000000,0.76828271,1.09018980
3.20260130,2.75781547,0.76984388,1.16043143,0.01386788,0.18902332,0.31274123,0.00000000,0.73797276,1.06949365
3.20860430,2.76623619,0.79920154,1.19255631,0.01439089,0.19260945,0.32131831,0.00000000,0.70842654,1.05019389
3.21460730,2.77599005,0.82754613,1.22407541,0.01488394,0.19604201,0.33032233,0.00000000,0.68002651,1.03253185
3.22061031,2.78662071,0.85448418,1.25428753,0.01533883,0.19923172,0.33965856,0.00000000,0.65310357,1.01670600
3.22661331,2.79760512,0.87963595,1.28249518,0.01574751,0.20209152,0.34921347,0.00000000,0.62793363,1.00287104
3.23261631,2.80837777,0.90264635,1.30802688,0.01610232,0.20453923,0.35885726,0.00000000,0.60473631,0.99113826
3.23861931,2.81835637,0.92319554,1.33025907,0.01639629,0.20649991,0.36844700,0.00000000,0.58367557,0.98157692
3.24462231,2.82696763,0.94100838,1.34863661,0.01662343,0.20790802,0.37783017,0.00000000,0.56486193,0.97421635
3.25062531,2.83367160,0.95586243,1.36269095,0.01677893,0.20870921,0.38684863,0.00000000,0.54835596,0.96904851
3.25662831,2.83798318,0.96759416,1.37205501,0.01685943,0.20886176,0.39534275,0.00000000,0.53417246,0.96603060
3.26263132,2.83948953,0.97610288,1.37647414,0.01686315,0.20833750,0.40315553,0.00000000,0.52228521,0.96508756
3.26863432,2.83786256,0.98135237,1.37581257,0.01679004,0.20712237,0.41013670,0.00000000,0.51263162,0.96611403
3.27463732,2.83286580,0.98336999,1.37005506,0.01664179,0.20521646,0.41614654,0.00000000,0.50511728,0.96897595
3.28064032,2.82435544,0.98224336,1.35930369,0.01642187,0.20263363,0.42105929,0.00000000,0.49961992,0.97351150
3.28664332,2.81227589,0.97811476,1.34377007,0.01613542,0.19940068,0.42476614,0.00000000,0.49599287,0.97953156
3.29264632,2.79665036,0.97117362,1.32376341,0.01578915,0.19555631,0.42717768,0.00000000,0.49406796,0.98681997
3.29864932,2.77756745,0.96164735,1.29967520,0.01539114,0.19114957,0.42822564,0.00000000,0.49365783,0.99513365
3.30465233,2.75516508,0.94979126,1.27196138,0.01495064,0.18623833,0.42786417,0.00000000,0.49455795,1.00420304
3.31065533,2.72961306,0.93587777,1.24112298,0.01447779,0.18088745,0.42607042,0.00000000,0.49654848,1.01373324
3.31665833,2.70109599,0.92018592,1.20768644,0.01398341,0.17516697,0.42284453,0.00000000,0.49939622,1.02340605
3.32266133,2.66979781,0.90299139,1.17218454,0.01347873,0.16915041,0.41820919,0.00000000,0.50285686,1.03288342
3.32866433,2.63588943,0.88455768,1.13513897,0.01297513,0.16291303,0.41220865,0.00000000,0.50667784,1.04181233
3.33466733,2.59952045,0.86512899,1.09704542,0.01248398,0.15653038,0.40490748,0.00000000,0.51060182,1.04983151
3.34067034,2.56081573,0.84492496,1.05836185,0.01201643,0.15007706,0.39638894,0.00000000,0.51437104,1.05657970
3.34667334,2.51987716,0.82413753,1.01950021,0.01158330,0.14362570,0.38675319,0.00000000,0.51773236,1.06170554
3.35267634,2.47679044,0.80293009,0.98082199,0.01119501,0.13724621,0.37611544,0.00000000,0.52044311,1.06487876
3.35867934,2.43163649,0.78143859,0.94263737,0.01086157,0.13100532,0.36460391,0.00000000,0.52227738,1.06580216
3.36468234,2.38450653,0.75977467,0.90520765,0.01059255,0.12496637,0.35235786,0.00000000,0.52303262,1.06422405
3.37068534,2.33551956,0.73803021,0.86875049,0.01039719,0.11918922,0.33952558,0.00000000,0.52253621,1.05995025
3.37668834,2.28484090,0.71628304,0.83344722,0.01028447,0.11373039,0.32626241,0.00000000,0.52065159,1.05285532
3.38269135,2.23270007,0.69460327,0.79945149,0.01026316,0.10864323,0.31272879,0.00000000,0.51728363,1.04289201
3.38869435,2.17940654,0.67305961,0.76689833,0.01034197,0.10397809,0.29908826,0.00000000,0.51238293,1.03009856
3.39469735,2.12536171,0.65172528,0.73591288,0.01052963,0.09978252,0.28550546,0.00000000,0.50594862,1.01460308
3.40070035,2.07106591,0.63068304,0.70661796,0.01083486,0.09610118,0.27214406,0.00000000,0.49802953,0.99662473
3.40670335,2.01711939,0.61002883,0.67913990,0.01126646,0.09297577,0.25916465,0.00000000,0.48872350,0.97647122
3.41270635,1.96421655,0.58987379,0.65361217,0.01183317,0.09044462,0.24672245,0.00000000,0.47817477,0.95453272
3.41870935,1.91313332,0.57034449,0.63017646,0.01254359,0.08854204,0.23496501,0.00000000,0.46656959,0.93127202
3.42471236,1.86470780,0.55158128,0.60898107,0.01340591,0.08729753,0.22402976,0.00000000,0.45412992,0.90721139
3.43071536,1.81981473,0.53373489,0.59017689,0.01442769,0.08673466,0.21404148,0.00000000,0.44110584,0.88291640
3.43671836,1.77933498,0.51696142,0.57391107,0.01561540,0.08686984,0.20510983,0.00000000,0.42776666,0.85897742
3.44272136,1.74412116,0.50141602,0.56031892,0.01697408,0.08771097,0.19732685,0.00000000,0.41439120,0.83598939
3.44872436,1.71496118,0.48724579,0.54951451,0.01850676,0.08925604,0.19076461,0.00000000,0.40125776,0.81453083
3.45472736,1.69254148,0.47458215,0.54158082,0.02021399,0.09149175,0.18547312,0.00000000,0.38863411,0.79514278
3.46073037,1.67741166,0.46353337,0.53655990,0.02209330,0.09439236,0.18147850,0.00000000,0.37676786,0.77830874
3.46673337,1.66995259,0.45417755,0.53444389,0.02413867,0.09791874,0.17878167,0.00000000,0.36587782,0.76443623
3.47273637,1.67034952,0.44655669,0.53516754,0.02634005,0.10201777,0.17735746,0.00000000,0.35614642,0.75384099
3.47873937,1.67857172,0.44067212,0.53860274,0.02868304,0.10662220,0.17715439,0.00000000,0.34771377,0.74673435
3.48474237,1.69436001,0.43648166,0.54455560,0.03114853,0.11165098,0.17809517,0.00000000,0.34067323,0.74321436
3.49074537,1.71722286,0.43389876,0.55276637,0.03371270,0.11701019,0.18007786,0.00000000,0.33506899,0.74326101
3.49674837,1.74644168,0.43279363,0.56291232,0.03634695,0.12259443,0.18297779,0.00000000,0.33089533,0.74673585
3.50275138,1.78108522,0.43299650,0.57461372,0.03901826,0.12828892,0.18665030,0.00000000,0.32809780,0.75338598
3.50875438,1.82003285,0.43430280,0.58744259,0.04168957,0.13397193,0.19093402,0.00000000,0.32657611,0.76285226
3.51475738,1.86200584,0.43648006,0.60093405,0.04432047,0.13951778,0.19565494,0.00000000,0.32618853,0.77468142
3.52076038,1.90560553,0.43927627,0.61459977,0.04686803,0.14480013,0.20063081,0.00000000,0.32675759,0.78834168
3.52676338,1.94935682,0.44242920,0.62794289,0.04928786,0.14969547,0.20567605,0.00000000,0.32807689,0.80324109
3.53276638,1.99175540,0.44567642,0.64047389,0.05153525,0.15408668,0.21060675,0.00000000,0.32991863,0.81874805
3.53876938,2.03131669,0.44876536,0.65172656,0.05356644,0.15786656,0.21524576,0.00000000,0.33204164,0.83421310
3.54477239,2.06662450,0.45146306,0.66127352,0.05533999,0.16094104,0.21942763,0.00000000,0.33419954,0.84899111
3.55077539,2.09637745,0.45356515,0.66874041,0.05681801,0.16323214,0.22300316,0.00000000,0.33614881,0.86246312
3.55677839,2.11943124,0.45490356,0.67381829,0.05796751,0.16468030,0.22584349,0.00000000,0.33765649,0.87405681
3.56278139,2.13483499,0.45535271,0.67627351,0.05876147,0.16524614,0.22784347,0.00000000,0.33850723,0.88326500
3.56878439,2.14186034,0.45483379,0.67595481,0.05917982,0.16491159,0.22892428,0.00000000,0.33850951,0.88966135
3.57478739,2.14002200,0.45331708,0.67279722,0.05921018,0.16368016,0.22903512,0.00000000,0.33750091,0.89291278
3.58079040,2.12908926,0.45082210,0.66682259,0.05884835,0.16157651,0.22815395,0.00000000,0.33535217,0.89278810
3.58679340,2.10908785,0.44741566,0.65813694,0.05809847,0.15864535,0.22628723,0.00000000,0.33197013,0.88916272
3.59279640,2.08029258,0.44320789,0.64692456,0.05697300,0.15494951,0.22346872,0.00000000,0.32729941,0.88201923
3.59879940,2.04321104,0.43834650,0.63343940,0.05549226,0.15056762,0.21975741,0.00000000,0.32132281,0.87144398
3.60480240,1.99855944,0.43300946,0.61799400,0.05368385,0.14559110,0.21523455,0.00000000,0.31406056,0.85762005
3.61080540,1.94723176,0.42739654,0.60094666,0.05158172,0.14012103,0.21000013,0.00000000,0.30556842,0.84081683
3.61680840,1.89026379,0.42172010,0.58268736,0.04922515,0.13426469,0.20416880,0.00000000,0.29593479,0.82137693
3.62281141,1.82879374,0.41619538,0.56362318,0.04665746,0.12813210,0.19786540,0.00000000,0.28527699,0.79970103
3.62881441,1.76402129,0.41103104,0.54416375,0.04392480,0.12183268,0.19122045,0.00000000,0.27373681,0.77623141
3.63481741,1.69716679,0.40642000,0.52470759,0.04107476,0.11547217,0.18436560,0.00000000,0.26147558,0.75143497
3.64082041,1.62943240,0.40253128,0.50562962,0.03815514,0.10914984,0.17742930,0.00000000,0.24866894,0.72578637
3.64682341,1.56196680,0.39950300,0.48727063,0.03521268,0.10295628,0.17053290,0.00000000,0.23550145,0.69975222
3.65282641,1.49583456,0.39743677,0.46992883,0.03229209,0.09697154,0.16378716,0.00000000,0.22216138,0.67377681
3.65882941,1.43199145,0.39639391,0.45385386,0.02943506,0.09126401,0.15728949,0.00000000,0.20883563,0.64826985
3.66483242,1.37126605,0.39639329,0.43924342,0.02667959,0.08588969,0.15112184,0.00000000,0.19570519,0.62359681
3.67083542,1.31434824,0.39741111,0.42624227,0.02405949,0.08089215,0.14534928,0.00000000,0.18294109,0.60007193
3.67683842,1.26178426,0.39938236,0.41494378,0.02160407,0.07630284,0.14001939,0.00000000,0.17070103,0.57795400
3.68284142,1.21397810,0.40220398,0.40539341,0.01933802,0.07214195,0.13516235,0.00000000,0.15912678,0.55744493
3.68884442,1.17119842,0.40573942,0.39759407,0.01728148,0.06841948,0.13079162,0.00000000,0.14834229,0.53869082
3.69484742,1.13359013,0.40982436,0.39151272,0.01545029,0.06513664,0.12690527,0.00000000,0.13845269,0.52178517
3.70085043,1.10118944,0.41427340,0.38708785,0.01385626,0.06228731,0.12348774,0.00000000,0.12954391,0.50677390
3.70685343,1.07394122,0.41888730,0.38423730,0.01250761,0.05985959,0.12051193,0.00000000,0.12168315,0.49366165
3.71285643,1.05171748,0.42346042,0.38286603,0.01140939,0.05783723,0.11794155,0.00000000,0.11491984,0.48241876
3.71885943,1.03433562,0.42778816,0.38287328,0.01056396,0.05620095,0.11573355,0.00000000,0.10928721,0.47298855
3.72486243,1.02157563,0.43167403,0.38415899,0.00997143,0.05492957,0.11384057,0.00000000,0.10480428,0.46529437
3.73086543,1.01319526,0.43493608,0.38662895,0.00962999,0.05400083,0.11221326,0.00000000,0.10147810,0.45924593
3.73686843,1.00894245,0.43741253,0.39019870,0.00953628,0.05339204,0.11080238,0.00000000,0.09930620,0.45474477
3.74287144,1.00856479,0.43896637,0.39479607,0.00968558,0.05308032,0.10956067,0.00000000,0.09827922,0.45168845
3.74887444,1.01181579,0.43948892,0.40036231,0.01007198,0.05304273,0.10844438,0.00000000,0.09838338,0.44997351
3.75487744,1.01845809,0.43890217,0.40685208,0.01068846,0.05325611,0.10741444,0.00000000,0.09960305,0.44949712
3.76088044,1.02826402,0.43716001,0.41423238,0.01152686,0.05369680,0.10643735,0.00000000,0.10192303,0.45015757
3.76688344,1.04101401,0.43424839,0.42248081,0.01257782,0.05434022,0.10548566,0.00000000,0.10533075,0.45185377
3.77288644,1.05649354,0.43018447,0.43158336,0.01383070,0.05516047,0.10453817,0.00000000,0.10981825,0.45448405
3.77888944,1.07448950,0.42501484,0.44153221,0.01527343,0.05613002,0.10357990,0.00000000,0.11538389,0.45794452
3.78489245,1.09478649,0.41881309,0.45232370,0.01689242,0.05721938,0.10260178,0.00000000,0.12203392,0.46212742
3.79089545,1.11716408,0.41167677,0.46395685,0.01867247,0.05839709,0.10160025,0.00000000,0.12978374,0.46691966
3.79689845,1.14139539,0.40372397,0.47643270,0.02059673,0.05962979,0.10057672,0.00000000,0.13865897,0.47220188
3.80290145,1.16724763,0.39508964,0.48975439,0.02264669,0.06088262,0.09953700,0.00000000,0.14869635,0.47784827
3.80890445,1.19448473,0.38592178,0.50392837,0.02480233,0.06211981,0.09849066,0.00000000,0.15994423,0.48372731
3.81490745,1.22287212,0.37637768,0.51896633,0.02704225,0.06330546,0.09745056,0.00000000,0.17246297,0.48970342
3.82091046,1.25218351,0.36662025,0.53488796,0.02934394,0.06440463,0.09643228,0.00000000,0.18632489,0.49563960
3.82691346,1.28220926,0.35681455,0.55172415,0.03168406,0.06538439,0.09545375,0.00000000,0.20161388,0.50140085
3.83291646,1.31276572,0.34712447,0.56952036,0.03403886,0.06621515,0.09453492,0.00000000,0.21842464,0.50685832
3.83891946,1.34370475,0.33770977,0.58833976,0.03638458,0.06687186,0.09369746,0.00000000,0.23686134,0.51189375
3.84492246,1.37492278,0.32872322,0.60826573,0.03869782,0.06733519,0.09296458,0.00000000,0.25703577,0.51640410
3.85092546,1.40636835,0.32030812,0.62940330,0.04095604,0.06759259,0.09236086,0.00000000,0.27906481,0.52030593
3.85692846,1.43804751,0.31259587,0.65187917,0.04313790,0.06763914,0.09191205,0.00000000,0.30306730,0.52353926
3.86293147,1.47002626,0.30570385,0.67583998,0.04522360,0.06747810,0.09164487,0.00000000,0.32916022,0.52607061
3.86893447,1.50242951,0.29973338,0.70144861,0.04719519,0.06712120,0.09158679,0.00000000,0.35745408,0.52789506
3.87493747,1.53543632,0.29476785,0.72887848,0.04903670,0.06658854,0.09176559,0.00000000,0.38804786,0.52903701
3.88094047,1.56927117,0.29087105,0.75830573,0.05073433,0.06590822,0.09220898,0.00000000,0.42102328,0.52954962
3.88694347,1.60419166,0.28808567,0.78989966,0.05227637,0.06511554,0.09294401,0.00000000,0.45643867,0.52951294
3.89294647,1.64047280,0.28643200,0.82381156,0.05365323,0.06425195,0.09399630,0.00000000,0.49432266,0.52903076
3.89894947,1.67838875,0.28590707,0.86016253,0.05485723,0.06336369,0.09538932,0.00000000,0.53466780,0.52822620
3.90495248,1.71819278,0.28648398,0.89903080,0.05588247,0.06250019,0.09714343,0.00000000,0.57742431,0.52723647
3.91095548,1.76009644,0.28811191,0.94043911,0.05672458,0.06171238,0.09927488,0.00000000,0.62249443,0.52620684
3.91695848,1.80424908,0.29071657,0.98434303,0.05738048,0.06105082,0.10179489,0.00000000,0.66972734,0.52528423
3.92296148,1.85071874,0.29420132,1.03062072,0.05784821,0.06056390,0.10470857,0.00000000,0.71891517,0.52461064
3.92896448,1.89947556,0.29844903,1.07906495,0.05812667,0.06029598,0.10801406,0.00000000,0.76979026,0.52431678
3.93496748,1.95037864,0.30332465,1.12937783,0.05821555,0.06028575,0.11170170,0.00000000,0.82202377,0.52451615
3.94097049,2.00316702,0.30867849,1.18116888,0.05811518,0.06056474,0.11575339,0.00000000,0.87522610,0.52529975
3.94697349,2.05745556,0.31435028,1.23395663,0.05782657,0.06115599,0.12014215,0.00000000,0.92894902,0.52673181
3.95297649,2.11273592,0.32017370,1.28717400,0.05735139,0.06207306,0.12483190,0.00000000,0.98268969,0.52884646
3.95897949,2.16838275,0.32598149,1.34017747,0.05669211,0.06331937,0.12977757,0.00000000,1.03589662,0.53164557
3.96498249,2.22366504,0.33161078,1.39225974,0.05585215,0.06488772,0.13492550,0.00000000,1.08797747,0.53509784
3.97098549,2.27776209,0.33690855,1.44266564,0.05483602,0.06676032,0.14021405,0.00000000,1.13830867,0.53913903
3.97698849,2.32978367,0.34173690,1.49061065,0.05364952,0.06890901,0.14557464,0.00000000,1.18624649,0.54367342
3.98299150,2.37879346,0.34597796,1.53530148,0.05229991,0.07129590,0.15093298,0.00000000,1.23113964,0.54857628
3.98899450,2.42383501,0.34953810,1.57595779,0.05079606,0.07387422,0.15621058,0.00000000,1.27234277,0.55369736
3.99499750,2.46395911,0.35235134,1.61183441,0.04914856,0.07658958,0.16132649,0.00000000,1.30923078,0.55886526
4.00100050,2.49825169,0.35438168,1.64224306,0.04736970,0.07938131,0.16619916,0.00000000,1.34121340,0.56389247
4.00700350,2.52586108,0.35562417,1.66657282,0.04547353,0.08218419,0.17074842,0.00000000,1.36774973,0.56858092
4.01300650,2.54602387,0.35610472,1.68430850,0.04347565,0.08493019,0.17489753,0.00000000,1.38836219,0.57272804
4.01900950,2.55808829,0.35587859,1.69504630,0.04139311,0.08755040,0.17857508,0.00000000,1.40264953,0.57613285
4.02501251,2.56153442,0.35502754,1.69850611,0.03924409,0.08997702,0.18171691,0.00000000,1.41029849,0.57860222
4.03101551,2.55599059,0.35365580,1.69454010,0.03704762,0.09214531,0.18426775,0.00000000,1.41109355,0.57995688
4.03701851,2.54124549,0.35188505,1.68313717,0.03482323,0.09399546,0.18618267,0.00000000,1.40492459,0.58003717
4.04302151,2.51725558,0.34984857,1.66442342,0.03259053,0.09547444,0.18742821,0.00000000,1.39179199,0.57870815
4.04902451,2.48414769,0.34768488,1.63865835,0.03036881,0.09653753,0.18798314,0.00000000,1.37180907,0.57586418
4.05502751,2.44221679,0.34553123,1.60622728,0.02817669,0.09714972,0.18783890,0.00000000,1.34520156,0.57143258
4.06103052,2.39191912,0.34351705,1.56763025,0.02603169,0.09728678,0.18699959,0.00000000,1.31230419,0.56537633
4.06703352,2.33386084,0.34175797,1.52346778,0.02394996,0.09693604,0.18548160,0.00000000,1.27355432,0.55769577
4.07303652,2.26878288,0.34035043,1.47442424,0.02194594,0.09609676,0.18331289,0.00000000,1.22948284,0.54842913
4.07903952,2.19754233,0.33936733,1.42124928,0.02003219,0.09478025,0.18053185,0.00000000,1.18070255,0.53765196
4.08504252,2.12109122,0.33885479,1.36473828,0.01821920,0.09300956,0.17718604,0.00000000,1.12789437,0.52547536
4.09104552,2.04045324,0.33883026,1.30571217,0.01651533,0.09081880,0.17333049,0.00000000,1.07179181,0.51204321
4.09704852,1.95669941,0.33928198,1.24499768,0.01492682,0.08825222,0.16902608,0.00000000,1.01316427,0.49752840
4.10305153,1.87092324,0.34016989,1.18340840,0.01345776,0.08536293,0.16433769,0.00000000,0.95279954,0.48212817
4.10905453,1.78421640,0.34142779,1.12172740,0.01211026,0.08221147,0.15933242,0.00000000,0.89148633,0.46605883
4.11505753,1.69764542,0.34296672,1.06069175,0.01088459,0.07886406,0.15407785,0.00000000,0.82999709,0.44954998
4.12106053,1.61223032,0.34467932,1.00097954,0.00977934,0.07539091,0.14864051,0.00000000,0.76907198,0.43283837
4.12706353,1.52892537,0.34644495,0.94319949,0.00879164,0.07186428,0.14308448,0.00000000,0.70940413,0.41616170
4.13306653,1.44860284,0.34813524,0.88788343,0.00791740,0.06835670,0.13747025,0.00000000,0.65162692,0.39975255
4.13906953,1.37203969,0.34961988,0.83548162,0.00715153,0.06493908,0.13185382,0.00000000,0.59630336,0.38383246
4.14507254,1.29990756,0.35077229,0.78636096,0.00648814,0.06167909,0.12628609,0.00000000,0.54391794,0.36860659
4.15107554,1.23276607,0.35147492,0.74080573,0.00592079,0.05863951,0.12081252,0.00000000,0.49487092,0.35425880
4.15707854,1.17105932,0.35162387,0.69902078,0.00544267,0.05587693,0.11547297,0.00000000,0.44947531,0.34094750
4.16308154,1.11511549,0.35113285,0.66113680,0.00504674,0.05344050,0.11030184,0.00000000,0.40795612,0.32880222
4.16908454,1.06514912,0.34993601,0.62721714,0.00472589,0.05137104,0.10532828,0.00000000,0.37045209,0.31792097
4.17508754,1.02126594,0.34798987,0.59726598,0.00447307,0.04970030,0.10057663,0.00000000,0.33701936,0.30836846
4.18109055,0.98346981,0.34527409,0.57123730,0.00428134,0.04845054,0.09606691,0.00000000,0.30763697,0.30017521
4.18709355,0.95167130,0.34179128,0.54904422,0.00414396,0.04763430,0.09181535,0.00000000,0.28221385,0.29333752
4.19309655,0.92569769,0.33756583,0.53056839,0.00405441,0.04725448,0.08783496,0.00000000,0.26059695,0.28781823
4.19909955,0.90530400,0.33264194,0.51566897,0.00400644,0.04730462,0.08413610,0.00000000,0.24258020,0.28354844
4.20510255,0.89018459,0.32708097,0.50419101,0.00399405,0.04776943,0.08072705,0.00000000,0.22791399,0.28042988
4.21110555,0.87998527,0.32095848,0.49597285,0.00401153,0.04862559,0.07761444,0.00000000,0.21631487,0.27833812
4.21710855,0.87431543,0.31436083,0.49085247,0.00405342,0.04984264,0.07480380,0.00000000,0.20747533,0.27712646
4.22311156,0.87276010,0.30738185,0.48867260,0.00411454,0.05138417,0.07229995,0.00000000,0.20107319,0.27663041
4.22911456,0.87489167,0.30011965,0.48928449,0.00418996,0.05320913,0.07010737,0.00000000,0.19678073,0.27667262
4.23511756,0.88028113,0.29267362,0.49255050,0.00427507,0.05527325,0.06823061,0.00000000,0.19427309,0.27706830
4.24112056,0.88850855,0.28514193,0.49834535,0.00436550,0.05753053,0.06667457,0.00000000,0.19323608,0.27763082
4.24712356,0.89917278,0.27761945,0.50655632,0.00445723,0.05993488,0.06544486,0.00000000,0.19337306,0.27817735
4.25312656,0.91190010,0.27019628,0.51708248,0.00454655,0.06244166,0.06454803,0.00000000,0.19441091,0.27853455
4.25912956,0.92635163,0.26295674,0.52983309,0.00463012,0.06500923,0.06399187,0.00000000,0.19610502,0.27854384
4.26513257,0.94222950,0.25597889,0.54472548,0.00470499,0.06760040,0.06378555,0.00000000,0.19824317,0.27806624
4.27113557,0.95928157,0.24933453,0.56168248,0.00476863,0.07018374,0.06393985,0.00000000,0.20064826,0.27698663
4.27713857,0.97730455,0.24308949,0.58062982,0.00481895,0.07273467,0.06446715,0.00000000,0.20317988,0.27521713
4.28314157,0.99614554,0.23730420,0.60149347,0.00485430,0.07523640,0.06538145,0.00000000,0.20573468,0.27269950
4.28914457,1.01570200,0.23203436,0.62419736,0.00487351,0.07768042,0.06669822,0.00000000,0.20824557,0.26940656
4.29514757,1.03592008,0.22733166,0.64866151,0.00487589,0.08006688,0.06843409,0.00000000,0.21067973,0.26534242
4.30115058,1.05679146,0.22324442,0.67480065,0.00486120,0.08240452,0.07060650,0.00000000,0.21303558,0.26054160
4.30715358,1.07834886,0.21981795,0.70252367,0.00482961,0.08471027,0.07323307,0.00000000,0.21533878,0.25506702
4.31315658,1.10066041,0.21709487,0.73173368,0.00478176,0.08700857,0.07633095,0.00000000,0.21763736,0.24900697
4.31915958,1.12382311,0.21511490,0.76232888,0.00471863,0.08933032,0.07991590,0.00000000,0.21999621,0.24247126
4.32516258,1.14795576,0.21391461,0.79420420,0.00464158,0.09171162,0.08400139,0.00000000,0.22249121,0.23558654
4.33116558,1.17319156,0.21352668,0.82725349,0.00455228,0.09419216,0.08859753,0.00000000,0.22520303,0.22849125
4.33716858,1.19967088,0.21397910,0.86137246,0.00445270,0.09681361,0.09371002,0.00000000,0.22821114,0.22133018
4.34317159,1.22753438,0.21529409,0.89646188,0.00434510,0.09961774,0.09933901,0.00000000,0.23158798,0.21424910
4.34917459,1.25691701,0.21748707,0.93243128,0.00423201,0.10264457,0.10547815,0.00000000,0.23539382,0.20738953
4.35517759,1.28794292,0.22056558,0.96920266,0.00411625,0.10593064,0.11211370,0.00000000,0.23967245,0.20088393
4.36118059,1.32072186,0.22452844,1.00671431,0.00400095,0.10950726,0.11922376,0.00000000,0.24444776,0.19485161
4.36718359,1.35534689,0.22936516,1.04492441,0.00388961,0.11339913,0.12677787,0.00000000,0.24972163,0.18939532
4.37318659,1.39189377,0.23505567,1.08381435,0.00378614,0.11762309,0.13473675,0.00000000,0.25547311,0.18459879
4.37918959,1.43042191,0.24157064,1.12339160,0.00369496,0.12218727,0.14305247,0.00000000,0.26165887,0.18052524
4.38519260,1.47097675,0.24887224,1.16369198,0.00362108,0.12709060,0.15166886,0.00000000,0.26821502,0.17721693
4.39119560,1.51359354,0.25691544,1.20478120,0.00357021,0.13232269,0.16052240,0.00000000,0.27506023,0.17469558
4.39719860,1.55830203,0.26564992,1.24675551,0.00354889,0.13786414,0.16954332,0.00000000,0.28209990,0.17296376
4.40320160,1.60513180,0.27502240,1.28974146,0.00356456,0.14368714,0.17865706,0.00000000,0.28923120,0.17200698
4.40920460,1.65411777,0.28497938,1.33389444,0.00362570,0.14975652,0.18778599,0.00000000,0.29634879,0.17179648
4.41520760,1.70530535,0.29547010,1.37939609,0.00374193,0.15603100,0.19685132,0.00000000,0.30335088,0.17229235
4.42121061,1.75875473,0.30644956,1.42645034,0.00392406,0.16246466,0.20577505,0.00000000,0.31014529,0.17344693
4.42721361,1.81454370,0.31788142,1.47527807,0.00418413,0.16900859,0.21448204,0.00000000,0.31665520,0.17520825
4.43321661,1.87276857,0.32974053,1.52611027,0.00453545,0.17561250,0.22290188,0.00000000,0.32282426,0.17752331
4.43921961,1.93354277,0.34201485,1.57917971,0.00499250,0.18222636,0.23097062,0.00000000,0.32862085,0.18034094
4.44522261,1.99699276,0.35470661,1.63471125,0.00557086,0.18880185,0.23863227,0.00000000,0.33404109,0.18361424
4.45122561,2.06325113,0.36783253,1.69291069,0.00628704,0.19529368,0.24583983,0.00000000,0.33911049,0.18730232
4.45722861,2.13244687,0.38142286,1.75395258,0.00715822,0.20166057,0.25255607,0.00000000,0.34388416,0.19137140
4.46323162,2.20469300,0.39551939,1.81796718,0.00820190,0.20786605,0.25875369,0.00000000,0.34844542,0.19579504
4.46923462,2.28007197,0.41017221,1.88502692,0.00943557,0.21387888,0.26441522,0.00000000,0.35290285,0.20055373
4.47523762,2.35861943,0.42543537,1.95513296,0.01087613,0.21967323,0.26953237,0.00000000,0.35738593,0.20563365
4.48124062,2.44030715,0.44136177,2.02820237,0.01253939,0.22522864,0.27410504,0.00000000,0.36203945,0.21102496
4.48724362,2.52502595,0.45799716,2.10405659,0.01443942,0.23052970,0.27814008,0.00000000,0.36701676,0.21671950
4.49324662,2.61256981,0.47537392,2.18241190,0.01658785,0.23556568,0.28164977,0.00000000,0.37247242,0.22270819
4.49924962,2.70262214,0.49350471,2.26287258,0.01899317,0.24033008,0.28465028,0.00000000,0.37855435,0.22897832
4.50525263,2.79474537,0.51237654,2.34492746,0.02165999,0.24482018,0.28716008,0.00000000,0.38539596,0.23551089
4.51125563,2.88837475,0.53194547,2.42795051,0.02458833,0.24903665,0.28919851,0.00000000,0.39310862,0.24227818
4.51725863,2.98281736,0.55213259,2.51120573,0.02777296,0.25298332,0.29078455,0.00000000,0.40177484,0.24924176
4.52326163,3.07725689,0.57282128,2.59385703,0.03120282,0.25666709,0.29193588,0.00000000,0.41144247,0.25635108
4.52926463,3.17076443,0.59385630,2.67498270,0.03486059,0.26009795,0.29266830,0.00000000,0.42212023,0.26354280
4.53526763,3.26231554,0.61504473,2.75359476,0.03872238,0.26328924,0.29299553,0.00000000,0.43377492,0.27074087
4.54127064,3.35081309,0.63615895,2.82866243,0.04275764,0.26625790,0.29292934,0.00000000,0.44633035,0.27785746
4.54727364,3.43511531,0.65694146,2.89913926,0.04692925,0.26902479,0.29248006,0.00000000,0.45966821,0.28479467
4.55327664,3.51406793,0.67711158,2.96399280,0.05119392,0.27161497,0.29165734,0.00000000,0.47363085,0.29144707
4.55927964,3.58653930,0.69637372,3.02223583,0.05550278,0.27405778,0.29047112,0.00000000,0.48802594,0.29770479
