energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.02701351,2.91787972,0.47669262,0.24993643,0.42539088,1.81645491,0.08821791,0.18047720,0.05377603,0.34202631
-0.02101051,2.95355766,0.47046859,0.25110366,0.43099750,1.84615355,0.09216491,0.16923890,0.05624504,0.35297255
-0.01500750,2.99065813,0.46497997,0.25249039,0.43645319,1.87643873,0.09577903,0.15942389,0.05879974,0.36350793
-0.00900450,3.02778426,0.46007521,0.25398843,0.44155989,1.90636840,0.09900892,0.15102720,0.06139013,0.37344018
-0.00300150,3.06350240,0.45559974,0.25548781,0.44612166,1.93496591,0.10180806,0.14403252,0.06396208,0.38258257
0.00300150,3.09639641,0.45140493,0.25688162,0.44995210,1.96125336,0.10413593,0.13841728,0.06645887,0.39075966
0.00900450,3.12512056,0.44735636,0.25807041,0.45288121,1.98428511,0.10595888,0.13415741,0.06882289,0.39781263
0.01500750,3.14844921,0.44334107,0.25896622,0.45476160,2.00318002,0.10725100,0.13123170,0.07099737,0.40360411
0.02101051,3.16532162,0.43927347,0.25949600,0.45547365,2.01715160,0.10799467,0.12962534,0.07292815,0.40802232
0.02701351,3.17488045,0.43509977,0.25960440,0.45492970,2.02553485,0.10818092,0.12933268,0.07456543,0.41098443
0.03301651,3.17650256,0.43080078,0.25925571,0.45307700,2.02780920,0.10780963,0.13035903,0.07586532,0.41243896
0.03901951,3.16982132,0.42639294,0.25843508,0.44989948,2.02361655,0.10688937,0.13272133,0.07679135,0.41236732
0.04502251,3.15473970,0.42192780,0.25714885,0.44541817,2.01277397,0.10543717,0.13644780,0.07731565,0.41078433
0.05102551,3.13143390,0.41748971,0.25542409,0.43969053,1.99528073,0.10347802,0.14157645,0.07741996,0.40773776
0.05702851,3.10034739,0.41319210,0.25330739,0.43280856,1.97131938,0.10104414,0.14815257,0.07709631,0.40330702
0.06303152,3.06217592,0.40917237,0.25086287,0.42489589,1.94125097,0.09817422,0.15622527,0.07634737,0.39760085
0.06903452,3.01784390,0.40558575,0.24816969,0.41610400,1.90560465,0.09491243,0.16584319,0.07518648,0.39075436
0.07503752,2.96847342,0.40259815,0.24531884,0.40660761,1.86506209,0.09130741,0.17704955,0.07363742,0.38292531
0.08104052,2.91534692,0.40037859,0.24240975,0.39659963,1.82043743,0.08741119,0.18987678,0.07173377,0.37428990
0.08704352,2.85986517,0.39909126,0.23954647,0.38628566,1.77265343,0.08327805,0.20434095,0.06951807,0.36503819
0.09304652,2.80350203,0.39888770,0.23683379,0.37587830,1.72271493,0.07896351,0.22043623,0.06704067,0.35536918
0.09904952,2.74775798,0.39989933,0.23437342,0.36559155,1.67168045,0.07452322,0.23812973,0.06435847,0.34548599
0.10505253,2.69411400,0.40223076,0.23226029,0.35563540,1.62063322,0.07001207,0.25735694,0.06153342,0.33559095
0.11105553,2.64398766,0.40595398,0.23057918,0.34621079,1.57065243,0.06548327,0.27801809,0.05863094,0.32588109
0.11705853,2.59869298,0.41110399,0.22940185,0.33750511,1.52278588,0.06098759,0.29997568,0.05571836,0.31654391
0.12306153,2.55940546,0.41767575,0.22878469,0.32968845,1.47802484,0.05657279,0.32305339,0.05286327,0.30775368
0.12906453,2.52713341,0.42562292,0.22876697,0.32291051,1.43728180,0.05228302,0.34703654,0.05013197,0.29966841
0.13506753,2.50269639,0.43485817,0.22936993,0.31729846,1.40137165,0.04815853,0.37167417,0.04758800,0.29242735
0.14107054,2.48671107,0.44525539,0.23059643,0.31295550,1.37099680,0.04423531,0.39668285,0.04529079,0.28614929
0.14707354,2.47958474,0.45665335,0.23243150,0.30996041,1.34673606,0.04054501,0.42175208,0.04329441,0.28093158
0.15307654,2.48151600,0.46886103,0.23484338,0.30836774,1.32903754,0.03711485,0.44655118,0.04164653,0.27684969
0.15907954,2.49250197,0.48166405,0.23778530,0.30820872,1.31821517,0.03396761,0.47073735,0.04038754,0.27395753
0.16508254,2.51235119,0.49483208,0.24119770,0.30949281,1.31444841,0.03112177,0.49396483,0.03954977,0.27228823
0.17108554,2.54070084,0.50812681,0.24501078,0.31220954,1.31778490,0.02859158,0.51589442,0.03915697,0.27185537
0.17708854,2.57703730,0.52131011,0.24914733,0.31633077,1.32814521,0.02638727,0.53620334,0.03922393,0.27265450
0.18309155,2.62071832,0.53415190,0.25352556,0.32181304,1.34532941,0.02451517,0.55459469,0.03975621,0.27466493
0.18909455,2.67099595,0.54643745,0.25806191,0.32859992,1.36902479,0.02297793,0.57080624,0.04075017,0.27785161
0.19509755,2.72703874,0.55797366,0.26267363,0.33662433,1.39881436,0.02177469,0.58461809,0.04219296,0.28216698
0.20110055,2.78795254,0.56859410,0.26728103,0.34581063,1.43418574,0.02090124,0.59585886,0.04406291,0.28755282
0.20710355,2.85279914,0.57816252,0.27180937,0.35607648,1.47454037,0.02035017,0.60441009,0.04632986,0.29394191
0.21310655,2.92061238,0.58657482,0.27619018,0.36733451,1.51920275,0.02011107,0.61020875,0.04895581,0.30125961
0.21910955,2.99041172,0.59375933,0.28036231,0.37949368,1.56743000,0.02017063,0.61324764,0.05189568,0.30942523
0.22511256,3.06121349,0.59967560,0.28427230,0.39246047,1.61842167,0.02051286,0.61357385,0.05509816,0.31835323
0.23111556,3.13204024,0.60431180,0.28787457,0.40613989,1.67133017,0.02111923,0.61128534,0.05850682,0.32795440
0.23711856,3.20192877,0.60768099,0.29113106,0.42043651,1.72527198,0.02196893,0.60652576,0.06206128,0.33813684
0.24312156,3.26993767,0.60981663,0.29401083,0.43525532,1.77933992,0.02303905,0.59947805,0.06569853,0.34880699
0.24912456,3.33515489,0.61076758,0.29648939,0.45050276,1.83261668,0.02430492,0.59035695,0.06935430,0.35987062
0.25512756,3.39670612,0.61059303,0.29854802,0.46608778,1.88418957,0.02574042,0.57940092,0.07296450,0.37123388
0.26113057,3.45376423,0.60935769,0.30017314,0.48192299,1.93316659,0.02731834,0.56686382,0.07646672,0.38280435
0.26713357,3.50556017,0.60712747,0.30135575,0.49792586,1.97869352,0.02901078,0.55300688,0.07980164,0.39449222
0.27313657,3.55139516,0.60396596,0.30209108,0.51401995,2.01997165,0.03078959,0.53809100,0.08291436,0.40621140
0.27913957,3.59065383,0.59993183,0.30237835,0.53013604,2.05627566,0.03262681,0.52236999,0.08575569,0.41788060
0.28514257,3.62281777,0.59507727,0.30222073,0.54621305,2.08697105,0.03449509,0.50608476,0.08828320,0.42942440
0.29114557,3.64747870,0.58944738,0.30162538,0.56219863,2.11153017,0.03636816,0.48945863,0.09046205,0.44077397
0.29714857,3.66435023,0.58308049,0.30060359,0.57804932,2.12954627,0.03822114,0.47269389,0.09226567,0.45186772
0.30315158,3.67327718,0.57600926,0.29917094,0.59373013,2.14074466,0.04003094,0.45596943,0.09367609,0.46265147
0.30915458,3.67424154,0.56826227,0.29734733,0.60921343,2.14499019,0.04177645,0.43943962,0.09468407,0.47307830
0.31515758,3.66736418,0.55986596,0.29515694,0.62447717,2.14229062,0.04343877,0.42323398,0.09528886,0.48310788
0.32116058,3.65290158,0.55084667,0.29262795,0.63950239,2.13279528,0.04500123,0.40745780,0.09549787,0.49270547
0.32716358,3.63123731,0.54123248,0.28979201,0.65427015,2.11678893,0.04644946,0.39219333,0.09532591,0.50184042
0.33316658,3.60286817,0.53105472,0.28668353,0.66875789,2.09468077,0.04777125,0.37750140,0.09479438,0.51048431
0.33916958,3.56838540,0.52034910,0.28333863,0.68293560,2.06698907,0.04895641,0.36342340,0.09393023,0.51860892
0.34517259,3.52845163,0.50915610,0.27979400,0.69676188,2.03432175,0.04999656,0.34998333,0.09276483,0.52618402
0.35117559,3.48377457,0.49752095,0.27608547,0.71018022,1.99735390,0.05088487,0.33718996,0.09133282,0.53317524
0.35717859,3.43507877,0.48549293,0.27224666,0.72311586,1.95680311,0.05161579,0.32503891,0.08967084,0.53954215
0.36318159,3.38307697,0.47312430,0.26830757,0.73547347,1.91340378,0.05218483,0.31351461,0.08781645,0.54523674
0.36918459,3.32844241,0.46046885,0.26429331,0.74713586,1.86788151,0.05258831,0.30259224,0.08580698,0.55020249
0.37518759,3.27178384,0.44758029,0.26022307,0.75796405,1.82092881,0.05282319,0.29223942,0.08367861,0.55437405
0.38119060,3.21362441,0.43451060,0.25610934,0.76779884,1.77318326,0.05288699,0.28241784,0.08146550,0.55767775
0.38719360,3.15438565,0.42130856,0.25195756,0.77646376,1.72520896,0.05277774,0.27308483,0.07919913,0.56003298
0.39319660,3.09437743,0.40801854,0.24776612,0.78376967,1.67748214,0.05249403,0.26419475,0.07690774,0.56135432
0.39919960,3.03379420,0.39467969,0.24352678,0.78952059,1.63038148,0.05203514,0.25570037,0.07461599,0.56155444
0.40520260,2.97271783,0.38132556,0.23922548,0.79352073,1.58418334,0.05140121,0.24755411,0.07234472,0.56054770
0.41120560,2.91112644,0.36798421,0.23484357,0.79558227,1.53906194,0.05059346,0.23970928,0.07011088,0.55825410
0.41720860,2.84890877,0.35467877,0.23035921,0.79553368,1.49509427,0.04961443,0.23212110,0.06792755,0.55460362
0.42321161,2.78588307,0.34142842,0.22574907,0.79322794,1.45226911,0.04846826,0.22474771,0.06580408,0.54954046
0.42921461,2.72181913,0.32824962,0.22099010,0.78855043,1.41049967,0.04716086,0.21755098,0.06374632,0.54302714
0.43521761,2.65646235,0.31515754,0.21606125,0.78142586,1.36963881,0.04570013,0.21049719,0.06175689,0.53504808
0.44122061,2.58955816,0.30216760,0.21094519,0.77182400,1.32949599,0.04409605,0.20355747,0.05983552,0.52561253
0.44722361,2.52087562,0.28929686,0.20562975,0.75976383,1.28985500,0.04236069,0.19670818,0.05797946,0.51475657
0.45322661,2.45022881,0.27656530,0.20010909,0.74531570,1.25049146,0.04050821,0.18993100,0.05618384,0.50254412
0.45922961,2.37749495,0.26399671,0.19438457,0.72860159,1.21118930,0.03855464,0.18321289,0.05444214,0.48906686
0.46523262,2.30262849,0.25161937,0.18846524,0.70979325,1.17175535,0.03651766,0.17654592,0.05274664,0.47444296
0.47123562,2.22567051,0.23946618,0.18236793,0.68910822,1.13203158,0.03441630,0.16992698,0.05108888,0.45881477
0.47723862,2.14675329,0.22757445,0.17611692,0.66680414,1.09190444,0.03227051,0.16335739,0.04946010,0.44234544
0.48324162,2.06610001,0.21598530,0.16974336,0.64317130,1.05131118,0.03010078,0.15684249,0.04785177,0.42521476
0.48924462,1.98401996,0.20474269,0.16328427,0.61852401,1.01024303,0.02792761,0.15039119,0.04625601,0.40761427
0.49524762,1.90089975,0.19389219,0.15678139,0.59319104,0.96874540,0.02577108,0.14401555,0.04466606,0.38974197
0.50125063,1.81719129,0.18347963,0.15027981,0.56750568,0.92691536,0.02365040,0.13773044,0.04307675,0.37179684
0.50725363,1.73339746,0.17354953,0.14382656,0.54179581,0.88489680,0.02158349,0.13155325,0.04148487,0.35397339
0.51325663,1.65005633,0.16414377,0.13746911,0.51637443,0.84287388,0.01958663,0.12550363,0.03988955,0.33645657
0.51925963,1.56772495,0.15530025,0.13125407,0.49153109,0.80106310,0.01767416,0.11960343,0.03829260,0.31941720
0.52526263,1.48696370,0.14705180,0.12522588,0.46752458,0.75970476,0.01585830,0.11387660,0.03669879,0.30300809
0.53126563,1.40832188,0.13942553,0.11942586,0.44457722,0.71905434,0.01414899,0.10834930,0.03511600,0.28736114
0.53726863,1.33232548,0.13244237,0.11389138,0.42287087,0.67937416,0.01255387,0.10304993,0.03355545,0.27258539
0.54327164,1.25946743,0.12611717,0.10865534,0.40254482,0.64092597,0.01107828,0.09800937,0.03203170,0.25876613
0.54927464,1.19020095,0.12045914,0.10374602,0.38369570,0.60396470,0.00972544,0.09326111,0.03056272,0.24596515
0.55527764,1.12493592,0.11547272,0.09918708,0.36637914,0.56873358,0.00849654,0.08884147,0.02916978,0.23422192
0.56128064,1.06403843,0.11115879,0.09499797,0.35061320,0.53546089,0.00739100,0.08478975,0.02787732,0.22355579
0.56728364,1.00783313,0.10751617,0.09119443,0.33638326,0.50435823,0.00640672,0.08114840,0.02671283,0.21396894
0.57328664,0.95660801,0.10454331,0.08778927,0.32364806,0.47562027,0.00554032,0.07796303,0.02570650,0.20544995
0.57928964,0.91062107,0.10224005,0.08479318,0.31234650,0.44942574,0.00478747,0.07528235,0.02489097,0.19797776
0.58529265,0.87010807,0.10060940,0.08221565,0.30240499,0.42593946,0.00414313,0.07315795,0.02430088,0.19152583
0.59129565,0.83529068,0.09965905,0.08006579,0.29374463,0.40531495,0.00360180,0.07164386,0.02397248,0.18606625
0.59729865,0.80638418,0.09940270,0.07835308,0.28628816,0.38769730,0.00315779,0.07079596,0.02394306,0.18157352
0.60330165,0.78360377,0.09986089,0.07708786,0.27996602,0.37322585,0.00280539,0.07067107,0.02425033,0.17802787
0.60930465,0.76716900,0.10106138,0.07628166,0.27472144,0.36203632,0.00253906,0.07132574,0.02493173,0.17541785
0.61530765,0.75730532,0.10303889,0.07594717,0.27051406,0.35426200,0.00235349,0.07281480,0.02602365,0.17374210
0.62131066,0.75424259,0.10583419,0.07609789,0.26732214,0.35003366,0.00224379,0.07518959,0.02756051,0.17301016
0.62731366,0.75821001,0.10949259,0.07674742,0.26514295,0.34947801,0.00220543,0.07849587,0.02957377,0.17324226
0.63331666,0.76942753,0.11406165,0.07790851,0.26399168,0.35271458,0.00223432,0.08277156,0.03209092,0.17446811
0.63931966,0.78809378,0.11958844,0.07959167,0.26389869,0.35985095,0.00232673,0.08804420,0.03513428,0.17672472
0.64532266,0.81437107,0.12611621,0.08180372,0.26490534,0.37097649,0.00247931,0.09432838,0.03871988,0.18005335
0.65132566,0.84836796,0.13368071,0.08454605,0.26705870,0.38615480,0.00268896,0.10162317,0.04285625,0.18449583
0.65732866,0.89012034,0.14230633,0.08781296,0.27040547,0.40541524,0.00295279,0.10990968,0.04754331,0.19009031
0.66333167,0.93957207,0.15200225,0.09158995,0.27498540,0.42874395,0.00326802,0.11914884,0.05277130,0.19686677
0.66933467,0.99655627,0.16275871,0.09585230,0.28082461,0.45607478,0.00363189,0.12927970,0.05851991,0.20484256
0.67533767,1.06077848,0.17454382,0.10056389,0.28792938,0.48728094,0.00404163,0.14021819,0.06475754,0.21401809
0.68134067,1.13180303,0.18730089,0.10567641,0.29628064,0.52216767,0.00449434,0.15185670,0.07144088,0.22437309
0.68734367,1.20904357,0.20094660,0.11112914,0.30582952,0.56046671,0.00498701,0.16406437,0.07851478,0.23586355
0.69334667,1.29175893,0.21537021,0.11684921,0.31649441,0.60183302,0.00551647,0.17668833,0.08591249,0.24841956
0.69934967,1.37905488,0.23043378,0.12275254,0.32815962,0.64584416,0.00607942,0.18955594,0.09355624,0.26194422
0.70535268,1.46989247,0.24597363,0.12874530,0.34067583,0.69200272,0.00667245,0.20247786,0.10135834,0.27631375
0.71135568,1.56310300,0.26180294,0.13472601,0.35386238,0.73974199,0.00729213,0.21525217,0.10922251,0.29137871
0.71735868,1.65740948,0.27771558,0.14058814,0.36751132,0.78843479,0.00793506,0.22766911,0.11704577,0.30696653
0.72336168,1.75145402,0.29349089,0.14622309,0.38139311,0.83740552,0.00859797,0.23951664,0.12472055,0.32288500
0.72936468,1.84383036,0.30889939,0.15152349,0.39526363,0.88594489,0.00927787,0.25058633,0.13213713,0.33892686
0.73536768,1.93312031,0.32370918,0.15638665,0.40887235,0.93332707,0.00997207,0.26067946,0.13918630,0.35487510
0.74137069,2.01793264,0.33769269,0.16071791,0.42197104,0.97882848,0.01067838,0.26961319,0.14576207,0.37050890
0.74737369,2.09694298,0.35063366,0.16443398,0.43432287,1.02174762,0.01139510,0.27722625,0.15176444,0.38560990
0.75337669,2.16893290,0.36233384,0.16746578,0.44571126,1.06142495,0.01212111,0.28338421,0.15710208,0.39996851
0.75937969,2.23282654,0.37261935,0.16976089,0.45594819,1.09726229,0.01285591,0.28798387,0.16169478,0.41339014
0.76538269,2.28772326,0.38134620,0.17128545,0.46488153,1.12874052,0.01359955,0.29095660,0.16547560,0.42570102
0.77138569,2.33292480,0.38840492,0.17202535,0.47240111,1.15543514,0.01435259,0.29227056,0.16839264,0.43675330
0.77738869,2.36795600,0.39372397,0.17198670,0.47844327,1.17702878,0.01511602,0.29193165,0.17041039,0.44642959
0.78339170,2.39257795,0.39727184,0.17119564,0.48299367,1.19332026,0.01589103,0.28998309,0.17151050,0.45464632
0.78939470,2.40679358,0.39905779,0.16969745,0.48608844,1.20422978,0.01667891,0.28650379,0.17169209,0.46135636
0.79539770,2.41084512,0.39913123,0.16755501,0.48781351,1.20980001,0.01748077,0.28160553,0.17097145,0.46655041
0.80140070,2.40520424,0.39757976,0.16484682,0.48830240,1.21019321,0.01829735,0.27542908,0.16938132,0.47025743
0.80740370,2.39055522,0.39452604,0.16166456,0.48773262,1.20568445,0.01912876,0.26813955,0.16696960,0.47254420
0.81340670,2.36777231,0.39012367,0.15811047,0.48632084,1.19665141,0.01997431,0.25992117,0.16379774,0.47351379
0.81940970,2.33789240,0.38455230,0.15429453,0.48431729,1.18356130,0.02083227,0.25097174,0.15993876,0.47330350
0.82541271,2.30208444,0.37801225,0.15033179,0.48199959,1.16695539,0.02169979,0.24149700,0.15547502,0.47208200
0.83141571,2.26161704,0.37071882,0.14633971,0.47966630,1.14743211,0.02257278,0.23170528,0.15049593,0.47004603
0.83741871,2.21782546,0.36289660,0.14243590,0.47763059,1.12562931,0.02344595,0.22180248,0.14509552,0.46741678
0.84342171,2.17207958,0.35477402,0.13873607,0.47621408,1.10220632,0.02431285,0.21198771,0.13937014,0.46443591
0.84942471,2.12575349,0.34657828,0.13535238,0.47574113,1.07782677,0.02516606,0.20244967,0.13341623,0.46136146
0.85542771,2.08019788,0.33853083,0.13239215,0.47653366,1.05314240,0.02599740,0.19336378,0.12732831,0.45846363
0.86143072,2.03671549,0.33084342,0.12995696,0.47890637,1.02877850,0.02679821,0.18489016,0.12119724,0.45602043
0.86743372,1.99653994,0.32371487,0.12814188,0.48316244,1.00532129,0.02755974,0.17717242,0.11510867,0.45431322
0.87343672,1.96081790,0.31732840,0.12703502,0.48958952,0.98330726,0.02827350,0.17033704,0.10914191,0.45362209
0.87943972,1.93059412,0.31184952,0.12671713,0.49845582,0.96321464,0.02893165,0.16449344,0.10336896,0.45422101
0.88544272,1.90679910,0.30742441,0.12726114,0.51000603,0.94545686,0.02952734,0.15973432,0.09785386,0.45637277
0.89144572,1.89023849,0.30417851,0.12873159,0.52445712,0.93037780,0.03005508,0.15613628,0.09265229,0.46032346
0.89744872,1.88158384,0.30221539,0.13118392,0.54199351,0.91824863,0.03051096,0.15376050,0.08781131,0.46629677
0.90345173,1.88136395,0.30161563,0.13466336,0.56276185,0.90926595,0.03089283,0.15265332,0.08336932,0.47448777
0.90945473,1.88995652,0.30243571,0.13920362,0.58686513,0.90355100,0.03120037,0.15284654,0.07935607,0.48505657
0.91545773,1.90757978,0.30470672,0.14482526,0.61435636,0.90114967,0.03143505,0.15435750,0.07579278,0.49812171
0.92146073,1.93428417,0.30843311,0.15153376,0.64523194,0.90203331,0.03159997,0.15718869,0.07269228,0.51375364
0.92746373,1.96994425,0.31359133,0.15931746,0.67942500,0.90610005,0.03169962,0.16132707,0.07005919,0.53196851
0.93346673,2.01425155,0.32012846,0.16814547,0.71679913,0.91317683,0.03173951,0.16674313,0.06789009,0.55272247
0.93946973,2.06670896,0.32796113,0.17796567,0.75714291,0.92302208,0.03172580,0.17338969,0.06617373,0.57590704
0.94547274,2.12662761,0.33697479,0.18870299,0.80016583,0.93532931,0.03166481,0.18120066,0.06489127,0.60134565
0.95147574,2.19312740,0.34702345,0.20025819,0.84549600,0.94973170,0.03156258,0.19008998,0.06401655,0.62879203
0.95747874,2.26514198,0.35793028,0.21250722,0.89268021,0.96580787,0.03142444,0.19995078,0.06351644,0.65793048
0.96348174,2.34142917,0.36948906,0.22530150,0.94118682,0.98308907,0.03125459,0.21065502,0.06335134,0.68837853
0.96948474,2.42058761,0.38146678,0.23846903,0.99041155,1.00106785,0.03105581,0.22205386,0.06347575,0.71969207
0.97548774,2.50107977,0.39360729,0.25181657,1.03968667,1.01920813,0.03082926,0.23397869,0.06383906,0.75137310
0.98149075,2.58126168,0.40563620,0.26513288,1.08829328,1.03695687,0.03057439,0.24624313,0.06438645,0.78287990
0.98749375,2.65941868,0.41726689,0.27819293,1.13547668,1.05375679,0.03028895,0.25864584,0.06506005,0.81363968
0.99349675,2.73380664,0.42820750,0.29076314,1.18046433,1.06906016,0.02996916,0.27097431,0.06580016,0.84306315
0.99949975,2.80269724,0.43816864,0.30260730,1.22248589,1.08234309,0.02961003,0.28300946,0.06654667,0.87056066
1.00550275,2.86442598,0.44687167,0.31349310,1.26079467,1.09311989,0.02920565,0.29453085,0.06724062,0.89555929
1.01150575,2.91744085,0.45405710,0.32319899,1.29468949,1.10095688,0.02874972,0.30532254,0.06782573,0.91752035
1.01750875,2.96034986,0.45949283,0.33152104,1.32353630,1.10548529,0.02823598,0.31517908,0.06824997,0.93595629
1.02351176,2.99196527,0.46298178,0.33827954,1.34678829,1.10641243,0.02765878,0.32391165,0.06846706,0.95044669
1.02951476,3.01134264,0.46436862,0.34332505,1.36400394,1.10353089,0.02701352,0.33135391,0.06843791,0.96065227
1.03551776,3.01781291,0.46354527,0.34654356,1.37486195,1.09672520,0.02629714,0.33736737,0.06813171,0.96632651
1.04152076,3.01100606,0.46045484,0.34786059,1.37917247,1.08597573,0.02550848,0.34184605,0.06752697,0.96732438
1.04752376,2.99086526,0.45509392,0.34724399,1.37688416,1.07135964,0.02464858,0.34472019,0.06661213,0.96360759
1.05352676,2.95765105,0.44751301,0.34470531,1.36808671,1.05304895,0.02372084,0.34595884,0.06538594,0.95524647
1.05952976,2.91193534,0.43781520,0.34029974,1.35300885,1.03130568,0.02273111,0.34557127,0.06385746,0.94241815
1.06553277,2.85458561,0.42615300,0.33412454,1.33201188,1.00647449,0.02168763,0.34360708,0.06204577,0.92540133
1.07153577,2.78674020,0.41272370,0.32631610,1.30557915,0.97897314,0.02060086,0.34015510,0.05997934,0.90456786
1.07753877,2.70977582,0.39776330,0.31704578,1.27430199,0.94928112,0.01948324,0.33534103,0.05769511,0.88037159
1.08354177,2.62526883,0.38153938,0.30651465,1.23886273,0.91792705,0.01834883,0.32932410,0.05523737,0.85333496
1.08954477,2.53495176,0.36434331,0.29494752,1.20001551,0.88547530,0.01721293,0.32229264,0.05265637,0.82403392
1.09554777,2.44066703,0.34648195,0.28258628,1.15856581,0.85251225,0.01609163,0.31445901,0.05000686,0.79308184
1.10155078,2.34431933,0.32826930,0.26968310,1.11534924,0.81963282,0.01500137,0.30605389,0.04734654,0.76111299
1.10755378,2.24782827,0.31001848,0.25649345,1.07121053,0.78742728,0.01395846,0.29732021,0.04473442,0.72876612
1.11355678,2.15308267,0.29203401,0.24326947,1.02698321,0.75646897,0.01297864,0.28850684,0.04222926,0.69666873
1.11955978,2.06189754,0.27460498,0.23025367,0.98347059,0.72730283,0.01207669,0.27986226,0.03988809,0.66542231
1.12556278,1.97597455,0.25799894,0.21767324,0.94142841,0.70043499,0.01126610,0.27162840,0.03776477,0.63558902
1.13156578,1.89686650,0.24245680,0.20573511,0.90154939,0.67632338,0.01055867,0.26403459,0.03590872,0.60767990
1.13756878,1.82594630,0.22818870,0.19462172,0.86445000,0.65536930,0.00996437,0.25729203,0.03436380,0.58214485
1.14357179,1.76438032,0.21537085,0.18448775,0.83065934,0.63791000,0.00949104,0.25158853,0.03316732,0.55936432
1.14957479,1.71310634,0.20414328,0.17545764,0.80061027,0.62421206,0.00914432,0.24708391,0.03234924,0.53964280
1.15557779,1.67281601,0.19460847,0.16762394,0.77463271,0.61446572,0.00892750,0.24390586,0.03193150,0.52320408
1.16158079,1.64394168,0.18683074,0.16104653,0.75294904,0.60877998,0.00884150,0.24214654,0.03192754,0.51018813
1.16758379,1.62664780,0.18083628,0.15575249,0.73567159,0.60717875,0.00888485,0.24185981,0.03234197,0.50064968
1.17358679,1.62082679,0.17661387,0.15173681,0.72280213,0.60959801,0.00905369,0.24305929,0.03317035,0.49455829
1.17958979,1.62609971,0.17411601,0.14896358,0.71423337,0.61588426,0.00934185,0.24571726,0.03439920,0.49180009
1.18559280,1.64182192,0.17326068,0.14736792,0.70975257,0.62579451,0.00974096,0.24976448,0.03600612,0.49218099
1.19159580,1.66709399,0.17393350,0.14685830,0.70904717,0.63899802,0.01024053,0.25509099,0.03796005,0.49543154
1.19759880,1.70077827,0.17599034,0.14731949,0.71171245,0.65508009,0.01082814,0.26154796,0.04022178,0.50121325
1.20360180,1.74152122,0.17926046,0.14861581,0.71726144,0.67354811,0.01148960,0.26895060,0.04274455,0.50912655
1.20960480,1.78778164,0.18355009,0.15059487,0.72513675,0.69383998,0.01220924,0.27708223,0.04547489,0.51872026
1.21560780,1.83786463,0.18864648,0.15309162,0.73472441,0.71533502,0.01297011,0.28569930,0.04835363,0.52950243
1.22161081,1.88996093,0.19432245,0.15593259,0.74536943,0.73736724,0.01375434,0.29453741,0.05131707,0.54095246
1.22761381,1.94219092,0.20034129,0.15894039,0.75639282,0.75924081,0.01454345,0.30331826,0.05429836,0.55253429
1.23361681,1.99265225,0.20646213,0.16193828,0.76710963,0.78024731,0.01531876,0.31175713,0.05722894,0.56371030
1.23961981,2.03946989,0.21244542,0.16475468,0.77684756,0.79968433,0.01606174,0.31957090,0.06004022,0.57395554
1.24562281,2.08084697,0.21805870,0.16722757,0.78496554,0.81687477,0.01675449,0.32648624,0.06266523,0.58277191
1.25162581,2.11511464,0.22308220,0.16920864,0.79087164,0.83118613,0.01738012,0.33224767,0.06504029,0.58970180
1.25762881,2.14077923,0.22731437,0.17056694,0.79403974,0.84204907,0.01792319,0.33662519,0.06710675,0.59434068
1.26363182,2.15656467,0.23057687,0.17119212,0.79402410,0.84897440,0.01837007,0.33942126,0.06881251,0.59634817
1.26963482,2.16144852,0.23271909,0.17099697,0.79047160,0.85156778,0.01870931,0.34047665,0.07011344,0.59545716
1.27563782,2.15469018,0.23362187,0.16991926,0.78313077,0.84954155,0.01893197,0.33967520,0.07097460,0.59148059
1.28164082,2.13584975,0.23320025,0.16792272,0.77185752,0.84272302,0.01903177,0.33694694,0.07137119,0.58431563
1.28764382,2.10479716,0.23140528,0.16499727,0.75661721,0.83105889,0.01900532,0.33226980,0.07128912,0.57394509
1.29364682,2.06171073,0.22822459,0.16115834,0.73748301,0.81461572,0.01885217,0.32566949,0.07072535,0.56043601
1.29964982,2.00706572,0.22368193,0.15644547,0.71463071,0.79357620,0.01857477,0.31721784,0.06968780,0.54393547
1.30565283,1.94161318,0.21783548,0.15092010,0.68833017,0.76823174,0.01817840,0.30702959,0.06819492,0.52466399
1.31165583,1.86635024,0.21077522,0.14466279,0.65893395,0.73897144,0.01767095,0.29525775,0.06627494,0.50290667
1.31765883,1.78248335,0.20261932,0.13776993,0.62686354,0.70626824,0.01706268,0.28208778,0.06396482,0.47900253
1.32366183,1.69138609,0.19350984,0.13035007,0.59259398,0.67066281,0.01636591,0.26773094,0.06130895,0.45333274
1.32966483,1.59455363,0.18360786,0.12252012,0.55663740,0.63274592,0.01559459,0.25241700,0.05835761,0.42630792
1.33566783,1.49355570,0.17308830,0.11440144,0.51952636,0.59314018,0.01476399,0.23638671,0.05516541,0.39835545
1.34167084,1.38999025,0.16213468,0.10611611,0.48179755,0.55248184,0.01389019,0.21988432,0.05178952,0.36990698
1.34767384,1.28543948,0.15093401,0.09778345,0.44397656,0.51140355,0.01298977,0.20315047,0.04828806,0.34138681
1.35367684,1.18143002,0.13967203,0.08951692,0.40656418,0.47051854,0.01207936,0.18641566,0.04471853,0.31320159
1.35967984,1.07939843,0.12852895,0.08142146,0.37002478,0.43040695,0.01117530,0.16989464,0.04113630,0.28573138
