energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
3.23261631,1.52187518,-1.21567790,0.18136468,-0.12300991,0.05020238,-0.18170460,0.01952295,-0.01560056,0.06391951,-0.05808477,0.07044492,-0.01271245,0.30684764,-0.32712705,0.38681194,-0.12974834,0.84782015,-0.57687511
3.23861931,1.46406023,-1.22193093,0.17678472,-0.12091680,0.04878122,-0.17900030,0.01779944,-0.01643046,0.06246415,-0.05797608,0.07024635,-0.01402802,0.29889000,-0.32280406,0.38461460,-0.13146068,0.80879589,-0.58290632
3.24462231,1.40882600,-1.23728493,0.17215657,-0.11981836,0.04748894,-0.17789681,0.01611794,-0.01742319,0.06096346,-0.05834117,0.06978750,-0.01545564,0.29185388,-0.32097966,0.38197791,-0.13452025,0.77161554,-0.59289591
3.25062531,1.35685390,-1.26090801,0.16753567,-0.11968218,0.04634806,-0.17827671,0.01449626,-0.01858020,0.05944430,-0.05914821,0.06907515,-0.01699930,0.28586649,-0.32138914,0.37886856,-0.13880237,0.73671856,-0.60641685
3.25662831,1.30875480,-1.29186621,0.16297008,-0.12045929,0.04537900,-0.18000499,0.01294934,-0.01989908,0.05793434,-0.06036142,0.06811780,-0.01866271,0.28104415,-0.32374130,0.37524447,-0.14417222,0.70449874,-0.62299903
3.26263132,1.26507261,-1.32914731,0.15850063,-0.12208621,0.04460029,-0.18293287,0.01148915,-0.02137344,0.05646187,-0.06194214,0.06692549,-0.02044895,0.27749339,-0.32772746,0.37105868,-0.15048664,0.67530555,-0.64214101
3.26863432,1.22628977,-1.37168313,0.15416141,-0.12448698,0.04402890,-0.18690125,0.01012471,-0.02299276,0.05505579,-0.06384964,0.06550967,-0.02236006,0.27531221,-0.33302992,0.36626368,-0.15759599,0.64944678,-0.66332107
3.27463732,1.19283402,-1.41836994,0.14998060,-0.12757507,0.04368056,-0.19174395,0.00886211,-0.02474242,0.05374549,-0.06604187,0.06388310,-0.02439655,0.27459124,-0.33932973,0.36081605,-0.16534575,0.62719187,-0.68600730
3.28064032,1.16508556,-1.46808653,0.14598135,-0.13125526,0.04357002,-0.19729062,0.00770480,-0.02660377,0.05256079,-0.06847589,0.06205987,-0.02655687,0.27541469,-0.34631346,0.35468109,-0.17357812,0.60877567,-0.70966646
3.28664332,1.14338378,-1.51970984,0.14218284,-0.13542535,0.04371131,-0.20336921,0.00665373,-0.02855434,0.05153174,-0.07110819,0.06005535,-0.02883687,0.27786100,-0.35367899,0.34783703,-0.18213352,0.59440192,-0.73377172
3.29264632,1.12803277,-1.57212831,0.13860122,-0.13997770,0.04411784,-0.20980809,0.00570773,-0.03056812,0.05068847,-0.07389483,0.05788621,-0.03122930,0.28200290,-0.36114023,0.34027877,-0.19085200,0.58424626,-0.75780912
3.29864932,1.11930487,-1.62425309,0.13525053,-0.14480064,0.04480248,-0.21643790,0.00486377,-0.03261599,0.05006086,-0.07679140,0.05557040,-0.03372330,0.28790703,-0.36843077,0.33202066,-0.19957466,0.57845828,-0.78128290
3.30465233,1.11744183,-1.67502749,0.13214333,-0.14977985,0.04577735,-0.22309305,0.00411734,-0.03466620,0.04967819,-0.07975296,0.05312711,-0.03630401,0.29563286,-0.37530651,0.32309838,-0.20814500,0.57716234,-0.80371990
3.31065533,1.12265310,-1.72343528,0.12929117,-0.15479963,0.04705365,-0.22961308,0.00346275,-0.03668504,0.04956865,-0.08273389,0.05057673,-0.03895231,0.30523102,-0.38154749,0.31356953,-0.21641039,0.58045690,-0.82467321
3.31665833,1.13511123,-1.76850819,0.12670476,-0.15974421,0.04864121,-0.23584388,0.00289350,-0.03863747,0.04975873,-0.08568781,0.04794069,-0.04164465,0.31674101,-0.38695883,0.30351312,-0.22422348,0.58841248,-0.84372523
3.32266133,1.15494446,-1.80933322,0.12439384,-0.16449908,0.05054794,-0.24163889,0.00240252,-0.04048803,0.05027255,-0.08856752,0.04524129,-0.04435313,0.33018843,-0.39137115,0.29302775,-0.23144379,0.60106800,-0.86049050
3.32866433,1.18222682,-1.84506013,0.12236681,-0.16895247,0.05277922,-0.24686031,0.00198250,-0.04220158,0.05113104,-0.09132513,0.04250141,-0.04704570,0.34558180,-0.39464054,0.28222878,-0.23793930,0.61842592,-0.87461837
3.33466733,1.21696629,-1.87490947,0.12063018,-0.17299686,0.05533716,-0.25138038,0.00162605,-0.04374428,0.05235118,-0.09391230,0.03974423,-0.04968667,0.36290920,-0.39664819,0.27124444,-0.24358815,0.64044641,-0.88579577
3.34067034,1.25909186,-1.89818138,0.11918778,-0.17653067,0.05821990,-0.25508278,0.00132597,-0.04508448,0.05394503,-0.09628072,0.03699283,-0.05223734,0.38213482,-0.39729984,0.26021125,-0.24828046,0.66704086,-0.89375017
3.34667334,1.30844024,-1.91426502,0.11804001,-0.17946005,0.06142084,-0.25786416,0.00107532,-0.04619355,0.05591900,-0.09838275,0.03426979,-0.05465688,0.40319575,-0.39652526,0.24926892,-0.25192006,0.69806528,-0.89825268
3.35267634,1.36474330,-1.92264863,0.11718294,-0.18170068,0.06492798,-0.25963567,0.00086760,-0.04704682,0.05827297,-0.10017228,0.03159675,-0.05690339,0.42599914,-0.39427763,0.23855502,-0.25442632,0.73331408,-0.89912142
3.35867934,1.42761725,-1.92292981,0.11660764,-0.18317968,0.06872339,-0.26032460,0.00069679,-0.04762420,0.06099966,-0.10160576,0.02899400,-0.05893507,0.45041997,-0.39053309,0.22819972,-0.25573583,0.77251486,-0.89622488
3.36468234,1.49655445,-1.91482556,0.11629956,-0.18383734,0.07278280,-0.25987598,0.00055742,-0.04791091,0.06408412,-0.10264330,0.02648007,-0.06071153,0.47629972,-0.38529029,0.21832084,-0.25580393,0.81532456,-0.88948519
3.37068534,1.57091880,-1.89818148,0.11623820,-0.18362881,0.07707540,-0.25825398,0.00044458,-0.04789788,0.06750335,-0.10324998,0.02407134,-0.06219515,0.50344590,-0.37857008,0.20901952,-0.25460607,0.86132761,-0.87888107
3.37668834,1.64994539,-1.87297952,0.11639703,-0.18252553,0.08156386,-0.25544318,0.00035391,-0.04758212,0.07122631,-0.10339703,0.02178179,-0.06335233,0.53163277,-0.37041511,0.20037669,-0.25213877,0.91003649,-0.86445015
3.38269135,1.73274498,-1.83934360,0.11674368,-0.18051628,0.08620463,-0.25144949,0.00028162,-0.04696676,0.07521402,-0.10306302,0.01962273,-0.06415480,0.56060325,-0.36088951,0.19245040,-0.24842030,0.96089477,-0.84629050
3.38869435,1.81831347,-1.79754257,0.11724050,-0.17760798,0.09094841,-0.24630067,0.00022443,-0.04606105,0.07942011,-0.10223494,0.01760270,-0.06458070,0.59007206,-0.35007833,0.18527428,-0.24349087,1.01328308,-0.82456106
3.39469735,1.90554646,-1.74798993,0.11784537,-0.17382588,0.09574100,-0.24004635,0.00017951,-0.04488003,0.08379150,-0.10090906,0.01572740,-0.06461549,0.61972992,-0.33808684,0.17885707,-0.23741229,1.06652783,-0.79948080
3.40070035,1.99325861,-1.69124005,0.11851278,-0.16921340,0.10052426,-0.23275760,0.00014450,-0.04344410,0.08826947,-0.09909153,0.01399976,-0.06425264,0.64924904,-0.32503958,0.17318321,-0.23026722,1.11991251,-0.77132641
3.40670335,2.08020722,-1.62798074,0.11919513,-0.16383136,0.10523732,-0.22452591,0.00011740,-0.04177837,0.09279093,-0.09679872,0.01242005,-0.06349399,0.67828935,-0.31107910,0.16821442,-0.22215782,1.17269143,-0.74042863
3.41270635,2.16511919,-1.55902213,0.11984412,-0.15775680,0.10981797,-0.21546162,0.00009657,-0.03991191,0.09728986,-0.09405725,0.01098610,-0.06234993,0.70650557,-0.29636432,0.16389213,-0.21320394,1.22410535,-0.70716706
3.41870935,2.24672051,-1.48528224,0.12041231,-0.15108127,0.11420414,-0.20569189,0.00008064,-0.03787685,0.10169899,-0.09090362,0.00969356,-0.06083914,0.73355471,-0.28106863,0.16014070,-0.20354085,1.27339837,-0.67196367
3.42471236,2.32376694,-1.40776965,0.12085452,-0.14390875,0.11833541,-0.19535821,0.00006852,-0.03570747,0.10595150,-0.08738359,0.00853626,-0.05898813,0.75910380,-0.26537759,0.15687108,-0.19331661,1.31983564,-0.63527514
3.43071536,2.39507478,-1.32756376,0.12112929,-0.13635326,0.12215452,-0.18461362,0.00005932,-0.03343917,0.10998270,-0.08355119,0.00750651,-0.05683047,0.78283751,-0.24948645,0.15398491,-0.18268911,1.36272095,-0.59758441
3.43671836,2.45955025,-1.24579364,0.12120004,-0.12853621,0.12560887,-0.17361953,0.00005232,-0.03110755,0.11373182,-0.07946755,0.00659548,-0.05440584,0.80446538,-0.23359745,0.15137863,-0.17182294,1.40141362,-0.55939155
3.44272136,2.51621650,-1.16361592,0.12103611,-0.12058359,0.12865177,-0.16254263,0.00004696,-0.02874742,0.11714346,-0.07519945,0.00579359,-0.05175881,0.82372836,-0.21791691,0.14894767,-0.16088612,1.43534387,-0.52120453
3.44872436,2.56423675,-1.08219289,0.12061350,-0.11262325,0.13124360,-0.15155160,0.00004280,-0.02639200,0.12016904,-0.07081774,0.00509081,-0.04893753,0.84040438,-0.20265244,0.14659032,-0.15004690,1.46402614,-0.48353001
3.45472736,2.60293296,-1.00267120,0.11991524,-0.10478205,0.13335273,-0.14081399,0.00003951,-0.02407215,0.12276787,-0.06639568,0.00447700,-0.04599240,0.85431279,-0.18801004,0.14421125,-0.13947061,1.48706965,-0.44686462
3.46073037,2.63179903,-0.92616214,0.11893161,-0.09718333,0.13495608,-0.13049328,0.00003682,-0.02181578,0.12490798,-0.06200725,0.00394221,-0.04297460,0.86531738,-0.17419143,0.14172451,-0.12931666,1.50418590,-0.41168686
3.46673337,2.65050804,-0.85372377,0.11765988,-0.08994452,0.13603951,-0.12074617,0.00003453,-0.01964734,0.12656664,-0.05772551,0.00347685,-0.03993477,0.87332800,-0.16139146,0.13905600,-0.11973587,1.51519276,-0.37845004
3.47273637,2.65891360,-0.78634547,0.11610391,-0.08317499,0.13659783,-0.11172019,0.00003251,-0.01758756,0.12773050,-0.05362102,0.00307194,-0.03692171,0.87830061,-0.14979573,0.13614524,-0.11086802,1.52001502,-0.34757615
3.47873937,2.65704504,-0.72493481,0.11427344,-0.07697424,0.13663453,-0.10355167,0.00003065,-0.01565320,0.12839541,-0.04976042,0.00271922,-0.03398125,0.88023595,-0.13957849,0.13294651,-0.10283976,1.51868155,-0.31945087
3.48474237,2.64509717,-0.67030706,0.11218324,-0.07143042,0.13616126,-0.09636394,0.00002888,-0.01385709,0.12856593,-0.04620516,0.00241122,-0.03115526,0.87917671,-0.13090054,0.12942932,-0.09576276,1.51131920,-0.29441967
3.49074537,2.62341507,-0.62317678,0.10985205,-0.06661906,0.13519702,-0.09026597,0.00002716,-0.01220815,0.12825454,-0.04301040,0.00214132,-0.02848085,0.87520364,-0.12390747,0.12557829,-0.08973230,1.49814386,-0.27278482
3.49674837,2.59247487,-0.58415155,0.10730155,-0.06260217,0.13376719,-0.08535116,0.00002545,-0.01071167,0.12748063,-0.04022412,0.00190378,-0.02598975,0.86843056,-0.11872789,0.12139248,-0.08482604,1.47944922,-0.25480332
3.50275138,2.55286161,-0.55372722,0.10455527,-0.05942758,0.13190237,-0.08169641,0.00002375,-0.00936953,0.12626932,-0.03788641,0.00169367,-0.02370793,0.85899877,-0.11547168,0.11688422,-0.08110303,1.45559378,-0.24068529
3.50875438,2.50524522,-0.53228428,0.10163757,-0.05712842,0.12963718,-0.07936131,0.00002206,-0.00818057,0.12465017,-0.03602890,0.00150686,-0.02165534,0.84707095,-0.11422829,0.11207762,-0.07860308,1.42698683,-0.23059293
3.51475738,2.45035600,-0.52008504,0.09857268,-0.05572295,0.12700898,-0.07838747,0.00002038,-0.00714102,0.12265585,-0.03467441,0.00133992,-0.01984591,0.83282507,-0.11506491,0.10700675,-0.07734613,1.39407403,-0.22463961
3.52076038,2.38896055,-0.51727121,0.09538396,-0.05521433,0.12405664,-0.07879795,0.00001871,-0.00624486,0.12032083,-0.03383672,0.00119006,-0.01828760,0.81644844,-0.11802466,0.10171362,-0.07733196,1.35732332,-0.22288895
3.52676338,2.32183941,-0.52386158,0.09209329,-0.05559075,0.12081937,-0.08059662,0.00001708,-0.00548428,0.11768021,-0.03352044,0.00105503,-0.01698269,0.79813226,-0.12312459,0.09624613,-0.07854000,1.31721173,-0.22535397
3.53276638,2.24976714,-0.53974993,0.08872062,-0.05682555,0.11733570,-0.08376774,0.00001549,-0.00485007,0.11476863,-0.03372105,0.00093304,-0.01592811,0.77806691,-0.13035383,0.09065603,-0.08092931,1.27421357,-0.23199593
3.53876938,2.17349562,-0.56470293,0.08528380,-0.05887755,0.11364265,-0.08827548,0.00001397,-0.00433199,0.11161943,-0.03442504,0.00082268,-0.01511586,0.75643813,-0.13967163,0.08499687,-0.08443881,1.22879051,-0.24272323
3.54477239,2.09374103,-0.59835867,0.08179850,-0.06169148,0.10977500,-0.09406363,0.00001252,-0.00391912,0.10826402,-0.03561010,0.00072282,-0.01453354,0.73342422,-0.15100574,0.07932223,-0.08898775,1.18138363,-0.25739021
3.55077539,2.01117469,-0.64022584,0.07827836,-0.06519870,0.10576491,-0.10105546,0.00001115,-0.00360017,0.10473141,-0.03724553,0.00063259,-0.01416485,0.70919427,-0.16425109,0.07368404,-0.09447647,1.13240776,-0.27579625
3.55677839,1.92641770,-0.68968440,0.07473525,-0.06931800,0.10164160,-0.10915393,0.00000989,-0.00336374,0.10104804,-0.03929266,0.00055126,-0.01399021,0.68390745,-0.17926894,0.06813123,-0.10078752,1.08224790,-0.29768521
3.56278139,1.84003911,-0.74598815,0.07117964,-0.07395681,0.09743131,-0.11824218,0.00000873,-0.00319853,0.09723783,-0.04170550,0.00047825,-0.01398732,0.65771323,-0.19588683,0.06270860,-0.10778723,1.03125778,-0.32274570
3.56878439,1.75255729,-0.80826997,0.06762103,-0.07901255,0.09315746,-0.12818456,0.00000770,-0.00309353,0.09332230,-0.04443152,0.00041304,-0.01413176,0.63075237,-0.21389936,0.05745596,-0.11532767,0.97976005,-0.35061236
3.57478739,1.66444361,-0.87555021,0.06406840,-0.08437438,0.08884084,-0.13882814,0.00000679,-0.00303814,0.08932095,-0.04741252,0.00035519,-0.01439760,0.60315851,-0.23307004,0.05240761,-0.12324917,0.92804796,-0.38086854
3.58079040,1.57612806,-0.94674888,0.06053063,-0.08992527,0.08450005,-0.15000491,0.00000603,-0.00302234,0.08525171,-0.05058581,0.00030433,-0.01475802,0.57506009,-0.25313432,0.04759198,-0.13138324,0.87638809,-0.41305052
3.58679340,1.48800579,-1.02070180,0.05701695,-0.09554431,0.08015186,-0.16153456,0.00000543,-0.00303671,0.08113134,-0.05388541,0.00026010,-0.01518584,0.54658249,-0.27380388,0.04303161,-0.13955608,0.82502367,-0.44665367
3.59279640,1.40044403,-1.09618091,0.05353720,-0.10110937,0.07581174,-0.17322791,0.00000500,-0.00307257,0.07697602,-0.05724354,0.00022220,-0.01565415,0.51784998,-0.29477212,0.03874329,-0.14759231,0.77417811,-0.48114039
3.59879940,1.31378865,-1.17191858,0.05010213,-0.10649993,0.07149425,-0.18489103,0.00000477,-0.00312197,0.07280169,-0.06059218,0.00019038,-0.01613680,0.48898744,-0.31572092,0.03473836,-0.15531922,0.72405846,-0.51595003
3.60480240,1.22836978,-1.24663544,0.04672348,-0.11160006,0.06721346,-0.19632976,0.00000477,-0.00317777,0.06862449,-0.06386475,0.00016448,-0.01660901,0.46012164,-0.33632833,0.03102321,-0.16257103,0.67485837,-0.55051051
3.61080540,1.14450626,-1.31907099,0.04341410,-0.11630149,0.06298328,-0.20735468,0.00000503,-0.00323366,0.06446102,-0.06699790,0.00014439,-0.01704775,0.43138187,-0.35627714,0.02759985,-0.16919328,0.62676040,-0.58425139
3.61680840,1.06250840,-1.38801597,0.04018783,-0.12050656,0.05881766,-0.21778630,0.00000562,-0.00328418,0.06032849,-0.06993325,0.00013016,-0.01743228,0.40290007,-0.37526386,0.02446657,-0.17504711,0.57993762,-0.61661798
3.62281141,0.98267917,-1.45234538,0.03705942,-0.12413102,0.05473074,-0.22746026,0.00000659,-0.00332470,0.05624474,-0.07261914,0.00012194,-0.01774447,0.37481018,-0.39300795,0.02161863,-0.18001313,0.53455429,-0.64708594
3.62881441,0.90531386,-1.51105049,0.03404435,-0.12710652,0.05073687,-0.23623227,0.00000805,-0.00335148,0.05222817,-0.07501223,0.00012006,-0.01796912,0.34724697,-0.40926062,0.01904898,-0.18399493,0.49076574,-0.67517575
3.63481741,0.83069824,-1.56326866,0.03115860,-0.12938265,0.04685053,-0.24398269,0.00001009,-0.00336160,0.04829758,-0.07707889,0.00012506,-0.01809424,0.32034439,-0.42381304,0.01674897,-0.18692179,0.44871763,-0.70046642
3.64082041,0.75910571,-1.60830928,0.02841843,-0.13092848,0.04308614,-0.25062042,0.00001284,-0.00335301,0.04447183,-0.07879643,0.00013770,-0.01811114,0.29423348,-0.43650338,0.01470904,-0.18875071,0.40854461,-0.72260772
3.64682341,0.69079368,-1.64567450,0.02584014,-0.13173347,0.03945788,-0.25608585,0.00001649,-0.00332440,0.04076956,-0.08015394,0.00015902,-0.01801457,0.26904002,-0.44722235,0.01291934,-0.18946743,0.37036861,-0.74133032
3.65282641,0.62599962,-1.67507368,0.02343992,-0.13180770,0.03597938,-0.26035288,0.00002123,-0.00327526,0.03720878,-0.08115282,0.00019036,-0.01780261,0.24488223,-0.45591695,0.01137033,-0.18908647,0.33429710,-0.75645319
3.65882941,0.56493715,-1.69643057,0.02123365,-0.13118143,0.03266342,-0.26342969,0.00002729,-0.00320575,0.03380654,-0.08180690,0.00023338,-0.01747659,0.22186845,-0.46259204,0.01005327,-0.18765024,0.30042130,-0.76788796
3.66483242,0.50779250,-1.70988267,0.01923683,-0.12990392,0.02952167,-0.26535833,0.00003497,-0.00311667,0.03057852,-0.08214223,0.00029012,-0.01704084,0.20009506,-0.46730985,0.00896069,-0.18522702,0.26881472,-0.77563979
3.67083542,0.45472175,-1.71577279,0.01746450,-0.12804162,0.02656442,-0.26621301,0.00004458,-0.00300934,0.02753875,-0.08219639,0.00036298,-0.01650245,0.17964480,-0.47018714,0.00808676,-0.18190813,0.23953208,-0.77980473
3.67683842,0.40584885,-1.71463285,0.01593124,-0.12567581,0.02380030,-0.26609730,0.00005650,-0.00288558,0.02469936,-0.08201752,0.00045478,-0.01587084,0.16058549,-0.47139033,0.00742753,-0.17780423,0.21260876,-0.78056365
3.68284142,0.36126472,-1.70716096,0.01465118,-0.12289974,0.02123619,-0.26514019,0.00007115,-0.00274756,0.02207038,-0.08166295,0.00056874,-0.01515736,0.14296926,-0.47112866,0.00698116,-0.17304111,0.18806075,-0.77817294
3.68884442,0.32102735,-1.69419254,0.01363805,-0.11981538,0.01887705,-0.26349135,0.00008901,-0.00259770,0.01965964,-0.08119764,0.00070844,-0.01437487,0.12683232,-0.46964581,0.00674798,-0.16775488,0.16588527,-0.77295247
3.69484742,0.28516286,-1.67666710,0.01290520,-0.11653006,0.01672589,-0.26131569,0.00011058,-0.00243863,0.01747277,-0.08069234,0.00087787,-0.01353720,0.11219516,-0.46721038,0.00673048,-0.16208704,0.14606181,-0.76527148
3.70085043,0.25366729,-1.65559227,0.01246562,-0.11315296,0.01478381,-0.25878760,0.00013642,-0.00227302,0.01551322,-0.08022164,0.00108131,-0.01265873,0.09906326,-0.46410561,0.00693321,-0.15617957,0.12855366,-0.75553302
3.70685343,0.22650905,-1.63200679,0.01233182,-0.10979172,0.01305006,-0.25608494,0.00016711,-0.00210356,0.01378238,-0.07986205,0.00132329,-0.01175387,0.08742814,-0.46061906,0.00736251,-0.15017016,0.11330977,-0.74415779
3.71285643,0.20363160,-1.60694434,0.01251578,-0.10654927,0.01152217,-0.25338337,0.00020324,-0.00193283,0.01227971,-0.07968999,0.00160850,-0.01083670,0.07726868,-0.45703258,0.00802622,-0.14418792,0.10026676,-0.73156821
3.71885943,0.18495617,-1.58139984,0.01302865,-0.10352106,0.01019609,-0.25085094,0.00024542,-0.00176325,0.01100296,-0.07977994,0.00194165,-0.00992055,0.06855261,-0.45361307,0.00893311,-0.13834962,0.08935098,-0.71817350
3.72486243,0.17038433,-1.55629972,0.01388042,-0.10079260,0.00906639,-0.24864336,0.00029423,-0.00159704,0.00994831,-0.08020273,0.00232734,-0.00901768,0.06123808,-0.45060466,0.01009242,-0.13275676,0.08048047,-0.70435645
3.73086543,0.15979994,-1.53247742,0.01507947,-0.09843767,0.00812645,-0.24690012,0.00035022,-0.00143612,0.00911060,-0.08102400,0.00276988,-0.00813903,0.05527510,-0.44822228,0.01151307,-0.12749331,0.07356668,-0.69046251
3.73686843,0.15307057,-1.51065482,0.01663195,-0.09651695,0.00736861,-0.24574144,0.00041387,-0.00128217,0.00848347,-0.08230292,0.00327308,-0.00729405,0.05060697,-0.44664721,0.01320293,-0.12262448,0.06851587,-0.67679158
3.74287144,0.15004809,-1.49143027,0.01854113,-0.09507728,0.00678435,-0.24526631,0.00048559,-0.00113650,0.00805947,-0.08409112,0.00384007,-0.00649056,0.04717139,-0.44602442,0.01516795,-0.11819624,0.06523007,-0.66359274
3.74887444,0.15056844,-1.47527291,0.02080660,-0.09415144,0.00636444,-0.24555135,0.00056564,-0.00100016,0.00783020,-0.08643185,0.00447301,-0.00573475,0.04490140,-0.44646184,0.01741126,-0.11423571,0.06360765,-0.65106203
3.75487744,0.15445058,-1.46252324,0.02342347,-0.09375834,0.00609900,-0.24665076,0.00065417,-0.00087386,0.00778632,-0.08935934,0.00517294,-0.00503111,0.04372594,-0.44803129,0.01993224,-0.11075227,0.06354339,-0.63934305
3.76088044,0.16149489,-1.45339881,0.02638154,-0.09390375,0.00597762,-0.24859686,0.00075112,-0.00075803,0.00791754,-0.09289836,0.00593949,-0.00438261,0.04357028,-0.45077096,0.02272564,-0.10773930,0.06492817,-0.62853003
3.76688344,0.17148097,-1.44800433,0.02966447,-0.09458121,0.00598939,-0.25140136,0.00085624,-0.00065283,0.00821264,-0.09706389,0.00677070,-0.00379072,0.04435605,-0.45468883,0.02578074,-0.10517644,0.06764837,-0.61867307
3.77288644,0.18416530,-1.44634474,0.03324919,-0.09577326,0.00612289,-0.25505705,0.00096908,-0.00055820,0.00865932,-0.10186090,0.00766286,-0.00325560,0.04600117,-0.45976693,0.02908068,-0.10303204,0.07158503,-0.60978476
3.77888944,0.19927904,-1.44833988,0.03710527,-0.09745273,0.00636620,-0.25953971,0.00108892,-0.00047386,0.00924422,-0.10728418,0.00861036,-0.00277627,0.04841966,-0.46596576,0.03260185,-0.10126594,0.07661288,-0.60184772
3.78489245,0.21652612,-1.45383950,0.04119464,-0.09958412,0.00670692,-0.26481004,0.00121481,-0.00039937,0.00995275,-0.11331821,0.00960560,-0.00235080,0.05152136,-0.47322861,0.03631363,-0.09983211,0.08259948,-0.59482230
3.79089545,0.23558227,-1.46263742,0.04547154,-0.10212490,0.00713208,-0.27081551,0.00134554,-0.00033418,0.01076911,-0.11993699,0.01063904,-0.00197649,0.05521173,-0.48148528,0.04017827,-0.09868125,0.08940456,-0.58865392
3.79689845,0.25609495,-1.47448355,0.04988274,-0.10502668,0.00762823,-0.27749191,0.00147966,-0.00027762,0.01167619,-0.12710387,0.01169918,-0.00165007,0.05939174,-0.49065504,0.04415111,-0.09776309,0.09687961,-0.58327946
3.80290145,0.27768469,-1.48909333,0.05436812,-0.10823629,0.00818137,-0.28476454,0.00161551,-0.00022898,0.01265564,-0.13477144,0.01277278,-0.00136787,0.06395807,-0.50064841,0.04818111,-0.09702830,0.10486801,-0.57863226
3.80890445,0.29994797,-1.50615390,0.05886156,-0.11169660,0.00877710,-0.29254905,0.00175123,-0.00018752,0.01368795,-0.14288131,0.01384508,-0.00112597,0.06880346,-0.51136793,0.05221170,-0.09643011,0.11320572,-0.57464559
3.81490745,0.32246168,-1.52532706,0.06329227,-0.11534725,0.00940063,-0.30075185,0.00188482,-0.00015246,0.01475258,-0.15136405,0.01490007,-0.00092038,0.07381750,-0.52270772,0.05618192,-0.09592536,0.12172247,-0.57125436
3.82091046,0.34478923,-1.54624925,0.06758631,-0.11912520,0.01003694,-0.30927023,0.00201417,-0.00012308,0.01582823,-0.16013920,0.01592095,-0.00074712,0.07888774,-0.53455207,0.06002795,-0.09547518,0.13024376,-0.56839509
3.82691346,0.36648825,-1.56852902,0.07166850,-0.12296515,0.01067099,-0.31799226,0.00213713,-0.00009866,0.01689314,-0.16911548,0.01689054,-0.00060234,0.08390113,-0.54677337,0.06368478,-0.09504525,0.13859330,-0.56600448
3.83291646,0.38711962,-1.59174306,0.07546451,-0.12679997,0.01128788,-0.32679667,0.00225158,-0.00007853,0.01792548,-0.17819116,0.01779181,-0.00048240,0.08874585,-0.55922958,0.06708818,-0.09460577,0.14659616,-0.56401677
3.83891946,0.40625744,-1.61543152,0.07890307,-0.13056106,0.01187318,-0.33555279,0.00235553,-0.00006209,0.01890380,-0.18725484,0.01860845,-0.00038391,0.09331333,-0.57176171,0.07017679,-0.09413100,0.15408226,-0.56236036
3.84492246,0.42349986,-1.63909392,0.08191834,-0.13417885,0.01241312,-0.34412079,0.00244713,-0.00004878,0.01980754,-0.19618649,0.01932543,-0.00030380,0.09750056,-0.58419179,0.07289433,-0.09359883,0.16089026,-0.56095415
3.85092546,0.43847989,-1.66218667,0.08445217,-0.13758337,0.01289496,-0.35235238,0.00252481,-0.00003811,0.02061755,-0.20485899,0.01992955,-0.00023932,0.10121247,-0.59632156,0.07519171,-0.09299006,0.16687150,-0.55970414
3.85692846,0.45087614,-1.68412312,0.08645624,-0.14070504,0.01330725,-0.36009205,0.00258731,-0.00002964,0.02131664,-0.21314000,0.02041000,-0.00018805,0.10436429,-0.60793242,0.07702915,-0.09228778,0.17189399,-0.55850068
3.86293147,0.46042262,-1.70427706,0.08789407,-0.14347562,0.01364012,-0.36717895,0.00263378,-0.00002300,0.02189009,-0.22089435,0.02075883,-0.00014792,0.10688380,-0.61878679,0.07837808,-0.09147681,0.17584611,-0.55721685
3.86893447,0.46691736,-1.72199005,0.08874266,-0.14582934,0.01388553,-0.37344959,0.00266381,-0.00001788,0.02232616,-0.22798674,0.02097141,-0.00011720,0.10871341,-0.62863115,0.07922285,-0.09054323,0.17863993,-0.55570825
3.87493747,0.47022941,-1.73658280,0.08899378,-0.14770429,0.01403750,-0.37874108,0.00267754,-0.00001402,0.02261647,-0.23428485,0.02104673,-0.00009447,0.10981176,-0.63720065,0.07956207,-0.08947412,0.18021386,-0.55381437
3.88094047,0.47030366,-1.74737055,0.08865487,-0.14904390,0.01409225,-0.38289507,0.00267561,-0.00001121,0.02275638,-0.23966263,0.02098769,-0.00007864,0.11015506,-0.64422545,0.07940971,-0.08825753,0.18053463,-0.55136163
3.88694347,0.46716356,-1.75368181,0.08774952,-0.14979854,0.01404829,-0.38576216,0.00265929,-0.00000929,0.02274520,-0.24400380,0.02080120,-0.00006893,0.10973778,-0.64943838,0.07879570,-0.08688264,0.17959838,-0.54816803
3.89294647,0.46091125,-1.75487981,0.08631740,-0.14992717,0.01390647,-0.38720655,0.00263042,-0.00000815,0.02258632,-0.24720527,0.02049826,-0.00006484,0.10857292,-0.65258360,0.07776627,-0.08534010,0.17743083,-0.54404913
3.89894947,0.45172543,-1.75038549,0.08441384,-0.14939890,0.01366990,-0.38711084,0.00259146,-0.00000772,0.02228725,-0.24918045,0.02009389,-0.00006619,0.10669155,-0.65342598,0.07638380,-0.08362259,0.17408652,-0.53882510
