energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.17258629,1.23453997,-1.24737531,0.00809358,-0.00615597,0.19377766,-0.17147567,0.38359142,-0.34822296,0.11657855,-0.12835799,0.01767834,-0.02293294,0.02352654,-0.02246398,0.54621718,-0.51731545
3.17858929,1.23531642,-1.25036702,0.00825502,-0.00654094,0.19679725,-0.17590740,0.38624984,-0.35612640,0.11508965,-0.12724100,0.01744239,-0.02244510,0.02352262,-0.02275083,0.54969710,-0.52463941
3.18459230,1.23398459,-1.25325537,0.00836324,-0.00690943,0.19919297,-0.18027544,0.38739993,-0.36360658,0.11341654,-0.12607110,0.01722725,-0.02197105,0.02344104,-0.02301293,0.55166992,-0.53169347
3.19059530,1.23013541,-1.25582524,0.00841551,-0.00725476,0.20087864,-0.18448965,0.38692479,-0.37048013,0.11152854,-0.12483838,0.01702892,-0.02151595,0.02327568,-0.02324215,0.55195599,-0.53829429
3.19659830,1.22343243,-1.25778029,0.00841028,-0.00757031,0.20178472,-0.18845191,0.38474826,-0.37655290,0.10940173,-0.12352468,0.01684356,-0.02108291,0.02302256,-0.02342946,0.55042032,-0.54423315
3.20260130,1.21363080,-1.25876212,0.00834722,-0.00784969,0.20186125,-0.19205983,0.38083922,-0.38162825,0.10702077,-0.12210539,0.01666784,-0.02067320,0.02268011,-0.02356533,0.54697985,-0.54928605
3.20860430,1.20059118,-1.25837324,0.00822728,-0.00808700,0.20107990,-0.19521102,0.37521383,-0.38551587,0.10438011,-0.12055166,0.01649918,-0.02028649,0.02224935,-0.02364023,0.54160821,-0.55322494
3.21460730,1.18428761,-1.25620227,0.00805264,-0.00827697,0.19943504,-0.19780730,0.36793566,-0.38804074,0.10148469,-0.11883285,0.01633588,-0.01992122,0.02173387,-0.02364518,0.53433766,-0.55582972
3.22061031,1.16480921,-1.25185008,0.00782660,-0.00841522,0.19694392,-0.19975902,0.35911362,-0.38905177,0.09834995,-0.11691913,0.01617729,-0.01957494,0.02113978,-0.02357224,0.52525807,-0.55690003
3.22661331,1.14235581,-1.24495529,0.00755353,-0.00849836,0.19364567,-0.20098898,0.34889786,-0.38842961,0.09500130,-0.11478391,0.01602372,-0.01924477,0.02047547,-0.02341501,0.51451320,-0.55626638
3.23261631,1.11722769,-1.23521760,0.00723867,-0.00852413,0.18959953,-0.20143594,0.33747391,-0.38609315,0.09147303,-0.11240616,0.01587643,-0.01892775,0.01975129,-0.02316901,0.50229429,-0.55380001
3.23861931,1.08981041,-1.22241770,0.00688797,-0.00849153,0.18488218,-0.20105742,0.32505523,-0.38200446,0.08780676,-0.10977231,0.01573742,-0.01862124,0.01897912,-0.02283202,0.48883156,-0.54942067
3.24462231,1.06055544,-1.20643260,0.00650788,-0.00840079,0.17958442,-0.19983170,0.31187481,-0.37617181,0.08404947,-0.10687768,0.01560921,-0.01832319,0.01817192,-0.02240430,0.47438394,-0.54310228
3.25062531,1.02995797,-1.18724572,0.00610519,-0.00825343,0.17380734,-0.19775894,0.29817597,-0.36865061,0.08025138,-0.10372745,0.01549457,-0.01803244,0.01734318,-0.02188866,0.45922766,-0.53487578
3.25662831,0.99853303,-1.16495102,0.00568674,-0.00805216,0.16765822,-0.19486131,0.28420313,-0.35954223,0.07646365,-0.10033693,0.01539623,-0.01774878,0.01650642,-0.02129046,0.44364434,-0.52482930
3.26263132,0.96679132,-1.13975122,0.00525931,-0.00780082,0.16124635,-0.19118220,0.27019274,-0.34899077,0.07273610,-0.09673134,0.01531655,-0.01747310,0.01567466,-0.02061745,0.42790915,-0.51310551
3.26863432,0.93521606,-1.11195028,0.00482938,-0.00750423,0.15467893,-0.18678453,0.25636496,-0.33717793,0.06911509,-0.09294498,0.01525723,-0.01720730,0.01485994,-0.01987949,0.41227968,-0.49989630
3.27463732,0.90424203,-1.08194052,0.00440300,-0.00716805,0.14805731,-0.18174819,0.24291643,-0.32431623,0.06564163,-0.08901987,0.01521907,-0.01695416,0.01407293,-0.01908822,0.39698602,-0.48543527
3.28064032,0.87423773,-1.05018543,0.00398563,-0.00679853,0.14147368,-0.17616689,0.23001439,-0.31064105,0.06234983,-0.08500408,0.01520171,-0.01671719,0.01332257,-0.01825658,0.38222258,-0.46998810
3.28664332,0.84549176,-1.01719891,0.00358207,-0.00640238,0.13500842,-0.17014449,0.21779237,-0.29640178,0.05926573,-0.08094960,0.01520353,-0.01650030,0.01261585,-0.01739833,0.36814184,-0.45384178
3.29264632,0.81820357,-0.98352236,0.00319638,-0.00598651,0.12872803,-0.16379098,0.20634764,-0.28185249,0.05640660,-0.07691019,0.01522155,-0.01630751,0.01195770,-0.01652755,0.35485049,-0.43729277
3.29864932,0.79247927,-0.94970063,0.00283184,-0.00555785,0.12268395,-0.15721835,0.19574032,-0.26724280,0.05378070,-0.07293905,0.01525146,-0.01614262,0.01135088,-0.01565807,0.34240783,-0.42063515
3.30465233,0.76833223,-0.91625839,0.00249095,-0.00512314,0.11691206,-0.15053656,0.18599425,-0.25280913,0.05138742,-0.06908663,0.01528766,-0.01600888,0.01079609,-0.01480303,0.33082651,-0.40414899
3.31065533,0.74568833,-0.88367788,0.00217542,-0.00468876,0.11143292,-0.14384977,0.17709934,-0.23876682,0.04921790,-0.06539856,0.01532349,-0.01590862,0.01029211,-0.01397434,0.32007555,-0.38808974
3.31665833,0.72439540,-0.85237922,0.00188626,-0.00426057,0.10625271,-0.13725291,0.16901520,-0.22530352,0.04725596,-0.06191394,0.01535142,-0.01584300,0.00983600,-0.01318241,0.31008509,-0.37267899
3.32266133,0.70423612,-0.82270425,0.00162384,-0.00384384,0.10136474,-0.13082893,0.16167590,-0.21257398,0.04547936,-0.05866389,0.01536338,-0.01581176,0.00942341,-0.01243573,0.30075291,-0.35809707
3.32866433,0.68494352,-0.79490452,0.00138793,-0.00344307,0.09675142,-0.12464661,0.15499542,-0.20069653,0.04386121,-0.05567063,0.01535104,-0.01581310,0.00904887,-0.01174075,0.29195202,-0.34447773
3.33466733,0.66621821,-0.76913389,0.00117779,-0.00306202,0.09238656,-0.11875910,0.14887354,-0.18975117,0.04237154,-0.05294689,0.01530620,-0.01584355,0.00870616,-0.01110173,0.28353894,-0.33190511
3.34067034,0.64774635,-0.74544605,0.00099232,-0.00270365,0.08823785,-0.11320326,0.14320189,-0.17977947,0.04097887,-0.05049586,0.01522113,-0.01589801,0.00838864,-0.01052073,0.27536235,-0.32041309
3.34667334,0.62921728,-0.72379670,0.00083007,-0.00237013,0.08426940,-0.10799969,0.13786980,-0.17078601,0.03965179,-0.04831154,0.01508895,-0.01596986,0.00808963,-0.00999769,0.26727151,-0.30998678
3.35267634,0.61034014,-0.70405033,0.00068937,-0.00206286,0.08044421,-0.10315342,0.13276967,-0.16274126,0.03836038,-0.04637946,0.01490388,-0.01605113,0.00780267,-0.00953064,0.25912402,-0.30056626
3.35867934,0.59085849,-0.68599097,0.00056843,-0.00178256,0.07672640,-0.09865529,0.12780177,-0.15558570,0.03707741,-0.04467778,0.01466153,-0.01613277,0.00752183,-0.00911584,0.25079280,-0.29205203
3.36468234,0.57056233,-0.66933616,0.00046534,-0.00152930,0.07308320,-0.09448379,0.12287812,-0.14923489,0.03577942,-0.04317861,0.01435912,-0.01620496,0.00724192,-0.00874817,0.24217168,-0.28431201
3.37068534,0.54929722,-0.65375352,0.00037822,-0.00130262,0.06948651,-0.09060727,0.11792553,-0.14358519,0.03444746,-0.04184957,0.01399557,-0.01625751,0.00695866,-0.00842142,0.23317968,-0.27718957
3.37668834,0.52697000,-0.63887882,0.00030521,-0.00110158,0.06591411,-0.08698651,0.11288752,-0.13851983,0.03306756,-0.04065541,0.01357155,-0.01628023,0.00666880,-0.00812863,0.22376372,-0.27051227
3.38269135,0.50355117,-0.62433472,0.00024453,-0.00092488,0.06235039,-0.08357726,0.10772537,-0.13391505,0.03163097,-0.03955966,0.01308951,-0.01626337,0.00637016,-0.00786247,0.21389979,-0.26410075
3.38869435,0.47907408,-0.60974918,0.00019451,-0.00077096,0.05878664,-0.08033297,0.10241814,-0.12964600,0.03013406,-0.03852626,0.01255350,-0.01619799,0.00606161,-0.00761555,0.20359259,-0.25777743
3.39469735,0.45363101,-0.59477277,0.00015361,-0.00063804,0.05522099,-0.07720722,0.09696191,-0.12559219,0.02857812,-0.03752096,0.01196907,-0.01607635,0.00574307,-0.00738078,0.19287390,-0.25137463
3.40070035,0.42736677,-0.57909395,0.00012045,-0.00052425,0.05165791,-0.07415606,0.09136819,-0.12164221,0.02696879,-0.03651270,0.01134302,-0.01589220,0.00541534,-0.00715162,0.18179965,-0.24474166
3.40670335,0.40047024,-0.56245191,0.00009377,-0.00042766,0.04810752,-0.07113991,0.08566189,-0.11769771,0.02531548,-0.03547456,0.01068315,-0.01564105,0.00508003,-0.00692229,0.17044621,-0.23775077
3.41270635,0.37316439,-0.54464624,0.00007247,-0.00034636,0.04458456,-0.06812516,0.07987879,-0.11367634,0.02363060,-0.03438462,0.00999795,-0.01532033,0.00473941,-0.00668798,0.15890590,-0.23030164
3.41870935,0.34569548,-0.52554341,0.00005561,-0.00027850,0.04110727,-0.06508531,0.07406277,-0.10951380,0.02192874,-0.03322646,0.00929633,-0.01492952,0.00439618,-0.00644494,0.14728218,-0.22232428
3.42471236,0.31832201,-0.50507974,0.00004237,-0.00022233,0.03769619,-0.06200168,0.06826300,-0.10516482,0.02022585,-0.03198936,0.00858729,-0.01447009,0.00405337,-0.00619054,0.13568472,-0.21378046
3.43071536,0.29130392,-0.48326108,0.00003205,-0.00017622,0.03437296,-0.05886362,0.06253119,-0.10060324,0.01853843,-0.03066826,0.00787962,-0.01394550,0.00371416,-0.00592328,0.12422459,-0.20466356
3.43671836,0.26489273,-0.46015929,0.00002407,-0.00013866,0.03115918,-0.05566843,0.05691899,-0.09582127,0.01688279,-0.02926354,0.00718168,-0.01336096,0.00338169,-0.00564276,0.11300982,-0.19499695
3.44272136,0.23932269,-0.43590611,0.00001794,-0.00010833,0.02807534,-0.05242076,0.05147572,-0.09082791,0.01527437,-0.02778046,0.00650114,-0.01272330,0.00305896,-0.00534953,0.10214152,-0.18483132
3.44872436,0.21480365,-0.41068467,0.00001328,-0.00008402,0.02513997,-0.04913182,0.04624649,-0.08564691,0.01372722,-0.02622856,0.00584483,-0.01204063,0.00274872,-0.00504504,0.09171059,-0.17424082
3.45472736,0.19151544,-0.38471940,0.00000976,-0.00006470,0.02236893,-0.04581833,0.04127064,-0.08031421,0.01225357,-0.02462083,0.00521857,-0.01132204,0.00245336,-0.00473143,0.08179530,-0.16331856
3.46073037,0.16960414,-0.35826488,0.00000712,-0.00004947,0.01977492,-0.04250125,0.03658073,-0.07487514,0.01086352,-0.02297290,0.00462713,-0.01057730,0.00217485,-0.00441140,0.07245950,-0.15217168
3.46673337,0.14918003,-0.33159414,0.00000516,-0.00003755,0.01736714,-0.03920448,0.03220189,-0.06938149,0.00956486,-0.02130215,0.00407414,-0.00981645,0.00191473,-0.00408804,0.06375175,-0.14091610
3.47273637,0.13031722,-0.30498723,0.00000371,-0.00002830,0.01515123,-0.03595354,0.02815156,-0.06388865,0.00836305,-0.01962684,0.00356214,-0.00904952,0.00167405,-0.00376464,0.05570505,-0.12967148
3.47873937,0.11305473,-0.27872033,0.00000265,-0.00002117,0.01312925,-0.03277432,0.02443962,-0.05845289,0.00726122,-0.01796528,0.00309262,-0.00828622,0.00145343,-0.00344451,0.04833730,-0.11855636
3.48474237,0.09739876,-0.25305605,0.00000188,-0.00001573,0.01129995,-0.02969185,0.02106879,-0.05312891,0.00626034,-0.01633515,0.00266607,-0.00753562,0.00125305,-0.00313092,0.04165222,-0.10768387
3.49074537,0.08332601,-0.22823507,0.00000132,-0.00001160,0.00965902,-0.02672936,0.01803529,-0.04796775,0.00535941,-0.01475282,0.00228212,-0.00680597,0.00107269,-0.00282687,0.03564080,-0.09715804
3.49674837,0.07078757,-0.20446957,0.00000092,-0.00000849,0.00819952,-0.02390743,0.01532970,-0.04301509,0.00455571,-0.01323290,0.00193964,-0.00610449,0.00091181,-0.00253507,0.03028292,-0.08707085
3.50275138,0.05971335,-0.18193834,0.00000064,-0.00000617,0.00691233,-0.02124337,0.01293780,-0.03830999,0.00384509,-0.01178784,0.00163686,-0.00543726,0.00076957,-0.00225783,0.02554927,-0.07750008
3.50875438,0.05001663,-0.16078384,0.00000044,-0.00000445,0.00578664,-0.01875081,0.01084166,-0.03388407,0.00322226,-0.01042772,0.00137153,-0.00480914,0.00064491,-0.00199703,0.02140331,-0.06850798
3.51475738,0.04159850,-0.14111091,0.00000030,-0.00000319,0.00481039,-0.01643949,0.00902055,-0.02976111,0.00268110,-0.00916011,0.00114103,-0.00422376,0.00053660,-0.00175406,0.01780317,-0.06014064
3.52076038,0.03435218,-0.12298712,0.00000021,-0.00000227,0.00397078,-0.01431527,0.00745188,-0.02595700,0.00221493,-0.00799010,0.00094251,-0.00368354,0.00044329,-0.00152987,0.01470352,-0.05242816
3.52676338,0.02816684,-0.10644450,0.00000014,-0.00000160,0.00325463,-0.01238022,0.00611210,-0.02248001,0.00181675,-0.00692041,0.00077298,-0.00318974,0.00036360,-0.00132496,0.01205723,-0.04538534
3.53276638,0.02293105,-0.09148241,0.00000009,-0.00000112,0.00264881,-0.01063295,0.00497741,-0.01933138,0.00147950,-0.00595153,0.00062941,-0.00274261,0.00029610,-0.00113939,0.00981683,-0.03901288
3.53876938,0.01853564,-0.07807122,0.00000006,-0.00000078,0.00214051,-0.00906896,0.00402439,-0.01650607,0.00119624,-0.00508199,0.00050885,-0.00234143,0.00023941,-0.00097288,0.00793576,-0.03329898
3.54477239,0.01487597,-0.06615663,0.00000004,-0.00000054,0.00171748,-0.00768112,0.00323057,-0.01399364,0.00096029,-0.00430865,0.00040844,-0.00198474,0.00019219,-0.00082480,0.00636936,-0.02822119
3.55077539,0.01185369,-0.05566424,0.00000003,-0.00000037,0.00136826,-0.00646012,0.00257477,-0.01177924,0.00076536,-0.00362696,0.00032550,-0.00167043,0.00015318,-0.00069428,0.00507564,-0.02374834
3.55677839,0.00937799,-0.04650424,0.00000002,-0.00000025,0.00108230,-0.00539505,0.00203739,-0.00984460,0.00060563,-0.00303135,0.00025754,-0.00139587,0.00012121,-0.00058025,0.00401579,-0.01984259
3.56278139,0.00736634,-0.03857588,0.00000001,-0.00000017,0.00085000,-0.00447383,0.00160062,-0.00816899,0.00047580,-0.00251546,0.00020232,-0.00115813,0.00009523,-0.00048149,0.00315452,-0.01646134
3.56878439,0.00574484,-0.03177175,0.00000001,-0.00000011,0.00066281,-0.00368370,0.00124847,-0.00673015,0.00037113,-0.00207244,0.00015779,-0.00095402,0.00007428,-0.00039669,0.00246024,-0.01355904
3.57478739,0.00444822,-0.02598147,0.00000001,-0.00000008,0.00051315,-0.00301163,0.00096681,-0.00550508,0.00028740,-0.00169522,0.00012219,-0.00078027,0.00005752,-0.00032448,0.00190502,-0.01108882
3.58079040,0.00341960,-0.02109502,0.00000001,-0.00000005,0.00039444,-0.00244471,0.00074333,-0.00447079,0.00022098,-0.00137674,0.00009394,-0.00063360,0.00004423,-0.00026352,0.00146454,-0.00900392
3.58679340,0.00261005,-0.01700538,0.00000001,-0.00000003,0.00030103,-0.00197040,0.00056740,-0.00360481,0.00016869,-0.00111008,0.00007170,-0.00051082,0.00003376,-0.00021248,0.00111784,-0.00725880
3.59279640,0.00197791,-0.01361070,0.00000001,-0.00000002,0.00022810,-0.00157681,0.00043001,-0.00288575,0.00012786,-0.00088866,0.00005434,-0.00040889,0.00002559,-0.00017009,0.00084710,-0.00581008
3.59879940,0.00148819,-0.01081583,0.00000001,-0.00000002,0.00017160,-0.00125285,0.00032355,-0.00229356,0.00009624,-0.00070630,0.00004088,-0.00032495,0.00001927,-0.00013519,0.00063734,-0.00461723
3.60480240,0.00111178,-0.00853341,0.00000002,-0.00000001,0.00012817,-0.00098835,0.00024170,-0.00180982,0.00007194,-0.00055734,0.00003054,-0.00025640,0.00001441,-0.00010668,0.00047608,-0.00364302
3.61080540,0.00082476,-0.00668447,0.00000003,-0.00000001,0.00009504,-0.00077412,0.00017927,-0.00141787,0.00005343,-0.00043665,0.00002265,-0.00020085,0.00001071,-0.00008358,0.00035308,-0.00285378
3.61680840,0.00060766,-0.00519868,0.00000005,-0.00000001,0.00006998,-0.00060199,0.00013202,-0.00110283,0.00003945,-0.00033964,0.00001668,-0.00015622,0.00000792,-0.00006501,0.00025998,-0.00221952
3.62281141,0.00044482,-0.00401423,0.00000007,-0.00000001,0.00005115,-0.00046479,0.00009653,-0.00085164,0.00002902,-0.00026230,0.00001220,-0.00012063,0.00000584,-0.00005021,0.00019008,-0.00171385
3.62881441,0.00032376,-0.00307748,0.00000011,-0.00000001,0.00003712,-0.00035629,0.00007010,-0.00065294,0.00002133,-0.00020113,0.00000886,-0.00009248,0.00000431,-0.00003850,0.00013799,-0.00131390
3.63481741,0.00023469,-0.00234250,0.00000017,-0.00000002,0.00002675,-0.00027117,0.00005057,-0.00049702,0.00001577,-0.00015315,0.00000639,-0.00007039,0.00000322,-0.00002932,0.00009948,-0.00100007
3.64082041,0.00016999,-0.00177040,0.00000025,-0.00000003,0.00001913,-0.00020490,0.00003627,-0.00037561,0.00001187,-0.00011581,0.00000458,-0.00005320,0.00000248,-0.00002218,0.00007125,-0.00075574
3.64682341,0.00012385,-0.00132863,0.00000037,-0.00000005,0.00001359,-0.00015372,0.00002589,-0.00028184,0.00000932,-0.00008700,0.00000327,-0.00003991,0.00000201,-0.00001667,0.00005073,-0.00056702
3.65282641,0.00009191,-0.00099025,0.00000054,-0.00000007,0.00000958,-0.00011450,0.00001844,-0.00020997,0.00000787,-0.00006498,0.00000233,-0.00002973,0.00000180,-0.00001247,0.00003595,-0.00042238
3.65882941,0.00007104,-0.00073321,0.00000079,-0.00000011,0.00000671,-0.00008467,0.00001319,-0.00015532,0.00000741,-0.00004831,0.00000167,-0.00002199,0.00000181,-0.00000930,0.00002543,-0.00031240
3.66483242,0.00005910,-0.00053970,0.00000114,-0.00000016,0.00000466,-0.00006216,0.00000957,-0.00011409,0.00000791,-0.00003586,0.00000121,-0.00001616,0.00000205,-0.00000694,0.00001806,-0.00022943
3.67083542,0.00005479,-0.00039544,0.00000165,-0.00000024,0.00000322,-0.00004531,0.00000718,-0.00008325,0.00000944,-0.00002672,0.00000091,-0.00001179,0.00000256,-0.00000523,0.00001302,-0.00016732
3.67683842,0.00005757,-0.00028919,0.00000236,-0.00000036,0.00000220,-0.00003279,0.00000574,-0.00006037,0.00001216,-0.00002020,0.00000073,-0.00000855,0.00000340,-0.00000404,0.00000971,-0.00012122
3.68284142,0.00006762,-0.00021222,0.00000335,-0.00000053,0.00000150,-0.00002356,0.00000508,-0.00004355,0.00001635,-0.00001578,0.00000065,-0.00000617,0.00000464,-0.00000327,0.00000773,-0.00008727
3.68884442,0.00008579,-0.00015787,0.00000472,-0.00000077,0.00000101,-0.00001681,0.00000508,-0.00003132,0.00002244,-0.00001311,0.00000065,-0.00000444,0.00000642,-0.00000287,0.00000680,-0.00006251
3.69484742,0.00011370,-0.00012122,0.00000661,-0.00000112,0.00000068,-0.00001190,0.00000572,-0.00002255,0.00003100,-0.00001197,0.00000074,-0.00000320,0.00000891,-0.00000282,0.00000678,-0.00004465
3.70085043,0.00015377,-0.00009879,0.00000919,-0.00000161,0.00000045,-0.00000837,0.00000702,-0.00001639,0.00004282,-0.00001229,0.00000091,-0.00000232,0.00001233,-0.00000312,0.00000759,-0.00003193
3.70685343,0.00020939,-0.00008837,0.00001268,-0.00000231,0.00000030,-0.00000584,0.00000908,-0.00001220,0.00005890,-0.00001412,0.00000118,-0.00000173,0.00001698,-0.00000380,0.00000927,-0.00002306
3.71285643,0.00028502,-0.00008881,0.00001738,-0.00000328,0.00000020,-0.00000405,0.00001203,-0.00000954,0.00008058,-0.00001765,0.00000156,-0.00000136,0.00002324,-0.00000494,0.00001191,-0.00001707
3.71885943,0.00038649,-0.00010000,0.00002363,-0.00000462,0.00000013,-0.00000279,0.00001611,-0.00000808,0.00010953,-0.00002325,0.00000209,-0.00000116,0.00003159,-0.00000665,0.00001568,-0.00001328
3.72486243,0.00052116,-0.00012277,0.00003192,-0.00000647,0.00000008,-0.00000190,0.00002158,-0.00000765,0.00014787,-0.00003143,0.00000280,-0.00000110,0.00004266,-0.00000909,0.00002084,-0.00001122
3.73086543,0.00069826,-0.00015898,0.00004279,-0.00000900,0.00000005,-0.00000129,0.00002883,-0.00000815,0.00019823,-0.00004294,0.00000374,-0.00000118,0.00005719,-0.00001249,0.00002773,-0.00001060
3.73686843,0.00092916,-0.00021156,0.00005696,-0.00001242,0.00000003,-0.00000087,0.00003831,-0.00000958,0.00026385,-0.00005875,0.00000497,-0.00000138,0.00007612,-0.00001715,0.00003677,-0.00001126
3.74287144,0.00122775,-0.00028467,0.00007528,-0.00001703,0.00000002,-0.00000058,0.00005058,-0.00001201,0.00034868,-0.00008017,0.00000656,-0.00000174,0.00010059,-0.00002343,0.00004851,-0.00001318
3.74887444,0.00161078,-0.00038383,0.00009877,-0.00002317,0.00000001,-0.00000039,0.00006634,-0.00001560,0.00045749,-0.00010886,0.00000860,-0.00000226,0.00013198,-0.00003184,0.00006359,-0.00001644
3.75487744,0.00209822,-0.00051619,0.00012867,-0.00003130,0.00000001,-0.00000025,0.00008640,-0.00002058,0.00059595,-0.00014690,0.00001120,-0.00000299,0.00017193,-0.00004298,0.00008281,-0.00002122
3.76088044,0.00271359,-0.00069079,0.00016641,-0.00004197,0.00000001,-0.00000017,0.00011173,-0.00002728,0.00077074,-0.00019692,0.00001449,-0.00000396,0.00022236,-0.00005763,0.00010707,-0.00002782
3.76688344,0.00348427,-0.00091883,0.00021367,-0.00005589,0.00000000,-0.00000011,0.00014346,-0.00003611,0.00098965,-0.00026215,0.00001860,-0.00000524,0.00028551,-0.00007673,0.00013747,-0.00003662
3.77288644,0.00444173,-0.00121404,0.00027239,-0.00007389,0.00000000,-0.00000007,0.00018288,-0.00004761,0.00126160,-0.00034651,0.00002371,-0.00000691,0.00036397,-0.00010142,0.00017524,-0.00004814
3.77888944,0.00562163,-0.00159300,0.00034475,-0.00009697,0.00000000,-0.00000004,0.00023145,-0.00006240,0.00159674,-0.00045476,0.00003001,-0.00000906,0.00046065,-0.00013311,0.00022178,-0.00006301
3.78489245,0.00706388,-0.00207551,0.00043320,-0.00012636,0.00000000,-0.00000003,0.00029083,-0.00008125,0.00200639,-0.00059256,0.00003771,-0.00001180,0.00057883,-0.00017344,0.00027868,-0.00008200
3.79089545,0.00881241,-0.00268493,0.00054043,-0.00016347,0.00000000,-0.00000002,0.00036282,-0.00010508,0.00250303,-0.00076659,0.00004704,-0.00001526,0.00072211,-0.00022438,0.00034766,-0.00010601
3.79689845,0.01091479,-0.00344844,0.00066936,-0.00020997,0.00000000,-0.00000001,0.00044938,-0.00013494,0.00310018,-0.00098461,0.00005826,-0.00001959,0.00089439,-0.00028820,0.00043060,-0.00013612
3.80290145,0.01342167,-0.00439733,0.00082309,-0.00026775,0.00000000,-0.00000001,0.00055259,-0.00017207,0.00381222,-0.00125555,0.00007164,-0.00002498,0.00109981,-0.00036750,0.00052950,-0.00017355
3.80890445,0.01638580,-0.00556710,0.00100487,-0.00033897,0.00000000,-0.00000000,0.00067463,-0.00021783,0.00465414,-0.00158956,0.00008747,-0.00003162,0.00134269,-0.00046527,0.00064644,-0.00021971
3.81490745,0.01986090,-0.00699746,0.00121798,-0.00042607,0.00000000,-0.00000000,0.00081770,-0.00027379,0.00564119,-0.00199797,0.00010602,-0.00003975,0.00162745,-0.00058481,0.00078353,-0.00027615
3.82091046,0.02390011,-0.00873217,0.00146569,-0.00053169,0.00000000,-0.00000000,0.00098401,-0.00034167,0.00678846,-0.00249328,0.00012758,-0.00004960,0.00195844,-0.00072979,0.00094288,-0.00034460
3.82691346,0.02855425,-0.01081869,0.00175111,-0.00065874,0.00000000,-0.00000000,0.00117562,-0.00042331,0.00811040,-0.00308905,0.00015242,-0.00006146,0.00233981,-0.00090417,0.00112649,-0.00042694
3.83291646,0.03386973,-0.01330752,0.00207708,-0.00081028,0.00000000,-0.00000000,0.00139447,-0.00052069,0.00962018,-0.00379968,0.00018080,-0.00007559,0.00277537,-0.00111217,0.00133620,-0.00052515
3.83891946,0.03988619,-0.01625136,0.00244605,-0.00098953,0.00000000,-0.00000000,0.00164218,-0.00063587,0.01132907,-0.00464023,0.00021291,-0.00009232,0.00326838,-0.00135821,0.00157355,-0.00064133
3.84492246,0.04663408,-0.01970390,0.00285986,-0.00119975,0.00000000,-0.00000000,0.00192000,-0.00077096,0.01324570,-0.00562603,0.00024893,-0.00011193,0.00382131,-0.00164675,0.00183976,-0.00077757
3.85092546,0.05413201,-0.02371836,0.00331968,-0.00144419,0.00000000,-0.00000000,0.00222870,-0.00092803,0.01537538,-0.00677228,0.00028896,-0.00013473,0.00443571,-0.00198226,0.00213556,-0.00093600
3.85692846,0.06238424,-0.02834570,0.00382575,-0.00172594,0.00000000,-0.00000000,0.00256846,-0.00110909,0.01771929,-0.00809352,0.00033301,-0.00016102,0.00511192,-0.00236899,0.00246112,-0.00111860
3.86293147,0.07137819,-0.03363253,0.00437731,-0.00204786,0.00000000,-0.00000000,0.00293875,-0.00131595,0.02027389,-0.00960306,0.00038102,-0.00019105,0.00584891,-0.00281084,0.00281594,-0.00132724
3.86893447,0.08108232,-0.03961886,0.00497243,-0.00241236,0.00000000,-0.00000000,0.00333829,-0.00155017,0.02303020,-0.01131233,0.00043282,-0.00022505,0.00664409,-0.00331114,0.00319878,-0.00156347
3.87493747,0.09144432,-0.04633555,0.00560788,-0.00282133,0.00000000,-0.00000000,0.00376491,-0.00181298,0.02597337,-0.01323014,0.00048813,-0.00026321,0.00749318,-0.00387249,0.00360757,-0.00182853
3.88094047,0.10238993,-0.05380177,0.00627913,-0.00327594,0.00000000,-0.00000000,0.00421556,-0.00210511,0.02908230,-0.01536196,0.00054656,-0.00030562,0.00839009,-0.00449648,0.00403939,-0.00212317
3.88694347,0.11382240,-0.06202243,0.00698023,-0.00377649,0.00000000,-0.00000000,0.00468625,-0.00242676,0.03232952,-0.01770920,0.00060758,-0.00035232,0.00932690,-0.00518352,0.00449041,-0.00244758
3.89294647,0.12562271,-0.07098572,0.00770389,-0.00432226,0.00000000,-0.00000000,0.00517209,-0.00277747,0.03568122,-0.02026847,0.00067057,-0.00040323,0.01029384,-0.00593263,0.00495594,-0.00280130
3.89894947,0.13765073,-0.08066091,0.00844152,-0.00491137,0.00000000,-0.00000000,0.00566730,-0.00315603,0.03909760,-0.02303102,0.00073478,-0.00045819,0.01127945,-0.00674123,0.00543046,-0.00318311
3.90495248,0.14974725,-0.09099661,0.00918335,-0.00554070,0.00000000,-0.00000000,0.00616533,-0.00356044,0.04253343,-0.02598216,0.00079935,-0.00051690,0.01227067,-0.00760504,0.00590768,-0.00359099
3.91095548,0.16173691,-0.10191949,0.00991862,-0.00620579,0.00000000,-0.00000000,0.00665896,-0.00398782,0.04593891,-0.02910096,0.00086335,-0.00057895,0.01325313,-0.00851791,0.00638069,-0.00402204
3.91695848,0.17343205,-0.11333374,0.01063583,-0.00690079,0.00000000,-0.00000000,0.00714047,-0.00443443,0.04926074,-0.03236006,0.00092578,-0.00064379,0.01421146,-0.00947186,0.00684207,-0.00447247
3.92296148,0.18463734,-0.12512127,0.01132300,-0.00761852,0.00000000,-0.00000000,0.00760181,-0.00489564,0.05244343,-0.03572574,0.00098559,-0.00071075,0.01512965,-0.01045700,0.00728413,-0.00493764
