energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
3.35867934,3.85858202,0.02440441,0.53204002,1.61490239,0.41658238,1.31932251,1.24984628,1.71333190,0.00000000
3.36468234,3.76873466,0.02545052,0.52370629,1.54831998,0.41255665,1.27931273,1.21802966,1.65049617,0.00000000
3.37068534,3.67267899,0.02660686,0.51397968,1.48034392,0.40787847,1.23884681,1.18406024,1.58509760,0.00000000
3.37668834,3.57107214,0.02785933,0.50291194,1.41168504,0.40252179,1.19822986,1.14817847,1.51774140,0.00000000
3.38269135,3.46459532,0.02919435,0.49056877,1.34301018,0.39647426,1.15772960,1.11063226,1.44900736,0.00000000
3.38869435,3.35395199,0.03059853,0.47702937,1.27493591,0.38973963,1.11757432,1.07167376,1.37944746,0.00000000
3.39469735,3.23986849,0.03205855,0.46238598,1.20802532,0.38234016,1.07795319,1.03155687,1.30958526,0.00000000
3.40070035,3.12309606,0.03356091,0.44674342,1.14278763,0.37431900,1.03901852,0.99053546,1.23991669,0.00000000
3.40670335,3.00441358,0.03509184,0.43021846,1.07968028,0.36574218,1.00088944,0.94886205,1.17091179,0.00000000
3.41270635,2.88463005,0.03663720,0.41293896,1.01911270,0.35670010,0.96365676,0.90678676,1.10301696,0.00000000
3.41870935,2.76458614,0.03818250,0.39504287,0.96145145,0.34730839,0.92738842,0.86455651,1.03665718,0.00000000
3.42471236,2.64515420,0.03971297,0.37667689,0.90702598,0.33770794,0.89213518,0.82241421,0.97223807,0.00000000
3.43071536,2.52723630,0.04121369,0.35799482,0.85613455,0.32806412,0.85793616,0.78059788,0.91014730,0.00000000
3.43671836,2.41176008,0.04266983,0.33915575,0.80904982,0.31856510,0.82482404,0.73933973,0.85075528,0.00000000
3.44272136,2.29967231,0.04406698,0.32032184,0.76602360,0.30941925,0.79282956,0.69886506,0.79441507,0.00000000
3.44872436,2.19193012,0.04539148,0.30165605,0.72729052,0.30085171,0.76198526,0.65939099,0.74146134,0.00000000
3.45472736,2.08949010,0.04663084,0.28331962,0.69307022,0.29310015,0.73232828,0.62112514,0.69220854,0.00000000
3.46073037,1.99329550,0.04777415,0.26546947,0.66356800,0.28640981,0.70390226,0.58426418,0.64694824,0.00000000
3.46673337,1.90426167,0.04881253,0.24825560,0.63897370,0.28102788,0.67675818,0.54899223,0.60594586,0.00000000
3.47273637,1.82326017,0.04973947,0.23181850,0.61945885,0.27719745,0.65095436,0.51547938,0.56943678,0.00000000
3.47873937,1.75110171,0.05055119,0.21628669,0.60517219,0.27515105,0.62655545,0.48388004,0.53762216,0.00000000
3.48474237,1.68851843,0.05124683,0.20177438,0.59623363,0.27510389,0.60363065,0.45433138,0.51066434,0.00000000
3.49074537,1.63614566,0.05182861,0.18837941,0.59272691,0.27724710,0.58225119,0.42695178,0.48868230,0.00000000
3.49674837,1.59450371,0.05230173,0.17618142,0.59469132,0.28174092,0.56248709,0.40183927,0.47174698,0.00000000
3.50275138,1.56398011,0.05267428,0.16524035,0.60211281,0.28870826,0.54440348,0.37907012,0.45987694,0.00000000
3.50875438,1.54481269,0.05295684,0.15559532,0.61491492,0.29822857,0.52805653,0.35869737,0.45303427,0.00000000
3.51475738,1.53707420,0.05316208,0.14726389,0.63295017,0.31033242,0.51348918,0.34074959,0.45112116,0.00000000
3.52076038,1.54065903,0.05330413,0.14024173,0.65599226,0.32499689,0.50072685,0.32522967,0.45397705,0.00000000
3.52676338,1.55527276,0.05339789,0.13450278,0.68372986,0.34214201,0.48977338,0.31211393,0.46137691,0.00000000
3.53276638,1.58042514,0.05345828,0.12999983,0.71576232,0.36162857,0.48060734,0.30135136,0.47303042,0.00000000
3.53876938,1.61542735,0.05349948,0.12666553,0.75159796,0.38325730,0.47317901,0.29286330,0.48858276,0.00000000
3.54477239,1.65939401,0.05353410,0.12441395,0.79065531,0.40676975,0.46740819,0.28654349,0.50761664,0.00000000
3.55077539,1.71125057,0.05357250,0.12314248,0.83226761,0.43185098,0.46318303,0.28225864,0.52965624,0.00000000
3.55677839,1.76974639,0.05362216,0.12273419,0.87569077,0.45813405,0.46036000,0.27984949,0.55417270,0.00000000
3.56278139,1.83347370,0.05368722,0.12306048,0.92011480,0.48520637,0.45876516,0.27913260,0.58059154,0.00000000
3.56878439,1.90089225,0.05376813,0.12398415,0.96467856,0.51261783,0.45819673,0.27990268,0.60830176,0.00000000
3.57478739,1.97035937,0.05386153,0.12536254,1.00848750,0.53989056,0.45842890,0.28193568,0.63666656,0.00000000
3.58079040,2.04016472,0.05396033,0.12705090,1.05063385,0.56652998,0.45921682,0.28499240,0.66503543,0.00000000
3.58679340,2.10856878,0.05405390,0.12890580,1.09021860,0.59203695,0.46030262,0.28882279,0.69275738,0.00000000
3.59279640,2.17384388,0.05412858,0.13078845,1.12637444,0.61592051,0.46142219,0.29317062,0.71919480,0.00000000
3.59879940,2.23431644,0.05416820,0.13256788,1.15828884,0.63771083,0.46231245,0.29777856,0.74373758,0.00000000
3.60480240,2.28840878,0.05415485,0.13412382,1.18522619,0.65697180,0.46271880,0.30239348,0.76581703,0.00000000
3.61080540,2.33467899,0.05406964,0.13534929,1.20654812,0.67331291,0.46240248,0.30677173,0.78491893,0.00000000
3.61680840,2.37185732,0.05389358,0.13615271,1.22173119,0.68639979,0.46114743,0.31068433,0.80059545,0.00000000
3.62281141,2.39887758,0.05360841,0.13645948,1.23038106,0.69596314,0.45876636,0.31392177,0.81247516,0.00000000
3.62881441,2.41490237,0.05319744,0.13621312,1.23224256,0.70180553,0.45510585,0.31629837,0.82027110,0.00000000
3.63481741,2.41934113,0.05264631,0.13537568,1.22720525,0.70380597,0.45005013,0.31765590,0.82378618,0.00000000
3.64082041,2.41186044,0.05194354,0.13392777,1.21530428,0.70192198,0.44352359,0.31786650,0.82291613,0.00000000
3.64682341,2.39238609,0.05108112,0.13186790,1.19671647,0.69618914,0.43549175,0.31683464,0.81764949,0.00000000
3.65282641,2.36109731,0.05005480,0.12921135,1.17175193,0.68671821,0.42596080,0.31449814,0.80806505,0.00000000
3.65882941,2.31841336,0.04886425,0.12598872,1.14084169,0.67369000,0.41497587,0.31082827,0.79432663,0.00000000
3.66483242,2.26497327,0.04751312,0.12224397,1.10452179,0.65734822,0.40261791,0.30582886,0.77667557,0.00000000
3.67083542,2.20160999,0.04600883,0.11803231,1.06341484,0.63799072,0.38899975,0.29953455,0.75542134,0.00000000
3.67683842,2.12931999,0.04436236,0.11341791,1.01820967,0.61595957,0.37426119,0.29200825,0.73093056,0.00000000
3.68284142,2.04922983,0.04258776,0.10847153,0.96964010,0.59163027,0.35856362,0.28333798,0.70361506,0.00000000
3.68884442,1.96256108,0.04070171,0.10326816,0.91846364,0.56540079,0.34208442,0.27363316,0.67391944,0.00000000
3.69484742,1.87059507,0.03872293,0.09788486,0.86544105,0.53768067,0.32501122,0.26302056,0.64230845,0.00000000
3.70085043,1.77463877,0.03667155,0.09239868,0.81131727,0.50888065,0.30753644,0.25164009,0.60925497,0.00000000
3.70685343,1.67599285,0.03456853,0.08688485,0.75680464,0.47940323,0.28985218,0.23964052,0.57522863,0.00000000
3.71285643,1.57592300,0.03243503,0.08141530,0.70256852,0.44963429,0.27214569,0.22717537,0.54068570,0.00000000
3.71885943,1.47563505,0.03029187,0.07605732,0.64921586,0.41993612,0.25459546,0.21439895,0.50606022,0.00000000
3.72486243,1.37625442,0.02815903,0.07087271,0.59728674,0.39064180,0.23736803,0.20146286,0.47175675,0.00000000
3.73086543,1.27880997,0.02605518,0.06591699,0.54724878,0.36205107,0.22061548,0.18851281,0.43814464,0.00000000
3.73686843,1.18422224,0.02399739,0.06123898,0.49949441,0.33442754,0.20447370,0.17568595,0.40555387,0.00000000
3.74287144,1.09329587,0.02200081,0.05688061,0.45434059,0.30799722,0.18906119,0.16310868,0.37427235,0.00000000
3.74887444,1.00671565,0.02007854,0.05287673,0.41203074,0.28294818,0.17447848,0.15089494,0.34454454,0.00000000
3.75487744,0.92504580,0.01824148,0.04925526,0.37273837,0.25943109,0.16080797,0.13914500,0.31657123,0.00000000
3.76088044,0.84873183,0.01649837,0.04603722,0.33657204,0.23756053,0.14811419,0.12794467,0.29051020,0.00000000
3.76688344,0.77810447,0.01485577,0.04323695,0.30358124,0.21741686,0.13644421,0.11736488,0.26647768,0.00000000
3.77288644,0.71338499,0.01331819,0.04086225,0.27376282,0.19904843,0.12582836,0.10746160,0.24455026,0.00000000
3.77888944,0.65469162,0.01188823,0.03891456,0.24706750,0.18247398,0.11628094,0.09827613,0.22476723,0.00000000
3.78489245,0.60204650,0.01056675,0.03738915,0.22340643,0.16768513,0.10780106,0.08983546,0.20713310,0.00000000
3.79089545,0.55538292,0.00935304,0.03627525,0.20265732,0.15464889,0.10037352,0.08215302,0.19162024,0.00000000
3.79689845,0.51455280,0.00824508,0.03555619,0.18467025,0.14331005,0.09396962,0.07522942,0.17817161,0.00000000
3.80290145,0.47933411,0.00723968,0.03520962,0.16927286,0.13359356,0.08854814,0.06905343,0.16670343,0.00000000
3.80890445,0.44943840,0.00633274,0.03520769,0.15627511,0.12540679,0.08405619,0.06360298,0.15710798,0.00000000
3.81490745,0.42451845,0.00551944,0.03551738,0.14547350,0.11864175,0.08043032,0.05884630,0.14925633,0.00000000
3.82091046,0.40417607,0.00479440,0.03610084,0.13665487,0.11317733,0.07759760,0.05474311,0.14300123,0.00000000
3.82691346,0.38797030,0.00415189,0.03691593,0.12959984,0.10888155,0.07547691,0.05124586,0.13818007,0.00000000
3.83291646,0.37542596,0.00358595,0.03791682,0.12408598,0.10561388,0.07398039,0.04830109,0.13461802,0.00000000
3.83891946,0.36604268,0.00309058,0.03905478,0.11989084,0.10322775,0.07301501,0.04585073,0.13213131,0.00000000
3.84492246,0.35930444,0.00265981,0.04027910,0.11679474,0.10157300,0.07248438,0.04383353,0.13053070,0.00000000
3.85092546,0.35468943,0.00228785,0.04153808,0.11458362,0.10049863,0.07229067,0.04218643,0.12962509,0.00000000
3.85692846,0.35168028,0.00196920,0.04278017,0.11305174,0.09985550,0.07233669,0.04084600,0.12922525,0.00000000
3.86293147,0.34977428,0.00169870,0.04395520,0.11200430,0.09949908,0.07252800,0.03974978,0.12914750,0.00000000
3.86893447,0.34849354,0.00147164,0.04501555,0.11125997,0.09929219,0.07277508,0.03883760,0.12921746,0.00000000
3.87493747,0.34739460,0.00128379,0.04591736,0.11065327,0.09910758,0.07299540,0.03805281,0.12927351,0.00000000
3.88094047,0.34607730,0.00113153,0.04662170,0.11003667,0.09883031,0.07311541,0.03734333,0.12917002,0.00000000
3.88694347,0.34419260,0.00101183,0.04709550,0.10928242,0.09835987,0.07307232,0.03666267,0.12878016,0.00000000
3.89294647,0.34144899,0.00092233,0.04731247,0.10828394,0.09761182,0.07281556,0.03597062,0.12799821,0.00000000
3.89894947,0.33761728,0.00086139,0.04725365,0.10695684,0.09651909,0.07230797,0.03523388,0.12674129,0.00000000
3.90495248,0.33253361,0.00082810,0.04690790,0.10523938,0.09503272,0.07152658,0.03442637,0.12495039,0.00000000
3.91095548,0.32610054,0.00082231,0.04627195,0.10309240,0.09312202,0.07046299,0.03352937,0.12259068,0.00000000
3.91695848,0.31828615,0.00084466,0.04535038,0.10049871,0.09077431,0.06912330,0.03253144,0.11965121,0.00000000
3.92296148,0.30912128,0.00089657,0.04415515,0.09746203,0.08799399,0.06752765,0.03142810,0.11614378,0.00000000
3.92896448,0.29869499,0.00098021,0.04270508,0.09400538,0.08480124,0.06570928,0.03022135,0.11210126,0.00000000
3.93496748,0.28714850,0.00109850,0.04102497,0.09016911,0.08123022,0.06371329,0.02891901,0.10757538,0.00000000
3.94097049,0.27466785,0.00125508,0.03914468,0.08600866,0.07732704,0.06159502,0.02753392,0.10263404,0.00000000
3.94697349,0.26147557,0.00145416,0.03709798,0.08159201,0.07314738,0.05941819,0.02608307,0.09735829,0.00000000
3.95297649,0.24782181,0.00170052,0.03492142,0.07699715,0.06875408,0.05725275,0.02458666,0.09183923,0.00000000
3.95897949,0.23397519,0.00199932,0.03265316,0.07230955,0.06421463,0.05517272,0.02306711,0.08617477,0.00000000
3.96498249,0.22021374,0.00235595,0.03033181,0.06761964,0.05959880,0.05325380,0.02154814,0.08046654,0.00000000
3.97098549,0.20681628,0.00277586,0.02799537,0.06302069,0.05497641,0.05157112,0.02005389,0.07481701,0.00000000
3.97698849,0.19405439,0.00326436,0.02568030,0.05860681,0.05041534,0.05019690,0.01860809,0.06932688,0.00000000
3.98299150,0.18218540,0.00382633,0.02342075,0.05447135,0.04597986,0.04919831,0.01723335,0.06409289,0.00000000
3.98899450,0.17144630,0.00446600,0.02124792,0.05070572,0.04172932,0.04863545,0.01595062,0.05920605,0.00000000
3.99499750,0.16204891,0.00518662,0.01918963,0.04739844,0.03771715,0.04855955,0.01477867,0.05475031,0.00000000
4.00100050,0.15417613,0.00599022,0.01727006,0.04463463,0.03399029,0.04901138,0.01373381,0.05080167,0.00000000
4.00700350,0.14797947,0.00687732,0.01550970,0.04249570,0.03058886,0.05001996,0.01282971,0.04742770,0.00000000
4.01300650,0.14357758,0.00784664,0.01392539,0.04105931,0.02754624,0.05160159,0.01207726,0.04468742,0.00000000
4.01900950,0.14105583,0.00889488,0.01253052,0.04039936,0.02488926,0.05375915,0.01148469,0.04263145,0.00000000
4.02501251,0.14046685,0.01001660,0.01133537,0.04058610,0.02263872,0.05648188,0.01105764,0.04130234,0.00000000
4.03101551,0.14183172,0.01120400,0.01034749,0.04168602,0.02080989,0.05974542,0.01079941,0.04073508,0.00000000
4.03701851,0.14514181,0.01244698,0.00957209,0.04376170,0.01941318,0.06351232,0.01071122,0.04095760,0.00000000
4.04302151,0.15036113,0.01373316,0.00901253,0.04687132,0.01845474,0.06773296,0.01079256,0.04199117,0.00000000
4.04902451,0.15742898,0.01504801,0.00867075,0.05106782,0.01793700,0.07234685,0.01104153,0.04385079,0.00000000
4.05502751,0.16626287,0.01637517,0.00854767,0.05639775,0.01785917,0.07728436,0.01145523,0.04654536,0.00000000
4.06103052,0.17676156,0.01769677,0.00864355,0.06289971,0.01821754,0.08246883,0.01203018,0.05007765,0.00000000
4.06703352,0.18880818,0.01899395,0.00895837,0.07060240,0.01900571,0.08781901,0.01276267,0.05444407,0.00000000
4.07303652,0.20227330,0.02024733,0.00949201,0.07952238,0.02021460,0.09325178,0.01364922,0.05963429,0.00000000
4.07903952,0.21701805,0.02143776,0.01024454,0.08966167,0.02183236,0.09868517,0.01468695,0.06563064,0.00000000
4.08504252,0.23289712,0.02254688,0.01121629,0.10100513,0.02384421,0.10404136,0.01587391,0.07240743,0.00000000
4.09104552,0.24976163,0.02355794,0.01240807,0.11351802,0.02623214,0.10924986,0.01720951,0.07993028,0.00000000
4.09704852,0.26746200,0.02445640,0.01382115,0.12714370,0.02897461,0.11425053,0.01869481,0.08815543,0.00000000
4.10305153,0.28585061,0.02523065,0.01545740,0.14180176,0.03204626,0.11899637,0.02033280,0.09702921,0.00000000
4.10905453,0.30478441,0.02587257,0.01731928,0.15738677,0.03541770,0.12345606,0.02212869,0.10648775,0.00000000
4.11505753,0.32412734,0.02637805,0.01940986,0.17376769,0.03905536,0.12761594,0.02409009,0.11645695,0.00000000
4.12106053,0.34375256,0.02674730,0.02173288,0.19078826,0.04292156,0.13148149,0.02622711,0.12685287,0.00000000
4.12706353,0.36354452,0.02698510,0.02429267,0.20826837,0.04697470,0.13507811,0.02855241,0.13758248,0.00000000
4.13306653,0.38340068,0.02710077,0.02709418,0.22600644,0.05116964,0.13845114,0.03108113,0.14854487,0.00000000
4.13906953,0.40323294,0.02710809,0.03014283,0.24378294,0.05545837,0.14166505,0.03383063,0.15963288,0.00000000
4.14507254,0.42296855,0.02702489,0.03344439,0.26136481,0.05979073,0.14480181,0.03682017,0.17073511,0.00000000
4.15107554,0.44255059,0.02687260,0.03700476,0.27851089,0.06411540,0.14795840,0.04007032,0.18173825,0.00000000
4.15707854,0.46193770,0.02667549,0.04082962,0.29497786,0.06838101,0.15124348,0.04360228,0.19252961,0.00000000
4.16308154,0.48110321,0.02645990,0.04492393,0.31052684,0.07253723,0.15477340,0.04743694,0.20299975,0.00000000
4.16908454,0.50003339,0.02625326,0.04929141,0.32493000,0.07653600,0.15866751,0.05159377,0.21304507,0.00000000
4.17508754,0.51872487,0.02608311,0.05393370,0.33797714,0.08033264,0.16304303,0.05608957,0.22257021,0.00000000
4.18109055,0.53718132,0.02597595,0.05884960,0.34948175,0.08388682,0.16800953,0.06093701,0.23149010,0.00000000
4.18709355,0.55540918,0.02595627,0.06403398,0.35928645,0.08716344,0.17366344,0.06614313,0.23973158,0.00000000
4.19309655,0.57341291,0.02604544,0.06947677,0.36726725,0.09013324,0.18008248,0.07170779,0.24723450,0.00000000
4.19909955,0.59118952,0.02626082,0.07516184,0.37333673,0.09277316,0.18732055,0.07762205,0.25395211,0.00000000
4.20510255,0.60872305,0.02661493,0.08106596,0.37744579,0.09506641,0.19540316,0.08386682,0.25985095,0.00000000
4.21110555,0.62597889,0.02711480,0.08715774,0.37958385,0.09700236,0.20432362,0.09041156,0.26490998,0.00000000
4.21710855,0.64289862,0.02776151,0.09339695,0.37977777,0.09857603,0.21404027,0.09721335,0.26911930,0.00000000
4.22311156,0.65939549,0.02854995,0.09973389,0.37808921,0.09978749,0.22447494,0.10421633,0.27247832,0.00000000
4.22911456,0.67535104,0.02946880,0.10610924,0.37461094,0.10064102,0.23551267,0.11135156,0.27499367,0.00000000
4.23511756,0.69061318,0.03050074,0.11245427,0.36946211,0.10114420,0.24700296,0.11853746,0.27667697,0.00000000
4.24112056,0.70499606,0.03162293,0.11869145,0.36278278,0.10130694,0.25876246,0.12568084,0.27754263,0.00000000
4.24712356,0.71828181,0.03280771,0.12473566,0.35472817,0.10114055,0.27057910,0.13267844,0.27760587,0.00000000
4.25312656,0.73022454,0.03402339,0.13049579,0.34546275,0.10065694,0.28221762,0.13941911,0.27688106,0.00000000
4.25912956,0.74055624,0.03523540,0.13587680,0.33515457,0.09986792,0.29342632,0.14578656,0.27538059,0.00000000
4.26513257,0.74899479,0.03640737,0.14078229,0.32397017,0.09878475,0.30394465,0.15166247,0.27311427,0.00000000
4.27113557,0.75525354,0.03750242,0.14511724,0.31207009,0.09741785,0.31351166,0.15693001,0.27008941,0.00000000
4.27713857,0.75905223,0.03848444,0.14879107,0.29960537,0.09577682,0.32187468,0.16147754,0.26631140,0.00000000
4.28314157,0.76012864,0.03931934,0.15172073,0.28671494,0.09387061,0.32879796,0.16520238,0.26178493,0.00000000
4.28914457,0.75825048,0.03997622,0.15383369,0.27352409,0.09170789,0.33407106,0.16801440,0.25651556,0.00000000
4.29514757,0.75322678,0.04042848,0.15507078,0.26014378,0.08929759,0.33751629,0.16983933,0.25051168,0.00000000
4.30115058,0.74491829,0.04065466,0.15538859,0.24667092,0.08664947,0.33899520,0.17062166,0.24378654,0.00000000
4.30715358,0.73324618,0.04063919,0.15476139,0.23318921,0.08377481,0.33841359,0.17032685,0.23636021,0.00000000
4.31315658,0.71819855,0.04037284,0.15318251,0.21977064,0.08068695,0.33572491,0.16894285,0.22826144,0.00000000
4.31915958,0.69983445,0.03985296,0.15066491,0.20647720,0.07740186,0.33093190,0.16648081,0.21952905,0.00000000
4.32516258,0.67828504,0.03908343,0.14724117,0.19336278,0.07393845,0.32408644,0.16297495,0.21021285,0.00000000
4.33116558,0.65375180,0.03807448,0.14296264,0.18047504,0.07031876,0.31528746,0.15848155,0.20037400,0.00000000
4.33716858,0.62650195,0.03684215,0.13789795,0.16785708,0.06656801,0.30467736,0.15307717,0.19008473,0.00000000
4.34317159,0.59686121,0.03540766,0.13213088,0.15554877,0.06271431,0.29243676,0.14685618,0.17942739,0.00000000
4.34917459,0.56520435,0.03379660,0.12575774,0.14358778,0.05878830,0.27877819,0.13992764,0.16849298,0.00000000
4.35517759,0.53194392,0.03203798,0.11888430,0.13201015,0.05482253,0.26393877,0.13241180,0.15737912,0.00000000
4.36118059,0.49751786,0.03016331,0.11162255,0.12085049,0.05085077,0.24817245,0.12443629,0.14618766,0.00000000
4.36718359,0.46237646,0.02820550,0.10408727,0.11014184,0.04690716,0.23174197,0.11613226,0.13502201,0.00000000
4.37318659,0.42696944,0.02619801,0.09639278,0.09991518,0.04302541,0.21491110,0.10763052,0.12398438,0.00000000
4.37918959,0.39173361,0.02417385,0.08864973,0.09019882,0.03923788,0.19793734,0.09905802,0.11317310,0.00000000
4.38519260,0.35708176,0.02216484,0.08096235,0.08101764,0.03557483,0.18106535,0.09053459,0.10268007,0.00000000
4.39119560,0.32339305,0.02020096,0.07342602,0.07239225,0.03206371,0.16452150,0.08217023,0.09258853,0.00000000
4.39719860,0.29100542,0.01830980,0.06612535,0.06433835,0.02872857,0.14850949,0.07406294,0.08297127,0.00000000
4.40320160,0.26021004,0.01651625,0.05913283,0.05686608,0.02558964,0.13320725,0.06629717,0.07388927,0.00000000
4.40920460,0.23124791,0.01484228,0.05250794,0.04997966,0.02266309,0.11876506,0.05894287,0.06539088,0.00000000
4.41520760,0.20430869,0.01330691,0.04629686,0.04367721,0.01996091,0.10530494,0.05205514,0.05751148,0.00000000
4.42121061,0.17953136,0.01192629,0.04053261,0.03795074,0.01749099,0.09292108,0.04567440,0.05027360,0.00000000
4.42721361,0.15700668,0.01071386,0.03523567,0.03278653,0.01525731,0.08168122,0.03982711,0.04368758,0.00000000
4.43321661,0.13678104,0.00968070,0.03041488,0.02816551,0.01326030,0.07162879,0.03452685,0.03775246,0.00000000
4.43921961,0.11886134,0.00883572,0.02606872,0.02406394,0.01149719,0.06278564,0.02977562,0.03245727,0.00000000
4.44522261,0.10322056,0.00818611,0.02218665,0.02045422,0.00996254,0.05515501,0.02556549,0.02778245,0.00000000
4.45122561,0.08980365,0.00773755,0.01875068,0.01730568,0.00864871,0.04872473,0.02188026,0.02370139,0.00000000
4.45722861,0.07853342,0.00749456,0.01573690,0.01458548,0.00754635,0.04347028,0.01869712,0.02018203,0.00000000
4.46323162,0.06931603,0.00746064,0.01311698,0.01225950,0.00664489,0.03935766,0.01598835,0.01718838,0.00000000
4.46923462,0.06204605,0.00763839,0.01085964,0.01029312,0.00593297,0.03634588,0.01372278,0.01468195,0.00000000
4.47523762,0.05661064,0.00802956,0.00893188,0.00865198,0.00539876,0.03438901,0.01186716,0.01262298,0.00000000
4.48124062,0.05289297,0.00863491,0.00730017,0.00730260,0.00503027,0.03343770,0.01038733,0.01097156,0.00000000
4.48724362,0.05077469,0.00945403,0.00593136,0.00621287,0.00481553,0.03344015,0.00924911,0.00968845,0.00000000
4.49324662,0.05013748,0.01048509,0.00479348,0.00535247,0.00474276,0.03434256,0.00841900,0.00873578,0.00000000
4.49924962,0.05086383,0.01172441,0.00385631,0.00469307,0.00480033,0.03608917,0.00786471,0.00807741,0.00000000
4.50525263,0.05283702,0.01316613,0.00309181,0.00420855,0.00497683,0.03862177,0.00755543,0.00767929,0.00000000
4.51125563,0.05594056,0.01480168,0.00247437,0.00387497,0.00526093,0.04187909,0.00746197,0.00750945,0.00000000
4.51725863,0.06005726,0.01661946,0.00198097,0.00367060,0.00564133,0.04579584,0.00755676,0.00753805,0.00000000
4.52326163,0.06506799,0.01860438,0.00159116,0.00357574,0.00610661,0.05030181,0.00781375,0.00773723,0.00000000
4.52926463,0.07085049,0.02073758,0.00128706,0.00357266,0.00664511,0.05532101,0.00820824,0.00808089,0.00000000
4.53526763,0.07727831,0.02299626,0.00105315,0.00364536,0.00724481,0.06077094,0.00871670,0.00854452,0.00000000
4.54127064,0.08422008,0.02535363,0.00087616,0.00377943,0.00789329,0.06656230,0.00931656,0.00910496,0.00000000
4.54727364,0.09153916,0.02777902,0.00074485,0.00396190,0.00857767,0.07259890,0.00998605,0.00974026,0.00000000
4.55327664,0.09909396,0.03023819,0.00064978,0.00418105,0.00928463,0.07877818,0.01070408,0.01042957,0.00000000
4.55927964,0.10673877,0.03269385,0.00058310,0.00442636,0.01000052,0.08499213,0.01145017,0.01115307,0.00000000
4.56528264,0.11432530,0.03510630,0.00053833,0.00468841,0.01071147,0.09112872,0.01220447,0.01189204,0.00000000
4.57128564,0.12170481,0.03743431,0.00051021,0.00495889,0.01140360,0.09707380,0.01294786,0.01262896,0.00000000
4.57728864,0.12873075,0.03963610,0.00049448,0.00523062,0.01206330,0.10271340,0.01366207,0.01334777,0.00000000
4.58329165,0.13526192,0.04167049,0.00048772,0.00549761,0.01267748,0.10793633,0.01432989,0.01403413,0.00000000
4.58929465,0.14116586,0.04349799,0.00048727,0.00575522,0.01323393,0.11263702,0.01493546,0.01467579,0.00000000
4.59529765,0.14632246,0.04508208,0.00049109,0.00600026,0.01372168,0.11671837,0.01546450,0.01526300,0.00000000
4.60130065,0.15062744,0.04639029,0.00049764,0.00623121,0.01413128,0.12009465,0.01590464,0.01578891,0.00000000
4.60730365,0.15399571,0.04739531,0.00050588,0.00644836,0.01445518,0.12269402,0.01624566,0.01625009,0.00000000
4.61330665,0.15636430,0.04807589,0.00051513,0.00665408,0.01468799,0.12446092,0.01647979,0.01664686,0.00000000
4.61930965,0.15769471,0.04841756,0.00052510,0.00685295,0.01482673,0.12535778,0.01660183,0.01698377,0.00000000
4.62531266,0.15797462,0.04841316,0.00053582,0.00705196,0.01487098,0.12536633,0.01660934,0.01726987,0.00000000
4.63131566,0.15721878,0.04806306,0.00054759,0.00726064,0.01482300,0.12448820,0.01650268,0.01751897,0.00000000
4.63731866,0.15546907,0.04737517,0.00056101,0.00749117,0.01468771,0.12274486,0.01628497,0.01774980,0.00000000
4.64332166,0.15279364,0.04636466,0.00057693,0.00775843,0.01447267,0.12017683,0.01596198,0.01798602,0.00000000
4.64932466,0.14928525,0.04505344,0.00059643,0.00807996,0.01418790,0.11684238,0.01554195,0.01825609,0.00000000
4.65532766,0.14505875,0.04346937,0.00062081,0.00847583,0.01384563,0.11281546,0.01503528,0.01859305,0.00000000
4.66133067,0.14024788,0.04164535,0.00065156,0.00896849,0.01346003,0.10818326,0.01445424,0.01903403,0.00000000
4.66733367,0.13500147,0.03961819,0.00069031,0.00958245,0.01304680,0.10304334,0.01381253,0.01961974,0.00000000
4.67333667,0.12947915,0.03742744,0.00073885,0.01034384,0.01262278,0.09750054,0.01312490,0.02039361,0.00000000
4.67933967,0.12384683,0.03511415,0.00079903,0.01127991,0.01220549,0.09166367,0.01240667,0.02140092,0.00000000
4.68534267,0.11827196,0.03271967,0.00087274,0.01241837,0.01181259,0.08564234,0.01167326,0.02268761,0.00000000
4.69134567,0.11291885,0.03028441,0.00096188,0.01378661,0.01146148,0.07954384,0.01093982,0.02429909,0.00000000
4.69734867,0.10794405,0.02784690,0.00106824,0.01541084,0.01116872,0.07347031,0.01022074,0.02627871,0.00000000
4.70335168,0.10349212,0.02544273,0.00119347,0.01731508,0.01094958,0.06751625,0.00952937,0.02866630,0.00000000
4.70935468,0.09969170,0.02310391,0.00133899,0.01952010,0.01081761,0.06176643,0.00887761,0.03149649,0.00000000
4.71535768,0.09665210,0.02085824,0.00150596,0.02204234,0.01078419,0.05629430,0.00827573,0.03479700,0.00000000
4.72136068,0.09446042,0.01872890,0.00169512,0.02489276,0.01085820,0.05116084,0.00773214,0.03858703,0.00000000
4.72736368,0.09317928,0.01673431,0.00190680,0.02807573,0.01104568,0.04641394,0.00725324,0.04287558,0.00000000
4.73336668,0.09284523,0.01488809,0.00214079,0.03158802,0.01134960,0.04208820,0.00684339,0.04766000,0.00000000
4.73936968,0.09346781,0.01319916,0.00239631,0.03541791,0.01176973,0.03820518,0.00650490,0.05292472,0.00000000
4.74537269,0.09502930,0.01167204,0.00267196,0.03954447,0.01230246,0.03477399,0.00623802,0.05864029,0.00000000
