energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-4.63731866,3.73266042,1.39225483,1.06266968,0.00374015,0.79263400,1.38911537,0.00000000,1.35865718,0.54125797
-4.63131566,3.78603770,1.43214639,1.07100715,0.00368833,0.80052857,1.42817408,0.00000000,1.37558531,0.55041247
-4.62531266,3.82734078,1.46886872,1.07502293,0.00361835,0.80614665,1.46312198,0.00000000,1.38854125,0.55811464
-4.61930965,3.85639673,1.50204135,1.07476512,0.00353190,0.80952400,1.49357962,0.00000000,1.39750180,0.56433347
-4.61330665,3.87313092,1.53129566,1.07033212,0.00343087,0.81070479,1.51920391,0.00000000,1.40246249,0.56904342
-4.60730365,3.87755102,1.55627578,1.06186595,0.00331730,0.80973617,1.53969016,0.00000000,1.40343016,0.57222212
-4.60130065,3.86973308,1.57664105,1.04954554,0.00319333,0.80666392,1.55477463,0.00000000,1.40041738,0.57384857
-4.59529765,3.84981040,1.59207007,1.03357982,0.00306107,0.80152941,1.56423743,0.00000000,1.39343909,0.57390215
-4.58929465,3.81796595,1.60226644,1.01420131,0.00292264,0.79436807,1.56790585,0.00000000,1.38251161,0.57236244
-4.58329165,3.77442854,1.60696579,0.99166027,0.00278000,0.78520931,1.56565794,0.00000000,1.36765393,0.56920981
-4.57728864,3.71947266,1.60594406,0.96621948,0.00263501,0.77407789,1.55742630,0.00000000,1.34889111,0.56442691
-4.57128564,3.65342186,1.59902648,0.93815005,0.00248933,0.76099664,1.54320178,0.00000000,1.32625940,0.55800078
-4.56528264,3.57665477,1.58609682,0.90772799,0.00234444,0.74599010,1.52303695,0.00000000,1.29981257,0.54992555
-4.55927964,3.48961333,1.56710639,0.87523176,0.00220158,0.72908903,1.49704896,0.00000000,1.26962897,0.54020553
-4.55327664,3.39281179,1.54208220,0.84094045,0.00206180,0.71033519,1.46542168,0.00000000,1.23581854,0.52885843
-4.54727364,3.28684591,1.51113380,0.80513280,0.00192593,0.68978617,1.42840669,0.00000000,1.19852938,0.51591847
-4.54127064,3.17240083,1.47445826,0.76808646,0.00179461,0.66751985,1.38632298,0.00000000,1.15795313,0.50143924
-4.53526763,3.05025699,1.43234294,0.73007775,0.00166829,0.64363823,1.33955517,0.00000000,1.11432887,0.48549603
-4.52926463,2.92129302,1.38516559,0.69138136,0.00154730,0.61827019,1.28855004,0.00000000,1.06794494,0.46818739
-4.52326163,2.78648503,1.33339185,0.65227009,0.00143181,0.59157319,1.23381143,0.00000000,1.01913879,0.44963592
-4.51725863,2.64690189,1.27756985,0.61301427,0.00132193,0.56373364,1.17589341,0.00000000,0.96829441,0.42998809
-4.51125563,2.50369630,1.21832220,0.57388093,0.00121766,0.53496585,1.11539190,0.00000000,0.91583776,0.40941309
-4.50525263,2.35809193,1.15633544,0.53513256,0.00111899,0.50550982,1.05293489,0.00000000,0.86223013,0.38810069
-4.49924962,2.21136675,1.09234746,0.49702541,0.00102585,0.47562767,0.98917162,0.00000000,0.80795993,0.36625828
-4.49324662,2.06483338,1.02713323,0.45980747,0.00093820,0.44559925,0.92476087,0.00000000,0.75353323,0.34410710
-4.48724362,1.91981719,0.96148937,0.42371609,0.00085597,0.41571677,0.86035888,0.00000000,0.69946353,0.32187788
-4.48124062,1.77763293,0.89621815,0.38897534,0.00077913,0.38627909,0.79660730,0.00000000,0.64626131,0.29980603
-4.47523762,1.63956099,0.83211146,0.35579331,0.00070767,0.35758564,0.73412146,0.00000000,0.59442373,0.27812669
-4.46923462,1.50682415,0.76993532,0.32435937,0.00064159,0.32993043,0.67347948,0.00000000,0.54442503,0.25706967
-4.46323162,1.38056571,0.71041537,0.29484160,0.00058095,0.30359632,0.61521243,0.00000000,0.49670797,0.23685464
-4.45722861,1.26182983,0.65422377,0.26738447,0.00052580,0.27884973,0.55979600,0.00000000,0.45167658,0.21768660
-4.45122561,1.15154462,0.60196783,0.24210690,0.00047624,0.25593602,0.50764376,0.00000000,0.40969046,0.19975188
-4.44522261,1.05050841,0.55418060,0.21910074,0.00043240,0.23507568,0.45910217,0.00000000,0.37106068,0.18321480
-4.43921961,0.95937956,0.51131351,0.19842975,0.00039439,0.21646122,0.41444755,0.00000000,0.33604731,0.16821486
-4.43321661,0.87866976,0.47373111,0.18012915,0.00036237,0.20025497,0.37388477,0.00000000,0.30485848,0.15486482
-4.42721361,0.80874074,0.44170782,0.16420571,0.00033648,0.18658764,0.33754772,0.00000000,0.27765077,0.14324940
-4.42121061,0.74980430,0.41542660,0.15063828,0.00031687,0.17555757,0.30550143,0.00000000,0.25453075,0.13342468
-4.41520760,0.70192511,0.39497940,0.13937893,0.00030370,0.16723068,0.27774548,0.00000000,0.23555731,0.12541818
-4.40920460,0.66502612,0.38036906,0.13035447,0.00029709,0.16164082,0.25421868,0.00000000,0.22074471,0.11922957
-4.40320160,0.63889600,0.37151266,0.12346834,0.00029715,0.15879060,0.23480465,0.00000000,0.21006578,0.11483179
-4.39719860,0.62319831,0.36824599,0.11860296,0.00030398,0.15865252,0.21933798,0.00000000,0.20345535,0.11217273
-4.39119560,0.61748198,0.37032903,0.11562223,0.00031761,0.16117028,0.20761101,0.00000000,0.20081342,0.11117718
-4.38519260,0.62119285,0.37745229,0.11437441,0.00033804,0.16626027,0.19938071,0.00000000,0.20200820,0.11174916
-4.37918959,0.63368598,0.38924390,0.11469511,0.00036521,0.17381321,0.19437565,0.00000000,0.20687876,0.11377446
-4.37318659,0.65423858,0.40527742,0.11641046,0.00039898,0.18369584,0.19230288,0.00000000,0.21523728,0.11712332
-4.36718359,0.68206336,0.42508019,0.11934047,0.00043913,0.19575281,0.19285459,0.00000000,0.22687107,0.12165336
-4.36118059,0.71632237,0.44814229,0.12330239,0.00048535,0.20980864,0.19571444,0.00000000,0.24154435,0.12721248
-4.35517759,0.75614106,0.47392600,0.12811411,0.00053721,0.22566995,0.20056348,0.00000000,0.25899987,0.13364194
-4.34917459,0.80062259,0.50187559,0.13359760,0.00059419,0.24312783,0.20708569,0.00000000,0.27896070,0.14077937
-4.34317159,0.84886240,0.53142753,0.13958222,0.00065564,0.26196060,0.21497301,0.00000000,0.30113218,0.14846180
-4.33716858,0.89996260,0.56202075,0.14590786,0.00072078,0.28193673,0.22392982,0.00000000,0.32520423,0.15652858
-4.33116558,0.95304637,0.59310696,0.15242791,0.00078874,0.30281812,0.23367694,0.00000000,0.35085420,0.16482427
-4.32516258,1.00727190,0.62416069,0.15901188,0.00085851,0.32436364,0.24395507,0.00000000,0.37775028,0.17320119
-4.31915958,1.06184560,0.65468893,0.16554762,0.00092902,0.34633289,0.25452754,0.00000000,0.40555552,0.18152189
-4.31315658,1.11603448,0.68423991,0.17194311,0.00099910,0.36849012,0.26518259,0.00000000,0.43393252,0.18966123
-4.30715358,1.16917711,0.71241105,0.17812763,0.00106754,0.39060823,0.27573486,0.00000000,0.46254853,0.19750811
-4.30115058,1.22069309,0.73885558,0.18405244,0.00113308,0.41247271,0.28602642,0.00000000,0.49108107,0.20496686
-4.29514757,1.27009052,0.76328771,0.18969076,0.00119450,0.43388539,0.29592698,0.00000000,0.51922375,0.21195814
-4.28914457,1.31697140,0.78548620,0.19503711,0.00125059,0.45466800,0.30533360,0.00000000,0.54669202,0.21841943
-4.28314157,1.36103473,0.80529622,0.20010607,0.00130022,0.47466525,0.31416983,0.00000000,0.57322879,0.22430504
-4.27713857,1.40207721,0.82262935,0.20493044,0.00134238,0.49374738,0.32238428,0.00000000,0.59860950,0.22958572
-4.27113557,1.43999153,0.83746187,0.20955888,0.00137619,0.51181215,0.32994878,0.00000000,0.62264648,0.23424791
-4.26513257,1.47476239,0.84983135,0.21405316,0.00140092,0.52878615,0.33685621,0.00000000,0.64519237,0.23829254
-4.25912956,1.50646043,0.85983176,0.21848509,0.00141607,0.54462531,0.34311811,0.00000000,0.66614237,0.24173371
-4.25312656,1.53523427,0.86760722,0.22293323,0.00142131,0.55931477,0.34876212,0.00000000,0.68543526,0.24459708
-4.24712356,1.56130104,0.87334481,0.22747957,0.00141655,0.57286787,0.35382946,0.00000000,0.70305304,0.24691813
-4.24112056,1.58493574,0.87726651,0.23220627,0.00140192,0.58532454,0.35837254,0.00000000,0.71901923,0.24874051
-4.23511756,1.60645985,0.87962077,0.23719252,0.00137778,0.59674902,0.36245266,0.00000000,0.73339584,0.25011430
-4.22911456,1.62622942,0.88067394,0.24251169,0.00134468,0.60722691,0.36613811,0.00000000,0.74627921,0.25109440
-4.22311156,1.64462324,0.88070179,0.24822888,0.00130337,0.61686183,0.36950253,0.00000000,0.75779479,0.25173913
-4.21710855,1.66203127,0.87998145,0.25439877,0.00125475,0.62577165,0.37262361,0.00000000,0.76809119,0.25210892
-4.21110555,1.67884358,0.87878403,0.26106402,0.00119986,0.63408446,0.37558226,0.00000000,0.77733373,0.25226522
-4.20510255,1.69544022,0.87736798,0.26825409,0.00113985,0.64193436,0.37846202,0.00000000,0.78569770,0.25226959
-4.19909955,1.71218213,0.87597346,0.27598456,0.00107591,0.64945722,0.38134885,0.00000000,0.79336182,0.25218299
-4.19309655,1.72940320,0.87481779,0.28425692,0.00100928,0.65678657,0.38433120,0.00000000,0.80050192,0.25206509
-4.18709355,1.74740372,0.87409206,0.29305883,0.00094115,0.66404959,0.38750027,0.00000000,0.80728536,0.25197384
-4.18109055,1.76644528,0.87395885,0.30236481,0.00087272,0.67136350,0.39095039,0.00000000,0.81386629,0.25196497
-4.17508754,1.78674718,0.87455124,0.31213735,0.00080507,0.67883231,0.39477957,0.00000000,0.82038189,0.25209159
-4.16908454,1.80848430,0.87597282,0.32232837,0.00073921,0.68654411,0.39908993,0.00000000,0.82694986,0.25240374
-4.16308154,1.83178665,0.87829897,0.33288110,0.00067602,0.69456886,0.40398818,0.00000000,0.83366701,0.25294801
-4.15707854,1.85674037,0.88157888,0.34373228,0.00061625,0.70295692,0.40958590,0.00000000,0.84060918,0.25376702
-4.15107554,1.88339012,0.88583866,0.35481458,0.00056050,0.71173816,0.41599972,0.00000000,0.84783217,0.25489896
-4.14507254,1.91174292,0.89108489,0.36605935,0.00050923,0.72092180,0.42335111,0.00000000,0.85537368,0.25637705
-4.13906953,1.94177299,0.89730882,0.37739952,0.00046276,0.73049688,0.43176606,0.00000000,0.86325603,0.25822902
-4.13306653,1.97342754,0.90449070,0.38877265,0.00042126,0.74043333,0.44137424,0.00000000,0.87148927,0.26047662
-4.12706353,2.00663307,0.91260408,0.40012404,0.00038477,0.75068353,0.45230782,0.00000000,0.88007462,0.26313513
-4.12106053,2.04130189,0.92161987,0.41140971,0.00035323,0.76118433,0.46469981,0.00000000,0.88900769,0.26621292
-4.11505753,2.07733846,0.93150971,0.42259940,0.00032646,0.77185922,0.47868196,0.00000000,0.89828133,0.26971111
-4.10905453,2.11464501,0.94224854,0.43367911,0.00030422,0.78262073,0.49438207,0.00000000,0.90788777,0.27362329
-4.10305153,2.15312622,0.95381609,0.44465343,0.00028617,0.79337267,0.51192084,0.00000000,0.91781974,0.27793530
-4.09704852,2.19269244,0.96619702,0.45554728,0.00027194,0.80401222,0.53140829,0.00000000,0.92807062,0.28262516
-4.09104552,2.23326125,0.97937981,0.46640709,0.00026112,0.81443164,0.55293971,0.00000000,0.93863321,0.28766297
-4.08504252,2.27475726,0.99335417,0.47730136,0.00025328,0.82451966,0.57659144,0.00000000,0.94949747,0.29301102
-4.07903952,2.31710997,1.00810723,0.48832046,0.00024798,0.83416226,0.60241642,0.00000000,0.96064707,0.29862387
-4.07303652,2.36024998,1.02361865,0.49957564,0.00024480,0.84324303,0.63043993,0.00000000,0.97205511,0.30444861
-4.06703352,2.40410380,1.03985496,0.51119739,0.00024331,0.85164315,0.66065559,0.00000000,0.98367930,0.31042515
-4.06103052,2.44858765,1.05676360,0.52333302,0.00024312,0.85924102,0.69302189,0.00000000,0.99545700,0.31648661
-4.05502751,2.49360085,1.07426701,0.53614365,0.00024386,0.86591171,0.72745960,0.00000000,1.00730042,0.32255997
-4.04902451,2.53901943,1.09225738,0.54980061,0.00024520,0.87152652,0.76385015,0.00000000,1.01909268,0.32856670
-4.04302151,2.58469061,1.11059259,0.56448135,0.00024684,0.87595277,0.80203530,0.00000000,1.03068497,0.33442374
-4.03701851,2.63042868,1.12909363,0.58036508,0.00024851,0.87905406,0.84181812,0.00000000,1.04189533,0.34004460
-4.03101551,2.67601300,1.14754414,0.59762807,0.00024998,0.88069114,0.88296545,0.00000000,1.05250924,0.34534071
-4.02501251,2.72118820,1.16569212,0.61643884,0.00025107,0.88072371,0.92521172,0.00000000,1.06228239,0.35022303
-4.01900950,2.76566703,1.18325398,0.63695327,0.00025161,0.87901301,0.96826410,0.00000000,1.07094550,0.35460384
-4.01300650,2.80913564,1.19992103,0.65930966,0.00025148,0.87542535,1.01180866,0.00000000,1.07821132,0.35839871
-4.00700350,2.85126109,1.21536793,0.68362387,0.00025058,0.86983649,1.05551732,0.00000000,1.08378333,0.36152866
-4.00100050,2.89170061,1.22926293,0.70998455,0.00024884,0.86213669,1.09905522,0.00000000,1.08736597,0.36392224
-3.99499750,2.93011196,1.24127930,0.73844845,0.00024621,0.85223622,1.14208801,0.00000000,1.08867577,0.36551775
-3.98899450,2.96616405,1.25110732,0.76903598,0.00024267,0.84007097,1.18428884,0.00000000,1.08745284,0.36626514
-3.98299150,2.99954717,1.25846612,0.80172697,0.00023822,0.82560786,1.22534443,0.00000000,1.08347211,0.36612780
-3.97698849,3.02998178,1.26311470,0.83645688,0.00023287,0.80884975,1.26496010,0.00000000,1.07655361,0.36508390
-3.97098549,3.05722545,1.26486145,0.87311343,0.00022666,0.78983926,1.30286335,0.00000000,1.06657122,0.36312736
-3.96498249,3.08107719,1.26357164,0.91153392,0.00021964,0.76866144,1.33880598,0.00000000,1.05345939,0.36026823
-3.95897949,3.10137895,1.25917230,0.95150348,0.00021186,0.74544486,1.37256468,0.00000000,1.03721741,0.35653259
-3.95297649,3.11801429,1.25165442,0.99275437,0.00020339,0.72036091,1.40394023,0.00000000,1.01791095,0.35196176
-3.94697349,3.13090437,1.24107216,1.03496662,0.00019434,0.69362142,1.43275558,0.00000000,0.99567087,0.34661108
-3.94097049,3.14000170,1.22753937,1.07777027,0.00018478,0.66547437,1.45885307,0.00000000,0.97068921,0.34054811
-3.93496748,3.14528248,1.21122357,1.12074929,0.00017482,0.63619802,1.48209131,0.00000000,0.94321284,0.33385037
-3.92896448,3.14673811,1.19233782,1.16344740,0.00016457,0.60609364,1.50234215,0.00000000,0.91353490,0.32660295
-3.92296148,3.14436705,1.17113121,1.20537583,0.00015413,0.57547713,1.51948809,0.00000000,0.88198473,0.31889574
-3.91695848,3.13816772,1.14787831,1.24602287,0.00014363,0.54467001,1.53342068,0.00000000,0.84891671,0.31082077
-3.91095548,3.12813332,1.12286861,1.28486515,0.00013316,0.51399015,1.54404016,0.00000000,0.81469869,0.30246966
-3.90495248,3.11424925,1.09639630,1.32138028,0.00012285,0.48374269,1.55125650,0.00000000,0.77970063,0.29393125
-3.89894947,3.09649341,1.06875112,1.35506049,0.00011281,0.45421169,1.55499204,0.00000000,0.74428386,0.28528964
-3.89294647,3.07483966,1.04021075,1.38542673,0.00010314,0.42565269,1.55518550,0.00000000,0.70879165,0.27662271
-3.88694347,3.04926417,1.01103506,1.41204263,0.00009396,0.39828675,1.55179729,0.00000000,0.67354120,0.26800104
-3.88094047,3.01975433,0.98146239,1.43452774,0.00008535,0.37229601,1.54481567,0.00000000,0.63881760,0.25948749
-3.87493747,2.98631940,0.95170796,1.45256935,0.00007741,0.34782098,1.53426332,0.00000000,0.60486955,0.25113713
-3.86893447,2.94900215,0.92196421,1.46593235,0.00007024,0.32495960,1.52020384,0.00000000,0.57190714,0.24299777
-3.86293147,2.90789046,0.89240282,1.47446646,0.00006392,0.30376803,1.50274758,0.00000000,0.54010135,0.23511071
-3.85692846,2.86312776,0.86317809,1.47811060,0.00005854,0.28426292,1.48205624,0.00000000,0.50958519,0.22751188
-3.85092546,2.81492147,0.83443113,1.47689396,0.00005418,0.26642506,1.45834579,0.00000000,0.48045617,0.22023305
-3.84492246,2.76354837,0.80629444,1.47093371,0.00005093,0.25020401,1.43188726,0.00000000,0.45277977,0.21330306
-3.83891946,2.70935640,0.77889632,1.46042952,0.00004887,0.23552350,1.40300510,0.00000000,0.42659348,0.20674900
-3.83291646,2.65276226,0.75236464,1.44565489,0.00004809,0.22228715,1.37207305,0.00000000,0.40191133,0.20059712
-3.82691346,2.59424487,0.72682966,1.42694603,0.00004869,0.21038430,1.33950736,0.00000000,0.37872824,0.19487346
-3.82091046,2.53433456,0.70242539,1.40468850,0.00005076,0.19969558,1.30575772,0.00000000,0.35702424,0.18960413
-3.81490745,2.47359862,0.67928953,1.37930259,0.00005439,0.19009805,1.27129605,0.00000000,0.33676820,0.18481515
-3.80890445,2.41262375,0.65756174,1.35122789,0.00005970,0.18146956,1.23660367,0.00000000,0.31792097,0.18053190
-3.80290145,2.35199628,0.63738030,1.32090797,0.00006677,0.17369241,1.20215732,0.00000000,0.30043778,0.17677815
-3.79689845,2.29228123,0.61887749,1.28877586,0.00007571,0.16665604,1.16841468,0.00000000,0.28427006,0.17357482
-3.79089545,2.23400129,0.60217374,1.25524092,0.00008660,0.16025890,1.13580003,0.00000000,0.26936651,0.17093842
-3.78489245,2.17761678,0.58737111,1.22067772,0.00009953,0.15440945,1.10469071,0.00000000,0.25567363,0.16887936
-3.77888944,2.12350769,0.57454641,1.18541732,0.00011454,0.14902637,1.07540484,0.00000000,0.24313581,0.16740021
-3.77288644,2.07195876,0.56374449,1.14974123,0.00013169,0.14403829,1.04819108,0.00000000,0.23169504,0.16649405
-3.76688344,2.02314832,0.55497208,1.11387820,0.00015097,0.13938285,1.02322073,0.00000000,0.22129048,0.16614303
-3.76088044,1.97714145,0.54819276,1.07800363,0.00017235,0.13500568,1.00058248,0.00000000,0.21185793,0.16631717
-3.75487744,1.93388783,0.54332331,1.04224169,0.00019577,0.13085905,0.98028018,0.00000000,0.20332938,0.16697367
-3.74887444,1.89322440,0.54023179,1.00666955,0.00022110,0.12690059,0.96223361,0.00000000,0.19563271,0.16805660
-3.74287144,1.85488257,0.53873769,0.97132350,0.00024818,0.12309217,0.94628226,0.00000000,0.18869166,0.16949721
-3.73686843,1.81849974,0.53861406,0.93620642,0.00027678,0.11939888,0.93219188,0.00000000,0.18242605,0.17121479
-3.73086543,1.78363457,0.53959176,0.90129609,0.00030661,0.11578835,0.91966368,0.00000000,0.17675234,0.17311803
-3.72486243,1.74978519,0.54136576,0.86655384,0.00033735,0.11223039,0.90834566,0.00000000,0.17158445,0.17510699
-3.71885943,1.71640965,0.54360308,0.83193309,0.00036859,0.10869681,0.89784568,0.00000000,0.16683494,0.17707553
-3.71285643,1.68294763,0.54595230,0.79738730,0.00039992,0.10516163,0.88774577,0.00000000,0.16241638,0.17891402
-3.70685343,1.64884256,0.54805405,0.76287703,0.00043085,0.10160139,0.87761708,0.00000000,0.15824284,0.18051249
-3.70085043,1.61356322,0.54955222,0.72837583,0.00046090,0.09799573,0.86703498,0.00000000,0.15423162,0.18176385
-3.69484742,1.57662395,0.55010523,0.69387480,0.00048954,0.09432788,0.85559369,0.00000000,0.15030489,0.18256707
-3.68884442,1.53760281,0.54939708,0.65938564,0.00051627,0.09058532,0.84291996,0.00000000,0.14639135,0.18283041
-3.68284142,1.49615693,0.54714758,0.62494231,0.00054058,0.08676023,0.82868534,0.00000000,0.14242774,0.18247430
-3.67683842,1.45203468,0.54312139,0.59060134,0.00056200,0.08284990,0.81261654,0.00000000,0.13836023,0.18143388
-3.67083542,1.40508426,0.53713552,0.55644085,0.00058011,0.07885689,0.79450371,0.00000000,0.13414547,0.17966115
-3.66483242,1.35525857,0.52906503,0.52255853,0.00059453,0.07478907,0.77420627,0.00000000,0.12975148,0.17712648
-3.65882941,1.30261627,0.51884668,0.48906880,0.00060496,0.07065941,0.75165623,0.00000000,0.12515818,0.17381965
-3.65282641,1.24731934,0.50648052,0.45609934,0.00061120,0.06648551,0.72685898,0.00000000,0.12035754,0.16975015
-3.64682341,1.18962715,0.49202938,0.42378725,0.00061310,0.06228903,0.69989157,0.00000000,0.11535352,0.16494695
-3.64082041,1.12988778,0.47561630,0.39227500,0.00061064,0.05809492,0.67089868,0.00000000,0.11016165,0.15945763
-3.63481741,1.06852673,0.45742023,0.36170654,0.00060387,0.05393056,0.64008658,0.00000000,0.10480827,0.15334700
-3.62881441,1.00603389,0.43767005,0.33222348,0.00059296,0.04982486,0.60771529,0.00000000,0.09932966,0.14669520
-3.62281141,0.94294916,0.41663742,0.30396180,0.00057815,0.04580725,0.57408943,0.00000000,0.09377081,0.13959546
-3.61680840,0.87984745,0.39462862,0.27704892,0.00055976,0.04190688,0.53954814,0.00000000,0.08818421,0.13215163
-3.61080540,0.81732367,0.37197581,0.25160136,0.00053819,0.03815172,0.50445448,0.00000000,0.08262838,0.12447543
-3.60480240,0.75597810,0.34902808,0.22772299,0.00051389,0.03456790,0.46918481,0.00000000,0.07716650,0.11668377
-3.59879940,0.69640287,0.32614258,0.20550384,0.00048735,0.03117911,0.43411844,0.00000000,0.07186496,0.10889599
-3.59279640,0.63916970,0.30367596,0.18501953,0.00045910,0.02800624,0.39962805,0.00000000,0.06679198,0.10123137
-3.58679340,0.58481939,0.28197647,0.16633112,0.00042967,0.02506706,0.36607109,0.00000000,0.06201635,0.09380667
-3.58079040,0.53385305,0.26137687,0.14948543,0.00039960,0.02237616,0.33378244,0.00000000,0.05760625,0.08673415
-3.57478739,0.48672532,0.24218817,0.13451569,0.00036939,0.01994495,0.30306848,0.00000000,0.05362818,0.08011966
