energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.21910955,2.39529958,0.89494921,0.00000000,0.03153384,0.11269935,0.54315665,1.41971597,0.07288652,0.18301706
-0.21310655,2.46148492,0.89359760,0.00000000,0.03207325,0.12165643,0.55200425,1.47269871,0.07401222,0.19083557
-0.20710355,2.52079695,0.88796314,0.00000000,0.03253678,0.13058649,0.55878973,1.52273720,0.07482207,0.19840562
-0.20110055,2.57303955,0.87836716,0.00000000,0.03293630,0.13936964,0.56356083,1.56952203,0.07531726,0.20567449
-0.19509755,2.61817140,0.86521203,0.00000000,0.03328563,0.14788055,0.56640182,1.61283025,0.07550435,0.21259759
-0.18909455,2.65630077,0.84896741,0.00000000,0.03360001,0.15599138,0.56742912,1.65252802,0.07539496,0.21913914
-0.18309155,2.68767638,0.83015464,0.00000000,0.03389562,0.16357506,0.56678617,1.68857059,0.07500536,0.22527271
-0.17708854,2.71267433,0.80932997,0.00000000,0.03418897,0.17050875,0.56463781,1.72099947,0.07435594,0.23098148
-0.17108554,2.73178167,0.78706747,0.00000000,0.03449627,0.17667740,0.56116427,1.74993685,0.07347063,0.23625839
-0.16508254,2.74557680,0.76394192,0.00000000,0.03483286,0.18197726,0.55655502,1.77557709,0.07237625,0.24110587
-0.15907954,2.75470732,0.74051263,0.00000000,0.03521258,0.18631908,0.55100275,1.79817572,0.07110180,0.24553539
-0.15307654,2.75986571,0.71730842,0.00000000,0.03564720,0.18963100,0.54469751,1.81803590,0.06967769,0.24956662
-0.14707354,2.76176364,0.69481444,0.00000000,0.03614584,0.19186086,0.53782127,1.83549303,0.06813501,0.25322636
-0.14107054,2.76110555,0.67346092,0.00000000,0.03671456,0.19297791,0.53054296,1.85089776,0.06650473,0.25654706
-0.13506753,2.75856240,0.65361430,0.00000000,0.03735592,0.19297373,0.52301420,1.86459829,0.06481697,0.25956521
-0.12906453,2.75474644,0.63557085,0.00000000,0.03806869,0.19186243,0.51536565,1.87692244,0.06310019,0.26231951
-0.12306153,2.75018806,0.61955269,0.00000000,0.03884767,0.18967999,0.50770424,1.88816063,0.06138058,0.26484890
-0.11705853,2.74531561,0.60570641,0.00000000,0.03968363,0.18648293,0.50011127,1.89855029,0.05968134,0.26719064
-0.11105553,2.74043930,0.59410399,0.00000000,0.04056337,0.18234625,0.49264134,1.90826278,0.05802218,0.26937851
-0.10505253,2.73573992,0.58474606,0.00000000,0.04146995,0.17736073,0.48532233,1.91739352,0.05641884,0.27144117
-0.09904952,2.73126313,0.57756706,0.00000000,0.04238307,0.17162993,0.47815629,1.92595590,0.05488281,0.27340087
-0.09304652,2.72691988,0.57244223,0.00000000,0.04327954,0.16526671,0.47112132,1.93387961,0.05342107,0.27527261
-0.08704352,2.72249308,0.56919607,0.00000000,0.04413397,0.15838980,0.46417430,1.94101336,0.05203615,0.27706366
-0.08104052,2.71765054,0.56761187,0.00000000,0.04491948,0.15112025,0.45725453,1.94713234,0.05072618,0.27877367
-0.07503752,2.71196358,0.56744205,0.00000000,0.04560860,0.14357813,0.45028803,1.95194977,0.04948525,0.28039521
-0.06903452,2.70493070,0.56841887,0.00000000,0.04617415,0.13587954,0.44319244,1.95513225,0.04830383,0.28191483
-0.06303152,2.69600513,0.57026520,0.00000000,0.04659022,0.12813395,0.43588228,1.95631800,0.04716936,0.28331438
-0.05702851,2.68462488,0.57270488,0.00000000,0.04683305,0.12044219,0.42827441,1.95513701,0.04606699,0.28457276
-0.05102551,2.67024384,0.57547250,0.00000000,0.04688199,0.11289481,0.42029338,1.95123201,0.04498037,0.28566770
-0.04502251,2.65236227,0.57832204,0.00000000,0.04672023,0.10557110,0.41187656,1.94427898,0.04389253,0.28657765
-0.03901951,2.63055505,0.58103434,0.00000000,0.04633551,0.09853860,0.40297866,1.93400618,0.04278677,0.28728349
-0.03301651,2.60449631,0.58342307,0.00000000,0.04572063,0.09185311,0.39357560,1.92021044,0.04164750,0.28777008
-0.02701351,2.57397901,0.58533910,0.00000000,0.04487375,0.08555917,0.38366741,1.90276998,0.04046110,0.28802742
-0.02101051,2.53892878,0.58667319,0.00000000,0.04379853,0.07969080,0.37328013,1.88165292,0.03921661,0.28805139
-0.01500750,2.49941117,0.58735705,0.00000000,0.04250409,0.07427265,0.36246659,1.85692132,0.03790635,0.28784413
-0.00900450,2.45563239,0.58736289,0.00000000,0.04100466,0.06932123,0.35130606,1.82873041,0.03652637,0.28741381
-0.00300150,2.40793359,0.58670154,0.00000000,0.03931918,0.06484626,0.33990284,1.79732347,0.03507678,0.28677411
0.00300150,2.35677948,0.58541946,0.00000000,0.03747062,0.06085210,0.32838383,1.76302274,0.03356187,0.28594330
0.00900450,2.30274212,0.58359484,0.00000000,0.03548526,0.05733909,0.31689529,1.72621707,0.03199007,0.28494303
0.01500750,2.24648107,0.58133308,0.00000000,0.03339183,0.05430481,0.30559892,1.68734732,0.03037387,0.28379700
0.02101051,2.18872135,0.57876197,0.00000000,0.03122057,0.05174521,0.29466753,1.64689049,0.02872946,0.28252957
0.02701351,2.13023055,0.57602672,0.00000000,0.02900238,0.04965561,0.28428032,1.60534356,0.02707635,0.28116443
0.03301651,2.07179632,0.57328524,0.00000000,0.02676785,0.04803143,0.27461832,1.56320807,0.02543696,0.27972351
0.03901951,2.01420566,0.57070366,0.00000000,0.02454654,0.04686879,0.26585977,1.52097631,0.02383605,0.27822606
0.04502251,1.95822669,0.56845233,0.00000000,0.02236618,0.04616497,0.25817593,1.47911975,0.02230021,0.27668809
0.05102551,1.90459379,0.56670236,0.00000000,0.02025212,0.04591854,0.25172723,1.43808023,0.02085736,0.27512217
0.05702851,1.85399641,0.56562256,0.00000000,0.01822686,0.04612943,0.24665999,1.39826405,0.01953622,0.27353744
0.06303152,1.80707150,0.56537696,0.00000000,0.01630978,0.04679878,0.24310359,1.36003901,0.01836589,0.27194006
0.06903452,1.76439953,0.56612261,0.00000000,0.01451692,0.04792866,0.24116828,1.32373418,0.01737538,0.27033376
0.07503752,1.72650337,0.56800766,0.00000000,0.01286105,0.04952162,0.24094351,1.28964189,0.01659328,0.26872064
0.08104052,1.69384960,0.57116963,0.00000000,0.01135173,0.05158015,0.24249671,1.25802148,0.01604741,0.26710195
0.08704352,1.66685127,0.57573363,0.00000000,0.00999556,0.05410603,0.24587257,1.22910405,0.01576453,0.26547893
0.09304652,1.64587141,0.58181057,0.00000000,0.00879654,0.05709965,0.25109270,1.20309772,0.01577002,0.26385355
0.09904952,1.63122640,0.58949532,0.00000000,0.00775643,0.06055923,0.25815556,1.18019254,0.01608758,0.26222905
0.10505253,1.62318864,0.59886461,0.00000000,0.00687520,0.06448010,0.26703675,1.16056466,0.01673892,0.26061037
0.11105553,1.62198785,0.60997497,0.00000000,0.00615154,0.06885392,0.27768949,1.14437920,0.01774341,0.25900430
0.11705853,1.62781077,0.62286057,0.00000000,0.00558327,0.07366807,0.29004538,1.13179155,0.01911763,0.25741943
0.12306153,1.64079895,0.63753113,0.00000000,0.00516786,0.07890508,0.30401534,1.12294706,0.02087493,0.25586601
0.12906453,1.66104497,0.65397004,0.00000000,0.00490282,0.08454217,0.31949073,1.11797888,0.02302496,0.25435552
0.13506753,1.68858700,0.67213284,0.00000000,0.00478613,0.09055099,0.33634482,1.11700435,0.02557304,0.25290026
0.14107054,1.72340247,0.69194613,0.00000000,0.00481653,0.09689759,0.35443435,1.12012015,0.02851970,0.25151286
0.14707354,1.76540115,0.71330709,0.00000000,0.00499383,0.10354248,0.37360146,1.12739653,0.03186001,0.25020582
0.15307654,1.81441836,0.73608369,0.00000000,0.00531914,0.11044104,0.39367573,1.13887119,0.03558316,0.24899110
0.15907954,1.87020896,0.76011573,0.00000000,0.00579498,0.11754401,0.41447660,1.15454309,0.03967193,0.24787987
0.16508254,1.93244269,0.78521657,0.00000000,0.00642539,0.12479825,0.43581584,1.17436692,0.04410243,0.24688229
0.17108554,2.00070141,0.81117570,0.00000000,0.00721595,0.13214765,0.45750029,1.19824841,0.04884383,0.24600748
0.17708854,2.07447873,0.83776204,0.00000000,0.00817371,0.13953415,0.47933461,1.22604095,0.05385843,0.24526359
0.18309155,2.15318221,0.86472781,0.00000000,0.00930707,0.14689888,0.50112413,1.25754376,0.05910181,0.24465795
0.18909455,2.23613830,0.89181294,0.00000000,0.01062563,0.15418326,0.52267761,1.29250170,0.06452330,0.24419720
0.19509755,2.32259997,0.91874973,0.00000000,0.01213988,0.16133016,0.54380989,1.33060690,0.07006663,0.24388749
0.20110055,2.41175690,0.94526771,0.00000000,0.01386097,0.16828494,0.56434426,1.37150202,0.07567086,0.24373455
0.20710355,2.50274766,0.97109845,0.00000000,0.01580028,0.17499638,0.58411465,1.41478503,0.08127150,0.24374367
0.21310655,2.59467371,0.99598010,0.00000000,0.01796906,0.18141747,0.60296735,1.46001531,0.08680180,0.24391952
0.21910955,2.68661445,1.01966161,0.00000000,0.02037797,0.18750599,0.62076237,1.50672075,0.09219426,0.24426583
0.22511256,2.77764279,1.04190636,0.00000000,0.02303658,0.19322491,0.63737441,1.55440557,0.09738220,0.24478483
0.23111556,2.86684072,1.06249521,0.00000000,0.02595291,0.19854260,0.65269323,1.60255843,0.10230134,0.24547660
0.23711856,2.95331424,1.08122881,0.00000000,0.02913289,0.20343287,0.66662381,1.65066074,0.10689146,0.24633819
0.24312156,3.03620717,1.09792924,0.00000000,0.03257988,0.20787482,0.67908591,1.69819458,0.11109787,0.24736279
0.24912456,3.11471356,1.11244085,0.00000000,0.03629419,0.21185264,0.69001344,1.74465029,0.11487285,0.24853876
0.25512756,3.18808820,1.12463053,0.00000000,0.04027262,0.21535535,0.69935350,1.78953344,0.11817683,0.24984883
0.26113057,3.25565541,1.13438740,0.00000000,0.04450813,0.21837646,0.70706535,1.83237098,0.12097937,0.25126930
0.26713357,3.31681573,1.14162204,0.00000000,0.04898941,0.22091373,0.71311923,1.87271678,0.12325982,0.25276962
0.27313657,3.37105079,1.14626547,0.00000000,0.05370072,0.22296901,0.71749529,1.91015622,0.12500780,0.25431212
0.27913957,3.41792654,1.14826790,0.00000000,0.05862166,0.22454813,0.72018267,1.94431026,0.12622322,0.25585213
0.28514257,3.45709484,1.14759763,0.00000000,0.06372710,0.22566096,0.72117879,1.97483870,0.12691613,0.25733848
0.29114557,3.48829387,1.14423987,0.00000000,0.06898721,0.22632152,0.72048888,2.00144298,0.12710620,0.25871433
0.29714857,3.51134752,1.13819598,0.00000000,0.07436754,0.22654827,0.71812598,2.02386848,0.12682199,0.25991844
0.30315158,3.52616386,1.12948290,0.00000000,0.07982925,0.22636431,0.71411109,2.04190634,0.12609994,0.26088667
0.30915458,3.53273297,1.11813295,0.00000000,0.08532942,0.22579765,0.70847378,2.05539495,0.12498323,0.26155386
0.31515758,3.53112418,1.10419391,0.00000000,0.09082145,0.22488145,0.70125297,2.06422100,0.12352042,0.26185584
0.32116058,3.52148277,1.08772942,0.00000000,0.09625556,0.22365395,0.69249792,2.06832014,0.12176407,0.26173151
0.32716358,3.50402597,1.06881953,0.00000000,0.10157940,0.22215839,0.68226923,2.06767710,0.11976924,0.26112499
0.33316658,3.47903844,1.04756126,0.00000000,0.10673874,0.22044250,0.67063989,2.06232528,0.11759202,0.25998757
0.33916958,3.44686691,1.02406919,0.00000000,0.11167821,0.21855775,0.65769604,2.05234573,0.11528811,0.25827953
0.34517259,3.40791403,0.99847574,0.00000000,0.11634221,0.21655831,0.64353749,2.03786535,0.11291145,0.25597159
0.35117559,3.36263139,0.97093122,0.00000000,0.12067579,0.21449957,0.62827783,2.01905442,0.11051293,0.25304604
0.35717859,3.31151165,0.94160340,0.00000000,0.12462564,0.21243653,0.61204400,1.99612324,0.10813935,0.24949742
0.36318159,3.25507990,0.91067662,0.00000000,0.12814117,0.21042184,0.59497538,1.96931813,0.10583244,0.24533276
0.36918459,3.19388440,0.87835036,0.00000000,0.13117547,0.20850377,0.57722223,1.93891664,0.10362809,0.24057138
0.37518759,3.12848696,0.84483737,0.00000000,0.13368646,0.20672413,0.55894363,1.90522220,0.10155580,0.23524423
0.38119060,3.05945317,0.81036134,0.00000000,0.13563786,0.20511624,0.54030489,1.86855834,0.09963832,0.22939290
0.38719360,2.98734291,0.77515427,0.00000000,0.13700014,0.20370321,0.52147451,1.82926258,0.09789146,0.22306827
0.39319660,2.91270146,0.73945363,0.00000000,0.13775142,0.20249643,0.50262093,1.78768023,0.09632421,0.21632895
0.39919960,2.83605153,0.70349955,0.00000000,0.13787818,0.20149457,0.48390900,1.74415831,0.09493888,0.20923952
0.40520260,2.75788667,0.66753204,0.00000000,0.13737576,0.20068312,0.46549655,1.69903968,0.09373158,0.20186878
0.41120560,2.67866613,0.63178859,0.00000000,0.13624877,0.20003446,0.44753107,1.65265769,0.09269279,0.19428793
0.41720860,2.59881162,0.59650212,0.00000000,0.13451115,0.19950859,0.43014665,1.60533141,0.09180806,0.18656893
0.42321161,2.51870582,0.56189946,0.00000000,0.13218600,0.19905444,0.41346149,1.55736155,0.09105884,0.17878297
0.42921461,2.43869288,0.52820037,0.00000000,0.12930522,0.19861177,0.39757583,1.50902730,0.09042344,0.17099917
0.43521761,2.35908064,0.49561717,0.00000000,0.12590882,0.19811357,0.38257071,1.46058397,0.08987798,0.16328353
0.44122061,2.28014451,0.46435489,0.00000000,0.12204395,0.19748875,0.36850730,1.41226167,0.08939741,0.15569823
0.44722361,2.20213281,0.43461187,0.00000000,0.11776387,0.19666525,0.35542711,1.36426490,0.08895655,0.14830108
0.45322661,2.12527311,0.40658072,0.00000000,0.11312656,0.19557312,0.34335289,1.31677313,0.08853107,0.14114534
0.45922961,2.04977932,0.38044946,0.00000000,0.10819333,0.19414765,0.33229026,1.26994231,0.08809840,0.13427980
0.46523262,1.97585923,0.35640264,0.00000000,0.10302733,0.19233229,0.32222995,1.22390727,0.08763858,0.12774902
0.47123562,1.90372198,0.33462233,0.00000000,0.09769206,0.19008127,0.31315058,1.17878497,0.08713503,0.12159374
0.47723862,1.83358520,0.31528872,0.00000000,0.09224989,0.18736178,0.30502186,1.13467840,0.08657511,0.11585152
0.48324162,1.76568143,0.29858027,0.00000000,0.08676077,0.18415564,0.29780801,1.09168111,0.08595058,0.11055734
0.48924462,1.70026357,0.28467314,0.00000000,0.08128101,0.18046035,0.29147129,1.04988222,0.08525787,0.10574428
0.49524762,1.63760897,0.27373996,0.00000000,0.07586236,0.17628959,0.28597548,1.00937154,0.08449822,0.10144418
0.50125063,1.57802211,0.26594774,0.00000000,0.07055123,0.17167299,0.28128906,0.97024484,0.08367755,0.09768815
0.50725363,1.52183549,0.26145507,0.00000000,0.06538823,0.16665540,0.27738814,0.93260882,0.08280621,0.09450706
0.51325663,1.46940880,0.26040855,0.00000000,0.06040791,0.16129557,0.27425872,0.89658564,0.08189853,0.09193174
0.51925963,1.42112628,0.26293863,0.00000000,0.05563873,0.15566437,0.27189852,0.86231664,0.08097221,0.08999307
0.52526263,1.37739213,0.26915499,0.00000000,0.05110331,0.14984262,0.27031796,0.82996521,0.08004755,0.08872178
0.53126563,1.33862433,0.27914174,0.00000000,0.04681881,0.14391872,0.26954053,0.79971826,0.07914657,0.08814808
0.53726863,1.30524679,0.29295259,0.00000000,0.04279742,0.13798601,0.26960236,0.77178643,0.07829206,0.08830102
0.54327164,1.27768022,0.31060631,0.00000000,0.03904709,0.13214016,0.27055114,0.74640272,0.07750655,0.08920758
0.54927464,1.25633185,0.33208279,0.00000000,0.03557213,0.12647663,0.27244431,0.72381952,0.07681127,0.09089173
0.55527764,1.24158452,0.35731990,0.00000000,0.03237399,0.12108816,0.27534679,0.70430404,0.07622520,0.09337316
0.56128064,1.23378540,0.38621144,0.00000000,0.02945188,0.11606258,0.27932820,0.68813227,0.07576416,0.09666609
0.56728364,1.23323472,0.41860634,0.00000000,0.02680346,0.11148084,0.28445975,0.67558158,0.07543999,0.10077796
0.57328664,1.24017498,0.45430928,0.00000000,0.02442534,0.10741537,0.29081090,0.66692217,0.07525999,0.10570823
0.57928964,1.25478099,0.49308277,0.00000000,0.02231351,0.10392874,0.29844598,0.66240779,0.07522644,0.11144731
0.58529265,1.27715097,0.53465061,0.00000000,0.02046367,0.10107265,0.30742075,0.66226583,0.07533643,0.11797567
0.59129565,1.30729907,0.57870270,0.00000000,0.01887142,0.09888730,0.31777911,0.66668735,0.07558179,0.12526329
0.59729865,1.34514949,0.62490097,0.00000000,0.01753229,0.09740091,0.32954995,0.67581728,0.07594938,0.13326936
0.60330165,1.39053218,0.67288604,0.00000000,0.01644177,0.09662962,0.34274427,0.68974523,0.07642143,0.14194241
0.60930465,1.44318026,0.72228437,0.00000000,0.01559513,0.09657752,0.35735247,0.70849718,0.07697620,0.15122080
0.61530765,1.50272909,0.77271553,0.00000000,0.01498719,0.09723686,0.37334202,0.73202835,0.07758867,0.16103356
0.62131066,1.56871672,0.82379904,0.00000000,0.01461208,0.09858836,0.39065540,0.76021759,0.07823141,0.17130162
0.62731366,1.64058587,0.87516048,0.00000000,0.01446292,0.10060172,0.40920835,0.79286341,0.07887545,0.18193929
0.63331666,1.71768688,0.92643651,0.00000000,0.01453148,0.10323600,0.42888847,0.82968181,0.07949118,0.19285594
0.63931966,1.79928189,0.97727850,0.00000000,0.01480789,0.10644027,0.44955428,0.87030604,0.08004926,0.20395783
0.64532266,1.88454980,1.02735459,0.00000000,0.01528032,0.11015414,0.47103471,0.91428841,0.08052137,0.21514989
0.65132566,1.97259223,1.07635009,0.00000000,0.01593481,0.11430848,0.49312912,0.96110402,0.08088095,0.22633748
0.65732866,2.06244023,1.12396641,0.00000000,0.01675506,0.11882618,0.51560803,1.01015640,0.08110376,0.23742787
0.66333167,2.15306210,1.16991848,0.00000000,0.01772241,0.12362294,0.53821456,1.06078518,0.08116831,0.24833148
0.66933467,2.24337224,1.21393122,0.00000000,0.01881580,0.12860836,0.56066676,1.11227541,0.08105621,0.25896279
0.67533767,2.33224136,1.25573535,0.00000000,0.02001195,0.13368705,0.58266093,1.16386854,0.08075229,0.26924083
0.68134067,2.41850820,1.29506299,0.00000000,0.02128562,0.13875996,0.60387586,1.21477488,0.08024475,0.27908930
0.68734367,2.50099295,1.33164375,0.00000000,0.02260986,0.14372595,0.62397827,1.26418734,0.07952509,0.28843632
0.69334667,2.57851251,1.36520156,0.00000000,0.02395658,0.14848348,0.64262911,1.31129606,0.07858806,0.29721392
0.69934967,2.64989774,1.39545304,0.00000000,0.02529697,0.15293250,0.65949087,1.35530392,0.07743156,0.30535730
0.70535268,2.71401246,1.42210748,0.00000000,0.02660216,0.15697651,0.67423564,1.39544231,0.07605652,0.31280403
0.71135568,2.76977416,1.44486898,0.00000000,0.02784387,0.16052463,0.68655370,1.43098708,0.07446677,0.31949327
0.71735868,2.81617599,1.46344069,0.00000000,0.02899508,0.16349376,0.69616234,1.46127415,0.07266896,0.32536523
0.72336168,2.85230951,1.47753126,0.00000000,0.03003071,0.16581069,0.70281461,1.48571438,0.07067249,0.33036084
0.72936468,2.87738763,1.48686324,0.00000000,0.03092830,0.16741404,0.70630762,1.50380739,0.06848944,0.33442193
0.73536768,2.89076678,1.49118307,0.00000000,0.03166859,0.16825605,0.70649004,1.51515386,0.06613458,0.33749182
0.74137069,2.89196772,1.49027227,0.00000000,0.03223609,0.16830403,0.70326838,1.51946599,0.06362530,0.33951648
0.74737369,2.88069384,1.48395914,0.00000000,0.03261950,0.16754153,0.69661179,1.51657562,0.06098161,0.34044616
0.75337669,2.85684623,1.47213047,0.00000000,0.03281203,0.16596899,0.68655508,1.50643994,0.05822605,0.34023749
0.75937969,2.82053463,1.45474234,0.00000000,0.03281160,0.16360407,0.67319981,1.48914432,0.05538360,0.33885600
0.76538269,2.77208359,1.43182960,0.00000000,0.03262091,0.16048141,0.65671322,1.46490227,0.05248153,0.33627872
0.77138569,2.71203324,1.40351322,0.00000000,0.03224732,0.15665199,0.63732521,1.43405227,0.04954917,0.33249701
0.77738869,2.64113438,1.37000513,0.00000000,0.03170270,0.15218198,0.61532322,1.39705169,0.04661762,0.32751911
0.78339170,2.56033777,1.33161000,0.00000000,0.03100300,0.14715121,0.59104540,1.35446769,0.04371939,0.32137247
0.78939470,2.47077761,1.28872389,0.00000000,0.03016786,0.14165129,0.56487213,1.30696547,0.04088796,0.31410544
0.79539770,2.37374966,1.24182957,0.00000000,0.02922000,0.13578336,0.53721639,1.25529400,0.03815730,0.30578846
0.80140070,2.27068450,1.19148857,0.00000000,0.02818460,0.12965570,0.50851324,1.20026977,0.03556134,0.29651423
0.80740370,2.16311665,1.13833025,0.00000000,0.02708859,0.12338111,0.47920881,1.14275878,0.03313341,0.28639716
0.81340670,2.05265043,1.08303824,0.00000000,0.02595992,0.11707427,0.44974927,1.08365741,0.03090561,0.27557172
0.81940970,1.94092372,1.02633475,0.00000000,0.02482677,0.11084904,0.42056998,1.02387262,0.02890821,0.26419000
0.82541271,1.82957039,0.96896326,0.00000000,0.02371686,0.10481586,0.39208538,0.96430196,0.02716909,0.25241833
0.83141571,1.72018293,0.91167030,0.00000000,0.02265667,0.09907928,0.36467976,0.90581404,0.02571309,0.24043314
0.83741871,1.61427603,0.85518705,0.00000000,0.02167079,0.09373560,0.33869916,0.84922981,0.02456149,0.22841632
0.84342171,1.51325241,0.80021118,0.00000000,0.02078126,0.08887083,0.31444465,0.79530528,0.02373145,0.21655013
0.84942471,1.41837176,0.74738995,0.00000000,0.02000706,0.08455881,0.29216704,0.74471603,0.02323550,0.20501200
0.85542771,1.33072374,0.69730473,0.00000000,0.01936362,0.08085970,0.27206313,0.69804397,0.02308112,0.19396937
0.86143072,1.25120576,0.65045784,0.00000000,0.01886243,0.07781875,0.25427347,0.65576659,0.02327032,0.18357485
0.86743372,1.18050619,0.60726184,0.00000000,0.01851079,0.07546542,0.23888163,0.61824910,0.02379933,0.17396189
0.87343672,1.11909346,0.56803176,0.00000000,0.01831162,0.07381285,0.22591492,0.58573959,0.02465835,0.16524124
0.87943972,1.06721130,0.53298037,0.00000000,0.01826345,0.07285779,0.21534649,0.55836730,0.02583143,0.15749821
0.88544272,1.02488044,0.50221678,0.00000000,0.01836042,0.07258081,0.20709863,0.53614426,0.02729637,0.15079098
0.89144572,0.99190659,0.47574807,0.00000000,0.01859250,0.07294703,0.20104726,0.51897001,0.02902493,0.14515006
0.89744872,0.96789460,0.45348419,0.00000000,0.01894579,0.07390720,0.19702739,0.50663952,0.03098297,0.14057876
0.90345173,0.95226850,0.43524567,0.00000000,0.01940289,0.07539924,0.19483950,0.49885412,0.03313093,0.13705488
0.90945473,0.94429681,0.42077395,0.00000000,0.01994344,0.07735011,0.19425662,0.49523502,0.03542441,0.13453340
0.91545773,0.94312256,0.40974399,0.00000000,0.02054469,0.07967816,0.19503194,0.49533929,0.03781489,0.13295011
0.92146073,0.94779713,0.40177868,0.00000000,0.02118218,0.08229573,0.19690687,0.49867768,0.04025072,0.13222605
0.92746373,0.95731684,0.39646453,0.00000000,0.02183048,0.08511206,0.19961928,0.50473389,0.04267817,0.13227254
0.93346673,0.97066138,0.39336822,0.00000000,0.02246398,0.08803636,0.20291178,0.51298470,0.04504268,0.13299664
0.93946973,0.98683265,0.39205329,0.00000000,0.02305761,0.09098112,0.20653975,0.52292015,0.04729017,0.13430678
0.94547274,1.00489275,0.39209652,0.00000000,0.02358766,0.09386527,0.21027900,0.53406333,0.04936847,0.13611829
0.95147574,1.02399986,0.39310335,0.00000000,0.02403251,0.09661737,0.21393273,0.54598886,0.05122871,0.13835866
0.95747874,1.04344058,0.39472189,0.00000000,0.02437327,0.09917850,0.21733768,0.55833936,0.05282668,0.14097222
0.96348174,1.06265744,0.39665490,0.00000000,0.02459436,0.10150490,0.22036915,0.57083931,0.05412412,0.14392406
0.96948474,1.08127046,0.39866938,0.00000000,0.02468397,0.10357005,0.22294479,0.58330566,0.05508984,0.14720297
0.97548774,1.09909176,0.40060343,0.00000000,0.02463440,0.10536632,0.22502695,0.59565452,0.05570060,0.15082326
0.98149075,1.11613245,0.40237006,0.00000000,0.02444222,0.10690580,0.22662350,0.60790372,0.05594184,0.15482529
0.98749375,1.13260125,0.40395783,0.00000000,0.02410835,0.10822060,0.22778706,0.62017085,0.05580802,0.15927469
0.99349675,1.14889472,0.40542829,0.00000000,0.02363791,0.10936223,0.22861263,0.63266675,0.05530271,0.16426016
0.99949975,1.16557921,0.40691029,0.00000000,0.02303997,0.11040029,0.22923362,0.64568462,0.05443838,0.16989002
1.00550275,1.18336500,0.40859139,0.00000000,0.02232719,0.11142034,0.22981648,0.65958492,0.05323586,0.17628744
1.01150575,1.20307349,0.41070672,0.00000000,0.02151528,0.11252110,0.23055398,0.67477673,0.05172355,0.18358458
1.01750875,1.22559856,0.41352563,0.00000000,0.02062245,0.11381092,0.23165751,0.69169616,0.04993636,0.19191587
1.02351176,1.25186346,0.41733679,0.00000000,0.01966872,0.11540382,0.23334848,0.71078266,0.04791447,0.20141057
1.02951476,1.28277496,0.42243222,0.00000000,0.01867523,0.11741501,0.23584925,0.73245426,0.04570196,0.21218498
1.03551776,1.31917649,0.42909094,0.00000000,0.01766354,0.11995620,0.23937389,0.75708267,0.04334535,0.22433463
1.04152076,1.36180218,0.43756291,0.00000000,0.01665492,0.12313080,0.24411902,0.78496943,0.04089210,0.23792672
1.04752376,1.41123367,0.44805389,0.00000000,0.01566969,0.12702918,0.25025515,0.81632422,0.03838921,0.25299314
1.05352676,1.46786154,0.46071188,0.00000000,0.01472666,0.13172422,0.25791882,0.85124613,0.03588189,0.26952451
1.05952976,1.53185302,0.47561571,0.00000000,0.01384254,0.13726722,0.26720570,0.88970907,0.03341233,0.28746546
1.06553277,1.60312743,0.49276616,0.00000000,0.01303157,0.14368446,0.27816512,0.93155186,0.03101878,0.30671141
1.07153577,1.68134046,0.51208023,0.00000000,0.01230520,0.15097448,0.29079608,0.97647357,0.02873468,0.32710710
1.07753877,1.76587822,0.53338853,0.00000000,0.01167180,0.15910619,0.30504482,1.02403450,0.02658817,0.34844704
1.08354177,1.85586135,0.55643625,0.00000000,0.01113663,0.16801802,0.32080433,1.07366286,0.02460170,0.37047789
1.08954477,1.95015930,0.58088737,0.00000000,0.01070174,0.17761803,0.33791545,1.12466687,0.02279196,0.39290282
1.09554777,2.04741438,0.60633230,0.00000000,0.01036616,0.18778513,0.35616982,1.17625192,0.02116992,0.41538775
1.10155078,2.14607476,0.63229846,0.00000000,0.01012597,0.19837136,0.37531450,1.22754223,0.01974114,0.43756929
1.10755378,2.24443527,0.65826344,0.00000000,0.00997464,0.20920514,0.39505794,1.27760587,0.01850615,0.45906408
1.11355678,2.34068450,0.68367037,0.00000000,0.00990331,0.22009555,0.41507743,1.32548252,0.01746096,0.47947930
1.11955978,2.43295648,0.70794473,0.00000000,0.00990119,0.23083725,0.43502738,1.37021243,0.01659769,0.49842386
1.12556278,2.51938487,0.73051209,0.00000000,0.00995596,0.24121621,0.45454851,1.41086567,0.01590517,0.51551993
1.13156578,2.59815781,0.75081601,0.00000000,0.01005423,0.25101577,0.47327732,1.44657046,0.01536961,0.53041429
1.13756878,2.66757116,0.76833547,0.00000000,0.01018198,0.26002300,0.49085579,1.47653931,0.01497526,0.54278913
1.14357179,2.72607830,0.78260107,0.00000000,0.01032505,0.26803501,0.50694077,1.50009208,0.01470496,0.55237176
1.14957479,2.77233452,0.79320958,0.00000000,0.01046955,0.27486508,0.52121288,1.51667515,0.01454076,0.55894297
1.15557779,2.80523460,0.79983606,0.00000000,0.01060230,0.28034829,0.53338458,1.52587592,0.01446437,0.56234357
1.16158079,2.82394219,0.80224337,0.00000000,0.01071119,0.28434651,0.54320718,1.52743233,0.01445762,0.56247907
