energy_ev,total_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,0.51788696,0.07448915,0.08139362,0.25863078,0.00000000,0.02922058,0.00922119,0.01284000,0.29157936
-4.63131566,0.47554722,0.06785783,0.07374599,0.23600427,0.00000000,0.02558286,0.00857667,0.01220286,0.26985291
-4.62531266,0.44034643,0.06225489,0.06716670,0.21667129,0.00000000,0.02227522,0.00808700,0.01178651,0.25222814
-4.61930965,0.41258717,0.05772318,0.06168931,0.20079004,0.00000000,0.01929975,0.00775991,0.01159915,0.23890489
-4.61330665,0.39247060,0.05429309,0.05733167,0.18846544,0.00000000,0.01665343,0.00760245,0.01164650,0.23002344
-4.60730365,0.38010290,0.05198415,0.05409733,0.17975321,0.00000000,0.01432895,0.00762127,0.01193162,0.22566720
-4.60130065,0.37550209,0.05080682,0.05197688,0.17466428,0.00000000,0.01231569,0.00782287,0.01245480,0.22586565
-4.59529765,0.37860482,0.05076425,0.05094940,0.17316930,0.00000000,0.01060068,0.00821388,0.01321344,0.23059715
-4.58929465,0.38927287,0.05185402,0.05098382,0.17520308,0.00000000,0.00916946,0.00880138,0.01420185,0.23979167
-4.58329165,0.40729926,0.05406981,0.05204016,0.18066878,0.00000000,0.00800697,0.00959314,0.01541110,0.25333325
-4.57728864,0.43241387,0.05740298,0.05407065,0.18944183,0.00000000,0.00709835,0.01059800,0.01682893,0.27106233
-4.57128564,0.46428885,0.06184395,0.05702082,0.20137350,0.00000000,0.00642952,0.01182608,0.01843961,0.29277809
-4.56528264,0.50254389,0.06738352,0.06083036,0.21629428,0.00000000,0.00598779,0.01328912,0.02022393,0.31824089
-4.55927964,0.54675171,0.07401396,0.06543403,0.23401711,0.00000000,0.00576221,0.01500077,0.02215927,0.34717511
-4.55327664,0.59644402,0.08173000,0.07076251,0.25434046,0.00000000,0.00574381,0.01697674,0.02421979,0.37927242
-4.54727364,0.65111806,0.09052960,0.07674320,0.27705146,0.00000000,0.00592572,0.01923508,0.02637671,0.41419585
-4.54127064,0.71024402,0.10041446,0.08330112,0.30192908,0.00000000,0.00630314,0.02179626,0.02859876,0.45158455
-4.53526763,0.77327324,0.11139035,0.09035975,0.32874737,0.00000000,0.00687314,0.02468323,0.03085279,0.49105938
-4.52926463,0.83964703,0.12346701,0.09784204,0.35727867,0.00000000,0.00763439,0.02792130,0.03310449,0.53222924
-4.52326163,0.90880602,0.13665781,0.10567129,0.38729687,0.00000000,0.00858669,0.03153797,0.03531927,0.57469791
-4.51725863,0.98019951,0.15097880,0.11377214,0.41858031,0.00000000,0.00973053,0.03556252,0.03746321,0.61807121
-4.51125563,1.05329444,0.16644742,0.12207149,0.45091450,0.00000000,0.01106640,0.04002542,0.03950413,0.66196413
-4.50525263,1.12758342,0.18308054,0.13049926,0.48409415,0.00000000,0.01259420,0.04495757,0.04141266,0.70600764
-4.49924962,1.20259125,0.20089204,0.13898910,0.51792453,0.00000000,0.01431252,0.05038931,0.04316334,0.74985464
-4.49324662,1.27787957,0.21988979,0.14747885,0.55222200,0.00000000,0.01621793,0.05634919,0.04473563,0.79318487
-4.48724362,1.35304909,0.24007217,0.15591082,0.58681346,0.00000000,0.01830429,0.06286259,0.04611483,0.83570837
-4.48124062,1.42773936,0.26142426,0.16423176,0.62153491,0.00000000,0.02056211,0.06995020,0.04729288,0.87716735
-4.47523762,1.50162578,0.28391374,0.17239269,0.65622890,0.00000000,0.02297805,0.07762634,0.04826894,0.91733629
-4.46923462,1.57441436,0.30748685,0.18034833,0.69074128,0.00000000,0.02553443,0.08589728,0.04904971,0.95602036
-4.46323162,1.64583419,0.33206458,0.18805653,0.72491726,0.00000000,0.02820900,0.09475961,0.04964962,0.99305239
-4.45722861,1.71562865,0.35753930,0.19547742,0.75859719,0.00000000,0.03097482,0.10419869,0.05009057,1.02828844
-4.45122561,1.78354563,0.38377226,0.20257257,0.79161234,0.00000000,0.03380035,0.11418735,0.05040158,1.06160274
-4.44522261,1.84932798,0.41059210,0.20930413,0.82378122,0.00000000,0.03664980,0.12468494,0.05061804,1.09288208
-4.43921961,1.91270486,0.43779468,0.21563411,0.85490665,0.00000000,0.03948362,0.13563669,0.05078075,1.12202049
-4.43321661,1.97338486,0.46514443,0.22152387,0.88477409,0.00000000,0.04225927,0.14697363,0.05093476,1.14891452
-4.42721361,2.03105168,0.49237726,0.22693377,0.91315147,0.00000000,0.04493214,0.15861299,0.05112796,1.17345962
-4.42121061,2.08536287,0.51920522,0.23182329,0.93979076,0.00000000,0.04745667,0.17045918,0.05140959,1.19554808
-4.41520760,2.13595203,0.54532267,0.23615130,0.96443134,0.00000000,0.04978758,0.18240531,0.05182858,1.21506863
-4.40920460,2.18243446,0.57041391,0.23987687,0.98680515,0.00000000,0.05188117,0.19433525,0.05243191,1.23190785
-4.40320160,2.22441607,0.59416196,0.24296018,1.00664349,0.00000000,0.05369670,0.20612614,0.05326287,1.24595336
-4.39719860,2.26150505,0.61625808,0.24536386,1.02368503,0.00000000,0.05519768,0.21765130,0.05435951,1.25709852
-4.39119560,2.29332567,0.63641171,0.24705436,1.03768475,0.00000000,0.05635309,0.22878339,0.05575309,1.26524819
-4.38519260,2.31953310,0.65436013,0.24800350,1.04842327,0.00000000,0.05713847,0.23939763,0.05746673,1.27032532
-4.37918959,2.33982843,0.66987757,0.24818990,1.05571589,0.00000000,0.05753681,0.24937511,0.05951431,1.27227750
-4.37318659,2.35397281,0.68278308,0.24760035,1.05942102,0.00000000,0.05753913,0.25860584,0.06189957,1.27108317
-4.36718359,2.36179963,0.69294680,0.24623086,1.05944718,0.00000000,0.05714491,0.26699146,0.06461554,1.26675688
-4.36118059,2.36322397,0.70029428,0.24408749,1.05575838,0.00000000,0.05636210,0.27444762,0.06764428,1.25935306
-4.35517759,2.35824876,0.70480849,0.24118669,1.04837731,0.00000000,0.05520695,0.28090568,0.07095700,1.24896806
-4.34917459,2.34696707,0.70652944,0.23755533,1.03738625,0.00000000,0.05370347,0.28631390,0.07451452,1.23574023
-4.34317159,2.32956060,0.70555146,0.23323024,1.02292562,0.00000000,0.05188265,0.29063797,0.07826812,1.21984797
-4.33716858,2.30629451,0.70201821,0.22825742,1.00519016,0.00000000,0.04978152,0.29386082,0.08216076,1.20150587
-4.33116558,2.27750893,0.69611569,0.22269084,0.98442309,0.00000000,0.04744195,0.29598196,0.08612864,1.18095921
-4.32516258,2.24360794,0.68806376,0.21659109,0.96090851,0.00000000,0.04490942,0.29701623,0.09010303,1.15847724
-4.31915958,2.20504673,0.67810650,0.21002374,0.93496252,0.00000000,0.04223161,0.29699209,0.09401238,1.13434556
-4.31315658,2.16231796,0.66650207,0.20305769,0.90692363,0.00000000,0.03945713,0.29594976,0.09778460,1.10885835
-4.30715358,2.11593796,0.65351259,0.19576353,0.87714289,0.00000000,0.03663418,0.29393905,0.10134947,1.08231063
-4.30115058,2.06643400,0.63939467,0.18821200,0.84597439,0.00000000,0.03380941,0.29101729,0.10464095,1.05499131
-4.29514757,2.01433287,0.62439090,0.18047266,0.81376657,0.00000000,0.03102683,0.28724724,0.10759953,1.02717723
-4.28914457,1.96015175,0.60872299,0.17261277,0.78085469,0.00000000,0.02832697,0.28269536,0.11017433,0.99912853
-4.28314157,1.90439125,0.59258665,0.16469647,0.74755489,0.00000000,0.02574619,0.27743025,0.11232485,0.97108539
-4.27713857,1.84753107,0.57614850,0.15678431,0.71415990,0.00000000,0.02331619,0.27152153,0.11402244,0.94326633
-4.27113557,1.79002785,0.55954511,0.14893296,0.68093656,0.00000000,0.02106375,0.26503903,0.11525127,0.91586778
-4.26513257,1.73231516,0.54288402,0.14119527,0.64812507,0.00000000,0.01901063,0.25805244,0.11600876,0.88906483
-4.25912956,1.67480492,0.52624653,0.13362050,0.61593982,0.00000000,0.01717365,0.25063123,0.11630552,0.86301279
-4.25312656,1.61788995,0.50969208,0.12625477,0.58457153,0.00000000,0.01556487,0.24284491,0.11616472,0.83784924
-4.24712356,1.56194684,0.49326383,0.11914152,0.55419044,0.00000000,0.01419199,0.23476348,0.11562092,0.81369630
-4.24112056,1.50733881,0.47699486,0.11232210,0.52495023,0.00000000,0.01305869,0.22645800,0.11471847,0.79066269
-4.23511756,1.45441791,0.46091481,0.10583628,0.49699217,0.00000000,0.01216511,0.21800128,0.11350944,0.76884533
-4.22911456,1.40352623,0.44505635,0.09972273,0.47044939,0.00000000,0.01150837,0.20946844,0.11205134,0.74833038
-4.22311156,1.35499601,0.42946109,0.09401935,0.44545068,0.00000000,0.01108299,0.20093742,0.11040457,0.72919352
-4.21710855,1.30914842,0.41418476,0.08876347,0.42212380,0.00000000,0.01088138,0.19248931,0.10862990,0.71149950
-4.21110555,1.26629111,0.39930112,0.08399188,0.40059790,0.00000000,0.01089423,0.18420847,0.10678591,0.69530105
-4.20510255,1.22671481,0.38490471,0.07974069,0.38100506,0.00000000,0.01111086,0.17618237,0.10492677,0.68063733
-4.19909955,1.19068917,0.37111203,0.07604506,0.36348069,0.00000000,0.01151953,0.16850124,0.10310017,0.66753205
-4.19309655,1.15845820,0.35806138,0.07293867,0.34816295,0.00000000,0.01210765,0.16125744,0.10134578,0.65599170
-4.18709355,1.13023565,0.34591127,0.07045315,0.33519102,0.00000000,0.01286194,0.15454458,0.09969408,0.64600391
-4.18109055,1.10620078,0.33483748,0.06861738,0.32470255,0.00000000,0.01376856,0.14845645,0.09816580,0.63753641
-4.17508754,1.08649467,0.32502902,0.06745663,0.31683007,0.00000000,0.01481315,0.14308577,0.09677178,0.63053660
-4.16908454,1.07121734,0.31668311,0.06699173,0.31169688,0.00000000,0.01598087,0.13852277,0.09551341,0.62493199
-4.16308154,1.06042582,0.30999944,0.06723815,0.30941223,0.00000000,0.01725637,0.13485371,0.09438345,0.62063154
-4.15707854,1.05413319,0.30517385,0.06820511,0.31006621,0.00000000,0.01862377,0.13215921,0.09336733,0.61752786
-4.15107554,1.05230851,0.30239174,0.06989472,0.31372447,0.00000000,0.02006668,0.13051263,0.09244463,0.61550020
-4.14507254,1.05487759,0.30182145,0.07230118,0.32042290,0.00000000,0.02156811,0.12997840,0.09159085,0.61441811
-4.13906953,1.06172434,0.30360775,0.07541009,0.33016264,0.00000000,0.02311055,0.13061030,0.09077919,0.61414556
-4.13306653,1.07269262,0.30786565,0.07919786,0.34290541,0.00000000,0.02467595,0.13244992,0.08998233,0.61454528
-4.12706353,1.08758844,0.31467489,0.08363140,0.35856967,0.00000000,0.02624587,0.13552508,0.08917409,0.61548307
-4.12106053,1.10618236,0.32407511,0.08866783,0.37702748,0.00000000,0.02780150,0.13984856,0.08833087,0.61683194
-4.11505753,1.12821197,0.33606196,0.09425466,0.39810265,0.00000000,0.02932395,0.14541692,0.08743287,0.61847580
-4.10905453,1.15338471,0.35058441,0.10033002,0.42157001,0.00000000,0.03079441,0.15220964,0.08646489,0.62031261
-4.10305153,1.18138075,0.36754328,0.10682337,0.44715623,0.00000000,0.03219445,0.16018865,0.08541689,0.62225683
-4.09704852,1.21185641,0.38679111,0.11365642,0.47454226,0.00000000,0.03350636,0.16929820,0.08428417,0.62424117
-4.09104552,1.24444801,0.40813364,0.12074437,0.50336739,0.00000000,0.03471354,0.17946527,0.08306729,0.62621760
-4.08504252,1.27877648,0.43133268,0.12799752,0.53323505,0.00000000,0.03580086,0.19060037,0.08177163,0.62815773
-4.07903952,1.31445273,0.45611057,0.13532308,0.56372025,0.00000000,0.03675511,0.20259901,0.08040686,0.63005254
-4.07303652,1.35108400,0.48215605,0.14262727,0.59437860,0.00000000,0.03756542,0.21534356,0.07898613,0.63191162
-4.06703352,1.38828101,0.50913140,0.14981760,0.62475654,0.00000000,0.03822364,0.22870563,0.07752527,0.63376205
-4.06103052,1.42566595,0.53668068,0.15680521,0.65440272,0.00000000,0.03872474,0.24254889,0.07604189,0.63564690
-4.05502751,1.46288102,0.56443872,0.16350725,0.68287994,0.00000000,0.03906707,0.25673216,0.07455460,0.63762364
-4.04902451,1.49959720,0.59204065,0.16984920,0.70977739,0.00000000,0.03925260,0.27111269,0.07308218,0.63976232
-4.04302151,1.53552288,0.61913146,0.17576691,0.73472262,0.00000000,0.03928705,0.28554950,0.07164298,0.64214376
-4.03701851,1.57041189,0.64537524,0.18120846,0.75739281,0.00000000,0.03917993,0.29990661,0.07025440,0.64485767
-4.03101551,1.60407046,0.67046385,0.18613560,0.77752491,0.00000000,0.03894438,0.31405598,0.06893247,0.64800081
-4.02501251,1.63636269,0.69412436,0.19052469,0.79492412,0.00000000,0.03859699,0.32788008,0.06769170,0.65167514
-4.01900950,1.66721413,0.71612534,0.19436717,0.80947046,0.00000000,0.03815738,0.34127390,0.06654491,0.65598611
-4.01300650,1.69661317,0.73628138,0.19766952,0.82112309,0.00000000,0.03764773,0.35414640,0.06550325,0.66104093
-4.00700350,1.72461025,0.75445597,0.20045254,0.82992221,0.00000000,0.03709218,0.36642124,0.06457634,0.66694708
-4.00100050,1.75131471,0.77056255,0.20275030,0.83598857,0.00000000,0.03651608,0.37803693,0.06377237,0.67381097
-3.99499750,1.77688959,0.78456386,0.20460839,0.83952052,0.00000000,0.03594522,0.38894632,0.06309833,0.68173680
-3.98899450,1.80154471,0.79646966,0.20608199,0.84078889,0.00000000,0.03540497,0.39911564,0.06256024,0.69082583
-3.98299150,1.82552827,0.80633314,0.20723348,0.84012994,0.00000000,0.03491941,0.40852304,0.06216330,0.70117590
-3.97698849,1.84911783,0.81424617,0.20812999,0.83793663,0.00000000,0.03451046,0.41715703,0.06191212,0.71288141
-3.97098549,1.87261080,0.82033396,0.20884080,0.83464878,0.00000000,0.03419707,0.42501467,0.06181088,0.72603368
-3.96498249,1.89631528,0.82474916,0.20943484,0.83074228,0.00000000,0.03399445,0.43209995,0.06186344,0.74072163
-3.95897949,1.92054160,0.82766596,0.20997842,0.82671799,0.00000000,0.03391348,0.43842230,0.06207343,0.75703275
-3.95297649,1.94559486,0.82927439,0.21053314,0.82309049,0.00000000,0.03396014,0.44399544,0.06244430,0.77505420
-3.94697349,1.97176871,0.82977496,0.21115420,0.82037705,0.00000000,0.03413525,0.44883657,0.06297932,0.79487384
-3.94097049,1.99934042,0.82937387,0.21188913,0.81908700,0.00000000,0.03443427,0.45296596,0.06368153,0.81658102
-3.93496748,2.02856717,0.82827888,0.21277692,0.81971175,0.00000000,0.03484736,0.45640695,0.06455372,0.84026679
-3.92896448,2.05968315,0.82669561,0.21384757,0.82271526,0.00000000,0.03535962,0.45918618,0.06559822,0.86602337
-3.92296148,2.09289723,0.82482452,0.21512203,0.82852526,0.00000000,0.03595152,0.46133403,0.06681681,0.89394263
-3.91695848,2.12839068,0.82285809,0.21661246,0.83752491,0.00000000,0.03659953,0.46288515,0.06821050,0.92411337
-3.91095548,2.16631449,0.82097835,0.21832278,0.85004492,0.00000000,0.03727687,0.46387888,0.06977924,0.95661720
-3.90495248,2.20678585,0.81935440,0.22024934,0.86635610,0.00000000,0.03795447,0.46435939,0.07152164,0.99152320
-3.89894947,2.24988336,0.81813986,0.22238173,0.88666211,0.00000000,0.03860191,0.46437554,0.07343464,1.02888114
-3.89294647,2.29564100,0.81747018,0.22470352,0.91109257,0.00000000,0.03918855,0.46398022,0.07551306,1.06871366
-3.88694347,2.34404055,0.81745978,0.22719302,0.93969654,0.00000000,0.03968458,0.46322925,0.07774925,1.11100757
-3.88094047,2.39500283,0.81819901,0.22982381,0.97243641,0.00000000,0.04006206,0.46217972,0.08013263,1.15570475
-3.87493747,2.44837812,0.81975109,0.23256519,1.00918265,0.00000000,0.04029590,0.46088788,0.08264928,1.20269298
-3.86893447,2.50393620,0.82214919,0.23538238,1.04970944,0.00000000,0.04036473,0.45940669,0.08528151,1.25179753
-3.86293147,2.56135698,0.82539386,0.23823667,1.09369184,0.00000000,0.04025160,0.45778316,0.08800757,1.30277372
-3.85692846,2.62022231,0.82945100,0.24108528,1.14070466,0.00000000,0.03994451,0.45605562,0.09080140,1.35530142
-3.85092546,2.68001004,0.83425073,0.24388131,1.19022358,0.00000000,0.03943675,0.45425116,0.09363247,1.40898169
-3.84492246,2.74009120,0.83968724,0.24657363,1.24162888,0.00000000,0.03872703,0.45238344,0.09646581,1.46333627
-3.83891946,2.79973091,0.84561995,0.24910679,1.29421204,0.00000000,0.03781936,0.45045104,0.09926224,1.51781018
-3.83291646,2.85809391,0.85187592,0.25142121,1.34718553,0.00000000,0.03672284,0.44843646,0.10197870,1.57177763
-3.82691346,2.91425487,0.85825366,0.25345348,1.39969569,0.00000000,0.03545117,0.44630604,0.10456884,1.62455133
-3.82091046,2.96721381,0.86452823,0.25513706,1.45083880,0.00000000,0.03402201,0.44401065,0.10698385,1.67539509
-3.81490745,3.01591632,0.87045743,0.25640319,1.49968005,0.00000000,0.03245634,0.44148734,0.10917341,1.72353931
-3.80890445,3.05927820,0.87578895,0.25718226,1.54527480,0.00000000,0.03077755,0.43866182,0.11108685,1.76819900
-3.80290145,3.09621372,0.88026803,0.25740536,1.58669177,0.00000000,0.02901068,0.43545160,0.11267446,1.80859368
-3.79689845,3.12566643,0.88364536,0.25700630,1.62303724,0.00000000,0.02718153,0.43176975,0.11388890,1.84396838
-3.79089545,3.14664133,0.88568485,0.25592360,1.65347950,0.00000000,0.02531584,0.42752897,0.11468661,1.87361487
-3.78489245,3.15823700,0.88617078,0.25410284,1.67727249,0.00000000,0.02343853,0.42264583,0.11502931,1.89689237
-3.77888944,3.15967616,0.88491417,0.25149879,1.69377774,0.00000000,0.02157308,0.41704485,0.11488532,1.91324680
-3.77288644,3.15033333,0.88175791,0.24807762,1.70248375,0.00000000,0.01974092,0.41066225,0.11423080,1.92222777
-3.76688344,3.12975827,0.87658056,0.24381873,1.70302177,0.00000000,0.01796105,0.40344920,0.11305077,1.92350254
-3.76088044,3.09769396,0.86929859,0.23871627,1.69517746,0.00000000,0.01624974,0.39537435,0.11133992,1.91686653
-3.75487744,3.05408840,0.85986721,0.23278026,1.67889775,0.00000000,0.01462033,0.38642546,0.10910304,1.90224980
-3.74887444,2.99909970,0.84827963,0.22603712,1.65429276,0.00000000,0.01308321,0.37661024,0.10635522,1.87971941
-3.74287144,2.93309409,0.83456513,0.21852962,1.62163242,0.00000000,0.01164587,0.36595622,0.10312166,1.84947761
-3.73686843,2.85663724,0.81878605,0.21031628,1.58133828,0.00000000,0.01031308,0.35450984,0.09943709,1.81185595
-3.73086543,2.77047924,0.80103397,0.20147018,1.53397057,0.00000000,0.00908707,0.34233470,0.09534496,1.76730585
-3.72486243,2.67553405,0.78142544,0.19207721,1.48021136,0.00000000,0.00796785,0.32950924,0.09089629,1.71638598
-3.71885943,2.57285456,0.76009754,0.18223393,1.42084437,0.00000000,0.00695351,0.31612398,0.08614823,1.65974714
-3.71285643,2.46360434,0.73720354,0.17204499,1.35673254,0.00000000,0.00604054,0.30227846,0.08116252,1.59811533
-3.70685343,2.34902746,0.71290890,0.16162042,1.28879406,0.00000000,0.00522419,0.28807807,0.07600376,1.53227384
-3.70085043,2.23041767,0.68738780,0.15107274,1.21797805,0.00000000,0.00449878,0.27363100,0.07073767,1.46304488
-3.69484742,2.10908820,0.66082028,0.14051408,1.14524080,0.00000000,0.00385798,0.25904539,0.06542938,1.39127168
-3.68884442,1.98634317,0.63339004,0.13005353,1.07152326,0.00000000,0.00329509,0.24442676,0.06014175,1.31780141
-3.68284142,1.86345176,0.60528288,0.11979463,0.99773076,0.00000000,0.00280326,0.22987593,0.05493395,1.24346955
-3.67683842,1.74162548,0.57668560,0.10983323,0.92471536,0.00000000,0.00237567,0.21548740,0.04986013,1.16908601
-3.67083542,1.62199935,0.54778539,0.10025575,0.85326129,0.00000000,0.00200571,0.20134811,0.04496846,1.09542313
-3.66483242,1.50561683,0.51876930,0.09113786,0.78407372,0.00000000,0.00168706,0.18753678,0.04030029,1.02320574
-3.65882941,1.39341874,0.48982383,0.08254363,0.71777085,0.00000000,0.00141379,0.17412348,0.03588975,0.95310321
-3.65282641,1.28623574,0.46113434,0.07452504,0.65487929,0.00000000,0.00118042,0.16116971,0.03176350,0.88572326
-3.64682341,1.18478413,0.43288414,0.06712200,0.59583240,0.00000000,0.00098192,0.14872859,0.02794084,0.82160747
-3.64082041,1.08966442,0.40525326,0.06036262,0.54097126,0.00000000,0.00081374,0.13684528,0.02443397,0.76122817
-3.63481741,1.00136214,0.37841668,0.05426385,0.49054787,0.00000000,0.00067179,0.12555754,0.02124850,0.70498636
-3.62881441,0.92025041,0.35254218,0.04883231,0.44473016,0.00000000,0.00055245,0.11489620,0.01838414,0.65321061
-3.62281141,0.84659380,0.32778775,0.04406532,0.40360825,0.00000000,0.00045249,0.10488578,0.01583548,0.60615664
-3.61680840,0.78055296,0.30429871,0.03995197,0.36720159,0.00000000,0.00036910,0.09554492,0.01359283,0.56400735
-3.61080540,0.72218989,0.28220469,0.03647430,0.33546665,0.00000000,0.00029980,0.08688684,0.01164311,0.52687343
-3.60480240,0.67147347,0.26161662,0.03360844,0.30830472,0.00000000,0.00024244,0.07891965,0.00997076,0.49479427
-3.59879940,0.62828535,0.24262386,0.03132571,0.28556969,0.00000000,0.00019517,0.07164664,0.00855858,0.46773951
-3.59279640,0.59242595,0.22529183,0.02959366,0.26707555,0.00000000,0.00015638,0.06506656,0.00738850,0.44561104
-3.58679340,0.56362087,0.20966007,0.02837699,0.25260353,0.00000000,0.00012469,0.05917378,0.00644228,0.42824579
-3.58079040,0.54152761,0.19574106,0.02763844,0.24190882,0.00000000,0.00009893,0.05395854,0.00570208,0.41541933
-3.57478739,0.52574296,0.18351979,0.02733947,0.23472685,0.00000000,0.00007809,0.04940716,0.00515097,0.40685047
