energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,0.81209466,0.37958990,0.15954995,0.24343354,0.22362404,0.00140044,0.12428080,0.28470518,0.00000000
-4.63131566,0.85414072,0.39373940,0.17018208,0.25180017,0.23820666,0.00145437,0.12711535,0.29817744,0.00000000
-4.62531266,0.90086477,0.41255114,0.18235645,0.26229419,0.25369926,0.00155438,0.13016490,0.31273308,0.00000000
-4.61930965,0.95182645,0.43575812,0.19597862,0.27482762,0.26998148,0.00170359,0.13336114,0.32822131,0.00000000
-4.61330665,1.00656049,0.46305490,0.21093532,0.28931054,0.28692336,0.00190534,0.13664504,0.34449552,0.00000000
-4.60730365,1.06458546,0.49410684,0.22709528,0.30565413,0.30438628,0.00216321,0.13996938,0.36141763,0.00000000
-4.60130065,1.12541140,0.52855966,0.24431037,0.32377289,0.32222380,0.00248100,0.14330057,0.37886181,0.00000000
-4.59529765,1.18854629,0.56604908,0.26241707,0.34358591,0.34028249,0.00286260,0.14661970,0.39671722,0.00000000
-4.58929465,1.25350170,0.60621055,0.28123834,0.36501754,0.35840281,0.00331193,0.14992280,0.41489008,0.00000000
-4.58329165,1.31979776,0.64868911,0.30058604,0.38799720,0.37642016,0.00383280,0.15322032,0.43330482,0.00000000
-4.57728864,1.38696775,0.69314897,0.32026398,0.41245879,0.39416628,0.00442874,0.15653578,0.45190448,0.00000000
-4.57128564,1.45456256,0.73928279,0.34007144,0.43833965,0.41147106,0.00510283,0.15990389,0.47065040,0.00000000
-4.56528264,1.52215518,0.78682038,0.35980734,0.46557932,0.42816475,0.00585746,0.16336791,0.48952125,0.00000000
-4.55927964,1.58934549,0.83553643,0.37927475,0.49411811,0.44408081,0.00669418,0.16697679,0.50851156,0.00000000
-4.55327664,1.65576519,0.88525702,0.39828587,0.52389575,0.45905916,0.00761344,0.17078182,0.52762980,0.00000000
-4.54727364,1.72108300,0.93586450,0.41666707,0.55484999,0.47294992,0.00861439,0.17483324,0.54689607,0.00000000
-4.54127064,1.78500979,0.98730045,0.43426390,0.58691543,0.48561747,0.00969468,0.17917690,0.56633958,0.00000000
-4.53526763,1.84730353,1.03956641,0.45094585,0.62002233,0.49694466,0.01085031,0.18385098,0.58599597,0.00000000
-4.52926463,1.90777356,1.09272216,0.46661050,0.65409562,0.50683697,0.01207549,0.18888316,0.60590445,0.00000000
-4.52326163,1.96628392,1.14688146,0.48118695,0.68905392,0.51522640,0.01336255,0.19428813,0.62610493,0.00000000
-4.51725863,2.02275532,1.20220514,0.49463818,0.72480855,0.52207481,0.01470192,0.20006566,0.64663514,0.00000000
-4.51125563,2.07716522,1.25889172,0.50696228,0.76126258,0.52737653,0.01608217,0.20619934,0.66752780,0.00000000
-4.50525263,2.12954600,1.31716585,0.51819223,0.79830975,0.53115991,0.01749013,0.21265591,0.68880785,0.00000000
-4.49924962,2.17998080,1.37726478,0.52839441,0.83583331,0.53348774,0.01891103,0.21938529,0.71048987,0.00000000
-4.49324662,2.22859701,1.43942348,0.53766556,0.87370483,0.53445641,0.02032879,0.22632132,0.73257560,0.00000000
-4.48724362,2.27555754,1.50385894,0.54612851,0.91178294,0.53419367,0.02172631,0.23338311,0.75505179,0.00000000
-4.48124062,2.32105007,1.57075421,0.55392668,0.94991215,0.53285507,0.02308583,0.24047692,0.77788829,0.00000000
-4.47523762,2.36527461,1.64024300,0.56121760,0.98792187,0.53061920,0.02438934,0.24749857,0.80103650,0.00000000
-4.46923462,2.40843000,1.71239535,0.56816576,1.02562559,0.52768182,0.02561907,0.25433627,0.82442830,0.00000000
-4.46323162,2.45069975,1.78720513,0.57493509,1.06282070,0.52424920,0.02675787,0.26087362,0.84797538,0.00000000
-4.45722861,2.49223811,1.86457984,0.58168138,1.09928864,0.52053086,0.02778971,0.26699294,0.87156918,0.00000000
-4.45122561,2.53315680,1.94433312,0.58854499,1.13479596,0.51673207,0.02870010,0.27257844,0.89508133,0.00000000
-4.44522261,2.57351327,2.02618044,0.59564423,1.16909600,0.51304644,0.02947645,0.27751950,0.91836470,0.00000000
-4.43921961,2.61330095,2.10973796,0.60306965,1.20193147,0.50964883,0.03010843,0.28171362,0.94125502,0.00000000
-4.43321661,2.65244188,2.19452476,0.61087941,1.23303781,0.50668906,0.03058822,0.28506919,0.96357301,0.00000000
-4.42721361,2.69078230,2.27996813,0.61909615,1.26214740,0.50428649,0.03091067,0.28750779,0.98512703,0.00000000
-4.42121061,2.72809116,2.36541184,0.62770512,1.28899428,0.50252571,0.03107339,0.28896614,1.00571613,0.00000000
-4.41520760,2.76406175,2.45012696,0.63665392,1.31331948,0.50145368,0.03107676,0.28939750,1.02513337,0.00000000
-4.40920460,2.79831621,2.53332468,0.64585366,1.33487651,0.50107810,0.03092385,0.28877255,1.04316942,0.00000000
-4.40320160,2.83041286,2.61417085,0.65518143,1.35343693,0.50136734,0.03062023,0.28707977,1.05961614,0.00000000
-4.39719860,2.85985592,2.69180147,0.66448399,1.36879568,0.50225162,0.03017372,0.28432528,1.07427029,0.00000000
-4.39119560,2.88610717,2.76533889,0.67358252,1.38077591,0.50362565,0.02959414,0.28053220,1.08693694,0.00000000
-4.38519260,2.90859919,2.83390794,0.68227802,1.38923306,0.50535228,0.02889291,0.27573954,1.09743280,0.00000000
-4.37918959,2.92674966,2.89665190,0.69035743,1.39405815,0.50726730,0.02808271,0.27000072,1.10558925,0.00000000
-4.37318659,2.93997628,2.95274777,0.69759990,1.39517988,0.50918496,0.02717711,0.26338181,1.11125492,0.00000000
-4.36718359,2.94771182,3.00142063,0.70378325,1.39256576,0.51090417,0.02619017,0.25595948,1.11429813,0.00000000
-4.36118059,2.94941896,3.04195696,0.70869029,1.38622196,0.51221507,0.02513609,0.24781881,1.11460873,0.00000000
-4.35517759,2.94460455,3.07371669,0.71211480,1.37619222,0.51290575,0.02402892,0.23905106,1.11209976,0.00000000
-4.34917459,2.93283297,3.09614411,0.71386711,1.36255570,0.51276905,0.02288220,0.22975144,1.10670872,0.00000000
-4.34317159,2.91373832,3.10877728,0.71377903,1.34542407,0.51160899,0.02170881,0.22001693,1.09839856,0.00000000
-4.33716858,2.88703526,3.11125628,0.71170823,1.32493797,0.50924692,0.02052073,0.20994428,1.08715836,0.00000000
-4.33116558,2.85252823,3.10332996,0.70754170,1.30126307,0.50552699,0.01932889,0.19962822,1.07300381,0.00000000
-4.32516258,2.81011890,3.08486124,0.70119856,1.27458598,0.50032091,0.01814315,0.18915985,1.05597745,0.00000000
-4.31915958,2.75981169,3.05583093,0.69263200,1.24511014,0.49353183,0.01697220,0.17862537,1.03614868,0.00000000
-4.31315658,2.70171719,3.01633986,0.68183036,1.21305194,0.48509727,0.01582358,0.16810503,1.01361349,0.00000000
-4.30715358,2.63605335,2.96660928,0.66881742,1.17863722,0.47499096,0.01470371,0.15767236,0.98849397,0.00000000
-4.30115058,2.56314439,2.90697935,0.65365185,1.14209812,0.46322359,0.01361795,0.14739371,0.96093748,0.00000000
-4.29514757,2.48341728,2.83790557,0.63642589,1.10367055,0.44984249,0.01257067,0.13732797,0.93111550,0.00000000
-4.28914457,2.39739597,2.75995325,0.61726332,1.06359210,0.43493013,0.01156537,0.12752653,0.89922215,0.00000000
-4.28314157,2.30569324,2.67378973,0.59631668,1.02210048,0.41860176,0.01060472,0.11803343,0.86547223,0.00000000
-4.27713857,2.20900053,2.58017469,0.57376400,0.97943232,0.40100197,0.00969069,0.10888567,0.83009892,0.00000000
-4.27113557,2.10807577,2.47994843,0.54980493,0.93582240,0.38230056,0.00882465,0.10011354,0.79335112,0.00000000
-4.26513257,2.00372980,2.37401850,0.52465656,0.89150305,0.36268784,0.00800742,0.09174116,0.75549039,0.00000000
-4.25912956,1.89681153,2.26334500,0.49854890,0.84670372,0.34236939,0.00723937,0.08378697,0.71678758,0.00000000
-4.25312656,1.78819244,2.14892478,0.47172027,0.80165056,0.32156066,0.00652045,0.07626428,0.67751929,0.00000000
-4.24712356,1.67875094,2.03177516,0.44441265,0.75656600,0.30048164,0.00585030,0.06918184,0.63796419,0.00000000
-4.24112056,1.56935701,1.91291757,0.41686719,0.71166814,0.27935156,0.00522825,0.06254441,0.59839931,0.00000000
-4.23511756,1.46085771,1.79336154,0.38931993,0.66717004,0.25838416,0.00465336,0.05635330,0.55909649,0.00000000
-4.22911456,1.35406403,1.67408972,0.36199798,0.62327882,0.23778338,0.00412449,0.05060689,0.52031895,0.00000000
-4.22311156,1.24973953,1.55604413,0.33511613,0.58019451,0.21773985,0.00364028,0.04530121,0.48231835,0.00000000
-4.21710855,1.14859097,1.44011422,0.30887401,0.53810882,0.19842814,0.00319922,0.04043047,0.44533216,0.00000000
-4.21110555,1.05126141,1.32712692,0.28345389,0.49720373,0.18000488,0.00279964,0.03598756,0.40958158,0.00000000
-4.20510255,0.95832570,1.21783894,0.25901918,0.45765007,0.16260777,0.00243974,0.03196461,0.37527009,0.00000000
-4.19909955,0.87028846,1.11293150,0.23571351,0.41960604,0.14635544,0.00211766,0.02835354,0.34258253,0.00000000
-4.19309655,0.78758448,1.01300730,0.21366047,0.38321584,0.13134811,0.00183145,0.02514661,0.31168485,0.00000000
-4.18709355,0.71058128,0.91858988,0.19296397,0.34860842,0.11766890,0.00157911,0.02233699,0.28272434,0.00000000
-4.18109055,0.63958354,0.83012502,0.17370904,0.31589645,0.10538578,0.00135867,0.01991927,0.25583051,0.00000000
-4.17508754,0.57483907,0.74798395,0.15596319,0.28517550,0.09455380,0.00116814,0.01789001,0.23111629,0.00000000
-4.16908454,0.51654581,0.67246815,0.13977793,0.25652352,0.08521765,0.00100561,0.01624823,0.20867960,0.00000000
-4.16308154,0.46485936,0.60381514,0.12519064,0.23000064,0.07741419,0.00086921,0.01499580,0.18860512,0.00000000
-4.15707854,0.41990057,0.54220504,0.11222650,0.20564925,0.07117488,0.00075720,0.01413779,0.17096608,0.00000000
-4.15107554,0.38176271,0.48776731,0.10090037,0.18349438,0.06652788,0.00066792,0.01368268,0.15582601,0.00000000
-4.14507254,0.35051757,0.44058733,0.09121858,0.16354432,0.06349974,0.00059987,0.01364243,0.14324015,0.00000000
-4.13906953,0.32622022,0.40071236,0.08318049,0.14579144,0.06211641,0.00055166,0.01403234,0.13325654,0.00000000
-4.13306653,0.30891191,0.36815637,0.07677971,0.13021319,0.06240356,0.00052203,0.01487079,0.12591650,0.00000000
-4.12706353,0.29862087,0.34290361,0.07200490,0.11677308,0.06438622,0.00050987,0.01617864,0.12125452,0.00000000
-4.12106053,0.29536077,0.32491052,0.06884019,0.10542180,0.06808746,0.00051414,0.01797848,0.11929738,0.00000000
-4.11505753,0.29912683,0.31410577,0.06726503,0.09609816,0.07352642,0.00053394,0.02029361,0.12006245,0.00000000
-4.10905453,0.30988946,0.31038851,0.06725359,0.08872997,0.08071548,0.00056838,0.02314673,0.12355528,0.00000000
-4.10305153,0.32758590,0.31362472,0.06877376,0.08323481,0.08965688,0.00061666,0.02655852,0.12976642,0.00000000
-4.09704852,0.35210991,0.32364196,0.07178563,0.07952051,0.10033877,0.00067793,0.03054589,0.13866762,0.00000000
-4.09104552,0.38330028,0.34022278,0.07623974,0.07748559,0.11273109,0.00075135,0.03512018,0.15020754,0.00000000
-4.08504252,0.42092852,0.36309716,0.08207510,0.07701946,0.12678120,0.00083598,0.04028529,0.16430729,0.00000000
-4.07903952,0.46468675,0.39193463,0.08921710,0.07800255,0.14240985,0.00093079,0.04603572,0.18085593,0.00000000
-4.07303652,0.51417632,0.42633667,0.09757555,0.08030643,0.15950752,0.00103464,0.05235484,0.19970633,0.00000000
-4.06703352,0.56889833,0.46583004,0.10704295,0.08379393,0.17793151,0.00114622,0.05921321,0.22067167,0.00000000
-4.06103052,0.62824674,0.50986175,0.11749314,0.08831940,0.19750400,0.00126407,0.06656731,0.24352294,0.00000000
-4.05502751,0.69150488,0.55779647,0.12878060,0.09372926,0.21801142,0.00138656,0.07435856,0.26798776,0.00000000
-4.04902451,0.75784626,0.60891694,0.14074043,0.09986279,0.23920512,0.00151189,0.08251295,0.29375074,0.00000000
-4.04302151,0.82634000,0.66242783,0.15318913,0.10655331,0.26080378,0.00163814,0.09094113,0.32045574,0.00000000
-4.03701851,0.89596148,0.71746362,0.16592636,0.11362989,0.28249723,0.00176325,0.09953922,0.34771004,0.00000000
-4.03101551,0.96560809,0.77310041,0.17873764,0.12091940,0.30395214,0.00188507,0.10819018,0.37509054,0.00000000
-4.02501251,1.03412001,0.82837179,0.19139792,0.12824910,0.32481896,0.00200144,0.11676595,0.40215190,0.00000000
-4.01900950,1.10030553,0.88228846,0.20367613,0.13544963,0.34474041,0.00211018,0.12513016,0.42843650,0.00000000
-4.01300650,1.16297016,0.93386090,0.21534029,0.14235826,0.36336082,0.00220921,0.13314140,0.45348588,0.00000000
-4.00700350,1.22094846,0.98212449,0.22616334,0.14882248,0.38033627,0.00229656,0.14065698,0.47685324,0.00000000
-4.00100050,1.27313732,1.02616605,0.23592918,0.15470353,0.39534497,0.00237045,0.14753695,0.49811659,0.00000000
-3.99499750,1.31852936,1.06515060,0.24443883,0.15988000,0.40809742,0.00242936,0.15364839,0.51689190,0.00000000
-3.98899450,1.35624485,1.09834725,0.25151640,0.16425101,0.41834602,0.00247203,0.15886955,0.53284570,0.00000000
-3.98299150,1.38556078,1.12515282,0.25701453,0.16773913,0.42589349,0.00249756,0.16309389,0.54570655,0.00000000
-3.97698849,1.40593543,1.14511216,0.26081916,0.17029255,0.43059988,0.00250542,0.16623368,0.55527467,0.00000000
-3.97098549,1.41702742,1.15793393,0.26285323,0.17188667,0.43238771,0.00249543,0.16822310,0.56142938,0.00000000
-3.96498249,1.41870818,1.16350102,0.26307929,0.17252476,0.43124493,0.00246783,0.16902054,0.56413384,0.00000000
-3.95897949,1.41106701,1.16187500,0.26150075,0.17223769,0.42722577,0.00242324,0.16861019,0.56343674,0.00000000
-3.95297649,1.39440862,1.15329418,0.25816180,0.17108285,0.42044912,0.00236262,0.16700266,0.55947093,0.00000000
-3.94697349,1.36924304,1.13816530,0.25314585,0.16914198,0.41109475,0.00228729,0.16423469,0.55244889,0.00000000
-3.94097049,1.33626841,1.11704909,0.24657277,0.16651830,0.39939751,0.00219882,0.16036802,0.54265520,0.00000000
-3.93496748,1.29634741,1.09064038,0.23859487,0.16333285,0.38563964,0.00209905,0.15548730,0.53043645,0.00000000
-3.92896448,1.25047846,1.05974356,0.22939190,0.15972021,0.37014173,0.00198996,0.14969733,0.51618880,0.00000000
-3.92296148,1.19976299,1.02524458,0.21916534,0.15582393,0.35325271,0.00187369,0.14311966,0.50034412,0.00000000
-3.91695848,1.14537033,0.98808067,0.20813210,0.15179165,0.33533925,0.00175241,0.13588875,0.48335493,0.00000000
-3.91095548,1.08850177,0.94920930,0.19651812,0.14777032,0.31677512,0.00162828,0.12814790,0.46567916,0.00000000
-3.90495248,1.03035539,0.90957757,0.18455193,0.14390162,0.29793097,0.00150342,0.12004495,0.44776529,0.00000000
-3.89894947,0.97209303,0.87009350,0.17245862,0.14031779,0.27916482,0.00137983,0.11172827,0.43003845,0.00000000
-3.89294647,0.91481084,0.83160031,0.16045431,0.13713813,0.26081379,0.00125939,0.10334280,0.41288825,0.00000000
-3.88694347,0.85951428,0.79485475,0.14874140,0.13446611,0.24318714,0.00114377,0.09502661,0.39665864,0.00000000
-3.88094047,0.80709850,0.76051017,0.13750468,0.13238743,0.22656095,0.00103443,0.08690790,0.38164033,0.00000000
-3.87493747,0.75833434,0.72910489,0.12690839,0.13096892,0.21117447,0.00093265,0.07910257,0.36806585,0.00000000
-3.86893447,0.71386032,0.70105592,0.11709434,0.13025829,0.19722804,0.00083946,0.07171239,0.35610753,0.00000000
-3.86293147,0.67418027,0.67665820,0.10818090,0.13028482,0.18488268,0.00075566,0.06482380,0.34587812,0.00000000
-3.85692846,0.63966621,0.65608878,0.10026298,0.13106077,0.17426103,0.00068184,0.05850729,0.33743402,0.00000000
-3.85092546,0.61056590,0.63941558,0.09341277,0.13258347,0.16544950,0.00061841,0.05281736,0.33078083,0.00000000
-3.84492246,0.58701411,0.62660983,0.08768113,0.13483794,0.15850131,0.00056555,0.04779289,0.32588065,0.00000000
-3.83891946,0.56904677,0.61756155,0.08309953,0.13779989,0.15344027,0.00052331,0.04345795,0.32266090,0.00000000
-3.83291646,0.55661699,0.61209696,0.07968233,0.14143891,0.15026486,0.00049156,0.03982291,0.32102391,0.00000000
-3.82691346,0.54961194,0.60999691,0.07742925,0.14572170,0.14895245,0.00047008,0.03688576,0.32085693,0.00000000
-3.82091046,0.54786976,0.61101560,0.07632795,0.15061517,0.14946346,0.00045852,0.03463359,0.32204201,0.00000000
-3.81490745,0.55119564,0.61489844,0.07635651,0.15608927,0.15174515,0.00045642,0.03304411,0.32446521,0.00000000
-3.80890445,0.55937639,0.62139869,0.07748577,0.16211947,0.15573494,0.00046329,0.03208718,0.32802478,0.00000000
-3.80290145,0.57219302,0.63029191,0.07968141,0.16868867,0.16136326,0.00047856,0.03172633,0.33263803,0.00000000
-3.79689845,0.58943098,0.64138810,0.08290579,0.17578867,0.16855567,0.00050161,0.03192017,0.33824647,0.00000000
-3.79089545,0.61088779,0.65454097,0.08711935,0.18342093,0.17723451,0.00053182,0.03262370,0.34481926,0.00000000
-3.78489245,0.63637814,0.66965426,0.09228181,0.19159683,0.18731981,0.00056853,0.03378954,0.35235472,0.00000000
-3.77888944,0.66573629,0.68668506,0.09835289,0.20033723,0.19872986,0.00061108,0.03536902,0.36087999,0.00000000
-3.77288644,0.69881624,0.70564414,0.10529278,0.20967152,0.21138122,0.00065883,0.03731313,0.37044894,0.00000000
-3.76688344,0.73548961,0.72659330,0.11306228,0.21963613,0.22518854,0.00071115,0.03957341,0.38113837,0.00000000
-3.76088044,0.77564180,0.74964018,0.12162258,0.23027252,0.24006413,0.00076745,0.04210267,0.39304289,0.00000000
-3.75487744,0.81916646,0.77493045,0.13093487,0.24162484,0.25591745,0.00082717,0.04485562,0.40626846,0.00000000
-3.74887444,0.86595889,0.80263780,0.14095962,0.25373715,0.27265466,0.00088984,0.04778932,0.42092513,0.00000000
-3.74287144,0.91590846,0.83295200,0.15165571,0.26665046,0.29017826,0.00095502,0.05086363,0.43711905,0.00000000
-3.73686843,0.96889053,0.86606529,0.16297928,0.28039949,0.30838691,0.00102239,0.05404135,0.45494421,0.00000000
-3.73086543,1.02475816,0.90215745,0.17488256,0.29500943,0.32717550,0.00109170,0.05728837,0.47447400,0.00000000
-3.72486243,1.08333388,0.94138010,0.18731247,0.31049263,0.34643547,0.00116280,0.06057360,0.49575319,0.00000000
-3.71885943,1.14440188,0.98384038,0.20020925,0.32684537,0.36605547,0.00123563,0.06386878,0.51879032,0.00000000
-3.71285643,1.20770098,1.02958489,0.21350502,0.34404490,0.38592221,0.00131026,0.06714816,0.54355095,0.00000000
-3.70685343,1.27291863,1.07858418,0.22712253,0.36204678,0.40592161,0.00138684,0.07038806,0.56995202,0.00000000
-3.70085043,1.33968637,1.13071870,0.24097397,0.38078271,0.42594018,0.00146559,0.07356640,0.59785756,0.00000000
-3.69484742,1.40757699,1.18576669,0.25496012,0.40015897,0.44586655,0.00154683,0.07666208,0.62707598,0.00000000
-3.68884442,1.47610380,1.24339492,0.26896985,0.42005561,0.46559309,0.00163092,0.07965447,0.65735915,0.00000000
-3.68284142,1.54472227,1.30315290,0.28288008,0.44032654,0.48501768,0.00171827,0.08252289,0.68840348,0.00000000
-3.67683842,1.61283424,1.36447129,0.29655625,0.46080060,0.50404531,0.00180927,0.08524618,0.71985307,0.00000000
-3.67083542,1.67979488,1.42666493,0.30985349,0.48128374,0.52258977,0.00190431,0.08780245,0.75130506,0.00000000
-3.66483242,1.74492252,1.48894112,0.32261838,0.50156228,0.54057503,0.00200373,0.09016898,0.78231708,0.00000000
-3.65882941,1.80751110,1.55041307,0.33469145,0.52140732,0.55793650,0.00210776,0.09232238,0.81241682,0.00000000
-3.65282641,1.86684522,1.61011861,0.34591029,0.54058022,0.57462192,0.00221656,0.09423896,0.84111341,0.00000000
-3.64682341,1.92221729,1.66704378,0.35611329,0.55883900,0.59059198,0.00233012,0.09589538,0.86791046,0.00000000
-3.64082041,1.97294627,1.72015068,0.36514386,0.57594541,0.60582044,0.00244827,0.09726944,0.89232030,0.00000000
-3.63481741,2.01839744,1.76840852,0.37285503,0.59167268,0.62029397,0.00257068,0.09834113,0.91387898,0.00000000
-3.62881441,2.05800226,1.81082695,0.37911412,0.60581325,0.63401139,0.00269681,0.09909381,0.93216152,0.00000000
-3.62281141,2.09127768,1.84649003,0.38380750,0.61818654,0.64698262,0.00282590,0.09951543,0.94679675,0.00000000
-3.61680840,2.11784374,1.87458944,0.38684501,0.62864616,0.65922720,0.00295704,0.09959971,0.95748118,0.00000000
-3.61080540,2.13743891,1.89445547,0.38816391,0.63708627,0.67077244,0.00308908,0.09934726,0.96399125,0.00000000
-3.60480240,2.14993206,1.90558400,0.38773211,0.64344679,0.68165141,0.00322072,0.09876655,0.96619340,0.00000000
-3.59879940,2.15533049,1.90765835,0.38555059,0.64771707,0.69190072,0.00335052,0.09787450,0.96405131,0.00000000
-3.59279640,2.15378360,1.90056462,0.38165461,0.64993786,0.70155828,0.00347688,0.09669683,0.95763007,0.00000000
-3.58679340,2.14558153,1.88439976,0.37611394,0.65020132,0.71066117,0.00359816,0.09526801,0.94709674,0.00000000
-3.58079040,2.13114904,1.85947175,0.36903168,0.64864913,0.71924370,0.00371267,0.09363076,0.93271736,0.00000000
-3.57478739,2.11103440,1.82629181,0.36054202,0.64546845,0.72733576,0.00381870,0.09183512,0.91485025,0.00000000
