energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-4.63731866,1.11737226,0.31350722,0.09596902,0.00043749,0.06689289,0.31738364,0.70430303,0.50934779,0.00000000
-4.63131566,1.11431018,0.31013711,0.09531426,0.00040346,0.06472772,0.31369729,0.70757974,0.50856387,0.00000000
-4.62531266,1.10753525,0.30523468,0.09425559,0.00037123,0.06232093,0.30886045,0.70922805,0.50575086,0.00000000
-4.61930965,1.09713905,0.29881440,0.09278455,0.00034064,0.05968970,0.30292055,0.70934841,0.50085954,0.00000000
-4.61330665,1.08329714,0.29093074,0.09090396,0.00031157,0.05685875,0.29595465,0.70807008,0.49389074,0.00000000
-4.60730365,1.06625742,0.28167455,0.08862727,0.00028395,0.05385897,0.28806539,0.70554299,0.48489275,0.00000000
-4.60130065,1.04632706,0.27116852,0.08597765,0.00025774,0.05072590,0.27937628,0.70192948,0.47395733,0.00000000
-4.59529765,1.02385846,0.25956190,0.08298677,0.00023292,0.04749827,0.27002661,0.69739627,0.46121476,0.00000000
-4.58929465,0.99923519,0.24702485,0.07969347,0.00020952,0.04421642,0.26016618,0.69210721,0.44682801,0.00000000
-4.58329165,0.97285856,0.23374252,0.07614227,0.00018755,0.04092101,0.24995028,0.68621721,0.43098661,0.00000000
-4.57728864,0.94513556,0.21990917,0.07238190,0.00016706,0.03765164,0.23953507,0.67986775,0.41390017,0.00000000
-4.57128564,0.91646865,0.20572261,0.06846386,0.00014807,0.03444582,0.22907363,0.67318426,0.39579211,0.00000000
-4.56528264,0.88724801,0.19137903,0.06444098,0.00013061,0.03133801,0.21871290,0.66627555,0.37689359,0.00000000
-4.55927964,0.85784641,0.17706852,0.06036627,0.00011472,0.02835901,0.20859164,0.65923537,0.35743813,0.00000000
-4.55327664,0.82861695,0.16297140,0.05629185,0.00010041,0.02553543,0.19883945,0.65214616,0.33765669,0.00000000
-4.54727364,0.79989380,0.14925533,0.05226811,0.00008770,0.02288950,0.18957700,0.64508485,0.31777371,0.00000000
-4.54127064,0.77199564,0.13607340,0.04834315,0.00007658,0.02043905,0.18091737,0.63813048,0.29800389,0.00000000
-4.53526763,0.74523177,0.12356312,0.04456237,0.00006708,0.01819768,0.17296844,0.63137349,0.27854992,0.00000000
-4.52926463,0.71991040,0.11184619,0.04096838,0.00005918,0.01617507,0.16583625,0.62492618,0.25960096,0.00000000
-4.52326163,0.69634874,0.10102920,0.03760109,0.00005290,0.01437747,0.15962916,0.61893404,0.24133200,0.00000000
-4.51725863,0.67488432,0.09120484,0.03449790,0.00004827,0.01280824,0.15446258,0.61358738,0.22390391,0.00000000
-4.51125563,0.65588691,0.08245379,0.03169423,0.00004531,0.01146845,0.15046409,0.60913284,0.20746403,0.00000000
-4.50525263,0.63977045,0.07484689,0.02922397,0.00004408,0.01035754,0.14777869,0.60588414,0.19214733,0.00000000
-4.49924962,0.62700418,0.06844764,0.02712008,0.00004463,0.00947395,0.14657381,0.60423155,0.17807782,0.00000000
-4.49324662,0.61812235,0.06331462,0.02541527,0.00004708,0.00881566,0.14704399,0.60464953,0.16537018,0.00000000
-4.48724362,0.61373178,0.05950396,0.02414250,0.00005153,0.00838072,0.14941470,0.60770186,0.15413140,0.00000000
-4.48124062,0.61451652,0.05707146,0.02333553,0.00005812,0.00816769,0.15394520,0.61404395,0.14446235,0.00000000
-4.47523762,0.62123909,0.05607428,0.02302924,0.00006702,0.00817591,0.16093004,0.62442153,0.13645902,0.00000000
-4.46923462,0.63473761,0.05657219,0.02325986,0.00007842,0.00840569,0.17069896,0.63966558,0.13021344,0.00000000
-4.46323162,0.65591842,0.05862811,0.02406486,0.00009251,0.00885840,0.18361495,0.66068299,0.12581407,0.00000000
-4.45722861,0.68574381,0.06230799,0.02548272,0.00010952,0.00953635,0.20007027,0.68844275,0.12334564,0.00000000
-4.45122561,0.72521471,0.06767985,0.02755227,0.00012966,0.01044261,0.22048023,0.72395760,0.12288832,0.00000000
-4.44522261,0.77534822,0.07481209,0.03031191,0.00015313,0.01158069,0.24527469,0.76826118,0.12451623,0.00000000
-4.43921961,0.83715029,0.08377106,0.03379835,0.00018013,0.01295415,0.27488727,0.82238093,0.12829534,0.00000000
-4.43321661,0.91158388,0.09461781,0.03804525,0.00021083,0.01456603,0.30974229,0.88730709,0.13428065,0.00000000
-4.42721361,0.99953328,0.10740431,0.04308147,0.00024535,0.01641836,0.35023972,0.96395862,0.14251297,0.00000000
-4.42121061,1.10176560,0.12216914,0.04892925,0.00028376,0.01851150,0.39673843,1.05314670,0.15301519,0.00000000
-4.41520760,1.21889040,0.13893280,0.05560217,0.00032607,0.02084357,0.44953807,1.15553703,0.16578839,0.00000000
-4.40920460,1.35131913,0.15769296,0.06310312,0.00037219,0.02340984,0.50886040,1.27161206,0.18080785,0.00000000
-4.40320160,1.49922570,0.17841975,0.07142233,0.00042197,0.02620220,0.57483037,1.40163472,0.19801923,0.00000000
-4.39719860,1.66251010,0.20105140,0.08053550,0.00047514,0.02920869,0.64745813,1.54561500,0.21733519,0.00000000
-4.39119560,1.84076682,0.22549039,0.09040228,0.00053134,0.03241318,0.72662249,1.70328113,0.23863264,0.00000000
-4.38519260,2.03325991,0.25160057,0.10096510,0.00059009,0.03579512,0.81205692,1.87405689,0.26175082,0.00000000
-4.37918959,2.23890634,0.27920519,0.11214842,0.00065083,0.03932946,0.90333885,2.05704641,0.28649048,0.00000000
-4.37318659,2.45626918,0.30808631,0.12385865,0.00071289,0.04298681,0.99988322,2.25102800,0.31261433,0.00000000
-4.36718359,2.68356189,0.33798558,0.13598463,0.00077551,0.04673362,1.10094085,2.45445777,0.33984878,0.00000000
-4.36118059,2.91866437,0.36860661,0.14839886,0.00083785,0.05053265,1.20560238,2.66548396,0.36788716,0.00000000
-4.35517759,3.15915127,0.39961883,0.16095934,0.00089904,0.05434361,1.31280803,2.88197200,0.39639428,0.00000000
-4.34917459,3.40233224,0.43066300,0.17351216,0.00095817,0.05812381,1.42136324,3.10154031,0.42501235,0.00000000
-4.34317159,3.64530336,0.46135806,0.18589467,0.00101431,0.06182910,1.52996033,3.32160605,0.45336801,0.00000000
-4.33716858,3.88500845,0.49130931,0.19793914,0.00106657,0.06541479,1.63720525,3.53943949,0.48108032,0.00000000
-4.33116558,4.11830833,0.52011748,0.20947690,0.00111412,0.06883666,1.74164923,3.75222561,0.50776934,0.00000000
-4.32516258,4.34205569,0.54738856,0.22034268,0.00115617,0.07205202,1.84182384,3.95713055,0.53306504,0.00000000
-4.31915958,4.55317288,0.57274384,0.23037904,0.00119209,0.07502068,1.93627852,4.15137082,0.55661615,0.00000000
-4.31315658,4.74872966,0.59582991,0.23944073,0.00122133,0.07770595,2.02361906,4.33228247,0.57809856,0.00000000
-4.30715358,4.92601798,0.61632811,0.24739880,0.00124354,0.08007541,2.10254548,4.49738783,0.59722299,0.00000000
-4.30115058,5.08262078,0.63396307,0.25414425,0.00125851,0.08210172,2.17188783,4.64445701,0.61374153,0.00000000
-4.29514757,5.21647217,0.64851004,0.25959115,0.00126621,0.08376311,2.23063833,4.77156209,0.62745289,0.00000000
-4.28914457,5.32590686,0.65980057,0.26367902,0.00126682,0.08504380,2.27797862,4.87712193,0.63820604,0.00000000
-4.28314157,5.40969688,0.66772651,0.26637447,0.00126068,0.08593419,2.31330084,4.95993607,0.64590233,0.00000000
-4.27713857,5.46707470,0.67224192,0.26767199,0.00124832,0.08643085,2.33622184,5.01920687,0.65049586,0.00000000
-4.27113557,5.49774214,0.67336318,0.26759390,0.00123043,0.08653638,2.34658995,5.05454933,0.65199229,0.00000000
-4.26513257,5.50186541,0.67116697,0.26618948,0.00120787,0.08625908,2.34448412,5.06598903,0.65044625,0.00000000
-4.25912956,5.48005698,0.66578657,0.26353335,0.00118160,0.08561245,2.33020580,5.05394869,0.64595745,0.00000000
-4.25312656,5.43334598,0.65740650,0.25972315,0.00115270,0.08461463,2.30426393,5.01922478,0.63866587,0.00000000
-4.24712356,5.36313861,0.64625588,0.25487674,0.00112233,0.08328773,2.26735402,4.96295564,0.62874624,0.00000000
-4.24112056,5.27117107,0.63260074,0.24912883,0.00109168,0.08165713,2.22033249,4.88658300,0.61640207,0.00000000
-4.23511756,5.15945714,0.61673574,0.24262746,0.00106196,0.07975076,2.16418741,4.79180890,0.60185967,0.00000000
-4.22911456,5.03023275,0.59897560,0.23553018,0.00103438,0.07759837,2.10000718,4.68054983,0.58536225,0.00000000
-4.22311156,4.88589984,0.57964652,0.22800023,0.00101009,0.07523091,2.02894836,4.55489016,0.56716431,0.00000000
-4.21710855,4.72897129,0.55907810,0.22020282,0.00099019,0.07267985,1.95220422,4.41703606,0.54752668,0.00000000
-4.21110555,4.56201861,0.53759575,0.21230144,0.00097568,0.06997676,1.87097492,4.26927155,0.52671199,0.00000000
-4.20510255,4.38762363,0.51551404,0.20445453,0.00096743,0.06715273,1.78644052,4.11391738,0.50498089,0.00000000
-4.19909955,4.20833484,0.49313097,0.19681239,0.00096620,0.06423812,1.69973743,3.95329326,0.48258885,0.00000000
-4.19309655,4.02662884,0.47072337,0.18951439,0.00097257,0.06126219,1.61193891,3.78968385,0.45978354,0.00000000
-4.18709355,3.84487700,0.44854332,0.18268663,0.00098696,0.05825291,1.52403974,3.62530828,0.43680264,0.00000000
-4.18109055,3.66531695,0.42681573,0.17643992,0.00100962,0.05523680,1.43694516,3.46229291,0.41387206,0.00000000
-4.17508754,3.49002863,0.40573683,0.17086823,0.00104059,0.05223882,1.35146376,3.30264711,0.39120445,0.00000000
-4.16908454,3.32091422,0.38547361,0.16604758,0.00107972,0.04928227,1.26830409,3.14824140,0.36899783,0.00000000
-4.16308154,3.15968160,0.36616405,0.16203524,0.00112668,0.04638873,1.18807425,3.00078764,0.34743435,0.00000000
-4.15707854,3.00783074,0.34791797,0.15886960,0.00118090,0.04357803,1.11128409,2.86182107,0.32667906,0.00000000
-4.15107554,2.86664275,0.33081845,0.15657023,0.00124167,0.04086817,1.03834931,2.73268389,0.30687880,0.00000000
-4.14507254,2.73717146,0.31492363,0.15513863,0.00130807,0.03827533,0.96959686,2.61451068,0.28816106,0.00000000
-4.13906953,2.62023748,0.30026887,0.15455923,0.00137900,0.03581376,0.90527120,2.50821573,0.27063299,0.00000000
-4.13306653,2.51642494,0.28686903,0.15480097,0.00145325,0.03349578,0.84554092,2.41448288,0.25438058,0.00000000
-4.12706353,2.42608126,0.27472098,0.15581911,0.00152944,0.03133174,0.79050539,2.33375831,0.23946808,0.00000000
-4.12106053,2.34932015,0.26380618,0.15755757,0.00160614,0.02932997,0.74020120,2.26624704,0.22593776,0.00000000
-4.11505753,2.28602847,0.25409319,0.15995136,0.00168184,0.02749680,0.69460836,2.21191367,0.21381008,0.00000000
-4.10905453,2.23587697,0.24554029,0.16292935,0.00175499,0.02583658,0.65365606,2.17048802,0.20308435,0.00000000
-4.10305153,2.19833533,0.23809788,0.16641710,0.00182407,0.02435170,0.61722818,2.14147594,0.19373989,0.00000000
-4.09704852,2.17269139,0.23171095,0.17033959,0.00188760,0.02304268,0.58516855,2.12417566,0.18573762,0.00000000
-4.09104552,2.15807441,0.22632119,0.17462393,0.00194422,0.02190830,0.55728607,2.11769945,0.17902228,0.00000000
-4.08504252,2.15348198,0.22186905,0.17920176,0.00199265,0.02094569,0.53335986,2.12100032,0.17352488,0.00000000
-4.07903952,2.15780979,0.21829547,0.18401128,0.00203183,0.02015054,0.51314447,2.13290324,0.16916559,0.00000000
-4.07303652,2.16988363,0.21554334,0.18899876,0.00206086,0.01951726,0.49637522,2.15213976,0.16585676,0.00000000
-4.06703352,2.18849236,0.21355860,0.19411960,0.00207908,0.01903919,0.48277382,2.17738520,0.16350607,0.00000000
-4.06103052,2.21242103,0.21229103,0.19933863,0.00208605,0.01870877,0.47205401,2.20729696,0.16201946,0.00000000
-4.05502751,2.24048276,0.21169457,0.20462992,0.00208159,0.01851776,0.46392744,2.24055276,0.16130402,0.00000000
-4.04902451,2.27154854,0.21172737,0.20997584,0.00206579,0.01845743,0.45810951,2.27588731,0.16127038,0.00000000
-4.04302151,2.30457379,0.21235138,0.21536567,0.00203897,0.01851869,0.45432508,2.31212635,0.16183477,0.00000000
-4.03701851,2.33862108,0.21353173,0.22079368,0.00200168,0.01869226,0.45231404,2.34821681,0.16292051,0.00000000
-4.03101551,2.37287834,0.21523579,0.22625685,0.00195469,0.01896876,0.45183644,2.38325220,0.16445897,0.00000000
-4.02501251,2.40667228,0.21743213,0.23175247,0.00189896,0.01933884,0.45267717,2.41649270,0.16639006,0.00000000
-4.01900950,2.43947702,0.22008938,0.23727567,0.00183560,0.01979321,0.45465013,2.44737941,0.16866212,0.00000000
-4.01300650,2.47091808,0.22317518,0.24281706,0.00176584,0.02032275,0.45760158,2.47554286,0.17123157,0.00000000
-4.00700350,2.50077217,0.22665525,0.24836082,0.00169099,0.02091849,0.46141299,2.50080571,0.17406209,0.00000000
-4.00100050,2.52896335,0.23049274,0.25388314,0.00161240,0.02157174,0.46600295,2.52318026,0.17712383,0.00000000
-3.99499750,2.55555609,0.23464791,0.25935134,0.00153143,0.02227409,0.47132850,2.54286110,0.18039249,0.00000000
-3.98899450,2.58074611,0.23907825,0.26472366,0.00144940,0.02301751,0.47738557,2.56021357,0.18384856,0.00000000
-3.98299150,2.60484947,0.24373895,0.26994986,0.00136758,0.02379441,0.48420874,2.57575883,0.18747681,0.00000000
-3.97698849,2.62829045,0.24858392,0.27497243,0.00128712,0.02459775,0.49187031,2.59015588,0.19126613,0.00000000
-3.97098549,2.65158862,0.25356709,0.27972865,0.00120909,0.02542119,0.50047847,2.60418141,0.19520980,0.00000000
-3.96498249,2.67534528,0.25864414,0.28415317,0.00113440,0.02625916,0.51017485,2.61870765,0.19930612,0.00000000
-3.95897949,2.70022928,0.26377432,0.28818103,0.00106383,0.02710704,0.52113111,2.63467873,0.20355956,0.00000000
-3.95297649,2.72696211,0.26892251,0.29175100,0.00099801,0.02796128,0.53354472,2.65308563,0.20798211,0.00000000
-3.94697349,2.75630184,0.27406105,0.29480901,0.00093741,0.02881945,0.54763381,2.67494001,0.21259488,0.00000000
-3.94097049,2.78902584,0.27917148,0.29731140,0.00088237,0.02968038,0.56363097,2.70124676,0.21742978,0.00000000
-3.93496748,2.82591168,0.28424582,0.29922790,0.00083308,0.03054410,0.58177606,2.73297567,0.22253099,0.00000000
-3.92896448,2.86771616,0.28928738,0.30054402,0.00078962,0.03141186,0.60230801,2.77103213,0.22795612,0.00000000
-3.92296148,2.91515237,0.29431096,0.30126276,0.00075194,0.03228598,0.62545559,2.81622734,0.23377683,0.00000000
-3.91695848,2.96886478,0.29934229,0.30140548,0.00071992,0.03316965,0.65142741,2.86924833,0.24007865,0.00000000
-3.91095548,3.02940295,0.30441680,0.30101187,0.00069334,0.03406671,0.68040118,2.93062869,0.24696001,0.00000000
-3.90495248,3.09719443,0.30957773,0.30013893,0.00067194,0.03498130,0.71251271,3.00072067,0.25453022,0.00000000
-3.89894947,3.17251791,0.31487346,0.29885909,0.00065540,0.03591747,0.74784476,3.07966986,0.26290638,0.00000000
-3.89294647,3.25547767,0.32035450,0.29725745,0.00064340,0.03687876,0.78641647,3.16739363,0.27220934,0.00000000
-3.88694347,3.34598100,0.32607003,0.29542829,0.00063557,0.03786779,0.82817364,3.26356464,0.28255869,0.00000000
-3.88094047,3.44371980,0.33206427,0.29347108,0.00063158,0.03888581,0.87298051,3.36760077,0.29406695,0.00000000
-3.87493747,3.54815809,0.33837296,0.29148611,0.00063107,0.03993232,0.92061350,3.47866259,0.30683326,0.00000000
-3.86893447,3.65852659,0.34502011,0.28957012,0.00063373,0.04100475,0.97075760,3.59565934,0.32093683,0.00000000
-3.86293147,3.77382563,0.35201520,0.28781192,0.00063927,0.04209823,1.02300566,3.71726421,0.33643035,0.00000000
-3.85692846,3.89283713,0.35935113,0.28628846,0.00064740,0.04320548,1.07686103,3.84193907,0.35333397,0.00000000
-3.85092546,4.01414595,0.36700293,0.28506148,0.00065791,0.04431681,1.13174388,3.96796840,0.37162997,0.00000000
-3.84492246,4.13617042,0.37492751,0.28417489,0.00067058,0.04542030,1.18700107,4.09350185,0.39125856,0.00000000
-3.83891946,4.25720152,0.38306433,0.28365299,0.00068525,0.04650205,1.24191961,4.21660397,0.41211512,0.00000000
-3.83291646,4.37544913,0.39133712,0.28349978,0.00070176,0.04754662,1.29574330,4.33530962,0.43404915,0.00000000
-3.82691346,4.48909403,0.39965642,0.28369914,0.00072001,0.04853760,1.34769221,4.44768267,0.45686507,0.00000000
-3.82091046,4.59634318,0.40792300,0.28421608,0.00073991,0.04945820,1.39698407,4.55187575,0.48032493,0.00000000
-3.81490745,4.69548609,0.41603182,0.28499888,0.00076138,0.05029195,1.44285703,4.64618819,0.50415311,0.00000000
-3.80890445,4.78494953,0.42387635,0.28598196,0.00078435,0.05102344,1.48459265,4.72911976,0.52804286,0.00000000
-3.80290145,4.86334812,0.43135303,0.28708943,0.00080877,0.05163901,1.52153822,4.79941735,0.55166444,0.00000000
-3.79689845,4.92952831,0.43836563,0.28823903,0.00083458,0.05212739,1.55312740,4.85611262,0.57467467,0.00000000
-3.79089545,4.98260358,0.44482915,0.28934625,0.00086172,0.05248032,1.57889818,4.89854857,0.59672734,0.00000000
-3.78489245,5.02197926,0.45067320,0.29032859,0.00089011,0.05269296,1.59850735,4.92639390,0.61748433,0.00000000
-3.77888944,5.04736575,0.45584459,0.29110946,0.00091966,0.05276422,1.61174079,4.93964448,0.63662662,0.00000000
-3.77288644,5.05877972,0.46030898,0.29162188,0.00095025,0.05269690,1.61851907,4.93861188,0.65386502,0.00000000
-3.76688344,5.05653322,0.46405159,0.29181151,0.00098175,0.05249769,1.61889806,4.92389978,0.66894999,0.00000000
-3.76088044,5.04121175,0.46707694,0.29163917,0.00101396,0.05217695,1.61306468,4.89636957,0.68168001,0.00000000
-3.75487744,5.01364234,0.46940765,0.29108259,0.00104670,0.05174838,1.60132783,4.85709705,0.69190843,0.00000000
-3.74887444,4.97485367,0.47108250,0.29013741,0.00107973,0.05122856,1.58410520,4.80732255,0.69954806,0.00000000
-3.74287144,4.92603038,0.47215378,0.28881750,0.00111281,0.05063631,1.56190641,4.74839715,0.70457367,0.00000000
-3.73686843,4.86846396,0.47268421,0.28715448,0.00114565,0.04999202,1.53531353,4.68172768,0.70702203,0.00000000
-3.73086543,4.80350280,0.47274368,0.28519670,0.00117799,0.04931693,1.50495981,4.60872328,0.70698957,0.00000000
-3.72486243,4.73250362,0.47240585,0.28300751,0.00120953,0.04863239,1.47150771,4.53074600,0.70462778,0.00000000
-3.71885943,4.65678674,0.47174502,0.28066317,0.00124002,0.04795909,1.43562711,4.44906752,0.70013648,0.00000000
-3.71285643,4.57759666,0.47083323,0.27825031,0.00126922,0.04731646,1.39797481,4.36483381,0.69375535,0.00000000
-3.70685343,4.49606971,0.46973785,0.27586310,0.00129690,0.04672201,1.35917594,4.27903874,0.68575404,0.00000000
-3.70085043,4.41320925,0.46851970,0.27360017,0.00132292,0.04619086,1.31980818,4.19250731,0.67642131,0.00000000
-3.69484742,4.32986915,0.46723163,0.27156143,0.00134717,0.04573536,1.28038901,4.10588844,0.66605374,0.00000000
-3.68884442,4.24674519,0.46591778,0.26984479,0.00136960,0.04536478,1.24136646,4.01965670,0.65494435,0.00000000
-3.68284142,4.16437394,0.46461310,0.26854286,0.00139024,0.04508522,1.20311339,3.93412216,0.64337188,0.00000000
-3.67683842,4.08313815,0.46334342,0.26773972,0.00140918,0.04489952,1.16592512,3.84944671,0.63159093,0.00000000
-3.67083542,4.00327755,0.46212568,0.26750774,0.00142656,0.04480735,1.13002030,3.76566545,0.61982350,0.00000000
-3.66483242,3.92490360,0.46096830,0.26790461,0.00144260,0.04480532,1.09554444,3.68271129,0.60825228,0.00000000
-3.65882941,3.84801704,0.45987164,0.26897058,0.00145751,0.04488726,1.06257572,3.60044110,0.59701590,0.00000000
-3.65282641,3.77252680,0.45882836,0.27072599,0.00147156,0.04504446,1.03113252,3.51866175,0.58620623,0.00000000
-3.64682341,3.69826916,0.45782365,0.27316927,0.00148501,0.04526596,1.00118210,3.43715459,0.57586799,0.00000000
-3.64082041,3.62502625,0.45683539,0.27627535,0.00149807,0.04553894,0.97264983,3.35569745,0.56600033,0.00000000
-3.63481741,3.55254322,0.45583410,0.27999476,0.00151095,0.04584905,0.94542861,3.27408312,0.55656049,0.00000000
-3.62881441,3.48054359,0.45478288,0.28425334,0.00152376,0.04618075,0.91938795,3.19213406,0.54746915,0.00000000
-3.62281141,3.40874267,0.45363731,0.28895284,0.00153654,0.04651766,0.89438245,3.10971306,0.53861719,0.00000000
-3.61680840,3.33685910,0.45234545,0.29397228,0.00154921,0.04684295,0.87025936,3.02673011,0.52987354,0.00000000
-3.61080540,3.26462460,0.45084809,0.29917025,0.00156162,0.04713961,0.84686515,2.94314590,0.52109370,0.00000000
-3.60480240,3.19179240,0.44907926,0.30438809,0.00157348,0.04739084,0.82405107,2.85897235,0.51212844,0.00000000
-3.59879940,3.11814460,0.44696714,0.30945393,0.00158438,0.04758034,0.80167754,2.77427107,0.50283239,0.00000000
-3.59279640,3.04349892,0.44443552,0.31418747,0.00159385,0.04769263,0.77961760,2.68915028,0.49307206,0.00000000
-3.58679340,2.96771503,0.44140561,0.31840542,0.00160130,0.04771335,0.75775947,2.60376095,0.48273296,0.00000000
-3.58079040,2.89070075,0.43779847,0.32192730,0.00160611,0.04762957,0.73600831,2.51829279,0.47172563,0.00000000
-3.57478739,2.81241820,0.43353772,0.32458157,0.00160762,0.04743008,0.71428738,2.43297051,0.45999019,0.00000000
