energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
3.55077539,3.68987010,-3.68987010,0.01948576,-0.01948576,0.12201877,-0.12201877,0.26287497,-0.26287497,0.02734435,-0.02734435,0.05597189,-0.05597189,0.68461610,-0.68461610,0.69837749,-0.69837749,2.88989632,-2.88989632
3.55677839,3.77042263,-3.77042263,0.01989994,-0.01989994,0.12907710,-0.12907710,0.26977415,-0.26977415,0.02804787,-0.02804787,0.05900558,-0.05900558,0.70095182,-0.70095182,0.71846740,-0.71846741,2.94903882,-2.94903882
3.56278139,3.84236555,-3.84236555,0.02024933,-0.02024933,0.13602205,-0.13602205,0.27606921,-0.27606921,0.02866332,-0.02866332,0.06203136,-0.06203136,0.71560054,-0.71560054,0.73704379,-0.73704380,3.00135412,-3.00135412
3.56878439,3.90509300,-3.90509300,0.02053526,-0.02053526,0.14279259,-0.14279259,0.28172870,-0.28172870,0.02918679,-0.02918679,0.06502473,-0.06502473,0.72844224,-0.72844225,0.75394379,-0.75394379,3.04638540,-3.04638541
3.57478739,3.95810166,-3.95810167,0.02076074,-0.02076074,0.14932675,-0.14932675,0.28672912,-0.28672912,0.02961597,-0.02961597,0.06796003,-0.06796003,0.73937231,-0.73937231,0.76902828,-0.76902828,3.08376004,-3.08376004
3.58079040,4.00100285,-4.00100286,0.02093043,-0.02093043,0.15556249,-0.15556249,0.29105534,-0.29105534,0.02995024,-0.02995024,0.07081091,-0.07081091,0.74830387,-0.74830387,0.78218432,-0.78218432,3.11319905,-3.11319905
3.58679340,4.03353099,-4.03353100,0.02105044,-0.02105044,0.16143863,-0.16143864,0.29470074,-0.29470074,0.03019061,-0.03019061,0.07355085,-0.07355085,0.75516982,-0.75516982,0.79332650,-0.79332650,3.13452354,-3.13452354
3.59279640,4.05554807,-4.05554807,0.02112814,-0.02112814,0.16689582,-0.16689582,0.29766720,-0.29766720,0.03033967,-0.03033967,0.07615378,-0.07615378,0.75992435,-0.75992435,0.80239715,-0.80239716,3.14765764,-3.14765764
3.59879940,4.06704394,-4.06704394,0.02117192,-0.02117192,0.17187742,-0.17187742,0.29996482,-0.29996482,0.03040142,-0.03040142,0.07859470,-0.07859470,0.76254393,-0.76254393,0.80936566,-0.80936566,3.15262800,-3.15262800
3.60480240,4.06813272,-4.06813272,0.02119085,-0.02119085,0.17633054,-0.17633054,0.30161139,-0.30161139,0.03038109,-0.03038109,0.08085033,-0.08085033,0.76302779,-0.76302779,0.81422678,-0.81422678,3.14956004,-3.14956004
3.61080540,4.05904560,-4.05904560,0.02119436,-0.02119436,0.18020691,-0.18020691,0.30263166,-0.30263166,0.03028494,-0.03028494,0.08289968,-0.08289968,0.76139775,-0.76139775,0.81699839,-0.81699839,3.13867120,-3.13867120
3.61680840,4.04012072,-4.04012072,0.02119187,-0.02119187,0.18346387,-0.18346387,0.30305643,-0.30305643,0.03011999,-0.03011999,0.08472464,-0.08472464,0.75769771,-0.75769771,0.81771878,-0.81771878,3.12026185,-3.12026185
3.62281141,4.01179093,-4.01179093,0.02119241,-0.02119241,0.18606519,-0.18606519,0.30292152,-0.30292152,0.02989375,-0.02989375,0.08631045,-0.08631045,0.75199260,-0.75199260,0.81644363,-0.81644363,3.09470448,-3.09470448
3.62881441,3.97457023,-3.97457022,0.02120424,-0.02120424,0.18798194,-0.18798194,0.30226661,-0.30226661,0.02961397,-0.02961397,0.08764605,-0.08764605,0.74436706,-0.74436706,0.81324314,-0.81324314,3.06243198,-3.06243198
3.63481741,3.92903976,-3.92903975,0.02123452,-0.02123452,0.18919328,-0.18919328,0.30113408,-0.30113408,0.02928838,-0.02928838,0.08872440,-0.08872440,0.73492388,-0.73492388,0.80819935,-0.80819935,3.02392572,-3.02392572
3.64082041,3.87583425,-3.87583425,0.02128898,-0.02128898,0.18968715,-0.18968715,0.29956786,-0.29956786,0.02892447,-0.02892447,0.08954261,-0.08954261,0.72378229,-0.72378228,0.80140381,-0.80140381,2.97970410,-2.97970409
3.64682341,3.81562945,-3.81562944,0.02137168,-0.02137168,0.18946084,-0.18946084,0.29761230,-0.29761230,0.02852927,-0.02852927,0.09010192,-0.09010192,0.71107612,-0.71107612,0.79295585,-0.79295585,2.93031221,-2.93031220
3.65282641,3.74913114,-3.74913113,0.02148477,-0.02148477,0.18852151,-0.18852151,0.29531123,-0.29531123,0.02810921,-0.02810921,0.09040762,-0.09040762,0.69695211,-0.69695211,0.78296132,-0.78296132,2.87631303,-2.87631302
3.65882941,3.67706606,-3.67706605,0.02162836,-0.02162836,0.18688645,-0.18688645,0.29270714,-0.29270714,0.02767003,-0.02767003,0.09046881,-0.09046881,0.68156806,-0.68156805,0.77153203,-0.77153203,2.81828033,-2.81828033
3.66483242,3.60017470,-3.60017469,0.02180049,-0.02180049,0.18458323,-0.18458323,0.28984048,-0.28984048,0.02721666,-0.02721666,0.09029799,-0.09029799,0.66509116,-0.66509116,0.75878556,-0.75878556,2.75679346,-2.75679346
3.67083542,3.51920598,-3.51920597,0.02199713,-0.02199713,0.18164963,-0.18164963,0.28674924,-0.28674924,0.02675327,-0.02675327,0.08991068,-0.08991068,0.64769632,-0.64769632,0.74484547,-0.74484547,2.69243373,-2.69243372
3.67683842,3.43491333,-3.43491332,0.02221228,-0.02221228,0.17813328,-0.17813328,0.28346866,-0.28346865,0.02628320,-0.02628320,0.08932484,-0.08932484,0.62956447,-0.62956447,0.72984186,-0.72984186,2.62578223,-2.62578222
3.68284142,3.34805189,-3.34805189,0.02243817,-0.02243817,0.17409118,-0.17409118,0.28003112,-0.28003112,0.02580911,-0.02580911,0.08856034,-0.08856034,0.61088085,-0.61088085,0.71391178,-0.71391178,2.55741855,-2.55741854
3.68884442,3.25937612,-3.25937611,0.02266549,-0.02266549,0.16958876,-0.16958876,0.27646627,-0.27646627,0.02533296,-0.02533296,0.08763836,-0.08763836,0.59183321,-0.59183321,0.69719969,-0.69719969,2.48792000,-2.48791999
3.69484742,3.16963728,-3.16963727,0.02288369,-0.02288369,0.16469891,-0.16469891,0.27280120,-0.27280120,0.02485619,-0.02485619,0.08658081,-0.08658081,0.57260991,-0.57260991,0.67985750,-0.67985750,2.41786064,-2.41786063
3.70085043,3.07958039,-3.07958038,0.02308138,-0.02308138,0.15950058,-0.15950058,0.26906080,-0.26906080,0.02437977,-0.02437977,0.08540980,-0.08540980,0.55339780,-0.55339780,0.66204422,-0.66204422,2.34780974,-2.34780973
3.70685343,2.98993986,-2.98993985,0.02324672,-0.02324672,0.15407723,-0.15407723,0.26526809,-0.26526809,0.02390432,-0.02390432,0.08414711,-0.08414711,0.53437996,-0.53437996,0.64392500,-0.64392500,2.27832921,-2.27832921
3.71285643,2.90143384,-2.90143384,0.02336782,-0.02336782,0.14851509,-0.14851509,0.26144469,-0.26144469,0.02343025,-0.02343025,0.08281383,-0.08281383,0.51573326,-0.51573326,0.62566959,-0.62566959,2.20996963,-2.20996962
3.71885943,2.81475681,-2.81475680,0.02343317,-0.02343317,0.14290128,-0.14290128,0.25761114,-0.25761114,0.02295779,-0.02295779,0.08142995,-0.08142995,0.49762571,-0.49762571,0.60745015,-0.60745015,2.14326465,-2.14326465
3.72486243,2.73057051,-2.73057050,0.02343208,-0.02343208,0.13732177,-0.13732177,0.25378728,-0.25378728,0.02248712,-0.02248712,0.08001418,-0.08001418,0.48021381,-0.48021381,0.58943845,-0.58943845,2.07872396,-2.07872395
3.73086543,2.64949346,-2.64949345,0.02335506,-0.02335506,0.13185941,-0.13185941,0.24999241,-0.24999241,0.02201839,-0.02201839,0.07858370,-0.07858370,0.46363972,-0.46363972,0.57180256,-0.57180256,2.01682467,-2.01682467
3.73686843,2.57208925,-2.57208924,0.02319415,-0.02319415,0.12659190,-0.12659190,0.24624540,-0.24624540,0.02155181,-0.02155181,0.07715411,-0.07715411,0.44802859,-0.44802859,0.55470322,-0.55470322,1.95800169,-1.95800168
3.74287144,2.49885427,-2.49885427,0.02294321,-0.02294321,0.12158992,-0.12158992,0.24256462,-0.24256462,0.02108761,-0.02108761,0.07573936,-0.07573936,0.43348600,-0.43348600,0.53828988,-0.53828988,1.90263730,-1.90263730
3.74887444,2.43020534,-2.43020534,0.02259819,-0.02259819,0.11691540,-0.11691540,0.23896767,-0.23896767,0.02062609,-0.02062609,0.07435175,-0.07435175,0.42009564,-0.42009564,0.52269679,-0.52269679,1.85105072,-1.85105072
3.75487744,2.36646796,-2.36646796,0.02215722,-0.02215722,0.11262006,-0.11262006,0.23547103,-0.23547103,0.02016758,-0.02016758,0.07300193,-0.07300193,0.40791739,-0.40791739,0.50803923,-0.50803923,1.80348799,-1.80348799
3.76088044,2.30786595,-2.30786594,0.02162075,-0.02162075,0.10874413,-0.10874413,0.23208946,-0.23208946,0.01971243,-0.01971243,0.07169892,-0.07169892,0.39698582,-0.39698582,0.49441007,-0.49441007,1.76011306,-1.76011306
3.76688344,2.25451305,-2.25451305,0.02099148,-0.02099148,0.10531556,-0.10531556,0.22883532,-0.22883532,0.01926097,-0.01926097,0.07045011,-0.07045011,0.38730934,-0.38730934,0.48187682,-0.48187682,1.72100055,-1.72100055
3.77288644,2.20640727,-2.20640726,0.02027431,-0.02027431,0.10234943,-0.10234943,0.22571783,-0.22571783,0.01881349,-0.01881349,0.06926123,-0.06926123,0.37886989,-0.37886989,0.47047943,-0.47047943,1.68613086,-1.68613086
3.77888944,2.16342833,-2.16342833,0.01947619,-0.01947619,0.09984784,-0.09984784,0.22274227,-0.22274226,0.01837020,-0.01837020,0.06813629,-0.06813629,0.37162341,-0.37162341,0.46022881,-0.46022881,1.65538796,-1.65538795
3.78489245,2.12533887,-2.12533886,0.01860585,-0.01860585,0.09780017,-0.09780017,0.21990919,-0.21990919,0.01793117,-0.01793117,0.06707746,-0.06707746,0.36550104,-0.36550104,0.45110629,-0.45110629,1.62856038,-1.62856038
3.79089545,2.09178936,-2.09178936,0.01767357,-0.01767357,0.09618373,-0.09618373,0.21721382,-0.21721382,0.01749634,-0.01749634,0.06608498,-0.06608498,0.36041099,-0.36041099,0.44306400,-0.44306400,1.60534557,-1.60534557
3.79689845,2.06232723,-2.06232723,0.01669084,-0.01669084,0.09496471,-0.09496471,0.21464548,-0.21464548,0.01706552,-0.01706552,0.06515699,-0.06515699,0.35624126,-0.35624126,0.43602623,-0.43602623,1.58535755,-1.58535755
3.80290145,2.03640969,-2.03640969,0.01566999,-0.01566999,0.09409957,-0.09409957,0.21218741,-0.21218741,0.01663833,-0.01663833,0.06428946,-0.06428946,0.35286293,-0.35286293,0.42989168,-0.42989168,1.56813800,-1.56813800
3.80890445,2.01342037,-2.01342037,0.01462389,-0.01462389,0.09353660,-0.09353660,0.20981673,-0.20981673,0.01621430,-0.01621430,0.06347601,-0.06347600,0.35013413,-0.35013413,0.42453663,-0.42453663,1.55317033,-1.55317033
3.81490745,1.99268915,-1.99268914,0.01356551,-0.01356551,0.09321782,-0.09321782,0.20750487,-0.20750487,0.01579284,-0.01579284,0.06270794,-0.06270793,0.34790453,-0.34790453,0.41981890,-0.41981890,1.53989639,-1.53989639
3.82091046,1.97351459,-1.97351459,0.01250767,-0.01250767,0.09308094,-0.09308094,0.20521827,-0.20521826,0.01537330,-0.01537330,0.06197423,-0.06197423,0.34602014,-0.34602014,0.41558240,-0.41558240,1.52773536,-1.52773536
3.82691346,1.95518842,-1.95518842,0.01146269,-0.01146269,0.09306151,-0.09306151,0.20291945,-0.20291945,0.01495505,-0.01495505,0.06126168,-0.06126168,0.34432845,-0.34432845,0.41166227,-0.41166227,1.51610400,-1.51610400
3.83291646,1.93702100,-1.93702099,0.01044211,-0.01044211,0.09309505,-0.09309505,0.20056854,-0.20056854,0.01453753,-0.01453753,0.06055515,-0.06055515,0.34268362,-0.34268362,0.40789038,-0.40789038,1.50443772,-1.50443772
3.83891946,1.91836704,-1.91836704,0.00945654,-0.00945654,0.09311914,-0.09311914,0.19812496,-0.19812496,0.01412034,-0.01412034,0.05983792,-0.05983791,0.34095161,-0.34095161,0.40410093,-0.40410093,1.49221152,-1.49221152
3.84492246,1.89865062,-1.89865062,0.00851545,-0.00851545,0.09307539,-0.09307539,0.19554950,-0.19554950,0.01370330,-0.01370330,0.05909214,-0.05909214,0.33901499,-0.33901499,0.40013613,-0.40013613,1.47896015,-1.47896015
3.85092546,1.87738836,-1.87738836,0.00762710,-0.00762710,0.09291125,-0.09291125,0.19280643,-0.19280643,0.01328658,-0.01328658,0.05829945,-0.05829945,0.33677743,-0.33677743,0.39585163,-0.39585163,1.46429655,-1.46429655
3.85692846,1.85421003,-1.85421003,0.00679851,-0.00679851,0.09258157,-0.09258157,0.18986576,-0.18986576,0.01287074,-0.01287074,0.05744158,-0.05744158,0.33416750,-0.33416751,0.39112165,-0.39112165,1.44792804,-1.44792804
3.86293147,1.82887569,-1.82887569,0.00603547,-0.00603547,0.09204983,-0.09204983,0.18670544,-0.18670544,0.01245679,-0.01245679,0.05650109,-0.05650108,0.33114178,-0.33114178,0.38584346,-0.38584346,1.42966930,-1.42966930
3.86893447,1.80128851,-1.80128851,0.00534264,-0.00534264,0.09128905,-0.09128905,0.18331335,-0.18331335,0.01204629,-0.01204629,0.05546207,-0.05546207,0.32768703,-0.32768703,0.37994125,-0.37994125,1.40945193,-1.40945193
3.87493747,1.77150287,-1.77150287,0.00472363,-0.00472363,0.09028238,-0.09028238,0.17968906,-0.17968906,0.01164134,-0.01164134,0.05431089,-0.05431088,0.32382148,-0.32382148,0.37336911,-0.37336911,1.38732991,-1.38732991
3.88094047,1.73972714,-1.73972714,0.00418119,-0.00418119,0.08902325,-0.08902325,0.17584522,-0.17584522,0.01124463,-0.01124463,0.05303674,-0.05303674,0.31959496,-0.31959497,0.36611309,-0.36611309,1.36348080,-1.36348080
3.88694347,1.70632105,-1.70632105,0.00371735,-0.00371735,0.08751515,-0.08751515,0.17180841,-0.17180841,0.01085942,-0.01085942,0.05163229,-0.05163229,0.31508806,-0.31508806,0.35819216,-0.35819216,1.33820259,-1.33820259
3.89294647,1.67178762,-1.67178762,0.00333366,-0.00333366,0.08577110,-0.08577110,0.16761961,-0.16761961,0.01048949,-0.01048949,0.05009403,-0.05009403,0.31041013,-0.31041013,0.34965815,-0.34965815,1.31190618,-1.31190618
3.89894947,1.63675979,-1.63675979,0.00303130,-0.00303130,0.08381274,-0.08381274,0.16333391,-0.16333391,0.01013913,-0.01013913,0.04842253,-0.04842253,0.30569636,-0.30569636,0.34059455,-0.34059455,1.28510378,-1.28510378
3.90495248,1.60198220,-1.60198220,0.00281134,-0.00281134,0.08166913,-0.08166913,0.15901983,-0.15901983,0.00981304,-0.00981304,0.04662258,-0.04662258,0.30110386,-0.30110386,0.33111424,-0.33111424,1.25839360,-1.25839360
3.91095548,1.56828876,-1.56828876,0.00267484,-0.00267484,0.07937535,-0.07937535,0.15475792,-0.15475792,0.00951622,-0.00951622,0.04470303,-0.04470303,0.29680703,-0.29680703,0.32135616,-0.32135616,1.23244130,-1.23244130
3.91695848,1.53657666,-1.53657666,0.00262299,-0.00262299,0.07697091,-0.07697091,0.15063893,-0.15063893,0.00925388,-0.00925388,0.04267657,-0.04267657,0.29299222,-0.29299222,0.31148111,-0.31148111,1.20795888,-1.20795888
3.92296148,1.50777780,-1.50777780,0.00265719,-0.00265719,0.07449807,-0.07449807,0.14676144,-0.14676144,0.00903127,-0.00903127,0.04055928,-0.04055928,0.28985199,-0.28985199,0.30166669,-0.30166669,1.18568167,-1.18568167
3.92896448,1.48282854,-1.48282854,0.00277911,-0.00277912,0.07200008,-0.07200008,0.14322919,-0.14322919,0.00885359,-0.00885359,0.03837009,-0.03837009,0.28757908,-0.28757908,0.29210160,-0.29210160,1.16634434,-1.16634434
3.93496748,1.46263888,-1.46263888,0.00299065,-0.00299065,0.06951961,-0.06951961,0.14014800,-0.14014800,0.00872580,-0.00872580,0.03613008,-0.03613007,0.28636037,-0.28636037,0.28297951,-0.28297951,1.15065652,-1.15065653
3.94097049,1.44806200,-1.44806200,0.00329386,-0.00329386,0.06709706,-0.06709706,0.13762264,-0.13762264,0.00865250,-0.00865250,0.03386174,-0.03386174,0.28637095,-0.28637096,0.27449258,-0.27449258,1.13927901,-1.13927901
3.94697349,1.43986518,-1.43986518,0.00369087,-0.00369087,0.06476930,-0.06476930,0.13575346,-0.13575346,0.00863778,-0.00863778,0.03158823,-0.03158823,0.28776855,-0.28776855,0.26682496,-0.26682496,1.13280124,-1.13280124
3.95297649,1.43870305,-1.43870306,0.00418367,-0.00418367,0.06256844,-0.06256844,0.13463321,-0.13463321,0.00868505,-0.00868505,0.02933256,-0.02933256,0.29068842,-0.29068842,0.26014644,-0.26014644,1.13172075,-1.13172075
3.95897949,1.44509398,-1.44509398,0.00477394,-0.00477394,0.06052092,-0.06052092,0.13434383,-0.13434383,0.00879698,-0.00879698,0.02711688,-0.02711688,0.29523896,-0.29523896,0.25460644,-0.25460644,1.13642527,-1.13642527
3.96498249,1.45940019,-1.45940020,0.00546274,-0.00546274,0.05864697,-0.05864697,0.13495356,-0.13495356,0.00897534,-0.00897534,0.02496180,-0.02496180,0.30149800,-0.30149800,0.25032849,-0.25032849,1.14717785,-1.14717786
3.97098549,1.48181233,-1.48181233,0.00625028,-0.00625028,0.05696022,-0.05696022,0.13651431,-0.13651431,0.00922093,-0.00922093,0.02288585,-0.02288585,0.30951003,-0.30951004,0.24740558,-0.24740558,1.16410560,-1.16410560
3.97698849,1.51233868,-1.51233869,0.00713558,-0.00713558,0.05546773,-0.05546773,0.13905937,-0.13905937,0.00953350,-0.00953350,0.02090504,-0.02090504,0.31928423,-0.31928424,0.24589626,-0.24589626,1.18719210,-1.18719211
3.98299150,1.55079943,-1.55079943,0.00811622,-0.00811622,0.05417020,-0.05417020,0.14260161,-0.14260161,0.00991173,-0.00991173,0.01903250,-0.01903250,0.33079349,-0.33079350,0.24582181,-0.24582181,1.21627391,-1.21627392
3.98899450,1.59682596,-1.59682597,0.00918802,-0.00918802,0.05306250,-0.05306250,0.14713211,-0.14713211,0.01035315,-0.01035315,0.01727831,-0.01727831,0.34397432,-0.34397432,0.24716459,-0.24716459,1.25104096,-1.25104096
3.99499750,1.64986525,-1.64986526,0.01034479,-0.01034479,0.05213437,-0.05213437,0.15261936,-0.15261936,0.01085421,-0.01085421,0.01564948,-0.01564948,0.35872763,-0.35872763,0.24986747,-0.24986747,1.29104094,-1.29104095
4.00100050,1.70918912,-1.70918913,0.01157818,-0.01157818,0.05137126,-0.05137126,0.15900892,-0.15900893,0.01141022,-0.01141022,0.01414994,-0.01414994,0.37492035,-0.37492036,0.25383458,-0.25383458,1.33568752,-1.33568753
4.00700350,1.77390807,-1.77390808,0.01287749,-0.01287749,0.05075528,-0.05075528,0.16622383,-0.16622383,0.01201549,-0.01201549,0.01278078,-0.01278078,0.39238786,-0.39238787,0.25893321,-0.25893321,1.38427208,-1.38427208
4.01300650,1.84298947,-1.84298948,0.01422965,-0.01422965,0.05026623,-0.05026623,0.17416540,-0.17416540,0.01266333,-0.01266333,0.01154045,-0.01154045,0.41093703,-0.41093703,0.26499688,-0.26499688,1.43597872,-1.43597873
4.01900950,1.91527950,-1.91527951,0.01561927,-0.01561927,0.04988259,-0.04988259,0.18271475,-0.18271475,0.01334616,-0.01334616,0.01042509,-0.01042509,0.43034994,-0.43034995,0.27182953,-0.27182953,1.48990218,-1.48990219
4.02501251,1.98952836,-1.98952837,0.01702877,-0.01702877,0.04958248,-0.04958248,0.19173487,-0.19173487,0.01405567,-0.01405567,0.00942892,-0.00942892,0.45038813,-0.45038813,0.27921060,-0.27921060,1.54506813,-1.54506814
4.03101551,2.06441824,-2.06441825,0.01843861,-0.01843861,0.04934450,-0.04934450,0.20107329,-0.20107329,0.01478288,-0.01478288,0.00854459,-0.00854459,0.47079722,-0.47079723,0.28690100,-0.28690100,1.60045551,-1.60045551
4.03701851,2.13859330,-2.13859331,0.01982769,-0.01982769,0.04914846,-0.04914846,0.21056515,-0.21056515,0.01551836,-0.01551836,0.00776359,-0.00776359,0.49131198,-0.49131198,0.29464967,-0.29464967,1.65502020,-1.65502021
4.04302151,2.21069094,-2.21069095,0.02117377,-0.02117377,0.04897598,-0.04897598,0.22003692,-0.22003692,0.01625240,-0.01625240,0.00707664,-0.00707664,0.51166152,-0.51166153,0.30220056,-0.30220056,1.70771961,-1.70771962
4.04902451,2.27937365,-2.27937366,0.02245402,-0.02245402,0.04881086,-0.04881086,0.22931035,-0.22931035,0.01697513,-0.01697513,0.00647405,-0.00647405,0.53157475,-0.53157475,0.30929980,-0.30929980,1.75753744,-1.75753745
4.05502751,2.34336053,-2.34336054,0.02364559,-0.02364559,0.04863938,-0.04863938,0.23820674,-0.23820674,0.01767679,-0.01767679,0.00594601,-0.00594601,0.55078575,-0.55078575,0.31570291,-0.31570291,1.80350801,-1.80350802
4.06103052,2.40145771,-2.40145772,0.02472630,-0.02472630,0.04845034,-0.04845034,0.24655145,-0.24655145,0.01834787,-0.01834787,0.00548292,-0.00548292,0.56903914,-0.56903914,0.32118163,-0.32118163,1.84473952,-1.84473952
4.06703352,2.45258669,-2.45258669,0.02567527,-0.02567527,0.04823502,-0.04823502,0.25417835,-0.25417835,0.01897935,-0.01897935,0.00507557,-0.00507557,0.58609521,-0.58609522,0.32553034,-0.32553034,1.88043548,-1.88043549
4.07303652,2.49580983,-2.49580983,0.02647360,-0.02647360,0.04798701,-0.04798701,0.26093423,-0.26093423,0.01956283,-0.01956283,0.00471535,-0.00471535,0.60173472,-0.60173472,0.32857169,-0.32857169,1.90991379,-1.90991379
4.07903952,2.53035214,-2.53035214,0.02710495,-0.02710495,0.04770190,-0.04770190,0.26668284,-0.26668284,0.02009076,-0.02009076,0.00439441,-0.00439441,0.61576318,-0.61576318,0.33016134,-0.33016134,1.93262264,-1.93262264
4.08504252,2.55561856,-2.55561856,0.02755615,-0.02755615,0.04737698,-0.04737698,0.27130863,-0.27130863,0.02055658,-0.02055658,0.00410570,-0.00410570,0.62801459,-0.62801459,0.33019162,-0.33019162,1.94815292,-1.94815292
4.09104552,2.57120620,-2.57120620,0.02781756,-0.02781756,0.04701083,-0.04701083,0.27471982,-0.27471982,0.02095481,-0.02095481,0.00384307,-0.00384307,0.63835445,-0.63835445,0.32859397,-0.32859397,1.95624651,-1.95624651
4.09704852,2.57691098,-2.57691098,0.02788351,-0.02788351,0.04660296,-0.04660296,0.27685083,-0.27685083,0.02128122,-0.02128122,0.00360125,-0.00360125,0.64668194,-0.64668194,0.32534006,-0.32534006,1.95680016,-1.95680015
4.10305153,2.57272847,-2.57272847,0.02775241,-0.02775241,0.04615346,-0.04615346,0.27766387,-0.27766387,0.02153284,-0.02153284,0.00337585,-0.00337585,0.65293114,-0.65293114,0.32044169,-0.32044169,1.94986482,-1.94986481
4.10905453,2.55884880,-2.55884879,0.02742688,-0.02742688,0.04566268,-0.04566268,0.27714971,-0.27714971,0.02170802,-0.02170802,0.00316335,-0.00316335,0.65707140,-0.65707140,0.31394930,-0.31394929,1.93564039,-1.93564039
4.11505753,2.53564576,-2.53564576,0.02691362,-0.02691362,0.04513103,-0.04513103,0.27532746,-0.27532746,0.02180640,-0.02180640,0.00296099,-0.00296099,0.65910668,-0.65910668,0.30594930,-0.30594930,1.91446605,-1.91446604
4.12106053,2.50366074,-2.50366073,0.02622320,-0.02622320,0.04455875,-0.04455875,0.27224354,-0.27224354,0.02182890,-0.02182890,0.00276673,-0.00276673,0.65907391,-0.65907391,0.29656041,-0.29656041,1.88680653,-1.88680652
4.12706353,2.46358182,-2.46358182,0.02536967,-0.02536967,0.04394593,-0.04394593,0.26796978,-0.26796978,0.02177760,-0.02177760,0.00257915,-0.00257915,0.65704055,-0.65704055,0.28592893,-0.28592893,1.85323491,-1.85323491
4.13306653,2.41621922,-2.41621921,0.02437013,-0.02437013,0.04329243,-0.04329243,0.26260067,-0.26260067,0.02165567,-0.02165567,0.00239742,-0.00239742,0.65310130,-0.65310130,0.27422345,-0.27422344,1.81441262,-1.81441262
4.13906953,2.36247786,-2.36247785,0.02324413,-0.02324413,0.04259803,-0.04259803,0.25625012,-0.25625011,0.02146718,-0.02146718,0.00222112,-0.00222112,0.64737429,-0.64737428,0.26162898,-0.26162897,1.77106746,-1.77106746
4.14507254,2.30332851,-2.30332850,0.02201302,-0.02201302,0.04186259,-0.04186259,0.24904760,-0.24904759,0.02121699,-0.02121699,0.00205026,-0.00205026,0.63999670,-0.63999670,0.24834094,-0.24834093,1.72397062,-1.72397061
4.15107554,2.23977847,-2.23977846,0.02069932,-0.02069932,0.04108624,-0.04108624,0.24113405,-0.24113405,0.02091055,-0.02091055,0.00188512,-0.00188512,0.63112027,-0.63112027,0.23455910,-0.23455910,1.67391363,-1.67391362
4.15707854,2.17284325,-2.17284324,0.01932602,-0.01932602,0.04026971,-0.04026971,0.23265762,-0.23265762,0.02055374,-0.02055374,0.00172623,-0.00172623,0.62090668,-0.62090668,0.22048181,-0.22048180,1.62168626,-1.62168626
4.16308154,2.10352034,-2.10352033,0.01791592,-0.01791592,0.03941454,-0.03941454,0.22376946,-0.22376946,0.02015272,-0.02015272,0.00157429,-0.00157429,0.60952320,-0.60952320,0.20630065,-0.20630065,1.56805626,-1.56805625
4.16908454,2.03276614,-2.03276614,0.01649104,-0.01649104,0.03852347,-0.03852347,0.21461975,-0.21461975,0.01971370,-0.01971370,0.00143012,-0.00143012,0.59713864,-0.59713864,0.19219579,-0.19219579,1.51375162,-1.51375162
4.17508754,1.96147695,-1.96147694,0.01507207,-0.01507207,0.03760071,-0.03760071,0.20535407,-0.20535406,0.01924290,-0.01924290,0.00129464,-0.00129464,0.58391997,-0.58391997,0.17833208,-0.17833208,1.45944633,-1.45944632
4.18109055,1.89047450,-1.89047449,0.01367792,-0.01367792,0.03665221,-0.03665221,0.19611026,-0.19611026,0.01874636,-0.01874636,0.00116882,-0.00116882,0.57002953,-0.57002953,0.16485604,-0.16485604,1.40574963,-1.40574963
4.18709355,1.82049659,-1.82049658,0.01232537,-0.01232537,0.03568594,-0.03568594,0.18701594,-0.18701594,0.01822986,-0.01822986,0.00105369,-0.00105369,0.55562309,-0.55562309,0.15189379,-0.15189379,1.35319948,-1.35319947
4.19309655,1.75219273,-1.75219273,0.01102883,-0.01102883,0.03471207,-0.03471207,0.17818657,-0.17818657,0.01769891,-0.01769891,0.00095034,-0.00095033,0.54084868,-0.54084868,0.13954995,-0.13954994,1.30225982,-1.30225982
4.19909955,1.68612464,-1.68612463,0.00980022,-0.00980022,0.03374316,-0.03374316,0.16972421,-0.16972421,0.01715867,-0.01715867,0.00085991,-0.00085991,0.52584626,-0.52584626,0.12790735,-0.12790735,1.25332181,-1.25332180
4.20510255,1.62277102,-1.62277101,0.00864887,-0.00864887,0.03279423,-0.03279423,0.16171693,-0.16171693,0.01661398,-0.01661398,0.00078365,-0.00078365,0.51074803,-0.51074803,0.11702771,-0.11702771,1.20670829,-1.20670828
4.21110555,1.56253605,-1.56253604,0.00758166,-0.00758166,0.03188279,-0.03188279,0.15423879,-0.15423879,0.01606936,-0.01606936,0.00072292,-0.00072292,0.49567940,-0.49567940,0.10695288,-0.10695288,1.16268115,-1.16268114
4.21710855,1.50576043,-1.50576042,0.00660309,-0.00660309,0.03102880,-0.03102880,0.14735033,-0.14735033,0.01552905,-0.01552905,0.00067926,-0.00067926,0.48076036,-0.48076036,0.09770679,-0.09770679,1.12145065,-1.12145064
